,MSEX US Equity,MSEX US Equity,MSEX US Equity,MSEX US Equity,MSEX US Equity
2023-08-14,80.2107,80.3195,78.4895,80.27,75185.0
2023-08-15,80.1414,80.5569,79.4886,79.4886,56419.0
2023-08-16,79.6864,79.9337,78.2917,78.4203,53239.0
2023-08-17,78.3016,79.0929,76.9959,77.1146,53089.0
2023-08-18,76.9465,78.1631,76.9465,77.9257,51895.0
2023-08-19,76.9465,78.1631,76.9465,77.9257,51895.0
2023-08-20,76.9465,78.1631,76.9465,77.9257,51895.0
2023-08-21,78.0345,78.6138,77.1443,77.441,54485.0
2023-08-22,77.7378,78.7171,77.5944,78.5093,51307.0
2023-08-23,78.9545,79.1226,78.2423,78.4104,59406.0
2023-08-24,77.9356,78.5934,76.4964,76.6398,51494.0
2023-08-25,76.7981,78.7072,76.5656,78.0345,58436.0
2023-08-26,76.7981,78.7072,76.5656,78.0345,58436.0
2023-08-27,76.7981,78.7072,76.5656,78.0345,58436.0
2023-08-28,78.3708,78.3708,76.6102,76.6398,32438.0
2023-08-29,76.8179,76.9761,75.8238,76.0167,51389.0
2023-08-30,75.6606,76.1304,74.7901,75.255,59635.0
2023-08-31,75.3737,75.6556,74.2461,74.4439,72846.0
2023-09-01,74.7406,74.9484,72.8514,73.0096,61978.0
2023-09-02,74.7406,74.9484,72.8514,73.0096,61978.0
2023-09-03,74.7406,74.9484,72.8514,73.0096,61978.0
2023-09-04,74.7406,74.9484,72.8514,73.0096,61978.0
2023-09-05,72.337,72.337,69.9235,72.2579,89797.0
2023-09-06,72.3172,72.3172,71.0026,71.2885,48979.0
2023-09-07,71.4764,72.1965,70.3686,71.7336,60623.0
2023-09-08,71.694,71.8325,71.061,71.2786,40484.0
2023-09-09,71.694,71.8325,71.061,71.2786,40484.0
2023-09-10,71.694,71.8325,71.061,71.2786,40484.0
2023-09-11,71.5655,72.0106,70.9769,71.6149,53172.0
2023-09-12,71.7633,71.8869,70.5071,71.1104,74506.0
2023-09-13,71.15,73.158,71.15,72.9305,59282.0
2023-09-14,73.2866,74.0482,72.8711,73.1382,90636.0
2023-09-15,73.2668,73.5784,71.4567,72.3469,298654.0
2023-09-16,73.2668,73.5784,71.4567,72.3469,298654.0
2023-09-17,73.2668,73.5784,71.4567,72.3469,298654.0
2023-09-18,72.5645,72.5645,71.4072,71.5556,41288.0
2023-09-19,71.5556,72.2282,70.2894,70.3785,48659.0
2023-09-20,70.6653,70.6653,68.3012,68.41,47834.0
2023-09-21,68.3507,68.4941,67.4703,67.5198,55942.0
2023-09-22,67.1736,68.2913,67.1044,67.2824,55331.0
2023-09-23,67.1736,68.2913,67.1044,67.2824,55331.0
2023-09-24,67.1736,68.2913,67.1044,67.2824,55331.0
2023-09-25,66.8867,67.7671,66.6493,67.2626,40373.0
2023-09-26,67.2428,67.5099,66.0153,66.9065,73199.0
2023-09-27,66.9164,67.7077,66.1746,66.4614,257778.0
2023-09-28,66.5801,67.4011,65.126,65.1953,105842.0
2023-09-29,65.492,65.68,64.6611,65.5316,95158.0
2023-09-30,65.492,65.68,64.6611,65.5316,95158.0
2023-10-01,65.492,65.68,64.6611,65.5316,95158.0
2023-10-02,65.4426,65.4426,62.7026,63.6324,108939.0
2023-10-03,63.306,63.6967,61.8618,63.5929,85296.0
2023-10-04,63.7808,64.1863,62.579,63.949,77654.0
2023-10-05,63.8204,65.7888,63.8204,65.5217,82616.0
2023-10-06,65.1162,66.3031,64.7205,65.9569,67666.0
2023-10-07,65.1162,66.3031,64.7205,65.9569,67666.0
2023-10-08,65.1162,66.3031,64.7205,65.9569,67666.0
2023-10-09,65.6404,67.1439,65.6404,66.8571,43226.0
2023-10-10,66.9461,67.3665,66.6889,66.7779,50952.0
2023-10-11,66.9956,67.0252,66.1647,66.6098,34182.0
2023-10-12,66.3625,66.3625,64.9876,65.3634,54855.0
2023-10-13,65.9075,65.9075,64.0973,64.4139,51292.0
2023-10-14,65.9075,65.9075,64.0973,64.4139,51292.0
2023-10-15,65.9075,65.9075,64.0973,64.4139,51292.0
2023-10-16,64.3941,65.497,63.7907,64.9777,87767.0
2023-10-17,64.6908,66.59,64.1765,64.3149,95155.0
2023-10-18,63.9786,65.5118,62.0498,62.2971,72908.0
2023-10-19,62.4553,63.1774,61.664,62.0992,63665.0
2023-10-20,62.2971,62.4504,61.0013,61.387,175239.0
2023-10-21,62.2971,62.4504,61.0013,61.387,175239.0
2023-10-22,62.2971,62.4504,61.0013,61.387,175239.0
2023-10-23,61.9805,64.7403,61.298,63.9885,103793.0
2023-10-24,64.4435,64.4435,63.3258,63.3653,57650.0
2023-10-25,62.851,63.0191,62.1981,62.5246,61087.0
2023-10-26,62.485,64.1765,62.485,63.4742,45857.0
2023-10-27,63.8105,63.8105,62.2872,62.8114,54472.0
2023-10-28,63.8105,63.8105,62.2872,62.8114,54472.0
2023-10-29,63.8105,63.8105,62.2872,62.8114,54472.0
2023-10-30,62.5839,63.1082,62.2997,62.5048,41420.0
2023-10-31,62.5345,62.8807,61.5156,62.8411,51046.0
2023-11-01,62.7719,63.6621,62.0102,63.2467,81585.0
2023-11-02,63.761,65.0073,62.8955,64.948,56664.0
2023-11-03,66.1746,68.1232,65.9866,67.3022,61840.0
2023-11-04,66.1746,68.1232,65.9866,67.3022,61840.0
2023-11-05,66.1746,68.1232,65.9866,67.3022,61840.0
2023-11-06,67.1439,67.9353,66.2933,67.1538,89814.0
2023-11-07,66.1943,66.2661,64.0083,64.9282,81953.0
2023-11-08,65.0667,65.0667,62.1685,62.7817,71085.0
2023-11-09,63.5632,63.5632,61.8618,62.6433,119198.0
2023-11-10,62.6136,63.2763,60.8925,61.0112,90592.0
2023-11-11,62.6136,63.2763,60.8925,61.0112,90592.0
2023-11-12,62.6136,63.2763,60.8925,61.0112,90592.0
2023-11-13,60.8331,62.2475,60.6748,61.298,64241.0
2023-11-14,62.9202,65.8185,62.6828,65.7789,81540.0
2023-11-15,65.923,66.5294,65.2272,65.3365,44118.0
2023-11-16,65.8236,66.2013,65.1179,65.2471,39717.0
2023-11-17,65.6447,65.7043,64.9054,65.2371,72011.0
2023-11-18,65.6447,65.7043,64.9054,65.2371,72011.0
2023-11-19,65.6447,65.7043,64.9054,65.2371,72011.0
2023-11-20,65.088,65.088,62.9012,63.1199,53803.0
2023-11-21,62.8117,64.3126,62.1259,64.0642,70426.0
2023-11-22,64.7103,65.595,63.5821,64.9389,171790.0
2023-11-23,64.7103,65.595,63.5821,64.9389,171790.0
2023-11-24,64.8097,65.6024,64.8097,65.1179,41531.0
2023-11-25,64.8097,65.6024,64.8097,65.1179,41531.0
2023-11-26,64.8097,65.6024,64.8097,65.1179,41531.0
2023-11-27,64.9389,65.257,64.432,65.1874,75569.0
2023-11-28,64.9091,64.9091,63.1348,63.4082,47913.0
2023-11-29,63.9946,64.0543,62.9012,63.438,76546.0
2023-11-30,63.7561,64.007,62.762,63.5175,71020.0
2023-12-01,63.6169,65.7143,63.3088,65.585,70790.0
2023-12-02,63.6169,65.7143,63.3088,65.585,70790.0
2023-12-03,63.6169,65.7143,63.3088,65.585,70790.0
2023-12-04,65.6149,68.1993,65.6149,68.1993,65312.0
2023-12-05,68.2888,68.2888,67.3047,67.4737,63651.0
2023-12-06,67.7321,68.7758,67.7021,67.9906,61696.0
2023-12-07,67.7818,68.1496,67.3146,67.8415,42864.0
2023-12-08,67.9409,68.9448,66.917,67.1854,64869.0
2023-12-09,67.9409,68.9448,66.917,67.1854,64869.0
2023-12-10,67.9409,68.9448,66.917,67.1854,64869.0
2023-12-11,66.8773,67.0959,66.0318,67.086,64101.0
2023-12-12,67.086,67.8315,66.2212,67.6029,54795.0
2023-12-13,67.3544,71.4199,67.3544,71.1416,100092.0
2023-12-14,71.4497,73.0302,70.4235,70.5849,93861.0
2023-12-15,71.0521,71.0521,69.2629,69.2728,309089.0
2023-12-16,71.0521,71.0521,69.2629,69.2728,309089.0
2023-12-17,71.0521,71.0521,69.2629,69.2728,309089.0
2023-12-18,69.0542,69.0542,68.1894,68.8653,70195.0
2023-12-19,69.5213,70.3762,69.4319,70.0283,86153.0
2023-12-20,70.0482,70.734,68.2391,68.3484,84310.0
2023-12-21,68.5273,68.5472,66.7381,67.3246,59080.0
2023-12-22,67.911,68.3981,66.7083,67.1755,110074.0
2023-12-23,67.911,68.3981,66.7083,67.1755,110074.0
2023-12-24,67.911,68.3981,66.7083,67.1755,110074.0
2023-12-25,67.911,68.3981,66.7083,67.1755,110074.0
2023-12-26,67.5532,68.0303,66.2113,67.7122,95937.0
2023-12-27,67.7023,67.7718,66.425,66.8176,65450.0
2023-12-28,66.5989,67.0363,65.9826,66.8276,87892.0
2023-12-29,66.5989,66.6884,64.9489,65.2272,82298.0
2023-12-30,66.5989,66.6884,64.9489,65.2272,82298.0
2023-12-31,66.5989,66.6884,64.9489,65.2272,82298.0
2024-01-01,66.5989,66.6884,64.9489,65.2272,82298.0
2024-01-02,65.4161,65.8037,63.7759,64.3226,85156.0
2024-01-03,64.1437,64.3326,62.1756,62.5732,83196.0
2024-01-04,62.8316,63.0105,61.3108,61.5891,84734.0
2024-01-05,62.1159,62.6328,59.8297,60.5553,109377.0
2024-01-06,62.1159,62.6328,59.8297,60.5553,109377.0
2024-01-07,62.1159,62.6328,59.8297,60.5553,109377.0
2024-01-08,60.7343,61.1716,60.1577,61.1617,91782.0
2024-01-09,60.0881,62.8813,59.6607,62.6229,524089.0
2024-01-10,62.4141,63.607,62.3434,63.2392,80865.0
2024-01-11,62.7521,63.2292,60.8535,61.0523,87030.0
2024-01-12,61.6587,62.5334,60.943,61.1816,99729.0
2024-01-13,61.6587,62.5334,60.943,61.1816,99729.0
2024-01-14,61.6587,62.5334,60.943,61.1816,99729.0
2024-01-15,61.6587,62.5334,60.943,61.1816,99729.0
2024-01-16,61.3406,61.4897,59.8396,59.9589,142064.0
2024-01-17,59.3923,60.0832,57.9908,58.2492,123185.0
2024-01-18,58.2095,59.2581,56.788,58.1101,117475.0
2024-01-19,58.4381,58.4381,56.3308,57.0763,181255.0
2024-01-20,58.4381,58.4381,56.3308,57.0763,181255.0
2024-01-21,58.4381,58.4381,56.3308,57.0763,181255.0
2024-01-22,57.126,60.3267,56.7383,59.1339,111826.0
2024-01-23,59.939,60.6398,58.3238,60.1677,140181.0
2024-01-24,60.0384,60.5951,57.0962,57.1558,304942.0
2024-01-25,57.6031,58.4679,57.0316,57.6528,104470.0
2024-01-26,58.1796,58.279,56.127,56.2314,113695.0
2024-01-27,58.1796,58.279,56.127,56.2314,113695.0
2024-01-28,58.1796,58.279,56.127,56.2314,113695.0
2024-01-29,55.7443,57.5534,55.4958,57.4838,98314.0
2024-01-30,57.1558,57.3447,56.1817,56.3208,58385.0
2024-01-31,56.8775,57.6926,55.5256,55.635,92678.0
2024-02-01,55.7542,57.2651,55.6946,56.8874,87536.0
2024-02-02,55.9829,56.6489,55.3666,55.7344,84577.0
2024-02-03,55.9829,56.6489,55.3666,55.7344,84577.0
2024-02-04,55.9829,56.6489,55.3666,55.7344,84577.0
2024-02-05,54.9789,55.7841,54.0147,54.2334,192130.0
2024-02-06,54.5316,55.3169,54.0346,55.138,179476.0
2024-02-07,55.0485,55.0485,53.8408,53.965,161136.0
2024-02-08,54.1042,55.8039,53.6867,55.6946,166817.0
2024-02-09,55.8735,56.1769,54.9193,56.1022,76737.0
2024-02-10,55.8735,56.1769,54.9193,56.1022,76737.0
2024-02-11,55.8735,56.1769,54.9193,56.1022,76737.0
2024-02-12,56.2811,57.6329,56.2115,57.2353,75132.0
2024-02-13,56.0624,56.4351,53.5674,53.965,133989.0
2024-02-14,54.71,55.81,53.62,54.51,106635.0
2024-02-15,54.93,56.28,54.83,56.26,128462.0
2024-02-16,55.71,56.61,54.92,56.08,95503.0
2024-02-17,55.71,56.61,54.92,56.08,95503.0
2024-02-18,55.71,56.61,54.92,56.08,95503.0
2024-02-19,55.71,56.61,54.92,56.08,95503.0
2024-02-20,55.11,56.49,54.8,55.33,137836.0
2024-02-21,55.1,55.6052,53.61,54.31,423469.0
2024-02-22,54.34,54.97,51.05,51.47,2205004.0
2024-02-23,52.01,52.47,50.05,51.8,262646.0
2024-02-24,52.01,52.47,50.05,51.8,262646.0
2024-02-25,52.01,52.47,50.05,51.8,262646.0
2024-02-26,51.22,53.19,49.68,50.62,191986.0
2024-02-27,50.63,51.53,50.32,50.92,194901.0
2024-02-28,50.34,52.01,50.2969,51.11,123243.0
2024-02-29,51.93,52.31,50.66,50.89,172092.0
2024-03-01,49.92,51.49,48.59,51.3,258218.0
2024-03-02,49.92,51.49,48.59,51.3,258218.0
2024-03-03,49.92,51.49,48.59,51.3,258218.0
2024-03-04,50.69,51.97,50.35,51.42,166772.0
2024-03-05,51.52,53.07,51.45,51.53,180582.0
2024-03-06,51.92,53.07,51.575,51.9,135365.0
2024-03-07,52.22,52.785,51.19,51.5,143360.0
2024-03-08,51.98,52.76,51.44,52.36,155192.0
2024-03-09,51.98,52.76,51.44,52.36,155192.0
2024-03-10,51.98,52.76,51.44,52.36,155192.0
2024-03-11,52.12,52.885,51.15,51.55,194266.0
2024-03-12,51.63,51.75,50.99,51.45,153606.0
2024-03-13,51.32,52.68,51.27,51.83,118180.0
2024-03-14,52.0,52.01,51.0183,51.84,191357.0
2024-03-15,51.61,52.83,51.25,52.57,725049.0
2024-03-16,51.61,52.83,51.25,52.57,725049.0
2024-03-17,51.61,52.83,51.25,52.57,725049.0
2024-03-18,52.23,52.778,51.31,51.39,150435.0
2024-03-19,51.28,51.5841,50.33,50.33,141877.0
2024-03-20,49.93,51.63,49.93,51.42,121883.0
2024-03-21,51.85,52.27,51.0,51.33,88669.0
2024-03-22,51.5,51.5,50.83,50.98,65743.0
2024-03-23,51.5,51.5,50.83,50.98,65743.0
2024-03-24,51.5,51.5,50.83,50.98,65743.0
2024-03-25,50.75,51.27,49.97,50.47,78768.0
2024-03-26,50.95,50.95,49.93,50.44,80446.0
2024-03-27,50.52,52.47,50.52,52.4,89215.0
2024-03-28,52.6,53.31,52.325,52.5,98373.0
2024-03-29,52.6,53.31,52.325,52.5,98373.0
2024-03-30,52.6,53.31,52.325,52.5,98373.0
2024-03-31,52.6,53.31,52.325,52.5,98373.0
2024-04-01,52.55,52.55,51.01,51.25,84710.0
2024-04-02,50.79,51.18,49.32,49.64,136353.0
2024-04-03,49.47,49.47,48.2,48.55,132469.0
2024-04-04,48.96,50.27,48.88,49.75,125482.0
2024-04-05,49.42,49.42,48.05,48.26,120129.0
2024-04-06,49.42,49.42,48.05,48.26,120129.0
2024-04-07,49.42,49.42,48.05,48.26,120129.0
2024-04-08,48.7,49.25,48.15,48.93,129569.0
