,AL US Equity,AL US Equity,AL US Equity,AL US Equity,AL US Equity
2022-07-31,34.7921,35.835,34.7003,35.835,495808.0
2022-08-01,35.526,36.2936,35.1494,35.8639,657249.0
2022-08-02,35.5453,36.086,34.9176,35.468,451888.0
2022-08-03,35.9991,36.4868,35.608,36.2019,634070.0
2022-08-04,36.395,36.6847,36.1343,36.6075,582335.0
2022-08-05,35.7481,37.7373,35.65,36.9551,925732.0
2022-08-06,35.7481,37.7373,35.65,36.9551,925732.0
2022-08-07,35.7481,37.7373,35.65,36.9551,925732.0
2022-08-08,37.351,37.6504,36.5447,36.6654,624760.0
2022-08-09,36.5495,36.791,35.7963,36.5013,676069.0
2022-08-10,37.2931,37.6503,37.013,37.1482,736083.0
2022-08-11,37.6504,38.5001,37.6504,37.9208,717101.0
2022-08-12,38.1429,38.8671,38.0173,38.674,477868.0
2022-08-13,38.1429,38.8671,38.0173,38.674,477868.0
2022-08-14,38.1429,38.8671,38.0173,38.674,477868.0
2022-08-15,38.2104,39.0602,38.2104,38.9154,364499.0
2022-08-16,39.0988,39.8327,39.0795,39.7072,737915.0
2022-08-17,38.9733,39.1954,38.4663,38.8478,498962.0
2022-08-18,38.6064,39.0409,38.1911,38.7222,418811.0
2022-08-19,38.2587,38.7078,37.2738,37.3897,464267.0
2022-08-20,38.2587,38.7078,37.2738,37.3897,464267.0
2022-08-21,38.2587,38.7078,37.2738,37.3897,464267.0
2022-08-22,36.6171,36.6268,36.0474,36.0764,260088.0
2022-08-23,36.2502,36.8199,36.2261,36.3564,235923.0
2022-08-24,36.453,36.8199,36.2212,36.6944,262470.0
2022-08-25,37.2255,37.6938,37.0295,37.5731,287822.0
2022-08-26,37.4572,37.6117,36.0667,36.1826,353707.0
2022-08-27,37.4572,37.6117,36.0667,36.1826,353707.0
2022-08-28,37.4572,37.6117,36.0667,36.1826,353707.0
2022-08-29,35.7287,36.1973,35.5163,35.9508,250283.0
2022-08-30,36.3661,36.5978,35.4294,35.6515,465124.0
2022-08-31,35.7674,36.1536,35.0914,35.1107,398000.0
2022-09-01,34.7148,34.7148,33.9424,34.6472,400999.0
2022-09-02,35.188,35.5356,34.5796,34.9273,421409.0
2022-09-03,35.188,35.5356,34.5796,34.9273,421409.0
2022-09-04,35.188,35.5356,34.5796,34.9273,421409.0
2022-09-05,35.188,35.5356,34.5796,34.9273,421409.0
2022-09-06,35.3328,35.3908,34.4831,35.1976,424289.0
2022-09-07,34.7631,35.777,34.541,35.6515,848503.0
2022-09-08,35.1783,35.7577,34.8307,35.7384,523654.0
2022-09-09,36.18,36.7914,36.1315,36.6846,247277.0
2022-09-10,36.18,36.7914,36.1315,36.6846,247277.0
2022-09-11,36.18,36.7914,36.1315,36.6846,247277.0
2022-09-12,36.9855,37.626,36.9855,37.2572,316531.0
2022-09-13,35.5783,36.0897,35.1901,35.3745,412069.0
2022-09-14,35.3551,35.4521,34.5204,35.1998,379364.0
2022-09-15,34.9378,35.6365,34.8067,34.9863,456690.0
2022-09-16,34.1225,34.1225,32.6862,33.0453,1104500.0
2022-09-17,34.1225,34.1225,32.6862,33.0453,1104500.0
2022-09-18,34.1225,34.1225,32.6862,33.0453,1104500.0
2022-09-19,32.5795,34.1808,32.5503,34.1614,451977.0
2022-09-20,33.7441,33.9333,33.5111,33.6179,348809.0
2022-09-21,33.9867,34.0595,32.4533,32.5698,467927.0
2022-09-22,32.7056,32.7056,31.2596,31.4828,430561.0
2022-09-23,30.8617,30.9733,29.7359,30.6094,641670.0
2022-09-24,30.8617,30.9733,29.7359,30.6094,641670.0
2022-09-25,30.8617,30.9733,29.7359,30.6094,641670.0
2022-09-26,30.2018,30.8326,29.1924,29.2216,894285.0
2022-09-27,29.7068,30.6094,29.4059,29.9882,794848.0
2022-09-28,30.0077,31.3469,29.8912,30.9587,647504.0
2022-09-29,30.4444,30.5997,29.7553,30.5317,820691.0
2022-09-30,30.3861,30.8035,30.0756,30.095,627032.0
2022-10-01,30.3861,30.8035,30.0756,30.095,627032.0
2022-10-02,30.3861,30.8035,30.0756,30.095,627032.0
2022-10-03,30.6579,31.4246,30.425,31.0461,643888.0
2022-10-04,31.8807,33.0453,31.8807,32.7153,500922.0
2022-10-05,32.0651,32.366,31.5507,32.2204,796564.0
2022-10-06,31.8807,32.3174,31.6478,31.9001,261381.0
2022-10-07,31.3955,31.6866,30.7452,31.4052,362348.0
2022-10-08,31.3955,31.6866,30.7452,31.4052,362348.0
2022-10-09,31.3955,31.6866,30.7452,31.4052,362348.0
2022-10-10,31.3663,31.8322,30.9102,31.376,493950.0
2022-10-11,31.1917,31.2014,29.9397,30.26,603924.0
2022-10-12,30.0465,30.8714,29.6195,30.6385,404076.0
2022-10-13,29.9494,31.4731,29.372,31.3469,519727.0
2022-10-14,31.8419,32.0942,30.5366,30.6676,459953.0
2022-10-15,31.8419,32.0942,30.5366,30.6676,459953.0
2022-10-16,31.8419,32.0942,30.5366,30.6676,459953.0
2022-10-17,31.3566,31.7934,30.9393,31.7448,580105.0
2022-10-18,32.7639,33.1521,31.968,32.3757,380856.0
2022-10-19,32.1913,32.5989,31.5071,31.774,286431.0
2022-10-20,31.9001,32.5892,31.6866,31.8225,340623.0
2022-10-21,31.8128,32.9191,31.5799,32.8706,291698.0
2022-10-22,31.8128,32.9191,31.5799,32.8706,291698.0
2022-10-23,31.8128,32.9191,31.5799,32.8706,291698.0
2022-10-24,32.9385,33.1035,32.1524,32.5989,404850.0
2022-10-25,32.4727,33.6664,32.4727,33.5014,441397.0
2022-10-26,33.6858,34.0837,33.3364,33.385,357224.0
2022-10-27,33.7246,34.6369,33.6082,33.7732,411521.0
2022-10-28,34.1225,34.3943,33.3073,33.9867,569690.0
2022-10-29,34.1225,34.3943,33.3073,33.9867,569690.0
2022-10-30,34.1225,34.3943,33.3073,33.9867,569690.0
2022-10-31,33.9673,34.7582,33.8605,34.2487,554242.0
2022-11-01,34.996,35.0833,34.5107,34.6175,381175.0
2022-11-02,34.3069,34.9086,33.5791,33.647,502205.0
2022-11-03,33.1035,33.8702,33.0279,33.647,714540.0
2022-11-04,32.56,35.1367,32.56,34.0934,1162728.0
2022-11-05,32.56,35.1367,32.56,34.0934,1162728.0
2022-11-06,32.56,35.1367,32.56,34.0934,1162728.0
2022-11-07,34.0643,34.5932,33.2103,34.4622,539421.0
2022-11-08,34.4913,34.9086,33.8314,34.6369,603863.0
2022-11-09,34.3555,34.5399,33.6179,33.7635,370065.0
2022-11-10,35.2677,36.0732,34.9911,35.4715,516260.0
2022-11-11,35.8985,36.9904,35.85,36.607,412597.0
2022-11-12,35.8985,36.9904,35.85,36.607,412597.0
2022-11-13,35.8985,36.9904,35.85,36.607,412597.0
2022-11-14,36.3838,37.2864,35.9859,36.4808,661536.0
2022-11-15,37.199,37.6551,36.1024,36.3353,433913.0
2022-11-16,36.0344,36.2479,35.2823,35.4909,270487.0
2022-11-17,34.9183,35.6656,34.7145,35.6559,302633.0
2022-11-18,36.2188,36.5536,35.8112,35.9859,379707.0
2022-11-19,36.2188,36.5536,35.8112,35.9859,379707.0
2022-11-20,36.2188,36.5536,35.8112,35.9859,379707.0
2022-11-21,35.6559,36.5294,35.5686,35.7044,376924.0
2022-11-22,36.0053,36.8496,35.8694,36.7041,370269.0
2022-11-23,36.5294,37.199,36.5294,37.1117,226414.0
2022-11-24,36.5294,37.199,36.5294,37.1117,226414.0
2022-11-25,37.1893,37.4028,37.0292,37.2961,105954.0
2022-11-26,37.1893,37.4028,37.0292,37.2961,105954.0
2022-11-27,37.1893,37.4028,37.0292,37.2961,105954.0
2022-11-28,36.937,37.034,36.3256,36.4032,287750.0
2022-11-29,36.7235,37.0991,36.4517,36.8205,261506.0
2022-11-30,36.7041,37.4805,36.3256,37.4805,650199.0
2022-12-01,37.6745,38.0433,37.2281,37.7522,366613.0
2022-12-02,37.2864,38.1889,37.0631,37.9269,276935.0
2022-12-03,37.2864,38.1889,37.0631,37.9269,276935.0
2022-12-04,37.2864,38.1889,37.0631,37.9269,276935.0
2022-12-05,37.5193,37.694,37.0232,37.2766,352376.0
2022-12-06,37.4416,37.5581,36.7526,37.2864,500359.0
2022-12-07,37.1311,37.4368,36.5294,36.7817,475643.0
2022-12-08,37.1602,37.4319,36.6264,36.8884,390490.0
2022-12-09,36.6846,37.1505,36.51,37.0728,368994.0
2022-12-10,36.6846,37.1505,36.51,37.0728,368994.0
2022-12-11,36.6846,37.1505,36.51,37.0728,368994.0
2022-12-12,37.2087,37.7231,36.9758,37.4222,467476.0
2022-12-13,38.6353,38.6422,37.5144,37.7037,743133.0
2022-12-14,37.9754,38.3054,37.5387,37.9075,416645.0
2022-12-15,37.2636,37.3856,36.4735,36.8052,375681.0
2022-12-16,36.2589,36.9806,35.937,36.6393,696874.0
2022-12-17,36.2589,36.9806,35.937,36.6393,696874.0
2022-12-18,36.2589,36.9806,35.937,36.6393,696874.0
2022-12-19,36.454,36.571,35.42,35.7321,451879.0
2022-12-20,35.7809,36.3954,35.6687,36.3467,411495.0
2022-12-21,36.7954,37.049,36.4531,36.8247,313715.0
2022-12-22,36.4052,36.4052,35.3907,36.0345,310800.0
2022-12-23,35.8882,36.5369,35.6833,36.4442,300903.0
2022-12-24,35.8882,36.5369,35.6833,36.4442,300903.0
2022-12-25,35.8882,36.5369,35.6833,36.4442,300903.0
2022-12-26,35.8882,36.5369,35.6833,36.4442,300903.0
2022-12-27,36.4832,37.3319,36.3272,37.1953,591863.0
2022-12-28,37.3417,37.3904,36.3418,36.3759,373068.0
2022-12-29,36.571,37.567,36.493,37.4002,344911.0
2022-12-30,37.0783,37.4782,36.7759,37.4782,257051.0
2022-12-31,37.0783,37.4782,36.7759,37.4782,257051.0
2023-01-01,37.0783,37.4782,36.7759,37.4782,257051.0
2023-01-02,37.0783,37.4782,36.7759,37.4782,257051.0
2023-01-03,37.9465,38.483,37.7465,38.1123,417670.0
2023-01-04,38.5708,39.7901,38.3952,39.7901,653403.0
2023-01-05,39.3902,40.3657,39.1561,39.7316,660861.0
2023-01-06,39.9852,40.6096,39.7609,40.1413,592802.0
2023-01-07,39.9852,40.6096,39.7609,40.1413,592802.0
2023-01-08,39.9852,40.6096,39.7609,40.1413,592802.0
2023-01-09,40.7266,41.8582,40.7266,41.5363,741488.0
2023-01-10,41.2924,42.063,40.912,42.0533,632815.0
2023-01-11,41.8874,42.1996,41.3607,41.3607,652250.0
2023-01-12,41.7021,42.5898,41.4046,42.3264,646394.0
2023-01-13,41.9557,42.6962,41.6923,42.4337,343394.0
2023-01-14,41.9557,42.6962,41.6923,42.4337,343394.0
2023-01-15,41.9557,42.6962,41.6923,42.4337,343394.0
2023-01-16,41.9557,42.6962,41.6923,42.4337,343394.0
2023-01-17,42.2972,42.6093,41.9265,42.2289,362307.0
2023-01-18,42.541,42.7459,41.6875,41.9947,430793.0
2023-01-19,41.5265,41.9655,41.2046,41.907,333871.0
2023-01-20,42.2874,42.9897,42.0728,42.941,399076.0
2023-01-21,42.2874,42.9897,42.0728,42.941,399076.0
2023-01-22,42.2874,42.9897,42.0728,42.941,399076.0
2023-01-23,43.1361,43.4872,42.9507,43.2239,406239.0
2023-01-24,42.8629,43.3507,42.7459,43.0093,344394.0
2023-01-25,42.7264,43.1361,42.2821,43.0873,328590.0
2023-01-26,43.5458,43.6433,43.1019,43.5458,337574.0
2023-01-27,43.3507,43.8384,43.2044,43.5458,422584.0
2023-01-28,43.3507,43.8384,43.2044,43.5458,422584.0
2023-01-29,43.3507,43.8384,43.2044,43.5458,422584.0
2023-01-30,43.1848,43.7116,43.0385,43.1166,443094.0
2023-01-31,43.2824,43.8677,42.9215,43.8677,473351.0
2023-02-01,43.6921,44.6091,43.4287,44.3554,344557.0
2023-02-02,44.6773,45.0675,43.7994,44.2774,471715.0
2023-02-03,43.7799,44.0091,43.458,43.6336,294559.0
2023-02-04,43.7799,44.0091,43.458,43.6336,294559.0
2023-02-05,43.7799,44.0091,43.458,43.6336,294559.0
2023-02-06,43.2629,43.5165,42.6873,43.0288,374446.0
2023-02-07,42.941,43.7506,42.5996,43.6043,354464.0
2023-02-08,43.575,43.7116,42.8727,42.9117,532632.0
2023-02-09,43.3117,43.4872,42.3362,42.3362,308639.0
2023-02-10,42.1898,42.463,41.8094,42.3362,436466.0
2023-02-11,42.1898,42.463,41.8094,42.3362,436466.0
2023-02-12,42.1898,42.463,41.8094,42.3362,436466.0
2023-02-13,42.4142,42.8337,42.0533,42.7849,270490.0
2023-02-14,42.7751,43.7701,42.6971,43.2726,820648.0
2023-02-15,42.8044,43.7506,42.8044,43.6823,424429.0
2023-02-16,43.0093,43.6433,42.7751,43.3799,422917.0
2023-02-17,41.468,42.8824,40.5852,41.8289,1178575.0
2023-02-18,41.468,42.8824,40.5852,41.8289,1178575.0
2023-02-19,41.468,42.8824,40.5852,41.8289,1178575.0
2023-02-20,41.468,42.8824,40.5852,41.8289,1178575.0
2023-02-21,41.4387,41.8972,40.4047,40.99,684264.0
2023-02-22,41.2631,42.024,41.2436,41.6533,518318.0
2023-02-23,42.0435,42.2669,41.6241,42.1118,323324.0
2023-02-24,41.4485,41.946,41.1656,41.7801,264430.0
2023-02-25,41.4485,41.946,41.1656,41.7801,264430.0
2023-02-26,41.4485,41.946,41.1656,41.7801,264430.0
2023-02-27,42.0923,42.2337,41.7411,41.7411,441020.0
2023-02-28,42.1703,42.5459,41.8874,42.2191,942667.0
2023-03-01,42.3459,43.02,42.1216,42.3264,617662.0
2023-03-02,42.3654,42.6776,41.2144,42.2972,860219.0
2023-03-03,42.6873,42.9215,42.1606,42.5118,598713.0
2023-03-04,42.6873,42.9215,42.1606,42.5118,598713.0
2023-03-05,42.6873,42.9215,42.1606,42.5118,598713.0
2023-03-06,42.5118,42.9215,41.1168,41.3217,1034965.0
2023-03-07,41.3119,41.7119,40.99,41.0193,367754.0
2023-03-08,40.9217,40.9217,39.9804,40.4827,770810.0
2023-03-09,40.434,40.434,38.6196,38.7464,999108.0
2023-03-10,38.6683,39.0098,37.9318,38.2879,715470.0
2023-03-11,38.6683,39.0098,37.9318,38.2879,715470.0
2023-03-12,38.6683,39.0098,37.9318,38.2879,715470.0
2023-03-13,37.566,38.1318,36.8637,37.3904,889036.0
2023-03-14,38.3757,39.0195,37.8587,38.1806,853870.0
2023-03-15,36.9354,37.6119,36.6706,37.1119,876466.0
2023-03-16,36.6706,37.7002,36.2784,37.3668,533740.0
2023-03-17,36.955,37.3962,35.7588,35.798,797071.0
2023-03-18,36.955,37.3962,35.7588,35.798,797071.0
2023-03-19,36.955,37.3962,35.7588,35.798,797071.0
2023-03-20,36.2196,37.0922,36.1117,36.4647,966668.0
2023-03-21,37.5531,38.1316,37.2491,37.2785,590627.0
2023-03-22,37.2589,37.5433,36.3275,36.4255,603392.0
2023-03-23,36.6118,36.9942,35.4842,35.896,554560.0
2023-03-24,35.4058,36.1019,34.9842,35.9058,709176.0
2023-03-25,35.4058,36.1019,34.9842,35.9058,709176.0
2023-03-26,35.4058,36.1019,34.9842,35.9058,709176.0
2023-03-27,36.4451,36.7491,36.0725,36.602,521097.0
2023-03-28,36.5432,36.9746,36.4843,36.6608,635330.0
2023-03-29,37.0628,37.2099,36.602,36.9942,651792.0
2023-03-30,37.4256,38.0727,37.3178,37.8668,502822.0
2023-03-31,38.2394,38.6022,38.1218,38.6022,431206.0
2023-04-01,38.2394,38.6022,38.1218,38.6022,431206.0
2023-04-02,38.2394,38.6022,38.1218,38.6022,431206.0
2023-04-03,38.7003,38.7493,37.9355,38.1218,546470.0
2023-04-04,38.3375,38.4551,37.3864,37.7492,447154.0
2023-04-05,37.5237,37.6021,37.0432,37.5531,584729.0
2023-04-06,37.7198,38.3473,37.1462,38.1316,1014565.0
2023-04-07,37.7198,38.3473,37.1462,38.1316,1014565.0
2023-04-08,37.7198,38.3473,37.1462,38.1316,1014565.0
2023-04-09,37.7198,38.3473,37.1462,38.1316,1014565.0
2023-04-10,38.0041,38.661,37.857,38.514,601029.0
2023-04-11,38.7101,38.7101,38.1414,38.2394,502134.0
2023-04-12,38.7787,39.2837,38.1953,38.916,815918.0
2023-04-13,38.8473,39.1023,38.3081,39.014,560635.0
2023-04-14,39.0827,39.5631,38.661,38.7591,565395.0
2023-04-15,39.0827,39.5631,38.661,38.7591,565395.0
2023-04-16,39.0827,39.5631,38.661,38.7591,565395.0
2023-04-17,38.8866,39.2003,38.7493,39.0434,388486.0
2023-04-18,39.1121,39.3523,38.8669,39.2199,323903.0
2023-04-19,38.8964,39.1905,38.6218,38.9944,534899.0
2023-04-20,38.8081,38.965,38.2639,38.2885,673915.0
2023-04-21,38.2688,38.7297,38.1561,38.5924,405079.0
2023-04-22,38.2688,38.7297,38.1561,38.5924,405079.0
2023-04-23,38.2688,38.7297,38.1561,38.5924,405079.0
2023-04-24,38.563,38.7493,38.21,38.2198,400893.0
2023-04-25,37.7884,38.0237,37.5825,37.5923,484691.0
2023-04-26,37.4844,38.3277,37.4844,37.7884,616366.0
2023-04-27,38.161,38.9748,38.009,38.916,545654.0
2023-04-28,38.9454,39.4749,38.8473,39.4356,491557.0
2023-04-29,38.9454,39.4749,38.8473,39.4356,491557.0
2023-04-30,38.9454,39.4749,38.8473,39.4356,491557.0
2023-05-01,39.6219,40.1612,39.3768,39.4062,664435.0
2023-05-02,39.6219,39.8033,36.7393,38.0825,1514811.0
2023-05-03,37.8864,38.1414,37.2099,37.2197,964517.0
2023-05-04,36.7393,36.8275,35.7195,35.749,962574.0
2023-05-05,36.4255,37.3325,36.3078,37.102,665029.0
2023-05-06,36.4255,37.3325,36.3078,37.102,665029.0
2023-05-07,36.4255,37.3325,36.3078,37.102,665029.0
2023-05-08,37.2491,37.4864,36.7785,36.8275,577508.0
2023-05-09,36.4647,37.406,36.4647,37.3864,585404.0
2023-05-10,37.9061,37.9061,36.6118,37.2589,651656.0
2023-05-11,36.9059,37.4452,36.7197,37.4256,521697.0
2023-05-12,37.5727,37.7198,36.9158,37.357,526796.0
2023-05-13,37.5727,37.7198,36.9158,37.357,526796.0
2023-05-14,37.5727,37.7198,36.9158,37.357,526796.0
2023-05-15,37.2785,37.96,37.2785,37.7884,538314.0
2023-05-16,37.455,37.6021,37.0628,37.1413,477692.0
2023-05-17,37.5629,38.259,37.4354,38.161,631049.0
2023-05-18,38.0237,38.3865,37.6609,38.3179,456686.0
2023-05-19,38.5728,38.5728,37.71,38.0629,410667.0
2023-05-20,38.5728,38.5728,37.71,38.0629,410667.0
2023-05-21,38.5728,38.5728,37.71,38.0629,410667.0
2023-05-22,38.3081,38.4159,37.7296,38.1904,508285.0
2023-05-23,38.0139,38.764,37.9159,38.4355,597684.0
2023-05-24,37.8374,37.9698,37.1805,37.4746,570295.0
2023-05-25,37.4354,38.2688,37.3815,38.1218,776273.0
2023-05-26,38.2198,38.6708,37.8227,38.1316,626657.0
2023-05-27,38.2198,38.6708,37.8227,38.1316,626657.0
2023-05-28,38.2198,38.6708,37.8227,38.1316,626657.0
2023-05-29,38.2198,38.6708,37.8227,38.1316,626657.0
2023-05-30,38.4747,38.7297,37.7443,37.857,485434.0
2023-05-31,37.7492,37.9453,37.0677,37.2785,798807.0
2023-06-01,37.357,38.4355,37.0726,38.3473,673055.0
2023-06-02,39.0729,39.7347,38.7591,39.4749,637400.0
2023-06-03,39.0729,39.7347,38.7591,39.4749,637400.0
2023-06-04,39.0729,39.7347,38.7591,39.4749,637400.0
2023-06-05,39.7409,39.7409,38.7555,39.465,525699.0
2023-06-06,39.1792,40.2632,39.1792,40.0661,515621.0
2023-06-07,40.4011,41.4457,40.273,41.4062,633043.0
2023-06-08,41.4358,41.6033,40.953,41.0909,543333.0
2023-06-09,41.0318,41.1254,40.475,40.9727,586296.0
2023-06-10,41.0318,41.1254,40.475,40.9727,586296.0
2023-06-11,41.0318,41.1254,40.475,40.9727,586296.0
2023-06-12,40.8938,41.83,40.7165,41.7117,780528.0
2023-06-13,41.9778,42.234,41.5935,41.623,580606.0
2023-06-14,41.623,41.9892,40.9638,41.0909,1050362.0
2023-06-15,41.1303,41.7511,41.1056,41.7117,689401.0
2023-06-16,41.5836,41.7758,40.8051,40.8741,1347015.0
2023-06-17,41.5836,41.7758,40.8051,40.8741,1347015.0
2023-06-18,41.5836,41.7758,40.8051,40.8741,1347015.0
2023-06-19,41.5836,41.7758,40.8051,40.8741,1347015.0
2023-06-20,40.5391,40.5391,39.9084,40.3617,723715.0
2023-06-21,40.3716,40.677,40.076,40.3519,791954.0
2023-06-22,40.1449,40.5933,39.6966,40.4208,799500.0
2023-06-23,39.8395,39.9528,39.2482,39.5931,758761.0
2023-06-24,39.8395,39.9528,39.2482,39.5931,758761.0
2023-06-25,39.8395,39.9528,39.2482,39.5931,758761.0
2023-06-26,39.5931,40.5292,39.5931,40.2336,659808.0
2023-06-27,40.2435,40.9332,39.9479,40.8544,800463.0
2023-06-28,40.9727,40.9727,40.544,40.9234,606142.0
2023-06-29,40.884,41.0811,40.5982,40.6179,886615.0
2023-06-30,41.1008,41.357,40.7165,41.2387,1063009.0
2023-07-01,41.1008,41.357,40.7165,41.2387,1063009.0
2023-07-02,41.1008,41.357,40.7165,41.2387,1063009.0
2023-07-03,41.1895,41.6821,41.15,41.3373,291589.0
2023-07-04,41.1895,41.6821,41.15,41.3373,291589.0
2023-07-05,41.0022,41.5738,40.7668,41.0022,455508.0
2023-07-06,40.4406,40.677,39.6424,40.273,874272.0
2023-07-07,40.411,41.288,40.3012,40.7362,1250800.0
2023-07-08,40.411,41.288,40.3012,40.7362,1250800.0
2023-07-09,40.411,41.288,40.3012,40.7362,1250800.0
2023-07-10,40.5982,41.4062,40.4997,41.3471,536568.0
2023-07-11,41.3964,41.9975,41.3274,41.9581,445655.0
2023-07-12,42.6872,42.7267,41.9876,42.6478,472746.0
2023-07-13,42.8646,43.3179,42.6872,42.973,536833.0
2023-07-14,43.1208,43.1208,41.8201,41.83,636983.0
2023-07-15,43.1208,43.1208,41.8201,41.83,636983.0
2023-07-16,43.1208,43.1208,41.8201,41.83,636983.0
2023-07-17,41.6821,42.6666,41.5245,42.4113,788548.0
2023-07-18,42.8055,43.9584,42.8055,43.6332,970333.0
2023-07-19,43.7219,44.254,43.4756,43.7909,805245.0
2023-07-20,44.0372,44.5152,43.8254,44.3329,622977.0
2023-07-21,44.3624,44.3624,42.5887,42.7661,921707.0
2023-07-22,44.3624,44.3624,42.5887,42.7661,921707.0
2023-07-23,44.3624,44.3624,42.5887,42.7661,921707.0
2023-07-24,42.5493,42.8252,42.0024,42.2241,648528.0
2023-07-25,42.0763,42.0763,40.9825,41.1008,954278.0
2023-07-26,40.9727,41.3302,40.7559,40.9037,853804.0
2023-07-27,40.9037,41.0613,39.8986,40.0957,799555.0
2023-07-28,40.4504,41.4338,40.411,41.0613,802751.0
2023-07-29,40.4504,41.4338,40.411,41.0613,802751.0
2023-07-30,40.4504,41.4338,40.411,41.0613,802751.0
2023-07-31,41.5146,41.9581,41.1599,41.7216,757690.0
2023-08-01,41.4851,41.7534,40.677,41.6132,572582.0
2023-08-02,41.2387,41.2387,40.6081,41.1895,438860.0
2023-08-03,40.8938,41.1205,40.411,40.4603,610236.0
2023-08-04,41.0219,42.3522,40.4701,40.815,1127430.0
2023-08-05,41.0219,42.3522,40.4701,40.815,1127430.0
2023-08-06,41.0219,42.3522,40.4701,40.815,1127430.0
2023-08-07,40.6081,41.6329,40.6081,41.5146,863783.0
2023-08-08,40.9628,41.6033,40.6869,41.554,672744.0
2023-08-09,41.4949,41.5598,40.3223,40.6475,492475.0
2023-08-10,40.8347,41.1895,40.3716,40.6179,477940.0
2023-08-11,40.5194,40.9431,40.1548,40.9332,424620.0
2023-08-12,40.5194,40.9431,40.1548,40.9332,424620.0
2023-08-13,40.5194,40.9431,40.1548,40.9332,424620.0
2023-08-14,40.5292,40.9086,40.4031,40.8741,353262.0
2023-08-15,40.3913,40.8298,40.1548,40.2632,470876.0
2023-08-16,40.273,40.6672,39.9084,39.9774,353682.0
2023-08-17,40.1055,40.3125,39.4157,39.4157,415336.0
2023-08-18,38.9526,39.7916,38.7479,39.7409,384200.0
2023-08-19,38.9526,39.7916,38.7479,39.7409,384200.0
2023-08-20,38.9526,39.7916,38.7479,39.7409,384200.0
2023-08-21,39.869,40.1055,39.2572,39.5833,395140.0
2023-08-22,39.8592,40.2041,39.3271,39.6522,528773.0
2023-08-23,39.5438,40.0119,39.3665,39.8296,405699.0
2023-08-24,39.5636,40.1252,39.3271,39.3665,289582.0
2023-08-25,39.4256,39.6065,38.8639,39.4157,455593.0
2023-08-26,39.4256,39.6065,38.8639,39.4157,455593.0
2023-08-27,39.4256,39.6065,38.8639,39.4157,455593.0
2023-08-28,39.5537,40.4504,39.5537,40.1843,358718.0
2023-08-29,40.273,40.7756,39.9577,40.4997,297713.0
2023-08-30,40.1646,40.5489,39.9084,39.9183,345169.0
2023-08-31,39.9281,40.3125,39.5734,40.1646,714885.0
2023-09-01,40.7165,41.15,40.3125,40.6081,810076.0
2023-09-02,40.7165,41.15,40.3125,40.6081,810076.0
2023-09-03,40.7165,41.15,40.3125,40.6081,810076.0
2023-09-04,40.7165,41.15,40.3125,40.6081,810076.0
2023-09-05,40.2435,40.3666,39.7606,39.7705,569025.0
2023-09-06,40.3322,40.8347,39.9823,40.3814,483657.0
2023-09-07,40.1154,40.4011,39.6128,39.6917,640204.0
2023-09-08,39.6522,40.1449,39.6325,39.938,358226.0
2023-09-09,39.6522,40.1449,39.6325,39.938,358226.0
2023-09-10,39.6522,40.1449,39.6325,39.938,358226.0
2023-09-11,40.3044,40.5025,39.1161,39.126,666596.0
2023-09-12,38.9477,38.9477,38.2743,38.5219,722188.0
2023-09-13,38.5714,38.9081,38.3437,38.7398,404724.0
2023-09-14,39.225,39.5716,38.8,38.9774,408738.0
2023-09-15,38.8388,39.4132,38.6804,39.3835,755613.0
2023-09-16,38.8388,39.4132,38.6804,39.3835,755613.0
2023-09-17,38.8388,39.4132,38.6804,39.3835,755613.0
2023-09-18,39.4231,40.3094,39.1953,39.8588,521202.0
2023-09-19,39.9083,40.25,39.6805,39.6904,539243.0
2023-09-20,39.9578,40.5223,39.7796,39.8885,506467.0
2023-09-21,39.6409,39.938,39.2844,39.7103,487540.0
2023-09-22,39.6706,39.8291,38.6507,38.9972,519773.0
2023-09-23,39.6706,39.8291,38.6507,38.9972,519773.0
2023-09-24,39.6706,39.8291,38.6507,38.9972,519773.0
2023-09-25,38.7992,39.4924,38.6507,39.4528,325653.0
2023-09-26,39.1953,39.3438,38.8685,38.8883,327579.0
2023-09-27,39.0963,39.2993,38.5813,39.1161,488232.0
2023-09-28,39.0468,39.4676,38.9626,39.1062,396862.0
2023-09-29,39.2151,39.6112,38.8685,39.027,430535.0
2023-09-30,39.2151,39.6112,38.8685,39.027,430535.0
2023-10-01,39.2151,39.6112,38.8685,39.027,430535.0
2023-10-02,38.9576,38.9675,37.5118,37.799,564484.0
2023-10-03,37.4722,37.4821,36.175,36.5513,829275.0
2023-10-04,36.3631,37.0464,36.2443,37.0068,626242.0
2023-10-05,36.9276,37.4821,36.7097,37.393,562495.0
2023-10-06,37.2246,37.804,36.4225,37.393,515489.0
2023-10-07,37.2246,37.804,36.4225,37.393,515489.0
2023-10-08,37.2246,37.804,36.4225,37.393,515489.0
2023-10-09,36.9375,37.1801,35.9076,36.1849,774984.0
2023-10-10,36.5116,37.0266,36.1205,36.2245,1196214.0
2023-10-11,36.373,37.1405,36.373,36.9276,735524.0
2023-10-12,37.0959,37.0959,35.8482,36.1254,475021.0
2023-10-13,36.2344,36.3609,35.046,35.3926,651363.0
2023-10-14,36.2344,36.3609,35.046,35.3926,651363.0
2023-10-15,36.2344,36.3609,35.046,35.3926,651363.0
