,CCK US Equity,CCK US Equity,CCK US Equity,CCK US Equity,CCK US Equity
2021-05-16,108.1042,109.0769,107.968,108.6392,379052.0
2021-05-17,108.4155,109.0672,107.6957,108.3377,353363.0
2021-05-18,108.289,108.289,106.1588,106.1978,519861.0
2021-05-19,105.3223,106.4117,104.6026,105.7892,554351.0
2021-05-20,106.8397,108.5225,106.8397,108.0167,1181573.0
2021-05-21,108.4252,108.5127,106.9078,107.2483,589961.0
2021-05-22,108.4252,108.5127,106.9078,107.2483,589961.0
2021-05-23,108.4252,108.5127,106.9078,107.2483,589961.0
2021-05-24,107.6957,107.8805,106.8689,107.7054,637022.0
2021-05-25,108.2793,108.3182,104.8165,105.1278,1087966.0
2021-05-26,101.3149,102.9004,98.3871,99.3209,3451993.0
2021-05-27,100.1671,101.7234,99.6127,99.8558,1492324.0
2021-05-28,100.206,100.8188,99.8753,100.42,1151892.0
2021-05-29,100.206,100.8188,99.8753,100.42,1151892.0
2021-05-30,100.206,100.8188,99.8753,100.42,1151892.0
2021-05-31,100.206,100.8188,99.8753,100.42,1151892.0
2021-06-01,100.9939,101.5094,99.7586,100.3519,996950.0
2021-06-02,100.6729,100.6729,97.2977,97.9202,1468060.0
2021-06-03,97.5019,98.4357,96.539,97.8521,1725465.0
2021-06-04,98.0564,98.3287,96.7043,97.6965,1074903.0
2021-06-05,98.0564,98.3287,96.7043,97.6965,1074903.0
2021-06-06,98.0564,98.3287,96.7043,97.6965,1074903.0
2021-06-07,97.3269,97.7548,96.2861,96.8697,893420.0
2021-06-08,97.0642,97.5019,96.2083,96.5682,963513.0
2021-06-09,96.7433,97.3415,96.432,96.967,627299.0
2021-06-10,97.0253,97.8716,96.3493,97.5992,920133.0
2021-06-11,98.7664,98.7664,97.677,98.533,965229.0
2021-06-12,98.7664,98.7664,97.677,98.533,965229.0
2021-06-13,98.7664,98.7664,97.677,98.533,965229.0
2021-06-14,98.2996,98.5816,97.074,97.3755,745177.0
2021-06-15,97.2101,98.7567,97.0156,98.5233,1031602.0
2021-06-16,98.4746,99.6419,97.9591,98.7859,1574438.0
2021-06-17,98.6205,98.6303,96.1305,96.9281,964941.0
2021-06-18,95.6052,96.753,95.362,95.7511,1435506.0
2021-06-19,95.6052,96.753,95.362,95.7511,1435506.0
2021-06-20,95.6052,96.753,95.362,95.7511,1435506.0
2021-06-21,96.7627,97.4047,95.9797,97.0253,757107.0
2021-06-22,96.8697,98.178,96.7724,97.6673,668303.0
2021-06-23,97.8521,97.8521,96.3445,96.3736,880529.0
2021-06-24,96.5974,97.9397,96.4125,97.6187,1248175.0
2021-06-25,98.1245,100.3276,97.9786,99.5057,1486330.0
2021-06-26,98.1245,100.3276,97.9786,99.5057,1486330.0
2021-06-27,98.1245,100.3276,97.9786,99.5057,1486330.0
2021-06-28,99.5057,99.6613,98.7762,99.2333,796008.0
2021-06-29,99.1166,99.8364,99.0437,99.3598,776694.0
2021-06-30,99.2041,100.1233,99.0972,99.4181,1365505.0
2021-07-01,99.8072,101.1884,99.8072,100.6632,918579.0
2021-07-02,100.9063,100.9063,99.7586,100.1768,583095.0
2021-07-03,100.9063,100.9063,99.7586,100.1768,583095.0
2021-07-04,100.9063,100.9063,99.7586,100.1768,583095.0
2021-07-05,100.9063,100.9063,99.7586,100.1768,583095.0
2021-07-06,100.5562,100.5854,99.1409,99.5251,876108.0
2021-07-07,99.4862,101.3538,99.4862,100.955,855479.0
2021-07-08,99.9239,102.4724,99.3744,101.8596,1125959.0
2021-07-09,102.414,102.7934,101.9179,102.6864,850008.0
2021-07-10,102.414,102.7934,101.9179,102.6864,850008.0
2021-07-11,102.414,102.7934,101.9179,102.6864,850008.0
2021-07-12,101.9958,103.3672,101.8499,102.9393,950100.0
2021-07-13,102.7253,103.4207,102.5016,102.7253,797718.0
2021-07-14,102.9295,103.3575,101.9763,102.4335,1202387.0
2021-07-15,101.9568,102.1417,100.7702,101.7137,1134249.0
2021-07-16,101.9179,102.8809,100.7167,100.9647,888592.0
2021-07-17,101.9179,102.8809,100.7167,100.9647,888592.0
2021-07-18,101.9179,102.8809,100.7167,100.9647,888592.0
2021-07-19,100.5367,100.5367,98.0467,98.5719,1353158.0
2021-07-20,99.1944,102.2195,99.1944,99.9337,1895954.0
2021-07-21,100.5854,101.3441,98.8637,98.9999,1713696.0
2021-07-22,99.0096,99.0096,96.9572,97.2977,1010036.0
2021-07-23,96.8697,96.8697,92.6677,94.6325,3049210.0
2021-07-24,96.8697,96.8697,92.6677,94.6325,3049210.0
2021-07-25,96.8697,96.8697,92.6677,94.6325,3049210.0
2021-07-26,94.6131,97.2199,94.5742,97.0156,1755127.0
2021-07-27,96.8016,97.6566,95.9116,96.8211,1032194.0
2021-07-28,97.2685,97.9105,96.753,97.1421,749101.0
2021-07-29,97.8618,98.4552,96.9475,97.1518,595092.0
2021-07-30,97.2296,97.9494,96.86,97.0351,752303.0
2021-07-31,97.2296,97.9494,96.86,97.0351,752303.0
2021-08-01,97.2296,97.9494,96.86,97.0351,752303.0
2021-08-02,97.1421,97.9105,96.8016,97.1226,748555.0
2021-08-03,97.0253,97.1129,96.0041,96.8892,606620.0
2021-08-04,96.4408,97.0354,94.7352,94.9691,938564.0
2021-08-05,95.5539,97.6299,95.281,97.6007,1133737.0
2021-08-06,97.5812,99.1601,97.5812,98.663,1071069.0
2021-08-07,97.5812,99.1601,97.5812,98.663,1071069.0
2021-08-08,97.5812,99.1601,97.5812,98.663,1071069.0
2021-08-09,98.4583,101.007,98.2537,100.5538,823184.0
2021-08-10,100.5928,103.3316,100.5831,103.0879,1697213.0
2021-08-11,103.4388,105.2224,102.8247,104.774,1225530.0
2021-08-12,105.2516,105.6999,104.3159,105.4173,513189.0
2021-08-13,105.6707,105.8169,104.8033,105.5245,552367.0
2021-08-14,105.6707,105.8169,104.8033,105.5245,552367.0
2021-08-15,105.6707,105.8169,104.8033,105.5245,552367.0
2021-08-16,105.2711,105.3393,104.1015,104.6278,615869.0
2021-08-17,103.9261,104.4816,103.2828,104.1113,717520.0
2021-08-18,103.546,105.2321,103.3803,104.8325,630853.0
2021-08-19,104.0625,105.4855,103.7019,104.1015,1149424.0
2021-08-20,104.0918,106.158,104.0138,105.9631,744112.0
2021-08-21,104.0918,106.158,104.0138,105.9631,744112.0
2021-08-22,104.0918,106.158,104.0138,105.9631,744112.0
2021-08-23,105.9241,106.2457,105.1736,105.6025,697539.0
2021-08-24,105.7779,106.5869,105.5732,106.4212,780615.0
2021-08-25,106.2068,108.2925,106.0216,108.0293,589637.0
2021-08-26,107.9416,107.9416,106.5625,106.7233,556196.0
2021-08-27,106.7233,107.4787,106.3724,106.5089,842540.0
2021-08-28,106.7233,107.4787,106.3724,106.5089,842540.0
2021-08-29,106.7233,107.4787,106.3724,106.5089,842540.0
2021-08-30,106.772,107.7954,106.3237,107.1814,621375.0
2021-08-31,107.3276,107.9221,106.5576,107.006,662790.0
2021-09-01,106.6941,107.7662,106.0947,107.0742,712278.0
2021-09-02,107.6297,108.9552,107.2496,108.8968,625181.0
2021-09-03,108.7896,109.2964,108.5703,108.965,446526.0
2021-09-04,108.7896,109.2964,108.5703,108.965,446526.0
2021-09-05,108.7896,109.2964,108.5703,108.965,446526.0
2021-09-06,108.7896,109.2964,108.5703,108.965,446526.0
2021-09-07,108.4289,108.809,106.7233,107.5323,796814.0
2021-09-08,107.4056,107.5518,106.7282,106.9085,710346.0
2021-09-09,105.7584,105.9144,103.6532,103.7409,1256609.0
2021-09-10,104.1795,104.4914,103.3998,103.4583,721852.0
2021-09-11,104.1795,104.4914,103.3998,103.4583,721852.0
2021-09-12,104.1795,104.4914,103.3998,103.4583,721852.0
2021-09-13,103.8969,104.082,101.7429,102.3277,977026.0
2021-09-14,103.3413,103.8091,102.2302,102.9125,808183.0
2021-09-15,102.9904,106.5381,102.6201,106.0216,1332881.0
2021-09-16,105.8169,105.8169,104.0333,105.2613,868424.0
2021-09-17,105.0274,105.3978,102.2838,103.1659,1906578.0
2021-09-18,105.0274,105.3978,102.2838,103.1659,1906578.0
2021-09-19,105.0274,105.3978,102.2838,103.1659,1906578.0
2021-09-20,102.4641,103.3998,101.6259,102.7955,887948.0
2021-09-21,103.1171,103.6434,101.1873,101.4018,833804.0
2021-09-22,101.4115,102.8735,100.9144,102.3959,513142.0
2021-09-23,103.0879,104.2575,103.0684,103.5265,347311.0
2021-09-24,103.1171,103.4388,101.6747,101.7234,604439.0
2021-09-25,103.1171,103.4388,101.6747,101.7234,604439.0
2021-09-26,103.1171,103.4388,101.6747,101.7234,604439.0
2021-09-27,101.2361,102.0255,99.6767,100.0178,1296345.0
2021-09-28,99.4915,99.6523,97.7956,97.9515,877837.0
2021-09-29,97.9808,99.3307,97.5519,98.4194,910227.0
2021-09-30,98.4583,99.9008,98.1757,98.2244,854988.0
2021-10-01,97.9905,98.3414,96.9087,97.5422,771410.0
2021-10-02,97.9905,98.3414,96.9087,97.5422,771410.0
2021-10-03,97.9905,98.3414,96.9087,97.5422,771410.0
2021-10-04,97.1328,98.3122,97.0256,97.9125,725738.0
2021-10-05,98.0587,99.8911,97.625,99.1503,638483.0
2021-10-06,99.3258,100.5441,98.4876,100.4564,1087546.0
2021-10-07,101.0996,102.4349,101.0705,101.509,759336.0
2021-10-08,101.7819,102.0889,100.6903,101.0119,531132.0
2021-10-09,101.7819,102.0889,100.6903,101.0119,531132.0
2021-10-10,101.7819,102.0889,100.6903,101.0119,531132.0
2021-10-11,101.1679,101.9476,99.969,100.0665,393496.0
2021-10-12,100.125,100.3393,98.4389,98.5071,519870.0
2021-10-13,99.4135,99.9349,98.4778,99.6182,612360.0
2021-10-14,99.4817,102.1571,98.8677,101.9866,449505.0
2021-10-15,102.5908,102.854,100.9973,101.1386,555108.0
2021-10-16,102.5908,102.854,100.9973,101.1386,555108.0
2021-10-17,102.5908,102.854,100.9973,101.1386,555108.0
2021-10-18,100.4076,100.8657,99.9398,100.2127,434100.0
2021-10-19,100.778,102.0938,100.4028,100.8657,402310.0
2021-10-20,101.1386,102.9514,101.1386,102.7078,689686.0
2021-10-21,102.2789,102.6298,101.2458,101.9183,838078.0
2021-10-22,101.9476,103.8774,101.7234,102.3374,904543.0
2021-10-23,101.9476,103.8774,101.7234,102.3374,904543.0
2021-10-24,101.9476,103.8774,101.7234,102.3374,904543.0
2021-10-25,102.2692,102.508,97.0938,98.4973,1943458.0
2021-10-26,95.7293,100.3881,95.7122,98.663,2160930.0
2021-10-27,99.2088,102.5324,98.5071,100.008,1240190.0
2021-10-28,100.5538,102.8637,100.4661,102.4349,1306087.0
2021-10-29,101.7721,102.9417,101.1873,101.353,1271090.0
2021-10-30,101.7721,102.9417,101.1873,101.353,1271090.0
2021-10-31,101.7721,102.9417,101.1873,101.353,1271090.0
2021-11-01,101.6454,102.2302,100.8072,101.6649,899317.0
2021-11-02,101.9476,104.9105,101.8598,103.39,1852467.0
2021-11-03,103.1464,105.0567,103.1464,104.7253,650883.0
2021-11-04,104.3452,105.1541,102.4251,103.429,1042516.0
2021-11-05,103.9066,105.2029,103.3023,104.2575,1361099.0
2021-11-06,103.9066,105.2029,103.3023,104.2575,1361099.0
2021-11-07,103.9066,105.2029,103.3023,104.2575,1361099.0
2021-11-08,105.1054,105.1834,102.0548,103.429,986530.0
2021-11-09,103.468,105.0567,103.4388,104.082,704471.0
2021-11-10,103.9063,105.7225,103.9063,104.3164,743270.0
2021-11-11,104.7851,105.9471,103.8965,105.8006,1015675.0
2021-11-12,106.1522,107.4899,105.5468,107.3532,803466.0
2021-11-13,106.1522,107.4899,105.5468,107.3532,803466.0
2021-11-14,106.1522,107.4899,105.5468,107.3532,803466.0
2021-11-15,107.5485,109.3843,107.3532,109.2476,2010926.0
2021-11-16,109.2281,110.4877,109.0572,109.7261,1824957.0
2021-11-17,109.9116,109.9506,107.4606,108.5445,781769.0
2021-11-18,109.0913,109.9702,106.9041,107.6657,898134.0
2021-11-19,107.1677,109.2573,106.865,108.9253,729366.0
2021-11-20,107.1677,109.2573,106.865,108.9253,729366.0
2021-11-21,107.1677,109.2573,106.865,108.9253,729366.0
2021-11-22,109.2183,110.3998,108.9546,109.3159,1035663.0
2021-11-23,109.1206,110.0581,108.4078,108.9351,996116.0
2021-11-24,108.5055,109.0035,107.7145,107.8317,1228923.0
2021-11-25,108.5055,109.0035,107.7145,107.8317,1228923.0
2021-11-26,106.3572,111.0736,105.9276,108.9644,1776867.0
2021-11-27,106.3572,111.0736,105.9276,108.9644,1776867.0
2021-11-28,106.3572,111.0736,105.9276,108.9644,1776867.0
2021-11-29,109.5503,109.6089,105.8153,105.8495,1494094.0
2021-11-30,105.1659,105.4491,103.1544,103.3106,1788120.0
2021-12-01,104.7656,106.7283,103.0177,103.0177,1261898.0
2021-12-02,103.3302,105.4735,103.2402,103.9942,698023.0
2021-12-03,104.0723,105.8836,103.6329,104.7168,1021865.0
2021-12-04,104.0723,105.8836,103.6329,104.7168,1021865.0
2021-12-05,104.0723,105.8836,103.6329,104.7168,1021865.0
2021-12-06,105.2636,107.0701,104.2969,105.5175,1773746.0
2021-12-07,106.5525,106.7673,104.375,104.6386,753124.0
2021-12-08,104.6386,105.1659,102.466,103.7598,821131.0
2021-12-09,103.3399,104.4922,101.3284,101.3968,1030791.0
2021-12-10,104.6679,107.3532,103.5255,106.0057,1988577.0
2021-12-11,104.6679,107.3532,103.5255,106.0057,1988577.0
2021-12-12,104.6679,107.3532,103.5255,106.0057,1988577.0
2021-12-13,105.8788,106.1229,103.2569,103.8184,926747.0
2021-12-14,103.9356,104.7254,102.7248,102.9493,1412686.0
2021-12-15,102.9493,106.0838,102.3781,105.6249,1135890.0
2021-12-16,106.5135,107.3337,105.8592,106.367,693237.0
2021-12-17,106.8943,106.8943,104.1309,104.4141,1265209.0
2021-12-18,106.8943,106.8943,104.1309,104.4141,1265209.0
2021-12-19,106.8943,106.8943,104.1309,104.4141,1265209.0
2021-12-20,103.0665,103.4962,99.6293,100.8988,769213.0
2021-12-21,101.6409,103.7598,101.6409,103.1349,785145.0
2021-12-22,103.2325,103.6426,102.4806,103.0079,488133.0
2021-12-23,103.2228,103.6719,102.2512,103.2032,403608.0
2021-12-24,103.2228,103.6719,102.2512,103.2032,403608.0
2021-12-25,103.2228,103.6719,102.2512,103.2032,403608.0
2021-12-26,103.2228,103.6719,102.2512,103.2032,403608.0
2021-12-27,102.9982,104.0528,102.5099,104.043,373404.0
2021-12-28,104.4433,105.7323,103.4278,105.6932,391284.0
2021-12-29,105.8299,107.2361,105.6835,107.0896,351060.0
2021-12-30,107.2556,108.1539,105.7225,106.7966,500293.0
2021-12-31,106.5721,108.3883,106.3475,108.0172,485683.0
2022-01-01,106.5721,108.3883,106.3475,108.0172,485683.0
2022-01-02,106.5721,108.3883,106.3475,108.0172,485683.0
2022-01-03,107.9586,108.2477,105.4198,105.9666,561795.0
2022-01-04,105.6835,107.6071,105.3759,105.5761,992767.0
2022-01-05,105.6249,108.3883,104.8876,106.3572,1006121.0
2022-01-06,106.4842,108.2272,106.4109,107.1775,643540.0
2022-01-07,107.7633,107.7731,106.9138,106.9626,604738.0
2022-01-08,107.7633,107.7731,106.9138,106.9626,604738.0
2022-01-09,107.7633,107.7731,106.9138,106.9626,604738.0
2022-01-10,106.6892,107.3044,105.2343,106.2889,1208859.0
2022-01-11,106.0936,106.9236,105.8983,106.7771,758040.0
2022-01-12,107.3337,109.2573,106.5086,109.0621,712504.0
2022-01-13,109.3648,110.6098,108.9156,109.7358,995668.0
2022-01-14,109.3062,110.4682,107.8415,110.4682,718566.0
2022-01-15,109.3062,110.4682,107.8415,110.4682,718566.0
2022-01-16,109.3062,110.4682,107.8415,110.4682,718566.0
2022-01-17,109.3062,110.4682,107.8415,110.4682,718566.0
2022-01-18,109.0328,110.6049,108.6835,110.2143,945323.0
2022-01-19,110.5463,114.1397,109.4722,113.7393,1347793.0
2022-01-20,114.2178,115.2675,112.7922,113.0168,1592310.0
2022-01-21,113.0656,113.7589,109.1011,109.9995,1745393.0
2022-01-22,113.0656,113.7589,109.1011,109.9995,1745393.0
2022-01-23,113.0656,113.7589,109.1011,109.9995,1745393.0
2022-01-24,107.3142,108.4273,103.3692,105.6444,1531651.0
2022-01-25,104.2383,105.4393,101.8655,104.7461,943266.0
2022-01-26,104.873,106.8015,103.8672,104.4531,1133930.0
2022-01-27,105.8104,111.6009,105.4345,109.8432,1315747.0
2022-01-28,109.5015,109.9995,107.8561,109.3159,1048966.0
2022-01-29,109.5015,109.9995,107.8561,109.3159,1048966.0
2022-01-30,109.5015,109.9995,107.8561,109.3159,1048966.0
2022-01-31,109.3648,111.9329,109.0425,111.7083,1697184.0
2022-02-01,111.7278,113.8175,111.5618,113.2999,1018312.0
2022-02-02,113.7393,114.2276,111.7962,112.1184,828049.0
2022-02-03,111.6497,111.9231,109.3355,109.6577,746787.0
2022-02-04,109.0328,111.4837,108.6031,110.351,698093.0
2022-02-05,109.0328,111.4837,108.6031,110.351,698093.0
2022-02-06,109.0328,111.4837,108.6031,110.351,698093.0
2022-02-07,110.5853,111.4153,108.3297,108.5836,731541.0
2022-02-08,109.1304,111.5325,108.2028,111.3568,1075669.0
2022-02-09,113.0265,115.0283,110.6342,112.5383,1282872.0
2022-02-10,114.0225,115.9364,111.9231,112.7141,1442975.0
2022-02-11,113.5733,116.1708,112.4504,113.837,1318219.0
2022-02-12,113.5733,116.1708,112.4504,113.837,1318219.0
2022-02-13,113.5733,116.1708,112.4504,113.837,1318219.0
2022-02-14,113.3488,115.9169,112.7336,115.5751,1571644.0
2022-02-15,116.4344,119.813,116.4344,118.9049,1474865.0
2022-02-16,118.9146,121.1508,118.2214,121.1215,971116.0
2022-02-17,120.6332,121.6488,118.3825,118.7682,1121697.0
2022-02-18,118.7096,120.1255,117.7819,117.8796,1006456.0
2022-02-19,118.7096,120.1255,117.7819,117.8796,1006456.0
2022-02-20,118.7096,120.1255,117.7819,117.8796,1006456.0
2022-02-21,118.7096,120.1255,117.7819,117.8796,1006456.0
2022-02-22,117.0105,119.315,116.6199,117.8698,911372.0
2022-02-23,118.2214,120.1938,117.1277,117.1668,1141946.0
2022-02-24,114.1397,115.9266,113.0949,115.2138,1139131.0
2022-02-25,115.6239,120.2036,114.7353,119.6861,1928742.0
2022-02-26,115.6239,120.2036,114.7353,119.6861,1928742.0
2022-02-27,115.6239,120.2036,114.7353,119.6861,1928742.0
2022-02-28,117.4011,119.9302,117.2156,119.7837,3627017.0
2022-03-01,119.6177,121.3754,115.995,116.2196,1954232.0
2022-03-02,116.5223,120.311,116.2196,119.2174,2475027.0
2022-03-03,119.8521,121.2679,118.6901,119.6275,2065585.0
2022-03-04,117.2351,121.5365,116.6199,121.3949,1508943.0
2022-03-05,117.2351,121.5365,116.6199,121.3949,1508943.0
2022-03-06,117.2351,121.5365,116.6199,121.3949,1508943.0
2022-03-07,121.3754,124.1583,119.2271,119.7739,1921761.0
2022-03-08,120.0571,121.3363,113.4269,114.0811,1799204.0
2022-03-09,116.3214,117.74,115.1572,116.204,1051389.0
2022-03-10,114.4822,119.1194,114.4822,118.9825,658432.0
2022-03-11,119.5694,120.3521,118.2243,118.7868,741723.0
2022-03-12,119.5694,120.3521,118.2243,118.7868,741723.0
2022-03-13,119.5694,120.3521,118.2243,118.7868,741723.0
2022-03-14,119.3542,122.9838,118.9189,121.5946,1021443.0
2022-03-15,122.4652,124.4708,121.7804,124.324,1178728.0
2022-03-16,124.6469,125.6937,121.1837,123.3066,999508.0
2022-03-17,123.1892,124.7252,120.9391,124.0697,1328586.0
2022-03-18,123.424,125.8306,121.35,125.3415,1484221.0
2022-03-19,123.424,125.8306,121.35,125.3415,1484221.0
2022-03-20,123.424,125.8306,121.35,125.3415,1484221.0
2022-03-21,124.8817,126.7649,123.6392,126.5057,754153.0
2022-03-22,127.1807,127.1807,124.7349,125.2241,1034365.0
2022-03-23,125.048,125.8502,123.4631,123.7371,565859.0
2022-03-24,124.2458,126.3785,122.8859,125.6937,814739.0
2022-03-25,125.9872,127.5916,125.3317,126.8579,929231.0
2022-03-26,125.9872,127.5916,125.3317,126.8579,929231.0
2022-03-27,125.9872,127.5916,125.3317,126.8579,929231.0
2022-03-28,126.1535,126.2318,124.3779,125.7524,714335.0
2022-03-29,126.3002,126.4176,123.2577,124.2556,1172787.0
2022-03-30,124.686,125.3024,123.2479,124.7056,920300.0
2022-03-31,125.0871,125.8404,122.3381,122.3772,855434.0
2022-04-01,123.7664,123.9816,121.6826,123.0327,1311891.0
2022-04-02,123.7664,123.9816,121.6826,123.0327,1311891.0
2022-04-03,123.7664,123.9816,121.6826,123.0327,1311891.0
2022-04-04,123.0914,123.786,120.8902,123.0425,1067548.0
2022-04-05,122.2011,123.6686,121.7609,122.0837,857668.0
2022-04-06,121.3304,122.4457,118.8944,119.7064,1701778.0
2022-04-07,119.9021,120.2053,116.4193,118.3563,1573498.0
2022-04-08,119.3444,121.0858,118.1842,118.9238,1161616.0
2022-04-09,119.3444,121.0858,118.1842,118.9238,1161616.0
2022-04-10,119.3444,121.0858,118.1842,118.9238,1161616.0
2022-04-11,118.6987,119.4227,117.0454,117.3193,1464996.0
2022-04-12,117.3976,118.3955,115.8421,116.0475,1259190.0
2022-04-13,116.4486,118.3563,116.0573,118.2487,930356.0
2022-04-14,118.2781,118.2781,116.3117,116.3508,834803.0
2022-04-15,118.2781,118.2781,116.3117,116.3508,834803.0
2022-04-16,118.2781,118.2781,116.3117,116.3508,834803.0
2022-04-17,118.2781,118.2781,116.3117,116.3508,834803.0
2022-04-18,116.478,117.6813,114.4235,114.6094,1175134.0
2022-04-19,115.2355,118.0824,114.4822,118.0139,1016051.0
2022-04-20,118.6107,120.9978,118.2585,120.1075,1471875.0
2022-04-21,120.9293,121.4087,118.5231,119.2466,790205.0
2022-04-22,118.1607,118.6498,116.4193,116.7715,1892535.0
2022-04-23,118.1607,118.6498,116.4193,116.7715,1892535.0
2022-04-24,118.1607,118.6498,116.4193,116.7715,1892535.0
2022-04-25,116.1258,116.5367,112.1098,114.0811,1177650.0
2022-04-26,114.0713,114.4822,103.9653,104.3762,3285065.0
2022-04-27,104.523,107.4579,104.0045,106.0785,2159229.0
2022-04-28,106.1666,109.4146,105.7557,108.7102,1425622.0
2022-04-29,108.9058,111.0679,107.546,107.6536,2115294.0
2022-04-30,108.9058,111.0679,107.546,107.6536,2115294.0
2022-05-01,108.9058,111.0679,107.546,107.6536,2115294.0
2022-05-02,108.9939,109.3265,106.1274,107.8982,1094102.0
2022-05-03,107.771,111.3418,107.6634,109.6983,937796.0
2022-05-04,109.3461,112.2517,108.4362,112.0169,2156051.0
2022-05-05,110.4907,111.5179,105.0464,106.8905,1232260.0
2022-05-06,105.2469,106.054,102.1848,103.212,1021601.0
2022-05-07,105.2469,106.054,102.1848,103.212,1021601.0
2022-05-08,105.2469,106.054,102.1848,103.212,1021601.0
2022-05-09,101.4804,102.2924,98.9955,99.5238,1166020.0
2022-05-10,101.0304,102.0968,97.2052,99.8271,1962462.0
2022-05-11,99.1702,102.6801,98.9251,99.278,1209212.0
2022-05-12,98.0427,100.935,98.0427,99.5231,1187881.0
2022-05-13,100.1604,102.8958,99.7977,101.6311,1109926.0
2022-05-14,100.1604,102.8958,99.7977,101.6311,1109926.0
2022-05-15,100.1604,102.8958,99.7977,101.6311,1109926.0
2022-05-16,101.7389,104.2586,101.3369,103.3174,1148489.0
2022-05-17,105.5038,106.0528,103.6409,104.2292,796883.0
2022-05-18,103.4351,103.4351,98.6701,99.1114,759972.0
2022-05-19,98.4545,99.8859,97.4544,99.0722,1226785.0
2022-05-20,100.1212,100.3957,96.4593,99.1016,1432948.0
2022-05-21,100.1212,100.3957,96.4593,99.1016,1432948.0
2022-05-22,100.1212,100.3957,96.4593,99.1016,1432948.0
2022-05-23,99.9153,100.9252,99.3173,100.1506,1088391.0
2022-05-24,98.7192,99.8467,96.4348,98.1309,952057.0
2022-05-25,97.6603,100.4153,96.9544,99.8467,1118807.0
2022-05-26,100.3957,102.0723,100.3957,101.4154,738787.0
2022-05-27,102.8468,104.8469,102.1605,104.8371,1261445.0
2022-05-28,102.8468,104.8469,102.1605,104.8371,1261445.0
2022-05-29,102.8468,104.8469,102.1605,104.8371,1261445.0
2022-05-30,102.8468,104.8469,102.1605,104.8371,1261445.0
2022-05-31,104.2096,104.2145,102.0821,102.3958,1102476.0
2022-06-01,102.788,103.3566,100.9448,102.2978,723364.0
2022-06-02,102.3468,104.9841,102.033,104.9351,425200.0
2022-06-03,103.5233,104.9057,103.4056,104.7586,401141.0
2022-06-04,103.5233,104.9057,103.4056,104.7586,401141.0
2022-06-05,103.5233,104.9057,103.4056,104.7586,401141.0
2022-06-06,105.4743,106.3077,105.0724,105.7391,409796.0
2022-06-07,105.0626,108.6313,104.8841,107.8176,932220.0
2022-06-08,106.7881,107.0724,103.9449,104.3567,657507.0
2022-06-09,102.5036,102.6899,100.4349,100.7193,897185.0
2022-06-10,100.0036,100.0036,97.2191,97.2289,1220864.0
2022-06-11,100.0036,100.0036,97.2191,97.2289,1220864.0
2022-06-12,100.0036,100.0036,97.2191,97.2289,1220864.0
2022-06-13,94.3171,94.6308,90.4248,91.9444,2414284.0
2022-06-14,91.8758,92.3954,90.3071,92.1797,1542738.0
2022-06-15,93.6798,95.2387,90.8072,93.9543,1607659.0
2022-06-16,91.9444,92.2974,89.9542,90.366,1373196.0
2022-06-17,90.6993,91.3513,89.4949,91.1601,1095669.0
2022-06-18,90.6993,91.3513,89.4949,91.1601,1095669.0
2022-06-19,90.6993,91.3513,89.4949,91.1601,1095669.0
2022-06-20,90.6993,91.3513,89.4949,91.1601,1095669.0
2022-06-21,91.7582,92.866,90.1601,90.2973,1354796.0
2022-06-22,89.2091,89.7924,88.4737,88.8071,1166675.0
2022-06-23,88.8953,89.3463,86.3658,87.8267,1334093.0
2022-06-24,88.2384,93.7582,87.9051,93.5622,3194907.0
2022-06-25,88.2384,93.7582,87.9051,93.5622,3194907.0
2022-06-26,88.2384,93.7582,87.9051,93.5622,3194907.0
2022-06-27,93.768,94.9004,92.8513,94.17,670132.0
2022-06-28,94.7485,95.425,92.67,92.8366,803136.0
2022-06-29,93.3465,93.3465,90.3562,91.415,788981.0
2022-06-30,90.062,91.6013,89.4738,90.366,851106.0
2022-07-01,90.0424,91.9493,89.6404,91.1797,3367499.0
2022-07-02,90.0424,91.9493,89.6404,91.1797,3367499.0
2022-07-03,90.0424,91.9493,89.6404,91.1797,3367499.0
2022-07-04,90.0424,91.9493,89.6404,91.1797,3367499.0
2022-07-05,89.7287,90.5522,86.3168,88.6796,2557251.0
2022-07-06,89.2973,89.9444,88.0914,89.2973,1142492.0
2022-07-07,89.6502,90.3365,89.2973,89.5522,915573.0
2022-07-08,88.4933,89.2973,85.4638,87.1011,1967195.0
2022-07-09,88.4933,89.2973,85.4638,87.1011,1967195.0
2022-07-10,88.4933,89.2973,85.4638,87.1011,1967195.0
2022-07-11,86.5521,87.3753,86.0423,86.6697,1608149.0
2022-07-12,86.4148,87.9639,85.9393,86.3462,938146.0
2022-07-13,85.2285,87.7678,84.9578,86.6501,1261837.0
2022-07-14,85.2972,85.9148,84.1697,85.6305,1093878.0
2022-07-15,87.1305,87.2768,85.9246,86.3952,860569.0
2022-07-16,87.1305,87.2768,85.9246,86.3952,860569.0
2022-07-17,87.1305,87.2768,85.9246,86.3952,860569.0
2022-07-18,87.2286,87.7972,85.9933,86.5913,1133024.0
2022-07-19,86.9345,90.6895,86.9345,90.3464,955766.0
2022-07-20,90.3954,92.268,90.3954,91.9935,1219750.0
2022-07-21,91.1895,95.4348,89.464,95.4152,2655098.0
2022-07-22,95.1995,95.7926,92.5719,93.0719,1384871.0
