,PHM US Equity,PHM US Equity,PHM US Equity,PHM US Equity,PHM US Equity
2021-05-04,58.1063,59.2191,57.7386,58.9288,2806644.0
2021-05-05,59.3545,59.5654,58.3966,59.1417,3220308.0
2021-05-06,59.4513,59.6158,58.0869,58.6482,2717532.0
2021-05-07,58.7546,60.0029,57.9128,59.7319,2725189.0
2021-05-08,58.7546,60.0029,57.9128,59.7319,2725189.0
2021-05-09,58.7546,60.0029,57.9128,59.7319,2725189.0
2021-05-10,59.9158,61.8365,59.6255,60.3318,3009277.0
2021-05-11,59.5481,59.9738,57.2354,57.6128,3499618.0
2021-05-12,57.1677,57.3806,53.3746,53.6165,4718080.0
2021-05-13,53.9552,56.592,53.8681,56.1807,4290522.0
2021-05-14,56.5678,57.3999,56.2194,56.5678,1969403.0
2021-05-15,56.5678,57.3999,56.2194,56.5678,1969403.0
2021-05-16,56.5678,57.3999,56.2194,56.5678,1969403.0
2021-05-17,56.3259,56.5291,54.7776,56.113,2142693.0
2021-05-18,56.2291,56.3694,54.2164,54.3132,2365928.0
2021-05-19,53.3455,54.4293,52.5209,53.781,3139987.0
2021-05-20,53.7423,54.6325,53.5681,54.2454,1496381.0
2021-05-21,54.6325,55.3098,53.9358,53.9648,2408490.0
2021-05-22,54.6325,55.3098,53.9358,53.9648,2408490.0
2021-05-23,54.6325,55.3098,53.9358,53.9648,2408490.0
2021-05-24,54.4003,54.6422,54.1293,54.2067,1776307.0
2021-05-25,54.5454,55.5517,54.5454,54.7002,2182566.0
2021-05-26,54.9421,56.3742,54.7803,55.7549,2794073.0
2021-05-27,56.1226,56.5097,55.5324,56.0065,4695163.0
2021-05-28,56.6936,56.7419,55.5421,55.9194,2566794.0
2021-05-29,56.6936,56.7419,55.5421,55.9194,2566794.0
2021-05-30,56.6936,56.7419,55.5421,55.9194,2566794.0
2021-05-31,56.6936,56.7419,55.5421,55.9194,2566794.0
2021-06-01,56.6645,56.9258,55.7743,56.2775,2522421.0
2021-06-02,56.2775,56.7129,54.9615,55.5034,3181601.0
2021-06-03,54.9421,55.3389,53.8197,54.4874,2000089.0
2021-06-04,54.9034,55.1647,53.9552,55.1066,2060119.0
2021-06-05,54.9034,55.1647,53.9552,55.1066,2060119.0
2021-06-06,54.9034,55.1647,53.9552,55.1066,2060119.0
2021-06-07,55.155,55.3147,54.3616,54.8744,2006538.0
2021-06-08,55.126,55.3843,54.7293,55.1163,1940752.0
2021-06-09,55.7356,55.7743,53.81,54.0326,2925441.0
2021-06-10,53.8482,54.1005,52.0536,52.3737,4255104.0
2021-06-11,52.6357,53.2854,52.4417,52.7133,2608666.0
2021-06-12,52.6357,53.2854,52.4417,52.7133,2608666.0
2021-06-13,52.6357,53.2854,52.4417,52.7133,2608666.0
2021-06-14,52.529,53.1304,51.5007,51.9275,3265873.0
2021-06-15,52.1991,52.8588,51.782,52.5872,1988705.0
2021-06-16,52.4611,52.6551,51.4813,51.5298,2534183.0
2021-06-17,51.4522,52.7812,51.2582,52.1118,3266483.0
2021-06-18,51.5395,53.0237,51.4037,52.0633,5238760.0
2021-06-19,51.5395,53.0237,51.4037,52.0633,5238760.0
2021-06-20,51.5395,53.0237,51.4037,52.0633,5238760.0
2021-06-21,52.3446,52.8588,51.9469,52.5775,2075357.0
2021-06-22,52.6939,52.9558,52.1409,52.7618,2808050.0
2021-06-23,52.8879,52.917,51.5589,51.8887,1755633.0
2021-06-24,51.8887,52.2476,51.1418,51.8208,3341912.0
2021-06-25,51.8693,52.3592,51.5589,52.0051,3957294.0
2021-06-26,51.8693,52.3592,51.5589,52.0051,3957294.0
2021-06-27,51.8693,52.3592,51.5589,52.0051,3957294.0
2021-06-28,52.3543,53.0334,51.8014,52.8394,3034734.0
2021-06-29,52.8782,54.4594,52.8782,53.8773,4589614.0
2021-06-30,52.4805,53.5233,52.4805,52.9364,4474026.0
2021-07-01,52.9655,54.5176,52.82,54.149,3119040.0
2021-07-02,54.4303,54.4594,53.3147,53.5863,2021524.0
2021-07-03,54.4303,54.4594,53.3147,53.5863,2021524.0
2021-07-04,54.4303,54.4594,53.3147,53.5863,2021524.0
2021-07-05,54.4303,54.4594,53.3147,53.5863,2021524.0
2021-07-06,53.3729,53.5281,51.5734,52.3058,2638632.0
2021-07-07,52.6066,54.0326,52.4514,53.4602,3177945.0
2021-07-08,52.0342,52.5096,50.8895,51.1321,3393313.0
2021-07-09,51.6462,52.2656,51.2291,51.6365,1881959.0
2021-07-10,51.6462,52.2656,51.2291,51.6365,1881959.0
2021-07-11,51.6462,52.2656,51.2291,51.6365,1881959.0
2021-07-12,51.2776,51.7578,50.9672,51.5686,1705432.0
2021-07-13,51.2679,51.2873,49.7885,50.1232,2288101.0
2021-07-14,50.5597,50.9077,50.0359,50.2008,1570583.0
2021-07-15,49.8613,50.5209,49.4442,50.0068,1902528.0
2021-07-16,50.0553,50.9769,49.3665,49.4733,2125594.0
2021-07-17,50.0553,50.9769,49.3665,49.4733,2125594.0
2021-07-18,50.0553,50.9769,49.3665,49.4733,2125594.0
2021-07-19,48.5905,49.8225,48.515,49.3957,2418632.0
2021-07-20,49.4054,50.8071,49.2307,50.647,1846875.0
2021-07-21,50.8604,51.6559,50.7101,51.2679,1964568.0
2021-07-22,50.7343,51.0981,49.8613,50.9187,2183443.0
2021-07-23,51.2291,52.7424,51.2097,52.4514,2133152.0
2021-07-24,51.2291,52.7424,51.2097,52.4514,2133152.0
2021-07-25,51.2291,52.7424,51.2097,52.4514,2133152.0
2021-07-26,52.5581,53.1595,51.5686,51.7626,2610157.0
2021-07-27,50.4336,51.8887,49.9971,51.7917,3665851.0
2021-07-28,51.9663,52.4514,50.8895,51.0545,1859297.0
2021-07-29,51.6656,53.9258,51.5414,53.4117,2837770.0
2021-07-30,52.8685,54.0229,52.8685,53.2274,2227769.0
2021-07-31,52.8685,54.0229,52.8685,53.2274,2227769.0
2021-08-01,52.8685,54.0229,52.8685,53.2274,2227769.0
2021-08-02,53.6154,53.9355,53.1498,53.3147,2655682.0
2021-08-03,53.3923,53.7464,52.7521,53.7124,1652649.0
2021-08-04,53.2177,53.8773,51.685,51.6947,2269005.0
2021-08-05,51.8111,52.4999,51.5298,51.8887,1829444.0
2021-08-06,52.0924,52.4318,51.142,51.3649,1754087.0
2021-08-07,52.0924,52.4318,51.142,51.3649,1754087.0
2021-08-08,52.0924,52.4318,51.142,51.3649,1754087.0
2021-08-09,51.1321,51.7238,50.841,50.9963,1272579.0
2021-08-10,50.8992,52.5217,50.7537,51.8402,1933833.0
2021-08-11,51.7141,53.887,51.3649,53.7124,2254269.0
2021-08-12,53.7997,54.1684,52.6357,52.8297,1960134.0
2021-08-13,52.9364,53.2274,52.2961,52.7133,1213232.0
2021-08-14,52.9364,53.2274,52.2961,52.7133,1213232.0
2021-08-15,52.9364,53.2274,52.2961,52.7133,1213232.0
2021-08-16,52.5096,53.5087,52.1312,52.9849,1417222.0
2021-08-17,52.2961,52.6454,50.5015,50.8798,1914932.0
2021-08-18,50.4627,51.7917,50.0262,50.7828,1952993.0
2021-08-19,50.0941,50.7828,49.8322,50.1911,1711622.0
2021-08-20,50.0844,51.4328,49.9874,51.1321,1664951.0
2021-08-21,50.0844,51.4328,49.9874,51.1321,1664951.0
2021-08-22,50.0844,51.4328,49.9874,51.1321,1664951.0
2021-08-23,51.2,51.2,49.8564,50.8701,1708012.0
2021-08-24,51.2388,52.7909,51.0448,51.9857,1543972.0
2021-08-25,52.0342,53.0227,51.9566,52.5969,1496192.0
2021-08-26,52.6066,52.7424,51.6947,52.2088,1858535.0
2021-08-27,52.4223,53.6833,52.2185,53.2371,2023697.0
2021-08-28,52.4223,53.6833,52.2185,53.2371,2023697.0
2021-08-29,52.4223,53.6833,52.2185,53.2371,2023697.0
2021-08-30,53.4554,53.4554,52.529,52.5387,1431724.0
2021-08-31,52.723,52.7909,51.7238,52.2476,3790911.0
2021-09-01,52.432,53.0867,52.0924,53.0528,2018125.0
2021-09-02,53.2274,53.4311,52.4125,52.5775,1435765.0
2021-09-03,52.3834,52.7424,51.2291,51.7917,2156779.0
2021-09-04,52.3834,52.7424,51.2291,51.7917,2156779.0
2021-09-05,52.3834,52.7424,51.2291,51.7917,2156779.0
2021-09-06,52.3834,52.7424,51.2291,51.7917,2156779.0
2021-09-07,51.4813,51.9566,50.9963,51.1418,2126674.0
2021-09-08,48.3092,49.318,48.0279,48.0473,5656331.0
2021-09-09,47.9115,48.0861,46.9802,47.0287,4649312.0
2021-09-10,47.407,47.601,46.4176,46.4952,2457617.0
2021-09-11,47.407,47.601,46.4176,46.4952,2457617.0
2021-09-12,47.407,47.601,46.4176,46.4952,2457617.0
2021-09-13,46.9705,47.0384,46.0004,46.8347,3240939.0
2021-09-14,47.1645,47.4167,45.5154,45.7676,2767234.0
2021-09-15,45.5639,46.1944,45.2535,46.1556,4232990.0
2021-09-16,46.0198,47.5137,46.0198,46.7765,2480280.0
2021-09-17,46.4846,47.584,46.4068,47.3213,4720616.0
2021-09-18,46.4846,47.584,46.4068,47.3213,4720616.0
2021-09-19,46.4846,47.584,46.4068,47.3213,4720616.0
2021-09-20,46.2608,47.0004,45.4922,46.0857,2994407.0
2021-09-21,46.0273,46.3873,45.3269,45.823,1958851.0
2021-09-22,46.3192,47.2921,46.0273,46.5819,2597194.0
2021-09-23,46.7959,47.1169,46.0176,46.076,2569275.0
2021-09-24,45.9787,46.4651,45.5117,46.2025,2243564.0
2021-09-25,45.9787,46.4651,45.5117,46.2025,2243564.0
2021-09-26,45.9787,46.4651,45.5117,46.2025,2243564.0
2021-09-27,45.969,47.1656,45.5993,47.0294,3253228.0
2021-09-28,46.543,47.117,45.6041,45.9106,2305919.0
2021-09-29,46.0954,46.9905,46.0954,46.6208,1578561.0
2021-09-30,46.7959,46.8494,44.6556,44.675,2148461.0
2021-10-01,45.0642,45.2879,44.3442,44.8793,2536759.0
2021-10-02,45.0642,45.2879,44.3442,44.8793,2536759.0
2021-10-03,45.0642,45.2879,44.3442,44.8793,2536759.0
2021-10-04,44.6945,45.6285,44.4902,44.9961,1704564.0
2021-10-05,45.2539,45.6479,44.7139,45.2685,1644371.0
2021-10-06,44.9766,46.076,44.8307,45.716,1844004.0
2021-10-07,46.0079,46.9905,46.0079,46.3678,1620608.0
2021-10-08,46.4262,46.6597,45.8571,46.0468,1423949.0
2021-10-09,46.4262,46.6597,45.8571,46.0468,1423949.0
2021-10-10,46.4262,46.6597,45.8571,46.0468,1423949.0
2021-10-11,46.0663,46.4846,45.8911,45.969,1415930.0
2021-10-12,46.0371,46.7473,45.8619,46.5722,2176315.0
2021-10-13,46.6597,47.1462,46.3095,46.4846,2396670.0
2021-10-14,46.7375,47.9926,46.6792,47.905,1855431.0
2021-10-15,48.2844,48.511,47.044,47.0975,2921195.0
2021-10-16,48.2844,48.511,47.044,47.0975,2921195.0
2021-10-17,48.2844,48.511,47.044,47.0975,2921195.0
2021-10-18,46.8738,48.0704,46.65,48.0315,2196713.0
2021-10-19,48.1677,48.2844,47.7299,47.8953,1830960.0
2021-10-20,48.0996,49.1892,48.0704,48.8487,1875467.0
2021-10-21,48.5277,49.053,48.2163,48.7417,1319052.0
2021-10-22,48.9655,49.5297,48.2942,48.372,1970525.0
2021-10-23,48.9655,49.5297,48.2942,48.372,1970525.0
2021-10-24,48.9655,49.5297,48.2942,48.372,1970525.0
2021-10-25,48.3234,48.8438,48.0024,48.5082,3076858.0
2021-10-26,48.0218,48.6347,46.5722,47.3602,3646251.0
2021-10-27,47.9926,49.9578,47.4186,47.4283,4439261.0
2021-10-28,47.7299,47.8275,46.9224,47.3407,3058350.0
2021-10-29,47.3991,48.2163,46.6889,46.7765,2763425.0
2021-10-30,47.3991,48.2163,46.6889,46.7765,2763425.0
2021-10-31,47.3991,48.2163,46.6889,46.7765,2763425.0
2021-11-01,46.7473,47.6326,46.4165,47.3602,1870760.0
2021-11-02,47.4769,47.4769,46.0663,46.4943,2397498.0
2021-11-03,46.2511,47.8953,46.2511,47.0781,2932651.0
2021-11-04,47.5548,48.4693,47.4283,47.7493,2068411.0
2021-11-05,48.2455,49.3206,48.0899,49.0627,2583745.0
2021-11-06,48.2455,49.3206,48.0899,49.0627,2583745.0
2021-11-07,48.2455,49.3206,48.0899,49.0627,2583745.0
2021-11-08,49.0822,49.2962,48.479,48.9071,2039746.0
2021-11-09,49.3352,50.8529,49.2476,50.5026,2608590.0
2021-11-10,50.0551,50.6388,49.1698,49.2476,2804132.0
2021-11-11,49.5687,49.987,49.306,49.3254,2812582.0
2021-11-12,49.6076,50.201,49.3741,49.9675,1829193.0
2021-11-13,49.6076,50.201,49.3741,49.9675,1829193.0
2021-11-14,49.6076,50.201,49.3741,49.9675,1829193.0
2021-11-15,50.0746,50.1427,49.0822,49.199,1821424.0
2021-11-16,49.3838,50.5999,49.1065,50.1232,1721184.0
2021-11-17,50.0648,51.0377,49.6852,50.9404,2592010.0
2021-11-18,51.0766,51.2323,50.2205,50.3372,1716637.0
2021-11-19,50.4929,52.2538,50.454,50.8334,3571996.0
2021-11-20,50.4929,52.2538,50.454,50.8334,3571996.0
2021-11-21,50.4929,52.2538,50.454,50.8334,3571996.0
2021-11-22,51.1155,51.495,50.2752,50.9988,1953916.0
2021-11-23,50.8431,51.5923,50.454,51.4658,1430954.0
2021-11-24,51.4171,51.8063,50.882,51.2226,1468973.0
2021-11-25,51.4171,51.8063,50.882,51.2226,1468973.0
2021-11-26,50.201,51.0961,49.4811,50.1913,1516564.0
2021-11-27,50.201,51.0961,49.4811,50.1913,1516564.0
2021-11-28,50.201,51.0961,49.4811,50.1913,1516564.0
2021-11-29,50.3567,50.7711,49.6466,50.1135,1822562.0
2021-11-30,49.7438,50.7556,48.406,48.6736,3505499.0
2021-12-01,49.4227,50.3859,48.7028,48.7125,2579078.0
2021-12-02,49.8216,51.3004,49.0044,51.0669,2947621.0
2021-12-03,51.3004,51.5923,50.3178,50.6777,2713529.0
2021-12-04,51.3004,51.5923,50.3178,50.6777,2713529.0
2021-12-05,51.3004,51.5923,50.3178,50.6777,2713529.0
2021-12-06,51.3588,52.6527,50.921,52.5068,3480401.0
2021-12-07,52.9932,53.7813,52.4289,53.1878,2323880.0
2021-12-08,53.5186,54.0439,53.1878,53.8688,2427059.0
2021-12-09,53.9175,54.939,53.577,53.8688,2265947.0
2021-12-10,54.2288,54.7444,53.9175,54.6958,2111045.0
2021-12-11,54.2288,54.7444,53.9175,54.6958,2111045.0
2021-12-12,54.2288,54.7444,53.9175,54.6958,2111045.0
2021-12-13,54.832,55.1968,53.1683,53.4991,1982622.0
2021-12-14,52.8748,52.9918,51.9304,52.5431,2514415.0
2021-12-15,52.748,54.0259,52.4553,53.9674,2570254.0
2021-12-16,53.304,53.8113,52.5236,52.6699,2621173.0
2021-12-17,52.4358,52.6309,51.0798,51.6846,5117107.0
2021-12-18,52.4358,52.6309,51.0798,51.6846,5117107.0
2021-12-19,52.4358,52.6309,51.0798,51.6846,5117107.0
2021-12-20,51.1481,51.1773,49.6164,50.2213,2055864.0
2021-12-21,50.1432,51.7139,50.1432,51.6944,1482492.0
2021-12-22,51.7919,53.2357,51.6358,53.2065,1524697.0
2021-12-23,53.6455,53.7723,53.2455,53.3138,1080100.0
2021-12-24,53.6455,53.7723,53.2455,53.3138,1080100.0
2021-12-25,53.6455,53.7723,53.2455,53.3138,1080100.0
2021-12-26,53.6455,53.7723,53.2455,53.3138,1080100.0
2021-12-27,53.5674,54.0357,53.1748,54.0259,1154223.0
2021-12-28,54.0357,55.0503,54.0064,54.9039,1368029.0
2021-12-29,54.8942,56.3672,54.7283,56.2404,3453688.0
2021-12-30,56.2307,56.5819,55.1576,55.2649,1582005.0
2021-12-31,55.4015,55.977,55.0112,55.7624,905068.0
2022-01-01,55.4015,55.977,55.0112,55.7624,905068.0
2022-01-02,55.4015,55.977,55.0112,55.7624,905068.0
2022-01-03,55.9282,56.1526,54.4357,54.7186,1916176.0
2022-01-04,55.1576,55.6746,55.0015,55.5185,2157070.0
2022-01-05,55.4697,56.5185,54.66,54.7381,2249146.0
2022-01-06,54.7869,54.7869,53.4211,53.6845,2259002.0
2022-01-07,53.626,53.626,50.9822,51.0017,3247794.0
2022-01-08,53.626,53.626,50.9822,51.0017,3247794.0
2022-01-09,53.626,53.626,50.9822,51.0017,3247794.0
2022-01-10,50.3384,51.7529,49.7384,51.7041,2378208.0
2022-01-11,51.8114,53.6211,51.5402,53.5577,2102729.0
2022-01-12,53.265,54.1137,53.0796,53.6747,1651758.0
2022-01-13,56.4355,56.6697,54.9527,55.538,3844262.0
2022-01-14,54.8942,55.9681,54.4064,55.6941,2931514.0
2022-01-15,54.8942,55.9681,54.4064,55.6941,2931514.0
2022-01-16,54.8942,55.9681,54.4064,55.6941,2931514.0
2022-01-17,54.8942,55.9681,54.4064,55.6941,2931514.0
2022-01-18,54.7576,54.9429,52.6797,53.187,3728354.0
2022-01-19,53.1187,53.4504,51.6456,51.8017,4139011.0
2022-01-20,52.2309,52.7221,50.9871,51.0895,2994829.0
2022-01-21,51.1871,52.0747,50.1432,50.2506,2540616.0
2022-01-22,51.1871,52.0747,50.1432,50.2506,2540616.0
2022-01-23,51.1871,52.0747,50.1432,50.2506,2540616.0
2022-01-24,49.4311,52.7283,49.1872,52.6797,4311647.0
2022-01-25,51.6261,52.2309,50.5822,51.7236,2985484.0
2022-01-26,52.5236,52.8065,49.1384,49.8213,3564698.0
2022-01-27,49.7628,50.5432,48.358,48.7775,3876517.0
2022-01-28,48.9823,50.0262,47.6166,49.9969,3602523.0
2022-01-29,48.9823,50.0262,47.6166,49.9969,3602523.0
2022-01-30,48.9823,50.0262,47.6166,49.9969,3602523.0
2022-01-31,49.7725,51.4797,49.5335,51.4017,4024657.0
2022-02-01,52.787,52.787,49.4311,51.8895,5637194.0
2022-02-02,52.5626,53.3723,51.6505,53.0699,4698885.0
2022-02-03,52.6211,52.6699,51.431,51.548,4001349.0
2022-02-04,51.031,51.1871,47.5483,47.5483,4946731.0
2022-02-05,51.031,51.1871,47.5483,47.5483,4946731.0
2022-02-06,51.031,51.1871,47.5483,47.5483,4946731.0
2022-02-07,47.919,48.1921,47.1434,47.6653,4119836.0
2022-02-08,47.7239,48.9921,47.6068,48.9336,3708163.0
2022-02-09,49.4604,50.7481,49.4604,50.1823,3565735.0
2022-02-10,48.5824,49.8603,47.2556,47.3532,3605860.0
2022-02-11,47.8214,48.4653,46.4557,46.6898,3164771.0
2022-02-12,47.8214,48.4653,46.4557,46.6898,3164771.0
2022-02-13,47.8214,48.4653,46.4557,46.6898,3164771.0
2022-02-14,46.5044,47.3629,46.1142,46.6508,2983548.0
2022-02-15,47.0605,47.8605,47.0605,47.7044,2028712.0
2022-02-16,47.4117,48.358,47.1093,48.0751,1848965.0
2022-02-17,47.8409,48.4143,46.6508,46.7776,2154645.0
2022-02-18,46.8264,47.4702,46.4752,46.9532,2779626.0
2022-02-19,46.8264,47.4702,46.4752,46.9532,2779626.0
2022-02-20,46.8264,47.4702,46.4752,46.9532,2779626.0
2022-02-21,46.8264,47.4702,46.4752,46.9532,2779626.0
2022-02-22,46.2996,46.7971,44.6704,45.0997,3205028.0
2022-02-23,45.324,45.5972,43.5864,43.7729,2853309.0
2022-02-24,42.4364,45.685,42.0462,45.4801,3706772.0
2022-02-25,45.2752,47.6751,45.2265,47.4702,2787039.0
2022-02-26,45.2752,47.6751,45.2265,47.4702,2787039.0
2022-02-27,45.2752,47.6751,45.2265,47.4702,2787039.0
2022-02-28,48.4165,48.758,47.5532,48.4458,4421689.0
2022-03-01,48.4458,49.0799,47.5971,47.8995,3993439.0
2022-03-02,48.2897,49.3726,48.0165,48.8165,2981652.0
2022-03-03,49.3043,49.4067,47.7531,48.0458,2515850.0
2022-03-04,47.7629,48.2117,47.1288,48.1629,2526862.0
2022-03-05,47.7629,48.2117,47.1288,48.1629,2526862.0
2022-03-06,47.7629,48.2117,47.1288,48.1629,2526862.0
2022-03-07,47.9678,48.6116,45.0655,45.1387,3841967.0
2022-03-08,45.0216,46.8654,44.2997,44.9533,2667186.0
2022-03-09,46.241,47.3044,45.8898,46.5044,2492761.0
2022-03-10,45.4216,46.1142,44.807,45.9972,2115925.0
2022-03-11,46.4166,46.5435,45.1972,45.2557,1845767.0
2022-03-12,46.4166,46.5435,45.1972,45.2557,1845767.0
2022-03-13,46.4166,46.5435,45.1972,45.2557,1845767.0
2022-03-14,45.4123,45.4123,42.76,43.3179,3272623.0
2022-03-15,43.7094,45.6374,43.6428,45.4612,2709083.0
2022-03-16,45.9702,46.7531,43.68,45.6178,2857884.0
2022-03-17,45.5493,46.3421,45.0893,46.3421,2130305.0
2022-03-18,45.6081,47.6634,45.4759,47.3991,4193710.0
2022-03-19,45.6081,47.6634,45.4759,47.3991,4193710.0
2022-03-20,45.6081,47.6634,45.4759,47.3991,4193710.0
2022-03-21,47.1838,47.3306,45.06,45.5395,2329353.0
2022-03-22,45.7744,46.3219,44.6685,45.4025,2190150.0
2022-03-23,45.0893,45.0893,43.6604,43.6996,2578360.0
2022-03-24,43.4059,43.8103,42.7208,43.6213,2252557.0
2022-03-25,43.5723,43.9345,42.5447,42.8677,2366994.0
2022-03-26,43.5723,43.9345,42.5447,42.8677,2366994.0
2022-03-27,43.5723,43.9345,42.5447,42.8677,2366994.0
2022-03-28,42.8579,43.3472,42.3392,42.7404,1773760.0
2022-03-29,43.4451,44.6196,43.4451,44.2379,2781799.0
2022-03-30,44.2379,44.3308,42.9949,43.3962,1709924.0
2022-03-31,42.7208,43.3374,40.969,41.0081,3496345.0
2022-04-01,41.7128,42.1336,40.9298,41.4681,3546839.0
2022-04-02,41.7128,42.1336,40.9298,41.4681,3546839.0
2022-04-03,41.7128,42.1336,40.9298,41.4681,3546839.0
2022-04-04,41.8694,42.6328,41.4583,42.2511,3193059.0
2022-04-05,42.2119,42.7404,40.6949,41.0081,3389609.0
2022-04-06,40.3034,40.5677,39.452,39.8826,3434628.0
2022-04-07,39.8043,40.509,38.7668,39.3932,3502056.0
2022-04-08,39.3345,41.0179,39.1094,39.8043,3370605.0
2022-04-09,39.3345,41.0179,39.1094,39.8043,3370605.0
2022-04-10,39.3345,41.0179,39.1094,39.8043,3370605.0
2022-04-11,39.2856,41.1451,39.2562,40.5873,2117989.0
2022-04-12,41.7323,42.2315,40.6656,40.92,7494586.0
2022-04-13,40.969,42.066,40.92,41.7911,2141948.0
2022-04-14,41.8987,42.5153,41.1255,41.3115,1834658.0
2022-04-15,41.8987,42.5153,41.1255,41.3115,1834658.0
2022-04-16,41.8987,42.5153,41.1255,41.3115,1834658.0
2022-04-17,41.8987,42.5153,41.1255,41.3115,1834658.0
2022-04-18,41.106,41.8889,40.7928,41.1745,1976694.0
2022-04-19,41.4583,42.9704,41.2234,42.76,2310736.0
2022-04-20,43.0732,43.8366,42.5838,42.9753,2251422.0
2022-04-21,43.7876,44.0323,42.1434,42.3881,1720144.0
2022-04-22,42.1434,42.2266,40.9494,41.0179,2152850.0
2022-04-23,42.1434,42.2266,40.9494,41.0179,2152850.0
2022-04-24,42.1434,42.2266,40.9494,41.0179,2152850.0
2022-04-25,40.8026,42.8579,40.0294,42.7404,2262494.0
2022-04-26,42.3783,43.0977,41.6247,41.6736,1898907.0
2022-04-27,41.7813,42.2413,40.5471,40.7634,2932885.0
2022-04-28,41.6149,42.9166,40.3524,42.5936,3014161.0
2022-04-29,42.8089,43.2102,40.7438,40.8711,2656236.0
2022-04-30,42.8089,43.2102,40.7438,40.8711,2656236.0
2022-05-01,42.8089,43.2102,40.7438,40.8711,2656236.0
2022-05-02,40.8026,41.6149,40.2349,41.5366,3546513.0
2022-05-03,41.5464,43.083,41.1647,42.6817,6817070.0
2022-05-04,43.0438,45.0159,41.7323,44.8838,3321446.0
2022-05-05,43.9051,44.1498,41.8253,42.3783,2824888.0
2022-05-06,41.8889,42.3587,40.4943,41.8792,2262741.0
2022-05-07,41.8889,42.3587,40.4943,41.8792,2262741.0
2022-05-08,41.8889,42.3587,40.4943,41.8792,2262741.0
2022-05-09,41.2136,42.8579,41.1353,41.7617,3233962.0
2022-05-10,42.3979,42.5153,40.4502,41.0081,3411022.0
2022-05-11,40.8026,41.1158,39.3736,39.6281,3908899.0
2022-05-12,39.6673,41.7519,39.4422,41.2626,2741018.0
2022-05-13,41.5464,42.2413,41.0472,41.6247,5990916.0
2022-05-14,41.5464,42.2413,41.0472,41.6247,5990916.0
2022-05-15,41.5464,42.2413,41.0472,41.6247,5990916.0
2022-05-16,41.7128,42.163,39.6966,41.8204,2827588.0
2022-05-17,42.7698,43.6115,41.8694,43.494,6018780.0
2022-05-18,42.3392,42.6817,40.4796,40.7536,3210916.0
2022-05-19,40.7536,41.8204,40.5677,40.783,3300718.0
2022-05-20,41.4583,41.8694,40.3915,41.8302,2171412.0
2022-05-21,41.4583,41.8694,40.3915,41.8302,2171412.0
2022-05-22,41.4583,41.8694,40.3915,41.8302,2171412.0
2022-05-23,42.3196,42.4566,40.7341,41.5268,2696855.0
2022-05-24,41.2332,41.3996,39.266,40.0587,2940695.0
2022-05-25,40.0294,42.2706,39.9315,42.0553,2605497.0
2022-05-26,42.574,44.2379,42.4664,44.0225,2534120.0
2022-05-27,44.2085,44.737,43.6702,44.7174,2189701.0
2022-05-28,44.2085,44.737,43.6702,44.7174,2189701.0
2022-05-29,44.2085,44.737,43.6702,44.7174,2189701.0
2022-05-30,44.2085,44.737,43.6702,44.7174,2189701.0
2022-05-31,43.9736,44.7272,43.3864,44.2966,3045664.0
2022-06-01,44.5804,44.7272,43.68,43.9638,2049164.0
2022-06-02,44.2085,44.8348,43.7387,44.5413,1691645.0
2022-06-03,43.8757,44.6685,43.5625,44.1008,1167297.0
2022-06-04,43.8757,44.6685,43.5625,44.1008,1167297.0
2022-06-05,43.8757,44.6685,43.5625,44.1008,1167297.0
2022-06-06,44.0617,44.6293,43.6604,44.1596,1587058.0
2022-06-07,43.3864,44.4042,43.1025,44.3357,2085411.0
2022-06-08,43.8562,44.1204,42.9264,43.1319,1736565.0
2022-06-09,42.8864,44.0354,42.8177,43.2007,1701134.0
2022-06-10,42.5918,42.9748,41.1875,41.2464,2270774.0
2022-06-11,42.5918,42.9748,41.1875,41.2464,2270774.0
2022-06-12,42.5918,42.9748,41.1875,41.2464,2270774.0
2022-06-13,40.009,40.9812,38.8993,39.2528,4716891.0
2022-06-14,39.3215,39.9992,38.8747,39.1644,2747924.0
2022-06-15,39.4983,39.8911,37.9074,38.7225,2793646.0
2022-06-16,37.4164,37.7208,35.2165,35.6192,3090557.0
2022-06-17,35.3835,35.9776,34.4038,35.5995,8333157.0
2022-06-18,35.3835,35.9776,34.4038,35.5995,8333157.0
2022-06-19,35.3835,35.9776,34.4038,35.5995,8333157.0
2022-06-20,35.3835,35.9776,34.4038,35.5995,8333157.0
2022-06-21,36.7387,37.1352,35.521,36.503,2909227.0
2022-06-22,35.2657,37.6717,35.1871,37.2396,4543508.0
2022-06-23,37.6324,39.0957,37.5663,39.0073,3264505.0
2022-06-24,39.1644,40.1367,38.7421,39.6653,3588972.0
2022-06-25,39.1644,40.1367,38.7421,39.6653,3588972.0
2022-06-26,39.1644,40.1367,38.7421,39.6653,3588972.0
2022-06-27,39.6358,40.3625,39.2823,39.8617,2195029.0
2022-06-28,40.0483,40.5,39.1251,39.1546,2174778.0
2022-06-29,39.1546,39.3215,38.2806,38.8796,1920644.0
2022-06-30,38.3984,39.4296,37.9859,38.9189,2109387.0
2022-07-01,39.1055,41.7374,38.8403,41.4624,3384337.0
2022-07-02,39.1055,41.7374,38.8403,41.4624,3384337.0
2022-07-03,39.1055,41.7374,38.8403,41.4624,3384337.0
2022-07-04,39.1055,41.7374,38.8403,41.4624,3384337.0
