,GABC US Equity,GABC US Equity,GABC US Equity,GABC US Equity,GABC US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-08-14,36.5213,36.5213,35.9433,36.0272,17575.0
2021-08-15,36.5213,36.5213,35.9433,36.0272,17575.0
2021-08-16,35.7476,36.3348,35.2722,35.8222,31155.0
2021-08-17,35.5891,35.5891,35.1464,35.1603,17550.0
2021-08-18,35.1697,35.9247,34.629,34.7782,35826.0
2021-08-19,34.8527,34.8527,33.7435,34.4799,41967.0
2021-08-20,34.3867,36.3462,34.2096,35.4773,48307.0
2021-08-21,34.3867,36.3462,34.2096,35.4773,48307.0
2021-08-22,34.3867,36.3462,34.2096,35.4773,48307.0
2021-08-23,35.5612,36.1857,34.9309,35.9899,45119.0
2021-08-24,35.9527,35.9527,34.6383,34.9926,28455.0
2021-08-25,34.9832,35.5322,34.7316,34.9087,35551.0
2021-08-26,35.1044,35.3841,34.3121,34.3214,37060.0
2021-08-27,34.657,35.673,34.657,35.5052,31029.0
2021-08-28,34.657,35.673,34.657,35.5052,31029.0
2021-08-29,34.657,35.673,34.657,35.5052,31029.0
2021-08-30,35.5332,35.5332,34.2468,34.2841,26521.0
2021-08-31,34.6383,35.0671,34.2282,34.8248,30436.0
2021-09-01,35.0392,35.8222,34.424,35.5798,51050.0
2021-09-02,35.6544,35.7196,35.1697,35.673,30652.0
2021-09-03,35.6544,35.6544,34.629,34.9553,23394.0
2021-09-04,35.6544,35.6544,34.629,34.9553,23394.0
2021-09-05,35.6544,35.6544,34.629,34.9553,23394.0
2021-09-06,35.6544,35.6544,34.629,34.9553,23394.0
2021-09-07,34.9087,35.3188,34.671,34.7129,30599.0
2021-09-08,34.5544,34.5544,33.7621,34.0045,45657.0
2021-09-09,34.0231,34.4519,33.8274,33.846,39128.0
2021-09-10,34.135,34.135,33.2308,33.2308,29137.0
2021-09-11,34.135,34.135,33.2308,33.2308,29137.0
2021-09-12,34.135,34.135,33.2308,33.2308,29137.0
2021-09-13,33.641,33.7994,32.9512,33.3613,31956.0
2021-09-14,33.4266,34.6672,32.6902,32.7647,32459.0
2021-09-15,32.9791,33.352,32.8113,33.0817,35908.0
2021-09-16,33.1469,33.1469,32.5131,32.7088,30174.0
2021-09-17,32.9885,34.2002,32.5225,33.8926,186886.0
2021-09-18,32.9885,34.2002,32.5225,33.8926,186886.0
2021-09-19,32.9885,34.2002,32.5225,33.8926,186886.0
2021-09-20,33.1842,33.1842,31.9724,32.6622,44089.0
2021-09-21,33.0164,33.8647,32.4021,33.4918,51603.0
2021-09-22,33.8926,34.1257,33.2588,33.8367,38094.0
2021-09-23,34.2002,35.2103,34.2002,34.8248,29914.0
2021-09-24,34.6011,35.44,34.2096,35.2349,27435.0
2021-09-25,34.6011,35.44,34.2096,35.2349,27435.0
2021-09-26,34.6011,35.44,34.2096,35.2349,27435.0
2021-09-27,35.4586,37.0153,34.8993,36.4653,47510.0
2021-09-28,36.7263,36.7848,35.8874,36.0459,32018.0
2021-09-29,36.0179,36.6891,35.8594,36.5772,19498.0
2021-09-30,36.7729,36.992,35.8594,36.0086,37606.0
2021-10-01,36.0645,37.267,36.0645,36.8848,39754.0
2021-10-02,36.0645,37.267,36.0645,36.8848,39754.0
2021-10-03,36.0645,37.267,36.0645,36.8848,39754.0
2021-10-04,36.8662,37.1365,36.0645,36.2137,43721.0
2021-10-05,36.2603,36.8382,35.9061,36.745,44601.0
2021-10-06,36.5026,36.5026,35.5798,36.2323,22288.0
2021-10-07,36.5586,37.0992,36.5119,36.7823,27952.0
2021-10-08,36.5865,37.0433,36.3162,36.6611,30287.0
2021-10-09,36.5865,37.0433,36.3162,36.6611,30287.0
2021-10-10,36.5865,37.0433,36.3162,36.6611,30287.0
2021-10-11,36.7636,36.9594,36.0645,36.2696,24201.0
2021-10-12,36.2137,36.3069,35.8214,36.3069,10738.0
2021-10-13,36.3069,36.3069,35.7196,36.0086,28991.0
2021-10-14,36.0832,36.3908,35.8781,36.2696,38557.0
2021-10-15,36.9407,36.9407,36.1298,36.2416,55548.0
2021-10-16,36.9407,36.9407,36.1298,36.2416,55548.0
2021-10-17,36.9407,36.9407,36.1298,36.2416,55548.0
2021-10-18,36.1577,36.3348,36.0366,36.0925,21706.0
2021-10-19,36.4653,36.4933,35.92,36.3442,18484.0
2021-10-20,36.3069,37.1272,36.3069,37.0806,20417.0
2021-10-21,36.9687,37.267,36.3908,36.7729,32915.0
2021-10-22,36.978,37.2856,36.814,37.1551,21083.0
2021-10-23,36.978,37.2856,36.814,37.1551,21083.0
2021-10-24,36.978,37.2856,36.814,37.1551,21083.0
2021-10-25,37.0992,37.2577,36.7077,37.2577,46067.0
2021-10-26,37.2856,37.6771,37.0246,37.3509,51763.0
2021-10-27,37.3043,37.6305,35.934,35.934,35878.0
2021-10-28,36.3162,37.0293,36.2416,36.4281,20297.0
2021-10-29,36.5492,36.8662,36.2416,36.745,35688.0
2021-10-30,36.5492,36.8662,36.2416,36.745,35688.0
2021-10-31,36.5492,36.8662,36.2416,36.745,35688.0
2021-11-01,37.0339,37.7797,36.9482,37.5,41144.0
2021-11-02,37.5373,37.5932,36.9128,37.1365,31619.0
2021-11-03,37.0339,38.3389,36.5586,38.2457,35848.0
2021-11-04,38.3017,38.3017,37.0899,37.6771,32652.0
2021-11-05,38.1059,39.2804,38.0313,39.0753,53190.0
2021-11-06,38.1059,39.2804,38.0313,39.0753,53190.0
2021-11-07,38.1059,39.2804,38.0313,39.0753,53190.0
2021-11-08,39.1126,39.5228,38.8283,39.4575,36627.0
2021-11-09,39.2233,39.6261,38.7132,39.3451,44055.0
2021-11-10,39.2889,40.132,39.1999,39.9727,44095.0
2021-11-11,40.0289,40.4318,39.9025,40.0102,28894.0
2021-11-12,40.1788,40.1788,39.0219,39.1015,26753.0
2021-11-13,40.1788,40.1788,39.0219,39.1015,26753.0
2021-11-14,40.1788,40.1788,39.0219,39.1015,26753.0
2021-11-15,39.2139,39.4294,38.858,39.2514,26634.0
2021-11-16,39.2139,39.6449,38.9329,39.2139,45739.0
2021-11-17,39.0828,39.1577,38.5301,38.9797,22975.0
2021-11-18,38.8954,39.6297,38.5745,39.036,47561.0
2021-11-19,38.605,39.1858,38.4645,39.0266,22435.0
2021-11-20,38.605,39.1858,38.4645,39.0266,22435.0
2021-11-21,38.605,39.1858,38.4645,39.0266,22435.0
2021-11-22,39.4013,40.6004,39.3076,40.2257,46891.0
2021-11-23,40.4786,41.0219,40.4224,41.0126,48883.0
2021-11-24,40.6753,40.7877,40.0571,40.3756,24315.0
2021-11-25,40.6753,40.7877,40.0571,40.3756,24315.0
2021-11-26,39.2514,39.2514,37.2561,37.6682,37065.0
2021-11-27,39.2514,39.2514,37.2561,37.6682,37065.0
2021-11-28,39.2514,39.2514,37.2561,37.6682,37065.0
2021-11-29,38.2209,38.2209,37.3216,37.4059,35948.0
2021-11-30,36.8064,37.1249,36.2818,36.6565,44350.0
2021-12-01,37.5652,38.0055,36.3568,36.7502,41720.0
2021-12-02,37.1624,38.3146,37.05,37.8931,33892.0
2021-12-03,37.7917,37.7994,36.9094,37.2561,25662.0
2021-12-04,37.7917,37.7994,36.9094,37.2561,25662.0
2021-12-05,37.7917,37.7994,36.9094,37.2561,25662.0
2021-12-06,37.5746,38.7455,36.9073,38.146,36672.0
2021-12-07,38.3896,38.4083,37.2748,37.3966,32616.0
2021-12-08,37.6308,37.6308,37.073,37.3497,22821.0
2021-12-09,37.5184,37.5184,36.7596,36.8626,26819.0
2021-12-10,37.4153,37.4153,36.3661,37.0312,35433.0
2021-12-11,37.4153,37.4153,36.3661,37.0312,35433.0
2021-12-12,37.4153,37.4153,36.3661,37.0312,35433.0
2021-12-13,37.0687,37.1624,36.0663,36.4129,49556.0
2021-12-14,36.6097,37.4903,36.235,36.6752,93766.0
2021-12-15,37.0406,37.865,36.0757,37.1062,60643.0
2021-12-16,37.6589,37.8603,36.8158,36.9469,48714.0
2021-12-17,37.0968,37.0968,35.4855,36.0101,146411.0
2021-12-18,37.0968,37.0968,35.4855,36.0101,146411.0
2021-12-19,37.0968,37.0968,35.4855,36.0101,146411.0
2021-12-20,35.6448,36.0101,34.8579,35.8696,58660.0
2021-12-21,36.2256,36.8158,35.3434,36.3567,36987.0
2021-12-22,36.2631,36.9562,36.1506,36.5254,31496.0
2021-12-23,36.8813,36.8907,36.2443,36.6752,30948.0
2021-12-24,36.8813,36.8907,36.2443,36.6752,30948.0
2021-12-25,36.8813,36.8907,36.2443,36.6752,30948.0
2021-12-26,36.8813,36.8907,36.2443,36.6752,30948.0
2021-12-27,36.8626,37.4294,35.9539,37.1155,16543.0
2021-12-28,36.9563,37.3404,36.5909,36.8345,26687.0
2021-12-29,36.8532,37.1155,36.1975,36.9001,25725.0
2021-12-30,36.9657,37.1905,36.057,36.3755,30520.0
2021-12-31,36.3567,36.872,36.2162,36.516,19246.0
2022-01-01,36.3567,36.872,36.2162,36.516,19246.0
2022-01-02,36.3567,36.872,36.2162,36.516,19246.0
2022-01-03,36.8064,37.3451,36.2818,36.7783,45666.0
2022-01-04,37.331,38.0898,37.2467,37.6027,30843.0
2022-01-05,37.968,38.2537,37.687,37.865,34156.0
2022-01-06,38.3427,38.8299,38.0405,38.5488,36157.0
2022-01-07,38.8111,38.872,38.4083,38.5863,21083.0
2022-01-08,38.8111,38.872,38.4083,38.5863,21083.0
2022-01-09,38.8111,38.872,38.4083,38.5863,21083.0
2022-01-10,38.5676,38.6612,37.8556,38.3989,31017.0
2022-01-11,38.3989,38.6706,37.8931,38.5488,33888.0
2022-01-12,38.427,38.7315,38.2835,38.4458,42752.0
2022-01-13,38.7174,39.036,38.7174,38.7643,30226.0
2022-01-14,38.4177,39.0079,38.1788,38.9704,38886.0
2022-01-15,38.4177,39.0079,38.1788,38.9704,38886.0
2022-01-16,38.4177,39.0079,38.1788,38.9704,38886.0
2022-01-17,38.4177,39.0079,38.1788,38.9704,38886.0
2022-01-18,38.9704,39.1109,38.3427,38.7924,58054.0
2022-01-19,38.8861,38.8954,37.7807,37.9212,53129.0
2022-01-20,38.0804,38.2116,36.4411,36.5066,31485.0
2022-01-21,36.0476,37.5839,35.7712,36.516,68555.0
2022-01-22,36.0476,37.5839,35.7712,36.516,68555.0
2022-01-23,36.0476,37.5839,35.7712,36.516,68555.0
2022-01-24,36.4411,37.9961,36.2069,37.7338,63115.0
2022-01-25,37.3404,37.9493,36.7502,37.6776,33493.0
2022-01-26,37.9586,38.5769,36.6003,37.0874,39506.0
2022-01-27,37.4622,37.4762,36.2912,36.4692,32418.0
2022-01-28,36.2162,36.797,35.8321,36.7034,39021.0
2022-01-29,36.2162,36.797,35.8321,36.7034,39021.0
2022-01-30,36.2162,36.797,35.8321,36.7034,39021.0
2022-01-31,36.2912,37.1062,36.2162,37.0968,45733.0
2022-02-01,37.4715,37.4715,36.5394,37.3497,50274.0
2022-02-02,37.4528,37.4528,36.797,37.1249,39513.0
2022-02-03,37.2748,37.6963,36.9094,36.9938,39842.0
2022-02-04,37.1717,37.4153,36.6846,37.2842,34096.0
2022-02-05,37.1717,37.4153,36.6846,37.2842,34096.0
2022-02-06,37.1717,37.4153,36.6846,37.2842,34096.0
2022-02-07,37.331,37.8088,36.7632,37.5465,34174.0
2022-02-08,37.8088,38.9048,37.2774,38.8018,54747.0
2022-02-09,39.188,39.188,37.2663,37.3699,49309.0
2022-02-10,37.3982,37.9351,36.9083,37.1815,42483.0
2022-02-11,37.0308,37.7373,37.0308,37.238,34555.0
2022-02-12,37.0308,37.7373,37.0308,37.238,34555.0
2022-02-13,37.0308,37.7373,37.0308,37.238,34555.0
2022-02-14,37.5395,37.7043,36.6069,36.8612,33621.0
2022-02-15,37.3605,37.7184,37.1303,37.6431,47600.0
2022-02-16,37.4076,37.9445,37.2569,37.4453,24850.0
2022-02-17,37.1438,38.7059,36.9177,37.2097,44348.0
2022-02-18,37.0402,38.0105,37.0402,37.5206,42989.0
2022-02-19,37.0402,38.0105,37.0402,37.5206,42989.0
2022-02-20,37.0402,38.0105,37.0402,37.5206,42989.0
2022-02-21,37.0402,38.0105,37.0402,37.5206,42989.0
2022-02-22,37.2192,37.7363,34.6663,34.7134,192950.0
2022-02-23,35.2692,36.475,34.8034,35.6648,85848.0
2022-02-24,34.8547,36.5974,34.5438,36.5221,122022.0
2022-02-25,36.5974,37.8174,36.5974,37.6148,74712.0
2022-02-26,36.5974,37.8174,36.5974,37.6148,74712.0
2022-02-27,36.5974,37.8174,36.5974,37.6148,74712.0
2022-02-28,37.1626,37.8032,37.1626,37.4735,63684.0
2022-03-01,37.2097,37.2286,35.5801,35.9851,64048.0
2022-03-02,36.4373,37.6148,35.9003,37.3228,37384.0
2022-03-03,37.3982,37.5866,36.8518,37.5583,45978.0
2022-03-04,37.2003,37.888,36.8424,37.8692,66994.0
2022-03-05,37.2003,37.888,36.8424,37.8692,66994.0
2022-03-06,37.2003,37.888,36.8424,37.8692,66994.0
2022-03-07,37.53,38.0105,37.2097,37.2757,129567.0
2022-03-08,37.3982,37.9068,36.9931,37.1344,71153.0
2022-03-09,37.8126,38.0764,37.1815,37.4924,71145.0
2022-03-10,37.3228,37.775,37.2097,37.6242,40339.0
2022-03-11,37.3416,38.2837,37.3416,37.5395,52174.0
2022-03-12,37.3416,38.2837,37.3416,37.5395,52174.0
2022-03-13,37.3416,38.2837,37.3416,37.5395,52174.0
2022-03-14,37.8221,38.0105,37.2569,37.5018,59230.0
2022-03-15,37.5395,37.7844,37.2286,37.6148,46650.0
2022-03-16,37.5112,38.067,37.4547,38.0105,66580.0
2022-03-17,37.6242,37.9163,37.5112,37.888,62564.0
2022-03-18,38.0858,38.5568,37.4076,38.5286,180140.0
2022-03-19,38.0858,38.5568,37.4076,38.5286,180140.0
2022-03-20,38.0858,38.5568,37.4076,38.5286,180140.0
2022-03-21,38.4061,38.896,38.0199,38.3308,75109.0
2022-03-22,38.4532,39.009,38.2366,38.4532,55867.0
2022-03-23,38.246,38.3496,37.238,37.417,37923.0
2022-03-24,37.4924,37.6572,37.0025,37.3699,26590.0
2022-03-25,37.5206,37.921,37.384,37.6431,41771.0
2022-03-26,37.5206,37.921,37.384,37.6431,41771.0
2022-03-27,37.5206,37.921,37.384,37.6431,41771.0
2022-03-28,37.4735,37.4829,36.7105,36.9083,42316.0
2022-03-29,37.2097,37.6619,37.0025,37.0779,53970.0
2022-03-30,37.2663,37.3228,35.8532,35.9945,47402.0
2022-03-31,36.0134,36.3337,35.7214,35.7873,51731.0
2022-04-01,36.0228,36.117,35.354,35.9003,54894.0
2022-04-02,36.0228,36.117,35.354,35.9003,54894.0
2022-04-03,36.0228,36.117,35.354,35.9003,54894.0
2022-04-04,35.8156,35.8438,35.1467,35.646,32712.0
2022-04-05,35.9663,36.0699,35.2975,35.4199,59761.0
2022-04-06,35.354,35.7308,34.9112,34.9206,43213.0
2022-04-07,35.4011,35.4011,34.4496,34.5156,36726.0
2022-04-08,34.5156,35.0478,34.3178,34.4025,44509.0
2022-04-09,34.5156,35.0478,34.3178,34.4025,44509.0
2022-04-10,34.5156,35.0478,34.3178,34.4025,44509.0
2022-04-11,34.4685,35.0667,34.4685,34.5062,27847.0
2022-04-12,34.5344,35.2315,34.2801,34.525,34598.0
2022-04-13,34.3931,34.996,34.3319,34.883,36693.0
2022-04-14,34.8264,35.1373,34.3931,34.5438,30562.0
2022-04-15,34.8264,35.1373,34.3931,34.5438,30562.0
2022-04-16,34.8264,35.1373,34.3931,34.5438,30562.0
2022-04-17,34.8264,35.1373,34.3931,34.5438,30562.0
2022-04-18,34.2047,34.9395,34.2047,34.6192,36068.0
2022-04-19,34.6098,35.4388,34.6098,35.3351,25931.0
2022-04-20,35.5235,36.3007,35.5235,36.1453,44081.0
2022-04-21,36.2866,36.475,35.6366,35.7967,33002.0
2022-04-22,35.4199,35.4199,34.8924,34.8924,52798.0
2022-04-23,35.4199,35.4199,34.8924,34.8924,52798.0
2022-04-24,35.4199,35.4199,34.8924,34.8924,52798.0
2022-04-25,34.5909,34.9583,34.1388,34.8547,41509.0
2022-04-26,34.1953,35.0902,33.6395,33.6395,69081.0
2022-04-27,33.8656,34.167,33.4511,33.6583,62663.0
2022-04-28,33.9315,35.2786,33.3569,33.9033,53706.0
2022-04-29,33.908,33.908,32.9707,33.0649,52508.0
2022-04-30,33.908,33.908,32.9707,33.0649,52508.0
2022-05-01,33.908,33.908,32.9707,33.0649,52508.0
2022-05-02,33.4134,34.379,33.1967,33.5547,96677.0
2022-05-03,33.5076,33.6879,33.059,33.3475,51008.0
2022-05-04,33.4417,33.7808,33.1779,33.7714,63422.0
2022-05-05,33.4511,33.6866,32.6692,33.1685,48423.0
2022-05-06,33.1402,33.1402,32.4431,32.8482,39684.0
2022-05-07,33.1402,33.1402,32.4431,32.8482,39684.0
2022-05-08,33.1402,33.1402,32.4431,32.8482,39684.0
2022-05-09,32.5448,33.512,32.5448,33.2844,61428.0
2022-05-10,33.4077,33.5879,32.5685,32.9146,39475.0
2022-05-11,32.8292,33.2275,32.5354,32.8008,46201.0
2022-05-12,32.6206,33.5594,32.4215,33.5025,118122.0
2022-05-13,33.5594,33.9292,32.9904,33.0284,104498.0
2022-05-14,33.5594,33.9292,32.9904,33.0284,104498.0
2022-05-15,33.5594,33.9292,32.9904,33.0284,104498.0
2022-05-16,32.9999,33.5167,32.6965,32.962,65669.0
2022-05-17,33.3603,33.7965,33.3223,33.7206,56647.0
2022-05-18,33.5499,34.0139,33.3887,33.6258,60644.0
2022-05-19,33.4456,33.9577,33.237,33.3034,122545.0
2022-05-20,33.6637,34.1094,33.237,33.768,76619.0
2022-05-21,33.6637,34.1094,33.237,33.768,76619.0
2022-05-22,33.6637,34.1094,33.237,33.768,76619.0
2022-05-23,34.2137,35.0577,34.1284,34.6879,103784.0
2022-05-24,34.4698,34.9629,34.1189,34.8491,67711.0
2022-05-25,34.9534,35.4417,34.5077,35.0766,51859.0
2022-05-26,35.3706,35.7499,34.9534,35.5698,67607.0
2022-05-27,35.4844,35.9585,35.4844,35.9396,61109.0
2022-05-28,35.4844,35.9585,35.4844,35.9396,61109.0
2022-05-29,35.4844,35.9585,35.4844,35.9396,61109.0
2022-05-30,35.4844,35.9585,35.4844,35.9396,61109.0
2022-05-31,35.6266,36.2051,35.2758,36.0629,114474.0
2022-06-01,36.0723,36.0723,35.2948,35.712,65158.0
2022-06-02,35.7404,35.9254,35.2948,35.9206,60589.0
2022-06-03,35.9206,35.9206,35.3801,35.6077,35147.0
2022-06-04,35.9206,35.9206,35.3801,35.6077,35147.0
2022-06-05,35.9206,35.9206,35.3801,35.6077,35147.0
2022-06-06,35.8542,36.0344,35.5508,35.7215,77239.0
2022-06-07,35.5887,35.6456,35.29,35.456,61751.0
2022-06-08,35.3896,35.3896,34.5693,34.7827,58184.0
2022-06-09,34.631,34.6594,34.062,34.1758,48831.0
2022-06-10,33.8154,33.9577,33.256,33.7017,42900.0
2022-06-11,33.8154,33.9577,33.256,33.7017,42900.0
2022-06-12,33.8154,33.9577,33.256,33.7017,42900.0
2022-06-13,33.2275,33.7806,33.0758,33.3508,66458.0
2022-06-14,33.4172,33.6685,32.9004,33.3508,82575.0
2022-06-15,33.6448,34.3654,33.4456,34.0335,74328.0
2022-06-16,33.7111,34.0573,33.256,33.5879,81038.0
2022-06-17,33.5404,34.631,33.5404,34.2327,357317.0
2022-06-18,33.5404,34.631,33.5404,34.2327,357317.0
2022-06-19,33.5404,34.631,33.5404,34.2327,357317.0
2022-06-20,33.5404,34.631,33.5404,34.2327,357317.0
2022-06-21,34.6404,35.0861,34.5551,34.6879,93620.0
2022-06-22,34.4792,34.7495,33.5689,34.4982,74488.0
2022-06-23,34.6784,34.6784,33.7965,34.081,61999.0
2022-06-24,34.2896,34.6594,33.3318,33.3413,478618.0
2022-06-25,34.2896,34.6594,33.3318,33.3413,478618.0
2022-06-26,34.2896,34.6594,33.3318,33.3413,478618.0
2022-06-27,33.6922,34.2422,33.4741,33.7585,159077.0
2022-06-28,33.7775,34.3085,33.237,33.3223,59875.0
2022-06-29,33.237,33.9103,32.6206,32.668,72314.0
2022-06-30,32.3172,32.8292,31.9948,32.412,124860.0
2022-07-01,32.4499,33.1706,32.2887,33.1232,79384.0
2022-07-02,32.4499,33.1706,32.2887,33.1232,79384.0
2022-07-03,32.4499,33.1706,32.2887,33.1232,79384.0
2022-07-04,32.4499,33.1706,32.2887,33.1232,79384.0
2022-07-05,32.7534,33.4835,32.2792,33.3698,78139.0
2022-07-06,33.256,33.5973,31.7807,33.4172,52643.0
2022-07-07,33.2275,33.5784,32.9241,32.9335,38846.0
2022-07-08,32.8956,32.943,32.5922,32.9241,41073.0
2022-07-09,32.8956,32.943,32.5922,32.9241,41073.0
2022-07-10,32.8956,32.943,32.5922,32.9241,41073.0
2022-07-11,32.6585,33.0379,32.4594,33.0189,49207.0
2022-07-12,32.9904,33.3223,32.7913,32.8198,36154.0
2022-07-13,32.687,32.687,32.0042,32.0611,30730.0
2022-07-14,31.6629,31.6629,31.0654,31.5301,63928.0
2022-07-15,32.0042,32.7344,31.7292,32.4404,70271.0
2022-07-16,32.0042,32.7344,31.7292,32.4404,70271.0
2022-07-17,32.0042,32.7344,31.7292,32.4404,70271.0
2022-07-18,32.7154,32.9241,32.2887,32.3741,36838.0
2022-07-19,32.4879,33.1896,32.393,32.9904,41006.0
2022-07-20,33.0948,33.4267,32.7629,33.3887,57937.0
2022-07-21,33.2275,33.5594,33.1279,33.4172,50369.0
2022-07-22,33.4551,33.6637,33.1137,33.4551,49473.0
2022-07-23,33.4551,33.6637,33.1137,33.4551,49473.0
2022-07-24,33.4551,33.6637,33.1137,33.4551,49473.0
2022-07-25,33.7585,34.1473,33.6448,34.0904,31454.0
2022-07-26,34.3939,35.8258,33.0369,35.7879,82836.0
2022-07-27,35.4085,35.8637,34.9439,35.0672,54675.0
2022-07-28,35.2758,36.262,34.8206,36.0534,93471.0
2022-07-29,35.8637,36.224,35.6077,35.8827,54139.0
2022-07-30,35.8637,36.224,35.6077,35.8827,54139.0
2022-07-31,35.8637,36.224,35.6077,35.8827,54139.0
2022-08-01,35.5413,35.987,35.2284,35.7215,85663.0
2022-08-02,35.6456,35.6835,35.2313,35.3042,40123.0
2022-08-03,35.3422,35.6077,35.0167,35.4465,37658.0
2022-08-04,35.5887,35.5887,35.2284,35.2948,27263.0
2022-08-05,35.162,35.5792,35.162,35.4465,31273.0
2022-08-06,35.162,35.5792,35.162,35.4465,31273.0
2022-08-07,35.162,35.5792,35.162,35.4465,31273.0
2022-08-08,35.5982,35.7879,35.2853,35.5034,38581.0
2022-08-09,35.5224,35.8182,35.5129,35.8087,38902.0
2022-08-10,35.9995,36.3478,35.8278,36.0186,37913.0
2022-08-11,36.238,36.4241,36.1665,36.343,31081.0
2022-08-12,36.5529,37.0777,36.4766,36.9918,41629.0
2022-08-13,36.5529,37.0777,36.4766,36.9918,41629.0
2022-08-14,36.5529,37.0777,36.4766,36.9918,41629.0
2022-08-15,36.9346,37.2685,36.3884,37.2303,42750.0
2022-08-16,37.3162,37.6883,36.9441,37.4975,53802.0
2022-08-17,37.4021,37.4021,36.9059,37.3448,50592.0
2022-08-18,37.4784,37.6563,37.0777,37.4689,29916.0
2022-08-19,37.2781,37.3067,36.7247,37.03,38213.0
2022-08-20,37.2781,37.3067,36.7247,37.03,38213.0
2022-08-21,37.2781,37.3067,36.7247,37.03,38213.0
2022-08-22,36.8296,36.933,36.2094,36.4193,40171.0
2022-08-23,36.4957,36.696,35.9804,35.99,39367.0
2022-08-24,36.1617,36.1617,35.5892,35.9232,34904.0
2022-08-25,36.2094,36.448,35.9518,36.4289,42074.0
2022-08-26,36.4003,36.4766,36.0663,36.1617,61885.0
2022-08-27,36.4003,36.4766,36.0663,36.1617,61885.0
2022-08-28,36.4003,36.4766,36.0663,36.1617,61885.0
2022-08-29,35.9041,36.1379,35.4677,35.5129,49403.0
2022-08-30,35.6751,35.8564,35.5892,35.7896,46155.0
2022-08-31,35.7896,35.9804,35.4843,35.8373,108972.0
2022-09-01,35.7991,35.9423,35.3316,35.7991,65137.0
2022-09-02,35.9041,36.1617,35.303,35.5892,49582.0
2022-09-03,35.9041,36.1617,35.303,35.5892,49582.0
2022-09-04,35.9041,36.1617,35.303,35.5892,49582.0
2022-09-05,35.9041,36.1617,35.303,35.5892,49582.0
2022-09-06,35.6369,35.6656,35.0072,35.3698,56543.0
2022-09-07,35.2267,35.7419,35.2267,35.6369,45625.0
2022-09-08,35.3984,35.8373,35.2457,35.5606,39245.0
2022-09-09,35.7514,36.0186,35.1026,35.7228,35169.0
2022-09-10,35.7514,36.0186,35.1026,35.7228,35169.0
2022-09-11,35.7514,36.0186,35.1026,35.7228,35169.0
2022-09-12,35.7324,36.1236,35.7228,36.0758,29144.0
2022-09-13,35.8373,35.8373,34.9309,35.1408,44650.0
2022-09-14,35.074,35.4175,35.074,35.4175,41813.0
2022-09-15,35.3316,35.9709,35.3316,35.6751,38812.0
2022-09-16,35.4652,35.8182,34.4303,35.8182,119765.0
2022-09-17,35.4652,35.8182,34.4303,35.8182,119765.0
2022-09-18,35.4652,35.8182,34.4303,35.8182,119765.0
2022-09-19,35.5272,36.4861,35.0931,36.467,46222.0
2022-09-20,36.1426,36.6006,36.0758,36.5434,36272.0
2022-09-21,36.5243,36.8296,36.2094,36.3335,47008.0
2022-09-22,36.3335,36.3335,35.4843,35.7419,40317.0
2022-09-23,35.5224,35.7085,34.9786,35.3984,41504.0
2022-09-24,35.5224,35.7085,34.9786,35.3984,41504.0
2022-09-25,35.5224,35.7085,34.9786,35.3984,41504.0
2022-09-26,35.1313,35.5892,35.0645,35.1885,47237.0
2022-09-27,35.3889,35.427,34.4729,34.5969,43234.0
2022-09-28,34.7591,35.2935,34.5588,34.9118,51985.0
2022-09-29,34.721,34.8784,34.3107,34.5492,40780.0
2022-09-30,34.4443,34.8736,33.8718,34.0722,67446.0
2022-10-01,34.4443,34.8736,33.8718,34.0722,67446.0
2022-10-02,34.4443,34.8736,33.8718,34.0722,67446.0
2022-10-03,34.139,34.7401,33.9195,34.5301,58810.0
2022-10-04,34.7687,35.5892,34.7687,35.5702,41561.0
2022-10-05,35.3507,35.7419,35.0454,35.3412,31808.0
2022-10-06,34.9977,35.4366,34.9213,35.2744,35268.0
2022-10-07,35.0835,35.0835,34.0531,34.1771,40780.0
2022-10-08,35.0835,35.0835,34.0531,34.1771,40780.0
2022-10-09,35.0835,35.0835,34.0531,34.1771,40780.0
2022-10-10,34.158,34.6733,34.158,34.6446,32689.0
2022-10-11,34.4634,34.845,34.3107,34.7496,37194.0
2022-10-12,34.5779,35.2553,34.387,34.8927,54763.0
2022-10-13,34.5206,36.2571,34.5206,36.1522,56971.0
2022-10-14,36.219,36.2571,35.5702,35.6656,44438.0
2022-10-15,36.219,36.2571,35.5702,35.6656,44438.0
2022-10-16,36.219,36.2571,35.5702,35.6656,44438.0
2022-10-17,35.8755,36.219,35.8373,36.1713,65307.0
2022-10-18,36.2571,36.3907,35.5415,35.6847,80999.0
2022-10-19,35.6179,36.5243,35.5606,36.4766,61825.0
2022-10-20,36.5911,36.5911,35.074,35.2839,47125.0
2022-10-21,35.5415,37.1826,35.2839,35.8659,70434.0
2022-10-22,35.5415,37.1826,35.2839,35.8659,70434.0
2022-10-23,35.5415,37.1826,35.2839,35.8659,70434.0
2022-10-24,36.0186,36.3048,35.9804,36.2476,39038.0
2022-10-25,36.3716,36.7914,35.8182,36.2285,42293.0
2022-10-26,36.5147,36.8429,35.7801,36.4003,37649.0
2022-10-27,36.467,37.0681,36.238,36.2953,45659.0
2022-10-28,36.5338,37.5261,36.448,37.3067,64422.0
