,ESNT US Equity,ESNT US Equity,ESNT US Equity,ESNT US Equity,ESNT US Equity
2021-05-21,45.6574,45.9871,44.9981,45.2053,405820.0
2021-05-22,45.6574,45.9871,44.9981,45.2053,405820.0
2021-05-23,45.6574,45.9871,44.9981,45.2053,405820.0
2021-05-24,45.3654,45.4125,44.4611,44.7343,374884.0
2021-05-25,44.8568,45.1723,44.0938,44.1503,575043.0
2021-05-26,44.2351,45.356,44.0938,45.3089,535750.0
2021-05-27,45.8176,46.1849,45.4879,45.5727,851955.0
2021-05-28,45.6577,45.6814,44.8732,45.2229,722877.0
2021-05-29,45.6577,45.6814,44.8732,45.2229,722877.0
2021-05-30,45.6577,45.6814,44.8732,45.2229,722877.0
2021-05-31,45.6577,45.6814,44.8732,45.2229,722877.0
2021-06-01,45.3742,45.7617,44.9488,45.3647,640126.0
2021-06-02,45.3742,45.5963,44.6746,44.9393,638918.0
2021-06-03,44.5328,44.7692,44.098,44.6368,424943.0
2021-06-04,44.599,44.8353,44.1736,44.7786,307979.0
2021-06-05,44.599,44.8353,44.1736,44.7786,307979.0
2021-06-06,44.599,44.8353,44.1736,44.7786,307979.0
2021-06-07,45.0528,46.0831,44.9866,45.9602,722275.0
2021-06-08,45.9791,46.3195,45.4309,46.2438,623958.0
2021-06-09,46.2249,46.2249,45.7145,45.9035,453308.0
2021-06-10,46.3762,46.3762,44.8448,44.9582,530678.0
2021-06-11,45.2135,45.4781,44.807,45.0055,508326.0
2021-06-12,45.2135,45.4781,44.807,45.0055,508326.0
2021-06-13,45.2135,45.4781,44.807,45.0055,508326.0
2021-06-14,44.996,45.497,44.5896,44.8732,414587.0
2021-06-15,45.0055,45.6767,44.3532,45.2607,867556.0
2021-06-16,45.0055,45.5349,44.703,45.2702,645496.0
2021-06-17,45.2324,45.2324,43.597,43.6443,402110.0
2021-06-18,43.096,43.805,41.8955,42.2169,1214332.0
2021-06-19,43.096,43.805,41.8955,42.2169,1214332.0
2021-06-20,43.096,43.805,41.8955,42.2169,1214332.0
2021-06-21,42.8313,43.4836,42.6233,43.4363,598758.0
2021-06-22,43.1716,44.0791,42.8691,43.7577,509392.0
2021-06-23,43.8617,44.0177,43.5025,43.5497,379563.0
2021-06-24,43.7766,43.8381,43.2378,43.7104,330940.0
2021-06-25,43.8711,44.7881,43.8144,44.3627,1320051.0
2021-06-26,43.8711,44.7881,43.8144,44.3627,1320051.0
2021-06-27,43.8711,44.7881,43.8144,44.3627,1320051.0
2021-06-28,44.3816,44.623,42.7755,43.4552,657522.0
2021-06-29,43.7293,43.9373,42.8975,42.9353,348613.0
2021-06-30,42.6044,42.9731,42.4343,42.491,541149.0
2021-07-01,42.7746,43.3512,42.6706,43.2,821994.0
2021-07-02,43.5025,43.5025,42.6328,42.8597,441725.0
2021-07-03,43.5025,43.5025,42.6328,42.8597,441725.0
2021-07-04,43.5025,43.5025,42.6328,42.8597,441725.0
2021-07-05,43.5025,43.5025,42.6328,42.8597,441725.0
2021-07-06,42.5005,42.5194,41.5174,41.8671,489037.0
2021-07-07,41.593,42.1885,41.2338,41.3472,413045.0
2021-07-08,40.6571,41.6402,40.4397,40.8367,641643.0
2021-07-09,41.4512,41.6308,41.1676,41.5174,452677.0
2021-07-10,41.4512,41.6308,41.1676,41.5174,452677.0
2021-07-11,41.4512,41.6308,41.1676,41.5174,452677.0
2021-07-12,41.1203,42.5855,40.7422,42.3776,682495.0
2021-07-13,41.9333,42.1838,41.4606,41.5174,751986.0
2021-07-14,41.8104,42.2689,41.3472,41.7631,448431.0
2021-07-15,41.2999,42.3398,41.1298,41.9711,443808.0
2021-07-16,42.3209,42.3398,41.4417,41.5174,529495.0
2021-07-17,42.3209,42.3398,41.4417,41.5174,529495.0
2021-07-18,42.3209,42.3398,41.4417,41.5174,529495.0
2021-07-19,40.5437,41.1298,39.8253,40.1183,651584.0
2021-07-20,40.0711,41.5457,40.0711,41.0825,1016242.0
2021-07-21,41.4795,42.4107,41.4795,41.6024,456407.0
2021-07-22,41.3094,41.5079,40.5059,40.9313,306524.0
2021-07-23,41.2999,41.5552,41.1109,41.3567,307872.0
2021-07-24,41.2999,41.5552,41.1109,41.3567,307872.0
2021-07-25,41.2999,41.5552,41.1109,41.3567,307872.0
2021-07-26,41.593,42.0467,41.1487,41.3472,257953.0
2021-07-27,40.7895,41.4276,40.6099,41.1392,364098.0
2021-07-28,41.4795,42.3161,40.988,41.8671,430694.0
2021-07-29,42.3398,42.9164,41.99,42.5761,424242.0
2021-07-30,42.3209,43.4079,42.2263,42.699,595451.0
2021-07-31,42.3209,43.4079,42.2263,42.699,595451.0
2021-08-01,42.3209,43.4079,42.2263,42.699,595451.0
2021-08-02,43.096,43.8995,42.4155,42.5288,1085248.0
2021-08-03,42.4721,42.8691,41.5552,42.6517,488940.0
2021-08-04,42.283,43.3512,42.0751,42.8502,763056.0
2021-08-05,43.2851,44.0224,43.1433,43.7104,790166.0
2021-08-06,44.9015,45.5916,44.3485,45.2796,892950.0
2021-08-07,44.9015,45.5916,44.3485,45.2796,892950.0
2021-08-08,44.9015,45.5916,44.3485,45.2796,892950.0
2021-08-09,45.2985,45.4592,44.6794,44.7503,720736.0
2021-08-10,44.4856,45.0953,44.0886,44.8259,455941.0
2021-08-11,44.8637,45.7617,44.4383,45.2796,665428.0
2021-08-12,45.4876,45.4876,44.306,44.8826,856861.0
2021-08-13,44.7928,45.2182,44.6085,44.996,385965.0
2021-08-14,44.7928,45.2182,44.6085,44.996,385965.0
2021-08-15,44.7928,45.2182,44.6085,44.996,385965.0
2021-08-16,44.5517,45.1047,44.1358,44.7408,376573.0
2021-08-17,44.1831,44.41,43.5875,44.1169,384637.0
2021-08-18,43.9846,44.9913,43.7672,44.3154,1129426.0
2021-08-19,43.7104,44.0886,43.1527,43.3323,443033.0
2021-08-20,43.1905,44.1925,43.0393,44.1547,455246.0
2021-08-21,43.1905,44.1925,43.0393,44.1547,455246.0
2021-08-22,43.1905,44.1925,43.0393,44.1547,455246.0
2021-08-23,44.3721,44.4383,43.8806,44.2303,456194.0
2021-08-24,44.3249,44.9677,44.3249,44.6746,256324.0
2021-08-25,44.703,45.0149,44.5234,44.5423,397406.0
2021-08-26,44.4761,44.703,43.89,43.9184,340495.0
2021-08-27,43.8617,45.1,43.8617,45.0149,490125.0
2021-08-28,43.8617,45.1,43.8617,45.0149,490125.0
2021-08-29,43.8617,45.1,43.8617,45.0149,490125.0
2021-08-30,45.204,45.204,44.2209,44.2493,275732.0
2021-08-31,44.3157,44.9989,44.2777,44.6763,515711.0
2021-09-01,44.8661,44.942,44.1259,44.5244,383720.0
2021-09-02,44.7427,44.7427,44.1449,44.7237,405572.0
2021-09-03,44.5529,44.6338,44.1116,44.4675,388852.0
2021-09-04,44.5529,44.6338,44.1116,44.4675,388852.0
2021-09-05,44.5529,44.6338,44.1116,44.4675,388852.0
2021-09-06,44.5529,44.6338,44.1116,44.4675,388852.0
2021-09-07,44.3062,44.7332,43.974,44.031,470579.0
2021-09-08,43.6989,44.1354,43.585,43.8032,430365.0
2021-09-09,43.7558,44.2635,43.7083,43.7463,514763.0
2021-09-10,44.0595,44.0595,42.7404,42.7784,404786.0
2021-09-11,44.0595,44.0595,42.7404,42.7784,404786.0
2021-09-12,44.0595,44.0595,42.7404,42.7784,404786.0
2021-09-13,43.12,43.566,42.7452,43.528,454922.0
2021-09-14,43.6134,43.6134,42.209,42.2849,636930.0
2021-09-15,42.209,42.4747,41.5068,42.1805,701857.0
2021-09-16,42.4462,42.8638,42.1141,42.2659,440206.0
2021-09-17,42.4747,42.7214,41.7345,42.0856,1739971.0
2021-09-18,42.4747,42.7214,41.7345,42.0856,1739971.0
2021-09-19,42.4747,42.7214,41.7345,42.0856,1739971.0
2021-09-20,41.1272,41.7535,40.5579,41.5827,619416.0
2021-09-21,41.8484,42.0002,41.0845,41.2696,411359.0
2021-09-22,41.6302,42.3324,41.5732,41.9433,287534.0
2021-09-23,42.3893,43.0156,42.228,42.4842,309560.0
2021-09-24,42.3703,42.6835,42.0714,42.1521,325325.0
2021-09-25,42.3703,42.6835,42.0714,42.1521,325325.0
2021-09-26,42.3703,42.6835,42.0714,42.1521,325325.0
2021-09-27,42.4652,43.547,42.3561,43.1769,462921.0
2021-09-28,43.3383,43.3572,42.1948,42.2185,556049.0
2021-09-29,42.3039,42.636,41.9908,42.3893,504514.0
2021-09-30,42.7689,42.8543,41.763,41.763,447322.0
2021-10-01,42.0951,43.5423,41.9718,43.1769,447553.0
2021-10-02,42.0951,43.5423,41.9718,43.1769,447553.0
2021-10-03,42.0951,43.5423,41.9718,43.1769,447553.0
2021-10-04,43.1769,43.7083,42.5886,42.7404,357113.0
2021-10-05,42.9112,43.3193,42.3419,42.693,376055.0
2021-10-06,42.3229,42.4368,41.744,42.4178,390712.0
2021-10-07,42.7025,43.566,42.6835,43.082,516526.0
2021-10-08,43.1864,43.974,43.0726,43.566,457381.0
2021-10-09,43.1864,43.974,43.0726,43.566,457381.0
2021-10-10,43.1864,43.974,43.0726,43.566,457381.0
2021-10-11,43.7463,44.3773,43.4616,43.993,390887.0
2021-10-12,43.9361,44.8661,43.8032,44.8186,544491.0
2021-10-13,44.9704,45.3405,44.3821,45.2551,452141.0
2021-10-14,45.5588,46.5742,45.5398,46.4603,579276.0
2021-10-15,47.172,47.2764,46.5647,46.6026,843352.0
2021-10-16,47.172,47.2764,46.5647,46.6026,843352.0
2021-10-17,47.172,47.2764,46.5647,46.6026,843352.0
2021-10-18,46.4413,46.8114,46.1376,46.28,495319.0
2021-10-19,46.4508,46.4793,45.9004,46.3369,385934.0
2021-10-20,46.3369,47.2479,46.2895,47.172,528930.0
2021-10-21,47.0486,47.3713,46.688,47.0202,285708.0
2021-10-22,46.9822,47.3808,46.484,46.5267,281218.0
2021-10-23,46.9822,47.3808,46.484,46.5267,281218.0
2021-10-24,46.9822,47.3808,46.484,46.5267,281218.0
2021-10-25,46.6026,47.0866,46.28,46.8968,370953.0
2021-10-26,47.0296,47.3713,46.707,46.707,256731.0
2021-10-27,46.4033,46.7924,45.5493,45.5683,352706.0
2021-10-28,45.9099,45.9668,44.9894,45.2172,504869.0
2021-10-29,45.1602,45.8719,45.1602,45.5493,416617.0
2021-10-30,45.1602,45.8719,45.1602,45.5493,416617.0
2021-10-31,45.1602,45.8719,45.1602,45.5493,416617.0
2021-11-01,45.7865,47.0107,45.5778,46.8493,343751.0
2021-11-02,46.8873,47.2574,46.4982,46.5457,438742.0
2021-11-03,46.4603,46.5457,45.2931,45.388,701575.0
2021-11-04,45.5208,45.6821,44.3631,44.7806,568445.0
2021-11-05,47.1625,47.1625,45.5398,45.7106,559913.0
2021-11-06,47.1625,47.1625,45.5398,45.7106,559913.0
2021-11-07,47.1625,47.1625,45.5398,45.7106,559913.0
2021-11-08,45.834,46.2895,45.1697,45.5018,379322.0
2021-11-09,45.2646,45.2646,44.0642,44.1164,416725.0
2021-11-10,44.1828,44.904,44.0642,44.7047,583440.0
2021-11-11,44.6478,45.0938,44.496,44.5909,329502.0
2021-11-12,44.7047,44.7047,43.8649,44.012,218915.0
2021-11-13,44.7047,44.7047,43.8649,44.012,218915.0
2021-11-14,44.7047,44.7047,43.8649,44.012,218915.0
2021-11-15,44.2303,44.3441,43.7416,43.9835,846184.0
2021-11-16,43.9361,44.1666,43.5375,43.7368,590020.0
2021-11-17,43.4711,43.8412,42.7214,43.2339,647413.0
2021-11-18,43.2434,43.3762,42.5317,42.693,555085.0
2021-11-19,42.2754,43.4237,42.2612,43.0346,909530.0
2021-11-20,42.2754,43.4237,42.2612,43.0346,909530.0
2021-11-21,42.2754,43.4237,42.2612,43.0346,909530.0
2021-11-22,43.4047,43.8127,42.7499,42.7689,579848.0
2021-11-23,42.9777,43.4237,42.693,43.139,709160.0
2021-11-24,43.0061,43.4311,42.9017,43.1769,484572.0
2021-11-25,43.0061,43.4311,42.9017,43.1769,484572.0
2021-11-26,41.9623,42.2944,40.0929,40.6717,492148.0
2021-11-27,41.9623,42.2944,40.0929,40.6717,492148.0
2021-11-28,41.9623,42.2944,40.0929,40.6717,492148.0
2021-11-29,41.1557,41.2696,39.8936,40.0075,609333.0
2021-11-30,39.569,40.0551,39.2068,39.6357,693606.0
2021-12-01,40.7033,41.4659,39.731,39.7501,944606.0
2021-12-02,40.1886,41.5136,40.1314,41.3039,718132.0
2021-12-03,41.3134,41.6375,40.2744,40.5699,525687.0
2021-12-04,41.3134,41.6375,40.2744,40.5699,525687.0
2021-12-05,41.3134,41.6375,40.2744,40.5699,525687.0
2021-12-06,41.3229,42.0188,40.9035,41.3515,672881.0
2021-12-07,41.79,42.3143,41.5327,41.9997,466372.0
2021-12-08,42.0951,42.505,41.7138,42.076,469242.0
2021-12-09,41.4755,42.1618,41.1418,41.7614,442996.0
2021-12-10,42.1332,42.1332,41.2467,41.5136,487311.0
2021-12-11,42.1332,42.1332,41.2467,41.5136,487311.0
2021-12-12,42.1332,42.1332,41.2467,41.5136,487311.0
2021-12-13,41.9044,42.2095,41.6661,41.933,843772.0
2021-12-14,42.0379,42.7623,41.485,41.5899,518137.0
2021-12-15,41.5422,42.3381,40.9226,42.1332,887751.0
2021-12-16,42.648,42.7385,41.6613,41.8949,977361.0
2021-12-17,41.6661,42.2571,41.1228,41.9426,2306422.0
2021-12-18,41.6661,42.2571,41.1228,41.9426,2306422.0
2021-12-19,41.6661,42.2571,41.1228,41.9426,2306422.0
2021-12-20,41.4945,41.4945,39.4069,39.9693,786371.0
2021-12-21,40.3316,41.4659,40.1791,41.3134,686287.0
2021-12-22,41.1418,41.9997,41.1418,41.9997,391634.0
2021-12-23,42.2381,42.6384,42.0665,42.4096,308299.0
2021-12-24,42.2381,42.6384,42.0665,42.4096,308299.0
2021-12-25,42.2381,42.6384,42.0665,42.4096,308299.0
2021-12-26,42.2381,42.6384,42.0665,42.4096,308299.0
2021-12-27,42.4382,42.8291,42.0855,42.8291,342887.0
2021-12-28,42.5431,43.2485,42.5431,43.0292,366948.0
2021-12-29,43.1055,43.4868,42.7909,43.3629,439629.0
2021-12-30,43.4582,43.849,43.3724,43.4296,507739.0
2021-12-31,43.4534,43.7537,43.239,43.401,420704.0
2022-01-01,43.4534,43.7537,43.239,43.401,420704.0
2022-01-02,43.4534,43.7537,43.239,43.401,420704.0
2022-01-03,43.2485,44.1441,43.1341,43.4868,709884.0
2022-01-04,43.849,44.4782,43.7537,44.0873,637017.0
2022-01-05,44.4114,44.6593,43.4582,43.4868,714654.0
2022-01-06,43.687,44.8118,43.687,44.6021,867855.0
2022-01-07,44.6307,45.6507,44.6307,45.4886,722296.0
2022-01-08,44.6307,45.6507,44.6307,45.4886,722296.0
2022-01-09,44.6307,45.6507,44.6307,45.4886,722296.0
2022-01-10,46.1273,47.09,45.7555,46.9947,1012188.0
2022-01-11,47.2902,47.4809,46.48,46.9852,873159.0
2022-01-12,47.0329,47.662,46.785,47.1758,674126.0
2022-01-13,47.4999,47.824,47.0043,47.1472,411803.0
2022-01-14,46.5944,47.09,46.4132,47.0329,722000.0
2022-01-15,46.5944,47.09,46.4132,47.0329,722000.0
2022-01-16,46.5944,47.09,46.4132,47.0329,722000.0
2022-01-17,46.5944,47.09,46.4132,47.0329,722000.0
2022-01-18,46.6134,46.9947,45.908,46.0415,552617.0
2022-01-19,46.1368,46.3465,44.44,44.6116,1057936.0
2022-01-20,44.8213,45.46,43.8967,44.0206,722844.0
2022-01-21,43.9158,44.5353,42.7242,42.8672,802287.0
2022-01-22,43.9158,44.5353,42.7242,42.8672,802287.0
2022-01-23,43.9158,44.5353,42.7242,42.8672,802287.0
2022-01-24,42.4096,43.4677,41.7424,43.2771,1214872.0
2022-01-25,42.8672,43.8776,41.9759,43.5821,1936908.0
2022-01-26,44.1541,44.4686,42.5336,43.3057,1169963.0
2022-01-27,43.6107,43.8586,41.3325,41.8377,908401.0
2022-01-28,41.9426,42.505,41.0465,42.4954,948767.0
2022-01-29,41.9426,42.505,41.0465,42.4954,948767.0
2022-01-30,41.9426,42.505,41.0465,42.4954,948767.0
2022-01-31,42.0093,43.5249,41.8472,43.5059,1038296.0
2022-02-01,43.4487,43.9301,42.81,43.8967,634571.0
2022-02-02,43.7156,43.8776,43.1055,43.4773,675624.0
2022-02-03,43.3819,43.8776,42.8166,42.9911,652493.0
2022-02-04,42.7337,43.7823,42.544,43.4963,492902.0
2022-02-05,42.7337,43.7823,42.544,43.4963,492902.0
2022-02-06,42.7337,43.7823,42.544,43.4963,492902.0
2022-02-07,43.3343,44.278,43.2962,43.7632,593214.0
2022-02-08,44.1541,44.9071,43.9062,44.7165,715820.0
2022-02-09,44.9453,44.9929,43.9968,44.0301,541630.0
2022-02-10,43.4963,44.7069,43.2771,43.4868,875424.0
2022-02-11,44.0683,45.0501,43.3152,43.6489,688356.0
2022-02-12,44.0683,45.0501,43.3152,43.6489,688356.0
2022-02-13,44.0683,45.0501,43.3152,43.6489,688356.0
2022-02-14,43.4773,43.9491,42.9053,43.2771,772862.0
2022-02-15,43.5917,44.4734,43.4391,44.4114,845762.0
2022-02-16,44.4686,44.6212,43.992,44.4877,543958.0
2022-02-17,43.8204,43.8204,42.5336,42.6861,519716.0
2022-02-18,42.5622,43.3411,42.4516,42.9053,875809.0
2022-02-19,42.5622,43.3411,42.4516,42.9053,875809.0
2022-02-20,42.5622,43.3411,42.4516,42.9053,875809.0
2022-02-21,42.5622,43.3411,42.4516,42.9053,875809.0
2022-02-22,42.9053,43.0007,41.9807,42.362,515361.0
2022-02-23,42.648,42.953,41.5613,41.7042,444176.0
2022-02-24,40.6461,41.2372,40.1314,41.0751,696823.0
2022-02-25,41.2753,42.4049,41.261,42.3334,456972.0
2022-02-26,41.2753,42.4049,41.261,42.3334,456972.0
2022-02-27,41.2753,42.4049,41.261,42.3334,456972.0
2022-02-28,41.6375,42.2142,41.485,42.1141,557849.0
2022-03-01,41.8758,42.0855,40.2267,40.6461,1186653.0
2022-03-02,41.1228,42.2142,41.1228,42.1427,593721.0
2022-03-03,42.3048,42.5525,41.3325,41.6566,415007.0
2022-03-04,40.8177,40.9131,39.9789,40.3792,629436.0
2022-03-05,40.8177,40.9131,39.9789,40.3792,629436.0
2022-03-06,40.8177,40.9131,39.9789,40.3792,629436.0
2022-03-07,40.3316,40.3316,38.4823,38.4918,586071.0
2022-03-08,38.7683,39.3307,37.4242,37.7388,898069.0
2022-03-09,39.0034,39.8178,38.8597,39.2717,571864.0
2022-03-10,38.4957,39.243,38.3519,39.1472,438326.0
2022-03-11,39.31,39.8657,39.0513,39.1184,470753.0
2022-03-12,39.31,39.8657,39.0513,39.1184,470753.0
2022-03-13,39.31,39.8657,39.0513,39.1184,470753.0
2022-03-14,40.134,40.5555,39.3483,40.0573,763183.0
2022-03-15,40.3448,40.8167,39.2909,40.0861,970104.0
2022-03-16,40.2681,41.0825,39.8561,40.3831,1180014.0
2022-03-17,40.019,40.0286,39.3483,39.6837,909211.0
2022-03-18,39.6741,39.9903,39.0322,39.904,1719345.0
2022-03-19,39.6741,39.9903,39.0322,39.904,1719345.0
2022-03-20,39.6741,39.9903,39.0322,39.904,1719345.0
2022-03-21,39.8657,40.3639,39.6642,39.7891,593354.0
2022-03-22,40.2202,40.8525,40.1867,40.4022,405614.0
2022-03-23,40.0957,40.316,39.1663,39.243,419537.0
2022-03-24,39.4633,40.3256,39.0322,40.2777,535195.0
2022-03-25,40.1436,40.6609,40.1436,40.5172,479359.0
2022-03-26,40.1436,40.6609,40.1436,40.5172,479359.0
2022-03-27,40.1436,40.6609,40.1436,40.5172,479359.0
2022-03-28,40.4118,40.4789,39.6358,40.4789,493946.0
2022-03-29,41.2453,41.4274,40.3639,41.0154,576915.0
2022-03-30,41.0346,41.1208,40.0573,40.1819,428195.0
2022-03-31,40.1819,40.6704,39.4633,39.4825,434392.0
2022-04-01,39.6837,40.1292,38.831,39.0897,541456.0
2022-04-02,39.6837,40.1292,38.831,39.0897,541456.0
2022-04-03,39.6837,40.1292,38.831,39.0897,541456.0
2022-04-04,38.8885,38.9412,38.2274,38.8501,544049.0
2022-04-05,38.716,39.2525,38.5196,38.8981,582908.0
2022-04-06,38.8981,39.1759,37.9687,38.2274,1511099.0
2022-04-07,38.1028,38.5531,37.716,38.4573,669775.0
2022-04-08,38.4478,38.8406,38.007,38.5627,675671.0
2022-04-09,38.4478,38.8406,38.007,38.5627,675671.0
2022-04-10,38.4478,38.8406,38.007,38.5627,675671.0
2022-04-11,39.2142,39.5495,38.5148,38.7543,681402.0
2022-04-12,38.9555,39.5208,38.3136,38.4382,636105.0
2022-04-13,38.1603,39.3675,38.1603,39.31,468854.0
2022-04-14,39.3963,39.9903,39.1951,39.9424,497236.0
2022-04-15,39.3963,39.9903,39.1951,39.9424,497236.0
2022-04-16,39.3963,39.9903,39.1951,39.9424,497236.0
2022-04-17,39.3963,39.9903,39.1951,39.9424,497236.0
2022-04-18,39.8274,40.6897,39.8274,40.4022,517872.0
2022-04-19,40.4118,41.2358,40.4118,41.1591,661713.0
2022-04-20,41.6286,42.3184,41.5136,42.0118,632579.0
2022-04-21,42.4142,42.625,41.6669,41.7052,910745.0
2022-04-22,41.3891,41.5711,39.3867,39.4346,1013046.0
2022-04-23,41.3891,41.5711,39.3867,39.4346,1013046.0
2022-04-24,41.3891,41.5711,39.3867,39.4346,1013046.0
2022-04-25,39.2621,39.7986,38.4382,39.7986,661513.0
2022-04-26,39.1759,39.6262,38.9651,38.9939,477880.0
2022-04-27,38.7256,39.3388,38.5819,38.8501,347588.0
2022-04-28,39.3483,40.0477,38.9939,39.8753,318473.0
2022-04-29,39.4729,40.0765,38.6873,38.831,429990.0
2022-04-30,39.4729,40.0765,38.6873,38.831,429990.0
2022-05-01,39.4729,40.0765,38.6873,38.831,429990.0
2022-05-02,39.0034,39.4442,38.3136,39.2525,610723.0
2022-05-03,39.3483,40.5316,39.1184,40.3448,425597.0
2022-05-04,40.4406,41.2645,39.8849,41.2358,432354.0
2022-05-05,40.7663,41.0154,39.1519,39.6933,540079.0
2022-05-06,39.6933,40.8334,39.013,40.3831,1018208.0
2022-05-07,39.6933,40.8334,39.013,40.3831,1018208.0
2022-05-08,39.6933,40.8334,39.013,40.3831,1018208.0
2022-05-09,39.9903,40.4501,39.3675,39.425,1132292.0
2022-05-10,39.6549,39.7028,38.5292,39.2046,942036.0
2022-05-11,39.54,40.019,38.7448,38.7927,799795.0
2022-05-12,38.831,38.946,37.9543,38.6585,759986.0
2022-05-13,39.0705,39.4346,38.649,38.9651,1016840.0
2022-05-14,39.0705,39.4346,38.649,38.9651,1016840.0
2022-05-15,39.0705,39.4346,38.649,38.9651,1016840.0
2022-05-16,38.7352,39.128,38.2561,38.8022,966963.0
2022-05-17,39.4825,40.8238,39.3004,40.8046,1116151.0
2022-05-18,40.5459,40.9483,39.0609,39.1855,1015494.0
2022-05-19,38.7735,40.0765,38.7543,39.6166,999864.0
2022-05-20,39.9519,40.2585,37.94,38.7831,641763.0
2022-05-21,39.9519,40.2585,37.94,38.7831,641763.0
2022-05-22,39.9519,40.2585,37.94,38.7831,641763.0
2022-05-23,39.4825,39.9136,38.9364,39.2717,614733.0
2022-05-24,39.0897,39.1424,38.0358,38.6394,500778.0
2022-05-25,38.4957,39.54,38.4957,39.2909,511762.0
2022-05-26,39.5974,40.7663,39.4346,40.5076,697516.0
2022-05-27,40.4597,40.9579,40.2298,40.9388,327066.0
2022-05-28,40.4597,40.9579,40.2298,40.9388,327066.0
2022-05-29,40.4597,40.9579,40.2298,40.9388,327066.0
2022-05-30,40.4597,40.9579,40.2298,40.9388,327066.0
2022-05-31,40.7366,41.3046,40.3418,41.1987,647073.0
2022-06-01,41.3817,41.3817,40.1445,40.7847,532652.0
2022-06-02,40.8521,41.3239,40.5151,41.3239,444244.0
2022-06-03,40.8136,41.218,40.467,40.7462,340271.0
2022-06-04,40.8136,41.218,40.467,40.7462,340271.0
2022-06-05,40.8136,41.218,40.467,40.7462,340271.0
2022-06-06,41.1795,41.555,40.9003,41.2854,345790.0
2022-06-07,41.0158,42.1808,41.0158,42.1327,393097.0
2022-06-08,41.9112,41.9112,41.0379,41.3817,419894.0
2022-06-09,41.1313,41.6416,40.958,40.9677,357623.0
2022-06-10,40.1493,40.5248,39.2731,39.3405,401512.0
2022-06-11,40.1493,40.5248,39.2731,39.3405,401512.0
2022-06-12,40.1493,40.5248,39.2731,39.3405,401512.0
2022-06-13,38.474,38.5221,37.1068,37.3956,525050.0
2022-06-14,37.0875,37.6989,36.8805,37.309,773329.0
2022-06-15,38.06,38.137,36.5772,37.1549,694088.0
2022-06-16,36.3365,36.4376,34.2039,34.3435,722715.0
2022-06-17,34.719,35.6915,34.3724,35.5567,1445146.0
2022-06-18,34.719,35.6915,34.3724,35.5567,1445146.0
2022-06-19,34.719,35.6915,34.3724,35.5567,1445146.0
2022-06-20,34.719,35.6915,34.3724,35.5567,1445146.0
2022-06-21,36.3847,36.3847,35.4219,35.5855,946378.0
2022-06-22,35.0464,35.6144,34.9308,35.4219,414041.0
2022-06-23,35.3834,36.481,35.3834,36.4039,525988.0
2022-06-24,36.7794,37.9733,36.6158,37.8867,1580909.0
2022-06-25,36.7794,37.9733,36.6158,37.8867,1580909.0
2022-06-26,36.7794,37.9733,36.6158,37.8867,1580909.0
2022-06-27,38.1659,38.4547,37.7134,37.9252,496138.0
2022-06-28,38.3103,38.4836,37.5978,37.6363,466770.0
2022-06-29,37.5112,37.6315,37.0009,37.6074,536765.0
2022-06-30,37.1164,38.06,36.8131,37.4534,470211.0
2022-07-01,37.0009,38.0696,37.0009,38.0503,304692.0
2022-07-02,37.0009,38.0696,37.0009,38.0503,304692.0
2022-07-03,37.0009,38.0696,37.0009,38.0503,304692.0
2022-07-04,37.0009,38.0696,37.0009,38.0503,304692.0
2022-07-05,37.0298,37.3764,36.3654,37.2127,438804.0
2022-07-06,36.7987,37.5401,36.4906,37.126,313099.0
2022-07-07,37.3186,37.8289,37.3186,37.3764,290158.0
2022-07-08,37.4823,37.6748,37.0779,37.5015,262897.0
2022-07-09,37.4823,37.6748,37.0779,37.5015,262897.0
2022-07-10,37.4823,37.6748,37.0779,37.5015,262897.0
2022-07-11,37.1646,37.7808,37.1646,37.3667,317135.0
2022-07-12,37.2031,37.9444,37.2031,37.4341,250617.0
2022-07-13,37.1549,37.7134,36.7987,37.5208,348675.0
2022-07-14,36.6735,37.2031,36.4521,37.1646,239345.0
2022-07-15,37.8578,38.1177,37.1164,37.877,412873.0
2022-07-16,37.8578,38.1177,37.1164,37.877,412873.0
2022-07-17,37.8578,38.1177,37.1164,37.877,412873.0
2022-07-18,37.9829,38.4451,36.9624,37.0972,439365.0
2022-07-19,37.4534,38.3296,37.2416,38.1274,421856.0
2022-07-20,38.1466,38.5366,37.8482,38.4162,335721.0
2022-07-21,38.1659,38.5991,37.6508,38.5991,384186.0
2022-07-22,38.7339,39.0613,38.1226,38.4162,329586.0
2022-07-23,38.7339,39.0613,38.1226,38.4162,329586.0
2022-07-24,38.7339,39.0613,38.1226,38.4162,329586.0
2022-07-25,38.7051,39.4175,38.5991,39.4079,321283.0
2022-07-26,39.0517,39.3694,38.8735,39.0228,286315.0
2022-07-27,39.2346,39.4946,38.7821,39.3598,355787.0
2022-07-28,39.5523,39.8604,38.9265,39.8219,284217.0
2022-07-29,40.1108,40.4189,39.7834,40.207,322723.0
2022-07-30,40.1108,40.4189,39.7834,40.207,322723.0
2022-07-31,40.1108,40.4189,39.7834,40.207,322723.0
2022-08-01,39.9952,40.7751,39.562,40.5922,420667.0
2022-08-02,40.4381,40.7173,40.0241,40.0434,343867.0
2022-08-03,40.5055,40.9773,40.2744,40.6692,355240.0
