,SRCE US Equity,SRCE US Equity,SRCE US Equity,SRCE US Equity,SRCE US Equity
2022-05-31,43.6428,45.0645,43.3565,44.8641,147186.0
2022-06-01,44.8355,45.2267,44.0435,44.7877,76565.0
2022-06-02,44.6733,45.2744,44.1962,45.179,55785.0
2022-06-03,45.1312,45.3602,44.7782,45.1408,62219.0
2022-06-04,45.1312,45.3602,44.7782,45.1408,62219.0
2022-06-05,45.1312,45.3602,44.7782,45.1408,62219.0
2022-06-06,45.5511,45.9995,45.4461,45.885,67701.0
2022-06-07,45.5034,46.1999,45.3412,46.0759,94254.0
2022-06-08,45.7991,45.9327,44.5397,44.7591,54291.0
2022-06-09,44.7019,44.7019,43.7954,43.9386,41629.0
2022-06-10,43.5569,43.6619,43.0178,43.347,54988.0
2022-06-11,43.5569,43.6619,43.0178,43.347,54988.0
2022-06-12,43.5569,43.6619,43.0178,43.347,54988.0
2022-06-13,42.7459,43.6428,42.7363,43.0512,49517.0
2022-06-14,43.013,44.1008,42.5646,43.2707,62487.0
2022-06-15,43.4519,43.6905,42.8985,43.0226,70558.0
2022-06-16,43.1371,43.1371,41.9348,42.5837,58442.0
2022-06-17,42.8508,43.5951,40.9855,42.66,121049.0
2022-06-18,42.8508,43.5951,40.9855,42.66,121049.0
2022-06-19,42.8508,43.5951,40.9855,42.66,121049.0
2022-06-20,42.8508,43.5951,40.9855,42.66,121049.0
2022-06-21,43.0512,43.6619,42.8699,43.4615,49432.0
2022-06-22,43.1275,43.6046,43.118,43.3947,49391.0
2022-06-23,43.471,43.6141,42.2497,42.6695,48967.0
2022-06-24,42.765,44.7114,42.765,44.4729,218197.0
2022-06-25,42.765,44.7114,42.765,44.4729,218197.0
2022-06-26,42.765,44.7114,42.765,44.4729,218197.0
2022-06-27,44.4633,44.7591,43.7954,43.8336,36227.0
2022-06-28,44.034,44.4943,43.8145,43.8336,28704.0
2022-06-29,43.929,43.929,43.2802,43.2802,30122.0
2022-06-30,42.8699,43.3518,42.5646,43.3184,46894.0
2022-07-01,43.2134,44.0244,43.2039,43.9386,43623.0
2022-07-02,43.2134,44.0244,43.2039,43.9386,43623.0
2022-07-03,43.2134,44.0244,43.2039,43.9386,43623.0
2022-07-04,43.2134,44.0244,43.2039,43.9386,43623.0
2022-07-05,43.4615,43.8241,42.6027,43.5474,37654.0
2022-07-06,43.2802,43.576,43.0798,43.2611,57456.0
2022-07-07,43.6237,43.9672,43.1466,43.1752,39136.0
2022-07-08,43.1084,43.2802,42.6409,42.9081,33533.0
2022-07-09,43.1084,43.2802,42.6409,42.9081,33533.0
2022-07-10,43.1084,43.2802,42.6409,42.9081,33533.0
2022-07-11,42.7554,43.7239,42.7554,43.1752,51367.0
2022-07-12,42.9367,43.6189,42.4883,42.6505,34126.0
2022-07-13,42.326,42.3642,41.4363,41.6677,33185.0
2022-07-14,41.2097,42.4131,40.4368,41.2001,39508.0
2022-07-15,41.9348,42.4787,41.7917,41.9826,66948.0
2022-07-16,41.9348,42.4787,41.7917,41.9826,66948.0
2022-07-17,41.9348,42.4787,41.7917,41.9826,66948.0
2022-07-18,42.1257,43.013,42.1257,42.2497,38849.0
2022-07-19,42.536,43.3374,42.536,43.0512,83342.0
2022-07-20,43.0321,43.1323,42.5073,43.0798,70302.0
2022-07-21,42.8031,43.576,42.5741,42.9653,34518.0
2022-07-22,42.7554,44.1866,42.7049,44.0626,97968.0
2022-07-23,42.7554,44.1866,42.7049,44.0626,97968.0
2022-07-24,42.7554,44.1866,42.7049,44.0626,97968.0
2022-07-25,44.0721,45.2267,44.0721,45.0454,43454.0
2022-07-26,45.0454,46.1999,44.9874,46.1903,51958.0
2022-07-27,46.2381,46.4971,45.9041,46.1331,42636.0
2022-07-28,46.343,46.343,45.5511,45.9709,55068.0
2022-07-29,46.1617,46.2953,45.5892,46.0091,84709.0
2022-07-30,46.1617,46.2953,45.5892,46.0091,84709.0
2022-07-31,46.1617,46.2953,45.5892,46.0091,84709.0
2022-08-01,45.9034,46.5085,45.3943,46.3164,44604.0
2022-08-02,46.1819,46.2876,45.5192,45.5192,27597.0
2022-08-03,45.6729,45.9994,44.9237,45.6344,28337.0
2022-08-04,45.7593,45.7593,45.1926,45.4808,28911.0
2022-08-05,45.3367,45.8265,45.2598,45.6152,26868.0
2022-08-06,45.3367,45.8265,45.2598,45.6152,26868.0
2022-08-07,45.3367,45.8265,45.2598,45.6152,26868.0
2022-08-08,45.8362,46.0763,45.4519,45.7209,31157.0
2022-08-09,45.913,46.1435,45.5864,46.0955,22384.0
2022-08-10,46.4221,46.9119,46.3404,46.643,30386.0
2022-08-11,47.0464,47.1137,46.6238,47.0752,32070.0
2022-08-12,47.3922,47.7284,47.0368,47.6611,50356.0
2022-08-13,47.3922,47.7284,47.0368,47.6611,50356.0
2022-08-14,47.3922,47.7284,47.0368,47.6611,50356.0
2022-08-15,47.4979,48.1414,47.2001,48.0646,37460.0
2022-08-16,48.2567,48.9867,48.2567,48.8042,47013.0
2022-08-17,48.6409,48.9098,48.3191,48.8234,28978.0
2022-08-18,48.7177,48.9963,48.4008,48.9194,37902.0
2022-08-19,48.8234,49.2652,48.6025,49.1019,55964.0
2022-08-20,48.8234,49.2652,48.6025,49.1019,55964.0
2022-08-21,48.8234,49.2652,48.6025,49.1019,55964.0
2022-08-22,48.8426,48.9002,48.103,48.4392,74758.0
2022-08-23,48.4008,48.4344,47.3154,47.3154,32485.0
2022-08-24,47.5075,47.5075,46.5998,46.8543,30998.0
2022-08-25,47.0368,47.3634,46.9504,47.3634,23755.0
2022-08-26,47.6035,47.6035,46.5469,46.8159,40727.0
2022-08-27,47.6035,47.6035,46.5469,46.8159,40727.0
2022-08-28,47.6035,47.6035,46.5469,46.8159,40727.0
2022-08-29,46.4029,46.4845,45.9418,45.9706,24834.0
2022-08-30,45.865,47.5651,45.5,45.9034,37965.0
2022-08-31,45.7881,45.865,45.3271,45.3271,37911.0
2022-09-01,45.231,45.5768,44.9717,45.4135,38529.0
2022-09-02,45.6921,45.9514,44.8372,45.183,28327.0
2022-09-03,45.6921,45.9514,44.8372,45.183,28327.0
2022-09-04,45.6921,45.9514,44.8372,45.183,28327.0
2022-09-05,45.6921,45.9514,44.8372,45.183,28327.0
2022-09-06,45.4327,45.5384,44.6643,44.9333,40061.0
2022-09-07,44.8564,45.8362,44.8564,45.7401,44704.0
2022-09-08,45.4423,45.9706,45.3367,45.8362,25606.0
2022-09-09,46.2492,46.4509,45.8395,46.2684,35430.0
2022-09-10,46.2492,46.4509,45.8395,46.2684,35430.0
2022-09-11,46.2492,46.4509,45.8395,46.2684,35430.0
2022-09-12,46.2972,46.643,46.1435,46.643,33154.0
2022-09-13,46.3068,46.3068,44.9525,45.3175,43654.0
2022-09-14,45.1734,45.5672,45.0485,45.5576,32561.0
2022-09-15,45.4039,46.1243,45.1158,45.9418,41358.0
2022-09-16,45.8073,46.4797,45.0581,46.4221,118046.0
2022-09-17,45.8073,46.4797,45.0581,46.4221,118046.0
2022-09-18,45.8073,46.4797,45.0581,46.4221,118046.0
2022-09-19,45.9418,47.4594,45.9418,47.3058,40737.0
2022-09-20,47.008,47.4306,46.9696,47.2385,36700.0
2022-09-21,47.4498,47.7572,46.8927,46.8927,34533.0
2022-09-22,46.9504,47.2193,45.8314,46.1339,32508.0
2022-09-23,45.7401,46.0763,45.4375,45.9418,34746.0
2022-09-24,45.7401,46.0763,45.4375,45.9418,34746.0
2022-09-25,45.7401,46.0763,45.4375,45.9418,34746.0
2022-09-26,45.8073,46.4989,45.7497,45.913,47806.0
2022-09-27,46.0571,46.0571,44.9909,45.1638,35561.0
2022-09-28,45.2598,45.8362,45.0101,45.6729,48047.0
2022-09-29,45.2406,45.3367,44.6643,44.8948,34777.0
2022-09-30,44.866,45.4808,44.3762,44.4722,51911.0
2022-10-01,44.866,45.4808,44.3762,44.4722,51911.0
2022-10-02,44.866,45.4808,44.3762,44.4722,51911.0
2022-10-03,44.5971,45.7161,44.5683,45.4519,33468.0
2022-10-04,45.6248,46.7775,45.6248,46.7294,34285.0
2022-10-05,46.4125,46.8063,46.0571,46.3548,40838.0
2022-10-06,46.2204,46.4749,46.0667,46.374,40603.0
2022-10-07,46.2204,46.2204,45.2646,45.7305,96586.0
2022-10-08,46.2204,46.2204,45.2646,45.7305,96586.0
2022-10-09,46.2204,46.2204,45.2646,45.7305,96586.0
2022-10-10,45.7401,46.2876,45.7401,46.1147,35649.0
2022-10-11,46.0475,46.5469,45.8362,46.1339,35410.0
2022-10-12,46.0955,46.6718,45.7113,46.1531,26616.0
2022-10-13,45.8842,48.8714,45.5768,48.7369,54407.0
2022-10-14,48.7561,49.1404,47.738,47.7956,52752.0
2022-10-15,48.7561,49.1404,47.738,47.7956,52752.0
2022-10-16,48.7561,49.1404,47.738,47.7956,52752.0
2022-10-17,48.4584,49.1692,48.1894,49.1404,53968.0
2022-10-18,49.4093,49.8031,48.5352,48.9867,52843.0
2022-10-19,48.6697,49.2076,48.1318,49.1884,43770.0
2022-10-20,48.8714,49.0347,47.2385,47.8917,42360.0
2022-10-21,50.1201,53.7317,50.0913,53.6836,103976.0
2022-10-22,50.1201,53.7317,50.0913,53.6836,103976.0
2022-10-23,50.1201,53.7317,50.0913,53.6836,103976.0
2022-10-24,53.7893,55.6047,53.3186,55.2973,64669.0
2022-10-25,54.9899,56.8149,54.9899,56.3059,81492.0
2022-10-26,56.6228,57.5529,56.181,56.6516,69795.0
2022-10-27,56.7861,57.5689,53.4815,55.8352,70773.0
2022-10-28,55.864,56.7765,55.6911,56.3827,82408.0
2022-10-29,55.864,56.7765,55.6911,56.3827,82408.0
2022-10-30,55.864,56.7765,55.6911,56.3827,82408.0
2022-10-31,56.064,56.6338,55.9481,56.1702,76460.0
2022-11-01,56.5275,57.2809,56.4986,56.6917,50602.0
2022-11-02,56.4792,56.6434,54.8181,55.1271,67808.0
2022-11-03,54.7601,54.7601,53.3829,54.1903,36679.0
2022-11-04,54.6346,55.7066,54.229,55.639,33624.0
2022-11-05,54.6346,55.7066,54.229,55.639,33624.0
2022-11-06,54.6346,55.7066,54.229,55.639,33624.0
2022-11-07,55.8998,56.1605,55.0499,55.7742,48041.0
2022-11-08,56.064,56.4928,55.05,55.1368,38206.0
2022-11-09,55.1368,55.4169,54.4897,54.7408,32459.0
2022-11-10,55.9094,57.3871,55.8708,57.107,55063.0
2022-11-11,57.107,57.3388,55.0402,55.0402,45940.0
2022-11-12,57.107,57.3388,55.0402,55.0402,45940.0
2022-11-13,57.107,57.3388,55.0402,55.0402,45940.0
2022-11-14,54.9919,55.7646,54.7795,54.9919,36633.0
2022-11-15,55.5714,56.0157,55.1851,55.6004,42827.0
2022-11-16,55.8225,55.8225,54.8036,55.2913,65269.0
2022-11-17,55.0885,55.272,54.6925,55.1754,33166.0
2022-11-18,55.8998,55.9964,55.1561,55.2817,55686.0
2022-11-19,55.8998,55.9964,55.1561,55.2817,55686.0
2022-11-20,55.8998,55.9964,55.1561,55.2817,55686.0
2022-11-21,55.4459,55.697,55.0209,55.3396,49848.0
2022-11-22,55.7259,55.8853,55.1754,55.2817,34521.0
2022-11-23,55.5231,56.0106,54.7698,54.7698,21721.0
2022-11-24,55.5231,56.0106,54.7698,54.7698,21721.0
2022-11-25,55.1368,55.2237,54.9436,55.1078,11840.0
2022-11-26,55.1368,55.2237,54.9436,55.1078,11840.0
2022-11-27,55.1368,55.2237,54.9436,55.1078,11840.0
2022-11-28,55.0402,55.1754,54.2869,54.3642,22514.0
2022-11-29,54.4704,54.6153,54.2386,54.2676,19857.0
2022-11-30,54.4028,55.1513,53.3433,55.1465,55406.0
2022-12-01,55.3203,55.3203,54.3255,54.509,67567.0
2022-12-02,54.1227,54.6587,53.3308,54.4221,33294.0
2022-12-03,54.1227,54.6587,53.3308,54.4221,33294.0
2022-12-04,54.1227,54.6587,53.3308,54.4221,33294.0
2022-12-05,54.1131,54.4946,51.7915,52.761,38023.0
2022-12-06,53.0121,55.2334,52.2636,52.8286,41955.0
2022-12-07,52.8189,52.959,52.1718,52.336,33323.0
2022-12-08,52.2877,52.5871,51.8918,52.0946,18573.0
2022-12-09,52.0173,52.2298,51.4475,52.2298,17646.0
2022-12-10,52.0173,52.2298,51.4475,52.2298,17646.0
2022-12-11,52.0173,52.2298,51.4475,52.2298,17646.0
2022-12-12,52.1235,52.5582,51.2061,52.4519,28114.0
2022-12-13,52.8769,53.2052,52.5388,52.9928,47616.0
2022-12-14,52.703,53.041,52.1525,52.4423,43578.0
2022-12-15,51.8145,52.2684,51.1384,51.3219,38908.0
2022-12-16,51.264,52.1525,50.7908,51.1578,121380.0
2022-12-17,51.264,52.1525,50.7908,51.1578,121380.0
2022-12-18,51.264,52.1525,50.7908,51.1578,121380.0
2022-12-19,51.4475,52.6837,50.4044,51.5248,60525.0
2022-12-20,51.6503,51.8048,51.1674,51.4958,50476.0
2022-12-21,52.0173,52.5099,51.8338,52.1622,26908.0
2022-12-22,52.0077,52.6258,51.264,52.2105,51746.0
2022-12-23,52.2394,52.7899,51.7904,52.4036,28036.0
2022-12-24,52.2394,52.7899,51.7904,52.4036,28036.0
2022-12-25,52.2394,52.7899,51.7904,52.4036,28036.0
2022-12-26,52.2394,52.7899,51.7904,52.4036,28036.0
2022-12-27,52.5775,52.5775,51.6648,52.1429,31405.0
2022-12-28,52.0656,52.1718,51.4378,51.5054,27896.0
2022-12-29,51.7662,51.9883,51.4185,51.6889,35876.0
2022-12-30,51.602,51.602,50.8391,51.2737,55362.0
2022-12-31,51.602,51.602,50.8391,51.2737,55362.0
2023-01-01,51.602,51.602,50.8391,51.2737,55362.0
2023-01-02,51.602,51.602,50.8391,51.2737,55362.0
2023-01-03,51.2737,51.7469,50.3272,50.9646,39492.0
2023-01-04,51.0902,51.8338,50.8727,50.9743,40323.0
2023-01-05,50.5493,50.5493,49.6994,50.3079,39946.0
2023-01-06,50.8004,52.0077,50.8004,51.9787,47215.0
2023-01-07,50.8004,52.0077,50.8004,51.9787,47215.0
2023-01-08,50.8004,52.0077,50.8004,51.9787,47215.0
2023-01-09,51.94,51.94,49.9602,50.1244,54707.0
2023-01-10,50.2403,50.8294,50.0761,50.6556,51702.0
2023-01-11,50.7328,50.9163,50.501,50.7135,40492.0
2023-01-12,50.9743,51.9207,50.7811,51.7179,34513.0
2023-01-13,51.1964,51.94,50.9356,51.7952,33094.0
2023-01-14,51.1964,51.94,50.9356,51.7952,33094.0
2023-01-15,51.1964,51.94,50.9356,51.7952,33094.0
2023-01-16,51.1964,51.94,50.9356,51.7952,33094.0
2023-01-17,51.7952,51.7952,50.9067,51.3413,44635.0
2023-01-18,51.1867,51.1867,49.5739,49.7187,40809.0
2023-01-19,49.5159,49.5159,48.5018,48.9171,41220.0
2023-01-20,50.134,50.134,43.9144,45.0154,107981.0
2023-01-21,50.134,50.134,43.9144,45.0154,107981.0
2023-01-22,50.134,50.134,43.9144,45.0154,107981.0
2023-01-23,45.3534,47.0918,45.3534,46.6282,97027.0
2023-01-24,46.4447,47.652,46.2129,46.7538,48675.0
2023-01-25,46.7538,46.7538,45.9232,45.9715,36699.0
2023-01-26,46.3095,46.3095,45.7107,46.2033,29545.0
2023-01-27,45.8896,46.7731,45.8896,46.551,39628.0
2023-01-28,45.8896,46.7731,45.8896,46.551,39628.0
2023-01-29,45.8896,46.7731,45.8896,46.551,39628.0
2023-01-30,46.493,47.1497,46.493,46.7055,28584.0
2023-01-31,46.6475,47.5457,46.6475,47.5071,66949.0
2023-02-01,47.4974,48.2701,47.3429,47.7872,93289.0
2023-02-02,47.8355,48.4632,47.1015,48.4632,48106.0
2023-02-03,48.2591,49.513,47.8654,49.4449,45351.0
2023-02-04,48.2591,49.513,47.8654,49.4449,45351.0
2023-02-05,48.2591,49.513,47.8654,49.4449,45351.0
2023-02-06,49.4546,49.756,48.4729,48.9589,40705.0
2023-02-07,48.5993,49.5956,48.4924,49.3186,38136.0
2023-02-08,49.1242,49.6003,48.5604,48.7645,30763.0
2023-02-09,48.9978,48.9978,47.9189,48.2591,29969.0
2023-02-10,48.3271,48.3952,47.8664,48.2785,22418.0
2023-02-11,48.3271,48.3952,47.8664,48.2785,22418.0
2023-02-12,48.3271,48.3952,47.8664,48.2785,22418.0
2023-02-13,48.4632,48.6868,48.2105,48.677,26262.0
2023-02-14,48.3369,50.3779,47.5593,47.9286,33989.0
2023-02-15,47.637,48.4729,47.637,48.3757,28600.0
2023-02-16,48.2688,48.4729,47.8509,48.2202,36713.0
2023-02-17,48.4535,48.807,48.0793,48.7159,45699.0
2023-02-18,48.4535,48.807,48.0793,48.7159,45699.0
2023-02-19,48.4535,48.807,48.0793,48.7159,45699.0
2023-02-20,48.4535,48.807,48.0793,48.7159,45699.0
2023-02-21,48.366,48.366,47.7634,47.8606,66765.0
2023-02-22,48.1133,48.1911,47.4912,47.7731,40393.0
2023-02-23,47.8606,48.2834,47.8334,48.0355,38772.0
2023-02-24,47.5884,48.1133,47.394,48.0355,48085.0
2023-02-25,47.5884,48.1133,47.394,48.0355,48085.0
2023-02-26,47.5884,48.1133,47.394,48.0355,48085.0
2023-02-27,48.3757,48.6576,47.9772,48.4243,40428.0
2023-02-28,48.4243,48.9395,48.1813,48.4243,51069.0
2023-03-01,48.123,48.3077,47.7342,48.1716,56969.0
2023-03-02,47.8897,48.2299,47.5981,48.0258,55228.0
2023-03-03,48.0647,48.5021,47.6759,48.3563,37674.0
2023-03-04,48.0647,48.5021,47.6759,48.3563,37674.0
2023-03-05,48.0647,48.5021,47.6759,48.3563,37674.0
2023-03-06,48.5993,48.5993,47.846,48.123,31237.0
2023-03-07,48.0647,48.0647,47.5107,47.8995,58402.0
2023-03-08,47.7731,47.9189,47.1413,47.5301,44065.0
2023-03-09,47.326,47.326,45.4015,45.6833,59217.0
2023-03-10,45.2071,46.4706,44.0019,45.9263,92259.0
2023-03-11,45.2071,46.4706,44.0019,45.9263,92259.0
2023-03-12,45.2071,46.4706,44.0019,45.9263,92259.0
2023-03-13,44.9057,46.908,42.2814,44.9932,124084.0
2023-03-14,46.6942,48.2688,45.0807,45.6445,93135.0
2023-03-15,43.9726,45.5959,42.8257,45.2751,89469.0
2023-03-16,44.8085,47.4718,44.2448,46.8789,82892.0
2023-03-17,46.4026,46.4026,43.7102,43.8366,243255.0
2023-03-18,46.4026,46.4026,43.7102,43.8366,243255.0
2023-03-19,46.4026,46.4026,43.7102,43.8366,243255.0
2023-03-20,44.3226,45.4306,43.7491,43.8754,91131.0
2023-03-21,44.4975,45.7028,44.4975,45.3431,73610.0
2023-03-22,45.2459,45.6833,42.8937,42.8937,56470.0
2023-03-23,43.1367,43.4964,41.7711,42.2814,61625.0
2023-03-24,41.9023,43.7394,41.6496,43.6616,55942.0
2023-03-25,41.9023,43.7394,41.6496,43.6616,55942.0
2023-03-26,41.9023,43.7394,41.6496,43.6616,55942.0
2023-03-27,44.3226,44.653,43.7199,43.8463,45396.0
2023-03-28,43.5644,44.0601,42.7479,42.884,63250.0
2023-03-29,43.0298,43.3603,42.1647,42.4661,84661.0
2023-03-30,42.5341,42.7285,41.3094,41.6593,47043.0
2023-03-31,41.7662,42.3008,41.4066,41.9412,93499.0
2023-04-01,41.7662,42.3008,41.4066,41.9412,93499.0
2023-04-02,41.7662,42.3008,41.4066,41.9412,93499.0
2023-04-03,42.0481,42.4369,41.7079,42.0675,64157.0
2023-04-04,42.2911,42.2911,40.8623,41.9023,102047.0
2023-04-05,41.6788,42.1842,41.5913,41.9509,52579.0
2023-04-06,41.7565,42.2036,41.6496,42.1939,53532.0
2023-04-07,41.7565,42.2036,41.6496,42.1939,53532.0
2023-04-08,41.7565,42.2036,41.6496,42.1939,53532.0
2023-04-09,41.7565,42.2036,41.6496,42.1939,53532.0
2023-04-10,42.1647,43.4089,42.1647,42.9423,128146.0
2023-04-11,42.9132,42.9132,42.4369,42.4952,54340.0
2023-04-12,42.6507,42.6605,41.9606,42.2231,40226.0
2023-04-13,42.3494,43.2436,42.0481,42.6799,49274.0
2023-04-14,42.9618,43.1562,41.844,42.1453,72373.0
2023-04-15,42.9618,43.1562,41.844,42.1453,72373.0
2023-04-16,42.9618,43.1562,41.844,42.1453,72373.0
2023-04-17,41.9023,42.2911,41.3045,42.2814,95775.0
2023-04-18,42.4661,42.5049,40.8623,41.2997,83141.0
2023-04-19,41.3677,42.4563,41.3094,42.4272,60211.0
2023-04-20,42.4175,42.4175,41.6885,42.2133,49144.0
2023-04-21,41.6496,42.4369,41.29,42.3883,79980.0
2023-04-22,41.6496,42.4369,41.29,42.3883,79980.0
2023-04-23,41.6496,42.4369,41.29,42.3883,79980.0
2023-04-24,42.1356,43.0784,42.1356,42.7577,80559.0
2023-04-25,42.2328,42.4661,41.29,41.4746,78061.0
2023-04-26,41.2219,41.3774,39.9583,40.6679,46075.0
2023-04-27,40.7942,41.0275,40.5026,40.629,49100.0
2023-04-28,40.7554,41.2414,40.3569,40.5124,83334.0
2023-04-29,40.7554,41.2414,40.3569,40.5124,83334.0
2023-04-30,40.7554,41.2414,40.3569,40.5124,83334.0
2023-05-01,40.7083,41.2682,40.1794,40.3557,94472.0
2023-05-02,40.1402,40.2675,38.5633,39.5329,96435.0
2023-05-03,39.7092,40.7475,39.6504,39.6896,82136.0
2023-05-04,39.1901,39.7778,37.9755,39.4251,84260.0
2023-05-05,40.1206,41.7466,40.0324,41.6682,119175.0
2023-05-06,40.1206,41.7466,40.0324,41.6682,119175.0
2023-05-07,40.1206,41.7466,40.0324,41.6682,119175.0
2023-05-08,41.7074,41.7074,40.1989,40.5026,89423.0
2023-05-09,40.3753,40.7866,39.6994,40.2969,60043.0
2023-05-10,40.7866,40.918,39.6112,40.5907,73369.0
2023-05-11,40.1206,40.9825,40.1206,40.5516,60320.0
2023-05-12,40.8748,40.8748,39.9443,40.5516,84311.0
2023-05-13,40.8748,40.8748,39.9443,40.5516,84311.0
2023-05-14,40.8748,40.8748,39.9443,40.5516,84311.0
2023-05-15,40.5712,41.2822,40.4536,40.6299,64148.0
2023-05-16,40.532,41.0903,39.9639,40.6299,76352.0
2023-05-17,41.0707,42.7848,41.0707,42.775,56780.0
2023-05-18,42.6771,42.6771,41.4331,41.5017,103230.0
2023-05-19,42.06,42.0796,40.1598,40.6985,75243.0
2023-05-20,42.06,42.0796,40.1598,40.6985,75243.0
2023-05-21,42.06,42.0796,40.1598,40.6985,75243.0
2023-05-22,41.0021,41.345,40.5369,41.2764,56396.0
2023-05-23,41.3841,43.0689,41.2568,42.3832,78633.0
2023-05-24,42.3539,42.3539,41.7762,42.1775,63698.0
2023-05-25,41.9327,42.1482,41.1491,41.3058,54405.0
2023-05-26,41.4919,41.7955,41.0217,41.7857,35443.0
2023-05-27,41.4919,41.7955,41.0217,41.7857,35443.0
2023-05-28,41.4919,41.7955,41.0217,41.7857,35443.0
2023-05-29,41.4919,41.7955,41.0217,41.7857,35443.0
2023-05-30,41.7857,41.7955,41.2274,41.4037,47505.0
2023-05-31,41.4527,41.4527,39.9737,40.2871,54572.0
2023-06-01,40.3753,41.4527,40.1206,40.9923,36180.0
2023-06-02,41.4233,43.4901,41.1491,43.4901,62458.0
2023-06-03,41.4233,43.4901,41.1491,43.4901,62458.0
2023-06-04,41.4233,43.4901,41.1491,43.4901,62458.0
2023-06-05,43.353,43.353,41.5996,42.158,37365.0
2023-06-06,42.0404,44.7732,42.0404,44.5675,73057.0
2023-06-07,44.8418,46.9575,43.064,46.409,91726.0
2023-06-08,46.0564,46.0564,44.6606,45.6548,68476.0
2023-06-09,45.3316,45.5128,44.6753,44.881,35885.0
2023-06-10,45.3316,45.5128,44.6753,44.881,35885.0
2023-06-11,45.3316,45.5128,44.6753,44.881,35885.0
2023-06-12,45.0867,45.6303,44.45,44.6851,47883.0
2023-06-13,44.9496,45.6156,44.9496,45.6058,53836.0
2023-06-14,45.7723,46.1543,44.5969,44.7341,54709.0
2023-06-15,44.2737,45.4687,44.2051,45.165,42489.0
2023-06-16,45.5275,45.5275,44.0974,44.3325,94156.0
2023-06-17,45.5275,45.5275,44.0974,44.3325,94156.0
2023-06-18,45.5275,45.5275,44.0974,44.3325,94156.0
2023-06-19,45.5275,45.5275,44.0974,44.3325,94156.0
2023-06-20,44.2737,44.5577,43.2158,43.255,58363.0
2023-06-21,43.2158,43.3138,42.5008,42.5106,31778.0
2023-06-22,42.5302,42.5302,41.4919,41.9621,44319.0
2023-06-23,41.4429,42.442,40.7181,41.0217,217027.0
2023-06-24,41.4429,42.442,40.7181,41.0217,217027.0
2023-06-25,41.4429,42.442,40.7181,41.0217,217027.0
2023-06-26,41.1001,42.1629,41.1001,41.3254,58426.0
2023-06-27,41.3548,41.9963,41.1246,41.4331,43867.0
2023-06-28,41.2764,41.9082,40.7866,41.2764,32932.0
2023-06-29,41.5605,42.1775,41.5605,41.7074,36939.0
2023-06-30,42.109,42.109,40.963,41.0707,48538.0
2023-07-01,42.109,42.109,40.963,41.0707,48538.0
2023-07-02,42.109,42.109,40.963,41.0707,48538.0
2023-07-03,41.0609,42.4322,40.9434,42.109,25601.0
2023-07-04,41.0609,42.4322,40.9434,42.109,25601.0
2023-07-05,41.8739,41.9961,41.3058,41.3841,47165.0
2023-07-06,40.963,40.963,40.4634,40.8356,46202.0
2023-07-07,40.8356,41.9621,40.8356,41.4625,32940.0
2023-07-08,40.8356,41.9621,40.8356,41.4625,32940.0
2023-07-09,40.8356,41.9621,40.8356,41.4625,32940.0
2023-07-10,41.2862,42.0894,41.2078,41.5017,31673.0
2023-07-11,41.6976,42.0796,41.198,41.5507,31911.0
2023-07-12,42.3343,42.7065,41.8984,42.0502,56692.0
2023-07-13,42.3832,42.8436,42.1629,42.4518,41703.0
2023-07-14,42.8436,42.8436,41.5409,42.1482,51047.0
2023-07-15,42.8436,42.8436,41.5409,42.1482,51047.0
2023-07-16,42.8436,42.8436,41.5409,42.1482,51047.0
2023-07-17,42.0208,43.1473,42.0208,42.6379,36559.0
2023-07-18,42.8436,43.9798,42.8436,43.8329,64366.0
2023-07-19,44.019,44.9006,44.019,44.2835,75145.0
2023-07-20,44.7243,44.7341,44.0092,44.7341,80097.0
2023-07-21,46.0662,46.8547,44.1904,44.45,77334.0
2023-07-22,46.0662,46.8547,44.1904,44.45,77334.0
2023-07-23,46.0662,46.8547,44.1904,44.45,77334.0
2023-07-24,44.5186,45.5177,43.8927,44.5577,98857.0
2023-07-25,44.548,46.0368,44.548,45.1846,54823.0
2023-07-26,45.4785,47.2514,45.4785,46.84,55226.0
2023-07-27,47.0947,47.271,45.9878,46.1641,44731.0
2023-07-28,46.4188,46.7323,46.125,46.3307,51908.0
2023-07-29,46.4188,46.7323,46.125,46.3307,51908.0
2023-07-30,46.4188,46.7323,46.125,46.3307,51908.0
2023-07-31,46.4786,46.6561,46.0052,46.2517,64289.0
2023-08-01,46.1334,46.5377,45.6107,46.3997,49146.0
2023-08-02,45.9855,47.4943,45.9855,47.3661,63491.0
2023-08-03,47.09,48.2993,46.9519,47.5634,32147.0
2023-08-04,47.5042,48.4016,47.5042,47.9381,38972.0
2023-08-05,47.5042,48.4016,47.5042,47.9381,38972.0
2023-08-06,47.5042,48.4016,47.5042,47.9381,38972.0
2023-08-07,47.9677,48.6777,47.7507,48.4312,30230.0
2023-08-08,47.7705,47.9973,47.0111,47.9184,25756.0
2023-08-09,47.7212,47.7595,47.1492,47.376,25897.0
2023-08-10,47.5634,48.0071,46.7549,47.0308,27502.0
2023-08-11,47.0111,47.2971,46.6462,47.0012,44141.0
2023-08-12,47.0111,47.2971,46.6462,47.0012,44141.0
2023-08-13,47.0111,47.2971,46.6462,47.0012,44141.0
2023-08-14,46.8336,46.8336,45.8955,46.0841,59130.0
