,NFG US Equity,NFG US Equity,NFG US Equity,NFG US Equity,NFG US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-05-22,46.9389,47.1742,46.4863,46.9117,377404.0
2021-05-23,46.9389,47.1742,46.4863,46.9117,377404.0
2021-05-24,47.1833,47.6449,47.0792,47.4819,258415.0
2021-05-25,47.491,47.491,46.2148,46.2963,224774.0
2021-05-26,46.4411,46.9208,46.1605,46.8846,164413.0
2021-05-27,47.1108,47.224,46.5135,46.5316,270054.0
2021-05-28,46.776,46.9841,46.5497,46.966,148172.0
2021-05-29,46.776,46.9841,46.5497,46.966,148172.0
2021-05-30,46.776,46.9841,46.5497,46.966,148172.0
2021-05-31,46.776,46.9841,46.5497,46.966,148172.0
2021-06-01,47.1833,47.9526,47.0203,47.9435,305872.0
2021-06-02,47.9707,48.4595,47.5091,48.0703,391568.0
2021-06-03,48.0884,48.7038,47.5996,48.5409,264724.0
2021-06-04,48.4866,48.7672,48.4052,48.5319,278820.0
2021-06-05,48.4866,48.7672,48.4052,48.5319,278820.0
2021-06-06,48.4866,48.7672,48.4052,48.5319,278820.0
2021-06-07,48.731,48.8487,48.2196,48.8034,178925.0
2021-06-08,49.0116,49.1383,48.3599,49.0387,348515.0
2021-06-09,49.0568,49.7176,48.9573,49.3736,275815.0
2021-06-10,49.6904,49.9167,49.3103,49.627,246125.0
2021-06-11,49.79,49.98,49.5456,49.9438,177684.0
2021-06-12,49.79,49.98,49.5456,49.9438,177684.0
2021-06-13,49.79,49.98,49.5456,49.9438,177684.0
2021-06-14,49.7809,49.8081,48.6224,49.1564,402864.0
2021-06-15,49.2288,49.6995,48.8487,49.5546,349209.0
2021-06-16,49.5184,49.5184,48.6133,48.9211,305271.0
2021-06-17,48.6676,49.0327,47.9345,48.016,285432.0
2021-06-18,47.6811,47.6811,46.5587,46.5859,576169.0
2021-06-19,47.6811,47.6811,46.5587,46.5859,576169.0
2021-06-20,47.6811,47.6811,46.5587,46.5859,576169.0
2021-06-21,46.8393,47.6358,46.8393,47.5,265417.0
2021-06-22,47.4276,47.6177,46.9389,47.3824,262999.0
2021-06-23,47.5272,47.5272,47.0746,47.2376,196040.0
2021-06-24,47.4276,47.6811,46.8484,47.6811,213800.0
2021-06-25,47.6539,48.8034,47.4548,48.7581,676418.0
2021-06-26,47.6539,48.8034,47.4548,48.7581,676418.0
2021-06-27,47.6539,48.8034,47.4548,48.7581,676418.0
2021-06-28,48.8034,48.8034,47.8168,48.1608,433031.0
2021-06-29,48.4849,48.7405,47.1976,47.2159,311141.0
2021-06-30,47.1155,47.791,47.1155,47.6997,383874.0
2021-07-01,48.001,48.567,47.791,48.1927,333983.0
2021-07-02,48.1836,48.1836,47.3711,47.8823,308096.0
2021-07-03,48.1836,48.1836,47.3711,47.8823,308096.0
2021-07-04,48.1836,48.1836,47.3711,47.8823,308096.0
2021-07-05,48.1836,48.1836,47.3711,47.8823,308096.0
2021-07-06,47.8276,47.8276,46.9146,47.3711,277383.0
2021-07-07,47.1246,47.6541,46.9603,47.5446,259798.0
2021-07-08,47.0516,47.9006,46.9512,47.5446,375975.0
2021-07-09,47.9645,48.0558,47.2707,47.6267,519944.0
2021-07-10,47.9645,48.0558,47.2707,47.6267,519944.0
2021-07-11,47.9645,48.0558,47.2707,47.6267,519944.0
2021-07-12,47.4167,48.3114,47.1835,47.7728,383153.0
2021-07-13,47.6358,47.8458,47.1155,47.1246,320253.0
2021-07-14,47.4533,47.5628,46.9603,47.1703,441489.0
2021-07-15,46.9694,47.0059,46.4308,46.8416,443109.0
2021-07-16,47.0151,47.4989,46.2665,46.376,420166.0
2021-07-17,47.0151,47.4989,46.2665,46.376,420166.0
2021-07-18,47.0151,47.4989,46.2665,46.376,420166.0
2021-07-19,45.9743,46.2847,44.8788,45.4814,477562.0
2021-07-20,45.5909,46.5495,45.4449,46.2939,494612.0
2021-07-21,46.5769,46.942,46.3121,46.3304,253097.0
2021-07-22,46.2026,46.376,45.7005,46.0656,296074.0
2021-07-23,46.23,46.7868,45.737,46.6864,274554.0
2021-07-24,46.23,46.7868,45.737,46.6864,274554.0
2021-07-25,46.23,46.7868,45.737,46.6864,274554.0
2021-07-26,46.8964,47.2981,46.7503,47.1337,432412.0
2021-07-27,47.1155,48.2384,46.5221,47.8549,430485.0
2021-07-28,47.9006,48.1471,47.1794,47.4807,298078.0
2021-07-29,47.7454,47.8184,47.3163,47.6815,572920.0
2021-07-30,47.435,47.6632,46.6773,46.9512,2187062.0
2021-07-31,47.435,47.6632,46.6773,46.9512,2187062.0
2021-08-01,47.435,47.6632,46.6773,46.9512,2187062.0
2021-08-02,47.3528,48.3114,46.9329,46.9512,262696.0
2021-08-03,46.869,47.718,46.5464,47.6085,340924.0
2021-08-04,47.3346,47.645,46.8142,47.3255,478423.0
2021-08-05,47.5263,47.6906,47.1337,47.4441,268089.0
2021-08-06,48.3844,48.8409,47.823,48.4483,360636.0
2021-08-07,48.3844,48.8409,47.823,48.4483,360636.0
2021-08-08,48.3844,48.8409,47.823,48.4483,360636.0
2021-08-09,48.1197,48.5488,47.5446,48.3844,255832.0
2021-08-10,48.4483,48.5077,47.7819,48.2475,236864.0
2021-08-11,48.2475,48.8957,47.9188,48.8409,189787.0
2021-08-12,48.6948,48.7496,48.1471,48.3388,141702.0
2021-08-13,48.5579,48.5853,47.9828,48.1562,308065.0
2021-08-14,48.5579,48.5853,47.9828,48.1562,308065.0
2021-08-15,48.5579,48.5853,47.9828,48.1562,308065.0
2021-08-16,47.9462,48.4392,47.5354,47.5446,278059.0
2021-08-17,47.2707,47.6724,47.1337,47.6541,316159.0
2021-08-18,47.5537,47.6358,46.6134,46.6682,186159.0
2021-08-19,46.4764,46.6955,45.7005,45.9926,209303.0
2021-08-20,45.81,46.2847,45.6913,46.2208,285801.0
2021-08-21,45.81,46.2847,45.6913,46.2208,285801.0
2021-08-22,45.81,46.2847,45.6913,46.2208,285801.0
2021-08-23,46.4034,46.5495,46.0337,46.2756,178930.0
2021-08-24,46.4399,46.4399,45.9561,46.0109,181748.0
2021-08-25,46.3121,46.7412,45.8283,46.4856,208478.0
2021-08-26,46.5403,46.6043,45.9561,45.9926,224316.0
2021-08-27,46.3395,46.9512,46.3395,46.8416,238697.0
2021-08-28,46.3395,46.9512,46.3395,46.8416,238697.0
2021-08-29,46.3395,46.9512,46.3395,46.8416,238697.0
2021-08-30,46.8507,47.3757,46.8416,47.1155,179727.0
2021-08-31,47.0516,47.4167,46.9603,47.2981,245624.0
2021-09-01,47.4259,47.8184,47.0972,47.5719,182157.0
2021-09-02,47.4807,47.9919,47.3437,47.8549,262026.0
2021-09-03,47.8549,48.1471,47.5181,47.9371,240165.0
2021-09-04,47.8549,48.1471,47.5181,47.9371,240165.0
2021-09-05,47.8549,48.1471,47.5181,47.9371,240165.0
2021-09-06,47.8549,48.1471,47.5181,47.9371,240165.0
2021-09-07,47.8276,47.8276,47.0881,47.0972,242257.0
2021-09-08,47.0881,48.0786,46.8599,47.8732,233849.0
2021-09-09,47.7363,47.8778,47.4076,47.5902,274099.0
2021-09-10,47.7089,47.7682,47.2433,47.3528,303296.0
2021-09-11,47.7089,47.7682,47.2433,47.3528,303296.0
2021-09-12,47.7089,47.7682,47.2433,47.3528,303296.0
2021-09-13,47.8002,48.421,46.7868,47.079,413220.0
2021-09-14,47.362,47.5627,46.1295,46.2756,261373.0
2021-09-15,46.5586,48.3205,46.408,48.1653,574861.0
2021-09-16,48.1562,48.1927,47.1611,47.4167,335446.0
2021-09-17,47.5172,47.5993,46.6682,46.7321,918901.0
2021-09-18,47.5172,47.5993,46.6682,46.7321,918901.0
2021-09-19,47.5172,47.5993,46.6682,46.7321,918901.0
2021-09-20,46.23,46.8115,45.8831,46.1752,398288.0
2021-09-21,46.5586,46.8964,45.9378,45.9378,213545.0
2021-09-22,46.2939,46.9694,46.23,46.4034,296765.0
2021-09-23,46.6864,47.225,46.5608,46.796,218576.0
2021-09-24,46.8142,47.4807,46.659,47.2889,244755.0
2021-09-25,46.8142,47.4807,46.659,47.2889,244755.0
2021-09-26,46.8142,47.4807,46.659,47.2889,244755.0
2021-09-27,48.0101,49.9272,47.8823,49.5164,456022.0
2021-09-28,49.7447,50.2559,49.1102,49.553,388281.0
2021-09-29,49.3458,49.7325,48.821,49.1801,490354.0
2021-09-30,49.2721,49.5483,48.2595,48.3515,370092.0
2021-10-01,48.4804,49.9442,48.2226,49.8061,459350.0
2021-10-02,48.4804,49.9442,48.2226,49.8061,459350.0
2021-10-03,48.4804,49.9442,48.2226,49.8061,459350.0
2021-10-04,50.0823,51.5737,49.8982,51.2883,474941.0
2021-10-05,51.6382,51.7924,50.736,51.2975,485277.0
2021-10-06,50.8648,51.5185,50.3079,51.5093,327581.0
2021-10-07,51.5369,52.2274,51.3436,52.0064,275463.0
2021-10-08,52.2918,52.9915,51.988,52.2826,219035.0
2021-10-09,52.2918,52.9915,51.988,52.2826,219035.0
2021-10-10,52.2918,52.9915,51.988,52.2826,219035.0
2021-10-11,52.4483,53.0559,51.9972,52.0064,277828.0
2021-10-12,51.8131,52.6785,51.4448,52.3931,270399.0
2021-10-13,52.2182,52.4299,51.8223,52.3655,162624.0
2021-10-14,53.1296,53.4242,52.6693,52.9363,406531.0
2021-10-15,53.1296,53.8845,52.8415,53.2032,386450.0
2021-10-16,53.1296,53.8845,52.8415,53.2032,386450.0
2021-10-17,53.1296,53.8845,52.8415,53.2032,386450.0
2021-10-18,53.0928,53.3505,52.789,52.9823,294030.0
2021-10-19,53.0651,53.1664,52.5036,53.0651,277821.0
2021-10-20,52.9271,54.1791,52.7153,53.8385,292937.0
2021-10-21,53.5623,53.7372,53.0928,53.2032,257213.0
2021-10-22,53.3137,53.7004,53.0974,53.5715,170936.0
2021-10-23,53.3137,53.7004,53.0974,53.5715,170936.0
2021-10-24,53.3137,53.7004,53.0974,53.5715,170936.0
2021-10-25,53.8661,54.6947,53.5807,54.4645,314131.0
2021-10-26,54.4277,54.7683,53.9305,53.9397,255390.0
2021-10-27,54.2896,54.2896,53.0559,53.1848,267400.0
2021-10-28,52.9731,53.5899,52.9731,53.4518,225164.0
2021-10-29,53.3505,53.5439,52.8304,52.8718,739024.0
2021-10-30,53.3505,53.5439,52.8304,52.8718,739024.0
2021-10-31,53.3505,53.5439,52.8304,52.8718,739024.0
2021-11-01,53.194,54.1975,52.6232,54.1331,548718.0
2021-11-02,54.3172,54.3172,52.614,53.5347,304763.0
2021-11-03,53.2677,53.7464,52.9178,53.1204,388722.0
2021-11-04,53.3229,53.5163,52.614,53.1572,656508.0
2021-11-05,53.1572,54.667,52.9271,54.6118,588116.0
2021-11-06,53.1572,54.667,52.9271,54.6118,588116.0
2021-11-07,53.1572,54.667,52.9271,54.6118,588116.0
2021-11-08,55.0629,55.422,54.3264,54.7407,360945.0
2021-11-09,54.6855,54.8328,54.1699,54.5842,318383.0
2021-11-10,54.4461,55.2286,53.9766,54.2343,480537.0
2021-11-11,54.1883,55.6613,54.1883,55.5232,386418.0
2021-11-12,55.468,56.2643,55.0077,55.422,1025029.0
2021-11-13,55.468,56.2643,55.0077,55.422,1025029.0
2021-11-14,55.468,56.2643,55.0077,55.422,1025029.0
2021-11-15,55.5048,56.0572,55.2332,55.8178,325183.0
2021-11-16,55.9099,55.9099,55.3299,55.6982,371380.0
2021-11-17,55.4035,56.0664,55.3032,55.4772,287248.0
2021-11-18,55.7718,55.9501,54.5197,54.7591,276801.0
2021-11-19,54.3356,54.6763,53.949,54.2712,458263.0
2021-11-20,54.3356,54.6763,53.949,54.2712,458263.0
2021-11-21,54.3356,54.6763,53.949,54.2712,458263.0
2021-11-22,54.2436,55.8547,54.2436,55.1274,319984.0
2021-11-23,55.3023,56.628,55.2839,56.4899,314311.0
2021-11-24,56.5175,57.0791,56.4022,56.9594,253326.0
2021-11-25,56.5175,57.0791,56.4022,56.9594,253326.0
2021-11-26,55.8362,56.0195,54.7407,55.4035,277284.0
2021-11-27,55.8362,56.0195,54.7407,55.4035,277284.0
2021-11-28,55.8362,56.0195,54.7407,55.4035,277284.0
2021-11-29,55.5232,55.9191,54.9985,55.0077,786800.0
2021-11-30,54.5013,54.575,53.1204,53.2217,1040248.0
2021-12-01,54.0686,55.6982,53.4242,53.4518,564259.0
2021-12-02,53.7464,55.8086,53.7464,55.4404,591143.0
2021-12-03,55.8731,56.002,55.1089,55.735,391943.0
2021-12-04,55.8731,56.002,55.1089,55.735,391943.0
2021-12-05,55.8731,56.002,55.1089,55.735,391943.0
2021-12-06,56.4807,57.4934,56.3702,56.7569,350930.0
2021-12-07,57.0791,57.9353,56.628,56.9226,454858.0
2021-12-08,57.0975,57.6821,57.0699,57.5762,322479.0
2021-12-09,57.3093,57.9721,56.628,57.1343,448332.0
2021-12-10,57.7235,57.7235,56.7293,57.1251,476135.0
2021-12-11,57.7235,57.7235,56.7293,57.1251,476135.0
2021-12-12,57.7235,57.7235,56.7293,57.1251,476135.0
2021-12-13,56.7937,57.3,56.4807,56.7845,567617.0
2021-12-14,56.7477,57.9436,56.4899,57.6683,633059.0
2021-12-15,57.8708,58.3035,56.7845,58.1286,415386.0
2021-12-16,58.0458,58.4048,57.0883,57.3369,330836.0
2021-12-17,57.3553,58.1839,56.6649,57.1527,1990715.0
2021-12-18,57.3553,58.1839,56.6649,57.1527,1990715.0
2021-12-19,57.3553,58.1839,56.6649,57.1527,1990715.0
2021-12-20,56.8489,57.4934,55.8178,57.4289,351614.0
2021-12-21,57.7604,58.3588,57.3829,57.742,299857.0
2021-12-22,58.0273,58.2667,57.4566,58.055,232936.0
2021-12-23,58.0273,58.5337,57.9629,58.101,252507.0
2021-12-24,58.0273,58.5337,57.9629,58.101,252507.0
2021-12-25,58.0273,58.5337,57.9629,58.101,252507.0
2021-12-26,58.0273,58.5337,57.9629,58.101,252507.0
2021-12-27,58.4048,58.8191,57.5578,58.8099,248604.0
2021-12-28,58.8007,59.5832,58.8007,59.0492,244613.0
2021-12-29,59.1965,59.5178,58.5429,59.3715,240410.0
2021-12-30,59.5522,59.7284,58.8661,59.1257,237483.0
2021-12-31,59.237,59.5893,58.9032,59.2834,167193.0
2022-01-01,59.237,59.5893,58.9032,59.2834,167193.0
2022-01-02,59.237,59.5893,58.9032,59.2834,167193.0
2022-01-03,59.1906,59.4873,58.5509,59.3019,347904.0
2022-01-04,59.5244,61.147,59.5244,60.2384,385332.0
2022-01-05,60.5258,61.147,59.8768,59.9231,469903.0
2022-01-06,60.4794,60.4794,59.1443,59.4503,372123.0
2022-01-07,59.4595,60.3774,58.7549,60.0993,571712.0
2022-01-08,59.4595,60.3774,58.7549,60.0993,571712.0
2022-01-09,59.4595,60.3774,58.7549,60.0993,571712.0
2022-01-10,60.0993,60.2198,57.9158,58.1893,587433.0
2022-01-11,58.5045,58.8476,57.5774,58.8383,499644.0
2022-01-12,59.0238,59.2463,58.2078,58.6714,340538.0
2022-01-13,58.2171,58.9496,57.8277,58.0224,297516.0
2022-01-14,58.0224,59.4224,57.5774,59.3112,411794.0
2022-01-15,58.0224,59.4224,57.5774,59.3112,411794.0
2022-01-16,58.0224,59.4224,57.5774,59.3112,411794.0
2022-01-17,58.0224,59.4224,57.5774,59.3112,411794.0
2022-01-18,59.339,59.3668,57.8648,58.5138,273481.0
2022-01-19,58.8105,58.8105,56.7244,56.7985,492842.0
2022-01-20,56.6131,57.225,55.8992,55.9641,399091.0
2022-01-21,55.825,56.0012,54.3972,54.8237,487379.0
2022-01-22,55.825,56.0012,54.3972,54.8237,487379.0
2022-01-23,55.825,56.0012,54.3972,54.8237,487379.0
2022-01-24,54.8237,56.029,54.2405,55.7972,657215.0
2022-01-25,55.3243,55.7138,54.5455,55.2224,722904.0
2022-01-26,55.4541,56.3071,54.4899,55.074,580115.0
2022-01-27,55.7045,56.1866,54.972,55.4078,469371.0
2022-01-28,55.5561,55.9455,54.6197,55.723,531871.0
2022-01-29,55.5561,55.9455,54.6197,55.723,531871.0
2022-01-30,55.5561,55.9455,54.6197,55.723,531871.0
2022-01-31,55.4263,56.4787,55.0276,56.3071,1834305.0
2022-02-01,55.9826,57.7906,55.9826,57.5866,544813.0
2022-02-02,57.5866,57.939,56.9793,57.7628,536203.0
2022-02-03,57.1323,57.3873,56.3442,56.984,626067.0
2022-02-04,57.1416,58.2449,54.7495,54.8978,952742.0
2022-02-05,57.1416,58.2449,54.7495,54.8978,952742.0
2022-02-06,57.1416,58.2449,54.7495,54.8978,952742.0
2022-02-07,55.0462,55.7138,54.4574,55.1853,573926.0
2022-02-08,55.6859,55.7045,54.0356,55.482,579808.0
2022-02-09,55.2502,56.4184,55.2502,55.9085,396739.0
2022-02-10,55.5561,56.5018,55.2084,55.8436,513014.0
2022-02-11,56.1588,57.1833,56.0939,56.9654,604578.0
2022-02-12,56.1588,57.1833,56.0939,56.9654,604578.0
2022-02-13,56.1588,57.1833,56.0939,56.9654,604578.0
2022-02-14,56.8634,56.8634,55.6118,56.5018,828015.0
2022-02-15,56.5018,57.1787,56.4185,56.7151,376606.0
2022-02-16,56.9283,57.531,56.3813,56.6409,388231.0
2022-02-17,56.6409,57.0396,56.1495,56.5482,405621.0
2022-02-18,56.3906,56.5668,54.8608,55.3336,614581.0
2022-02-19,56.3906,56.5668,54.8608,55.3336,614581.0
2022-02-20,56.3906,56.5668,54.8608,55.3336,614581.0
2022-02-21,56.3906,56.5668,54.8608,55.3336,614581.0
2022-02-22,56.0012,56.2144,54.6104,54.8793,399859.0
2022-02-23,55.3707,55.8806,54.8329,54.9257,424227.0
2022-02-24,55.1482,55.4356,53.8872,55.1853,534398.0
2022-02-25,55.6396,57.0999,55.5561,56.9562,385352.0
2022-02-26,55.6396,57.0999,55.5561,56.9562,385352.0
2022-02-27,55.6396,57.0999,55.5561,56.9562,385352.0
2022-02-28,56.2515,57.837,56.2515,57.7072,613352.0
2022-03-01,58.0224,58.829,57.7443,58.3098,827160.0
2022-03-02,58.6529,60.192,58.4767,59.645,440500.0
2022-03-03,59.3205,60.3496,59.1443,59.645,530354.0
2022-03-04,59.6357,60.9801,59.441,60.6278,685096.0
2022-03-05,59.6357,60.9801,59.441,60.6278,685096.0
2022-03-06,59.6357,60.9801,59.441,60.6278,685096.0
2022-03-07,60.7019,62.343,60.2662,61.8702,741781.0
2022-03-08,62.6583,62.6583,60.2013,60.7947,591726.0
2022-03-09,61.2582,61.8331,60.8596,61.2861,547135.0
2022-03-10,61.3973,62.7788,61.2953,62.6305,426183.0
2022-03-11,62.7139,63.2331,61.796,62.0185,397904.0
2022-03-12,62.7139,63.2331,61.796,62.0185,397904.0
2022-03-13,62.7139,63.2331,61.796,62.0185,397904.0
2022-03-14,61.9907,62.5934,59.2741,60.0436,657811.0
2022-03-15,59.5337,61.49,59.4549,61.4808,556703.0
2022-03-16,61.3046,62.3987,61.0264,62.3059,750858.0
2022-03-17,62.3987,62.7881,61.5642,61.8238,443098.0
2022-03-18,61.4808,61.7311,60.8966,61.388,1360857.0
2022-03-19,61.4808,61.7311,60.8966,61.388,1360857.0
2022-03-20,61.4808,61.7311,60.8966,61.388,1360857.0
2022-03-21,61.8145,62.5748,61.3927,61.5271,609113.0
2022-03-22,61.4622,61.4622,59.7191,60.5629,732500.0
2022-03-23,60.535,61.4159,60.0807,60.498,305987.0
2022-03-24,60.6463,61.4205,60.0807,60.7483,350470.0
2022-03-25,60.841,63.6782,60.841,63.5947,585921.0
2022-03-26,60.841,63.6782,60.841,63.5947,585921.0
2022-03-27,60.841,63.6782,60.841,63.5947,585921.0
2022-03-28,63.2795,64.8835,63.0106,64.2345,1307105.0
2022-03-29,63.845,64.2066,63.1589,64.1047,467508.0
2022-03-30,64.2307,64.66,63.6987,64.6133,465153.0
2022-03-31,64.2027,65.3413,64.1,64.1187,471060.0
2022-04-01,64.408,66.3586,64.2617,66.228,848291.0
2022-04-02,64.408,66.3586,64.2617,66.228,848291.0
2022-04-03,64.408,66.3586,64.2617,66.228,848291.0
2022-04-04,66.284,66.452,63.9973,64.3707,560426.0
2022-04-05,65.08,65.5,64.464,64.716,486853.0
2022-04-06,65.164,65.8546,64.6507,65.4066,546802.0
2022-04-07,65.6866,65.9666,64.786,65.5933,440735.0
2022-04-08,65.6493,65.8826,64.9493,65.5933,671889.0
2022-04-09,65.6493,65.8826,64.9493,65.5933,671889.0
2022-04-10,65.6493,65.8826,64.9493,65.5933,671889.0
2022-04-11,65.7706,65.92,64.156,65.4346,538873.0
2022-04-12,65.836,66.6946,64.716,64.8373,549941.0
2022-04-13,65.332,65.9386,63.9133,65.136,416841.0
2022-04-14,65.3973,66.8253,65.1733,66.7599,653410.0
2022-04-15,65.3973,66.8253,65.1733,66.7599,653410.0
2022-04-16,65.3973,66.8253,65.1733,66.7599,653410.0
2022-04-17,65.3973,66.8253,65.1733,66.7599,653410.0
2022-04-18,67.1146,68.3559,66.9653,68.3279,578400.0
2022-04-19,68.1599,69.3625,68.1319,68.5332,487769.0
2022-04-20,69.0652,69.0652,68.2252,68.5519,559362.0
2022-04-21,68.4492,69.2426,67.4973,67.8146,619253.0
2022-04-22,67.8986,68.2346,66.9139,67.2826,431125.0
2022-04-23,67.8986,68.2346,66.9139,67.2826,431125.0
2022-04-24,67.8986,68.2346,66.9139,67.2826,431125.0
2022-04-25,66.8439,66.8533,64.716,66.7226,684150.0
2022-04-26,66.8346,66.9373,65.6213,65.6493,524948.0
2022-04-27,66.004,66.5639,64.716,65.6306,587644.0
2022-04-28,66.032,66.8159,64.716,66.5266,594240.0
2022-04-29,66.7226,66.9699,65.318,65.4533,2428284.0
2022-04-30,66.7226,66.9699,65.318,65.4533,2428284.0
2022-05-01,66.7226,66.9699,65.318,65.4533,2428284.0
2022-05-02,65.7426,66.3866,63.7827,65.0146,753489.0
2022-05-03,65.2666,67.1333,65.2666,66.6013,568924.0
2022-05-04,67.1986,68.5799,66.4426,68.3559,547711.0
2022-05-05,68.2999,68.3699,65.9573,66.5546,474877.0
2022-05-06,65.6026,66.6293,64.0253,65.3133,607825.0
2022-05-07,65.6026,66.6293,64.0253,65.3133,607825.0
2022-05-08,65.6026,66.6293,64.0253,65.3133,607825.0
2022-05-09,64.6787,65.0146,62.476,62.7747,636060.0
2022-05-10,63.12,64.2167,61.5707,62.0094,603866.0
2022-05-11,62.8494,64.3427,62.0934,63.0734,653638.0
2022-05-12,62.8494,63.12,61.5474,63.0734,458546.0
2022-05-13,63.2227,63.4327,62.14,62.7467,430247.0
2022-05-14,63.2227,63.4327,62.14,62.7467,430247.0
2022-05-15,63.2227,63.4327,62.14,62.7467,430247.0
2022-05-16,62.7187,63.8387,62.602,63.2694,506353.0
2022-05-17,63.5027,64.5013,62.1447,64.4173,500011.0
2022-05-18,65.0893,65.1733,63.2414,63.8573,535656.0
2022-05-19,63.008,64.492,62.6254,64.3333,557365.0
2022-05-20,64.4547,64.5013,62.9987,64.352,493490.0
2022-05-21,64.4547,64.5013,62.9987,64.352,493490.0
2022-05-22,64.4547,64.5013,62.9987,64.352,493490.0
2022-05-23,65.0053,66.1253,64.468,65.8453,529003.0
2022-05-24,65.8173,66.7693,64.9773,66.5546,478075.0
2022-05-25,66.8253,67.1799,66.256,67.1519,743180.0
2022-05-26,67.8239,68.1692,67.2266,67.7213,319765.0
2022-05-27,67.2733,69.3172,67.2266,69.3172,462644.0
2022-05-28,67.2733,69.3172,67.2266,69.3172,462644.0
2022-05-29,67.2733,69.3172,67.2266,69.3172,462644.0
2022-05-30,67.2733,69.3172,67.2266,69.3172,462644.0
2022-05-31,69.8959,70.1105,68.2159,68.6266,760373.0
2022-06-01,69.0466,69.1399,67.8613,68.2812,507182.0
2022-06-02,68.3092,68.7666,67.8426,68.6266,532302.0
2022-06-03,68.5332,68.8412,68.2066,68.7106,330223.0
2022-06-04,68.5332,68.8412,68.2066,68.7106,330223.0
2022-06-05,68.5332,68.8412,68.2066,68.7106,330223.0
2022-06-06,69.0932,69.7465,68.6826,69.1679,442878.0
2022-06-07,68.9532,70.4512,68.7157,70.4092,405438.0
2022-06-08,70.4279,70.9039,69.7186,69.8585,405941.0
2022-06-09,69.6812,69.9892,68.2112,68.3092,329861.0
2022-06-10,67.6093,68.6172,67.3853,67.8053,335810.0
2022-06-11,67.6093,68.6172,67.3853,67.8053,335810.0
2022-06-12,67.6093,68.6172,67.3853,67.8053,335810.0
2022-06-13,66.5733,66.8066,64.044,64.7907,634872.0
2022-06-14,64.7813,64.9213,62.6627,63.3253,676815.0
2022-06-15,63.568,65.094,63.2324,64.0627,562431.0
2022-06-16,63.5493,63.7173,62.4947,62.8027,590438.0
2022-06-17,63.1107,63.68,60.7121,61.0761,948270.0
2022-06-18,63.1107,63.68,60.7121,61.0761,948270.0
2022-06-19,63.1107,63.68,60.7121,61.0761,948270.0
2022-06-20,63.1107,63.68,60.7121,61.0761,948270.0
2022-06-21,61.2534,62.9054,61.2347,62.6534,434454.0
2022-06-22,61.4027,62.168,61.0947,61.6081,574595.0
2022-06-23,62.1494,62.484,60.3994,60.8241,659093.0
2022-06-24,61.4681,62.3127,60.7775,61.5801,996633.0
2022-06-25,61.4681,62.3127,60.7775,61.5801,996633.0
2022-06-26,61.4681,62.3127,60.7775,61.5801,996633.0
2022-06-27,62.1214,63.092,61.6734,62.9334,622631.0
2022-06-28,63.568,63.68,62.812,63.092,587029.0
2022-06-29,63.2847,63.2847,61.5506,62.3636,437160.0
2022-06-30,61.7339,62.7866,61.5365,62.0816,500059.0
2022-07-01,62.514,63.6795,61.7809,63.5949,474859.0
2022-07-02,62.514,63.6795,61.7809,63.5949,474859.0
2022-07-03,62.514,63.6795,61.7809,63.5949,474859.0
2022-07-04,62.514,63.6795,61.7809,63.5949,474859.0
2022-07-05,62.561,62.9511,58.9893,60.5684,843929.0
2022-07-06,60.5496,60.9998,59.229,60.7563,662517.0
2022-07-07,61.1417,61.6634,60.9302,61.0571,621068.0
2022-07-08,61.4519,61.6775,60.3146,60.5214,513083.0
2022-07-09,61.4519,61.6775,60.3146,60.5214,513083.0
2022-07-10,61.4519,61.6775,60.3146,60.5214,513083.0
2022-07-11,60.7939,61.6962,60.761,61.1041,310564.0
2022-07-12,60.5308,61.7621,60.3804,61.4049,570576.0
2022-07-13,60.7939,62.0628,60.7939,61.3203,386636.0
2022-07-14,60.2394,60.5966,59.0457,59.9198,451767.0
2022-07-15,60.7939,60.7939,59.5063,60.3992,513224.0
2022-07-16,60.7939,60.7939,59.5063,60.3992,513224.0
2022-07-17,60.7939,60.7939,59.5063,60.3992,513224.0
2022-07-18,60.6248,61.997,60.418,60.5872,512924.0
2022-07-19,61.2169,62.7114,61.1323,62.6456,474794.0
2022-07-20,62.5892,63.0591,61.6493,62.6832,433836.0
2022-07-21,62.1756,62.2602,61.3861,62.1944,385834.0
2022-07-22,62.608,62.7396,61.4425,61.9406,426612.0
2022-07-23,62.608,62.7396,61.4425,61.9406,426612.0
2022-07-24,62.608,62.7396,61.4425,61.9406,426612.0
2022-07-25,62.6738,64.4314,62.5986,64.1307,588072.0
2022-07-26,64.5536,66.3019,64.3092,65.9071,834334.0
2022-07-27,66.2267,67.1572,65.4358,66.9128,638966.0
2022-07-28,67.1102,67.7681,66.3083,67.5614,453468.0
2022-07-29,67.8621,68.6329,67.6882,67.9937,748050.0
2022-07-30,67.8621,68.6329,67.6882,67.9937,748050.0
2022-07-31,67.8621,68.6329,67.6882,67.9937,748050.0
2022-08-01,67.6084,68.0454,66.659,67.9937,450895.0
2022-08-02,68.3039,68.6141,66.1985,66.3489,743707.0
2022-08-03,66.2455,67.035,65.268,66.6778,443483.0
2022-08-04,66.4899,66.7107,65.5029,65.5029,493711.0
2022-08-05,64.9954,67.599,64.8638,66.9504,612529.0
