,TTC US Equity,TTC US Equity,TTC US Equity,TTC US Equity,TTC US Equity
2022-08-13,87.2894,88.6745,86.4603,88.655,216657.0
2022-08-14,87.2894,88.6745,86.4603,88.655,216657.0
2022-08-15,88.2161,89.6889,88.2161,89.3963,243773.0
2022-08-16,88.6355,89.1573,87.8942,89.0256,339621.0
2022-08-17,88.1283,88.5379,87.6064,88.1088,229689.0
2022-08-18,88.0112,88.4989,87.4065,88.2941,277911.0
2022-08-19,88.2941,88.2941,86.4945,87.0553,605441.0
2022-08-20,88.2941,88.2941,86.4945,87.0553,605441.0
2022-08-21,88.2941,88.2941,86.4945,87.0553,605441.0
2022-08-22,86.2262,86.6359,84.8119,85.085,171732.0
2022-08-23,84.8606,85.9824,83.856,84.8411,256406.0
2022-08-24,84.8704,85.8458,84.6168,84.9972,156173.0
2022-08-25,84.8606,85.4947,84.4705,85.4752,171074.0
2022-08-26,85.7092,85.7092,82.3831,82.3831,180919.0
2022-08-27,85.7092,85.7092,82.3831,82.3831,180919.0
2022-08-28,85.7092,85.7092,82.3831,82.3831,180919.0
2022-08-29,81.7783,82.4563,81.2614,81.9637,281585.0
2022-08-30,82.2661,82.7343,80.9688,81.7783,342944.0
2022-08-31,82.4806,82.7245,80.7639,80.8907,369670.0
2022-09-01,81.8271,81.8271,78.462,81.5638,602191.0
2022-09-02,82.6465,83.0171,79.5544,80.6371,350124.0
2022-09-03,82.6465,83.0171,79.5544,80.6371,350124.0
2022-09-04,82.6465,83.0171,79.5544,80.6371,350124.0
2022-09-05,82.6465,83.0171,79.5544,80.6371,350124.0
2022-09-06,82.4709,83.2415,81.1638,82.9976,503617.0
2022-09-07,82.7635,85.3386,82.7147,85.2703,319166.0
2022-09-08,84.6363,86.0604,84.3339,85.8165,358712.0
2022-09-09,86.4408,87.9917,86.4408,87.582,451576.0
2022-09-10,86.4408,87.9917,86.4408,87.582,451576.0
2022-09-11,86.4408,87.9917,86.4408,87.582,451576.0
2022-09-12,88.0112,89.4256,87.9332,89.211,506594.0
2022-09-13,87.2992,88.6842,86.831,87.1919,577683.0
2022-09-14,86.987,87.9897,86.6066,87.6015,777651.0
2022-09-15,87.3089,88.7915,87.2406,88.0405,622643.0
2022-09-16,87.1333,87.504,86.0555,86.6652,1168756.0
2022-09-17,87.1333,87.504,86.0555,86.6652,1168756.0
2022-09-18,87.1333,87.504,86.0555,86.6652,1168756.0
2022-09-19,86.2262,88.5672,86.2262,88.5184,352880.0
2022-09-20,88.3038,88.8696,87.0992,87.8064,394174.0
2022-09-21,88.4014,89.2988,87.1919,87.2797,401905.0
2022-09-22,86.7822,86.8651,85.5044,85.5922,591098.0
2022-09-23,84.4705,85.202,83.4902,83.895,497555.0
2022-09-24,84.4705,85.202,83.4902,83.895,497555.0
2022-09-25,84.4705,85.202,83.4902,83.895,497555.0
2022-09-26,83.5341,84.8509,83.4658,84.3339,471795.0
2022-09-27,85.1533,85.4758,82.544,83.7487,508754.0
2022-09-28,84.8021,86.2604,84.1974,85.7483,462787.0
2022-09-29,85.1142,85.163,83.8072,84.7046,479900.0
2022-09-30,84.8606,85.7531,83.5438,84.3534,583202.0
2022-10-01,84.8606,85.7531,83.5438,84.3534,583202.0
2022-10-02,84.8606,85.7531,83.5438,84.3534,583202.0
2022-10-03,84.7924,87.1041,84.7582,86.4115,499236.0
2022-10-04,87.7719,90.0132,87.4098,90.0132,485148.0
2022-10-05,88.7213,92.1664,88.7213,91.2758,584538.0
2022-10-06,90.8745,92.6068,90.5613,92.4404,955995.0
2022-10-07,91.7651,92.1566,90.8745,92.0392,405000.0
2022-10-08,91.7651,92.1566,90.8745,92.0392,405000.0
2022-10-09,91.7651,92.1566,90.8745,92.0392,405000.0
2022-10-10,92.4698,92.8515,91.5596,92.4894,481872.0
2022-10-11,92.2839,94.3636,91.5449,93.5464,653645.0
2022-10-12,93.2822,93.5758,90.899,92.1175,783141.0
2022-10-13,90.6004,93.7226,89.8958,93.4583,575162.0
2022-10-14,93.6932,94.0435,90.669,91.4519,560818.0
2022-10-15,93.6932,94.0435,90.669,91.4519,560818.0
2022-10-16,93.6932,94.0435,90.669,91.4519,560818.0
2022-10-17,92.5873,93.5464,92.001,92.4307,663054.0
2022-10-18,94.1043,94.7111,92.6558,93.703,449759.0
2022-10-19,93.429,94.1239,91.7994,92.92,317224.0
2022-10-20,92.8711,93.0032,90.5515,90.7277,348277.0
2022-10-21,90.9332,94.5153,90.8843,94.1141,472819.0
2022-10-22,90.9332,94.5153,90.8843,94.1141,472819.0
2022-10-23,90.9332,94.5153,90.8843,94.1141,472819.0
2022-10-24,94.6817,96.3064,93.9575,96.2575,266854.0
2022-10-25,95.9247,98.2443,95.9247,98.1464,386208.0
2022-10-26,98.8022,99.5568,97.3243,98.9392,423550.0
2022-10-27,100.1332,102.6094,100.0353,101.8362,647412.0
2022-10-28,102.1396,105.4673,101.8705,104.5668,482677.0
2022-10-29,102.1396,105.4673,101.8705,104.5668,482677.0
2022-10-30,102.1396,105.4673,101.8705,104.5668,482677.0
2022-10-31,103.7447,104.3466,102.7758,103.1868,713749.0
2022-11-01,103.6566,103.9453,102.12,102.8834,625151.0
2022-11-02,102.8736,103.2544,100.1136,100.2213,688565.0
2022-11-03,99.3894,102.903,98.8805,102.0026,404199.0
2022-11-04,103.3434,103.5734,100.8575,102.5605,404991.0
2022-11-05,103.3434,103.5734,100.8575,102.5605,404991.0
2022-11-06,103.3434,103.5734,100.8575,102.5605,404991.0
2022-11-07,103.4609,105.6826,102.5017,105.6728,425249.0
2022-11-08,106.0251,107.4981,105.1883,106.8864,434886.0
2022-11-09,106.0545,108.6285,105.8294,106.72,606161.0
2022-11-10,110.0183,110.9579,108.7998,110.2434,460005.0
2022-11-11,110.1749,110.723,108.4524,108.9613,459671.0
2022-11-12,110.1749,110.723,108.4524,108.9613,459671.0
2022-11-13,110.1749,110.723,108.4524,108.9613,459671.0
2022-11-14,108.6873,109.989,107.6891,107.7673,495031.0
2022-11-15,109.069,109.9107,108.1098,109.2256,487420.0
2022-11-16,109.2353,109.7247,108.3936,108.9711,272465.0
2022-11-17,107.8945,108.7558,106.7298,108.7166,368545.0
2022-11-18,109.7639,109.8324,108.2664,109.157,926455.0
2022-11-19,109.7639,109.8324,108.2664,109.157,926455.0
2022-11-20,109.7639,109.8324,108.2664,109.157,926455.0
2022-11-21,109.4213,110.7964,109.0788,109.617,450997.0
2022-11-22,109.7834,109.7834,107.9875,109.1962,486743.0
2022-11-23,109.8226,110.4441,108.8977,109.2256,469080.0
2022-11-24,109.8226,110.4441,108.8977,109.2256,469080.0
2022-11-25,109.48,109.6268,108.1685,109.0396,127031.0
2022-11-26,109.48,109.6268,108.1685,109.0396,127031.0
2022-11-27,109.48,109.6268,108.1685,109.0396,127031.0
2022-11-28,108.2958,108.8879,106.5243,107.043,337753.0
2022-11-29,106.8473,107.8064,106.7983,107.4051,290117.0
2022-11-30,107.1213,108.6383,106.2992,108.6285,710620.0
2022-12-01,109.4311,109.617,107.8064,108.7851,275172.0
2022-12-02,108.149,110.1553,108.1098,109.6758,430623.0
2022-12-03,108.149,110.1553,108.1098,109.6758,430623.0
2022-12-04,108.149,110.1553,108.1098,109.6758,430623.0
2022-12-05,108.3447,108.3447,106.2405,107.6205,266402.0
2022-12-06,107.6596,108.0315,106.2013,107.4443,478679.0
2022-12-07,107.6792,108.7166,107.6792,107.8456,277430.0
2022-12-08,108.2468,109.069,107.9434,108.5209,462858.0
2022-12-09,108.8439,109.1473,107.7575,107.8456,361667.0
2022-12-10,108.8439,109.1473,107.7575,107.8456,361667.0
2022-12-11,108.8439,109.1473,107.7575,107.8456,361667.0
2022-12-12,108.3251,109.1081,107.9043,109.0983,668990.0
2022-12-13,111.0166,111.5647,109.2109,109.7541,694106.0
2022-12-14,110.9677,113.1111,110.6398,111.3983,743329.0
2022-12-15,110.5762,110.5958,108.1588,109.3626,635323.0
2022-12-16,108.4034,109.6856,108.1783,109.6268,1122694.0
2022-12-17,108.4034,109.6856,108.1783,109.6268,1122694.0
2022-12-18,108.4034,109.6856,108.1783,109.6268,1122694.0
2022-12-19,109.4605,110.126,108.0218,108.5894,478099.0
2022-12-20,108.1979,110.8698,107.7673,109.6366,812719.0
2022-12-21,106.0545,110.6349,103.5196,110.4685,1001521.0
2022-12-22,109.0396,110.3413,107.0626,108.7851,810175.0
2022-12-23,110.0085,111.5548,109.1179,110.5762,654467.0
2022-12-24,110.0085,111.5548,109.1179,110.5762,654467.0
2022-12-25,110.0085,111.5548,109.1179,110.5762,654467.0
2022-12-26,110.0085,111.5548,109.1179,110.5762,654467.0
2022-12-27,111.0081,112.7898,110.6105,112.6082,659746.0
2022-12-28,112.8929,113.4328,111.0768,111.0768,331699.0
2022-12-29,111.4498,112.4021,110.9885,111.1848,590699.0
2022-12-30,110.5565,111.3222,109.4325,111.1259,756546.0
2022-12-31,110.5565,111.3222,109.4325,111.1259,756546.0
2023-01-01,110.5565,111.3222,109.4325,111.1259,756546.0
2023-01-02,110.5565,111.3222,109.4325,111.1259,756546.0
2023-01-03,111.4793,112.5297,110.4044,111.1161,745215.0
2023-01-04,111.7149,112.0389,110.2129,111.175,585992.0
2023-01-05,110.6252,112.2941,110.1933,110.3111,655075.0
2023-01-06,111.4793,112.0781,110.3995,110.7725,1285191.0
2023-01-07,111.4793,112.0781,110.3995,110.7725,1285191.0
2023-01-08,111.4793,112.0781,110.3995,110.7725,1285191.0
2023-01-09,110.7529,112.8536,109.8399,112.4413,926986.0
2023-01-10,112.0389,114.4807,111.872,113.1874,642306.0
2023-01-11,113.5212,114.7385,112.0192,113.1285,787817.0
2023-01-12,113.2365,115.5042,112.6892,113.5016,552474.0
2023-01-13,113.4427,114.5716,111.9112,114.0611,615037.0
2023-01-14,113.4427,114.5716,111.9112,114.0611,615037.0
2023-01-15,113.4427,114.5716,111.9112,114.0611,615037.0
2023-01-16,113.4427,114.5716,111.9112,114.0611,615037.0
2023-01-17,114.228,114.7188,111.6462,111.8327,449140.0
2023-01-18,112.2352,113.1482,110.694,110.9099,593429.0
2023-01-19,110.5958,110.8019,107.5133,107.5919,712954.0
2023-01-20,107.9649,107.9649,106.728,107.4741,606858.0
2023-01-21,107.9649,107.9649,106.728,107.4741,606858.0
2023-01-22,107.9649,107.9649,106.728,107.4741,606858.0
2023-01-23,107.8569,108.1809,105.9525,106.7083,690145.0
2023-01-24,105.8936,109.354,105.4518,108.7601,387623.0
2023-01-25,107.8471,108.4557,106.4826,107.6606,374918.0
2023-01-26,107.9551,108.6619,107.2679,108.0729,335978.0
2023-01-27,108.1416,109.5061,107.6704,107.7686,473051.0
2023-01-28,108.1416,109.5061,107.6704,107.7686,473051.0
2023-01-29,108.1416,109.5061,107.6704,107.7686,473051.0
2023-01-30,107.5526,108.4116,106.512,106.6789,552601.0
2023-01-31,107.3955,109.5994,106.3402,109.4767,739077.0
2023-02-01,108.8779,110.9934,107.9256,110.2228,500610.0
2023-02-02,110.3209,112.353,109.6534,112.0585,618547.0
2023-02-03,111.6167,112.9911,110.5663,111.6069,560014.0
2023-02-04,111.6167,112.9911,110.5663,111.6069,560014.0
2023-02-05,111.6167,112.9911,110.5663,111.6069,560014.0
2023-02-06,111.3909,111.7934,109.2421,109.408,568584.0
2023-02-07,109.0055,109.2116,107.5526,108.9269,602549.0
2023-02-08,108.1612,109.2313,107.8471,107.9354,493252.0
2023-02-09,108.6717,109.0938,107.0028,107.0912,716813.0
2023-02-10,107.2581,109.0447,107.2581,109.0349,798164.0
2023-02-11,107.2581,109.0447,107.2581,109.0349,798164.0
2023-02-12,107.2581,109.0447,107.2581,109.0349,798164.0
2023-02-13,109.2607,110.2522,108.7601,110.2424,648242.0
2023-02-14,110.1737,110.478,108.495,109.8988,403314.0
2023-02-15,109.0251,111.3019,108.9024,110.9786,583760.0
2023-02-16,109.8203,112.3137,109.7859,111.8229,768167.0
2023-02-17,111.9701,112.7849,111.2093,112.4708,629536.0
2023-02-18,111.9701,112.7849,111.2093,112.4708,629536.0
2023-02-19,111.9701,112.7849,111.2093,112.4708,629536.0
2023-02-20,111.9701,112.7849,111.2093,112.4708,629536.0
2023-02-21,111.5873,111.8523,109.1724,109.1822,515971.0
2023-02-22,109.6926,111.0768,109.2803,109.5847,551531.0
2023-02-23,110.1933,111.2437,108.5343,109.4669,582534.0
2023-02-24,108.8877,109.511,107.7784,108.9858,742729.0
2023-02-25,108.8877,109.511,107.7784,108.9858,742729.0
2023-02-26,108.8877,109.511,107.7784,108.9858,742729.0
2023-02-27,109.8399,110.694,108.5834,108.6913,541330.0
2023-02-28,108.868,109.5159,108.2447,108.4165,6066535.0
2023-03-01,107.9158,109.0153,107.4053,108.711,625021.0
2023-03-02,108.5244,109.8497,108.0238,109.7417,683968.0
2023-03-03,109.889,112.1665,109.7712,111.7444,666239.0
2023-03-04,109.889,112.1665,109.7712,111.7444,666239.0
2023-03-05,109.889,112.1665,109.7712,111.7444,666239.0
2023-03-06,111.7051,112.7015,110.3651,110.6547,625493.0
2023-03-07,110.8216,112.1665,110.6361,111.1357,765162.0
2023-03-08,111.5382,112.5886,110.3713,111.1848,702840.0
2023-03-09,111.5971,115.0232,110.4093,113.7862,1461040.0
2023-03-10,114.0022,114.0022,106.6262,107.2875,784537.0
2023-03-11,114.0022,114.0022,106.6262,107.2875,784537.0
2023-03-12,114.0022,114.0022,106.6262,107.2875,784537.0
2023-03-13,105.4911,108.0434,104.8333,106.8752,649756.0
2023-03-14,108.4754,109.673,106.8261,108.4655,554746.0
2023-03-15,106.6102,107.6017,103.9596,104.9315,818787.0
2023-03-16,104.0873,105.9034,103.5179,105.8739,1039585.0
2023-03-17,105.1082,105.1082,102.5657,104.0775,1033402.0
2023-03-18,105.1082,105.1082,102.5657,104.0775,1033402.0
2023-03-19,105.1082,105.1082,102.5657,104.0775,1033402.0
2023-03-20,104.9021,107.3366,104.6959,106.5415,409177.0
2023-03-21,107.9943,109.1724,107.533,108.5048,428527.0
2023-03-22,108.6815,109.2705,106.7083,106.8065,347612.0
2023-03-23,106.8654,108.279,105.5402,106.4237,388657.0
2023-03-24,105.3536,106.0703,104.3818,105.7561,300531.0
2023-03-25,105.3536,106.0703,104.3818,105.7561,300531.0
2023-03-26,105.3536,106.0703,104.3818,105.7561,300531.0
2023-03-27,106.9636,107.8569,106.4433,107.5133,334850.0
2023-03-28,107.4839,108.8779,107.1746,107.7097,276812.0
2023-03-29,108.6913,108.8435,107.0716,107.209,357116.0
2023-03-30,107.7195,108.3183,106.6102,107.0028,230200.0
2023-03-31,107.4937,109.2018,107.4937,109.1233,574382.0
2023-04-01,107.4937,109.2018,107.4937,109.1233,574382.0
2023-04-02,107.4937,109.2018,107.4937,109.1233,574382.0
2023-04-03,108.8975,109.8006,106.9341,107.7293,530381.0
2023-04-04,109.6926,109.6926,103.0467,103.4884,675831.0
2023-04-05,102.4642,102.8532,99.0467,100.2089,981744.0
2023-04-06,100.1695,100.4551,99.0073,99.4505,352976.0
2023-04-07,100.1695,100.4551,99.0073,99.4505,352976.0
2023-04-08,100.1695,100.4551,99.0073,99.4505,352976.0
2023-04-09,100.1695,100.4551,99.0073,99.4505,352976.0
2023-04-10,99.3717,101.5286,99.3717,101.4498,319209.0
2023-04-11,101.8634,102.9123,101.8191,102.0998,259833.0
2023-04-12,102.5134,103.4047,102.3361,102.5824,329802.0
2023-04-13,102.6513,103.0354,101.3601,103.0157,295183.0
2023-04-14,103.0748,104.1581,102.3952,103.1733,499621.0
2023-04-15,103.0748,104.1581,102.3952,103.1733,499621.0
2023-04-16,103.0748,104.1581,102.3952,103.1733,499621.0
2023-04-17,103.4096,103.8331,102.5528,103.774,402751.0
2023-04-18,104.3748,104.8672,103.4503,104.2665,437034.0
2023-04-19,104.0104,104.296,102.149,102.9271,616477.0
2023-04-20,102.8975,103.2665,102.1589,102.7892,336423.0
2023-04-21,102.8483,103.6165,102.4149,103.5574,223439.0
2023-04-22,102.8483,103.6165,102.4149,103.5574,223439.0
2023-04-23,102.8483,103.6165,102.4149,103.5574,223439.0
2023-04-24,103.3505,104.4536,102.5243,102.9271,208259.0
2023-04-25,102.4248,102.9468,101.4202,101.4399,347181.0
2023-04-26,100.396,101.1576,99.3619,99.6376,272640.0
2023-04-27,99.7755,102.4691,99.7755,102.3361,227132.0
2023-04-28,101.9028,103.193,101.9028,102.6808,255760.0
2023-04-29,101.9028,103.193,101.9028,102.6808,255760.0
2023-04-30,101.9028,103.193,101.9028,102.6808,255760.0
2023-05-01,102.9468,104.2172,102.7695,103.7248,295531.0
2023-05-02,102.4445,103.449,101.1543,102.671,353898.0
2023-05-03,103.2521,104.9362,103.0846,103.2324,449576.0
2023-05-04,103.1634,103.1634,101.3119,101.6861,256444.0
2023-05-05,102.8384,104.5127,102.8384,104.3059,216764.0
2023-05-06,102.8384,104.5127,102.8384,104.3059,216764.0
2023-05-07,102.8384,104.5127,102.8384,104.3059,216764.0
2023-05-08,104.8771,104.8771,103.3801,104.0892,200939.0
2023-05-09,103.7445,104.2074,103.3308,104.0301,327721.0
2023-05-10,104.8968,105.1479,103.4392,104.8672,313896.0
2023-05-11,104.0793,104.3157,102.5233,103.4293,820353.0
2023-05-12,104.2566,104.7293,103.0994,103.7051,261153.0
2023-05-13,104.2566,104.7293,103.0994,103.7051,261153.0
2023-05-14,104.2566,104.7293,103.0994,103.7051,261153.0
2023-05-15,103.6854,104.1778,103.124,103.4687,262450.0
2023-05-16,102.799,102.8286,100.4551,101.1051,570852.0
2023-05-17,101.9422,103.5475,101.3119,102.8286,313553.0
2023-05-18,102.9271,105.1479,102.8778,105.0149,253166.0
2023-05-19,106.6203,106.8566,103.3112,103.646,418775.0
2023-05-20,106.6203,106.8566,103.3112,103.646,418775.0
2023-05-21,106.6203,106.8566,103.3112,103.646,418775.0
2023-05-22,103.5475,104.5915,102.7992,103.8233,402911.0
2023-05-23,103.2127,103.8036,101.9717,103.0748,487608.0
2023-05-24,102.6021,102.8187,101.1937,101.371,755165.0
2023-05-25,101.3611,102.7498,101.174,102.0308,260195.0
2023-05-26,102.3755,103.5771,101.893,102.7793,272965.0
2023-05-27,102.3755,103.5771,101.893,102.7793,272965.0
2023-05-28,102.3755,103.5771,101.893,102.7793,272965.0
2023-05-29,102.3755,103.5771,101.893,102.7793,272965.0
2023-05-30,102.7695,103.7051,98.7562,99.3717,559598.0
2023-05-31,98.6626,98.9729,96.0528,96.3482,2636398.0
2023-06-01,96.3482,97.4316,95.4028,96.1513,554244.0
2023-06-02,97.3528,100.6816,96.4763,100.4945,612299.0
2023-06-03,97.3528,100.6816,96.4763,100.4945,612299.0
2023-06-04,97.3528,100.6816,96.4763,100.4945,612299.0
2023-06-05,99.0664,99.5786,98.0323,99.4801,658537.0
2023-06-06,99.4702,102.799,99.4702,102.4839,550060.0
2023-06-07,102.4839,103.6755,101.7255,103.0748,693147.0
2023-06-08,100.4551,100.6176,94.1323,95.5604,1359357.0
2023-06-09,93.7581,96.2301,93.5611,95.2747,937322.0
2023-06-10,93.7581,96.2301,93.5611,95.2747,937322.0
2023-06-11,93.7581,96.2301,93.5611,95.2747,937322.0
2023-06-12,95.3535,96.1119,94.4475,95.8854,489415.0
2023-06-13,96.2399,97.7172,96.1907,96.5551,548689.0
2023-06-14,96.3482,97.1558,94.4967,95.2747,713717.0
2023-06-15,95.0778,96.56,94.8562,96.2104,581452.0
2023-06-16,96.427,96.427,94.7922,95.9543,1315737.0
2023-06-17,96.427,96.427,94.7922,95.9543,1315737.0
2023-06-18,96.427,96.427,94.7922,95.9543,1315737.0
2023-06-19,96.427,96.427,94.7922,95.9543,1315737.0
2023-06-20,95.3317,96.5868,94.8721,96.1322,435820.0
2023-06-21,95.4799,97.4664,94.887,96.6461,554252.0
2023-06-22,97.842,99.8581,96.5868,98.2966,866742.0
2023-06-23,97.2885,97.8024,95.8753,96.2706,953499.0
2023-06-24,97.2885,97.8024,95.8753,96.2706,953499.0
2023-06-25,97.2885,97.8024,95.8753,96.2706,953499.0
2023-06-26,96.4287,97.6641,96.4287,96.4682,434851.0
2023-06-27,96.6956,99.2651,96.3595,99.1762,396217.0
2023-06-28,99.4233,99.6209,98.1978,98.8599,385052.0
2023-06-29,98.4152,98.771,96.5671,98.0298,491957.0
2023-06-30,98.8303,101.4394,98.5585,100.461,584514.0
2023-07-01,98.8303,101.4394,98.5585,100.461,584514.0
2023-07-02,98.8303,101.4394,98.5585,100.461,584514.0
2023-07-03,99.611,100.3523,99.2651,99.3047,290546.0
2023-07-04,99.611,100.3523,99.2651,99.3047,290546.0
2023-07-05,98.8303,99.8482,97.7234,99.7593,698803.0
2023-07-06,99.3739,99.9372,98.3065,99.4924,618871.0
2023-07-07,99.4529,100.9947,99.2238,99.9767,344666.0
2023-07-08,99.4529,100.9947,99.2238,99.9767,344666.0
2023-07-09,99.4529,100.9947,99.2238,99.9767,344666.0
2023-07-10,99.8977,101.222,99.868,100.9057,394083.0
2023-07-11,101.3801,103.1887,101.3801,102.9515,408039.0
2023-07-12,103.8607,105.4321,103.0306,103.6829,622420.0
2023-07-13,103.6532,104.0881,102.6945,102.7835,315207.0
2023-07-14,102.9416,102.9416,101.5481,102.7242,209039.0
2023-07-15,102.9416,102.9416,101.5481,102.7242,209039.0
2023-07-16,102.9416,102.9416,101.5481,102.7242,209039.0
2023-07-17,102.7835,103.416,101.6741,101.8248,253191.0
2023-07-18,101.7359,102.6847,101.0441,102.0027,274185.0
2023-07-19,101.8051,102.728,101.301,102.5858,313472.0
2023-07-20,103.0405,103.0405,101.0243,101.6469,327513.0
2023-07-21,101.9039,101.9039,100.6982,101.0046,285084.0
2023-07-22,101.9039,101.9039,100.6982,101.0046,285084.0
2023-07-23,101.9039,101.9039,100.6982,101.0046,285084.0
2023-07-24,101.1133,102.4366,100.8019,101.9731,489516.0
2023-07-25,101.3208,102.6748,101.3208,102.2399,234463.0
2023-07-26,101.7952,102.3783,99.8581,100.3325,418547.0
2023-07-27,100.3127,100.3127,98.2077,99.5221,683056.0
2023-07-28,99.9767,100.7081,99.1811,100.629,733354.0
2023-07-29,99.9767,100.7081,99.1811,100.629,733354.0
2023-07-30,99.9767,100.7081,99.1811,100.629,733354.0
2023-07-31,100.8168,101.2121,99.7198,100.461,485271.0
2023-08-01,100.5697,103.4753,100.5697,102.2103,459425.0
2023-08-02,101.7754,103.3468,101.7359,102.6155,433281.0
2023-08-03,101.8248,102.0818,99.5962,100.2139,320300.0
2023-08-04,100.7772,100.9502,99.4233,99.9471,278729.0
2023-08-05,100.7772,100.9502,99.4233,99.9471,278729.0
2023-08-06,100.7772,100.9502,99.4233,99.9471,278729.0
2023-08-07,99.9372,102.062,99.9372,101.6964,265214.0
2023-08-08,101.2121,101.3307,99.3393,100.8761,379455.0
2023-08-09,100.8563,101.6568,100.0162,100.5895,489706.0
2023-08-10,100.7377,102.3289,100.7278,101.0243,257984.0
2023-08-11,101.1429,101.4987,100.7575,101.2615,400691.0
2023-08-12,101.1429,101.4987,100.7575,101.2615,400691.0
2023-08-13,101.1429,101.4987,100.7575,101.2615,400691.0
2023-08-14,101.1923,101.7903,100.9502,101.6964,273347.0
2023-08-15,100.8069,101.6865,99.4331,99.4826,313395.0
2023-08-16,99.0774,100.7575,99.0774,99.7,195817.0
2023-08-17,99.8285,100.1101,97.3281,97.3874,257680.0
2023-08-18,96.8438,98.1879,96.2508,97.1304,339624.0
2023-08-19,96.8438,98.1879,96.2508,97.1304,339624.0
2023-08-20,96.8438,98.1879,96.2508,97.1304,339624.0
2023-08-21,96.9723,97.3972,95.7171,96.7944,187491.0
2023-08-22,96.7944,97.1452,96.1482,96.5572,270771.0
2023-08-23,96.5868,97.9309,96.0927,97.7728,201307.0
2023-08-24,96.992,97.9803,96.7746,97.1897,305662.0
2023-08-25,97.7827,98.4646,97.1502,98.2571,167273.0
2023-08-26,97.7827,98.4646,97.1502,98.2571,167273.0
2023-08-27,97.7827,98.4646,97.1502,98.2571,167273.0
2023-08-28,98.6722,99.9273,98.4943,98.7512,385392.0
2023-08-29,98.8303,100.1546,98.2867,100.0953,166013.0
2023-08-30,100.8069,102.1016,100.7871,101.3702,246981.0
2023-08-31,101.6865,102.7736,101.1034,101.1231,591666.0
2023-09-01,101.7952,103.0108,101.5975,102.4376,296080.0
2023-09-02,101.7952,103.0108,101.5975,102.4376,296080.0
2023-09-03,101.7952,103.0108,101.5975,102.4376,296080.0
2023-09-04,101.7952,103.0108,101.5975,102.4376,296080.0
2023-09-05,101.894,101.9138,98.6919,98.7216,395946.0
2023-09-06,98.7315,99.8729,97.8222,98.5634,488634.0
2023-09-07,86.9707,86.9707,84.3368,86.0515,1968434.0
2023-09-08,85.0237,85.5475,81.0606,81.3769,1041045.0
2023-09-09,85.0237,85.5475,81.0606,81.3769,1041045.0
2023-09-10,85.0237,85.5475,81.0606,81.3769,1041045.0
2023-09-11,81.535,82.6047,80.2502,80.8926,1007658.0
2023-09-12,80.3391,81.6733,80.3391,81.367,647094.0
2023-09-13,80.9717,81.6733,80.7147,81.446,691510.0
2023-09-14,82.1675,82.9087,81.2385,82.0786,620329.0
2023-09-15,81.6042,82.0193,80.5971,81.4065,1492830.0
2023-09-16,81.6042,82.0193,80.5971,81.4065,1492830.0
2023-09-17,81.6042,82.0193,80.5971,81.4065,1492830.0
2023-09-18,81.4362,81.4658,80.6554,80.6752,471741.0
2023-09-19,80.2897,81.199,79.2915,79.4595,567273.0
2023-09-20,79.9537,80.8827,78.7875,78.916,697411.0
2023-09-21,78.2439,79.677,77.4335,79.0642,905736.0
2023-09-22,78.9852,79.7066,78.827,79.341,692240.0
2023-09-23,78.9852,79.7066,78.827,79.341,692240.0
2023-09-24,78.9852,79.7066,78.827,79.341,692240.0
2023-09-25,78.916,80.6949,78.7381,80.3688,538396.0
2023-09-26,80.0426,80.6949,79.8055,80.1711,1347480.0
2023-09-27,80.6653,81.9402,80.2304,81.278,2294875.0
2023-09-28,81.3571,83.0817,80.8135,82.2169,1080773.0
2023-09-29,82.968,82.968,81.6993,82.128,690517.0
2023-09-30,82.968,82.968,81.6993,82.128,690517.0
2023-10-01,82.968,82.968,81.6993,82.128,690517.0
2023-10-02,82.128,82.6122,81.4263,81.8809,931429.0
2023-10-03,81.6229,81.9206,80.303,81.0076,1406443.0
2023-10-04,80.9778,82.8336,80.4916,82.2481,466032.0
2023-10-05,82.2481,82.8435,81.3351,82.2878,429674.0
2023-10-06,81.9603,84.3519,81.613,83.7267,587052.0
2023-10-07,81.9603,84.3519,81.613,83.7267,587052.0
2023-10-08,81.9603,84.3519,81.613,83.7267,587052.0
2023-10-09,83.3893,84.5891,82.9427,84.342,395332.0
2023-10-10,84.8382,85.2252,83.6176,84.6397,588963.0
2023-10-11,84.8382,85.6122,84.5603,85.4336,373177.0
2023-10-12,85.6519,85.6519,83.2405,84.0046,441602.0
2023-10-13,84.0641,85.5527,83.7366,85.2451,562207.0
2023-10-14,84.0641,85.5527,83.7366,85.2451,562207.0
2023-10-15,84.0641,85.5527,83.7366,85.2451,562207.0
2023-10-16,86.1779,86.6542,85.8206,86.5054,426734.0
2023-10-17,86.1977,87.6218,85.9893,86.813,833514.0
2023-10-18,85.91,85.91,83.6473,83.816,507450.0
2023-10-19,83.4092,84.1038,82.6847,82.9824,418254.0
2023-10-20,82.784,83.0817,81.474,81.5931,320269.0
2023-10-21,82.784,83.0817,81.474,81.5931,320269.0
2023-10-22,82.784,83.0817,81.474,81.5931,320269.0
2023-10-23,81.5931,81.7519,80.7595,80.7893,487870.0
2023-10-24,81.4046,81.8363,80.5214,80.6901,680485.0
2023-10-25,80.4817,80.7198,79.6778,79.7374,507337.0
2023-10-26,80.1343,81.4095,79.9309,81.1862,399473.0
