,RDN US Equity,RDN US Equity,RDN US Equity,RDN US Equity,RDN US Equity
2021-05-08,20.7184,21.4051,20.7184,21.3238,1253491.0
2021-05-09,20.7184,21.4051,20.7184,21.3238,1253491.0
2021-05-10,21.3058,21.3735,20.7456,20.7727,3486502.0
2021-05-11,20.0769,20.7727,19.9956,20.5197,2229707.0
2021-05-12,20.5648,20.6281,19.589,19.6251,1332253.0
2021-05-13,19.6432,20.5513,19.6251,20.4203,1299227.0
2021-05-14,20.5648,20.8224,20.3661,20.7546,858664.0
2021-05-15,20.5648,20.8224,20.3661,20.7546,858664.0
2021-05-16,20.5648,20.8224,20.3661,20.7546,858664.0
2021-05-17,20.5468,20.7862,20.369,20.7727,1226195.0
2021-05-18,20.7727,20.8811,20.601,20.6191,792683.0
2021-05-19,20.3209,20.5106,19.9956,20.4835,1506887.0
2021-05-20,20.4022,20.5874,20.2079,20.5016,976069.0
2021-05-21,20.7834,21.1107,20.7789,20.9107,1353948.0
2021-05-22,20.7834,21.1107,20.7789,20.9107,1353948.0
2021-05-23,20.7834,21.1107,20.7789,20.9107,1353948.0
2021-05-24,21.0198,21.0198,20.6107,20.738,958204.0
2021-05-25,20.8016,21.0107,20.4107,20.4198,1891699.0
2021-05-26,20.6652,21.2426,20.6107,21.138,1715942.0
2021-05-27,21.3653,21.4562,21.1562,21.2198,1044822.0
2021-05-28,21.2926,21.4017,20.9198,21.2289,858003.0
2021-05-29,21.2926,21.4017,20.9198,21.2289,858003.0
2021-05-30,21.2926,21.4017,20.9198,21.2289,858003.0
2021-05-31,21.2926,21.4017,20.9198,21.2289,858003.0
2021-06-01,21.3471,21.5017,21.0835,21.2835,1020149.0
2021-06-02,21.3107,21.3562,20.8834,20.8925,1624724.0
2021-06-03,20.8107,20.9289,20.5016,20.8289,2714394.0
2021-06-04,20.8016,20.9016,20.5607,20.8562,1055317.0
2021-06-05,20.8016,20.9016,20.5607,20.8562,1055317.0
2021-06-06,20.8016,20.9016,20.5607,20.8562,1055317.0
2021-06-07,20.8925,21.0971,20.8834,21.0471,807438.0
2021-06-08,20.9834,21.281,20.9198,21.2471,1178138.0
2021-06-09,21.1562,21.1562,20.9289,20.9834,898469.0
2021-06-10,21.1653,21.1926,20.5743,20.6198,832666.0
2021-06-11,20.8743,20.9289,20.7562,20.9289,1136119.0
2021-06-12,20.8743,20.9289,20.7562,20.9289,1136119.0
2021-06-13,20.8743,20.9289,20.7562,20.9289,1136119.0
2021-06-14,21.0016,21.2835,20.9971,21.1926,1640121.0
2021-06-15,21.2107,22.0835,21.2107,21.7562,2296203.0
2021-06-16,21.6926,21.9563,21.588,21.8653,1507433.0
2021-06-17,21.8653,22.0199,21.0425,21.2835,2292604.0
2021-06-18,21.0289,21.3017,20.2016,20.2016,3050964.0
2021-06-19,21.0289,21.3017,20.2016,20.2016,3050964.0
2021-06-20,21.0289,21.3017,20.2016,20.2016,3050964.0
2021-06-21,20.4016,20.8743,20.3561,20.7743,1954585.0
2021-06-22,20.6016,20.9016,20.4652,20.7107,1430408.0
2021-06-23,20.8925,21.0444,20.7062,20.8107,1647634.0
2021-06-24,20.9107,21.0698,20.6107,20.9744,1607300.0
2021-06-25,21.0835,21.5835,20.9289,21.1471,5314385.0
2021-06-26,21.0835,21.5835,20.9289,21.1471,5314385.0
2021-06-27,21.0835,21.5835,20.9289,21.1471,5314385.0
2021-06-28,21.1562,21.1562,20.5561,20.8016,1668902.0
2021-06-29,20.9198,21.0562,20.4289,20.447,1217861.0
2021-06-30,20.347,20.4834,20.2288,20.2288,1117644.0
2021-07-01,20.3834,20.8198,20.3652,20.7198,1018097.0
2021-07-02,20.7562,20.7562,20.4743,20.4925,1070159.0
2021-07-03,20.7562,20.7562,20.4743,20.4925,1070159.0
2021-07-04,20.7562,20.7562,20.4743,20.4925,1070159.0
2021-07-05,20.7562,20.7562,20.4743,20.4925,1070159.0
2021-07-06,20.4198,20.438,19.9425,20.147,665856.0
2021-07-07,20.0106,20.3016,19.9106,19.947,1007462.0
2021-07-08,19.6788,19.9879,19.4697,19.6652,1664672.0
2021-07-09,19.9561,20.1561,19.847,20.1561,1824357.0
2021-07-10,19.9561,20.1561,19.847,20.1561,1824357.0
2021-07-11,19.9561,20.1561,19.847,20.1561,1824357.0
2021-07-12,19.9106,20.397,19.747,20.3561,1090667.0
2021-07-13,20.1743,20.2743,19.8288,19.8288,1977196.0
2021-07-14,19.9106,20.1834,19.747,19.9834,1704980.0
2021-07-15,19.8015,20.2652,19.7197,20.1925,1003244.0
2021-07-16,20.4016,20.4561,19.9561,19.9743,790002.0
2021-07-17,20.4016,20.4561,19.9561,19.9743,790002.0
2021-07-18,20.4016,20.4561,19.9561,19.9743,790002.0
2021-07-19,19.5924,19.8743,19.3197,19.4288,1593079.0
2021-07-20,19.4106,20.1834,19.3379,19.9197,2060981.0
2021-07-21,20.1288,20.4561,20.1288,20.1834,677286.0
2021-07-22,20.0561,20.1016,19.7015,19.9652,1011425.0
2021-07-23,20.1379,20.2561,19.9743,20.1925,426769.0
2021-07-24,20.1379,20.2561,19.9743,20.1925,426769.0
2021-07-25,20.1379,20.2561,19.9743,20.1925,426769.0
2021-07-26,20.3198,20.5652,20.0743,20.2016,743899.0
2021-07-27,19.9197,20.2561,19.7743,20.147,787759.0
2021-07-28,20.3379,20.6016,19.9834,20.4107,734119.0
2021-07-29,20.6743,20.8198,20.4925,20.638,575333.0
2021-07-30,20.5107,20.7925,20.4198,20.5289,833636.0
2021-07-31,20.5107,20.7925,20.4198,20.5289,833636.0
2021-08-01,20.5107,20.7925,20.4198,20.5289,833636.0
2021-08-02,20.638,20.9289,20.3379,20.3743,1356377.0
2021-08-03,20.4198,20.5243,19.8743,20.4925,1028117.0
2021-08-04,19.9106,20.4016,19.8834,19.9561,970316.0
2021-08-05,20.2107,20.7062,20.0288,20.5561,1015032.0
2021-08-06,20.9107,21.1289,20.7289,20.8834,975310.0
2021-08-07,20.9107,21.1289,20.7289,20.8834,975310.0
2021-08-08,20.9107,21.1289,20.7289,20.8834,975310.0
2021-08-09,20.9471,21.0425,20.6471,20.7652,1056415.0
2021-08-10,20.6107,21.1198,20.5471,21.0744,964770.0
2021-08-11,21.0835,21.5017,20.7471,21.4653,1452813.0
2021-08-12,21.729,22.0653,21.3289,22.0563,2786965.0
2021-08-13,22.2745,22.2745,21.8835,21.929,931069.0
2021-08-14,22.2745,22.2745,21.8835,21.929,931069.0
2021-08-15,22.2745,22.2745,21.8835,21.929,931069.0
2021-08-16,21.8472,21.8926,21.4471,21.7199,1813990.0
2021-08-17,21.5608,21.6731,21.2653,21.5108,966057.0
2021-08-18,21.3653,21.8653,21.3017,21.5199,1191308.0
2021-08-19,21.3926,21.5653,21.1289,21.2471,904287.0
2021-08-20,21.2014,21.6587,21.2014,21.5215,1052096.0
2021-08-21,21.2014,21.6587,21.2014,21.5215,1052096.0
2021-08-22,21.2014,21.6587,21.2014,21.5215,1052096.0
2021-08-23,21.5672,21.7319,21.3843,21.4941,1069171.0
2021-08-24,21.4392,21.8325,21.4026,21.7319,1106891.0
2021-08-25,21.7593,21.9605,21.677,21.8599,744443.0
2021-08-26,21.8691,21.9514,21.4666,21.4849,795084.0
2021-08-27,21.4849,21.956,21.4026,21.8874,973003.0
2021-08-28,21.4849,21.956,21.4026,21.8874,973003.0
2021-08-29,21.4849,21.956,21.4026,21.8874,973003.0
2021-08-30,21.9148,21.9148,21.5335,21.5581,810845.0
2021-08-31,21.5032,21.7227,21.4072,21.613,1071165.0
2021-09-01,21.6404,21.6724,21.3386,21.4026,865686.0
2021-09-02,21.4529,21.4833,21.2288,21.3752,808687.0
2021-09-03,21.3203,21.4026,21.0916,21.1922,840448.0
2021-09-04,21.3203,21.4026,21.0916,21.1922,840448.0
2021-09-05,21.3203,21.4026,21.0916,21.1922,840448.0
2021-09-06,21.3203,21.4026,21.0916,21.1922,840448.0
2021-09-07,21.055,21.3386,20.7989,20.8172,1101809.0
2021-09-08,20.6709,20.9087,20.5886,20.6983,859229.0
2021-09-09,20.6892,21.055,20.6755,20.7806,892245.0
2021-09-10,20.9178,20.9819,20.273,20.2776,1238272.0
2021-09-11,20.9178,20.9819,20.273,20.2776,1238272.0
2021-09-12,20.9178,20.9819,20.273,20.2776,1238272.0
2021-09-13,20.4697,20.648,20.2776,20.6252,1212997.0
2021-09-14,20.7166,20.7166,20.0398,20.1038,1705070.0
2021-09-15,20.0398,20.2593,19.9758,20.2136,1344918.0
2021-09-16,20.2959,20.5154,20.0718,20.0855,1095981.0
2021-09-17,20.0444,20.3142,19.7928,20.0672,3915256.0
2021-09-18,20.0444,20.3142,19.7928,20.0672,3915256.0
2021-09-19,20.0444,20.3142,19.7928,20.0672,3915256.0
2021-09-20,19.6648,20.1953,19.6191,20.1404,1822512.0
2021-09-21,20.2319,20.3233,19.9117,20.0032,928984.0
2021-09-22,20.1404,20.5108,20.1404,20.3142,613357.0
2021-09-23,20.488,20.7715,20.4148,20.5154,906672.0
2021-09-24,20.4971,20.7166,20.3965,20.3965,675069.0
2021-09-25,20.4971,20.7166,20.3965,20.3965,675069.0
2021-09-26,20.4971,20.7166,20.3965,20.3965,675069.0
2021-09-27,20.5428,21.1099,20.5428,20.863,942843.0
2021-09-28,20.9178,21.1374,20.7029,20.7258,1208267.0
2021-09-29,20.7806,21.1419,20.6526,21.0642,832948.0
2021-09-30,21.1922,21.2654,20.7806,20.7806,1011587.0
2021-10-01,20.863,21.5489,20.8355,21.3294,869803.0
2021-10-02,20.863,21.5489,20.8355,21.3294,869803.0
2021-10-03,20.863,21.5489,20.8355,21.3294,869803.0
2021-10-04,21.3203,21.6861,21.0916,21.2197,1383822.0
2021-10-05,21.2746,21.4026,20.9636,21.0825,1037564.0
2021-10-06,20.8813,21.1282,20.7624,21.1282,861033.0
2021-10-07,21.2563,21.5489,21.2563,21.366,1111882.0
2021-10-08,21.3569,21.6313,21.238,21.3294,940227.0
2021-10-09,21.3569,21.6313,21.238,21.3294,940227.0
2021-10-10,21.3569,21.6313,21.238,21.3294,940227.0
2021-10-11,21.4666,21.7044,21.3066,21.3203,990542.0
2021-10-12,21.2746,21.613,21.1732,21.4666,892130.0
2021-10-13,21.6221,21.8782,21.5307,21.8691,1797157.0
2021-10-14,22.0611,22.2578,21.9514,22.2075,1728362.0
2021-10-15,22.4819,22.5505,22.1709,22.1983,1358382.0
2021-10-16,22.4819,22.5505,22.1709,22.1983,1358382.0
2021-10-17,22.4819,22.5505,22.1709,22.1983,1358382.0
2021-10-18,22.1252,22.2807,21.9331,21.9971,863227.0
2021-10-19,22.1618,22.1618,21.9148,22.0154,1244110.0
2021-10-20,21.9422,22.3996,21.9422,22.2898,2191414.0
2021-10-21,22.3355,22.4727,22.1526,22.363,965389.0
2021-10-22,22.4087,22.4727,22.1709,22.2532,763259.0
2021-10-23,22.4087,22.4727,22.1709,22.2532,763259.0
2021-10-24,22.4087,22.4727,22.1709,22.2532,763259.0
2021-10-25,22.2349,22.3813,22.084,22.2898,1077849.0
2021-10-26,22.3264,22.459,22.116,22.1435,639769.0
2021-10-27,22.0063,22.2166,21.7685,21.805,905893.0
2021-10-28,21.9514,22.0154,21.6221,21.8416,1084094.0
2021-10-29,21.8233,22.0429,21.7044,21.8325,1038222.0
2021-10-30,21.8233,22.0429,21.7044,21.8325,1038222.0
2021-10-31,21.8233,22.0429,21.7044,21.8325,1038222.0
2021-11-01,21.9788,22.3813,21.9514,22.3447,1333923.0
2021-11-02,22.3538,22.3904,22.1343,22.299,738791.0
2021-11-03,21.8599,22.0886,20.5886,20.6435,2384175.0
2021-11-04,20.5611,20.7806,19.9392,20.2044,2164211.0
2021-11-05,20.4788,20.9636,20.2776,20.8264,1442596.0
2021-11-06,20.4788,20.9636,20.2776,20.8264,1442596.0
2021-11-07,20.4788,20.9636,20.2776,20.8264,1442596.0
2021-11-08,20.9819,21.3752,20.8035,20.9361,1667195.0
2021-11-09,20.8447,20.9453,20.3599,20.3691,815663.0
2021-11-10,20.3325,20.7532,20.2502,20.4971,853528.0
2021-11-11,20.3965,20.6343,20.3965,20.5337,1095760.0
2021-11-12,20.5794,20.5794,20.1945,20.2319,786555.0
2021-11-13,20.5794,20.5794,20.1945,20.2319,786555.0
2021-11-14,20.5794,20.5794,20.1945,20.2319,786555.0
2021-11-15,20.3782,20.5566,20.2913,20.4056,1102438.0
2021-11-16,20.3142,20.4331,20.1404,20.305,595509.0
2021-11-17,19.2258,19.8294,19.0703,19.7654,2158829.0
2021-11-18,19.7471,19.9849,19.555,19.6739,1476952.0
2021-11-19,19.5266,19.9455,19.3885,19.7476,1490016.0
2021-11-20,19.5266,19.9455,19.3885,19.7476,1490016.0
2021-11-21,19.5266,19.9455,19.3885,19.7476,1490016.0
2021-11-22,19.9317,20.2908,19.8489,19.9777,2865017.0
2021-11-23,20.0514,20.1987,19.7384,19.7476,1991981.0
2021-11-24,19.8949,20.1987,19.7522,19.9041,2662667.0
2021-11-25,19.8949,20.1987,19.7522,19.9041,2662667.0
2021-11-26,19.2504,19.6463,18.8546,19.1584,1257030.0
2021-11-27,19.2504,19.6463,18.8546,19.1584,1257030.0
2021-11-28,19.2504,19.6463,18.8546,19.1584,1257030.0
2021-11-29,19.3425,19.4622,18.7901,18.8454,3027214.0
2021-11-30,18.5968,18.9006,18.4403,18.7533,2594513.0
2021-12-01,19.1768,19.3885,18.8638,18.9006,2986125.0
2021-12-02,19.0663,19.4898,19.0525,19.3517,2972835.0
2021-12-03,19.3977,19.4024,18.9558,19.14,1630268.0
2021-12-04,19.3977,19.4024,18.9558,19.14,1630268.0
2021-12-05,19.3977,19.4024,18.9558,19.14,1630268.0
2021-12-06,19.407,19.5911,19.2412,19.2781,1239761.0
2021-12-07,19.2597,19.453,19.1492,19.3977,2873225.0
2021-12-08,19.3885,19.499,19.2228,19.2781,1127708.0
2021-12-09,19.0663,19.1768,18.919,19.0571,856563.0
2021-12-10,19.0571,19.0985,18.827,19.0663,1770359.0
2021-12-11,19.0571,19.0985,18.827,19.0663,1770359.0
2021-12-12,19.0571,19.0985,18.827,19.0663,1770359.0
2021-12-13,18.9743,19.0617,18.8546,18.8822,1445735.0
2021-12-14,18.9466,19.2228,18.7441,18.7533,2606402.0
2021-12-15,18.7533,18.8914,18.4679,18.827,2426602.0
2021-12-16,18.9927,19.117,18.7395,18.8638,1658510.0
2021-12-17,18.7533,18.8362,18.3943,18.6797,3099020.0
2021-12-18,18.7533,18.8362,18.3943,18.6797,3099020.0
2021-12-19,18.7533,18.8362,18.3943,18.6797,3099020.0
2021-12-20,18.4863,18.5047,17.6485,17.9524,1934429.0
2021-12-21,18.0904,18.5692,18.0628,18.4495,1621167.0
2021-12-22,18.56,18.7073,18.4035,18.6981,1365782.0
2021-12-23,18.8362,18.9651,18.7901,18.8822,1166245.0
2021-12-24,18.8362,18.9651,18.7901,18.8822,1166245.0
2021-12-25,18.8362,18.9651,18.7901,18.8822,1166245.0
2021-12-26,18.8362,18.9651,18.7901,18.8822,1166245.0
2021-12-27,18.827,19.0939,18.7073,19.0939,1490859.0
2021-12-28,18.9927,19.2136,18.9927,19.0203,1109793.0
2021-12-29,19.1216,19.2044,18.9651,19.1308,1978481.0
2021-12-30,19.2136,19.5773,19.0939,19.4806,3854122.0
2021-12-31,19.4622,19.6371,19.3471,19.453,1261469.0
2022-01-01,19.4622,19.6371,19.3471,19.453,1261469.0
2022-01-02,19.4622,19.6371,19.3471,19.453,1261469.0
2022-01-03,19.6371,19.7752,19.3517,19.5266,1325545.0
2022-01-04,19.6095,19.9317,19.5727,19.7292,3090724.0
2022-01-05,19.9225,20.1481,19.7108,19.7292,1788465.0
2022-01-06,19.9225,20.2631,19.8028,20.2447,1569374.0
2022-01-07,20.3552,20.7787,20.2631,20.7695,1638104.0
2022-01-08,20.3552,20.7787,20.2631,20.7695,1638104.0
2022-01-09,20.3552,20.7787,20.2631,20.7695,1638104.0
2022-01-10,20.949,21.7546,20.9352,21.7546,3281310.0
2022-01-11,21.7454,21.9295,21.5288,21.6073,2570732.0
2022-01-12,21.7085,21.8282,21.3311,21.5889,1357065.0
2022-01-13,21.6809,21.8558,21.552,21.6533,1845591.0
2022-01-14,21.4231,21.7868,21.3771,21.7177,1532218.0
2022-01-15,21.4231,21.7868,21.3771,21.7177,1532218.0
2022-01-16,21.4231,21.7868,21.3771,21.7177,1532218.0
2022-01-17,21.4231,21.7868,21.3771,21.7177,1532218.0
2022-01-18,21.6073,21.7454,21.3173,21.3587,1900728.0
2022-01-19,21.3587,21.4784,20.9076,20.9444,2969399.0
2022-01-20,20.9444,21.2712,20.6866,20.7235,1877442.0
2022-01-21,20.6958,20.7327,20.1343,20.1987,1469328.0
2022-01-22,20.6958,20.7327,20.1343,20.1987,1469328.0
2022-01-23,20.6958,20.7327,20.1343,20.1987,1469328.0
2022-01-24,19.9777,20.4058,19.6647,20.3092,1986783.0
2022-01-25,20.1158,20.972,19.8995,20.8984,2360585.0
2022-01-26,21.0181,21.193,20.4565,20.6866,1522802.0
2022-01-27,20.8339,20.9628,19.9731,20.079,1487456.0
2022-01-28,20.1435,20.4933,19.8765,20.4749,999632.0
2022-01-29,20.1435,20.4933,19.8765,20.4749,999632.0
2022-01-30,20.1435,20.4933,19.8765,20.4749,999632.0
2022-01-31,20.3184,20.6406,20.1527,20.613,1314924.0
2022-02-01,20.5117,20.8339,20.4933,20.6222,1682191.0
2022-02-02,20.5485,20.7235,20.4058,20.5854,1224853.0
2022-02-03,20.5946,20.8293,20.3644,20.4565,1581205.0
2022-02-04,20.3368,20.7603,20.2631,20.6038,2340549.0
2022-02-05,20.3368,20.7603,20.2631,20.6038,2340549.0
2022-02-06,20.3368,20.7603,20.2631,20.6038,2340549.0
2022-02-07,20.6038,21.6349,20.4381,21.4323,8094720.0
2022-02-08,21.6441,22.307,21.3771,22.1965,3408772.0
2022-02-09,22.1596,22.2977,21.5796,21.6257,1812262.0
2022-02-10,21.7638,22.2609,21.5935,21.8006,3733840.0
2022-02-11,21.8006,22.3898,21.6441,21.9939,2194560.0
2022-02-12,21.8006,22.3898,21.6441,21.9939,2194560.0
2022-02-13,21.8006,22.3898,21.6441,21.9939,2194560.0
2022-02-14,22.086,22.132,21.4876,21.6533,1064167.0
2022-02-15,21.8006,22.0123,21.7822,21.9663,1478820.0
2022-02-16,21.9479,22.1136,21.8374,22.04,1294291.0
2022-02-17,21.78,21.8543,21.3715,21.5293,1030117.0
2022-02-18,21.3901,21.91,21.353,21.6779,1362066.0
2022-02-19,21.3901,21.91,21.353,21.6779,1362066.0
2022-02-20,21.3901,21.91,21.353,21.6779,1362066.0
2022-02-21,21.3901,21.91,21.353,21.6779,1362066.0
2022-02-22,21.6593,21.7893,21.3994,21.4644,1967246.0
2022-02-23,22.0492,22.5042,21.8171,22.1421,2813948.0
2022-02-24,21.5851,21.9193,21.1069,21.7522,1867065.0
2022-02-25,21.9286,22.2906,21.9239,22.2071,1605523.0
2022-02-26,21.9286,22.2906,21.9239,22.2071,1605523.0
2022-02-27,21.9286,22.2906,21.9239,22.2071,1605523.0
2022-02-28,21.9286,22.2349,21.6408,22.1885,2183418.0
2022-03-01,22.0492,22.1607,21.3901,21.6872,1722166.0
2022-03-02,21.9286,22.9962,21.9007,22.8384,3824120.0
2022-03-03,22.9962,23.0612,22.4624,22.6063,1828740.0
2022-03-04,22.1978,22.2535,21.7243,22.1607,2318972.0
2022-03-05,22.1978,22.2535,21.7243,22.1607,2318972.0
2022-03-06,22.1978,22.2535,21.7243,22.1607,2318972.0
2022-03-07,22.1049,22.1049,21.3915,21.4458,2054171.0
2022-03-08,21.6315,21.8357,20.937,21.3901,3540353.0
2022-03-09,21.9935,22.0446,21.5665,21.6036,1993820.0
2022-03-10,21.3715,21.8079,21.2508,21.7336,2887855.0
2022-03-11,21.8171,22.0307,21.6686,21.715,2061947.0
2022-03-12,21.8171,22.0307,21.6686,21.715,2061947.0
2022-03-13,21.8171,22.0307,21.6686,21.715,2061947.0
2022-03-14,22.0957,22.1978,21.5293,21.715,1318020.0
2022-03-15,21.8264,22.04,21.6175,21.8264,2525964.0
2022-03-16,21.9935,22.1235,21.4458,21.65,3393125.0
2022-03-17,21.4922,21.6315,21.0837,21.1116,4168227.0
2022-03-18,21.0837,21.1951,20.6381,20.963,8225606.0
2022-03-19,21.0837,21.1951,20.6381,20.963,8225606.0
2022-03-20,21.0837,21.1951,20.6381,20.963,8225606.0
2022-03-21,21.0002,21.3251,20.9398,21.0002,2096561.0
2022-03-22,21.2323,21.3715,21.0187,21.2137,1438334.0
2022-03-23,21.0652,21.2044,20.7681,20.8423,1366319.0
2022-03-24,20.9445,21.158,20.7681,21.1487,1395738.0
2022-03-25,21.2137,21.3622,21.1626,21.2787,1370170.0
2022-03-26,21.2137,21.3622,21.1626,21.2787,1370170.0
2022-03-27,21.2137,21.3622,21.1626,21.2787,1370170.0
2022-03-28,21.1951,21.3065,20.8748,21.1766,996780.0
2022-03-29,21.4087,21.5108,21.1487,21.3437,1639460.0
2022-03-30,21.353,21.4504,20.8934,21.0002,1089354.0
2022-03-31,20.9445,21.1766,20.5824,20.6195,1128052.0
2022-04-01,20.8702,20.8888,20.3503,20.4803,1191018.0
2022-04-02,20.8702,20.8888,20.3503,20.4803,1191018.0
2022-04-03,20.8702,20.8888,20.3503,20.4803,1191018.0
2022-04-04,20.3596,20.3921,19.9789,20.2296,1652812.0
2022-04-05,20.1832,20.3967,20.0161,20.1275,1719140.0
2022-04-06,20.0718,20.1646,19.8675,20.0532,2047569.0
2022-04-07,20.0439,20.276,19.9048,20.0439,1953818.0
2022-04-08,20.1182,20.5267,20.0857,20.2853,1818126.0
2022-04-09,20.1182,20.5267,20.0857,20.2853,1818126.0
2022-04-10,20.1182,20.5267,20.0857,20.2853,1818126.0
2022-04-11,20.4246,20.6102,20.0996,20.146,2286046.0
2022-04-12,20.1089,20.471,20.0439,20.1275,1241388.0
2022-04-13,20.1368,20.4385,20.0346,20.4246,849404.0
2022-04-14,20.4431,20.6706,20.406,20.6474,932909.0
2022-04-15,20.4431,20.6706,20.406,20.6474,932909.0
2022-04-16,20.4431,20.6706,20.406,20.6474,932909.0
2022-04-17,20.4431,20.6706,20.406,20.6474,932909.0
2022-04-18,20.4803,20.9445,20.4803,20.7774,876540.0
2022-04-19,20.8795,20.9296,20.7124,20.7402,1035442.0
2022-04-20,20.9166,21.1766,20.8609,20.9259,1432887.0
2022-04-21,21.1023,21.1858,20.7309,20.7402,855981.0
2022-04-22,20.6752,20.7077,20.1553,20.1925,1114360.0
2022-04-23,20.6752,20.7077,20.1553,20.1925,1114360.0
2022-04-24,20.6752,20.7077,20.1553,20.1925,1114360.0
2022-04-25,20.0346,20.1553,19.6308,20.0996,1169132.0
2022-04-26,19.7933,20.0811,19.6169,19.8118,1229132.0
2022-04-27,19.719,19.9232,19.6169,19.7468,1123316.0
2022-04-28,19.9511,20.2528,19.7933,20.2296,1935783.0
2022-04-29,20.1832,20.3596,19.784,19.8582,1096517.0
2022-04-30,20.1832,20.3596,19.784,19.8582,1096517.0
2022-05-01,20.1832,20.3596,19.784,19.8582,1096517.0
2022-05-02,19.9882,20.1832,19.7468,20.0718,1635744.0
2022-05-03,20.0718,20.6752,20.0254,20.5174,1674985.0
2022-05-04,20.3132,20.9259,20.3132,20.8609,2692920.0
2022-05-05,20.7774,21.0466,19.9697,20.2853,2056110.0
2022-05-06,20.2482,20.3039,19.8536,20.0996,1524479.0
2022-05-07,20.2482,20.3039,19.8536,20.0996,1524479.0
2022-05-08,20.2482,20.3039,19.8536,20.0996,1524479.0
2022-05-09,19.9047,20.211,19.6122,19.7004,2064460.0
2022-05-10,19.7747,20.1646,19.2594,19.8211,1694419.0
2022-05-11,19.784,20.0671,19.5333,19.6633,1312709.0
2022-05-12,19.7468,19.7468,19.0505,19.3476,1306734.0
2022-05-13,19.3755,19.8211,19.3755,19.6726,1014200.0
2022-05-14,19.3755,19.8211,19.3755,19.6726,1014200.0
2022-05-15,19.3755,19.8211,19.3755,19.6726,1014200.0
2022-05-16,19.6169,19.8211,19.4962,19.7654,989006.0
2022-05-17,20.0532,20.6752,20.0021,20.6659,1063381.0
2022-05-18,20.4803,20.6659,19.5055,19.6076,1944095.0
2022-05-19,19.3848,19.7979,19.2641,19.5983,1435174.0
2022-05-20,19.7014,19.8982,18.961,19.3171,1258560.0
2022-05-21,19.7014,19.8982,18.961,19.3171,1258560.0
2022-05-22,19.7014,19.8982,18.961,19.3171,1258560.0
2022-05-23,19.617,19.8514,19.4202,19.4858,1176360.0
2022-05-24,19.4577,19.4577,18.8907,19.1765,980524.0
2022-05-25,19.0734,19.603,19.0734,19.3827,2062126.0
2022-05-26,19.5046,19.8795,19.3921,19.7857,1647236.0
2022-05-27,19.8795,19.9638,19.678,19.9076,1267931.0
2022-05-28,19.8795,19.9638,19.678,19.9076,1267931.0
2022-05-29,19.8795,19.9638,19.678,19.9076,1267931.0
2022-05-30,19.8795,19.9638,19.678,19.9076,1267931.0
2022-05-31,19.917,20.2075,19.8139,20.1607,2973432.0
2022-06-01,20.1981,20.2731,19.5561,19.7951,2103734.0
2022-06-02,19.8701,20.1044,19.7295,20.0107,1230922.0
2022-06-03,19.8326,19.9919,19.7155,19.7764,998326.0
2022-06-04,19.8326,19.9919,19.7155,19.7764,998326.0
2022-06-05,19.8326,19.9919,19.7155,19.7764,998326.0
2022-06-06,19.9919,20.2075,19.8795,20.0763,1131573.0
2022-06-07,20.0107,20.47,19.9451,20.4325,877115.0
2022-06-08,20.2263,20.2638,19.7857,19.9545,1057621.0
2022-06-09,19.8888,20.0294,19.6826,19.7014,1531493.0
2022-06-10,19.3827,19.5233,18.886,18.8953,1064783.0
2022-06-11,19.3827,19.5233,18.886,18.8953,1064783.0
2022-06-12,19.3827,19.5233,18.886,18.8953,1064783.0
2022-06-13,18.6235,18.6985,18.1174,18.1924,1993290.0
2022-06-14,18.1643,18.6938,18.1643,18.4173,1696845.0
2022-06-15,18.6235,18.6985,17.8409,18.108,2207465.0
2022-06-16,17.7987,17.8831,16.8615,16.9365,2156644.0
2022-06-17,17.0114,17.4988,16.8427,17.2551,2663260.0
2022-06-18,17.0114,17.4988,16.8427,17.2551,2663260.0
2022-06-19,17.0114,17.4988,16.8427,17.2551,2663260.0
2022-06-20,17.0114,17.4988,16.8427,17.2551,2663260.0
2022-06-21,17.6675,17.7144,17.1614,17.2176,2709711.0
2022-06-22,17.0302,17.466,17.0302,17.2645,1911524.0
2022-06-23,17.4238,17.8081,17.3582,17.6581,1796996.0
2022-06-24,17.7238,18.5111,17.6863,18.3798,3100707.0
2022-06-25,17.7238,18.5111,17.6863,18.3798,3100707.0
2022-06-26,17.7238,18.5111,17.6863,18.3798,3100707.0
2022-06-27,18.4361,18.8297,18.3892,18.5954,1561332.0
2022-06-28,18.811,18.9844,18.4548,18.4923,2371759.0
2022-06-29,18.5017,18.7079,18.3002,18.4361,1949679.0
2022-06-30,18.2111,18.6517,18.1362,18.4173,2117068.0
2022-07-01,18.3798,18.811,18.3798,18.811,2465263.0
2022-07-02,18.3798,18.811,18.3798,18.811,2465263.0
2022-07-03,18.3798,18.811,18.3798,18.811,2465263.0
2022-07-04,18.3798,18.811,18.3798,18.811,2465263.0
2022-07-05,18.4267,18.8204,18.258,18.8204,2302553.0
2022-07-06,18.7641,19.0547,18.5486,18.9422,2266912.0
2022-07-07,18.9797,19.2046,18.8625,18.9047,2306816.0
2022-07-08,18.9984,19.2421,18.9,19.1953,1890781.0
2022-07-09,18.9984,19.2421,18.9,19.1953,1890781.0
2022-07-10,18.9984,19.2421,18.9,19.1953,1890781.0
2022-07-11,19.1859,19.3265,18.9984,19.214,1557124.0
