,CODI US Equity,CODI US Equity,CODI US Equity,CODI US Equity,CODI US Equity
2021-05-30,21.5251,21.8535,21.451,21.8535,76790.0
2021-05-31,21.5251,21.8535,21.451,21.8535,76790.0
2021-06-01,21.9714,22.3167,21.8114,21.9125,97827.0
2021-06-02,21.8956,22.0725,21.7693,21.8788,73090.0
2021-06-03,21.9209,21.9377,21.7452,21.8704,44202.0
2021-06-04,21.8114,22.0051,21.6851,21.904,37035.0
2021-06-05,21.8114,22.0051,21.6851,21.904,37035.0
2021-06-06,21.8114,22.0051,21.6851,21.904,37035.0
2021-06-07,21.904,22.1482,21.904,21.963,122523.0
2021-06-08,21.9798,21.9798,21.7609,21.7861,87525.0
2021-06-09,21.7272,21.8535,21.4746,21.8283,91254.0
2021-06-10,21.8956,21.8956,21.5588,21.5925,71335.0
2021-06-11,21.643,21.8619,21.6009,21.7946,58891.0
2021-06-12,21.643,21.8619,21.6009,21.7946,58891.0
2021-06-13,21.643,21.8619,21.6009,21.7946,58891.0
2021-06-14,21.7019,21.8956,21.7019,21.7356,48805.0
2021-06-15,21.7272,21.8872,21.483,21.8114,64525.0
2021-06-16,21.7272,22.0135,21.6599,21.9293,66254.0
2021-06-17,21.8367,22.0135,21.323,21.5335,107368.0
2021-06-18,21.4409,21.5416,20.9777,21.1124,171958.0
2021-06-19,21.4409,21.5416,20.9777,21.1124,171958.0
2021-06-20,21.4409,21.5416,20.9777,21.1124,171958.0
2021-06-21,21.1461,21.608,21.0619,21.3398,62691.0
2021-06-22,21.3819,21.5082,21.1967,21.4156,97387.0
2021-06-23,21.5251,21.8114,21.3482,21.744,65717.0
2021-06-24,21.8367,21.8451,21.5592,21.6851,78109.0
2021-06-25,21.5672,22.0304,21.5082,21.9209,76948.0
2021-06-26,21.5672,22.0304,21.5082,21.9209,76948.0
2021-06-27,21.5672,22.0304,21.5082,21.9209,76948.0
2021-06-28,22.0977,22.0977,21.5167,21.6093,75294.0
2021-06-29,21.6514,21.7188,21.2388,21.2556,65341.0
2021-06-30,21.2135,21.7693,21.2135,21.4746,77508.0
2021-07-01,21.6598,21.8956,21.4409,21.6682,72608.0
2021-07-02,21.8114,21.8956,21.6851,21.8198,74139.0
2021-07-03,21.8114,21.8956,21.6851,21.8198,74139.0
2021-07-04,21.8114,21.8956,21.6851,21.8198,74139.0
2021-07-05,21.8114,21.8956,21.6851,21.8198,74139.0
2021-07-06,21.7019,21.8198,21.4914,21.6767,93919.0
2021-07-07,21.6598,21.8502,21.3988,21.5335,77036.0
2021-07-08,21.3146,21.5924,20.6829,21.2219,115489.0
2021-07-09,21.4072,21.803,21.3459,21.6261,59037.0
2021-07-10,21.4072,21.803,21.3459,21.6261,59037.0
2021-07-11,21.4072,21.803,21.3459,21.6261,59037.0
2021-07-12,21.6009,21.803,21.6009,21.7693,67309.0
2021-07-13,21.7188,21.9293,21.643,21.7019,134297.0
2021-07-14,21.5909,21.687,21.1767,21.4372,173856.0
2021-07-15,21.2322,21.5653,21.2237,21.3518,134423.0
2021-07-16,21.514,21.514,20.9247,20.9247,114564.0
2021-07-17,21.514,21.514,20.9247,20.9247,114564.0
2021-07-18,21.514,21.514,20.9247,20.9247,114564.0
2021-07-19,20.7112,20.9418,20.3354,20.6002,167827.0
2021-07-20,20.4721,21.2236,20.4123,21.0443,123111.0
2021-07-21,21.2834,21.5995,21.2455,21.5653,109447.0
2021-07-22,21.7105,21.7446,21.3945,21.6251,130761.0
2021-07-23,21.7788,21.7788,21.3518,21.4884,108928.0
2021-07-24,21.7788,21.7788,21.3518,21.4884,108928.0
2021-07-25,21.7788,21.7788,21.3518,21.4884,108928.0
2021-07-26,21.3774,21.6507,21.3261,21.5909,84540.0
2021-07-27,21.4116,21.6849,21.3518,21.5397,61080.0
2021-07-28,21.5653,21.5832,21.181,21.3261,167376.0
2021-07-29,21.2493,21.6208,21.1827,21.4372,147504.0
2021-07-30,20.5831,21.6328,20.5062,21.3261,91598.0
2021-07-31,20.5831,21.6328,20.5062,21.3261,91598.0
2021-08-01,20.5831,21.6328,20.5062,21.3261,91598.0
2021-08-02,21.2578,21.5995,21.2237,21.2493,140905.0
2021-08-03,21.3347,21.7788,21.0444,21.5311,117490.0
2021-08-04,21.5226,21.8044,21.5226,21.5653,125053.0
2021-08-05,21.7361,22.3596,21.6422,22.24,127916.0
2021-08-06,22.3169,22.5909,22.1631,22.5218,106928.0
2021-08-07,22.3169,22.5909,22.1631,22.5218,106928.0
2021-08-08,22.3169,22.5909,22.1631,22.5218,106928.0
2021-08-09,22.4706,22.8464,22.4194,22.6158,113915.0
2021-08-10,22.5987,22.9574,22.5987,22.8635,104580.0
2021-08-11,22.761,23.4699,22.761,23.3759,181275.0
2021-08-12,23.4186,23.7005,23.2885,23.6065,99914.0
2021-08-13,23.4015,23.7432,23.1795,23.6492,118844.0
2021-08-14,23.4015,23.7432,23.1795,23.6492,118844.0
2021-08-15,23.4015,23.7432,23.1795,23.6492,118844.0
2021-08-16,23.6748,23.8884,23.4869,23.7773,69397.0
2021-08-17,23.914,23.914,23.3332,23.5894,167150.0
2021-08-18,23.6151,23.8969,23.3503,23.3503,183429.0
2021-08-19,23.3503,23.3503,22.5389,22.6329,193968.0
2021-08-20,22.6329,23.3656,22.6329,23.3503,134628.0
2021-08-21,22.6329,23.3656,22.6329,23.3503,134628.0
2021-08-22,22.6329,23.3656,22.6329,23.3503,134628.0
2021-08-23,23.4955,24.0079,23.4357,23.8969,154776.0
2021-08-24,23.9481,24.119,23.5211,23.7432,169293.0
2021-08-25,23.7859,24.7168,23.7005,24.6485,219898.0
2021-08-26,24.7681,24.9047,24.1787,24.4008,178465.0
2021-08-27,24.6485,25.4257,24.4606,25.3317,176187.0
2021-08-28,24.6485,25.4257,24.4606,25.3317,176187.0
2021-08-29,24.6485,25.4257,24.4606,25.3317,176187.0
2021-08-30,25.2085,25.4022,24.7684,25.1557,178275.0
2021-08-31,25.2525,25.2543,24.7508,25.0589,115693.0
2021-09-01,25.1557,27.431,25.1557,27.2858,852131.0
2021-09-02,26.6432,27.9459,26.4056,27.497,1130346.0
2021-09-03,27.5058,28.0691,27.233,27.673,683671.0
2021-09-04,27.5058,28.0691,27.233,27.673,683671.0
2021-09-05,27.5058,28.0691,27.233,27.673,683671.0
2021-09-06,27.5058,28.0691,27.233,27.673,683671.0
2021-09-07,28.0779,28.4652,27.3122,27.4618,495924.0
2021-09-08,27.2858,27.6378,26.8369,27.2154,709863.0
2021-09-09,27.0657,27.4618,26.7753,27.0129,500202.0
2021-09-10,27.1801,27.3474,26.5816,26.7929,339560.0
2021-09-11,27.1801,27.3474,26.5816,26.7929,339560.0
2021-09-12,27.1801,27.3474,26.5816,26.7929,339560.0
2021-09-13,26.8281,27.0481,26.344,26.4056,278320.0
2021-09-14,25.8775,26.5024,25.8379,26.2559,216855.0
2021-09-15,26.3,26.63,26.1679,26.52,286235.0
2021-09-16,26.4584,26.52,26.1415,26.4056,238773.0
2021-09-17,26.1943,26.3352,25.1909,25.9919,442394.0
2021-09-18,26.1943,26.3352,25.1909,25.9919,442394.0
2021-09-19,26.1943,26.3352,25.1909,25.9919,442394.0
2021-09-20,25.5078,25.8071,25.3934,25.7718,399276.0
2021-09-21,25.6574,25.8247,24.7772,25.4286,726511.0
2021-09-22,25.6574,25.6838,24.9973,25.4374,645231.0
2021-09-23,25.2877,25.5694,24.1435,25.2877,947912.0
2021-09-24,24.8741,25.2701,23.9411,24.3019,486280.0
2021-09-25,24.8741,25.2701,23.9411,24.3019,486280.0
2021-09-26,24.8741,25.2701,23.9411,24.3019,486280.0
2021-09-27,24.1787,25.2613,24.1787,24.8917,198537.0
2021-09-28,24.7684,25.3053,24.6865,25.1469,305838.0
2021-09-29,25.1469,25.323,25.0809,25.1293,428521.0
2021-09-30,25.2349,25.2613,24.6628,24.7948,232674.0
2021-10-01,24.7948,25.0589,24.3459,24.6628,185398.0
2021-10-02,24.7948,25.0589,24.3459,24.6628,185398.0
2021-10-03,24.7948,25.0589,24.3459,24.6628,185398.0
2021-10-04,24.6628,25.0413,24.6628,24.8829,235088.0
2021-10-05,25.1469,25.5078,24.6804,24.9973,327361.0
2021-10-06,24.8653,25.6486,24.83,25.6134,167548.0
2021-10-07,25.7718,25.939,25.5166,25.587,84507.0
2021-10-08,25.5782,25.8599,25.543,25.6926,82022.0
2021-10-09,25.5782,25.8599,25.543,25.6926,82022.0
2021-10-10,25.5782,25.8599,25.543,25.6926,82022.0
2021-10-11,25.7983,26.3968,25.7542,26.3616,308010.0
2021-10-12,26.4848,27.3386,26.4672,27.2946,273318.0
2021-10-13,27.3738,27.541,27.0217,27.3738,218092.0
2021-10-14,27.6944,27.6944,26.982,27.1245,139560.0
2021-10-15,27.2491,27.4183,26.7504,26.8039,180143.0
2021-10-16,27.2491,27.4183,26.7504,26.8039,180143.0
2021-10-17,27.2491,27.4183,26.7504,26.8039,180143.0
2021-10-18,26.7148,26.8128,26.5011,26.5902,96663.0
2021-10-19,26.5634,26.795,26.2918,26.5189,175772.0
2021-10-20,26.4922,26.7059,26.2251,26.234,167698.0
2021-10-21,26.8128,26.8128,26.1627,26.4121,192969.0
2021-10-22,26.5367,26.608,25.6659,26.047,231275.0
2021-10-23,26.5367,26.608,25.6659,26.047,231275.0
2021-10-24,26.5367,26.608,25.6659,26.047,231275.0
2021-10-25,26.047,26.795,25.9935,26.7148,138468.0
2021-10-26,26.6436,26.7709,26.4032,26.4032,93207.0
2021-10-27,26.2696,26.4032,26.047,26.1716,89186.0
2021-10-28,26.1805,26.3943,25.8332,26.2518,173474.0
2021-10-29,26.4032,27.3115,26.2696,26.5813,175355.0
2021-10-30,26.4032,27.3115,26.2696,26.5813,175355.0
2021-10-31,26.4032,27.3115,26.2696,26.5813,175355.0
2021-11-01,26.5902,26.7594,26.4477,26.6258,336702.0
2021-11-02,26.7148,26.8039,26.2607,26.4477,173666.0
2021-11-03,26.5278,27.2596,26.4388,27.1868,178015.0
2021-11-04,27.2491,27.8012,26.9953,27.1245,104557.0
2021-11-05,27.3382,28.006,27.0466,27.7122,111638.0
2021-11-06,27.3382,28.006,27.0466,27.7122,111638.0
2021-11-07,27.3382,28.006,27.0466,27.7122,111638.0
2021-11-08,27.7211,27.8992,27.543,27.7478,99921.0
2021-11-09,27.7033,27.9793,27.3827,27.7211,96061.0
2021-11-10,27.6855,27.7923,27.4094,27.6498,127931.0
2021-11-11,27.5519,27.8279,27.4228,27.5163,115634.0
2021-11-12,27.5608,27.8814,27.3293,27.3827,103647.0
2021-11-13,27.5608,27.8814,27.3293,27.3827,103647.0
2021-11-14,27.5608,27.8814,27.3293,27.3827,103647.0
2021-11-15,27.8369,28.2732,27.4094,28.0951,135968.0
2021-11-16,27.73,28.4068,27.73,28.0951,188757.0
2021-11-17,28.1574,28.3088,27.7389,27.8369,131200.0
2021-11-18,27.7656,27.8368,27.4628,27.6231,161019.0
2021-11-19,27.6053,27.7389,27.4539,27.6677,155088.0
2021-11-20,27.6053,27.7389,27.4539,27.6677,155088.0
2021-11-21,27.6053,27.7389,27.4539,27.6677,155088.0
2021-11-22,27.7389,28.1485,27.6009,27.9259,302633.0
2021-11-23,28.0684,28.1752,27.3916,27.5697,175510.0
2021-11-24,27.5608,28.202,27.445,27.7122,356498.0
2021-11-25,27.5608,28.202,27.445,27.7122,356498.0
2021-11-26,27.3649,27.3738,26.1023,26.8573,260053.0
2021-11-27,27.3649,27.3738,26.1023,26.8573,260053.0
2021-11-28,27.3649,27.3738,26.1023,26.8573,260053.0
2021-11-29,27.1512,27.1512,26.1449,26.3853,252231.0
2021-11-30,26.2963,26.4566,25.6106,25.6551,914556.0
2021-12-01,26.1093,26.51,25.6462,25.6819,207929.0
2021-12-02,25.762,26.1627,25.6551,25.9579,209060.0
2021-12-03,26.047,26.047,25.4592,25.7264,213759.0
2021-12-04,26.047,26.047,25.4592,25.7264,213759.0
2021-12-05,26.047,26.047,25.4592,25.7264,213759.0
2021-12-06,25.8867,28.2509,25.8867,27.5163,871867.0
2021-12-07,27.6498,28.8431,27.4272,28.4246,815122.0
2021-12-08,28.5047,29.1503,28.4958,28.9589,556739.0
2021-12-09,28.9322,29.3635,28.7304,28.8609,474436.0
2021-12-10,28.9856,29.6615,28.9686,29.2349,645578.0
2021-12-11,28.9856,29.6615,28.9686,29.2349,645578.0
2021-12-12,28.9856,29.6615,28.9686,29.2349,645578.0
2021-12-13,29.137,29.4843,28.6116,28.9233,414382.0
2021-12-14,28.852,29.226,28.7541,28.7808,339644.0
2021-12-15,28.7808,28.9233,28.2287,28.389,1431706.0
2021-12-16,28.478,28.6783,27.3916,27.5608,1403018.0
2021-12-17,27.4005,27.5341,25.9846,26.0202,1735270.0
2021-12-18,27.4005,27.5341,25.9846,26.0202,1735270.0
2021-12-19,27.4005,27.5341,25.9846,26.0202,1735270.0
2021-12-20,25.8332,26.3097,25.4503,26.0915,1365384.0
2021-12-21,26.1538,27.4361,26.1449,27.1423,1513180.0
2021-12-22,27.0087,27.1601,26.3052,26.4388,303195.0
2021-12-23,26.3853,26.6569,26.2429,26.4388,261143.0
2021-12-24,26.3853,26.6569,26.2429,26.4388,261143.0
2021-12-25,26.3853,26.6569,26.2429,26.4388,261143.0
2021-12-26,26.3853,26.6569,26.2429,26.4388,261143.0
2021-12-27,26.4477,26.8395,26.4043,26.6525,263127.0
2021-12-28,26.6614,26.7605,26.3853,26.4655,288969.0
2021-12-29,26.4655,26.4922,26.1805,26.3943,305733.0
2021-12-30,26.4566,27.4985,26.4566,27.3204,216049.0
2021-12-31,27.3204,27.6855,27.0532,27.2313,131287.0
2022-01-01,27.3204,27.6855,27.0532,27.2313,131287.0
2022-01-02,27.3204,27.6855,27.0532,27.2313,131287.0
2022-01-03,27.3026,27.917,27.248,27.5875,281440.0
2022-01-04,26.7861,27.4718,26.5278,26.5634,461768.0
2022-01-05,26.6258,26.6703,25.5394,25.6106,462336.0
2022-01-06,26.0069,26.2206,25.5527,25.7887,773662.0
2022-01-07,25.7353,25.8154,25.2374,25.477,308604.0
2022-01-08,25.7353,25.8154,25.2374,25.477,308604.0
2022-01-09,25.7353,25.8154,25.2374,25.477,308604.0
2022-01-10,25.201,25.2681,24.6845,25.1297,351544.0
2022-01-11,25.2277,25.2281,24.9071,25.1297,348105.0
2022-01-12,25.0758,25.3813,24.8692,25.1837,367947.0
2022-01-13,25.0669,25.3364,24.9141,24.977,342242.0
2022-01-14,24.7075,24.9051,24.0696,24.5008,348922.0
2022-01-15,24.7075,24.9051,24.0696,24.5008,348922.0
2022-01-16,24.7075,24.9051,24.0696,24.5008,348922.0
2022-01-17,24.7075,24.9051,24.0696,24.5008,348922.0
2022-01-18,24.2583,24.411,23.9797,24.0786,293635.0
2022-01-19,23.9438,23.9438,23.1981,23.5664,602647.0
2022-01-20,23.5844,24.1325,23.3912,23.4317,386207.0
2022-01-21,23.3149,23.665,22.9465,22.9645,304216.0
2022-01-22,23.3149,23.665,22.9465,22.9645,304216.0
2022-01-23,23.3149,23.665,22.9465,22.9645,304216.0
2022-01-24,22.5871,22.641,21.7156,22.6231,420110.0
2022-01-25,22.2188,22.4613,21.8146,22.0391,417328.0
2022-01-26,22.4074,22.9106,22.1289,22.2996,251991.0
2022-01-27,22.4344,22.8926,22.0481,22.2188,185715.0
2022-01-28,22.102,22.2277,21.6348,22.2188,242996.0
2022-01-29,22.102,22.2277,21.6348,22.2188,242996.0
2022-01-30,22.102,22.2277,21.6348,22.2188,242996.0
2022-01-31,22.1199,22.632,22.0481,22.6051,201874.0
2022-02-01,22.5781,23.7461,22.5692,23.7371,337689.0
2022-02-02,23.7102,24.3526,23.7102,24.2583,384765.0
2022-02-03,24.0696,24.3204,23.2969,23.3508,174907.0
2022-02-04,23.3598,24.1235,23.2744,23.7012,227634.0
2022-02-05,23.3598,24.1235,23.2744,23.7012,227634.0
2022-02-06,23.3598,24.1235,23.2744,23.7012,227634.0
2022-02-07,23.6203,23.7192,23.0364,23.234,161834.0
2022-02-08,23.2071,23.5125,23.0378,23.243,115799.0
2022-02-09,23.3149,23.4991,23.1451,23.2969,120459.0
2022-02-10,23.0364,23.3867,22.5961,22.677,335991.0
2022-02-11,22.641,22.9016,22.2277,22.3805,202475.0
2022-02-12,22.641,22.9016,22.2277,22.3805,202475.0
2022-02-13,22.641,22.9016,22.2277,22.3805,202475.0
2022-02-14,22.1469,22.4254,21.9852,22.102,277286.0
2022-02-15,22.1918,22.4524,21.9762,22.3356,223074.0
2022-02-16,22.3266,22.5512,21.7965,22.075,193599.0
2022-02-17,21.8234,21.9959,21.4551,21.4641,161802.0
2022-02-18,21.3652,21.473,20.6599,20.7183,241880.0
2022-02-19,21.3652,21.473,20.6599,20.7183,241880.0
2022-02-20,21.3652,21.473,20.6599,20.7183,241880.0
2022-02-21,21.3652,21.473,20.6599,20.7183,241880.0
2022-02-22,20.5297,21.4281,20.4308,21.3023,466485.0
2022-02-23,21.5539,21.9492,21.0443,21.0598,666894.0
2022-02-24,20.6644,21.4506,20.2601,21.4191,374778.0
2022-02-25,21.1586,21.6438,20.4308,21.6078,453049.0
2022-02-26,21.1586,21.6438,20.4308,21.6078,453049.0
2022-02-27,21.1586,21.6438,20.4308,21.6078,453049.0
2022-02-28,21.3113,21.4721,20.7992,21.3473,360708.0
2022-03-01,21.2394,21.4102,20.5566,20.8351,275792.0
2022-03-02,20.8082,21.1586,20.3769,20.9789,304978.0
2022-03-03,21.1855,21.7785,21.0633,21.6168,301283.0
2022-03-04,21.527,21.8684,21.3652,21.8414,391731.0
2022-03-05,21.527,21.8684,21.3652,21.8414,391731.0
2022-03-06,21.527,21.8684,21.3652,21.8414,391731.0
2022-03-07,21.7516,21.7516,20.7543,20.9879,377213.0
2022-03-08,20.8441,21.1945,20.5746,20.6015,227604.0
2022-03-09,20.8262,21.2574,20.6465,20.6644,240045.0
2022-03-10,20.5027,20.7678,20.1433,20.314,238319.0
2022-03-11,20.5207,20.6077,19.73,19.73,371661.0
2022-03-12,20.5207,20.6077,19.73,19.73,371661.0
2022-03-13,20.5207,20.6077,19.73,19.73,371661.0
2022-03-14,19.766,20.0984,19.6222,19.6851,295651.0
2022-03-15,19.8019,20.4847,19.7281,20.4308,204577.0
2022-03-16,20.5117,20.8172,20.2691,20.6734,160404.0
2022-03-17,20.6555,20.8172,20.5746,20.7004,151545.0
2022-03-18,20.7094,21.1855,20.6869,21.1676,434003.0
2022-03-19,20.7094,21.1855,20.6869,21.1676,434003.0
2022-03-20,20.7094,21.1855,20.6869,21.1676,434003.0
2022-03-21,21.1316,21.3832,20.8801,20.9519,180880.0
2022-03-22,20.9699,21.3652,20.9699,21.2125,212056.0
2022-03-23,20.9699,21.3562,20.8801,20.916,196230.0
2022-03-24,21.0418,21.5359,21.0148,21.2844,192808.0
2022-03-25,21.4191,21.9043,21.3158,21.7066,212676.0
2022-03-26,21.4191,21.9043,21.3158,21.7066,212676.0
2022-03-27,21.4191,21.9043,21.3158,21.7066,212676.0
2022-03-28,21.6258,21.6977,21.1945,21.2305,191460.0
2022-03-29,21.3652,22.102,21.3652,21.7605,218637.0
2022-03-30,21.8145,21.9941,21.6797,21.8414,169493.0
2022-03-31,21.8773,21.8953,21.3293,21.3562,196659.0
2022-04-01,21.4641,21.7785,21.3248,21.7785,164471.0
2022-04-02,21.4641,21.7785,21.3248,21.7785,164471.0
2022-04-03,21.4641,21.7785,21.3248,21.7785,164471.0
2022-04-04,21.7246,22.057,21.5809,21.9582,190334.0
2022-04-05,22.0481,22.1888,21.7785,21.9133,250951.0
2022-04-06,21.6617,21.7516,20.9879,20.9969,200164.0
2022-04-07,20.934,21.2394,20.6644,21.0957,291961.0
2022-04-08,21.5,22.4613,21.2844,21.8953,318468.0
2022-04-09,21.5,22.4613,21.2844,21.8953,318468.0
2022-04-10,21.5,22.4613,21.2844,21.8953,318468.0
2022-04-11,21.7605,22.0211,21.2125,21.3383,189159.0
2022-04-12,21.4461,21.6527,21.2934,21.3742,245865.0
2022-04-13,21.2934,21.5674,21.2934,21.473,109964.0
2022-04-14,21.4191,21.6617,21.4191,21.4641,225779.0
2022-04-15,21.4191,21.6617,21.4191,21.4641,225779.0
2022-04-16,21.4191,21.6617,21.4191,21.4641,225779.0
2022-04-17,21.4191,21.6617,21.4191,21.4641,225779.0
2022-04-18,21.3832,21.6977,21.2934,21.3293,289094.0
2022-04-19,21.3832,21.6977,21.3394,21.6438,722380.0
2022-04-20,21.6891,21.8335,21.444,21.4803,348693.0
2022-04-21,21.6074,21.8344,21.2261,21.2715,168503.0
2022-04-22,21.1626,21.2011,20.4999,20.6814,326381.0
2022-04-23,21.1626,21.2011,20.4999,20.6814,326381.0
2022-04-24,21.1626,21.2011,20.4999,20.6814,326381.0
2022-04-25,20.6542,20.6744,20.0913,20.4817,247044.0
2022-04-26,20.3727,20.4726,19.5647,19.6283,241291.0
2022-04-27,19.6192,20.0005,19.4765,19.5738,280289.0
2022-04-28,19.7009,20.291,19.4467,20.1639,270803.0
2022-04-29,20.0913,20.4363,19.7735,19.8462,233217.0
2022-04-30,20.0913,20.4363,19.7735,19.8462,233217.0
2022-05-01,20.0913,20.4363,19.7735,19.8462,233217.0
2022-05-02,19.9188,19.9279,19.365,19.5647,273039.0
2022-05-03,19.5102,19.5466,19.0291,19.3559,283590.0
2022-05-04,19.3559,19.3831,18.5116,19.3468,326593.0
2022-05-05,19.3014,19.3014,18.4934,18.7658,424655.0
2022-05-06,19.247,21.1081,18.9292,20.981,691502.0
2022-05-07,19.247,21.1081,18.9292,20.981,691502.0
2022-05-08,19.247,21.1081,18.9292,20.981,691502.0
2022-05-09,20.4635,20.9265,19.6827,19.8371,430847.0
2022-05-10,19.8916,19.9914,18.8747,19.1653,356376.0
2022-05-11,19.0291,19.5874,18.9837,19.02,318019.0
2022-05-12,18.7839,19.1562,18.4299,19.1471,378810.0
2022-05-13,19.4739,20.7904,19.4739,20.6269,542856.0
2022-05-14,19.4739,20.7904,19.4739,20.6269,542856.0
2022-05-15,19.4739,20.7904,19.4739,20.6269,542856.0
2022-05-16,20.6814,21.0173,20.2275,20.7268,263790.0
2022-05-17,21.0355,21.3986,20.6633,21.0173,276599.0
2022-05-18,20.7813,21.0809,19.9369,20.1912,258218.0
2022-05-19,19.9006,20.4454,19.8098,19.946,289563.0
2022-05-20,20.1367,20.2275,19.2197,19.7009,285823.0
2022-05-21,20.1367,20.2275,19.2197,19.7009,285823.0
2022-05-22,20.1367,20.2275,19.2197,19.7009,285823.0
2022-05-23,19.828,20.3364,19.7735,20.0277,227172.0
2022-05-24,19.8189,19.828,19.1108,19.5102,237083.0
2022-05-25,19.5375,20.4363,19.3105,20.291,278719.0
2022-05-26,20.4272,21.0627,20.4272,20.9719,253818.0
2022-05-27,20.8176,21.0718,20.4726,21.0627,552233.0
2022-05-28,20.8176,21.0718,20.4726,21.0627,552233.0
2022-05-29,20.8176,21.0718,20.4726,21.0627,552233.0
2022-05-30,20.8176,21.0718,20.4726,21.0627,552233.0
2022-05-31,21.0627,21.0627,20.3001,20.5906,1231319.0
2022-06-01,20.6269,20.9265,20.4998,20.8539,278560.0
2022-06-02,20.8267,20.9719,20.7813,20.9175,310003.0
2022-06-03,20.6451,21.2536,20.5906,21.0536,228647.0
2022-06-04,20.6451,21.2536,20.5906,21.0536,228647.0
2022-06-05,20.6451,21.2536,20.5906,21.0536,228647.0
2022-06-06,21.3986,23.5494,21.3351,22.9239,981689.0
2022-06-07,22.6424,22.9783,21.6438,21.9615,674420.0
2022-06-08,21.8798,22.1159,21.6029,21.789,416609.0
2022-06-09,21.8163,21.9842,21.3078,21.3896,441272.0
2022-06-10,20.9356,21.2942,20.754,21.1081,521108.0
2022-06-11,20.9356,21.2942,20.754,21.1081,521108.0
2022-06-12,20.9356,21.2942,20.754,21.1081,521108.0
2022-06-13,20.5271,20.5815,19.601,19.8552,594914.0
2022-06-14,19.8008,20.8811,19.7944,20.8085,520830.0
2022-06-15,20.9719,21.2988,20.8357,20.9719,532798.0
2022-06-16,20.6542,20.7904,20.0641,20.3092,580510.0
2022-06-17,20.3364,21.4168,20.3364,21.0627,904782.0
2022-06-18,20.3364,21.4168,20.3364,21.0627,904782.0
2022-06-19,20.3364,21.4168,20.3364,21.0627,904782.0
2022-06-20,20.3364,21.4168,20.3364,21.0627,904782.0
2022-06-21,21.2171,21.8435,20.7268,20.8357,859696.0
2022-06-22,20.6179,20.9265,19.9551,20.5089,677291.0
2022-06-23,20.4272,20.9901,20.2002,20.2547,605304.0
2022-06-24,20.4454,20.9946,19.9642,20.0641,7341189.0
2022-06-25,20.4454,20.9946,19.9642,20.0641,7341189.0
2022-06-26,20.4454,20.9946,19.9642,20.0641,7341189.0
2022-06-27,20.0641,20.8902,20.0641,20.8811,621080.0
2022-06-28,20.8448,21.1172,20.3092,20.4181,410332.0
2022-06-29,20.3092,20.3092,19.5874,19.7917,303150.0
2022-06-30,19.4739,19.6056,19.0835,19.4467,450230.0
2022-07-01,19.4104,19.5829,18.8384,19.5647,311511.0
2022-07-02,19.4104,19.5829,18.8384,19.5647,311511.0
2022-07-03,19.4104,19.5829,18.8384,19.5647,311511.0
2022-07-04,19.4104,19.5829,18.8384,19.5647,311511.0
2022-07-05,19.2742,20.7177,18.902,20.7086,377677.0
2022-07-06,20.7268,20.9901,20.35,20.6269,435331.0
2022-07-07,20.9628,21.5439,20.8993,21.3351,626830.0
2022-07-08,21.671,21.671,21.0264,21.1444,272652.0
2022-07-09,21.671,21.671,21.0264,21.1444,272652.0
2022-07-10,21.671,21.671,21.0264,21.1444,272652.0
2022-07-11,21.0082,21.1807,20.8539,20.8811,548663.0
2022-07-12,20.8176,21.1535,20.8176,20.9538,216700.0
2022-07-13,20.6542,20.8811,20.3364,20.5725,175621.0
2022-07-14,20.2093,20.3093,19.8643,20.0459,452667.0
2022-07-15,20.409,20.409,19.7281,19.8371,330406.0
2022-07-16,20.409,20.409,19.7281,19.8371,330406.0
2022-07-17,20.409,20.409,19.7281,19.8371,330406.0
2022-07-18,20.0096,20.0641,19.5284,19.5556,342473.0
2022-07-19,19.8098,20.4544,19.8098,20.4181,339636.0
2022-07-20,20.2896,20.8037,20.2896,20.5926,182392.0
2022-07-21,20.3906,20.9414,20.363,20.9414,228524.0
2022-07-22,20.9782,21.0149,20.6293,20.7762,137585.0
2022-07-23,20.9782,21.0149,20.6293,20.7762,137585.0
2022-07-24,20.9782,21.0149,20.6293,20.7762,137585.0
2022-07-25,20.7578,21.0149,20.5467,20.8221,160274.0
2022-07-26,20.7762,20.9598,20.5742,20.6109,235184.0
2022-07-27,20.8404,21.2811,20.7027,21.1985,174024.0
2022-07-28,21.3178,21.9513,21.116,21.9054,257782.0
2022-07-29,21.8228,22.3277,21.7311,22.1533,205657.0
2022-07-30,21.8228,22.3277,21.7311,22.1533,205657.0
2022-07-31,21.8228,22.3277,21.7311,22.1533,205657.0
2022-08-01,21.9513,22.7225,21.9513,22.5848,301707.0
2022-08-02,21.988,22.4654,21.8779,22.1074,182257.0
2022-08-03,22.2084,22.7133,22.1074,22.5848,151262.0
2022-08-04,22.0339,22.4012,21.4007,22.3002,203437.0
2022-08-05,22.1992,22.1992,21.7769,21.8595,270515.0
2022-08-06,22.1992,22.1992,21.7769,21.8595,270515.0
2022-08-07,22.1992,22.1992,21.7769,21.8595,270515.0
2022-08-08,22.0982,22.0982,21.4372,21.5382,380592.0
2022-08-09,21.5382,22.0156,21.4097,22.0064,453798.0
2022-08-10,22.4012,22.4012,21.5657,21.5841,392681.0
2022-08-11,21.6667,22.3553,21.6484,22.1258,320031.0
2022-08-12,22.1166,22.695,22.0798,22.6307,173807.0
2022-08-13,22.1166,22.695,22.0798,22.6307,173807.0
