,SFBS US Equity,SFBS US Equity,SFBS US Equity,SFBS US Equity,SFBS US Equity
2023-08-13,58.2959,60.2578,58.2959,60.1592,203766.0
2023-08-14,59.5578,59.5578,57.8128,58.5226,200926.0
2023-08-15,57.7044,58.3797,56.817,57.1523,158602.0
2023-08-16,57.2311,57.8917,56.9649,57.0438,169831.0
2023-08-17,57.4184,57.7142,56.8566,57.3297,183921.0
2023-08-18,56.7185,57.9508,56.5903,57.3987,156669.0
2023-08-19,56.7185,57.9508,56.5903,57.3987,156669.0
2023-08-20,56.7185,57.9508,56.5903,57.3987,156669.0
2023-08-21,57.3396,58.2663,56.3389,57.0044,175770.0
2023-08-22,56.817,57.4234,54.0368,54.096,176189.0
2023-08-23,54.1157,54.9784,53.7312,54.6185,178085.0
2023-08-24,54.2537,55.2593,53.6967,54.1749,192155.0
2023-08-25,54.4312,55.0055,53.231,53.8298,126883.0
2023-08-26,54.4312,55.0055,53.231,53.8298,126883.0
2023-08-27,54.4312,55.0055,53.231,53.8298,126883.0
2023-08-28,54.3129,55.4959,54.1157,54.9537,123031.0
2023-08-29,54.9931,55.2692,54.2932,54.5791,149051.0
2023-08-30,54.4509,55.1164,54.0467,54.9636,147668.0
2023-08-31,54.7368,55.5847,54.4805,55.2495,132044.0
2023-09-01,55.979,57.1227,55.9692,56.4917,167152.0
2023-09-02,55.979,57.1227,55.9692,56.4917,167152.0
2023-09-03,55.979,57.1227,55.9692,56.4917,167152.0
2023-09-04,55.979,57.1227,55.9692,56.4917,167152.0
2023-09-05,55.6537,55.6537,53.7213,53.9185,242255.0
2023-09-06,54.165,54.5298,52.0157,52.5383,242558.0
2023-09-07,52.1833,52.908,51.2172,51.3651,152609.0
2023-09-08,51.6115,51.9073,50.6355,51.789,187677.0
2023-09-09,51.6115,51.9073,50.6355,51.789,187677.0
2023-09-10,51.6115,51.9073,50.6355,51.789,187677.0
2023-09-11,52.0059,52.5317,51.2665,51.4636,163660.0
2023-09-12,51.7496,52.1735,51.2467,51.789,153260.0
2023-09-13,52.0059,52.2721,50.4383,50.8622,161474.0
2023-09-14,51.5721,52.0256,51.0989,51.4636,172622.0
2023-09-15,51.0101,51.4538,50.2461,50.6454,1010667.0
2023-09-16,51.0101,51.4538,50.2461,50.6454,1010667.0
2023-09-17,51.0101,51.4538,50.2461,50.6454,1010667.0
2023-09-18,50.5073,50.5073,49.2069,49.3736,143685.0
2023-09-19,49.5707,50.0341,49.1616,49.6989,145564.0
2023-09-20,49.9947,50.4875,48.6637,48.7031,166349.0
2023-09-21,48.3088,49.0975,47.6483,48.7524,176084.0
2023-09-22,48.6538,48.994,48.3384,48.7722,103637.0
2023-09-23,48.6538,48.994,48.3384,48.7722,103637.0
2023-09-24,48.6538,48.994,48.3384,48.7722,103637.0
2023-09-25,48.5651,49.5412,48.5651,49.4623,123563.0
2023-09-26,48.782,49.9651,48.782,49.4623,165302.0
2023-09-27,50.1524,50.7735,49.7114,50.4383,134424.0
2023-09-28,50.3397,52.489,50.1918,51.8481,281963.0
2023-09-29,52.4329,52.9186,51.6796,51.7094,290566.0
2023-09-30,52.4329,52.9186,51.6796,51.7094,290566.0
2023-10-01,52.4329,52.9186,51.6796,51.7094,290566.0
2023-10-02,51.6796,52.2842,50.8074,52.195,301088.0
2023-10-03,52.0265,52.0265,51.1642,51.7391,201925.0
2023-10-04,51.6103,52.3041,50.9561,52.1455,207116.0
2023-10-05,52.1455,53.88,52.0166,53.5728,180907.0
2023-10-06,53.0772,53.8701,51.9968,53.1664,249750.0
2023-10-07,53.0772,53.8701,51.9968,53.1664,249750.0
2023-10-08,53.0772,53.8701,51.9968,53.1664,249750.0
2023-10-09,52.7897,53.2457,52.4032,52.6411,204077.0
2023-10-10,53.2259,54.3557,52.8591,52.9384,231181.0
2023-10-11,53.1961,53.7512,52.0711,52.4428,167768.0
2023-10-12,52.4329,52.4329,51.0056,52.2942,177397.0
2023-10-13,52.3239,53.1713,50.6786,50.8371,177441.0
2023-10-14,52.3239,53.1713,50.6786,50.8371,177441.0
2023-10-15,52.3239,53.1713,50.6786,50.8371,177441.0
2023-10-16,51.8184,52.6708,51.0552,52.4032,308991.0
2023-10-17,48.6169,50.966,47.3284,49.8757,886413.0
2023-10-18,49.6477,49.7667,48.3691,48.6268,251704.0
2023-10-19,48.6566,50.2424,48.3592,48.5872,287068.0
2023-10-20,48.7458,48.7458,46.02,46.0597,332042.0
2023-10-21,48.7458,48.7458,46.02,46.0597,332042.0
2023-10-22,48.7458,48.7458,46.02,46.0597,332042.0
2023-10-23,46.1588,47.4275,45.9804,46.5751,206410.0
2023-10-24,46.6148,47.031,45.6434,45.9507,191414.0
2023-10-25,45.6137,46.1291,44.8108,45.9408,127963.0
2023-10-26,46.1985,47.8388,45.9625,47.5762,155984.0
2023-10-27,47.3581,47.3581,45.7177,46.4264,152884.0
2023-10-28,47.3581,47.3581,45.7177,46.4264,152884.0
2023-10-29,47.3581,47.3581,45.7177,46.4264,152884.0
2023-10-30,46.7139,47.7447,46.4264,46.7436,121854.0
2023-10-31,46.8229,47.0553,46.4463,46.7436,109583.0
2023-11-01,46.6048,46.7733,45.6137,46.694,134077.0
2023-11-02,47.3383,48.6962,46.8824,48.5773,155923.0
2023-11-03,50.6587,52.3536,50.4507,51.7986,260216.0
2023-11-04,50.6587,52.3536,50.4507,51.7986,260216.0
2023-11-05,50.6587,52.3536,50.4507,51.7986,260216.0
2023-11-06,50.857,51.4219,49.8856,50.4308,217576.0
2023-11-07,50.3515,50.5496,49.6477,49.9649,95455.0
2023-11-08,49.7865,49.8807,48.0519,48.5475,189814.0
2023-11-09,48.4682,48.6452,46.5255,46.8824,171139.0
2023-11-10,46.9914,47.1103,45.8753,46.6346,175831.0
2023-11-11,46.9914,47.1103,45.8753,46.6346,175831.0
2023-11-12,46.9914,47.1103,45.8753,46.6346,175831.0
2023-11-13,46.2678,47.5167,45.6533,47.2987,112145.0
2023-11-14,49.6676,52.1257,49.5684,51.1048,295911.0
2023-11-15,51.2733,51.7887,50.5844,51.0056,218511.0
2023-11-16,51.0453,51.2931,49.4792,50.0343,170127.0
2023-11-17,50.5993,51.7688,50.1235,51.4219,198031.0
2023-11-18,50.5993,51.7688,50.1235,51.4219,198031.0
2023-11-19,50.5993,51.7688,50.1235,51.4219,198031.0
2023-11-20,51.6697,51.6697,50.9263,51.4219,91627.0
2023-11-21,50.8867,50.9065,50.0046,50.0244,99579.0
2023-11-22,50.9858,50.9858,49.6693,50.2325,90759.0
2023-11-23,50.9858,50.9858,49.6693,50.2325,90759.0
2023-11-24,49.8955,50.6666,49.8955,50.1631,33320.0
2023-11-25,49.8955,50.6666,49.8955,50.1631,33320.0
2023-11-26,49.8955,50.6666,49.8955,50.1631,33320.0
2023-11-27,49.7369,51.0948,49.281,50.7083,127425.0
2023-11-28,50.8272,50.8272,49.9153,50.3614,136302.0
2023-11-29,50.5993,52.0662,50.5993,50.9759,149178.0
2023-11-30,51.6301,51.7887,50.4506,50.7083,153443.0
2023-12-01,50.7975,54.2269,50.1086,54.0089,213129.0
2023-12-02,50.7975,54.2269,50.1086,54.0089,213129.0
2023-12-03,50.7975,54.2269,50.1086,54.0089,213129.0
2023-12-04,53.6719,56.1086,53.1565,55.456,216355.0
2023-12-05,55.5056,55.5254,54.2567,54.5144,149783.0
2023-12-06,55.2578,57.0617,54.4252,54.782,153849.0
2023-12-07,55.0001,55.7831,54.5549,55.7335,161939.0
2023-12-08,55.5948,56.5661,55.5056,56.2688,112646.0
2023-12-09,55.5948,56.5661,55.5056,56.2688,112646.0
2023-12-10,55.5948,56.5661,55.5056,56.2688,112646.0
2023-12-11,55.9218,57.032,55.5056,56.4174,157077.0
2023-12-12,56.6355,56.6355,55.3371,55.5155,157181.0
2023-12-13,56.1597,60.7786,55.6825,60.6596,273020.0
2023-12-14,61.7351,65.3231,61.7351,64.8126,385990.0
2023-12-15,65.7146,66.349,64.1287,64.436,1188799.0
2023-12-16,65.7146,66.349,64.1287,64.436,1188799.0
2023-12-17,65.7146,66.349,64.1287,64.436,1188799.0
2023-12-18,64.7234,65.4272,63.648,64.2675,189416.0
2023-12-19,64.7433,67.1022,64.7433,66.6661,276638.0
2023-12-20,66.6364,69.2234,65.5858,65.665,373304.0
2023-12-21,66.3093,66.4481,65.3826,66.1111,131598.0
2023-12-22,66.6067,67.8853,66.4778,67.023,139997.0
2023-12-23,66.6067,67.8853,66.4778,67.023,139997.0
2023-12-24,66.6067,67.8853,66.4778,67.023,139997.0
2023-12-25,66.6067,67.8853,66.4778,67.023,139997.0
2023-12-26,67.3401,69.0449,66.904,68.6187,126686.0
2023-12-27,68.6386,69.2234,68.5097,68.8269,161071.0
2023-12-28,68.143,68.926,67.8357,68.8764,114031.0
2023-12-29,68.8565,69.2547,66.2086,66.328,218385.0
2023-12-30,68.8565,69.2547,66.2086,66.328,218385.0
2023-12-31,68.8565,69.2547,66.2086,66.328,218385.0
2024-01-01,68.8565,69.2547,66.2086,66.328,218385.0
2024-01-02,65.7606,66.7959,64.8946,65.5814,182685.0
2024-01-03,65.4321,65.4321,61.948,62.1968,272071.0
2024-01-04,62.605,63.8294,62.167,62.5453,181172.0
2024-01-05,61.9281,64.4566,61.9281,63.3317,150745.0
2024-01-06,61.9281,64.4566,61.9281,63.3317,150745.0
2024-01-07,61.9281,64.4566,61.9281,63.3317,150745.0
2024-01-08,63.5009,64.5561,63.1326,64.4765,125735.0
2024-01-09,63.0828,64.4167,62.7244,63.2719,129453.0
2024-01-10,62.7643,63.3715,61.8983,62.5154,136648.0
2024-01-11,61.8683,61.8683,60.1064,61.6195,226667.0
2024-01-12,62.6548,62.6747,61.1317,61.3407,133678.0
2024-01-13,62.6548,62.6747,61.1317,61.3407,133678.0
2024-01-14,62.6548,62.6747,61.1317,61.3407,133678.0
2024-01-15,62.6548,62.6747,61.1317,61.3407,133678.0
2024-01-16,61.4303,61.4303,59.5041,60.0964,129810.0
2024-01-17,58.6032,60.0566,58.6032,59.8376,216314.0
2024-01-18,60.4349,61.9082,59.6883,61.8584,169260.0
2024-01-19,61.8882,63.4661,61.4005,63.4113,154878.0
2024-01-20,61.8882,63.4661,61.4005,63.4113,154878.0
2024-01-21,61.8882,63.4661,61.4005,63.4113,154878.0
2024-01-22,64.5661,66.547,64.5063,65.9597,215269.0
2024-01-23,66.8755,66.8755,64.7004,65.4719,156374.0
2024-01-24,66.2086,66.6366,65.3724,65.89,118829.0
2024-01-25,67.0945,67.5724,65.0737,65.5117,129708.0
2024-01-26,65.6511,66.6764,65.4719,66.2185,103827.0
2024-01-27,65.6511,66.6764,65.4719,66.2185,103827.0
2024-01-28,65.6511,66.6764,65.4719,66.2185,103827.0
2024-01-29,66.1389,67.9407,65.9995,67.871,207117.0
2024-01-30,68.4882,70.519,67.9041,69.3941,182869.0
2024-01-31,67.9407,70.4393,66.5669,66.8357,355822.0
2024-02-01,67.6421,67.6421,62.7244,65.243,222811.0
2024-02-02,63.252,64.6357,62.9036,64.2376,250311.0
2024-02-03,63.252,64.6357,62.9036,64.2376,250311.0
2024-02-04,63.252,64.6357,62.9036,64.2376,250311.0
2024-02-05,63.0828,63.2321,60.5045,60.5742,227141.0
2024-02-06,60.2656,61.2113,59.4195,60.0864,195603.0
2024-02-07,60.2457,60.2457,57.7869,59.5489,194737.0
2024-02-08,59.3498,60.1959,58.6281,60.1462,194536.0
2024-02-09,60.1163,63.0081,59.3797,62.2864,266749.0
2024-02-10,60.1163,63.0081,59.3797,62.2864,266749.0
2024-02-11,60.1163,63.0081,59.3797,62.2864,266749.0
2024-02-12,62.4358,65.1036,62.3959,64.3271,217025.0
2024-02-13,61.1914,62.3163,58.8819,59.9272,336155.0
2024-02-14,60.2756,62.8937,60.1263,62.5353,188447.0
2024-02-15,63.1525,66.8059,63.1525,66.4475,233102.0
2024-02-16,65.1633,66.2733,64.8946,65.5516,171402.0
2024-02-17,65.1633,66.2733,64.8946,65.5516,171402.0
2024-02-18,65.1633,66.2733,64.8946,65.5516,171402.0
2024-02-19,65.1633,66.2733,64.8946,65.5516,171402.0
2024-02-20,64.3271,64.5231,63.0131,63.1326,188968.0
2024-02-21,62.7344,62.7344,61.6892,62.3959,145583.0
2024-02-22,62.0575,62.7891,61.4005,61.8683,170281.0
2024-02-23,61.7091,63.2321,61.0421,62.7045,99159.0
2024-02-24,61.7091,63.2321,61.0421,62.7045,99159.0
2024-02-25,61.7091,63.2321,61.0421,62.7045,99159.0
2024-02-26,62.1272,63.0669,60.9326,61.7588,140258.0
2024-02-27,62.3362,62.5901,61.9181,62.157,103090.0
2024-02-28,61.1317,62.4781,61.1317,61.6692,108338.0
2024-02-29,63.3715,63.9837,62.2864,62.9036,148398.0
2024-03-01,62.3462,62.3561,60.6041,62.0674,127173.0
2024-03-02,62.3462,62.3561,60.6041,62.0674,127173.0
2024-03-03,62.3462,62.3561,60.6041,62.0674,127173.0
2024-03-04,62.2864,63.2371,60.6638,61.1715,156976.0
2024-03-05,60.624,64.4665,60.0964,64.1181,163580.0
2024-03-06,64.1679,65.4072,62.6846,64.1579,226073.0
2024-03-07,65.2231,65.7706,64.0285,64.6357,141121.0
2024-03-08,66.6267,66.6267,64.357,65.1534,124053.0
2024-03-09,66.6267,66.6267,64.357,65.1534,124053.0
2024-03-10,66.6267,66.6267,64.357,65.1534,124053.0
2024-03-11,65.0638,65.6013,64.7651,65.024,121263.0
2024-03-12,64.6756,64.9194,63.2122,63.71,135207.0
2024-03-13,63.481,64.8946,63.4338,63.6204,131551.0
2024-03-14,62.9733,62.9733,61.0272,61.3606,309996.0
2024-03-15,61.1715,62.4358,60.7932,61.4303,690630.0
2024-03-16,61.1715,62.4358,60.7932,61.4303,690630.0
2024-03-17,61.1715,62.4358,60.7932,61.4303,690630.0
2024-03-18,61.6493,62.2466,60.8629,60.9824,162580.0
2024-03-19,60.9326,61.4503,60.3751,60.4548,174434.0
2024-03-20,60.415,63.9837,60.0466,63.471,184610.0
2024-03-21,63.7796,64.9443,63.7,64.6955,159055.0
2024-03-22,65.0837,65.0837,63.1873,63.6303,122153.0
2024-03-23,65.0837,65.0837,63.1873,63.6303,122153.0
2024-03-24,65.0837,65.0837,63.1873,63.6303,122153.0
2024-03-25,63.9986,64.8199,63.2819,63.3814,67896.0
2024-03-26,63.9787,63.9887,63.0529,63.4511,135662.0
2024-03-27,63.7199,66.119,63.7199,65.89,146235.0
2024-03-28,65.69,67.2,65.09,66.36,172885.0
2024-03-29,65.69,67.2,65.09,66.36,172885.0
2024-03-30,65.69,67.2,65.09,66.36,172885.0
2024-03-31,65.69,67.2,65.09,66.36,172885.0
2024-04-01,66.1,66.1,64.275,65.59,200144.0
2024-04-02,64.52,64.72,61.77,62.67,291598.0
2024-04-03,62.22,63.33,62.14,62.94,128992.0
2024-04-04,64.02,64.98,62.3477,62.56,188290.0
2024-04-05,62.35,63.105,61.55,62.87,265117.0
2024-04-06,62.35,63.105,61.55,62.87,265117.0
2024-04-07,62.35,63.105,61.55,62.87,265117.0
2024-04-08,63.25,64.79,62.33,64.51,107504.0
