,CBU US Equity,CBU US Equity,CBU US Equity,CBU US Equity,CBU US Equity
2022-05-30,61.7796,62.0415,61.1905,62.0227,147142.0
2022-05-31,61.3682,61.9853,60.6576,61.7142,179731.0
2022-06-01,61.5272,62.1256,60.6155,61.6207,169917.0
2022-06-02,61.7329,63.042,60.91,63.0233,197754.0
2022-06-03,62.7708,63.2944,62.7334,62.8082,175652.0
2022-06-04,62.7708,63.2944,62.7334,62.8082,175652.0
2022-06-05,62.7708,63.2944,62.7334,62.8082,175652.0
2022-06-06,63.3225,63.603,62.5838,62.855,237635.0
2022-06-07,62.3407,63.5235,62.0602,62.9859,135193.0
2022-06-08,62.4061,62.5651,61.5318,61.8264,121016.0
2022-06-09,61.7142,61.9994,60.0872,60.1059,180050.0
2022-06-10,59.5822,59.7973,58.7594,59.2737,160352.0
2022-06-11,59.5822,59.7973,58.7594,59.2737,160352.0
2022-06-12,59.5822,59.7973,58.7594,59.2737,160352.0
2022-06-13,58.3947,59.4887,58.3667,58.6098,200531.0
2022-06-14,58.4779,59.1653,58.0448,58.525,189477.0
2022-06-15,59.1747,59.9138,58.7981,58.9769,197598.0
2022-06-16,58.3179,58.4921,57.5082,57.8565,246607.0
2022-06-17,58.6851,59.2029,58.1107,58.1672,338855.0
2022-06-18,58.6851,59.2029,58.1107,58.1672,338855.0
2022-06-19,58.6851,59.2029,58.1107,58.1672,338855.0
2022-06-20,58.6851,59.2029,58.1107,58.1672,338855.0
2022-06-21,59.4289,59.4289,58.4309,58.8075,253546.0
2022-06-22,58.3461,59.0617,58.2426,58.9016,165240.0
2022-06-23,58.7981,59.0711,57.9224,58.5344,170439.0
2022-06-24,58.6568,60.0691,58.6568,60.0032,373718.0
2022-06-25,58.6568,60.0691,58.6568,60.0032,373718.0
2022-06-26,58.6568,60.0691,58.6568,60.0032,373718.0
2022-06-27,60.1444,60.1821,59.7019,59.8149,202883.0
2022-06-28,60.1162,60.6529,59.7819,59.7867,144418.0
2022-06-29,60.0315,60.0315,59.2782,59.523,167134.0
2022-06-30,58.8451,60.135,58.4309,59.5795,206844.0
2022-07-01,59.1558,60.5964,58.8451,60.4928,201689.0
2022-07-02,59.1558,60.5964,58.8451,60.4928,201689.0
2022-07-03,59.1558,60.5964,58.8451,60.4928,201689.0
2022-07-04,59.1558,60.5964,58.8451,60.4928,201689.0
2022-07-05,59.5513,60.5964,58.7133,60.5964,243168.0
2022-07-06,60.3516,60.8977,59.8149,60.6434,159611.0
2022-07-07,61.0012,61.2178,59.9985,60.0974,146239.0
2022-07-08,60.5022,60.5022,59.6078,60.2103,122742.0
2022-07-09,60.5022,60.5022,59.6078,60.2103,122742.0
2022-07-10,60.5022,60.5022,59.6078,60.2103,122742.0
2022-07-11,59.9279,60.2762,59.636,60.1256,164964.0
2022-07-12,59.4665,60.4646,59.4383,59.7207,203364.0
2022-07-13,59.476,59.476,58.5297,58.751,93925.0
2022-07-14,57.866,58.3791,57.3717,58.2426,121474.0
2022-07-15,59.0617,59.7867,58.6653,59.4289,160522.0
2022-07-16,59.0617,59.7867,58.6653,59.4289,160522.0
2022-07-17,59.0617,59.7867,58.6653,59.4289,160522.0
2022-07-18,59.7678,60.3415,59.2406,59.4571,124005.0
2022-07-19,59.9655,61.3967,59.9655,61.086,189190.0
2022-07-20,60.6623,61.6697,60.6623,61.359,160120.0
2022-07-21,60.9165,61.9427,60.8035,61.9427,145386.0
2022-07-22,61.9804,61.9804,61.0295,61.6038,199767.0
2022-07-23,61.9804,61.9804,61.0295,61.6038,199767.0
2022-07-24,61.9804,61.9804,61.0295,61.6038,199767.0
2022-07-25,62.2534,62.2723,61.2931,62.2064,269758.0
2022-07-26,62.0934,62.8372,61.9804,62.2346,196158.0
2022-07-27,62.2158,63.1055,61.9239,62.5547,189142.0
2022-07-28,62.4794,63.082,62.0557,62.8937,157985.0
2022-07-29,62.8937,63.5339,62.8937,63.3927,431293.0
2022-07-30,62.8937,63.5339,62.8937,63.3927,431293.0
2022-07-31,62.8937,63.5339,62.8937,63.3927,431293.0
2022-08-01,63.2609,64.5978,62.8748,64.0894,201730.0
2022-08-02,64.0612,64.3813,63.6781,63.854,160580.0
2022-08-03,64.1741,65.2192,63.5386,64.7108,252248.0
2022-08-04,64.7014,64.8721,63.6281,63.741,122501.0
2022-08-05,63.5527,64.3907,63.4,64.1647,126281.0
2022-08-06,63.5527,64.3907,63.4,64.1647,126281.0
2022-08-07,63.5527,64.3907,63.4,64.1647,126281.0
2022-08-08,64.3248,64.4943,63.6846,64.0141,114581.0
2022-08-09,64.3719,64.466,63.8917,64.4566,144460.0
2022-08-10,65.2851,65.5695,65.0027,65.1533,162395.0
2022-08-11,65.8971,66.1984,65.2287,66.1796,119399.0
2022-08-12,66.2832,67.3188,66.1325,67.2812,120590.0
2022-08-13,66.2832,67.3188,66.1325,67.2812,120590.0
2022-08-14,66.2832,67.3188,66.1325,67.2812,120590.0
2022-08-15,66.7633,67.7802,66.5844,67.7708,130637.0
2022-08-16,67.3188,68.5946,67.3188,68.2792,162641.0
2022-08-17,67.6107,68.3357,67.4977,67.9779,148551.0
2022-08-18,67.9873,67.9873,67.1964,67.4412,138758.0
2022-08-19,67.2435,67.2435,66.0195,66.3961,214312.0
2022-08-20,67.2435,67.2435,66.0195,66.3961,214312.0
2022-08-21,67.2435,67.2435,66.0195,66.3961,214312.0
2022-08-22,65.7559,65.7559,64.4849,64.6449,168847.0
2022-08-23,64.6449,65.4923,63.9576,63.9576,128258.0
2022-08-24,63.6469,63.7787,62.743,63.4492,151098.0
2022-08-25,63.5245,64.2636,63.2891,64.1459,168256.0
2022-08-26,64.4849,64.6636,63.4963,63.6092,220607.0
2022-08-27,64.4849,64.6636,63.4963,63.6092,220607.0
2022-08-28,64.4849,64.6636,63.4963,63.6092,220607.0
2022-08-29,63.0537,63.0537,62.0369,62.1028,181974.0
2022-08-30,62.3194,62.47,61.6367,62.084,140200.0
2022-08-31,62.0651,62.0651,61.2743,61.5567,140161.0
2022-09-01,61.6226,61.745,61.0812,61.4437,148641.0
2022-09-02,61.8486,62.2252,60.6905,61.0106,136092.0
2022-09-03,61.8486,62.2252,60.6905,61.0106,136092.0
2022-09-04,61.8486,62.2252,60.6905,61.0106,136092.0
2022-09-05,61.8486,62.2252,60.6905,61.0106,136092.0
2022-09-06,61.1048,61.1048,59.2029,59.8055,199710.0
2022-09-07,59.6643,60.3892,59.4854,60.361,211421.0
2022-09-08,60.0974,60.7564,59.7725,60.6246,195978.0
2022-09-09,60.7188,61.5426,60.4834,61.1895,169314.0
2022-09-10,60.7188,61.5426,60.4834,61.1895,169314.0
2022-09-11,60.7188,61.5426,60.4834,61.1895,169314.0
2022-09-12,61.3778,61.6979,60.8317,61.6603,238569.0
2022-09-13,60.9165,60.94,59.3253,59.6737,229820.0
2022-09-14,59.5694,59.6926,58.8867,59.503,228305.0
2022-09-15,59.484,60.6218,59.1896,60.0813,180519.0
2022-09-16,59.7874,60.6786,59.1427,60.5364,573317.0
2022-09-17,59.7874,60.6786,59.1427,60.5364,573317.0
2022-09-18,59.7874,60.6786,59.1427,60.5364,573317.0
2022-09-19,60.2425,62.1767,60.2425,61.8638,191890.0
2022-09-20,61.3328,62.5843,61.3328,62.3189,235455.0
2022-09-21,62.8782,62.8782,61.276,61.276,247126.0
2022-09-22,61.1811,61.1811,60.1572,60.6976,146474.0
2022-09-23,60.3279,60.6692,59.8159,60.6028,201875.0
2022-09-24,60.3279,60.6692,59.8159,60.6028,201875.0
2022-09-25,60.3279,60.6692,59.8159,60.6028,201875.0
2022-09-26,60.271,61.3139,60.0813,60.8683,247611.0
2022-09-27,61.3613,61.4751,58.6687,58.8014,305424.0
2022-09-28,59.0479,59.4129,58.3179,58.7445,389710.0
2022-09-29,58.4222,58.4506,57.3413,57.8059,263281.0
2022-09-30,57.986,58.4506,56.8957,56.9621,344896.0
2022-10-01,57.986,58.4506,56.8957,56.9621,344896.0
2022-10-02,57.986,58.4506,56.8957,56.9621,344896.0
2022-10-03,57.2939,58.2894,56.8862,57.8533,236087.0
2022-10-04,58.4032,59.8728,58.4032,59.5599,208602.0
2022-10-05,58.7066,59.7495,58.7066,59.1332,186446.0
2022-10-06,59.0289,59.228,58.5549,58.9057,138313.0
2022-10-07,58.4601,58.4601,57.3508,57.4551,200704.0
2022-10-08,58.4601,58.4601,57.3508,57.4551,200704.0
2022-10-09,58.4601,58.4601,57.3508,57.4551,200704.0
2022-10-10,57.8912,58.0666,57.4409,57.6447,139237.0
2022-10-11,57.6732,58.8109,57.5404,58.3558,258175.0
2022-10-12,58.2799,58.7635,57.493,57.7869,190093.0
2022-10-13,57.0474,60.1003,56.9147,59.759,181547.0
2022-10-14,60.3942,60.7924,59.2849,59.6263,179395.0
2022-10-15,60.3942,60.7924,59.2849,59.6263,179395.0
2022-10-16,60.3942,60.7924,59.2849,59.6263,179395.0
2022-10-17,60.3942,60.5554,59.6926,60.3847,197666.0
2022-10-18,61.3328,61.3613,60.2899,60.5838,218024.0
2022-10-19,60.0908,60.7924,59.2186,59.8633,306993.0
2022-10-20,59.8064,59.8064,56.6966,56.9336,355823.0
2022-10-21,57.0853,57.9481,56.1372,57.7775,294072.0
2022-10-22,57.0853,57.9481,56.1372,57.7775,294072.0
2022-10-23,57.0853,57.9481,56.1372,57.7775,294072.0
2022-10-24,58.2515,58.5454,56.9242,57.1991,297561.0
2022-10-25,56.5544,57.4835,56.3174,56.981,315999.0
2022-10-26,57.3603,57.9007,56.5354,56.9526,199239.0
2022-10-27,57.3129,58.5265,57.3129,57.6352,187694.0
2022-10-28,58.0334,58.8109,57.768,58.7635,239175.0
2022-10-29,58.0334,58.8109,57.768,58.7635,239175.0
2022-10-30,58.0334,58.8109,57.768,58.7635,239175.0
2022-10-31,58.7635,59.3987,58.2989,59.1901,858356.0
2022-11-01,59.6452,60.0529,58.9815,59.4556,227821.0
2022-11-02,59.3892,60.982,59.0289,59.5978,352955.0
2022-11-03,59.2375,59.2375,58.0714,58.6023,339598.0
2022-11-04,59.1238,60.4037,58.8867,60.3847,181374.0
2022-11-05,59.1238,60.4037,58.8867,60.3847,181374.0
2022-11-06,59.1238,60.4037,58.8867,60.3847,181374.0
2022-11-07,60.4037,60.9204,59.759,59.8917,157182.0
2022-11-08,59.8917,60.271,59.1095,59.2849,154635.0
2022-11-09,59.2755,59.4603,58.7019,59.0858,137559.0
2022-11-10,60.2615,61.9586,60.2093,61.7026,240332.0
2022-11-11,61.9491,62.006,61.02,61.9207,260335.0
2022-11-12,61.9491,62.006,61.02,61.9207,260335.0
2022-11-13,61.9491,62.006,61.02,61.9207,260335.0
2022-11-14,61.8827,62.1577,61.0294,61.0294,145277.0
2022-11-15,61.513,62.5085,61.3897,61.987,169216.0
2022-11-16,62.1387,62.1387,60.8493,60.9726,135105.0
2022-11-17,60.6976,60.9157,59.9676,60.3753,134007.0
2022-11-18,61.4087,61.4751,60.4843,60.6407,163286.0
2022-11-19,61.4087,61.4751,60.4843,60.6407,163286.0
2022-11-20,61.4087,61.4751,60.4843,60.6407,163286.0
2022-11-21,60.8588,61.0958,60.6976,61.0579,120833.0
2022-11-22,61.4371,61.7595,60.9062,61.4182,151333.0
2022-11-23,61.3044,61.8922,61.1527,61.3423,116727.0
2022-11-24,61.3044,61.8922,61.1527,61.3423,116727.0
2022-11-25,61.7595,62.0818,61.494,61.8164,57747.0
2022-11-26,61.7595,62.0818,61.494,61.8164,57747.0
2022-11-27,61.7595,62.0818,61.494,61.8164,57747.0
2022-11-28,61.75,61.75,60.2425,60.5364,130772.0
2022-11-29,60.3279,60.8736,60.1999,60.489,94731.0
2022-11-30,60.3468,61.8353,59.6594,61.7595,298333.0
2022-12-01,62.006,62.006,60.8303,61.5414,152490.0
2022-12-02,61.0863,61.8827,61.0105,61.8164,100673.0
2022-12-03,61.0863,61.8827,61.0105,61.8164,100673.0
2022-12-04,61.0863,61.8827,61.0105,61.8164,100673.0
2022-12-05,61.1622,61.3613,58.8298,59.228,199771.0
2022-12-06,59.247,59.4651,58.626,59.1143,153349.0
2022-12-07,58.8488,59.5504,58.6497,58.8014,100683.0
2022-12-08,59.0953,59.2755,58.515,58.9057,107432.0
2022-12-09,58.5454,58.9152,58.3937,58.6118,132264.0
2022-12-10,58.5454,58.9152,58.3937,58.6118,132264.0
2022-12-11,58.5454,58.9152,58.3937,58.6118,132264.0
2022-12-12,58.8583,59.1996,58.2705,58.735,234407.0
2022-12-13,59.3229,60.3279,58.242,58.4222,313129.0
2022-12-14,58.3457,58.6418,57.0279,57.0757,218307.0
2022-12-15,56.56,56.9802,55.7722,56.2831,211975.0
2022-12-16,55.6529,57.2667,55.6529,57.2189,641676.0
2022-12-17,55.6529,57.2667,55.6529,57.2189,641676.0
2022-12-18,55.6529,57.2667,55.6529,57.2189,641676.0
2022-12-19,57.0757,57.7919,57.0757,57.6295,232916.0
2022-12-20,58.0879,58.7325,57.8778,58.2789,242756.0
2022-12-21,58.6227,59.3627,58.5272,59.0046,228639.0
2022-12-22,58.7277,58.8805,57.7346,58.8518,151487.0
2022-12-23,58.7086,59.6635,58.7086,59.4725,100021.0
2022-12-24,58.7086,59.6635,58.7086,59.4725,100021.0
2022-12-25,58.7086,59.6635,58.7086,59.4725,100021.0
2022-12-26,58.7086,59.6635,58.7086,59.4725,100021.0
2022-12-27,59.3102,59.9214,59.2529,59.6062,102681.0
2022-12-28,59.8545,59.8545,58.9187,58.9282,113843.0
2022-12-29,59.4343,60.5373,59.2147,60.3224,178401.0
2022-12-30,60.0837,60.2938,59.568,60.1123,147577.0
2022-12-31,60.0837,60.2938,59.568,60.1123,147577.0
2023-01-01,60.0837,60.2938,59.568,60.1123,147577.0
2023-01-02,60.0837,60.2938,59.568,60.1123,147577.0
2023-01-03,60.0646,60.5612,59.2052,59.4343,267021.0
2023-01-04,59.9596,60.332,58.9855,59.272,233786.0
2023-01-05,59.3198,59.3198,58.3648,58.9855,124010.0
2023-01-06,59.4534,61.1628,59.3102,60.9431,129130.0
2023-01-07,59.4534,61.1628,59.3102,60.9431,129130.0
2023-01-08,59.4534,61.1628,59.3102,60.9431,129130.0
2023-01-09,60.9622,61.4743,60.1601,60.5325,138024.0
2023-01-10,60.5039,61.5256,60.3224,61.1723,203430.0
2023-01-11,61.0768,61.6545,60.4179,61.1914,157402.0
2023-01-12,61.2964,61.9362,60.8285,61.4874,127428.0
2023-01-13,61.0482,61.9362,60.5134,61.3537,355158.0
2023-01-14,61.0482,61.9362,60.5134,61.3537,355158.0
2023-01-15,61.0482,61.9362,60.5134,61.3537,355158.0
2023-01-16,61.0482,61.9362,60.5134,61.3537,355158.0
2023-01-17,61.2964,61.2964,59.9787,60.0455,148315.0
2023-01-18,59.7208,59.7208,57.2571,57.811,252533.0
2023-01-19,57.2953,57.7632,56.8656,57.3049,227318.0
2023-01-20,57.6773,58.3075,57.1712,58.1929,392567.0
2023-01-21,57.6773,58.3075,57.1712,58.1929,392567.0
2023-01-22,57.6773,58.3075,57.1712,58.1929,392567.0
2023-01-23,58.1261,58.8136,57.7728,58.1261,153920.0
2023-01-24,58.2502,59.1861,57.2571,57.3431,155599.0
2023-01-25,56.2831,57.4099,52.5876,52.6162,327005.0
2023-01-26,52.8931,53.2369,52.1674,52.6449,283696.0
2023-01-27,52.6449,53.6475,52.5876,53.3515,222468.0
2023-01-28,52.6449,53.6475,52.5876,53.3515,222468.0
2023-01-29,52.6449,53.6475,52.5876,53.3515,222468.0
2023-01-30,53.151,53.5425,52.9695,53.0841,190692.0
2023-01-31,53.3706,55.1086,53.151,55.1086,929055.0
2023-02-01,54.8221,56.3881,54.6884,55.7579,326111.0
2023-02-02,56.3977,59.3962,56.3977,59.3962,333027.0
2023-02-03,59.0715,60.0741,58.9664,59.7113,298744.0
2023-02-04,59.0715,60.0741,58.9664,59.7113,298744.0
2023-02-05,59.0715,60.0741,58.9664,59.7113,298744.0
2023-02-06,59.463,60.055,58.4006,58.7659,177369.0
2023-02-07,58.3553,59.5585,58.3266,59.5489,196198.0
2023-02-08,58.9473,59.4916,58.5654,58.6895,168783.0
2023-02-09,58.8709,59.0381,57.9542,58.0115,103806.0
2023-02-10,57.8874,58.6172,57.4959,58.5367,153385.0
2023-02-11,57.8874,58.6172,57.4959,58.5367,153385.0
2023-02-12,57.8874,58.6172,57.4959,58.5367,153385.0
2023-02-13,58.4603,58.5081,57.9638,58.212,153784.0
2023-02-14,57.9065,58.2502,57.1139,57.2285,153611.0
2023-02-15,56.7892,58.0784,56.7892,58.0497,131733.0
2023-02-16,57.5627,58.0975,57.3908,57.6391,111618.0
2023-02-17,57.6773,58.107,57.2285,58.0784,118011.0
2023-02-18,57.6773,58.107,57.2285,58.0784,118011.0
2023-02-19,57.6773,58.107,57.2285,58.0784,118011.0
2023-02-20,57.6773,58.107,57.2285,58.0784,118011.0
2023-02-21,57.5054,57.811,56.9754,57.2476,161873.0
2023-02-22,57.3335,57.7823,56.7988,56.9897,196109.0
2023-02-23,57.0375,57.9065,56.7128,57.4577,187695.0
2023-02-24,56.9325,57.5436,56.6651,57.5341,220707.0
2023-02-25,56.9325,57.5436,56.6651,57.5341,220707.0
2023-02-26,56.9325,57.5436,56.6651,57.5341,220707.0
2023-02-27,57.7346,58.637,57.5436,57.9447,201301.0
2023-02-28,57.9733,58.6895,57.9733,58.298,381825.0
2023-03-01,57.8205,58.2502,57.3478,57.5913,272639.0
2023-03-02,57.1712,57.1712,56.0635,56.7319,114608.0
2023-03-03,56.9134,57.0566,55.7674,56.9706,167967.0
2023-03-04,56.9134,57.0566,55.7674,56.9706,167967.0
2023-03-05,56.9134,57.0566,55.7674,56.9706,167967.0
2023-03-06,56.9706,57.4195,55.5478,55.5669,318270.0
2023-03-07,55.4141,55.5765,53.8672,54.0581,196620.0
2023-03-08,54.1918,54.7934,53.7621,54.2778,165260.0
2023-03-09,53.9817,53.9817,51.7568,51.8809,353302.0
2023-03-10,51.2793,52.8263,49.8899,51.7663,479290.0
2023-03-11,51.2793,52.8263,49.8899,51.7663,479290.0
2023-03-12,51.2793,52.8263,49.8899,51.7663,479290.0
2023-03-13,49.2835,52.8358,46.7816,49.6082,798508.0
2023-03-14,53.4991,55.0159,51.6885,52.0641,667651.0
2023-03-15,49.2711,53.0849,49.117,51.9774,515924.0
2023-03-16,51.2551,55.5697,51.0047,54.4621,425491.0
2023-03-17,54.0576,54.0576,51.2358,51.8522,1045885.0
2023-03-18,54.0576,54.0576,51.2358,51.8522,1045885.0
2023-03-19,54.0576,54.0576,51.2358,51.8522,1045885.0
2023-03-20,52.7479,53.682,51.8907,52.2085,380049.0
2023-03-21,53.6435,54.8859,53.0368,53.7013,375182.0
2023-03-22,53.7687,53.7687,51.0817,51.1973,318938.0
2023-03-23,51.3321,51.8522,49.7045,49.9068,283022.0
2023-03-24,49.4349,51.6355,49.0785,51.2936,331179.0
2023-03-25,49.4349,51.6355,49.0785,51.2936,331179.0
2023-03-26,49.4349,51.6355,49.0785,51.2936,331179.0
2023-03-27,52.2278,52.2278,51.0625,51.101,284539.0
2023-03-28,50.8313,51.6018,50.5809,51.3514,235662.0
2023-03-29,51.8811,51.9389,50.3402,51.1299,212709.0
2023-03-30,51.4477,51.4477,49.5215,49.8875,258124.0
2023-03-31,50.1283,50.8217,49.9164,50.552,348816.0
2023-04-01,50.1283,50.8217,49.9164,50.552,348816.0
2023-04-02,50.1283,50.8217,49.9164,50.552,348816.0
2023-04-03,50.6002,50.8602,49.3674,49.8105,218685.0
2023-04-04,49.926,49.926,47.7398,48.4814,263032.0
2023-04-05,47.9228,48.2984,47.2101,47.605,402964.0
2023-04-06,47.5183,47.7206,46.8827,47.3353,290467.0
2023-04-07,47.5183,47.7206,46.8827,47.3353,290467.0
2023-04-08,47.5183,47.7206,46.8827,47.3353,290467.0
2023-04-09,47.5183,47.7206,46.8827,47.3353,290467.0
2023-04-10,47.2198,48.4429,46.9442,47.7784,359336.0
2023-04-11,48.1347,48.2792,47.3161,47.3931,373681.0
2023-04-12,47.7302,47.7302,46.3819,46.5167,213775.0
2023-04-13,46.6227,47.3979,46.2134,47.1042,209132.0
2023-04-14,47.6339,48.0769,45.1588,45.6692,353071.0
2023-04-15,47.6339,48.0769,45.1588,45.6692,353071.0
2023-04-16,47.6339,48.0769,45.1588,45.6692,353071.0
2023-04-17,45.6307,47.6532,45.1684,47.6146,363455.0
2023-04-18,47.7447,47.8554,45.4814,45.7174,376461.0
2023-04-19,46.0159,47.2198,45.5488,46.7671,188382.0
2023-04-20,46.4012,46.6612,45.9774,46.4782,395350.0
2023-04-21,46.4397,46.4397,45.361,45.5537,487030.0
2023-04-22,46.4397,46.4397,45.361,45.5537,487030.0
2023-04-23,46.4397,46.4397,45.361,45.5537,487030.0
2023-04-24,45.3418,46.1604,45.3418,45.4573,358920.0
2023-04-25,45.2647,46.4686,44.0272,44.4461,572668.0
2023-04-26,43.849,45.1877,43.849,44.7832,630616.0
2023-04-27,44.8506,47.0946,44.8265,47.0368,667636.0
2023-04-28,46.8442,48.6259,46.6227,48.1154,2862520.0
2023-04-29,46.8442,48.6259,46.6227,48.1154,2862520.0
2023-04-30,46.8442,48.6259,46.6227,48.1154,2862520.0
2023-05-01,47.8169,48.0384,46.7431,46.9694,360338.0
2023-05-02,46.5745,46.5745,44.215,45.7463,751849.0
2023-05-03,45.7366,48.04,45.7366,46.6516,805322.0
2023-05-04,45.1395,46.5119,44.5906,45.5825,697875.0
2023-05-05,46.902,46.9886,45.7366,46.7479,395897.0
2023-05-06,46.902,46.9886,45.7366,46.7479,395897.0
2023-05-07,46.902,46.9886,45.7366,46.7479,395897.0
2023-05-08,47.1909,47.4798,45.3899,45.7559,214976.0
2023-05-09,45.2647,45.8522,44.5809,44.9951,227676.0
2023-05-10,45.8329,45.9485,44.0946,44.7639,203056.0
2023-05-11,44.109,44.3016,43.1748,43.2037,406345.0
2023-05-12,43.4638,43.5697,42.6259,43.5504,272968.0
2023-05-13,43.4638,43.5697,42.6259,43.5504,272968.0
2023-05-14,43.4638,43.5697,42.6259,43.5504,272968.0
2023-05-15,43.6468,44.9662,43.3097,44.8217,200185.0
2023-05-16,44.7928,44.9854,44.0031,44.0031,177602.0
2023-05-17,45.0432,46.719,44.398,46.613,366125.0
2023-05-18,45.9293,47.1032,45.6789,46.7671,260390.0
2023-05-19,47.1331,47.4943,45.0336,46.0256,290345.0
2023-05-20,47.1331,47.4943,45.0336,46.0256,290345.0
2023-05-21,47.1331,47.4943,45.0336,46.0256,290345.0
2023-05-22,46.2471,47.8843,45.9678,47.8265,306853.0
2023-05-23,47.5857,48.9341,47.4413,47.8554,255958.0
2023-05-24,47.8939,47.8939,46.9694,47.2005,153675.0
2023-05-25,46.8827,47.2872,45.8426,46.8538,241917.0
2023-05-26,46.7864,47.9276,46.1989,47.7109,165515.0
2023-05-27,46.7864,47.9276,46.1989,47.7109,165515.0
2023-05-28,46.7864,47.9276,46.1989,47.7109,165515.0
2023-05-29,46.7864,47.9276,46.1989,47.7109,165515.0
2023-05-30,47.9325,48.7703,47.2487,48.7607,194083.0
2023-05-31,48.4718,48.7318,46.7017,47.6146,269936.0
2023-06-01,48.0095,48.9967,47.2487,48.2503,215580.0
2023-06-02,49.1074,51.3514,49.0111,51.0914,345546.0
2023-06-03,49.1074,51.3514,49.0111,51.0914,345546.0
2023-06-04,49.1074,51.3514,49.0111,51.0914,345546.0
2023-06-05,50.4172,50.4172,48.7077,49.2326,252566.0
2023-06-06,50.2535,53.0079,49.7912,51.4477,364760.0
2023-06-07,51.9581,53.5857,51.4381,52.8634,350027.0
2023-06-08,52.6612,52.6612,50.9854,52.3145,210799.0
2023-06-09,52.0255,52.4782,51.5662,52.4108,203386.0
2023-06-10,52.0255,52.4782,51.5662,52.4108,203386.0
2023-06-11,52.0255,52.4782,51.5662,52.4108,203386.0
2023-06-12,52.3434,53.4509,48.4718,48.8666,567750.0
2023-06-13,49.1363,50.5039,48.6596,50.0801,420568.0
2023-06-14,50.1092,50.6629,48.7106,49.2448,382098.0
2023-06-15,49.0117,50.5269,49.0117,50.0024,339997.0
2023-06-16,50.5463,50.5589,48.798,50.3909,980781.0
2023-06-17,50.5463,50.5589,48.798,50.3909,980781.0
2023-06-18,50.5463,50.5589,48.798,50.3909,980781.0
2023-06-19,50.5463,50.5589,48.798,50.3909,980781.0
2023-06-20,50.3521,50.3521,48.8271,49.0505,432169.0
2023-06-21,48.7688,49.2059,47.6616,47.6907,275470.0
2023-06-22,47.6616,47.6616,45.7287,45.9424,391039.0
2023-06-23,45.2916,46.0298,44.9128,45.4761,678464.0
2023-06-24,45.2916,46.0298,44.9128,45.4761,678464.0
2023-06-25,45.2916,46.0298,44.9128,45.4761,678464.0
2023-06-26,45.5441,46.4669,45.3984,45.7481,408903.0
2023-06-27,45.9715,46.904,45.4373,46.3309,299487.0
2023-06-28,47.4964,47.4964,45.8938,46.7194,278268.0
2023-06-29,47.1274,48.0307,46.4572,47.1759,338658.0
2023-06-30,47.5936,47.5936,45.515,45.5344,236813.0
2023-07-01,47.5936,47.5936,45.515,45.5344,236813.0
2023-07-02,47.5936,47.5936,45.515,45.5344,236813.0
2023-07-03,45.4761,47.1079,45.4761,47.1079,169454.0
2023-07-04,45.4761,47.1079,45.4761,47.1079,169454.0
2023-07-05,46.5931,47.1079,45.5393,45.8841,316493.0
2023-07-06,45.0488,45.0488,43.281,43.5821,393772.0
2023-07-07,43.145,43.417,40.8868,43.0576,1069333.0
2023-07-08,43.145,43.417,40.8868,43.0576,1069333.0
2023-07-09,43.145,43.417,40.8868,43.0576,1069333.0
2023-07-10,43.0285,44.0289,42.64,43.1645,552101.0
2023-07-11,43.4364,43.5141,42.4797,43.145,382578.0
2023-07-12,44.2912,44.6603,43.1547,43.3199,409398.0
2023-07-13,43.6501,44.3154,43.2082,44.1552,539104.0
2023-07-14,44.3883,44.3883,42.7079,43.6598,561344.0
2023-07-15,44.3883,44.3883,42.7079,43.6598,561344.0
2023-07-16,44.3883,44.3883,42.7079,43.6598,561344.0
2023-07-17,43.757,45.0075,43.4656,44.9808,504800.0
2023-07-18,45.0294,47.4673,45.0294,47.1856,483751.0
2023-07-19,47.3896,48.6814,47.1565,48.6329,543984.0
2023-07-20,48.8174,49.1039,47.5839,49.0311,527615.0
2023-07-21,49.2545,49.3419,48.2152,48.3123,470915.0
2023-07-22,49.2545,49.3419,48.2152,48.3123,470915.0
2023-07-23,49.2545,49.3419,48.2152,48.3123,470915.0
2023-07-24,48.1569,49.5993,48.1278,49.3128,442325.0
2023-07-25,49.0797,49.9635,48.2638,49.1282,506311.0
2023-07-26,49.847,51.5176,49.847,51.3039,478819.0
2023-07-27,51.673,51.673,50.3521,51.0028,538758.0
2023-07-28,51.5953,52.1101,50.726,51.0805,907580.0
2023-07-29,51.5953,52.1101,50.726,51.0805,907580.0
2023-07-30,51.5953,52.1101,50.726,51.0805,907580.0
2023-07-31,52.1878,52.9357,50.6677,52.2849,5232848.0
2023-08-01,53.0426,53.6253,52.0227,53.5865,766496.0
2023-08-02,52.9357,53.8584,52.4696,53.2465,472620.0
2023-08-03,53.3339,53.3922,52.5472,52.7706,309402.0
2023-08-04,52.3432,52.96,51.9353,52.3238,203515.0
2023-08-05,52.3432,52.96,51.9353,52.3238,203515.0
2023-08-06,52.3432,52.96,51.9353,52.3238,203515.0
2023-08-07,52.5472,53.2757,52.1587,53.1397,281440.0
2023-08-08,51.8964,52.3432,50.8863,52.1392,346733.0
2023-08-09,51.9547,51.9547,50.4492,50.7891,214878.0
2023-08-10,51.1097,51.6147,50.1384,50.2938,243258.0
2023-08-11,49.9441,50.5512,49.7353,50.4589,390815.0
2023-08-12,49.9441,50.5512,49.7353,50.4589,390815.0
