,NBTB US Equity,NBTB US Equity,NBTB US Equity,NBTB US Equity,NBTB US Equity
2022-05-31,35.0128,35.0364,34.508,34.8949,160852.0
2022-06-01,35.0931,35.1497,34.508,35.0081,130391.0
2022-06-02,35.0081,35.4611,34.725,35.4611,104318.0
2022-06-03,35.4328,35.4328,35.0742,35.1591,142293.0
2022-06-04,35.4328,35.4328,35.0742,35.1591,142293.0
2022-06-05,35.4328,35.4328,35.0742,35.1591,142293.0
2022-06-06,35.3384,35.4988,35.1497,35.4233,85515.0
2022-06-07,35.3667,35.6309,35.0931,35.5082,93237.0
2022-06-08,35.2252,35.2818,34.8194,35.0364,144683.0
2022-06-09,34.9704,35.2346,34.4231,34.4703,148482.0
2022-06-10,33.9513,34.291,33.555,33.8286,119671.0
2022-06-11,33.9513,34.291,33.555,33.8286,119671.0
2022-06-12,33.9513,34.291,33.555,33.8286,119671.0
2022-06-13,33.2719,33.9607,33.2719,33.4323,163274.0
2022-06-14,33.4512,33.9796,33.4512,33.7909,143233.0
2022-06-15,34.1117,34.5552,33.8097,34.0173,201813.0
2022-06-16,33.6399,33.989,33.3191,33.4889,203838.0
2022-06-17,33.772,34.1777,33.7248,33.9513,514025.0
2022-06-18,33.772,34.1777,33.7248,33.9513,514025.0
2022-06-19,33.772,34.1777,33.7248,33.9513,514025.0
2022-06-20,33.772,34.1777,33.7248,33.9513,514025.0
2022-06-21,34.4042,34.7628,34.0645,34.6967,159887.0
2022-06-22,34.3665,34.9987,34.2344,34.9138,127863.0
2022-06-23,34.7345,35.1072,34.2815,34.5458,146166.0
2022-06-24,34.5458,35.5271,34.5458,35.329,299939.0
2022-06-25,34.5458,35.5271,34.5458,35.329,299939.0
2022-06-26,34.5458,35.5271,34.5458,35.329,299939.0
2022-06-27,35.6309,35.9706,35.5365,35.7913,125762.0
2022-06-28,36.0272,36.4613,35.7913,35.9706,142164.0
2022-06-29,35.9706,36.0838,35.3195,35.3573,136775.0
2022-06-30,34.9515,35.8008,34.8855,35.4705,151424.0
2022-07-01,35.2535,36.0131,35.027,36.0084,150882.0
2022-07-02,35.2535,36.0131,35.027,36.0084,150882.0
2022-07-03,35.2535,36.0131,35.027,36.0084,150882.0
2022-07-04,35.2535,36.0131,35.027,36.0084,150882.0
2022-07-05,35.4611,36.2065,35.1119,36.1405,205314.0
2022-07-06,35.8479,36.2348,35.4799,35.8008,236247.0
2022-07-07,36.0367,36.1876,35.3761,35.4611,139779.0
2022-07-08,35.6026,35.8574,35.3101,35.8196,146246.0
2022-07-09,35.6026,35.8574,35.3101,35.8196,146246.0
2022-07-10,35.6026,35.8574,35.3101,35.8196,146246.0
2022-07-11,35.6592,35.9423,35.5932,35.8479,74014.0
2022-07-12,35.697,36.282,35.697,36.0367,133849.0
2022-07-13,35.9423,35.9513,35.3006,35.7064,158273.0
2022-07-14,35.1968,35.3573,34.725,35.329,110337.0
2022-07-15,35.8102,36.3103,35.5649,36.1876,167305.0
2022-07-16,35.8102,36.3103,35.5649,36.1876,167305.0
2022-07-17,35.8102,36.3103,35.5649,36.1876,167305.0
2022-07-18,36.3481,36.6217,35.8574,36.0272,74606.0
2022-07-19,36.282,37.1501,36.1357,36.8387,161258.0
2022-07-20,36.6123,37.0463,36.3699,36.9237,122141.0
2022-07-21,36.6217,37.0086,36.5273,37.0086,121823.0
2022-07-22,36.9331,37.2728,36.8293,37.169,136954.0
2022-07-23,36.9331,37.2728,36.8293,37.169,136954.0
2022-07-24,36.9331,37.2728,36.8293,37.169,136954.0
2022-07-25,37.2539,37.8012,37.2539,37.7352,226242.0
2022-07-26,37.7352,37.8107,36.9331,37.1313,172173.0
2022-07-27,37.3672,38.273,37.3672,37.9522,166030.0
2022-07-28,38.0088,38.1221,37.6974,37.9899,125323.0
2022-07-29,38.0183,38.4334,37.9239,38.2542,132859.0
2022-07-30,38.0183,38.4334,37.9239,38.2542,132859.0
2022-07-31,38.0183,38.4334,37.9239,38.2542,132859.0
2022-08-01,38.1126,38.9336,38.0843,38.6127,136291.0
2022-08-02,38.641,38.6977,37.9899,37.9994,107092.0
2022-08-03,38.0937,38.5939,37.6031,38.4146,121220.0
2022-08-04,38.3202,38.4429,37.9428,38.0183,94044.0
2022-08-05,37.9805,38.3013,37.9145,38.1504,93320.0
2022-08-06,37.9805,38.3013,37.9145,38.1504,93320.0
2022-08-07,37.9805,38.3013,37.9145,38.1504,93320.0
2022-08-08,38.207,38.3627,37.8484,38.1787,112781.0
2022-08-09,38.273,38.3391,37.6239,38.3202,145741.0
2022-08-10,38.6033,38.8958,38.358,38.6127,143661.0
2022-08-11,38.9619,39.094,38.7637,38.9996,90588.0
2022-08-12,39.2544,39.6318,39.1883,39.6224,94731.0
2022-08-13,39.2544,39.6318,39.1883,39.6224,94731.0
2022-08-14,39.2544,39.6318,39.1883,39.6224,94731.0
2022-08-15,39.2638,39.8677,39.2638,39.8206,130460.0
2022-08-16,39.7451,40.2263,39.7356,40.1225,98804.0
2022-08-17,39.8394,39.9055,39.311,39.7168,101469.0
2022-08-18,39.7828,40.0187,39.6224,39.9244,65748.0
2022-08-19,39.8017,39.8111,39.2544,39.4997,99786.0
2022-08-20,39.8017,39.8111,39.2544,39.4997,99786.0
2022-08-21,39.8017,39.8111,39.2544,39.4997,99786.0
2022-08-22,39.1506,39.2355,38.4618,38.5939,115215.0
2022-08-23,38.6599,39.0279,37.9805,38.0088,90879.0
2022-08-24,37.9428,38.1221,37.5653,37.6597,67060.0
2022-08-25,37.7257,38.273,37.5842,38.1315,162785.0
2022-08-26,38.3674,38.3674,37.5087,37.5465,109625.0
2022-08-27,38.3674,38.3674,37.5087,37.5465,109625.0
2022-08-28,38.3674,38.3674,37.5087,37.5465,109625.0
2022-08-29,37.3672,37.4238,36.9048,36.9425,79892.0
2022-08-30,37.1218,37.1218,36.6689,36.9992,82679.0
2022-08-31,37.0562,37.0847,36.7424,36.8755,95322.0
2022-09-01,36.7995,36.9231,36.4096,36.79,114282.0
2022-09-02,37.0087,37.2464,36.343,36.6093,87068.0
2022-09-03,37.0087,37.2464,36.343,36.6093,87068.0
2022-09-04,37.0087,37.2464,36.343,36.6093,87068.0
2022-09-05,37.0087,37.2464,36.343,36.6093,87068.0
2022-09-06,36.7139,36.7139,35.6204,36.0292,153014.0
2022-09-07,36.0292,36.3145,35.82,36.2099,114541.0
2022-09-08,36.1433,36.6949,35.8866,36.6758,118368.0
2022-09-09,36.809,37.0467,36.2884,36.9896,109920.0
2022-09-10,36.809,37.0467,36.2884,36.9896,109920.0
2022-09-11,36.809,37.0467,36.2884,36.9896,109920.0
2022-09-12,37.2179,37.389,36.9373,37.2844,95234.0
2022-09-13,36.9611,37.5423,36.4001,36.5998,136977.0
2022-09-14,36.5237,36.7709,36.2194,36.3716,128134.0
2022-09-15,36.4001,37.2939,36.2955,37.0372,128469.0
2022-09-16,36.866,37.5697,36.4857,37.5126,382826.0
2022-09-17,36.866,37.5697,36.4857,37.5126,382826.0
2022-09-18,36.866,37.5697,36.4857,37.5126,382826.0
2022-09-19,37.0467,38.0261,37.0467,37.7694,132931.0
2022-09-20,37.6648,38.2543,37.5602,38.0356,126317.0
2022-09-21,38.1687,38.4635,37.6077,37.7789,149969.0
2022-09-22,37.931,37.931,37.0752,37.408,96108.0
2022-09-23,37.1133,37.2369,36.7614,37.2083,95979.0
2022-09-24,37.1133,37.2369,36.7614,37.2083,95979.0
2022-09-25,37.1133,37.2369,36.7614,37.2083,95979.0
2022-09-26,36.9421,37.6172,36.9421,37.0657,133682.0
2022-09-27,37.1893,37.4271,36.4144,36.5332,100523.0
2022-09-28,36.4476,37.0942,36.324,36.6283,152739.0
2022-09-29,36.4857,36.4857,36.0483,36.3716,129302.0
2022-09-30,36.5142,36.828,36.0578,36.0863,157619.0
2022-10-01,36.5142,36.828,36.0578,36.0863,157619.0
2022-10-02,36.5142,36.828,36.0578,36.0863,157619.0
2022-10-03,36.4667,37.0847,36.2575,36.9516,165459.0
2022-10-04,37.2749,37.9738,37.2749,37.931,147189.0
2022-10-05,37.4841,37.9025,37.4746,37.874,105690.0
2022-10-06,37.7504,37.9405,37.5507,37.9025,101731.0
2022-10-07,37.8359,38.0356,37.6362,37.7504,168011.0
2022-10-08,37.8359,38.0356,37.6362,37.7504,168011.0
2022-10-09,37.8359,38.0356,37.6362,37.7504,168011.0
2022-10-10,37.8169,38.2591,37.6838,37.9025,94608.0
2022-10-11,37.7313,38.7583,37.7313,38.6632,148436.0
2022-10-12,38.6822,39.1291,38.4207,38.7678,101930.0
2022-10-13,38.4065,40.7171,38.4065,40.5079,150477.0
2022-10-14,40.584,41.0499,39.9241,40.023,112546.0
2022-10-15,40.584,41.0499,39.9241,40.023,112546.0
2022-10-16,40.584,41.0499,39.9241,40.023,112546.0
2022-10-17,40.3368,40.8407,40.1751,40.6886,132291.0
2022-10-18,40.9358,41.2782,40.4984,40.8217,116663.0
2022-10-19,40.4889,41.1926,40.4319,40.9073,142168.0
2022-10-20,40.9073,41.164,39.3954,39.7757,137575.0
2022-10-21,40.08,40.7171,39.8138,40.4889,158926.0
2022-10-22,40.08,40.7171,39.8138,40.4889,158926.0
2022-10-23,40.08,40.7171,39.8138,40.4889,158926.0
2022-10-24,40.7932,41.2877,40.7038,41.107,116822.0
2022-10-25,41.0119,41.5444,40.9834,41.2686,143531.0
2022-10-26,41.7916,41.8297,40.565,40.9549,115193.0
2022-10-27,41.3637,43.0848,40.9929,42.7901,163943.0
2022-10-28,43.0278,44.3686,42.733,44.283,229545.0
2022-10-29,43.0278,44.3686,42.733,44.283,229545.0
2022-10-30,43.0278,44.3686,42.733,44.283,229545.0
2022-10-31,44.1594,45.1102,43.8361,45.0627,228397.0
2022-11-01,45.2434,45.871,44.9296,45.367,158434.0
2022-11-02,45.0627,45.5952,44.1736,44.4351,186579.0
2022-11-03,44.2259,44.3305,43.527,44.0643,129153.0
2022-11-04,44.359,45.5001,44.3305,45.4526,124000.0
2022-11-05,44.359,45.5001,44.3305,45.4526,124000.0
2022-11-06,44.359,45.5001,44.3305,45.4526,124000.0
2022-11-07,45.5572,45.8805,44.7632,44.8155,126898.0
2022-11-08,44.806,45.2148,44.5777,44.6158,94795.0
2022-11-09,44.6063,44.8915,44.2354,44.5207,114626.0
2022-11-10,45.3955,46.2893,45.1388,45.5096,158932.0
2022-11-11,45.7473,45.7569,44.1974,44.3115,114277.0
2022-11-12,45.7473,45.7569,44.1974,44.3115,114277.0
2022-11-13,45.7473,45.7569,44.1974,44.3115,114277.0
2022-11-14,44.321,45.3194,43.8265,44.7394,134633.0
2022-11-15,45.0152,45.7188,44.901,45.329,104262.0
2022-11-16,45.2624,45.3004,44.6063,44.7774,122421.0
2022-11-17,44.4731,44.63,44.0357,44.3115,99603.0
2022-11-18,44.882,45.1198,44.1261,44.3305,127276.0
2022-11-19,44.882,45.1198,44.1261,44.3305,127276.0
2022-11-20,44.882,45.1198,44.1261,44.3305,127276.0
2022-11-21,44.5017,44.8155,44.0548,44.6253,89107.0
2022-11-22,44.9106,45.2909,44.6482,45.0152,118366.0
2022-11-23,45.0722,45.2909,44.4541,44.5682,80158.0
2022-11-24,45.0722,45.2909,44.4541,44.5682,80158.0
2022-11-25,44.7869,45.2196,44.6443,45.1293,39380.0
2022-11-26,44.7869,45.2196,44.6443,45.1293,39380.0
2022-11-27,44.7869,45.2196,44.6443,45.1293,39380.0
2022-11-28,44.882,45.0152,44.0025,44.1118,88279.0
2022-11-29,44.3115,44.5825,44.1261,44.3115,108975.0
2022-11-30,44.2637,44.5891,43.2253,44.1775,246771.0
2022-12-01,44.3785,44.6178,43.7516,44.3594,113849.0
2022-12-02,43.9095,44.3737,43.4645,44.2828,91845.0
2022-12-03,43.9095,44.3737,43.4645,44.2828,91845.0
2022-12-04,43.9095,44.3737,43.4645,44.2828,91845.0
2022-12-05,43.8808,43.8808,41.3303,41.5169,239001.0
2022-12-06,41.5169,41.6605,40.9331,41.3542,199466.0
2022-12-07,41.4691,41.8615,41.048,41.1245,163634.0
2022-12-08,41.1819,41.3255,40.4259,40.6843,116482.0
2022-12-09,40.6843,40.7034,40.218,40.4163,133293.0
2022-12-10,40.6843,40.7034,40.218,40.4163,133293.0
2022-12-11,40.6843,40.7034,40.218,40.4163,133293.0
2022-12-12,40.4163,41.0001,40.2919,40.6364,144688.0
2022-12-13,41.1724,41.4691,40.7034,40.8278,273414.0
2022-12-14,40.981,41.1532,40.1196,40.1675,215312.0
2022-12-15,39.9761,40.4642,39.7129,40.2632,214525.0
2022-12-16,40.0335,40.4833,39.6889,39.9665,1719402.0
2022-12-17,40.0335,40.4833,39.6889,39.9665,1719402.0
2022-12-18,40.0335,40.4833,39.6889,39.9665,1719402.0
2022-12-19,40.1388,40.7034,40.1388,40.5024,168625.0
2022-12-20,40.5886,40.8374,40.1483,40.1675,147384.0
2022-12-21,40.8853,41.6222,40.6891,41.5552,205013.0
2022-12-22,41.5456,41.5456,40.9858,41.4308,123210.0
2022-12-23,41.4404,42.0624,39.2886,41.5361,116953.0
2022-12-24,41.4404,42.0624,39.2886,41.5361,116953.0
2022-12-25,41.4404,42.0624,39.2886,41.5361,116953.0
2022-12-26,41.4404,42.0624,39.2886,41.5361,116953.0
2022-12-27,41.7275,42.3783,41.4499,42.1581,109580.0
2022-12-28,42.273,42.4261,41.3351,41.3351,111079.0
2022-12-29,41.5265,42.0816,41.3829,41.8327,124177.0
2022-12-30,41.6796,42.005,41.3781,41.5552,150803.0
2022-12-31,41.6796,42.005,41.3781,41.5552,150803.0
2023-01-01,41.6796,42.005,41.3781,41.5552,150803.0
2023-01-02,41.6796,42.005,41.3781,41.5552,150803.0
2023-01-03,41.6318,41.9859,40.5024,41.0001,153995.0
2023-01-04,41.2202,41.4882,40.2823,40.6173,218963.0
2023-01-05,40.7513,40.8635,40.0143,40.2632,203341.0
2023-01-06,40.5216,41.1341,40.5216,40.981,138573.0
2023-01-07,40.5216,41.1341,40.5216,40.981,138573.0
2023-01-08,40.5216,41.1341,40.5216,40.981,138573.0
2023-01-09,41.0288,41.0958,40.3493,40.4737,120258.0
2023-01-10,40.5694,41.1341,39.8708,40.981,191682.0
2023-01-11,41.0958,41.1819,40.7273,41.1532,224447.0
2023-01-12,41.3638,41.8327,41.1819,41.8232,258092.0
2023-01-13,41.4308,42.2443,41.0384,42.1199,192103.0
2023-01-14,41.4308,42.2443,41.0384,42.1199,192103.0
2023-01-15,41.4308,42.2443,41.0384,42.1199,192103.0
2023-01-16,41.4308,42.2443,41.0384,42.1199,192103.0
2023-01-17,42.3304,43.0864,41.5456,41.871,185174.0
2023-01-18,41.8232,41.8232,40.4354,40.5407,151010.0
2023-01-19,40.7034,40.7034,39.89,40.177,144010.0
2023-01-20,40.6173,40.9044,40.1196,40.646,186068.0
2023-01-21,40.6173,40.9044,40.1196,40.646,186068.0
2023-01-22,40.6173,40.9044,40.1196,40.646,186068.0
2023-01-23,40.512,40.9235,40.1196,40.5407,198013.0
2023-01-24,40.4067,40.4067,35.5258,35.9852,560137.0
2023-01-25,35.8416,36.0411,35.1238,35.4875,288903.0
2023-01-26,35.6598,35.765,35.0008,35.4971,272177.0
2023-01-27,35.5066,36.5115,35.454,36.167,180528.0
2023-01-28,35.5066,36.5115,35.454,36.167,180528.0
2023-01-29,35.5066,36.5115,35.454,36.167,180528.0
2023-01-30,36.1096,36.9787,36.0426,36.5977,181613.0
2023-01-31,36.6838,37.6696,36.3728,37.6217,190092.0
2023-02-01,37.3729,38.4735,36.9135,38.1481,294969.0
2023-02-02,38.1959,39.354,37.9567,39.3157,195888.0
2023-02-03,39.1434,39.8162,39.1051,39.5645,187420.0
2023-02-04,39.1434,39.8162,39.1051,39.5645,187420.0
2023-02-05,39.1434,39.8162,39.1051,39.5645,187420.0
2023-02-06,39.4593,39.555,38.4735,39.0669,158611.0
2023-02-07,38.8946,39.4305,38.6075,39.2487,153111.0
2023-02-08,39.0286,39.421,38.7702,39.2583,135638.0
2023-02-09,39.421,39.4305,38.3778,38.4543,133067.0
2023-02-10,38.3491,38.9807,38.3491,38.8659,135458.0
2023-02-11,38.3491,38.9807,38.3491,38.8659,135458.0
2023-02-12,38.3491,38.9807,38.3491,38.8659,135458.0
2023-02-13,38.751,39.0764,38.6745,38.9137,145751.0
2023-02-14,39.0286,39.0286,38.1959,38.3012,114285.0
2023-02-15,38.0332,39.2296,38.0332,39.1721,170497.0
2023-02-16,38.9807,39.1721,38.6075,38.9042,117932.0
2023-02-17,38.9712,39.3301,38.7128,39.1817,181490.0
2023-02-18,38.9712,39.3301,38.7128,39.1817,181490.0
2023-02-19,38.9712,39.3301,38.7128,39.1817,181490.0
2023-02-20,38.9712,39.3301,38.7128,39.1817,181490.0
2023-02-21,39.0286,39.5167,38.6545,38.8659,206351.0
2023-02-22,38.818,38.952,38.3778,38.5501,219876.0
2023-02-23,38.6266,39.3635,38.4639,38.9903,191254.0
2023-02-24,38.7319,38.8755,38.4639,38.8755,124305.0
2023-02-25,38.7319,38.8755,38.4639,38.8755,124305.0
2023-02-26,38.7319,38.8755,38.4639,38.8755,124305.0
2023-02-27,38.952,39.4593,38.7415,38.9233,174296.0
2023-02-28,39.039,39.4729,38.769,39.1354,166121.0
2023-03-01,38.9811,39.0776,38.5183,38.7883,116738.0
2023-03-02,38.6244,38.892,38.0652,38.4026,106830.0
2023-03-03,38.4894,38.6726,38.1037,38.4894,116229.0
2023-03-04,38.4894,38.6726,38.1037,38.4894,116229.0
2023-03-05,38.4894,38.6726,38.1037,38.4894,116229.0
2023-03-06,38.4508,38.4508,37.1396,37.3999,221924.0
2023-03-07,37.3421,37.3421,36.3683,36.4454,159947.0
2023-03-08,36.5418,37.0528,36.2333,37.0046,155588.0
2023-03-09,36.86,36.86,35.3655,35.6355,265485.0
2023-03-10,35.2498,36.2622,34.2857,35.7608,372630.0
2023-03-11,35.2498,36.2622,34.2857,35.7608,372630.0
2023-03-12,35.2498,36.2622,34.2857,35.7608,372630.0
2023-03-13,34.5749,36.3779,32.3284,34.1218,452004.0
2023-03-14,36.2333,37.0624,33.8229,34.1025,358245.0
2023-03-15,32.9165,34.5267,32.608,34.0735,333327.0
2023-03-16,33.5818,36.6093,33.495,35.8765,284231.0
2023-03-17,35.1052,35.4074,33.4468,33.9964,669213.0
2023-03-18,35.1052,35.4074,33.4468,33.9964,669213.0
2023-03-19,35.1052,35.4074,33.4468,33.9964,669213.0
2023-03-20,34.4689,35.1341,33.5047,33.5529,331005.0
2023-03-21,34.1796,35.192,34.1796,34.5556,308804.0
2023-03-22,34.546,34.6038,32.8201,32.9165,203046.0
2023-03-23,33.1672,33.1672,32.1356,32.4055,246390.0
2023-03-24,32.2609,33.6493,31.8174,33.5722,198972.0
2023-03-25,32.2609,33.6493,31.8174,33.5722,198972.0
2023-03-26,32.2609,33.6493,31.8174,33.5722,198972.0
2023-03-27,34.17,34.4737,33.7072,34.035,196732.0
2023-03-28,33.9193,34.1796,33.2636,33.63,141658.0
2023-03-29,33.9578,34.1989,32.7237,33.2251,170400.0
2023-03-30,33.4276,33.4276,32.0874,32.3284,109212.0
2023-03-31,32.502,32.9059,32.0584,32.502,339460.0
2023-04-01,32.502,32.9059,32.0584,32.502,339460.0
2023-04-02,32.502,32.9059,32.0584,32.502,339460.0
2023-04-03,32.6177,32.8876,32.0102,32.3091,168316.0
2023-04-04,32.5405,32.5887,30.9497,31.4896,163142.0
2023-04-05,31.1714,31.7017,30.9053,31.4028,324717.0
2023-04-06,31.6053,32.0874,31.3546,31.9235,146421.0
2023-04-07,31.6053,32.0874,31.3546,31.9235,146421.0
2023-04-08,31.6053,32.0874,31.3546,31.9235,146421.0
2023-04-09,31.6053,32.0874,31.3546,31.9235,146421.0
2023-04-10,31.7306,32.5936,31.7306,32.2609,229271.0
2023-04-11,32.5212,32.6562,32.1259,32.338,152251.0
2023-04-12,32.4827,32.608,31.9958,32.1645,135851.0
2023-04-13,32.0874,32.8876,31.856,32.6177,173836.0
2023-04-14,33.0515,33.2347,31.7885,32.473,361132.0
2023-04-15,33.0515,33.2347,31.7885,32.473,361132.0
2023-04-16,33.0515,33.2347,31.7885,32.473,361132.0
2023-04-17,32.3188,32.8587,31.8319,32.7816,190639.0
2023-04-18,32.7623,32.7623,31.4607,31.586,122380.0
2023-04-19,31.6728,32.714,31.5667,32.4152,173753.0
2023-04-20,32.2127,32.4489,31.856,32.097,135478.0
2023-04-21,31.9717,32.0102,31.4221,31.9717,142224.0
2023-04-22,31.9717,32.0102,31.4221,31.9717,142224.0
2023-04-23,31.9717,32.0102,31.4221,31.9717,142224.0
2023-04-24,31.7692,32.5405,31.7692,32.0488,117709.0
2023-04-25,32.0777,32.9551,31.1811,31.3546,189036.0
2023-04-26,31.5956,31.7788,30.6363,31.0557,133689.0
2023-04-27,31.0364,31.2389,30.6508,30.9111,145469.0
2023-04-28,30.8918,31.6727,30.8436,31.0846,185816.0
2023-04-29,30.8918,31.6727,30.8436,31.0846,185816.0
2023-04-30,30.8918,31.6727,30.8436,31.0846,185816.0
2023-05-01,31.0557,31.4799,30.6026,30.7375,140845.0
2023-05-02,30.6026,30.6026,28.3561,28.491,326603.0
2023-05-03,28.6164,29.8023,28.6067,28.7514,246007.0
2023-05-04,28.115,28.5778,26.5386,28.2693,306749.0
2023-05-05,29.0888,30.7279,28.9056,30.5929,299406.0
2023-05-06,29.0888,30.7279,28.9056,30.5929,299406.0
2023-05-07,29.0888,30.7279,28.9056,30.5929,299406.0
2023-05-08,30.8243,30.9442,30.2555,30.7375,320349.0
2023-05-09,30.5351,31.7306,30.1398,31.2678,273462.0
2023-05-10,31.7306,31.7306,30.6556,31.2293,180826.0
2023-05-11,30.8725,31.1714,30.4194,30.7857,157699.0
2023-05-12,30.8436,31.3257,30.5447,31.2871,224002.0
2023-05-13,30.8436,31.3257,30.5447,31.2871,224002.0
2023-05-14,30.8436,31.3257,30.5447,31.2871,224002.0
2023-05-15,31.4125,32.3188,31.1714,32.0681,194084.0
2023-05-16,32.1452,32.4692,31.6631,31.6631,177149.0
2023-05-17,32.1067,34.2857,32.1067,34.0832,288802.0
2023-05-18,33.9964,34.2567,33.4661,34.0446,157007.0
2023-05-19,34.4978,34.6569,32.8298,33.0612,178159.0
2023-05-20,34.4978,34.6569,32.8298,33.0612,178159.0
2023-05-21,34.4978,34.6569,32.8298,33.0612,178159.0
2023-05-22,33.3601,34.2664,33.0322,34.0446,145484.0
2023-05-23,34.0157,35.163,33.9386,34.2182,170005.0
2023-05-24,34.0253,34.1314,33.3793,33.389,136652.0
2023-05-25,33.2154,33.8229,33.013,33.4468,163389.0
2023-05-26,33.389,33.8229,32.9069,33.63,113570.0
2023-05-27,33.389,33.8229,32.9069,33.63,113570.0
2023-05-28,33.389,33.8229,32.9069,33.63,113570.0
2023-05-29,33.389,33.8229,32.9069,33.63,113570.0
2023-05-30,33.659,33.6975,33.0564,33.495,115513.0
2023-05-31,33.3492,33.4853,32.2016,32.6295,151457.0
2023-06-01,32.824,33.8209,32.3863,33.4173,159530.0
2023-06-02,33.9035,35.8827,33.6507,35.7222,231786.0
2023-06-03,33.9035,35.8827,33.6507,35.7222,231786.0
2023-06-04,33.9035,35.8827,33.6507,35.7222,231786.0
2023-06-05,35.5763,35.625,33.748,34.1078,174357.0
2023-06-06,33.2325,35.7514,33.2325,34.7594,249189.0
2023-06-07,35.0803,36.2571,34.7983,35.8098,250571.0
2023-06-08,35.6833,35.8098,34.6913,35.6152,140277.0
2023-06-09,35.6055,35.6055,34.633,35.022,127463.0
2023-06-10,35.6055,35.6055,34.633,35.022,127463.0
2023-06-11,35.6055,35.6055,34.633,35.022,127463.0
2023-06-12,34.9831,35.4499,34.0591,34.2634,145262.0
2023-06-13,34.2634,34.808,33.8452,34.7108,173906.0
2023-06-14,34.6816,34.9247,33.4659,33.6409,211906.0
2023-06-15,33.4464,34.3509,33.4416,34.0689,200389.0
2023-06-16,34.3509,34.3509,32.9115,33.0963,652131.0
2023-06-17,34.3509,34.3509,32.9115,33.0963,652131.0
2023-06-18,34.3509,34.3509,32.9115,33.0963,652131.0
2023-06-19,34.3509,34.3509,32.9115,33.0963,652131.0
2023-06-20,33.1158,33.2033,32.61,32.9504,143310.0
2023-06-21,32.824,32.9504,32.3669,32.3766,126843.0
2023-06-22,32.3085,32.3085,31.0831,31.1609,199905.0
2023-06-23,30.8205,31.3214,30.6989,31.2095,374109.0
2023-06-24,30.8205,31.3214,30.6989,31.2095,374109.0
2023-06-25,30.8205,31.3214,30.6989,31.2095,374109.0
2023-06-26,31.2193,31.9098,31.1026,31.1123,190664.0
2023-06-27,31.1706,31.5694,30.8983,31.1123,113434.0
2023-06-28,31.1415,31.3651,30.7719,31.2387,111888.0
2023-06-29,31.5305,32.0946,31.4916,31.5499,94850.0
2023-06-30,31.8514,31.8514,30.9664,30.9761,193584.0
2023-07-01,31.8514,31.8514,30.9664,30.9761,193584.0
2023-07-02,31.8514,31.8514,30.9664,30.9761,193584.0
2023-07-03,31.122,31.5888,31.122,31.5597,76177.0
2023-07-04,31.122,31.5888,31.122,31.5597,76177.0
2023-07-05,31.4916,31.4916,30.908,31.015,157934.0
2023-07-06,30.7135,30.8594,30.2953,30.6746,212095.0
2023-07-07,30.733,31.4916,30.2467,31.1317,168363.0
2023-07-08,30.733,31.4916,30.2467,31.1317,168363.0
2023-07-09,30.733,31.4916,30.2467,31.1317,168363.0
2023-07-10,31.1512,31.8417,30.9956,31.4624,172845.0
2023-07-11,32.1626,32.2502,31.4916,31.8709,190830.0
2023-07-12,32.4544,32.9115,32.007,32.0557,236134.0
2023-07-13,32.2502,32.5809,32.0362,32.3961,273685.0
2023-07-14,32.4544,32.4544,31.6666,32.1237,155699.0
2023-07-15,32.4544,32.4544,31.6666,32.1237,155699.0
2023-07-16,32.4544,32.4544,31.6666,32.1237,155699.0
2023-07-17,32.114,32.7754,32.114,32.61,199470.0
2023-07-18,32.6587,33.923,32.5809,33.7771,157112.0
2023-07-19,33.9522,34.6427,33.6166,34.5552,199457.0
2023-07-20,34.5649,34.8372,34.03,34.808,170522.0
2023-07-21,35.0609,35.0609,34.3412,34.4093,127821.0
2023-07-22,35.0609,35.0609,34.3412,34.4093,127821.0
2023-07-23,35.0609,35.0609,34.3412,34.4093,127821.0
2023-07-24,34.3023,35.5569,34.3023,35.1581,135872.0
2023-07-25,35.1387,35.411,34.7934,34.9636,128144.0
2023-07-26,35.3138,36.6316,35.2554,36.3544,194052.0
2023-07-27,36.3738,36.8018,36.1599,36.4906,189746.0
2023-07-28,36.8115,37.0644,36.3641,36.8601,121306.0
2023-07-29,36.8115,37.0644,36.3641,36.8601,121306.0
2023-07-30,36.8115,37.0644,36.3641,36.8601,121306.0
2023-07-31,36.724,36.9768,36.014,36.1793,216012.0
2023-08-01,36.2182,36.51,35.1679,36.4711,201202.0
2023-08-02,36.1696,36.4322,35.2554,36.121,139093.0
2023-08-03,36.0334,36.5829,35.7514,36.1307,97177.0
2023-08-04,35.9945,36.4517,35.8584,36.1696,95078.0
2023-08-05,35.9945,36.4517,35.8584,36.1696,95078.0
2023-08-06,35.9945,36.4517,35.8584,36.1696,95078.0
2023-08-07,36.1307,36.6559,35.9265,36.4419,151680.0
2023-08-08,35.8098,36.1502,34.9831,35.8876,237323.0
2023-08-09,35.6931,35.7806,35.3186,35.6444,248449.0
2023-08-10,35.8098,36.2571,35.625,35.7611,303428.0
2023-08-11,35.7028,36.9671,35.6347,36.3836,1732799.0
2023-08-12,35.7028,36.9671,35.6347,36.3836,1732799.0
2023-08-13,35.7028,36.9671,35.6347,36.3836,1732799.0
2023-08-14,36.1404,36.2669,35.6979,36.1696,245592.0
2023-08-15,36.014,36.6462,35.0998,35.2651,250106.0
