,FLIC US Equity,FLIC US Equity,FLIC US Equity,FLIC US Equity,FLIC US Equity
2022-05-30,16.475,16.6081,16.4128,16.5726,27278.0
2022-05-31,16.475,16.972,16.2974,16.8833,84334.0
2022-06-01,16.8567,16.972,16.6969,16.8389,54371.0
2022-06-02,16.8034,17.1762,16.6259,17.1407,58827.0
2022-06-03,16.9632,17.0963,16.6791,16.7324,61992.0
2022-06-04,16.9632,17.0963,16.6791,16.7324,61992.0
2022-06-05,16.9632,17.0963,16.6791,16.7324,61992.0
2022-06-06,16.901,17.0253,16.8567,16.9454,42857.0
2022-06-07,16.8034,16.8655,16.6436,16.6614,28321.0
2022-06-08,16.546,16.6969,16.4395,16.5815,40158.0
2022-06-09,16.5904,16.688,16.3507,16.3684,48431.0
2022-06-10,16.2619,16.4661,16.1317,16.3951,119819.0
2022-06-11,16.2619,16.4661,16.1317,16.3951,119819.0
2022-06-12,16.2619,16.4661,16.1317,16.3951,119819.0
2022-06-13,16.3773,16.4838,15.9956,16.0223,59789.0
2022-06-14,15.9956,16.182,15.8181,15.9424,31481.0
2022-06-15,16.0666,16.3418,16.0045,16.1021,53159.0
2022-06-16,15.9601,16.0666,15.6494,15.827,59550.0
2022-06-17,15.9069,16.1199,15.7471,15.8447,110727.0
2022-06-18,15.9069,16.1199,15.7471,15.8447,110727.0
2022-06-19,15.9069,16.1199,15.7471,15.8447,110727.0
2022-06-20,15.9069,16.1199,15.7471,15.8447,110727.0
2022-06-21,16.0134,16.1909,15.9069,15.9157,72155.0
2022-06-22,15.8003,15.9779,15.7471,15.756,47963.0
2022-06-23,15.8358,15.8713,15.5784,15.6406,52920.0
2022-06-24,15.7116,16.1021,15.7116,15.9867,166186.0
2022-06-25,15.7116,16.1021,15.7116,15.9867,166186.0
2022-06-26,15.7116,16.1021,15.7116,15.9867,166186.0
2022-06-27,15.9779,16.04,15.6761,15.7737,58846.0
2022-06-28,15.827,16.1021,15.827,15.9512,70842.0
2022-06-29,15.9246,16.0489,15.5962,15.6849,51983.0
2022-06-30,15.5518,15.6983,15.4364,15.5607,53925.0
2022-07-01,15.5873,15.898,15.3831,15.8003,47245.0
2022-07-02,15.5873,15.898,15.3831,15.8003,47245.0
2022-07-03,15.5873,15.898,15.3831,15.8003,47245.0
2022-07-04,15.5873,15.898,15.3831,15.8003,47245.0
2022-07-05,15.6761,15.9779,15.4275,15.9779,51206.0
2022-07-06,15.898,15.9956,15.6938,15.8713,56184.0
2022-07-07,15.9867,16.0311,15.7915,15.7915,28682.0
2022-07-08,15.756,15.7737,15.4985,15.5962,38721.0
2022-07-09,15.756,15.7737,15.4985,15.5962,38721.0
2022-07-10,15.756,15.7737,15.4985,15.5962,38721.0
2022-07-11,15.6406,15.9335,15.5607,15.7648,88065.0
2022-07-12,15.7204,16.0578,15.7204,15.8003,58462.0
2022-07-13,15.7555,15.8542,15.3964,15.4323,36680.0
2022-07-14,15.1988,15.3604,15.136,15.2168,61165.0
2022-07-15,15.522,15.6298,15.2303,15.549,67375.0
2022-07-16,15.522,15.6298,15.2303,15.549,67375.0
2022-07-17,15.522,15.6298,15.2303,15.549,67375.0
2022-07-18,15.7106,15.8003,15.4592,15.531,44430.0
2022-07-19,15.7195,15.9081,15.5849,15.7914,74182.0
2022-07-20,15.8183,15.8542,15.6567,15.8003,65051.0
2022-07-21,15.8093,15.917,15.54,15.8183,99920.0
2022-07-22,15.8811,16.1056,15.7195,15.9978,50638.0
2022-07-23,15.8811,16.1056,15.7195,15.9978,50638.0
2022-07-24,15.8811,16.1056,15.7195,15.9978,50638.0
2022-07-25,16.1056,16.285,16.1056,16.1774,39073.0
2022-07-26,16.1864,16.4826,16.1774,16.4557,32221.0
2022-07-27,16.5904,16.8057,16.5365,16.5993,46813.0
2022-07-28,16.8687,16.8687,16.2941,16.2941,45933.0
2022-07-29,16.348,16.5365,16.339,16.339,128498.0
2022-07-30,16.348,16.5365,16.339,16.339,128498.0
2022-07-31,16.348,16.5365,16.339,16.339,128498.0
2022-08-01,16.321,16.9495,16.1145,16.9315,125109.0
2022-08-02,16.9405,17.3445,16.8956,17.2816,126189.0
2022-08-03,17.3714,17.3714,17.0482,17.1559,53722.0
2022-08-04,17.0751,17.0751,16.8866,16.9405,35947.0
2022-08-05,16.8148,17.0572,16.8148,17.0033,33107.0
2022-08-06,16.8148,17.0572,16.8148,17.0033,33107.0
2022-08-07,16.8148,17.0572,16.8148,17.0033,33107.0
2022-08-08,17.0751,17.2816,16.9495,17.1739,53324.0
2022-08-09,17.0662,17.4701,17.0662,17.4612,60123.0
2022-08-10,17.5958,17.6677,17.3893,17.4701,42168.0
2022-08-11,17.542,17.7305,17.515,17.7215,68489.0
2022-08-12,17.7305,17.9998,17.6856,17.928,69053.0
2022-08-13,17.7305,17.9998,17.6856,17.928,69053.0
2022-08-14,17.7305,17.9998,17.6856,17.928,69053.0
2022-08-15,17.928,17.9729,17.7305,17.8113,102672.0
2022-08-16,17.7215,18.0088,17.6587,17.9729,143969.0
2022-08-17,17.8741,17.9258,17.7305,17.8562,125424.0
2022-08-18,17.919,18.0716,17.7664,17.919,82587.0
2022-08-19,17.8562,17.9998,17.6766,17.9729,99341.0
2022-08-20,17.8562,17.9998,17.6766,17.9729,99341.0
2022-08-21,17.8562,17.9998,17.6766,17.9729,99341.0
2022-08-22,17.7933,17.7933,17.3714,17.5061,59231.0
2022-08-23,17.4791,17.5779,17.2906,17.2906,39644.0
2022-08-24,17.2906,17.4253,17.138,17.1739,71508.0
2022-08-25,17.2637,17.3355,17.1739,17.3175,43613.0
2022-08-26,17.3175,17.5509,16.8866,17.0123,64702.0
2022-08-27,17.3175,17.5509,16.8866,17.0123,64702.0
2022-08-28,17.3175,17.5509,16.8866,17.0123,64702.0
2022-08-29,17.0123,17.0123,16.7789,16.7968,48301.0
2022-08-30,16.7879,16.8327,16.6442,16.6712,29868.0
2022-08-31,16.5634,16.7295,16.4647,16.5275,61098.0
2022-09-01,16.5455,16.5724,16.339,16.5006,61671.0
2022-09-02,16.716,16.7519,16.33,16.4467,41766.0
2022-09-03,16.716,16.7519,16.33,16.4467,41766.0
2022-09-04,16.716,16.7519,16.33,16.4467,41766.0
2022-09-05,16.716,16.7519,16.33,16.4467,41766.0
2022-09-06,16.6263,16.6263,16.0966,16.1953,48284.0
2022-09-07,16.1325,16.6413,16.128,16.4288,43613.0
2022-09-08,16.3031,16.4826,16.1415,16.3749,33991.0
2022-09-09,16.4108,16.5993,16.3839,16.5365,37280.0
2022-09-10,16.4108,16.5993,16.3839,16.5365,37280.0
2022-09-11,16.4108,16.5993,16.3839,16.5365,37280.0
2022-09-12,16.7609,16.8597,16.5724,16.8058,46117.0
2022-09-13,16.6173,16.6173,16.2133,16.2851,47361.0
2022-09-14,16.3749,16.4574,16.2133,16.3659,64952.0
2022-09-15,16.2851,16.5934,16.2313,16.2761,58615.0
2022-09-16,16.2133,16.2492,15.917,16.1774,140833.0
2022-09-17,16.2133,16.2492,15.917,16.1774,140833.0
2022-09-18,16.2133,16.2492,15.917,16.1774,140833.0
2022-09-19,16.0697,16.6083,16.0697,16.5724,58589.0
2022-09-20,16.4736,16.6801,16.4557,16.6532,46699.0
2022-09-21,16.6263,16.7699,16.4557,16.5455,83554.0
2022-09-22,16.5993,16.5993,16.2761,16.3749,48722.0
2022-09-23,16.2223,16.2672,16.0517,16.2043,57556.0
2022-09-24,16.2223,16.2672,16.0517,16.2043,57556.0
2022-09-25,16.2223,16.2672,16.0517,16.2043,57556.0
2022-09-26,16.1505,16.321,15.9709,15.9799,36212.0
2022-09-27,16.0517,16.0562,15.6747,15.917,70935.0
2022-09-28,15.8542,15.8986,15.6387,15.6477,55139.0
2022-09-29,15.6028,15.6387,15.4323,15.6028,92387.0
2022-09-30,15.549,15.7644,15.4771,15.4771,81480.0
2022-10-01,15.549,15.7644,15.4771,15.4771,81480.0
2022-10-02,15.549,15.7644,15.4771,15.4771,81480.0
2022-10-03,15.6657,16.0876,15.5131,15.9889,78041.0
2022-10-04,16.0966,16.3839,16.0966,16.321,56071.0
2022-10-05,16.1594,16.33,15.9978,16.0876,51353.0
2022-10-06,16.0697,16.2671,15.8811,15.935,43474.0
2022-10-07,15.8811,15.8901,15.4682,15.5041,67972.0
2022-10-08,15.8811,15.8901,15.4682,15.5041,67972.0
2022-10-09,15.8811,15.8901,15.4682,15.5041,67972.0
2022-10-10,15.5669,15.7368,15.5265,15.5849,71911.0
2022-10-11,15.5576,15.7212,15.4849,15.6121,71232.0
2022-10-12,15.6121,15.6894,15.3759,15.5213,41478.0
2022-10-13,15.4577,16.321,15.3486,16.2664,56650.0
2022-10-14,16.2664,16.4845,16.0302,16.0938,61247.0
2022-10-15,16.2664,16.4845,16.0302,16.0938,61247.0
2022-10-16,16.2664,16.4845,16.0302,16.0938,61247.0
2022-10-17,16.321,16.8925,16.1574,16.33,71066.0
2022-10-18,16.5572,16.6663,16.3028,16.3937,40837.0
2022-10-19,16.3391,16.5845,16.2937,16.5663,53166.0
2022-10-20,16.639,16.639,15.7062,16.1029,38020.0
2022-10-21,16.221,16.6481,16.1665,16.5481,66896.0
2022-10-22,16.221,16.6481,16.1665,16.5481,66896.0
2022-10-23,16.221,16.6481,16.1665,16.5481,66896.0
2022-10-24,16.5663,16.6935,16.53,16.6481,50237.0
2022-10-25,16.6754,16.7026,16.4027,16.53,45928.0
2022-10-26,16.5845,16.739,16.3937,16.5572,43537.0
2022-10-27,16.6572,16.7117,16.3028,16.3573,45870.0
2022-10-28,16.3846,16.5663,16.112,16.1392,69769.0
2022-10-29,16.3846,16.5663,16.112,16.1392,69769.0
2022-10-30,16.3846,16.5663,16.112,16.1392,69769.0
2022-10-31,16.0665,16.1574,15.9756,15.9756,75462.0
2022-11-01,16.0302,16.0483,15.6031,15.6212,90636.0
2022-11-02,15.6212,16.0211,15.5394,15.6031,122828.0
2022-11-03,15.5304,15.7584,15.4486,15.6485,64858.0
2022-11-04,15.7394,16.1029,15.7394,16.0756,90131.0
2022-11-05,15.7394,16.1029,15.7394,16.0756,90131.0
2022-11-06,15.7394,16.1029,15.7394,16.0756,90131.0
2022-11-07,16.0847,16.2119,15.9211,16.1392,126239.0
2022-11-08,16.1665,16.1937,15.9484,16.0938,79277.0
2022-11-09,16.0938,16.1311,15.7757,15.803,54369.0
2022-11-10,16.0483,16.5754,16.0483,16.3846,86893.0
2022-11-11,16.3846,16.5118,16.2301,16.2483,64599.0
2022-11-12,16.3846,16.5118,16.2301,16.2483,64599.0
2022-11-13,16.3846,16.5118,16.2301,16.2483,64599.0
2022-11-14,16.221,16.4255,16.1665,16.3028,133259.0
2022-11-15,16.43,16.5754,16.2937,16.3119,47598.0
2022-11-16,16.3573,16.3573,16.1301,16.2119,42469.0
2022-11-17,16.1301,16.1527,15.9889,16.112,56864.0
2022-11-18,16.3573,16.4664,16.0393,16.1756,83230.0
2022-11-19,16.3573,16.4664,16.0393,16.1756,83230.0
2022-11-20,16.3573,16.4664,16.0393,16.1756,83230.0
2022-11-21,16.221,16.3937,16.112,16.3755,61135.0
2022-11-22,16.4209,16.9843,16.4027,16.9298,106027.0
2022-11-23,16.8753,17.2297,16.8753,17.1207,75456.0
2022-11-24,16.8753,17.2297,16.8753,17.1207,75456.0
2022-11-25,17.2024,17.7341,17.1934,17.6386,34262.0
2022-11-26,17.2024,17.7341,17.1934,17.6386,34262.0
2022-11-27,17.2024,17.7341,17.1934,17.6386,34262.0
2022-11-28,17.6295,17.6841,17.2842,17.2933,58069.0
2022-11-29,17.2933,17.525,17.257,17.4569,54235.0
2022-11-30,17.4478,17.6841,17.2115,17.675,166025.0
2022-12-01,17.7477,17.7477,17.2933,17.5023,128324.0
2022-12-02,17.4296,17.7659,17.4024,17.7204,92127.0
2022-12-03,17.4296,17.7659,17.4024,17.7204,92127.0
2022-12-04,17.4296,17.7659,17.4024,17.7204,92127.0
2022-12-05,17.6932,17.6932,16.8753,16.9389,73650.0
2022-12-06,16.8935,17.2842,16.8935,17.2479,95761.0
2022-12-07,17.2206,17.3342,17.0207,17.1207,74115.0
2022-12-08,17.0389,17.2297,16.9116,16.9571,46924.0
2022-12-09,16.9298,17.057,16.7753,16.7844,35395.0
2022-12-10,16.9298,17.057,16.7753,16.7844,35395.0
2022-12-11,16.9298,17.057,16.7753,16.7844,35395.0
2022-12-12,16.8935,16.8935,16.6154,16.7844,59570.0
2022-12-13,17.0843,17.2297,16.9139,16.9389,63793.0
2022-12-14,16.9843,17.0843,16.739,16.7753,54795.0
2022-12-15,16.7335,16.7335,16.3755,16.4664,46738.0
2022-12-16,16.2664,16.6481,16.2664,16.6208,173255.0
2022-12-17,16.2664,16.6481,16.2664,16.6208,173255.0
2022-12-18,16.2664,16.6481,16.2664,16.6208,173255.0
2022-12-19,16.5391,16.8117,16.2301,16.3937,74467.0
2022-12-20,16.4754,16.4754,16.221,16.2573,40936.0
2022-12-21,16.3755,16.6481,16.3755,16.6208,50775.0
2022-12-22,16.5845,16.6708,16.3937,16.639,55898.0
2022-12-23,16.6754,16.8662,16.5845,16.7481,25465.0
2022-12-24,16.6754,16.8662,16.5845,16.7481,25465.0
2022-12-25,16.6754,16.8662,16.5845,16.7481,25465.0
2022-12-26,16.6754,16.8662,16.5845,16.7481,25465.0
2022-12-27,16.8299,17.0944,16.6799,16.7208,24550.0
2022-12-28,16.7844,16.8299,16.5391,16.5845,51067.0
2022-12-29,16.6935,16.9389,16.6299,16.8389,61482.0
2022-12-30,16.747,16.8206,16.4989,16.5448,48948.0
2022-12-31,16.747,16.8206,16.4989,16.5448,48948.0
2023-01-01,16.747,16.8206,16.4989,16.5448,48948.0
2023-01-02,16.747,16.8206,16.4989,16.5448,48948.0
2023-01-03,16.7011,17.179,16.5724,17.0044,84806.0
2023-01-04,17.1423,17.1698,16.6827,16.7195,57713.0
2023-01-05,16.6643,16.6643,16.4253,16.4529,54011.0
2023-01-06,16.554,16.8298,16.4875,16.8206,43947.0
2023-01-07,16.554,16.8298,16.4875,16.8206,43947.0
2023-01-08,16.554,16.8298,16.4875,16.8206,43947.0
2023-01-09,16.8941,17.0132,16.6367,16.7195,35110.0
2023-01-10,16.6092,17.0228,16.6092,16.9676,43564.0
2023-01-11,17.0503,17.1137,16.8665,16.9492,38415.0
2023-01-12,17.0779,17.3399,16.986,17.2066,43818.0
2023-01-13,17.032,17.2618,16.9079,17.1974,36971.0
2023-01-14,17.032,17.2618,16.9079,17.1974,36971.0
2023-01-15,17.032,17.2618,16.9079,17.1974,36971.0
2023-01-16,17.032,17.2618,16.9079,17.1974,36971.0
2023-01-17,17.2893,17.3077,16.9878,17.1698,41968.0
2023-01-18,17.1331,17.1331,16.8665,16.8665,37401.0
2023-01-19,16.7654,17.0044,16.7103,16.8849,41088.0
2023-01-20,17.0228,17.1331,16.8849,17.0963,66662.0
2023-01-21,17.0228,17.1331,16.8849,17.0963,66662.0
2023-01-22,17.0228,17.1331,16.8849,17.0963,66662.0
2023-01-23,17.1423,17.2644,17.0228,17.0779,27423.0
2023-01-24,17.0871,17.1239,16.8481,17.0044,19707.0
2023-01-25,16.9584,16.986,16.8389,16.986,17549.0
2023-01-26,16.986,17.2546,16.4989,16.6735,70352.0
2023-01-27,16.8206,16.8389,16.4069,16.5448,55654.0
2023-01-28,16.8206,16.8389,16.4069,16.5448,55654.0
2023-01-29,16.8206,16.8389,16.4069,16.5448,55654.0
2023-01-30,16.5448,16.6827,15.7727,15.8095,128484.0
2023-01-31,15.8279,16.3886,15.8279,16.2323,135644.0
2023-02-01,16.1955,16.2323,15.8554,15.9106,101280.0
2023-02-02,15.9198,16.1772,15.883,16.1036,108472.0
2023-02-03,16.1036,16.2415,16.0025,16.2415,120668.0
2023-02-04,16.1036,16.2415,16.0025,16.2415,120668.0
2023-02-05,16.1036,16.2415,16.0025,16.2415,120668.0
2023-02-06,16.1404,16.2874,15.9014,15.9566,69825.0
2023-02-07,15.9566,16.3058,15.9106,16.1496,63736.0
2023-02-08,16.2783,16.3242,16.0852,16.1496,90460.0
2023-02-09,16.2599,16.2599,15.883,15.929,98615.0
2023-02-10,15.929,16.168,15.8187,16.0301,83150.0
2023-02-11,15.929,16.168,15.8187,16.0301,83150.0
2023-02-12,15.929,16.168,15.8187,16.0301,83150.0
2023-02-13,16.0025,16.168,15.9933,16.1496,69973.0
2023-02-14,16.0577,16.0852,15.8646,15.8646,45304.0
2023-02-15,15.8554,16.1863,15.8095,16.1404,108101.0
2023-02-16,16.1128,16.2507,15.9566,16.1312,58217.0
2023-02-17,16.2507,16.2905,16.0117,16.0669,123124.0
2023-02-18,16.2507,16.2905,16.0117,16.0669,123124.0
2023-02-19,16.2507,16.2905,16.0117,16.0669,123124.0
2023-02-20,16.2507,16.2905,16.0117,16.0669,123124.0
2023-02-21,16.0852,16.0852,15.8554,15.883,93773.0
2023-02-22,15.8646,15.9458,15.6515,15.7084,82751.0
2023-02-23,15.7819,15.8784,15.69,15.8554,56117.0
2023-02-24,15.8095,15.9192,15.7268,15.8095,61541.0
2023-02-25,15.8095,15.9192,15.7268,15.8095,61541.0
2023-02-26,15.8095,15.9192,15.7268,15.8095,61541.0
2023-02-27,15.8371,15.9933,15.7635,15.7727,94943.0
2023-02-28,15.7635,16.0623,15.5981,15.644,243075.0
2023-03-01,15.8279,15.8279,15.4694,15.5889,78526.0
2023-03-02,15.5613,15.6257,15.4234,15.5981,63724.0
2023-03-03,15.644,15.7176,15.5245,15.6532,46677.0
2023-03-04,15.644,15.7176,15.5245,15.6532,46677.0
2023-03-05,15.644,15.7176,15.5245,15.6532,46677.0
2023-03-06,15.6257,15.6716,15.4602,15.5154,115844.0
2023-03-07,15.5154,15.5154,15.2212,15.3407,60603.0
2023-03-08,15.4051,15.4051,15.2856,15.3775,73506.0
2023-03-09,15.304,15.3131,14.7525,14.8168,200152.0
2023-03-10,14.7157,14.7783,13.7873,14.1642,171651.0
2023-03-11,14.7157,14.7783,13.7873,14.1642,171651.0
2023-03-12,14.7157,14.7783,13.7873,14.1642,171651.0
2023-03-13,13.962,13.962,13.052,13.052,243151.0
2023-03-14,13.5943,14.1553,13.1807,13.337,222150.0
2023-03-15,13.0665,13.5048,12.9079,13.4955,118517.0
2023-03-16,13.3929,14.1111,13.0292,13.8313,131356.0
2023-03-17,13.794,13.794,13.3183,13.4116,253268.0
2023-03-18,13.794,13.794,13.3183,13.4116,253268.0
2023-03-19,13.794,13.794,13.3183,13.4116,253268.0
2023-03-20,13.5515,13.738,13.0991,13.1784,151215.0
2023-03-21,13.4396,13.738,13.3929,13.6727,150521.0
2023-03-22,13.6634,13.6634,13.0199,13.0199,94527.0
2023-03-23,13.1131,13.1431,12.6934,12.7867,115218.0
2023-03-24,12.7494,13.0105,12.5256,12.9359,133448.0
2023-03-25,12.7494,13.0105,12.5256,12.9359,133448.0
2023-03-26,12.7494,13.0105,12.5256,12.9359,133448.0
2023-03-27,13.0572,13.1504,12.7867,12.796,141712.0
2023-03-28,12.796,12.8566,12.6188,12.7587,144241.0
2023-03-29,12.7774,12.88,12.5442,12.7307,121547.0
2023-03-30,12.768,12.8088,12.339,12.395,102237.0
2023-03-31,12.4416,12.6561,12.3763,12.5908,129933.0
2023-04-01,12.4416,12.6561,12.3763,12.5908,129933.0
2023-04-02,12.4416,12.6561,12.3763,12.5908,129933.0
2023-04-03,12.5908,12.7587,12.4043,12.7401,169813.0
2023-04-04,12.7121,12.7121,12.0872,12.2178,169817.0
2023-04-05,12.1432,12.1991,11.966,11.9846,107612.0
2023-04-06,11.966,12.0406,11.8167,11.8727,123733.0
2023-04-07,11.966,12.0406,11.8167,11.8727,123733.0
2023-04-08,11.966,12.0406,11.8167,11.8727,123733.0
2023-04-09,11.966,12.0406,11.8167,11.8727,123733.0
2023-04-10,11.8354,12.0686,11.7981,11.8913,143448.0
2023-04-11,11.9753,11.9753,11.5836,11.8634,196133.0
2023-04-12,11.91,11.938,11.5649,11.7235,128403.0
2023-04-13,11.7794,11.7794,11.5929,11.6955,64936.0
2023-04-14,11.6115,11.7328,11.3038,11.3784,174862.0
2023-04-15,11.6115,11.7328,11.3038,11.3784,174862.0
2023-04-16,11.6115,11.7328,11.3038,11.3784,174862.0
2023-04-17,11.3504,11.7421,11.337,11.7235,94285.0
2023-04-18,11.7328,11.7328,11.4437,11.6209,132304.0
2023-04-19,11.6582,11.938,11.509,11.8634,132860.0
2023-04-20,11.7794,11.8727,11.7002,11.7701,87827.0
2023-04-21,11.7421,11.7608,11.5649,11.7328,79499.0
2023-04-22,11.7421,11.7608,11.5649,11.7328,79499.0
2023-04-23,11.7421,11.7608,11.5649,11.7328,79499.0
2023-04-24,11.7328,11.8634,11.5929,11.6955,80968.0
2023-04-25,11.6115,11.6582,11.2758,11.2944,103475.0
2023-04-26,11.2665,11.4437,11.1919,11.3411,73206.0
2023-04-27,11.3784,11.509,11.2944,11.3784,92037.0
2023-04-28,11.1266,11.3318,10.8561,10.9121,182964.0
2023-04-29,11.1266,11.3318,10.8561,10.9121,182964.0
2023-04-30,11.1266,11.3318,10.8561,10.9121,182964.0
2023-05-01,10.996,10.996,10.0633,10.1846,230137.0
2023-05-02,10.082,10.1286,9.0654,9.2053,266701.0
2023-05-03,9.2426,9.5317,9.1214,9.196,185203.0
2023-05-04,9.0467,9.0467,8.198,8.8789,303627.0
2023-05-05,9.2426,9.7183,9.112,9.6716,244193.0
2023-05-06,9.2426,9.7183,9.112,9.6716,244193.0
2023-05-07,9.2426,9.7183,9.112,9.6716,244193.0
2023-05-08,9.7742,9.8602,9.3732,9.597,174590.0
2023-05-09,9.6436,9.6903,9.3452,9.3825,134142.0
2023-05-10,9.5224,9.5924,9.0188,9.2892,150546.0
2023-05-11,9.14,9.4105,9.14,9.3079,113265.0
2023-05-12,9.3079,9.3918,9.0374,9.2333,135776.0
2023-05-13,9.3079,9.3918,9.0374,9.2333,135776.0
2023-05-14,9.3079,9.3918,9.0374,9.2333,135776.0
2023-05-15,9.2146,9.681,9.2146,9.4291,174414.0
2023-05-16,9.5038,9.7164,9.3452,9.3639,153679.0
2023-05-17,9.4944,10.0633,9.4058,9.9887,164593.0
2023-05-18,10.0727,10.2031,9.8675,10.1566,110507.0
2023-05-19,10.2592,10.2872,9.8908,10.0074,138267.0
2023-05-20,10.2592,10.2872,9.8908,10.0074,138267.0
2023-05-21,10.2592,10.2872,9.8908,10.0074,138267.0
2023-05-22,10.054,10.2779,9.8583,10.1659,131425.0
2023-05-23,10.2126,10.7808,10.2126,10.4271,128978.0
2023-05-24,10.3245,10.4411,10.2219,10.3058,128291.0
2023-05-25,10.2219,10.2872,10.0727,10.1193,88322.0
2023-05-26,10.1193,10.2499,10.026,10.2032,78612.0
2023-05-27,10.1193,10.2499,10.026,10.2032,78612.0
2023-05-28,10.1193,10.2499,10.026,10.2032,78612.0
2023-05-29,10.1193,10.2499,10.026,10.2032,78612.0
2023-05-30,10.2499,10.2499,9.9468,10.0167,106339.0
2023-05-31,9.8768,10.026,9.4758,9.5224,835531.0
2023-06-01,9.5877,9.8768,9.5504,9.7835,160730.0
2023-06-02,9.8768,10.4457,9.8582,10.4178,160188.0
2023-06-03,9.8768,10.4457,9.8582,10.4178,160188.0
2023-06-04,9.8768,10.4457,9.8582,10.4178,160188.0
2023-06-05,10.4364,10.4364,10.082,10.1193,152805.0
2023-06-06,10.0633,10.8887,10.054,10.8095,153660.0
2023-06-07,10.94,11.6582,10.8374,11.481,220924.0
2023-06-08,11.4157,11.5416,11.0426,11.3504,144706.0
2023-06-09,11.3131,11.3597,11.1266,11.2385,126741.0
2023-06-10,11.3131,11.3597,11.1266,11.2385,126741.0
2023-06-11,11.3131,11.3597,11.1266,11.2385,126741.0
2023-06-12,11.2851,11.6115,11.1172,11.2851,128903.0
2023-06-13,11.2851,11.6115,11.2851,11.5369,165188.0
2023-06-14,11.5649,11.6955,11.2758,11.3131,130073.0
2023-06-15,11.2478,11.6582,11.2385,11.6395,104456.0
2023-06-16,11.6675,11.8167,11.3784,11.7421,209958.0
2023-06-17,11.6675,11.8167,11.3784,11.7421,209958.0
2023-06-18,11.6675,11.8167,11.3784,11.7421,209958.0
2023-06-19,11.6675,11.8167,11.3784,11.7421,209958.0
2023-06-20,11.7514,11.8913,11.6022,11.6395,129008.0
2023-06-21,11.6395,12.0312,11.4828,11.7048,145129.0
2023-06-22,11.6489,11.779,11.3457,11.6489,149240.0
2023-06-23,11.4623,12.0779,11.453,11.7701,1067452.0
2023-06-24,11.4623,12.0779,11.453,11.7701,1067452.0
2023-06-25,11.4623,12.0779,11.453,11.7701,1067452.0
2023-06-26,11.7514,11.8366,11.4623,11.4903,122937.0
2023-06-27,11.481,11.6302,11.3411,11.425,99906.0
2023-06-28,11.4064,11.4064,11.1079,11.2292,157615.0
2023-06-29,11.4343,11.481,11.2478,11.2944,91822.0
2023-06-30,11.3411,11.3411,11.0706,11.2105,151580.0
2023-07-01,11.3411,11.3411,11.0706,11.2105,151580.0
2023-07-02,11.3411,11.3411,11.0706,11.2105,151580.0
2023-07-03,11.2665,11.4623,11.2665,11.3877,44822.0
2023-07-04,11.2665,11.4623,11.2665,11.3877,44822.0
2023-07-05,11.3877,11.6022,11.2758,11.3411,135571.0
2023-07-06,11.1545,11.2665,10.8654,11.2105,267511.0
2023-07-07,11.2385,11.6208,11.2385,11.481,177781.0
2023-07-08,11.2385,11.6208,11.2385,11.481,177781.0
2023-07-09,11.2385,11.6208,11.2385,11.481,177781.0
2023-07-10,11.481,11.8261,11.425,11.509,195539.0
2023-07-11,11.5374,11.6133,11.3572,11.5184,150815.0
2023-07-12,11.6418,11.9075,11.4615,11.49,108929.0
2023-07-13,11.5184,11.7272,11.4615,11.5469,116221.0
2023-07-14,11.6228,11.6228,11.2545,11.5469,129604.0
2023-07-15,11.6228,11.6228,11.2545,11.5469,129604.0
2023-07-16,11.6228,11.6228,11.2545,11.5469,129604.0
2023-07-17,11.4995,11.86,11.4995,11.7367,106573.0
2023-07-18,11.7367,12.0308,11.7367,11.9928,181911.0
2023-07-19,11.9928,12.4483,11.898,12.3154,128431.0
2023-07-20,12.3154,12.4103,12.0593,12.1921,90837.0
2023-07-21,12.2206,12.3154,12.083,12.2016,81305.0
2023-07-22,12.2206,12.3154,12.083,12.2016,81305.0
2023-07-23,12.2206,12.3154,12.083,12.2016,81305.0
2023-07-24,12.1921,12.676,12.1466,12.6191,76645.0
2023-07-25,12.6665,12.7709,12.5243,12.5526,122833.0
2023-07-26,12.6855,13.1219,12.6855,12.9416,103828.0
2023-07-27,13.065,13.1314,12.7709,12.8088,325097.0
2023-07-28,12.7519,13.2927,12.0403,13.2168,200002.0
2023-07-29,12.7519,13.2927,12.0403,13.2168,200002.0
2023-07-30,12.7519,13.2927,12.0403,13.2168,200002.0
2023-07-31,13.2832,13.5204,13.0935,13.2263,111299.0
2023-08-01,13.1883,13.1883,12.8752,13.084,84662.0
2023-08-02,12.9037,13.1219,12.8657,12.9511,60158.0
2023-08-03,12.9416,13.3022,12.8552,13.1694,78924.0
2023-08-04,13.1789,13.2975,13.1124,13.1409,48151.0
2023-08-05,13.1789,13.2975,13.1124,13.1409,48151.0
2023-08-06,13.1789,13.2975,13.1124,13.1409,48151.0
2023-08-07,13.0935,13.5299,13.084,13.5109,78716.0
2023-08-08,13.2642,13.4635,13.1124,13.4445,173348.0
2023-08-09,13.435,13.435,12.9511,13.2073,122066.0
2023-08-10,13.3354,13.4305,13.1504,13.2642,95286.0
2023-08-11,13.3117,13.3989,13.2453,13.3876,38551.0
2023-08-12,13.3117,13.3989,13.2453,13.3876,38551.0
2023-08-13,13.3117,13.3989,13.2453,13.3876,38551.0
2023-08-14,13.2548,13.2548,13.0223,13.1314,60501.0
