,APO US Equity,APO US Equity,APO US Equity,APO US Equity,APO US Equity
2021-05-12,53.0575,53.4357,51.2865,51.434,2884490.0
2021-05-13,51.8676,52.6055,51.2403,51.8399,2049248.0
2021-05-14,52.1351,53.3527,52.1351,52.9653,1571474.0
2021-05-15,52.1351,53.3527,52.1351,52.9653,1571474.0
2021-05-16,52.1351,53.3527,52.1351,52.9653,1571474.0
2021-05-17,52.7808,53.2328,52.1443,52.9284,1315203.0
2021-05-18,52.956,53.2328,52.5502,52.5686,2205617.0
2021-05-19,51.638,53.0339,51.2286,53.0339,2190882.0
2021-05-20,53.1176,53.341,52.1312,52.8292,2038476.0
2021-05-21,53.22,53.9366,53.1269,53.4433,1990051.0
2021-05-22,53.22,53.9366,53.1269,53.4433,1990051.0
2021-05-23,53.22,53.9366,53.1269,53.4433,1990051.0
2021-05-24,53.7877,54.0761,53.2758,53.4527,1863597.0
2021-05-25,53.6202,53.769,52.5826,52.6896,1435610.0
2021-05-26,52.8943,53.6481,52.5407,53.3224,2278263.0
2021-05-27,53.7411,54.1506,53.0804,53.8528,2901868.0
2021-05-28,54.0575,54.2809,53.1549,53.3596,1302197.0
2021-05-29,54.0575,54.2809,53.1549,53.3596,1302197.0
2021-05-30,54.0575,54.2809,53.1549,53.3596,1302197.0
2021-05-31,54.0575,54.2809,53.1549,53.3596,1302197.0
2021-06-01,53.6295,53.9924,52.4942,52.6989,1955456.0
2021-06-02,52.5872,53.2293,51.8102,52.7547,2502704.0
2021-06-03,52.4755,53.7225,52.215,53.5364,2843881.0
2021-06-04,53.7318,53.797,53.1642,53.4247,1647001.0
2021-06-05,53.7318,53.797,53.1642,53.4247,1647001.0
2021-06-06,53.7318,53.797,53.1642,53.4247,1647001.0
2021-06-07,53.5643,53.7597,53.1269,53.7318,1689050.0
2021-06-08,53.6946,53.8984,52.8292,53.5271,2444701.0
2021-06-09,53.434,53.555,53.1363,53.2293,1604138.0
2021-06-10,53.5643,53.7784,52.9781,53.3224,922234.0
2021-06-11,53.4247,53.7784,53.2293,53.7784,1087401.0
2021-06-12,53.4247,53.7784,53.2293,53.7784,1087401.0
2021-06-13,53.4247,53.7784,53.2293,53.7784,1087401.0
2021-06-14,53.9645,54.1136,53.3689,53.5178,1302302.0
2021-06-15,53.6108,54.2652,53.3596,53.9831,1306046.0
2021-06-16,54.2157,54.6619,53.7504,54.5042,1436677.0
2021-06-17,54.7462,54.9044,53.2572,54.3739,3035284.0
2021-06-18,53.8807,54.011,53.0804,53.3875,3706453.0
2021-06-19,53.8807,54.011,53.0804,53.3875,3706453.0
2021-06-20,53.8807,54.011,53.0804,53.3875,3706453.0
2021-06-21,53.434,54.5042,53.2945,54.4112,1477325.0
2021-06-22,54.1413,54.3646,53.7877,54.2064,2721134.0
2021-06-23,54.1878,54.5368,54.1413,54.2436,1722435.0
2021-06-24,54.5135,55.2394,54.1692,55.016,1509518.0
2021-06-25,55.3231,57.4076,55.0533,57.3053,6650914.0
2021-06-26,55.3231,57.4076,55.0533,57.3053,6650914.0
2021-06-27,55.3231,57.4076,55.0533,57.3053,6650914.0
2021-06-28,57.4355,57.4635,56.4584,57.2587,3529666.0
2021-06-29,57.603,58.2358,57.2587,58.0776,2941805.0
2021-06-30,57.845,58.2451,56.9982,57.8822,3880775.0
2021-07-01,56.5515,58.636,56.3002,58.636,3979231.0
2021-07-02,58.7477,59.7713,58.0497,59.7713,2307051.0
2021-07-03,58.7477,59.7713,58.0497,59.7713,2307051.0
2021-07-04,58.7477,59.7713,58.0497,59.7713,2307051.0
2021-07-05,58.7477,59.7713,58.0497,59.7713,2307051.0
2021-07-06,59.8551,59.976,58.7104,59.2874,3004104.0
2021-07-07,59.1199,59.1757,57.4635,58.8966,2336233.0
2021-07-08,57.7706,58.0311,55.9838,56.3095,3780545.0
2021-07-09,56.6352,57.3518,56.3282,56.9237,2222569.0
2021-07-10,56.6352,57.3518,56.3282,56.9237,2222569.0
2021-07-11,56.6352,57.3518,56.3282,56.9237,2222569.0
2021-07-12,56.9423,57.5658,56.6352,57.0633,1278266.0
2021-07-13,56.3561,56.5143,54.7275,55.7326,6256371.0
2021-07-14,55.8536,56.3002,55.4394,55.8442,1839973.0
2021-07-15,55.714,55.8442,54.8764,55.3138,2756327.0
2021-07-16,55.1928,55.4441,52.6058,52.8012,4089966.0
2021-07-17,55.1928,55.4441,52.6058,52.8012,4089966.0
2021-07-18,55.1928,55.4441,52.6058,52.8012,4089966.0
2021-07-19,51.8334,52.4895,51.0797,52.308,2948161.0
2021-07-20,52.2894,54.0575,52.2894,53.4433,3014031.0
2021-07-21,53.7132,55.1835,53.7132,54.0948,1980370.0
2021-07-22,54.1785,54.6624,53.6248,54.4484,2154055.0
2021-07-23,55.2394,55.593,54.923,55.3138,1883812.0
2021-07-24,55.2394,55.593,54.923,55.3138,1883812.0
2021-07-25,55.2394,55.593,54.923,55.3138,1883812.0
2021-07-26,55.0626,55.7977,54.923,55.2115,1494378.0
2021-07-27,54.7927,55.2859,54.2343,55.1184,1671831.0
2021-07-28,55.2673,55.2999,54.0948,54.7462,1530038.0
2021-07-29,55.0346,56.3747,55.0067,55.3883,2883938.0
2021-07-30,55.1277,55.4767,54.6159,54.7741,1950795.0
2021-07-31,55.1277,55.4767,54.6159,54.7741,1950795.0
2021-08-01,55.1277,55.4767,54.6159,54.7741,1950795.0
2021-08-02,55.1835,55.7977,54.346,55.0905,1665070.0
2021-08-03,55.3417,56.7004,55.2115,56.4491,3036733.0
2021-08-04,55.7512,56.8725,54.588,56.6632,3235416.0
2021-08-05,57.0726,57.6589,56.1234,56.8958,1909226.0
2021-08-06,57.4262,57.7054,57.0587,57.3611,2106258.0
2021-08-07,57.4262,57.7054,57.0587,57.3611,2106258.0
2021-08-08,57.4262,57.7054,57.0587,57.3611,2106258.0
2021-08-09,57.3704,57.5751,56.6166,57.0354,1597800.0
2021-08-10,56.7655,56.9609,55.8629,55.928,2153652.0
2021-08-11,55.928,56.156,55.137,55.2115,1727846.0
2021-08-12,55.1091,55.137,54.3274,54.7089,1864085.0
2021-08-13,54.7369,55.3976,54.4577,55.2487,1561721.0
2021-08-14,54.7369,55.3976,54.4577,55.2487,1561721.0
2021-08-15,54.7369,55.3976,54.4577,55.2487,1561721.0
2021-08-16,55.0346,55.6674,54.8299,55.3231,2374396.0
2021-08-17,54.9695,55.1412,53.2572,54.2716,1850263.0
2021-08-18,53.9336,54.1683,53.4549,53.53,1890750.0
2021-08-19,52.8918,53.8116,52.0939,52.5351,2166038.0
2021-08-20,52.6196,53.4362,52.4412,52.8167,1208542.0
2021-08-21,52.6196,53.4362,52.4412,52.8167,1208542.0
2021-08-22,52.6196,53.4362,52.4412,52.8167,1208542.0
2021-08-23,52.995,54.0744,52.9293,53.8867,2018671.0
2021-08-24,54.0932,54.769,53.9806,54.1589,1061917.0
2021-08-25,54.2715,55.0881,54.0838,54.5813,2032927.0
2021-08-26,54.6658,55.06,54.2622,54.3654,1053719.0
2021-08-27,54.2997,55.1539,54.2997,55.0506,1228599.0
2021-08-28,54.2997,55.1539,54.2997,55.0506,1228599.0
2021-08-29,54.2997,55.1539,54.2997,55.0506,1228599.0
2021-08-30,55.3791,56.2802,55.1163,55.2571,1605725.0
2021-08-31,55.3791,56.421,55.2477,56.1113,1915231.0
2021-09-01,56.2708,57.6506,55.7264,57.2282,2547509.0
2021-09-02,57.5004,57.9134,57.0827,57.4441,1625627.0
2021-09-03,57.3878,58.4203,57.3221,58.0167,2035785.0
2021-09-04,57.3878,58.4203,57.3221,58.0167,2035785.0
2021-09-05,57.3878,58.4203,57.3221,58.0167,2035785.0
2021-09-06,57.3878,58.4203,57.3221,58.0167,2035785.0
2021-09-07,58.0542,58.4766,57.4441,58.1011,2209959.0
2021-09-08,58.1669,58.1976,57.1525,57.5192,1200747.0
2021-09-09,57.3878,58.1762,57.3127,57.3878,1156486.0
2021-09-10,57.9791,58.1387,56.9654,56.9936,1027805.0
2021-09-11,57.9791,58.1387,56.9654,56.9936,1027805.0
2021-09-12,57.9791,58.1387,56.9654,56.9936,1027805.0
2021-09-13,57.2939,58.2138,56.9044,58.195,1479903.0
2021-09-14,58.3546,58.5481,56.6838,57.2752,1869012.0
2021-09-15,57.4253,59.3589,57.125,59.1524,2148740.0
2021-09-16,59.3495,59.7813,58.5001,58.8614,1706857.0
2021-09-17,58.9647,59.6874,58.5329,58.9459,2607095.0
2021-09-18,58.9647,59.6874,58.5329,58.9459,2607095.0
2021-09-19,58.9647,59.6874,58.5329,58.9459,2607095.0
2021-09-20,57.1625,57.2188,54.112,54.8441,3519375.0
2021-09-21,55.3228,56.13,55.2289,55.5011,2611591.0
2021-09-22,55.7546,56.1582,54.9286,55.764,1782093.0
2021-09-23,56.3178,58.3358,56.1676,57.5004,3116320.0
2021-09-24,57.1062,58.6549,57.1062,58.5799,2040757.0
2021-09-25,57.1062,58.6549,57.1062,58.5799,2040757.0
2021-09-26,57.1062,58.6549,57.1062,58.5799,2040757.0
2021-09-27,58.6643,59.6968,58.5188,59.1243,3745516.0
2021-09-28,59.0116,59.1618,57.0687,57.6694,2939132.0
2021-09-29,57.9979,58.5329,57.3127,58.5235,1863506.0
2021-09-30,58.8708,59.1243,57.6788,57.8102,3228388.0
2021-10-01,57.8196,58.4297,57.2141,58.073,3167375.0
2021-10-02,57.8196,58.4297,57.2141,58.073,3167375.0
2021-10-03,57.8196,58.4297,57.2141,58.073,3167375.0
2021-10-04,57.6882,58.4484,55.0412,55.182,3591201.0
2021-10-05,55.6326,58.0636,55.351,57.7726,2507259.0
2021-10-06,57.0968,58.7676,55.8297,58.7676,1904248.0
2021-10-07,59.2275,60.4665,58.8239,59.6874,2351554.0
2021-10-08,59.7625,61.7196,59.5936,61.3488,1557627.0
2021-10-09,59.7625,61.7196,59.5936,61.3488,1557627.0
2021-10-10,59.7625,61.7196,59.5936,61.3488,1557627.0
2021-10-11,61.6492,62.7098,61.3957,61.4051,1734334.0
2021-10-12,61.4802,62.23,61.0109,61.8651,1573861.0
2021-10-13,62.0434,62.569,61.3676,61.9871,1629866.0
2021-10-14,62.7661,63.9394,62.5596,63.6391,1800302.0
2021-10-15,64.5777,64.5777,62.8975,63.2824,2219583.0
2021-10-16,64.5777,64.5777,62.8975,63.2824,2219583.0
2021-10-17,64.5777,64.5777,62.8975,63.2824,2219583.0
2021-10-18,63.5452,64.2961,62.9726,64.1084,2751789.0
2021-10-19,65.4975,70.5286,64.5308,68.6889,8887883.0
2021-10-20,68.5199,70.369,68.3322,69.7402,4851040.0
2021-10-21,70.3596,72.7062,69.9298,72.5467,4027907.0
2021-10-22,72.8939,75.1936,72.0304,74.8275,4954011.0
2021-10-23,72.8939,75.1936,72.0304,74.8275,4954011.0
2021-10-24,72.8939,75.1936,72.0304,74.8275,4954011.0
2021-10-25,74.8275,75.8694,74.2174,75.0528,3986705.0
2021-10-26,75.6629,76.0947,74.7524,74.8651,3890906.0
2021-10-27,74.9871,75.0659,72.0116,72.7156,2843029.0
2021-10-28,72.8095,74.0789,72.8095,73.5228,2331151.0
2021-10-29,73.016,73.2506,71.608,72.2275,4587031.0
2021-10-30,73.016,73.2506,71.608,72.2275,4587031.0
2021-10-31,73.016,73.2506,71.608,72.2275,4587031.0
2021-11-01,72.8564,73.2225,70.9322,71.6456,3864489.0
2021-11-02,71.2513,72.2369,69.6838,71.73,2887564.0
2021-11-03,72.3026,73.6777,71.73,73.1849,3049436.0
2021-11-04,73.2131,73.551,71.3734,72.5467,2494986.0
2021-11-05,73.7575,73.9358,71.8708,72.2181,2897022.0
2021-11-06,73.7575,73.9358,71.8708,72.2181,2897022.0
2021-11-07,73.7575,73.9358,71.8708,72.2181,2897022.0
2021-11-08,72.2651,73.3163,71.73,72.312,1566723.0
2021-11-09,71.9741,72.4528,71.3929,71.608,1880165.0
2021-11-10,70.8665,71.4391,69.3741,69.4586,2420689.0
2021-11-11,70.2189,70.6976,69.7308,70.3221,1730524.0
2021-11-12,70.2752,70.7069,69.7308,70.3878,1443457.0
2021-11-13,70.2752,70.7069,69.7308,70.3878,1443457.0
2021-11-14,70.2752,70.7069,69.7308,70.3878,1443457.0
2021-11-15,70.4911,71.73,70.1907,71.4297,1547910.0
2021-11-16,71.3264,71.6553,70.829,71.1387,1506936.0
2021-11-17,71.2138,71.4391,70.3972,70.8665,1139442.0
2021-11-18,70.9421,71.6129,69.8554,71.2444,2308679.0
2021-11-19,71.32,71.4145,70.0161,70.8192,1625451.0
2021-11-20,71.32,71.4145,70.0161,70.8192,1625451.0
2021-11-21,71.32,71.4145,70.0161,70.8192,1625451.0
2021-11-22,71.4429,73.5972,71.1405,71.6696,3144681.0
2021-11-23,71.2633,71.5373,69.6665,69.7421,2494271.0
2021-11-24,69.0806,70.4318,68.5137,69.8743,2496879.0
2021-11-25,69.0806,70.4318,68.5137,69.8743,2496879.0
2021-11-26,68.0318,68.542,66.9452,67.7861,1650684.0
2021-11-27,68.0318,68.542,66.9452,67.7861,1650684.0
2021-11-28,68.0318,68.542,66.9452,67.7861,1650684.0
2021-11-29,69.2696,69.8554,68.1735,69.3074,2736538.0
2021-11-30,68.731,69.2129,66.4916,66.879,3916370.0
2021-12-01,68.4192,70.498,66.6995,66.7562,3215117.0
2021-12-02,67.8239,69.2413,67.2854,67.8428,4396471.0
2021-12-03,68.1169,68.646,64.857,66.246,3827715.0
2021-12-04,68.1169,68.646,64.857,66.246,3827715.0
2021-12-05,68.1169,68.646,64.857,66.246,3827715.0
2021-12-06,66.9735,67.5783,65.8397,66.2838,5566270.0
2021-12-07,67.7389,68.646,66.4444,67.0775,6081700.0
2021-12-08,66.5483,68.1735,66.5483,67.1342,4225577.0
2021-12-09,67.0869,68.542,66.605,66.605,3489280.0
2021-12-10,67.2192,68.2208,65.8113,65.8113,5360681.0
2021-12-11,67.2192,68.2208,65.8113,65.8113,5360681.0
2021-12-12,67.2192,68.2208,65.8113,65.8113,5360681.0
2021-12-13,65.6696,66.3206,65.2444,65.7735,3150974.0
2021-12-14,65.1972,66.8035,64.4885,64.7531,3278155.0
2021-12-15,64.8381,66.5672,63.9594,66.2932,3782149.0
2021-12-16,67.3137,67.7011,64.7436,65.9531,5325598.0
2021-12-17,65.8208,67.3231,64.942,66.4633,8537782.0
2021-12-18,65.8208,67.3231,64.942,66.4633,8537782.0
2021-12-19,65.8208,67.3231,64.942,66.4633,8537782.0
2021-12-20,65.1688,65.5751,63.9405,64.8003,3477863.0
2021-12-21,65.405,68.5798,65.405,67.9373,5211766.0
2021-12-22,67.7956,68.5137,67.3231,68.2869,2292943.0
2021-12-23,68.542,70.5736,68.542,70.1767,1761128.0
2021-12-24,68.542,70.5736,68.542,70.1767,1761128.0
2021-12-25,68.542,70.5736,68.542,70.1767,1761128.0
2021-12-26,68.542,70.5736,68.542,70.1767,1761128.0
2021-12-27,70.4507,70.7814,69.657,69.9405,1891929.0
2021-12-28,69.9405,71.235,69.3358,69.4208,1647143.0
2021-12-29,69.0145,69.4775,68.372,68.7877,1354930.0
2021-12-30,69.0806,69.8365,68.9389,69.0145,1654787.0
2021-12-31,68.92,69.383,67.635,68.4381,4888468.0
2022-01-01,68.92,69.383,67.635,68.4381,4888468.0
2022-01-02,68.92,69.383,67.635,68.4381,4888468.0
2022-01-03,68.9295,69.2129,67.3987,67.5877,5403438.0
2022-01-04,68.2019,69.9405,67.7011,69.5058,4594687.0
2022-01-05,70.2806,70.3373,65.2444,65.7641,6102524.0
2022-01-06,66.142,66.2338,63.9971,65.7357,6427601.0
2022-01-07,66.142,66.142,64.2239,65.1594,4810389.0
2022-01-08,66.142,66.142,64.2239,65.1594,4810389.0
2022-01-09,66.142,66.142,64.2239,65.1594,4810389.0
2022-01-10,64.2712,64.6302,62.6082,64.583,7635849.0
2022-01-11,64.4034,66.709,64.0019,66.6901,2747732.0
2022-01-12,67.0397,67.9562,65.3767,66.8602,3440082.0
2022-01-13,66.8507,67.049,64.8381,65.7168,6472763.0
2022-01-14,64.8948,65.1688,63.4019,65.0365,5505699.0
2022-01-15,64.8948,65.1688,63.4019,65.0365,5505699.0
2022-01-16,64.8948,65.1688,63.4019,65.0365,5505699.0
2022-01-17,64.8948,65.1688,63.4019,65.0365,5505699.0
2022-01-18,64.3657,64.8853,63.3452,63.9216,5575772.0
2022-01-19,64.1294,64.4223,62.731,63.3546,2770810.0
2022-01-20,63.4019,64.7436,62.8916,63.3074,3793989.0
2022-01-21,62.8066,63.383,61.6255,62.268,6943237.0
2022-01-22,62.8066,63.383,61.6255,62.268,6943237.0
2022-01-23,62.8066,63.383,61.6255,62.268,6943237.0
2022-01-24,60.8507,62.0318,58.857,61.7483,6968753.0
2022-01-25,60.8507,61.8239,59.5278,60.6145,4442656.0
2022-01-26,61.7011,61.8806,59.4003,60.0475,4038263.0
2022-01-27,62.7404,63.6664,61.7578,62.5798,8089442.0
2022-01-28,62.1546,64.5168,61.0397,64.4034,4131556.0
2022-01-29,62.1546,64.5168,61.0397,64.4034,4131556.0
2022-01-30,62.1546,64.5168,61.0397,64.4034,4131556.0
2022-01-31,64.4885,66.3121,64.2995,66.142,4188594.0
2022-02-01,66.3783,66.9168,65.6318,66.7562,2966546.0
2022-02-02,67.1625,67.7672,66.2176,67.1153,2325885.0
2022-02-03,65.8491,66.6806,65.0554,65.1783,3002991.0
2022-02-04,64.9231,67.0453,64.6397,66.4539,2495337.0
2022-02-05,64.9231,67.0453,64.6397,66.4539,2495337.0
2022-02-06,64.9231,67.0453,64.6397,66.4539,2495337.0
2022-02-07,66.52,67.5594,66.2649,66.9735,2825677.0
2022-02-08,66.7751,66.8318,63.709,63.8743,4497461.0
2022-02-09,64.309,66.2932,64.309,66.0192,3031724.0
2022-02-10,65.1972,67.6633,65.131,65.8302,3859770.0
2022-02-11,64.2523,65.4995,61.7861,62.0507,6191166.0
2022-02-12,64.2523,65.4995,61.7861,62.0507,6191166.0
2022-02-13,64.2523,65.4995,61.7861,62.0507,6191166.0
2022-02-14,61.8239,63.5625,61.446,62.0129,4379104.0
2022-02-15,63.3357,64.016,62.4853,63.8554,3074177.0
2022-02-16,63.5719,64.7531,63.0901,64.2145,2739966.0
2022-02-17,63.8723,64.5186,61.6482,61.9999,3651101.0
2022-02-18,62.285,62.7982,60.2795,60.9924,2309185.0
2022-02-19,62.285,62.7982,60.2795,60.9924,2309185.0
2022-02-20,62.285,62.7982,60.2795,60.9924,2309185.0
2022-02-21,62.285,62.7982,60.2795,60.9924,2309185.0
2022-02-22,60.7642,61.6482,59.5334,60.0704,3994107.0
2022-02-23,60.8308,61.1159,58.8158,59.0249,2985963.0
2022-02-24,56.8197,59.272,56.1734,59.0819,3798249.0
2022-02-25,59.6522,62.6177,59.6047,62.4181,3668356.0
2022-02-26,59.6522,62.6177,59.6047,62.4181,3668356.0
2022-02-27,59.6522,62.6177,59.6047,62.4181,3668356.0
2022-02-28,61.4011,63.4541,61.0779,62.0284,4106882.0
2022-03-01,61.7432,62.4466,59.0391,59.31,3140634.0
2022-03-02,59.8138,62.1424,59.2625,61.7147,3476528.0
2022-03-03,61.8288,62.708,60.8023,61.3725,3397529.0
2022-03-04,60.2985,61.0494,59.1769,60.3365,4894929.0
2022-03-05,60.2985,61.0494,59.1769,60.3365,4894929.0
2022-03-06,60.2985,61.0494,59.1769,60.3365,4894929.0
2022-03-07,59.1104,59.6142,55.0138,55.4035,7956102.0
2022-03-08,55.9263,58.2455,55.356,57.0479,4981508.0
2022-03-09,59.0058,61.1824,58.5306,60.1559,4116936.0
2022-03-10,58.9868,60.6264,58.6637,58.9963,3978809.0
2022-03-11,59.4336,61.1634,59.4336,59.9278,3916383.0
2022-03-12,59.4336,61.1634,59.4336,59.9278,3916383.0
2022-03-13,59.4336,61.1634,59.4336,59.9278,3916383.0
2022-03-14,59.5096,59.8423,55.7457,56.4681,5877130.0
2022-03-15,56.4586,57.2855,55.0709,56.6011,4868657.0
2022-03-16,57.7892,59.31,56.6059,59.1959,4473776.0
2022-03-17,58.6922,59.1864,56.9243,58.5306,4657933.0
2022-03-18,58.0459,60.0134,58.0078,59.4811,7437680.0
2022-03-19,58.0459,60.0134,58.0078,59.4811,7437680.0
2022-03-20,58.0459,60.0134,58.0078,59.4811,7437680.0
2022-03-21,59.7662,60.1654,58.9393,59.405,3932610.0
2022-03-22,59.7472,61.9999,59.405,61.4771,2873868.0
2022-03-23,61.2775,61.2775,59.5951,59.6712,2446162.0
2022-03-24,60.365,61.0304,60.0561,60.7262,2969935.0
2022-03-25,60.8593,61.1349,58.8965,59.405,2846347.0
2022-03-26,60.8593,61.1349,58.8965,59.405,2846347.0
2022-03-27,60.8593,61.1349,58.8965,59.405,2846347.0
2022-03-28,59.3575,60.8593,58.9393,60.0799,2457935.0
2022-03-29,61.4011,62.6842,61.1112,62.4561,2098258.0
2022-03-30,61.9523,62.0331,59.6617,59.9183,2043200.0
2022-03-31,60.0704,60.8498,58.8633,58.9203,2625400.0
2022-04-01,59.348,59.7092,58.7587,59.2435,2409947.0
2022-04-02,59.348,59.7092,58.7587,59.2435,2409947.0
2022-04-03,59.348,59.7092,58.7587,59.2435,2409947.0
2022-04-04,59.4716,60.5551,59.386,60.2225,1723382.0
2022-04-05,60.0039,60.4221,57.8463,58.1029,2200804.0
2022-04-06,57.1904,57.8558,55.6031,56.1069,2498203.0
2022-04-07,55.7837,56.0594,53.7825,54.8142,3068276.0
2022-04-08,54.4055,55.299,54.1489,54.7097,2784446.0
2022-04-09,54.4055,55.299,54.1489,54.7097,2784446.0
2022-04-10,54.4055,55.299,54.1489,54.7097,2784446.0
2022-04-11,54.1774,54.6526,53.474,54.0538,2262783.0
2022-04-12,54.3295,55.4463,52.5616,52.7612,3129211.0
2022-04-13,53.7402,54.9948,52.9698,54.8903,2794326.0
2022-04-14,55.0328,55.5841,54.4245,54.6431,2314428.0
2022-04-15,55.0328,55.5841,54.4245,54.6431,2314428.0
2022-04-16,55.0328,55.5841,54.4245,54.6431,2314428.0
2022-04-17,55.0328,55.5841,54.4245,54.6431,2314428.0
2022-04-18,54.4055,54.5196,53.455,53.9493,2072281.0
2022-04-19,53.9588,55.8883,53.9588,55.6887,1626019.0
2022-04-20,55.9073,56.9239,55.6221,56.2304,2047403.0
2022-04-21,57.3045,58.1029,53.1034,53.379,2606112.0
2022-04-22,53.1509,53.3077,51.1169,51.2594,2233588.0
2022-04-23,53.1509,53.3077,51.1169,51.2594,2233588.0
2022-04-24,53.1509,53.3077,51.1169,51.2594,2233588.0
2022-04-25,50.7652,51.7727,49.7577,51.6967,3536686.0
2022-04-26,51.4875,52.1016,48.4555,48.6171,3575429.0
2022-04-27,48.5125,49.6056,47.8757,48.3985,2614329.0
2022-04-28,48.6171,50.2234,47.543,49.7197,3038446.0
2022-04-29,49.1779,50.6928,47.2199,47.2959,2688715.0
2022-04-30,49.1779,50.6928,47.2199,47.2959,2688715.0
2022-05-01,49.1779,50.6928,47.2199,47.2959,2688715.0
2022-05-02,47.3339,49.4345,47.1819,49.349,3958691.0
2022-05-03,49.444,50.3755,48.9403,49.1684,3940271.0
2022-05-04,49.1874,51.2214,47.9604,51.0028,4223641.0
2022-05-05,52.2859,53.6641,50.0618,50.7272,5274711.0
2022-05-06,50.6416,51.5351,49.5486,50.2804,5437811.0
2022-05-07,50.6416,51.5351,49.5486,50.2804,5437811.0
2022-05-08,50.6416,51.5351,49.5486,50.2804,5437811.0
2022-05-09,49.501,50.2424,46.7827,47.0963,4133465.0
2022-05-10,48.5315,49.2159,46.7446,47.9423,3712632.0
2022-05-11,47.6666,50.1474,47.1248,48.484,4726886.0
2022-05-12,48.4745,49.1921,47.1629,49.0163,4017567.0
2022-05-13,50.347,52.2384,50.2994,51.5161,4345846.0
2022-05-14,50.347,52.2384,50.2994,51.5161,4345846.0
2022-05-15,50.347,52.2384,50.2994,51.5161,4345846.0
2022-05-16,51.383,51.6967,50.4135,50.8602,2554413.0
2022-05-17,52.2392,53.0771,51.4731,52.4786,2260444.0
2022-05-18,51.5306,52.9096,51.4252,52.0381,2964835.0
2022-05-19,51.4731,52.8042,51.2624,51.6646,3890478.0
2022-05-20,52.0956,52.8665,50.7884,52.1722,3309332.0
2022-05-21,52.0956,52.8665,50.7884,52.1722,3309332.0
2022-05-22,52.0956,52.8665,50.7884,52.1722,3309332.0
2022-05-23,52.7468,53.2639,51.9328,52.8808,3243011.0
2022-05-24,51.7221,52.1626,50.1324,51.3103,2967068.0
2022-05-25,50.8506,53.6182,50.434,53.4171,4193496.0
2022-05-26,53.6948,55.8016,53.2256,55.6484,4110512.0
2022-05-27,56.2709,57.9372,56.1177,57.7648,2566152.0
2022-05-28,56.2709,57.9372,56.1177,57.7648,2566152.0
2022-05-29,56.2709,57.9372,56.1177,57.7648,2566152.0
2022-05-30,56.2709,57.9372,56.1177,57.7648,2566152.0
2022-05-31,57.6595,57.6978,54.9302,55.1983,5144865.0
2022-06-01,55.1983,56.1368,54.1555,55.3228,3137638.0
2022-06-02,55.5335,56.3092,54.6333,56.0506,2594328.0
2022-06-03,55.0834,56.1464,54.9398,55.3324,2199966.0
2022-06-04,55.0834,56.1464,54.9398,55.3324,2199966.0
2022-06-05,55.0834,56.1464,54.9398,55.3324,2199966.0
2022-06-06,55.7154,57.7744,55.0164,56.6635,3279589.0
2022-06-07,56.4624,56.7593,55.3132,56.5773,1853554.0
2022-06-08,56.2134,56.5869,54.543,54.8919,2960622.0
2022-06-09,54.5759,54.9733,53.398,54.2598,2898811.0
2022-06-10,52.4116,53.216,51.272,52.1435,2629354.0
2022-06-11,52.4116,53.216,51.272,52.1435,2629354.0
2022-06-12,52.4116,53.216,51.272,52.1435,2629354.0
2022-06-13,49.7972,49.7972,46.8525,47.9586,4119164.0
2022-06-14,48.0735,48.4182,46.6945,47.2691,3689122.0
2022-06-15,47.8628,49.4333,47.6904,48.4087,6371427.0
2022-06-16,47.2499,47.2499,44.0228,44.7984,7054360.0
2022-06-17,44.7984,46.4886,44.7217,46.2061,8850460.0
2022-06-18,44.7984,46.4886,44.7217,46.2061,8850460.0
2022-06-19,44.7984,46.4886,44.7217,46.2061,8850460.0
2022-06-20,44.7984,46.4886,44.7217,46.2061,8850460.0
2022-06-21,47.6904,48.5044,47.4797,47.7383,5890310.0
2022-06-22,46.9147,48.5715,46.637,48.0639,3995742.0
2022-06-23,48.3895,48.9832,46.9052,47.8245,1924457.0
2022-06-24,48.4661,50.2952,48.447,49.7972,8289631.0
2022-06-25,48.4661,50.2952,48.447,49.7972,8289631.0
2022-06-26,48.4661,50.2952,48.447,49.7972,8289631.0
2022-06-27,50.707,51.1619,49.4716,50.1611,2016675.0
2022-06-28,50.3622,50.8889,48.9545,49.0982,1733474.0
2022-06-29,48.9928,49.0311,46.819,47.5755,2440041.0
2022-06-30,46.5413,47.135,45.2006,46.4263,3794375.0
2022-07-01,46.0624,47.4414,45.7847,47.1733,2213880.0
2022-07-02,46.0624,47.4414,45.7847,47.1733,2213880.0
2022-07-03,46.0624,47.4414,45.7847,47.1733,2213880.0
2022-07-04,46.0624,47.4414,45.7847,47.1733,2213880.0
2022-07-05,45.9667,48.9258,45.5597,48.9066,3061043.0
2022-07-06,48.8204,49.6153,47.8628,48.1118,1950653.0
2022-07-07,48.7055,50.1899,48.7055,50.0941,2109121.0
2022-07-08,49.9792,50.2665,48.9066,49.3759,1865521.0
2022-07-09,49.9792,50.2665,48.9066,49.3759,1865521.0
2022-07-10,49.9792,50.2665,48.9066,49.3759,1865521.0
2022-07-11,48.8492,48.9712,48.0639,48.5523,1443401.0
2022-07-12,48.581,49.5004,48.2746,48.5619,1750296.0
2022-07-13,47.4414,48.4757,45.9379,48.1692,2363681.0
2022-07-14,47.2403,47.2403,45.7273,46.6083,2740531.0
