,GLW US Equity,GLW US Equity,GLW US Equity,GLW US Equity,GLW US Equity
2022-05-03,33.6797,34.0442,33.4695,33.7638,3986024.0
2022-05-04,33.8853,34.8619,33.6143,34.8292,4594303.0
2022-05-05,34.3713,34.5021,33.605,34.1376,4575356.0
2022-05-06,34.0068,34.5913,33.4882,34.446,4858825.0
2022-05-07,34.0068,34.5913,33.4882,34.446,4858825.0
2022-05-08,34.0068,34.5913,33.4882,34.446,4858825.0
2022-05-09,33.8853,34.3152,33.2779,33.4181,5157429.0
2022-05-10,33.8573,34.0255,32.9975,33.6423,4904225.0
2022-05-11,33.2218,33.7078,32.549,32.5957,5454961.0
2022-05-12,32.4368,32.9321,32.2312,32.9041,5022533.0
2022-05-13,33.1751,33.39,32.7452,33.2125,4047364.0
2022-05-14,33.1751,33.39,32.7452,33.2125,4047364.0
2022-05-15,33.1751,33.39,32.7452,33.2125,4047364.0
2022-05-16,33.0162,33.2031,32.3247,32.8947,4072304.0
2022-05-17,33.4087,33.9507,33.3293,33.9134,4123907.0
2022-05-18,33.4835,33.4835,31.6004,31.8294,7807155.0
2022-05-19,31.521,31.9088,31.021,31.3248,5558790.0
2022-05-20,31.792,31.8201,30.1239,30.9603,6053385.0
2022-05-21,31.792,31.8201,30.1239,30.9603,6053385.0
2022-05-22,31.792,31.8201,30.1239,30.9603,6053385.0
2022-05-23,30.736,31.778,30.7267,31.549,5442010.0
2022-05-24,31.3995,31.5117,30.3482,31.0911,6117805.0
2022-05-25,30.8482,31.6191,30.7827,31.493,5132909.0
2022-05-26,31.8481,32.9929,31.8107,32.9134,7748955.0
2022-05-27,33.2336,33.6056,32.9699,33.5726,4260357.0
2022-05-28,33.2336,33.6056,32.9699,33.5726,4260357.0
2022-05-29,33.2336,33.6056,32.9699,33.5726,4260357.0
2022-05-30,33.2336,33.6056,32.9699,33.5726,4260357.0
2022-05-31,33.3843,34.1283,32.9699,33.7327,6618917.0
2022-06-01,33.8928,34.0529,33.1724,33.3749,3257669.0
2022-06-02,33.4314,34.4014,33.1959,34.3825,3842239.0
2022-06-03,34.0341,34.2507,33.5725,33.7516,3501349.0
2022-06-04,34.0341,34.2507,33.5725,33.7516,3501349.0
2022-06-05,34.0341,34.2507,33.5725,33.7516,3501349.0
2022-06-06,34.1,34.3966,33.6433,33.7986,2537205.0
2022-06-07,33.356,33.7892,32.9793,33.7516,3016725.0
2022-06-08,33.6103,33.7657,33.3655,33.7327,3812363.0
2022-06-09,33.3466,33.3466,32.2354,32.2636,5370153.0
2022-06-10,31.821,31.8493,31.1477,31.3407,3986299.0
2022-06-11,31.821,31.8493,31.1477,31.3407,3986299.0
2022-06-12,31.821,31.8493,31.1477,31.3407,3986299.0
2022-06-13,30.5214,30.7098,29.7351,30.0788,5153118.0
2022-06-14,30.2107,30.7474,30.0082,30.2295,6157270.0
2022-06-15,30.512,31.1571,30.1918,30.8322,6837207.0
2022-06-16,29.9093,30.06,29.1512,29.542,7330919.0
2022-06-17,29.6362,30.4838,29.2124,30.0223,11791393.0
2022-06-18,29.6362,30.4838,29.2124,30.0223,11791393.0
2022-06-19,29.6362,30.4838,29.2124,30.0223,11791393.0
2022-06-20,29.6362,30.4838,29.2124,30.0223,11791393.0
2022-06-21,30.5968,30.7522,30.0788,30.2483,4131674.0
2022-06-22,29.8999,30.3048,29.7021,29.7115,3764486.0
2022-06-23,29.7963,29.8716,29.4196,29.768,4409371.0
2022-06-24,30.1071,30.884,30.0412,30.851,8747461.0
2022-06-25,30.1071,30.884,30.0412,30.851,8747461.0
2022-06-26,30.1071,30.884,30.0412,30.851,8747461.0
2022-06-27,31.0865,31.7928,30.6297,31.3502,5223936.0
2022-06-28,31.5197,31.8116,30.5779,30.6062,3740912.0
2022-06-29,30.6815,30.8416,30.1071,30.4932,3994699.0
2022-06-30,29.9658,30.1353,29.4479,29.6739,7291133.0
2022-07-01,29.542,30.0788,28.9111,30.0506,4709570.0
2022-07-02,29.542,30.0788,28.9111,30.0506,4709570.0
2022-07-03,29.542,30.0788,28.9111,30.0506,4709570.0
2022-07-04,29.542,30.0788,28.9111,30.0506,4709570.0
2022-07-05,29.1465,29.834,28.8452,29.8057,3819629.0
2022-07-06,29.8434,30.3095,29.6739,30.0506,3303868.0
2022-07-07,30.286,30.9264,30.2672,30.7569,4165920.0
2022-07-08,30.7192,30.9028,30.3425,30.7098,2634205.0
2022-07-09,30.7192,30.9028,30.3425,30.7098,2634205.0
2022-07-10,30.7192,30.9028,30.3425,30.7098,2634205.0
2022-07-11,30.4461,30.738,30.286,30.5591,3192608.0
2022-07-12,30.5309,31.1712,30.3237,30.4743,2858383.0
2022-07-13,29.9093,30.5309,29.8528,30.3613,2819089.0
2022-07-14,29.9187,30.1824,29.5091,30.1259,5245711.0
2022-07-15,30.5874,31.3502,30.366,31.2654,4126765.0
2022-07-16,30.5874,31.3502,30.366,31.2654,4126765.0
2022-07-17,30.5874,31.3502,30.366,31.2654,4126765.0
2022-07-18,31.4632,31.7928,30.738,30.8605,4795886.0
2022-07-19,31.2937,32.2401,31.2466,32.1977,4681323.0
2022-07-20,32.0753,32.4567,31.9905,32.4143,3144531.0
2022-07-21,32.3296,32.8193,32.2542,32.8193,3876275.0
2022-07-22,32.8098,32.8852,32.061,32.3672,4481256.0
2022-07-23,32.8098,32.8852,32.061,32.3672,4481256.0
2022-07-24,32.8098,32.8852,32.061,32.3672,4481256.0
2022-07-25,32.4896,32.8663,32.0706,32.4802,9166033.0
2022-07-26,31.6515,32.9793,31.3407,32.904,7669781.0
2022-07-27,32.9699,34.3825,32.7722,33.8552,6201382.0
2022-07-28,33.9399,34.5473,33.8646,34.1753,4242280.0
2022-07-29,34.2318,34.778,34.0435,34.618,5555126.0
2022-07-30,34.2318,34.778,34.0435,34.618,5555126.0
2022-07-31,34.2318,34.778,34.0435,34.618,5555126.0
2022-08-01,34.213,34.731,34.1188,34.2695,3559976.0
2022-08-02,34.1377,34.4014,33.9117,34.0058,3617026.0
2022-08-03,34.1848,34.5049,33.9964,34.3731,2746596.0
2022-08-04,34.4108,34.4579,34.1141,34.3637,3161247.0
2022-08-05,33.987,34.1659,33.6103,33.7139,4652525.0
2022-08-06,33.987,34.1659,33.6103,33.7139,4652525.0
2022-08-07,33.987,34.1659,33.6103,33.7139,4652525.0
2022-08-08,33.9399,34.1659,33.7334,33.8081,2271371.0
2022-08-09,33.6668,33.8128,33.2336,33.3184,3925808.0
2022-08-10,33.9964,34.7027,33.9964,34.6556,4035457.0
2022-08-11,34.844,35.5126,34.844,34.9758,3938801.0
2022-08-12,35.1736,35.3713,35.0653,35.3525,2146620.0
2022-08-13,35.1736,35.3713,35.0653,35.3525,2146620.0
2022-08-14,35.1736,35.3713,35.0653,35.3525,2146620.0
2022-08-15,35.1265,35.5314,34.957,35.0135,2740545.0
2022-08-16,34.8346,35.4749,34.7592,35.2018,2329864.0
2022-08-17,34.778,34.8063,33.6574,34.2601,6209573.0
2022-08-18,34.3637,34.8298,34.2318,34.7121,2397746.0
2022-08-19,34.4296,34.4532,33.9046,34.0812,3676632.0
2022-08-20,34.4296,34.4532,33.9046,34.0812,3676632.0
2022-08-21,34.4296,34.4532,33.9046,34.0812,3676632.0
2022-08-22,33.5538,33.648,33.0076,33.0924,3813665.0
2022-08-23,32.9888,33.3702,32.9228,32.9982,2902566.0
2022-08-24,32.9134,33.1394,32.6027,32.9417,6094312.0
2022-08-25,33.1959,33.7798,33.13,33.761,2808837.0
2022-08-26,33.7327,33.8081,32.5556,32.6215,4841779.0
2022-08-27,33.7327,33.8081,32.5556,32.6215,4841779.0
2022-08-28,33.7327,33.8081,32.5556,32.6215,4841779.0
2022-08-29,32.2919,32.7157,32.1789,32.3578,3685069.0
2022-08-30,32.6236,32.9605,32.4907,32.766,4941463.0
2022-08-31,32.9083,33.1172,32.5761,32.5761,7607037.0
2022-09-01,32.4148,32.467,31.6554,32.149,4162712.0
2022-09-02,32.5666,32.747,31.2378,31.4656,6728910.0
2022-09-03,32.5666,32.747,31.2378,31.4656,6728910.0
2022-09-04,32.5666,32.747,31.2378,31.4656,6728910.0
2022-09-05,32.5666,32.747,31.2378,31.4656,6728910.0
2022-09-06,31.57,31.6174,31.0289,31.1239,3840415.0
2022-09-07,31.2757,31.7788,31.1618,31.3137,6926748.0
2022-09-08,31.0954,31.6791,30.6113,31.4276,9251226.0
2022-09-09,31.7978,32.0351,31.4561,31.9307,3781589.0
2022-09-10,31.7978,32.0351,31.4561,31.9307,3781589.0
2022-09-11,31.7978,32.0351,31.4561,31.9307,3781589.0
2022-09-12,32.2154,32.5951,32.1395,32.5761,5960369.0
2022-09-13,31.7883,31.9117,31.1144,31.2473,4591355.0
2022-09-14,31.1903,31.3517,30.7822,31.2473,5312630.0
2022-09-15,31.1239,31.3801,30.7157,30.953,5695918.0
2022-09-16,30.6018,30.6825,30.2316,30.431,9532217.0
2022-09-17,30.6018,30.6825,30.2316,30.431,9532217.0
2022-09-18,30.6018,30.6825,30.2316,30.431,9532217.0
2022-09-19,30.1367,30.7632,30.0892,30.7252,3779744.0
2022-09-20,30.4499,30.468,29.9469,30.0892,3433248.0
2022-09-21,30.2316,30.4322,29.4818,29.4818,3837966.0
2022-09-22,29.4723,29.6906,29.0546,29.159,4238903.0
2022-09-23,28.8743,29.0451,28.3712,28.7699,3842904.0
2022-09-24,28.8743,29.0451,28.3712,28.7699,3842904.0
2022-09-25,28.8743,29.0451,28.3712,28.7699,3842904.0
2022-09-26,28.5231,28.9787,28.3522,28.3712,3586022.0
2022-09-27,28.6085,28.7699,27.6925,28.001,4705725.0
2022-09-28,28.0627,28.4756,27.8787,28.4092,6081077.0
2022-09-29,28.0485,28.2668,27.7353,28.1149,4570957.0
2022-09-30,28.001,28.3997,27.5075,27.5454,4342557.0
2022-10-01,28.001,28.3997,27.5075,27.5454,4342557.0
2022-10-02,28.001,28.3997,27.5075,27.5454,4342557.0
2022-10-03,27.8871,28.4756,27.6498,28.3522,4152000.0
2022-10-04,29.0262,29.9753,28.9123,29.9279,6731549.0
2022-10-05,29.5197,29.8852,29.254,29.7286,3968226.0
2022-10-06,29.738,29.9943,29.5862,29.8899,4708959.0
2022-10-07,29.4248,29.5008,28.675,28.9123,4182010.0
2022-10-08,29.4248,29.5008,28.675,28.9123,4182010.0
2022-10-09,29.4248,29.5008,28.675,28.9123,4182010.0
2022-10-10,29.1021,29.197,28.5041,28.599,3438147.0
2022-10-11,28.3238,28.8268,28.0295,28.3807,3860644.0
2022-10-12,28.4092,28.8173,28.2578,28.5516,3604676.0
2022-10-13,27.8207,29.2919,27.6783,29.0262,5874078.0
2022-10-14,29.4248,29.5862,28.5136,28.6655,4636819.0
2022-10-15,29.4248,29.5862,28.5136,28.6655,4636819.0
2022-10-16,29.4248,29.5862,28.5136,28.6655,4636819.0
2022-10-17,29.2824,29.9136,29.254,29.6716,5790195.0
2022-10-18,30.374,30.4689,29.5387,29.8994,5379231.0
2022-10-19,29.4723,29.9753,29.4533,29.8235,3717756.0
2022-10-20,29.9089,30.4642,29.1353,29.3299,5433712.0
2022-10-21,29.3963,30.6588,29.254,30.5543,14456865.0
2022-10-22,29.3963,30.6588,29.254,30.5543,14456865.0
2022-10-23,29.3963,30.6588,29.254,30.5543,14456865.0
2022-10-24,30.5733,30.8011,30.1747,30.6872,7771906.0
2022-10-25,28.3143,30.1652,28.1244,30.1177,15604585.0
2022-10-26,29.833,30.953,29.738,30.7442,7357559.0
2022-10-27,30.9815,31.2567,30.3455,30.4784,4848120.0
2022-10-28,30.6208,30.9625,30.4974,30.8391,3517476.0
2022-10-29,30.6208,30.9625,30.4974,30.8391,3517476.0
2022-10-30,30.6208,30.9625,30.4974,30.8391,3517476.0
2022-10-31,30.6208,30.6683,30.3123,30.5354,4122538.0
2022-11-01,30.9055,31.01,30.3455,30.9055,4012788.0
2022-11-02,30.8106,31.2567,30.1272,30.1367,3869317.0
2022-11-03,29.6906,30.5211,29.4913,30.2601,3546552.0
2022-11-04,30.9055,31.3322,30.7252,31.2188,3736656.0
2022-11-05,30.9055,31.3322,30.7252,31.2188,3736656.0
2022-11-06,30.9055,31.3322,30.7252,31.2188,3736656.0
2022-11-07,31.4846,31.5273,30.9862,31.3991,3255739.0
2022-11-08,31.6554,31.8263,30.9293,31.3042,4569695.0
2022-11-09,31.1239,31.2425,30.3455,30.431,4365807.0
2022-11-10,32.1775,32.2344,31.4846,32.1775,5408129.0
2022-11-11,32.4337,33.1029,32.2724,32.709,3782977.0
2022-11-12,32.4337,33.1029,32.2724,32.709,3782977.0
2022-11-13,32.4337,33.1029,32.2724,32.709,3782977.0
2022-11-14,32.5761,33.027,32.2249,32.2629,4856000.0
2022-11-15,32.728,33.0412,32.0066,32.6141,4640995.0
2022-11-16,32.4622,32.4622,31.4893,31.7788,4376779.0
2022-11-17,31.2525,31.8745,31.2429,31.8553,2862156.0
2022-11-18,32.2477,32.5587,32.1998,32.4295,3315045.0
2022-11-19,32.2477,32.5587,32.1998,32.4295,3315045.0
2022-11-20,32.2477,32.5587,32.1998,32.4295,3315045.0
2022-11-21,32.2859,32.3912,32.0324,32.2094,3035294.0
2022-11-22,32.3625,32.774,32.3434,32.5156,3400343.0
2022-11-23,32.5252,32.7548,32.0659,32.4582,3657829.0
2022-11-24,32.5252,32.7548,32.0659,32.4582,3657829.0
2022-11-25,32.5443,32.8888,32.5347,32.6496,1414661.0
2022-11-26,32.5443,32.8888,32.5347,32.6496,1414661.0
2022-11-27,32.5443,32.8888,32.5347,32.6496,1414661.0
2022-11-28,32.3338,32.3434,31.4726,31.6831,5444123.0
2022-11-29,31.7788,32.0742,31.463,31.9702,3194854.0
2022-11-30,31.9989,32.7261,31.5683,32.6591,7799932.0
2022-12-01,32.8601,33.2428,32.6448,32.7644,4394317.0
2022-12-02,32.3434,32.5443,32.1568,32.5347,3117986.0
2022-12-03,32.3434,32.5443,32.1568,32.5347,3117986.0
2022-12-04,32.3434,32.5443,32.1568,32.5347,3117986.0
2022-12-05,32.2764,32.3242,31.9502,32.0563,3193270.0
2022-12-06,32.0467,32.0665,31.5252,31.8458,2982795.0
2022-12-07,31.6927,31.9778,31.5683,31.6927,2179752.0
2022-12-08,31.8649,32.0371,31.6831,31.884,2327113.0
2022-12-09,31.8553,32.0754,31.5061,31.597,4742852.0
2022-12-10,31.8553,32.0754,31.5061,31.597,4742852.0
2022-12-11,31.8553,32.0754,31.5061,31.597,4742852.0
2022-12-12,31.463,32.1137,31.4008,32.0467,4068532.0
2022-12-13,32.7453,32.9558,32.2668,32.5252,3034770.0
2022-12-14,32.439,32.8792,31.9223,32.2764,4078724.0
2022-12-15,31.7979,31.8649,31.2764,31.3769,3739707.0
2022-12-16,31.0515,31.1664,30.4343,30.908,9870462.0
2022-12-17,31.0515,31.1664,30.4343,30.908,9870462.0
2022-12-18,31.0515,31.1664,30.4343,30.908,9870462.0
2022-12-19,30.975,31.0994,30.2238,30.3817,5007848.0
2022-12-20,30.2573,30.5061,30.0324,30.1903,3933265.0
2022-12-21,30.3817,30.774,30.2908,30.6496,2783639.0
2022-12-22,30.3434,30.4104,29.597,30.2095,3021050.0
2022-12-23,30.1042,30.4583,29.9607,30.3817,1988831.0
2022-12-24,30.1042,30.4583,29.9607,30.3817,1988831.0
2022-12-25,30.1042,30.4583,29.9607,30.3817,1988831.0
2022-12-26,30.1042,30.4583,29.9607,30.3817,1988831.0
2022-12-27,30.4295,30.6018,30.286,30.5252,2319971.0
2022-12-28,30.4487,30.6449,30.0181,30.0659,1923530.0
2022-12-29,30.3339,30.7788,30.2767,30.6018,2136239.0
2022-12-30,30.4104,30.6018,30.2142,30.5635,2592883.0
2022-12-31,30.4104,30.6018,30.2142,30.5635,2592883.0
2023-01-01,30.4104,30.6018,30.2142,30.5635,2592883.0
2023-01-02,30.4104,30.6018,30.2142,30.5635,2592883.0
2023-01-03,30.7549,31.1472,30.5635,31.1377,3548802.0
2023-01-04,32.0754,32.7166,31.7596,32.64,5799226.0
2023-01-05,32.4199,33.0228,32.1998,32.9079,5257061.0
2023-01-06,33.3481,34.0945,33.3003,33.8553,5306207.0
2023-01-07,33.3481,34.0945,33.3003,33.8553,5306207.0
2023-01-08,33.3481,34.0945,33.3003,33.8553,5306207.0
2023-01-09,34.0371,34.2141,33.7596,33.8935,6845502.0
2023-01-10,33.8935,34.4294,33.8553,34.2954,3129886.0
2023-01-11,34.4485,34.8504,34.2093,34.8409,3592944.0
2023-01-12,34.9653,35.348,34.7452,34.9653,4315521.0
2023-01-13,34.7739,34.8026,34.4868,34.5155,3643373.0
2023-01-14,34.7739,34.8026,34.4868,34.5155,3643373.0
2023-01-15,34.7739,34.8026,34.4868,34.5155,3643373.0
2023-01-16,34.7739,34.8026,34.4868,34.5155,3643373.0
2023-01-17,34.5299,34.86,34.4007,34.4007,4565513.0
2023-01-18,34.5251,35.0036,34.305,34.3911,3013628.0
2023-01-19,34.0084,34.4246,33.8983,34.2093,3311104.0
2023-01-20,34.238,34.4485,33.5347,34.2954,5978154.0
2023-01-21,34.238,34.4485,33.5347,34.2954,5978154.0
2023-01-22,34.238,34.4485,33.5347,34.2954,5978154.0
2023-01-23,34.4198,34.9509,34.3261,34.5538,4697536.0
2023-01-24,34.4964,34.6447,33.951,34.2667,3469967.0
2023-01-25,33.9605,34.1041,33.5156,34.0275,4334809.0
2023-01-26,34.1806,34.8696,34.1806,34.86,4777904.0
2023-01-27,34.7643,35.4437,34.7308,35.2141,4588693.0
2023-01-28,34.7643,35.4437,34.7308,35.2141,4588693.0
2023-01-29,34.7643,35.4437,34.7308,35.2141,4588693.0
2023-01-30,35.0418,35.5011,34.7643,34.8217,6646356.0
2023-01-31,34.8217,34.8217,32.9366,33.1184,14063381.0
2023-02-01,33.0323,34.0562,32.7453,33.7596,6855265.0
2023-02-02,33.9605,34.7691,33.4725,34.726,4848807.0
2023-02-03,34.3529,34.8696,34.1041,34.1998,3572644.0
2023-02-04,34.3529,34.8696,34.1041,34.1998,3572644.0
2023-02-05,34.3529,34.8696,34.1041,34.1998,3572644.0
2023-02-06,33.75,33.884,33.5012,33.5108,4514611.0
2023-02-07,33.3098,33.8266,33.207,33.6735,5692601.0
2023-02-08,33.4342,33.9031,33.3194,33.6256,4396486.0
2023-02-09,33.951,34.3624,33.3768,33.4916,3346152.0
2023-02-10,33.2907,33.7691,33.2141,33.7309,3656866.0
2023-02-11,33.2907,33.7691,33.2141,33.7309,3656866.0
2023-02-12,33.2907,33.7691,33.2141,33.7309,3656866.0
2023-02-13,33.6256,34.2045,33.6256,34.1328,3596626.0
2023-02-14,33.9701,34.0849,33.5395,33.8648,2868543.0
2023-02-15,33.6065,34.1041,33.5586,34.0945,2745971.0
2023-02-16,33.7787,34.0754,33.7117,33.8266,1976996.0
2023-02-17,33.6639,34.061,33.3768,34.0466,4389151.0
2023-02-18,33.6639,34.061,33.3768,34.0466,4389151.0
2023-02-19,33.6639,34.061,33.3768,34.0466,4389151.0
2023-02-20,33.6639,34.061,33.3768,34.0466,4389151.0
2023-02-21,33.5873,33.7691,33.0036,33.1184,6262865.0
2023-02-22,33.1184,33.2524,32.8409,32.9366,2746205.0
2023-02-23,33.2046,33.305,32.7979,33.2046,2688700.0
2023-02-24,32.7453,32.9462,32.6639,32.8314,3243617.0
2023-02-25,32.7453,32.9462,32.6639,32.8314,3243617.0
2023-02-26,32.7453,32.9462,32.6639,32.8314,3243617.0
2023-02-27,33.2462,33.5839,33.0485,33.1015,3472194.0
2023-02-28,33.0436,33.1594,32.7069,32.7542,4687377.0
2023-03-01,32.7349,33.2318,32.6191,33.1208,3563937.0
2023-03-02,32.841,33.3861,32.7638,33.2945,3849660.0
2023-03-03,33.5743,34.158,33.3427,34.0277,5187234.0
2023-03-04,33.5743,34.158,33.3427,34.0277,5187234.0
2023-03-05,33.5743,34.158,33.3427,34.0277,5187234.0
2023-03-06,34.211,34.7416,34.0084,34.2207,5976498.0
2023-03-07,34.3075,34.3075,32.7253,33.2269,5688973.0
2023-03-08,33.3138,33.6032,32.9472,33.1691,3901154.0
2023-03-09,33.2752,33.4488,32.6433,32.7542,3406443.0
2023-03-10,32.6288,32.7446,31.8521,32.0885,3257723.0
2023-03-11,32.6288,32.7446,31.8521,32.0885,3257723.0
2023-03-12,32.6288,32.7446,31.8521,32.0885,3257723.0
2023-03-13,31.6351,32.2236,31.4903,31.9052,3667765.0
2023-03-14,32.4937,32.6674,31.9824,32.3779,4199778.0
2023-03-15,31.7846,31.9679,31.3746,31.6544,3346747.0
2023-03-16,31.3263,32.2091,31.307,32.156,3622658.0
2023-03-17,32.0161,32.0982,31.5627,31.664,6649983.0
2023-03-18,32.0161,32.0982,31.5627,31.664,6649983.0
2023-03-19,32.0161,32.0982,31.5627,31.664,6649983.0
2023-03-20,31.8473,32.3393,31.6061,32.0596,4381620.0
2023-03-21,32.3779,32.677,32.2139,32.4841,2877986.0
2023-03-22,32.5612,32.5805,31.6061,31.6158,4139015.0
2023-03-23,31.7122,32.2815,31.2395,31.5096,3971848.0
2023-03-24,31.2684,31.7122,30.979,31.6929,3581931.0
2023-03-25,31.2684,31.7122,30.979,31.6929,3581931.0
2023-03-26,31.2684,31.7122,30.979,31.6929,3581931.0
2023-03-27,32.5419,32.706,32.1126,32.1753,3873035.0
2023-03-28,32.1753,32.4406,32.0789,32.3683,3835547.0
2023-03-29,32.7253,33.2848,32.6191,33.1498,3682854.0
2023-03-30,33.4488,33.7962,33.2752,33.5936,3862509.0
2023-03-31,33.7672,34.1338,33.6997,34.0374,4261652.0
2023-04-01,33.7672,34.1338,33.6997,34.0374,4261652.0
2023-04-02,33.7672,34.1338,33.6997,34.0374,4261652.0
2023-04-03,33.8926,33.9698,33.4537,33.719,4885049.0
2023-04-04,33.7383,33.7479,33.087,33.2173,3277047.0
2023-04-05,32.9857,33.3089,32.8459,33.0533,4021638.0
2023-04-06,32.8314,33.0822,32.7156,32.8989,3104703.0
2023-04-07,32.8314,33.0822,32.7156,32.8989,3104703.0
2023-04-08,32.8314,33.0822,32.7156,32.8989,3104703.0
2023-04-09,32.8314,33.0822,32.7156,32.8989,3104703.0
2023-04-10,32.706,33.6611,32.706,33.6514,4549123.0
2023-04-11,33.7913,33.9988,33.7383,33.7479,3087942.0
2023-04-12,33.9795,34.0181,33.4826,33.5164,2997246.0
2023-04-13,33.6514,33.8058,33.2462,33.6997,3241411.0
2023-04-14,33.6707,34.0277,33.2897,33.555,2575481.0
2023-04-15,33.6707,34.0277,33.2897,33.555,2575481.0
2023-04-16,33.6707,34.0277,33.2897,33.555,2575481.0
2023-04-17,33.362,33.7093,33.3331,33.5164,3466934.0
2023-04-18,33.6418,33.7142,33.0967,33.2848,3697407.0
2023-04-19,32.9375,33.0581,32.6384,32.8024,5080588.0
2023-04-20,32.4455,32.8266,32.4069,32.7831,3620707.0
2023-04-21,32.7542,32.7542,32.2236,32.4165,17674716.0
2023-04-22,32.7542,32.7542,32.2236,32.4165,17674716.0
2023-04-23,32.7542,32.7542,32.2236,32.4165,17674716.0
2023-04-24,32.4165,32.677,32.3104,32.4744,6597659.0
2023-04-25,32.8121,33.2848,31.6592,31.7315,7704534.0
2023-04-26,31.4903,31.5723,30.9742,31.1044,6084229.0
2023-04-27,30.9887,31.6254,30.9067,31.5965,4596539.0
2023-04-28,31.4903,32.0596,31.4903,32.0499,3867133.0
2023-04-29,31.4903,32.0596,31.4903,32.0499,3867133.0
2023-04-30,31.4903,32.0596,31.4903,32.0499,3867133.0
2023-05-01,32.0499,32.2284,31.91,31.9438,3330909.0
2023-05-02,31.6544,31.8377,30.9634,31.3456,3682116.0
2023-05-03,31.4228,31.5096,30.4773,30.5545,4549910.0
2023-05-04,30.3905,30.5545,30.0721,30.2651,4855927.0
2023-05-05,30.7185,30.7282,30.1734,30.3712,4009489.0
2023-05-06,30.7185,30.7282,30.1734,30.3712,4009489.0
2023-05-07,30.7185,30.7282,30.1734,30.3712,4009489.0
2023-05-08,30.2844,30.458,30.1059,30.3616,4578185.0
2023-05-09,30.0528,30.2265,29.8406,30.0625,3321386.0
2023-05-10,30.3326,30.4098,29.9563,30.1879,3638149.0
2023-05-11,30.0432,30.0866,29.7586,29.8888,3645423.0
2023-05-12,29.937,30.0527,29.6669,29.8985,2636385.0
2023-05-13,29.937,30.0527,29.6669,29.8985,2636385.0
2023-05-14,29.937,30.0527,29.6669,29.8985,2636385.0
2023-05-15,29.8985,30.1397,29.7489,30.1011,3081427.0
2023-05-16,29.8309,30.0625,29.5222,29.5511,3696374.0
2023-05-17,29.7152,29.8888,29.5511,29.7344,2549842.0
2023-05-18,29.5994,30.2072,29.5222,30.1879,2802487.0
2023-05-19,30.4001,30.6027,30.1348,30.2168,4233550.0
2023-05-20,30.4001,30.6027,30.1348,30.2168,4233550.0
2023-05-21,30.4001,30.6027,30.1348,30.2168,4233550.0
2023-05-22,30.2458,30.5786,30.0915,30.3905,4027428.0
2023-05-23,30.3712,30.7282,29.6814,29.6862,5264234.0
2023-05-24,30.487,31.7219,30.2168,30.4194,10349953.0
2023-05-25,30.5545,30.6462,29.6669,29.9467,5811062.0
2023-05-26,30.0239,30.5931,30.0239,30.4194,3766317.0
2023-05-27,30.0239,30.5931,30.0239,30.4194,3766317.0
2023-05-28,30.0239,30.5931,30.0239,30.4194,3766317.0
2023-05-29,30.0239,30.5931,30.0239,30.4194,3766317.0
2023-05-30,30.5752,30.6141,30.2637,30.3318,3613886.0
2023-05-31,29.9814,30.1858,29.665,29.9911,10774255.0
2023-06-01,30.0495,30.215,29.7672,30.0495,5786253.0
2023-06-02,30.3902,30.7504,30.361,30.6725,5699995.0
2023-06-03,30.3902,30.7504,30.361,30.6725,5699995.0
2023-06-04,30.3902,30.7504,30.361,30.6725,5699995.0
2023-06-05,30.6141,30.6238,30.215,30.2247,3342827.0
2023-06-06,30.1079,30.58,30.069,30.4486,3003143.0
2023-06-07,30.5265,31.0911,30.3951,31.0424,7049059.0
2023-06-08,31.1008,31.1884,30.7309,30.838,2999498.0
2023-06-09,31.9866,32.3955,31.7822,31.9088,7149100.0
2023-06-10,31.9866,32.3955,31.7822,31.9088,7149100.0
2023-06-11,31.9866,32.3955,31.7822,31.9088,7149100.0
2023-06-12,31.9866,32.0548,31.7238,31.9574,2987986.0
2023-06-13,32.1132,32.4539,31.9866,32.1132,3143963.0
2023-06-14,32.1424,32.5317,32.1132,32.3565,5056994.0
2023-06-15,32.7459,33.1547,32.6194,32.9406,5271239.0
2023-06-16,34.0308,35.0578,33.622,34.8972,21262895.0
2023-06-17,34.0308,35.0578,33.622,34.8972,21262895.0
2023-06-18,34.0308,35.0578,33.622,34.8972,21262895.0
2023-06-19,34.0308,35.0578,33.622,34.8972,21262895.0
2023-06-20,34.2255,34.4105,33.9043,33.9724,7432830.0
2023-06-21,33.8264,34.0503,33.4516,33.5052,4493730.0
2023-06-22,33.4273,33.5636,33.1353,33.5344,4393012.0
2023-06-23,32.999,33.1645,32.887,32.9601,5961972.0
2023-06-24,32.999,33.1645,32.887,32.9601,5961972.0
2023-06-25,32.999,33.1645,32.887,32.9601,5961972.0
2023-06-26,33.1061,33.4954,33.0769,33.2326,4643505.0
2023-06-27,33.3105,33.9043,33.1742,33.768,2990230.0
2023-06-28,33.6804,33.9724,33.476,33.8556,4363893.0
2023-06-29,33.8556,33.914,33.6415,33.7875,3720139.0
2023-06-30,34.0698,34.2352,33.7777,34.1087,4382517.0
2023-07-01,34.0698,34.2352,33.7777,34.1087,4382517.0
2023-07-02,34.0698,34.2352,33.7777,34.1087,4382517.0
2023-07-03,34.0406,34.3472,33.9724,34.2255,1598575.0
2023-07-04,34.0406,34.3472,33.9724,34.2255,1598575.0
