,LOW US Equity,LOW US Equity,LOW US Equity,LOW US Equity,LOW US Equity
2022-05-04,193.4784,200.4472,191.088,199.6761,4452366.0
2022-05-05,196.5435,197.2182,186.5288,188.8421,4262901.0
2022-05-06,187.1554,188.3891,182.8083,185.3433,3910713.0
2022-05-07,187.1554,188.3891,182.8083,185.3433,3910713.0
2022-05-08,187.1554,188.3891,182.8083,185.3433,3910713.0
2022-05-09,182.7408,191.3,181.4492,188.9867,3998316.0
2022-05-10,190.953,191.8494,183.377,185.189,3638724.0
2022-05-11,185.8734,188.1385,180.5335,180.9866,4598202.0
2022-05-12,180.9866,187.7963,180.4661,184.7746,4292960.0
2022-05-13,184.3601,190.2783,183.4734,186.9915,2911878.0
2022-05-14,184.3601,190.2783,183.4734,186.9915,2911878.0
2022-05-15,184.3601,190.2783,183.4734,186.9915,2911878.0
2022-05-16,185.6132,189.1313,182.6492,187.6951,4405388.0
2022-05-17,191.7338,192.2639,181.0818,187.0204,8209965.0
2022-05-18,180.7263,184.5433,173.2611,177.1793,7847561.0
2022-05-19,176.0804,184.8806,176.0804,181.0733,5132247.0
2022-05-20,182.1047,182.4227,172.7454,178.0178,5722556.0
2022-05-21,182.1047,182.4227,172.7454,178.0178,5722556.0
2022-05-22,182.1047,182.4227,172.7454,178.0178,5722556.0
2022-05-23,179.7624,180.0805,174.837,179.5215,3546848.0
2022-05-24,178.2974,181.0155,175.8009,177.9504,4486453.0
2022-05-25,176.0033,183.03,175.6756,181.7384,3986461.0
2022-05-26,183.6854,189.9265,183.4059,188.4662,3338117.0
2022-05-27,189.6132,192.447,188.7939,192.4181,2779220.0
2022-05-28,189.6132,192.447,188.7939,192.4181,2779220.0
2022-05-29,189.6132,192.447,188.7939,192.4181,2779220.0
2022-05-30,189.6132,192.447,188.7939,192.4181,2779220.0
2022-05-31,190.4614,191.5699,187.3674,188.2445,4733916.0
2022-06-01,189.2952,190.0181,184.7168,184.7939,3290348.0
2022-06-02,185.6035,189.1313,184.8228,189.0445,3359184.0
2022-06-03,186.9626,190.7988,186.2686,188.3891,2262787.0
2022-06-04,186.9626,190.7988,186.2686,188.3891,2262787.0
2022-06-05,186.9626,190.7988,186.2686,188.3891,2262787.0
2022-06-06,188.9192,191.5988,187.1871,189.6614,2691594.0
2022-06-07,183.4734,189.112,182.1818,188.5819,3269772.0
2022-06-08,186.8951,187.6758,184.4661,185.4975,2775810.0
2022-06-09,185.1698,191.5603,184.9674,187.2614,2999674.0
2022-06-10,182.4613,185.2951,179.4251,179.5986,3565302.0
2022-06-11,182.4613,185.2951,179.4251,179.5986,3565302.0
2022-06-12,182.4613,185.2951,179.4251,179.5986,3565302.0
2022-06-13,175.7431,177.8347,173.6033,174.7117,3899277.0
2022-06-14,174.2973,176.2539,170.0562,171.5117,4037325.0
2022-06-15,172.9189,174.4756,169.9309,172.543,4127799.0
2022-06-16,168.196,168.6104,164.3212,165.4104,5536507.0
2022-06-17,164.7597,168.943,163.9935,166.2393,8498950.0
2022-06-18,164.7597,168.943,163.9935,166.2393,8498950.0
2022-06-19,164.7597,168.943,163.9935,166.2393,8498950.0
2022-06-20,164.7597,168.943,163.9935,166.2393,8498950.0
2022-06-21,169.7285,170.0418,165.1983,166.1525,4753347.0
2022-06-22,165.1501,169.0345,163.9742,167.3285,4437993.0
2022-06-23,168.2152,170.0659,167.3285,169.9598,3611682.0
2022-06-24,171.3382,176.3311,170.7309,176.2347,5346188.0
2022-06-25,171.3382,176.3311,170.7309,176.2347,5346188.0
2022-06-26,171.3382,176.3311,170.7309,176.2347,5346188.0
2022-06-27,176.3889,178.6251,175.5455,177.5648,2829378.0
2022-06-28,177.8154,178.9046,168.2634,168.408,4992125.0
2022-06-29,168.649,170.9816,167.8682,169.7382,2802682.0
2022-06-30,165.8248,169.7189,164.5911,168.3598,4415419.0
2022-07-01,169.4779,172.1382,168.3309,170.9526,3095545.0
2022-07-02,169.4779,172.1382,168.3309,170.9526,3095545.0
2022-07-03,169.4779,172.1382,168.3309,170.9526,3095545.0
2022-07-04,169.4779,172.1382,168.3309,170.9526,3095545.0
2022-07-05,168.7261,173.4346,168.1767,173.3816,3227129.0
2022-07-06,174.2491,176.3407,171.0297,172.5912,2177656.0
2022-07-07,173.372,175.5021,172.3647,175.0105,2935689.0
2022-07-08,174.3647,176.3503,172.9382,175.0684,2024782.0
2022-07-09,174.3647,176.3503,172.9382,175.0684,2024782.0
2022-07-10,174.3647,176.3503,172.9382,175.0684,2024782.0
2022-07-11,174.677,176.3889,173.1695,173.6033,2285164.0
2022-07-12,175.4154,178.6974,173.5888,174.4611,3184728.0
2022-07-13,172.3117,177.1311,171.1358,175.7816,2935421.0
2022-07-14,172.9286,176.3407,172.2346,176.0612,3262080.0
2022-07-15,179.001,179.4154,177.3142,178.3166,2901426.0
2022-07-16,179.001,179.4154,177.3142,178.3166,2901426.0
2022-07-17,179.001,179.4154,177.3142,178.3166,2901426.0
2022-07-18,179.8639,182.2492,178.4998,179.0781,2965993.0
2022-07-19,180.8519,183.7503,179.1555,182.9942,2683876.0
2022-07-20,182.6161,185.5726,182.2284,185.1752,2427275.0
2022-07-21,185.3788,187.8409,183.6146,187.6277,3266101.0
2022-07-22,188.8491,193.0173,188.2868,189.5858,3329487.0
2022-07-23,188.8491,193.0173,188.2868,189.5858,3329487.0
2022-07-24,188.8491,193.0173,188.2868,189.5858,3329487.0
2022-07-25,189.7021,189.8475,187.2496,188.8297,2492199.0
2022-07-26,182.4126,185.1171,181.8552,182.8197,3647204.0
2022-07-27,182.9166,185.0395,178.0699,184.0992,3714121.0
2022-07-28,181.7437,185.8441,178.1086,184.9523,6034590.0
2022-07-29,183.9926,186.5856,182.936,185.6599,4507128.0
2022-07-30,183.9926,186.5856,182.936,185.6599,4507128.0
2022-07-31,183.9926,186.5856,182.936,185.6599,4507128.0
2022-08-01,185.6793,189.2756,185.4176,188.1414,3349467.0
2022-08-02,187.3466,187.4726,182.1121,182.1896,3401823.0
2022-08-03,183.8181,189.9716,183.8181,189.4307,3292746.0
2022-08-04,189.7602,192.9494,189.4307,191.1173,3534251.0
2022-08-05,189.8863,193.1239,189.3434,192.9785,2409730.0
2022-08-06,189.8863,193.1239,189.3434,192.9785,2409730.0
2022-08-07,189.8863,193.1239,189.3434,192.9785,2409730.0
2022-08-08,193.8703,198.0482,193.657,195.6539,3042755.0
2022-08-09,194.5973,194.5973,187.7828,189.2174,3914537.0
2022-08-10,193.1627,195.4794,192.5132,195.2565,4094417.0
2022-08-11,193.9672,198.0278,193.9382,195.9835,3337506.0
2022-08-12,197.1176,200.268,195.5473,200.142,3014054.0
2022-08-13,197.1176,200.268,195.5473,200.142,3014054.0
2022-08-14,197.1176,200.268,195.5473,200.142,3014054.0
2022-08-15,199.6864,202.6138,198.6201,201.6639,4075486.0
2022-08-16,200.3262,210.7273,200.1711,207.5575,5892219.0
2022-08-17,205.5122,214.4109,205.0178,208.7692,8082124.0
2022-08-18,208.5172,211.4102,207.9937,209.8355,3011833.0
2022-08-19,208.8952,209.2214,203.4184,204.8821,3347472.0
2022-08-20,208.8952,209.2214,203.4184,204.8821,3347472.0
2022-08-21,208.8952,209.2214,203.4184,204.8821,3347472.0
2022-08-22,202.798,206.0624,202.0904,203.5541,4136594.0
2022-08-23,203.5638,204.8821,200.9272,201.1114,2533885.0
2022-08-24,200.4716,204.0921,199.4731,202.0225,2634446.0
2022-08-25,202.197,204.698,201.5766,204.4944,2634866.0
2022-08-26,205.2408,206.1132,194.7815,194.83,3720486.0
2022-08-27,205.2408,206.1132,194.7815,194.83,3720486.0
2022-08-28,205.2408,206.1132,194.7815,194.83,3720486.0
2022-08-29,193.9866,197.3687,192.9785,194.9075,3273815.0
2022-08-30,196.2549,197.0692,190.3903,191.1755,3906978.0
2022-08-31,191.0592,191.3742,188.0542,188.1899,5145146.0
2022-09-01,187.8506,189.9444,186.7068,189.7602,3462176.0
2022-09-02,191.35,192.93,188.34,189.5179,3165925.0
2022-09-03,191.35,192.93,188.34,189.5179,3165925.0
2022-09-04,191.35,192.93,188.34,189.5179,3165925.0
2022-09-05,191.35,192.93,188.34,189.5179,3165925.0
2022-09-06,190.1577,190.7781,185.3885,187.0461,3128847.0
2022-09-07,187.7731,195.7508,187.6471,195.1305,4086611.0
2022-09-08,194.5004,198.2421,192.6392,198.1161,3564194.0
2022-09-09,197.7283,200.2002,197.0892,199.3471,3176502.0
2022-09-10,197.7283,200.2002,197.0892,199.3471,3176502.0
2022-09-11,197.7283,200.2002,197.0892,199.3471,3176502.0
2022-09-12,199.6864,202.9967,199.2017,200.0741,3218785.0
2022-09-13,195.0917,196.6717,187.0364,187.6955,4441373.0
2022-09-14,188.5873,189.2368,184.3803,186.4935,3963670.0
2022-09-15,187.395,188.5292,184.1865,185.1849,3309679.0
2022-09-16,183.2074,187.1505,182.9651,185.9313,10187849.0
2022-09-17,183.2074,187.1505,182.9651,185.9313,10187849.0
2022-09-18,183.2074,187.1505,182.9651,185.9313,10187849.0
2022-09-19,185.0589,189.896,184.8262,189.1205,3351878.0
2022-09-20,186.7165,188.2287,182.8972,184.5742,3650226.0
2022-09-21,186.0282,188.8345,182.5483,182.587,2925726.0
2022-09-22,182.2381,183.9635,180.7939,182.3544,2864643.0
2022-09-23,181.0264,183.3624,179.8748,182.3641,3382504.0
2022-09-24,181.0264,183.3624,179.8748,182.3641,3382504.0
2022-09-25,181.0264,183.3624,179.8748,182.3641,3382504.0
2022-09-26,182.2962,184.1768,179.9989,180.3188,2938703.0
2022-09-27,182.1799,185.0056,180.5035,181.9182,3866498.0
2022-09-28,186.5517,189.4791,184.3125,188.5679,5384929.0
2022-09-29,186.1155,186.5323,183.0233,184.6227,3622750.0
2022-09-30,183.6243,185.2285,180.2611,182.0539,6049011.0
2022-10-01,183.6243,185.2285,180.2611,182.0539,6049011.0
2022-10-02,183.6243,185.2285,180.2611,182.0539,6049011.0
2022-10-03,185.7374,189.799,185.1752,187.9766,4346473.0
2022-10-04,190.9332,193.5407,190.3128,191.3694,4139074.0
2022-10-05,189.3337,194.1805,188.0542,192.93,3196077.0
2022-10-06,192.3678,196.0901,192.2418,193.8509,3305087.0
2022-10-07,191.951,192.426,189.3531,191.1658,3467037.0
2022-10-08,191.951,192.426,189.3531,191.1658,3467037.0
2022-10-09,191.951,192.426,189.3531,191.1658,3467037.0
2022-10-10,189.9444,190.9235,186.7989,188.9266,2449746.0
2022-10-11,188.9654,192.2854,188.0251,190.4097,2765991.0
2022-10-12,191.728,192.2951,187.8409,187.9282,2354000.0
2022-10-13,184.012,188.9557,179.7953,187.2399,4851092.0
2022-10-14,188.8684,190.9235,182.9457,183.1687,4143263.0
2022-10-15,188.8684,190.9235,182.9457,183.1687,4143263.0
2022-10-16,188.8684,190.9235,182.9457,183.1687,4143263.0
2022-10-17,186.3578,189.2319,186.2027,188.1414,3504756.0
2022-10-18,191.2213,193.5263,187.6736,188.2974,3804253.0
2022-10-19,182.5276,183.6874,175.6468,179.2724,5362452.0
2022-10-20,178.7363,180.6953,172.9666,173.7755,4095592.0
2022-10-21,173.6196,178.0346,172.0212,177.7422,3583575.0
2022-10-22,173.6196,178.0346,172.0212,177.7422,3583575.0
2022-10-23,173.6196,178.0346,172.0212,177.7422,3583575.0
2022-10-24,178.9215,183.7264,178.9215,182.8492,3705003.0
2022-10-25,185.0811,190.1297,184.0968,188.9309,3245708.0
2022-10-26,189.3013,190.6462,186.4261,188.6385,2567321.0
2022-10-27,190.2856,191.4942,187.6444,188.7457,2457637.0
2022-10-28,188.5898,194.6714,187.9563,193.6871,3292225.0
2022-10-29,188.5898,194.6714,187.9563,193.6871,3292225.0
2022-10-30,188.5898,194.6714,187.9563,193.6871,3292225.0
2022-10-31,191.9912,192.9415,189.428,190.003,3550336.0
2022-11-01,192.9756,194.6714,187.4007,188.6385,3260207.0
2022-11-02,188.2876,189.7398,180.822,180.9975,4539660.0
2022-11-03,176.2608,178.2198,174.1751,175.2569,4187460.0
2022-11-04,178.1418,183.0832,173.7755,177.5278,4623564.0
2022-11-05,178.1418,183.0832,173.7755,177.5278,4623564.0
2022-11-06,178.1418,183.0832,173.7755,177.5278,4623564.0
2022-11-07,178.9118,183.0344,176.446,181.8259,2715511.0
2022-11-08,183.2878,185.1883,181.0657,183.5802,2880906.0
2022-11-09,182.5569,186.4164,181.5774,181.8941,3007351.0
2022-11-10,190.3539,199.5446,190.3441,199.1352,4837244.0
2022-11-11,199.8857,205.8991,199.3204,203.716,4272464.0
2022-11-12,199.8857,205.8991,199.3204,203.716,4272464.0
2022-11-13,199.8857,205.8991,199.3204,203.716,4272464.0
2022-11-14,203.1409,205.1292,199.0475,199.4666,4164981.0
2022-11-15,201.5036,205.8894,198.6479,203.5405,5127810.0
2022-11-16,206.708,215.8013,206.2305,209.6709,8173082.0
2022-11-17,207.1076,207.5852,200.1586,203.1117,3509736.0
2022-11-18,206.4449,206.4644,201.1722,204.6029,2912756.0
2022-11-19,206.4449,206.4644,201.1722,204.6029,2912756.0
2022-11-20,206.4449,206.4644,201.1722,204.6029,2912756.0
2022-11-21,204.7978,205.4601,202.946,204.9342,2326785.0
2022-11-22,206.2792,210.0608,205.7139,209.0277,2845905.0
2022-11-23,209.7684,210.2264,204.6906,205.6652,2593950.0
2022-11-24,209.7684,210.2264,204.6906,205.6652,2593950.0
2022-11-25,205.9966,206.4546,204.6808,205.6165,975678.0
2022-11-26,205.9966,206.4546,204.6808,205.6165,975678.0
2022-11-27,205.9966,206.4546,204.6808,205.6165,975678.0
2022-11-28,205.0512,206.1038,203.2238,203.7354,2202367.0
2022-11-29,202.7218,203.3559,201.3769,202.2053,1980888.0
2022-11-30,200.8798,207.5608,198.0924,207.1564,4701568.0
2022-12-01,209.3395,211.2157,207.3123,210.012,2735131.0
2022-12-02,207.0102,211.1036,206.133,209.3883,3242449.0
2022-12-03,207.0102,211.1036,206.133,209.3883,3242449.0
2022-12-04,207.0102,211.1036,206.133,209.3883,3242449.0
2022-12-05,205.558,206.2354,200.1878,200.948,3308476.0
2022-12-06,200.0026,200.4899,193.9502,196.7864,3627519.0
2022-12-07,197.6148,204.6613,197.1275,201.64,3999395.0
2022-12-08,199.798,201.1722,197.3224,198.3945,3150188.0
2022-12-09,195.8995,199.4179,195.1198,196.6499,3226910.0
2022-12-10,195.8995,199.4179,195.1198,196.6499,3226910.0
2022-12-11,195.8995,199.4179,195.1198,196.6499,3226910.0
2022-12-12,197.1567,199.8954,195.9384,199.8759,2720027.0
2022-12-13,211.2108,212.3024,203.6185,205.8601,4168645.0
2022-12-14,205.597,211.1328,204.7296,206.7275,3727712.0
2022-12-15,203.3164,204.3982,200.2755,202.7413,3374053.0
2022-12-16,201.1234,202.0981,198.1606,200.909,9543471.0
2022-12-17,201.1234,202.0981,198.1606,200.909,9543471.0
2022-12-18,201.1234,202.0981,198.1606,200.909,9543471.0
2022-12-19,200.1391,200.7141,196.8643,198.0144,2442444.0
2022-12-20,196.0846,197.0008,192.6735,195.763,2372187.0
2022-12-21,197.7805,198.453,195.188,197.2932,2345410.0
2022-12-22,193.4824,195.1441,190.3149,194.0964,2414946.0
2022-12-23,193.3849,197.186,192.0205,196.7571,1469299.0
2022-12-24,193.3849,197.186,192.0205,196.7571,1469299.0
2022-12-25,193.3849,197.186,192.0205,196.7571,1469299.0
2022-12-26,193.3849,197.186,192.0205,196.7571,1469299.0
2022-12-27,196.572,198.8136,196.2016,196.5914,2076600.0
2022-12-28,196.8351,198.3359,194.5642,194.9833,1419898.0
2022-12-29,196.5622,197.9657,196.1919,197.1275,1270947.0
2022-12-30,194.9541,195.4122,192.2056,194.1841,2154647.0
2022-12-31,194.9541,195.4122,192.2056,194.1841,2154647.0
2023-01-01,194.9541,195.4122,192.2056,194.1841,2154647.0
2023-01-02,194.9541,195.4122,192.2056,194.1841,2154647.0
2023-01-03,196.377,197.1665,192.1374,193.9892,2602208.0
2023-01-04,196.3186,197.2152,192.498,196.2796,2507434.0
2023-01-05,194.2426,196.3283,192.4688,195.6753,1942252.0
2023-01-06,195.6363,196.6694,189.5157,195.8702,3121509.0
2023-01-07,195.6363,196.6694,189.5157,195.8702,3121509.0
2023-01-08,195.6363,196.6694,189.5157,195.8702,3121509.0
2023-01-09,197.2834,198.9499,194.2816,194.3791,2748474.0
2023-01-10,194.8469,196.5525,193.5019,196.2893,2200918.0
2023-01-11,197.03,203.4236,197.0203,203.2969,2780964.0
2023-01-12,204.9245,206.2012,201.3476,204.9245,2690152.0
2023-01-13,202.5367,208.1368,202.5367,206.7763,3875862.0
2023-01-14,202.5367,208.1368,202.5367,206.7763,3875862.0
2023-01-15,202.5367,208.1368,202.5367,206.7763,3875862.0
2023-01-16,202.5367,208.1368,202.5367,206.7763,3875862.0
2023-01-17,206.786,209.5247,203.9377,204.2033,2943807.0
2023-01-18,205.3728,208.745,202.829,203.2091,3575106.0
2023-01-19,202.2394,202.6244,196.0846,197.0008,3508807.0
2023-01-20,196.2503,199.7882,193.6237,199.3399,3517607.0
2023-01-21,196.2503,199.7882,193.6237,199.3399,3517607.0
2023-01-22,196.2503,199.7882,193.6237,199.3399,3517607.0
2023-01-23,198.3555,201.6595,196.6694,199.9052,3473698.0
2023-01-24,198.4847,202.3738,198.4847,202.2073,2862499.0
2023-01-25,200.3558,202.0887,197.7303,201.9134,2283441.0
2023-01-26,200.1892,204.5192,197.5338,197.7009,3426079.0
2023-01-27,197.3483,199.2782,196.3539,198.3671,2907889.0
2023-01-28,197.3483,199.2782,196.3539,198.3671,2907889.0
2023-01-29,197.3483,199.2782,196.3539,198.3671,2907889.0
2023-01-30,197.8577,200.3949,197.0544,197.7989,2786376.0
2023-01-31,199.1116,204.0882,198.3769,204.0098,3415828.0
2023-02-01,203.231,210.7595,200.2284,209.2117,3363932.0
2023-02-02,211.651,218.7632,211.5824,217.0488,4156769.0
2023-02-03,212.7188,213.9434,210.446,211.5726,3047868.0
2023-02-04,212.7188,213.9434,210.446,211.5726,3047868.0
2023-02-05,212.7188,213.9434,210.446,211.5726,3047868.0
2023-02-06,209.8876,212.4249,209.7015,211.4747,2380640.0
2023-02-07,208.5553,211.1808,206.1356,210.3579,2552300.0
2023-02-08,209.8485,209.8485,206.7724,208.428,2421051.0
2023-02-09,210.3971,210.8575,203.7257,204.3919,2386806.0
2023-02-10,203.2359,204.676,202.1289,204.529,1836457.0
2023-02-11,203.2359,204.676,202.1289,204.529,1836457.0
2023-02-12,203.2359,204.676,202.1289,204.529,1836457.0
2023-02-13,205.0384,209.9366,203.2065,209.7799,2363984.0
2023-02-14,207.7129,210.7399,206.841,209.4076,2316568.0
2023-02-15,208.0263,211.1122,206.9683,210.6518,1851560.0
2023-02-16,205.9201,211.6688,205.3519,209.6525,2479039.0
2023-02-17,208.8982,209.3586,204.6466,208.4182,3462070.0
2023-02-18,208.8982,209.3586,204.6466,208.4182,3462070.0
2023-02-19,208.8982,209.3586,204.6466,208.4182,3462070.0
2023-02-20,208.8982,209.3586,204.6466,208.4182,3462070.0
2023-02-21,201.0905,202.6873,197.123,197.7401,3942873.0
2023-02-22,197.1132,200.2774,195.9866,198.5042,2667375.0
2023-02-23,198.4357,199.6014,195.0755,198.0928,2332267.0
2023-02-24,195.7221,198.4651,194.4192,197.4364,2163697.0
2023-02-25,195.7221,198.4651,194.4192,197.4364,2163697.0
2023-02-26,195.7221,198.4651,194.4192,197.4364,2163697.0
2023-02-27,200.1696,202.2857,199.2978,200.0815,2765044.0
2023-02-28,199.8268,204.0343,199.1606,201.5607,4391371.0
2023-03-01,201.257,201.453,187.3769,190.3536,9814299.0
2023-03-02,188.7372,191.4694,188.1201,191.1276,4097297.0
2023-03-03,191.7937,196.4666,191.0877,195.6633,3483230.0
2023-03-04,191.7937,196.4666,191.0877,195.6633,3483230.0
2023-03-05,191.7937,196.4666,191.0877,195.6633,3483230.0
2023-03-06,196.2217,199.5623,195.9866,197.4658,3160916.0
2023-03-07,198.3671,198.3671,193.2436,193.3905,3320205.0
2023-03-08,194.1791,197.9654,193.6648,197.0446,2670533.0
2023-03-09,197.9752,199.8953,194.4975,194.9971,2440684.0
2023-03-10,195.0657,197.5834,192.0974,192.6558,2986817.0
2023-03-11,195.0657,197.5834,192.0974,192.6558,2986817.0
2023-03-12,195.0657,197.5834,192.0974,192.6558,2986817.0
2023-03-13,191.7496,197.2895,190.7651,193.5277,3116451.0
2023-03-14,195.34,196.016,189.8736,192.8223,3909236.0
2023-03-15,191.8525,196.3686,190.6475,194.5465,3794220.0
2023-03-16,193.5473,196.0062,192.4354,195.6045,3154009.0
2023-03-17,195.7221,197.2013,191.8067,193.3415,7271376.0
2023-03-18,195.7221,197.2013,191.8067,193.3415,7271376.0
2023-03-19,195.7221,197.2013,191.8067,193.3415,7271376.0
2023-03-20,192.9987,193.8608,191.4313,192.7832,2405200.0
2023-03-21,194.4583,194.7217,191.2059,192.7832,2940356.0
2023-03-22,192.8811,193.4689,187.4637,187.6694,3275746.0
2023-03-23,188.796,189.1683,184.2407,185.8277,3346503.0
2023-03-24,184.9069,186.3959,183.6235,185.6024,2692548.0
2023-03-25,184.9069,186.3959,183.6235,185.6024,2692548.0
2023-03-26,184.9069,186.3959,183.6235,185.6024,2692548.0
2023-03-27,186.2,188.0319,185.0538,186.6506,2488490.0
2023-03-28,186.582,188.5217,185.7591,186.2784,1872337.0
2023-03-29,187.0621,188.0809,186.1314,188.0319,2436492.0
2023-03-30,190.1234,191.2255,188.3846,188.7274,2157103.0
2023-03-31,190.1381,196.1531,189.7071,195.8984,3151577.0
2023-04-01,190.1381,196.1531,189.7071,195.8984,3151577.0
2023-04-02,190.1381,196.1531,189.7071,195.8984,3151577.0
2023-04-03,196.976,200.0717,196.878,199.8366,3471080.0
2023-04-04,199.3565,200.1158,196.6625,198.8667,2500147.0
2023-04-05,198.8716,199.2096,194.6053,195.3694,2417870.0
2023-04-06,194.0812,195.4184,191.5194,194.5269,2403332.0
2023-04-07,194.0812,195.4184,191.5194,194.5269,2403332.0
2023-04-08,194.0812,195.4184,191.5194,194.5269,2403332.0
2023-04-09,194.0812,195.4184,191.5194,194.5269,2403332.0
2023-04-10,193.5767,197.074,192.215,195.7123,2387668.0
2023-04-11,196.8976,198.8079,196.6676,197.2405,2458989.0
2023-04-12,199.2586,200.541,195.3498,195.7025,2665419.0
2023-04-13,195.7025,197.7303,192.2395,197.3679,2778705.0
2023-04-14,197.4168,199.7288,197.0054,198.0634,2028284.0
2023-04-15,197.4168,199.7288,197.0054,198.0634,2028284.0
2023-04-16,197.4168,199.7288,197.0054,198.0634,2028284.0
2023-04-17,198.3769,200.8554,198.2887,200.826,2420060.0
2023-04-18,202.0799,204.3821,201.5607,203.8629,2685246.0
2023-04-19,202.9518,204.7935,202.0603,204.578,2488819.0
2023-04-20,204.2351,208.0459,204.2057,205.4891,2948979.0
2023-04-21,207.0369,208.1733,205.734,206.743,2864183.0
2023-04-22,207.0369,208.1733,205.734,206.743,2864183.0
2023-04-23,207.0369,208.1733,205.734,206.743,2864183.0
2023-04-24,206.0181,207.7129,205.8124,206.743,2758708.0
2023-04-25,207.7275,207.9736,202.598,202.6965,2723867.0
2023-04-26,202.3125,202.5291,197.0059,197.695,3409008.0
2023-04-27,197.5227,201.6627,197.5227,201.3674,2498982.0
2023-04-28,201.4363,204.6656,201.1803,204.6163,2451890.0
2023-04-29,201.4363,204.6656,201.1803,204.6163,2451890.0
2023-04-30,201.4363,204.6656,201.1803,204.6163,2451890.0
2023-05-01,204.6163,205.6895,203.9321,205.0003,2282164.0
2023-05-02,205.276,205.276,200.0973,202.7851,2201912.0
2023-05-03,203.1888,207.0678,201.9778,202.1353,2386576.0
2023-05-04,202.0664,203.4348,198.1578,199.6641,2375943.0
2023-05-05,200.8948,203.3266,200.1662,202.6276,2495636.0
2023-05-06,200.8948,203.3266,200.1662,202.6276,2495636.0
2023-05-07,200.8948,203.3266,200.1662,202.6276,2495636.0
2023-05-08,202.4208,202.9328,199.8906,200.8948,1586594.0
2023-05-09,200.944,203.9764,200.0973,203.9173,2249984.0
2023-05-10,204.7345,205.532,198.8568,201.1606,2715621.0
2023-05-11,200.8456,201.2788,198.719,200.1564,3015622.0
2023-05-12,200.1761,201.3424,198.143,200.117,2261757.0
2023-05-13,200.1761,201.3424,198.143,200.117,2261757.0
2023-05-14,200.1761,201.3424,198.143,200.117,2261757.0
2023-05-15,199.3195,199.8117,196.2675,198.4334,2971473.0
2023-05-16,193.4271,196.8729,190.5982,196.1395,4685913.0
2023-05-17,196.2822,204.2225,195.6767,203.9961,3756108.0
2023-05-18,204.2914,206.0193,202.3224,205.9258,2275344.0
2023-05-19,205.1184,205.3006,201.771,203.0805,2768457.0
2023-05-20,205.1184,205.3006,201.771,203.0805,2768457.0
2023-05-21,205.1184,205.3006,201.771,203.0805,2768457.0
2023-05-22,203.5038,205.148,199.7724,200.0087,3536961.0
2023-05-23,199.6936,206.5065,199.3097,203.4546,6507459.0
2023-05-24,203.553,205.6897,198.9749,200.4813,2829807.0
2023-05-25,199.861,200.8554,197.7935,197.9313,3030425.0
2023-05-26,198.9356,203.5826,198.1036,203.3266,3072744.0
2023-05-27,198.9356,203.5826,198.1036,203.3266,3072744.0
2023-05-28,198.9356,203.5826,198.1036,203.3266,3072744.0
2023-05-29,198.9356,203.5826,198.1036,203.3266,3072744.0
2023-05-30,203.7992,204.2324,200.624,202.5193,2534120.0
2023-05-31,200.9637,200.9637,196.4151,198.0199,3894803.0
2023-06-01,197.8526,201.5692,194.4264,200.7668,2764765.0
2023-06-02,202.3224,207.0481,202.3224,206.5657,2834616.0
2023-06-03,202.3224,207.0481,202.3224,206.5657,2834616.0
2023-06-04,202.3224,207.0481,202.3224,206.5657,2834616.0
2023-06-05,205.0791,205.7682,203.0805,203.5826,2490516.0
2023-06-06,203.3463,205.277,202.4504,203.9567,2804958.0
2023-06-07,204.7837,208.5742,204.7837,207.9441,3334704.0
2023-06-08,208.5742,210.4842,207.0088,207.2057,2409775.0
2023-06-09,207.9933,208.2197,205.5418,205.8864,2093011.0
2023-06-10,207.9933,208.2197,205.5418,205.8864,2093011.0
2023-06-11,207.9933,208.2197,205.5418,205.8864,2093011.0
2023-06-12,206.9497,210.5432,205.9651,210.0608,2465152.0
2023-06-13,211.6755,214.1171,210.7795,213.9891,3056105.0
2023-06-14,213.4329,214.9047,210.4448,211.5376,3080477.0
2023-06-15,212.4631,216.2043,212.4532,215.5447,3186992.0
2023-06-16,215.9484,216.0911,213.4969,213.7233,6874356.0
2023-06-17,215.9484,216.0911,213.4969,213.7233,6874356.0
2023-06-18,215.9484,216.0911,213.4969,213.7233,6874356.0
2023-06-19,215.9484,216.0911,213.4969,213.7233,6874356.0
2023-06-20,212.4926,213.3984,211.0995,212.1284,3058345.0
2023-06-21,212.3056,212.4729,210.5531,210.9371,3364501.0
2023-06-22,210.4842,212.0397,208.3477,211.4982,2781938.0
2023-06-23,210.6122,213.0538,209.8048,211.8921,3997351.0
2023-06-24,210.6122,213.0538,209.8048,211.8921,3997351.0
2023-06-25,210.6122,213.0538,209.8048,211.8921,3997351.0
2023-06-26,212.6206,215.6431,212.2268,214.5897,2498941.0
2023-06-27,215.6038,220.5265,215.6038,220.1031,4223483.0
2023-06-28,218.8134,220.684,218.1242,219.0792,3372676.0
2023-06-29,219.7782,220.3492,218.39,219.3745,3058232.0
2023-06-30,220.6348,222.9878,220.1228,222.21,3633322.0
2023-07-01,220.6348,222.9878,220.1228,222.21,3633322.0
2023-07-02,220.6348,222.9878,220.1228,222.21,3633322.0
2023-07-03,221.1467,222.5546,220.0345,221.1172,1498445.0
2023-07-04,221.1467,222.5546,220.0345,221.1172,1498445.0
2023-07-05,220.94,223.4407,220.6544,222.0033,2876405.0
