,EHC US Equity,EHC US Equity,EHC US Equity,EHC US Equity,EHC US Equity
2022-05-26,49.9596,50.317,49.676,49.7265,400372.0
2022-05-27,49.9984,50.7365,49.7342,50.7055,488376.0
2022-05-28,49.9984,50.7365,49.7342,50.7055,488376.0
2022-05-29,49.9984,50.7365,49.7342,50.7055,488376.0
2022-05-30,49.9984,50.7365,49.7342,50.7055,488376.0
2022-05-31,50.519,51.3037,50.0683,50.923,852089.0
2022-06-01,51.2649,51.5291,50.2315,50.2548,1162497.0
2022-06-02,50.6355,50.9774,49.5245,50.9619,593152.0
2022-06-03,50.8919,51.0163,50.146,50.5268,349316.0
2022-06-04,50.8919,51.0163,50.146,50.5268,349316.0
2022-06-05,50.8919,51.0163,50.146,50.5268,349316.0
2022-06-06,50.5345,51.2027,50.1771,50.3869,389096.0
2022-06-07,48.1725,48.9573,47.0614,47.683,1497052.0
2022-06-08,46.875,47.8773,46.502,46.5875,963224.0
2022-06-09,46.2612,46.5953,45.1967,45.321,1035453.0
2022-06-10,44.6839,45.6629,44.6373,44.8937,711658.0
2022-06-11,44.6839,45.6629,44.6373,44.8937,711658.0
2022-06-12,44.6839,45.6629,44.6373,44.8937,711658.0
2022-06-13,44.0779,44.2721,43.2698,43.6272,779848.0
2022-06-14,43.5107,43.6816,42.7181,43.0833,922396.0
2022-06-15,43.0678,44.039,42.9279,43.5884,659247.0
2022-06-16,43.1144,43.161,41.6148,42.3607,1074041.0
2022-06-17,42.6871,44.443,42.3607,43.8292,1653401.0
2022-06-18,42.6871,44.443,42.3607,43.8292,1653401.0
2022-06-19,42.6871,44.443,42.3607,43.8292,1653401.0
2022-06-20,42.6871,44.443,42.3607,43.8292,1653401.0
2022-06-21,41.9567,42.7337,41.203,41.9412,1799422.0
2022-06-22,41.7625,42.7337,41.5991,42.6405,776265.0
2022-06-23,42.7415,43.0072,42.2986,42.5161,1570848.0
2022-06-24,43.0756,44.6217,42.8192,44.5907,2794197.0
2022-06-25,43.0756,44.6217,42.8192,44.5907,2794197.0
2022-06-26,43.0756,44.6217,42.8192,44.5907,2794197.0
2022-06-27,44.6684,44.7771,43.8059,44.0157,611288.0
2022-06-28,44.2799,44.5058,43.7943,43.9458,631610.0
2022-06-29,44.0157,44.4061,43.5651,44.2799,583689.0
2022-06-30,43.5262,44.0235,43.2838,43.5495,889492.0
2022-07-01,43.7694,45.802,43.3198,45.4795,1454616.0
2022-07-02,43.7694,45.802,43.3198,45.4795,1454616.0
2022-07-03,43.7694,45.802,43.3198,45.4795,1454616.0
2022-07-04,43.7694,45.802,43.3198,45.4795,1454616.0
2022-07-05,44.6684,46.4469,44.5267,46.4274,1421948.0
2022-07-06,46.5251,46.9551,46.1196,46.5153,1223334.0
2022-07-07,46.6912,47.4632,46.6253,47.4437,1091155.0
2022-07-08,47.3753,48.5577,47.0333,47.3069,651764.0
2022-07-09,47.3753,48.5577,47.0333,47.3069,651764.0
2022-07-10,47.3753,48.5577,47.0333,47.3069,651764.0
2022-07-11,47.4535,47.6196,46.9551,47.1017,501653.0
2022-07-12,46.8559,47.8978,46.8068,47.3769,330575.0
2022-07-13,46.8658,48.0403,46.5807,47.4752,898985.0
2022-07-14,46.8952,47.3474,46.2072,47.023,890599.0
2022-07-15,47.7799,48.5466,47.1803,48.4581,858203.0
2022-07-16,47.7799,48.5466,47.1803,48.4581,858203.0
2022-07-17,47.7799,48.5466,47.1803,48.4581,858203.0
2022-07-18,48.6252,48.7137,47.9961,48.0158,379110.0
2022-07-19,48.4483,49.1658,48.2418,48.7825,650673.0
2022-07-20,48.7825,49.0282,48.1042,48.35,695012.0
2022-07-21,48.4384,48.6252,47.7012,48.35,645899.0
2022-07-22,49.3525,50.3846,48.8218,49.1363,1016182.0
2022-07-23,49.3525,50.3846,48.8218,49.1363,1016182.0
2022-07-24,49.3525,50.3846,48.8218,49.1363,1016182.0
2022-07-25,49.0773,49.2346,48.4974,48.7923,564895.0
2022-07-26,48.8021,48.9643,48.4089,48.8021,593820.0
2022-07-27,48.7825,49.0872,48.0453,48.5859,692902.0
2022-07-28,48.4483,49.2346,48.2615,49.097,1146211.0
2022-07-29,48.9102,49.9226,48.6842,49.7555,607723.0
2022-07-30,48.9102,49.9226,48.6842,49.7555,607723.0
2022-07-31,48.9102,49.9226,48.6842,49.7555,607723.0
2022-08-01,49.3624,50.3306,48.9397,49.8244,1016581.0
2022-08-02,49.5983,50.4829,48.1632,50.0406,1451024.0
2022-08-03,50.1291,52.7436,50.0013,52.4389,3734800.0
2022-08-04,52.5176,52.5864,51.7411,51.9671,1733923.0
2022-08-05,51.8,52.3111,51.3282,52.0064,1340716.0
2022-08-06,51.8,52.3111,51.3282,52.0064,1340716.0
2022-08-07,51.8,52.3111,51.3282,52.0064,1340716.0
2022-08-08,51.8099,52.4881,51.7902,51.8983,596724.0
2022-08-09,51.7902,52.1539,50.5419,50.7974,757012.0
2022-08-10,51.2692,52.1539,51.1611,52.1441,483207.0
2022-08-11,52.1441,52.9795,51.8,51.9671,406352.0
2022-08-12,52.0359,53.0582,52.0359,52.9009,736409.0
2022-08-13,52.0359,53.0582,52.0359,52.9009,736409.0
2022-08-14,52.0359,53.0582,52.0359,52.9009,736409.0
2022-08-15,52.665,53.1859,52.38,52.9402,528888.0
2022-08-16,52.8911,53.1368,52.1637,52.4193,712705.0
2022-08-17,51.9671,52.5962,51.9278,52.2325,938810.0
2022-08-18,52.2522,52.4193,51.7214,52.0556,527007.0
2022-08-19,51.6133,52.1539,51.2594,51.6133,462761.0
2022-08-20,51.6133,52.1539,51.2594,51.6133,462761.0
2022-08-21,51.6133,52.1539,51.2594,51.6133,462761.0
2022-08-22,51.2398,51.2889,50.3453,50.4141,612963.0
2022-08-23,50.2372,50.5812,49.5098,49.7555,814811.0
2022-08-24,49.5885,50.3748,49.3525,50.2372,1013428.0
2022-08-25,50.3748,50.7581,49.9816,50.3846,773438.0
2022-08-26,50.5124,50.591,48.0846,48.0944,950762.0
2022-08-27,50.5124,50.591,48.0846,48.0944,950762.0
2022-08-28,50.5124,50.591,48.0846,48.0944,950762.0
2022-08-29,47.8192,48.7972,47.6324,48.6743,548530.0
2022-08-30,48.8414,48.8414,47.9175,48.0256,1273708.0
2022-08-31,48.291,48.291,47.4064,47.7406,693462.0
2022-09-01,47.1017,47.8683,47.0427,47.8585,584212.0
2022-09-02,48.2713,48.6891,47.367,47.5735,618488.0
2022-09-03,48.2713,48.6891,47.367,47.5735,618488.0
2022-09-04,48.2713,48.6891,47.367,47.5735,618488.0
2022-09-05,48.2713,48.6891,47.367,47.5735,618488.0
2022-09-06,47.6324,47.8683,47.1705,47.4457,485132.0
2022-09-07,47.4064,49.8342,47.3376,49.4508,683615.0
2022-09-08,49.3624,50.768,49.1953,50.3944,725476.0
2022-09-09,50.5812,51.4462,50.5812,51.3086,672931.0
2022-09-10,50.5812,51.4462,50.5812,51.3086,672931.0
2022-09-11,50.5812,51.4462,50.5812,51.3086,672931.0
2022-09-12,51.4757,52.7338,51.4757,52.7043,784579.0
2022-09-13,51.7705,51.9671,50.1487,50.4633,1259057.0
2022-09-14,50.4043,50.5517,48.7726,49.5983,866038.0
2022-09-15,49.7261,50.6746,49.5983,49.8047,759406.0
2022-09-16,49.6179,50.2372,49.1855,50.0406,951901.0
2022-09-17,49.6179,50.2372,49.1855,50.0406,951901.0
2022-09-18,49.6179,50.2372,49.1855,50.0406,951901.0
2022-09-19,49.5098,50.591,49.3329,50.4436,500551.0
2022-09-20,50.2765,50.3158,48.7333,49.1461,441684.0
2022-09-21,49.2543,49.4017,48.0158,48.0354,626382.0
2022-09-22,47.7602,47.8978,47.2098,47.2491,599855.0
2022-09-23,46.8461,47.0034,45.9123,46.9051,647573.0
2022-09-24,46.8461,47.0034,45.9123,46.9051,647573.0
2022-09-25,46.8461,47.0034,45.9123,46.9051,647573.0
2022-09-26,46.5512,47.0329,45.5781,46.1581,972291.0
2022-09-27,46.4038,46.7576,45.1211,45.3422,732611.0
2022-09-28,45.411,47.1017,45.2931,46.8658,616302.0
2022-09-29,46.5217,46.5217,44.9097,45.3324,636128.0
2022-09-30,45.4014,46.072,44.4843,44.6026,698965.0
2022-10-01,45.4014,46.072,44.4843,44.6026,698965.0
2022-10-02,45.4014,46.072,44.4843,44.6026,698965.0
2022-10-03,44.9971,46.6143,44.5139,46.3481,463976.0
2022-10-04,46.9792,48.6063,46.9102,48.5866,643948.0
2022-10-05,48.1724,49.0945,47.8667,48.8726,673946.0
2022-10-06,48.6754,48.9958,48.1626,48.3697,633089.0
2022-10-07,47.8865,47.9062,47.0088,47.7681,471580.0
2022-10-08,47.8865,47.9062,47.0088,47.7681,471580.0
2022-10-09,47.8865,47.9062,47.0088,47.7681,471580.0
2022-10-10,47.6892,48.1626,47.3835,47.492,687113.0
2022-10-11,47.3244,48.557,46.8461,47.7287,863133.0
2022-10-12,47.6498,47.704,46.1114,46.1114,607933.0
2022-10-13,45.3718,47.709,44.6224,47.423,776496.0
2022-10-14,47.847,47.8963,46.21,46.3875,434775.0
2022-10-15,47.847,47.8963,46.21,46.3875,434775.0
2022-10-16,47.847,47.8963,46.21,46.3875,434775.0
2022-10-17,47.0581,48.3499,46.851,48.133,482607.0
2022-10-18,49.2572,49.8587,48.5176,48.843,585386.0
2022-10-19,48.3105,48.8134,47.9358,48.488,435879.0
2022-10-20,48.6556,49.1783,48.488,48.7049,726171.0
2022-10-21,46.7919,47.0482,44.5632,46.851,1219258.0
2022-10-22,46.7919,47.0482,44.5632,46.851,1219258.0
2022-10-23,46.7919,47.0482,44.5632,46.851,1219258.0
2022-10-24,47.3244,47.8963,46.1213,46.7623,951404.0
2022-10-25,46.9694,48.6754,46.5552,48.3006,723700.0
2022-10-26,49.0205,50.4603,48.8036,50.3814,1093394.0
2022-10-27,50.5194,52.255,49.5234,51.4069,1478163.0
2022-10-28,51.2689,54.0448,51.2689,53.8821,1754293.0
2022-10-29,51.2689,54.0448,51.2689,53.8821,1754293.0
2022-10-30,51.2689,54.0448,51.2689,53.8821,1754293.0
2022-10-31,53.7638,54.4837,53.3299,53.6849,1180050.0
2022-11-01,53.8328,54.8436,53.3299,54.4245,1155520.0
2022-11-02,54.7598,54.7598,53.2313,53.2411,1361620.0
2022-11-03,52.5114,53.9758,52.3438,53.5666,694444.0
2022-11-04,53.7243,54.178,52.6988,53.9216,835015.0
2022-11-05,53.7243,54.178,52.6988,53.9216,835015.0
2022-11-06,53.7243,54.178,52.6988,53.9216,835015.0
2022-11-07,53.9906,54.5823,53.2116,54.1484,751774.0
2022-11-08,54.0005,54.4541,53.251,53.7046,607121.0
2022-11-09,53.3693,54.1878,53.1425,53.9906,864943.0
2022-11-10,55.7065,56.6531,55.5783,56.377,1019865.0
2022-11-11,56.3968,57.1955,55.4501,55.8544,853872.0
2022-11-12,56.3968,57.1955,55.4501,55.8544,853872.0
2022-11-13,56.3968,57.1955,55.4501,55.8544,853872.0
2022-11-14,55.4994,56.1354,54.5132,55.5388,584883.0
2022-11-15,56.2291,56.9293,55.3416,56.0911,600251.0
2022-11-16,55.9629,56.2291,54.385,54.8387,654738.0
2022-11-17,54.4344,54.9471,53.9413,54.5527,462572.0
2022-11-18,55.4797,56.1453,54.7894,55.2233,462336.0
2022-11-19,55.4797,56.1453,54.7894,55.2233,462336.0
2022-11-20,55.4797,56.1453,54.7894,55.2233,462336.0
2022-11-21,55.0458,55.7755,54.8485,55.0852,379062.0
2022-11-22,55.2923,56.0911,55.2134,55.9333,441990.0
2022-11-23,55.8741,56.1009,55.381,55.6867,333914.0
2022-11-24,55.8741,56.1009,55.381,55.6867,333914.0
2022-11-25,56.1009,56.7567,55.7755,56.3277,283691.0
2022-11-26,56.1009,56.7567,55.7755,56.3277,283691.0
2022-11-27,56.1009,56.7567,55.7755,56.3277,283691.0
2022-11-28,55.8544,56.3573,55.1542,55.3909,401399.0
2022-11-29,55.1444,56.2784,55.1444,55.9234,583298.0
2022-11-30,55.8248,57.6689,55.4501,57.6689,715748.0
2022-12-01,58.3493,58.3493,56.9391,56.9588,547001.0
2022-12-02,56.4461,57.4716,56.4461,57.1857,445689.0
2022-12-03,56.4461,57.4716,56.4461,57.1857,445689.0
2022-12-04,56.4461,57.4716,56.4461,57.1857,445689.0
2022-12-05,56.5545,56.8701,56.2587,56.8208,501565.0
2022-12-06,56.7222,57.1462,55.6177,56.1995,519291.0
2022-12-07,56.0023,56.9194,55.9037,56.0615,353803.0
2022-12-08,56.1404,56.6162,55.6177,56.2094,326941.0
2022-12-09,55.9629,56.3573,55.2923,55.381,414809.0
2022-12-10,55.9629,56.3573,55.2923,55.381,414809.0
2022-12-11,55.9629,56.3573,55.2923,55.381,414809.0
2022-12-12,55.3909,56.1157,54.6809,55.8642,618608.0
2022-12-13,57.235,57.235,55.884,56.4362,608675.0
2022-12-14,56.6038,57.6196,56.3573,57.1363,808775.0
2022-12-15,56.5348,57.1363,56.2488,56.7912,569287.0
2022-12-16,56.0713,57.0476,55.736,56.8504,1720409.0
2022-12-17,56.0713,57.0476,55.736,56.8504,1720409.0
2022-12-18,56.0713,57.0476,55.736,56.8504,1720409.0
2022-12-19,56.7616,57.2843,56.1995,56.594,525431.0
2022-12-20,56.5348,57.5604,56.2793,57.0377,534532.0
2022-12-21,57.6294,58.5169,57.5505,58.2211,669233.0
2022-12-22,57.945,58.1915,57.304,58.1225,569697.0
2022-12-23,58.0633,58.5071,57.6984,58.4775,389243.0
2022-12-24,58.0633,58.5071,57.6984,58.4775,389243.0
2022-12-25,58.0633,58.5071,57.6984,58.4775,389243.0
2022-12-26,58.0633,58.5071,57.6984,58.4775,389243.0
2022-12-27,58.5071,58.9804,58.2211,58.2901,488073.0
2022-12-28,58.5465,58.941,57.9746,57.9746,456060.0
2022-12-29,58.1126,59.0593,58.1126,58.9607,552113.0
2022-12-30,58.6246,59.2276,58.5158,59.1288,465825.0
2022-12-31,58.6246,59.2276,58.5158,59.1288,465825.0
2023-01-01,58.6246,59.2276,58.5158,59.1288,465825.0
2023-01-02,58.6246,59.2276,58.5158,59.1288,465825.0
2023-01-03,59.3166,60.0482,58.1599,58.7828,648155.0
2023-01-04,58.8915,59.3364,58.3577,58.9113,801848.0
2023-01-05,58.7926,59.0892,58.1105,58.9805,918076.0
2023-01-06,59.7714,61.3482,59.4451,60.7402,694853.0
2023-01-07,59.7714,61.3482,59.4451,60.7402,694853.0
2023-01-08,59.7714,61.3482,59.4451,60.7402,694853.0
2023-01-09,60.6018,60.8292,59.6626,59.6725,378068.0
2023-01-10,59.6725,60.3102,59.2573,59.8406,478459.0
2023-01-11,59.8307,60.0235,59.0002,59.0694,438502.0
2023-01-12,59.4352,60.1371,58.9607,59.7615,342510.0
2023-01-13,59.455,60.6018,59.198,60.325,302629.0
2023-01-14,59.455,60.6018,59.198,60.325,302629.0
2023-01-15,59.455,60.6018,59.198,60.325,302629.0
2023-01-16,59.455,60.6018,59.198,60.325,302629.0
2023-01-17,60.1965,60.7699,59.9197,60.4634,414368.0
2023-01-18,60.3546,61.4026,60.3448,60.6413,518653.0
2023-01-19,60.6315,61.7684,60.6315,61.541,802644.0
2023-01-20,61.4817,62.0254,60.9478,61.9661,456882.0
2023-01-21,61.4817,62.0254,60.9478,61.9661,456882.0
2023-01-22,61.4817,62.0254,60.9478,61.9661,456882.0
2023-01-23,62.144,62.5494,61.4915,61.5805,776622.0
2023-01-24,61.0467,61.9364,60.8885,60.9972,481492.0
2023-01-25,60.7995,61.5113,60.582,61.4125,430648.0
2023-01-26,61.709,62.0145,61.0664,61.106,691785.0
2023-01-27,60.6908,61.101,59.7862,60.6908,1623526.0
2023-01-28,60.6908,61.101,59.7862,60.6908,1623526.0
2023-01-29,60.6908,61.101,59.7862,60.6908,1623526.0
2023-01-30,60.7105,60.9775,60.0877,60.2459,562773.0
2023-01-31,60.6315,61.803,60.3151,61.7387,1251014.0
2023-02-01,61.5212,62.8459,61.0269,62.49,1420263.0
2023-02-02,62.2528,62.8756,60.76,60.8094,802291.0
2023-02-03,60.6512,60.8984,59.6824,60.7896,778067.0
2023-02-04,60.6512,60.8984,59.6824,60.7896,778067.0
2023-02-05,60.6512,60.8984,59.6824,60.7896,778067.0
2023-02-06,60.4832,60.9083,58.6938,58.8124,567288.0
2023-02-07,58.5257,58.5949,56.9637,58.1995,2113208.0
2023-02-08,64.1608,64.1608,58.852,59.7714,2287664.0
2023-02-09,60.2756,60.5919,59.3759,60.0976,1411926.0
2023-02-10,60.1075,60.7995,59.8999,60.6512,628215.0
2023-02-11,60.1075,60.7995,59.8999,60.6512,628215.0
2023-02-12,60.1075,60.7995,59.8999,60.6512,628215.0
2023-02-13,60.7007,61.3729,60.6512,60.9083,844411.0
2023-02-14,60.7699,62.0649,60.3151,60.8094,985199.0
2023-02-15,60.4337,61.6992,60.4337,61.4421,683623.0
2023-02-16,60.8292,62.5395,60.6908,61.7684,1006755.0
2023-02-17,61.6794,62.3417,61.3828,62.144,910877.0
2023-02-18,61.6794,62.3417,61.3828,62.144,910877.0
2023-02-19,61.6794,62.3417,61.3828,62.144,910877.0
2023-02-20,61.6794,62.3417,61.3828,62.144,910877.0
2023-02-21,61.7387,61.9068,60.3052,60.5623,560019.0
2023-02-22,60.6908,61.0566,60.493,60.7797,449569.0
2023-02-23,60.8391,60.8786,59.6725,60.1866,332811.0
2023-02-24,59.5539,60.0185,59.2177,59.5341,534442.0
2023-02-25,59.5539,60.0185,59.2177,59.5341,534442.0
2023-02-26,59.5539,60.0185,59.2177,59.5341,534442.0
2023-02-27,59.8505,60.2064,59.3364,59.4352,586946.0
2023-02-28,58.5751,58.5751,55.7082,55.8762,2261504.0
2023-03-01,55.8861,55.9257,55.1644,55.5698,1038481.0
2023-03-02,55.2534,55.46,54.5317,54.8876,1027821.0
2023-03-03,55.1743,55.1743,54.3192,54.6207,1661535.0
2023-03-04,55.1743,55.1743,54.3192,54.6207,1661535.0
2023-03-05,55.1743,55.1743,54.3192,54.6207,1661535.0
2023-03-06,54.6108,55.293,54.1066,54.1956,1085972.0
2023-03-07,54.1264,54.1659,53.3454,53.9781,831124.0
2023-03-08,54.0869,54.5614,53.6914,53.8595,916483.0
2023-03-09,53.9781,54.1857,52.9895,53.4344,2149716.0
2023-03-10,53.4443,53.4541,52.2678,52.772,972426.0
2023-03-11,53.4443,53.4541,52.2678,52.772,972426.0
2023-03-12,53.4443,53.4541,52.2678,52.772,972426.0
2023-03-13,52.5249,53.0884,52.0503,52.2085,1158931.0
2023-03-14,52.8412,53.1378,51.7933,52.4359,989877.0
2023-03-15,51.3682,51.5511,50.5674,51.467,1317914.0
2023-03-16,51.0518,52.8115,50.9628,52.3667,853068.0
2023-03-17,52.2184,52.6188,50.8244,50.9628,1044940.0
2023-03-18,52.2184,52.6188,50.8244,50.9628,1044940.0
2023-03-19,52.2184,52.6188,50.8244,50.9628,1044940.0
2023-03-20,51.2891,52.2678,51.1359,51.902,704379.0
2023-03-21,52.4655,52.8017,52.0207,52.6336,721844.0
2023-03-22,52.4359,53.1032,51.7834,51.7834,529600.0
2023-03-23,51.7043,51.7241,50.7898,51.1705,860538.0
2023-03-24,51.0617,51.7982,50.7157,51.7735,443562.0
2023-03-25,51.0617,51.7982,50.7157,51.7735,443562.0
2023-03-26,51.0617,51.7982,50.7157,51.7735,443562.0
2023-03-27,52.3469,52.5249,51.8625,52.2085,509318.0
2023-03-28,52.0404,52.5249,51.7241,52.0305,433259.0
2023-03-29,52.2876,52.4556,51.9613,52.0108,634645.0
2023-03-30,52.3568,52.7621,52.0454,52.5249,577569.0
2023-03-31,52.8718,53.655,52.7876,53.6352,982162.0
2023-04-01,52.8718,53.655,52.7876,53.6352,982162.0
2023-04-02,52.8718,53.655,52.7876,53.6352,982162.0
2023-04-03,53.7244,54.1904,53.4667,53.6352,1098454.0
2023-04-04,58.9789,60.8229,58.5625,59.5539,2824730.0
2023-04-05,59.5539,60.9816,59.3953,60.5453,1431188.0
2023-04-06,60.8229,60.9221,60.0496,60.2281,681744.0
2023-04-07,60.8229,60.9221,60.0496,60.2281,681744.0
2023-04-08,60.8229,60.9221,60.0496,60.2281,681744.0
2023-04-09,60.8229,60.9221,60.0496,60.2281,681744.0
2023-04-10,59.9207,61.1699,59.9207,61.1303,564596.0
2023-04-11,61.1204,62.2159,60.8923,61.6458,747670.0
2023-04-12,61.735,61.735,60.9221,61.16,515288.0
2023-04-13,61.5566,61.7747,61.279,61.3583,467121.0
2023-04-14,61.4971,61.5665,61.051,61.3285,455692.0
2023-04-15,61.4971,61.5665,61.051,61.3285,455692.0
2023-04-16,61.4971,61.5665,61.051,61.3285,455692.0
2023-04-17,61.1997,61.4178,60.5453,60.8626,507729.0
2023-04-18,61.1204,61.3979,60.8725,61.1699,783792.0
2023-04-19,61.0807,61.8342,60.8502,61.6954,783061.0
2023-04-20,61.5863,61.5863,60.7387,60.7833,937961.0
2023-04-21,61.9234,63.6683,61.2691,63.1329,1269071.0
2023-04-22,61.9234,63.6683,61.2691,63.1329,1269071.0
2023-04-23,61.9234,63.6683,61.2691,63.1329,1269071.0
2023-04-24,63.004,63.9657,62.8231,63.0338,771536.0
2023-04-25,63.2023,63.5196,62.4786,62.7958,888774.0
2023-04-26,62.4687,63.7377,62.31,63.1329,1245069.0
2023-04-27,63.1825,63.4204,62.5381,62.895,875389.0
2023-04-28,65.7701,65.8706,62.2307,63.5989,1641319.0
2023-04-29,65.7701,65.8706,62.2307,63.5989,1641319.0
2023-04-30,65.7701,65.8706,62.2307,63.5989,1641319.0
2023-05-01,64.2532,64.6894,63.4254,63.7278,791948.0
2023-05-02,63.5989,63.5989,62.0523,62.7562,987689.0
2023-05-03,62.8851,63.1032,62.1812,62.3596,741553.0
2023-05-04,62.3695,62.6273,61.507,62.3695,457504.0
2023-05-05,62.8057,63.817,61.8143,61.9234,432240.0
2023-05-06,62.8057,63.817,61.8143,61.9234,432240.0
2023-05-07,62.8057,63.817,61.8143,61.9234,432240.0
2023-05-08,61.6954,62.0622,60.9171,61.6954,830263.0
2023-05-09,61.6954,61.9283,60.8474,60.9518,485933.0
2023-05-10,61.4376,61.6656,60.813,60.9221,495735.0
2023-05-11,60.5255,61.507,60.1587,61.3484,498042.0
2023-05-12,61.3682,61.5863,60.4462,60.7734,438845.0
2023-05-13,61.3682,61.5863,60.4462,60.7734,438845.0
2023-05-14,61.3682,61.5863,60.4462,60.7734,438845.0
2023-05-15,60.8031,60.9022,60.0496,60.4264,416384.0
2023-05-16,60.0695,60.2876,59.7819,59.7919,458762.0
2023-05-17,59.772,60.4462,59.2763,60.3471,438597.0
2023-05-18,60.0001,61.046,59.6432,61.0014,460791.0
2023-05-19,61.507,61.963,61.1451,61.2691,1061048.0
2023-05-20,61.507,61.963,61.1451,61.2691,1061048.0
2023-05-21,61.507,61.963,61.1451,61.2691,1061048.0
2023-05-22,61.3979,61.9234,60.9716,61.4673,486230.0
2023-05-23,61.4673,61.6161,60.2876,60.3173,729327.0
2023-05-24,60.0397,60.0397,59.2763,59.6134,519368.0
2023-05-25,59.2763,59.4746,58.8005,59.2763,562270.0
2023-05-26,59.3457,59.8018,59.1425,59.3953,662726.0
2023-05-27,59.3457,59.8018,59.1425,59.3953,662726.0
2023-05-28,59.3457,59.8018,59.1425,59.3953,662726.0
2023-05-29,59.3457,59.8018,59.1425,59.3953,662726.0
2023-05-30,59.2763,60.704,59.1574,60.6048,736810.0
2023-05-31,60.585,61.7846,60.2913,61.4872,723882.0
2023-06-01,61.388,61.9135,60.9022,61.7648,371613.0
2023-06-02,61.9135,62.8751,61.9135,62.201,485680.0
2023-06-03,61.9135,62.8751,61.9135,62.201,485680.0
2023-06-04,61.9135,62.8751,61.9135,62.201,485680.0
2023-06-05,62.1415,62.6075,61.8937,62.32,406067.0
2023-06-06,62.3596,62.5579,61.8738,62.548,380321.0
2023-06-07,62.7661,62.8157,62.2605,62.3299,326751.0
2023-06-08,62.2208,63.2221,62.0622,63.2023,526367.0
2023-06-09,62.8256,62.9495,62.3299,62.5976,287490.0
2023-06-10,62.8256,62.9495,62.3299,62.5976,287490.0
2023-06-11,62.8256,62.9495,62.3299,62.5976,287490.0
2023-06-12,62.5678,62.9445,62.3894,62.9346,381152.0
2023-06-13,62.9644,63.5592,62.8454,63.1627,371201.0
2023-06-14,63.7674,64.8084,63.6584,63.8864,745735.0
2023-06-15,64.0153,64.2929,63.0536,64.2929,579344.0
2023-06-16,64.5506,64.9571,63.817,64.5209,879869.0
2023-06-17,64.5506,64.9571,63.817,64.5209,879869.0
2023-06-18,64.5506,64.9571,63.817,64.5209,879869.0
2023-06-19,64.5506,64.9571,63.817,64.5209,879869.0
2023-06-20,64.2929,64.2929,63.6038,63.9558,394176.0
2023-06-21,63.7674,65.2099,63.5989,64.8877,590952.0
2023-06-22,64.7192,65.195,64.4019,65.1455,309522.0
2023-06-23,64.9472,65.4528,64.5011,64.5011,651969.0
2023-06-24,64.9472,65.4528,64.5011,64.5011,651969.0
2023-06-25,64.9472,65.4528,64.5011,64.5011,651969.0
2023-06-26,64.5605,65.3338,64.3047,64.739,480399.0
2023-06-27,64.3623,65.8196,64.3623,65.8097,474009.0
2023-06-28,65.7998,66.3649,65.5024,66.2757,489621.0
2023-06-29,66.7516,67.158,66.211,66.4442,550607.0
2023-06-30,66.8913,67.4676,66.7473,67.2789,444008.0
2023-07-01,66.8913,67.4676,66.7473,67.2789,444008.0
2023-07-02,66.8913,67.4676,66.7473,67.2789,444008.0
2023-07-03,66.6529,67.2093,66.315,66.7224,273086.0
2023-07-04,66.6529,67.2093,66.315,66.7224,273086.0
2023-07-05,66.6926,67.1298,66.2455,66.3945,428513.0
2023-07-06,66.007,66.4243,65.1575,65.2518,663635.0
2023-07-07,65.1922,65.699,64.9836,65.3115,528578.0
2023-07-08,65.1922,65.699,64.9836,65.3115,528578.0
2023-07-09,65.1922,65.699,64.9836,65.3115,528578.0
2023-07-10,65.1525,66.2753,65.1525,66.1262,698231.0
2023-07-11,66.474,66.6827,66.0468,66.4641,306453.0
2023-07-12,66.5138,67.0006,65.9772,66.6032,306783.0
2023-07-13,66.7125,67.1497,66.4442,66.7423,471860.0
2023-07-14,66.9609,67.1696,66.2157,66.8317,335277.0
2023-07-15,66.9609,67.1696,66.2157,66.8317,335277.0
2023-07-16,66.9609,67.1696,66.2157,66.8317,335277.0
2023-07-17,66.5436,67.2292,66.2952,67.1099,445564.0
2023-07-18,67.0801,67.7955,66.7572,67.0006,539877.0
2023-07-19,67.2689,67.9347,66.8417,67.9148,510967.0
2023-07-20,68.4315,68.5507,67.9347,68.1135,481058.0
2023-07-21,68.3023,68.3023,65.9673,66.1461,959322.0
2023-07-22,68.3023,68.3023,65.9673,66.1461,959322.0
2023-07-23,68.3023,68.3023,65.9673,66.1461,959322.0
2023-07-24,66.2654,66.479,65.5003,66.325,600760.0
2023-07-25,65.8381,67.4478,65.7785,67.2292,391641.0
2023-07-26,66.8119,67.2292,65.5201,65.6394,490645.0
2023-07-27,65.7387,65.848,64.765,64.7948,466680.0
2023-07-28,65.2916,66.315,65.1525,65.6493,518650.0
2023-07-29,65.2916,66.315,65.1525,65.6493,518650.0
2023-07-30,65.2916,66.315,65.1525,65.6493,518650.0
2023-07-31,65.5698,66.0368,64.8494,65.6096,756498.0
2023-08-01,65.5102,65.9971,65.2022,65.54,1006789.0
2023-08-02,68.0042,70.5479,67.9545,68.8786,1925968.0
2023-08-03,69.1171,70.5032,68.6302,70.1306,1073745.0
2023-08-04,70.2001,71.5018,69.7629,69.8027,1157740.0
2023-08-05,70.2001,71.5018,69.7629,69.8027,1157740.0
2023-08-06,70.2001,71.5018,69.7629,69.8027,1157740.0
2023-08-07,69.9219,71.2236,69.7729,71.2136,539449.0
