,GM US Equity,GM US Equity,GM US Equity,GM US Equity,GM US Equity
2020-03-01,28.8928,29.5914,28.4563,29.5914,20832323.0
2020-03-02,29.6108,30.5131,28.854,30.484,14994619.0
2020-03-03,30.5616,31.3378,29.3585,29.6108,15816152.0
2020-03-04,30.0765,30.6247,29.4507,30.5907,16227821.0
2020-03-05,29.9917,30.2175,29.4712,29.5596,17921345.0
2020-03-06,28.6855,29.0096,27.9392,28.1749,20009524.0
2020-03-07,28.6855,29.0096,27.9392,28.1749,20009524.0
2020-03-08,28.6855,29.0096,27.9392,28.1749,20009524.0
2020-03-09,25.5332,25.651,23.7164,24.2467,28350596.0
2020-03-10,25.5135,26.6527,24.1485,26.6331,18287699.0
2020-03-11,25.5332,26.142,25.2975,25.5332,21319198.0
2020-03-12,23.1763,23.9079,22.096,22.6263,20344472.0
2020-03-13,24.1583,24.8752,22.4888,24.2663,17909817.0
2020-03-14,24.1583,24.8752,22.4888,24.2663,17909817.0
2020-03-15,24.1583,24.8752,22.4888,24.2663,17909817.0
2020-03-16,21.1238,22.0076,20.623,20.623,18056794.0
2020-03-17,20.9274,21.1925,19.1499,19.9552,23544424.0
2020-03-18,18.4919,18.708,14.0678,16.4984,39591120.0
2020-03-19,16.0466,18.649,14.7307,17.392,34361822.0
2020-03-20,18.0893,18.6165,17.3626,17.8143,35702005.0
2020-03-21,18.0893,18.6165,17.3626,17.8143,35702005.0
2020-03-22,18.0893,18.6165,17.3626,17.8143,35702005.0
2020-03-23,17.6866,18.2268,16.9206,17.284,25419726.0
2020-03-24,18.9731,21.2806,18.266,20.731,24082872.0
2020-03-25,22.587,22.7294,20.623,21.1042,27617207.0
2020-03-26,21.2515,22.5576,20.682,22.1549,16990666.0
2020-03-27,20.9863,21.5657,20.3676,20.9961,18349686.0
2020-03-28,20.9863,21.5657,20.3676,20.9961,18349686.0
2020-03-29,20.9863,21.5657,20.3676,20.9961,18349686.0
2020-03-30,21.9094,22.0764,20.2556,20.9372,18477823.0
2020-03-31,20.5935,21.8112,20.181,20.4069,20312832.0
2020-04-01,19.1499,19.8029,18.649,18.9142,17467100.0
2020-04-02,18.7571,19.3365,17.4706,17.8634,17920646.0
2020-04-03,18.0696,18.4428,17.5295,17.7161,13835515.0
2020-04-04,18.0696,18.4428,17.5295,17.7161,13835515.0
2020-04-05,18.0696,18.4428,17.5295,17.7161,13835515.0
2020-04-06,18.7571,19.4052,18.2169,19.199,22442074.0
2020-04-07,20.8881,21.8112,20.3382,20.9176,30405572.0
2020-04-08,21.3497,23.1763,21.0839,22.7147,23774358.0
2020-04-09,23.7262,24.5413,23.1598,23.628,22490477.0
2020-04-10,23.7262,24.5413,23.1598,23.628,22490477.0
2020-04-11,23.7262,24.5413,23.1598,23.628,22490477.0
2020-04-12,23.7262,24.5413,23.1598,23.628,22490477.0
2020-04-13,23.6084,23.6673,22.3121,22.5969,14802606.0
2020-04-14,23.1763,23.3432,22.263,22.5674,12654736.0
2020-04-15,21.5264,21.8702,21.0845,21.2711,12760859.0
2020-04-16,21.2515,21.2613,20.1859,20.4953,11501687.0
2020-04-17,21.5264,22.1353,21.4381,22.0764,17166298.0
2020-04-18,21.5264,22.1353,21.4381,22.0764,17166298.0
2020-04-19,21.5264,22.1353,21.4381,22.0764,17166298.0
2020-04-20,21.33,22.2335,21.0551,21.9782,15912370.0
2020-04-21,20.8881,21.497,20.6033,20.8586,13507349.0
2020-04-22,21.2613,21.3889,20.6917,20.9176,9553595.0
2020-04-23,21.1631,21.659,21.06,21.1336,10673000.0
2020-04-24,21.3202,21.8407,21.1533,21.5559,11991402.0
2020-04-25,21.3202,21.8407,21.1533,21.5559,11991402.0
2020-04-26,21.3202,21.8407,21.1533,21.5559,11991402.0
2020-04-27,21.1336,22.1648,20.7605,22.0469,20240596.0
2020-04-28,22.7638,22.9799,21.7032,21.7818,22085532.0
2020-04-29,22.3415,24.1239,22.2728,23.353,23540997.0
2020-04-30,23.0191,23.0191,21.8505,21.8898,15272408.0
2020-05-01,21.2613,21.3693,20.4265,20.5247,17874488.0
2020-05-02,21.2613,21.3693,20.4265,20.5247,17874488.0
2020-05-03,21.2613,21.3693,20.4265,20.5247,17874488.0
2020-05-04,20.0828,20.5002,19.7589,20.3774,16188812.0
2020-05-05,20.8685,21.5755,20.7408,20.8783,17802261.0
2020-05-06,22.6361,23.2254,21.4381,21.497,34430543.0
2020-05-07,21.7818,22.5674,21.6345,22.0371,16983203.0
2020-05-08,22.6558,23.5691,22.6361,23.5003,16562348.0
2020-05-09,22.6558,23.5691,22.6361,23.5003,16562348.0
2020-05-10,22.6558,23.5691,22.6361,23.5003,16562348.0
2020-05-11,22.8326,22.97,22.1844,22.3906,16754036.0
2020-05-12,22.5772,22.8522,22.1451,22.1549,12182920.0
2020-05-13,22.0371,22.0469,20.7506,21.0747,16832581.0
2020-05-14,20.2891,21.9389,20.1221,21.9094,15629092.0
2020-05-15,21.5755,22.2728,21.4381,22.2237,14221282.0
2020-05-16,21.5755,22.2728,21.4381,22.2237,14221282.0
2020-05-17,21.5755,22.2728,21.4381,22.2237,14221282.0
2020-05-18,23.5691,24.7525,23.5691,24.3645,23289194.0
2020-05-19,24.3056,25.2386,23.8539,24.2467,18484597.0
2020-05-20,24.8556,25.4252,24.7623,25.0225,14056780.0
2020-05-21,24.8359,25.5528,24.7574,25.3368,14320717.0
2020-05-22,25.5234,25.7591,24.7623,25.5135,14317399.0
2020-05-23,25.5234,25.7591,24.7623,25.5135,14317399.0
2020-05-24,25.5234,25.7591,24.7623,25.5135,14317399.0
2020-05-25,25.5234,25.7591,24.7623,25.5135,14317399.0
2020-05-26,27.3205,27.3892,26.7607,26.908,18870479.0
2020-05-27,28.0178,28.3124,26.4268,27.291,15030744.0
2020-05-28,27.3598,27.4383,26.1224,26.201,11673961.0
2020-05-29,25.8769,26.0929,25.2287,25.4153,22223456.0
2020-05-30,25.8769,26.0929,25.2287,25.4153,22223456.0
2020-05-31,25.8769,26.0929,25.2287,25.4153,22223456.0
2020-06-01,25.5234,26.7313,25.4448,26.4563,10478952.0
2020-06-02,26.8295,27.1192,26.4612,26.9179,10953773.0
2020-06-03,27.9097,28.607,27.7428,28.5481,16860902.0
2020-06-04,28.3418,28.9065,28.0079,28.6364,16328793.0
2020-06-05,30.4434,30.5907,29.2748,30.0604,29418645.0
2020-06-06,30.4434,30.5907,29.2748,30.0604,29418645.0
2020-06-07,30.4434,30.5907,29.2748,30.0604,29418645.0
2020-06-08,30.6595,31.0916,30.0506,30.1292,15234200.0
2020-06-09,28.8721,29.6725,28.1945,29.3239,16945519.0
2020-06-10,29.265,29.3042,27.9097,28.2338,15647982.0
2020-06-11,26.142,27.3009,25.818,26.0242,19121916.0
2020-06-12,28.2043,28.44,26.584,27.458,21587200.0
2020-06-13,28.2043,28.44,26.584,27.458,21587200.0
2020-06-14,28.2043,28.44,26.584,27.458,21587200.0
2020-06-15,26.1322,27.5955,26.0929,27.2714,15321200.0
2020-06-16,28.5873,28.6561,26.9817,27.2812,17466144.0
2020-06-17,27.2812,27.5465,26.6429,26.6724,11123842.0
2020-06-18,26.417,27.0554,26.2304,26.6036,11086368.0
2020-06-19,27.2419,27.3303,25.8573,26.1126,27880402.0
2020-06-20,27.2419,27.3303,25.8573,26.1126,27880402.0
2020-06-21,27.2419,27.3303,25.8573,26.1126,27880402.0
2020-06-22,26.1224,26.1617,25.3859,25.8965,13079482.0
2020-06-23,26.2697,26.3679,25.7591,25.7787,12455447.0
2020-06-24,25.3859,25.5135,24.561,24.8261,14887786.0
2020-06-25,24.5511,24.8359,24.0945,24.777,14328321.0
2020-06-26,24.5511,24.6592,23.8146,24.0208,16476831.0
2020-06-27,24.5511,24.6592,23.8146,24.0208,16476831.0
2020-06-28,24.5511,24.6592,23.8146,24.0208,16476831.0
2020-06-29,24.2663,24.8949,24.0356,24.8457,10011694.0
2020-06-30,24.6395,25.1355,24.2958,24.8457,14321970.0
2020-07-01,24.8457,25.4693,24.4824,24.5119,11963033.0
2020-07-02,25.16,25.3859,24.6317,24.7868,22202259.0
2020-07-03,25.16,25.3859,24.6317,24.7868,22202259.0
2020-07-04,25.16,25.3859,24.6317,24.7868,22202259.0
2020-07-05,25.16,25.3859,24.6317,24.7868,22202259.0
2020-07-06,25.4939,25.5725,24.9733,25.268,9172140.0
2020-07-07,25.1305,25.1649,24.6101,24.6788,11950538.0
2020-07-08,24.7377,24.8016,24.2271,24.4922,11111568.0
2020-07-09,24.3154,24.3841,22.9111,22.9995,17778150.0
2020-07-10,23.1272,23.9619,22.9111,23.9521,15660006.0
2020-07-11,23.1272,23.9619,22.9111,23.9521,15660006.0
2020-07-12,23.1272,23.9619,22.9111,23.9521,15660006.0
2020-07-13,24.2074,24.7377,23.9324,24.4136,14766806.0
2020-07-14,24.3547,25.381,24.2271,25.1796,16477078.0
2020-07-15,25.8474,26.5447,25.6608,26.3974,14893699.0
2020-07-16,25.8769,26.6969,25.7885,26.3679,9736414.0
2020-07-17,26.5054,26.5152,25.7787,25.9751,8241084.0
2020-07-18,26.5054,26.5152,25.7787,25.9751,8241084.0
2020-07-19,26.5054,26.5152,25.7787,25.9751,8241084.0
2020-07-20,25.7394,26.0635,25.3073,25.543,8663498.0
2020-07-21,25.7001,26.0046,25.5037,25.6805,9740141.0
2020-07-22,25.4055,26.0242,25.3368,25.8278,10702597.0
2020-07-23,25.9653,26.8344,25.8573,26.2795,13653512.0
2020-07-24,26.1224,26.3925,25.6412,25.7787,8584829.0
2020-07-25,26.1224,26.3925,25.6412,25.7787,8584829.0
2020-07-26,26.1224,26.3925,25.6412,25.7787,8584829.0
2020-07-27,25.4153,25.4546,24.8556,25.2386,16598108.0
2020-07-28,25.3171,26.2648,25.2287,25.8573,12854295.0
2020-07-29,26.5545,26.5643,24.4824,25.4252,28792147.0
2020-07-30,24.6788,25.0029,24.5708,24.7475,16012008.0
2020-07-31,24.669,24.6984,24.0012,24.4431,17784317.0
2020-08-01,24.669,24.6984,24.0012,24.4431,17784317.0
2020-08-02,24.669,24.6984,24.0012,24.4431,17784317.0
2020-08-03,24.6101,25.3073,24.3744,25.1796,10445588.0
2020-08-04,25.4055,25.5626,25.052,25.3368,15609605.0
2020-08-05,25.7296,25.8769,25.4153,25.8573,9252746.0
2020-08-06,25.7001,26.7018,25.6805,26.142,14171812.0
2020-08-07,26.0046,26.3286,25.7001,26.2403,8038761.0
2020-08-08,26.0046,26.3286,25.7001,26.2403,8038761.0
2020-08-09,26.0046,26.3286,25.7001,26.2403,8038761.0
2020-08-10,26.4268,27.5562,26.3777,27.4776,10853597.0
2020-08-11,27.9588,28.8212,27.9245,28.0079,17260203.0
2020-08-12,28.4695,29.2159,27.2812,27.5267,10062446.0
2020-08-13,27.2321,27.7133,27.0062,27.0554,7586072.0
2020-08-14,26.8,27.62,26.6625,27.3598,8587722.0
2020-08-15,26.8,27.62,26.6625,27.3598,8587722.0
2020-08-16,26.8,27.62,26.6625,27.3598,8587722.0
2020-08-17,28.0865,30.2224,27.918,29.4712,33827832.0
2020-08-18,30.0015,30.5613,29.2551,29.3042,23102828.0
2020-08-19,29.1176,29.489,28.5579,28.6954,14504204.0
2020-08-20,28.1847,28.6463,28.1258,28.3124,9680168.0
2020-08-21,28.224,28.4349,27.9196,28.0472,9841202.0
2020-08-22,28.224,28.4349,27.9196,28.0472,9841202.0
2020-08-23,28.224,28.4349,27.9196,28.0472,9841202.0
2020-08-24,28.7543,30.2028,28.4695,29.7658,20137882.0
2020-08-25,29.8542,30.1783,28.9507,29.1569,13006666.0
2020-08-26,29.2453,29.2944,28.5972,28.9507,9740007.0
2020-08-27,29.0685,29.6921,28.99,29.1569,8745402.0
2020-08-28,29.3239,29.6823,29.1029,29.481,9180199.0
2020-08-29,29.3239,29.6823,29.1029,29.481,9180199.0
2020-08-30,29.3239,29.6823,29.1029,29.481,9180199.0
2020-08-31,29.481,29.648,29.0784,29.098,9585300.0
2020-09-01,28.9998,29.3141,28.8132,29.2551,9012046.0
2020-09-02,29.3141,30.5318,29.2653,30.4041,16246155.0
2020-09-03,30.3747,30.9541,28.607,28.9507,22358112.0
2020-09-04,29.3926,29.8247,28.8279,29.4614,13821989.0
2020-09-05,29.3926,29.8247,28.8279,29.4614,13821989.0
2020-09-06,29.3926,29.8247,28.8279,29.4614,13821989.0
2020-09-07,29.3926,29.8247,28.8279,29.4614,13821989.0
2020-09-08,31.1505,32.7316,30.4925,31.7986,52000038.0
2020-09-09,31.5335,32.162,31.1554,31.3764,22376277.0
2020-09-10,31.2487,31.3076,29.5988,29.6283,24848223.0
2020-09-11,29.756,30.0211,29.3337,29.9131,13638656.0
2020-09-12,29.756,30.0211,29.3337,29.9131,13638656.0
2020-09-13,29.756,30.0211,29.3337,29.9131,13638656.0
2020-09-14,30.1684,30.9934,29.9868,30.6202,11972070.0
2020-09-15,30.7969,32.545,30.2716,31.013,21096305.0
2020-09-16,32.0932,32.2013,31.1701,31.2192,16402402.0
2020-09-17,30.7478,31.3764,30.3943,31.3469,11459926.0
2020-09-18,31.2781,31.4746,30.7969,30.9344,15040936.0
2020-09-19,31.2781,31.4746,30.7969,30.9344,15040936.0
2020-09-20,31.2781,31.4746,30.7969,30.9344,15040936.0
2020-09-21,29.756,29.8738,28.6364,29.4614,20577928.0
2020-09-22,29.3141,29.8149,28.7985,28.9114,11106814.0
2020-09-23,28.9605,29.4515,28.6758,28.8132,10899715.0
2020-09-24,28.5284,29.0538,27.733,28.5873,12393740.0
2020-09-25,28.3418,28.6954,28.0472,28.4793,9350419.0
2020-09-26,28.3418,28.6954,28.0472,28.4793,9350419.0
2020-09-27,28.3418,28.6954,28.0472,28.4793,9350419.0
2020-09-28,29.2846,29.5006,28.8525,28.9114,8395670.0
2020-09-29,28.7445,28.8721,27.9883,28.224,7438617.0
2020-09-30,28.3713,29.2846,28.3713,29.0587,11523758.0
2020-10-01,28.99,29.9622,28.6266,29.8345,15052939.0
2020-10-02,29.1176,30.3452,29.0587,29.9131,9474033.0
2020-10-03,29.1176,30.3452,29.0587,29.9131,9474033.0
2020-10-04,29.1176,30.3452,29.0587,29.9131,9474033.0
2020-10-05,30.2961,30.7282,30.247,30.4041,8314143.0
2020-10-06,30.7086,30.8853,29.756,29.8542,10293663.0
2020-10-07,30.2961,31.1898,30.2568,31.0523,11794973.0
2020-10-08,31.3272,32.0491,31.2241,31.6317,17323331.0
2020-10-09,31.7201,32.0932,31.4402,31.5826,9411657.0
2020-10-10,31.7201,32.0932,31.4402,31.5826,9411657.0
2020-10-11,31.7201,32.0932,31.4402,31.5826,9411657.0
2020-10-12,31.779,32.0834,31.545,31.6317,6932582.0
2020-10-13,31.5531,31.7004,30.9001,31.2978,7842070.0
2020-10-14,31.504,31.6611,30.9639,31.1014,8018000.0
2020-10-15,30.4336,32.1031,30.3943,32.0049,11829829.0
2020-10-16,32.2897,32.8691,32.0932,32.8494,11956111.0
2020-10-17,32.2897,32.8691,32.0932,32.8494,11956111.0
2020-10-18,32.2897,32.8691,32.0932,32.8494,11956111.0
2020-10-19,32.8985,33.257,32.4566,32.7512,10527294.0
2020-10-20,33.3503,35.7121,33.1637,34.9608,38660942.0
2020-10-21,35.4518,35.6286,34.4993,35.1278,23277873.0
2020-10-22,35.2554,36.758,35.2358,36.7383,23288870.0
2020-10-23,36.8169,37.3472,36.1196,36.1687,16296331.0
2020-10-24,36.8169,37.3472,36.1196,36.1687,16296331.0
2020-10-25,36.8169,37.3472,36.1196,36.1687,16296331.0
2020-10-26,35.6188,35.7759,34.568,35.1769,15448127.0
2020-10-27,34.9117,35.2112,34.1261,34.2636,11168566.0
2020-10-28,33.1244,34.0082,32.9476,33.4779,15010801.0
2020-10-29,33.8904,35.0197,33.7431,34.2636,14230351.0
2020-10-30,33.8413,34.4011,33.3503,33.91,13074624.0
2020-10-31,33.8413,34.4011,33.3503,33.91,13074624.0
2020-11-01,33.8413,34.4011,33.3503,33.91,13074624.0
2020-11-02,34.4894,34.7496,33.7627,33.9297,14648408.0
2020-11-03,34.4698,35.3389,34.2669,34.7153,11439110.0
2020-11-04,34.676,35.1278,33.6154,34.6073,14740620.0
2020-11-05,36.2375,36.5812,34.7055,36.4732,35075004.0
2020-11-06,36.8267,37.4552,36.3455,36.7972,18089201.0
2020-11-07,36.8267,37.4552,36.3455,36.7972,18089201.0
2020-11-08,36.8267,37.4552,36.3455,36.7972,18089201.0
2020-11-09,38.0251,39.0068,37.9364,38.2605,22100754.0
2020-11-10,39.0363,40.8433,38.8497,40.3424,26746937.0
2020-11-11,40.5487,41.02,39.3898,39.8318,19841052.0
2020-11-12,39.3898,39.5175,38.1145,38.614,20268329.0
2020-11-13,38.9774,40.5781,38.8841,40.4505,15021310.0
2020-11-14,38.9774,40.5781,38.8841,40.4505,15021310.0
2020-11-15,38.9774,40.5781,38.8841,40.4505,15021310.0
2020-11-16,41.02,41.3932,40.1853,41.3736,16692064.0
2020-11-17,41.0986,41.7762,40.4013,41.2263,16088206.0
2020-11-18,41.4325,43.3377,41.3048,41.953,27632541.0
2020-11-19,41.845,42.4096,41.4227,42.0512,17214470.0
2020-11-20,42.0414,42.5422,41.6093,42.2672,16887844.0
2020-11-21,42.0414,42.5422,41.6093,42.2672,16887844.0
2020-11-22,42.0414,42.5422,41.6093,42.2672,16887844.0
2020-11-23,43.1707,44.3492,42.7779,43.9662,22569560.0
2020-11-24,45.0857,45.8713,44.2608,45.6258,20048743.0
2020-11-25,44.7911,45.233,43.8385,44.6438,16122250.0
2020-11-26,44.7911,45.233,43.8385,44.6438,16122250.0
2020-11-27,44.5358,44.7715,43.9465,44.251,7528791.0
2020-11-28,44.5358,44.7715,43.9465,44.251,7528791.0
2020-11-29,44.5358,44.7715,43.9465,44.251,7528791.0
2020-11-30,44.1528,44.5063,42.8368,43.0529,21600464.0
2020-12-01,43.976,44.634,43.21,43.8778,12995001.0
2020-12-02,43.21,43.7991,42.8859,43.7796,11280736.0
2020-12-03,43.9858,44.0644,43.1707,43.2984,13437833.0
2020-12-04,43.6028,43.9318,43.3377,43.6028,11895202.0
2020-12-05,43.6028,43.9318,43.3377,43.6028,11895202.0
2020-12-06,43.6028,43.9318,43.3377,43.6028,11895202.0
2020-12-07,43.6028,43.6028,42.7926,43.5144,9207532.0
2020-12-08,42.935,43.3868,42.6404,43.0136,10160435.0
2020-12-09,43.3377,43.7501,43.1216,43.6323,12470461.0
2020-12-10,43.0431,43.0922,41.6976,42.1003,18235572.0
2020-12-11,41.7173,41.9137,40.8727,41.1673,15555640.0
2020-12-12,41.7173,41.9137,40.8727,41.1673,15555640.0
2020-12-13,41.7173,41.9137,40.8727,41.1673,15555640.0
2020-12-14,41.7271,41.7762,40.6763,40.8727,9995687.0
2020-12-15,41.2361,41.4035,40.5683,40.912,12531589.0
2020-12-16,41.0397,41.1182,40.0773,40.6763,15134093.0
2020-12-17,40.9611,41.2754,40.6861,41.2754,12081557.0
2020-12-18,41.2655,41.295,39.8612,40.2737,21808273.0
2020-12-19,41.2655,41.295,39.8612,40.2737,21808273.0
2020-12-20,41.2655,41.295,39.8612,40.2737,21808273.0
2020-12-21,39.5371,40.7549,39.3407,40.4701,15533942.0
2020-12-22,40.6076,40.6567,39.8219,40.1657,10602715.0
2020-12-23,40.4406,42.1199,40.3621,41.6878,17573082.0
2020-12-24,41.3048,41.4423,40.4652,40.8334,7825369.0
2020-12-25,41.3048,41.4423,40.4652,40.8334,7825369.0
2020-12-26,41.3048,41.4423,40.4652,40.8334,7825369.0
2020-12-27,41.3048,41.4423,40.4652,40.8334,7825369.0
2020-12-28,41.2459,41.4325,40.8826,40.912,10471357.0
2020-12-29,41.1379,41.3736,40.6272,40.8236,7987675.0
2020-12-30,40.9022,41.4423,40.8236,41.0888,6491928.0
2020-12-31,41.0102,41.0495,40.4603,40.8924,11101333.0
2021-01-01,41.0102,41.0495,40.4603,40.8924,11101333.0
2021-01-02,41.0102,41.0495,40.4603,40.8924,11101333.0
2021-01-03,41.0102,41.0495,40.4603,40.8924,11101333.0
2021-01-04,41.1968,41.3638,39.4193,39.7827,15768079.0
2021-01-05,39.3407,41.0888,39.3215,40.912,18045831.0
2021-01-06,41.1673,43.0627,41.1084,42.2083,22694900.0
2021-01-07,43.1904,43.1904,42.1887,42.5422,13625731.0
2021-01-08,42.5324,42.7092,41.5553,42.2869,18426226.0
2021-01-09,42.5324,42.7092,41.5553,42.2869,18426226.0
2021-01-10,42.5324,42.7092,41.5553,42.2869,18426226.0
2021-01-11,42.2427,44.467,41.8646,44.2019,25887262.0
2021-01-12,45.4687,48.0711,44.8304,46.9614,63889309.0
2021-01-13,49.8683,50.0549,47.1971,47.8551,49229702.0
2021-01-14,48.6112,50.9387,48.4443,50.6048,36839846.0
2021-01-15,50.3789,50.4771,48.3706,49.0728,25293742.0
2021-01-16,50.3789,50.4771,48.3706,49.0728,25293742.0
2021-01-17,50.3789,50.4771,48.3706,49.0728,25293742.0
2021-01-18,50.3789,50.4771,48.3706,49.0728,25293742.0
2021-01-19,52.726,54.1499,51.3217,53.8554,64143971.0
2021-01-20,55.2204,55.5838,53.8652,54.8571,47428520.0
2021-01-21,55.3137,55.9471,53.7768,54.0911,39886575.0
2021-01-22,53.5215,54.7687,53.2956,54.4053,23895591.0
2021-01-23,53.5215,54.7687,53.2956,54.4053,23895591.0
2021-01-24,53.5215,54.7687,53.2956,54.4053,23895591.0
2021-01-25,53.9634,54.1656,50.104,52.4314,39844155.0
2021-01-26,52.4314,52.6229,50.8798,51.1056,21648200.0
2021-01-27,49.8879,49.9468,47.8354,48.4541,38315162.0
2021-01-28,48.9844,52.0484,48.6702,50.1236,37573424.0
2021-01-29,49.7897,50.8503,49.063,49.7701,26466798.0
2021-01-30,49.7897,50.8503,49.063,49.7701,26466798.0
2021-01-31,49.7897,50.8503,49.063,49.7701,26466798.0
2021-02-01,50.5361,51.0173,49.5344,50.5852,21451292.0
2021-02-02,51.361,52.0288,51.0222,51.7734,20457413.0
2021-02-03,52.343,54.0616,52.235,53.276,30706457.0
2021-02-04,52.3823,53.5804,52.0189,53.1581,19243303.0
2021-02-05,53.8357,54.0616,53.1778,53.4331,17250185.0
2021-02-06,53.8357,54.0616,53.1778,53.4331,17250185.0
2021-02-07,53.8357,54.0616,53.1778,53.4331,17250185.0
2021-02-08,54.9945,56.0257,54.6705,55.8587,26989995.0
2021-02-09,55.5248,55.9177,54.7343,55.0535,25168814.0
2021-02-10,54.6115,54.6901,51.5672,53.8947,55329757.0
2021-02-11,52.6475,52.834,51.4101,52.5394,29871445.0
2021-02-12,52.0484,53.217,52.0091,52.6376,15317421.0
2021-02-13,52.0484,53.217,52.0091,52.6376,15317421.0
2021-02-14,52.0484,53.217,52.0091,52.6376,15317421.0
2021-02-15,52.0484,53.217,52.0091,52.6376,15317421.0
2021-02-16,52.7457,53.0206,52.2645,52.5001,18541586.0
2021-02-17,51.8913,52.3725,51.1449,51.9404,14311988.0
2021-02-18,51.6163,51.6752,50.6735,51.2235,17615894.0
2021-02-19,51.5574,52.3332,51.2824,51.6261,15354381.0
2021-02-20,51.5574,52.3332,51.2824,51.6261,15354381.0
2021-02-21,51.5574,52.3332,51.2824,51.6261,15354381.0
2021-02-22,51.0664,51.9797,50.9488,51.0467,14501265.0
2021-02-23,50.0843,50.4575,48.4639,50.1923,21202685.0
2021-02-24,51.0173,52.2546,50.3691,51.9502,18374963.0
2021-02-25,51.7538,51.9797,49.6426,49.6915,20628938.0
2021-02-26,49.9567,50.8012,49.0237,50.4084,17125140.0
2021-02-27,49.9567,50.8012,49.0237,50.4084,17125140.0
2021-02-28,49.9567,50.8012,49.0237,50.4084,17125140.0
2021-03-01,51.469,51.87,50.8896,51.5967,15385262.0
2021-03-02,51.6556,54.2973,51.253,53.1385,36267194.0
2021-03-03,53.5215,53.8947,51.7145,51.7243,19667241.0
2021-03-04,52.0386,53.2071,49.3478,50.8994,26231871.0
2021-03-05,51.6458,53.0206,49.5737,52.7849,25189992.0
2021-03-06,51.6458,53.0206,49.5737,52.7849,25189992.0
2021-03-07,51.6458,53.0206,49.5737,52.7849,25189992.0
2021-03-08,53.3152,55.191,52.7751,53.9929,24450454.0
2021-03-09,54.366,54.4348,53.0635,53.6688,17902159.0
2021-03-10,54.0125,55.9275,53.8947,55.8096,22760578.0
2021-03-11,55.8489,56.1435,54.9356,55.3186,20244672.0
2021-03-12,54.9945,58.5495,54.6999,58.196,29829614.0
2021-03-13,54.9945,58.5495,54.6999,58.196,29829614.0
2021-03-14,54.9945,58.5495,54.6999,58.196,29829614.0
2021-03-15,58.2451,58.2451,56.1828,56.8997,19752505.0
2021-03-16,57.3122,57.5184,55.7802,56.0944,16177031.0
2021-03-17,56.2123,59.0357,56.1239,58.9718,23746166.0
2021-03-18,58.9816,61.1225,57.8228,58.2058,34844941.0
2021-03-19,58.2746,59.237,57.1354,58.746,23346211.0
2021-03-20,58.2746,59.237,57.1354,58.746,23346211.0
2021-03-21,58.2746,59.237,57.1354,58.746,23346211.0
2021-03-22,57.6952,57.8719,55.4954,57.0568,30094905.0
2021-03-23,55.9668,56.725,54.7048,55.1517,21280753.0
2021-03-24,55.6623,56.448,54.7098,54.808,20567212.0
2021-03-25,53.6197,55.7998,53.276,55.5838,16178463.0
2021-03-26,55.9864,56.3105,54.3513,55.5052,16358872.0
2021-03-27,55.9864,56.3105,54.3513,55.5052,16358872.0
2021-03-28,55.9864,56.3105,54.3513,55.5052,16358872.0
2021-03-29,55.0731,56.173,54.7392,54.9356,16058425.0
2021-03-30,55.5838,57.5773,55.3874,57.4595,19606813.0
2021-03-31,57.2336,57.5282,56.2368,56.4283,20761349.0
2021-04-01,56.8801,57.1747,56.011,56.7622,17783620.0
2021-04-02,56.8801,57.1747,56.011,56.7622,17783620.0
2021-04-03,56.8801,57.1747,56.011,56.7622,17783620.0
2021-04-04,56.8801,57.1747,56.011,56.7622,17783620.0
2021-04-05,57.9407,60.0865,57.6952,59.9441,24632989.0
2021-04-06,59.4137,62.301,59.3548,60.8279,39518700.0
2021-04-07,60.7493,60.7542,59.6003,59.7378,17167947.0
2021-04-08,59.2763,59.6593,57.7541,59.0111,19016320.0
2021-04-09,58.4906,59.2959,58.3531,59.0799,12182307.0
2021-04-10,58.4906,59.2959,58.3531,59.0799,12182307.0
2021-04-11,58.4906,59.2959,58.3531,59.0799,12182307.0
2021-04-12,59.1191,59.2075,58.2255,58.5888,10230956.0
2021-04-13,58.1666,58.471,56.8506,57.4398,17416608.0
2021-04-14,57.538,58.579,57.2041,57.43,14618109.0
2021-04-15,58.3826,58.4612,57.322,57.5577,14395678.0
2021-04-16,57.9505,58.2451,57.2336,57.6559,11087330.0
2021-04-17,57.9505,58.2451,57.2336,57.6559,11087330.0
2021-04-18,57.9505,58.2451,57.2336,57.6559,11087330.0
2021-04-19,57.5184,57.6853,56.2025,56.8408,12262458.0
2021-04-20,56.0944,56.2516,53.9339,54.7687,23736074.0
2021-04-21,54.2875,56.4676,53.7277,56.4578,14648711.0
2021-04-22,56.5069,56.7622,55.1222,55.6427,15822213.0
2021-04-23,55.7507,56.7015,55.4168,56.4971,10808454.0
2021-04-24,55.7507,56.7015,55.4168,56.4971,10808454.0
2021-04-25,55.7507,56.7015,55.4168,56.4971,10808454.0
2021-04-26,56.8211,57.5282,56.6246,57.1649,11553944.0
2021-04-27,57.2189,58.0389,56.9783,57.9112,9293520.0
2021-04-28,57.9407,57.9407,57.2238,57.4988,10485206.0
2021-04-29,56.7033,56.7131,54.6901,55.5543,21315630.0
2021-04-30,55.1713,56.3105,55.0829,56.1926,15348269.0
2021-05-01,55.1713,56.3105,55.0829,56.1926,15348269.0
2021-05-02,55.1713,56.3105,55.0829,56.1926,15348269.0
