,URI US Equity,URI US Equity,URI US Equity,URI US Equity,URI US Equity
2021-05-17,333.4705,335.4429,327.2394,334.6579,356255.0
2021-05-18,333.9808,335.227,324.9235,325.1296,438253.0
2021-05-19,319.5461,319.5461,309.38,315.3265,981437.0
2021-05-20,315.6111,316.8868,308.4281,313.3345,711614.0
2021-05-21,316.7396,320.8806,312.7409,315.4345,534339.0
2021-05-22,316.7396,320.8806,312.7409,315.4345,534339.0
2021-05-23,316.7396,320.8806,312.7409,315.4345,534339.0
2021-05-24,317.1812,321.7147,312.9715,319.8208,417387.0
2021-05-25,322.4801,326.4249,317.6326,318.3097,569720.0
2021-05-26,316.6022,321.4694,316.3275,320.704,537890.0
2021-05-27,326.6702,328.9762,323.7852,327.3866,953384.0
2021-05-28,327.3473,329.7613,321.9797,327.7104,547467.0
2021-05-29,327.3473,329.7613,321.9797,327.7104,547467.0
2021-05-30,327.3473,329.7613,321.9797,327.7104,547467.0
2021-05-31,327.3473,329.7613,321.9797,327.7104,547467.0
2021-06-01,332.2734,334.864,331.3411,333.0976,544086.0
2021-06-02,333.0878,333.0878,328.7113,332.136,773983.0
2021-06-03,331.2921,334.4714,326.523,329.83,596639.0
2021-06-04,330.0458,331.4196,321.96,325.8557,474813.0
2021-06-05,330.0458,331.4196,321.96,325.8557,474813.0
2021-06-06,330.0458,331.4196,321.96,325.8557,474813.0
2021-06-07,327.4356,327.9263,309.1052,310.1061,1189173.0
2021-06-08,310.1846,319.9975,307.5057,318.1723,734260.0
2021-06-09,315.8172,317.8779,307.1622,308.8206,709380.0
2021-06-10,312.8046,314.6004,297.0746,297.6438,1339462.0
2021-06-11,298.6152,302.6974,296.3779,299.626,963305.0
2021-06-12,298.6152,302.6974,296.3779,299.626,963305.0
2021-06-13,298.6152,302.6974,296.3779,299.626,963305.0
2021-06-14,298.4779,300.9115,292.9679,297.3101,913703.0
2021-06-15,298.7919,304.8562,297.7321,304.0319,739580.0
2021-06-16,301.8339,304.2135,297.1139,301.2745,747636.0
2021-06-17,302.2362,304.081,284.4749,288.6748,1045509.0
2021-06-18,281.6782,285.8683,280.2456,283.5427,1463989.0
2021-06-19,281.6782,285.8683,280.2456,283.5427,1463989.0
2021-06-20,281.6782,285.8683,280.2456,283.5427,1463989.0
2021-06-21,287.8603,296.2405,286.9772,293.6107,677090.0
2021-06-22,295.1415,298.9881,289.2734,298.0657,711469.0
2021-06-23,304.1988,308.0945,301.6091,302.3539,835990.0
2021-06-24,304.709,314.6458,303.7179,310.8715,1151280.0
2021-06-25,319.7325,319.7325,306.5244,307.1132,1512405.0
2021-06-26,319.7325,319.7325,306.5244,307.1132,1512405.0
2021-06-27,319.7325,319.7325,306.5244,307.1132,1512405.0
2021-06-28,307.3193,313.0303,301.8927,312.0981,926632.0
2021-06-29,313.7172,317.4854,308.7029,309.1248,625219.0
2021-06-30,307.2898,314.0116,306.6667,313.0401,708057.0
2021-07-01,317.1517,318.3587,313.467,315.3364,593348.0
2021-07-02,313.7859,316.3765,312.7065,313.5897,459732.0
2021-07-03,313.7859,316.3765,312.7065,313.5897,459732.0
2021-07-04,313.7859,316.3765,312.7065,313.5897,459732.0
2021-07-05,313.7859,316.3765,312.7065,313.5897,459732.0
2021-07-06,313.8056,314.0116,301.9909,305.602,888733.0
2021-07-07,304.1988,309.3996,301.3236,306.9365,592649.0
2021-07-08,298.4092,305.9749,294.4546,300.4895,927078.0
2021-07-09,306.652,311.9215,305.8301,311.5388,861059.0
2021-07-10,306.652,311.9215,305.8301,311.5388,861059.0
2021-07-11,306.652,311.9215,305.8301,311.5388,861059.0
2021-07-12,309.3014,316.9457,308.016,315.5719,870074.0
2021-07-13,313.7565,314.6347,308.4281,308.5655,598499.0
2021-07-14,310.3711,312.8243,304.4146,306.7403,463808.0
2021-07-15,304.2969,312.5299,303.9387,308.8206,683998.0
2021-07-16,311.7154,312.0071,298.468,300.3521,868393.0
2021-07-17,311.7154,312.0071,298.468,300.3521,868393.0
2021-07-18,311.7154,312.0071,298.468,300.3521,868393.0
2021-07-19,292.0602,294.0424,285.9371,293.2574,978363.0
2021-07-20,292.335,307.1721,290.9465,305.7688,711428.0
2021-07-21,309.4977,317.819,308.8501,317.1419,982225.0
2021-07-22,316.3863,317.5933,310.8519,313.9822,583110.0
2021-07-23,316.0821,319.0162,312.2993,317.9956,543243.0
2021-07-24,316.0821,319.0162,312.2993,317.9956,543243.0
2021-07-25,316.0821,319.0162,312.2993,317.9956,543243.0
2021-07-26,318.555,323.3338,317.9858,321.7736,677532.0
2021-07-27,320.0956,326.0128,317.2204,320.6353,607129.0
2021-07-28,321.8619,325.3062,314.8457,319.7914,973354.0
2021-07-29,311.578,319.605,302.6974,316.4256,1752519.0
2021-07-30,313.6584,325.9343,313.256,323.3829,703840.0
2021-07-31,313.6584,325.9343,313.256,323.3829,703840.0
2021-08-01,313.6584,325.9343,313.256,323.3829,703840.0
2021-08-02,326.4249,330.036,319.3989,320.1643,1014173.0
2021-08-03,321.5577,332.3519,316.9849,331.9005,777353.0
2021-08-04,328.8683,328.9075,317.3676,317.6129,630353.0
2021-08-05,320.0269,324.8058,318.3685,319.3008,341756.0
2021-08-06,323.8245,325.9734,320.1349,325.2474,370999.0
2021-08-07,323.8245,325.9734,320.1349,325.2474,370999.0
2021-08-08,323.8245,325.9734,320.1349,325.2474,370999.0
2021-08-09,325.1394,330.0164,320.1349,326.6113,367865.0
2021-08-10,326.3071,336.2279,323.9717,334.1672,510105.0
2021-08-11,337.5625,351.1533,334.7658,350.8099,1052588.0
2021-08-12,352.5762,357.4825,349.966,354.578,992311.0
2021-08-13,353.6948,354.5682,344.4021,346.502,580348.0
2021-08-14,353.6948,354.5682,344.4021,346.502,580348.0
2021-08-15,353.6948,354.5682,344.4021,346.502,580348.0
2021-08-16,343.254,346.2567,339.2012,344.6376,413301.0
2021-08-17,341.8311,342.1893,333.6766,338.6419,573978.0
2021-08-18,335.8747,343.3521,333.2743,333.7944,407520.0
2021-08-19,326.0814,330.0557,322.8966,325.2375,498323.0
2021-08-20,323.6086,326.3856,318.7218,323.9521,486790.0
2021-08-21,323.6086,326.3856,318.7218,323.9521,486790.0
2021-08-22,323.6086,326.3856,318.7218,323.9521,486790.0
2021-08-23,327.2296,333.0584,325.5025,331.6748,498409.0
2021-08-24,332.8916,339.7311,332.6463,337.4742,335067.0
2021-08-25,339.0148,347.4037,338.0335,343.8133,411376.0
2021-08-26,344.6768,345.9525,339.7459,341.1344,349547.0
2021-08-27,343.0773,350.1033,342.2874,348.5725,476113.0
2021-08-28,343.0773,350.1033,342.2874,348.5725,476113.0
2021-08-29,343.0773,350.1033,342.2874,348.5725,476113.0
2021-08-30,350.7019,350.7608,345.3735,347.7188,311320.0
2021-08-31,348.4253,349.8678,345.1773,346.0506,519674.0
2021-09-01,345.7857,347.1202,337.2779,340.8302,493806.0
2021-09-02,344.1764,349.9267,341.9783,347.13,362959.0
2021-09-03,345.5109,346.5118,340.1923,344.7946,366777.0
2021-09-04,345.5109,346.5118,340.1923,344.7946,366777.0
2021-09-05,345.5109,346.5118,340.1923,344.7946,366777.0
2021-09-06,345.5109,346.5118,340.1923,344.7946,366777.0
2021-09-07,342.3806,344.2254,339.0541,339.2797,380393.0
2021-09-08,337.2387,338.8725,329.8692,333.3528,574351.0
2021-09-09,332.3617,339.9372,331.8907,335.6784,523581.0
2021-09-10,339.898,341.0951,334.1574,334.9032,409539.0
2021-09-11,339.898,341.0951,334.1574,334.9032,409539.0
2021-09-12,339.898,341.0951,334.1574,334.9032,409539.0
2021-09-13,337.5625,340.3788,333.7747,337.0424,541358.0
2021-09-14,339.5447,339.5447,321.8619,325.1002,518698.0
2021-09-15,324.8058,336.0611,323.9717,335.2074,479308.0
2021-09-16,337.3761,347.7581,336.4635,339.7213,702847.0
2021-09-17,337.0719,342.5965,331.6552,335.07,920031.0
2021-09-18,337.0719,342.5965,331.6552,335.07,920031.0
2021-09-19,337.0719,342.5965,331.6552,335.07,920031.0
2021-09-20,323.1965,327.4602,317.8583,323.4516,675231.0
2021-09-21,328.5347,328.7211,319.323,324.0796,567436.0
2021-09-22,330.6935,342.8222,328.6924,339.4269,1080312.0
2021-09-23,341.6545,354.7743,339.5643,348.6216,884626.0
2021-09-24,347.5029,354.2444,347.0515,349.8384,440917.0
2021-09-25,347.5029,354.2444,347.0515,349.8384,440917.0
2021-09-26,347.5029,354.2444,347.0515,349.8384,440917.0
2021-09-27,350.0052,362.2615,350.0052,358.9938,543509.0
2021-09-28,359.6905,362.3105,351.5458,356.0401,659573.0
2021-09-29,360.0438,360.0438,353.0668,355.314,469698.0
2021-09-30,355.3827,356.5013,344.088,344.3628,807868.0
2021-10-01,344.4315,354.4308,343.5091,351.4477,927940.0
2021-10-02,344.4315,354.4308,343.5091,351.4477,927940.0
2021-10-03,344.4315,354.4308,343.5091,351.4477,927940.0
2021-10-04,348.965,350.6087,339.5349,342.2334,611859.0
2021-10-05,346.1488,351.1827,339.5741,346.4431,858705.0
2021-10-06,340.5064,346.2812,334.2164,340.1825,727516.0
2021-10-07,345.3735,350.8589,343.6661,345.8347,523371.0
2021-10-08,342.4493,345.5992,335.9728,336.1494,426576.0
2021-10-09,342.4493,345.5992,335.9728,336.1494,426576.0
2021-10-10,342.4493,345.5992,335.9728,336.1494,426576.0
2021-10-11,336.0906,343.0381,335.335,336.4929,443081.0
2021-10-12,338.8676,340.8155,334.5009,336.3064,386412.0
2021-10-13,336.3751,340.8498,330.6641,333.0976,387904.0
2021-10-14,337.8373,346.5707,336.6401,345.7464,418608.0
2021-10-15,350.329,352.9981,342.047,342.8026,606631.0
2021-10-16,350.329,352.9981,342.047,342.8026,606631.0
2021-10-17,350.329,352.9981,342.047,342.8026,606631.0
2021-10-18,340.1727,344.564,337.641,343.7152,422376.0
2021-10-19,344.9221,350.6823,343.6465,346.8258,349541.0
2021-10-20,345.8151,360.7797,344.7455,359.0723,622826.0
2021-10-21,355.5789,359.7886,352.4388,358.562,370048.0
2021-10-22,359.6022,363.4488,357.7966,361.3979,353732.0
2021-10-23,359.6022,363.4488,357.7966,361.3979,353732.0
2021-10-24,359.6022,363.4488,357.7966,361.3979,353732.0
2021-10-25,361.9082,363.2035,357.8064,359.4059,535125.0
2021-10-26,361.1134,362.8306,350.3487,350.5057,591535.0
2021-10-27,349.858,352.9294,340.2954,341.0461,716656.0
2021-10-28,357.9242,366.5595,342.7142,360.3087,1300315.0
2021-10-29,362.7717,373.0556,361.5648,372.0155,1041654.0
2021-10-30,362.7717,373.0556,361.5648,372.0155,1041654.0
2021-10-31,362.7717,373.0556,361.5648,372.0155,1041654.0
2021-11-01,373.3794,377.7118,372.0841,376.1565,637984.0
2021-11-02,378.7373,384.3306,375.5579,378.963,536515.0
2021-11-03,376.7649,379.748,369.994,374.135,665051.0
2021-11-04,378.541,380.4947,373.8014,378.7471,487685.0
2021-11-05,382.4367,389.5412,381.8185,384.625,475051.0
2021-11-06,382.4367,389.5412,381.8185,384.625,475051.0
2021-11-07,382.4367,389.5412,381.8185,384.625,475051.0
2021-11-08,403.6619,407.224,385.1647,385.4395,1052542.0
2021-11-09,384.6642,387.8681,380.6704,384.1736,349795.0
2021-11-10,382.3386,384.0971,370.5533,372.8692,635462.0
2021-11-11,373.7425,380.6115,371.8585,375.293,384680.0
2021-11-12,376.0191,379.7823,374.5766,375.7934,353201.0
2021-11-13,376.0191,379.7823,374.5766,375.7934,353201.0
2021-11-14,376.0191,379.7823,374.5766,375.7934,353201.0
2021-11-15,378.9728,381.8676,376.235,377.0985,310307.0
2021-11-16,378.7275,380.2386,373.664,374.5276,381250.0
2021-11-17,372.6925,374.8317,367.2955,372.6239,536035.0
2021-11-18,373.2911,375.3126,368.9637,370.7987,318369.0
2021-11-19,367.9627,373.5365,364.7883,368.2375,479899.0
2021-11-20,367.9627,373.5365,364.7883,368.2375,479899.0
2021-11-21,367.9627,373.5365,364.7883,368.2375,479899.0
2021-11-22,372.2608,379.6204,369.6996,369.8959,489302.0
2021-11-23,369.5721,371.7898,364.4497,368.1688,1009351.0
2021-11-24,364.8423,369.8861,364.067,366.8931,361709.0
2021-11-25,364.8423,369.8861,364.067,366.8931,361709.0
2021-11-26,353.7733,357.8359,347.6305,355.4513,542944.0
2021-11-27,353.7733,357.8359,347.6305,355.4513,542944.0
2021-11-28,353.7733,357.8359,347.6305,355.4513,542944.0
2021-11-29,360.4952,361.9965,349.7501,350.3388,658894.0
2021-11-30,347.444,348.8375,331.714,332.4009,1463094.0
2021-12-01,342.4199,343.2049,326.474,326.5917,984538.0
2021-12-02,328.9762,337.3859,328.7309,333.0682,670585.0
2021-12-03,337.3564,337.3564,320.7629,326.6015,818665.0
2021-12-04,337.3564,337.3564,320.7629,326.6015,818665.0
2021-12-05,337.3564,337.3564,320.7629,326.6015,818665.0
2021-12-06,328.9272,341.4876,323.0395,338.4358,1518403.0
2021-12-07,347.709,357.6592,345.4226,350.0739,852161.0
2021-12-08,349.966,354.264,349.3772,350.28,544003.0
2021-12-09,354.2444,355.4113,348.3861,349.858,589161.0
2021-12-10,351.7911,353.2631,338.377,341.3012,599965.0
2021-12-11,351.7911,353.2631,338.377,341.3012,599965.0
2021-12-12,351.7911,353.2631,338.377,341.3012,599965.0
2021-12-13,340.418,340.8498,329.0351,331.9299,675253.0
2021-12-14,329.3884,335.6686,327.1805,331.2626,471115.0
2021-12-15,329.9968,336.2672,321.6166,334.7658,671150.0
2021-12-16,339.8489,342.5077,329.0596,331.1547,522545.0
2021-12-17,330.6837,331.2037,321.6166,326.1109,1148022.0
2021-12-18,330.6837,331.2037,321.6166,326.1109,1148022.0
2021-12-19,330.6837,331.2037,321.6166,326.1109,1148022.0
2021-12-20,319.7129,319.9386,310.6949,315.9546,752628.0
2021-12-21,309.6449,324.0109,309.1052,322.7941,623969.0
2021-12-22,323.7264,325.6301,317.2401,319.5755,598963.0
2021-12-23,321.7343,329.5699,321.7343,325.5221,372632.0
2021-12-24,321.7343,329.5699,321.7343,325.5221,372632.0
2021-12-25,321.7343,329.5699,321.7343,325.5221,372632.0
2021-12-26,321.7343,329.5699,321.7343,325.5221,372632.0
2021-12-27,326.7683,327.259,322.4016,327.259,382110.0
2021-12-28,327.0529,331.2528,324.9824,327.3277,254497.0
2021-12-29,328.6034,329.8201,326.3661,327.8674,354547.0
2021-12-30,327.2786,329.722,323.5497,323.7165,336590.0
2021-12-31,322.1465,327.9263,319.4283,326.0716,659752.0
2022-01-01,322.1465,327.9263,319.4283,326.0716,659752.0
2022-01-02,322.1465,327.9263,319.4283,326.0716,659752.0
2022-01-03,327.0235,332.4107,323.1081,324.4525,524415.0
2022-01-04,328.5641,342.6053,327.0627,340.5947,698777.0
2022-01-05,340.8007,344.9221,327.0098,328.7505,801233.0
2022-01-06,331.6355,332.2537,324.5899,328.8977,536955.0
2022-01-07,328.829,332.3813,319.497,319.8797,796064.0
2022-01-08,328.829,332.3813,319.497,319.8797,796064.0
2022-01-09,328.829,332.3813,319.497,319.8797,796064.0
2022-01-10,321.4988,322.0484,310.8224,316.1803,794695.0
2022-01-11,316.9849,328.4954,309.7725,327.7398,885667.0
2022-01-12,331.9495,338.5438,325.1002,325.738,1031245.0
2022-01-13,327.6711,338.8136,327.6711,329.9183,731827.0
2022-01-14,327.2884,329.4865,316.8279,321.6853,589018.0
2022-01-15,327.2884,329.4865,316.8279,321.6853,589018.0
2022-01-16,327.2884,329.4865,316.8279,321.6853,589018.0
2022-01-17,327.2884,329.4865,316.8279,321.6853,589018.0
2022-01-18,317.5246,318.869,307.9767,308.3202,764283.0
2022-01-19,311.6467,311.6565,301.2942,301.5493,663792.0
2022-01-20,303.8946,311.6565,300.4993,301.3628,732632.0
2022-01-21,296.6723,303.6591,289.4403,291.6089,938064.0
2022-01-22,296.6723,303.6591,289.4403,291.6089,938064.0
2022-01-23,296.6723,303.6591,289.4403,291.6089,938064.0
2022-01-24,283.0422,307.1181,281.4918,306.3478,1302227.0
2022-01-25,299.3316,307.7854,295.5225,302.6287,1170515.0
2022-01-26,307.4664,313.8742,297.8597,302.0007,977026.0
2022-01-27,323.6282,323.6282,307.28,313.8154,1967175.0
2022-01-28,311.6663,315.0174,300.1166,311.8234,1093485.0
2022-01-29,311.6663,315.0174,300.1166,311.8234,1093485.0
2022-01-30,311.6663,315.0174,300.1166,311.8234,1093485.0
2022-01-31,309.5468,314.7692,309.1052,314.1294,817688.0
2022-02-01,311.5486,323.8932,311.5486,323.8343,839889.0
2022-02-02,323.8539,327.259,317.8288,320.1152,905610.0
2022-02-03,315.513,321.9944,315.513,318.3587,832929.0
2022-02-04,316.8574,319.34,306.1613,306.4459,758514.0
2022-02-05,316.8574,319.34,306.1613,306.4459,758514.0
2022-02-06,316.8574,319.34,306.1613,306.4459,758514.0
2022-02-07,309.1052,311.9411,306.8384,309.8706,516184.0
2022-02-08,312.4121,318.4765,310.8323,317.3382,544757.0
2022-02-09,322.3035,328.7702,320.8414,327.9361,532740.0
2022-02-10,323.7165,328.9655,316.9359,319.5853,605997.0
2022-02-11,318.9966,320.9444,302.668,307.0543,831264.0
2022-02-12,318.9966,320.9444,302.668,307.0543,831264.0
2022-02-13,318.9966,320.9444,302.668,307.0543,831264.0
2022-02-14,304.6796,312.9616,304.4833,307.3879,609916.0
2022-02-15,311.0972,317.505,308.3398,316.8279,762278.0
2022-02-16,314.5611,320.5077,314.5121,319.0358,456956.0
2022-02-17,315.4934,318.2998,307.4959,308.33,433721.0
2022-02-18,308.0454,312.6966,304.5226,305.9847,392519.0
2022-02-19,308.0454,312.6966,304.5226,305.9847,392519.0
2022-02-20,308.0454,312.6966,304.5226,305.9847,392519.0
2022-02-21,308.0454,312.6966,304.5226,305.9847,392519.0
2022-02-22,304.1988,310.1306,302.6146,306.4753,671941.0
2022-02-23,309.5566,311.3131,292.963,293.6009,817651.0
2022-02-24,283.5525,303.1144,282.9735,302.5502,754243.0
2022-02-25,303.2175,311.5486,301.4708,310.3907,516638.0
2022-02-26,303.2175,311.5486,301.4708,310.3907,516638.0
2022-02-27,303.2175,311.5486,301.4708,310.3907,516638.0
2022-02-28,306.6225,316.1803,305.7198,315.6013,669718.0
2022-03-01,314.0607,314.9732,304.1988,307.1819,629234.0
2022-03-02,310.5281,323.4908,309.8117,320.2035,491256.0
2022-03-03,323.1572,324.7911,316.3384,322.4899,618405.0
2022-03-04,318.7316,319.9778,306.4655,310.5869,654897.0
2022-03-05,318.7316,319.9778,306.4655,310.5869,654897.0
2022-03-06,318.7316,319.9778,306.4655,310.5869,654897.0
2022-03-07,311.9117,311.9117,289.9701,292.6588,999785.0
2022-03-08,296.2896,314.306,296.2896,304.866,904607.0
2022-03-09,313.0205,314.983,308.2024,309.8804,704803.0
2022-03-10,306.6324,316.3078,305.3665,315.2382,439239.0
2022-03-11,321.3615,324.6046,316.4158,316.7102,462855.0
2022-03-12,321.3615,324.6046,316.4158,316.7102,462855.0
2022-03-13,321.3615,324.6046,316.4158,316.7102,462855.0
2022-03-14,318.1527,324.8499,312.3876,314.2668,801405.0
2022-03-15,314.9929,324.9333,314.306,322.2054,573764.0
2022-03-16,323.589,334.1231,323.589,331.243,831442.0
2022-03-17,327.3179,341.782,326.8272,340.2807,907702.0
2022-03-18,336.0317,342.9203,335.4822,339.7606,672038.0
2022-03-19,336.0317,342.9203,335.4822,339.7606,672038.0
2022-03-20,336.0317,342.9203,335.4822,339.7606,672038.0
2022-03-21,339.7704,342.4199,336.9786,341.2914,609852.0
2022-03-22,343.4502,351.379,343.0086,349.6912,703549.0
2022-03-23,348.3566,354.4112,345.4226,347.7973,795814.0
2022-03-24,349.5833,352.8509,345.4815,352.2622,559598.0
2022-03-25,353.2729,357.6788,352.115,356.8644,599275.0
2022-03-26,353.2729,357.6788,352.115,356.8644,599275.0
2022-03-27,353.2729,357.6788,352.115,356.8644,599275.0
2022-03-28,355.6574,356.7466,349.7501,356.5994,397875.0
2022-03-29,360.2891,361.712,349.994,358.3658,611263.0
2022-03-30,356.5798,359.8769,350.9571,352.4682,638470.0
2022-03-31,352.7037,358.4443,348.5137,348.5627,705264.0
2022-04-01,352.0365,354.7792,344.0194,347.3754,465958.0
2022-04-02,352.0365,354.7792,344.0194,347.3754,465958.0
2022-04-03,352.0365,354.7792,344.0194,347.3754,465958.0
2022-04-04,346.8357,346.8994,342.0764,343.3521,592914.0
2022-04-05,342.3217,343.6661,334.3341,335.8158,650589.0
2022-04-06,329.9575,330.6935,314.9537,319.3793,1250032.0
2022-04-07,319.34,320.4881,311.8675,314.9144,816226.0
2022-04-08,313.4032,318.5844,310.2337,311.1168,802724.0
2022-04-09,313.4032,318.5844,310.2337,311.1168,802724.0
2022-04-10,313.4032,318.5844,310.2337,311.1168,802724.0
2022-04-11,308.173,317.9662,306.2889,310.1159,632506.0
2022-04-12,312.785,320.8973,309.6056,312.8341,538394.0
2022-04-13,313.6289,319.3694,312.1079,318.6727,370805.0
2022-04-14,320.0171,328.2893,320.0171,324.8745,526530.0
2022-04-15,320.0171,328.2893,320.0171,324.8745,526530.0
2022-04-16,320.0171,328.2893,320.0171,324.8745,526530.0
2022-04-17,320.0171,328.2893,320.0171,324.8745,526530.0
2022-04-18,323.8245,335.492,323.8245,333.1958,679675.0
2022-04-19,333.8434,345.6434,333.6373,344.9025,613264.0
2022-04-20,348.808,353.1257,345.2263,346.4824,561368.0
2022-04-21,352.3112,353.057,329.5846,331.4,914178.0
2022-04-22,327.887,330.0557,308.4477,308.7814,976286.0
2022-04-23,327.887,330.0557,308.4477,308.7814,976286.0
2022-04-24,327.887,330.0557,308.4477,308.7814,976286.0
2022-04-25,303.1782,309.3603,296.1522,307.4174,1200470.0
2022-04-26,303.6885,306.073,295.112,296.6036,859013.0
2022-04-27,296.113,304.8366,294.4742,303.8259,1030383.0
2022-04-28,315.4345,317.9368,299.8615,312.5397,1248622.0
2022-04-29,311.8724,315.1058,309.0169,310.5967,924832.0
2022-04-30,311.8724,315.1058,309.0169,310.5967,924832.0
2022-05-01,311.8724,315.1058,309.0169,310.5967,924832.0
2022-05-02,310.165,310.8666,291.2065,301.2843,1183062.0
2022-05-03,301.6376,309.6253,301.6376,306.6029,599035.0
2022-05-04,308.4772,315.2382,296.7214,314.5121,967826.0
2022-05-05,309.0856,312.5888,292.8158,297.526,1013092.0
2022-05-06,294.7882,296.9863,282.8558,289.9309,960452.0
2022-05-07,294.7882,296.9863,282.8558,289.9309,960452.0
2022-05-08,294.7882,296.9863,282.8558,289.9309,960452.0
2022-05-09,284.573,297.683,280.6479,281.4525,1463425.0
2022-05-10,285.7898,294.0424,280.2652,288.194,1124221.0
2022-05-11,285.5543,292.6883,275.2116,275.5648,894742.0
2022-05-12,271.6789,277.7335,264.3291,277.7237,1363846.0
2022-05-13,280.2063,287.9879,279.9708,283.0422,566514.0
2022-05-14,280.2063,287.9879,279.9708,283.0422,566514.0
2022-05-15,280.2063,287.9879,279.9708,283.0422,566514.0
2022-05-16,280.7853,282.2376,274.9564,277.6353,514527.0
2022-05-17,286.7319,290.7061,281.0502,285.0244,524415.0
2022-05-18,282.3651,287.4188,267.5968,268.2837,877513.0
2022-05-19,264.1034,273.3569,263.5062,267.5085,686148.0
2022-05-20,271.0018,271.6004,257.8428,264.8688,844649.0
2022-05-21,271.0018,271.6004,257.8428,264.8688,844649.0
2022-05-22,271.0018,271.6004,257.8428,264.8688,844649.0
2022-05-23,267.5673,270.5897,262.6118,269.0196,862974.0
2022-05-24,266.4192,266.9589,258.1274,262.7296,698823.0
2022-05-25,262.2978,271.7476,260.0114,270.6584,618462.0
2022-05-26,275.5845,280.7166,274.6954,279.5096,747287.0
2022-05-27,283.4446,292.0602,283.3661,291.8934,611512.0
2022-05-28,283.4446,292.0602,283.3661,291.8934,611512.0
2022-05-29,283.4446,292.0602,283.3661,291.8934,611512.0
2022-05-30,283.4446,292.0602,283.3661,291.8934,611512.0
2022-05-31,286.8202,293.9541,285.8389,292.6,1726608.0
2022-06-01,293.1397,295.8382,281.0502,288.0075,649319.0
2022-06-02,290.5589,294.3859,290.289,294.0915,474114.0
2022-06-03,290.8827,297.4475,290.5294,295.6125,592009.0
2022-06-04,290.8827,297.4475,290.5294,295.6125,592009.0
2022-06-05,290.8827,297.4475,290.5294,295.6125,592009.0
2022-06-06,299.2629,302.7268,295.6616,301.5198,445154.0
2022-06-07,298.0461,307.6333,294.5037,306.8286,535567.0
2022-06-08,304.0319,304.4735,298.6643,299.4788,365876.0
2022-06-09,297.7517,299.3218,292.5313,292.8158,471594.0
2022-06-10,280.7166,287.8996,274.9761,274.9761,844421.0
2022-06-11,280.7166,287.8996,274.9761,274.9761,844421.0
2022-06-12,280.7166,287.8996,274.9761,274.9761,844421.0
2022-06-13,264.5352,268.3818,256.9008,260.0998,1072456.0
2022-06-14,259.6287,263.9071,253.1424,255.2522,846068.0
2022-06-15,258.2157,265.5165,256.0127,260.9829,781463.0
2022-06-16,252.1513,252.1513,238.5703,240.945,1111868.0
2022-06-17,238.1974,240.4838,228.8065,235.2045,1470633.0
2022-06-18,238.1974,240.4838,228.8065,235.2045,1470633.0
2022-06-19,238.1974,240.4838,228.8065,235.2045,1470633.0
2022-06-20,238.1974,240.4838,228.8065,235.2045,1470633.0
2022-06-21,238.9432,245.0076,236.1767,237.5498,879702.0
2022-06-22,230.2392,238.4526,228.8065,236.8335,896910.0
2022-06-23,236.49,239.4044,226.2257,231.4266,954721.0
2022-06-24,234.4882,246.1211,232.9966,243.6436,1028346.0
2022-06-25,234.4882,246.1211,232.9966,243.6436,1028346.0
2022-06-26,234.4882,246.1211,232.9966,243.6436,1028346.0
2022-06-27,245.822,249.9827,243.359,247.2743,892320.0
2022-06-28,249.129,253.1326,242.9371,243.3492,894157.0
2022-06-29,242.2992,242.2992,232.9377,236.5587,713426.0
2022-06-30,233.7522,241.5436,231.3579,238.3643,750040.0
2022-07-01,238.0699,243.5553,233.448,239.7871,526729.0
2022-07-02,238.0699,243.5553,233.448,239.7871,526729.0
2022-07-03,238.0699,243.5553,233.448,239.7871,526729.0
2022-07-04,238.0699,243.5553,233.448,239.7871,526729.0
2022-07-05,233.5461,240.5231,230.985,240.4053,544479.0
2022-07-06,240.7193,243.987,233.7817,237.0591,497162.0
2022-07-07,244.7917,248.0005,240.945,246.3912,683705.0
2022-07-08,245.665,246.3029,240.9746,244.2029,398351.0
2022-07-09,245.665,246.3029,240.9746,244.2029,398351.0
2022-07-10,245.665,246.3029,240.9746,244.2029,398351.0
2022-07-11,241.1217,244.8604,237.9423,244.6641,646483.0
2022-07-12,243.0156,250.8266,242.6918,246.2832,671355.0
2022-07-13,241.8478,248.5108,239.4241,246.3519,672271.0
2022-07-14,239.6301,244.1931,234.9199,243.8791,867248.0
2022-07-15,248.972,249.4724,239.6301,247.1271,727884.0
2022-07-16,248.972,249.4724,239.6301,247.1271,727884.0
2022-07-17,248.972,249.4724,239.6301,247.1271,727884.0
2022-07-18,254.3298,259.3245,250.8757,252.2396,994050.0
2022-07-19,254.8499,266.1101,254.8499,265.4478,1041206.0
2022-07-20,265.9286,271.9782,264.2997,270.4818,1063588.0
2022-07-21,269.2748,274.819,266.5959,274.5541,711753.0
2022-07-22,275.8494,276.7963,266.9295,269.157,721479.0
2022-07-23,275.8494,276.7963,266.9295,269.157,721479.0
2022-07-24,275.8494,276.7963,266.9295,269.157,721479.0
2022-07-25,270.0991,272.8761,266.717,272.6308,499091.0
2022-07-26,270.3738,273.4256,267.8715,271.0411,627243.0
2022-07-27,271.2472,282.7871,271.2472,281.8549,1035032.0
2022-07-28,287.5071,299.2727,284.8282,299.1255,1276084.0
2022-07-29,302.2362,319.8012,301.7169,316.6317,1502303.0
