,ATKR US Equity,ATKR US Equity,ATKR US Equity,ATKR US Equity,ATKR US Equity
2021-05-29,77.7755,77.9647,76.159,77.0371,231892.0
2021-05-30,77.7755,77.9647,76.159,77.0371,231892.0
2021-05-31,77.7755,77.9647,76.159,77.0371,231892.0
2021-06-01,78.993,79.7613,78.3977,79.5318,340422.0
2021-06-02,79.3921,79.5767,76.9224,77.2167,268359.0
2021-06-03,77.2267,77.8254,75.5602,76.8974,233132.0
2021-06-04,77.566,77.9751,75.4006,77.7855,337948.0
2021-06-05,77.566,77.9751,75.4006,77.7855,337948.0
2021-06-06,77.566,77.9751,75.4006,77.7855,337948.0
2021-06-07,78.1148,79.5019,77.2267,77.9153,333781.0
2021-06-08,78.1647,79.442,76.6286,78.973,290879.0
2021-06-09,79.1327,79.1327,77.2167,77.556,200328.0
2021-06-10,77.9153,78.3344,74.253,74.5025,394895.0
2021-06-11,75.1411,76.139,73.4647,73.9237,371329.0
2021-06-12,75.1411,76.139,73.4647,73.9237,371329.0
2021-06-13,75.1411,76.139,73.4647,73.9237,371329.0
2021-06-14,73.6044,74.3428,71.9778,72.9158,346357.0
2021-06-15,73.1653,73.8339,72.3171,73.4148,325498.0
2021-06-16,72.9458,73.9037,71.7932,73.7042,381698.0
2021-06-17,73.5146,73.5944,69.1737,70.2914,411666.0
2021-06-18,68.6149,69.508,67.1081,67.3676,576673.0
2021-06-19,68.6149,69.508,67.1081,67.3676,576673.0
2021-06-20,68.6149,69.508,67.1081,67.3676,576673.0
2021-06-21,67.9164,70.0918,67.7268,70.0419,463719.0
2021-06-22,69.5729,71.0398,68.6049,70.4011,324406.0
2021-06-23,70.94,71.9179,70.4157,71.3192,227527.0
2021-06-24,71.8381,73.4048,71.0448,73.305,322929.0
2021-06-25,73.8439,74.8418,71.7982,71.7982,828764.0
2021-06-26,73.8439,74.8418,71.7982,71.7982,828764.0
2021-06-27,73.8439,74.8418,71.7982,71.7982,828764.0
2021-06-28,71.6585,71.6723,70.1417,70.8203,262640.0
2021-06-29,71.6285,72.1175,70.4311,70.5309,182274.0
2021-06-30,70.2914,71.2693,69.9022,70.8502,631288.0
2021-07-01,71.7782,72.4967,70.8153,71.7583,244760.0
2021-07-02,71.6086,71.6086,69.7525,69.8124,341711.0
2021-07-03,71.6086,71.6086,69.7525,69.8124,341711.0
2021-07-04,71.6086,71.6086,69.7525,69.8124,341711.0
2021-07-05,71.6086,71.6086,69.7525,69.8124,341711.0
2021-07-06,69.8224,69.9122,66.5393,67.9064,617260.0
2021-07-07,67.4673,69.4032,67.178,69.1837,554363.0
2021-07-08,67.4174,68.9442,67.143,67.7867,352691.0
2021-07-09,69.2236,70.1816,68.6947,69.543,273551.0
2021-07-10,69.2236,70.1816,68.6947,69.543,273551.0
2021-07-11,69.2236,70.1816,68.6947,69.543,273551.0
2021-07-12,68.8943,69.6926,68.3854,69.4232,562724.0
2021-07-13,68.8444,69.3633,67.158,68.5451,303888.0
2021-07-14,69.3334,70.2415,67.6819,68.6848,213236.0
2021-07-15,67.7966,68.9841,67.7966,68.8345,194293.0
2021-07-16,69.3334,69.3976,67.5671,68.086,319398.0
2021-07-17,69.3334,69.3976,67.5671,68.086,319398.0
2021-07-18,69.3334,69.3976,67.5671,68.086,319398.0
2021-07-19,66.5792,68.595,65.6632,66.9285,354389.0
2021-07-20,67.3975,70.7654,66.7788,70.0419,453464.0
2021-07-21,70.96,72.2472,70.6506,71.7383,265976.0
2021-07-22,71.8381,71.8381,69.972,70.3113,163169.0
2021-07-23,71.3691,72.2273,70.4311,71.6984,243377.0
2021-07-24,71.3691,72.2273,70.4311,71.6984,243377.0
2021-07-25,71.3691,72.2273,70.4311,71.6984,243377.0
2021-07-26,72.347,73.1356,71.0797,71.7583,218666.0
2021-07-27,70.6406,71.2543,69.8922,71.0997,209654.0
2021-07-28,71.7583,73.4447,70.1916,72.8659,241019.0
2021-07-29,73.5445,75.0613,73.0356,74.2929,260435.0
2021-07-30,73.5944,75.7798,73.3649,74.9515,429419.0
2021-07-31,73.5944,75.7798,73.3649,74.9515,429419.0
2021-08-01,73.5944,75.7798,73.3649,74.9515,429419.0
2021-08-02,76.8076,77.6259,73.9836,73.9836,472846.0
2021-08-03,77.7656,84.162,76.3885,83.7529,1147436.0
2021-08-04,83.8228,85.5192,82.5294,83.6132,515715.0
2021-08-05,84.671,86.1478,83.6431,85.0302,344349.0
2021-08-06,86.068,86.7067,84.4614,85.8485,294158.0
2021-08-07,86.068,86.7067,84.4614,85.8485,294158.0
2021-08-08,86.068,86.7067,84.4614,85.8485,294158.0
2021-08-09,85.8185,86.3275,84.4315,86.3275,294889.0
2021-08-10,86.4672,91.1173,86.3374,90.9876,605071.0
2021-08-11,92.3747,97.0049,90.1394,96.965,1339280.0
2021-08-12,97.4939,97.7932,92.245,96.0768,719439.0
2021-08-13,95.6977,96.0768,93.9214,94.0312,421555.0
2021-08-14,95.6977,96.0768,93.9214,94.0312,421555.0
2021-08-15,95.6977,96.0768,93.9214,94.0312,421555.0
2021-08-16,93.2528,93.8516,91.3269,93.173,478876.0
2021-08-17,92.8038,92.8038,88.3731,89.8899,667201.0
2021-08-18,89.6205,90.7182,88.7623,88.8322,474425.0
2021-08-19,87.1956,88.2284,84.5313,85.3795,488833.0
2021-08-20,85.4194,86.4571,83.2939,86.2676,445834.0
2021-08-21,85.4194,86.4571,83.2939,86.2676,445834.0
2021-08-22,85.4194,86.4571,83.2939,86.2676,445834.0
2021-08-23,86.8763,87.6646,84.4913,86.1379,613221.0
2021-08-24,86.4871,90.4986,86.4871,88.922,536997.0
2021-08-25,88.3931,90.2442,88.1835,90.0197,333220.0
2021-08-26,90.309,90.8978,87.2056,87.3453,290905.0
2021-08-27,87.6247,91.5963,87.6247,90.9976,309381.0
2021-08-28,87.6247,91.5963,87.6247,90.9976,309381.0
2021-08-29,87.6247,91.5963,87.6247,90.9976,309381.0
2021-08-30,91.3069,93.6021,90.0562,92.3946,410670.0
2021-08-31,92.0354,93.1231,91.0175,92.5743,420189.0
2021-09-01,93.3027,93.3526,89.6804,90.6783,314295.0
2021-09-02,91.7959,92.5433,90.5159,92.1452,235890.0
2021-09-03,91.8059,91.8059,89.9897,90.5485,200194.0
2021-09-04,91.8059,91.8059,89.9897,90.5485,200194.0
2021-09-05,91.8059,91.8059,89.9897,90.5485,200194.0
2021-09-06,91.8059,91.8059,89.9897,90.5485,200194.0
2021-09-07,90.1594,91.7259,89.8999,90.2492,278706.0
2021-09-08,89.7003,89.88,85.2199,86.6468,440960.0
2021-09-09,86.7266,88.3133,86.4173,87.4052,284020.0
2021-09-10,88.4031,89.0317,87.1956,87.3353,241580.0
2021-09-11,88.4031,89.0317,87.1956,87.3353,241580.0
2021-09-12,88.4031,89.0317,87.1956,87.3353,241580.0
2021-09-13,88.453,89.2413,86.9561,89.1814,348868.0
2021-09-14,89.5906,89.8101,86.562,86.8264,260220.0
2021-09-15,86.9661,90.5685,86.3674,90.5585,465221.0
2021-09-16,90.8579,91.4566,89.0062,89.7802,391092.0
2021-09-17,90.0197,90.1793,86.068,87.1757,892879.0
2021-09-18,90.0197,90.1793,86.068,87.1757,892879.0
2021-09-19,90.0197,90.1793,86.068,87.1757,892879.0
2021-09-20,83.9924,85.7188,81.9567,85.589,521808.0
2021-09-21,87.0559,87.2854,83.3238,86.1578,371550.0
2021-09-22,87.1158,90.3689,87.0659,89.4309,345194.0
2021-09-23,90.8778,96.8851,90.6633,94.9592,832774.0
2021-09-24,94.0511,98.0423,93.3736,96.8951,607599.0
2021-09-25,94.0511,98.0423,93.3736,96.8951,607599.0
2021-09-26,94.0511,98.0423,93.3736,96.8951,607599.0
2021-09-27,97.0548,102.2737,97.0049,99.6992,873826.0
2021-09-28,98.821,99.3449,93.4225,93.5721,575067.0
2021-09-29,94.3006,94.8794,90.9876,92.1851,419954.0
2021-09-30,92.6441,92.6441,86.4971,86.7366,737519.0
2021-10-01,86.7166,89.9099,84.4514,89.0816,481590.0
2021-10-02,86.7166,89.9099,84.4514,89.0816,481590.0
2021-10-03,86.7166,89.9099,84.4514,89.0816,481590.0
2021-10-04,88.4131,89.0816,86.979,88.6525,352583.0
2021-10-05,88.7923,90.5086,87.8143,88.1037,295524.0
2021-10-06,85.9682,87.7145,83.3438,87.006,339833.0
2021-10-07,88.4131,91.0175,88.4131,90.6383,372305.0
2021-10-08,90.2093,90.5286,87.2256,87.3653,223917.0
2021-10-09,90.2093,90.5286,87.2256,87.3653,223917.0
2021-10-10,90.2093,90.5286,87.2256,87.3653,223917.0
2021-10-11,88.433,90.5585,88.1736,88.7324,254779.0
2021-10-12,89.0617,89.6504,86.8504,87.3054,238373.0
2021-10-13,87.8143,87.8143,84.6792,86.2277,234515.0
2021-10-14,87.2755,88.2634,86.4771,87.964,208341.0
2021-10-15,89.9398,90.9677,87.5848,87.6846,797779.0
2021-10-16,89.9398,90.9677,87.5848,87.6846,797779.0
2021-10-17,89.9398,90.9677,87.5848,87.6846,797779.0
2021-10-18,87.1457,91.3967,86.8165,91.1273,297021.0
2021-10-19,91.4965,91.7959,89.9598,90.329,214614.0
2021-10-20,90.8479,92.7738,89.4608,92.3847,291644.0
2021-10-21,92.1352,92.3447,89.1315,89.7103,297063.0
2021-10-22,89.7203,91.257,89.6804,89.9797,265261.0
2021-10-23,89.7203,91.257,89.6804,89.9797,265261.0
2021-10-24,89.7203,91.257,89.6804,89.9797,265261.0
2021-10-25,90.2093,94.7996,90.2093,93.2129,388674.0
2021-10-26,93.2029,94.3804,91.6386,93.6121,305630.0
2021-10-27,93.6121,94.071,90.0795,90.1993,352425.0
2021-10-28,90.7581,94.7696,90.5435,94.5201,277228.0
2021-10-29,94.1509,94.5201,92.5094,94.3305,233865.0
2021-10-30,94.1509,94.5201,92.5094,94.3305,233865.0
2021-10-31,94.1509,94.5201,92.5094,94.3305,233865.0
2021-11-01,95.7974,98.2822,95.1887,97.9429,317659.0
2021-11-02,98.7113,101.3357,97.7383,99.5794,419615.0
2021-11-03,98.7113,100.6871,96.476,100.3378,493937.0
2021-11-04,101.9045,103.8005,98.8061,99.7391,331736.0
2021-11-05,101.6151,104.2695,101.6151,103.8803,357101.0
2021-11-06,101.6151,104.2695,101.6151,103.8803,357101.0
2021-11-07,101.6151,104.2695,101.6151,103.8803,357101.0
2021-11-08,105.6766,107.0237,103.0721,103.1319,312171.0
2021-11-09,102.9822,104.5689,102.0542,104.4292,232866.0
2021-11-10,103.591,104.4407,100.3778,100.9166,268980.0
2021-11-11,101.9444,105.4001,100.9865,103.9901,242360.0
2021-11-12,104.3294,106.0258,103.3515,104.05,266058.0
2021-11-13,104.3294,106.0258,103.3515,104.05,266058.0
2021-11-14,104.3294,106.0258,103.3515,104.05,266058.0
2021-11-15,104.539,106.0506,103.4064,105.6865,378711.0
2021-11-16,105.6965,108.7501,103.7806,105.7165,485078.0
2021-11-17,104.7785,105.8961,101.5952,102.7827,468521.0
2021-11-18,107.2532,112.8414,101.3171,111.3645,1169328.0
2021-11-19,111.2647,115.2063,110.6959,111.4144,540221.0
2021-11-20,111.2647,115.2063,110.6959,111.4144,540221.0
2021-11-21,111.2647,115.2063,110.6959,111.4144,540221.0
2021-11-22,112.7616,118.24,112.7616,116.1045,576690.0
2021-11-23,114.7574,117.4018,108.8698,109.8477,594684.0
2021-11-24,109.1093,113.021,108.9595,112.7715,347704.0
2021-11-25,109.1093,113.021,108.9595,112.7715,347704.0
2021-11-26,108.0914,110.1371,104.3793,105.5967,439675.0
2021-11-27,108.0914,110.1371,104.3793,105.5967,439675.0
2021-11-28,108.0914,110.1371,104.3793,105.5967,439675.0
2021-11-29,108.0416,110.5463,107.5226,108.4207,524925.0
2021-11-30,107.0237,109.9974,105.9759,106.2753,654509.0
2021-12-01,109.6681,113.2505,107.6125,107.6823,510124.0
2021-12-02,107.4728,111.5741,106.9239,109.8378,501392.0
2021-12-03,110.9055,112.1628,106.8541,108.6303,486367.0
2021-12-04,110.9055,112.1628,106.8541,108.6303,486367.0
2021-12-05,110.9055,112.1628,106.8541,108.6303,486367.0
2021-12-06,110.4265,110.4265,107.5127,108.2212,384044.0
2021-12-07,110.207,115.0867,110.177,112.4223,654735.0
2021-12-08,113.1108,114.1187,110.2697,111.1051,366516.0
2021-12-09,109.7679,112.6418,108.9696,110.1671,407371.0
2021-12-10,111.2647,111.7138,108.0316,110.0174,515793.0
2021-12-11,111.2647,111.7138,108.0316,110.0174,515793.0
2021-12-12,111.2647,111.7138,108.0316,110.0174,515793.0
2021-12-13,109.9974,112.3216,109.1193,109.5783,462523.0
2021-12-14,107.9717,110.5463,105.7165,107.3929,583133.0
2021-12-15,107.7721,109.5084,104.9182,108.6103,538630.0
2021-12-16,110.5163,112.0311,107.2233,107.6823,474641.0
2021-12-17,105.5269,106.415,103.3814,104.1598,698058.0
2021-12-18,105.5269,106.415,103.3814,104.1598,698058.0
2021-12-19,105.5269,106.415,103.3814,104.1598,698058.0
2021-12-20,102.2139,102.5232,97.404,99.9387,649014.0
2021-12-21,102.5931,103.8404,100.7869,103.7107,563797.0
2021-12-22,103.7207,105.3173,103.4513,104.978,234337.0
2021-12-23,105.4171,106.395,105.0678,106.0557,207853.0
2021-12-24,105.4171,106.395,105.0678,106.0557,207853.0
2021-12-25,105.4171,106.395,105.0678,106.0557,207853.0
2021-12-26,105.4171,106.395,105.0678,106.0557,207853.0
2021-12-27,106.4749,111.7737,106.4749,111.6838,381129.0
2021-12-28,111.0352,112.5221,109.7529,111.7836,242483.0
2021-12-29,111.7836,113.969,111.7836,113.4202,214902.0
2021-12-30,113.4401,114.8671,109.1891,109.3687,354428.0
2021-12-31,108.8798,111.7836,108.77,110.9554,181487.0
2022-01-01,108.8798,111.7836,108.77,110.9554,181487.0
2022-01-02,108.8798,111.7836,108.77,110.9554,181487.0
2022-01-03,111.3446,113.2505,109.0095,110.207,328670.0
2022-01-04,111.3545,112.6867,110.3167,112.3924,295432.0
2022-01-05,112.7217,115.7053,108.0914,108.2411,477439.0
2022-01-06,108.4507,111.3845,106.9839,110.4265,348813.0
2022-01-07,109.9775,112.8214,104.9581,105.2275,354986.0
2022-01-08,109.9775,112.8214,104.9581,105.2275,354986.0
2022-01-09,109.9775,112.8214,104.9581,105.2275,354986.0
2022-01-10,104.0001,105.1377,100.3378,103.3515,401910.0
2022-01-11,103.4712,105.8362,101.7648,105.6766,361860.0
2022-01-12,107.363,109.5627,105.7763,107.6224,332377.0
2022-01-13,108.0016,109.4536,104.05,104.6886,231511.0
2022-01-14,103.0421,104.639,101.1308,102.9523,248295.0
2022-01-15,103.0421,104.639,101.1308,102.9523,248295.0
2022-01-16,103.0421,104.639,101.1308,102.9523,248295.0
2022-01-17,103.0421,104.639,101.1308,102.9523,248295.0
2022-01-18,100.8268,101.9744,99.3599,100.5274,372662.0
2022-01-19,101.5353,101.7598,99.0416,99.7591,396794.0
2022-01-20,100.9665,102.8062,97.434,97.6535,540863.0
2022-01-21,96.945,100.5574,96.4461,97.3841,635751.0
2022-01-22,96.945,100.5574,96.4461,97.3841,635751.0
2022-01-23,96.945,100.5574,96.4461,97.3841,635751.0
2022-01-24,94.5201,99.9586,92.7439,99.3898,645931.0
2022-01-25,97.1246,98.0227,94.3705,96.3163,461228.0
2022-01-26,97.913,100.4177,95.0191,96.1667,370234.0
2022-01-27,97.0248,98.4818,92.9435,93.632,410885.0
2022-01-28,92.9934,96.496,91.7671,96.3762,753858.0
2022-01-29,92.9934,96.496,91.7671,96.3762,753858.0
2022-01-30,92.9934,96.496,91.7671,96.3762,753858.0
2022-01-31,102.2937,110.6361,101.685,107.5526,1226225.0
2022-02-01,109.0295,109.8477,105.2275,105.9659,788109.0
2022-02-02,106.6744,108.9696,104.5489,104.9381,634619.0
2022-02-03,102.7128,105.8961,101.7848,102.4633,472439.0
2022-02-04,101.9844,102.9124,99.4896,100.6272,414956.0
2022-02-05,101.9844,102.9124,99.4896,100.6272,414956.0
2022-02-06,101.9844,102.9124,99.4896,100.6272,414956.0
2022-02-07,101.186,105.8761,101.0962,104.2995,753251.0
2022-02-08,104.3793,109.2191,104.0799,108.5704,671418.0
2022-02-09,109.7978,119.7069,109.7978,118.9086,1220743.0
2022-02-10,116.9427,119.4474,114.2684,115.396,694705.0
2022-02-11,115.4559,117.6911,108.6602,109.9775,769414.0
2022-02-12,115.4559,117.6911,108.6602,109.9775,769414.0
2022-02-13,115.4559,117.6911,108.6602,109.9775,769414.0
2022-02-14,109.7679,110.9155,102.5532,102.9723,782912.0
2022-02-15,103.8005,107.1933,103.8005,106.9638,563669.0
2022-02-16,106.6744,108.2411,105.7763,107.3131,553505.0
2022-02-17,105.5867,106.3352,103.5211,103.7606,293999.0
2022-02-18,103.3315,106.3851,103.2474,104.9381,464874.0
2022-02-19,103.3315,106.3851,103.2474,104.9381,464874.0
2022-02-20,103.3315,106.3851,103.2474,104.9381,464874.0
2022-02-21,103.3315,106.3851,103.2474,104.9381,464874.0
2022-02-22,103.6409,106.8441,101.4355,102.4833,488247.0
2022-02-23,103.3814,104.4192,100.1782,100.258,406293.0
2022-02-24,96.2964,103.4103,93.3127,103.2816,555899.0
2022-02-25,101.9345,106.0557,101.7948,105.6965,436651.0
2022-02-26,101.9345,106.0557,101.7948,105.6965,436651.0
2022-02-27,101.9345,106.0557,101.7948,105.6965,436651.0
2022-02-28,103.571,104.6687,100.0385,101.4954,613308.0
2022-03-01,101.4954,103.092,98.4019,99.6194,536150.0
2022-03-02,101.9943,106.5048,101.8247,104.8184,522411.0
2022-03-03,104.8882,106.1156,103.3714,104.539,251274.0
2022-03-04,102.7328,103.5024,99.8189,101.0264,453115.0
2022-03-05,102.7328,103.5024,99.8189,101.0264,453115.0
2022-03-06,102.7328,103.5024,99.8189,101.0264,453115.0
2022-03-07,100.6472,101.0763,92.5842,93.183,679331.0
2022-03-08,94.2806,98.2922,92.9135,94.7097,527213.0
2022-03-09,97.2244,101.2759,96.935,100.1183,416155.0
2022-03-10,97.7832,101.4854,97.1645,101.3457,244312.0
2022-03-11,102.2438,103.7706,98.9608,99.0306,257346.0
2022-03-12,102.2438,103.7706,98.9608,99.0306,257346.0
2022-03-13,102.2438,103.7706,98.9608,99.0306,257346.0
2022-03-14,100.258,101.4455,98.9907,100.2081,260381.0
2022-03-15,99.9387,101.68,99.4397,101.3357,297309.0
2022-03-16,102.643,105.8761,102.0442,105.457,287462.0
2022-03-17,104.3494,107.0736,104.2795,106.8541,326626.0
2022-03-18,106.415,110.5961,105.0778,110.2269,638140.0
2022-03-19,106.415,110.5961,105.0778,110.2269,638140.0
2022-03-20,106.415,110.5961,105.0778,110.2269,638140.0
2022-03-21,110.3167,112.0032,106.2853,107.4827,248133.0
2022-03-22,108.0016,109.5359,106.0757,106.5447,272471.0
2022-03-23,105.5568,106.3252,103.7107,103.9003,334738.0
2022-03-24,104.3194,106.1206,103.231,106.0258,502994.0
2022-03-25,106.3451,107.3829,102.5083,103.4213,471424.0
2022-03-26,106.3451,107.3829,102.5083,103.4213,471424.0
2022-03-27,106.3451,107.3829,102.5083,103.4213,471424.0
2022-03-28,102.9822,103.8305,97.7932,100.9964,1011515.0
2022-03-29,102.2239,104.9381,102.0782,103.7307,582912.0
2022-03-30,102.3536,102.9224,99.7291,100.0584,406430.0
2022-03-31,99.7191,101.5153,97.6934,98.2323,934186.0
2022-04-01,98.9109,100.278,96.8253,98.1824,744272.0
2022-04-02,98.9109,100.278,96.8253,98.1824,744272.0
2022-04-03,98.9109,100.278,96.8253,98.1824,744272.0
2022-04-04,97.9828,98.7113,96.6856,96.9051,603212.0
2022-04-05,96.5259,97.6835,93.4125,93.622,752347.0
2022-04-06,92.0653,92.3248,87.8847,90.1893,903713.0
2022-04-07,90.1993,91.7909,88.7224,90.0496,668286.0
2022-04-08,90.1594,92.704,88.902,89.2413,425798.0
2022-04-09,90.1594,92.704,88.902,89.2413,425798.0
2022-04-10,90.1594,92.704,88.902,89.2413,425798.0
2022-04-11,88.3632,90.5186,87.9652,88.9419,333129.0
2022-04-12,89.7901,92.1003,89.5107,90.3889,369771.0
2022-04-13,90.9178,93.4524,90.5386,92.9135,294628.0
2022-04-14,93.0133,93.4823,91.3768,91.5364,236626.0
2022-04-15,93.0133,93.4823,91.3768,91.5364,236626.0
2022-04-16,93.0133,93.4823,91.3768,91.5364,236626.0
2022-04-17,93.0133,93.4823,91.3768,91.5364,236626.0
2022-04-18,91.257,93.657,91.1074,92.8636,341315.0
2022-04-19,93.3726,97.1546,93.153,96.3463,370704.0
2022-04-20,98.0527,100.5075,97.444,100.0285,358463.0
2022-04-21,101.7848,102.139,99.2601,100.1383,332088.0
2022-04-22,99.1703,100.3378,96.2066,96.7654,329180.0
2022-04-23,99.1703,100.3378,96.2066,96.7654,329180.0
2022-04-24,99.1703,100.3378,96.2066,96.7654,329180.0
2022-04-25,95.0889,96.9051,92.8038,96.7155,405044.0
2022-04-26,95.1887,96.5159,91.726,91.8258,472851.0
2022-04-27,91.8957,95.3484,91.8558,95.059,377037.0
2022-04-28,96.5658,99.9786,94.2407,98.5117,430471.0
2022-04-29,98.0627,99.0705,95.3783,95.8972,471919.0
2022-04-30,98.0627,99.0705,95.3783,95.8972,471919.0
2022-05-01,98.0627,99.0705,95.3783,95.8972,471919.0
2022-05-02,95.1289,97.5737,93.0433,96.1267,381163.0
2022-05-03,106.3352,114.6576,106.3352,108.5704,1704723.0
2022-05-04,109.7679,114.2384,107.7821,113.4002,800183.0
2022-05-05,112.1628,114.5079,109.4486,113.2306,564630.0
2022-05-06,113.0609,115.5357,109.1891,115.0867,611216.0
2022-05-07,113.0609,115.5357,109.1891,115.0867,611216.0
2022-05-08,113.0609,115.5357,109.1891,115.0867,611216.0
2022-05-09,112.1628,114.4181,107.0137,107.6424,514437.0
2022-05-10,109.4785,109.4785,101.7848,104.3294,556949.0
2022-05-11,104.8882,106.3751,101.0763,101.6052,317446.0
2022-05-12,100.6871,103.9203,99.7891,103.8005,422192.0
2022-05-13,105.8262,109.5084,105.7364,108.291,506597.0
2022-05-14,105.8262,109.5084,105.7364,108.291,506597.0
2022-05-15,105.8262,109.5084,105.7364,108.291,506597.0
2022-05-16,108.281,108.281,104.0001,105.7763,353175.0
2022-05-17,108.2711,109.7371,106.5946,107.7023,377703.0
2022-05-18,106.3052,106.6046,102.3037,103.7406,304392.0
2022-05-19,102.633,107.0037,102.2066,104.3494,508024.0
2022-05-20,106.0358,106.1456,98.9208,101.9644,540229.0
2022-05-21,106.0358,106.1456,98.9208,101.9644,540229.0
2022-05-22,106.0358,106.1456,98.9208,101.9644,540229.0
2022-05-23,103.1918,103.9003,100.0584,102.7028,500989.0
2022-05-24,101.8147,102.4135,94.6598,97.5338,511756.0
2022-05-25,97.0947,102.4434,96.0768,101.0463,341303.0
2022-05-26,101.7748,104.1997,101.7748,103.7606,249721.0
2022-05-27,104.5689,107.6823,104.2745,107.4927,314621.0
2022-05-28,104.5689,107.6823,104.2745,107.4927,314621.0
2022-05-29,104.5689,107.6823,104.2745,107.4927,314621.0
2022-05-30,104.5689,107.6823,104.2745,107.4927,314621.0
2022-05-31,107.1434,109.0095,105.2774,108.6902,407204.0
2022-06-01,109.1592,109.2091,105.2225,106.2154,319730.0
2022-06-02,106.1955,113.7395,105.956,112.2227,580929.0
2022-06-03,110.7359,116.7032,109.3787,116.5635,428032.0
2022-06-04,110.7359,116.7032,109.3787,116.5635,428032.0
2022-06-05,110.7359,116.7032,109.3787,116.5635,428032.0
2022-06-06,118.4595,123.2694,116.1544,122.5808,820854.0
2022-06-07,120.9044,122.3313,116.5935,120.126,642798.0
2022-06-08,119.4375,120.7846,117.2879,118.6791,476981.0
2022-06-09,117.6712,117.741,109.8088,110.0673,477739.0
2022-06-10,108.7401,109.3887,102.5731,102.8026,448538.0
2022-06-11,108.7401,109.3887,102.5731,102.8026,448538.0
2022-06-12,108.7401,109.3887,102.5731,102.8026,448538.0
2022-06-13,99.5894,102.9324,95.4013,95.7076,523329.0
2022-06-14,95.2686,98.1824,94.111,97.7034,584299.0
2022-06-15,98.1125,99.789,95.8873,97.9629,529122.0
2022-06-16,95.039,95.7326,86.578,87.7744,629263.0
2022-06-17,88.5827,88.7079,84.9504,86.3474,887641.0
2022-06-18,88.5827,88.7079,84.9504,86.3474,887641.0
2022-06-19,88.5827,88.7079,84.9504,86.3474,887641.0
2022-06-20,88.5827,88.7079,84.9504,86.3474,887641.0
2022-06-21,87.6048,88.8272,86.073,87.2455,473655.0
2022-06-22,85.14,86.5869,81.807,83.8427,596210.0
2022-06-23,84.4015,84.4015,79.8761,80.7293,501383.0
2022-06-24,81.3979,83.9225,81.0287,82.9147,1048153.0
2022-06-25,81.3979,83.9225,81.0287,82.9147,1048153.0
2022-06-26,81.3979,83.9225,81.0287,82.9147,1048153.0
2022-06-27,83.5034,85.9034,82.1463,84.9604,696005.0
2022-06-28,85.8185,88.0937,84.0423,84.2519,544784.0
2022-06-29,84.2119,84.5812,81.4278,83.3238,589704.0
2022-06-30,81.338,85.14,81.338,82.8348,885998.0
2022-07-01,82.4157,85.9632,82.1563,85.7587,663517.0
2022-07-02,82.4157,85.9632,82.1563,85.7587,663517.0
2022-07-03,82.4157,85.9632,82.1563,85.7587,663517.0
2022-07-04,82.4157,85.9632,82.1563,85.7587,663517.0
2022-07-05,83.4436,85.4194,81.6873,85.1699,564567.0
2022-07-06,85.3795,87.0559,83.7479,86.2975,528593.0
2022-07-07,88.3332,92.9085,88.3332,92.0254,546248.0
2022-07-08,91.736,92.245,89.2912,89.7802,296000.0
2022-07-09,91.736,92.245,89.2912,89.7802,296000.0
2022-07-10,91.736,92.245,89.2912,89.7802,296000.0
2022-07-11,88.3232,89.6305,87.495,87.6447,239899.0
2022-07-12,86.6268,89.0617,85.14,85.609,287533.0
2022-07-13,83.693,86.9262,82.5754,86.7466,380893.0
2022-07-14,84.0124,84.1684,80.1306,81.4977,717611.0
2022-07-15,82.9147,85.7718,80.8291,84.4115,506308.0
2022-07-16,82.9147,85.7718,80.8291,84.4115,506308.0
2022-07-17,82.9147,85.7718,80.8291,84.4115,506308.0
2022-07-18,86.2277,86.3724,83.6781,84.0323,329703.0
2022-07-19,85.8185,89.0966,85.3096,88.8521,214140.0
2022-07-20,88.5029,91.0674,88.3532,90.798,338271.0
2022-07-21,90.3889,91.1473,89.0617,91.1373,280099.0
2022-07-22,91.766,91.766,87.6147,88.5827,270328.0
2022-07-23,91.766,91.766,87.6147,88.5827,270328.0
2022-07-24,91.766,91.766,87.6147,88.5827,270328.0
2022-07-25,89.6105,89.7003,87.7346,89.6305,296981.0
2022-07-26,90.339,91.9655,89.2413,91.0774,326643.0
2022-07-27,91.9156,94.0312,91.0674,93.1031,332233.0
2022-07-28,94.6299,97.3691,94.3006,97.1745,481610.0
2022-07-29,97.404,99.9387,97.3991,99.0605,350023.0
2022-07-30,97.404,99.9387,97.3991,99.0605,350023.0
2022-07-31,97.404,99.9387,97.3991,99.0605,350023.0
2022-08-01,99.0406,100.9366,97.893,99.2601,509769.0
2022-08-02,99.2601,99.6892,91.3868,93.4225,820315.0
2022-08-03,94.8993,94.8993,90.1394,90.339,572621.0
2022-08-04,89.8201,91.9755,89.3311,89.86,399211.0
2022-08-05,88.8122,90.6683,87.964,88.7024,357645.0
2022-08-06,88.8122,90.6683,87.964,88.7024,357645.0
2022-08-07,88.8122,90.6683,87.964,88.7024,357645.0
2022-08-08,89.1016,90.4088,87.2056,89.9897,314432.0
2022-08-09,89.3012,89.396,85.9582,86.8863,472466.0
2022-08-10,89.0617,90.7082,88.5927,89.361,354991.0
2022-08-11,90.0895,92.0753,89.4808,91.287,272938.0
2022-08-12,91.3069,92.4631,90.8379,91.9655,196527.0
