,EXC US Equity,EXC US Equity,EXC US Equity,EXC US Equity,EXC US Equity
2022-05-02,43.734,44.1353,42.9876,43.5288,6330065.0
2022-05-03,43.7154,44.4385,43.4215,43.5661,4514755.0
2022-05-04,44.0793,44.7418,43.6687,44.7138,8198308.0
2022-05-05,44.4525,44.4898,43.3375,43.762,7051491.0
2022-05-06,43.7247,44.1539,43.3795,43.9113,10963702.0
2022-05-07,43.7247,44.1539,43.3795,43.9113,10963702.0
2022-05-08,43.7247,44.1539,43.3795,43.9113,10963702.0
2022-05-09,43.9113,44.0326,43.1835,43.6034,6466042.0
2022-05-10,44.0606,44.7978,43.1275,43.6314,8876164.0
2022-05-11,43.5847,45.1243,43.4821,44.4339,9406440.0
2022-05-12,44.4879,44.8215,42.6601,43.0876,12044403.0
2022-05-13,43.379,43.9522,43.0876,43.9146,5592801.0
2022-05-14,43.379,43.9522,43.0876,43.9146,5592801.0
2022-05-15,43.379,43.9522,43.0876,43.9146,5592801.0
2022-05-16,44.0368,44.408,43.6139,44.0462,4707506.0
2022-05-17,44.1684,44.6899,43.5763,44.6758,5123357.0
2022-05-18,44.7604,45.0047,44.1214,44.2905,6946191.0
2022-05-19,44.2247,44.657,43.6186,44.4973,5821656.0
2022-05-20,44.5161,44.751,43.5528,44.3093,6175858.0
2022-05-21,44.5161,44.751,43.5528,44.3093,6175858.0
2022-05-22,44.5161,44.751,43.5528,44.3093,6175858.0
2022-05-23,44.9202,45.2491,44.5537,45.0047,4333195.0
2022-05-24,45.0141,46.0667,44.6194,45.8881,6421590.0
2022-05-25,45.8881,46.2264,45.7284,46.0667,5183642.0
2022-05-26,46.0949,46.513,46.0573,46.1982,5005359.0
2022-05-27,46.0855,46.8561,45.9915,46.8467,5224897.0
2022-05-28,46.0855,46.8561,45.9915,46.8467,5224897.0
2022-05-29,46.0855,46.8561,45.9915,46.8467,5224897.0
2022-05-30,46.0855,46.8561,45.9915,46.8467,5224897.0
2022-05-31,46.4896,46.6869,45.9163,46.1888,12224693.0
2022-06-01,46.5177,46.5177,45.7565,46.2264,4850941.0
2022-06-02,46.4989,46.5083,45.1833,46.0385,5221835.0
2022-06-03,45.8035,46.2311,45.7377,45.7941,4445170.0
2022-06-04,45.8035,46.2311,45.7377,45.7941,4445170.0
2022-06-05,45.8035,46.2311,45.7377,45.7941,4445170.0
2022-06-06,46.1418,46.1794,45.5169,45.625,4454907.0
2022-06-07,45.6579,46.17,45.39,46.0949,4058882.0
2022-06-08,45.9821,46.264,45.1645,45.2679,5527106.0
2022-06-09,45.0348,45.2491,43.7267,43.8488,5264406.0
2022-06-10,43.3414,43.6233,42.9467,43.238,6626515.0
2022-06-11,43.3414,43.6233,42.9467,43.238,6626515.0
2022-06-12,43.3414,43.6233,42.9467,43.238,6626515.0
2022-06-13,42.5332,42.7023,40.898,41.0484,8093687.0
2022-06-14,41.1706,41.2645,39.2112,39.7609,9114138.0
2022-06-15,40.0898,40.4469,39.1407,39.7139,7565681.0
2022-06-16,39.0091,39.2159,38.309,38.7366,7851118.0
2022-06-17,38.8964,39.1031,37.7499,38.4453,14637815.0
2022-06-18,38.8964,39.1031,37.7499,38.4453,14637815.0
2022-06-19,38.8964,39.1031,37.7499,38.4453,14637815.0
2022-06-20,38.8964,39.1031,37.7499,38.4453,14637815.0
2022-06-21,38.746,39.3643,38.5392,39.0937,6421684.0
2022-06-22,38.7836,39.6247,38.6332,39.1783,5921894.0
2022-06-23,39.4226,39.8596,39.2863,39.6857,4917928.0
2022-06-24,39.7609,40.7477,39.5683,40.6819,7172474.0
2022-06-25,39.7609,40.7477,39.5683,40.6819,7172474.0
2022-06-26,39.7609,40.7477,39.5683,40.6819,7172474.0
2022-06-27,40.6067,41.4948,40.4939,41.2457,4465395.0
2022-06-28,41.3209,41.7297,40.9732,41.2363,5864314.0
2022-06-29,41.2927,41.7908,41.2833,41.6686,4833535.0
2022-06-30,41.4901,42.9044,41.2363,42.5896,10676452.0
2022-07-01,42.4768,43.3508,42.4204,43.2944,7685377.0
2022-07-02,42.4768,43.3508,42.4204,43.2944,7685377.0
2022-07-03,42.4768,43.3508,42.4204,43.2944,7685377.0
2022-07-04,42.4768,43.3508,42.4204,43.2944,7685377.0
2022-07-05,43.0783,43.1346,40.1697,40.992,8065009.0
2022-07-06,41.4807,42.0163,40.9168,41.5934,4615781.0
2022-07-07,42.1103,42.411,41.678,41.7156,4554267.0
2022-07-08,41.8754,42.0069,41.3538,41.6216,3449768.0
2022-07-09,41.8754,42.0069,41.3538,41.6216,3449768.0
2022-07-10,41.8754,42.0069,41.3538,41.6216,3449768.0
2022-07-11,41.5699,41.8566,41.1048,41.7532,3848056.0
2022-07-12,41.7062,42.2607,41.3491,41.5652,3997289.0
2022-07-13,41.039,41.5934,40.851,40.9732,4895213.0
2022-07-14,40.306,41.5559,40.165,41.4901,4504104.0
2022-07-15,41.6404,41.913,41.0061,41.5652,4905260.0
2022-07-16,41.6404,41.913,41.0061,41.5652,4905260.0
2022-07-17,41.6404,41.913,41.0061,41.5652,4905260.0
2022-07-18,41.631,41.8378,41.1001,41.1236,3669435.0
2022-07-19,41.5559,41.678,40.992,41.0672,7205061.0
2022-07-20,41.2551,41.4619,40.4939,40.5033,8758511.0
2022-07-21,40.5691,40.6772,40.1556,40.6537,6199937.0
2022-07-22,40.8604,41.4384,40.8519,41.3679,4120817.0
2022-07-23,40.8604,41.4384,40.8519,41.3679,4120817.0
2022-07-24,40.8604,41.4384,40.8519,41.3679,4120817.0
2022-07-25,41.4431,41.8754,41.2363,41.7438,3561769.0
2022-07-26,41.9411,42.256,41.678,42.0069,4655737.0
2022-07-27,41.8566,41.9787,41.3632,41.7814,7081963.0
2022-07-28,42.3171,43.5105,42.1103,43.4823,8173456.0
2022-07-29,43.2474,43.9287,43.2474,43.6891,4581965.0
2022-07-30,43.2474,43.9287,43.2474,43.6891,4581965.0
2022-07-31,43.2474,43.9287,43.2474,43.6891,4581965.0
2022-08-01,43.6139,43.7925,42.7775,43.332,5684245.0
2022-08-02,43.4917,43.7173,42.9937,43.0689,5300317.0
2022-08-03,41.6028,42.2795,41.3115,41.6404,10693172.0
2022-08-04,41.8096,42.6319,41.7532,42.3452,6942443.0
2022-08-05,42.2889,42.848,41.4713,42.0727,11593768.0
2022-08-06,42.2889,42.848,41.4713,42.0727,11593768.0
2022-08-07,42.2889,42.848,41.4713,42.0727,11593768.0
2022-08-08,42.6366,42.7869,42.0086,42.2701,3993606.0
2022-08-09,42.411,42.8292,42.256,42.6648,4920883.0
2022-08-10,42.8151,42.9279,42.1479,42.7869,4985958.0
2022-08-11,42.8433,43.5105,42.693,42.9467,4249044.0
2022-08-12,43.0769,43.7964,43.0674,43.7112,4872535.0
2022-08-13,43.0769,43.7964,43.0674,43.7112,4872535.0
2022-08-14,43.0769,43.7964,43.0674,43.7112,4872535.0
2022-08-15,43.5739,44.2603,43.5692,44.2129,4595239.0
2022-08-16,44.1656,44.7147,44.0899,44.2035,5112433.0
2022-08-17,43.9479,44.0615,43.5408,43.7869,5561416.0
2022-08-18,43.8532,44.2224,43.678,43.8437,6845268.0
2022-08-19,43.7964,44.0141,43.5881,43.6828,7242671.0
2022-08-20,43.7964,44.0141,43.5881,43.6828,7242671.0
2022-08-21,43.7964,44.0141,43.5881,43.6828,7242671.0
2022-08-22,43.4934,43.5786,42.8105,42.9348,3908733.0
2022-08-23,42.8591,42.9443,42.3289,42.6698,7160419.0
2022-08-24,42.5656,43.1147,42.5325,43.0674,8468117.0
2022-08-25,43.2473,43.4934,42.8686,43.3798,7465196.0
2022-08-26,43.6165,43.6828,42.2911,42.3289,7581739.0
2022-08-27,43.6165,43.6828,42.2911,42.3289,7581739.0
2022-08-28,43.6165,43.6828,42.2911,42.3289,7581739.0
2022-08-29,42.0165,42.9538,41.884,42.6035,5045450.0
2022-08-30,42.5751,42.7076,41.5431,41.7135,4535670.0
2022-08-31,41.6946,42.31,41.5621,41.5715,8360559.0
2022-09-01,41.3917,42.2106,41.3917,42.0828,5398837.0
2022-09-02,42.3384,42.8544,41.6473,41.7325,6900628.0
2022-09-03,42.3384,42.8544,41.6473,41.7325,6900628.0
2022-09-04,42.3384,42.8544,41.6473,41.7325,6900628.0
2022-09-05,42.3384,42.8544,41.6473,41.7325,6900628.0
2022-09-06,41.8556,42.5183,41.4627,41.5526,5566736.0
2022-09-07,41.8272,43.0674,41.7609,42.7076,10215903.0
2022-09-08,42.4709,43.2425,42.4236,42.9538,7210529.0
2022-09-09,43.3325,43.6733,43.0106,43.3987,6476686.0
2022-09-10,43.3325,43.6733,43.0106,43.3987,6476686.0
2022-09-11,43.3325,43.6733,43.0106,43.3987,6476686.0
2022-09-12,43.4934,43.7301,43.1715,43.6544,7599031.0
2022-09-13,43.1999,43.2946,41.4863,41.6757,7948746.0
2022-09-14,41.6946,42.3289,41.6662,41.9881,6671441.0
2022-09-15,41.7325,41.7514,40.8094,40.9372,5741795.0
2022-09-16,40.9277,41.0934,40.5348,40.9088,12995405.0
2022-09-17,40.9277,41.0934,40.5348,40.9088,12995405.0
2022-09-18,40.9277,41.0934,40.5348,40.9088,12995405.0
2022-09-19,40.6532,41.084,40.497,41.0792,6484621.0
2022-09-20,40.7005,40.8662,40.3692,40.5017,6440952.0
2022-09-21,40.7289,41.0501,39.8295,39.8579,6411209.0
2022-09-22,39.8201,39.8674,39.2662,39.4603,6492397.0
2022-09-23,38.9775,39.6591,38.6366,39.4508,8677264.0
2022-09-24,38.9775,39.6591,38.6366,39.4508,8677264.0
2022-09-25,38.9775,39.6591,38.6366,39.4508,8677264.0
2022-09-26,39.4508,39.4792,38.0402,38.4189,6173011.0
2022-09-27,38.5609,38.8165,37.6141,38.0118,8304180.0
2022-09-28,38.2201,38.4094,37.5195,37.5668,10342524.0
2022-09-29,37.3207,37.368,35.3846,35.7396,14031140.0
2022-09-30,35.9195,36.194,35.3704,35.465,9616952.0
2022-10-01,35.9195,36.194,35.3704,35.465,9616952.0
2022-10-02,35.9195,36.194,35.3704,35.465,9616952.0
2022-10-03,36.213,36.7715,35.768,36.4307,10537729.0
2022-10-04,36.6863,37.9076,36.6106,37.8792,12357292.0
2022-10-05,37.1597,37.2638,36.1325,36.639,9915337.0
2022-10-06,36.5065,36.6059,35.6781,35.7491,7820266.0
2022-10-07,35.6828,35.8248,34.8023,34.9917,7119519.0
2022-10-08,35.6828,35.8248,34.8023,34.9917,7119519.0
2022-10-09,35.6828,35.8248,34.8023,34.9917,7119519.0
2022-10-10,35.1905,35.9005,35.1905,35.7964,11501206.0
2022-10-11,35.6923,36.2035,35.4082,35.4745,8315528.0
2022-10-12,35.5408,35.5455,34.026,34.0449,7568461.0
2022-10-13,33.5242,35.4272,33.439,35.2473,9324617.0
2022-10-14,35.5786,35.8343,34.542,34.6414,6830065.0
2022-10-15,35.5786,35.8343,34.542,34.6414,6830065.0
2022-10-16,35.5786,35.8343,34.542,34.6414,6830065.0
2022-10-17,35.3136,35.8343,35.039,35.1242,7906186.0
2022-10-18,35.5597,36.0236,35.2852,35.5597,7505432.0
2022-10-19,34.9652,35.465,34.8212,34.8875,6263270.0
2022-10-20,34.6887,34.7171,33.3112,33.6473,10085720.0
2022-10-21,33.8366,35.0201,33.5621,34.7644,11674862.0
2022-10-22,33.8366,35.0201,33.5621,34.7644,11674862.0
2022-10-23,33.8366,35.0201,33.5621,34.7644,11674862.0
2022-10-24,34.9822,35.2757,34.7124,34.9065,5191832.0
2022-10-25,34.9065,35.8532,34.8875,35.7491,7483723.0
2022-10-26,35.7964,36.2508,35.3704,35.607,13319895.0
2022-10-27,36.0331,36.497,35.607,35.6923,9687821.0
2022-10-28,35.7396,36.7431,35.7396,36.6958,7594377.0
2022-10-29,35.7396,36.7431,35.7396,36.6958,7594377.0
2022-10-30,35.7396,36.7431,35.7396,36.6958,7594377.0
2022-10-31,36.639,36.7905,36.3455,36.5349,6293731.0
2022-11-01,36.8283,36.9325,36.4875,36.6958,5368675.0
2022-11-02,36.4402,37.1749,35.9573,36.0141,8601357.0
2022-11-03,34.1964,35.7869,34.1775,34.9917,14922120.0
2022-11-04,35.1999,35.5313,34.4426,35.1999,12529724.0
2022-11-05,35.1999,35.5313,34.4426,35.1999,12529724.0
2022-11-06,35.1999,35.5313,34.4426,35.1999,12529724.0
2022-11-07,35.4745,35.626,34.1065,34.7266,11146216.0
2022-11-08,34.6698,35.8059,34.6698,35.7017,11552477.0
2022-11-09,35.5692,36.2319,35.5408,35.6828,11904393.0
2022-11-10,36.9136,37.0272,36.1562,36.923,8648413.0
2022-11-11,37.0745,37.2686,36.4118,37.0272,7487782.0
2022-11-12,37.0745,37.2686,36.4118,37.0272,7487782.0
2022-11-13,37.0745,37.2686,36.4118,37.0272,7487782.0
2022-11-14,37.2444,37.3113,36.3181,36.3467,6553758.0
2022-11-15,36.6905,37.0821,36.0793,36.5186,6885586.0
2022-11-16,36.5855,36.977,36.3133,36.3467,5964019.0
2022-11-17,35.9647,36.1748,35.5636,35.7928,5341799.0
2022-11-18,36.1366,36.9818,35.9026,36.8433,7599060.0
2022-11-19,36.1366,36.9818,35.9026,36.8433,7599060.0
2022-11-20,36.1366,36.9818,35.9026,36.8433,7599060.0
2022-11-21,36.7765,37.0821,36.6284,36.9579,5784330.0
2022-11-22,37.2922,37.741,37.168,37.6741,7653647.0
2022-11-23,37.5309,38.0848,37.4449,38.0752,6215564.0
2022-11-24,37.5309,38.0848,37.4449,38.0752,6215564.0
2022-11-25,38.1803,38.4572,38.1421,38.2662,3381201.0
2022-11-26,38.1803,38.4572,38.1421,38.2662,3381201.0
2022-11-27,38.1803,38.4572,38.1421,38.2662,3381201.0
2022-11-28,38.228,38.5909,38.037,38.419,10027653.0
2022-11-29,38.2089,38.3044,37.8269,38.1994,7992471.0
2022-11-30,38.1516,39.5268,38.0943,39.5077,13045695.0
2022-12-01,39.7847,40.1476,39.3215,39.6605,7897042.0
2022-12-02,39.3263,39.6032,38.9538,39.5841,5736168.0
2022-12-03,39.3263,39.6032,38.9538,39.5841,5736168.0
2022-12-04,39.3263,39.6032,38.9538,39.5841,5736168.0
2022-12-05,39.3263,39.9088,39.2212,39.8706,8675586.0
2022-12-06,39.8802,41.0596,39.8802,40.9402,19809316.0
2022-12-07,40.9402,41.007,40.2287,40.4054,14466756.0
2022-12-08,40.3195,40.4723,39.6987,39.8897,9186653.0
2022-12-09,39.947,40.1858,39.5411,39.5555,5334209.0
2022-12-10,39.947,40.1858,39.5411,39.5555,5334209.0
2022-12-11,39.947,40.1858,39.5411,39.5555,5334209.0
2022-12-12,39.7178,40.6155,39.3263,40.5868,5326053.0
2022-12-13,41.3413,41.5514,40.2908,40.625,8747586.0
2022-12-14,40.7683,41.6851,40.5582,40.8924,7271206.0
2022-12-15,40.7778,40.8638,40.095,40.4723,6088536.0
2022-12-16,39.9661,40.1285,39.0016,40.0425,18680209.0
2022-12-17,39.9661,40.1285,39.0016,40.0425,18680209.0
2022-12-18,39.9661,40.1285,39.0016,40.0425,18680209.0
2022-12-19,39.9375,40.415,39.7083,39.8897,6261042.0
2022-12-20,39.8993,40.4245,39.565,40.1667,7406610.0
2022-12-21,40.4532,40.7989,40.3004,40.711,4721872.0
2022-12-22,40.4914,40.6346,39.9709,40.6059,6051859.0
2022-12-23,40.5677,41.136,40.4675,41.1025,3317966.0
2022-12-24,40.5677,41.136,40.4675,41.1025,3317966.0
2022-12-25,40.5677,41.136,40.4675,41.1025,3317966.0
2022-12-26,40.5677,41.136,40.4675,41.1025,3317966.0
2022-12-27,41.2267,41.3222,40.9306,41.2076,6136084.0
2022-12-28,41.3031,41.5323,40.9211,41.007,3852629.0
2022-12-29,41.2267,41.5036,41.1025,41.1885,3207501.0
2022-12-30,41.198,41.3604,40.9211,41.284,6185267.0
2022-12-31,41.198,41.3604,40.9211,41.284,6185267.0
2023-01-01,41.198,41.3604,40.9211,41.284,6185267.0
2023-01-02,41.198,41.3604,40.9211,41.284,6185267.0
2023-01-03,41.3031,41.3986,40.5152,41.2171,5156717.0
2023-01-04,41.4368,41.9811,41.2744,41.7615,4379565.0
2023-01-05,41.4559,41.5227,40.3864,40.8542,8060586.0
2023-01-06,41.2935,41.9429,41.198,41.7042,6971935.0
2023-01-07,41.2935,41.9429,41.198,41.7042,6971935.0
2023-01-08,41.2935,41.9429,41.198,41.7042,6971935.0
2023-01-09,41.6135,42.3679,41.3843,42.1626,9541708.0
2023-01-10,41.8856,42.0766,41.2267,41.7233,4502833.0
2023-01-11,41.7137,42.2447,41.6087,42.153,5144188.0
2023-01-12,42.0289,42.1148,41.3413,41.4272,6937153.0
2023-01-13,41.1885,41.5753,40.9593,41.4272,5776477.0
2023-01-14,41.1885,41.5753,40.9593,41.4272,5776477.0
2023-01-15,41.1885,41.5753,40.9593,41.4272,5776477.0
2023-01-16,41.1885,41.5753,40.9593,41.4272,5776477.0
2023-01-17,41.2935,41.5227,41.0452,41.2171,4599766.0
2023-01-18,41.2171,41.3031,40.224,40.329,4586945.0
2023-01-19,40.2813,40.3433,39.8038,40.1476,5570904.0
2023-01-20,40.1094,40.4818,39.5938,40.4341,5209749.0
2023-01-21,40.1094,40.4818,39.5938,40.4341,5209749.0
2023-01-22,40.1094,40.4818,39.5938,40.4341,5209749.0
2023-01-23,40.1953,40.4818,39.8611,39.9375,4702766.0
2023-01-24,39.9757,40.0712,39.3836,39.6414,3871448.0
2023-01-25,39.3645,39.6892,39.1066,39.5555,5448639.0
2023-01-26,39.4982,39.8133,39.331,39.7274,3704356.0
2023-01-27,39.6414,39.9279,39.4218,39.8133,4773108.0
2023-01-28,39.6414,39.9279,39.4218,39.8133,4773108.0
2023-01-29,39.6414,39.9279,39.4218,39.8133,4773108.0
2023-01-30,39.7083,40.372,39.6223,39.8706,3836465.0
2023-01-31,39.9661,40.3481,39.7369,40.2908,5133849.0
2023-02-01,40.0234,40.6823,39.7608,40.3959,6373820.0
2023-02-02,40.2908,41.0122,39.9088,40.0043,9350950.0
2023-02-03,39.651,39.7274,38.2853,39.0589,6980170.0
2023-02-04,39.651,39.7274,38.2853,39.0589,6980170.0
2023-02-05,39.651,39.7274,38.2853,39.0589,6980170.0
2023-02-06,39.0398,39.1878,38.4763,39.1162,6949293.0
2023-02-07,39.0016,39.1687,38.4859,38.9825,5374225.0
2023-02-08,38.6578,38.6769,38.0991,38.4286,6619015.0
2023-02-09,38.4572,38.7246,37.9033,38.1898,6727770.0
2023-02-10,38.3617,38.9252,38.0896,38.8774,8817963.0
2023-02-11,38.3617,38.9252,38.0896,38.8774,8817963.0
2023-02-12,38.3617,38.9252,38.0896,38.8774,8817963.0
2023-02-13,38.887,39.3358,38.8201,39.3358,5163738.0
2023-02-14,39.9375,40.8638,39.651,40.138,8258578.0
2023-02-15,39.8993,40.8924,39.8324,40.7492,8479486.0
2023-02-16,40.3672,40.8542,40.0043,40.5773,6338900.0
2023-02-17,41.007,41.389,40.6012,41.1121,9367004.0
2023-02-18,41.007,41.389,40.6012,41.1121,9367004.0
2023-02-19,41.007,41.389,40.6012,41.1121,9367004.0
2023-02-20,41.007,41.389,40.6012,41.1121,9367004.0
2023-02-21,40.7587,40.9497,40.1858,40.329,6676000.0
2023-02-22,40.2335,40.6059,39.8133,39.9566,6907158.0
2023-02-23,39.9518,40.0712,39.5937,39.9566,5860941.0
2023-02-24,39.5905,39.8939,39.4075,39.8024,7671720.0
2023-02-25,39.5905,39.8939,39.4075,39.8024,7671720.0
2023-02-26,39.5905,39.8939,39.4075,39.8024,7671720.0
2023-02-27,40.024,40.6694,39.8169,39.9084,5390107.0
2023-02-28,39.7543,39.8602,38.8584,38.9066,22622276.0
2023-03-01,38.5983,38.7139,38.0396,38.2901,7707804.0
2023-03-02,38.1745,38.9258,38.083,38.897,8843838.0
2023-03-03,39.0029,39.8988,38.8392,39.8602,7547285.0
2023-03-04,39.0029,39.8988,38.8392,39.8602,7547285.0
2023-03-05,39.0029,39.8988,38.8392,39.8602,7547285.0
2023-03-06,39.9277,40.101,39.5231,39.9662,6484522.0
2023-03-07,40.1107,40.2937,39.1185,39.4942,8039502.0
2023-03-08,39.5327,39.841,39.2582,39.735,4665580.0
2023-03-09,39.8024,40.0818,39.0125,39.0992,5046453.0
2023-03-10,39.3015,39.4006,38.372,38.7043,6166354.0
2023-03-11,39.3015,39.4006,38.372,38.7043,6166354.0
2023-03-12,39.3015,39.4006,38.372,38.7043,6166354.0
2023-03-13,38.6032,39.9951,38.5309,39.8699,10910971.0
2023-03-14,40.101,40.2191,39.3882,39.8217,7436050.0
2023-03-15,39.5231,40.5827,39.1619,40.3033,10791409.0
2023-03-16,40.0529,40.6405,39.682,40.6019,8506728.0
2023-03-17,40.4864,40.7079,39.8265,40.5923,28178198.0
2023-03-18,40.4864,40.7079,39.8265,40.5923,28178198.0
2023-03-19,40.4864,40.7079,39.8265,40.5923,28178198.0
2023-03-20,40.5923,40.8283,40.2455,40.2841,12383252.0
2023-03-21,40.4093,40.4864,38.7573,39.1859,10248757.0
2023-03-22,38.8584,39.2919,38.2034,38.2227,9537169.0
2023-03-23,38.1841,38.8199,37.5484,37.7603,8451991.0
2023-03-24,37.6929,38.7717,37.6254,38.7621,6985036.0
2023-03-25,37.6929,38.7717,37.6254,38.7621,6985036.0
2023-03-26,37.6929,38.7717,37.6254,38.7621,6985036.0
2023-03-27,38.9836,39.4075,38.9162,39.0318,5372074.0
2023-03-28,39.0511,39.7109,38.9644,39.3208,6953388.0
2023-03-29,39.4268,39.8361,39.4171,39.6387,6126691.0
2023-03-30,39.8988,40.3708,39.7061,39.9277,5341419.0
2023-03-31,40.024,40.39,39.8313,40.3515,5378220.0
2023-04-01,40.024,40.39,39.8313,40.3515,5378220.0
2023-04-02,40.024,40.39,39.8313,40.3515,5378220.0
2023-04-03,40.2744,40.6164,39.918,40.2744,5013247.0
2023-04-04,40.2263,40.5249,40.0818,40.3226,4131814.0
2023-04-05,40.4671,41.4978,40.4671,41.3533,7595182.0
2023-04-06,41.546,41.7386,41.1992,41.4785,8745500.0
2023-04-07,41.546,41.7386,41.1992,41.4785,8745500.0
2023-04-08,41.546,41.7386,41.1992,41.4785,8745500.0
2023-04-09,41.546,41.7386,41.1992,41.4785,8745500.0
2023-04-10,41.3533,41.6856,40.8717,41.6712,5005590.0
2023-04-11,41.7579,41.8349,41.4882,41.6712,4589338.0
2023-04-12,41.7097,41.9024,41.3822,41.4978,7717312.0
2023-04-13,41.3726,41.4496,40.4093,41.3148,12061450.0
2023-04-14,40.8572,41.0354,40.3756,40.5827,6651163.0
2023-04-15,40.8572,41.0354,40.3756,40.5827,6651163.0
2023-04-16,40.8572,41.0354,40.3756,40.5827,6651163.0
2023-04-17,40.7657,41.151,40.6501,41.1028,5737280.0
2023-04-18,41.2281,41.4593,41.0162,41.2762,4393573.0
2023-04-19,41.1799,41.5267,41.1799,41.4593,3376965.0
2023-04-20,41.4978,41.5556,41.0932,41.4207,4304816.0
2023-04-21,41.6326,41.729,41.257,41.6326,4430053.0
2023-04-22,41.6326,41.729,41.257,41.6326,4430053.0
2023-04-23,41.6326,41.729,41.257,41.6326,4430053.0
2023-04-24,41.6037,42.018,41.2473,41.8542,4687371.0
2023-04-25,41.7097,42.1046,41.7097,42.0083,3007196.0
2023-04-26,41.729,41.9409,41.045,41.2184,5213776.0
2023-04-27,41.3437,41.6808,41.0643,41.2088,6959378.0
2023-04-28,41.2088,41.4496,40.8139,40.8813,11350478.0
2023-04-29,41.2088,41.4496,40.8139,40.8813,11350478.0
2023-04-30,41.2088,41.4496,40.8139,40.8813,11350478.0
2023-05-01,40.8909,41.8012,40.8331,41.5941,8188490.0
2023-05-02,41.5748,41.7579,40.8235,41.0065,6183910.0
2023-05-03,41.2955,41.6423,40.6501,40.7753,6138797.0
2023-05-04,40.862,41.4882,40.0047,40.9969,6322050.0
2023-05-05,41.0162,41.4641,40.9198,41.2762,3849856.0
2023-05-06,41.0162,41.4641,40.9198,41.2762,3849856.0
2023-05-07,41.0162,41.4641,40.9198,41.2762,3849856.0
2023-05-08,41.2955,41.7338,41.0595,41.1992,4748639.0
2023-05-09,41.0354,41.2377,40.6405,41.0547,5559034.0
2023-05-10,41.1895,41.4689,40.8668,41.3437,5421023.0
2023-05-11,41.2666,41.44,40.679,40.9198,5803429.0
2023-05-12,41.221,41.4687,40.2495,40.5604,8934216.0
2023-05-13,41.221,41.4687,40.2495,40.5604,8934216.0
2023-05-14,41.221,41.4687,40.2495,40.5604,8934216.0
2023-05-15,40.8033,40.8033,39.2829,39.5986,6569363.0
2023-05-16,39.5986,39.6423,38.2093,38.2482,8434577.0
2023-05-17,38.2288,38.6659,37.9373,38.1413,6907349.0
2023-05-18,37.9859,38.3249,37.7722,38.2676,6997486.0
2023-05-19,38.3162,38.8602,38.2871,38.734,11999391.0
2023-05-20,38.3162,38.8602,38.2871,38.734,11999391.0
2023-05-21,38.3162,38.8602,38.2871,38.734,11999391.0
2023-05-22,39.0157,39.3169,38.6319,38.9768,6120674.0
2023-05-23,38.9671,39.5986,38.7145,39.2877,13711975.0
2023-05-24,39.3849,39.5014,38.938,39.006,4638895.0
2023-05-25,38.6271,38.7825,38.0442,38.3842,7033004.0
2023-05-26,38.3453,38.3453,37.6896,38.2676,5802094.0
2023-05-27,38.3453,38.3453,37.6896,38.2676,5802094.0
2023-05-28,38.3453,38.3453,37.6896,38.2676,5802094.0
2023-05-29,38.3453,38.3453,37.6896,38.2676,5802094.0
2023-05-30,38.2676,38.6077,38.1316,38.2191,8406337.0
2023-05-31,38.2191,38.6174,37.845,38.5202,8580226.0
2023-06-01,38.734,38.734,38.083,38.3551,7079493.0
2023-06-02,38.1899,38.8797,37.8887,38.5591,6612221.0
2023-06-03,38.1899,38.8797,37.8887,38.5591,6612221.0
2023-06-04,38.1899,38.8797,37.8887,38.5591,6612221.0
2023-06-05,38.5979,39.1711,38.5688,38.8408,4107768.0
2023-06-06,38.9477,39.0643,38.5882,38.6174,6981184.0
2023-06-07,38.7145,39.346,38.3988,39.1906,7281080.0
2023-06-08,38.7145,39.1906,38.6028,38.9865,8726563.0
2023-06-09,39.0545,39.1993,38.7534,38.938,5853443.0
2023-06-10,39.0545,39.1993,38.7534,38.938,5853443.0
2023-06-11,39.0545,39.1993,38.7534,38.938,5853443.0
2023-06-12,38.9477,39.0351,38.5979,38.7728,4738328.0
2023-06-13,38.7728,38.938,38.5008,38.6659,6149921.0
2023-06-14,38.8602,39.1857,38.7145,38.9768,5335992.0
2023-06-15,39.2343,39.7395,39.1031,39.6569,5717330.0
2023-06-16,39.6957,40.2495,39.6277,40.0358,9594990.0
2023-06-17,39.6957,40.2495,39.6277,40.0358,9594990.0
2023-06-18,39.6957,40.2495,39.6277,40.0358,9594990.0
2023-06-19,39.6957,40.2495,39.6277,40.0358,9594990.0
2023-06-20,40.0358,40.0503,39.5306,39.5792,5585899.0
2023-06-21,39.3849,39.754,38.87,39.7443,4536562.0
2023-06-22,39.8026,39.9289,39.2294,39.3849,3243579.0
2023-06-23,39.4917,39.6277,38.6999,38.734,6851196.0
2023-06-24,39.4917,39.6277,38.6999,38.734,6851196.0
2023-06-25,39.4917,39.6277,38.6999,38.734,6851196.0
2023-06-26,38.9477,39.5889,38.7728,39.414,4784142.0
2023-06-27,39.482,39.7832,39.3169,39.6569,6876713.0
2023-06-28,39.55,39.5986,38.802,38.9477,4246931.0
2023-06-29,38.6659,39.1711,38.5397,38.9671,4549114.0
2023-06-30,39.2586,39.72,39.2391,39.5792,5990809.0
2023-07-01,39.2586,39.72,39.2391,39.5792,5990809.0
2023-07-02,39.2586,39.72,39.2391,39.5792,5990809.0
2023-07-03,39.4626,39.9289,39.2974,39.8803,2197557.0
