,EBIXQ US Equity,EBIXQ US Equity,EBIXQ US Equity,EBIXQ US Equity,EBIXQ US Equity
2021-05-28,27.3308,27.5122,26.7964,26.8651,226730.0
2021-05-29,27.3308,27.5122,26.7964,26.8651,226730.0
2021-05-30,27.3308,27.5122,26.7964,26.8651,226730.0
2021-05-31,27.3308,27.5122,26.7964,26.8651,226730.0
2021-06-01,27.0961,27.9023,26.8011,27.5287,287071.0
2021-06-02,27.6958,28.4824,27.2829,28.4037,427557.0
2021-06-03,28.3251,28.856,27.6958,28.3644,221659.0
2021-06-04,28.62,29.1607,28.3742,28.9051,223035.0
2021-06-05,28.62,29.1607,28.3742,28.9051,223035.0
2021-06-06,28.62,29.1607,28.3742,28.9051,223035.0
2021-06-07,29.0329,29.9768,28.8068,29.9276,549374.0
2021-06-08,30.0259,33.349,29.6032,33.0049,768029.0
2021-06-09,32.9656,34.3715,32.9656,34.1946,643844.0
2021-06-10,34.1946,34.9811,32.9361,33.8505,402987.0
2021-06-11,33.9684,36.1412,33.9684,36.1216,526950.0
2021-06-12,33.9684,36.1412,33.9684,36.1216,526950.0
2021-06-13,33.9684,36.1412,33.9684,36.1216,526950.0
2021-06-14,36.4853,37.1342,34.9123,35.0303,574610.0
2021-06-15,35.0598,35.1974,33.9013,34.2732,296857.0
2021-06-16,33.8996,34.7943,33.5653,34.6763,241235.0
2021-06-17,34.6567,35.8463,34.2044,35.0598,262021.0
2021-06-18,34.1946,34.5878,31.835,32.4544,450971.0
2021-06-19,34.1946,34.5878,31.835,32.4544,450971.0
2021-06-20,34.1946,34.5878,31.835,32.4544,450971.0
2021-06-21,32.651,33.7226,31.9431,33.5752,285024.0
2021-06-22,33.4965,33.4965,32.8673,33.2901,227719.0
2021-06-23,33.4769,34.8385,33.4277,34.6567,264022.0
2021-06-24,34.9614,36.4755,34.7058,36.2002,309061.0
2021-06-25,36.1216,36.387,35.1777,35.2367,806396.0
2021-06-26,36.1216,36.387,35.1777,35.2367,806396.0
2021-06-27,36.1216,36.387,35.1777,35.2367,806396.0
2021-06-28,35.453,35.7234,34.5485,34.578,233472.0
2021-06-29,34.5288,34.578,33.2802,33.9389,240442.0
2021-06-30,33.7718,34.2831,33.2606,33.3294,323615.0
2021-07-01,33.0836,33.6342,32.3216,32.9066,297240.0
2021-07-02,33.2606,33.2606,31.5874,31.8546,232230.0
2021-07-03,33.2606,33.2606,31.5874,31.8546,232230.0
2021-07-04,33.2606,33.2606,31.5874,31.8546,232230.0
2021-07-05,33.2606,33.2606,31.5874,31.8546,232230.0
2021-07-06,31.7563,31.7563,30.9108,31.4024,200551.0
2021-07-07,31.4319,32.2872,30.2816,31.0484,201463.0
2021-07-08,29.9669,31.0878,29.4164,30.5765,223180.0
2021-07-09,31.2451,32.9066,30.5863,32.3069,243199.0
2021-07-10,31.2451,32.9066,30.5863,32.3069,243199.0
2021-07-11,31.2451,32.9066,30.5863,32.3069,243199.0
2021-07-12,32.3167,32.4544,31.5504,32.0906,151327.0
2021-07-13,31.9333,31.9333,31.1664,31.2451,168177.0
2021-07-14,31.54,31.8546,30.5274,30.6355,148501.0
2021-07-15,30.4782,30.7731,29.2001,29.7408,218309.0
2021-07-16,30.1931,30.3012,28.4332,28.7085,269159.0
2021-07-17,30.1931,30.3012,28.4332,28.7085,269159.0
2021-07-18,30.1931,30.3012,28.4332,28.7085,269159.0
2021-07-19,28.1579,28.6102,27.4009,28.3054,196863.0
2021-07-20,28.3742,29.9276,27.922,29.4459,211708.0
2021-07-21,29.5442,30.4781,29.4901,30.2521,145264.0
2021-07-22,30.6601,31.3532,29.2492,29.4065,98996.0
2021-07-23,29.5835,29.5835,28.5905,28.9641,102456.0
2021-07-24,29.5835,29.5835,28.5905,28.9641,102456.0
2021-07-25,29.5835,29.5835,28.5905,28.9641,102456.0
2021-07-26,29.0329,30.1341,29.0329,29.9178,88402.0
2021-07-27,29.6523,29.8195,28.4627,29.1214,113124.0
2021-07-28,29.3476,30.3209,29.0821,30.0063,151606.0
2021-07-29,30.4094,30.6748,30.0653,30.1537,94730.0
2021-07-30,29.731,30.4182,29.5147,29.7113,102426.0
2021-07-31,29.731,30.4182,29.5147,29.7113,102426.0
2021-08-01,29.731,30.4182,29.5147,29.7113,102426.0
2021-08-02,29.9768,30.5175,29.495,29.6523,139957.0
2021-08-03,29.5442,30.1341,28.8347,29.8588,172408.0
2021-08-04,29.5737,29.9276,29.1558,29.2296,107095.0
2021-08-05,29.4262,30.1439,29.2197,29.6032,92883.0
2021-08-06,29.8883,30.0314,29.3082,29.7998,99413.0
2021-08-07,29.8883,30.0314,29.3082,29.7998,99413.0
2021-08-08,29.8883,30.0314,29.3082,29.7998,99413.0
2021-08-09,28.0891,30.4389,27.7057,30.1046,184929.0
2021-08-10,30.1243,30.8125,29.6523,30.4585,194414.0
2021-08-11,30.4782,30.7043,29.8391,30.6945,131150.0
2021-08-12,30.6355,30.6355,29.7506,30.0456,98102.0
2021-08-13,29.9768,30.1243,28.9385,29.0329,101877.0
2021-08-14,29.9768,30.1243,28.9385,29.0329,101877.0
2021-08-15,29.9768,30.1243,28.9385,29.0329,101877.0
2021-08-16,27.3748,29.1509,27.3748,28.5217,139352.0
2021-08-17,28.1579,28.5315,27.7401,28.0694,122273.0
2021-08-18,28.5315,28.5315,27.6762,27.7745,96395.0
2021-08-19,27.3714,27.627,26.7422,26.9388,174246.0
2021-08-20,26.752,27.3812,26.457,27.3812,168266.0
2021-08-21,26.752,27.3812,26.457,27.3812,168266.0
2021-08-22,26.752,27.3812,26.457,27.3812,168266.0
2021-08-23,27.745,28.4725,27.2632,28.4529,165199.0
2021-08-24,28.4922,28.9346,28.0793,28.6888,120953.0
2021-08-25,28.856,29.1607,28.4135,28.4922,99873.0
2021-08-26,28.3152,28.6397,27.3714,27.3812,108842.0
2021-08-27,27.6467,28.5217,27.5975,28.2366,131390.0
2021-08-28,27.6467,28.5217,27.5975,28.2366,131390.0
2021-08-29,27.6467,28.5217,27.5975,28.2366,131390.0
2021-08-30,28.2857,28.5119,27.7597,27.863,98804.0
2021-08-31,28.0006,29.0526,28.0006,28.2956,151933.0
2021-09-01,28.3349,29.0428,28.3349,28.4824,110837.0
2021-09-02,28.6253,29.059,28.2704,28.6647,74944.0
2021-09-03,28.6352,28.9802,27.6001,28.1817,130264.0
2021-09-04,28.6352,28.9802,27.6001,28.1817,130264.0
2021-09-05,28.6352,28.9802,27.6001,28.1817,130264.0
2021-09-06,28.6352,28.9802,27.6001,28.1817,130264.0
2021-09-07,28.0043,28.2902,27.1861,27.2354,105545.0
2021-09-08,27.0974,27.6396,26.3622,27.3636,184064.0
2021-09-09,27.3044,27.8071,26.6046,27.0087,91682.0
2021-09-10,27.4227,27.6001,26.3089,26.4074,100212.0
2021-09-11,27.4227,27.6001,26.3089,26.4074,100212.0
2021-09-12,27.4227,27.6001,26.3089,26.4074,100212.0
2021-09-13,26.6046,27.2305,26.299,26.9791,103120.0
2021-09-14,27.1073,27.2256,26.3286,27.1861,200004.0
2021-09-15,27.334,28.0733,26.9791,27.3931,140346.0
2021-09-16,27.3537,27.7381,26.8707,26.8904,108663.0
2021-09-17,27.0284,27.472,26.5449,27.3636,396724.0
2021-09-18,27.0284,27.472,26.5449,27.3636,396724.0
2021-09-19,27.0284,27.472,26.5449,27.3636,396724.0
2021-09-20,26.437,26.8411,25.9343,26.575,142119.0
2021-09-21,26.7031,27.3044,26.3089,26.3187,125670.0
2021-09-22,26.7721,27.1369,26.3768,26.851,110358.0
2021-09-23,26.9989,27.886,26.9989,27.5804,98001.0
2021-09-24,27.4523,27.8269,27.2157,27.472,141642.0
2021-09-25,27.4523,27.8269,27.2157,27.472,141642.0
2021-09-26,27.4523,27.8269,27.2157,27.472,141642.0
2021-09-27,27.472,28.9457,27.472,28.645,181442.0
2021-09-28,28.5859,28.5859,27.0284,27.3044,211164.0
2021-09-29,27.5804,27.5804,26.4173,26.4961,126995.0
2021-09-30,26.5356,26.8855,26.4173,26.5454,154694.0
2021-10-01,26.6736,27.7381,26.6736,27.6001,153160.0
2021-10-02,26.6736,27.7381,26.6736,27.6001,153160.0
2021-10-03,26.6736,27.7381,26.6736,27.6001,153160.0
2021-10-04,27.5607,27.9057,26.4863,26.6637,147346.0
2021-10-05,26.7031,27.0222,26.3976,26.6933,132401.0
2021-10-06,26.4271,27.4227,26.161,27.4129,237510.0
2021-10-07,27.679,28.373,27.6199,27.7579,260885.0
2021-10-08,27.9451,28.8092,27.6199,27.8269,119784.0
2021-10-09,27.9451,28.8092,27.6199,27.8269,119784.0
2021-10-10,27.9451,28.8092,27.6199,27.8269,119784.0
2021-10-11,27.7776,28.2557,27.1723,27.2059,105614.0
2021-10-12,27.403,27.5311,26.8117,27.334,101376.0
2021-10-13,27.3734,27.8071,27.2385,27.7381,70372.0
2021-10-14,28.2606,29.2857,28.231,29.2364,175068.0
2021-10-15,29.7687,30.3306,29.404,29.956,224681.0
2021-10-16,29.7687,30.3306,29.404,29.956,224681.0
2021-10-17,29.7687,30.3306,29.404,29.956,224681.0
2021-10-18,29.5322,30.577,29.4237,29.4434,136829.0
2021-10-19,29.4927,30.5474,29.3153,30.4489,109861.0
2021-10-20,30.3109,30.6756,30.0644,30.3503,108345.0
2021-10-21,30.2714,31.336,29.6504,31.0502,169039.0
2021-10-22,31.1487,31.3755,30.5031,30.8235,169269.0
2021-10-23,31.1487,31.3755,30.5031,30.8235,169269.0
2021-10-24,31.1487,31.3755,30.5031,30.8235,169269.0
2021-10-25,31.0009,32.716,30.8727,31.336,301319.0
2021-10-26,31.4642,31.888,31.2079,31.3065,131386.0
2021-10-27,31.2473,31.2917,30.3306,30.37,134031.0
2021-10-28,30.5179,31.6071,30.4489,31.5135,163585.0
2021-10-29,31.6022,32.5879,31.2769,32.3415,265343.0
2021-10-30,31.6022,32.5879,31.2769,32.3415,265343.0
2021-10-31,31.6022,32.5879,31.2769,32.3415,265343.0
2021-11-01,32.6963,35.3775,32.6963,34.5495,295643.0
2021-11-02,34.5002,35.3479,33.889,35.1606,176645.0
2021-11-03,34.9142,38.0488,34.5199,37.6151,365141.0
2021-11-04,37.7333,39.1626,37.0729,37.7728,318135.0
2021-11-05,38.4825,38.6106,37.7094,38.2755,203176.0
2021-11-06,38.4825,38.6106,37.7094,38.2755,203176.0
2021-11-07,38.4825,38.6106,37.7094,38.2755,203176.0
2021-11-08,38.6303,39.3105,37.4278,37.9601,264223.0
2021-11-09,33.0512,36.2252,29.8772,34.5495,841440.0
2021-11-10,34.4608,37.0071,34.101,34.8156,407500.0
2021-11-11,35.2,36.4125,35.062,35.9689,144529.0
2021-11-12,35.9689,36.6195,35.7323,35.7915,138536.0
2021-11-13,35.9689,36.6195,35.7323,35.7915,138536.0
2021-11-14,35.9689,36.6195,35.7323,35.7915,138536.0
2021-11-15,35.8703,36.8758,35.5449,35.821,172725.0
2021-11-16,35.8013,36.3238,35.1212,35.8309,186919.0
2021-11-17,35.6929,35.89,35.131,35.4958,129378.0
2021-11-18,35.5056,35.6732,34.6361,35.0128,148959.0
2021-11-19,34.5988,35.1508,33.8694,34.165,142695.0
2021-11-20,34.5988,35.1508,33.8694,34.165,142695.0
2021-11-21,34.5988,35.1508,33.8694,34.165,142695.0
2021-11-22,34.3425,35.0719,33.416,34.2932,139803.0
2021-11-23,34.2932,34.7959,33.2483,34.441,185254.0
2021-11-24,34.096,34.8945,33.5244,34.786,149356.0
2021-11-25,34.096,34.8945,33.5244,34.786,149356.0
2021-11-26,32.9822,33.5046,30.8235,31.1734,225974.0
2021-11-27,32.9822,33.5046,30.8235,31.1734,225974.0
2021-11-28,32.9822,33.5046,30.8235,31.1734,225974.0
2021-11-29,31.543,31.6022,30.163,31.267,316303.0
2021-11-30,30.689,30.7673,28.8809,30.195,378072.0
2021-12-01,31.8994,31.8994,29.3255,30.0369,279282.0
2021-12-02,30.0468,31.6672,29.7503,31.4103,258989.0
2021-12-03,31.4202,31.4202,29.1872,29.9381,201250.0
2021-12-04,31.4202,31.4202,29.1872,29.9381,201250.0
2021-12-05,31.4202,31.4202,29.1872,29.9381,201250.0
2021-12-06,30.2049,31.6474,29.2563,31.4103,199921.0
2021-12-07,32.2798,33.7717,31.6178,32.507,217358.0
2021-12-08,32.5663,32.754,31.6869,31.7956,166316.0
2021-12-09,31.43,31.6968,30.521,30.5507,171405.0
2021-12-10,30.8372,31.3609,30.0171,30.2839,126954.0
2021-12-11,30.8372,31.3609,30.0171,30.2839,126954.0
2021-12-12,30.8372,31.3609,30.0171,30.2839,126954.0
2021-12-13,30.0072,30.2345,29.3403,29.4737,177901.0
2021-12-14,28.9797,30.027,27.9274,28.5943,323501.0
2021-12-15,28.6437,29.7701,27.4976,29.5231,233081.0
2021-12-16,30.0369,30.1159,28.7722,29.0785,224788.0
2021-12-17,28.6635,30.2543,27.7545,29.9776,1312330.0
2021-12-18,28.6635,30.2543,27.7545,29.9776,1312330.0
2021-12-19,28.6635,30.2543,27.7545,29.9776,1312330.0
2021-12-20,29.0587,29.0686,27.962,28.4264,238792.0
2021-12-21,29.2168,29.8887,28.7129,29.7503,144539.0
2021-12-22,29.2761,30.0369,29.2761,29.9381,111103.0
2021-12-23,30.2049,31.1139,30.106,30.4617,125802.0
2021-12-24,30.2049,31.1139,30.106,30.4617,125802.0
2021-12-25,30.2049,31.1139,30.106,30.4617,125802.0
2021-12-26,30.2049,31.1139,30.106,30.4617,125802.0
2021-12-27,30.4617,31.1929,30.2576,30.61,96296.0
2021-12-28,30.4716,30.7878,30.1752,30.2641,93119.0
2021-12-29,30.1851,30.6297,29.7108,30.5606,123583.0
2021-12-30,30.6297,30.9755,29.8887,30.0764,77658.0
2021-12-31,29.9282,30.7285,29.9282,30.0369,90891.0
2022-01-01,29.9282,30.7285,29.9282,30.0369,90891.0
2022-01-02,29.9282,30.7285,29.9282,30.0369,90891.0
2022-01-03,30.2345,31.2127,30.0863,31.0842,123005.0
2022-01-04,31.3806,31.6375,30.857,31.0249,308033.0
2022-01-05,30.9163,31.3312,29.5527,29.6812,128796.0
2022-01-06,29.5824,31.3015,29.5824,30.5803,170872.0
2022-01-07,30.6297,31.3016,29.8096,29.8986,177502.0
2022-01-08,30.6297,31.3016,29.8096,29.8986,177502.0
2022-01-09,30.6297,31.3016,29.8096,29.8986,177502.0
2022-01-10,29.4836,29.9381,28.5054,29.9381,102350.0
2022-01-11,29.948,31.0645,29.8195,30.689,156068.0
2022-01-12,30.9558,35.7281,30.9558,35.3724,786020.0
2022-01-13,35.3724,36.0443,30.1358,30.2839,434543.0
2022-01-14,29.9677,31.7561,29.8982,31.598,218602.0
2022-01-15,29.9677,31.7561,29.8982,31.598,218602.0
2022-01-16,29.9677,31.7561,29.8982,31.598,218602.0
2022-01-17,29.9677,31.7561,29.8982,31.598,218602.0
2022-01-18,30.8668,31.6968,30.4914,31.1237,163706.0
2022-01-19,31.0645,31.1435,30.2246,30.3629,177177.0
2022-01-20,30.6989,31.2818,29.612,29.7405,131375.0
2022-01-21,29.2958,30.6297,29.0796,29.3848,203770.0
2022-01-22,29.2958,30.6297,29.0796,29.3848,203770.0
2022-01-23,29.2958,30.6297,29.0796,29.3848,203770.0
2022-01-24,28.7228,30.027,27.547,29.8492,242370.0
2022-01-25,28.8809,30.1653,28.8018,29.6417,179187.0
2022-01-26,30.4222,31.2028,29.0291,29.1773,138244.0
2022-01-27,29.6318,29.9875,27.7841,28.0311,143089.0
2022-01-28,28.2287,28.6635,27.1814,28.6635,234213.0
2022-01-29,28.2287,28.6635,27.1814,28.6635,234213.0
2022-01-30,28.2287,28.6635,27.1814,28.6635,234213.0
2022-01-31,28.3769,30.4222,28.3769,30.027,223777.0
2022-02-01,30.3135,30.8471,29.4045,29.6515,247551.0
2022-02-02,29.8986,30.1851,28.6437,28.8315,398869.0
2022-02-03,28.0805,28.6931,27.048,27.1518,451320.0
2022-02-04,26.9541,27.7545,26.4799,27.4679,366610.0
2022-02-05,26.9541,27.7545,26.4799,27.4679,366610.0
2022-02-06,26.9541,27.7545,26.4799,27.4679,366610.0
2022-02-07,27.6359,28.0509,26.4996,26.5886,248180.0
2022-02-08,26.5095,27.4284,26.5095,27.1814,256591.0
2022-02-09,27.8138,29.3354,27.1616,29.3354,400686.0
2022-02-10,28.5449,29.7472,27.9718,28.1102,354395.0
2022-02-11,28.0212,29.0982,28.0212,28.3275,320261.0
2022-02-12,28.0212,29.0982,28.0212,28.3275,320261.0
2022-02-13,28.0212,29.0982,28.0212,28.3275,320261.0
2022-02-14,28.3967,31.7956,28.3671,31.5486,521724.0
2022-02-15,31.8055,33.5939,31.8055,33.5346,265725.0
2022-02-16,33.3567,33.9595,32.675,32.8627,387341.0
2022-02-17,32.843,32.843,31.0546,31.2225,280197.0
2022-02-18,31.3115,31.3115,29.6417,29.7997,288542.0
2022-02-19,31.3115,31.3115,29.6417,29.7997,288542.0
2022-02-20,31.3115,31.3115,29.6417,29.7997,288542.0
2022-02-21,31.3115,31.3115,29.6417,29.7997,288542.0
2022-02-22,29.5033,31.598,29.3946,30.689,326247.0
2022-02-23,30.9755,31.4877,30.195,30.3037,226853.0
2022-02-24,29.0982,29.9084,28.3177,29.8096,384872.0
2022-02-25,29.8986,30.0171,28.8611,29.2958,147081.0
2022-02-26,29.8986,30.0171,28.8611,29.2958,147081.0
2022-02-27,29.8986,30.0171,28.8611,29.2958,147081.0
2022-02-28,28.6734,29.5624,28.5844,29.1575,305478.0
2022-03-01,28.9994,29.2901,25.7438,25.9463,464151.0
2022-03-02,26.1835,27.7644,25.6894,26.9541,390252.0
2022-03-03,26.9789,27.8578,26.0079,26.2259,270423.0
2022-03-04,25.8098,26.0377,23.9174,24.4524,348661.0
2022-03-05,25.8098,26.0377,23.9174,24.4524,348661.0
2022-03-06,25.8098,26.0377,23.9174,24.4524,348661.0
2022-03-07,24.5218,25.2351,24.1354,24.3137,272026.0
2022-03-08,24.3137,25.8593,23.9967,25.1361,391573.0
2022-03-09,26.7411,31.8337,26.0773,31.5959,955486.0
2022-03-10,33.6865,44.0104,33.4883,41.5136,3704040.0
2022-03-11,40.2752,42.4945,38.1153,38.6404,1566946.0
2022-03-12,40.2752,42.4945,38.1153,38.6404,1566946.0
2022-03-13,40.2752,42.4945,38.1153,38.6404,1566946.0
2022-03-14,38.7593,39.1358,31.7545,32.1211,757571.0
2022-03-15,32.2399,32.7948,31.1699,31.7842,322961.0
2022-03-16,32.1111,34.1323,32.1012,34.0432,367340.0
2022-03-17,33.2208,35.1429,32.5273,34.9745,266028.0
2022-03-18,34.6376,35.2915,34.4989,34.9844,324384.0
2022-03-19,34.6376,35.2915,34.4989,34.9844,324384.0
2022-03-20,34.6376,35.2915,34.4989,34.9844,324384.0
2022-03-21,34.9844,35.5853,34.1819,34.5485,234650.0
2022-03-22,35.0042,36.4012,34.4197,35.8464,293469.0
2022-03-23,35.2519,37.1938,35.2519,35.6185,207899.0
2022-03-24,35.886,36.5003,34.8853,35.1925,166968.0
2022-03-25,35.4303,35.5591,34.2909,34.6079,227376.0
2022-03-26,35.4303,35.5591,34.2909,34.6079,227376.0
2022-03-27,35.4303,35.5591,34.2909,34.6079,227376.0
2022-03-28,34.4692,35.4976,34.063,34.4791,262611.0
2022-03-29,35.1627,37.5158,35.1627,37.2434,309373.0
2022-03-30,37.0948,37.3226,35.2024,35.2321,231349.0
2022-03-31,35.1826,35.5194,32.7552,32.8443,400748.0
2022-04-01,33.2109,33.845,31.9724,32.6957,364470.0
2022-04-02,33.2109,33.845,31.9724,32.6957,364470.0
2022-04-03,33.2109,33.845,31.9724,32.6957,364470.0
2022-04-04,32.6561,35.0439,32.5471,34.5187,327512.0
2022-04-05,34.2512,34.4791,33.2109,33.2803,375196.0
2022-04-06,32.5966,33.1019,31.913,32.0121,329024.0
2022-04-07,32.0121,33.1713,32.0121,32.8939,280861.0
2022-04-08,32.5669,32.8146,31.804,31.8734,250237.0
2022-04-09,32.5669,32.8146,31.804,31.8734,250237.0
2022-04-10,32.5669,32.8146,31.804,31.8734,250237.0
2022-04-11,31.804,32.8146,31.6158,31.9724,269802.0
2022-04-12,32.7452,33.1316,31.6158,31.7247,244352.0
2022-04-13,31.8139,33.1366,31.8139,32.8245,84674.0
2022-04-14,32.7056,33.2505,31.804,31.8139,137449.0
2022-04-15,32.7056,33.2505,31.804,31.8139,137449.0
2022-04-16,32.7056,33.2505,31.804,31.8139,137449.0
2022-04-17,32.7056,33.2505,31.804,31.8139,137449.0
2022-04-18,31.5167,32.5966,30.7736,31.9427,158391.0
2022-04-19,31.7049,33.0128,31.695,32.6759,147851.0
2022-04-20,32.9137,32.9137,31.9031,31.9229,151420.0
2022-04-21,32.5075,32.973,31.0807,31.1996,162386.0
2022-04-22,30.9222,31.5167,29.4856,29.654,342498.0
2022-04-23,30.9222,31.5167,29.4856,29.654,342498.0
2022-04-24,30.9222,31.5167,29.4856,29.654,342498.0
2022-04-25,29.119,29.9116,28.1184,29.872,284830.0
2022-04-26,29.1983,29.9413,28.5543,29.2478,191374.0
2022-04-27,29.5351,30.3178,29.2082,29.3865,223856.0
2022-04-28,30.0206,30.4417,29.0992,30.1197,136797.0
2022-04-29,30.7439,30.7439,29.4608,29.5252,172819.0
2022-04-30,30.7439,30.7439,29.4608,29.5252,172819.0
2022-05-01,30.7439,30.7439,29.4608,29.5252,172819.0
2022-05-02,29.6738,30.09,28.5741,30.08,311260.0
2022-05-03,30.2287,30.5852,29.3865,30.1593,238438.0
2022-05-04,30.2782,31.0015,29.1503,30.8033,134639.0
2022-05-05,30.2188,30.2188,28.6731,29.7036,303654.0
2022-05-06,29.5549,29.6441,28.7623,29.2082,273386.0
2022-05-07,29.5549,29.6441,28.7623,29.2082,273386.0
2022-05-08,29.5549,29.6441,28.7623,29.2082,273386.0
2022-05-09,28.4849,28.9704,27.078,27.8211,419878.0
2022-05-10,27.4248,29.0695,26.9195,27.504,301979.0
2022-05-11,27.2761,29.1685,27.1573,27.7022,351283.0
2022-05-12,27.3158,28.039,25.5255,27.0086,386376.0
2022-05-13,27.7616,29.9116,27.7616,29.763,510546.0
2022-05-14,27.7616,29.9116,27.7616,29.763,510546.0
2022-05-15,27.7616,29.9116,27.7616,29.763,510546.0
2022-05-16,29.446,30.4764,28.9307,30.1395,359196.0
2022-05-17,30.833,32.3093,30.5259,32.1706,354340.0
2022-05-18,31.4374,33.1118,30.0602,30.5853,400769.0
2022-05-19,30.2881,30.7141,28.9307,29.2676,281533.0
2022-05-20,29.8819,30.407,27.3653,29.0992,317918.0
2022-05-21,29.8819,30.407,27.3653,29.0992,317918.0
2022-05-22,29.8819,30.407,27.3653,29.0992,317918.0
2022-05-23,29.5748,29.7531,28.3858,29.7036,247727.0
2022-05-24,29.2676,29.2676,26.751,27.395,289589.0
2022-05-25,27.3158,29.1487,26.9987,28.7029,255465.0
2022-05-26,28.8812,29.4658,28.4849,28.8911,207793.0
2022-05-27,29.2478,29.9413,28.7722,29.9314,270669.0
2022-05-28,29.2478,29.9413,28.7722,29.9314,270669.0
2022-05-29,29.2478,29.9413,28.7722,29.9314,270669.0
2022-05-30,29.2478,29.9413,28.7722,29.9314,270669.0
2022-05-31,29.7234,29.9314,28.6081,28.8812,330564.0
2022-06-01,29.3072,29.7432,28.2372,29.5748,262857.0
2022-06-02,29.689,31.8643,29.689,31.4074,403122.0
2022-06-03,30.4389,31.2782,30.3048,30.8611,314841.0
2022-06-04,30.4389,31.2782,30.3048,30.8611,314841.0
2022-06-05,30.4389,31.2782,30.3048,30.8611,314841.0
2022-06-06,31.2385,32.3708,30.285,30.8313,220298.0
2022-06-07,30.3048,31.8444,30.3048,31.7153,156817.0
2022-06-08,31.3974,31.3974,29.1228,29.5996,225583.0
2022-06-09,29.4307,29.6393,28.6163,28.8248,149140.0
2022-06-10,28.1296,28.1296,25.5172,25.557,438359.0
2022-06-11,28.1296,28.1296,25.5172,25.557,438359.0
2022-06-12,28.1296,28.1296,25.5172,25.557,438359.0
2022-06-13,24.375,24.375,22.309,23.0142,641093.0
2022-06-14,23.2029,23.7989,22.3487,22.8652,384224.0
2022-06-15,23.193,23.6747,22.5175,23.2426,772622.0
2022-06-16,13.6575,17.432,12.4159,14.4919,8971955.0
2022-06-17,14.8296,16.5678,14.6508,16.5182,2911289.0
2022-06-18,14.8296,16.5678,14.6508,16.5182,2911289.0
2022-06-19,14.8296,16.5678,14.6508,16.5182,2911289.0
2022-06-20,14.8296,16.5678,14.6508,16.5182,2911289.0
2022-06-21,16.1606,16.7268,15.505,15.5547,1175954.0
2022-06-22,15.1971,16.7466,15.0018,16.4089,727531.0
2022-06-23,16.5579,16.5678,15.8924,16.2996,500857.0
2022-06-24,16.5877,18.3657,16.5778,18.0081,763759.0
2022-06-25,16.5877,18.3657,16.5778,18.0081,763759.0
2022-06-26,16.5877,18.3657,16.5778,18.0081,763759.0
2022-06-27,18.0279,18.4749,17.4717,18.2167,531609.0
2022-06-28,18.2763,18.4749,17.3823,17.4121,398708.0
2022-06-29,17.1042,17.134,16.1209,16.8559,638286.0
2022-06-30,16.5281,16.9353,16.3294,16.7863,447707.0
2022-07-01,16.6572,17.0843,16.0215,16.697,478541.0
2022-07-02,16.6572,17.0843,16.0215,16.697,478541.0
2022-07-03,16.6572,17.0843,16.0215,16.697,478541.0
2022-07-04,16.6572,17.0843,16.0215,16.697,478541.0
2022-07-05,16.389,17.6803,15.952,17.581,420313.0
2022-07-06,17.4518,17.5512,17.0645,17.2532,323120.0
2022-07-07,17.5412,18.753,17.5104,18.2365,439241.0
2022-07-08,18.2266,18.9865,18.0776,18.5643,351723.0
2022-07-09,18.2266,18.9865,18.0776,18.5643,351723.0
2022-07-10,18.2266,18.9865,18.0776,18.5643,351723.0
2022-07-11,18.1769,18.5742,17.2929,17.8392,322319.0
2022-07-12,17.5313,18.5345,17.5313,18.3061,272241.0
2022-07-13,17.581,18.7332,17.5412,18.4848,245570.0
2022-07-14,18.0975,18.4997,17.9584,18.3259,337376.0
2022-07-15,18.9517,18.9716,18.4004,18.8226,324053.0
2022-07-16,18.9517,18.9716,18.4004,18.8226,324053.0
2022-07-17,18.9517,18.9716,18.4004,18.8226,324053.0
2022-07-18,19.1205,19.647,18.912,19.0411,407517.0
2022-07-19,19.5477,20.1436,19.4682,19.7165,371683.0
2022-07-20,19.8655,20.8598,19.3689,20.7694,315143.0
2022-07-21,20.68,21.9613,20.2727,21.6832,359135.0
2022-07-22,21.5143,22.2494,21.2859,21.9911,280320.0
2022-07-23,21.5143,22.2494,21.2859,21.9911,280320.0
2022-07-24,21.5143,22.2494,21.2859,21.9911,280320.0
2022-07-25,21.7329,21.9911,20.9879,21.1071,296726.0
2022-07-26,20.978,21.3256,20.4019,21.1866,197269.0
2022-07-27,21.4448,22.3288,21.0276,21.9911,209208.0
2022-07-28,21.7229,22.8751,21.6633,22.7957,181624.0
2022-07-29,22.9745,23.6399,22.7559,23.5009,229908.0
2022-07-30,22.9745,23.6399,22.7559,23.5009,229908.0
2022-07-31,22.9745,23.6399,22.7559,23.5009,229908.0
2022-08-01,23.1234,23.3668,22.5275,22.5871,285873.0
2022-08-02,22.3984,22.6665,22.1451,22.3288,218921.0
2022-08-03,22.6765,24.514,22.3835,24.4147,367366.0
2022-08-04,24.375,24.7723,23.635,23.7591,223999.0
2022-08-05,23.2724,24.6432,22.9338,23.9777,151393.0
2022-08-06,23.2724,24.6432,22.9338,23.9777,151393.0
2022-08-07,23.2724,24.6432,22.9338,23.9777,151393.0
2022-08-08,23.8883,25.3186,23.8883,24.4942,286399.0
2022-08-09,22.8553,23.1224,20.1933,20.7793,718877.0
2022-08-10,21.6137,24.3551,21.4051,23.5009,579553.0
