,LAD US Equity,LAD US Equity,LAD US Equity,LAD US Equity,LAD US Equity
2021-05-30,353.2244,354.2042,344.0831,345.2405,368151.0
2021-05-31,353.2244,354.2042,344.0831,345.2405,368151.0
2021-06-01,349.6346,353.3028,343.2886,349.9484,448795.0
2021-06-02,352.6849,352.6849,339.3653,341.8174,543161.0
2021-06-03,341.3858,341.3858,331.6757,331.8914,414109.0
2021-06-04,333.4804,333.4804,326.7029,331.0479,482172.0
2021-06-05,333.4804,333.4804,326.7029,331.0479,482172.0
2021-06-06,333.4804,333.4804,326.7029,331.0479,482172.0
2021-06-07,331.0479,332.0189,324.7844,328.8803,365249.0
2021-06-08,330.636,331.5187,324.8785,328.537,380690.0
2021-06-09,329.6454,331.1362,321.0337,321.9949,382837.0
2021-06-10,324.0939,325.6338,318.6405,321.5634,367387.0
2021-06-11,322.6913,331.0381,321.7105,327.5856,312809.0
2021-06-12,322.6913,331.0381,321.7105,327.5856,312809.0
2021-06-13,322.6913,331.0381,321.7105,327.5856,312809.0
2021-06-14,326.9383,329.7238,322.3382,324.5843,351973.0
2021-06-15,327.5464,333.1273,325.0551,332.4505,518689.0
2021-06-16,331.6364,332.6173,322.5393,328.5763,413493.0
2021-06-17,329.0471,330.4104,316.11,317.9833,477245.0
2021-06-18,310.4898,315.6735,306.8118,307.1354,645449.0
2021-06-19,310.4898,315.6735,306.8118,307.1354,645449.0
2021-06-20,310.4898,315.6735,306.8118,307.1354,645449.0
2021-06-21,310.3525,320.8276,310.1858,316.1296,340245.0
2021-06-22,314.0355,320.0333,312.0003,319.0132,277166.0
2021-06-23,320.5629,320.5629,311.0489,318.3463,327744.0
2021-06-24,320.8277,326.4184,317.2085,323.476,402776.0
2021-06-25,325.3297,337.9431,323.7212,335.1968,4096462.0
2021-06-26,325.3297,337.9431,323.7212,335.1968,4096462.0
2021-06-27,325.3297,337.9431,323.7212,335.1968,4096462.0
2021-06-28,336.8838,336.8838,327.3895,328.9294,277169.0
2021-06-29,332.0091,333.1518,328.4782,330.3515,229008.0
2021-06-30,329.7827,337.8745,329.1157,337.0506,499801.0
2021-07-01,341.1504,348.5066,337.6783,346.4371,432950.0
2021-07-02,345.9074,347.8789,340.6306,341.9841,215581.0
2021-07-03,345.9074,347.8789,340.6306,341.9841,215581.0
2021-07-04,345.9074,347.8789,340.6306,341.9841,215581.0
2021-07-05,345.9074,347.8789,340.6306,341.9841,215581.0
2021-07-06,338.1883,341.3172,332.1072,336.0796,299812.0
2021-07-07,336.315,340.2285,330.4496,337.4331,208391.0
2021-07-08,330.8616,344.0733,324.5353,338.3747,240879.0
2021-07-09,345.2503,352.8909,344.2694,352.0964,288417.0
2021-07-10,345.2503,352.8909,344.2694,352.0964,288417.0
2021-07-11,345.2503,352.8909,344.2694,352.0964,288417.0
2021-07-12,351.861,357.8637,347.2119,354.4602,350942.0
2021-07-13,352.8419,352.8709,346.7019,348.3006,190505.0
2021-07-14,352.4005,355.3037,348.0358,350.1544,239810.0
2021-07-15,346.0055,355.7353,340.8464,342.5236,250054.0
2021-07-16,345.368,346.5792,334.2552,334.3827,217869.0
2021-07-17,345.368,346.5792,334.2552,334.3827,217869.0
2021-07-18,345.368,346.5792,334.2552,334.3827,217869.0
2021-07-19,327.3306,335.0595,324.653,329.3609,333090.0
2021-07-20,330.5869,355.8628,330.5869,348.742,672605.0
2021-07-21,369.7905,378.3918,358.9818,364.0134,1043848.0
2021-07-22,363.9546,378.1057,363.9546,368.1721,430991.0
2021-07-23,368.3291,372.5368,362.6821,372.4583,271117.0
2021-07-24,368.3291,372.5368,362.6821,372.4583,271117.0
2021-07-25,368.3291,372.5368,362.6821,372.4583,271117.0
2021-07-26,372.7134,375.9991,362.6256,365.3376,290891.0
2021-07-27,361.4535,368.0937,357.0594,366.1516,270975.0
2021-07-28,365.0139,369.6434,361.7674,367.8681,346288.0
2021-07-29,370.7811,377.3723,366.5047,374.2042,223602.0
2021-07-30,371.8797,380.1971,367.7504,369.9867,261116.0
2021-07-31,371.8797,380.1971,367.7504,369.9867,261116.0
2021-08-01,371.8797,380.1971,367.7504,369.9867,261116.0
2021-08-02,371.3794,377.5292,364.6755,367.4954,378221.0
2021-08-03,366.4361,366.4361,357.0202,358.0598,230315.0
2021-08-04,355.9805,356.0982,345.3876,351.1352,355151.0
2021-08-05,353.3028,365.2395,351.351,362.709,306074.0
2021-08-06,371.9777,371.9777,356.8338,358.0598,245358.0
2021-08-07,371.9777,371.9777,356.8338,358.0598,245358.0
2021-08-08,371.9777,371.9777,356.8338,358.0598,245358.0
2021-08-09,355.8726,358.1726,348.7911,356.1178,175175.0
2021-08-10,356.1178,364.8668,355.2498,363.0032,154324.0
2021-08-11,365.416,368.28,361.7183,367.7406,252907.0
2021-08-12,366.8863,370.5089,362.115,368.3196,177973.0
2021-08-13,368.1724,371.795,365.4137,368.3098,225714.0
2021-08-14,368.1724,371.795,365.4137,368.3098,225714.0
2021-08-15,368.1724,371.795,365.4137,368.3098,225714.0
2021-08-16,366.0223,370.6954,356.956,368.781,180771.0
2021-08-17,363.0673,363.0673,332.0738,333.0359,730483.0
2021-08-18,333.9292,346.5839,332.8199,333.4089,305274.0
2021-08-19,325.3685,333.2813,325.2556,327.6854,291255.0
2021-08-20,327.1945,330.5717,321.0439,322.5116,279648.0
2021-08-21,327.1945,330.5717,321.0439,322.5116,279648.0
2021-08-22,327.1945,330.5717,321.0439,322.5116,279648.0
2021-08-23,322.492,331.7007,319.1148,329.7372,260548.0
2021-08-24,334.4496,339.2208,330.0661,335.6277,316108.0
2021-08-25,338.6514,338.6514,331.3865,335.1957,219706.0
2021-08-26,336.1971,336.1971,326.1637,327.4203,150092.0
2021-08-27,328.8733,332.0149,326.792,328.402,362568.0
2021-08-28,328.8733,332.0149,326.792,328.402,362568.0
2021-08-29,328.8733,332.0149,326.792,328.402,362568.0
2021-08-30,329.5409,329.5409,321.0292,321.5495,255539.0
2021-08-31,324.2395,326.2226,318.5748,325.2507,216093.0
2021-09-01,326.4877,334.371,322.5214,329.3249,314252.0
2021-09-02,329.3445,331.1706,318.9135,320.4794,242095.0
2021-09-03,317.868,321.9127,312.4389,319.8707,214746.0
2021-09-04,317.868,321.9127,312.4389,319.8707,214746.0
2021-09-05,317.868,321.9127,312.4389,319.8707,214746.0
2021-09-06,317.868,321.9127,312.4389,319.8707,214746.0
2021-09-07,321.2844,323.6406,312.4389,313.0771,264615.0
2021-09-08,313.2243,321.0046,309.0519,319.6744,444206.0
2021-09-09,317.3673,329.7078,317.3673,326.0459,332362.0
2021-09-10,329.9925,331.308,324.2787,325.7023,307549.0
2021-09-11,329.9925,331.308,324.2787,325.7023,307549.0
2021-09-12,329.9925,331.308,324.2787,325.7023,307549.0
2021-09-13,326.3404,326.3404,317.2789,319.8413,404162.0
2021-09-14,319.8707,322.757,311.9775,313.46,229121.0
2021-09-15,313.352,317.9122,312.1444,316.631,261723.0
2021-09-16,319.7235,333.9489,316.0812,333.4482,423418.0
2021-09-17,334.2532,340.6394,328.51,330.9251,576455.0
2021-09-18,334.2532,340.6394,328.51,330.9251,576455.0
2021-09-19,334.2532,340.6394,328.51,330.9251,576455.0
2021-09-20,322.4036,327.8375,317.1719,322.5312,347661.0
2021-09-21,328.1468,329.5114,318.9184,319.5369,372504.0
2021-09-22,321.7851,337.6206,320.1162,329.6881,572973.0
2021-09-23,330.6993,338.028,330.6993,334.7048,348695.0
2021-09-24,334.6361,340.1928,328.4315,338.8969,359963.0
2021-09-25,334.6361,340.1928,328.4315,338.8969,359963.0
2021-09-26,334.6361,340.1928,328.4315,338.8969,359963.0
2021-09-27,340.1829,348.1841,339.3288,345.4549,211126.0
2021-09-28,345.5432,347.6343,336.6683,337.5617,207602.0
2021-09-29,340.8113,344.9444,337.8366,339.4466,196839.0
2021-09-30,330.1495,332.9917,310.5196,311.251,662426.0
2021-10-01,312.0953,314.7068,302.7295,311.8695,452565.0
2021-10-02,312.0953,314.7068,302.7295,311.8695,452565.0
2021-10-03,312.0953,314.7068,302.7295,311.8695,452565.0
2021-10-04,309.2483,313.244,306.8479,308.8261,307400.0
2021-10-05,309.6508,309.6508,304.477,306.3031,348658.0
2021-10-06,303.191,307.1965,301.414,304.801,190845.0
2021-10-07,308.944,322.8454,308.944,317.5735,284109.0
2021-10-08,318.6141,326.0066,315.7474,320.6365,288013.0
2021-10-09,318.6141,326.0066,315.7474,320.6365,288013.0
2021-10-10,318.6141,326.0066,315.7474,320.6365,288013.0
2021-10-11,318.9479,322.6196,313.8037,314.3926,425525.0
2021-10-12,317.7796,325.3537,314.2552,323.9744,322254.0
2021-10-13,324.0137,328.8046,322.7127,324.2591,334268.0
2021-10-14,327.6854,332.0738,324.966,331.0822,201278.0
2021-10-15,335.6178,337.277,330.7091,331.0527,228526.0
2021-10-16,335.6178,337.277,330.7091,331.0527,228526.0
2021-10-17,335.6178,337.277,330.7091,331.0527,228526.0
2021-10-18,328.4315,332.4763,326.8607,332.2603,266332.0
2021-10-19,335.127,335.7847,330.1594,332.5254,429029.0
2021-10-20,352.9456,359.6705,333.6347,335.7651,972759.0
2021-10-21,335.2644,340.8996,326.1391,331.2196,598373.0
2021-10-22,332.1916,337.709,327.6756,332.1916,435797.0
2021-10-23,332.1916,337.709,327.6756,332.1916,435797.0
2021-10-24,332.1916,337.709,327.6756,332.1916,435797.0
2021-10-25,332.1916,336.5554,327.7836,329.7765,303281.0
2021-10-26,331.8283,331.8283,318.0054,321.2255,337332.0
2021-10-27,318.1821,319.9787,304.7028,311.3983,543383.0
2021-10-28,313.4501,316.0812,306.3454,311.683,402241.0
2021-10-29,308.5218,315.8947,308.2764,313.3912,370396.0
2021-10-30,308.5218,315.8947,308.2764,313.3912,370396.0
2021-10-31,308.5218,315.8947,308.2764,313.3912,370396.0
2021-11-01,317.0531,324.6322,315.61,323.8271,360841.0
2021-11-02,322.06,322.06,315.0896,320.5285,294085.0
2021-11-03,320.1947,329.266,320.1947,325.1525,286160.0
2021-11-04,325.447,329.6685,318.0692,323.6995,243033.0
2021-11-05,327.2436,331.7694,316.2776,322.2367,308592.0
2021-11-06,327.2436,331.7694,316.2776,322.2367,308592.0
2021-11-07,327.2436,331.7694,316.2776,322.2367,308592.0
2021-11-08,323.9057,325.9526,319.5222,323.3363,138337.0
2021-11-09,324.8776,325.9379,318.781,320.2929,249170.0
2021-11-10,318.4748,319.1824,308.7942,312.9908,291966.0
2021-11-11,313.1185,317.8753,311.9097,315.4772,173728.0
2021-11-12,318.003,320.0079,314.9711,317.2659,315655.0
2021-11-13,318.003,320.0079,314.9711,317.2659,315655.0
2021-11-14,318.003,320.0079,314.9711,317.2659,315655.0
2021-11-15,318.5534,322.6516,316.3519,319.7819,290855.0
2021-11-16,321.0497,329.5902,321.0497,328.4403,513217.0
2021-11-17,326.288,326.3666,293.3938,294.2882,855306.0
2021-11-18,296.47,299.7132,289.6887,298.1997,598424.0
2021-11-19,297.9343,297.9343,285.5315,286.3767,607889.0
2021-11-20,297.9343,297.9343,285.5315,286.3767,607889.0
2021-11-21,297.9343,297.9343,285.5315,286.3767,607889.0
2021-11-22,289.9147,292.6423,285.2563,289.7575,407320.0
2021-11-23,287.959,290.298,282.3079,287.959,744637.0
2021-11-24,282.3079,287.8269,281.3251,283.3398,225214.0
2021-11-25,282.3079,287.8269,281.3251,283.3398,225214.0
2021-11-26,275.1925,284.3079,274.9489,281.0499,391247.0
2021-11-27,275.1925,284.3079,274.9489,281.0499,391247.0
2021-11-28,275.1925,284.3079,274.9489,281.0499,391247.0
2021-11-29,284.7649,285.8853,276.0819,278.76,366935.0
2021-11-30,280.1654,291.3693,279.3595,286.3177,735130.0
2021-12-01,291.556,294.2194,276.7944,277.0401,413532.0
2021-12-02,277.3448,288.7354,277.3448,285.0401,409618.0
2021-12-03,286.5536,288.6813,279.9216,285.787,665894.0
2021-12-04,286.5536,288.6813,279.9216,285.787,665894.0
2021-12-05,286.5536,288.6813,279.9216,285.787,665894.0
2021-12-06,288.8926,297.1088,283.9197,288.8238,347121.0
2021-12-07,294.298,298.9958,286.6813,288.1654,316916.0
2021-12-08,288.47,289.0302,279.7428,283.6838,222003.0
2021-12-09,283.1433,285.1186,278.8583,279.0647,207596.0
2021-12-10,279.6052,284.9909,278.6224,283.7035,229143.0
2021-12-11,279.6052,284.9909,278.6224,283.7035,229143.0
2021-12-12,279.6052,284.9909,278.6224,283.7035,229143.0
2021-12-13,283.959,284.3875,276.1654,277.8558,385053.0
2021-12-14,275.674,284.1162,273.8166,274.1998,539635.0
2021-12-15,273.1384,279.9541,270.6126,279.2711,778468.0
2021-12-16,283.7428,285.6592,278.475,279.6249,392570.0
2021-12-17,280.4504,285.6199,277.0401,281.3251,884212.0
2021-12-18,280.4504,285.6199,277.0401,281.3251,884212.0
2021-12-19,280.4504,285.6199,277.0401,281.3251,884212.0
2021-12-20,277.1482,279.8761,269.3154,276.5979,467016.0
2021-12-21,277.2465,282.1507,276.6667,281.3644,196354.0
2021-12-22,283.2416,283.7575,278.131,280.1163,227366.0
2021-12-23,281.3546,284.873,277.4234,284.0573,196510.0
2021-12-24,281.3546,284.873,277.4234,284.0573,196510.0
2021-12-25,281.3546,284.873,277.4234,284.0573,196510.0
2021-12-26,281.3546,284.873,277.4234,284.0573,196510.0
2021-12-27,285.6396,291.0843,282.6912,289.6297,250967.0
2021-12-28,288.4504,292.126,287.7428,288.5487,190682.0
2021-12-29,289.7182,291.7349,286.1359,286.7305,127819.0
2021-12-30,286.7305,293.728,286.7305,292.0572,138189.0
2021-12-31,291.5658,293.8312,289.3956,291.841,120508.0
2022-01-01,291.5658,293.8312,289.3956,291.841,120508.0
2022-01-02,291.5658,293.8312,289.3956,291.841,120508.0
2022-01-03,294.2096,297.9835,290.927,292.6666,167270.0
2022-01-04,294.7206,299.0154,288.9565,292.7845,216529.0
2022-01-05,294.0621,298.6026,287.2465,287.8902,243323.0
2022-01-06,288.5093,296.1555,283.7919,293.3447,326991.0
2022-01-07,291.615,300.6076,289.5588,293.0793,214103.0
2022-01-08,291.615,300.6076,289.5588,293.0793,214103.0
2022-01-09,291.615,300.6076,289.5588,293.0793,214103.0
2022-01-10,292.814,297.2366,286.5339,296.0474,368371.0
2022-01-11,296.9122,297.2267,285.7379,292.6764,260802.0
2022-01-12,293.8459,296.2538,288.1948,294.1211,450028.0
2022-01-13,296.5584,301.1481,294.7648,298.9761,494177.0
2022-01-14,296.9024,301.9048,292.814,301.6985,440250.0
2022-01-15,296.9024,301.9048,292.814,301.6985,440250.0
2022-01-16,296.9024,301.9048,292.814,301.6985,440250.0
2022-01-17,296.9024,301.9048,292.814,301.6985,440250.0
2022-01-18,303.2021,305.6345,298.7697,304.9122,583390.0
2022-01-19,303.5756,307.5461,300.2439,300.8434,632184.0
2022-01-20,299.9196,306.7107,285.4872,285.6887,525870.0
2022-01-21,281.3153,289.6002,278.131,284.1457,625984.0
2022-01-22,281.3153,289.6002,278.131,284.1457,625984.0
2022-01-23,281.3153,289.6002,278.131,284.1457,625984.0
2022-01-24,280.0868,301.6985,278.9074,300.5289,655601.0
2022-01-25,298.9466,298.9466,283.9295,285.6691,454844.0
2022-01-26,293.3644,293.3644,276.6667,277.6691,353106.0
2022-01-27,279.0745,281.8067,274.1998,275.2416,345829.0
2022-01-28,274.131,281.6101,274.131,281.3546,292800.0
2022-01-29,274.131,281.6101,274.131,281.3546,292800.0
2022-01-30,274.131,281.6101,274.131,281.3546,292800.0
2022-01-31,278.9074,287.3496,278.9074,287.1039,315539.0
2022-02-01,286.9467,291.1334,279.5168,290.8386,189451.0
2022-02-02,292.7943,292.927,283.6445,286.2981,266154.0
2022-02-03,285.0302,289.6494,279.7232,280.1064,171642.0
2022-02-04,279.1138,285.8951,273.964,280.9418,244139.0
2022-02-05,279.1138,285.8951,273.964,280.9418,244139.0
2022-02-06,279.1138,285.8951,273.964,280.9418,244139.0
2022-02-07,281.3742,285.8558,274.8436,282.7895,289918.0
2022-02-08,281.6986,295.3634,281.6986,293.6199,755985.0
2022-02-09,306.6321,313.266,300.2734,310.8876,921477.0
2022-02-10,312.2537,316.0227,304.0375,305.9245,479170.0
2022-02-11,306.1997,311.4957,303.8999,309.7377,539173.0
2022-02-12,306.1997,311.4957,303.8999,309.7377,539173.0
2022-02-13,306.1997,311.4957,303.8999,309.7377,539173.0
2022-02-14,310.7303,314.1505,302.0768,303.4675,238216.0
2022-02-15,305.6886,314.7401,305.6886,314.7303,319031.0
2022-02-16,312.519,320.2438,312.519,318.3175,359254.0
2022-02-17,316.6173,318.5141,311.9294,315.7229,482348.0
2022-02-18,313.207,320.1455,311.2905,317.1087,236124.0
2022-02-19,313.207,320.1455,311.2905,317.1087,236124.0
2022-02-20,313.207,320.1455,311.2905,317.1087,236124.0
2022-02-21,313.207,320.1455,311.2905,317.1087,236124.0
2022-02-22,313.3642,314.976,299.438,305.6886,360310.0
2022-02-23,306.6321,313.9834,304.4159,309.9146,363310.0
2022-02-24,298.9073,313.0792,298.9073,312.5977,268869.0
2022-02-25,312.2832,324.2241,309.8802,322.3765,288238.0
2022-02-26,312.2832,324.2241,309.8802,322.3765,288238.0
2022-02-27,312.2832,324.2241,309.8802,322.3765,288238.0
2022-02-28,316.4699,335.5164,316.4699,334.9562,507413.0
2022-03-01,332.2044,334.3273,325.7966,333.6688,370840.0
2022-03-02,338.3567,340.5139,330.5337,339.8899,407602.0
2022-03-03,342.7007,343.595,331.998,335.143,219711.0
2022-03-04,332.1651,332.1651,324.7843,329.7179,300649.0
2022-03-05,332.1651,332.1651,324.7843,329.7179,300649.0
2022-03-06,332.1651,332.1651,324.7843,329.7179,300649.0
2022-03-07,325.374,329.9617,310.1308,312.6075,404336.0
2022-03-08,311.6738,323.1824,306.2979,314.4355,381067.0
2022-03-09,319.5952,324.0128,316.352,317.7573,217698.0
2022-03-10,312.1098,317.1767,310.1322,316.4486,180402.0
2022-03-11,315.9567,318.1605,311.8638,314.9925,145200.0
2022-03-12,315.9567,318.1605,311.8638,314.9925,145200.0
2022-03-13,315.9567,318.1605,311.8638,314.9925,145200.0
2022-03-14,315.878,320.02,306.0,311.6474,247971.0
2022-03-15,312.2279,321.24,310.5947,320.8071,187602.0
2022-03-16,322.2534,331.2262,317.1816,328.9043,241270.0
2022-03-17,327.2416,333.5284,323.8374,332.4954,152035.0
2022-03-18,326.484,335.3781,324.0932,334.5123,236277.0
2022-03-19,326.484,335.3781,324.0932,334.5123,236277.0
2022-03-20,326.484,335.3781,324.0932,334.5123,236277.0
2022-03-21,334.5123,335.4962,326.9021,328.737,174188.0
2022-03-22,332.2691,332.2691,322.947,328.8354,284250.0
2022-03-23,327.5958,329.8832,320.8268,321.7615,165868.0
2022-03-24,324.3195,324.3195,314.4612,317.6489,184383.0
2022-03-25,319.1346,319.1346,312.5132,316.4781,203029.0
2022-03-26,319.1346,319.1346,312.5132,316.4781,203029.0
2022-03-27,319.1346,319.1346,312.5132,316.4781,203029.0
2022-03-28,317.3439,317.3439,306.7379,312.6214,232861.0
2022-03-29,315.632,326.9808,315.632,325.4805,175627.0
2022-03-30,322.824,323.9456,312.7542,314.658,199465.0
2022-03-31,313.3396,316.9406,294.6069,295.276,513770.0
2022-04-01,296.2067,302.5221,294.5255,295.6892,378624.0
2022-04-02,296.2067,302.5221,294.5255,295.6892,378624.0
2022-04-03,296.2067,302.5221,294.5255,295.6892,378624.0
2022-04-04,294.2921,299.3983,294.174,296.2598,271973.0
2022-04-05,294.9906,299.3393,284.6995,287.3264,444848.0
2022-04-06,283.814,293.2886,282.4614,291.4684,318513.0
2022-04-07,287.897,293.7608,286.313,293.0524,337792.0
2022-04-08,292.4425,300.9676,291.2225,299.2508,258788.0
2022-04-09,292.4425,300.9676,291.2225,299.2508,258788.0
2022-04-10,292.4425,300.9676,291.2225,299.2508,258788.0
2022-04-11,297.0076,307.4561,294.7644,299.7427,302239.0
2022-04-12,301.4448,308.8139,284.8372,286.0277,502231.0
2022-04-13,284.0206,290.0812,284.0206,288.7825,347197.0
2022-04-14,290.0418,295.9302,285.6587,285.949,520870.0
2022-04-15,290.0418,295.9302,285.6587,285.949,520870.0
2022-04-16,290.0418,295.9302,285.6587,285.949,520870.0
2022-04-17,290.0418,295.9302,285.6587,285.949,520870.0
2022-04-18,284.3354,292.6687,283.1056,290.9568,405316.0
2022-04-19,293.3181,306.6887,293.0721,303.7962,552059.0
2022-04-20,316.3306,316.9661,296.2893,302.3106,522915.0
2022-04-21,306.4625,306.4625,286.0474,289.6089,637793.0
2022-04-22,287.7298,295.9155,283.7156,284.6503,398747.0
2022-04-23,287.7298,295.9155,283.7156,284.6503,398747.0
2022-04-24,287.7298,295.9155,283.7156,284.6503,398747.0
2022-04-25,281.3544,289.4072,280.4,287.6215,400929.0
2022-04-26,285.1816,288.0249,277.1139,277.4091,459563.0
2022-04-27,277.8912,281.7774,271.4026,274.3985,354807.0
2022-04-28,277.901,283.814,273.0407,282.3185,311294.0
2022-04-29,281.1379,286.4507,277.6944,278.5602,268894.0
2022-04-30,281.1379,286.4507,277.6944,278.5602,268894.0
2022-05-01,281.1379,286.4507,277.6944,278.5602,268894.0
2022-05-02,280.3705,286.982,277.3402,286.4606,551457.0
2022-05-03,284.6109,298.0013,284.6109,296.6632,437378.0
2022-05-04,296.6534,304.9276,291.9112,304.3373,406942.0
2022-05-05,299.9099,301.5333,289.2547,292.895,344859.0
2022-05-06,291.9505,297.2043,288.3889,292.0489,356801.0
2022-05-07,291.9505,297.2043,288.3889,292.0489,356801.0
2022-05-08,291.9505,297.2043,288.3889,292.0489,356801.0
2022-05-09,288.4381,291.8817,281.1871,281.4921,498736.0
2022-05-10,283.0859,283.509,267.8066,273.8672,724558.0
2022-05-11,273.5032,282.0037,269.3906,272.7456,610463.0
2022-05-12,270.9719,278.2734,269.6811,276.8643,529965.0
2022-05-13,280.3722,296.6157,279.4066,294.8963,404166.0
2022-05-14,280.3722,296.6157,279.4066,294.8963,404166.0
2022-05-15,280.3722,296.6157,279.4066,294.8963,404166.0
2022-05-16,293.7927,299.5472,289.0334,293.231,311371.0
2022-05-17,297.9016,304.937,297.5272,304.671,242682.0
2022-05-18,300.3059,300.7099,284.0574,286.0577,413457.0
2022-05-19,283.3283,286.2055,279.1504,279.712,402768.0
2022-05-20,280.2244,281.8207,272.6667,280.3525,456192.0
2022-05-21,280.2244,281.8207,272.6667,280.3525,456192.0
2022-05-22,280.2244,281.8207,272.6667,280.3525,456192.0
2022-05-23,281.5251,281.8699,270.6369,277.6822,474324.0
2022-05-24,275.2582,276.9727,270.9719,276.3815,498874.0
2022-05-25,273.5536,290.6642,273.5536,288.4915,325575.0
2022-05-26,294.2657,301.0153,287.112,298.1972,267781.0
2022-05-27,298.68,302.6017,297.9509,301.6164,191907.0
2022-05-28,298.68,302.6017,297.9509,301.6164,191907.0
2022-05-29,298.68,302.6017,297.9509,301.6164,191907.0
2022-05-30,298.68,302.6017,297.9509,301.6164,191907.0
2022-05-31,299.4191,301.5474,295.2658,300.0103,291064.0
2022-06-01,302.7397,302.7397,291.1372,295.5565,233246.0
2022-06-02,296.8079,301.6065,293.5956,299.222,148376.0
2022-06-03,295.4974,296.6798,288.0777,293.5069,171815.0
2022-06-04,295.4974,296.6798,288.0777,293.5069,171815.0
2022-06-05,295.4974,296.6798,288.0777,293.5069,171815.0
2022-06-06,295.3397,306.4151,290.9253,303.7743,172092.0
2022-06-07,297.6947,305.0848,295.1623,303.7645,179870.0
2022-06-08,302.3948,310.2185,299.0742,299.8033,227928.0
2022-06-09,302.3948,309.1543,299.5669,306.5629,227235.0
2022-06-10,299.5077,305.4198,286.1611,289.4966,318146.0
2022-06-11,299.5077,305.4198,286.1611,289.4966,318146.0
2022-06-12,299.5077,305.4198,286.1611,289.4966,318146.0
2022-06-13,281.8601,281.8601,270.834,272.3711,268259.0
2022-06-14,273.9083,281.8108,273.386,276.0268,188834.0
2022-06-15,278.7365,284.6191,275.7115,280.3032,197640.0
2022-06-16,272.7554,273.1496,248.8606,250.7919,473553.0
2022-06-17,253.2454,268.0849,251.2846,266.1536,812275.0
2022-06-18,253.2454,268.0849,251.2846,266.1536,812275.0
2022-06-19,253.2454,268.0849,251.2846,266.1536,812275.0
2022-06-20,253.2454,268.0849,251.2846,266.1536,812275.0
2022-06-21,270.6566,272.0657,259.9064,260.3006,325077.0
2022-06-22,255.7088,268.075,255.4428,267.2966,230866.0
2022-06-23,268.7155,274.1349,267.0305,273.3565,225781.0
2022-06-24,274.0265,286.2942,274.0265,285.6635,400488.0
2022-06-25,274.0265,286.2942,274.0265,285.6635,400488.0
2022-06-26,274.0265,286.2942,274.0265,285.6635,400488.0
2022-06-27,285.5059,288.728,279.5642,286.1069,250740.0
2022-06-28,290.5903,294.7879,278.6084,281.4758,319546.0
2022-06-29,281.3181,285.3481,277.2536,282.4611,240160.0
2022-06-30,277.9285,277.9926,265.454,270.7847,237804.0
2022-07-01,270.2822,280.2244,268.5283,275.7312,174673.0
2022-07-02,270.2822,280.2244,268.5283,275.7312,174673.0
2022-07-03,270.2822,280.2244,268.5283,275.7312,174673.0
2022-07-04,270.2822,280.2244,268.5283,275.7312,174673.0
2022-07-05,269.5136,282.2838,267.0305,281.4955,253495.0
2022-07-06,279.5741,283.9884,267.9666,271.7504,236427.0
2022-07-07,273.258,284.9639,273.258,283.7815,209419.0
2022-07-08,283.8012,284.8999,276.2042,276.9826,215626.0
2022-07-09,283.8012,284.8999,276.2042,276.9826,215626.0
2022-07-10,283.8012,284.8999,276.2042,276.9826,215626.0
2022-07-11,275.8987,279.6036,270.1048,271.4843,229987.0
2022-07-12,272.1544,279.6233,271.6321,273.7014,387746.0
2022-07-13,269.7008,273.8689,267.0305,273.455,261756.0
2022-07-14,266.7152,270.701,265.2766,269.3264,325773.0
2022-07-15,275.14,280.3229,271.0163,276.8545,263393.0
2022-07-16,275.14,280.3229,271.0163,276.8545,263393.0
2022-07-17,275.14,280.3229,271.0163,276.8545,263393.0
2022-07-18,281.1211,287.5012,277.0811,279.6726,290015.0
2022-07-19,285.5256,294.1474,284.4762,291.2308,398868.0
2022-07-20,270.9719,283.1657,270.9719,275.4257,952095.0
2022-07-21,272.0066,273.6541,261.6998,267.4247,634443.0
2022-07-22,267.0305,270.7059,258.0343,260.5962,417468.0
2022-07-23,267.0305,270.7059,258.0343,260.5962,417468.0
2022-07-24,267.0305,270.7059,258.0343,260.5962,417468.0
2022-07-25,262.3304,263.0995,250.7159,251.6886,511746.0
2022-07-26,248.1807,257.9259,246.7717,251.5309,482230.0
2022-07-27,253.6002,253.6002,245.5498,251.9546,346897.0
2022-07-28,251.3142,255.9453,246.4958,255.7581,213140.0
2022-07-29,255.6596,262.7531,253.945,261.3943,195416.0
2022-07-30,255.6596,262.7531,253.945,261.3943,195416.0
2022-07-31,255.6596,262.7531,253.945,261.3943,195416.0
2022-08-01,259.4729,267.8385,258.7486,266.6561,231826.0
2022-08-02,264.2912,268.1637,261.6111,261.8082,251796.0
2022-08-03,264.2026,268.7253,261.1283,267.4148,263541.0
2022-08-04,266.1043,270.5581,264.3701,265.5032,200878.0
2022-08-05,261.8574,269.1589,261.8574,268.4987,199352.0
2022-08-06,261.8574,269.1589,261.8574,268.4987,199352.0
2022-08-07,261.8574,269.1589,261.8574,268.4987,199352.0
2022-08-08,270.3117,275.8987,269.0012,269.4151,313412.0
2022-08-09,269.218,269.218,259.5024,262.0446,225884.0
2022-08-10,269.1392,269.8043,263.5818,265.0303,319496.0
2022-08-11,268.277,274.6425,267.2605,268.2869,239240.0
2022-08-12,268.504,270.083,262.0694,263.007,421522.0
2022-08-13,268.504,270.083,262.0694,263.007,421522.0
2022-08-14,268.504,270.083,262.0694,263.007,421522.0
