,WSM US Equity,WSM US Equity,WSM US Equity,WSM US Equity,WSM US Equity
2021-05-11,172.6213,175.0628,166.2855,169.7815,1144043.0
2021-05-12,169.2941,169.2941,157.2693,157.5411,1136097.0
2021-05-13,157.6817,161.6087,155.9946,157.0912,1338966.0
2021-05-14,158.4502,161.4728,158.0097,160.9901,997788.0
2021-05-15,158.4502,161.4728,158.0097,160.9901,997788.0
2021-05-16,158.4502,161.4728,158.0097,160.9901,997788.0
2021-05-17,161.1682,163.1833,158.9938,160.5402,890289.0
2021-05-18,162.7146,163.7644,159.3874,159.603,801004.0
2021-05-19,156.4445,156.5101,150.5024,153.3328,1752323.0
2021-05-20,154.3919,154.6919,151.4021,153.0517,812731.0
2021-05-21,153.8952,156.1914,151.2615,152.7705,1043878.0
2021-05-22,153.8952,156.1914,151.2615,152.7705,1043878.0
2021-05-23,153.8952,156.1914,151.2615,152.7705,1043878.0
2021-05-24,152.5081,155.4042,152.0676,154.5888,1338316.0
2021-05-25,157.4192,158.6002,155.0855,156.5101,1129723.0
2021-05-26,157.2786,163.0239,156.9225,160.5402,2114056.0
2021-05-27,163.0708,163.9518,152.8642,160.3715,2308363.0
2021-05-28,161.7961,163.53,157.9347,158.9001,1563825.0
2021-05-29,161.7961,163.53,157.9347,158.9001,1563825.0
2021-05-30,161.7961,163.53,157.9347,158.9001,1563825.0
2021-05-31,161.7961,163.53,157.9347,158.9001,1563825.0
2021-06-01,162.0023,162.7334,158.7032,160.2216,1287176.0
2021-06-02,159.8467,163.0333,155.9009,162.5085,1179486.0
2021-06-03,160.2122,160.2122,151.599,153.9046,1849108.0
2021-06-04,154.8793,156.6975,152.8549,156.0602,1157260.0
2021-06-05,154.8793,156.6975,152.8549,156.0602,1157260.0
2021-06-06,154.8793,156.6975,152.8549,156.0602,1157260.0
2021-06-07,157.035,159.453,156.2383,159.2,852896.0
2021-06-08,159.3312,160.4746,157.1568,159.6592,846901.0
2021-06-09,158.6376,158.8813,156.2664,156.8194,752855.0
2021-06-10,158.394,161.3275,155.8072,156.2196,1134286.0
2021-06-11,156.7632,159.1344,156.3601,159.0969,609156.0
2021-06-12,156.7632,159.1344,156.3601,159.0969,609156.0
2021-06-13,156.7632,159.1344,156.3601,159.0969,609156.0
2021-06-14,157.9253,158.0472,152.8783,154.8699,879110.0
2021-06-15,154.2045,154.2045,149.4152,151.3646,1184494.0
2021-06-16,151.4677,151.8145,148.1921,149.7245,1028838.0
2021-06-17,148.4123,149.8088,144.5228,146.2473,1136570.0
2021-06-18,143.6793,144.4665,140.6051,141.458,2207999.0
2021-06-19,143.6793,144.4665,140.6051,141.458,2207999.0
2021-06-20,143.6793,144.4665,140.6051,141.458,2207999.0
2021-06-21,142.6108,146.9127,142.4608,145.6287,943715.0
2021-06-22,145.0851,145.7974,142.9013,145.2819,1377637.0
2021-06-23,146.1911,148.3467,145.4975,147.8968,538012.0
2021-06-24,148.7966,149.7057,147.625,148.3655,530213.0
2021-06-25,149.2933,150.9429,148.6934,149.2558,1606260.0
2021-06-26,149.2933,150.9429,148.6934,149.2558,1606260.0
2021-06-27,149.2933,150.9429,148.6934,149.2558,1606260.0
2021-06-28,149.0497,151.1678,147.2408,149.4808,723200.0
2021-06-29,149.8651,153.1173,148.9841,151.121,624780.0
2021-06-30,150.1369,153.389,149.2558,149.6307,932092.0
2021-07-01,150.896,151.852,148.9747,150.2025,1056016.0
2021-07-02,150.5211,151.5615,148.8435,151.4396,516389.0
2021-07-03,150.5211,151.5615,148.8435,151.4396,516389.0
2021-07-04,150.5211,151.5615,148.8435,151.4396,516389.0
2021-07-05,150.5211,151.5615,148.8435,151.4396,516389.0
2021-07-06,152.4987,152.9861,147.297,151.2053,830629.0
2021-07-07,150.9897,155.4885,150.3571,153.286,785764.0
2021-07-08,149.9119,151.6364,147.8594,149.3683,674590.0
2021-07-09,150.6898,154.6262,150.6898,154.4201,701108.0
2021-07-10,150.6898,154.6262,150.6898,154.4201,701108.0
2021-07-11,150.6898,154.6262,150.6898,154.4201,701108.0
2021-07-12,153.2954,156.0321,152.1988,155.2355,582806.0
2021-07-13,154.2982,155.048,152.6018,153.2485,873322.0
2021-07-14,154.0452,155.2261,150.3993,150.7179,587994.0
2021-07-15,149.8088,151.4396,147.2455,148.0281,527396.0
2021-07-16,147.925,149.1715,144.3916,144.504,546503.0
2021-07-17,147.925,149.1715,144.3916,144.504,546503.0
2021-07-18,147.925,149.1715,144.3916,144.504,546503.0
2021-07-19,143.1731,145.3757,141.533,144.8883,951672.0
2021-07-20,145.9099,150.0525,144.4478,149.0122,740114.0
2021-07-21,148.8528,151.1959,148.2717,148.9559,489733.0
2021-07-22,142.9446,145.5551,142.2861,145.24,1695474.0
2021-07-23,146.049,147.9916,144.525,147.7517,503394.0
2021-07-24,146.049,147.9916,144.525,147.7517,503394.0
2021-07-25,146.049,147.9916,144.525,147.7517,503394.0
2021-07-26,146.4253,148.5608,145.7668,147.0744,373563.0
2021-07-27,146.8769,146.9427,142.4319,144.8637,597663.0
2021-07-28,145.3717,147.9305,144.6473,147.272,1095057.0
2021-07-29,148.4761,150.4705,147.6389,147.8458,644056.0
2021-07-30,145.7668,148.1374,142.399,142.7094,675240.0
2021-07-31,145.7668,148.1374,142.399,142.7094,675240.0
2021-08-01,145.7668,148.1374,142.399,142.7094,675240.0
2021-08-02,143.6595,147.1497,142.1826,145.6539,841777.0
2021-08-03,145.6539,150.4046,145.2776,149.2945,648675.0
2021-08-04,149.6802,152.192,146.9051,147.2437,584740.0
2021-08-05,146.6981,149.3463,146.6981,148.5514,620438.0
2021-08-06,148.8712,149.2757,145.2118,145.4846,499864.0
2021-08-07,148.8712,149.2757,145.2118,145.4846,499864.0
2021-08-08,148.8712,149.2757,145.2118,145.4846,499864.0
2021-08-09,145.033,146.8532,143.6031,143.7818,567958.0
2021-08-10,143.7818,149.5485,143.5278,149.3792,599203.0
2021-08-11,149.3886,153.9512,148.5891,153.9041,705959.0
2021-08-12,153.9888,157.3378,152.8317,153.8101,588986.0
2021-08-13,153.9418,155.5692,149.1158,149.8684,1304961.0
2021-08-14,153.9418,155.5692,149.1158,149.8684,1304961.0
2021-08-15,153.9418,155.5692,149.1158,149.8684,1304961.0
2021-08-16,148.9841,155.2212,148.0481,154.6473,759778.0
2021-08-17,152.5119,153.9606,147.4601,151.5805,1104862.0
2021-08-18,151.4582,155.9926,150.7997,153.161,1182591.0
2021-08-19,150.5175,153.415,148.2315,149.2475,677536.0
2021-08-20,149.2287,153.9324,149.2287,153.8289,748627.0
2021-08-21,149.2287,153.9324,149.2287,153.8289,748627.0
2021-08-22,149.2287,153.9324,149.2287,153.8289,748627.0
2021-08-23,155.3435,155.3435,152.3707,152.5024,896375.0
2021-08-24,152.6718,159.859,152.4742,159.5109,1112208.0
2021-08-25,160.621,166.1337,159.9625,160.621,2066177.0
2021-08-26,187.8082,192.2955,173.1798,175.6163,5412180.0
2021-08-27,174.8261,174.8261,168.89,172.9634,1494502.0
2021-08-28,174.8261,174.8261,168.89,172.9634,1494502.0
2021-08-29,174.8261,174.8261,168.89,172.9634,1494502.0
2021-08-30,174.9672,177.7988,174.214,174.8073,853223.0
2021-08-31,174.7884,175.8985,172.0424,175.6351,961828.0
2021-09-01,176.6699,176.6699,170.1318,172.3896,872059.0
2021-09-02,172.1544,172.5495,168.7243,171.2325,939908.0
2021-09-03,171.1384,172.2579,168.4526,168.589,601706.0
2021-09-04,171.1384,172.2579,168.4526,168.589,601706.0
2021-09-05,171.1384,172.2579,168.4526,168.589,601706.0
2021-09-06,171.1384,172.2579,168.4526,168.589,601706.0
2021-09-07,168.4573,169.1346,162.7188,162.8035,1008187.0
2021-09-08,162.7565,164.9295,160.7715,164.8167,937465.0
2021-09-09,166.5476,171.8534,165.2776,170.2259,1459524.0
2021-09-10,170.6116,172.9107,168.6642,168.7772,834686.0
2021-09-11,170.6116,172.9107,168.6642,168.7772,834686.0
2021-09-12,170.6116,172.9107,168.6642,168.7772,834686.0
2021-09-13,169.9437,170.0848,165.5598,167.5166,674614.0
2021-09-14,168.2033,168.7395,166.4912,167.827,619532.0
2021-09-15,169.351,173.5278,167.3425,173.3303,880639.0
2021-09-16,171.8722,178.2409,171.8722,177.1309,1313451.0
2021-09-17,175.9361,176.4818,170.3952,174.3745,2052836.0
2021-09-18,175.9361,176.4818,170.3952,174.3745,2052836.0
2021-09-19,175.9361,176.4818,170.3952,174.3745,2052836.0
2021-09-20,170.9785,172.145,168.6454,172.0791,879826.0
2021-09-21,173.8571,175.4376,169.2193,173.7819,606202.0
2021-09-22,174.685,179.3322,173.763,178.6549,648627.0
2021-09-23,179.3886,180.9408,177.2061,177.3378,535355.0
2021-09-24,177.3472,180.9784,175.0707,179.906,578129.0
2021-09-25,177.3472,180.9784,175.0707,179.906,578129.0
2021-09-26,177.3472,180.9784,175.0707,179.906,578129.0
2021-09-27,179.2005,183.5279,179.0123,182.9352,619719.0
2021-09-28,180.9691,183.2174,178.3068,180.3952,877924.0
2021-09-29,181.1854,182.9352,179.2569,180.3011,882587.0
2021-09-30,173.2456,173.5843,165.6257,166.8204,2210374.0
2021-10-01,166.0867,166.8863,160.7809,164.5344,1362178.0
2021-10-02,166.0867,166.8863,160.7809,164.5344,1362178.0
2021-10-03,166.0867,166.8863,160.7809,164.5344,1362178.0
2021-10-04,163.6596,164.0453,158.9935,160.0095,1263617.0
2021-10-05,159.9248,161.9568,158.7677,159.6803,975350.0
2021-10-06,157.6012,159.0124,155.1741,156.9709,847896.0
2021-10-07,159.9437,163.5279,159.1017,162.4178,758142.0
2021-10-08,162.4178,163.6125,159.605,160.8844,632563.0
2021-10-09,162.4178,163.6125,159.605,160.8844,632563.0
2021-10-10,162.4178,163.6125,159.605,160.8844,632563.0
2021-10-11,160.8468,162.7753,159.5297,161.2513,561411.0
2021-10-12,162.5589,163.5937,159.8402,162.7,691614.0
2021-10-13,162.8882,164.0547,160.6304,163.7254,882792.0
2021-10-14,164.6285,169.5862,163.5373,168.2409,853705.0
2021-10-15,169.3322,171.6276,168.2974,171.4582,658621.0
2021-10-16,169.3322,171.6276,168.2974,171.4582,658621.0
2021-10-17,169.3322,171.6276,168.2974,171.4582,658621.0
2021-10-18,171.2419,174.8543,170.3764,174.6473,855158.0
2021-10-19,176.1149,177.1591,173.6031,174.3087,752392.0
2021-10-20,175.0895,178.3162,175.0895,176.0396,569676.0
2021-10-21,176.3512,178.457,175.643,178.1171,530586.0
2021-10-22,178.0888,181.2522,177.626,179.0236,712233.0
2021-10-23,178.0888,181.2522,177.626,179.0236,712233.0
2021-10-24,178.0888,181.2522,177.626,179.0236,712233.0
2021-10-25,178.4004,179.7413,174.7459,174.9159,530429.0
2021-10-26,176.1812,176.1812,169.741,172.1679,747693.0
2021-10-27,172.81,173.8677,170.4209,171.7902,460531.0
2021-10-28,173.15,175.8507,172.1207,173.896,427103.0
2021-10-29,173.3766,176.2143,173.3766,175.388,503111.0
2021-10-30,173.3766,176.2143,173.3766,175.388,503111.0
2021-10-31,173.3766,176.2143,173.3766,175.388,503111.0
2021-11-01,175.9546,179.085,174.387,177.3239,585878.0
2021-11-02,177.3805,183.6791,176.5401,183.2919,1066721.0
2021-11-03,185.851,199.3831,184.1418,192.5274,1920288.0
2021-11-04,193.2356,197.8816,192.636,195.8325,928001.0
2021-11-05,196.6918,197.7306,194.0572,195.6908,666023.0
2021-11-06,196.6918,197.7306,194.0572,195.6908,666023.0
2021-11-07,196.6918,197.7306,194.0572,195.6908,666023.0
2021-11-08,196.1347,196.1347,190.4971,192.0458,563099.0
2021-11-09,190.4876,196.7957,190.4876,193.1978,553347.0
2021-11-10,191.8852,193.0279,187.9191,190.1855,704817.0
2021-11-11,191.4225,196.0969,191.1015,194.8504,542148.0
2021-11-12,195.9458,199.657,194.2271,198.7693,873539.0
2021-11-13,195.9458,199.657,194.2271,198.7693,873539.0
2021-11-14,195.9458,199.657,194.2271,198.7693,873539.0
2021-11-15,199.6664,202.5182,198.8826,200.1952,1157638.0
2021-11-16,199.6664,210.205,199.6664,209.289,1488098.0
2021-11-17,209.629,209.6478,197.7967,198.2594,978248.0
2021-11-18,201.81,207.4759,196.8146,206.7016,1961554.0
2021-11-19,199.0337,208.2975,195.0015,203.642,2219440.0
2021-11-20,199.0337,208.2975,195.0015,203.642,2219440.0
2021-11-21,199.0337,208.2975,195.0015,203.642,2219440.0
2021-11-22,204.7846,210.8849,201.3378,205.3134,960543.0
2021-11-23,203.1887,203.8214,195.8891,199.7231,1425130.0
2021-11-24,196.333,199.5153,192.839,198.1272,668372.0
2021-11-25,196.333,199.5153,192.839,198.1272,668372.0
2021-11-26,193.4622,196.7466,192.4802,194.2649,440437.0
2021-11-27,193.4622,196.7466,192.4802,194.2649,440437.0
2021-11-28,193.4622,196.7466,192.4802,194.2649,440437.0
2021-11-29,197.2678,198.08,193.1601,194.5293,613040.0
2021-11-30,193.7928,195.1809,183.613,183.9907,1077559.0
2021-12-01,185.3789,186.3374,176.0585,176.2946,1419360.0
2021-12-02,177.6638,179.628,171.7025,174.3776,1195736.0
2021-12-03,176.4268,177.4372,166.9883,170.9214,1233414.0
2021-12-04,176.4268,177.4372,166.9883,170.9214,1233414.0
2021-12-05,176.4268,177.4372,166.9883,170.9214,1233414.0
2021-12-06,171.979,171.979,165.8976,167.588,1128369.0
2021-12-07,172.2246,175.9074,170.232,172.7345,795747.0
2021-12-08,172.0451,174.1557,170.3359,172.489,614259.0
2021-12-09,176.5306,179.052,170.6853,170.7514,1158231.0
2021-12-10,169.7599,171.8846,162.3092,165.6615,1191519.0
2021-12-11,169.7599,171.8846,162.3092,165.6615,1191519.0
2021-12-12,169.7599,171.8846,162.3092,165.6615,1191519.0
2021-12-13,165.9165,166.7947,159.0324,160.194,1248454.0
2021-12-14,158.3148,161.9882,156.5111,160.5339,1501218.0
2021-12-15,159.5896,162.0731,156.6905,162.0448,1004201.0
2021-12-16,162.3659,163.1308,154.1881,155.7934,1325722.0
2021-12-17,156.2656,161.313,154.9341,160.0051,1543620.0
2021-12-18,156.2656,161.313,154.9341,160.0051,1543620.0
2021-12-19,156.2656,161.313,154.9341,160.0051,1543620.0
2021-12-20,156.9738,157.4696,150.0331,153.4987,1257487.0
2021-12-21,154.6319,158.5792,153.9331,158.5792,985908.0
2021-12-22,164.2356,164.5945,160.2128,162.3187,1535228.0
2021-12-23,161.9504,163.4046,156.0956,159.5518,1422737.0
2021-12-24,161.9504,163.4046,156.0956,159.5518,1422737.0
2021-12-25,161.9504,163.4046,156.0956,159.5518,1422737.0
2021-12-26,161.9504,163.4046,156.0956,159.5518,1422737.0
2021-12-27,159.5518,161.4782,157.937,159.2213,619558.0
2021-12-28,159.2213,160.5056,157.1627,158.3242,1386266.0
2021-12-29,159.0702,161.4877,158.2298,160.2223,802857.0
2021-12-30,159.5896,162.5353,158.9475,159.9579,661250.0
2021-12-31,159.9768,161.5727,157.531,159.7124,552164.0
2022-01-01,159.9768,161.5727,157.531,159.7124,552164.0
2022-01-02,159.9768,161.5727,157.531,159.7124,552164.0
2022-01-03,160.5245,163.2158,158.0692,159.4668,1153768.0
2022-01-04,158.6453,159.5188,152.7811,156.6433,1181532.0
2022-01-05,152.6489,154.1031,143.8006,145.4909,2249841.0
2022-01-06,145.3304,149.4382,140.42,147.8895,1381508.0
2022-01-07,146.9641,149.221,140.9771,142.4597,1301750.0
2022-01-08,146.9641,149.221,140.9771,142.4597,1301750.0
2022-01-09,146.9641,149.221,140.9771,142.4597,1301750.0
2022-01-10,139.7778,143.574,136.8315,143.4607,1675026.0
2022-01-11,143.2529,144.9716,140.2311,144.896,892293.0
2022-01-12,145.7837,147.5873,140.0706,143.2435,762652.0
2022-01-13,144.6694,145.5476,140.25,140.4577,1088080.0
2022-01-14,139.0507,140.2216,135.9911,138.8524,999762.0
2022-01-15,139.0507,140.2216,135.9911,138.8524,999762.0
2022-01-16,139.0507,140.2216,135.9911,138.8524,999762.0
2022-01-17,139.0507,140.2216,135.9911,138.8524,999762.0
2022-01-18,136.5483,140.08,133.772,138.7391,1328760.0
2022-01-19,138.7485,142.8563,138.7013,139.6645,1224765.0
2022-01-20,140.3098,142.9477,134.664,135.2903,1534649.0
2022-01-21,134.4742,139.9113,132.5006,135.2903,1308195.0
2022-01-22,134.4742,139.9113,132.5006,135.2903,1308195.0
2022-01-23,134.4742,139.9113,132.5006,135.2903,1308195.0
2022-01-24,133.5538,147.5782,132.643,147.0088,2397203.0
2022-01-25,144.4374,150.3773,142.6156,148.2329,1506452.0
2022-01-26,151.3926,152.37,140.0346,142.1411,1629413.0
2022-01-27,143.906,146.4016,137.8,138.8865,1066046.0
2022-01-28,143.109,147.0753,140.4521,146.895,1216249.0
2022-01-29,143.109,147.0753,140.4521,146.895,1216249.0
2022-01-30,143.109,147.0753,140.4521,146.895,1216249.0
2022-01-31,145.8987,152.4364,145.4432,152.332,1149384.0
2022-02-01,152.2276,157.1997,152.2276,156.3742,1453258.0
2022-02-02,156.564,156.6968,151.8766,155.3969,1076014.0
2022-02-03,153.3853,156.2655,152.4554,153.3094,654659.0
2022-02-04,154.0779,156.0895,151.497,154.002,671279.0
2022-02-05,154.0779,156.0895,151.497,154.002,671279.0
2022-02-06,154.0779,156.0895,151.497,154.002,671279.0
2022-02-07,154.6662,157.2946,152.9393,153.7174,807008.0
2022-02-08,154.5808,157.5034,153.0247,155.71,827633.0
2022-02-09,156.8961,157.3705,154.0305,155.302,709589.0
2022-02-10,153.0816,156.0516,148.2519,149.9314,1133721.0
2022-02-11,149.6182,152.1517,145.3578,146.2972,811681.0
2022-02-12,149.6182,152.1517,145.3578,146.2972,811681.0
2022-02-13,149.6182,152.1517,145.3578,146.2972,811681.0
2022-02-14,145.6519,148.0906,144.4659,145.3483,1050920.0
2022-02-15,146.8855,147.5734,145.0067,146.4395,877711.0
2022-02-16,144.6746,145.6804,140.7463,141.8659,967706.0
2022-02-17,140.566,141.7426,134.0283,135.2903,1722518.0
2022-02-18,135.518,136.2012,131.9313,133.1838,1888655.0
2022-02-19,135.518,136.2012,131.9313,133.1838,1888655.0
2022-02-20,135.518,136.2012,131.9313,133.1838,1888655.0
2022-02-21,135.518,136.2012,131.9313,133.1838,1888655.0
2022-02-22,131.2386,132.3962,123.6001,126.0767,2147730.0
2022-02-23,127.1679,129.6729,125.5358,127.073,1601848.0
2022-02-24,121.3798,134.1991,121.3134,133.6487,1160099.0
2022-02-25,132.4436,137.7858,130.1758,137.1406,964771.0
2022-02-26,132.4436,137.7858,130.1758,137.1406,964771.0
2022-02-27,132.4436,137.7858,130.1758,137.1406,964771.0
2022-02-28,135.8311,140.0062,134.275,137.4537,1159750.0
2022-03-01,138.5923,142.6535,138.0088,139.2091,1342927.0
2022-03-02,138.1843,142.6298,136.6756,142.0937,711918.0
2022-03-03,142.0462,145.149,140.2244,143.906,1332123.0
2022-03-04,143.2987,144.1717,139.5033,144.0578,932277.0
2022-03-05,143.2987,144.1717,139.5033,144.0578,932277.0
2022-03-06,143.2987,144.1717,139.5033,144.0578,932277.0
2022-03-07,144.9023,145.7848,134.1421,134.1991,1364592.0
2022-03-08,132.8422,142.0178,132.8422,138.1748,1102650.0
2022-03-09,140.2529,143.1469,138.1938,138.7252,1079191.0
2022-03-10,137.4822,139.3989,133.3925,138.9529,729616.0
2022-03-11,139.9682,140.6039,133.4589,133.9144,752944.0
2022-03-12,139.9682,140.6039,133.4589,133.9144,752944.0
2022-03-13,139.9682,140.6039,133.4589,133.9144,752944.0
2022-03-14,135.7173,142.625,135.053,137.226,1073654.0
2022-03-15,137.3019,141.7995,136.9413,140.9171,1232170.0
2022-03-16,142.0747,145.5852,140.3952,144.6556,2544821.0
2022-03-17,158.8982,159.0975,144.0578,152.4743,5044840.0
2022-03-18,152.1043,156.6209,151.535,155.7859,2247536.0
2022-03-19,152.1043,156.6209,151.535,155.7859,2247536.0
2022-03-20,152.1043,156.6209,151.535,155.7859,2247536.0
2022-03-21,155.8903,157.2193,148.2044,150.5197,1437511.0
2022-03-22,151.7247,152.9108,147.9767,149.6087,1238566.0
2022-03-23,147.0753,149.0299,140.9171,141.2776,1587049.0
2022-03-24,140.2339,140.7632,137.226,139.2471,1252873.0
2022-03-25,140.6039,140.6039,136.0209,138.1369,1367406.0
2022-03-26,140.6039,140.6039,136.0209,138.1369,1367406.0
2022-03-27,140.6039,140.6039,136.0209,138.1369,1367406.0
2022-03-28,137.1216,141.2207,135.8975,140.955,1029345.0
2022-03-29,143.8491,147.9577,143.7542,147.8438,1117073.0
2022-03-30,143.6309,143.6403,136.4004,137.4727,2416936.0
2022-03-31,135.8216,138.488,133.6108,137.5865,2292523.0
2022-04-01,137.7858,138.8912,133.3261,134.645,1936024.0
2022-04-02,137.7858,138.8912,133.3261,134.645,1936024.0
2022-04-03,137.7858,138.8912,133.3261,134.645,1936024.0
2022-04-04,135.0056,141.3346,134.8917,139.5507,1173090.0
2022-04-05,141.012,143.4506,139.0952,141.1733,1273474.0
2022-04-06,137.6055,138.6303,131.751,133.7056,1904998.0
2022-04-07,131.4948,136.4099,130.2802,135.6983,1480920.0
2022-04-08,134.4458,141.1448,133.9618,139.4084,1185103.0
2022-04-09,134.4458,141.1448,133.9618,139.4084,1185103.0
2022-04-10,134.4458,141.1448,133.9618,139.4084,1185103.0
2022-04-11,136.6092,144.1148,136.6092,143.7162,1270442.0
2022-04-12,145.1301,148.954,143.3462,144.5133,1262192.0
2022-04-13,142.3783,147.1986,142.1411,145.3104,887232.0
2022-04-14,145.4432,149.2387,140.0821,141.363,1464586.0
2022-04-15,145.4432,149.2387,140.0821,141.363,1464586.0
2022-04-16,145.4432,149.2387,140.0821,141.363,1464586.0
2022-04-17,145.4432,149.2387,140.0821,141.363,1464586.0
2022-04-18,139.9777,142.1506,133.402,134.0283,1558667.0
2022-04-19,133.4684,141.5006,133.4684,139.6551,1628099.0
2022-04-20,140.6799,140.9977,136.0494,136.2581,1033908.0
2022-04-21,137.4603,138.7673,131.7645,133.9016,1229666.0
2022-04-22,133.0621,133.7776,128.6543,129.0455,1099433.0
2022-04-23,133.0621,133.7776,128.6543,129.0455,1099433.0
2022-04-24,133.0621,133.7776,128.6543,129.0455,1099433.0
2022-04-25,128.9119,134.5504,128.2918,133.9493,1180323.0
2022-04-26,131.7836,132.7425,128.287,129.1504,1210590.0
2022-04-27,129.5988,133.0525,127.1278,128.4349,843194.0
2022-04-28,130.1617,131.9458,125.3724,131.9077,919408.0
2022-04-29,130.5529,132.0953,124.2084,124.4851,1091799.0
2022-04-30,130.5529,132.0953,124.2084,124.4851,1091799.0
2022-05-01,130.5529,132.0953,124.2084,124.4851,1091799.0
2022-05-02,124.1226,131.6405,122.9968,131.4497,1019461.0
2022-05-03,130.4957,134.4645,129.9709,133.0907,730870.0
2022-05-04,133.0907,135.7907,129.0359,135.638,1061759.0
2022-05-05,131.2494,131.5547,124.3515,126.2692,1807335.0
2022-05-06,123.2925,123.574,116.7382,118.0071,2472970.0
2022-05-07,123.2925,123.574,116.7382,118.0071,2472970.0
2022-05-08,123.2925,123.574,116.7382,118.0071,2472970.0
2022-05-09,115.3262,120.9646,114.9636,118.5509,1518499.0
2022-05-10,121.2986,123.6265,117.2438,121.2222,1699455.0
2022-05-11,121.2222,124.7522,117.6732,118.2647,1354165.0
2022-05-12,117.7209,124.218,117.1484,119.3046,1708492.0
2022-05-13,119.648,123.054,119.5431,120.3159,1336202.0
2022-05-14,119.648,123.054,119.5431,120.3159,1336202.0
2022-05-15,119.648,123.054,119.5431,120.3159,1336202.0
2022-05-16,118.5604,120.936,115.6983,118.3696,1779338.0
2022-05-17,122.0904,123.4166,116.8813,122.6247,1081487.0
2022-05-18,113.628,114.2004,103.0189,105.3945,3819771.0
2022-05-19,103.8394,110.4605,103.2192,107.1785,1681136.0
2022-05-20,107.4743,109.1534,100.1185,103.1811,1796154.0
2022-05-21,107.4743,109.1534,100.1185,103.1811,1796154.0
2022-05-22,107.4743,109.1534,100.1185,103.1811,1796154.0
2022-05-23,102.933,105.9383,101.3684,103.3242,1781242.0
2022-05-24,100.6528,101.4635,96.9129,100.6242,2417942.0
2022-05-25,98.6111,113.5326,97.8288,109.6973,5341549.0
2022-05-26,120.0965,127.8243,118.8753,124.0272,4978340.0
2022-05-27,123.884,127.3091,120.3063,124.8953,1686380.0
2022-05-28,123.884,127.3091,120.3063,124.8953,1686380.0
2022-05-29,123.884,127.3091,120.3063,124.8953,1686380.0
2022-05-30,123.884,127.3091,120.3063,124.8953,1686380.0
2022-05-31,124.0272,125.5867,119.1425,122.0427,2364024.0
2022-06-01,121.5562,123.9795,117.0912,119.2855,1565867.0
2022-06-02,120.0201,124.218,118.341,123.9413,1385621.0
2022-06-03,121.2318,122.3766,118.5127,118.57,1425239.0
2022-06-04,121.2318,122.3766,118.5127,118.57,1425239.0
2022-06-05,121.2318,122.3766,118.5127,118.57,1425239.0
2022-06-06,118.7799,122.8632,117.3488,121.5943,1912122.0
2022-06-07,115.1926,120.8311,112.588,119.9533,1525881.0
2022-06-08,120.812,123.989,119.3427,120.2873,1081295.0
2022-06-09,120.6632,122.8537,119.8579,120.354,893246.0
2022-06-10,118.4555,119.629,114.6822,115.6696,1083650.0
2022-06-11,118.4555,119.629,114.6822,115.6696,1083650.0
2022-06-12,118.4555,119.629,114.6822,115.6696,1083650.0
2022-06-13,112.693,115.2021,110.3603,114.1336,1615754.0
2022-06-14,114.458,116.1085,113.17,115.1544,988015.0
2022-06-15,116.1753,118.0882,113.1796,115.7173,1054962.0
2022-06-16,111.3668,112.8075,107.6651,110.3365,1356576.0
2022-06-17,111.6531,114.9636,110.6608,113.399,1981414.0
2022-06-18,111.6531,114.9636,110.6608,113.399,1981414.0
2022-06-19,111.6531,114.9636,110.6608,113.399,1981414.0
2022-06-20,111.6531,114.9636,110.6608,113.399,1981414.0
2022-06-21,115.8223,116.9672,113.9905,114.1145,1046849.0
2022-06-22,113.6375,116.7859,111.9488,114.3435,1047700.0
2022-06-23,113.8665,116.5664,113.2559,115.6792,1093476.0
2022-06-24,116.2516,120.4495,115.7078,120.2968,1394146.0
2022-06-25,116.2516,120.4495,115.7078,120.2968,1394146.0
2022-06-26,116.2516,120.4495,115.7078,120.2968,1394146.0
2022-06-27,120.5162,121.2556,116.1276,116.7,806039.0
2022-06-28,117.5777,119.1138,112.588,112.9697,930844.0
2022-06-29,112.2923,112.6262,110.2601,110.7658,1358125.0
2022-06-30,104.4118,107.1213,101.7552,105.8524,2386035.0
2022-07-01,106.568,109.0485,105.1607,107.627,1521443.0
2022-07-02,106.568,109.0485,105.1607,107.627,1521443.0
2022-07-03,106.568,109.0485,105.1607,107.627,1521443.0
2022-07-04,106.568,109.0485,105.1607,107.627,1521443.0
2022-07-05,106.1195,117.7113,104.469,117.6827,1657213.0
2022-07-06,117.6732,119.4572,113.2559,115.4884,1162195.0
2022-07-07,116.118,122.992,116.118,122.0809,1481673.0
2022-07-08,122.0809,124.9478,120.2443,124.4756,1023362.0
2022-07-09,122.0809,124.9478,120.2443,124.4756,1023362.0
2022-07-10,122.0809,124.9478,120.2443,124.4756,1023362.0
2022-07-11,124.0272,126.689,120.4495,120.9837,934658.0
2022-07-12,122.1095,126.3503,121.6802,122.4148,922789.0
2022-07-13,120.3063,126.3264,120.1442,124.2275,923109.0
2022-07-14,122.5484,123.0731,119.9056,120.9265,832630.0
2022-07-15,122.453,126.8416,122.453,125.8399,1033729.0
2022-07-16,122.453,126.8416,122.453,125.8399,1033729.0
2022-07-17,122.453,126.8416,122.453,125.8399,1033729.0
2022-07-18,127.2137,130.114,125.9162,125.9448,1183600.0
2022-07-19,127.748,131.2684,126.0784,131.1921,1259646.0
