,MSFT US Equity,MSFT US Equity,MSFT US Equity,MSFT US Equity,MSFT US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2020-08-03,204.2084,210.1169,203.1658,209.0549,78983009.0
2020-08-04,206.7668,207.3461,203.0403,205.9173,49280056.0
2020-08-05,207.4716,207.5682,204.2567,205.5794,28858621.0
2020-08-06,205.0001,208.8913,204.2374,208.8715,32656843.0
2020-08-07,207.4233,208.244,203.6388,205.1353,27820421.0
2020-08-08,207.4233,208.244,203.6388,205.1353,27820421.0
2020-08-09,207.4233,208.244,203.6388,205.1353,27820421.0
2020-08-10,204.3533,204.556,199.2172,201.0515,36716462.0
2020-08-11,199.9943,200.4722,196.1181,196.3498,36446459.0
2020-08-12,198.1938,203.0113,197.6725,201.959,28041364.0
2020-08-13,202.2003,204.0443,200.9549,201.4859,22588870.0
2020-08-14,201.5439,202.3452,200.3371,201.679,17958936.0
2020-08-15,201.5439,202.3452,200.3371,201.679,17958936.0
2020-08-16,201.5439,202.3452,200.3371,201.679,17958936.0
2020-08-17,202.3548,203.8873,201.6935,203.0113,20184757.0
2020-08-18,203.2527,205.0194,201.9783,204.1795,21336167.0
2020-08-19,204.673,205.2633,202.5052,202.9406,27627561.0
2020-08-20,202.7858,208.0698,202.1761,207.6633,26981478.0
2020-08-21,206.9666,209.2795,205.9891,206.1536,36249319.0
2020-08-22,206.9666,209.2795,205.9891,206.1536,36249319.0
2020-08-23,206.9666,209.2795,205.9891,206.1536,36249319.0
2020-08-24,207.8666,208.573,205.5827,206.802,25460147.0
2020-08-25,206.2311,209.6279,206.2311,209.4924,23043696.0
2020-08-26,210.857,214.9313,210.3537,214.0216,39600828.0
2020-08-27,215.7055,223.6992,212.328,219.2765,57602195.0
2020-08-28,220.825,223.2096,219.2765,221.5314,26292896.0
2020-08-29,220.825,223.2096,219.2765,221.5314,26292896.0
2020-08-30,220.825,223.2096,219.2765,221.5314,26292896.0
2020-08-31,219.683,221.3282,217.0797,218.2604,28774156.0
2020-09-01,218.241,220.1185,217.1958,219.9443,25791235.0
2020-09-02,220.6217,225.3541,220.0217,224.1831,34080839.0
2020-09-03,221.8798,221.9186,208.0313,210.2957,58400288.0
2020-09-04,208.1666,211.3214,198.576,207.344,59664072.0
2020-09-05,208.1666,211.3214,198.576,207.344,59664072.0
2020-09-06,208.1666,211.3214,198.576,207.344,59664072.0
2020-09-07,208.1666,211.3214,198.576,207.344,59664072.0
2020-09-08,199.8438,203.26,195.6824,196.1276,52924330.0
2020-09-09,200.9083,207.9149,200.0373,204.4794,45678986.0
2020-09-10,206.5214,207.8182,197.5308,198.7502,35461514.0
2020-09-11,200.5212,201.9051,194.7533,197.4534,33620073.0
2020-09-12,200.5212,201.9051,194.7533,197.4534,33620073.0
2020-09-13,200.5212,201.9051,194.7533,197.4534,33620073.0
2020-09-14,197.6566,202.4568,197.4534,198.7889,30375768.0
2020-09-15,201.7019,203.0181,200.2599,202.0503,21823942.0
2020-09-16,203.831,203.86,198.0437,198.4405,26372464.0
2020-09-17,193.6017,197.7437,193.5146,196.3695,34011257.0
2020-09-18,196.2631,197.0857,189.9242,193.9307,55225326.0
2020-09-19,196.2631,197.0857,189.9242,193.9307,55225326.0
2020-09-20,196.2631,197.0857,189.9242,193.9307,55225326.0
2020-09-21,190.8339,196.176,190.05,196.0114,39839657.0
2020-09-22,198.4502,201.3922,195.5614,200.7341,33517065.0
2020-09-23,201.1987,201.3922,193.5823,194.1243,30803780.0
2020-09-24,193.4081,198.9438,192.7791,196.6405,31202493.0
2020-09-25,196.9889,202.3019,196.0114,201.1212,29437312.0
2020-09-26,196.9889,202.3019,196.0114,201.1212,29437312.0
2020-09-27,196.9889,202.3019,196.0114,201.1212,29437312.0
2020-09-28,204.0826,205.7181,201.3535,202.689,32004936.0
2020-09-29,202.6019,203.2987,200.1438,200.5793,24464472.0
2020-09-30,201.0341,205.1472,199.8825,203.5503,33829088.0
2020-10-01,206.6085,207.0924,204.5084,205.6117,27158418.0
2020-10-02,201.2954,204.1891,198.9147,199.5438,33154781.0
2020-10-03,201.2954,204.1891,198.9147,199.5438,33154781.0
2020-10-04,201.2954,204.1891,198.9147,199.5438,33154781.0
2020-10-05,200.5406,203.6278,200.3083,203.5987,21331561.0
2020-10-06,202.089,203.4052,198.2179,199.2728,28554261.0
2020-10-07,200.3857,203.3374,200.0567,203.0665,25681054.0
2020-10-08,203.7245,204.3826,201.6051,203.7923,19925837.0
2020-10-09,204.4213,208.9021,204.4213,208.8537,26458047.0
2020-10-10,204.4213,208.9021,204.4213,208.8537,26458047.0
2020-10-11,204.4213,208.9021,204.4213,208.8537,26458047.0
2020-10-12,211.7376,216.6442,209.8215,214.2635,40461368.0
2020-10-13,215.541,217.9507,213.3248,215.6765,28950843.0
2020-10-14,215.8119,216.9926,212.0667,213.7409,23451713.0
2020-10-15,210.1021,213.257,209.0473,212.5796,22733064.0
2020-10-16,213.0538,215.1248,212.2506,212.5796,26057882.0
2020-10-17,213.0538,215.1248,212.2506,212.5796,26057882.0
2020-10-18,213.0538,215.1248,212.2506,212.5796,26057882.0
2020-10-19,213.3103,215.1345,206.8311,207.315,27625841.0
2020-10-20,208.844,210.3634,206.2215,207.7311,22753511.0
2020-10-21,206.2504,209.9279,206.2504,207.8763,22724906.0
2020-10-22,207.0343,209.0908,204.8762,207.9634,22351450.0
2020-10-23,208.0988,209.3086,206.2891,209.2602,18879608.0
2020-10-24,208.0988,209.3086,206.2891,209.2602,18879608.0
2020-10-25,208.0988,209.3086,206.2891,209.2602,18879608.0
2020-10-26,206.9569,209.3665,201.3922,203.3084,37111561.0
2020-10-27,204.7697,207.7504,203.5494,206.3762,36700325.0
2020-10-28,200.9761,202.1084,195.5856,196.1469,51195593.0
2020-10-29,197.4921,200.6761,196.8147,198.1212,31432563.0
2020-10-30,196.9405,197.705,193.1856,195.9437,36980111.0
2020-10-31,196.9405,197.705,193.1856,195.9437,36980111.0
2020-11-01,196.9405,197.705,193.1856,195.9437,36980111.0
2020-11-02,197.705,198.6631,193.6694,195.8082,30842163.0
2020-11-03,197.3179,201.4116,196.5727,199.7761,27512030.0
2020-11-04,207.1214,211.2828,205.5715,209.415,42311777.0
2020-11-05,214.8829,216.8958,214.0216,216.0926,36080137.0
2020-11-06,215.0958,217.1281,211.0021,216.5087,25231895.0
2020-11-07,215.0958,217.1281,211.0021,216.5087,25231895.0
2020-11-08,215.0958,217.1281,211.0021,216.5087,25231895.0
2020-11-09,217.2007,220.7669,210.857,211.3505,44394950.0
2020-11-10,207.5859,209.5215,202.96,204.2084,44045120.0
2020-11-11,205.5439,211.0118,205.3601,209.5698,29440788.0
2020-11-12,210.2086,212.0473,207.5472,208.4956,21616115.0
2020-11-13,209.386,210.4118,207.2569,209.5311,18630307.0
2020-11-14,209.386,210.4118,207.2569,209.5311,18630307.0
2020-11-15,209.386,210.4118,207.2569,209.5311,18630307.0
2020-11-16,207.944,210.7215,207.6053,210.2279,24953344.0
2020-11-17,209.1344,210.6634,207.1795,207.5472,24154112.0
2020-11-18,207.3046,208.7795,204.6654,204.8109,28372789.0
2020-11-19,205.102,206.703,203.6951,206.1111,24792746.0
2020-11-20,205.8977,206.9504,203.763,204.1414,22843119.0
2020-11-21,205.8977,206.9504,203.763,204.1414,22843119.0
2020-11-22,205.8977,206.9504,203.763,204.1414,22843119.0
2020-11-23,204.6848,205.985,201.9777,203.8697,25683507.0
2020-11-24,203.3652,207.8868,202.6569,207.5084,33979731.0
2020-11-25,208.7212,208.8959,206.1499,207.5181,21012887.0
2020-11-26,208.7212,208.8959,206.1499,207.5181,21012887.0
2020-11-27,208.469,209.8468,207.683,208.8377,14512213.0
2020-11-28,208.469,209.8468,207.683,208.8377,14512213.0
2020-11-29,208.469,209.8468,207.683,208.8377,14512213.0
2020-11-30,207.7412,208.3816,204.5732,207.7121,33064753.0
2020-12-01,208.1391,210.8656,207.0135,209.7886,30931318.0
2020-12-02,208.4981,209.0705,206.4798,208.9735,23724509.0
2020-12-03,208.2361,209.9493,207.3046,207.8771,25120922.0
2020-12-04,207.8577,208.9832,206.8486,207.9935,24666039.0
2020-12-05,207.8577,208.9832,206.8486,207.9935,24666039.0
2020-12-06,207.8577,208.9832,206.8486,207.9935,24666039.0
2020-12-07,208.0032,209.1385,206.6642,207.9256,24619997.0
2020-12-08,207.6151,210.5066,206.5672,209.5945,23284094.0
2020-12-09,208.7698,208.8328,204.9409,205.5095,32440603.0
2020-12-10,205.4804,206.7515,204.1123,204.2676,26467017.0
2020-12-11,203.8115,206.9844,202.8994,206.9262,30979440.0
2020-12-12,203.8115,206.9844,202.8994,206.9262,30979440.0
2020-12-13,203.8115,206.9844,202.8994,206.9262,30979440.0
2020-12-14,206.7709,209.7886,206.5575,207.8383,28798379.0
2020-12-15,208.7746,209.022,205.9365,207.7703,27018106.0
2020-12-16,208.3719,213.5727,208.3428,212.7674,35023253.0
2020-12-17,213.3399,214.3296,211.4478,212.9032,32515784.0
2020-12-18,212.0979,213.1652,209.6042,212.0979,63354922.0
2020-12-19,212.0979,213.1652,209.6042,212.0979,63354922.0
2020-12-20,212.0979,213.1652,209.6042,212.0979,63354922.0
2020-12-21,211.0888,217.3472,210.8269,215.9791,37181886.0
2020-12-22,216.0761,218.9288,215.2611,217.289,22643397.0
2020-12-23,216.4836,216.9192,214.2422,214.4557,18699638.0
2020-12-24,214.8438,216.9688,214.6304,216.1343,10550572.0
2020-12-25,214.8438,216.9688,214.6304,216.1343,10550572.0
2020-12-26,214.8438,216.9688,214.6304,216.1343,10550572.0
2020-12-27,214.8438,216.9688,214.6304,216.1343,10550572.0
2020-12-28,217.7838,219.3169,216.3963,218.2787,17933496.0
2020-12-29,219.5886,220.4328,216.9397,217.4927,17403213.0
2020-12-30,218.5407,218.9288,214.8923,215.0961,20272337.0
2020-12-31,215.1155,216.3769,213.1555,215.8141,20942132.0
2021-01-01,215.1155,216.3769,213.1555,215.8141,20942132.0
2021-01-02,215.1155,216.3769,213.1555,215.8141,20942132.0
2021-01-03,215.1155,216.3769,213.1555,215.8141,20942132.0
2021-01-04,215.9209,216.3769,208.4301,211.2246,37130139.0
2021-01-05,210.8074,212.03,209.2937,211.4284,23822953.0
2021-01-06,205.8686,210.0602,205.6454,205.9462,35930653.0
2021-01-07,207.683,212.8256,207.3628,211.8068,27694480.0
2021-01-08,212.1852,214.0288,210.5804,213.0973,22956206.0
2021-01-09,212.1852,214.0288,210.5804,213.0973,22956206.0
2021-01-10,212.1852,214.0288,210.5804,213.0973,22956206.0
2021-01-11,211.9814,212.4084,210.2931,211.0306,23047029.0
2021-01-12,210.07,210.6521,206.9846,208.5466,23249336.0
2021-01-13,207.6636,210.3222,207.573,209.9147,20087080.0
2021-01-14,209.4975,211.0014,206.4216,206.6933,29346737.0
2021-01-15,207.1785,208.1391,205.7327,206.3343,31746512.0
2021-01-16,207.1785,208.1391,205.7327,206.3343,31746512.0
2021-01-17,207.1785,208.1391,205.7327,206.3343,31746512.0
2021-01-18,207.1785,208.1391,205.7327,206.3343,31746512.0
2021-01-19,207.4016,210.5357,206.3149,210.0117,30480859.0
2021-01-20,211.2343,219.084,210.8373,217.6771,37777260.0
2021-01-21,218.0264,219.5789,215.8141,218.2884,30749553.0
2021-01-22,220.3357,223.2369,219.0937,219.2393,30172663.0
2021-01-23,220.3357,223.2369,219.0937,219.2393,30172663.0
2021-01-24,220.3357,223.2369,219.0937,219.2393,30172663.0
2021-01-25,222.3151,222.9555,217.5607,222.713,33152095.0
2021-01-26,224.9738,227.2249,223.2466,225.4298,49169601.0
2021-01-27,230.9314,233.2989,223.3048,225.9829,69870638.0
2021-01-28,228.6124,235.4336,228.1078,231.8338,49111159.0
2021-01-29,228.9811,230.9508,224.4789,225.0708,42503138.0
2021-01-30,228.9811,230.9508,224.4789,225.0708,42503138.0
2021-01-31,228.9811,230.9508,224.4789,225.0708,42503138.0
2021-02-01,228.0787,235.2978,225.5268,232.5324,33314193.0
2021-02-02,234.1334,235.1134,231.6009,232.3966,25916337.0
2021-02-03,232.4548,237.8108,232.154,235.7829,27158104.0
2021-02-04,235.453,236.0157,233.231,234.8223,25296100.0
2021-02-05,235.0358,236.0546,233.2795,235.0067,18054752.0
2021-02-06,235.0358,236.0546,233.2795,235.0067,18054752.0
2021-02-07,235.0358,236.0546,233.2795,235.0067,18054752.0
2021-02-08,235.9284,236.4427,233.6579,235.2686,22211929.0
2021-02-09,234.6865,237.4906,234.211,236.53,23564953.0
2021-02-10,237.7235,238.6162,233.7356,235.6082,22186706.0
2021-02-11,237.51,237.869,234.9581,237.2287,15751059.0
2021-02-12,236.6884,238.0146,235.5209,237.7138,16561079.0
2021-02-13,236.6884,238.0146,235.5209,237.7138,16561079.0
2021-02-14,236.6884,238.0146,235.5209,237.7138,16561079.0
2021-02-15,236.6884,238.0146,235.5209,237.7138,16561079.0
2021-02-16,237.7526,238.8199,235.7053,236.4621,26728487.0
2021-02-17,234.6921,237.6,234.3226,237.493,21673109.0
2021-02-18,235.1589,237.2304,234.2448,237.0943,16925563.0
2021-02-19,237.0554,237.1624,233.5834,234.3517,25262600.0
2021-02-20,237.0554,237.1624,233.5834,234.3517,25262600.0
2021-02-21,237.0554,237.1624,233.5834,234.3517,25262600.0
2021-02-22,230.8992,231.3952,226.0171,228.0692,36446936.0
2021-02-23,223.9991,228.3804,222.4479,226.8632,30228704.0
2021-02-24,223.6928,228.7402,222.7105,228.1081,26339746.0
2021-02-25,225.7059,228.1423,221.6213,222.7008,39542235.0
2021-02-26,225.1661,228.9055,223.2357,225.9977,37819227.0
2021-02-27,225.1661,228.9055,223.2357,225.9977,37819227.0
2021-02-28,225.1661,228.9055,223.2357,225.9977,37819227.0
2021-03-01,229.421,230.9479,226.7465,230.4324,25332837.0
2021-03-02,230.5005,230.7825,227.0383,227.4467,22812459.0
2021-03-03,225.7788,227.1646,221.0183,221.31,34029526.0
2021-03-04,220.5077,226.1046,218.1007,220.5028,44727785.0
2021-03-05,223.2128,226.8632,220.2403,225.2391,41872770.0
2021-03-06,223.2128,226.8632,220.2403,225.2391,41872770.0
2021-03-07,223.2128,226.8632,220.2403,225.2391,41872770.0
2021-03-08,225.0154,226.9556,220.8919,221.1447,35267440.0
2021-03-09,226.4839,228.9191,225.3072,227.3592,33080531.0
2021-03-10,230.4908,230.4908,225.667,226.0366,29746812.0
2021-03-11,228.5068,232.6012,227.8747,230.6172,29907586.0
2021-03-12,227.5829,229.3432,226.8243,229.2751,22653662.0
2021-03-13,227.5829,229.3432,226.8243,229.2751,22653662.0
2021-03-14,227.5829,229.3432,226.8243,229.2751,22653662.0
2021-03-15,228.5068,228.7256,225.4433,228.3609,26042669.0
2021-03-16,229.7905,233.4619,229.4599,231.1813,28092196.0
2021-03-17,229.6641,231.9982,226.8243,230.5297,29562100.0
2021-03-18,226.1727,227.7579,224.004,224.3833,34852251.0
2021-03-19,224.675,226.0891,223.0505,224.0234,46430730.0
2021-03-20,224.675,226.0891,223.0505,224.0234,46430730.0
2021-03-21,224.675,226.0891,223.0505,224.0234,46430730.0
2021-03-22,223.9456,230.3935,223.8192,229.5085,30127005.0
2021-03-23,230.9625,234.4295,230.5588,231.0548,31638376.0
2021-03-24,231.3126,231.4633,228.8569,228.9931,25620127.0
2021-03-25,228.8375,230.4324,225.2099,225.9588,34061853.0
2021-03-26,225.1905,230.2087,225.1905,229.9851,25479853.0
2021-03-27,225.1905,230.2087,225.1905,229.9851,25479853.0
2021-03-28,225.1905,230.2087,225.1905,229.9851,25479853.0
2021-03-29,230.092,230.2963,225.5114,228.7791,25227455.0
2021-03-30,227.1112,227.4273,224.7528,225.4822,24792012.0
2021-03-31,226.5131,232.5331,226.0074,229.2946,43623471.0
2021-04-01,231.9204,236.1704,231.512,235.6938,30337982.0
2021-04-02,231.9204,236.1704,231.512,235.6938,30337982.0
2021-04-03,231.9204,236.1704,231.512,235.6938,30337982.0
2021-04-04,231.9204,236.1704,231.512,235.6938,30337982.0
2021-04-05,236.0926,243.0948,236.0342,242.2293,36910609.0
2021-04-06,240.8094,242.5502,240.0994,241.0525,22931923.0
2021-04-07,241.0039,244.0382,240.4009,243.0365,22719835.0
2021-04-08,245.8276,247.159,245.0788,246.2945,23625197.0
2021-04-09,245.9249,248.9592,245.5067,248.8231,24326833.0
2021-04-10,245.9249,248.9592,245.5067,248.8231,24326833.0
2021-04-11,245.9249,248.9592,245.5067,248.8231,24326833.0
2021-04-12,247.7144,250.5931,247.6268,248.8814,27148668.0
2021-04-13,250.1917,252.0713,249.7761,251.3905,23837469.0
2021-04-14,250.4034,251.7212,248.152,248.5702,23070938.0
2021-04-15,250.8469,252.791,250.6514,252.3728,25627481.0
2021-04-16,252.3436,253.8316,250.5264,253.5788,24878582.0
2021-04-17,252.3436,253.8316,250.5264,253.5788,24878582.0
2021-04-18,252.3436,253.8316,250.5264,253.5788,24878582.0
2021-04-19,253.0439,254.2984,250.7399,251.6337,23209260.0
2021-04-20,250.7389,253.0536,249.7859,251.1669,19722875.0
2021-04-21,251.8282,253.5204,250.1846,253.4231,24030383.0
2021-04-22,253.0633,254.5902,248.6188,250.1068,25606152.0
2021-04-23,250.7973,254.3276,250.2041,253.9775,21499286.0
2021-04-24,250.7973,254.3276,250.2041,253.9775,21499286.0
2021-04-25,250.7973,254.3276,250.2041,253.9775,21499286.0
2021-04-26,254.4735,255.2272,253.0244,254.3665,19766870.0
2021-04-27,254.4005,255.9615,252.9758,254.775,31014213.0
2021-04-28,249.0448,249.494,246.0027,247.5685,46903119.0
2021-04-29,248.4438,249.0662,242.1612,245.5748,40589023.0
2021-04-30,242.8809,246.1291,242.7447,245.2539,30945098.0
2021-05-01,242.8809,246.1291,242.7447,245.2539,30945098.0
2021-05-02,242.8809,246.1291,242.7447,245.2539,30945098.0
2021-05-03,246.4403,247.3643,244.223,244.9426,19626568.0
2021-05-04,244.0771,244.3105,239.0102,240.9844,32756052.0
2021-05-05,242.2195,242.6475,239.0685,239.7007,21901325.0
2021-05-06,239.6812,242.9976,237.9696,242.8711,26491085.0
2021-05-07,245.2247,247.3156,244.2716,245.5262,27032912.0
2021-05-08,245.2247,247.3156,244.2716,245.5262,27032912.0
2021-05-09,245.2247,247.3156,244.2716,245.5262,27032912.0
2021-05-10,243.9798,244.8162,240.3328,240.3912,29299890.0
2021-05-11,237.8334,239.8271,235.9078,239.4673,33641589.0
2021-05-12,235.5139,237.6681,231.5314,232.4358,36684370.0
2021-05-13,235.1589,238.8546,234.7894,236.3552,29624298.0
2021-05-14,238.8303,242.3362,238.7476,241.3345,23901081.0
2021-05-15,238.8303,242.3362,238.7476,241.3345,23901081.0
2021-05-16,238.8303,242.3362,238.7476,241.3345,23901081.0
2021-05-17,239.7785,239.8174,236.8317,238.4461,24970168.0
2021-05-18,239.5062,239.6423,236.2287,236.4038,20167975.0
2021-05-19,233.2748,237.0959,232.5827,236.9887,25739807.0
2021-05-20,237.8075,241.6969,237.71,240.264,21800716.0
2021-05-21,241.3216,242.0673,238.5679,238.987,21863058.0
2021-05-22,241.3216,242.0673,238.5679,238.987,21863058.0
2021-05-23,241.3216,242.0673,238.5679,238.987,21863058.0
2021-05-24,241.5361,244.8259,241.268,244.4555,21411547.0
2021-05-25,245.4196,246.3758,244.4945,245.3718,17704303.0
2021-05-26,245.0891,246.5611,244.4263,245.1476,17771600.0
2021-05-27,244.8357,245.1379,242.9641,243.0226,24426244.0
2021-05-28,244.6651,245.7227,243.2663,243.3833,18274942.0
2021-05-29,244.6651,245.7227,243.2663,243.3833,18274942.0
2021-05-30,244.6651,245.7227,243.2663,243.3833,18274942.0
2021-05-31,244.6651,245.7227,243.2663,243.3833,18274942.0
2021-06-01,244.8942,244.9527,240.7319,241.1608,23213310.0
2021-06-02,241.8675,242.9836,239.6401,241.0633,19406705.0
2021-06-03,239.0357,240.1275,236.8717,239.5134,25307711.0
2021-06-04,241.5117,245.3036,241.268,244.4653,25281094.0
2021-06-05,241.5117,245.3036,241.268,244.4653,25281094.0
2021-06-06,241.5117,245.3036,241.268,244.4653,25281094.0
2021-06-07,243.6757,247.6821,243.51,247.4091,23079167.0
2021-06-08,248.7251,249.5536,246.1419,246.2004,22454998.0
2021-06-09,247.4091,249.0857,246.8242,247.1947,17937634.0
2021-06-10,247.877,250.9671,247.2726,250.7526,24563619.0
2021-06-11,251.4788,251.968,250.1385,251.3862,18999731.0
2021-06-12,251.4788,251.968,250.1385,251.3862,18999731.0
2021-06-13,251.4788,251.968,250.1385,251.3862,18999731.0
2021-06-14,251.396,253.3943,250.3237,253.3358,19150507.0
2021-06-15,253.2237,253.4333,251.1815,251.8444,18038931.0
2021-06-16,252.8581,254.0084,248.0037,250.8891,27219956.0
2021-06-17,249.6072,255.1489,249.5536,254.3203,27565537.0
2021-06-18,253.0823,255.685,252.2245,252.8874,37202217.0
2021-06-19,253.0823,255.685,252.2245,252.8874,37202217.0
2021-06-20,253.0823,255.685,252.2245,252.8874,37202217.0
2021-06-21,253.2675,256.8742,251.4155,256.0067,26696119.0
2021-06-22,256.0944,259.087,255.7825,258.814,24694090.0
2021-06-23,259.2819,260.1008,257.7613,258.585,19518681.0
2021-06-24,259.4477,261.095,258.7751,259.9643,21446867.0
2021-06-25,259.5159,260.5102,258.083,258.3364,25611113.0
2021-06-26,259.5159,260.5102,258.083,258.3364,25611113.0
2021-06-27,259.5159,260.5102,258.083,258.3364,25611113.0
2021-06-28,259.472,262.1186,259.204,261.9431,19590024.0
2021-06-29,262.0844,264.7992,261.2218,264.5555,19937811.0
2021-06-30,263.8634,264.5163,262.8051,264.0681,21656457.0
2021-07-01,262.8107,264.9844,262.8009,264.7505,16725323.0
2021-07-02,265.9397,270.9891,265.6278,270.6479,26474408.0
2021-07-03,265.9397,270.9891,265.6278,270.6479,26474408.0
2021-07-04,265.9397,270.9891,265.6278,270.6479,26474408.0
2021-07-05,265.9397,270.9891,265.6278,270.6479,26474408.0
2021-07-06,271.0183,272.3243,267.3824,270.6576,31565560.0
2021-07-07,272.3538,273.6156,270.1605,272.8704,23260031.0
2021-07-08,269.9168,271.7007,267.938,270.4237,24618591.0
2021-07-09,268.7666,271.0378,268.3766,270.9306,23916665.0
2021-07-10,268.7666,271.0378,268.3766,270.9306,23916665.0
2021-07-11,268.7666,271.0378,268.3766,270.9306,23916665.0
2021-07-12,272.1169,272.7144,269.6049,270.3262,18931695.0
2021-07-13,270.5212,275.7145,270.3944,273.8939,26120128.0
2021-07-14,275.2245,276.5063,273.4748,275.3853,23113662.0
2021-07-15,274.8882,275.3853,272.7729,273.9426,22604227.0
2021-07-16,274.9564,276.9352,272.4122,273.6697,26186848.0
2021-07-17,274.9564,276.9352,272.4122,273.6697,26186848.0
2021-07-18,274.9564,276.9352,272.4122,273.6697,26186848.0
2021-07-19,271.899,273.2993,267.5286,270.024,32935634.0
2021-07-20,271.0183,273.8842,269.2929,272.2758,26259741.0
2021-07-21,271.8712,274.4203,270.297,274.3033,24364320.0
2021-07-22,276.6818,279.1967,276.2724,278.9238,23384059.0
2021-07-23,280.1228,282.6767,279.2747,282.3648,22768071.0
2021-07-24,280.1228,282.6767,279.2747,282.3648,22768071.0
2021-07-25,280.1228,282.6767,279.2747,282.3648,22768071.0
2021-07-26,281.7116,282.3842,279.4131,281.7604,23176073.0
2021-07-27,282.1308,282.2721,275.8142,279.3137,33604073.0
2021-07-28,281.7019,282.8326,276.6723,279.0018,33566853.0
2021-07-29,279.0164,281.3393,278.8653,279.2747,18168294.0
2021-07-30,277.9782,279.4307,276.75,277.7248,20944846.0
2021-07-31,277.9782,279.4307,276.75,277.7248,20944846.0
2021-08-01,277.9782,279.4307,276.75,277.7248,20944846.0
2021-08-02,279.1382,279.5428,276.5843,277.6371,16267357.0
2021-08-03,278.2219,279.9863,276.8377,279.8791,17879048.0
2021-08-04,279.0018,280.3356,277.4714,279.2844,16191301.0
2021-08-05,279.6451,282.3258,278.8848,282.2185,13900167.0
2021-08-06,281.2291,282.199,280.3702,282.16,16589336.0
2021-08-07,281.2291,282.199,280.3702,282.16,16589336.0
2021-08-08,281.2291,282.199,280.3702,282.16,16589336.0
2021-08-09,282.4427,284.1973,280.5517,281.0585,16117629.0
2021-08-10,281.5167,281.9553,278.0075,279.2162,18616578.0
2021-08-11,279.9668,281.3802,278.6508,279.7133,13955934.0
2021-08-12,279.4014,282.6572,279.1187,282.5012,14570391.0
2021-08-13,282.1795,285.5133,282.0041,285.4646,18249046.0
2021-08-14,282.1795,285.5133,282.0041,285.4646,18249046.0
2021-08-15,282.1795,285.5133,282.0041,285.4646,18249046.0
2021-08-16,285.796,287.3849,282.7059,287.1704,22516027.0
2021-08-17,285.0162,286.0299,283.7392,285.6888,20075250.0
2021-08-18,285.22,287.9351,283.4914,283.9406,21812985.0
2021-08-19,281.9517,290.5232,281.8994,289.8396,29850461.0
2021-08-20,292.7207,298.6978,291.0995,297.2523,40817646.0
2021-08-21,292.7207,298.6978,291.0995,297.2523,40817646.0
2021-08-22,292.7207,298.6978,291.0995,297.2523,40817646.0
2021-08-23,296.1634,298.268,294.8009,297.5356,22830157.0
2021-08-24,297.8969,298.5122,294.9509,295.553,18175774.0
2021-08-25,297.1937,297.477,293.4043,294.9572,20006057.0
2021-08-26,293.961,295.3664,291.9687,292.1054,17666084.0
2021-08-27,292.0048,293.8438,289.8982,292.7207,22605726.0
2021-08-28,292.0048,293.8438,289.8982,292.7207,22605726.0
2021-08-29,292.0048,293.8438,289.8982,292.7207,22605726.0
2021-08-30,294.0831,297.1156,294.0294,296.5003,16348072.0
2021-08-31,297.3109,297.3891,294.4591,294.8302,26285338.0
2021-09-01,295.7922,298.0629,294.4494,294.7814,18983826.0
2021-09-02,295.1428,296.2759,293.1699,294.1173,16290545.0
2021-09-03,293.961,295.5334,293.2481,294.1075,14751610.0
2021-09-04,293.961,295.5334,293.2481,294.1075,14751610.0
2021-09-05,293.961,295.5334,293.2481,294.1075,14751610.0
2021-09-06,293.961,295.5334,293.2481,294.1075,14751610.0
2021-09-07,293.9757,294.0587,291.2362,293.1699,17184083.0
2021-09-08,292.7793,293.5899,290.5184,293.1992,15046819.0
2021-09-09,293.795,295.0842,290.0642,290.3084,19927000.0
2021-09-10,291.4462,292.916,288.482,288.8043,19633363.0
2021-09-11,291.4462,292.916,288.482,288.8043,19633363.0
2021-09-12,291.4462,292.916,288.482,288.8043,19633363.0
2021-09-13,290.6014,291.5682,287.2124,290.0544,23652949.0
2021-09-14,292.5644,294.3517,291.1385,292.7891,21853433.0
2021-09-15,296.178,298.1899,294.7716,297.7016,28356304.0
2021-09-16,296.6663,298.1801,293.7364,298.0922,19550815.0
2021-09-17,297.0668,297.3891,292.5351,292.8672,41372457.0
2021-09-18,297.0668,297.3891,292.5351,292.8672,41372457.0
2021-09-19,297.0668,297.3891,292.5351,292.8672,41372457.0
2021-09-20,289.4099,291.744,282.7589,287.4273,38278661.0
2021-09-21,288.7848,290.5916,287.2026,287.9156,22364103.0
2021-09-22,289.7956,293.209,287.6324,291.6073,26626342.0
2021-09-23,291.8661,293.8731,290.5856,292.5644,18604601.0
2021-09-24,291.2655,292.7988,289.9958,292.3593,14998978.0
2021-09-25,291.2655,292.7988,289.9958,292.3593,14998978.0
2021-09-26,291.2655,292.7988,289.9958,292.3593,14998978.0
2021-09-27,289.2243,289.5466,286.1038,287.3003,23571742.0
2021-09-28,283.0275,283.9895,276.147,276.899,43186237.0
2021-09-29,278.4421,280.0731,276.4009,277.3678,26353696.0
2021-09-30,279.0379,281.1084,275.0434,275.3364,32343635.0
2021-10-01,275.5334,283.2081,274.7211,282.3487,30086280.0
2021-10-02,275.5334,283.2081,274.7211,282.3487,30086280.0
