,HEES US Equity,HEES US Equity,HEES US Equity,HEES US Equity,HEES US Equity
2021-05-30,34.2029,34.6916,33.2346,34.4888,126706.0
2021-05-31,34.2029,34.6916,33.2346,34.4888,126706.0
2021-06-01,34.9022,35.2366,34.6975,35.1251,125143.0
2021-06-02,35.3295,35.679,33.6295,33.8153,248485.0
2021-06-03,33.6387,34.0707,33.165,33.7131,134739.0
2021-06-04,33.9453,34.0011,33.0628,33.4065,167283.0
2021-06-05,33.9453,34.0011,33.0628,33.4065,167283.0
2021-06-06,33.9453,34.0011,33.0628,33.4065,167283.0
2021-06-07,33.4715,33.4715,31.9201,31.9294,338172.0
2021-06-08,32.0223,32.9466,31.7436,32.3567,267273.0
2021-06-09,32.5054,32.668,31.7064,31.8551,178056.0
2021-06-10,32.1245,32.4403,31.1676,31.2234,137413.0
2021-06-11,31.5578,32.1059,31.2234,31.66,124044.0
2021-06-12,31.5578,32.1059,31.2234,31.66,124044.0
2021-06-13,31.5578,32.1059,31.2234,31.66,124044.0
2021-06-14,31.7715,32.0928,30.6938,31.1862,134279.0
2021-06-15,31.4742,31.7808,30.7589,31.6228,192782.0
2021-06-16,31.3441,32.3289,31.1862,31.5857,174256.0
2021-06-17,31.5485,31.8551,29.5883,30.2201,204745.0
2021-06-18,29.4026,29.738,28.8823,29.4583,368875.0
2021-06-19,29.4026,29.738,28.8823,29.4583,368875.0
2021-06-20,29.4026,29.738,28.8823,29.4583,368875.0
2021-06-21,29.8856,31.0283,29.8299,30.378,214188.0
2021-06-22,30.3687,30.4523,29.4397,30.4244,177355.0
2021-06-23,30.6195,31.3441,30.3501,30.7124,176401.0
2021-06-24,30.9261,31.8737,30.4709,31.8551,172039.0
2021-06-25,32.1152,32.7098,31.0097,31.1676,1555250.0
2021-06-26,32.1152,32.7098,31.0097,31.1676,1555250.0
2021-06-27,32.1152,32.7098,31.0097,31.1676,1555250.0
2021-06-28,31.2512,31.2512,30.2758,30.731,201416.0
2021-06-29,30.8146,31.1305,30.5034,30.6009,93743.0
2021-06-30,30.3037,31.1212,30.3037,30.9075,96677.0
2021-07-01,31.1491,31.3534,30.7124,30.8053,387298.0
2021-07-02,30.8518,30.8518,30.1411,30.1736,173629.0
2021-07-03,30.8518,30.8518,30.1411,30.1736,173629.0
2021-07-04,30.8518,30.8518,30.1411,30.1736,173629.0
2021-07-05,30.8518,30.8518,30.1411,30.1736,173629.0
2021-07-06,30.1736,30.3919,28.7244,29.2818,434474.0
2021-07-07,29.0217,29.7277,28.7058,29.4862,473597.0
2021-07-08,28.585,29.4026,28.1484,28.6408,165303.0
2021-07-09,29.096,29.8299,28.9752,29.6998,110599.0
2021-07-10,29.096,29.8299,28.9752,29.6998,110599.0
2021-07-11,29.096,29.8299,28.9752,29.6998,110599.0
2021-07-12,29.3561,30.2944,29.1749,30.2386,120373.0
2021-07-13,30.155,30.6344,29.4619,29.6162,90570.0
2021-07-14,29.7649,30.2386,29.1285,29.2353,95767.0
2021-07-15,28.8452,29.4281,28.5386,29.0774,145358.0
2021-07-16,29.4211,29.6441,28.2042,28.2227,142486.0
2021-07-17,29.4211,29.6441,28.2042,28.2227,142486.0
2021-07-18,29.4211,29.6441,28.2042,28.2227,142486.0
2021-07-19,27.303,27.591,26.2719,27.1079,263141.0
2021-07-20,27.303,29.1796,27.1637,28.9845,316411.0
2021-07-21,29.4026,31.0097,29.4026,30.1736,281882.0
2021-07-22,29.8113,30.1365,29.3004,29.4769,182200.0
2021-07-23,29.8113,30.7496,29.7184,30.378,185194.0
2021-07-24,29.8113,30.7496,29.7184,30.378,185194.0
2021-07-25,29.8113,30.7496,29.7184,30.378,185194.0
2021-07-26,30.4616,31.4463,30.4523,31.307,289655.0
2021-07-27,30.796,31.084,30.1272,30.4709,149770.0
2021-07-28,30.6288,30.9168,29.7855,30.6009,126849.0
2021-07-29,30.7589,31.7436,30.4244,31.66,162840.0
2021-07-30,31.4928,32.3242,31.2884,31.6135,150946.0
2021-07-31,31.4928,32.3242,31.2884,31.6135,150946.0
2021-08-01,31.4928,32.3242,31.2884,31.6135,150946.0
2021-08-02,31.372,33.0906,31.372,31.6414,320608.0
2021-08-03,31.7343,32.8677,30.4337,32.0688,262864.0
2021-08-04,31.372,31.372,29.6627,29.9507,221635.0
2021-08-05,30.155,30.7217,30.0064,30.2479,164392.0
2021-08-06,30.6846,31.2791,30.0714,31.2048,157200.0
2021-08-07,30.6846,31.2791,30.0714,31.2048,157200.0
2021-08-08,30.6846,31.2791,30.0714,31.2048,157200.0
2021-08-09,30.9447,30.9447,30.0761,30.2479,145232.0
2021-08-10,30.4802,31.5114,30.2665,31.3441,111436.0
2021-08-11,31.5857,32.7469,31.2791,32.7005,186275.0
2021-08-12,32.6447,33.5923,32.3196,32.9885,301495.0
2021-08-13,32.8491,32.8677,31.8365,32.236,157654.0
2021-08-14,32.8491,32.8677,31.8365,32.236,157654.0
2021-08-15,32.8491,32.8677,31.8365,32.236,157654.0
2021-08-16,31.6043,32.8491,31.3859,32.0966,351742.0
2021-08-17,31.6786,31.6786,30.2665,30.9447,148663.0
2021-08-18,30.6846,31.5764,30.6567,30.7124,328457.0
2021-08-19,30.0528,30.313,28.9752,29.3933,216392.0
2021-08-20,29.2446,30.1179,28.7431,29.9692,189075.0
2021-08-21,29.2446,30.1179,28.7431,29.9692,189075.0
2021-08-22,29.2446,30.1179,28.7431,29.9692,189075.0
2021-08-23,30.5266,30.5917,30.025,30.2294,96442.0
2021-08-24,30.5359,31.1351,30.313,30.7217,128403.0
2021-08-25,30.8982,31.8644,30.7496,31.3813,150486.0
2021-08-26,31.6295,31.6295,30.0022,30.5618,134293.0
2021-08-27,30.8053,32.2664,30.8053,32.0603,110624.0
2021-08-28,30.8053,32.2664,30.8053,32.0603,110624.0
2021-08-29,30.8053,32.2664,30.8053,32.0603,110624.0
2021-08-30,32.2196,32.3132,31.7887,31.948,148229.0
2021-08-31,32.0884,32.0884,31.4423,31.8918,157373.0
2021-09-01,32.0416,32.3039,31.0394,31.4796,178121.0
2021-09-02,31.8356,32.3413,31.4024,32.0135,107472.0
2021-09-03,31.8262,31.8262,30.9926,31.3579,81126.0
2021-09-04,31.8262,31.8262,30.9926,31.3579,81126.0
2021-09-05,31.8262,31.8262,30.9926,31.3579,81126.0
2021-09-06,31.8262,31.8262,30.9926,31.3579,81126.0
2021-09-07,31.3204,31.3579,30.7491,30.9551,162333.0
2021-09-08,30.9739,30.9739,30.2152,30.6929,137844.0
2021-09-09,30.7397,31.4609,30.618,30.8615,104907.0
2021-09-10,31.105,31.4656,30.4213,30.4213,173815.0
2021-09-11,31.105,31.4656,30.4213,30.4213,173815.0
2021-09-12,31.105,31.4656,30.4213,30.4213,173815.0
2021-09-13,30.7772,31.2455,30.3651,31.1518,184012.0
2021-09-14,31.1518,31.5405,29.9061,30.2714,210854.0
2021-09-15,30.2433,31.77,30.2433,31.4047,215092.0
2021-09-16,31.3485,32.3039,31.3345,31.8637,152809.0
2021-09-17,31.8356,32.6317,30.9739,31.9573,646386.0
2021-09-18,31.8356,32.6317,30.9739,31.9573,646386.0
2021-09-19,31.8356,32.6317,30.9739,31.9573,646386.0
2021-09-20,30.9083,31.3954,29.5877,30.5337,212581.0
2021-09-21,30.9551,30.9551,29.9389,30.1871,210247.0
2021-09-22,30.7116,31.4984,30.4775,31.0863,262909.0
2021-09-23,31.4984,33.306,31.4703,33.1094,266930.0
2021-09-24,32.6879,33.9898,32.6879,33.1,267255.0
2021-09-25,32.6879,33.9898,32.6879,33.1,267255.0
2021-09-26,32.6879,33.9898,32.6879,33.1,267255.0
2021-09-27,33.4184,34.6548,33.1375,34.2333,155363.0
2021-09-28,34.1022,34.4019,33.102,33.1656,173470.0
2021-09-29,33.2686,33.9898,32.819,33.0625,97200.0
2021-09-30,33.203,33.203,32.3788,32.5099,148101.0
2021-10-01,32.7253,33.7463,31.8543,33.6058,217436.0
2021-10-02,32.7253,33.7463,31.8543,33.6058,217436.0
2021-10-03,32.7253,33.7463,31.8543,33.6058,217436.0
2021-10-04,33.6151,34.2239,33.4278,34.1209,190783.0
2021-10-05,34.6173,35.9286,33.8727,35.9192,451942.0
2021-10-06,35.2729,35.9379,34.43,35.6851,391865.0
2021-10-07,35.5914,37.3429,35.0856,36.7247,414261.0
2021-10-08,36.6872,37.5293,35.6663,35.8255,162372.0
2021-10-09,36.6872,37.5293,35.6663,35.8255,162372.0
2021-10-10,36.6872,37.5293,35.6663,35.8255,162372.0
2021-10-11,35.8724,36.4531,35.4977,35.5539,183366.0
2021-10-12,35.5539,36.6029,35.5446,36.528,265363.0
2021-10-13,36.5936,36.7153,35.3947,36.5374,158278.0
2021-10-14,36.809,37.6707,36.3407,37.4834,253647.0
2021-10-15,38.2514,38.2607,37.3288,37.3897,268578.0
2021-10-16,38.2514,38.2607,37.3288,37.3897,268578.0
2021-10-17,38.2514,38.2607,37.3288,37.3897,268578.0
2021-10-18,37.2586,37.9329,37.0291,37.9142,193908.0
2021-10-19,38.036,38.4855,37.785,38.4668,283826.0
2021-10-20,38.345,40.9301,37.8627,40.7521,495241.0
2021-10-21,40.6678,41.9791,40.0239,41.8012,486536.0
2021-10-22,41.7262,42.9953,40.2962,42.7378,428624.0
2021-10-23,41.7262,42.9953,40.2962,42.7378,428624.0
2021-10-24,41.7262,42.9953,40.2962,42.7378,428624.0
2021-10-25,42.4849,43.562,41.3286,43.5152,309218.0
2021-10-26,43.6744,43.6744,40.9302,41.0425,485224.0
2021-10-27,40.5086,41.2251,39.6001,39.7593,271577.0
2021-10-28,40.059,41.7543,39.7874,41.7169,276950.0
2021-10-29,41.5202,42.5785,41.3047,42.2226,253972.0
2021-10-30,41.5202,42.5785,41.3047,42.2226,253972.0
2021-10-31,41.5202,42.5785,41.3047,42.2226,253972.0
2021-11-01,42.616,44.0022,41.9697,43.2997,381163.0
2021-11-02,43.8992,44.4049,42.335,43.0749,345011.0
2021-11-03,42.9438,43.1499,41.2111,42.6816,336926.0
2021-11-04,43.0,43.768,42.2882,42.616,298051.0
2021-11-05,43.4683,45.3603,43.4496,45.3509,272679.0
2021-11-06,43.4683,45.3603,43.4496,45.3509,272679.0
2021-11-07,43.4683,45.3603,43.4496,45.3509,272679.0
2021-11-08,46.6247,47.477,44.9388,45.1355,236582.0
2021-11-09,44.9201,45.4998,44.1052,44.227,151412.0
2021-11-10,43.946,44.3821,43.1124,43.5152,193640.0
2021-11-11,45.5617,45.5617,43.7118,44.4986,122667.0
2021-11-12,44.5923,45.1261,44.1989,44.3956,88356.0
2021-11-13,44.5923,45.1261,44.1989,44.3956,88356.0
2021-11-14,44.5923,45.1261,44.1989,44.3956,88356.0
2021-11-15,44.6672,44.6672,43.3653,43.5058,123740.0
2021-11-16,43.2529,43.8617,43.0188,43.3372,211795.0
2021-11-17,43.178,43.281,41.9885,42.4942,157313.0
2021-11-18,42.6066,43.0281,42.0259,42.4755,150563.0
2021-11-19,41.848,42.719,41.848,42.4755,137543.0
2021-11-20,41.848,42.719,41.848,42.4755,137543.0
2021-11-21,41.848,42.719,41.848,42.4755,137543.0
2021-11-22,42.8383,43.8089,42.7818,43.1493,103828.0
2021-11-23,43.1399,45.2318,42.7484,44.7889,261645.0
2021-11-24,44.1764,45.2884,43.8278,44.1953,137284.0
2021-11-25,44.1764,45.2884,43.8278,44.1953,137284.0
2021-11-26,42.7818,43.0786,40.5707,41.8771,149875.0
2021-11-27,42.7818,43.0786,40.5707,41.8771,149875.0
2021-11-28,42.7818,43.0786,40.5707,41.8771,149875.0
2021-11-29,42.8289,42.8949,40.539,41.6133,136804.0
2021-11-30,40.8971,41.4248,39.2857,39.6721,182407.0
2021-12-01,41.095,41.6416,38.4471,38.5696,178980.0
2021-12-02,38.9936,40.8217,38.5696,40.4731,146378.0
2021-12-03,40.7746,41.0385,39.3611,39.7852,136376.0
2021-12-04,40.7746,41.0385,39.3611,39.7852,136376.0
2021-12-05,40.7746,41.0385,39.3611,39.7852,136376.0
2021-12-06,40.539,41.6321,39.7569,41.2552,159746.0
2021-12-07,42.0562,43.1116,41.7735,42.2823,101881.0
2021-12-08,42.6593,43.5639,42.141,43.3566,198322.0
2021-12-09,42.7629,43.8447,42.4708,42.9137,130596.0
2021-12-10,43.4037,43.7194,41.651,42.075,155304.0
2021-12-11,43.4037,43.7194,41.651,42.075,155304.0
2021-12-12,43.4037,43.7194,41.651,42.075,155304.0
2021-12-13,41.6792,41.6792,40.4354,40.7181,169884.0
2021-12-14,40.1809,40.8641,40.0019,40.1904,321655.0
2021-12-15,40.1904,41.3306,39.5402,41.0762,188614.0
2021-12-16,41.5756,42.1221,40.4636,41.1515,215253.0
2021-12-17,40.9913,42.3389,39.559,40.9631,366943.0
2021-12-18,40.9913,42.3389,39.559,40.9631,366943.0
2021-12-19,40.9913,42.3389,39.559,40.9631,366943.0
2021-12-20,40.5485,41.1515,38.7486,39.9548,127692.0
2021-12-21,40.4919,41.2269,39.625,40.9348,129467.0
2021-12-22,40.9819,41.684,40.6804,41.3117,80116.0
2021-12-23,41.5756,42.452,41.2976,42.2823,72161.0
2021-12-24,41.5756,42.452,41.2976,42.2823,72161.0
2021-12-25,41.5756,42.452,41.2976,42.2823,72161.0
2021-12-26,41.5756,42.452,41.2976,42.2823,72161.0
2021-12-27,42.5839,42.8289,42.0373,42.4708,78558.0
2021-12-28,42.4237,42.876,41.406,41.896,79289.0
2021-12-29,42.0279,42.4472,40.539,42.1693,79590.0
2021-12-30,42.0562,42.4409,41.0667,41.2269,76566.0
2021-12-31,41.1798,42.0273,40.9442,41.7169,174837.0
2022-01-01,41.1798,42.0273,40.9442,41.7169,174837.0
2022-01-02,41.1798,42.0273,40.9442,41.7169,174837.0
2022-01-03,41.8018,42.4048,40.5673,41.0479,152828.0
2022-01-04,41.34,44.233,41.2364,43.856,173659.0
2022-01-05,43.856,44.412,42.141,42.2352,182309.0
2022-01-06,42.6875,43.1116,41.9431,42.8477,124117.0
2022-01-07,42.7818,43.2341,41.406,41.4814,87710.0
2022-01-08,42.7818,43.2341,41.406,41.4814,87710.0
2022-01-09,42.7818,43.2341,41.406,41.4814,87710.0
2022-01-10,41.3117,41.3117,39.9548,40.8783,128571.0
2022-01-11,40.784,41.2835,39.8511,41.2458,125964.0
2022-01-12,41.5191,42.3954,41.1421,41.8112,195671.0
2022-01-13,42.0373,43.5074,41.406,43.0645,183397.0
2022-01-14,42.3483,43.8183,42.1787,43.7995,196515.0
2022-01-15,42.3483,43.8183,42.1787,43.7995,196515.0
2022-01-16,42.3483,43.8183,42.1787,43.7995,196515.0
2022-01-17,42.3483,43.8183,42.1787,43.7995,196515.0
2022-01-18,44.2235,44.2895,41.8866,41.9337,237549.0
2022-01-19,42.141,42.3671,40.5013,40.8406,124721.0
2022-01-20,40.9819,41.8583,39.1821,39.3517,240902.0
2022-01-21,38.8617,40.6615,38.0607,38.9088,192485.0
2022-01-22,38.8617,40.6615,38.0607,38.9088,192485.0
2022-01-23,38.8617,40.6615,38.0607,38.9088,192485.0
2022-01-24,38.0136,40.6144,37.4105,40.3317,203799.0
2022-01-25,39.5119,40.0019,38.2492,39.2198,209971.0
2022-01-26,39.493,41.0573,38.0899,38.758,159720.0
2022-01-27,39.2575,40.2281,38.023,38.5884,174410.0
2022-01-28,38.5036,38.9088,36.3174,38.1078,179240.0
2022-01-29,38.5036,38.9088,36.3174,38.1078,179240.0
2022-01-30,38.5036,38.9088,36.3174,38.1078,179240.0
2022-01-31,37.6178,39.2763,37.1466,39.2292,491290.0
2022-02-01,39.4365,40.5956,38.5319,39.8229,756988.0
2022-02-02,39.5873,40.7831,38.8146,39.6815,196175.0
2022-02-03,39.38,39.738,38.579,38.8051,148387.0
2022-02-04,38.7298,38.8523,37.5801,37.7215,489619.0
2022-02-05,38.7298,38.8523,37.5801,37.7215,489619.0
2022-02-06,38.7298,38.8523,37.5801,37.7215,489619.0
2022-02-07,37.7686,38.3406,37.3257,37.4388,137195.0
2022-02-08,37.8817,39.2484,37.5141,38.7109,136039.0
2022-02-09,39.135,39.9265,39.1067,39.3611,186113.0
2022-02-10,39.003,39.6792,37.8157,38.2303,160602.0
2022-02-11,38.1644,38.1928,35.7614,36.2326,176306.0
2022-02-12,38.1644,38.1928,35.7614,36.2326,176306.0
2022-02-13,38.1644,38.1928,35.7614,36.2326,176306.0
2022-02-14,36.2514,36.863,35.6578,36.0441,158701.0
2022-02-15,36.6189,37.4387,36.308,37.0336,131521.0
2022-02-16,36.7697,37.1089,36.1294,36.8074,149853.0
2022-02-17,36.5812,36.7697,35.6578,35.6578,207560.0
2022-02-18,35.7614,36.7603,35.441,36.4399,186448.0
2022-02-19,35.7614,36.7603,35.441,36.4399,186448.0
2022-02-20,35.7614,36.7603,35.441,36.4399,186448.0
2022-02-21,35.7614,36.7603,35.441,36.4399,186448.0
2022-02-22,36.1855,36.9111,36.1101,36.4493,126457.0
2022-02-23,36.6661,36.6661,33.8108,34.0935,208941.0
2022-02-24,34.9322,37.1655,32.4256,37.1561,515537.0
2022-02-25,37.4011,38.8428,36.9158,38.8428,260157.0
2022-02-26,37.4011,38.8428,36.9158,38.8428,260157.0
2022-02-27,37.4011,38.8428,36.9158,38.8428,260157.0
2022-02-28,38.4112,40.3085,38.2973,39.616,208588.0
2022-03-01,39.6065,39.967,37.3107,37.6712,221677.0
2022-03-02,38.2025,40.7828,38.2025,40.4793,179625.0
2022-03-03,40.7164,40.7164,39.4357,40.1093,107601.0
2022-03-04,39.4926,39.4926,37.3297,37.6428,152742.0
2022-03-05,39.4926,39.4926,37.3297,37.6428,152742.0
2022-03-06,39.4926,39.4926,37.3297,37.6428,152742.0
2022-03-07,37.5479,37.8989,36.3526,36.419,280270.0
2022-03-08,37.5289,41.3615,37.5289,39.5211,371596.0
2022-03-09,40.1188,40.5978,38.1076,39.6729,230119.0
2022-03-10,38.7812,39.9859,38.2689,39.7014,165520.0
2022-03-11,40.5551,41.2287,39.7393,40.4223,251376.0
2022-03-12,40.5551,41.2287,39.7393,40.4223,251376.0
2022-03-13,40.5551,41.2287,39.7393,40.4223,251376.0
2022-03-14,40.7638,40.925,38.1456,38.8191,220325.0
2022-03-15,38.8096,39.6539,38.4776,39.5306,157774.0
2022-03-16,40.0903,40.8113,39.578,40.5457,230755.0
2022-03-17,40.337,41.8643,40.1093,41.8548,150515.0
2022-03-18,41.5607,42.5663,40.9455,42.2438,348512.0
2022-03-19,41.5607,42.5663,40.9455,42.2438,348512.0
2022-03-20,41.5607,42.5663,40.9455,42.2438,348512.0
2022-03-21,42.5284,42.9173,40.9915,41.2856,199369.0
2022-03-22,41.5417,42.0683,41.1552,41.8074,176108.0
2022-03-23,41.6271,42.5072,40.9251,41.9117,124403.0
2022-03-24,42.0445,42.5853,41.5987,42.0256,157835.0
2022-03-25,42.3102,43.107,41.5987,42.8604,319013.0
2022-03-26,42.3102,43.107,41.5987,42.8604,319013.0
2022-03-27,42.3102,43.107,41.5987,42.8604,319013.0
2022-03-28,42.5284,42.6327,40.7733,41.7694,143499.0
2022-03-29,42.0066,42.756,41.8643,42.1773,204538.0
2022-03-30,42.054,42.1204,41.1149,41.39,163565.0
2022-03-31,41.39,41.8169,41.0959,41.2856,138611.0
2022-04-01,41.5228,41.9781,40.299,40.8018,151189.0
2022-04-02,41.5228,41.9781,40.299,40.8018,151189.0
2022-04-03,41.5228,41.9781,40.299,40.8018,151189.0
2022-04-04,40.7449,41.1528,39.3788,39.4926,159131.0
2022-04-05,39.3788,40.0713,38.2878,38.4396,126975.0
2022-04-06,38.0981,38.7576,37.4341,37.472,255466.0
2022-04-07,37.4625,37.4891,35.8356,36.049,316822.0
2022-04-08,36.3716,36.3716,35.1098,35.2996,223180.0
2022-04-09,36.3716,36.3716,35.1098,35.2996,223180.0
2022-04-10,36.3716,36.3716,35.1098,35.2996,223180.0
2022-04-11,35.1952,36.4427,35.1288,35.9921,211041.0
2022-04-12,36.5233,37.3582,36.1723,36.3526,141638.0
2022-04-13,36.5613,37.3012,36.3052,37.121,199786.0
2022-04-14,37.2254,38.1835,36.9977,37.6048,179063.0
2022-04-15,37.2254,38.1835,36.9977,37.6048,179063.0
2022-04-16,37.2254,38.1835,36.9977,37.6048,179063.0
2022-04-17,37.2254,38.1835,36.9977,37.6048,179063.0
2022-04-18,37.5384,38.6958,37.5384,38.0222,145048.0
2022-04-19,37.842,39.5685,37.842,39.4737,178842.0
2022-04-20,39.7108,41.0864,39.7108,40.1567,207166.0
2022-04-21,40.5457,40.5457,38.9851,39.1511,189352.0
2022-04-22,38.9329,38.9329,36.7415,36.9882,150611.0
2022-04-23,38.9329,38.9329,36.7415,36.9882,150611.0
2022-04-24,38.9329,38.9329,36.7415,36.9882,150611.0
2022-04-25,35.9352,36.9218,33.4971,33.9999,446564.0
2022-04-26,33.592,33.9145,32.8615,33.0133,295134.0
2022-04-27,34.3699,35.1051,32.1121,32.6244,356250.0
2022-04-28,33.1841,34.3604,32.1785,34.0473,385231.0
2022-04-29,33.7912,35.2047,33.4829,33.6584,415383.0
2022-04-30,33.7912,35.2047,33.4829,33.6584,415383.0
2022-05-01,33.7912,35.2047,33.4829,33.6584,415383.0
2022-05-02,33.7817,34.0995,31.4955,32.7572,369714.0
2022-05-03,33.573,35.3185,33.0228,35.2047,334021.0
2022-05-04,34.9391,36.6656,34.6213,36.381,260708.0
2022-05-05,36.0395,36.1629,34.1802,34.7019,248791.0
2022-05-06,34.5122,34.7399,33.5161,33.8956,185210.0
2022-05-07,34.5122,34.7399,33.5161,33.8956,185210.0
2022-05-08,34.5122,34.7399,33.5161,33.8956,185210.0
2022-05-09,33.4782,34.1232,32.7477,32.9659,136167.0
2022-05-10,34.0568,34.0568,31.9982,33.0892,188334.0
2022-05-11,32.9754,33.9809,31.7042,31.8465,180966.0
2022-05-12,31.7706,32.2354,31.0196,31.9034,156628.0
2022-05-13,32.5105,33.3453,31.8405,32.8141,241124.0
2022-05-14,32.5105,33.3453,31.8405,32.8141,241124.0
2022-05-15,32.5105,33.3453,31.8405,32.8141,241124.0
2022-05-16,32.558,32.8663,31.984,32.4441,406704.0
2022-05-17,33.2789,33.8766,32.8995,33.554,120231.0
2022-05-18,33.3928,34.7778,31.9129,32.1405,210404.0
2022-05-19,31.5619,33.2884,31.263,32.52,175766.0
2022-05-20,32.8426,32.8426,30.6606,31.6852,208701.0
2022-05-21,32.8426,32.8426,30.6606,31.6852,208701.0
2022-05-22,32.8426,32.8426,30.6606,31.6852,208701.0
2022-05-23,32.1311,32.6623,31.7136,32.2639,107525.0
2022-05-24,31.9129,32.6718,30.9737,31.6757,99356.0
2022-05-25,31.3626,32.7951,31.3626,32.6718,127528.0
2022-05-26,33.0878,33.9484,32.9348,33.7285,156086.0
2022-05-27,33.8528,34.9812,33.7381,34.7613,122644.0
2022-05-28,33.8528,34.9812,33.7381,34.7613,122644.0
2022-05-29,33.8528,34.9812,33.7381,34.7613,122644.0
2022-05-30,33.8528,34.9812,33.7381,34.7613,122644.0
2022-05-31,34.3405,35.0577,33.7476,34.0919,203720.0
2022-06-01,34.0345,34.7517,33.3474,34.3023,141195.0
2022-06-02,34.5796,35.0004,34.417,34.9526,117715.0
2022-06-03,34.7613,35.1343,34.1684,34.9621,128762.0
2022-06-04,34.7613,35.1343,34.1684,34.9621,128762.0
2022-06-05,34.7613,35.1343,34.1684,34.9621,128762.0
2022-06-06,35.3446,35.512,34.7996,35.1343,455055.0
2022-06-07,34.79,35.3446,33.9484,35.2968,132549.0
2022-06-08,34.9334,34.9334,33.9198,34.4553,138860.0
2022-06-09,34.331,34.8187,33.7668,34.2353,225208.0
2022-06-10,33.499,34.79,31.3856,31.4143,221108.0
2022-06-11,33.499,34.79,31.3856,31.4143,221108.0
2022-06-12,33.499,34.79,31.3856,31.4143,221108.0
2022-06-13,30.4197,30.5823,29.1479,29.3487,439469.0
2022-06-14,29.5495,30.7449,29.2817,30.6014,325750.0
2022-06-15,30.8309,31.4095,30.1233,30.305,253517.0
2022-06-16,29.626,29.6403,26.8049,26.8814,423629.0
2022-06-17,26.9101,27.7612,26.2982,26.7476,441038.0
2022-06-18,26.9101,27.7612,26.2982,26.7476,441038.0
2022-06-19,26.9101,27.7612,26.2982,26.7476,441038.0
2022-06-20,26.9101,27.7612,26.2982,26.7476,441038.0
2022-06-21,27.7421,28.292,26.671,26.7571,296728.0
2022-06-22,26.1355,27.4552,25.753,27.3022,278902.0
2022-06-23,27.3596,27.6654,26.3172,26.9579,272815.0
2022-06-24,27.4839,28.3751,27.0727,28.2489,408690.0
2022-06-25,27.4839,28.3751,27.0727,28.2489,408690.0
2022-06-26,27.4839,28.3751,27.0727,28.2489,408690.0
2022-06-27,28.5071,28.8705,27.7995,28.3924,155720.0
2022-06-28,28.6888,28.9183,27.7517,27.7995,212557.0
2022-06-29,27.723,27.723,26.6232,27.1014,224339.0
2022-06-30,26.6328,27.8377,26.2981,27.7038,438996.0
2022-07-01,27.5222,28.0146,26.8336,27.8377,136833.0
2022-07-02,27.5222,28.0146,26.8336,27.8377,136833.0
2022-07-03,27.5222,28.0146,26.8336,27.8377,136833.0
2022-07-04,27.5222,28.0146,26.8336,27.8377,136833.0
2022-07-05,27.1396,27.1396,26.2407,26.9006,413712.0
2022-07-06,27.0249,27.2448,25.6,25.8678,410171.0
2022-07-07,26.3268,27.2161,25.9634,26.9388,446546.0
2022-07-08,26.9771,27.5508,26.4989,26.7762,199918.0
2022-07-09,26.9771,27.5508,26.4989,26.7762,199918.0
2022-07-10,26.9771,27.5508,26.4989,26.7762,199918.0
2022-07-11,26.5372,26.7669,26.1164,26.3937,135700.0
2022-07-12,26.1929,27.3883,26.1929,26.891,240297.0
2022-07-13,26.5085,27.1588,26.0781,26.7476,157255.0
2022-07-14,26.0686,26.1355,24.9784,25.4757,319106.0
2022-07-15,26.1833,27.809,25.4852,25.9921,233135.0
2022-07-16,26.1833,27.809,25.4852,25.9921,233135.0
2022-07-17,26.1833,27.809,25.4852,25.9921,233135.0
2022-07-18,26.518,27.0344,26.1457,26.3746,221450.0
2022-07-19,26.891,27.6082,26.2216,27.5604,236493.0
2022-07-20,27.6082,28.6209,27.3596,28.3924,200960.0
2022-07-21,27.9812,28.3541,27.2448,28.2872,170827.0
2022-07-22,28.2107,28.6123,27.57,28.3541,123611.0
2022-07-23,28.2107,28.6123,27.57,28.3541,123611.0
2022-07-24,28.2107,28.6123,27.57,28.3541,123611.0
2022-07-25,28.2872,29.0713,28.0385,29.0235,126877.0
2022-07-26,28.794,29.2913,28.6028,28.9948,109963.0
2022-07-27,28.7366,30.0085,28.6075,29.7886,162925.0
2022-07-28,30.2572,31.8542,30.2572,31.6247,198451.0
2022-07-29,31.9976,34.6083,31.9976,34.1875,280069.0
2022-07-30,31.9976,34.6083,31.9976,34.1875,280069.0
2022-07-31,31.9976,34.6083,31.9976,34.1875,280069.0
2022-08-01,33.7476,33.8528,32.9826,33.4512,322045.0
2022-08-02,33.2599,34.0058,32.6957,32.9635,218057.0
2022-08-03,33.0782,33.5372,32.5427,33.1356,196873.0
2022-08-04,33.1165,33.6711,32.7913,33.1738,122932.0
2022-08-05,32.82,33.5564,32.82,33.4607,129953.0
2022-08-06,32.82,33.5564,32.82,33.4607,129953.0
2022-08-07,32.82,33.5564,32.82,33.4607,129953.0
2022-08-08,33.6042,34.0632,32.7148,32.9252,150160.0
2022-08-09,32.9922,33.0304,32.3514,32.8678,156162.0
2022-08-10,33.7189,34.3597,33.4416,33.5086,161004.0
2022-08-11,33.7954,34.4266,33.5564,33.8146,188972.0
2022-08-12,33.6711,34.1493,33.3228,33.6616,156083.0
2022-08-13,33.6711,34.1493,33.3228,33.6616,156083.0
2022-08-14,33.6711,34.1493,33.3228,33.6616,156083.0
