,BWXT US Equity,BWXT US Equity,BWXT US Equity,BWXT US Equity,BWXT US Equity
2021-05-26,59.4298,59.8228,59.219,59.7941,193703.0
2021-05-27,60.1488,60.3021,59.4969,59.957,333959.0
2021-05-28,59.9666,60.2206,59.5401,59.9475,177120.0
2021-05-29,59.9666,60.2206,59.5401,59.9475,177120.0
2021-05-30,59.9666,60.2206,59.5401,59.9475,177120.0
2021-05-31,59.9666,60.2206,59.5401,59.9475,177120.0
2021-06-01,60.3405,60.743,60.0241,60.4842,269145.0
2021-06-02,60.676,60.7335,60.12,60.628,221374.0
2021-06-03,60.398,61.0306,60.3021,60.9827,355089.0
2021-06-04,61.1361,61.6249,60.9731,61.3373,201222.0
2021-06-05,61.1361,61.6249,60.9731,61.3373,201222.0
2021-06-06,61.1361,61.6249,60.9731,61.3373,201222.0
2021-06-07,61.2607,61.6968,61.045,61.4811,249852.0
2021-06-08,61.6824,62.0466,61.2702,61.462,209467.0
2021-06-09,61.6249,61.7879,60.9156,61.5099,211876.0
2021-06-10,61.6633,61.8837,61.1936,61.2415,184619.0
2021-06-11,61.4524,61.831,61.0737,61.3949,280911.0
2021-06-12,61.4524,61.831,61.0737,61.3949,280911.0
2021-06-13,61.4524,61.831,61.0737,61.3949,280911.0
2021-06-14,61.1552,61.7399,60.676,61.6153,611432.0
2021-06-15,61.9029,62.2192,61.0019,61.0114,243501.0
2021-06-16,61.1552,61.2223,59.842,60.12,358414.0
2021-06-17,59.8899,59.8899,57.8051,57.9345,486473.0
2021-06-18,57.4648,57.4792,56.7555,56.7555,646246.0
2021-06-19,57.4648,57.4792,56.7555,56.7555,646246.0
2021-06-20,57.4648,57.4792,56.7555,56.7555,646246.0
2021-06-21,57.1964,58.0687,57.0526,57.9537,643682.0
2021-06-22,58.04,58.04,57.1197,57.5223,326576.0
2021-06-23,56.4296,56.789,55.8353,56.42,300783.0
2021-06-24,56.5925,56.6309,55.9887,56.305,241196.0
2021-06-25,56.305,56.9855,56.305,56.8226,780895.0
2021-06-26,56.305,56.9855,56.305,56.8226,780895.0
2021-06-27,56.305,56.9855,56.305,56.8226,780895.0
2021-06-28,56.6692,56.6692,55.5286,55.9311,244103.0
2021-06-29,55.8641,56.2762,55.2122,55.2793,259180.0
2021-06-30,55.1164,55.8449,55.1164,55.7107,258160.0
2021-07-01,55.7682,56.0685,55.4806,55.7107,173286.0
2021-07-02,55.7394,56.5446,55.4135,56.0941,257982.0
2021-07-03,55.7394,56.5446,55.4135,56.0941,257982.0
2021-07-04,55.7394,56.5446,55.4135,56.0941,257982.0
2021-07-05,55.7394,56.5446,55.4135,56.0941,257982.0
2021-07-06,56.1229,56.1229,54.9822,55.7394,242657.0
2021-07-07,55.7682,56.2091,55.1164,55.7682,328285.0
2021-07-08,55.0397,55.5765,54.7713,54.8672,446839.0
2021-07-09,55.2985,56.0078,54.9726,55.9695,504439.0
2021-07-10,55.2985,56.0078,54.9726,55.9695,504439.0
2021-07-11,55.2985,56.0078,54.9726,55.9695,504439.0
2021-07-12,55.634,55.9216,55.2122,55.6052,271548.0
2021-07-13,55.2602,55.6148,55.0876,55.5477,289121.0
2021-07-14,55.5573,55.9144,54.6275,54.9247,270446.0
2021-07-15,54.5317,55.1356,54.4651,54.685,164940.0
2021-07-16,55.0397,55.0397,54.292,54.8001,279863.0
2021-07-17,55.0397,55.0397,54.292,54.8001,279863.0
2021-07-18,55.0397,55.0397,54.292,54.8001,279863.0
2021-07-19,54.4837,54.4837,52.7008,53.0555,399668.0
2021-07-20,53.113,55.9695,53.113,55.6628,590470.0
2021-07-21,56.0558,56.2187,55.1547,55.4327,314195.0
2021-07-22,55.5669,55.5669,54.5125,55.0876,165740.0
2021-07-23,55.4423,55.4423,54.9151,55.3081,156869.0
2021-07-24,55.4423,55.4423,54.9151,55.3081,156869.0
2021-07-25,55.4423,55.4423,54.9151,55.3081,156869.0
2021-07-26,55.241,55.3944,54.9726,55.2122,200490.0
2021-07-27,55.1931,55.4902,54.7713,54.9822,187233.0
2021-07-28,55.3656,55.4615,54.3687,55.1164,140985.0
2021-07-29,55.3081,56.0078,55.1931,55.4135,203463.0
2021-07-30,55.1164,55.6052,54.9247,55.0493,212426.0
2021-07-31,55.1164,55.6052,54.9247,55.0493,212426.0
2021-08-01,55.1164,55.6052,54.9247,55.0493,212426.0
2021-08-02,55.4902,55.749,54.4071,54.5604,248587.0
2021-08-03,53.1993,53.9422,50.2949,52.883,892411.0
2021-08-04,52.1832,53.0076,50.6591,50.6879,578869.0
2021-08-05,50.7742,51.3493,50.1415,50.4674,721107.0
2021-08-06,50.8413,51.7902,50.8221,51.704,358279.0
2021-08-07,50.8413,51.7902,50.8221,51.704,358279.0
2021-08-08,50.8413,51.7902,50.8221,51.704,358279.0
2021-08-09,52.049,52.3366,51.3924,51.9436,403068.0
2021-08-10,51.8765,53.3047,51.8765,53.0843,412074.0
2021-08-11,53.1993,53.4198,52.5571,53.3527,257570.0
2021-08-12,52.998,53.5923,52.8926,53.3527,253509.0
2021-08-13,53.391,53.391,52.9692,52.9884,325841.0
2021-08-14,53.391,53.391,52.9692,52.9884,325841.0
2021-08-15,53.391,53.391,52.9692,52.9884,325841.0
2021-08-16,52.8255,53.5827,52.3078,53.0939,466569.0
2021-08-17,52.9597,53.7457,52.7584,53.3527,322765.0
2021-08-18,53.2564,53.42,52.7754,52.8042,383604.0
2021-08-19,52.6984,53.1314,51.64,51.8613,512036.0
2021-08-20,51.5919,53.7856,51.5919,53.7279,1735622.0
2021-08-21,51.5919,53.7856,51.5919,53.7279,1735622.0
2021-08-22,51.5919,53.7856,51.5919,53.7279,1735622.0
2021-08-23,54.0743,54.3245,53.5451,54.2956,358744.0
2021-08-24,54.5073,55.1134,54.4495,55.0942,337455.0
2021-08-25,55.1231,55.8399,54.6805,55.431,465162.0
2021-08-26,55.3251,55.9313,55.2866,55.3155,336721.0
2021-08-27,55.4117,56.2392,55.2674,55.2963,371424.0
2021-08-28,55.4117,56.2392,55.2674,55.2963,371424.0
2021-08-29,55.4117,56.2392,55.2674,55.2963,371424.0
2021-08-30,55.2866,55.3932,54.7959,54.844,295380.0
2021-08-31,54.9018,55.4695,54.6324,55.2578,299235.0
2021-09-01,55.6426,55.6426,54.82,54.8921,696316.0
2021-09-02,54.6997,55.6715,54.4688,55.4791,1385250.0
2021-09-03,55.5368,55.8014,55.0702,55.3059,427902.0
2021-09-04,55.5368,55.8014,55.0702,55.3059,427902.0
2021-09-05,55.5368,55.8014,55.0702,55.3059,427902.0
2021-09-06,55.5368,55.8014,55.0702,55.3059,427902.0
2021-09-07,55.0653,55.5849,54.9884,55.2289,483320.0
2021-09-08,55.3444,55.4695,54.5506,54.8825,312339.0
2021-09-09,54.6035,54.8633,54.3533,54.719,338935.0
2021-09-10,54.8152,54.8825,53.8338,54.363,402418.0
2021-09-11,54.8152,54.8825,53.8338,54.363,402418.0
2021-09-12,54.8152,54.8825,53.8338,54.363,402418.0
2021-09-13,54.7478,55.0269,53.9685,54.7959,312875.0
2021-09-14,54.9403,54.9403,52.4963,52.5444,469999.0
2021-09-15,52.4963,53.1314,52.352,52.6407,440141.0
2021-09-16,52.7273,54.6227,52.6407,53.2661,637065.0
2021-09-17,53.5259,53.6702,52.4482,53.1121,986694.0
2021-09-18,53.5259,53.6702,52.4482,53.1121,986694.0
2021-09-19,53.5259,53.6702,52.4482,53.1121,986694.0
2021-09-20,52.3135,52.7657,51.0723,52.7176,494366.0
2021-09-21,53.0159,53.2132,51.9768,52.6118,330832.0
2021-09-22,53.0448,53.3046,52.3376,52.4867,323921.0
2021-09-23,52.785,53.8049,52.5252,53.4681,338322.0
2021-09-24,53.5162,53.6894,53.1795,53.218,306456.0
2021-09-25,53.5162,53.6894,53.1795,53.218,306456.0
2021-09-26,53.5162,53.6894,53.1795,53.218,306456.0
2021-09-27,53.4489,54.0358,53.3575,53.6798,324108.0
2021-09-28,53.6028,53.7087,52.785,52.8908,318369.0
2021-09-29,52.9582,53.0688,52.2462,52.3231,285430.0
2021-09-30,52.4386,52.8138,51.7939,51.8228,266582.0
2021-10-01,52.0537,53.3815,51.3898,52.9486,505504.0
2021-10-02,52.0537,53.3815,51.3898,52.9486,505504.0
2021-10-03,52.0537,53.3815,51.3898,52.9486,505504.0
2021-10-04,52.9197,53.8915,52.785,53.7375,630495.0
2021-10-05,53.9685,55.1808,53.42,54.7671,626035.0
2021-10-06,54.4303,55.5945,54.2475,55.5657,402893.0
2021-10-07,55.8062,56.2969,55.4887,55.8255,304896.0
2021-10-08,55.9698,56.2296,55.4983,55.5079,381705.0
2021-10-09,55.9698,56.2296,55.4983,55.5079,381705.0
2021-10-10,55.9698,56.2296,55.4983,55.5079,381705.0
2021-10-11,55.5753,56.5182,55.4021,55.9121,301840.0
2021-10-12,55.8639,56.882,55.5176,56.0179,262944.0
2021-10-13,55.9409,55.9602,53.9492,54.0743,515487.0
2021-10-14,54.2475,55.4695,53.8819,54.719,294146.0
2021-10-15,54.9787,55.5272,54.2667,54.2956,301498.0
2021-10-16,54.9787,55.5272,54.2667,54.2956,301498.0
2021-10-17,54.9787,55.5272,54.2667,54.2956,301498.0
2021-10-18,54.0262,54.8633,53.7568,54.4111,321921.0
2021-10-19,54.8633,54.921,54.488,54.6324,227418.0
2021-10-20,54.6997,55.8447,54.3533,55.7677,366706.0
2021-10-21,55.6908,55.989,55.2049,55.9602,159143.0
2021-10-22,56.2007,56.2729,55.6378,55.9217,309001.0
2021-10-23,56.2007,56.2729,55.6378,55.9217,309001.0
2021-10-24,56.2007,56.2729,55.6378,55.9217,309001.0
2021-10-25,56.0275,56.5182,55.71,56.1141,730901.0
2021-10-26,56.0756,56.0756,54.6708,54.9884,464274.0
2021-10-27,54.8537,55.2722,53.7664,53.7664,253634.0
2021-10-28,53.8338,60.1649,53.8338,54.844,1510068.0
2021-10-29,54.7478,55.1904,53.7856,54.5939,453308.0
2021-10-30,54.7478,55.1904,53.7856,54.5939,453308.0
2021-10-31,54.7478,55.1904,53.7856,54.5939,453308.0
2021-11-01,54.998,55.8255,54.8152,55.431,410167.0
2021-11-02,50.0332,51.4379,48.8979,51.2166,1105754.0
2021-11-03,50.9953,52.9582,50.8606,52.7754,537065.0
2021-11-04,53.1891,53.4008,51.9575,52.3135,430070.0
2021-11-05,52.6984,53.4296,52.4001,52.9967,599698.0
2021-11-06,52.6984,53.4296,52.4001,52.9967,599698.0
2021-11-07,52.6984,53.4296,52.4001,52.9967,599698.0
2021-11-08,52.9389,53.2035,51.2936,51.4572,479719.0
2021-11-09,51.4668,51.8276,51.005,51.1781,470254.0
2021-11-10,51.2503,51.6592,50.4854,50.6682,548563.0
2021-11-11,50.5527,50.7788,49.9369,50.1005,314382.0
2021-11-12,50.1582,51.4764,50.0332,51.2263,367282.0
2021-11-13,50.1582,51.4764,50.0332,51.2263,367282.0
2021-11-14,50.1582,51.4764,50.0332,51.2263,367282.0
2021-11-15,51.7362,51.9671,51.1781,51.3417,291014.0
2021-11-16,51.2551,51.5438,49.9081,50.0813,496135.0
2021-11-17,50.1294,50.3122,49.6868,49.7637,391362.0
2021-11-18,49.6961,49.7637,48.6044,49.7251,521953.0
2021-11-19,49.5512,49.9565,49.4642,49.6188,376797.0
2021-11-20,49.5512,49.9565,49.4642,49.6188,376797.0
2021-11-21,49.5512,49.9565,49.4642,49.6188,376797.0
2021-11-22,49.6671,50.1985,49.5867,49.6671,848280.0
2021-11-23,49.9473,50.411,49.3097,49.4932,1905178.0
2021-11-24,49.4642,49.7637,48.7203,48.788,1462567.0
2021-11-25,49.4642,49.7637,48.7203,48.788,1462567.0
2021-11-26,48.1503,48.2759,47.2615,47.677,431726.0
2021-11-27,48.1503,48.2759,47.2615,47.677,431726.0
2021-11-28,48.1503,48.2759,47.2615,47.677,431726.0
2021-11-29,48.0634,48.0634,46.7785,46.9234,705488.0
2021-11-30,47.0297,47.0297,45.9283,46.0829,1440438.0
2021-12-01,46.5176,47.3292,45.2134,45.2231,4265218.0
2021-12-02,45.6965,46.9717,45.2714,46.537,2742614.0
2021-12-03,46.5563,46.6915,45.2424,45.88,1071060.0
2021-12-04,46.5563,46.6915,45.2424,45.88,1071060.0
2021-12-05,46.5563,46.6915,45.2424,45.88,1071060.0
2021-12-06,46.5176,47.3388,46.2133,46.8075,1343711.0
2021-12-07,46.9427,47.8509,46.6046,46.6336,803365.0
2021-12-08,46.6336,47.107,46.4742,46.5853,956177.0
2021-12-09,46.2665,46.7302,45.7013,46.2665,1081958.0
2021-12-10,46.508,46.8654,45.8124,46.2085,633221.0
2021-12-11,46.508,46.8654,45.8124,46.2085,633221.0
2021-12-12,46.508,46.8654,45.8124,46.2085,633221.0
2021-12-13,46.0153,46.5804,46.0153,46.1795,702222.0
2021-12-14,45.7641,46.7881,45.7641,46.0443,734184.0
2021-12-15,46.0636,46.5659,45.3197,46.4404,703139.0
2021-12-16,46.5949,47.078,46.2665,46.2665,973610.0
2021-12-17,46.1022,46.9814,45.5515,45.7834,1226331.0
2021-12-18,46.1022,46.9814,45.5515,45.7834,1226331.0
2021-12-19,46.1022,46.9814,45.5515,45.7834,1226331.0
2021-12-20,45.1168,45.2327,43.9575,44.6821,948660.0
2021-12-21,44.9815,46.4983,44.9815,45.938,555924.0
2021-12-22,45.938,46.1795,45.5322,45.5709,339438.0
2021-12-23,45.6771,46.5176,45.5129,46.2278,368861.0
2021-12-24,45.6771,46.5176,45.5129,46.2278,368861.0
2021-12-25,45.6771,46.5176,45.5129,46.2278,368861.0
2021-12-26,45.6771,46.5176,45.5129,46.2278,368861.0
2021-12-27,46.2858,46.4017,45.8848,46.3341,369266.0
2021-12-28,46.1505,46.8654,45.9959,46.5466,601444.0
2021-12-29,46.6046,46.6819,46.3734,46.5563,264837.0
2021-12-30,46.5659,47.078,46.3534,46.392,291336.0
2021-12-31,46.2182,46.7398,46.0443,46.2568,419860.0
2022-01-01,46.2182,46.7398,46.0443,46.2568,419860.0
2022-01-02,46.2182,46.7398,46.0443,46.2568,419860.0
2022-01-03,46.3727,47.0973,46.3727,46.8848,430061.0
2022-01-04,47.049,47.532,46.9524,47.5127,732125.0
2022-01-05,47.4354,47.677,46.1505,46.2182,569626.0
2022-01-06,46.4597,46.9137,45.6385,46.5659,536631.0
2022-01-07,46.7205,47.6287,46.6597,47.3678,562855.0
2022-01-08,46.7205,47.6287,46.6597,47.3678,562855.0
2022-01-09,46.7205,47.6287,46.6597,47.3678,562855.0
2022-01-10,47.59,47.6287,46.479,46.6626,757216.0
2022-01-11,46.8751,47.2326,46.4404,47.1649,540481.0
2022-01-12,46.7978,47.3388,46.2761,46.508,522675.0
2022-01-13,45.7931,47.2326,44.827,46.4983,1055016.0
2022-01-14,46.2375,46.8558,45.3487,46.6626,1284332.0
2022-01-15,46.2375,46.8558,45.3487,46.6626,1284332.0
2022-01-16,46.2375,46.8558,45.3487,46.6626,1284332.0
2022-01-17,46.2375,46.8558,45.3487,46.6626,1284332.0
2022-01-18,46.3727,47.1553,45.88,46.8171,660275.0
2022-01-19,47.2905,47.9765,46.8654,47.5127,718260.0
2022-01-20,47.9571,48.2083,46.8751,46.9717,693279.0
2022-01-21,46.6432,47.4644,46.45,46.7785,983103.0
2022-01-22,46.6432,47.4644,46.45,46.7785,983103.0
2022-01-23,46.6432,47.4644,46.45,46.7785,983103.0
2022-01-24,46.0153,46.5466,45.2134,46.4114,940348.0
2022-01-25,46.0056,46.5466,45.0202,46.0346,699173.0
2022-01-26,46.0926,46.6626,43.6966,44.0251,1190568.0
2022-01-27,44.2376,44.6917,42.547,42.7305,1138428.0
2022-01-28,42.5083,42.7305,41.1365,42.1412,1620227.0
2022-01-29,42.5083,42.7305,41.1365,42.1412,1620227.0
2022-01-30,42.5083,42.7305,41.1365,42.1412,1620227.0
2022-01-31,41.8997,43.146,41.291,43.001,893141.0
2022-02-01,43.001,43.3971,42.431,42.7595,735647.0
2022-02-02,42.8851,43.3875,42.5228,42.8755,578250.0
2022-02-03,42.6339,43.2039,42.4697,42.547,504082.0
2022-02-04,42.3924,42.5325,41.349,41.8707,700723.0
2022-02-05,42.3924,42.5325,41.349,41.8707,700723.0
2022-02-06,42.3924,42.5325,41.349,41.8707,700723.0
2022-02-07,42.0446,42.6146,41.5809,42.2378,503847.0
2022-02-08,42.2668,42.8175,41.977,42.7016,512070.0
2022-02-09,43.03,43.8029,42.8561,43.7739,470097.0
2022-02-10,43.4744,44.0348,42.0832,42.2958,342601.0
2022-02-11,42.1992,42.9769,42.1992,42.6532,558327.0
2022-02-12,42.1992,42.9769,42.1992,42.6532,558327.0
2022-02-13,42.1992,42.9769,42.1992,42.6532,558327.0
2022-02-14,42.547,42.8561,42.1992,42.5856,889679.0
2022-02-15,42.8755,43.4551,42.7982,43.2716,683620.0
2022-02-16,43.3005,43.7256,43.0107,43.2426,768252.0
2022-02-17,43.2136,43.2136,42.5566,42.9721,638171.0
2022-02-18,42.9914,43.0783,42.2378,42.3538,732227.0
2022-02-19,42.9914,43.0783,42.2378,42.3538,732227.0
2022-02-20,42.9914,43.0783,42.2378,42.3538,732227.0
2022-02-21,42.9914,43.0783,42.2378,42.3538,732227.0
2022-02-22,42.0929,42.1799,41.32,41.3297,805610.0
2022-02-23,42.6726,44.798,42.0011,43.6193,1366421.0
2022-02-24,43.1266,47.2132,42.9334,46.9524,1817967.0
2022-02-25,47.1359,48.2276,46.508,47.9088,1058490.0
2022-02-26,47.1359,48.2276,46.508,47.9088,1058490.0
2022-02-27,47.1359,48.2276,46.508,47.9088,1058490.0
2022-02-28,48.0441,51.6669,47.9475,51.609,2774886.0
2022-03-01,51.4544,52.4591,51.1211,52.208,1400910.0
2022-03-02,52.0341,52.2176,51.01,51.2322,1480080.0
2022-03-03,51.6476,51.8457,50.7298,51.3771,987711.0
2022-03-04,51.2032,51.9423,51.0003,51.4834,739193.0
2022-03-05,51.2032,51.9423,51.0003,51.4834,739193.0
2022-03-06,51.2032,51.9423,51.0003,51.4834,739193.0
2022-03-07,51.7732,53.8697,51.6621,53.8407,1732751.0
2022-03-08,53.8793,55.1642,51.6766,51.8602,1610415.0
2022-03-09,51.7825,52.2385,50.7446,51.3363,1114835.0
2022-03-10,50.9871,53.4899,50.9871,51.8116,924435.0
2022-03-11,51.996,52.7235,50.9871,51.0259,638985.0
2022-03-12,51.996,52.7235,50.9871,51.0259,638985.0
2022-03-13,51.996,52.7235,50.9871,51.0259,638985.0
2022-03-14,50.9871,50.9871,49.4059,50.405,1344832.0
2022-03-15,50.5797,51.5594,50.2304,51.3654,1183234.0
2022-03-16,52.0057,52.0251,49.9588,50.9192,1121888.0
2022-03-17,50.8998,52.0445,50.5991,51.8116,697424.0
2022-03-18,51.4624,52.4325,51.3751,52.3937,1226531.0
2022-03-19,51.4624,52.4325,51.3751,52.3937,1226531.0
2022-03-20,51.4624,52.4325,51.3751,52.3937,1226531.0
2022-03-21,52.7623,53.7033,52.287,52.8302,490982.0
2022-03-22,53.0048,53.7712,52.7526,53.1406,864334.0
2022-03-23,53.1794,53.5577,52.8011,53.1115,329467.0
2022-03-24,52.869,53.228,52.578,53.1406,403451.0
2022-03-25,53.1697,53.907,53.1697,53.713,417668.0
2022-03-26,53.1697,53.907,53.1697,53.713,417668.0
2022-03-27,53.1697,53.907,53.1697,53.713,417668.0
2022-03-28,53.4511,53.5335,52.6847,52.9563,484137.0
2022-03-29,52.6944,53.0727,52.093,52.4131,429005.0
2022-03-30,52.4616,53.4899,52.4468,53.3153,398556.0
2022-03-31,53.0727,53.5578,52.2433,52.2482,536681.0
2022-04-01,52.2385,52.578,51.6085,52.5586,497274.0
2022-04-02,52.2385,52.578,51.6085,52.5586,497274.0
2022-04-03,52.2385,52.578,51.6085,52.5586,497274.0
2022-04-04,52.3258,52.6265,51.5036,52.3937,525258.0
2022-04-05,52.4325,52.8278,51.7631,51.8213,911977.0
2022-04-06,51.5788,53.3686,51.5691,52.3646,658802.0
2022-04-07,52.2579,53.7809,52.0057,53.7518,474407.0
2022-04-08,53.6839,54.3338,53.2377,53.2959,547302.0
2022-04-09,53.6839,54.3338,53.2377,53.2959,547302.0
2022-04-10,53.6839,54.3338,53.2377,53.2959,547302.0
2022-04-11,53.3638,53.7421,52.8496,53.0145,377215.0
2022-04-12,53.2765,53.7421,52.9854,53.1115,473770.0
2022-04-13,53.2862,54.0234,53.0533,53.3056,364641.0
2022-04-14,53.6063,54.4502,53.5578,54.1592,404712.0
2022-04-15,53.6063,54.4502,53.5578,54.1592,404712.0
2022-04-16,53.6063,54.4502,53.5578,54.1592,404712.0
2022-04-17,53.6063,54.4502,53.5578,54.1592,404712.0
2022-04-18,54.0622,55.3039,53.9749,54.2659,617314.0
2022-04-19,54.1495,55.2069,54.1495,54.557,432981.0
2022-04-20,54.8383,55.2942,54.489,54.9644,443299.0
2022-04-21,55.1778,55.3233,53.4511,53.7906,769802.0
2022-04-22,53.81,54.392,52.9757,53.0145,485075.0
2022-04-23,53.81,54.392,52.9757,53.0145,485075.0
2022-04-24,53.81,54.392,52.9757,53.0145,485075.0
2022-04-25,53.0048,53.0048,50.861,51.7728,528081.0
2022-04-26,51.3751,51.996,50.6573,50.7058,416604.0
2022-04-27,50.5408,51.249,50.0752,50.5894,451712.0
2022-04-28,50.9289,51.3751,50.4778,51.2005,441016.0
2022-04-29,51.0647,51.7728,50.2886,50.3662,1181023.0
2022-04-30,51.0647,51.7728,50.2886,50.3662,1181023.0
2022-05-01,51.0647,51.7728,50.2886,50.3662,1181023.0
2022-05-02,49.9394,50.9677,48.6589,49.2409,521665.0
2022-05-03,49.2506,49.8521,49.0484,49.2312,837088.0
2022-05-04,49.2603,51.1229,49.076,50.8901,417446.0
2022-05-05,50.6282,50.7058,49.1245,49.6581,473664.0
2022-05-06,49.4932,49.5223,48.223,48.8238,518019.0
2022-05-07,49.4932,49.5223,48.223,48.8238,518019.0
2022-05-08,49.4932,49.5223,48.223,48.8238,518019.0
2022-05-09,48.4067,48.4164,46.2046,46.418,628773.0
2022-05-10,46.6606,48.3388,44.41,46.6994,963670.0
2022-05-11,46.1561,47.2523,44.9144,45.0502,527000.0
2022-05-12,44.701,46.0203,44.701,45.9427,595106.0
2022-05-13,46.1852,47.4366,46.1852,47.2911,529329.0
2022-05-14,46.1852,47.4366,46.1852,47.2911,529329.0
2022-05-15,46.1852,47.4366,46.1852,47.2911,529329.0
2022-05-16,47.4657,48.0381,47.1747,47.8731,369043.0
2022-05-17,48.3097,49.338,48.3097,48.785,341282.0
2022-05-18,48.5813,49.1245,48.2272,48.5134,387354.0
2022-05-19,48.2308,49.1954,47.7339,48.8349,491961.0
2022-05-20,48.9031,48.9324,47.2871,48.036,492999.0
2022-05-21,48.9031,48.9324,47.2871,48.036,492999.0
2022-05-22,48.9031,48.9324,47.2871,48.036,492999.0
2022-05-23,48.0652,48.718,47.9238,48.338,263787.0
2022-05-24,48.2406,49.1954,47.9483,48.9908,264066.0
2022-05-25,48.9811,49.4877,48.7375,49.0103,688145.0
2022-05-26,49.3124,50.2088,49.2149,49.3221,293202.0
2022-05-27,49.7119,50.4719,49.5365,50.4231,290535.0
2022-05-28,49.7119,50.4719,49.5365,50.4231,290535.0
2022-05-29,49.7119,50.4719,49.5365,50.4231,290535.0
2022-05-30,49.7119,50.4719,49.5365,50.4231,290535.0
2022-05-31,50.3647,50.6472,49.4683,49.8872,286067.0
2022-06-01,50.1406,50.1406,48.7765,49.0298,430846.0
2022-06-02,49.1857,49.5754,48.8154,49.5462,519320.0
2022-06-03,49.6826,50.238,49.3708,49.9457,225231.0
2022-06-04,49.6826,50.238,49.3708,49.9457,225231.0
2022-06-05,49.6826,50.238,49.3708,49.9457,225231.0
2022-06-06,50.2283,50.6765,49.6826,50.2867,333735.0
2022-06-07,49.8677,50.981,49.8677,50.9395,335072.0
2022-06-08,50.8324,51.1636,50.0821,50.2965,304956.0
2022-06-09,50.7447,53.1806,50.7447,52.7421,832494.0
2022-06-10,52.0308,52.3231,51.227,51.7385,833967.0
2022-06-11,52.0308,52.3231,51.227,51.7385,833967.0
2022-06-12,52.0308,52.3231,51.227,51.7385,833967.0
2022-06-13,50.9688,51.836,49.7995,50.8519,932283.0
2022-06-14,50.8421,51.2708,50.2283,50.4621,749483.0
2022-06-15,50.618,50.8616,49.1857,49.9165,687543.0
2022-06-16,49.3611,49.5121,47.919,48.0262,566481.0
2022-06-17,47.8995,49.098,47.8995,48.6303,1667433.0
2022-06-18,47.8995,49.098,47.8995,48.6303,1667433.0
2022-06-19,47.8995,49.098,47.8995,48.6303,1667433.0
2022-06-20,47.8995,49.098,47.8995,48.6303,1667433.0
2022-06-21,49.2929,49.5803,48.5134,49.2929,539250.0
2022-06-22,48.7083,49.1467,48.2503,48.9713,651219.0
2022-06-23,49.0298,49.7801,48.8057,49.2734,462614.0
2022-06-24,49.9165,51.8067,49.6924,51.8067,1244494.0
2022-06-25,49.9165,51.8067,49.6924,51.8067,1244494.0
2022-06-26,49.9165,51.8067,49.6924,51.8067,1244494.0
2022-06-27,52.1867,52.8785,51.4365,52.4108,380501.0
2022-06-28,52.6252,53.3413,51.6021,51.7775,346891.0
2022-06-29,51.9334,52.5472,51.4072,52.1478,479583.0
2022-06-30,51.9334,53.9795,51.8554,53.6775,609351.0
2022-07-01,53.7067,55.1878,53.317,54.9929,780768.0
2022-07-02,53.7067,55.1878,53.317,54.9929,780768.0
2022-07-03,53.7067,55.1878,53.317,54.9929,780768.0
2022-07-04,53.7067,55.1878,53.317,54.9929,780768.0
2022-07-05,54.5447,54.6908,52.0601,53.2975,701959.0
2022-07-06,53.4144,54.7883,52.9613,54.3206,644462.0
2022-07-07,54.3401,55.1098,54.1062,54.8467,412429.0
2022-07-08,55.0611,55.6067,54.7103,55.0319,628015.0
2022-07-09,55.0611,55.6067,54.7103,55.0319,628015.0
2022-07-10,55.0611,55.6067,54.7103,55.0319,628015.0
2022-07-11,55.0124,55.519,54.3595,54.5057,358422.0
2022-07-12,54.4862,55.1585,53.468,53.6385,587471.0
2022-07-13,53.0052,54.1842,53.0052,53.1806,432912.0
2022-07-14,52.4985,52.8883,51.9236,52.6544,379961.0
2022-07-15,52.8785,53.1026,52.4011,52.7616,332557.0
2022-07-16,52.8785,53.1026,52.4011,52.7616,332557.0
2022-07-17,52.8785,53.1026,52.4011,52.7616,332557.0
2022-07-18,53.0442,53.2488,51.6216,51.6606,439495.0
2022-07-19,51.6606,53.4193,51.6508,53.2293,561534.0
2022-07-20,53.3365,53.5216,52.8201,53.2293,372850.0
2022-07-21,53.1513,53.9893,52.9272,53.8236,590573.0
2022-07-22,54.0672,54.3693,53.0539,53.3657,334842.0
2022-07-23,54.0672,54.3693,53.0539,53.3657,334842.0
2022-07-24,54.0672,54.3693,53.0539,53.3657,334842.0
2022-07-25,53.4729,54.0575,53.2926,53.5119,287824.0
2022-07-26,53.5119,53.8821,53.2975,53.3949,407031.0
2022-07-27,53.7847,54.077,52.6934,53.1416,428425.0
2022-07-28,53.736,54.4862,52.9078,54.1939,678072.0
2022-07-29,54.3888,55.5385,54.2231,55.2267,620032.0
2022-07-30,54.3888,55.5385,54.2231,55.2267,620032.0
2022-07-31,54.3888,55.5385,54.2231,55.2267,620032.0
2022-08-01,55.2657,55.5872,54.7493,55.3826,417263.0
2022-08-02,55.4411,55.8503,54.7868,55.2072,467416.0
2022-08-03,55.2072,55.2072,53.8431,54.7785,412619.0
2022-08-04,54.7785,55.4021,54.379,54.7688,430834.0
2022-08-05,54.6324,54.9442,54.1842,54.7493,642265.0
2022-08-06,54.6324,54.9442,54.1842,54.7493,642265.0
2022-08-07,54.6324,54.9442,54.1842,54.7493,642265.0
2022-08-08,54.8857,55.4312,54.1744,54.5057,669643.0
