,NMRK US Equity,NMRK US Equity,NMRK US Equity,NMRK US Equity,NMRK US Equity
2022-07-24,10.7913,10.9856,10.7427,10.8884,743164.0
2022-07-25,10.9079,11.1264,10.869,10.9953,774398.0
2022-07-26,10.8884,11.0438,10.8399,10.9079,770394.0
2022-07-27,10.9564,11.243,10.7719,11.1701,809440.0
2022-07-28,11.209,11.3741,11.1167,11.3644,864947.0
2022-07-29,11.5878,11.5878,11.0341,11.073,1126536.0
2022-07-30,11.5878,11.5878,11.0341,11.073,1126536.0
2022-07-31,11.5878,11.5878,11.0341,11.073,1126536.0
2022-08-01,10.5582,10.9273,10.4319,10.5193,1735083.0
2022-08-02,9.9074,10.4319,9.8588,10.3736,1156367.0
2022-08-03,10.5776,10.5776,10.1211,10.1405,1482560.0
2022-08-04,10.0434,10.2716,9.7714,10.1891,1540010.0
2022-08-05,9.9948,10.4416,9.9948,10.3931,971295.0
2022-08-06,9.9948,10.4416,9.9948,10.3931,971295.0
2022-08-07,9.9948,10.4416,9.9948,10.3931,971295.0
2022-08-08,10.4611,10.6747,10.3542,10.4222,914076.0
2022-08-09,10.3542,10.3542,10.1697,10.3056,930327.0
2022-08-10,10.5096,10.6456,10.4708,10.4902,462755.0
2022-08-11,10.5776,10.665,10.495,10.6067,551739.0
2022-08-12,10.6749,10.7918,10.4704,10.7821,954885.0
2022-08-13,10.6749,10.7918,10.4704,10.7821,954885.0
2022-08-14,10.6749,10.7918,10.4704,10.7821,954885.0
2022-08-15,10.6944,10.9866,10.6019,10.9379,829504.0
2022-08-16,10.9087,11.0158,10.7188,10.9282,840569.0
2022-08-17,10.7334,11.0256,10.6262,10.8795,802944.0
2022-08-18,10.8502,11.0499,10.8308,10.9476,574213.0
2022-08-19,10.7626,10.8941,10.5386,10.7918,3223131.0
2022-08-20,10.7626,10.8941,10.5386,10.7918,3223131.0
2022-08-21,10.7626,10.8941,10.5386,10.7918,3223131.0
2022-08-22,10.558,10.5902,9.8178,9.8568,1620925.0
2022-08-23,9.9055,10.3632,9.8714,10.149,1304016.0
2022-08-24,10.149,10.3632,10.0905,10.2756,1077609.0
2022-08-25,10.334,10.5483,10.2853,10.5386,817854.0
2022-08-26,10.6165,10.6944,9.8909,10.11,1188602.0
2022-08-27,10.6165,10.6944,9.8909,10.11,1188602.0
2022-08-28,10.6165,10.6944,9.8909,10.11,1188602.0
2022-08-29,10.0418,10.2366,10.0126,10.0418,860770.0
2022-08-30,10.0321,10.2415,9.9152,9.9542,1381161.0
2022-08-31,10.0321,10.1571,9.925,9.9834,4209544.0
2022-09-01,9.8957,10.0029,9.511,9.9931,1128220.0
2022-09-02,10.11,10.2172,9.8957,9.9152,955723.0
2022-09-03,10.11,10.2172,9.8957,9.9152,955723.0
2022-09-04,10.11,10.2172,9.8957,9.9152,955723.0
2022-09-05,10.11,10.2172,9.8957,9.9152,955723.0
2022-09-06,9.8276,9.847,9.248,9.3503,2012811.0
2022-09-07,9.2626,9.774,9.2139,9.6912,1209067.0
2022-09-08,9.5451,9.9006,9.4087,9.886,1105073.0
2022-09-09,9.9737,10.1977,9.9737,10.1685,879156.0
2022-09-10,9.9737,10.1977,9.9737,10.1685,879156.0
2022-09-11,9.9737,10.1977,9.9737,10.1685,879156.0
2022-09-12,10.2659,10.4071,10.2659,10.3438,764998.0
2022-09-13,9.9639,10.11,9.8264,10.0029,1118464.0
2022-09-14,9.9834,10.149,9.8957,10.0613,1564833.0
2022-09-15,10.0516,10.2415,10.0029,10.0613,1634615.0
2022-09-16,9.9639,10.0808,9.8276,9.9931,3964940.0
2022-09-17,9.9639,10.0808,9.8276,9.9931,3964940.0
2022-09-18,9.9639,10.0808,9.8276,9.9931,3964940.0
2022-09-19,9.8957,10.2318,9.8957,10.1587,1953612.0
2022-09-20,9.9834,9.9834,9.5646,9.8276,1792273.0
2022-09-21,9.847,9.9542,9.2334,9.2432,976629.0
2022-09-22,9.1555,9.1701,8.8779,8.9023,1078799.0
2022-09-23,8.688,8.7756,8.3861,8.4834,1086986.0
2022-09-24,8.688,8.7756,8.3861,8.4834,1086986.0
2022-09-25,8.688,8.7756,8.3861,8.4834,1086986.0
2022-09-26,8.3374,8.4542,8.1426,8.2594,1155397.0
2022-09-27,8.2984,8.3763,7.9234,7.9575,950170.0
2022-09-28,7.977,8.1913,7.8893,8.1036,933377.0
2022-09-29,7.977,7.977,7.5971,7.753,1349925.0
2022-09-30,7.7724,7.9672,7.714,7.8504,1263261.0
2022-10-01,7.7724,7.9672,7.714,7.8504,1263261.0
2022-10-02,7.7724,7.9672,7.714,7.8504,1263261.0
2022-10-03,7.9478,8.2659,7.8796,8.2205,1161126.0
2022-10-04,8.3081,8.7513,8.1815,8.7269,1136394.0
2022-10-05,8.5711,8.649,8.4591,8.6198,818783.0
2022-10-06,8.5906,8.7659,8.5419,8.6295,843140.0
2022-10-07,8.4445,8.5419,8.0549,8.162,1355454.0
2022-10-08,8.4445,8.5419,8.0549,8.162,1355454.0
2022-10-09,8.4445,8.5419,8.0549,8.162,1355454.0
2022-10-10,8.2107,8.2789,8.0646,8.1815,629520.0
2022-10-11,8.201,8.3763,8.0647,8.2789,973228.0
2022-10-12,8.2594,8.2643,8.0744,8.2107,644283.0
2022-10-13,8.0841,8.4591,7.7822,8.425,1311626.0
2022-10-14,8.5711,8.6198,8.2351,8.2887,832611.0
2022-10-15,8.5711,8.6198,8.2351,8.2887,832611.0
2022-10-16,8.5711,8.6198,8.2351,8.2887,832611.0
2022-10-17,8.5614,8.6734,8.5039,8.649,754291.0
2022-10-18,8.8536,8.9461,8.6247,8.7172,606524.0
2022-10-19,8.5224,8.5614,8.1815,8.2302,920343.0
2022-10-20,8.2497,8.4494,8.1377,8.1913,747401.0
2022-10-21,8.201,8.3617,8.0939,8.3471,890987.0
2022-10-22,8.201,8.3617,8.0939,8.3471,890987.0
2022-10-23,8.201,8.3617,8.0939,8.3471,890987.0
2022-10-24,8.425,8.7562,8.3763,8.6588,918744.0
2022-10-25,8.6782,9.0386,8.6782,8.9802,1117724.0
2022-10-26,9.0581,9.2432,8.9315,9.1165,692278.0
2022-10-27,9.2042,9.2529,8.9802,9.0971,1032863.0
2022-10-28,8.1913,8.6782,7.7627,7.7627,4510820.0
2022-10-29,8.1913,8.6782,7.7627,7.7627,4510820.0
2022-10-30,8.1913,8.6782,7.7627,7.7627,4510820.0
2022-10-31,7.7237,8.1085,7.6458,7.977,2656525.0
2022-11-01,8.1036,8.1766,7.8493,7.9867,1482253.0
2022-11-02,7.938,7.9478,7.49,7.49,2202854.0
2022-11-03,7.3341,7.451,7.2221,7.3049,1294554.0
2022-11-04,7.3828,7.6556,7.3536,7.6361,1182757.0
2022-11-05,7.3828,7.6556,7.3536,7.6361,1182757.0
2022-11-06,7.3828,7.6556,7.3536,7.6361,1182757.0
2022-11-07,7.7335,7.8601,7.6409,7.8406,1123803.0
2022-11-08,7.8406,7.8991,7.5874,7.675,969390.0
2022-11-09,7.6457,7.6799,7.4697,7.5577,1332429.0
2022-11-10,7.9488,8.5745,7.9488,8.2812,1468166.0
2022-11-11,8.3497,8.6821,8.3106,8.5452,1165002.0
2022-11-12,8.3497,8.6821,8.3106,8.5452,1165002.0
2022-11-13,8.3497,8.6821,8.3106,8.5452,1165002.0
2022-11-14,8.4865,8.4865,8.0563,8.2128,918789.0
2022-11-15,8.3301,8.5452,8.2226,8.3203,933618.0
2022-11-16,8.1834,8.3008,8.0857,8.115,981177.0
2022-11-17,7.9292,7.9732,7.8217,7.9488,615748.0
2022-11-18,8.1443,8.1492,7.9292,7.939,772903.0
2022-11-19,8.1443,8.1492,7.9292,7.939,772903.0
2022-11-20,8.1443,8.1492,7.9292,7.939,772903.0
2022-11-21,7.851,7.9977,7.8218,7.9488,807993.0
2022-11-22,8.0075,8.0808,7.8999,8.0759,598985.0
2022-11-23,8.0172,8.1834,7.9292,8.1834,1053191.0
2022-11-24,8.0172,8.1834,7.9292,8.1834,1053191.0
2022-11-25,8.1541,8.2617,8.0857,8.2617,342095.0
2022-11-26,8.1541,8.2617,8.0857,8.2617,342095.0
2022-11-27,8.1541,8.2617,8.0857,8.2617,342095.0
2022-11-28,8.1541,8.2128,7.8706,7.8999,756925.0
2022-11-29,7.8804,8.291,7.8804,8.1639,711406.0
2022-11-30,8.0857,8.335,7.9341,8.291,1868530.0
2022-12-01,8.3594,8.5648,8.335,8.5061,1036808.0
2022-12-02,8.3888,8.5452,8.3888,8.4083,826110.0
2022-12-03,8.3888,8.5452,8.3888,8.4083,826110.0
2022-12-04,8.3888,8.5452,8.3888,8.4083,826110.0
2022-12-05,8.3985,8.4474,8.1492,8.291,960106.0
2022-12-06,8.3203,8.3985,8.1834,8.3106,730312.0
2022-12-07,8.291,8.3692,8.1737,8.2226,1204750.0
2022-12-08,8.2421,8.4768,8.1346,8.1541,567328.0
2022-12-09,8.0466,8.2411,7.9586,8.1443,526333.0
2022-12-10,8.0466,8.2411,7.9586,8.1443,526333.0
2022-12-11,8.0466,8.2411,7.9586,8.1443,526333.0
2022-12-12,7.6848,7.8217,7.3182,7.6066,1396735.0
2022-12-13,7.9488,8.4083,7.9292,8.291,2184313.0
2022-12-14,8.2421,8.423,8.1248,8.2226,1477886.0
2022-12-15,8.0661,8.0759,7.8217,7.939,1588222.0
2022-12-16,7.7533,7.851,7.6115,7.7337,3195725.0
2022-12-17,7.7533,7.851,7.6115,7.7337,3195725.0
2022-12-18,7.7533,7.851,7.6115,7.7337,3195725.0
2022-12-19,7.7826,7.8315,7.5382,7.6164,1626197.0
2022-12-20,7.5675,7.763,7.4551,7.675,942505.0
2022-12-21,7.7728,7.9537,7.7728,7.8217,693329.0
2022-12-22,7.5186,7.7435,7.5186,7.7435,502181.0
2022-12-23,7.7435,7.8315,7.6555,7.8217,369053.0
2022-12-24,7.7435,7.8315,7.6555,7.8217,369053.0
2022-12-25,7.7435,7.8315,7.6555,7.8217,369053.0
2022-12-26,7.7435,7.8315,7.6555,7.8217,369053.0
2022-12-27,7.851,7.851,7.7044,7.763,385844.0
2022-12-28,7.7533,7.8315,7.6701,7.675,670252.0
2022-12-29,7.7728,7.983,7.7239,7.939,713131.0
2022-12-30,7.851,7.8999,7.5968,7.7924,573302.0
2022-12-31,7.851,7.8999,7.5968,7.7924,573302.0
2023-01-01,7.851,7.8999,7.5968,7.7924,573302.0
2023-01-02,7.851,7.8999,7.5968,7.7924,573302.0
2023-01-03,7.939,8.1346,7.8461,7.9488,872686.0
2023-01-04,8.0563,8.3301,7.983,8.2421,1065737.0
2023-01-05,8.1639,8.1639,7.8999,8.0368,656295.0
2023-01-06,8.115,8.3741,8.027,8.291,499910.0
2023-01-07,8.115,8.3741,8.027,8.291,499910.0
2023-01-08,8.115,8.3741,8.027,8.291,499910.0
2023-01-09,8.3008,8.3399,8.1443,8.1639,806851.0
2023-01-10,8.1541,8.2226,8.1052,8.2128,711064.0
2023-01-11,8.2617,8.3888,8.2128,8.379,623214.0
2023-01-12,8.4865,8.6381,8.4181,8.5941,520116.0
2023-01-13,8.5159,8.6283,8.4768,8.5354,873237.0
2023-01-14,8.5159,8.6283,8.4768,8.5354,873237.0
2023-01-15,8.5159,8.6283,8.4768,8.5354,873237.0
2023-01-16,8.5159,8.6283,8.4768,8.5354,873237.0
2023-01-17,8.5452,8.8141,8.5061,8.6136,659419.0
2023-01-18,8.6136,8.7114,8.511,8.5354,448959.0
2023-01-19,8.4768,8.5696,8.3789,8.5256,303876.0
2023-01-20,8.5745,8.6185,8.4083,8.5745,453725.0
2023-01-21,8.5745,8.6185,8.4083,8.5745,453725.0
2023-01-22,8.5745,8.6185,8.4083,8.5745,453725.0
2023-01-23,8.5941,8.7945,8.5648,8.7505,425531.0
2023-01-24,8.7016,8.7016,8.4083,8.4181,473239.0
2023-01-25,8.3301,8.4474,8.2177,8.4377,257769.0
2023-01-26,8.5061,8.6234,8.4377,8.5256,545688.0
2023-01-27,8.4474,8.5354,8.2861,8.3692,724361.0
2023-01-28,8.4474,8.5354,8.2861,8.3692,724361.0
2023-01-29,8.4474,8.5354,8.2861,8.3692,724361.0
2023-01-30,8.2714,8.4377,8.1932,8.2128,1848822.0
2023-01-31,8.2421,8.4083,8.1932,8.379,3354692.0
2023-02-01,8.3008,8.4279,8.0759,8.3594,1201011.0
2023-02-02,8.4768,9.1514,8.4572,8.8776,1552958.0
2023-02-03,8.7407,8.8727,8.643,8.8092,886737.0
2023-02-04,8.7407,8.8727,8.643,8.8092,886737.0
2023-02-05,8.7407,8.8727,8.643,8.8092,886737.0
2023-02-06,8.6625,8.731,8.3252,8.4572,626722.0
2023-02-07,8.3692,8.555,8.0955,8.5159,584003.0
2023-02-08,8.4377,8.4768,8.0661,8.0759,1060363.0
2023-02-09,8.1737,8.5036,8.1737,8.4572,1036454.0
2023-02-10,8.3985,8.5354,8.2959,8.5354,545595.0
2023-02-11,8.3985,8.5354,8.2959,8.5354,545595.0
2023-02-12,8.3985,8.5354,8.2959,8.5354,545595.0
2023-02-13,8.4963,8.643,8.4474,8.6039,669413.0
2023-02-14,8.5354,8.7212,8.4572,8.5941,456744.0
2023-02-15,8.4279,8.7114,8.4279,8.6919,865280.0
2023-02-16,8.115,8.4572,7.9684,8.3203,1225705.0
2023-02-17,8.3399,8.7212,8.0466,8.2714,1119728.0
2023-02-18,8.3399,8.7212,8.0466,8.2714,1119728.0
2023-02-19,8.3399,8.7212,8.0466,8.2714,1119728.0
2023-02-20,8.3399,8.7212,8.0466,8.2714,1119728.0
2023-02-21,8.0857,8.2226,7.763,7.8217,836523.0
2023-02-22,7.8706,8.0075,7.851,7.9586,756679.0
2023-02-23,8.0172,8.0847,7.8804,8.0172,681176.0
2023-02-24,7.8608,7.9146,7.6848,7.9097,490087.0
2023-02-25,7.8608,7.9146,7.6848,7.9097,490087.0
2023-02-26,7.8608,7.9146,7.6848,7.9097,490087.0
2023-02-27,8.0368,8.0368,7.7679,7.8021,424169.0
2023-02-28,7.7826,7.9488,7.675,7.8412,1827448.0
2023-03-01,7.8804,7.8999,7.7337,7.8315,663967.0
2023-03-02,7.7235,7.7333,7.4978,7.5861,966238.0
2023-03-03,7.6843,7.7824,7.6057,7.7726,983641.0
2023-03-04,7.6843,7.7824,7.6057,7.7726,983641.0
2023-03-05,7.6843,7.7824,7.6057,7.7726,983641.0
2023-03-06,7.8315,7.8315,7.591,7.6254,827020.0
2023-03-07,7.5861,7.6254,7.4095,7.5371,1237322.0
2023-03-08,7.5371,7.7628,7.4144,7.7628,912679.0
2023-03-09,7.7333,7.753,7.4193,7.4487,865395.0
2023-03-10,7.4487,7.4929,7.1003,7.1739,1101906.0
2023-03-11,7.4487,7.4929,7.1003,7.1739,1101906.0
2023-03-12,7.4487,7.4929,7.1003,7.1739,1101906.0
2023-03-13,7.0562,7.223,6.855,6.9286,1021068.0
2023-03-14,7.1838,7.2426,6.7225,6.8795,1290232.0
2023-03-15,6.6342,6.9531,6.5949,6.8599,1140532.0
2023-03-16,6.7127,6.9678,6.6931,6.9286,816881.0
2023-03-17,6.8206,6.8942,6.4968,6.536,1613562.0
2023-03-18,6.8206,6.8942,6.4968,6.536,1613562.0
2023-03-19,6.8206,6.8942,6.4968,6.536,1613562.0
2023-03-20,6.5949,6.7618,6.536,6.5949,851740.0
2023-03-21,6.7421,6.801,6.6636,6.7323,721037.0
2023-03-22,6.7127,6.7127,6.3692,6.379,936408.0
2023-03-23,6.4281,6.5704,6.3005,6.3299,967934.0
2023-03-24,6.2907,6.3741,6.1635,6.3496,1061023.0
2023-03-25,6.2907,6.3741,6.1635,6.3496,1061023.0
2023-03-26,6.2907,6.3741,6.1635,6.3496,1061023.0
2023-03-27,6.4379,6.4673,6.3152,6.379,760462.0
2023-03-28,6.3201,6.4919,6.2907,6.3398,714627.0
2023-03-29,6.6342,6.8746,6.5655,6.8599,1723095.0
2023-03-30,6.9384,6.9973,6.7912,6.8206,797424.0
2023-03-31,6.8501,6.958,6.8206,6.9482,1121863.0
2023-04-01,6.8501,6.958,6.8206,6.9482,1121863.0
2023-04-02,6.8501,6.958,6.8206,6.9482,1121863.0
2023-04-03,6.9482,7.0022,6.8452,6.9482,958355.0
2023-04-04,6.9482,6.9482,6.6931,6.8893,1153917.0
2023-04-05,6.8599,6.8893,6.7618,6.8893,1080502.0
2023-04-06,6.8992,7.0071,6.8206,6.9875,1088562.0
2023-04-07,6.8992,7.0071,6.8206,6.9875,1088562.0
2023-04-08,6.8992,7.0071,6.8206,6.9875,1088562.0
2023-04-09,6.8992,7.0071,6.8206,6.9875,1088562.0
2023-04-10,6.8206,6.8206,6.4624,6.6342,2217688.0
2023-04-11,6.6244,6.6911,6.5557,6.5851,1058077.0
2023-04-12,6.6931,6.7029,6.379,6.3986,764682.0
2023-04-13,6.4281,6.536,6.3643,6.4477,676899.0
2023-04-14,6.4575,6.536,6.1926,6.3103,791906.0
2023-04-15,6.4575,6.536,6.1926,6.3103,791906.0
2023-04-16,6.4575,6.536,6.1926,6.3103,791906.0
2023-04-17,6.2809,6.4526,6.2318,6.4379,647353.0
2023-04-18,6.4477,6.4575,6.2318,6.2907,989730.0
2023-04-19,6.2711,6.3888,6.2367,6.3005,866331.0
2023-04-20,6.2416,6.2711,6.1239,6.2318,778044.0
2023-04-21,6.222,6.2711,6.1533,6.2122,626277.0
2023-04-22,6.222,6.2711,6.1533,6.2122,626277.0
2023-04-23,6.222,6.2711,6.1533,6.2122,626277.0
2023-04-24,6.2024,6.2024,6.0355,6.1239,681394.0
2023-04-25,6.0355,6.0552,5.8834,5.9276,499779.0
2023-04-26,5.8981,5.9786,5.7902,5.8294,631204.0
2023-04-27,5.8687,6.1337,5.8687,6.0748,674617.0
2023-04-28,6.065,6.3103,6.0061,6.222,675348.0
2023-04-29,6.065,6.3103,6.0061,6.222,675348.0
2023-04-30,6.065,6.3103,6.0061,6.222,675348.0
2023-05-01,6.2024,6.3299,6.1533,6.2318,619920.0
2023-05-02,6.1631,6.1827,5.8589,5.957,831331.0
2023-05-03,5.9865,6.0895,5.8834,5.908,794050.0
2023-05-04,5.8393,5.8932,5.7411,5.8,1159663.0
2023-05-05,6.222,6.222,5.643,5.7411,1297314.0
2023-05-06,6.222,6.222,5.643,5.7411,1297314.0
2023-05-07,6.222,6.222,5.643,5.7411,1297314.0
2023-05-08,5.7117,5.7411,5.221,5.2897,1852779.0
2023-05-09,5.2112,5.2112,4.9707,5.0836,1309463.0
2023-05-10,5.1719,5.1719,5.0492,5.1327,857310.0
2023-05-11,5.0738,5.2504,4.9854,5.1719,1207547.0
2023-05-12,5.1719,5.3093,5.1032,5.2995,1305698.0
2023-05-13,5.1719,5.3093,5.1032,5.2995,1305698.0
2023-05-14,5.1719,5.3093,5.1032,5.2995,1305698.0
2023-05-15,5.3191,5.4369,5.27,5.4173,829871.0
2023-05-16,5.3682,5.5252,5.2897,5.4467,1016266.0
2023-05-17,5.4958,5.6822,5.4173,5.6626,979613.0
2023-05-18,5.6429,5.887,5.6034,5.8204,1199775.0
2023-05-19,5.9191,5.9191,5.6765,5.85,967830.0
2023-05-20,5.9191,5.9191,5.6765,5.85,967830.0
2023-05-21,5.9191,5.9191,5.6765,5.85,967830.0
2023-05-22,5.8994,6.0473,5.8155,5.9783,725927.0
2023-05-23,5.9487,6.1263,5.8698,5.8796,747596.0
2023-05-24,5.8303,5.85,5.5935,5.6034,758475.0
2023-05-25,5.5738,5.6774,5.4357,5.6133,959445.0
2023-05-26,5.5738,5.8944,5.5738,5.85,882632.0
2023-05-27,5.5738,5.8944,5.5738,5.85,882632.0
2023-05-28,5.5738,5.8944,5.5738,5.85,882632.0
2023-05-29,5.5738,5.8944,5.5738,5.85,882632.0
2023-05-30,5.9092,5.9191,5.6527,5.8204,1152151.0
2023-05-31,5.781,5.8007,5.5738,5.6429,1497804.0
2023-06-01,5.6527,5.7218,5.5541,5.6922,581735.0
2023-06-02,5.8204,5.9783,5.8204,5.9487,790266.0
2023-06-03,5.8204,5.9783,5.8204,5.9487,790266.0
2023-06-04,5.8204,5.9783,5.8204,5.9487,790266.0
2023-06-05,5.929,5.9586,5.7218,5.7514,559809.0
2023-06-06,5.7711,6.22,5.7218,6.1657,1158216.0
2023-06-07,6.2545,6.6294,6.2545,6.5899,1272435.0
2023-06-08,6.5406,6.6393,6.4124,6.6097,871916.0
2023-06-09,6.5998,6.659,6.4814,6.5801,724717.0
2023-06-10,6.5998,6.659,6.4814,6.5801,724717.0
2023-06-11,6.5998,6.659,6.4814,6.5801,724717.0
2023-06-12,6.5603,6.6195,6.3334,6.5406,505512.0
2023-06-13,6.5603,6.696,6.5209,6.6195,674382.0
2023-06-14,6.6195,6.7034,6.4074,6.4419,652885.0
2023-06-15,6.3926,6.3976,6.2841,6.3532,778247.0
2023-06-16,6.4222,6.5011,6.1855,6.2348,1222603.0
2023-06-17,6.4222,6.5011,6.1855,6.2348,1222603.0
2023-06-18,6.4222,6.5011,6.1855,6.2348,1222603.0
2023-06-19,6.4222,6.5011,6.1855,6.2348,1222603.0
2023-06-20,6.1953,6.1953,5.9487,5.9684,699156.0
2023-06-21,5.9092,6.0621,5.8254,6.0375,788438.0
2023-06-22,5.9783,6.0227,5.8155,5.9783,771778.0
2023-06-23,5.8599,5.8698,5.7366,5.8106,1620610.0
2023-06-24,5.8599,5.8698,5.7366,5.8106,1620610.0
2023-06-25,5.8599,5.8698,5.7366,5.8106,1620610.0
2023-06-26,5.8402,6.0967,5.8402,5.9586,807442.0
2023-06-27,5.9684,6.1213,5.8796,6.0769,661935.0
2023-06-28,6.0473,6.0769,5.8323,6.0671,670395.0
2023-06-29,6.0671,6.3433,6.0472,6.3137,715534.0
2023-06-30,6.3828,6.3828,6.0621,6.1361,1091401.0
2023-07-01,6.3828,6.3828,6.0621,6.1361,1091401.0
2023-07-02,6.3828,6.3828,6.0621,6.1361,1091401.0
2023-07-03,6.0967,6.2742,6.0728,6.2644,328314.0
2023-07-04,6.0967,6.2742,6.0728,6.2644,328314.0
2023-07-05,6.1953,6.2348,6.0473,6.1263,506153.0
2023-07-06,6.0079,6.0325,5.924,5.998,344134.0
2023-07-07,6.0177,6.1953,6.0177,6.1559,766377.0
2023-07-08,6.0177,6.1953,6.0177,6.1559,766377.0
2023-07-09,6.0177,6.1953,6.0177,6.1559,766377.0
2023-07-10,6.1065,6.3038,6.0967,6.2446,610229.0
2023-07-11,6.3038,6.659,6.2989,6.6393,799468.0
2023-07-12,6.8168,6.9204,6.7379,6.8563,699486.0
2023-07-13,6.8859,7.098,6.8464,7.024,602296.0
2023-07-14,6.9747,6.9747,6.7774,6.876,576869.0
2023-07-15,6.9747,6.9747,6.7774,6.876,576869.0
2023-07-16,6.9747,6.9747,6.7774,6.876,576869.0
2023-07-17,6.8859,6.9401,6.7872,6.9056,437498.0
2023-07-18,6.9056,7.1424,6.8563,7.0832,638389.0
2023-07-19,7.1522,7.2114,7.0289,7.1621,584057.0
2023-07-20,7.1522,7.1522,6.876,6.8957,878590.0
2023-07-21,6.9648,6.9648,6.7379,6.7478,649822.0
2023-07-22,6.9648,6.9648,6.7379,6.7478,649822.0
2023-07-23,6.9648,6.9648,6.7379,6.7478,649822.0
2023-07-24,6.7872,6.9549,6.7675,6.8168,661845.0
2023-07-25,6.7971,6.9747,6.728,6.8267,497347.0
2023-07-26,6.807,7.0635,6.807,6.9845,475759.0
2023-07-27,7.0635,7.0635,6.6886,6.728,738163.0
2023-07-28,6.5209,6.7675,6.2594,6.7083,1457798.0
2023-07-29,6.5209,6.7675,6.2594,6.7083,1457798.0
2023-07-30,6.5209,6.7675,6.2594,6.7083,1457798.0
2023-07-31,6.6984,6.8366,6.6688,6.8267,943553.0
2023-08-01,6.7971,6.8711,6.5011,6.8563,868987.0
2023-08-02,6.7576,7.4383,6.7083,7.4186,2158227.0
2023-08-03,7.3989,7.5666,7.3002,7.4975,1503301.0
2023-08-04,7.4679,7.6998,7.3298,7.6554,988536.0
2023-08-05,7.4679,7.6998,7.3298,7.6554,988536.0
2023-08-06,7.4679,7.6998,7.3298,7.6554,988536.0
2023-08-07,7.6652,7.8033,7.5025,7.7737,738447.0
2023-08-08,7.5863,7.8033,7.4383,7.7836,976042.0
2023-08-09,7.7737,7.7737,7.5419,7.606,923730.0
2023-08-10,7.6948,7.7294,7.5567,7.5962,642169.0
2023-08-11,7.4778,7.5863,7.4581,7.5567,632608.0
2023-08-12,7.4778,7.5863,7.4581,7.5567,632608.0
2023-08-13,7.4778,7.5863,7.4581,7.5567,632608.0
2023-08-14,7.4581,7.5173,7.315,7.3693,791609.0
2023-08-15,7.2114,7.2756,7.1078,7.1522,717505.0
2023-08-16,7.1225,7.2117,6.7956,6.8749,746397.0
2023-08-17,6.8947,6.9442,6.7907,6.8352,773284.0
2023-08-18,6.7164,6.865,6.6817,6.8253,540102.0
2023-08-19,6.7164,6.865,6.6817,6.8253,540102.0
2023-08-20,6.7164,6.865,6.6817,6.8253,540102.0
2023-08-21,6.8055,6.8352,6.5876,6.6767,654959.0
2023-08-22,6.7164,6.7411,6.5777,6.5876,630550.0
2023-08-23,6.5777,6.6668,6.5083,6.6668,701496.0
2023-08-24,6.6371,6.7312,6.5876,6.7065,626339.0
2023-08-25,6.7065,6.756,6.5083,6.5282,492364.0
2023-08-26,6.7065,6.756,6.5083,6.5282,492364.0
2023-08-27,6.7065,6.756,6.5083,6.5282,492364.0
2023-08-28,6.5579,6.8006,6.5381,6.7362,590925.0
2023-08-29,6.7263,6.9046,6.6668,6.9046,686378.0
2023-08-30,6.8848,7.1621,6.8055,7.0829,1106618.0
2023-08-31,7.0829,7.1374,6.9888,7.0235,622040.0
2023-09-01,7.073,7.182,7.073,7.1621,510716.0
2023-09-02,7.073,7.182,7.073,7.1621,510716.0
2023-09-03,7.073,7.182,7.073,7.1621,510716.0
2023-09-04,7.073,7.182,7.073,7.1621,510716.0
2023-09-05,7.0829,7.1621,6.9541,7.0433,568777.0
2023-09-06,7.073,7.1522,6.8352,6.9442,621396.0
2023-09-07,6.9046,6.9244,6.7659,6.8352,828222.0
2023-09-08,6.8452,6.9937,6.7659,6.9541,652939.0
2023-09-09,6.8452,6.9937,6.7659,6.9541,652939.0
2023-09-10,6.8452,6.9937,6.7659,6.9541,652939.0
2023-09-11,7.0334,7.073,6.9789,7.0235,651216.0
2023-09-12,7.0036,7.177,7.0036,7.073,606876.0
2023-09-13,7.0829,7.0829,6.5034,6.548,973897.0
2023-09-14,6.6371,6.8402,6.4885,6.8105,782328.0
2023-09-15,6.8154,6.8252,6.6668,6.756,1213512.0
2023-09-16,6.8154,6.8252,6.6668,6.756,1213512.0
2023-09-17,6.8154,6.8252,6.6668,6.756,1213512.0
2023-09-18,6.7362,6.8303,6.6619,6.6668,791445.0
2023-09-19,6.6867,6.8253,6.647,6.756,737098.0
2023-09-20,6.8154,6.9046,6.6767,6.7065,608078.0
2023-09-21,6.6767,6.6767,6.3994,6.4192,932617.0
2023-09-22,6.4192,6.5282,6.3697,6.4291,698776.0
2023-09-23,6.4192,6.5282,6.3697,6.4291,698776.0
2023-09-24,6.4192,6.5282,6.3697,6.4291,698776.0
2023-09-25,6.3994,6.5331,6.3895,6.5083,613874.0
2023-09-26,6.3796,6.4836,6.2607,6.3201,816769.0
2023-09-27,6.3498,6.439,6.1121,6.2013,1154905.0
2023-09-28,6.2112,6.3201,6.1468,6.231,1095144.0
2023-09-29,6.2904,6.4291,6.1913,6.3697,959079.0
2023-09-30,6.2904,6.4291,6.1913,6.3697,959079.0
2023-10-01,6.2904,6.4291,6.1913,6.3697,959079.0
2023-10-02,6.3697,6.3697,6.1022,6.1715,665780.0
2023-10-03,6.0031,6.0041,5.5474,5.805,1359240.0
