,SBSI US Equity,SBSI US Equity,SBSI US Equity,SBSI US Equity,SBSI US Equity
2022-05-28,36.587,37.2491,36.5129,37.2352,82328.0
2022-05-29,36.587,37.2491,36.5129,37.2352,82328.0
2022-05-30,36.587,37.2491,36.5129,37.2352,82328.0
2022-05-31,37.013,37.5593,36.7537,37.3463,104222.0
2022-06-01,37.4482,37.8279,36.6981,37.263,96030.0
2022-06-02,37.226,37.5964,36.9759,37.5964,65326.0
2022-06-03,37.4667,37.4667,36.7907,37.013,67854.0
2022-06-04,37.4667,37.4667,36.7907,37.013,67854.0
2022-06-05,37.4667,37.4667,36.7907,37.013,67854.0
2022-06-06,37.1982,37.4204,37.05,37.1704,50518.0
2022-06-07,37.0408,37.3463,36.9759,37.2352,42409.0
2022-06-08,37.0222,37.0222,36.4666,36.6055,62544.0
2022-06-09,36.4481,36.5777,35.5267,35.5962,91351.0
2022-06-10,35.1887,35.448,34.5312,34.8276,121890.0
2022-06-11,35.1887,35.448,34.5312,34.8276,121890.0
2022-06-12,35.1887,35.448,34.5312,34.8276,121890.0
2022-06-13,34.3275,36.0962,34.3275,34.6331,129000.0
2022-06-14,34.6238,35.0591,34.3553,34.6424,83891.0
2022-06-15,34.8183,35.1146,34.272,34.6794,147948.0
2022-06-16,34.3646,34.7489,33.5867,33.7256,151122.0
2022-06-17,34.0682,34.5451,33.9478,34.0497,252954.0
2022-06-18,34.0682,34.5451,33.9478,34.0497,252954.0
2022-06-19,34.0682,34.5451,33.9478,34.0497,252954.0
2022-06-20,34.0682,34.5451,33.9478,34.0497,252954.0
2022-06-21,34.3923,34.5775,34.1819,34.4942,125683.0
2022-06-22,34.2997,34.5683,34.184,34.2905,94167.0
2022-06-23,34.309,34.3831,33.3737,33.7256,78359.0
2022-06-24,33.7719,34.4016,33.7719,34.3923,308416.0
2022-06-25,33.7719,34.4016,33.7719,34.3923,308416.0
2022-06-26,33.7719,34.4016,33.7719,34.3923,308416.0
2022-06-27,34.5775,34.6609,34.2905,34.4386,73775.0
2022-06-28,34.559,34.9294,34.4757,34.6146,89386.0
2022-06-29,34.6794,34.7905,34.2534,34.3368,79206.0
2022-06-30,34.0219,34.7627,33.7719,34.6516,128988.0
2022-07-01,34.4479,35.1795,34.4294,35.1609,113276.0
2022-07-02,34.4479,35.1795,34.4294,35.1609,113276.0
2022-07-03,34.4479,35.1795,34.4294,35.1609,113276.0
2022-07-04,34.4479,35.1795,34.4294,35.1609,113276.0
2022-07-05,34.6609,35.2165,34.1979,35.1424,121240.0
2022-07-06,34.9202,35.2813,34.6563,35.0683,65277.0
2022-07-07,35.2721,35.411,34.7072,34.7627,65663.0
2022-07-08,34.6887,34.9387,34.5035,34.8831,48916.0
2022-07-09,34.6887,34.9387,34.5035,34.8831,48916.0
2022-07-10,34.6887,34.9387,34.5035,34.8831,48916.0
2022-07-11,34.7442,35.1795,34.4572,34.6146,45694.0
2022-07-12,34.4109,34.8183,34.4109,34.5312,55884.0
2022-07-13,34.4386,34.5775,33.8923,33.9941,39538.0
2022-07-14,33.5126,33.6052,33.1885,33.5219,74741.0
2022-07-15,34.0405,34.4572,33.7812,34.1516,75495.0
2022-07-16,34.0405,34.4572,33.7812,34.1516,75495.0
2022-07-17,34.0405,34.4572,33.7812,34.1516,75495.0
2022-07-18,34.4109,34.6516,34.096,34.1794,52345.0
2022-07-19,34.4479,35.0128,34.2662,34.8461,94610.0
2022-07-20,34.5868,34.9294,34.3831,34.6979,69642.0
2022-07-21,34.772,34.9016,34.2812,34.7072,64568.0
2022-07-22,34.6794,35.022,34.4386,34.8461,75811.0
2022-07-23,34.6794,35.022,34.4386,34.8461,75811.0
2022-07-24,34.6794,35.022,34.4386,34.8461,75811.0
2022-07-25,35.8091,35.8091,35.2998,35.7073,92430.0
2022-07-26,35.8832,36.837,35.7999,36.7074,103193.0
2022-07-27,36.624,37.0222,36.4898,36.7722,72951.0
2022-07-28,36.7074,36.8555,36.4646,36.7166,45266.0
2022-07-29,36.6611,37.1889,36.6611,36.9852,62520.0
2022-07-30,36.6611,37.1889,36.6611,36.9852,62520.0
2022-07-31,36.6611,37.1889,36.6611,36.9852,62520.0
2022-08-01,36.7352,37.3,36.3185,36.9389,101343.0
2022-08-02,36.9759,37.2723,36.6518,36.7907,64414.0
2022-08-03,36.7815,37.1426,36.4851,36.9204,65576.0
2022-08-04,36.8,36.8,36.5037,36.5037,37152.0
2022-08-05,36.4018,37.0685,36.4018,36.9389,52427.0
2022-08-06,36.4018,37.0685,36.4018,36.9389,52427.0
2022-08-07,36.4018,37.0685,36.4018,36.9389,52427.0
2022-08-08,36.8926,37.2815,36.4018,36.5963,60789.0
2022-08-09,36.5963,37.1889,36.4018,37.1889,81132.0
2022-08-10,37.3093,37.5315,36.5685,37.0222,75179.0
2022-08-11,37.3649,37.5501,37.2537,37.476,50854.0
2022-08-12,37.6334,38.0686,37.476,37.9205,82919.0
2022-08-13,37.6334,38.0686,37.476,37.9205,82919.0
2022-08-14,37.6334,38.0686,37.476,37.9205,82919.0
2022-08-15,37.7816,38.3464,37.5223,38.3001,48458.0
2022-08-16,38.3187,38.902,38.3187,38.615,64742.0
2022-08-17,38.2882,38.5496,37.9211,38.4376,56533.0
2022-08-18,38.4376,38.5963,38.1332,38.4562,42733.0
2022-08-19,38.4096,38.4096,37.784,38.0641,103867.0
2022-08-20,38.4096,38.4096,37.784,38.0641,103867.0
2022-08-21,38.4096,38.4096,37.784,38.0641,103867.0
2022-08-22,37.8681,37.8681,36.8877,36.9998,61146.0
2022-08-23,37.1118,37.812,36.4863,36.5423,48215.0
2022-08-24,36.617,36.645,36.1689,36.2716,49367.0
2022-08-25,36.3556,36.8224,36.2996,36.561,56433.0
2022-08-26,36.7757,36.8084,36.0195,36.1128,62326.0
2022-08-27,36.7757,36.8084,36.0195,36.1128,62326.0
2022-08-28,36.7757,36.8084,36.0195,36.1128,62326.0
2022-08-29,35.9541,35.9541,35.478,35.506,51206.0
2022-08-30,35.6927,35.856,35.2072,35.4033,58388.0
2022-08-31,35.4126,35.6554,35.0861,35.1792,63355.0
2022-09-01,35.2539,36.1128,34.9775,35.2632,103985.0
2022-09-02,35.562,35.8608,34.7964,35.1232,86339.0
2022-09-03,35.562,35.8608,34.7964,35.1232,86339.0
2022-09-04,35.562,35.8608,34.7964,35.1232,86339.0
2022-09-05,35.562,35.8608,34.7964,35.1232,86339.0
2022-09-06,35.1232,35.2912,33.9001,34.3296,152780.0
2022-09-07,34.2736,34.4416,33.7601,34.395,110307.0
2022-09-08,34.1615,34.6237,33.7507,34.3576,93390.0
2022-09-09,34.6844,35.2539,34.4323,35.1792,96893.0
2022-09-10,34.6844,35.2539,34.4323,35.1792,96893.0
2022-09-11,34.6844,35.2539,34.4323,35.1792,96893.0
2022-09-12,35.2446,35.534,35.1233,35.4593,92254.0
2022-09-13,35.0578,35.6087,34.3203,34.5723,118834.0
2022-09-14,34.6377,34.8524,34.423,34.8151,123761.0
2022-09-15,34.8151,35.4313,34.8151,35.1979,97178.0
2022-09-16,35.1792,35.7674,34.5863,35.6273,616254.0
2022-09-17,35.1792,35.7674,34.5863,35.6273,616254.0
2022-09-18,35.1792,35.7674,34.5863,35.6273,616254.0
2022-09-19,35.2446,36.1782,34.5723,36.0101,110347.0
2022-09-20,36.0101,36.505,35.674,36.3743,78884.0
2022-09-21,36.3182,36.7104,35.8701,36.0101,87298.0
2022-09-22,35.9821,36.0381,35.1232,35.2726,68555.0
2022-09-23,34.9365,34.9365,34.2642,34.423,165046.0
2022-09-24,34.9365,34.9365,34.2642,34.423,165046.0
2022-09-25,34.9365,34.9365,34.2642,34.423,165046.0
2022-09-26,34.1429,34.8711,34.1429,34.4603,109880.0
2022-09-27,34.563,35.1465,33.4053,33.424,121221.0
2022-09-28,33.7041,34.2082,33.368,33.8534,237452.0
2022-09-29,33.7788,33.8908,33.2466,33.424,127477.0
2022-09-30,33.3493,33.8628,32.9572,33.0132,128837.0
2022-10-01,33.3493,33.8628,32.9572,33.0132,128837.0
2022-10-02,33.3493,33.8628,32.9572,33.0132,128837.0
2022-10-03,33.6387,33.6387,33.1252,33.3586,93862.0
2022-10-04,33.6107,34.4696,33.3493,34.4136,99737.0
2022-10-05,34.1429,34.3483,33.6761,33.9935,65916.0
2022-10-06,33.7694,33.9748,33.5267,33.8068,64798.0
2022-10-07,33.7507,33.7507,33.0692,33.0785,105108.0
2022-10-08,33.7507,33.7507,33.0692,33.0785,105108.0
2022-10-09,33.7507,33.7507,33.0692,33.0785,105108.0
2022-10-10,33.2979,33.7041,33.2559,33.3213,81372.0
2022-10-11,33.3213,34.0682,33.2373,33.9188,119481.0
2022-10-12,33.8348,33.9746,33.41,33.592,68161.0
2022-10-13,33.3119,35.0205,33.2373,34.8338,85927.0
2022-10-14,34.8991,35.2632,34.6284,34.7871,81777.0
2022-10-15,34.8991,35.2632,34.6284,34.7871,81777.0
2022-10-16,34.8991,35.2632,34.6284,34.7871,81777.0
2022-10-17,35.0205,35.73,35.0205,35.618,107378.0
2022-10-18,35.8047,36.1315,34.8151,35.0298,179221.0
2022-10-19,34.7591,35.2352,34.5163,34.9551,105829.0
2022-10-20,34.8804,34.9365,33.7321,33.7974,94075.0
2022-10-21,34.0775,34.3109,33.4333,33.4613,129075.0
2022-10-22,34.0775,34.3109,33.4333,33.4613,129075.0
2022-10-23,34.0775,34.3109,33.4333,33.4613,129075.0
2022-10-24,33.7601,33.9095,33.4333,33.6574,207793.0
2022-10-25,32.565,32.8685,29.923,30.8285,260080.0
2022-10-26,30.6604,30.6604,29.1107,30.0629,213729.0
2022-10-27,30.3337,31.454,30.3337,30.8191,155895.0
2022-10-28,31.3233,32.0515,31.0908,32.0515,186911.0
2022-10-29,31.3233,32.0515,31.0908,32.0515,186911.0
2022-10-30,31.3233,32.0515,31.0908,32.0515,186911.0
2022-10-31,32.0142,32.453,31.5007,31.9675,194270.0
2022-11-01,32.0609,32.4063,31.8461,31.9675,114348.0
2022-11-02,32.0329,32.537,31.8493,32.0142,149484.0
2022-11-03,31.7901,31.9744,31.2626,31.6221,85542.0
2022-11-04,31.9395,32.7051,31.9348,32.6771,86630.0
2022-11-05,31.9395,32.7051,31.9348,32.6771,86630.0
2022-11-06,31.9395,32.7051,31.9348,32.6771,86630.0
2022-11-07,32.8358,33.0132,32.6631,32.6957,96550.0
2022-11-08,32.7144,33.1299,32.6117,32.7891,126482.0
2022-11-09,32.5277,32.8638,32.5277,32.7238,89781.0
2022-11-10,33.2933,34.1242,33.2886,33.7507,101947.0
2022-11-11,33.8815,36.2901,33.4053,33.4987,132719.0
2022-11-12,33.8815,36.2901,33.4053,33.4987,132719.0
2022-11-13,33.8815,36.2901,33.4053,33.4987,132719.0
2022-11-14,33.6574,33.6667,33.1439,33.1906,97474.0
2022-11-15,33.34,33.6761,33.2092,33.2933,147772.0
2022-11-16,33.3866,33.452,33.0319,33.1252,97639.0
2022-11-17,32.9665,33.0085,32.6117,32.8451,76383.0
2022-11-18,33.3213,33.5407,33.1906,33.4613,105503.0
2022-11-19,33.3213,33.5407,33.1906,33.4613,105503.0
2022-11-20,33.3213,33.5407,33.1906,33.4613,105503.0
2022-11-21,33.2746,33.8068,33.2746,33.6574,103686.0
2022-11-22,33.8272,34.1763,33.7517,33.8933,88986.0
2022-11-23,33.8083,34.0159,33.6291,33.9216,102398.0
2022-11-24,33.8083,34.0159,33.6291,33.9216,102398.0
2022-11-25,33.7989,34.4972,33.6385,34.4122,34313.0
2022-11-26,33.7989,34.4972,33.6385,34.4122,34313.0
2022-11-27,33.7989,34.4972,33.6385,34.4122,34313.0
2022-11-28,34.0914,34.3934,33.78,33.9782,73584.0
2022-11-29,34.082,34.299,33.8272,33.8555,70606.0
2022-11-30,33.6951,34.5585,33.3366,34.2896,188487.0
2022-12-01,34.5443,34.5443,33.7517,33.9593,81927.0
2022-12-02,33.7329,34.1009,33.0252,33.931,72788.0
2022-12-03,33.7329,34.1009,33.0252,33.931,72788.0
2022-12-04,33.7329,34.1009,33.0252,33.931,72788.0
2022-12-05,33.8366,33.8366,32.2797,32.7232,114819.0
2022-12-06,32.978,32.978,32.2656,32.8082,130339.0
2022-12-07,32.5723,32.8742,32.4307,32.7893,98807.0
2022-12-08,33.0063,33.3742,32.7421,33.1101,112855.0
2022-12-09,32.8553,33.2894,32.2986,32.9686,45349.0
2022-12-10,32.8553,33.2894,32.2986,32.9686,45349.0
2022-12-11,32.8553,33.2894,32.2986,32.9686,45349.0
2022-12-12,32.9874,33.2139,32.7279,32.9686,78463.0
2022-12-13,33.2516,33.8838,32.6477,32.7893,237607.0
2022-12-14,33.044,33.4592,32.6855,32.9119,202595.0
2022-12-15,32.8648,32.8648,31.9401,32.1948,127385.0
2022-12-16,32.0722,32.8553,32.0722,32.5156,394620.0
2022-12-17,32.0722,32.8553,32.0722,32.5156,394620.0
2022-12-18,32.0722,32.8553,32.0722,32.5156,394620.0
2022-12-19,32.3741,32.8176,32.3175,32.5911,136684.0
2022-12-20,32.3835,33.379,32.2326,32.7704,89200.0
2022-12-21,32.8176,33.2611,32.7987,33.1856,76074.0
2022-12-22,33.0157,33.2328,32.8034,33.2328,72381.0
2022-12-23,33.195,33.5819,33.1761,33.5253,43509.0
2022-12-24,33.195,33.5819,33.1761,33.5253,43509.0
2022-12-25,33.195,33.5819,33.1761,33.5253,43509.0
2022-12-26,33.195,33.5819,33.1761,33.5253,43509.0
2022-12-27,33.6008,34.0537,33.4498,34.0254,55343.0
2022-12-28,33.9593,34.2141,33.5536,33.5536,45176.0
2022-12-29,33.6102,34.233,33.6102,34.0725,71624.0
2022-12-30,33.9971,34.1292,33.7706,33.9593,77761.0
2022-12-31,33.9971,34.1292,33.7706,33.9593,77761.0
2023-01-01,33.9971,34.1292,33.7706,33.9593,77761.0
2023-01-02,33.9971,34.1292,33.7706,33.9593,77761.0
2023-01-03,33.931,34.1386,33.7045,33.9404,98483.0
2023-01-04,33.9971,34.1386,33.3743,33.4687,135479.0
2023-01-05,33.4875,33.4875,32.9025,33.2422,92877.0
2023-01-06,33.6008,34.1292,33.4403,34.0254,67384.0
2023-01-07,33.6008,34.1292,33.4403,34.0254,67384.0
2023-01-08,33.6008,34.1292,33.4403,34.0254,67384.0
2023-01-09,34.0631,34.1292,33.497,33.5819,76620.0
2023-01-10,33.3649,34.0441,33.3649,33.7989,81598.0
2023-01-11,33.7564,33.931,33.4309,33.9027,89121.0
2023-01-12,34.1952,34.6293,33.9687,34.4783,62951.0
2023-01-13,34.1575,34.4821,33.8933,34.4028,56341.0
2023-01-14,34.1575,34.4821,33.8933,34.4028,56341.0
2023-01-15,34.1575,34.4821,33.8933,34.4028,56341.0
2023-01-16,34.1575,34.4821,33.8933,34.4028,56341.0
2023-01-17,34.2424,34.2707,33.9971,34.148,63760.0
2023-01-18,34.0442,34.7425,33.4687,33.5536,83475.0
2023-01-19,33.2894,33.6385,33.2045,33.6008,64508.0
2023-01-20,33.9216,34.2141,33.7423,34.1763,97346.0
2023-01-21,33.9216,34.2141,33.7423,34.1763,97346.0
2023-01-22,33.9216,34.2141,33.7423,34.1763,97346.0
2023-01-23,34.2801,34.6198,33.563,34.1669,53319.0
2023-01-24,34.1952,34.1952,33.7659,33.8366,46581.0
2023-01-25,33.7423,33.8272,33.4687,33.7517,58357.0
2023-01-26,33.865,33.9782,33.4687,33.7706,85003.0
2023-01-27,34.6009,34.8085,33.946,34.7614,90840.0
2023-01-28,34.6009,34.8085,33.946,34.7614,90840.0
2023-01-29,34.6009,34.8085,33.946,34.7614,90840.0
2023-01-30,34.3651,35.3369,34.3651,34.6293,93039.0
2023-01-31,34.884,35.8559,34.7434,35.7427,173739.0
2023-02-01,35.5634,36.1767,35.2898,35.7144,124202.0
2023-02-02,35.8182,36.7051,35.6766,36.6957,131461.0
2023-02-03,36.7617,37.526,36.6862,37.3751,139434.0
2023-02-04,36.7617,37.526,36.6862,37.3751,139434.0
2023-02-05,36.7617,37.526,36.6862,37.3751,139434.0
2023-02-06,37.1958,37.6345,36.7051,37.3373,111879.0
2023-02-07,37.1392,37.828,36.8655,37.7147,137661.0
2023-02-08,37.526,37.9695,37.2901,37.9318,87665.0
2023-02-09,37.9601,38.1016,37.2335,37.3184,99556.0
2023-02-10,37.2807,37.2807,36.9316,37.1863,69491.0
2023-02-11,37.2807,37.2807,36.9316,37.1863,69491.0
2023-02-12,37.2807,37.2807,36.9316,37.1863,69491.0
2023-02-13,37.0731,37.4977,36.79,37.0259,124559.0
2023-02-14,37.0259,37.1439,36.2145,36.5636,71400.0
2023-02-15,36.3446,37.0873,36.2684,37.0873,75487.0
2023-02-16,36.7254,37.0206,35.859,36.5636,78674.0
2023-02-17,36.6874,37.1634,36.6493,36.9921,92795.0
2023-02-18,36.6874,37.1634,36.6493,36.9921,92795.0
2023-02-19,36.6874,37.1634,36.6493,36.9921,92795.0
2023-02-20,36.6874,37.1634,36.6493,36.9921,92795.0
2023-02-21,36.8683,36.9159,36.5541,36.735,135193.0
2023-02-22,36.6874,36.8492,36.2779,36.5731,124845.0
2023-02-23,36.6874,37.0587,36.5541,36.8778,59046.0
2023-02-24,36.6112,36.8111,36.4588,36.754,78094.0
2023-02-25,36.6112,36.8111,36.4588,36.754,78094.0
2023-02-26,36.6112,36.8111,36.4588,36.754,78094.0
2023-02-27,36.973,37.0635,36.6112,36.7826,59764.0
2023-02-28,36.8587,37.0397,36.3636,36.3636,126562.0
2023-03-01,36.3065,36.4922,35.9923,36.2017,84591.0
2023-03-02,36.2208,36.3255,35.5447,35.7923,85718.0
2023-03-03,35.9732,36.3446,35.6685,36.2732,78712.0
2023-03-04,35.9732,36.3446,35.6685,36.2732,78712.0
2023-03-05,35.9732,36.3446,35.6685,36.2732,78712.0
2023-03-06,36.2684,36.3351,35.2781,35.6114,147276.0
2023-03-07,35.44,35.44,34.6402,34.7544,68935.0
2023-03-08,34.8592,34.983,34.4212,34.8116,96425.0
2023-03-09,34.583,34.6687,33.0881,33.3167,135633.0
2023-03-10,32.9929,33.8023,32.0503,33.1072,317657.0
2023-03-11,32.9929,33.8023,32.0503,33.1072,317657.0
2023-03-12,32.9929,33.8023,32.0503,33.1072,317657.0
2023-03-13,31.9931,33.488,30.2887,31.06,349995.0
2023-03-14,33.2976,34.3164,31.4218,31.9931,283527.0
2023-03-15,31.1457,32.4407,30.6886,32.4407,214702.0
2023-03-16,32.0122,34.2307,31.5456,33.2119,206581.0
2023-03-17,32.6025,32.7739,31.0981,31.498,962103.0
2023-03-18,32.6025,32.7739,31.0981,31.498,962103.0
2023-03-19,32.6025,32.7739,31.0981,31.498,962103.0
2023-03-20,32.4502,33.2595,32.2693,32.4978,210986.0
2023-03-21,33.0596,34.0117,32.6692,32.8787,125826.0
2023-03-22,32.8501,33.0167,31.7932,31.9455,142063.0
2023-03-23,32.2312,32.2312,31.498,31.6503,195847.0
2023-03-24,31.6027,32.6882,31.3456,32.6787,108563.0
2023-03-25,31.6027,32.6882,31.3456,32.6787,108563.0
2023-03-26,31.6027,32.6882,31.3456,32.6787,108563.0
2023-03-27,32.793,32.8501,32.2312,32.2693,76119.0
2023-03-28,32.0407,32.5835,31.7932,32.0883,61897.0
2023-03-29,32.136,32.2978,31.7075,32.0217,91428.0
2023-03-30,32.0407,32.174,31.0552,31.3266,107278.0
2023-03-31,31.3456,31.7456,31.0695,31.6123,198832.0
2023-04-01,31.3456,31.7456,31.0695,31.6123,198832.0
2023-04-02,31.3456,31.7456,31.0695,31.6123,198832.0
2023-04-03,31.6218,32.0645,31.4504,31.5361,196354.0
2023-04-04,31.736,32.0384,30.7553,31.041,183236.0
2023-04-05,30.8981,31.1719,30.722,30.7458,190577.0
2023-04-06,30.7553,31.0124,30.6886,30.822,119143.0
2023-04-07,30.7553,31.0124,30.6886,30.822,119143.0
2023-04-08,30.7553,31.0124,30.6886,30.822,119143.0
2023-04-09,30.7553,31.0124,30.6886,30.822,119143.0
2023-04-10,30.7648,31.1171,30.6506,30.8981,140367.0
2023-04-11,30.8981,31.5266,30.7839,31.3171,101600.0
2023-04-12,31.4694,31.4694,30.9695,31.1838,95465.0
2023-04-13,31.1838,31.7456,31.0219,31.517,84541.0
2023-04-14,31.7646,32.2502,30.741,30.9172,82314.0
2023-04-15,31.7646,32.2502,30.741,30.9172,82314.0
2023-04-16,31.7646,32.2502,30.741,30.9172,82314.0
2023-04-17,30.7553,31.3076,30.5649,31.2885,104482.0
2023-04-18,31.479,31.479,30.4696,30.6696,115020.0
2023-04-19,30.8124,31.479,30.622,31.2695,71456.0
2023-04-20,31.1266,31.3837,30.9457,31.3552,149974.0
2023-04-21,31.2219,31.4694,30.96,31.4313,83397.0
2023-04-22,31.2219,31.4694,30.96,31.4313,83397.0
2023-04-23,31.2219,31.4694,30.96,31.4313,83397.0
2023-04-24,31.2314,31.6027,31.2314,31.4885,70046.0
2023-04-25,31.9741,31.9741,29.9174,30.6791,157480.0
2023-04-26,30.4316,30.6963,30.1792,30.4125,101897.0
2023-04-27,30.3744,30.5362,29.9364,30.1935,109743.0
2023-04-28,30.3078,30.6886,30.1554,30.2126,123396.0
2023-04-29,30.3078,30.6886,30.1554,30.2126,123396.0
2023-04-30,30.3078,30.6886,30.1554,30.2126,123396.0
2023-05-01,30.0507,30.8672,29.746,29.8031,162619.0
2023-05-02,29.7174,30.5887,27.5369,27.6322,210796.0
2023-05-03,27.9845,28.3176,26.8704,27.0513,199144.0
2023-05-04,26.5276,26.5276,25.1946,25.9468,229641.0
2023-05-05,26.8228,28.0892,26.6419,26.9752,146396.0
2023-05-06,26.8228,28.0892,26.6419,26.9752,146396.0
2023-05-07,26.8228,28.0892,26.6419,26.9752,146396.0
2023-05-08,27.3179,27.3179,26.1468,26.1753,122346.0
2023-05-09,26.1753,26.1849,25.6135,25.7373,155331.0
2023-05-10,26.1658,26.3753,25.1184,25.6612,136728.0
2023-05-11,25.2422,25.7945,25.1375,25.4136,208528.0
2023-05-12,25.5755,25.7278,24.9851,25.3184,269838.0
2023-05-13,25.5755,25.7278,24.9851,25.3184,269838.0
2023-05-14,25.5755,25.7278,24.9851,25.3184,269838.0
2023-05-15,25.3374,25.9659,25.3374,25.7278,151878.0
2023-05-16,25.9182,26.242,25.5183,25.7278,137462.0
2023-05-17,26.1372,27.3656,26.0992,27.2894,146402.0
2023-05-18,27.3656,27.8321,26.8704,26.918,173279.0
2023-05-19,27.2418,27.2418,25.8849,26.1372,211600.0
2023-05-20,27.2418,27.2418,25.8849,26.1372,211600.0
2023-05-21,27.2418,27.2418,25.8849,26.1372,211600.0
2023-05-22,26.3591,27.391,25.8575,27.0824,126381.0
2023-05-23,27.1982,28.1819,27.0921,27.3718,111668.0
2023-05-24,27.285,27.285,26.5616,26.9281,130714.0
2023-05-25,26.6388,26.7979,26.1758,26.2723,153865.0
2023-05-26,26.3301,26.552,25.9636,26.4266,101053.0
2023-05-27,26.3301,26.552,25.9636,26.4266,101053.0
2023-05-28,26.3301,26.552,25.9636,26.4266,101053.0
2023-05-29,26.3301,26.552,25.9636,26.4266,101053.0
2023-05-30,26.5037,26.7834,25.954,26.1951,151625.0
2023-05-31,26.1083,26.2337,25.491,25.5585,227836.0
2023-06-01,25.7707,26.4941,25.3174,26.0794,145724.0
2023-06-02,26.5327,27.4778,26.2192,27.3525,174532.0
2023-06-03,26.5327,27.4778,26.2192,27.3525,174532.0
2023-06-04,26.5327,27.4778,26.2192,27.3525,174532.0
2023-06-05,27.2271,27.2271,26.224,26.6291,161752.0
2023-06-06,26.6773,28.4808,26.5471,27.7865,212208.0
2023-06-07,28.0565,28.6158,27.8733,28.2301,219546.0
2023-06-08,28.288,28.288,27.69,27.9601,124141.0
2023-06-09,27.9601,28.1819,27.4296,27.5647,101796.0
2023-06-10,27.9601,28.1819,27.4296,27.5647,101796.0
2023-06-11,27.9601,28.1819,27.4296,27.5647,101796.0
2023-06-12,27.6225,28.0662,27.0824,27.0921,132063.0
2023-06-13,27.0921,28.0083,27.0535,27.6611,195292.0
2023-06-14,27.6707,27.9051,26.7641,26.8992,159756.0
2023-06-15,26.9185,27.4007,26.904,27.3332,113638.0
2023-06-16,27.5647,27.5647,26.5809,26.6966,581342.0
2023-06-17,27.5647,27.5647,26.5809,26.6966,581342.0
2023-06-18,27.5647,27.5647,26.5809,26.6966,581342.0
2023-06-19,27.5647,27.5647,26.5809,26.6966,581342.0
2023-06-20,26.7545,26.7545,26.1276,26.1662,140026.0
2023-06-21,26.1372,26.4218,25.6791,25.7418,121400.0
2023-06-22,25.6646,25.7273,24.7387,24.9799,114109.0
2023-06-23,24.758,25.1535,24.5314,24.8255,386628.0
2023-06-24,24.758,25.1535,24.5314,24.8255,386628.0
2023-06-25,24.758,25.1535,24.5314,24.8255,386628.0
2023-06-26,24.9895,25.4428,24.8931,25.1631,127796.0
2023-06-27,25.3464,25.7707,25.0281,25.4428,89522.0
2023-06-28,25.3849,25.3849,25.0204,25.1245,85506.0
2023-06-29,25.4139,25.7862,25.4042,25.491,100618.0
2023-06-30,25.6164,25.6164,25.1872,25.2306,264927.0
2023-07-01,25.6164,25.6164,25.1872,25.2306,264927.0
2023-07-02,25.6164,25.6164,25.1872,25.2306,264927.0
2023-07-03,25.2306,25.7514,25.2306,25.7418,46872.0
2023-07-04,25.2306,25.7514,25.2306,25.7418,46872.0
2023-07-05,25.6646,25.6646,25.0908,25.3753,143700.0
2023-07-06,25.0281,25.0281,24.4783,24.7195,111813.0
2023-07-07,24.7387,25.1052,24.6616,24.7387,152134.0
2023-07-08,24.7387,25.1052,24.6616,24.7387,152134.0
2023-07-09,24.7387,25.1052,24.6616,24.7387,152134.0
2023-07-10,24.7387,25.3946,24.6801,24.8255,163803.0
2023-07-11,24.8352,25.1728,24.7002,24.8931,111379.0
2023-07-12,25.3849,25.6357,25.192,25.3849,101803.0
2023-07-13,25.491,25.9636,25.397,25.8286,166793.0
2023-07-14,25.9347,25.9347,25.4621,25.8865,135637.0
2023-07-15,25.9347,25.9347,25.4621,25.8865,135637.0
2023-07-16,25.9347,25.9347,25.4621,25.8865,135637.0
2023-07-17,25.7032,26.0408,25.6357,25.6646,105651.0
2023-07-18,25.6646,26.4652,25.6646,26.2433,147789.0
2023-07-19,26.3687,27.1644,26.1662,27.0921,127704.0
2023-07-20,27.1113,27.2271,26.6002,27.1885,103012.0
2023-07-21,27.3332,27.3332,26.5905,26.687,118608.0
2023-07-22,27.3332,27.3332,26.5905,26.687,118608.0
2023-07-23,27.3332,27.3332,26.5905,26.687,118608.0
2023-07-24,26.6388,27.3959,26.6388,27.2657,95276.0
2023-07-25,28.5291,29.6479,27.4393,28.9342,189157.0
2023-07-26,29.5515,32.3195,29.537,32.2906,210923.0
2023-07-27,32.4256,32.8837,31.4708,31.7698,239748.0
2023-07-28,31.9337,32.5076,31.736,32.0302,143213.0
2023-07-29,31.9337,32.5076,31.736,32.0302,143213.0
2023-07-30,31.9337,32.5076,31.736,32.0302,143213.0
2023-07-31,31.9048,32.3581,31.6733,32.0302,168135.0
2023-08-01,31.8566,32.6957,31.7215,32.6474,139353.0
2023-08-02,32.2906,32.5992,32.035,32.5413,166808.0
2023-08-03,32.5028,33.0332,31.9482,32.9078,98401.0
2023-08-04,32.7535,33.1779,32.6533,32.8017,132997.0
2023-08-05,32.7535,33.1779,32.6533,32.8017,132997.0
2023-08-06,32.7535,33.1779,32.6533,32.8017,132997.0
2023-08-07,32.8114,32.8307,32.252,32.686,143662.0
2023-08-08,32.1555,32.4545,31.3984,32.3677,93844.0
2023-08-09,32.2327,32.2375,31.818,31.9048,106755.0
2023-08-10,32.0591,32.1411,31.1621,31.2682,72667.0
2023-08-11,31.1043,31.818,31.0753,31.4997,69240.0
