,AIMC US Equity,AIMC US Equity,AIMC US Equity,AIMC US Equity,AIMC US Equity
2022-05-30,38.1536,39.1657,38.0444,39.0764,225029.0
2022-05-31,38.749,39.1955,37.9154,38.9077,278039.0
2022-06-01,39.1856,39.5527,38.1337,38.9772,261471.0
2022-06-02,39.1856,40.4656,39.1608,40.3565,230749.0
2022-06-03,39.9992,40.545,39.3146,40.4954,202400.0
2022-06-04,39.9992,40.545,39.3146,40.4954,202400.0
2022-06-05,39.9992,40.545,39.3146,40.4954,202400.0
2022-06-06,41.1305,41.7457,40.4706,41.6465,178426.0
2022-06-07,41.1503,41.6762,40.6442,41.4778,220533.0
2022-06-08,41.6663,41.6663,40.9022,41.2396,200742.0
2022-06-09,40.8824,41.9441,40.6442,41.2892,243306.0
2022-06-10,40.4656,40.4954,38.6597,38.6597,180320.0
2022-06-11,40.4656,40.4954,38.6597,38.6597,180320.0
2022-06-12,40.4656,40.4954,38.6597,38.6597,180320.0
2022-06-13,37.5284,37.6872,36.4022,37.1712,204107.0
2022-06-14,37.3201,37.5483,36.6155,37.0025,261186.0
2022-06-15,37.4689,38.4215,37.0025,37.8063,173695.0
2022-06-16,36.8514,37.8908,34.8373,35.0113,324984.0
2022-06-17,35.9562,38.5312,33.9869,34.0465,698881.0
2022-06-18,35.9562,38.5312,33.9869,34.0465,698881.0
2022-06-19,35.9562,38.5312,33.9869,34.0465,698881.0
2022-06-20,35.9562,38.5312,33.9869,34.0465,698881.0
2022-06-21,34.7726,34.9517,33.967,34.0565,324041.0
2022-06-22,33.3801,34.6433,32.9425,33.2409,303695.0
2022-06-23,33.4597,33.9548,32.0075,32.3954,454270.0
2022-06-24,32.9226,35.5634,32.853,35.3992,615750.0
2022-06-25,32.9226,35.5634,32.853,35.3992,615750.0
2022-06-26,32.9226,35.5634,32.853,35.3992,615750.0
2022-06-27,35.7971,36.4436,34.892,35.9065,200535.0
2022-06-28,36.0856,36.7321,34.7428,34.7826,170735.0
2022-06-29,34.7129,34.7129,32.8729,34.4444,158045.0
2022-06-30,33.7581,35.0611,33.0618,35.0611,259962.0
2022-07-01,34.7826,35.817,34.4643,35.7374,277274.0
2022-07-02,34.7826,35.817,34.4643,35.7374,277274.0
2022-07-03,34.7826,35.817,34.4643,35.7374,277274.0
2022-07-04,34.7826,35.817,34.4643,35.7374,277274.0
2022-07-05,34.8124,36.1452,33.8774,35.3197,232205.0
2022-07-06,35.26,35.7374,34.627,35.3197,182302.0
2022-07-07,35.8966,36.7142,35.8866,36.3342,101668.0
2022-07-08,36.3641,36.3641,34.6632,34.892,258639.0
2022-07-09,36.3641,36.3641,34.6632,34.892,258639.0
2022-07-10,36.3641,36.3641,34.6632,34.892,258639.0
2022-07-11,34.4842,34.8621,34.0068,34.3947,134841.0
2022-07-12,34.1361,36.2149,34.1361,34.7726,165747.0
2022-07-13,33.9769,34.325,33.5492,33.9769,92705.0
2022-07-14,33.1613,34.4046,32.654,34.325,172881.0
2022-07-15,35.2799,35.6777,34.3748,35.3694,239760.0
2022-07-16,35.2799,35.6777,34.3748,35.3694,239760.0
2022-07-17,35.2799,35.6777,34.3748,35.3694,239760.0
2022-07-18,35.9165,36.5529,34.4742,34.6533,153991.0
2022-07-19,35.3495,37.1598,34.6931,36.9509,168450.0
2022-07-20,36.7719,37.6074,36.6301,37.5377,160537.0
2022-07-21,37.1995,37.309,36.553,37.2095,137746.0
2022-07-22,37.4383,37.5676,36.7719,37.299,172617.0
2022-07-23,37.4383,37.5676,36.7719,37.299,172617.0
2022-07-24,37.4383,37.5676,36.7719,37.299,172617.0
2022-07-25,37.3587,37.5477,36.752,37.3786,122478.0
2022-07-26,37.3189,37.7068,36.7818,37.5477,176824.0
2022-07-27,37.6372,39.154,37.5477,38.9004,165043.0
2022-07-28,39.2883,39.7856,37.7466,38.7512,173204.0
2022-07-29,39.3281,41.8644,39.3281,41.5063,331106.0
2022-07-30,39.3281,41.8644,39.3281,41.5063,331106.0
2022-07-31,39.3281,41.8644,39.3281,41.5063,331106.0
2022-08-01,41.4666,41.4666,40.5714,40.7106,240170.0
2022-08-02,40.462,40.7305,39.6861,39.8552,143998.0
2022-08-03,39.9547,40.5515,39.4325,40.4321,105060.0
2022-08-04,40.6808,40.9195,40.3327,40.9195,157490.0
2022-08-05,40.2829,40.825,39.9696,40.6112,194158.0
2022-08-06,40.2829,40.825,39.9696,40.6112,194158.0
2022-08-07,40.2829,40.825,39.9696,40.6112,194158.0
2022-08-08,41.0588,41.7664,40.7703,41.4268,203679.0
2022-08-09,41.2875,41.2975,40.7504,41.2875,143920.0
2022-08-10,42.312,43.1724,42.2822,42.68,173251.0
2022-08-11,43.058,43.7045,42.7126,43.2072,156825.0
2022-08-12,43.7045,44.8981,42.6303,44.8682,194418.0
2022-08-13,43.7045,44.8981,42.6303,44.8682,194418.0
2022-08-14,43.7045,44.8981,42.6303,44.8682,194418.0
2022-08-15,44.3013,44.7688,42.133,44.4206,196396.0
2022-08-16,43.9929,44.7041,43.9034,44.3311,162361.0
2022-08-17,43.4459,43.5851,42.6104,42.69,168813.0
2022-08-18,42.6104,43.1874,42.3219,42.8491,173917.0
2022-08-19,42.7297,42.7496,41.1334,41.4268,173867.0
2022-08-20,42.7297,42.7496,41.1334,41.4268,173867.0
2022-08-21,42.7297,42.7496,41.1334,41.4268,173867.0
2022-08-22,40.5913,40.6907,39.8851,40.2531,199282.0
2022-08-23,40.4719,41.1085,40.3327,40.3327,127649.0
2022-08-24,40.3426,40.3824,39.6663,39.9249,153441.0
2022-08-25,40.0243,41.0488,39.9348,40.3923,92383.0
2022-08-26,41.009,41.009,39.2485,39.7956,247846.0
2022-08-27,41.009,41.009,39.2485,39.7956,247846.0
2022-08-28,41.009,41.009,39.2485,39.7956,247846.0
2022-08-29,39.4972,39.4972,38.3533,38.4826,188070.0
2022-08-30,38.8805,38.8805,37.8858,38.5025,181353.0
2022-08-31,38.6517,39.0794,37.7068,37.7466,192322.0
2022-09-01,37.3289,37.7217,35.6976,37.5278,344540.0
2022-09-02,37.9754,38.0233,36.7818,36.9111,166945.0
2022-09-03,37.9754,38.0233,36.7818,36.9111,166945.0
2022-09-04,37.9754,38.0233,36.7818,36.9111,166945.0
2022-09-05,37.9754,38.0233,36.7818,36.9111,166945.0
2022-09-06,36.9509,38.0748,36.742,38.0649,246810.0
2022-09-07,37.9157,38.9601,37.7963,38.8805,268777.0
2022-09-08,38.2638,39.2883,37.7963,39.0496,299660.0
2022-09-09,39.537,39.8751,38.9998,39.6066,254307.0
2022-09-10,39.537,39.8751,38.9998,39.6066,254307.0
2022-09-11,39.537,39.8751,38.9998,39.6066,254307.0
2022-09-12,39.8652,40.3426,39.5966,40.1138,231565.0
2022-09-13,38.7313,38.7313,36.9907,37.309,200875.0
2022-09-14,37.1001,37.3189,36.5381,37.3189,185943.0
2022-09-15,37.1494,37.8872,36.1125,36.2621,151733.0
2022-09-16,35.4943,35.624,34.5222,35.275,356793.0
2022-09-17,35.4943,35.624,34.5222,35.275,356793.0
2022-09-18,35.4943,35.624,34.5222,35.275,356793.0
2022-09-19,34.8862,36.2954,34.8862,35.9231,161117.0
2022-09-20,35.594,35.7835,35.0357,35.6638,159599.0
2022-09-21,36.1624,36.5313,35.1653,35.1653,219010.0
2022-09-22,34.9659,35.4694,34.1683,34.3278,141825.0
2022-09-23,33.7396,33.7396,32.5352,33.6,226429.0
2022-09-24,33.7396,33.7396,32.5352,33.6,226429.0
2022-09-25,33.7396,33.7396,32.5352,33.6,226429.0
2022-09-26,33.5302,34.2879,33.1613,33.3108,246282.0
2022-09-27,33.5202,34.1982,33.1812,33.5202,215151.0
2022-09-28,33.6698,34.592,33.5701,34.2181,177508.0
2022-09-29,33.6199,33.7994,32.8223,33.6598,197830.0
2022-09-30,33.7795,34.6369,33.4305,33.5202,281744.0
2022-10-01,33.7795,34.6369,33.4305,33.5202,281744.0
2022-10-02,33.7795,34.6369,33.4305,33.5202,281744.0
2022-10-03,33.8492,34.931,33.4105,34.8164,204972.0
2022-10-04,35.4744,36.8104,35.4744,36.7905,210270.0
2022-10-05,35.9729,37.1394,35.9729,36.96,143521.0
2022-10-06,36.5711,37.1694,35.7863,36.1225,108564.0
2022-10-07,35.7237,35.963,34.7466,34.8562,243890.0
2022-10-08,35.7237,35.963,34.7466,34.8562,243890.0
2022-10-09,35.7237,35.963,34.7466,34.8562,243890.0
2022-10-10,35.2949,35.8732,35.0884,35.5841,175849.0
2022-10-11,35.2949,35.604,34.6469,35.2052,230318.0
2022-10-12,35.265,35.3548,34.7565,35.0856,219532.0
2022-10-13,34.258,36.6011,33.9489,36.3119,170753.0
2022-10-14,36.272,36.621,35.2501,35.5442,143240.0
2022-10-15,36.272,36.621,35.2501,35.5442,143240.0
2022-10-16,36.272,36.621,35.2501,35.5442,143240.0
2022-10-17,36.3219,37.0796,36.3219,36.7705,203557.0
2022-10-18,37.8274,38.1863,37.2541,37.7676,247044.0
2022-10-19,37.1195,37.5432,36.6708,37.2392,133309.0
2022-10-20,37.3787,37.6727,35.7137,36.1125,174363.0
2022-10-21,36.6011,38.3159,36.0128,38.0866,171315.0
2022-10-22,36.6011,38.3159,36.0128,38.0866,171315.0
2022-10-23,36.6011,38.3159,36.0128,38.0866,171315.0
2022-10-24,38.1165,38.5054,37.4386,38.4157,205898.0
2022-10-25,38.4256,39.5224,36.8254,39.3628,222898.0
2022-10-26,39.8813,41.3868,39.293,40.1305,247596.0
2022-10-27,59.4231,59.7123,59.3832,59.5428,11632561.0
2022-10-28,59.6425,60.2606,59.5428,59.9216,2841976.0
2022-10-29,59.6425,60.2606,59.5428,59.9216,2841976.0
2022-10-30,59.6425,60.2606,59.5428,59.9216,2841976.0
2022-10-31,59.7222,60.2108,59.7222,59.9615,1722546.0
2022-11-01,59.9316,60.121,59.3483,59.463,3816817.0
2022-11-02,59.5428,59.5428,58.5457,58.795,3613042.0
2022-11-03,58.6753,59.1639,58.2865,58.3164,2076931.0
2022-11-04,58.4261,58.9844,57.2994,57.2994,2640681.0
2022-11-05,58.4261,58.9844,57.2994,57.2994,2640681.0
2022-11-06,58.4261,58.9844,57.2994,57.2994,2640681.0
2022-11-07,57.4789,57.9475,56.8308,57.0502,2703208.0
2022-11-08,57.0302,57.8279,56.9405,56.9604,1432460.0
2022-11-09,56.8907,57.3094,56.442,56.7112,4022575.0
2022-11-10,56.8308,57.0302,56.6414,56.6613,2115626.0
2022-11-11,56.8308,57.4889,56.2226,57.1997,1708670.0
2022-11-12,56.8308,57.4889,56.2226,57.1997,1708670.0
2022-11-13,56.8308,57.4889,56.2226,57.1997,1708670.0
2022-11-14,56.9904,58.3064,56.9904,57.3692,1472681.0
2022-11-15,58.0672,58.4161,57.4291,57.439,1507212.0
2022-11-16,57.3792,58.1768,57.11,57.6085,692581.0
2022-11-17,57.4291,58.0422,57.3792,57.7381,900709.0
2022-11-18,58.466,58.466,57.783,58.0173,836881.0
2022-11-19,58.466,58.466,57.783,58.0173,836881.0
2022-11-20,58.466,58.466,57.783,58.0173,836881.0
2022-11-21,57.8777,58.3962,57.8677,58.0372,669310.0
2022-11-22,58.0771,58.2566,58.0572,58.127,480814.0
2022-11-23,58.0771,58.4161,58.0771,58.2865,449421.0
2022-11-24,58.0771,58.4161,58.0771,58.2865,449421.0
2022-11-25,58.1768,58.3563,58.1369,58.1768,545266.0
2022-11-26,58.1768,58.3563,58.1369,58.1768,545266.0
2022-11-27,58.1768,58.3563,58.1369,58.1768,545266.0
2022-11-28,58.0472,58.2267,57.8777,57.9874,553809.0
2022-11-29,58.0273,58.1843,57.9774,58.0273,537822.0
2022-11-30,58.0273,58.446,58.0273,58.446,827549.0
2022-12-01,58.4261,58.785,58.3463,58.775,747400.0
2022-12-02,58.3264,58.9346,58.3264,58.7352,593444.0
2022-12-03,58.3264,58.9346,58.3264,58.7352,593444.0
2022-12-04,58.3264,58.9346,58.3264,58.7352,593444.0
2022-12-05,58.6853,58.9944,58.6105,58.9944,820102.0
2022-12-06,58.9246,59.2736,58.7651,59.2337,931636.0
2022-12-07,59.2536,59.5129,59.1838,59.2835,806261.0
2022-12-08,59.1639,59.3234,59.0642,59.2237,777856.0
2022-12-09,59.1639,59.2736,58.9944,59.0841,554978.0
2022-12-10,59.1639,59.2736,58.9944,59.0841,554978.0
2022-12-11,59.1639,59.2736,58.9944,59.0841,554978.0
2022-12-12,59.134,59.4331,59.134,59.3234,851249.0
2022-12-13,59.6026,59.6524,59.2437,59.4829,1116810.0
2022-12-14,59.4829,59.6524,59.4032,59.473,2053621.0
2022-12-15,59.4231,59.5728,59.2333,59.2733,1142834.0
2022-12-16,59.4131,59.483,59.0536,59.0935,970134.0
2022-12-17,59.4131,59.483,59.0536,59.0935,970134.0
2022-12-18,59.4131,59.483,59.0536,59.0935,970134.0
2022-12-19,59.1135,59.3631,59.0636,59.1734,365041.0
2022-12-20,59.2533,59.4031,59.0935,59.1335,740324.0
2022-12-21,59.1834,59.5329,59.1535,59.5329,245041.0
2022-12-22,59.2333,59.6327,59.1634,59.6028,501810.0
2022-12-23,59.443,59.6028,59.3332,59.5229,260916.0
2022-12-24,59.443,59.6028,59.3332,59.5229,260916.0
2022-12-25,59.443,59.6028,59.3332,59.5229,260916.0
2022-12-26,59.443,59.6028,59.3332,59.5229,260916.0
2022-12-27,59.7326,59.8524,59.4131,59.5129,247524.0
2022-12-28,59.5629,59.7426,59.5129,59.6827,236526.0
2022-12-29,59.6727,59.9448,59.5828,59.6327,406350.0
2022-12-30,59.6128,59.8225,59.5329,59.6627,682034.0
2022-12-31,59.6128,59.8225,59.5329,59.6627,682034.0
2023-01-01,59.6128,59.8225,59.5329,59.6627,682034.0
2023-01-02,59.6128,59.8225,59.5329,59.6627,682034.0
2023-01-03,59.7925,59.8125,59.488,59.5928,472488.0
2023-01-04,59.7126,59.7626,59.5778,59.7426,525834.0
2023-01-05,59.7126,59.9423,59.6577,59.7126,676852.0
2023-01-06,59.8325,60.0322,59.6627,59.7626,280838.0
2023-01-07,59.8325,60.0322,59.6627,59.7626,280838.0
2023-01-08,59.8325,60.0322,59.6627,59.7626,280838.0
2023-01-09,59.7825,59.8474,59.7226,59.7426,619088.0
2023-01-10,59.7426,59.8924,59.7326,59.8125,547290.0
2023-01-11,59.8524,60.0422,59.8125,59.9323,652056.0
2023-01-12,60.0222,60.0521,59.8974,59.9922,803063.0
2023-01-13,59.9523,60.1819,59.9423,60.0222,1008174.0
2023-01-14,59.9523,60.1819,59.9423,60.0222,1008174.0
2023-01-15,59.9523,60.1819,59.9423,60.0222,1008174.0
2023-01-16,59.9523,60.1819,59.9423,60.0222,1008174.0
2023-01-17,60.0222,60.0871,59.9173,60.0222,630966.0
2023-01-18,60.0821,60.142,60.0022,60.0621,591218.0
2023-01-19,59.9623,60.172,59.9623,60.0621,592837.0
2023-01-20,60.3018,60.9308,60.1919,60.8709,1878343.0
2023-01-21,60.3018,60.9308,60.1919,60.8709,1878343.0
2023-01-22,60.3018,60.9308,60.1919,60.8709,1878343.0
2023-01-23,60.851,60.9508,60.7411,60.9109,749534.0
2023-01-24,60.841,60.9508,60.7711,60.9109,696303.0
2023-01-25,60.861,61.0007,60.846,60.9209,704580.0
2023-01-26,60.9408,61.0107,60.9109,61.0107,300672.0
2023-01-27,60.9608,61.0057,60.9408,60.9808,293496.0
2023-01-28,60.9608,61.0057,60.9408,60.9808,293496.0
2023-01-29,60.9608,61.0057,60.9408,60.9808,293496.0
2023-01-30,60.9209,60.9908,60.9172,60.9408,299982.0
2023-01-31,60.9608,61.0007,60.8709,60.9808,911888.0
2023-02-01,60.9109,60.9458,60.8709,60.8909,1273165.0
2023-02-02,61.2005,61.2704,61.0806,61.1705,2826939.0
2023-02-03,61.2005,61.2104,61.1106,61.1405,1107546.0
2023-02-04,61.2005,61.2104,61.1106,61.1405,1107546.0
2023-02-05,61.2005,61.2104,61.1106,61.1405,1107546.0
2023-02-06,61.1206,61.2104,61.1006,61.1705,1289603.0
2023-02-07,61.1505,61.2104,61.1306,61.1905,866805.0
2023-02-08,61.1605,61.2104,61.1605,61.1905,679997.0
2023-02-09,61.2104,61.2104,61.1805,61.1905,594685.0
2023-02-10,61.1905,61.2304,61.1605,61.2005,1193394.0
2023-02-11,61.1905,61.2304,61.1605,61.2005,1193394.0
2023-02-12,61.1905,61.2304,61.1605,61.2005,1193394.0
2023-02-13,61.3103,61.49,61.3103,61.4002,806303.0
2023-02-14,61.4002,61.49,61.3203,61.4601,883024.0
2023-02-15,61.4501,61.48,61.4301,61.4701,799888.0
2023-02-16,61.4401,61.54,61.3902,61.4301,1155276.0
2023-02-17,61.5,61.5,61.4301,61.4401,674779.0
2023-02-18,61.5,61.5,61.4301,61.4401,674779.0
2023-02-19,61.5,61.5,61.4301,61.4401,674779.0
2023-02-20,61.5,61.5,61.4301,61.4401,674779.0
2023-02-21,61.4401,61.48,61.4201,61.4301,750194.0
2023-02-22,61.4501,61.52,61.4151,61.4701,1482045.0
2023-02-23,61.5,61.51,61.4401,61.48,1457736.0
2023-02-24,61.4601,61.49,61.4101,61.4401,2588190.0
2023-02-25,61.4601,61.49,61.4101,61.4401,2588190.0
2023-02-26,61.4601,61.49,61.4101,61.4401,2588190.0
2023-02-27,61.4601,61.52,61.4301,61.4401,1524842.0
2023-02-28,61.48,61.5499,61.4401,61.4401,1873513.0
2023-03-01,61.4701,61.52,61.4301,61.4301,1342334.0
2023-03-02,61.48,61.6398,61.4501,61.6099,1730107.0
2023-03-03,61.5499,61.6099,61.52,61.5999,1216023.0
2023-03-04,61.5499,61.6099,61.52,61.5999,1216023.0
2023-03-05,61.5499,61.6099,61.52,61.5999,1216023.0
2023-03-06,61.5899,61.5999,61.51,61.52,761618.0
2023-03-07,61.53,61.5599,61.4601,61.5,3226333.0
2023-03-08,61.51,61.51,61.4501,61.4601,902024.0
2023-03-09,61.4701,61.535,61.4601,61.4601,1012326.0
2023-03-10,61.51,61.5999,61.4501,61.51,1405380.0
2023-03-11,61.51,61.5999,61.4501,61.51,1405380.0
2023-03-12,61.51,61.5999,61.4501,61.51,1405380.0
2023-03-13,61.4601,61.49,61.1805,61.2204,2231636.0
2023-03-14,61.4401,61.53,61.4002,61.5,1716491.0
2023-03-15,61.49,61.54,61.35,61.46,2139285.0
2023-03-16,61.4,61.46,61.32,61.4,1489602.0
2023-03-17,61.32,61.35,60.8,61.08,4010056.0
2023-03-18,61.32,61.35,60.8,61.08,4010056.0
2023-03-19,61.32,61.35,60.8,61.08,4010056.0
2023-03-20,61.15,61.2,60.91,61.11,1323755.0
2023-03-21,61.51,61.6,61.4,61.43,2195422.0
2023-03-22,61.22,61.29,60.89,60.89,2440364.0
2023-03-23,61.98,62.0,61.98,61.99,3599595.0
2023-03-24,61.99,62.01,61.98,61.98,1844123.0
2023-03-25,61.99,62.01,61.98,61.98,1844123.0
2023-03-26,61.99,62.01,61.98,61.98,1844123.0
2023-03-27,61.99,62.01,61.98,61.98,1844123.0
2023-03-28,61.99,62.01,61.98,61.98,1844123.0
2023-03-29,61.99,62.01,61.98,61.98,1844123.0
2023-03-30,61.99,62.01,61.98,61.98,1844123.0
2023-03-31,61.99,62.01,61.98,61.98,1844123.0
2023-04-01,61.99,62.01,61.98,61.98,1844123.0
2023-04-02,61.99,62.01,61.98,61.98,1844123.0
2023-04-03,61.99,62.01,61.98,61.98,1844123.0
2023-04-04,61.99,62.01,61.98,61.98,1844123.0
2023-04-05,61.99,62.01,61.98,61.98,1844123.0
2023-04-06,61.99,62.01,61.98,61.98,1844123.0
2023-04-07,61.99,62.01,61.98,61.98,1844123.0
2023-04-08,61.99,62.01,61.98,61.98,1844123.0
2023-04-09,61.99,62.01,61.98,61.98,1844123.0
2023-04-10,61.99,62.01,61.98,61.98,1844123.0
2023-04-11,61.99,62.01,61.98,61.98,1844123.0
2023-04-12,61.99,62.01,61.98,61.98,1844123.0
2023-04-13,61.99,62.01,61.98,61.98,1844123.0
2023-04-14,61.99,62.01,61.98,61.98,1844123.0
2023-04-15,61.99,62.01,61.98,61.98,1844123.0
2023-04-16,61.99,62.01,61.98,61.98,1844123.0
2023-04-17,61.99,62.01,61.98,61.98,1844123.0
2023-04-18,61.99,62.01,61.98,61.98,1844123.0
2023-04-19,61.99,62.01,61.98,61.98,1844123.0
2023-04-20,61.99,62.01,61.98,61.98,1844123.0
2023-04-21,61.99,62.01,61.98,61.98,1844123.0
2023-04-22,61.99,62.01,61.98,61.98,1844123.0
2023-04-23,61.99,62.01,61.98,61.98,1844123.0
2023-04-24,61.99,62.01,61.98,61.98,1844123.0
2023-04-25,61.99,62.01,61.98,61.98,1844123.0
2023-04-26,61.99,62.01,61.98,61.98,1844123.0
2023-04-27,61.99,62.01,61.98,61.98,1844123.0
2023-04-28,61.99,62.01,61.98,61.98,1844123.0
2023-04-29,61.99,62.01,61.98,61.98,1844123.0
2023-04-30,61.99,62.01,61.98,61.98,1844123.0
2023-05-01,61.99,62.01,61.98,61.98,1844123.0
2023-05-02,61.99,62.01,61.98,61.98,1844123.0
2023-05-03,61.99,62.01,61.98,61.98,1844123.0
2023-05-04,61.99,62.01,61.98,61.98,1844123.0
2023-05-05,61.99,62.01,61.98,61.98,1844123.0
2023-05-06,61.99,62.01,61.98,61.98,1844123.0
2023-05-07,61.99,62.01,61.98,61.98,1844123.0
2023-05-08,61.99,62.01,61.98,61.98,1844123.0
2023-05-09,61.99,62.01,61.98,61.98,1844123.0
2023-05-10,61.99,62.01,61.98,61.98,1844123.0
2023-05-11,61.99,62.01,61.98,61.98,1844123.0
2023-05-12,61.99,62.01,61.98,61.98,1844123.0
2023-05-13,61.99,62.01,61.98,61.98,1844123.0
2023-05-14,61.99,62.01,61.98,61.98,1844123.0
2023-05-15,61.99,62.01,61.98,61.98,1844123.0
2023-05-16,61.99,62.01,61.98,61.98,1844123.0
2023-05-17,61.99,62.01,61.98,61.98,1844123.0
2023-05-18,61.99,62.01,61.98,61.98,1844123.0
2023-05-19,61.99,62.01,61.98,61.98,1844123.0
2023-05-20,61.99,62.01,61.98,61.98,1844123.0
2023-05-21,61.99,62.01,61.98,61.98,1844123.0
2023-05-22,61.99,62.01,61.98,61.98,1844123.0
2023-05-23,61.99,62.01,61.98,61.98,1844123.0
2023-05-24,61.99,62.01,61.98,61.98,1844123.0
2023-05-25,61.99,62.01,61.98,61.98,1844123.0
2023-05-26,61.99,62.01,61.98,61.98,1844123.0
2023-05-27,61.99,62.01,61.98,61.98,1844123.0
2023-05-28,61.99,62.01,61.98,61.98,1844123.0
2023-05-29,61.99,62.01,61.98,61.98,1844123.0
2023-05-30,61.99,62.01,61.98,61.98,1844123.0
2023-05-31,61.99,62.01,61.98,61.98,1844123.0
2023-06-01,61.99,62.01,61.98,61.98,1844123.0
2023-06-02,61.99,62.01,61.98,61.98,1844123.0
2023-06-03,61.99,62.01,61.98,61.98,1844123.0
2023-06-04,61.99,62.01,61.98,61.98,1844123.0
2023-06-05,61.99,62.01,61.98,61.98,1844123.0
2023-06-06,61.99,62.01,61.98,61.98,1844123.0
2023-06-07,61.99,62.01,61.98,61.98,1844123.0
2023-06-08,61.99,62.01,61.98,61.98,1844123.0
2023-06-09,61.99,62.01,61.98,61.98,1844123.0
2023-06-10,61.99,62.01,61.98,61.98,1844123.0
2023-06-11,61.99,62.01,61.98,61.98,1844123.0
2023-06-12,61.99,62.01,61.98,61.98,1844123.0
2023-06-13,61.99,62.01,61.98,61.98,1844123.0
2023-06-14,61.99,62.01,61.98,61.98,1844123.0
2023-06-15,61.99,62.01,61.98,61.98,1844123.0
2023-06-16,61.99,62.01,61.98,61.98,1844123.0
2023-06-17,61.99,62.01,61.98,61.98,1844123.0
2023-06-18,61.99,62.01,61.98,61.98,1844123.0
2023-06-19,61.99,62.01,61.98,61.98,1844123.0
2023-06-20,61.99,62.01,61.98,61.98,1844123.0
2023-06-21,61.99,62.01,61.98,61.98,1844123.0
2023-06-22,61.99,62.01,61.98,61.98,1844123.0
2023-06-23,61.99,62.01,61.98,61.98,1844123.0
2023-06-24,61.99,62.01,61.98,61.98,1844123.0
2023-06-25,61.99,62.01,61.98,61.98,1844123.0
2023-06-26,61.99,62.01,61.98,61.98,1844123.0
2023-06-27,61.99,62.01,61.98,61.98,1844123.0
2023-06-28,61.99,62.01,61.98,61.98,1844123.0
2023-06-29,61.99,62.01,61.98,61.98,1844123.0
2023-06-30,61.99,62.01,61.98,61.98,1844123.0
2023-07-01,61.99,62.01,61.98,61.98,1844123.0
2023-07-02,61.99,62.01,61.98,61.98,1844123.0
2023-07-03,61.99,62.01,61.98,61.98,1844123.0
2023-07-04,61.99,62.01,61.98,61.98,1844123.0
2023-07-05,61.99,62.01,61.98,61.98,1844123.0
2023-07-06,61.99,62.01,61.98,61.98,1844123.0
2023-07-07,61.99,62.01,61.98,61.98,1844123.0
2023-07-08,61.99,62.01,61.98,61.98,1844123.0
2023-07-09,61.99,62.01,61.98,61.98,1844123.0
2023-07-10,61.99,62.01,61.98,61.98,1844123.0
2023-07-11,61.99,62.01,61.98,61.98,1844123.0
2023-07-12,61.99,62.01,61.98,61.98,1844123.0
2023-07-13,61.99,62.01,61.98,61.98,1844123.0
2023-07-14,61.99,62.01,61.98,61.98,1844123.0
2023-07-15,61.99,62.01,61.98,61.98,1844123.0
2023-07-16,61.99,62.01,61.98,61.98,1844123.0
2023-07-17,61.99,62.01,61.98,61.98,1844123.0
2023-07-18,61.99,62.01,61.98,61.98,1844123.0
2023-07-19,61.99,62.01,61.98,61.98,1844123.0
2023-07-20,61.99,62.01,61.98,61.98,1844123.0
2023-07-21,61.99,62.01,61.98,61.98,1844123.0
2023-07-22,61.99,62.01,61.98,61.98,1844123.0
2023-07-23,61.99,62.01,61.98,61.98,1844123.0
2023-07-24,61.99,62.01,61.98,61.98,1844123.0
2023-07-25,61.99,62.01,61.98,61.98,1844123.0
2023-07-26,61.99,62.01,61.98,61.98,1844123.0
2023-07-27,61.99,62.01,61.98,61.98,1844123.0
2023-07-28,61.99,62.01,61.98,61.98,1844123.0
2023-07-29,61.99,62.01,61.98,61.98,1844123.0
2023-07-30,61.99,62.01,61.98,61.98,1844123.0
2023-07-31,61.99,62.01,61.98,61.98,1844123.0
2023-08-01,61.99,62.01,61.98,61.98,1844123.0
2023-08-02,61.99,62.01,61.98,61.98,1844123.0
2023-08-03,61.99,62.01,61.98,61.98,1844123.0
2023-08-04,61.99,62.01,61.98,61.98,1844123.0
2023-08-05,61.99,62.01,61.98,61.98,1844123.0
2023-08-06,61.99,62.01,61.98,61.98,1844123.0
2023-08-07,61.99,62.01,61.98,61.98,1844123.0
2023-08-08,61.99,62.01,61.98,61.98,1844123.0
2023-08-09,61.99,62.01,61.98,61.98,1844123.0
2023-08-10,61.99,62.01,61.98,61.98,1844123.0
2023-08-11,61.99,62.01,61.98,61.98,1844123.0
2023-08-12,61.99,62.01,61.98,61.98,1844123.0
2023-08-13,61.99,62.01,61.98,61.98,1844123.0
2023-08-14,61.99,62.01,61.98,61.98,1844123.0
2023-08-15,61.99,62.01,61.98,61.98,1844123.0
2023-08-16,61.99,62.01,61.98,61.98,1844123.0
2023-08-17,61.99,62.01,61.98,61.98,1844123.0
2023-08-18,61.99,62.01,61.98,61.98,1844123.0
2023-08-19,61.99,62.01,61.98,61.98,1844123.0
2023-08-20,61.99,62.01,61.98,61.98,1844123.0
2023-08-21,61.99,62.01,61.98,61.98,1844123.0
2023-08-22,61.99,62.01,61.98,61.98,1844123.0
2023-08-23,61.99,62.01,61.98,61.98,1844123.0
2023-08-24,61.99,62.01,61.98,61.98,1844123.0
2023-08-25,61.99,62.01,61.98,61.98,1844123.0
2023-08-26,61.99,62.01,61.98,61.98,1844123.0
