,SCL US Equity,SCL US Equity,SCL US Equity,SCL US Equity,SCL US Equity
2023-08-14,90.6652,90.6652,89.4017,89.915,92059.0
2023-08-15,89.1747,89.1747,87.4078,87.4275,63371.0
2023-08-16,87.5262,88.1777,85.9666,86.8451,114271.0
2023-08-17,86.934,87.6841,86.5589,86.7069,69850.0
2023-08-18,86.0456,87.6891,85.9666,86.5194,79796.0
2023-08-19,86.0456,87.6891,85.9666,86.5194,79796.0
2023-08-20,86.0456,87.6891,85.9666,86.5194,79796.0
2023-08-21,86.4108,86.4108,85.3447,85.5422,66316.0
2023-08-22,85.7791,86.5934,84.7722,84.8709,62818.0
2023-08-23,84.9005,85.5224,84.0911,84.328,119379.0
2023-08-24,84.0911,85.4336,84.0911,85.0782,104629.0
2023-08-25,85.631,86.1968,84.7327,85.5323,80815.0
2023-08-26,85.631,86.1968,84.7327,85.5323,80815.0
2023-08-27,85.631,86.1968,84.7327,85.5323,80815.0
2023-08-28,85.8383,87.2005,85.7396,85.7889,67347.0
2023-08-29,85.9271,86.4108,85.6014,86.3615,60344.0
2023-08-30,86.0988,87.3676,86.0988,87.09,72841.0
2023-08-31,87.1198,87.7492,86.3763,86.5052,85157.0
2023-09-01,87.3477,87.8186,86.4259,86.4556,65658.0
2023-09-02,87.3477,87.8186,86.4259,86.4556,65658.0
2023-09-03,87.3477,87.8186,86.4259,86.4556,65658.0
2023-09-04,87.3477,87.8186,86.4259,86.4556,65658.0
2023-09-05,85.5536,85.8014,80.3793,81.5193,228423.0
2023-09-06,82.1537,82.3916,79.1304,79.4377,127417.0
2023-09-07,79.6954,79.745,77.6634,78.4068,111923.0
2023-09-08,78.3077,78.4266,76.5234,76.9695,119209.0
2023-09-09,78.3077,78.4266,76.5234,76.9695,119209.0
2023-09-10,78.3077,78.4266,76.5234,76.9695,119209.0
2023-09-11,78.0301,78.9916,77.4056,78.0995,164371.0
2023-09-12,77.8715,78.1986,76.2955,77.3561,185565.0
2023-09-13,77.6039,79.0511,76.9298,78.8132,163166.0
2023-09-14,79.9333,80.5776,79.2791,80.1712,111063.0
2023-09-15,80.0423,81.2219,80.0423,81.0435,364186.0
2023-09-16,80.0423,81.2219,80.0423,81.0435,364186.0
2023-09-17,80.0423,81.2219,80.0423,81.0435,364186.0
2023-09-18,81.4697,81.4697,78.4464,78.7042,77714.0
2023-09-19,78.8925,79.3386,78.159,78.2482,94332.0
2023-09-20,78.7735,79.1502,77.0587,77.2272,69627.0
2023-09-21,76.8605,76.8605,75.2051,75.324,69760.0
2023-09-22,75.1258,76.5087,73.6835,73.7678,110933.0
2023-09-23,75.1258,76.5087,73.6835,73.7678,110933.0
2023-09-24,75.1258,76.5087,73.6835,73.7678,110933.0
2023-09-25,73.748,74.5112,73.748,74.4121,72876.0
2023-09-26,74.0057,74.1841,72.7072,72.7171,84617.0
2023-09-27,73.401,73.8868,72.6279,73.52,263547.0
2023-09-28,73.5497,74.6797,73.5497,73.9264,147390.0
2023-09-29,72.836,74.992,72.4792,74.313,170736.0
2023-09-30,72.836,74.992,72.4792,74.313,170736.0
2023-10-01,72.836,74.992,72.4792,74.313,170736.0
2023-10-02,73.857,74.3972,70.2489,70.7544,116459.0
2023-10-03,70.7049,71.706,69.5104,69.6244,107446.0
2023-10-04,69.9615,70.5562,68.0583,69.8921,82950.0
2023-10-05,69.7037,69.8326,68.6728,69.5154,113385.0
2023-10-06,69.1982,69.4757,68.1574,68.7323,114644.0
2023-10-07,69.1982,69.4757,68.1574,68.7323,114644.0
2023-10-08,69.1982,69.4757,68.1574,68.7323,114644.0
2023-10-09,68.5341,68.5341,67.2207,67.3545,85732.0
2023-10-10,67.7312,68.9653,67.5924,67.6122,112296.0
2023-10-11,67.5627,67.9195,65.6347,66.1254,67590.0
2023-10-12,66.6606,67.4041,63.9447,64.1231,118066.0
2023-10-13,64.4304,64.4304,63.0426,63.1021,86523.0
2023-10-14,64.4304,64.4304,63.0426,63.1021,86523.0
2023-10-15,64.4304,64.4304,63.0426,63.1021,86523.0
2023-10-16,64.2222,66.512,63.5828,65.8478,219600.0
2023-10-17,65.035,68.2664,65.035,67.414,168966.0
2023-10-18,64.6088,72.2313,63.5878,71.5772,262808.0
2023-10-19,72.8559,73.6302,71.4483,72.7468,229457.0
2023-10-20,72.9352,75.2943,72.5882,74.9275,355214.0
2023-10-21,72.9352,75.2943,72.5882,74.9275,355214.0
2023-10-22,72.9352,75.2943,72.5882,74.9275,355214.0
2023-10-23,73.8669,75.3538,73.3118,73.5795,234046.0
2023-10-24,73.9264,74.9077,72.6279,73.3713,94122.0
2023-10-25,72.4891,73.5795,71.6862,72.9054,119488.0
2023-10-26,73.4903,74.5905,72.9659,73.3019,66999.0
2023-10-27,72.9847,73.9066,72.4891,73.9066,81054.0
2023-10-28,72.9847,73.9066,72.4891,73.9066,81054.0
2023-10-29,72.9847,73.9066,72.4891,73.9066,81054.0
2023-10-30,74.7095,75.899,74.3427,75.78,110525.0
2023-10-31,75.8296,76.1963,74.0156,74.1445,176467.0
2023-11-01,73.5398,73.8858,72.3526,73.4209,74072.0
2023-11-02,73.7579,74.7392,73.4605,74.4815,89468.0
2023-11-03,75.2348,77.9013,75.2348,77.0191,100382.0
2023-11-04,75.2348,77.9013,75.2348,77.0191,100382.0
2023-11-05,75.2348,77.9013,75.2348,77.0191,100382.0
2023-11-06,76.3748,78.3077,75.9783,77.8021,109297.0
2023-11-07,77.257,77.257,75.552,76.2657,59464.0
2023-11-08,76.9398,76.9398,74.7987,75.4033,58951.0
2023-11-09,76.117,76.117,72.2809,72.9748,137476.0
2023-11-10,72.8559,74.7789,72.2553,73.9363,65908.0
2023-11-11,72.8559,74.7789,72.2553,73.9363,65908.0
2023-11-12,72.8559,74.7789,72.2553,73.9363,65908.0
2023-11-13,73.4803,75.1654,73.3515,74.6897,60562.0
2023-11-14,77.0389,79.3187,76.0179,79.0412,72538.0
2023-11-15,79.4377,80.6866,78.8926,79.517,96114.0
2023-11-16,79.9928,79.9928,78.3077,79.4773,85125.0
2023-11-17,80.5181,80.5578,79.0412,80.0027,108586.0
2023-11-18,80.5181,80.5578,79.0412,80.0027,108586.0
2023-11-19,80.5181,80.5578,79.0412,80.0027,108586.0
2023-11-20,79.7945,81.4301,78.7735,80.984,112030.0
2023-11-21,80.3,81.4003,79.3039,80.0919,166790.0
2023-11-22,80.9939,81.4598,79.5467,80.9344,121919.0
2023-11-23,80.9939,81.4598,79.5467,80.9344,121919.0
2023-11-24,80.9344,81.6233,80.7858,81.1922,38392.0
2023-11-25,80.9344,81.6233,80.7858,81.1922,38392.0
2023-11-26,80.9344,81.6233,80.7858,81.1922,38392.0
2023-11-27,80.7758,81.9257,80.3843,81.321,79206.0
2023-11-28,81.4201,81.6481,80.7312,81.5589,81503.0
2023-11-29,82.2211,82.9281,81.7133,82.4701,119210.0
2023-11-30,82.6593,83.3165,81.8228,82.2211,120789.0
2023-12-01,81.9921,83.8841,81.8328,82.8286,83385.0
2023-12-02,81.9921,83.8841,81.8328,82.8286,83385.0
2023-12-03,81.9921,83.8841,81.8328,82.8286,83385.0
2023-12-04,83.0377,85.7561,81.9224,85.7163,140523.0
2023-12-05,85.3578,85.9752,84.0733,85.8756,121836.0
2023-12-06,86.9212,88.8729,84.9197,85.3578,179582.0
2023-12-07,85.5968,89.0123,84.9097,88.9625,93510.0
2023-12-08,89.1418,90.1973,86.2242,87.9269,93559.0
2023-12-09,89.1418,90.1973,86.2242,87.9269,93559.0
2023-12-10,89.1418,90.1973,86.2242,87.9269,93559.0
2023-12-11,87.4091,88.1062,86.2939,86.9909,78074.0
2023-12-12,86.8714,86.8764,85.8358,86.4233,65994.0
2023-12-13,86.264,90.735,85.7362,90.0579,130900.0
2023-12-14,91.8503,94.8575,91.8503,92.9357,135921.0
2023-12-15,93.5531,93.8618,91.5316,91.5814,539358.0
2023-12-16,93.5531,93.8618,91.5316,91.5814,539358.0
2023-12-17,93.5531,93.8618,91.5316,91.5814,539358.0
2023-12-18,91.8204,91.8204,90.2471,90.2471,82656.0
2023-12-19,91.4719,93.334,91.4719,92.8062,93937.0
2023-12-20,92.8461,94.3995,91.3325,91.9399,108719.0
2023-12-21,92.9755,93.3937,91.2227,93.1747,103739.0
2023-12-22,94.1904,96.2715,93.2095,95.3156,124434.0
2023-12-23,94.1904,96.2715,93.2095,95.3156,124434.0
2023-12-24,94.1904,96.2715,93.2095,95.3156,124434.0
2023-12-25,94.1904,96.2715,93.2095,95.3156,124434.0
2023-12-26,95.6044,95.6044,94.1804,94.7779,71289.0
2023-12-27,94.4791,95.5745,91.9399,93.9514,184428.0
2023-12-28,94.0609,94.9969,93.0004,94.4592,197360.0
2023-12-29,94.7181,95.216,93.9115,94.1505,148719.0
2023-12-30,94.7181,95.216,93.9115,94.1505,148719.0
2023-12-31,94.7181,95.216,93.9115,94.1505,148719.0
2024-01-01,94.7181,95.216,93.9115,94.1505,148719.0
2024-01-02,93.5132,94.2899,92.1142,93.0452,78835.0
2024-01-03,92.5274,92.5274,89.4306,89.9384,94549.0
2024-01-04,90.6155,91.5466,89.9932,90.5857,93479.0
2024-01-05,89.9384,91.0561,88.9526,89.5301,64179.0
2024-01-06,89.9384,91.0561,88.9526,89.5301,64179.0
2024-01-07,89.9384,91.0561,88.9526,89.5301,64179.0
2024-01-08,89.2314,89.9185,88.7534,89.7193,79369.0
2024-01-09,88.2057,88.7236,87.7257,88.5244,64938.0
2024-01-10,87.8572,88.624,87.8473,88.4945,66103.0
2024-01-11,87.8771,88.5244,87.1104,88.3651,94503.0
2024-01-12,89.6198,89.6198,88.136,89.2911,62776.0
2024-01-13,89.6198,89.6198,88.136,89.2911,62776.0
2024-01-14,89.6198,89.6198,88.136,89.2911,62776.0
2024-01-15,89.6198,89.6198,88.136,89.2911,62776.0
2024-01-16,88.4348,89.5749,87.8323,87.8473,85185.0
2024-01-17,86.3138,88.7484,86.3138,88.0962,104559.0
2024-01-18,88.3352,89.2613,87.429,89.2414,74698.0
2024-01-19,89.6397,90.5159,88.4696,90.2371,81889.0
2024-01-20,89.6397,90.5159,88.4696,90.2371,81889.0
2024-01-21,89.6397,90.5159,88.4696,90.2371,81889.0
2024-01-22,90.8545,93.0552,90.2869,92.5772,107701.0
2024-01-23,93.7721,94.9272,91.4321,92.4179,131914.0
2024-01-24,93.2045,93.2245,90.7748,90.8545,99281.0
2024-01-25,92.1988,92.5772,89.794,91.0138,83442.0
2024-01-26,91.9797,92.3382,90.5657,90.8047,43378.0
2024-01-27,91.9797,92.3382,90.5657,90.8047,43378.0
2024-01-28,91.9797,92.3382,90.5657,90.8047,43378.0
2024-01-29,90.5558,92.5573,90.3168,92.4677,63689.0
2024-01-30,91.91,92.1789,91.3225,92.1689,63359.0
2024-01-31,92.6071,92.6071,88.7933,88.8928,90918.0
2024-02-01,89.4803,90.0081,88.7136,89.8587,78257.0
2024-02-02,88.8331,91.2429,88.7733,90.6653,66400.0
2024-02-03,88.8331,91.2429,88.7733,90.6653,66400.0
2024-02-04,88.8331,91.2429,88.7733,90.6653,66400.0
2024-02-05,89.1219,89.6695,87.9066,88.1062,60230.0
2024-02-06,88.1759,89.8089,87.7178,89.1617,50634.0
2024-02-07,89.2911,89.6994,88.624,88.9327,49540.0
2024-02-08,88.7136,89.6795,88.624,89.6297,70464.0
2024-02-09,89.4306,90.2521,88.4049,89.8587,100421.0
2024-02-10,89.4306,90.2521,88.4049,89.8587,100421.0
2024-02-11,89.4306,90.2521,88.4049,89.8587,100421.0
2024-02-12,90.0579,92.3681,89.6695,92.0196,90121.0
2024-02-13,89.6198,90.6554,86.8814,87.8373,98560.0
2024-02-14,89.0223,89.7691,87.5386,89.0721,98859.0
2024-02-15,89.5899,93.4037,89.5899,92.9556,130926.0
2024-02-16,92.4975,93.7547,92.0196,92.7166,132400.0
2024-02-17,92.4975,93.7547,92.0196,92.7166,132400.0
2024-02-18,92.4975,93.7547,92.0196,92.7166,132400.0
2024-02-19,92.4975,93.7547,92.0196,92.7166,132400.0
2024-02-20,88.624,90.7226,86.035,90.5458,128323.0
2024-02-21,89.5799,91.1035,89.2513,90.3765,103362.0
2024-02-22,90.0977,91.9897,90.0181,91.6511,126104.0
2024-02-23,91.8204,92.0411,90.038,90.6255,65034.0
2024-02-24,91.8204,92.0411,90.038,90.6255,65034.0
2024-02-25,91.8204,92.0411,90.038,90.6255,65034.0
2024-02-26,89.8189,90.3068,89.1368,89.6198,46502.0
2024-02-27,90.1475,90.1475,88.6041,89.6596,63394.0
2024-02-28,88.624,89.5202,88.2057,88.375,48300.0
2024-02-29,89.3,89.76,88.325,89.2,71957.0
2024-03-01,89.13,89.13,87.215,87.94,81845.0
2024-03-02,89.13,89.13,87.215,87.94,81845.0
2024-03-03,89.13,89.13,87.215,87.94,81845.0
2024-03-04,87.7,87.7699,86.625,87.29,77545.0
2024-03-05,86.67,87.69,86.335,86.64,57630.0
2024-03-06,87.51,87.51,86.145,86.7,48370.0
2024-03-07,87.3,88.25,86.81,87.91,49306.0
2024-03-08,88.5,88.82,87.06,87.59,55458.0
2024-03-09,88.5,88.82,87.06,87.59,55458.0
2024-03-10,88.5,88.82,87.06,87.59,55458.0
2024-03-11,87.45,88.75,87.21,88.75,57808.0
2024-03-12,88.91,88.91,86.175,86.56,93525.0
2024-03-13,86.06,87.87,86.06,87.53,63475.0
2024-03-14,86.82,87.3149,85.24,86.02,75172.0
2024-03-15,85.59,87.52,85.59,87.3,192325.0
2024-03-16,85.59,87.52,85.59,87.3,192325.0
2024-03-17,85.59,87.52,85.59,87.3,192325.0
2024-03-18,86.99,87.5,85.62,85.74,72521.0
2024-03-19,85.65,86.895,85.6,86.81,68066.0
2024-03-20,86.75,89.78,86.2,89.25,84035.0
2024-03-21,89.6,90.2,88.99,90.16,83073.0
2024-03-22,90.6,90.6,88.24,88.44,53392.0
2024-03-23,90.6,90.6,88.24,88.44,53392.0
2024-03-24,90.6,90.6,88.24,88.44,53392.0
2024-03-25,88.48,88.7,87.85,88.0,37038.0
2024-03-26,88.8,88.8,87.51,87.67,57377.0
2024-03-27,88.41,89.68,88.315,89.67,134385.0
2024-03-28,90.27,91.34,89.29,90.04,138999.0
2024-03-29,90.27,91.34,89.29,90.04,138999.0
2024-03-30,90.27,91.34,89.29,90.04,138999.0
2024-03-31,90.27,91.34,89.29,90.04,138999.0
2024-04-01,90.51,90.51,87.7,88.41,61200.0
2024-04-02,87.25,87.6,84.95,86.98,99441.0
2024-04-03,86.31,88.25,86.31,88.15,63761.0
2024-04-04,88.7,89.145,86.48,87.42,80924.0
2024-04-05,86.93,87.31,86.475,87.05,43171.0
2024-04-06,86.93,87.31,86.475,87.05,43171.0
2024-04-07,86.93,87.31,86.475,87.05,43171.0
2024-04-08,87.33,88.4,86.95,87.56,64275.0
