,NWE US Equity,NWE US Equity,NWE US Equity,NWE US Equity,NWE US Equity
2022-05-29,56.4748,57.1122,56.2653,57.1122,280140.0
2022-05-30,56.4748,57.1122,56.2653,57.1122,280140.0
2022-05-31,56.0377,56.2471,55.1226,55.7918,474608.0
2022-06-01,55.892,55.892,54.9177,55.5824,312141.0
2022-06-02,55.6097,55.6097,54.3076,55.1726,206297.0
2022-06-03,55.0907,55.4276,54.9268,55.0361,308177.0
2022-06-04,55.0907,55.4276,54.9268,55.0361,308177.0
2022-06-05,55.0907,55.4276,54.9268,55.0361,308177.0
2022-06-06,55.4822,56.0013,55.2637,55.8829,206538.0
2022-06-07,55.5915,56.1743,55.2091,56.1652,205071.0
2022-06-08,56.065,56.1197,55.1635,55.1635,198606.0
2022-06-09,55.1362,55.5187,54.3167,54.4169,183645.0
2022-06-10,53.9251,54.945,53.6975,54.4715,204737.0
2022-06-11,53.9251,54.945,53.6975,54.4715,204737.0
2022-06-12,53.9251,54.945,53.6975,54.4715,204737.0
2022-06-13,54.1437,54.2256,51.9036,52.2223,302074.0
2022-06-14,52.1487,52.3144,50.0403,50.8781,434587.0
2022-06-15,51.3937,52.3834,50.8076,51.7159,319158.0
2022-06-16,51.2095,51.2095,50.1047,50.6479,350212.0
2022-06-17,52.2591,52.2591,50.0403,50.252,454252.0
2022-06-18,52.2591,52.2591,50.0403,50.252,454252.0
2022-06-19,52.2591,52.2591,50.0403,50.252,454252.0
2022-06-20,52.2591,52.2591,50.0403,50.252,454252.0
2022-06-21,50.3901,50.8505,49.9758,50.5743,270832.0
2022-06-22,50.3717,51.8356,50.3165,51.5318,297749.0
2022-06-23,51.6147,52.4985,51.6147,52.3973,255726.0
2022-06-24,52.3604,54.1098,51.5686,53.4561,488029.0
2022-06-25,52.3604,54.1098,51.5686,53.4561,488029.0
2022-06-26,52.3604,54.1098,51.5686,53.4561,488029.0
2022-06-27,53.6218,54.432,53.3594,54.2571,258697.0
2022-06-28,54.432,54.8279,53.9809,54.1834,258952.0
2022-06-29,54.2018,54.5701,53.5481,54.1742,316858.0
2022-06-30,53.5665,54.6898,53.4469,54.2571,224405.0
2022-07-01,54.2295,55.6934,54.1006,55.6934,301351.0
2022-07-02,54.2295,55.6934,54.1006,55.6934,301351.0
2022-07-03,54.2295,55.6934,54.1006,55.6934,301351.0
2022-07-04,54.2295,55.6934,54.1006,55.6934,301351.0
2022-07-05,55.1502,55.3711,51.6515,52.9773,292689.0
2022-07-06,53.1154,53.9256,52.5077,53.5205,220007.0
2022-07-07,53.6586,54.0039,52.577,52.6182,217084.0
2022-07-08,52.7379,52.8208,52.1349,52.3328,180572.0
2022-07-09,52.7379,52.8208,52.1349,52.3328,180572.0
2022-07-10,52.7379,52.8208,52.1349,52.3328,180572.0
2022-07-11,52.2591,53.0694,52.0566,53.051,210530.0
2022-07-12,52.8576,53.5573,52.4249,52.8208,188522.0
2022-07-13,52.7195,53.051,52.1855,52.3604,152759.0
2022-07-14,51.6515,52.6182,51.4766,52.5354,212254.0
2022-07-15,53.1338,53.1338,51.8126,52.7471,191103.0
2022-07-16,53.1338,53.1338,51.8126,52.7471,191103.0
2022-07-17,53.1338,53.1338,51.8126,52.7471,191103.0
2022-07-18,52.6735,52.6735,51.6147,51.6699,198105.0
2022-07-19,52.5077,52.5077,51.762,52.1487,185432.0
2022-07-20,51.9553,51.9553,50.6479,50.74,421444.0
2022-07-21,50.5927,50.5927,49.4786,49.8285,578210.0
2022-07-22,50.1415,50.3809,49.8285,50.1784,439680.0
2022-07-23,50.1415,50.3809,49.8285,50.1784,439680.0
2022-07-24,50.1415,50.3809,49.8285,50.1784,439680.0
2022-07-25,50.5743,51.3108,50.3165,50.9794,487634.0
2022-07-26,51.3384,51.3569,50.8136,50.8689,727866.0
2022-07-27,50.786,51.0853,50.3441,50.7124,553060.0
2022-07-28,51.5594,51.7988,50.8229,51.4213,491743.0
2022-07-29,51.6515,51.7113,50.9517,51.053,591676.0
2022-07-30,51.6515,51.7113,50.9517,51.053,591676.0
2022-07-31,51.6515,51.7113,50.9517,51.053,591676.0
2022-08-01,50.7216,50.8965,49.9021,50.0126,842394.0
2022-08-02,50.3073,50.6571,50.0126,50.1599,468629.0
2022-08-03,50.0218,50.2336,49.184,49.8653,735095.0
2022-08-04,49.8653,50.8873,49.718,50.2428,493729.0
2022-08-05,50.2428,50.4362,49.5155,50.1784,673755.0
2022-08-06,50.2428,50.4362,49.5155,50.1784,673755.0
2022-08-07,50.2428,50.4362,49.5155,50.1784,673755.0
2022-08-08,50.4546,50.8781,49.8929,50.5374,645026.0
2022-08-09,50.5466,51.1911,50.5466,50.8505,534605.0
2022-08-10,51.1083,51.4121,50.9333,51.053,477616.0
2022-08-11,51.1451,51.5134,50.6157,50.6847,358310.0
2022-08-12,51.1727,51.6239,50.9057,51.4766,389797.0
2022-08-13,51.1727,51.6239,50.9057,51.4766,389797.0
2022-08-14,51.1727,51.6239,50.9057,51.4766,389797.0
2022-08-15,51.1083,52.0382,51.0991,51.8632,349580.0
2022-08-16,51.6791,52.1026,51.6791,51.808,354383.0
2022-08-17,51.6054,52.0244,51.3384,51.7896,362552.0
2022-08-18,51.7528,52.2499,51.6699,51.8448,321009.0
2022-08-19,51.9093,52.2131,51.6883,51.8264,361171.0
2022-08-20,51.9093,52.2131,51.6883,51.8264,361171.0
2022-08-21,51.9093,52.2131,51.6883,51.8264,361171.0
2022-08-22,51.7159,51.7251,50.8413,51.2372,382749.0
2022-08-23,51.3845,51.4213,50.937,51.1359,358367.0
2022-08-24,50.8689,51.2464,50.6479,50.8136,434991.0
2022-08-25,50.6571,51.2372,50.5006,51.0714,329031.0
2022-08-26,51.0714,51.4213,50.9517,51.053,247128.0
2022-08-27,51.0714,51.4213,50.9517,51.053,247128.0
2022-08-28,51.0714,51.4213,50.9517,51.053,247128.0
2022-08-29,50.8781,50.8781,50.3257,50.4914,375867.0
2022-08-30,50.3809,50.4914,49.6904,49.9666,463040.0
2022-08-31,49.939,49.9528,48.5671,48.7789,734970.0
2022-09-01,48.6132,49.9021,48.5304,49.4602,390432.0
2022-09-02,49.8653,50.0495,48.9538,49.1011,402014.0
2022-09-03,49.8653,50.0495,48.9538,49.1011,402014.0
2022-09-04,49.8653,50.0495,48.9538,49.1011,402014.0
2022-09-05,49.8653,50.0495,48.9538,49.1011,402014.0
2022-09-06,49.2853,49.6259,48.7697,48.9446,334873.0
2022-09-07,49.0091,49.939,49.0091,49.9298,514250.0
2022-09-08,49.7364,50.5098,49.4234,50.2704,484756.0
2022-09-09,50.7492,50.9895,50.2198,50.8229,511705.0
2022-09-10,50.7492,50.9895,50.2198,50.8229,511705.0
2022-09-11,50.7492,50.9895,50.2198,50.8229,511705.0
2022-09-12,51.3016,52.0566,50.9057,51.2832,575457.0
2022-09-13,51.0346,51.2003,49.718,49.9206,397961.0
2022-09-14,49.7994,51.0011,49.7994,50.703,607516.0
2022-09-15,50.3118,50.5354,49.7808,49.8833,429214.0
2022-09-16,50.0696,50.4981,49.7156,49.9858,1313751.0
2022-09-17,50.0696,50.4981,49.7156,49.9858,1313751.0
2022-09-18,50.0696,50.4981,49.7156,49.9858,1313751.0
2022-09-19,49.9858,50.554,49.846,50.4422,405720.0
2022-09-20,50.0882,50.1721,49.6411,49.9671,452594.0
2022-09-21,50.1814,50.6192,49.3337,49.3616,319650.0
2022-09-22,49.343,49.874,49.0635,49.5852,418646.0
2022-09-23,49.3616,49.4268,48.5233,49.0915,346392.0
2022-09-24,49.3616,49.4268,48.5233,49.0915,346392.0
2022-09-25,49.3616,49.4268,48.5233,49.0915,346392.0
2022-09-26,48.7934,49.0822,47.6197,47.8898,387148.0
2022-09-27,47.9457,48.2716,46.3342,46.5205,440916.0
2022-09-28,47.2005,47.5265,46.0454,47.2191,606766.0
2022-09-29,47.806,47.806,46.5857,46.8465,637811.0
2022-09-30,47.1073,47.3402,45.6914,45.9057,677241.0
2022-10-01,47.1073,47.3402,45.6914,45.9057,677241.0
2022-10-02,47.1073,47.3402,45.6914,45.9057,677241.0
2022-10-03,46.2876,47.9737,46.1665,47.3216,451958.0
2022-10-04,47.3123,48.3928,47.2191,48.1786,458535.0
2022-10-05,47.5638,47.5638,46.4087,47.0235,504700.0
2022-10-06,46.7068,46.9117,45.9709,46.6695,505388.0
2022-10-07,46.5577,47.0328,46.1525,46.3994,426521.0
2022-10-08,46.5577,47.0328,46.1525,46.3994,426521.0
2022-10-09,46.5577,47.0328,46.1525,46.3994,426521.0
2022-10-10,46.2876,47.0421,46.05,46.092,409716.0
2022-10-11,45.8777,47.8246,45.8777,47.0049,654132.0
2022-10-12,46.949,47.1632,46.2038,46.2317,568452.0
2022-10-13,46.1106,47.5824,45.7473,47.4706,623376.0
2022-10-14,47.7128,48.0854,46.8465,47.0328,532267.0
2022-10-15,47.7128,48.0854,46.8465,47.0328,532267.0
2022-10-16,47.7128,48.0854,46.8465,47.0328,532267.0
2022-10-17,47.5824,48.458,47.3635,47.7501,548478.0
2022-10-18,48.0575,49.017,48.0575,48.458,538378.0
2022-10-19,47.7594,48.3928,47.5545,48.1227,451976.0
2022-10-20,47.9178,48.5046,47.4939,47.6569,399128.0
2022-10-21,47.806,48.8027,47.6616,48.6071,630205.0
2022-10-22,47.806,48.8027,47.6616,48.6071,630205.0
2022-10-23,47.806,48.8027,47.6616,48.6071,630205.0
2022-10-24,48.7655,49.315,48.0948,48.3649,518782.0
2022-10-25,46.9583,47.955,45.3467,47.098,773659.0
2022-10-26,47.2564,48.6117,46.8092,48.2717,940144.0
2022-10-27,48.9145,50.0742,48.7655,49.5666,560147.0
2022-10-28,49.7529,50.1348,49.4837,49.7715,442942.0
2022-10-29,49.7529,50.1348,49.4837,49.7715,442942.0
2022-10-30,49.7529,50.1348,49.4837,49.7715,442942.0
2022-10-31,49.5014,50.0044,49.0263,49.2126,524449.0
2022-11-01,49.6225,49.6225,48.4161,49.2312,476651.0
2022-11-02,48.9424,50.5074,48.9052,49.2685,567463.0
2022-11-03,48.9145,49.0542,48.2345,48.4394,263991.0
2022-11-04,48.4394,49.2126,48.1972,48.9424,239727.0
2022-11-05,48.4394,49.2126,48.1972,48.9424,239727.0
2022-11-06,48.4394,49.2126,48.1972,48.9424,239727.0
2022-11-07,48.9238,48.9238,47.5731,47.8619,341710.0
2022-11-08,47.7873,48.812,47.7408,48.0109,311000.0
2022-11-09,47.8153,48.4301,47.7501,47.9737,231481.0
2022-11-10,48.84,50.3397,48.2811,50.2373,381121.0
2022-11-11,50.0882,50.0882,49.1707,49.5107,261262.0
2022-11-12,50.0882,50.0882,49.1707,49.5107,261262.0
2022-11-13,50.0882,50.0882,49.1707,49.5107,261262.0
2022-11-14,49.6597,50.0556,49.3709,49.4455,318950.0
2022-11-15,49.3337,50.1721,49.2964,49.9578,210323.0
2022-11-16,50.0323,50.1721,49.3989,49.9951,287903.0
2022-11-17,49.7156,49.8647,49.2219,49.4641,298486.0
2022-11-18,50.0323,51.9606,49.8879,51.7277,442204.0
2022-11-19,50.0323,51.9606,49.8879,51.7277,442204.0
2022-11-20,50.0323,51.9606,49.8879,51.7277,442204.0
2022-11-21,51.5787,52.4636,50.3584,52.1562,374066.0
2022-11-22,52.1562,53.0412,52.1562,52.9946,364278.0
2022-11-23,52.8269,53.1436,52.431,53.0132,292982.0
2022-11-24,52.8269,53.1436,52.431,53.0132,292982.0
2022-11-25,53.2182,54.1078,53.1623,54.0565,114590.0
2022-11-26,53.2182,54.1078,53.1623,54.0565,114590.0
2022-11-27,53.2182,54.1078,53.1623,54.0565,114590.0
2022-11-28,53.5535,53.9261,52.9574,53.5814,312193.0
2022-11-29,53.4231,53.4883,52.9434,53.2275,201937.0
2022-11-30,52.9853,54.4943,52.5475,54.4105,541582.0
2022-12-01,54.4012,55.0719,53.4138,53.451,257268.0
2022-12-02,52.8921,54.5502,52.7524,54.1776,324519.0
2022-12-03,52.8921,54.5502,52.7524,54.1776,324519.0
2022-12-04,52.8921,54.5502,52.7524,54.1776,324519.0
2022-12-05,53.982,54.308,53.302,54.2242,271868.0
2022-12-06,54.0845,54.308,53.4324,53.8143,234012.0
2022-12-07,53.8423,54.2894,53.4324,53.5442,241662.0
2022-12-08,53.479,54.6341,53.1809,54.3732,248760.0
2022-12-09,54.2428,54.7272,53.7491,53.7584,214022.0
2022-12-10,54.2428,54.7272,53.7491,53.7584,214022.0
2022-12-11,54.2428,54.7272,53.7491,53.7584,214022.0
2022-12-12,53.8702,54.3453,53.3812,54.2708,268015.0
2022-12-13,55.1557,55.6029,54.2894,54.5037,456747.0
2022-12-14,55.031,55.4736,54.1646,54.5696,321539.0
2022-12-15,54.3906,54.5507,53.2701,53.5431,306933.0
2022-12-16,53.2324,53.7032,52.5921,53.4019,1093504.0
2022-12-17,53.2324,53.7032,52.5921,53.4019,1093504.0
2022-12-18,53.2324,53.7032,52.5921,53.4019,1093504.0
2022-12-19,53.6467,53.9857,53.1571,53.4961,397292.0
2022-12-20,53.4772,53.7974,53.2606,53.4207,513089.0
2022-12-21,53.6561,54.2494,53.6561,54.2211,369993.0
2022-12-22,54.1176,54.5319,53.3454,54.466,289805.0
2022-12-23,54.4754,55.1346,54.3624,55.0781,188171.0
2022-12-24,54.4754,55.1346,54.3624,55.0781,188171.0
2022-12-25,54.4754,55.1346,54.3624,55.0781,188171.0
2022-12-26,54.4754,55.1346,54.3624,55.0781,188171.0
2022-12-27,55.0781,55.7984,55.0781,55.7561,141216.0
2022-12-28,55.9067,56.1139,55.3888,55.6525,325091.0
2022-12-29,55.3794,56.5941,55.3794,56.3399,331933.0
2022-12-30,56.1233,56.2834,55.3794,55.8785,392962.0
2022-12-31,56.1233,56.2834,55.3794,55.8785,392962.0
2023-01-01,56.1233,56.2834,55.3794,55.8785,392962.0
2023-01-02,56.1233,56.2834,55.3794,55.8785,392962.0
2023-01-03,55.4547,56.3352,55.1063,56.3022,267722.0
2023-01-04,56.4341,56.9887,55.6996,55.9161,352247.0
2023-01-05,55.8879,55.8879,54.7767,55.0121,214253.0
2023-01-06,55.5301,56.0527,55.2946,55.7937,294784.0
2023-01-07,55.5301,56.0527,55.2946,55.7937,294784.0
2023-01-08,55.5301,56.0527,55.2946,55.7937,294784.0
2023-01-09,55.6525,55.6996,54.805,55.1628,370033.0
2023-01-10,54.9745,55.0498,54.3059,54.8144,298579.0
2023-01-11,54.8897,55.4312,54.8144,55.2381,298936.0
2023-01-12,55.4359,55.8691,55.1958,55.6242,224237.0
2023-01-13,55.3888,55.4547,54.998,55.1816,198101.0
2023-01-14,55.3888,55.4547,54.998,55.1816,198101.0
2023-01-15,55.3888,55.4547,54.998,55.1816,198101.0
2023-01-16,55.3888,55.4547,54.998,55.1816,198101.0
2023-01-17,55.4736,55.6619,54.6543,54.6731,384227.0
2023-01-18,54.7108,54.7108,53.1665,53.1853,367558.0
2023-01-19,53.0158,53.0911,51.8105,52.5073,547498.0
2023-01-20,52.6768,52.6768,51.1419,52.4131,714325.0
2023-01-21,52.6768,52.6768,51.1419,52.4131,714325.0
2023-01-22,52.6768,52.6768,51.1419,52.4131,714325.0
2023-01-23,51.6316,52.7333,51.3491,52.4508,549172.0
2023-01-24,52.5356,53.8727,52.319,53.4866,420814.0
2023-01-25,53.3171,53.5808,52.3613,52.8934,383092.0
2023-01-26,52.7521,53.4019,52.5638,53.3454,314740.0
2023-01-27,53.4866,53.5196,52.9216,53.4207,313733.0
2023-01-28,53.4866,53.5196,52.9216,53.4207,313733.0
2023-01-29,53.4866,53.5196,52.9216,53.4207,313733.0
2023-01-30,53.2418,53.5337,52.5638,52.658,264208.0
2023-01-31,52.9216,53.5149,52.3755,53.4866,1352324.0
2023-02-01,53.2606,54.692,53.0017,54.1835,416889.0
2023-02-02,54.0799,55.3982,53.9575,55.3888,338508.0
2023-02-03,55.0875,55.1346,53.1194,54.2682,425211.0
2023-02-04,55.0875,55.1346,53.1194,54.2682,425211.0
2023-02-05,55.0875,55.1346,53.1194,54.2682,425211.0
2023-02-06,54.1552,54.4989,53.6185,53.9198,330088.0
2023-02-07,53.562,54.1929,53.3831,53.9763,323289.0
2023-02-08,53.5431,53.8068,52.9687,53.2136,429395.0
2023-02-09,53.2795,53.6185,51.7069,51.9141,438753.0
2023-02-10,52.2719,53.4207,52.1212,53.2136,466935.0
2023-02-11,52.2719,53.4207,52.1212,53.2136,466935.0
2023-02-12,52.2719,53.4207,52.1212,53.2136,466935.0
2023-02-13,53.1759,53.8821,53.1759,53.5526,236427.0
2023-02-14,53.3548,53.5902,52.8463,53.1194,384965.0
2023-02-15,52.6768,53.5714,52.6768,53.5337,346654.0
2023-02-16,53.0629,54.0705,52.9028,53.5996,427564.0
2023-02-17,55.5395,55.5489,53.7597,55.0686,492190.0
2023-02-18,55.5395,55.5489,53.7597,55.0686,492190.0
2023-02-19,55.5395,55.5489,53.7597,55.0686,492190.0
2023-02-20,55.5395,55.5489,53.7597,55.0686,492190.0
2023-02-21,54.5131,55.0121,54.2164,54.7014,331843.0
2023-02-22,54.8803,55.3135,54.3727,54.4377,321968.0
2023-02-23,54.5696,54.7485,54.1882,54.2776,297291.0
2023-02-24,54.0516,54.5978,53.6279,54.3624,302631.0
2023-02-25,54.0516,54.5978,53.6279,54.3624,302631.0
2023-02-26,54.0516,54.5978,53.6279,54.3624,302631.0
2023-02-27,54.5978,55.2664,54.4754,54.5225,388683.0
2023-02-28,54.3153,55.37,54.1081,54.4095,684122.0
2023-03-01,53.9481,54.0422,52.9028,53.5149,402229.0
2023-03-02,53.5149,54.3624,53.2041,54.0705,292385.0
2023-03-03,54.3906,54.5507,53.7823,54.3341,310381.0
2023-03-04,54.3906,54.5507,53.7823,54.3341,310381.0
2023-03-05,54.3906,54.5507,53.7823,54.3341,310381.0
2023-03-06,54.4377,54.6261,53.8351,54.2776,324060.0
2023-03-07,54.3624,54.5978,53.2606,53.3266,272595.0
2023-03-08,53.5337,53.9386,53.2606,53.9198,258531.0
2023-03-09,54.0328,54.2023,53.1288,53.1947,206715.0
2023-03-10,53.0817,53.2492,52.3566,52.5826,396719.0
2023-03-11,53.0817,53.2492,52.3566,52.5826,396719.0
2023-03-12,53.0817,53.2492,52.3566,52.5826,396719.0
2023-03-13,52.3943,54.014,52.3001,52.884,424532.0
2023-03-14,53.5698,54.7509,53.3698,53.8365,503062.0
2023-03-15,53.2555,54.3318,53.2555,54.0079,380707.0
2023-03-16,53.6079,54.6842,53.3507,54.4842,315292.0
2023-03-17,54.1699,54.5223,53.4983,53.7698,843576.0
2023-03-18,54.1699,54.5223,53.4983,53.7698,843576.0
2023-03-19,54.1699,54.5223,53.4983,53.7698,843576.0
2023-03-20,53.9032,55.0081,53.7603,54.5223,373335.0
2023-03-21,54.7414,54.77,52.6792,53.3507,337023.0
2023-03-22,53.2078,53.3888,52.2553,52.2934,352291.0
2023-03-23,52.122,52.322,50.8551,50.9599,543516.0
2023-03-24,50.9789,52.5506,50.9027,52.5506,359334.0
2023-03-25,50.9789,52.5506,50.9027,52.5506,359334.0
2023-03-26,50.9789,52.5506,50.9027,52.5506,359334.0
2023-03-27,52.903,53.5007,52.3887,53.1793,341312.0
2023-03-28,52.9316,53.8746,52.9316,53.7412,352092.0
2023-03-29,54.046,54.408,53.5222,54.3413,345743.0
2023-03-30,54.4461,55.1319,53.8317,54.6938,257764.0
2023-03-31,54.8938,55.1891,54.4842,55.1129,370815.0
2023-04-01,54.8938,55.1891,54.4842,55.1129,370815.0
2023-04-02,54.8938,55.1891,54.4842,55.1129,370815.0
2023-04-03,54.8843,55.1986,54.3482,54.6652,298175.0
2023-04-04,54.6366,55.913,54.4366,55.7225,530871.0
2023-04-05,55.932,57.7775,55.9225,57.1417,550762.0
2023-04-06,57.3989,58.2562,57.304,58.1705,352642.0
2023-04-07,57.3989,58.2562,57.304,58.1705,352642.0
2023-04-08,57.3989,58.2562,57.304,58.1705,352642.0
2023-04-09,57.3989,58.2562,57.304,58.1705,352642.0
2023-04-10,58.3324,58.3324,57.1332,57.9419,372355.0
2023-04-11,58.0752,58.1609,57.2656,57.6466,312087.0
2023-04-12,57.9895,58.0466,57.1608,57.3037,285410.0
2023-04-13,57.2465,57.2465,55.7987,56.7798,387264.0
2023-04-14,56.675,56.675,55.3605,55.8082,361758.0
2023-04-15,56.675,56.675,55.3605,55.8082,361758.0
2023-04-16,56.675,56.675,55.3605,55.8082,361758.0
2023-04-17,55.7606,56.5417,55.6177,56.3035,242277.0
2023-04-18,56.3321,56.7417,55.5225,55.9511,223249.0
2023-04-19,56.0844,56.3988,55.9606,56.2368,132700.0
2023-04-20,56.4083,56.4369,55.9892,56.3988,149776.0
2023-04-21,56.5036,57.056,55.9416,56.4559,161220.0
2023-04-22,56.5036,57.056,55.9416,56.4559,161220.0
2023-04-23,56.5036,57.056,55.9416,56.4559,161220.0
2023-04-24,56.4655,56.8941,56.3511,56.7512,202232.0
2023-04-25,56.6179,56.7703,56.2464,56.4655,176866.0
2023-04-26,56.2273,56.5226,55.1012,55.3605,280939.0
2023-04-27,55.1795,56.2178,55.1224,56.1702,223216.0
2023-04-28,57.6847,57.6847,55.6272,55.8368,351667.0
2023-04-29,57.6847,57.6847,55.6272,55.8368,351667.0
2023-04-30,57.6847,57.6847,55.6272,55.8368,351667.0
2023-05-01,55.8368,56.4559,55.8082,56.1416,264080.0
2023-05-02,55.9035,56.1178,54.8557,55.4558,304647.0
2023-05-03,55.8463,56.8846,55.5034,56.0749,336198.0
2023-05-04,55.9035,56.5321,55.3986,56.5131,248813.0
2023-05-05,56.6655,57.1084,56.5036,56.875,176079.0
2023-05-06,56.6655,57.1084,56.5036,56.875,176079.0
2023-05-07,56.6655,57.1084,56.5036,56.875,176079.0
2023-05-08,56.675,56.9655,56.4655,56.7512,156676.0
2023-05-09,56.6179,56.9798,56.4369,56.7036,148699.0
2023-05-10,57.0465,57.4275,56.6179,56.8655,212285.0
2023-05-11,56.656,56.8465,56.1321,56.3035,201546.0
2023-05-12,56.6369,56.9608,56.313,56.5417,141748.0
2023-05-13,56.6369,56.9608,56.313,56.5417,141748.0
2023-05-14,56.6369,56.9608,56.313,56.5417,141748.0
2023-05-15,56.7988,56.7988,55.813,56.1035,155852.0
2023-05-16,55.9797,56.0273,55.5034,55.6844,171939.0
2023-05-17,55.7415,55.7653,54.989,55.5891,273330.0
2023-05-18,55.17,55.6653,54.7319,55.5987,215722.0
2023-05-19,56.0178,56.094,55.2653,55.3034,392129.0
2023-05-20,56.0178,56.094,55.2653,55.3034,392129.0
2023-05-21,56.0178,56.094,55.2653,55.3034,392129.0
2023-05-22,55.4939,55.7415,54.9319,55.2557,174136.0
2023-05-23,55.17,55.8654,54.8707,54.9319,395569.0
2023-05-24,54.9605,55.2081,54.5033,54.8843,223192.0
2023-05-25,54.5318,54.5318,53.4602,53.8174,132529.0
2023-05-26,53.7984,54.0651,53.2174,53.4555,265188.0
2023-05-27,53.7984,54.0651,53.2174,53.4555,265188.0
2023-05-28,53.7984,54.0651,53.2174,53.4555,265188.0
2023-05-29,53.7984,54.0651,53.2174,53.4555,265188.0
2023-05-30,53.3698,54.1127,53.2269,53.9222,397399.0
2023-05-31,53.9222,54.227,53.6508,53.9032,305736.0
2023-06-01,53.9413,53.9556,53.2364,53.3507,199481.0
2023-06-02,53.2936,55.0129,53.1221,54.8938,294318.0
2023-06-03,53.2936,55.0129,53.1221,54.8938,294318.0
2023-06-04,53.2936,55.0129,53.1221,54.8938,294318.0
2023-06-05,54.4842,55.1414,53.7651,54.1318,232302.0
2023-06-06,54.0651,55.0367,53.8555,54.8081,283482.0
2023-06-07,54.9128,56.475,54.6719,56.1511,284630.0
2023-06-08,56.0368,56.4393,55.7368,56.3226,219149.0
2023-06-09,56.2845,56.5988,55.7034,56.313,292449.0
2023-06-10,56.2845,56.5988,55.7034,56.313,292449.0
2023-06-11,56.2845,56.5988,55.7034,56.313,292449.0
2023-06-12,56.1416,56.3083,55.7272,56.2273,308627.0
2023-06-13,55.913,56.7607,55.7892,56.4559,340978.0
2023-06-14,56.1863,56.8796,55.7723,55.8878,291845.0
2023-06-15,55.8974,56.297,55.6086,56.2345,301941.0
2023-06-16,56.5137,56.9374,56.1574,56.5522,743578.0
2023-06-17,56.5137,56.9374,56.1574,56.5522,743578.0
2023-06-18,56.5137,56.9374,56.1574,56.5522,743578.0
2023-06-19,56.5137,56.9374,56.1574,56.5522,743578.0
2023-06-20,56.5522,56.8892,55.6567,56.2826,326226.0
2023-06-21,56.273,56.9278,55.3052,56.4367,297429.0
2023-06-22,56.61,56.61,55.4063,55.6086,244282.0
2023-06-23,55.8011,55.9359,54.0101,54.0486,734523.0
2023-06-24,55.8011,55.9359,54.0101,54.0486,734523.0
2023-06-25,55.8011,55.9359,54.0101,54.0486,734523.0
2023-06-26,54.2508,55.0597,54.0583,54.896,283443.0
2023-06-27,54.9345,55.493,54.7612,55.3967,307173.0
2023-06-28,55.5219,55.5219,54.4242,54.7997,289449.0
2023-06-29,54.8478,55.3871,54.3182,54.6842,290814.0
2023-06-30,54.9249,55.0115,54.5012,54.6553,315189.0
2023-07-01,54.9249,55.0115,54.5012,54.6553,315189.0
2023-07-02,54.9249,55.0115,54.5012,54.6553,315189.0
2023-07-03,54.6745,55.2812,54.6745,55.1078,105516.0
2023-07-04,54.6745,55.2812,54.6745,55.1078,105516.0
2023-07-05,54.8671,55.7048,54.6745,55.2041,142718.0
2023-07-06,54.8671,54.9056,54.2508,54.4916,215811.0
2023-07-07,54.6264,54.8575,53.9812,54.3279,551233.0
2023-07-08,54.6264,54.8575,53.9812,54.3279,551233.0
2023-07-09,54.6264,54.8575,53.9812,54.3279,551233.0
2023-07-10,54.2508,54.6553,53.7405,54.0775,276887.0
2023-07-11,54.116,54.5397,53.7116,54.4916,134126.0
2023-07-12,54.8864,55.4352,54.6842,55.0501,365132.0
2023-07-13,55.0789,55.3486,54.7708,55.2138,216341.0
2023-07-14,55.0115,55.2426,54.5301,54.7419,173675.0
2023-07-15,55.0115,55.2426,54.5301,54.7419,173675.0
2023-07-16,55.0115,55.2426,54.5301,54.7419,173675.0
2023-07-17,54.4145,55.2812,54.0727,54.7516,288956.0
2023-07-18,54.8575,55.3967,54.2797,54.9153,233681.0
2023-07-19,54.9923,55.4063,54.8767,55.0501,344530.0
2023-07-20,55.3775,55.8782,54.9538,55.8589,262271.0
2023-07-21,55.9648,56.2104,55.2426,55.2619,372479.0
2023-07-22,55.9648,56.2104,55.2426,55.2619,372479.0
2023-07-23,55.9648,56.2104,55.2426,55.2619,372479.0
2023-07-24,55.3486,55.5941,54.9279,55.4641,359096.0
2023-07-25,54.5975,54.8864,52.7583,53.8657,890075.0
2023-07-26,53.8753,55.1175,53.8753,54.7901,708013.0
2023-07-27,54.9249,55.5123,53.962,54.8671,623098.0
2023-07-28,55.0308,55.3678,54.1545,54.713,429805.0
2023-07-29,55.0308,55.3678,54.1545,54.713,429805.0
2023-07-30,55.0308,55.3678,54.1545,54.713,429805.0
2023-07-31,54.9441,55.1319,54.1401,54.376,432989.0
2023-08-01,54.3568,54.5397,53.8175,53.9138,269254.0
2023-08-02,53.8175,54.6601,53.7309,53.8753,314511.0
2023-08-03,53.8946,53.8946,52.4887,52.508,379248.0
2023-08-04,52.5465,53.0616,51.9398,52.2865,315944.0
2023-08-05,52.5465,53.0616,51.9398,52.2865,315944.0
2023-08-06,52.5465,53.0616,51.9398,52.2865,315944.0
2023-08-07,52.2576,52.8642,52.2576,52.5176,341966.0
2023-08-08,52.5176,52.6139,51.9639,52.3828,378463.0
2023-08-09,52.1228,52.7102,51.9976,52.2191,273011.0
2023-08-10,52.2191,52.6331,51.7473,51.8243,334431.0
2023-08-11,51.988,52.065,51.675,51.9013,216128.0
