,THG US Equity,THG US Equity,THG US Equity,THG US Equity,THG US Equity
2022-05-31,140.3692,140.3788,138.0408,139.3238,233147.0
2022-06-01,138.9912,139.2383,136.0261,138.383,146699.0
2022-06-02,138.9912,139.7325,136.7579,139.7135,112373.0
2022-06-03,138.9627,140.6544,138.0218,138.4115,93989.0
2022-06-04,138.9627,140.6544,138.0218,138.4115,93989.0
2022-06-05,138.9627,140.6544,138.0218,138.4115,93989.0
2022-06-06,139.2383,140.4025,137.9743,139.3429,113057.0
2022-06-07,138.4685,140.8777,138.0218,140.8729,124010.0
2022-06-08,140.3502,141.0155,138.1074,138.6111,98934.0
2022-06-09,138.3436,139.2224,136.4712,136.4903,129350.0
2022-06-10,134.6466,136.4139,134.1117,135.1816,136502.0
2022-06-11,134.6466,136.4139,134.1117,135.1816,136502.0
2022-06-12,134.6466,136.4139,134.1117,135.1816,136502.0
2022-06-13,133.2997,135.9506,133.1059,134.9523,337827.0
2022-06-14,134.9045,137.3883,134.9045,136.6049,251685.0
2022-06-15,137.6175,138.3149,133.9302,134.4842,195928.0
2022-06-16,132.545,132.7456,129.8511,130.2428,151023.0
2022-06-17,131.2936,132.545,130.1855,131.3605,274209.0
2022-06-18,131.2936,132.545,130.1855,131.3605,274209.0
2022-06-19,131.2936,132.545,130.1855,131.3605,274209.0
2022-06-20,131.2936,132.545,130.1855,131.3605,274209.0
2022-06-21,132.3157,134.1499,131.3079,133.6627,193438.0
2022-06-22,131.9145,134.9428,131.9145,134.0735,104742.0
2022-06-23,133.9397,135.9886,133.08,134.9141,227808.0
2022-06-24,135.8025,142.1647,135.4491,141.3813,389981.0
2022-06-25,135.8025,142.1647,135.4491,141.3813,389981.0
2022-06-26,135.8025,142.1647,135.4491,141.3813,389981.0
2022-06-27,140.9037,140.9786,138.8403,139.1078,167891.0
2022-06-28,140.407,141.3622,138.1525,138.2003,177504.0
2022-06-29,139.1651,139.2415,137.5698,137.7322,138506.0
2022-06-30,136.5572,140.1347,136.5572,139.7096,170670.0
2022-07-01,139.7765,141.773,139.0505,141.5055,98084.0
2022-07-02,139.7765,141.773,139.0505,141.5055,98084.0
2022-07-03,139.7765,141.773,139.0505,141.5055,98084.0
2022-07-04,139.7765,141.773,139.0505,141.5055,98084.0
2022-07-05,139.7574,139.7574,136.2706,139.7001,130246.0
2022-07-06,140.0248,142.948,139.423,141.7252,296791.0
2022-07-07,142.3462,142.7665,141.0852,141.3813,211985.0
2022-07-08,141.5724,141.6584,139.3275,139.3466,189329.0
2022-07-09,141.5724,141.6584,139.3275,139.3466,189329.0
2022-07-10,141.5724,141.6584,139.3275,139.3466,189329.0
2022-07-11,138.6779,140.4499,138.5633,139.3466,116465.0
2022-07-12,138.1907,140.3879,137.5507,138.1334,182791.0
2022-07-13,137.0157,139.4612,137.0157,138.4295,185181.0
2022-07-14,135.5828,136.6049,131.1216,131.3509,303651.0
2022-07-15,133.6054,133.6054,130.5294,130.73,234349.0
2022-07-16,133.6054,133.6054,130.5294,130.73,234349.0
2022-07-17,133.6054,133.6054,130.5294,130.73,234349.0
2022-07-18,131.0261,132.1629,127.6731,127.7686,230944.0
2022-07-19,128.8481,130.921,128.8481,130.8351,173894.0
2022-07-20,130.4338,132.7265,129.0487,132.2202,177668.0
2022-07-21,132.3157,133.3379,130.8446,133.2233,189819.0
2022-07-22,132.9558,133.9302,130.9879,132.0005,137041.0
2022-07-23,132.9558,133.9302,130.9879,132.0005,137041.0
2022-07-24,132.9558,133.9302,130.9879,132.0005,137041.0
2022-07-25,132.8698,134.8854,132.8698,134.2263,140697.0
2022-07-26,133.9111,135.7643,133.1182,135.2198,136174.0
2022-07-27,135.2198,135.8694,133.6149,134.6084,180726.0
2022-07-28,134.8854,134.8854,128.3991,130.4052,222168.0
2022-07-29,130.5771,131.6566,129.9562,130.367,214686.0
2022-07-30,130.5771,131.6566,129.9562,130.367,214686.0
2022-07-31,130.5771,131.6566,129.9562,130.367,214686.0
2022-08-01,128.9436,128.9436,126.9948,128.1794,206626.0
2022-08-02,128.3513,128.3513,125.8103,125.8103,266059.0
2022-08-03,122.2184,126.1088,117.8433,122.2662,437324.0
2022-08-04,121.6835,122.1516,118.8081,119.3048,249503.0
2022-08-05,119.5723,121.7312,119.023,121.1485,202881.0
2022-08-06,119.5723,121.7312,119.023,121.1485,202881.0
2022-08-07,119.5723,121.7312,119.023,121.1485,202881.0
2022-08-08,121.1676,123.2597,121.1676,121.779,171523.0
2022-08-09,122.0943,123.9857,121.865,123.8329,158033.0
2022-08-10,124.8646,125.495,124.3583,124.8741,120157.0
2022-08-11,125.9631,127.0139,125.3995,126.5841,105201.0
2022-08-12,126.6223,128.9149,126.5841,128.8099,104792.0
2022-08-13,126.6223,128.9149,126.5841,128.8099,104792.0
2022-08-14,126.6223,128.9149,126.5841,128.8099,104792.0
2022-08-15,128.1985,129.7938,127.7256,129.5741,108408.0
2022-08-16,129.2302,131.3605,129.2063,131.1981,131761.0
2022-08-17,130.5771,131.5038,129.9562,131.1407,114314.0
2022-08-18,131.6566,131.6566,130.5007,131.5802,54609.0
2022-08-19,131.8477,131.8477,129.7843,130.2523,122488.0
2022-08-20,131.8477,131.8477,129.7843,130.2523,122488.0
2022-08-21,131.8477,131.8477,129.7843,130.2523,122488.0
2022-08-22,128.7621,129.192,126.2879,126.5172,151417.0
2022-08-23,126.393,127.3483,126.0969,126.1828,90002.0
2022-08-24,125.6001,126.3166,124.5971,125.8294,163366.0
2022-08-25,125.8294,127.888,125.6205,127.7877,108357.0
2022-08-26,127.9883,128.3609,127.3578,127.5298,143185.0
2022-08-27,127.9883,128.3609,127.3578,127.5298,143185.0
2022-08-28,127.9883,128.3609,127.3578,127.5298,143185.0
2022-08-29,126.5459,127.1716,124.8168,126.0969,138255.0
2022-08-30,125.753,126.479,124.5063,124.7499,130687.0
2022-08-31,124.2532,124.8168,123.1833,123.6036,146715.0
2022-09-01,123.6227,124.5398,123.2827,123.7564,154837.0
2022-09-02,124.6926,125.944,122.3904,123.1833,117090.0
2022-09-03,124.6926,125.944,122.3904,123.1833,117090.0
2022-09-04,124.6926,125.944,122.3904,123.1833,117090.0
2022-09-05,124.6926,125.944,122.3904,123.1833,117090.0
2022-09-06,124.0717,124.9696,122.8107,123.1355,159565.0
2022-09-07,123.2406,125.7004,123.2406,125.5142,100730.0
2022-09-08,124.6066,126.6605,124.3392,126.479,120134.0
2022-09-09,126.3644,127.9215,125.7625,126.6127,77417.0
2022-09-10,126.3644,127.9215,125.7625,126.6127,77417.0
2022-09-11,126.3644,127.9215,125.7625,126.6127,77417.0
2022-09-12,127.1095,128.5424,127.1095,128.3131,128621.0
2022-09-13,127.0044,127.8508,126.5506,127.0235,154794.0
2022-09-14,126.8229,128.2463,126.5793,128.1985,240516.0
2022-09-15,127.8719,131.5512,127.0458,131.4263,331610.0
2022-09-16,130.7731,131.4936,128.8903,130.5809,463518.0
2022-09-17,130.7731,131.4936,128.8903,130.5809,463518.0
2022-09-18,130.7731,131.4936,128.8903,130.5809,463518.0
2022-09-19,129.9565,132.8769,129.7116,132.6944,224354.0
2022-09-20,132.0892,132.0892,129.5915,130.7731,247403.0
2022-09-21,131.3879,131.8826,128.285,128.5444,170992.0
2022-09-22,128.8326,128.8326,126.3253,127.3724,205475.0
2022-09-23,126.1427,127.8623,126.1427,126.9881,207154.0
2022-09-24,126.1427,127.8623,126.1427,126.9881,207154.0
2022-09-25,126.1427,127.8623,126.1427,126.9881,207154.0
2022-09-26,126.0083,126.5174,122.1561,122.6652,301744.0
2022-09-27,122.7709,124.5096,121.6373,124.3655,197093.0
2022-09-28,125.0284,127.2091,124.5385,125.7969,203290.0
2022-09-29,125.3166,125.3934,123.4914,124.8747,292907.0
2022-09-30,125.1629,126.3925,122.7805,123.0975,195306.0
2022-10-01,125.1629,126.3925,122.7805,123.0975,195306.0
2022-10-02,125.1629,126.3925,122.7805,123.0975,195306.0
2022-10-03,123.9044,126.258,122.1561,126.1043,123691.0
2022-10-04,126.7768,129.8701,126.7768,129.8124,171223.0
2022-10-05,128.3618,129.726,128.3618,128.3907,135687.0
2022-10-06,127.9392,129.1208,127.5933,129.0343,120674.0
2022-10-07,129.1496,129.1496,126.6711,127.7278,316845.0
2022-10-08,129.1496,129.1496,126.6711,127.7278,316845.0
2022-10-09,129.1496,129.1496,126.6711,127.7278,316845.0
2022-10-10,128.4291,129.9325,128.4291,129.5434,146154.0
2022-10-11,129.5434,131.849,129.0439,129.5434,228120.0
2022-10-12,129.9085,131.0757,128.8614,129.4378,126490.0
2022-10-13,128.0544,136.1335,127.8143,135.4899,126195.0
2022-10-14,136.7963,136.902,132.5791,134.0873,140416.0
2022-10-15,136.7963,136.902,132.5791,134.0873,140416.0
2022-10-16,136.7963,136.902,132.5791,134.0873,140416.0
2022-10-17,135.2113,135.9606,133.7415,134.9135,161647.0
2022-10-18,136.1623,137.4111,135.4418,136.4601,132967.0
2022-10-19,136.1239,137.3055,134.7502,136.364,136042.0
2022-10-20,135.0383,135.0383,126.0275,127.2187,418513.0
2022-10-21,127.8911,128.8806,126.6375,128.0929,373143.0
2022-10-22,127.8911,128.8806,126.6375,128.0929,373143.0
2022-10-23,127.8911,128.8806,126.6375,128.0929,373143.0
2022-10-24,129.0823,130.5665,129.0823,129.774,171216.0
2022-10-25,129.1784,131.2822,128.4723,131.1285,149164.0
2022-10-26,132.0027,133.4533,131.5896,133.4341,187784.0
2022-10-27,134.4043,135.3842,133.6742,134.779,103795.0
2022-10-28,135.4706,139.5726,135.3842,139.4765,175146.0
2022-10-29,135.4706,139.5726,135.3842,139.4765,175146.0
2022-10-30,135.4706,139.5726,135.3842,139.4765,175146.0
2022-10-31,138.8233,140.9175,138.3334,140.7254,218478.0
2022-11-01,141.0808,141.8493,136.9116,137.6129,211767.0
2022-11-02,136.5081,137.6321,132.483,135.9702,226097.0
2022-11-03,135.4899,137.0029,133.5349,135.3746,125928.0
2022-11-04,136.5177,138.7753,136.1623,138.6504,131316.0
2022-11-05,136.5177,138.7753,136.1623,138.6504,131316.0
2022-11-06,136.5177,138.7753,136.1623,138.6504,131316.0
2022-11-07,137.6801,138.1508,134.7213,135.8453,162541.0
2022-11-08,135.7204,137.6513,134.656,135.1248,158146.0
2022-11-09,134.5868,134.9375,130.3408,130.8211,106408.0
2022-11-10,134.3755,135.5571,132.7712,135.4995,167919.0
2022-11-11,137.4784,138.074,133.9816,134.6541,261956.0
2022-11-12,137.4784,138.074,133.9816,134.6541,261956.0
2022-11-13,137.4784,138.074,133.9816,134.6541,261956.0
2022-11-14,134.6925,136.585,134.4298,134.7309,153793.0
2022-11-15,135.9606,135.9606,132.3677,133.0786,139635.0
2022-11-16,133.1747,135.9317,132.5695,135.9029,176587.0
2022-11-17,135.2497,137.3727,135.2497,137.171,160911.0
2022-11-18,137.3727,138.612,135.1969,136.9308,172313.0
2022-11-19,137.3727,138.612,135.1969,136.9308,172313.0
2022-11-20,137.3727,138.612,135.1969,136.9308,172313.0
2022-11-21,136.9308,139.4285,136.9308,138.4775,132276.0
2022-11-22,138.6984,139.7743,138.0932,139.198,98142.0
2022-11-23,139.3324,140.1298,138.929,139.9377,98657.0
2022-11-24,139.3324,140.1298,138.929,139.9377,98657.0
2022-11-25,140.0145,141.7437,140.0145,141.6668,42394.0
2022-11-26,140.0145,141.7437,140.0145,141.6668,42394.0
2022-11-27,140.0145,141.7437,140.0145,141.6668,42394.0
2022-11-28,141.0232,141.8878,139.3228,139.3228,84097.0
2022-11-29,138.9578,140.735,138.9578,140.1586,77230.0
2022-11-30,139.5822,141.5804,137.7426,141.5035,135949.0
2022-12-01,142.3008,142.4161,139.4573,139.7647,121059.0
2022-12-02,139.1403,140.5813,138.684,140.2451,108216.0
2022-12-03,139.1403,140.5813,138.684,140.2451,108216.0
2022-12-04,139.1403,140.5813,138.684,140.2451,108216.0
2022-12-05,138.929,139.3372,135.2833,136.8252,162316.0
2022-12-06,136.8059,138.2661,136.2007,138.0548,215489.0
2022-12-07,137.3247,138.3622,135.1728,135.3265,103617.0
2022-12-08,136.0086,137.0173,135.0095,135.8357,91132.0
2022-12-09,135.5379,135.8837,133.5301,133.8471,130719.0
2022-12-10,135.5379,135.8837,133.5301,133.8471,130719.0
2022-12-11,135.5379,135.8837,133.5301,133.8471,130719.0
2022-12-12,133.6454,133.6454,131.7433,132.8673,226859.0
2022-12-13,134.8078,135.2017,132.4158,133.1267,227795.0
2022-12-14,133.1943,134.2041,131.8028,133.3972,173672.0
2022-12-15,132.4406,132.4406,128.7107,129.0875,183242.0
2022-12-16,127.899,129.5514,126.894,129.3774,675082.0
2022-12-17,127.899,129.5514,126.894,129.3774,675082.0
2022-12-18,127.899,129.5514,126.894,129.3774,675082.0
2022-12-19,129.503,131.6482,129.4837,130.6336,198027.0
2022-12-20,131.4743,132.315,129.8992,129.9669,179123.0
2022-12-21,131.0684,133.4165,130.8269,132.7208,183214.0
2022-12-22,132.199,132.6338,130.4114,131.5129,160946.0
2022-12-23,131.8608,132.7885,131.2231,132.7595,72914.0
2022-12-24,131.8608,132.7885,131.2231,132.7595,72914.0
2022-12-25,131.8608,132.7885,131.2231,132.7595,72914.0
2022-12-26,131.8608,132.7885,131.2231,132.7595,72914.0
2022-12-27,132.7401,133.2716,131.6772,132.9527,96713.0
2022-12-28,132.9237,133.3779,130.6626,130.6626,79005.0
2022-12-29,131.0781,132.8464,131.0781,131.9768,97066.0
2022-12-30,131.484,131.5951,129.8026,130.5756,104967.0
2022-12-31,131.484,131.5951,129.8026,130.5756,104967.0
2023-01-01,131.484,131.5951,129.8026,130.5756,104967.0
2023-01-02,131.484,131.5951,129.8026,130.5756,104967.0
2023-01-03,130.8752,131.4936,129.8799,131.3197,119409.0
2023-01-04,132.0058,132.6145,129.9475,131.0008,125634.0
2023-01-05,130.5756,131.8995,129.5465,131.0491,161231.0
2023-01-06,132.3633,134.3152,132.3633,133.6774,85716.0
2023-01-07,132.3633,134.3152,132.3633,133.6774,85716.0
2023-01-08,132.3633,134.3152,132.3633,133.6774,85716.0
2023-01-09,133.1073,133.1943,130.3775,130.4017,115503.0
2023-01-10,131.0008,131.8981,129.9765,130.8752,104962.0
2023-01-11,130.8752,132.0831,129.8509,130.0925,136853.0
2023-01-12,131.0298,131.6965,128.7976,131.455,121575.0
2023-01-13,131.1264,132.344,129.7398,131.8125,89717.0
2023-01-14,131.1264,132.344,129.7398,131.8125,89717.0
2023-01-15,131.1264,132.344,129.7398,131.8125,89717.0
2023-01-16,131.1264,132.344,129.7398,131.8125,89717.0
2023-01-17,132.6242,132.6242,128.1599,128.8073,187545.0
2023-01-18,128.3628,129.6866,126.6911,126.952,131284.0
2023-01-19,125.7828,125.7828,121.9514,124.0821,428306.0
2023-01-20,124.285,125.377,122.1109,125.1644,244304.0
2023-01-21,124.285,125.377,122.1109,125.1644,244304.0
2023-01-22,124.285,125.377,122.1109,125.1644,244304.0
2023-01-23,125.8504,126.9907,125.0194,125.9374,283072.0
2023-01-24,125.5316,128.5802,125.4446,127.3772,130076.0
2023-01-25,127.1743,129.0972,127.126,128.9812,134315.0
2023-01-26,129.4161,130.3244,128.3445,130.2857,101531.0
2023-01-27,130.4983,130.6288,128.6237,128.643,120737.0
2023-01-28,130.4983,130.6288,128.6237,128.643,120737.0
2023-01-29,130.4983,130.6288,128.6237,128.643,120737.0
2023-01-30,128.5947,130.3969,128.5657,128.759,108782.0
2023-01-31,129.4257,130.1311,128.4767,130.0442,135275.0
2023-02-01,128.8073,130.0635,127.783,128.3338,262564.0
2023-02-02,128.3821,133.518,123.9083,133.088,527706.0
2023-02-03,133.6001,138.9727,131.9671,137.6006,348924.0
2023-02-04,133.6001,138.9727,131.9671,137.6006,348924.0
2023-02-05,133.6001,138.9727,131.9671,137.6006,348924.0
2023-02-06,137.4557,138.8471,135.4941,138.7988,171363.0
2023-02-07,138.248,143.5095,138.0354,143.2051,208319.0
2023-02-08,142.4804,143.7656,140.2096,140.2869,118619.0
2023-02-09,141.1662,141.6687,135.9676,136.6826,171422.0
2023-02-10,136.5957,138.5379,136.4507,138.0065,196855.0
2023-02-11,136.5957,138.5379,136.4507,138.0065,196855.0
2023-02-12,136.5957,138.5379,136.4507,138.0065,196855.0
2023-02-13,137.8518,139.8811,136.4314,139.0307,115018.0
2023-02-14,138.8471,139.1612,136.8469,137.2817,127182.0
2023-02-15,136.7599,138.2374,136.7599,137.7359,118393.0
2023-02-16,136.4604,137.9017,135.8226,137.5426,138338.0
2023-02-17,137.4847,139.4028,137.4847,138.219,107081.0
2023-02-18,137.4847,139.4028,137.4847,138.219,107081.0
2023-02-19,137.4847,139.4028,137.4847,138.219,107081.0
2023-02-20,137.4847,139.4028,137.4847,138.219,107081.0
2023-02-21,137.9291,138.0838,135.5037,137.0981,98137.0
2023-02-22,136.9532,137.6006,134.895,136.0739,123123.0
2023-02-23,136.1125,136.5715,133.5083,135.6004,180740.0
2023-02-24,135.3298,135.4941,132.5759,134.6437,254170.0
2023-02-25,135.3298,135.4941,132.5759,134.6437,254170.0
2023-02-26,135.3298,135.4941,132.5759,134.6437,254170.0
2023-02-27,135.6294,136.8952,134.2041,135.2912,219536.0
2023-02-28,135.1366,136.5377,134.4408,134.779,233570.0
2023-03-01,133.8417,136.3831,133.8417,136.2478,126011.0
2023-03-02,135.3395,135.4554,132.4309,133.4069,121316.0
2023-03-03,133.6485,133.6485,131.8125,132.7015,116101.0
2023-03-04,133.6485,133.6485,131.8125,132.7015,116101.0
2023-03-05,133.6485,133.6485,131.8125,132.7015,116101.0
2023-03-06,132.3536,133.2426,131.0684,131.31,198932.0
2023-03-07,131.2907,131.9864,130.1698,131.0974,150027.0
2023-03-08,131.0878,131.339,127.7637,129.1938,129518.0
2023-03-09,129.1165,129.8709,126.3916,127.0487,129122.0
2023-03-10,125.8891,127.3192,124.285,125.2417,153395.0
2023-03-11,125.8891,127.3192,124.285,125.2417,153395.0
2023-03-12,125.8891,127.3192,124.285,125.2417,153395.0
2023-03-13,123.0675,123.9565,120.0333,122.4394,192067.0
2023-03-14,125.3569,126.4558,123.9273,126.3391,200185.0
2023-03-15,121.1945,124.433,120.115,122.1865,221333.0
2023-03-16,121.5446,124.8998,120.8542,123.7425,186262.0
2023-03-17,122.7603,122.7603,116.5265,118.2284,415618.0
2023-03-18,122.7603,122.7603,116.5265,118.2284,415618.0
2023-03-19,122.7603,122.7603,116.5265,118.2284,415618.0
2023-03-20,118.8508,124.1996,118.8508,122.7311,190501.0
2023-03-21,124.8123,126.13,124.2968,124.9193,164635.0
2023-03-22,124.8609,124.8609,120.7764,120.8347,102320.0
2023-03-23,120.9514,121.1167,117.9561,118.3451,165834.0
2023-03-24,117.1197,120.0178,116.7696,119.94,138273.0
2023-03-25,117.1197,120.0178,116.7696,119.94,138273.0
2023-03-26,117.1197,120.0178,116.7696,119.94,138273.0
2023-03-27,121.5933,121.8753,119.9303,120.5624,154475.0
2023-03-28,120.2706,122.2935,120.1637,121.7489,146352.0
2023-03-29,122.8867,123.9613,122.2837,123.266,262513.0
2023-03-30,123.7036,124.6956,123.159,124.5886,156861.0
2023-03-31,125.6681,126.1835,124.822,124.9679,202367.0
2023-04-01,125.6681,126.1835,124.822,124.9679,202367.0
2023-04-02,125.6681,126.1835,124.822,124.9679,202367.0
2023-04-03,124.8804,126.5336,124.715,125.5417,136817.0
2023-04-04,126.2321,126.2321,123.0034,124.1899,141992.0
2023-04-05,123.9954,124.8512,123.8495,124.0051,201531.0
2023-04-06,124.54,125.7945,124.3844,125.3958,175584.0
2023-04-07,124.54,125.7945,124.3844,125.3958,175584.0
2023-04-08,124.54,125.7945,124.3844,125.3958,175584.0
2023-04-09,124.54,125.7945,124.3844,125.3958,175584.0
2023-04-10,124.715,126.9226,124.715,126.7379,140141.0
2023-04-11,127.3408,127.3797,125.8237,125.989,78801.0
2023-04-12,126.8059,126.8059,124.647,124.8998,103397.0
2023-04-13,124.5692,125.352,122.9062,124.7345,122739.0
2023-04-14,125.4639,125.6584,121.4182,121.7002,200910.0
2023-04-15,125.4639,125.6584,121.4182,121.7002,200910.0
2023-04-16,125.4639,125.6584,121.4182,121.7002,200910.0
2023-04-17,121.6711,122.7895,120.7472,122.7311,201238.0
2023-04-18,122.7311,124.0148,121.7489,123.9078,177687.0
2023-04-19,124.6275,125.2402,124.1218,125.1721,92755.0
2023-04-20,124.1412,124.2677,120.5332,121.2432,343298.0
2023-04-21,121.3501,121.3501,117.4649,117.8783,233825.0
2023-04-22,121.3501,121.3501,117.4649,117.8783,233825.0
2023-04-23,121.3501,121.3501,117.4649,117.8783,233825.0
2023-04-24,117.9755,119.0842,115.8068,116.4973,192745.0
2023-04-25,115.5345,116.2055,114.6203,114.6495,212311.0
2023-04-26,114.1924,115.447,112.899,113.3561,302172.0
2023-04-27,113.4047,116.3952,112.3738,115.7874,229526.0
2023-04-28,115.9819,117.3239,115.7776,116.2736,331180.0
2023-04-29,115.9819,117.3239,115.7776,116.2736,331180.0
2023-04-30,115.9819,117.3239,115.7776,116.2736,331180.0
2023-05-01,116.225,118.2673,116.0256,116.2736,265363.0
2023-05-02,115.7582,116.1812,112.0918,113.6284,360350.0
2023-05-03,114.7954,119.6093,114.7954,117.7324,372468.0
2023-05-04,116.2542,116.7453,112.6267,114.4161,313551.0
2023-05-05,115.9819,117.4601,114.5134,115.7679,193192.0
2023-05-06,115.9819,117.4601,114.5134,115.7679,193192.0
2023-05-07,115.9819,117.4601,114.5134,115.7679,193192.0
2023-05-08,116.5556,117.0516,115.0191,116.8766,146247.0
2023-05-09,116.2444,118.2186,115.8895,117.003,137425.0
2023-05-10,117.5184,117.5184,115.0385,116.6723,117937.0
2023-05-11,116.3222,116.8377,115.2817,116.1277,107869.0
2023-05-12,116.9349,117.7518,114.9559,116.5751,133189.0
2023-05-13,116.9349,117.7518,114.9559,116.5751,133189.0
2023-05-14,116.9349,117.7518,114.9559,116.5751,133189.0
2023-05-15,117.0419,117.2267,115.8506,116.8863,109895.0
2023-05-16,116.5459,117.003,115.622,116.3222,100489.0
2023-05-17,116.7015,117.2607,115.7096,116.8863,179809.0
2023-05-18,114.3869,116.3222,112.8504,116.2347,188201.0
2023-05-19,117.2267,117.3677,115.4859,115.8263,105150.0
2023-05-20,117.2267,117.3677,115.4859,115.8263,105150.0
2023-05-21,117.2267,117.3677,115.4859,115.8263,105150.0
2023-05-22,115.5151,115.9616,113.784,114.9996,155118.0
2023-05-23,114.8732,115.8943,113.3172,113.9882,203650.0
2023-05-24,113.57,113.6916,110.7595,111.1777,224416.0
2023-05-25,110.8275,111.095,108.3794,108.795,169300.0
2023-05-26,108.6783,110.176,107.9927,109.2326,186298.0
2023-05-27,108.6783,110.176,107.9927,109.2326,186298.0
2023-05-28,108.6783,110.176,107.9927,109.2326,186298.0
2023-05-29,108.6783,110.176,107.9927,109.2326,186298.0
2023-05-30,109.1062,110.7984,108.8436,110.4969,162461.0
2023-05-31,110.0593,111.2846,108.0948,108.3963,290322.0
2023-06-01,108.513,109.4417,107.7252,109.0965,143059.0
2023-06-02,109.8745,112.1161,109.5927,111.9557,164207.0
2023-06-03,109.8745,112.1161,109.5927,111.9557,164207.0
2023-06-04,109.8745,112.1161,109.5927,111.9557,164207.0
2023-06-05,111.1777,111.8098,109.4709,109.7286,127331.0
2023-06-06,109.3882,111.0415,109.3882,110.7595,138079.0
2023-06-07,110.8762,113.1908,110.3316,112.7337,170843.0
2023-06-08,112.2571,113.5992,110.7352,111.1485,77983.0
2023-06-09,111.1874,112.6559,111.1874,112.4419,228937.0
2023-06-10,111.1874,112.6559,111.1874,112.4419,228937.0
2023-06-11,111.1874,112.6559,111.1874,112.4419,228937.0
2023-06-12,112.6267,112.9525,111.0746,111.3041,152248.0
2023-06-13,111.129,113.0935,111.0512,111.3041,190784.0
2023-06-14,111.3235,111.9022,109.3785,109.8259,179635.0
2023-06-15,109.728,111.8731,109.728,111.4911,141792.0
2023-06-16,112.2454,113.411,111.6674,112.9408,386839.0
2023-06-17,112.2454,113.411,111.6674,112.9408,386839.0
2023-06-18,112.2454,113.411,111.6674,112.9408,386839.0
2023-06-19,112.2454,113.411,111.6674,112.9408,386839.0
2023-06-20,112.5392,112.6421,110.7173,111.5989,173197.0
2023-06-21,111.6674,111.6674,109.6986,111.5499,169189.0
2023-06-22,112.1866,112.1866,109.6496,110.0218,156821.0
2023-06-23,109.5418,110.0512,107.7493,108.1509,375392.0
2023-06-24,109.5418,110.0512,107.7493,108.1509,375392.0
2023-06-25,109.5418,110.0512,107.7493,108.1509,375392.0
2023-06-26,108.5035,109.2823,107.5975,109.0227,146887.0
2023-06-27,108.9639,110.4332,108.6358,109.532,119167.0
2023-06-28,109.2186,109.2186,106.8971,107.9942,237424.0
2023-06-29,108.4741,109.8455,108.4741,109.6888,131420.0
2023-06-30,110.11,111.4421,109.9557,110.7173,230446.0
2023-07-01,110.11,111.4421,109.9557,110.7173,230446.0
2023-07-02,110.11,111.4421,109.9557,110.7173,230446.0
2023-07-03,110.3353,111.4908,110.3157,110.8544,65144.0
2023-07-04,110.3353,111.4908,110.3157,110.8544,65144.0
2023-07-05,109.7965,109.7965,107.7199,108.4937,222263.0
2023-07-06,109.532,110.5067,108.2224,110.2373,211372.0
2023-07-07,109.9043,111.6968,109.8749,110.7859,257652.0
2023-07-08,109.9043,111.6968,109.8749,110.7859,257652.0
2023-07-09,109.9043,111.6968,109.8749,110.7859,257652.0
2023-07-10,110.1492,111.9417,109.4635,109.5418,158107.0
2023-07-11,109.532,110.6879,109.4024,109.5614,101882.0
2023-07-12,110.3059,110.3157,108.9639,109.2382,202215.0
2023-07-13,108.5623,109.5027,108.2782,108.5231,135108.0
2023-07-14,108.4937,108.6406,106.4832,107.4064,213184.0
2023-07-15,108.4937,108.6406,106.4832,107.4064,213184.0
2023-07-16,108.4937,108.6406,106.4832,107.4064,213184.0
2023-07-17,107.5338,109.4341,107.5338,108.4937,150920.0
2023-07-18,108.1803,110.2471,108.1803,109.0423,154563.0
2023-07-19,109.3361,110.3157,108.9835,109.8651,110146.0
2023-07-20,110.0512,110.7712,109.581,110.1687,207581.0
2023-07-21,110.2961,110.5704,108.0725,108.2195,190803.0
2023-07-22,110.2961,110.5704,108.0725,108.2195,190803.0
2023-07-23,110.2961,110.5704,108.0725,108.2195,190803.0
2023-07-24,108.0725,111.1679,107.6562,111.0503,264372.0
2023-07-25,110.9132,111.834,109.9532,110.0414,178348.0
2023-07-26,110.5312,112.7253,110.5312,111.9221,154948.0
2023-07-27,112.0984,112.5882,110.6095,111.1483,169346.0
2023-07-28,112.1768,112.3825,110.7468,110.972,132892.0
2023-07-29,112.1768,112.3825,110.7468,110.972,132892.0
2023-07-30,112.1768,112.3825,110.7468,110.972,132892.0
2023-07-31,110.7956,112.8527,110.4234,111.1581,181754.0
2023-08-01,110.9328,112.0103,110.4528,111.0797,131500.0
2023-08-02,110.1785,111.9417,109.8161,111.3344,214263.0
2023-08-03,110.1785,111.0601,107.9648,109.0227,261543.0
2023-08-04,108.6798,110.6291,108.0627,110.0414,216457.0
2023-08-05,108.6798,110.6291,108.0627,110.0414,216457.0
2023-08-06,108.6798,110.6291,108.0627,110.0414,216457.0
2023-08-07,110.4234,112.5598,109.9141,111.2364,228145.0
2023-08-08,110.0512,110.8152,109.2382,109.679,137058.0
2023-08-09,109.1206,109.8749,107.9256,108.6113,104518.0
2023-08-10,108.4546,109.7475,107.8668,108.288,102798.0
2023-08-11,108.2391,108.8268,106.9167,107.0342,157112.0
2023-08-12,108.2391,108.8268,106.9167,107.0342,157112.0
2023-08-13,108.2391,108.8268,106.9167,107.0342,157112.0
2023-08-14,107.1616,108.2097,105.4768,107.7395,223190.0
