,UVE US Equity,UVE US Equity,UVE US Equity,UVE US Equity,UVE US Equity
2021-05-29,11.9149,12.0942,11.7697,12.043,169147.0
2021-05-30,11.9149,12.0942,11.7697,12.043,169147.0
2021-05-31,11.9149,12.0942,11.7697,12.043,169147.0
2021-06-01,12.043,12.0771,11.9405,11.9576,179909.0
2021-06-02,11.9917,12.0942,11.8892,12.0259,162867.0
2021-06-03,11.9661,12.0208,11.7867,11.8038,117764.0
2021-06-04,11.8551,11.9832,11.7611,11.9319,162129.0
2021-06-05,11.8551,11.9832,11.7611,11.9319,162129.0
2021-06-06,11.8551,11.9832,11.7611,11.9319,162129.0
2021-06-07,12.0259,12.1369,11.9063,11.9917,154716.0
2021-06-08,12.0003,12.1369,11.949,12.0515,154493.0
2021-06-09,12.0601,12.1241,11.9149,12.0515,206927.0
2021-06-10,12.0771,12.1796,12.0174,12.0259,121459.0
2021-06-11,12.043,12.1455,12.0088,12.0515,114038.0
2021-06-12,12.043,12.1455,12.0088,12.0515,114038.0
2021-06-13,12.043,12.1455,12.0088,12.0515,114038.0
2021-06-14,12.0174,12.1711,11.9832,12.154,147367.0
2021-06-15,12.1455,12.3633,12.0857,12.265,160133.0
2021-06-16,12.2907,12.2992,12.1198,12.1711,106922.0
2021-06-17,12.2138,12.2223,11.9063,11.9234,161225.0
2021-06-18,11.7099,11.8636,11.4963,11.5049,290682.0
2021-06-19,11.7099,11.8636,11.4963,11.5049,290682.0
2021-06-20,11.7099,11.8636,11.4963,11.5049,290682.0
2021-06-21,11.5988,11.8295,11.4921,11.6757,190105.0
2021-06-22,11.6757,11.9319,11.5818,11.8465,157465.0
2021-06-23,11.8551,11.8551,11.744,11.744,193605.0
2021-06-24,11.8038,11.9576,11.7013,11.9063,190856.0
2021-06-25,11.9319,12.0601,11.8722,11.9746,644804.0
2021-06-26,11.9319,12.0601,11.8722,11.9746,644804.0
2021-06-27,11.9319,12.0601,11.8722,11.9746,644804.0
2021-06-28,11.9746,11.9746,11.744,11.8295,151114.0
2021-06-29,11.8978,12.043,11.727,11.7867,123219.0
2021-06-30,11.7867,11.949,11.7355,11.8551,169880.0
2021-07-01,11.9234,12.043,11.791,12.0088,110445.0
2021-07-02,12.043,12.043,11.7611,11.8124,93847.0
2021-07-03,12.043,12.043,11.7611,11.8124,93847.0
2021-07-04,12.043,12.043,11.7611,11.8124,93847.0
2021-07-05,12.043,12.043,11.7611,11.8124,93847.0
2021-07-06,11.8124,11.8465,11.5391,11.6757,138140.0
2021-07-07,11.6245,11.9149,11.5391,11.6159,137837.0
2021-07-08,11.4622,11.522,11.2059,11.317,189341.0
2021-07-09,11.4366,11.5557,11.3597,11.5049,103984.0
2021-07-10,11.4366,11.5557,11.3597,11.5049,103984.0
2021-07-11,11.4366,11.5557,11.3597,11.5049,103984.0
2021-07-12,11.4622,11.6757,11.4451,11.6757,173199.0
2021-07-13,11.6074,11.727,11.5049,11.7013,181483.0
2021-07-14,11.7099,11.7782,11.5647,11.6843,156359.0
2021-07-15,11.5988,11.7953,11.5476,11.7099,83782.0
2021-07-16,11.7953,11.8295,11.6757,11.727,201119.0
2021-07-17,11.7953,11.8295,11.6757,11.727,201119.0
2021-07-18,11.7953,11.8295,11.6757,11.727,201119.0
2021-07-19,11.6501,11.6843,11.2145,11.3084,204584.0
2021-07-20,11.4024,11.6865,11.3939,11.4109,199157.0
2021-07-21,11.5305,11.744,11.428,11.4878,98321.0
2021-07-22,11.4622,11.5519,11.1974,11.2316,125453.0
2021-07-23,11.2743,11.3511,11.1803,11.2914,114404.0
2021-07-24,11.2743,11.3511,11.1803,11.2914,114404.0
2021-07-25,11.2743,11.3511,11.1803,11.2914,114404.0
2021-07-26,11.2316,11.4963,11.2316,11.4622,157948.0
2021-07-27,11.4195,11.4793,11.2273,11.3341,129325.0
2021-07-28,11.4195,11.5818,11.223,11.5049,173369.0
2021-07-29,11.7483,12.1369,11.6089,11.9832,242309.0
2021-07-30,11.9789,12.3115,11.9227,12.2337,190331.0
2021-07-31,11.9789,12.3115,11.9227,12.2337,190331.0
2021-08-01,11.9789,12.3115,11.9227,12.2337,190331.0
2021-08-02,12.2683,12.3461,11.9227,12.0264,197396.0
2021-08-03,12.0264,12.1128,11.9157,12.0523,138944.0
2021-08-04,11.9918,12.1041,11.8795,12.0005,106457.0
2021-08-05,12.0523,12.1387,11.9659,12.1041,139230.0
2021-08-06,12.2337,12.3806,12.1819,12.3374,87929.0
2021-08-07,12.2337,12.3806,12.1819,12.3374,87929.0
2021-08-08,12.2337,12.3806,12.1819,12.3374,87929.0
2021-08-09,12.372,12.4238,12.2424,12.3374,136251.0
2021-08-10,12.3547,12.6571,12.3054,12.5966,135610.0
2021-08-11,12.6225,12.6397,12.4756,12.5966,105048.0
2021-08-12,12.6571,12.6571,12.3115,12.3893,69931.0
2021-08-13,12.3547,12.3979,12.2251,12.2683,74923.0
2021-08-14,12.3547,12.3979,12.2251,12.2683,74923.0
2021-08-15,12.3547,12.3979,12.2251,12.2683,74923.0
2021-08-16,12.156,12.2769,12.0955,12.1905,86958.0
2021-08-17,12.1733,12.3504,12.0955,12.3029,153295.0
2021-08-18,12.2337,12.3374,12.1214,12.156,148064.0
2021-08-19,12.0955,12.2078,11.8742,11.9832,115398.0
2021-08-20,11.9573,12.2078,11.9573,12.1041,112801.0
2021-08-21,11.9573,12.2078,11.9573,12.1041,112801.0
2021-08-22,11.9573,12.2078,11.9573,12.1041,112801.0
2021-08-23,12.1646,12.1646,11.9486,12.0005,81670.0
2021-08-24,12.0177,12.0782,11.8709,11.9227,104841.0
2021-08-25,11.8968,12.0782,11.8968,11.9227,120710.0
2021-08-26,11.9227,11.9659,11.7326,11.9659,101926.0
2021-08-27,11.9573,12.6484,11.9573,12.5448,205002.0
2021-08-28,11.9573,12.6484,11.9573,12.5448,205002.0
2021-08-29,11.9573,12.6484,11.9573,12.5448,205002.0
2021-08-30,12.562,12.562,12.1218,12.2251,105566.0
2021-08-31,12.1819,12.4238,12.0782,12.3029,99802.0
2021-09-01,12.3201,12.3201,11.8415,12.0264,137722.0
2021-09-02,12.0869,12.0869,11.845,11.8622,118727.0
2021-09-03,11.8363,11.902,11.6635,11.7931,133429.0
2021-09-04,11.8363,11.902,11.6635,11.7931,133429.0
2021-09-05,11.8363,11.902,11.6635,11.7931,133429.0
2021-09-06,11.8363,11.902,11.6635,11.7931,133429.0
2021-09-07,11.7758,11.7758,11.4734,11.4907,103345.0
2021-09-08,11.4907,11.6981,11.4562,11.6635,113370.0
2021-09-09,11.6981,11.8882,11.6117,11.6894,123257.0
2021-09-10,11.7413,11.7413,11.603,11.6203,88626.0
2021-09-11,11.7413,11.7413,11.603,11.6203,88626.0
2021-09-12,11.7413,11.7413,11.603,11.6203,88626.0
2021-09-13,11.6981,11.7931,11.6462,11.6808,70724.0
2021-09-14,11.724,11.724,11.4216,11.5685,187332.0
2021-09-15,11.5598,11.6635,11.3266,11.3525,140179.0
2021-09-16,11.3525,11.4216,10.9551,11.1279,164941.0
2021-09-17,11.2056,11.3179,11.0415,11.2229,523117.0
2021-09-18,11.2056,11.3179,11.0415,11.2229,523117.0
2021-09-19,11.2056,11.3179,11.0415,11.2229,523117.0
2021-09-20,11.1624,11.1797,10.9292,11.1538,134624.0
2021-09-21,11.2402,11.2402,10.9032,10.9119,87681.0
2021-09-22,10.9464,11.2747,10.9464,11.1365,81050.0
2021-09-23,11.1797,11.4562,11.0933,11.1192,117962.0
2021-09-24,11.1365,11.3007,11.1365,11.2402,90053.0
2021-09-25,11.1365,11.3007,11.1365,11.2402,90053.0
2021-09-26,11.1365,11.3007,11.1365,11.2402,90053.0
2021-09-27,11.3439,11.5253,11.3093,11.3352,132347.0
2021-09-28,11.3439,11.3957,11.1883,11.2661,141583.0
2021-09-29,11.292,11.3611,11.1451,11.3093,92975.0
2021-09-30,11.3439,11.4389,11.2143,11.2661,106961.0
2021-10-01,11.2315,11.2618,10.9983,11.2143,224550.0
2021-10-02,11.2315,11.2618,10.9983,11.2143,224550.0
2021-10-03,11.2315,11.2618,10.9983,11.2143,224550.0
2021-10-04,11.2315,11.4562,11.1883,11.2229,264768.0
2021-10-05,11.197,11.6117,11.197,11.5426,240211.0
2021-10-06,11.4216,11.4562,11.2143,11.3871,150388.0
2021-10-07,11.4303,11.7413,11.4303,11.7154,161761.0
2021-10-08,11.7326,11.9054,11.629,11.845,96163.0
2021-10-09,11.7326,11.9054,11.629,11.845,96163.0
2021-10-10,11.7326,11.9054,11.629,11.845,96163.0
2021-10-11,11.8277,11.8622,11.7413,11.7845,91281.0
2021-10-12,11.7758,11.8363,11.7067,11.724,74498.0
2021-10-13,11.7154,11.7499,11.521,11.724,72998.0
2021-10-14,11.7672,11.9054,11.6894,11.7672,76040.0
2021-10-15,11.9314,11.94,11.6894,11.6894,125463.0
2021-10-16,11.9314,11.94,11.6894,11.6894,125463.0
2021-10-17,11.9314,11.94,11.6894,11.6894,125463.0
2021-10-18,11.6635,11.7067,11.5858,11.5858,61732.0
2021-10-19,11.6549,11.7067,11.5598,11.6117,87582.0
2021-10-20,11.629,11.7413,11.5771,11.6981,142416.0
2021-10-21,11.7499,11.819,11.6808,11.7672,103784.0
2021-10-22,11.8018,11.8209,11.6635,11.6722,65402.0
2021-10-23,11.8018,11.8209,11.6635,11.6722,65402.0
2021-10-24,11.8018,11.8209,11.6635,11.6722,65402.0
2021-10-25,11.6722,11.8709,11.5728,11.8277,129082.0
2021-10-26,11.819,11.8795,11.6981,11.7154,143414.0
2021-10-27,11.6981,11.7758,11.5944,11.6635,150973.0
2021-10-28,11.9486,12.7176,11.9227,12.6052,323969.0
2021-10-29,12.6398,13.0199,12.5102,12.7608,174921.0
2021-10-30,12.6398,13.0199,12.5102,12.7608,174921.0
2021-10-31,12.6398,13.0199,12.5102,12.7608,174921.0
2021-11-01,12.8644,12.8731,12.6484,12.7089,130256.0
2021-11-02,12.7003,12.8472,12.4924,12.5966,96056.0
2021-11-03,12.5188,13.0977,12.34,13.0891,97936.0
2021-11-04,13.0545,13.2446,12.7867,12.8644,125414.0
2021-11-05,12.8644,13.2359,12.8644,13.1927,146427.0
2021-11-06,12.8644,13.2359,12.8644,13.1927,146427.0
2021-11-07,12.8644,13.2359,12.8644,13.1927,146427.0
2021-11-08,13.3051,13.3396,13.1495,13.2273,78705.0
2021-11-09,13.2273,13.2835,13.0545,13.2187,79728.0
2021-11-10,13.1495,13.3483,13.0459,13.3051,81105.0
2021-11-11,13.3742,13.5556,13.2791,13.5124,75539.0
2021-11-12,13.5815,13.5988,13.4087,13.4778,67289.0
2021-11-13,13.5815,13.5988,13.4087,13.4778,67289.0
2021-11-14,13.5815,13.5988,13.4087,13.4778,67289.0
2021-11-15,13.4865,13.4865,13.2446,13.2705,121447.0
2021-11-16,13.426,13.5902,13.3223,13.3915,104137.0
2021-11-17,13.331,13.376,13.0631,13.2705,91517.0
2021-11-18,13.3223,13.3223,12.9595,13.2878,129610.0
2021-11-19,13.1841,13.3396,13.0372,13.2187,110183.0
2021-11-20,13.1841,13.3396,13.0372,13.2187,110183.0
2021-11-21,13.1841,13.3396,13.0372,13.2187,110183.0
2021-11-22,13.2273,13.4346,13.1236,13.3915,105387.0
2021-11-23,13.4606,13.6506,13.4174,13.4865,108807.0
2021-11-24,13.521,13.6766,13.4951,13.5642,103050.0
2021-11-25,13.521,13.6766,13.4951,13.5642,103050.0
2021-11-26,13.4087,13.4087,12.9508,13.2878,113242.0
2021-11-27,13.4087,13.4087,12.9508,13.2878,113242.0
2021-11-28,13.4087,13.4087,12.9508,13.2878,113242.0
2021-11-29,13.3915,13.4778,13.0578,13.1495,121484.0
2021-11-30,13.0113,13.2273,12.9076,13.0199,175249.0
2021-12-01,13.2532,13.521,13.115,13.1409,179153.0
2021-12-02,13.1927,13.4433,13.1409,13.3915,106825.0
2021-12-03,13.3915,13.5383,13.3051,13.3742,98377.0
2021-12-04,13.3915,13.5383,13.3051,13.3742,98377.0
2021-12-05,13.3915,13.5383,13.3051,13.3742,98377.0
2021-12-06,13.6074,14.0481,13.5124,13.8234,164744.0
2021-12-07,13.9617,14.0481,13.7457,13.763,170927.0
2021-12-08,13.763,13.8985,13.6679,13.858,98492.0
2021-12-09,13.8052,14.034,13.682,13.6996,113158.0
2021-12-10,13.7172,13.8932,13.6881,13.8756,115149.0
2021-12-11,13.7172,13.8932,13.6881,13.8756,115149.0
2021-12-12,13.7172,13.8932,13.6881,13.8756,115149.0
2021-12-13,13.8756,14.6296,13.8756,14.4739,315340.0
2021-12-14,14.5443,14.8522,14.2767,14.6499,373660.0
2021-12-15,14.6763,15.257,14.5531,15.0194,422644.0
2021-12-16,15.0634,15.3714,14.7027,14.8258,263036.0
2021-12-17,14.8522,15.0722,14.6499,14.8786,1002461.0
2021-12-18,14.8522,15.0722,14.6499,14.8786,1002461.0
2021-12-19,14.8522,15.0722,14.6499,14.8786,1002461.0
2021-12-20,14.6851,14.8434,14.1395,14.5179,192753.0
2021-12-21,14.7379,14.8859,14.3947,14.4739,151196.0
2021-12-22,14.4563,14.5707,14.3463,14.5531,95189.0
2021-12-23,14.6147,14.9138,14.5267,14.8082,147017.0
2021-12-24,14.6147,14.9138,14.5267,14.8082,147017.0
2021-12-25,14.6147,14.9138,14.5267,14.8082,147017.0
2021-12-26,14.6147,14.9138,14.5267,14.8082,147017.0
2021-12-27,14.7203,14.905,14.5443,14.8874,123235.0
2021-12-28,14.9314,15.0458,14.7467,14.7906,102035.0
2021-12-29,14.7994,14.9138,14.5971,14.8082,117821.0
2021-12-30,14.861,14.8962,14.6059,14.7994,374683.0
2021-12-31,14.7379,15.0194,14.6763,14.9578,119785.0
2022-01-01,14.7379,15.0194,14.6763,14.9578,119785.0
2022-01-02,14.7379,15.0194,14.6763,14.9578,119785.0
2022-01-03,15.0458,15.2746,14.8918,14.9754,142364.0
2022-01-04,15.0018,15.4418,14.993,15.1778,358520.0
2022-01-05,15.257,15.6177,15.257,15.4594,178540.0
2022-01-06,15.5913,16.2952,15.4989,16.2776,227910.0
2022-01-07,16.2248,16.5416,16.0665,16.1281,358894.0
2022-01-08,16.2248,16.5416,16.0665,16.1281,358894.0
2022-01-09,16.2248,16.5416,16.0665,16.1281,358894.0
2022-01-10,16.3216,17.1399,16.1896,16.9375,395836.0
2022-01-11,17.0079,17.2454,16.5768,17.0255,230347.0
2022-01-12,16.9815,17.2367,16.6743,16.7528,268535.0
2022-01-13,16.8671,17.2807,16.8671,17.1047,129778.0
2022-01-14,17.0431,17.1353,16.8056,17.0519,165645.0
2022-01-15,17.0431,17.1353,16.8056,17.0519,165645.0
2022-01-16,17.0431,17.1353,16.8056,17.0519,165645.0
2022-01-17,17.0431,17.1353,16.8056,17.0519,165645.0
2022-01-18,17.0607,17.1487,16.6296,16.8671,220467.0
2022-01-19,16.8496,16.8496,16.0315,16.1281,213496.0
2022-01-20,16.1281,16.3542,15.7497,15.8113,180860.0
2022-01-21,15.7849,15.9521,15.301,15.301,320973.0
2022-01-22,15.7849,15.9521,15.301,15.301,320973.0
2022-01-23,15.7849,15.9521,15.301,15.301,320973.0
2022-01-24,15.3098,15.9345,15.301,15.7761,504116.0
2022-01-25,15.7761,15.7761,15.213,15.6265,253876.0
2022-01-26,15.6617,15.8738,15.4682,15.6529,233803.0
2022-01-27,15.5473,15.8289,14.9842,15.0282,188637.0
2022-01-28,15.0194,15.0546,14.5267,14.9842,208132.0
2022-01-29,15.0194,15.0546,14.5267,14.9842,208132.0
2022-01-30,15.0194,15.0546,14.5267,14.9842,208132.0
2022-01-31,14.9842,15.169,14.7643,15.169,258899.0
2022-02-01,15.169,15.1778,14.7467,15.0898,173456.0
2022-02-02,14.9754,15.1338,14.8258,15.081,130209.0
2022-02-03,15.1778,15.1778,14.8346,14.8962,150431.0
2022-02-04,14.8962,14.993,14.6323,14.8434,116169.0
2022-02-05,14.8962,14.993,14.6323,14.8434,116169.0
2022-02-06,14.8962,14.993,14.6323,14.8434,116169.0
2022-02-07,14.8698,15.0326,14.7994,14.9314,105436.0
2022-02-08,14.9666,15.4418,14.9666,15.4066,147258.0
2022-02-09,15.4066,15.4154,15.0722,15.1338,121590.0
2022-02-10,15.0282,15.1162,14.8962,15.037,197342.0
2022-02-11,12.5558,12.5558,10.6465,10.9368,1363656.0
2022-02-12,12.5558,12.5558,10.6465,10.9368,1363656.0
2022-02-13,12.5558,12.5558,10.6465,10.9368,1363656.0
2022-02-14,11.1392,11.1876,10.6465,10.9632,559191.0
2022-02-15,10.8312,11.3504,10.5673,11.236,508238.0
2022-02-16,11.2624,11.3855,11.0072,11.1304,429872.0
2022-02-17,11.0864,11.2096,10.9984,11.148,284250.0
2022-02-18,11.0072,11.2184,10.8752,11.0952,218666.0
2022-02-19,11.0072,11.2184,10.8752,11.0952,218666.0
2022-02-20,11.0072,11.2184,10.8752,11.0952,218666.0
2022-02-21,11.0072,11.2184,10.8752,11.0952,218666.0
2022-02-22,11.0864,11.236,10.928,11.06,204199.0
2022-02-23,11.1656,11.3679,10.9984,11.016,178120.0
2022-02-24,10.9984,11.1832,10.7168,11.1392,211353.0
2022-02-25,11.06,11.2624,10.4617,10.6728,486932.0
2022-02-26,11.06,11.2624,10.4617,10.6728,486932.0
2022-02-27,11.06,11.2624,10.4617,10.6728,486932.0
2022-02-28,10.5673,10.6816,10.1625,10.1713,544886.0
2022-03-01,10.5497,10.7432,10.2505,10.2945,594445.0
2022-03-02,10.2945,10.6728,10.2153,10.3825,469722.0
2022-03-03,10.5497,10.8664,10.5497,10.752,435185.0
2022-03-04,10.6728,10.8664,10.6728,10.8136,487143.0
2022-03-05,10.6728,10.8664,10.6728,10.8136,487143.0
2022-03-06,10.6728,10.8664,10.6728,10.8136,487143.0
2022-03-07,10.7608,11.0776,10.7608,11.0424,354607.0
2022-03-08,11.1744,11.3855,10.8488,10.8488,404406.0
2022-03-09,10.9914,11.1608,10.8934,10.9736,403245.0
2022-03-10,10.9201,11.0895,10.8845,10.9736,248737.0
2022-03-11,10.9736,11.1029,10.8756,10.8934,206060.0
2022-03-12,10.9736,11.1029,10.8756,10.8934,206060.0
2022-03-13,10.9736,11.1029,10.8756,10.8934,206060.0
2022-03-14,11.0449,11.1965,10.8934,10.9469,244823.0
2022-03-15,11.036,11.143,10.9469,11.0984,234041.0
2022-03-16,11.1608,11.348,11.036,11.3124,208971.0
2022-03-17,11.25,11.5798,11.2143,11.5263,239130.0
2022-03-18,11.5352,11.5976,11.0806,11.5352,1102409.0
2022-03-19,11.5352,11.5976,11.0806,11.5352,1102409.0
2022-03-20,11.5352,11.5976,11.0806,11.5352,1102409.0
2022-03-21,11.5441,11.9275,11.4817,11.8651,209331.0
2022-03-22,11.9096,11.9809,11.6868,11.7224,222402.0
2022-03-23,11.7135,11.843,11.6021,11.6511,230126.0
2022-03-24,11.6422,11.7492,11.5531,11.7403,122385.0
2022-03-25,11.7224,12.128,11.7046,12.079,196826.0
2022-03-26,11.7224,12.128,11.7046,12.079,196826.0
2022-03-27,11.7224,12.128,11.7046,12.079,196826.0
2022-03-28,12.0701,12.1527,11.8651,11.9364,244519.0
2022-03-29,12.0077,12.1057,11.8873,12.0166,201839.0
2022-03-30,12.0077,12.0879,11.7313,11.7848,175998.0
2022-03-31,11.767,12.0745,11.767,12.0255,275497.0
2022-04-01,11.9631,12.1057,11.8294,12.0077,176479.0
2022-04-02,11.9631,12.1057,11.8294,12.0077,176479.0
2022-04-03,11.9631,12.1057,11.8294,12.0077,176479.0
2022-04-04,11.9453,11.9895,11.5976,11.7492,137584.0
2022-04-05,11.7224,11.8383,11.5887,11.66,331671.0
2022-04-06,11.6511,11.7403,11.5709,11.6065,130583.0
2022-04-07,11.6333,11.7581,11.5263,11.7581,128022.0
2022-04-08,11.7937,11.8205,11.4728,11.5976,249629.0
2022-04-09,11.7937,11.8205,11.4728,11.5976,249629.0
2022-04-10,11.7937,11.8205,11.4728,11.5976,249629.0
2022-04-11,11.5887,11.767,11.3569,11.3748,146188.0
2022-04-12,11.3213,11.5352,11.1252,11.1341,221764.0
2022-04-13,11.1162,11.2767,10.9558,11.1341,461182.0
2022-04-14,11.1341,11.3792,11.0895,11.1787,398635.0
2022-04-15,11.1341,11.3792,11.0895,11.1787,398635.0
2022-04-16,11.1341,11.3792,11.0895,11.1787,398635.0
2022-04-17,11.1341,11.3792,11.0895,11.1787,398635.0
2022-04-18,11.1876,11.2856,11.0093,11.1341,248766.0
2022-04-19,11.25,11.4327,11.1876,11.3569,204859.0
2022-04-20,11.4015,11.6511,11.3659,11.6244,255127.0
2022-04-21,11.7046,11.767,11.3213,11.3213,204966.0
2022-04-22,11.3391,11.3391,11.0895,11.0984,150116.0
2022-04-23,11.3391,11.3391,11.0895,11.0984,150116.0
2022-04-24,11.3391,11.3391,11.0895,11.0984,150116.0
2022-04-25,11.0806,11.0895,10.8666,11.0806,193577.0
2022-04-26,10.9825,11.0449,10.7864,10.831,155769.0
2022-04-27,10.938,11.0271,10.6839,10.7597,176198.0
2022-04-28,10.8221,10.9825,10.724,10.929,199720.0
2022-04-29,11.3748,11.8205,11.0895,11.1965,241660.0
2022-04-30,11.3748,11.8205,11.0895,11.1965,241660.0
2022-05-01,11.3748,11.8205,11.0895,11.1965,241660.0
2022-05-02,11.2945,11.5174,11.1876,11.3748,231140.0
2022-05-03,11.455,11.455,11.1519,11.2143,165442.0
2022-05-04,11.1876,11.5174,11.1697,11.455,141523.0
2022-05-05,11.3035,11.348,11.0717,11.2232,156509.0
2022-05-06,11.143,11.25,11.0717,11.2143,133804.0
2022-05-07,11.143,11.25,11.0717,11.2143,133804.0
2022-05-08,11.143,11.25,11.0717,11.2143,133804.0
2022-05-09,11.1608,11.2767,11.0628,11.1787,215712.0
2022-05-10,11.2589,11.3213,10.7329,10.8132,195739.0
2022-05-11,10.8934,11.348,10.8042,11.0449,235016.0
2022-05-12,11.0449,11.2888,10.923,11.2436,265219.0
2022-05-13,11.2436,11.2707,10.9456,11.0088,179701.0
2022-05-14,11.2436,11.2707,10.9456,11.0088,179701.0
2022-05-15,11.2436,11.2707,10.9456,11.0088,179701.0
2022-05-16,11.0811,11.4112,10.9727,11.1985,397470.0
2022-05-17,11.2888,11.8577,11.2888,11.8487,253721.0
2022-05-18,11.8126,11.9842,11.632,11.65,208692.0
2022-05-19,11.5778,11.5778,11.1674,11.2436,151082.0
2022-05-20,11.2707,11.4604,10.8372,11.0991,306649.0
2022-05-21,11.2707,11.4604,10.8372,11.0991,306649.0
2022-05-22,11.2707,11.4604,10.8372,11.0991,306649.0
2022-05-23,11.1623,11.2617,10.9546,10.9817,119751.0
2022-05-24,10.9637,11.3159,10.8101,11.2346,142823.0
2022-05-25,11.2888,11.352,11.1352,11.2797,107631.0
2022-05-26,11.4062,11.5778,11.343,11.5146,101676.0
2022-05-27,11.5868,11.5868,11.361,11.5236,99343.0
2022-05-28,11.5868,11.5868,11.361,11.5236,99343.0
2022-05-29,11.5868,11.5868,11.361,11.5236,99343.0
2022-05-30,11.5868,11.5868,11.361,11.5236,99343.0
2022-05-31,11.4242,11.7042,11.3249,11.65,143956.0
2022-06-01,11.6229,11.6627,11.2436,11.361,137537.0
2022-06-02,11.2978,11.4604,11.1912,11.4423,93236.0
2022-06-03,11.4242,11.4242,11.0178,11.1804,173666.0
2022-06-04,11.4242,11.4242,11.0178,11.1804,173666.0
2022-06-05,11.4242,11.4242,11.0178,11.1804,173666.0
2022-06-06,11.2527,11.5326,11.1179,11.4875,107970.0
2022-06-07,11.4513,11.4784,11.2572,11.4513,96035.0
2022-06-08,11.3881,11.3881,11.1533,11.2978,89220.0
2022-06-09,11.2888,11.2978,10.9456,11.0449,163749.0
2022-06-10,10.9998,11.203,10.9366,10.9998,129062.0
2022-06-11,10.9998,11.203,10.9366,10.9998,129062.0
2022-06-12,10.9998,11.203,10.9366,10.9998,129062.0
2022-06-13,10.9275,11.203,10.8643,11.0088,135999.0
2022-06-14,10.9546,11.1082,10.8282,11.0088,144630.0
2022-06-15,11.0359,11.4062,11.0359,11.2075,153747.0
2022-06-16,11.1352,11.1352,10.8914,10.9456,157478.0
2022-06-17,11.1172,11.5416,11.0269,11.343,916000.0
2022-06-18,11.1172,11.5416,11.0269,11.343,916000.0
2022-06-19,11.1172,11.5416,11.0269,11.343,916000.0
2022-06-20,11.1172,11.5416,11.0269,11.343,916000.0
2022-06-21,11.3881,11.5146,11.2075,11.3791,157431.0
2022-06-22,11.2978,11.7313,11.2527,11.65,125653.0
2022-06-23,11.6049,11.6952,11.4242,11.5326,122999.0
2022-06-24,11.5326,11.9074,11.361,11.7042,481926.0
2022-06-25,11.5326,11.9074,11.361,11.7042,481926.0
2022-06-26,11.5326,11.9074,11.361,11.7042,481926.0
2022-06-27,11.6952,11.7403,11.5055,11.632,152835.0
2022-06-28,11.6771,11.9751,11.632,11.7945,144749.0
2022-06-29,11.7313,11.7313,11.4152,11.4875,89145.0
2022-06-30,11.361,11.7765,11.3249,11.7674,200841.0
2022-07-01,11.7313,11.93,11.659,11.9209,130537.0
2022-07-02,11.7313,11.93,11.659,11.9209,130537.0
2022-07-03,11.7313,11.93,11.659,11.9209,130537.0
2022-07-04,11.7313,11.93,11.659,11.9209,130537.0
2022-07-05,11.8397,11.8984,11.352,11.632,177644.0
2022-07-06,11.5868,11.6681,11.3791,11.5958,154548.0
2022-07-07,11.632,11.7403,11.3159,11.3339,134955.0
2022-07-08,11.3791,11.5326,11.0269,11.4784,183030.0
2022-07-09,11.3791,11.5326,11.0269,11.4784,183030.0
2022-07-10,11.3791,11.5326,11.0269,11.4784,183030.0
2022-07-11,11.4694,11.5687,11.3204,11.3881,96220.0
2022-07-12,11.3159,11.4965,11.2165,11.3159,87514.0
2022-07-13,11.2256,11.305,11.1082,11.2075,97308.0
2022-07-14,11.1082,11.1262,10.8282,10.9456,95097.0
2022-07-15,11.1894,11.2436,11.0178,11.1443,118144.0
2022-07-16,11.1894,11.2436,11.0178,11.1443,118144.0
2022-07-17,11.1894,11.2436,11.0178,11.1443,118144.0
2022-07-18,11.1533,11.3249,10.8643,10.9456,165414.0
2022-07-19,10.9637,11.063,10.783,10.8011,194819.0
2022-07-20,10.8192,10.8282,10.4399,10.5934,225865.0
2022-07-21,10.4308,10.5844,10.3152,10.5392,150424.0
2022-07-22,10.6114,10.6149,10.3821,10.4579,133455.0
2022-07-23,10.6114,10.6149,10.3821,10.4579,133455.0
2022-07-24,10.6114,10.6149,10.3821,10.4579,133455.0
2022-07-25,10.5031,10.5752,10.3992,10.4218,188711.0
2022-07-26,10.485,10.5482,10.3225,10.3586,110907.0
2022-07-27,10.4489,10.5121,10.178,10.3857,259697.0
2022-07-28,10.6837,11.361,10.5889,11.063,207787.0
2022-07-29,10.9998,11.509,10.9998,11.4242,153674.0
2022-07-30,10.9998,11.509,10.9998,11.4242,153674.0
2022-07-31,10.9998,11.509,10.9998,11.4242,153674.0
2022-08-01,11.2962,11.3145,10.8253,11.1681,130743.0
2022-08-02,11.1681,11.3694,11.0439,11.1498,102185.0
2022-08-03,11.1681,11.3694,11.1133,11.3694,129783.0
2022-08-04,11.3877,11.5797,11.2916,11.534,270860.0
2022-08-05,11.4517,11.6529,11.2413,11.5431,171928.0
2022-08-06,11.4517,11.6529,11.2413,11.5431,171928.0
2022-08-07,11.4517,11.6529,11.2413,11.5431,171928.0
2022-08-08,11.4974,11.7718,11.4974,11.7444,116635.0
2022-08-09,11.7535,11.909,11.5614,11.6895,201559.0
2022-08-10,11.8358,11.8358,11.2505,11.3419,201882.0
2022-08-11,11.5431,11.6803,11.3419,11.5431,110513.0
2022-08-12,11.534,11.8357,11.4608,11.7718,100615.0
2022-08-13,11.534,11.8357,11.4608,11.7718,100615.0
