,SNX US Equity,SNX US Equity,SNX US Equity,SNX US Equity,SNX US Equity
2021-05-30,123.3078,123.4583,119.9869,121.864,156032.0
2021-05-31,123.3078,123.4583,119.9869,121.864,156032.0
2021-06-01,123.1731,123.3271,121.4019,122.1046,187652.0
2021-06-02,122.3741,122.9324,121.3345,121.7581,199363.0
2021-06-03,120.7474,122.8265,120.4875,122.0661,179757.0
2021-06-04,121.9121,123.433,121.787,123.0287,158552.0
2021-06-05,121.9121,123.433,121.787,123.0287,158552.0
2021-06-06,121.9121,123.433,121.787,123.0287,158552.0
2021-06-07,123.0672,123.6929,121.7592,122.249,115684.0
2021-06-08,121.7003,124.8384,121.4982,124.6555,242219.0
2021-06-09,124.6651,124.7036,121.5752,121.7292,216177.0
2021-06-10,122.2201,122.7207,121.0417,122.2201,161857.0
2021-06-11,122.5281,124.6555,122.5281,124.6362,248965.0
2021-06-12,122.5281,124.6555,122.5281,124.6362,248965.0
2021-06-13,122.5281,124.6555,122.5281,124.6362,248965.0
2021-06-14,124.6458,125.6662,123.3175,123.7795,362422.0
2021-06-15,124.617,124.617,121.7966,122.8843,160975.0
2021-06-16,122.326,122.4511,119.1783,120.3334,189031.0
2021-06-17,119.6693,119.6693,114.0092,115.1643,316898.0
2021-06-18,113.2199,114.3654,112.1225,113.2103,579222.0
2021-06-19,113.2199,114.3654,112.1225,113.2103,579222.0
2021-06-20,113.2199,114.3654,112.1225,113.2103,579222.0
2021-06-21,114.3558,116.4734,114.2403,115.0488,236187.0
2021-06-22,114.4328,115.0103,113.1718,113.5857,280862.0
2021-06-23,113.5857,115.7996,113.2776,114.4713,224881.0
2021-06-24,115.4916,116.6852,114.3317,116.3868,310304.0
2021-06-25,115.2606,117.1376,111.9589,116.8007,695575.0
2021-06-26,115.2606,117.1376,111.9589,116.8007,695575.0
2021-06-27,115.2606,117.1376,111.9589,116.8007,695575.0
2021-06-28,118.5526,119.496,117.1665,117.3783,309295.0
2021-06-29,117.3783,119.1543,116.9259,117.8981,219943.0
2021-06-30,117.7056,118.5093,116.5986,117.205,266154.0
2021-07-01,117.7729,118.389,116.7237,117.4842,222706.0
2021-07-02,117.6574,117.9221,116.0018,116.3483,175242.0
2021-07-03,117.6574,117.9221,116.0018,116.3483,175242.0
2021-07-04,117.6574,117.9221,116.0018,116.3483,175242.0
2021-07-05,117.6574,117.9221,116.0018,116.3483,175242.0
2021-07-06,116.1173,116.1173,111.5257,112.0167,485411.0
2021-07-07,112.4883,114.9333,110.4284,114.5483,419056.0
2021-07-08,112.0359,114.0862,109.5284,113.4124,384208.0
2021-07-09,114.5386,116.2906,112.1225,115.9055,259040.0
2021-07-10,114.5386,116.2906,112.1225,115.9055,259040.0
2021-07-11,114.5386,116.2906,112.1225,115.9055,259040.0
2021-07-12,114.9814,115.5879,113.8167,114.6638,361233.0
2021-07-13,113.9996,114.2065,111.1407,111.2947,256554.0
2021-07-14,112.1418,113.6146,111.391,112.2669,222420.0
2021-07-15,110.8784,112.1995,109.6731,110.3577,192639.0
2021-07-16,111.2352,111.8523,107.4168,107.6096,193367.0
2021-07-17,111.2352,111.8523,107.4168,107.6096,193367.0
2021-07-18,111.2352,111.8523,107.4168,107.6096,193367.0
2021-07-19,105.7101,107.4072,104.5048,106.2694,457956.0
2021-07-20,106.8768,109.9383,105.5028,109.2199,422768.0
2021-07-21,110.3095,112.6526,109.4899,110.6567,257745.0
2021-07-22,110.4735,111.7559,109.326,111.457,242140.0
2021-07-23,112.1898,113.2601,111.2449,112.9226,142959.0
2021-07-24,112.1898,113.2601,111.2449,112.9226,142959.0
2021-07-25,112.1898,113.2601,111.2449,112.9226,142959.0
2021-07-26,113.7808,114.9668,113.3951,114.099,176491.0
2021-07-27,112.3055,113.7856,111.3548,112.9034,137530.0
2021-07-28,113.5687,114.7451,111.7945,113.8869,112558.0
2021-07-29,114.4847,115.7189,112.6671,115.2079,507216.0
2021-07-30,115.1886,117.0013,114.5909,115.2657,148048.0
2021-07-31,115.1886,117.0013,114.5909,115.2657,148048.0
2021-08-01,115.1886,117.0013,114.5909,115.2657,148048.0
2021-08-02,115.2657,117.3678,113.4915,113.5687,188831.0
2021-08-03,114.774,115.7527,112.3634,115.2272,137924.0
2021-08-04,114.5811,117.7921,114.1183,116.6639,240910.0
2021-08-05,116.6928,118.6069,116.6928,118.091,133585.0
2021-08-06,118.2356,119.6482,118.2356,118.3128,174716.0
2021-08-07,118.2356,119.6482,118.2356,118.3128,174716.0
2021-08-08,118.2356,119.6482,118.2356,118.3128,174716.0
2021-08-09,118.1199,119.5181,116.8664,119.0938,122364.0
2021-08-10,119.3541,120.3666,118.1778,120.1255,197629.0
2021-08-11,120.6462,122.5651,119.4699,122.5169,166038.0
2021-08-12,122.8061,122.8061,120.4534,121.948,90555.0
2021-08-13,121.9094,121.9962,120.0098,120.2509,103988.0
2021-08-14,121.9094,121.9962,120.0098,120.2509,103988.0
2021-08-15,121.9094,121.9962,120.0098,120.2509,103988.0
2021-08-16,119.5374,120.7378,118.9395,120.357,105421.0
2021-08-17,119.4409,119.7688,116.7459,118.9299,105636.0
2021-08-18,118.5827,120.5787,118.2356,118.6888,81159.0
2021-08-19,116.9917,119.0167,116.9917,118.8624,103793.0
2021-08-20,118.6502,120.9837,117.9982,120.7137,88955.0
2021-08-21,118.6502,120.9837,117.9982,120.7137,88955.0
2021-08-22,118.6502,120.9837,117.9982,120.7137,88955.0
2021-08-23,122.054,122.054,120.0305,120.733,107936.0
2021-08-24,120.8873,121.9769,120.2316,121.6201,116028.0
2021-08-25,121.7262,124.9468,121.6945,123.7222,108746.0
2021-08-26,123.9825,124.7057,122.6036,123.24,88029.0
2021-08-27,123.3172,125.1975,122.8929,124.0982,215772.0
2021-08-28,123.3172,125.1975,122.8929,124.0982,215772.0
2021-08-29,123.3172,125.1975,122.8929,124.0982,215772.0
2021-08-30,124.59,126.2485,123.4233,124.7057,126644.0
2021-08-31,124.4646,124.6478,121.92,122.5265,223674.0
2021-09-01,123.0472,123.6161,121.1091,123.0376,167744.0
2021-09-02,123.6065,125.2553,123.1918,124.0597,134334.0
2021-09-03,123.7704,124.2525,122.9026,123.0858,105363.0
2021-09-04,123.7704,124.2525,122.9026,123.0858,105363.0
2021-09-05,123.7704,124.2525,122.9026,123.0858,105363.0
2021-09-06,123.7704,124.2525,122.9026,123.0858,105363.0
2021-09-07,121.9962,123.4618,121.5623,123.0376,234555.0
2021-09-08,123.1051,123.1051,118.1778,119.0649,288188.0
2021-09-09,118.4574,118.9395,117.6185,117.9078,206186.0
2021-09-10,118.1296,118.7773,113.9737,114.1762,180104.0
2021-09-11,118.1296,118.7773,113.9737,114.1762,180104.0
2021-09-12,118.1296,118.7773,113.9737,114.1762,180104.0
2021-09-13,114.6872,115.4393,113.5688,114.6776,153149.0
2021-09-14,114.7354,114.774,111.5341,112.0741,149737.0
2021-09-15,112.7298,114.7017,111.8089,114.4269,266276.0
2021-09-16,114.8993,116.3071,114.1762,114.8029,167635.0
2021-09-17,114.2051,114.2051,110.8302,111.1677,611141.0
2021-09-18,114.2051,114.2051,110.8302,111.1677,611141.0
2021-09-19,114.2051,114.2051,110.8302,111.1677,611141.0
2021-09-20,108.4775,109.4658,106.5683,108.9499,210237.0
2021-09-21,109.9913,109.9913,106.5345,107.0022,193754.0
2021-09-22,107.7157,109.1621,106.954,107.3107,255391.0
2021-09-23,107.5711,109.7888,107.5711,108.3907,179912.0
2021-09-24,107.7254,108.3907,106.7756,107.4361,188386.0
2021-09-25,107.7254,108.3907,106.7756,107.4361,188386.0
2021-09-26,107.7254,108.3907,106.7756,107.4361,188386.0
2021-09-27,107.1854,109.6731,106.7804,109.2007,247924.0
2021-09-28,101.2456,102.5339,96.4582,101.7567,1436410.0
2021-09-29,103.1548,106.0669,101.747,103.5405,597939.0
2021-09-30,104.3601,105.1605,99.0761,100.3778,536824.0
2021-10-01,100.9564,103.6177,100.32,102.5184,367487.0
2021-10-02,100.9564,103.6177,100.32,102.5184,367487.0
2021-10-03,100.9564,103.6177,100.32,102.5184,367487.0
2021-10-04,102.0363,103.4441,101.7567,102.1327,287712.0
2021-10-05,102.6824,104.6494,102.0363,103.4827,406863.0
2021-10-06,101.5638,102.3208,100.05,100.9467,507249.0
2021-10-07,102.0652,103.907,101.641,102.3449,291198.0
2021-10-08,102.4895,103.4104,101.4867,101.5349,247871.0
2021-10-09,102.4895,103.4104,101.4867,101.5349,247871.0
2021-10-10,102.4895,103.4104,101.4867,101.5349,247871.0
2021-10-11,101.4771,103.5888,100.7153,100.7635,254374.0
2021-10-12,100.8599,101.4771,99.6787,100.0596,360011.0
2021-10-13,100.3971,100.7635,98.3722,99.1629,302827.0
2021-10-14,100.216,102.8197,99.9551,102.6409,275999.0
2021-10-15,102.2352,103.2786,100.1387,102.1675,449082.0
2021-10-16,102.2352,103.2786,100.1387,102.1675,449082.0
2021-10-17,102.2352,103.2786,100.1387,102.1675,449082.0
2021-10-18,101.5396,105.3171,101.2497,103.694,399504.0
2021-10-19,103.9742,104.5152,102.8438,104.0418,407448.0
2021-10-20,104.235,104.5442,101.0855,101.6265,354786.0
2021-10-21,100.9599,102.0806,99.9455,101.9163,341405.0
2021-10-22,102.1289,103.6071,101.2014,101.4429,189738.0
2021-10-23,102.1289,103.6071,101.2014,101.4429,189738.0
2021-10-24,102.1289,103.6071,101.2014,101.4429,189738.0
2021-10-25,101.1918,102.6361,100.9502,102.0999,236851.0
2021-10-26,102.3994,102.3994,100.2353,101.4429,428726.0
2021-10-27,101.4429,101.4623,98.1195,98.931,452953.0
2021-10-28,99.4334,101.5106,99.0421,101.0082,409802.0
2021-10-29,100.9406,102.3559,100.6604,101.4429,415233.0
2021-10-30,100.9406,102.3559,100.6604,101.4429,415233.0
2021-10-31,100.9406,102.3559,100.6604,101.4429,415233.0
2021-11-01,101.4526,105.549,101.4526,105.3171,230163.0
2021-11-02,105.0562,106.4958,104.8534,105.5973,197133.0
2021-11-03,105.0852,107.5295,104.8602,106.7663,263569.0
2021-11-04,107.5102,108.8706,106.2736,106.5634,245428.0
2021-11-05,107.7034,111.6645,106.8339,110.5535,451686.0
2021-11-06,107.7034,111.6645,106.8339,110.5535,451686.0
2021-11-07,107.7034,111.6645,106.8339,110.5535,451686.0
2021-11-08,111.0655,111.7998,108.1961,108.486,200547.0
2021-11-09,108.8531,108.8918,107.3653,108.0706,167678.0
2021-11-10,107.4136,109.1526,107.201,107.7807,187939.0
2021-11-11,108.2058,110.0608,108.2058,109.597,143005.0
2021-11-12,110.0511,110.5631,108.5633,108.5923,176229.0
2021-11-13,110.0511,110.5631,108.5633,108.5923,176229.0
2021-11-14,110.0511,110.5631,108.5633,108.5923,176229.0
2021-11-15,109.0077,109.0753,106.8532,108.6792,223841.0
2021-11-16,108.1478,110.4762,107.7807,109.7033,168970.0
2021-11-17,109.1526,109.5004,107.829,109.3072,211278.0
2021-11-18,109.2299,110.8337,108.0029,110.225,277816.0
2021-11-19,109.9835,110.6115,108.8918,110.1091,231941.0
2021-11-20,109.9835,110.6115,108.8918,110.1091,231941.0
2021-11-21,109.9835,110.6115,108.8918,110.1091,231941.0
2021-11-22,110.9786,111.365,108.428,108.9207,210402.0
2021-11-23,108.1285,109.428,107.3846,107.7904,157999.0
2021-11-24,107.5005,109.5439,106.9498,109.3072,453185.0
2021-11-25,107.5005,109.5439,106.9498,109.3072,453185.0
2021-11-26,106.4958,107.3363,103.1723,104.0418,150421.0
2021-11-27,106.4958,107.3363,103.1723,104.0418,150421.0
2021-11-28,106.4958,107.3363,103.1723,104.0418,150421.0
2021-11-29,105.8388,105.8388,102.3994,104.6988,266937.0
2021-11-30,103.7327,103.9066,98.8924,99.9551,489650.0
2021-12-01,102.3125,104.503,99.6749,99.7716,307031.0
2021-12-02,99.9938,103.8293,99.4093,102.8052,320938.0
2021-12-03,103.182,104.0032,100.757,101.5396,327463.0
2021-12-04,103.182,104.0032,100.757,101.5396,327463.0
2021-12-05,103.182,104.0032,100.757,101.5396,327463.0
2021-12-06,102.1096,104.0611,100.1966,103.2206,589723.0
2021-12-07,104.4186,106.718,104.351,105.8871,206519.0
2021-12-08,105.9644,106.9402,104.7036,106.4378,185710.0
2021-12-09,105.6649,106.2736,103.8293,103.8679,169239.0
2021-12-10,105.5973,108.9594,104.351,105.2785,449172.0
2021-12-11,105.5973,108.9594,104.351,105.2785,449172.0
2021-12-12,105.5973,108.9594,104.351,105.2785,449172.0
2021-12-13,105.1239,105.7712,101.897,102.7859,307130.0
2021-12-14,102.4091,104.6215,101.8391,103.3462,448335.0
2021-12-15,103.5008,103.5394,100.6894,103.4815,465952.0
2021-12-16,106.2736,108.0319,105.5849,106.4185,479585.0
2021-12-17,106.0514,107.3653,104.1964,104.6505,631168.0
2021-12-18,106.0514,107.3653,104.1964,104.6505,631168.0
2021-12-19,106.0514,107.3653,104.1964,104.6505,631168.0
2021-12-20,102.6313,102.9115,99.8247,101.4526,332557.0
2021-12-21,102.5443,105.9934,102.5443,105.6552,304309.0
2021-12-22,106.0514,108.3604,105.4266,108.0706,206486.0
2021-12-23,108.998,111.0269,108.4087,109.3652,203631.0
2021-12-24,108.998,111.0269,108.4087,109.3652,203631.0
2021-12-25,108.998,111.0269,108.4087,109.3652,203631.0
2021-12-26,108.998,111.0269,108.4087,109.3652,203631.0
2021-12-27,109.6647,111.1718,109.3748,111.0945,186261.0
2021-12-28,111.6452,111.8336,110.0608,111.0269,123949.0
2021-12-29,110.3796,111.766,110.1284,111.0365,179957.0
2021-12-30,111.3554,111.7901,109.7902,109.9642,156328.0
2021-12-31,110.1864,111.4423,109.9062,110.4859,138131.0
2022-01-01,110.1864,111.4423,109.9062,110.4859,138131.0
2022-01-02,110.1864,111.4423,109.9062,110.4859,138131.0
2022-01-03,111.1332,113.4712,109.7323,110.5052,267342.0
2022-01-04,111.6162,115.0073,110.6501,113.3456,472454.0
2022-01-05,113.6741,115.2585,111.6066,111.7225,429979.0
2022-01-06,111.9447,112.8046,109.5004,109.8579,385445.0
2022-01-07,110.283,110.3552,105.2398,105.549,262650.0
2022-01-08,110.283,110.3552,105.2398,105.549,262650.0
2022-01-09,110.283,110.3552,105.2398,105.549,262650.0
2022-01-10,104.7761,106.1866,103.0757,106.09,326363.0
2022-01-11,110.2443,111.4037,102.182,103.8196,587732.0
2022-01-12,107.5392,107.7372,103.9549,104.7374,566713.0
2022-01-13,105.1335,106.8726,104.2254,105.4234,673515.0
2022-01-14,104.4283,105.6746,101.868,103.2013,321812.0
2022-01-15,104.4283,105.6746,101.868,103.2013,321812.0
2022-01-16,104.4283,105.6746,101.868,103.2013,321812.0
2022-01-17,104.4283,105.6746,101.868,103.2013,321812.0
2022-01-18,101.9453,104.1191,100.815,102.8535,399673.0
2022-01-19,103.3559,104.0853,101.8729,102.7472,468520.0
2022-01-20,103.1348,105.4697,101.8946,102.4178,374389.0
2022-01-21,101.8656,104.2683,100.887,101.0614,599652.0
2022-01-22,101.8656,104.2683,100.887,101.0614,599652.0
2022-01-23,101.8656,104.2683,100.887,101.0614,599652.0
2022-01-24,99.86,101.604,97.5005,101.3521,532468.0
2022-01-25,98.8234,99.4628,96.2753,97.0213,431058.0
2022-01-26,98.4939,100.5479,96.4303,97.4863,356236.0
2022-01-27,98.6974,99.9559,96.3818,97.0019,244357.0
2022-01-28,96.6628,97.7479,94.4005,97.622,291689.0
2022-01-29,96.6628,97.7479,94.4005,97.622,291689.0
2022-01-30,96.6628,97.7479,94.4005,97.622,291689.0
2022-01-31,97.0503,101.4877,96.8566,101.3133,388382.0
2022-02-01,101.042,101.6427,99.0317,100.9452,281113.0
2022-02-02,101.4974,104.2296,101.3714,103.9002,428815.0
2022-02-03,102.8344,103.7839,101.2358,101.2649,247458.0
2022-02-04,100.3445,101.478,98.8524,101.0711,296521.0
2022-02-05,100.3445,101.478,98.8524,101.0711,296521.0
2022-02-06,100.3445,101.478,98.8524,101.0711,296521.0
2022-02-07,101.3714,102.0303,100.7417,100.8289,297657.0
2022-02-08,100.6157,102.5244,100.0199,101.914,314244.0
2022-02-09,102.9894,103.9825,102.0303,103.4739,232265.0
2022-02-10,101.8171,104.0939,101.2067,101.8074,332147.0
2022-02-11,101.8268,102.66,98.7682,98.9687,260335.0
2022-02-12,101.8268,102.66,98.7682,98.9687,260335.0
2022-02-13,101.8268,102.66,98.7682,98.9687,260335.0
2022-02-14,98.7555,99.4628,97.1375,98.1839,396608.0
2022-02-15,99.3756,102.7569,99.1334,102.66,248142.0
2022-02-16,101.759,103.5126,101.6621,102.8247,198971.0
2022-02-17,101.5071,102.4856,100.7804,101.2939,256364.0
2022-02-18,101.3618,102.2919,100.0441,101.3327,240912.0
2022-02-19,101.3618,102.2919,100.0441,101.3327,240912.0
2022-02-20,101.3618,102.2919,100.0441,101.3327,240912.0
2022-02-21,101.3618,102.2919,100.0441,101.3327,240912.0
2022-02-22,100.1604,102.0012,98.368,99.1334,228433.0
2022-02-23,99.7728,100.5382,96.2171,96.314,329763.0
2022-02-24,93.8047,98.4164,93.0974,98.0773,326024.0
2022-02-25,98.8524,100.7804,97.0019,100.6254,310726.0
2022-02-26,98.8524,100.7804,97.0019,100.6254,310726.0
2022-02-27,98.8524,100.7804,97.0019,100.6254,310726.0
2022-02-28,98.7168,99.8794,97.2926,98.6586,324816.0
2022-03-01,98.4164,98.4358,96.3818,97.496,311099.0
2022-03-02,98.4939,102.5825,98.1452,102.0884,273325.0
2022-03-03,102.1465,103.1201,101.2649,102.0787,279945.0
2022-03-04,100.9355,101.9811,99.1237,100.7126,256208.0
2022-03-05,100.9355,101.9811,99.1237,100.7126,256208.0
2022-03-06,100.9355,101.9811,99.1237,100.7126,256208.0
2022-03-07,101.3521,101.3521,98.1452,98.8234,329858.0
2022-03-08,99.4047,101.6137,98.087,99.2012,326647.0
2022-03-09,101.8268,104.0067,101.0517,103.1735,266253.0
2022-03-10,101.7493,103.9486,101.7299,103.9099,235954.0
2022-03-11,104.9853,106.8067,104.7818,106.4192,325553.0
2022-03-12,104.9853,106.8067,104.7818,106.4192,325553.0
2022-03-13,104.9853,106.8067,104.7818,106.4192,325553.0
2022-03-14,106.8746,107.8628,103.222,104.5977,348541.0
2022-03-15,104.8012,105.7216,104.3071,105.6538,289192.0
2022-03-16,106.9036,109.132,106.1334,109.0932,264697.0
2022-03-17,108.0469,110.8081,107.6399,109.9361,256587.0
2022-03-18,109.4711,110.5853,107.979,110.4787,673081.0
2022-03-19,109.4711,110.5853,107.979,110.4787,673081.0
2022-03-20,109.4711,110.5853,107.979,110.4787,673081.0
2022-03-21,110.4787,111.5348,109.5389,109.9943,183018.0
2022-03-22,110.3527,111.5541,109.5534,110.2462,172487.0
2022-03-23,109.3258,110.314,108.3666,108.5507,280268.0
2022-03-24,109.4808,110.9341,101.851,102.8344,615077.0
2022-03-25,103.968,106.0413,102.6988,104.2683,358572.0
2022-03-26,103.968,106.0413,102.6988,104.2683,358572.0
2022-03-27,103.968,106.0413,102.6988,104.2683,358572.0
2022-03-28,104.249,104.278,99.5548,100.3348,382413.0
2022-03-29,101.0517,104.4912,101.0517,103.377,473995.0
2022-03-30,103.0379,103.3624,100.0519,100.4607,385376.0
2022-03-31,100.0635,101.4974,99.5597,99.9957,392209.0
2022-04-01,100.5479,101.4393,98.3382,99.5403,306178.0
2022-04-02,100.5479,101.4393,98.3382,99.5403,306178.0
2022-04-03,100.5479,101.4393,98.3382,99.5403,306178.0
2022-04-04,99.8116,100.8095,99.0074,100.4801,256405.0
2022-04-05,99.5403,100.422,97.467,97.5251,392885.0
2022-04-06,96.8856,97.5154,95.6358,96.6434,463936.0
2022-04-07,96.1089,96.9349,93.5337,96.0895,449241.0
2022-04-08,94.6707,96.8863,93.8058,96.0797,444626.0
2022-04-09,94.6707,96.8863,93.8058,96.0797,444626.0
2022-04-10,94.6707,96.8863,93.8058,96.0797,444626.0
2022-04-11,95.6716,97.0029,95.2343,95.6133,306351.0
2022-04-12,97.8532,98.0233,94.9525,95.3703,294336.0
2022-04-13,95.3703,97.1779,95.3703,96.8377,199626.0
2022-04-14,98.6841,99.7093,97.6054,97.9358,331442.0
2022-04-15,98.6841,99.7093,97.6054,97.9358,331442.0
2022-04-16,98.6841,99.7093,97.6054,97.9358,331442.0
2022-04-17,98.6841,99.7093,97.6054,97.9358,331442.0
2022-04-18,97.4694,100.4042,97.4694,99.996,361949.0
2022-04-19,100.5596,101.9007,99.8697,101.6092,307364.0
2022-04-20,102.1145,103.5867,101.0067,101.5994,626698.0
2022-04-21,102.7461,103.1543,99.8211,100.3653,306324.0
2022-04-22,99.4129,100.0592,97.0515,97.139,406030.0
2022-04-23,99.4129,100.0592,97.0515,97.139,406030.0
2022-04-24,99.4129,100.0592,97.0515,97.139,406030.0
2022-04-25,96.8863,98.8396,94.6901,98.723,395457.0
2022-04-26,97.7512,98.791,95.6522,95.7591,354513.0
2022-04-27,95.555,97.1834,94.5152,95.0011,307839.0
2022-04-28,96.2061,99.5461,95.8562,99.1311,143284.0
2022-04-29,98.4315,100.239,97.1293,97.2653,248404.0
2022-04-30,98.4315,100.239,97.1293,97.2653,248404.0
2022-05-01,98.4315,100.239,97.1293,97.2653,248404.0
2022-05-02,97.0807,98.0719,95.108,97.5666,332828.0
2022-05-03,97.3431,100.0543,97.2264,99.3546,211576.0
2022-05-04,99.7822,102.8239,98.6355,102.6004,218457.0
2022-05-05,101.2593,102.4935,98.9173,100.1418,290290.0
2022-05-06,99.8697,100.4236,96.8475,98.412,252879.0
2022-05-07,99.8697,100.4236,96.8475,98.412,252879.0
2022-05-08,99.8697,100.4236,96.8475,98.412,252879.0
2022-05-09,96.8475,98.6258,96.381,96.7989,242584.0
2022-05-10,97.6249,97.7852,94.3548,95.3023,262824.0
2022-05-11,95.1274,96.7114,92.3287,92.5036,305300.0
2022-05-12,92.5619,95.2149,90.8516,93.1741,542163.0
2022-05-13,94.0682,96.7794,93.4851,96.2449,357806.0
2022-05-14,94.0682,96.7794,93.4851,96.2449,357806.0
2022-05-15,94.0682,96.7794,93.4851,96.2449,357806.0
2022-05-16,95.9631,96.9155,95.2149,95.8757,167703.0
2022-05-17,97.5374,98.9659,96.5851,98.8007,210286.0
2022-05-18,97.965,98.8202,94.5832,95.2635,228531.0
2022-05-19,94.9039,95.8174,93.7378,93.7766,269348.0
2022-05-20,94.9719,95.0885,90.9925,93.3588,466140.0
2022-05-21,94.9719,95.0885,90.9925,93.3588,466140.0
2022-05-22,94.9719,95.0885,90.9925,93.3588,466140.0
2022-05-23,94.039,96.002,93.4754,95.6036,457864.0
2022-05-24,94.6512,95.176,92.2509,93.7086,429159.0
2022-05-25,93.0089,95.3266,93.0089,94.2722,602088.0
2022-05-26,94.4763,97.6152,94.4763,97.3042,338042.0
2022-05-27,97.8387,99.8308,97.6589,99.7239,229719.0
2022-05-28,97.8387,99.8308,97.6589,99.7239,229719.0
2022-05-29,97.8387,99.8308,97.6589,99.7239,229719.0
2022-05-30,97.8387,99.8308,97.6589,99.7239,229719.0
2022-05-31,99.3449,101.7744,98.3731,100.9192,382311.0
2022-06-01,101.3079,101.5994,98.2614,99.7822,291906.0
2022-06-02,100.2681,102.5421,99.9086,102.4255,211976.0
2022-06-03,101.5897,102.3769,100.5791,101.5217,266483.0
2022-06-04,101.5897,102.3769,100.5791,101.5217,266483.0
2022-06-05,101.5897,102.3769,100.5791,101.5217,266483.0
2022-06-06,102.3283,103.5673,102.2311,102.338,406337.0
2022-06-07,101.3759,104.0289,101.1136,104.0095,353687.0
2022-06-08,103.4653,103.6791,101.2933,101.6578,193779.0
2022-06-09,101.5509,102.0659,100.9192,100.9289,218921.0
2022-06-10,98.7035,99.5879,97.2605,97.4111,258358.0
2022-06-11,98.7035,99.5879,97.2605,97.4111,258358.0
2022-06-12,98.7035,99.5879,97.2605,97.4111,258358.0
2022-06-13,95.1371,95.8465,93.0041,93.4851,421969.0
2022-06-14,93.8932,95.0691,91.595,92.4744,511857.0
2022-06-15,92.7563,96.1186,92.5328,94.7193,321253.0
2022-06-16,92.6882,92.7174,86.5612,87.635,411772.0
2022-06-17,88.4318,89.1218,86.6146,87.9848,583659.0
2022-06-18,88.4318,89.1218,86.6146,87.9848,583659.0
2022-06-19,88.4318,89.1218,86.6146,87.9848,583659.0
2022-06-20,88.4318,89.1218,86.6146,87.9848,583659.0
2022-06-21,89.1218,90.8419,87.8779,90.3754,286753.0
2022-06-22,89.1121,91.25,89.1121,90.7836,240411.0
2022-06-23,91.1528,91.4395,89.5591,90.8516,182762.0
2022-06-24,91.0362,93.1838,91.0362,92.3676,624652.0
2022-06-25,91.0362,93.1838,91.0362,92.3676,624652.0
2022-06-26,91.0362,93.1838,91.0362,92.3676,624652.0
2022-06-27,93.1255,96.3907,92.3967,95.4967,415059.0
2022-06-28,95.5647,96.8426,88.8011,90.2588,630436.0
2022-06-29,90.0158,90.0547,87.2706,87.9362,623453.0
2022-06-30,86.6729,88.8206,86.1106,88.529,529971.0
2022-07-01,88.3347,90.9196,87.533,89.8215,433043.0
2022-07-02,88.3347,90.9196,87.533,89.8215,433043.0
2022-07-03,88.3347,90.9196,87.533,89.8215,433043.0
2022-07-04,88.3347,90.9196,87.533,89.8215,433043.0
2022-07-05,88.1986,89.1315,86.3911,88.3541,448405.0
2022-07-06,87.7905,89.6757,86.9305,87.8002,277966.0
2022-07-07,88.6845,90.1616,88.6845,89.5494,229836.0
2022-07-08,89.3648,90.2977,88.4221,90.0353,191153.0
2022-07-09,89.3648,90.2977,88.4221,90.0353,191153.0
2022-07-10,89.3648,90.2977,88.4221,90.0353,191153.0
2022-07-11,89.6174,89.6854,88.2861,88.6359,376178.0
2022-07-12,88.5971,89.8701,87.6739,88.2764,261539.0
2022-07-13,86.498,88.4367,86.1385,87.5961,296029.0
2022-07-14,87.4304,88.2494,86.0068,88.0641,247617.0
2022-07-15,89.3609,90.3652,88.1909,89.8679,228519.0
2022-07-16,89.3609,90.3652,88.1909,89.8679,228519.0
2022-07-17,89.3609,90.3652,88.1909,89.8679,228519.0
2022-07-18,90.2872,91.1208,88.8246,89.0391,427782.0
2022-07-19,90.2384,93.534,90.2384,93.3195,534431.0
2022-07-20,92.6467,94.353,92.1787,94.1678,227996.0
2022-07-21,93.924,95.445,93.4864,95.3768,173541.0
2022-07-22,95.6791,95.8741,93.5145,93.7388,166782.0
2022-07-23,95.6791,95.8741,93.5145,93.7388,166782.0
2022-07-24,95.6791,95.8741,93.5145,93.7388,166782.0
2022-07-25,93.8948,94.6163,93.5535,94.2165,207872.0
2022-07-26,94.1385,95.094,93.417,94.08,147376.0
2022-07-27,94.3725,95.8838,93.963,95.1428,193296.0
2022-07-28,95.1818,97.0148,95.1818,96.8588,198058.0
2022-07-29,97.2391,98.3409,96.3811,97.9119,228816.0
2022-07-30,97.2391,98.3409,96.3811,97.9119,228816.0
2022-07-31,97.2391,98.3409,96.3811,97.9119,228816.0
2022-08-01,97.1806,99.8424,97.0148,98.9454,222284.0
2022-08-02,98.5554,99.1989,97.0148,98.1556,258800.0
2022-08-03,98.6236,101.6852,98.5846,100.2617,319020.0
2022-08-04,100.2227,100.4177,99.4231,99.5596,229221.0
2022-08-05,98.4579,100.1105,98.2921,99.4134,209169.0
2022-08-06,98.4579,100.1105,98.2921,99.4134,209169.0
2022-08-07,98.4579,100.1105,98.2921,99.4134,209169.0
2022-08-08,99.9887,100.7492,98.4627,98.5651,177911.0
2022-08-09,98.1654,98.2824,95.4548,95.7863,286276.0
2022-08-10,97.5901,98.8966,97.5023,98.1654,298117.0
2022-08-11,98.6529,99.9692,98.1069,98.4774,226497.0
2022-08-12,99.2379,100.9052,98.8771,100.9052,260197.0
2022-08-13,99.2379,100.9052,98.8771,100.9052,260197.0
