,RMAX US Equity,RMAX US Equity,RMAX US Equity,RMAX US Equity,RMAX US Equity
2022-05-29,23.3249,23.627,23.1267,23.1833,248251.0
2022-05-30,23.3249,23.627,23.1267,23.1833,248251.0
2022-05-31,23.0134,23.3249,22.3857,22.9379,148431.0
2022-06-01,23.0606,23.0606,22.381,22.8341,121079.0
2022-06-02,23.004,23.3155,22.7869,23.2966,93767.0
2022-06-03,23.1456,23.1456,22.617,22.9662,104850.0
2022-06-04,23.1456,23.1456,22.617,22.9662,104850.0
2022-06-05,23.1456,23.1456,22.617,22.9662,104850.0
2022-06-06,23.2305,23.2305,22.8246,22.9851,121724.0
2022-06-07,22.6925,23.391,22.5698,23.3627,79214.0
2022-06-08,23.0795,23.4004,22.8152,22.919,87375.0
2022-06-09,22.8435,23.1361,22.4282,22.9002,212228.0
2022-06-10,22.4565,22.9002,22.1072,22.7208,236221.0
2022-06-11,22.4565,22.9002,22.1072,22.7208,236221.0
2022-06-12,22.4565,22.9002,22.1072,22.7208,236221.0
2022-06-13,22.06,22.3432,21.6353,21.9468,318625.0
2022-06-14,21.9373,21.9845,21.2199,21.2577,145106.0
2022-06-15,21.437,21.8712,21.2549,21.6447,126089.0
2022-06-16,21.0972,21.0972,20.3798,20.814,191571.0
2022-06-17,21.0028,21.4937,20.8895,21.0311,233912.0
2022-06-18,21.0028,21.4937,20.8895,21.0311,233912.0
2022-06-19,21.0028,21.4937,20.8895,21.0311,233912.0
2022-06-20,21.0028,21.4937,20.8895,21.0311,233912.0
2022-06-21,21.3049,21.7108,21.1303,21.437,125279.0
2022-06-22,21.3238,21.9656,21.1822,21.8052,123597.0
2022-06-23,21.7297,22.6642,21.7297,22.5981,107926.0
2022-06-24,22.6264,23.6647,22.5792,23.4004,286880.0
2022-06-25,22.6264,23.6647,22.5792,23.4004,286880.0
2022-06-26,22.6264,23.6647,22.5792,23.4004,286880.0
2022-06-27,23.306,23.3176,22.4282,22.5037,132398.0
2022-06-28,22.9002,23.273,22.2111,22.7586,225405.0
2022-06-29,23.0229,23.0229,22.2913,22.5603,161234.0
2022-06-30,22.1828,23.3627,21.8901,23.1456,227879.0
2022-07-01,23.3344,23.8535,23.3155,23.6364,83605.0
2022-07-02,23.3344,23.8535,23.3155,23.6364,83605.0
2022-07-03,23.3344,23.8535,23.3155,23.6364,83605.0
2022-07-04,23.3344,23.8535,23.3155,23.6364,83605.0
2022-07-05,23.4382,24.0706,23.2211,24.0423,117127.0
2022-07-06,23.8724,24.1556,23.0087,23.3532,85965.0
2022-07-07,23.4854,24.0491,23.424,23.8063,55330.0
2022-07-08,23.7403,23.7403,22.9662,23.3344,120275.0
2022-07-09,23.7403,23.7403,22.9662,23.3344,120275.0
2022-07-10,23.7403,23.7403,22.9662,23.3344,120275.0
2022-07-11,23.0984,23.5704,22.7114,22.8152,120440.0
2022-07-12,22.7302,23.3957,22.7302,22.9379,149199.0
2022-07-13,22.7208,23.1267,22.4093,22.7208,128569.0
2022-07-14,22.381,22.6217,22.0034,22.4565,154114.0
2022-07-15,22.9096,23.1645,22.532,23.0512,56970.0
2022-07-16,22.9096,23.1645,22.532,23.0512,56970.0
2022-07-17,22.9096,23.1645,22.532,23.0512,56970.0
2022-07-18,23.0984,23.4381,22.7114,22.8246,106373.0
2022-07-19,23.3344,24.0234,23.2391,23.8724,91484.0
2022-07-20,23.7497,24.0565,23.5232,23.7403,75619.0
2022-07-21,23.4476,23.7214,23.0427,23.6836,116838.0
2022-07-22,23.7403,23.958,23.0889,23.3532,81040.0
2022-07-23,23.7403,23.958,23.0889,23.3532,81040.0
2022-07-24,23.7403,23.958,23.0889,23.3532,81040.0
2022-07-25,23.3249,23.6459,23.2305,23.4948,128195.0
2022-07-26,23.4288,23.5798,23.0134,23.1267,109546.0
2022-07-27,23.2683,23.5043,22.919,23.4665,77187.0
2022-07-28,23.5515,23.6553,22.9379,23.5704,217820.0
2022-07-29,23.7025,23.9574,23.4193,23.9196,147022.0
2022-07-30,23.7025,23.9574,23.4193,23.9196,147022.0
2022-07-31,23.7025,23.9574,23.4193,23.9196,147022.0
2022-08-01,23.778,24.1178,23.3438,23.8347,124949.0
2022-08-02,23.863,24.3161,23.5704,24.0423,101764.0
2022-08-03,24.25,24.5757,24.2311,24.3444,178955.0
2022-08-04,24.2028,24.4954,23.8205,24.25,111879.0
2022-08-05,23.7497,25.0052,22.9662,24.9391,169208.0
2022-08-06,23.7497,25.0052,22.9662,24.9391,169208.0
2022-08-07,23.7497,25.0052,22.9662,24.9391,169208.0
2022-08-08,24.8919,26.0341,24.8919,25.7509,144829.0
2022-08-09,25.5243,25.8641,25.3733,25.6659,166030.0
2022-08-10,25.9774,26.3692,25.6754,25.7131,158543.0
2022-08-11,25.9208,26.1379,25.5432,25.8453,100413.0
2022-08-12,26.0813,26.6665,25.8264,26.5155,173686.0
2022-08-13,26.0813,26.6665,25.8264,26.5155,173686.0
2022-08-14,26.0813,26.6665,25.8264,26.5155,173686.0
2022-08-15,26.525,26.525,25.7255,25.9064,115195.0
2022-08-16,25.7636,26.2299,25.4876,26.0491,101634.0
2022-08-17,25.8112,25.9873,25.3543,25.5257,93879.0
2022-08-18,25.4114,25.9825,25.3163,25.7826,111289.0
2022-08-19,25.6113,25.6113,24.8499,24.9165,733664.0
2022-08-20,25.6113,25.6113,24.8499,24.9165,733664.0
2022-08-21,25.6113,25.6113,24.8499,24.9165,733664.0
2022-08-22,24.7928,24.7928,23.9077,23.9363,108239.0
2022-08-23,23.9743,24.4293,23.9172,24.098,165909.0
2022-08-24,24.1742,24.3836,23.8696,23.8887,89000.0
2022-08-25,23.8887,24.4597,23.822,24.06,195990.0
2022-08-26,24.0124,24.0124,22.9369,22.9369,145989.0
2022-08-27,24.0124,24.0124,22.9369,22.9369,145989.0
2022-08-28,24.0124,24.0124,22.9369,22.9369,145989.0
2022-08-29,22.8703,23.2224,22.718,22.8132,133930.0
2022-08-30,22.7371,22.7574,22.1565,22.1946,164229.0
2022-08-31,22.0708,22.3278,21.614,21.6616,243885.0
2022-09-01,21.5855,21.909,21.476,21.6521,186732.0
2022-09-02,22.0042,22.0328,21.357,21.4046,129512.0
2022-09-03,22.0042,22.0328,21.357,21.4046,129512.0
2022-09-04,22.0042,22.0328,21.357,21.4046,129512.0
2022-09-05,22.0042,22.0328,21.357,21.4046,129512.0
2022-09-06,21.7092,21.7092,19.9865,20.0722,205012.0
2022-09-07,20.1103,20.8336,20.0246,20.7955,189295.0
2022-09-08,20.6718,20.9763,20.3196,20.7289,203292.0
2022-09-09,20.9763,21.5188,20.9525,21.4046,140126.0
2022-09-10,20.9763,21.5188,20.9525,21.4046,140126.0
2022-09-11,20.9763,21.5188,20.9525,21.4046,140126.0
2022-09-12,21.614,21.9662,21.4522,21.7187,109404.0
2022-09-13,21.2523,21.2523,20.5766,20.6718,130263.0
2022-09-14,20.7479,20.767,20.1769,20.2816,165699.0
2022-09-15,20.2721,20.5766,20.0246,20.0246,179251.0
2022-09-16,19.8247,19.9104,19.2585,19.5392,429909.0
2022-09-17,19.8247,19.9104,19.2585,19.5392,429909.0
2022-09-18,19.8247,19.9104,19.2585,19.5392,429909.0
2022-09-19,19.4345,19.9199,19.4345,19.6439,229014.0
2022-09-20,19.425,19.425,18.6636,18.6731,176200.0
2022-09-21,18.6731,18.892,18.3591,18.6255,234204.0
2022-09-22,18.6351,18.6351,18.0117,18.0355,137239.0
2022-09-23,17.7214,17.9593,17.098,17.5501,176436.0
2022-09-24,17.7214,17.9593,17.098,17.5501,176436.0
2022-09-25,17.7214,17.9593,17.098,17.5501,176436.0
2022-09-26,17.3026,17.8166,17.2836,17.6833,177579.0
2022-09-27,17.8927,18.1402,17.3692,17.4359,132330.0
2022-09-28,17.5881,18.0355,17.4359,17.807,93985.0
2022-09-29,17.769,17.8879,17.3121,17.4644,224515.0
2022-09-30,17.5215,18.0069,17.3788,17.9974,341943.0
2022-10-01,17.5215,18.0069,17.3788,17.9974,341943.0
2022-10-02,17.5215,18.0069,17.3788,17.9974,341943.0
2022-10-03,18.1973,18.2639,17.4977,17.5691,188955.0
2022-10-04,18.0069,18.6827,17.9403,18.4542,237357.0
2022-10-05,18.1116,18.1782,17.7024,18.0069,106932.0
2022-10-06,17.9688,18.1973,17.8642,18.1021,113716.0
2022-10-07,17.9784,17.9974,17.0647,17.3026,132870.0
2022-10-08,17.9784,17.9974,17.0647,17.3026,132870.0
2022-10-09,17.9784,17.9974,17.0647,17.3026,132870.0
2022-10-10,17.255,17.5865,17.1599,17.2646,142686.0
2022-10-11,17.2646,17.7785,17.1123,17.4549,185976.0
2022-10-12,17.5406,17.7214,17.2408,17.512,112560.0
2022-10-13,17.1694,17.6738,16.8839,17.5881,140011.0
2022-10-14,17.6167,17.9213,17.1789,17.3121,110193.0
2022-10-15,17.6167,17.9213,17.1789,17.3121,110193.0
2022-10-16,17.6167,17.9213,17.1789,17.3121,110193.0
2022-10-17,17.7214,18.0545,17.5977,17.6833,109042.0
2022-10-18,18.0164,18.3876,17.5038,17.6833,136685.0
2022-10-19,17.4549,17.531,17.0457,17.3502,158383.0
2022-10-20,17.3312,17.6643,16.9695,17.1789,94071.0
2022-10-21,17.3407,17.7357,17.1228,17.7214,171645.0
2022-10-22,17.3407,17.7357,17.1228,17.7214,171645.0
2022-10-23,17.3407,17.7357,17.1228,17.7214,171645.0
2022-10-24,17.9308,17.9688,17.531,17.769,96940.0
2022-10-25,17.6643,18.4162,17.6643,18.2068,139737.0
2022-10-26,18.34,18.616,18.0259,18.1021,173663.0
2022-10-27,18.321,18.5684,18.1116,18.2734,201908.0
2022-10-28,18.1782,18.6827,18.1782,18.4257,212508.0
2022-10-29,18.1782,18.6827,18.1782,18.4257,212508.0
2022-10-30,18.1782,18.6827,18.1782,18.4257,212508.0
2022-10-31,18.2353,18.6827,18.0926,18.5209,214292.0
2022-11-01,18.6636,18.8302,18.3305,18.4923,116046.0
2022-11-02,18.2924,18.6731,17.7785,17.807,154476.0
2022-11-03,17.6548,17.9022,17.3883,17.7214,230924.0
2022-11-04,16.8743,18.7683,16.8743,17.9784,223416.0
2022-11-05,16.8743,18.7683,16.8743,17.9784,223416.0
2022-11-06,16.8743,18.7683,16.8743,17.9784,223416.0
2022-11-07,18.0545,18.0545,16.4365,17.0647,223742.0
2022-11-08,17.1884,17.1884,16.5032,16.7887,155724.0
2022-11-09,16.6364,16.8172,16.2081,16.7697,172507.0
2022-11-10,17.6072,18.7112,17.6072,17.9498,251428.0
2022-11-11,17.8642,19.0443,17.8642,18.7493,217956.0
2022-11-12,17.8642,19.0443,17.8642,18.7493,217956.0
2022-11-13,17.8642,19.0443,17.8642,18.7493,217956.0
2022-11-14,18.7493,18.9777,18.1402,18.1782,158822.0
2022-11-15,18.448,19.2283,18.342,18.6599,210083.0
2022-11-16,18.4094,18.4576,17.9856,18.053,169865.0
2022-11-17,17.6773,18.2649,17.6773,18.2457,103218.0
2022-11-18,19.0452,19.0452,18.3516,18.4769,195589.0
2022-11-19,19.0452,19.0452,18.3516,18.4769,195589.0
2022-11-20,19.0452,19.0452,18.3516,18.4769,195589.0
2022-11-21,18.3131,18.5346,18.159,18.4191,184679.0
2022-11-22,18.4961,18.7562,18.3083,18.5732,109825.0
2022-11-23,18.4961,19.0115,18.4961,18.814,71469.0
2022-11-24,18.4961,19.0115,18.4961,18.814,71469.0
2022-11-25,18.7562,19.1801,18.7562,19.0452,50913.0
2022-11-26,18.7562,19.1801,18.7562,19.0452,50913.0
2022-11-27,18.7562,19.1801,18.7562,19.0452,50913.0
2022-11-28,18.8237,19.1994,18.7755,18.8718,116683.0
2022-11-29,18.9585,19.2764,18.8333,19.103,145262.0
2022-11-30,19.1801,20.0567,18.7851,20.0375,236265.0
2022-12-01,19.97,20.2928,19.7966,20.0375,158232.0
2022-12-02,19.7388,20.365,19.7099,20.2301,105619.0
2022-12-03,19.7388,20.365,19.7099,20.2301,105619.0
2022-12-04,19.7388,20.365,19.7099,20.2301,105619.0
2022-12-05,19.97,19.97,19.5654,19.6425,107027.0
2022-12-06,19.5751,19.8352,19.3358,19.5269,170556.0
2022-12-07,19.4498,19.8641,19.3824,19.4306,130958.0
2022-12-08,19.4498,19.9219,19.2379,19.2957,82472.0
2022-12-09,19.0549,19.4787,18.9971,19.3342,74752.0
2022-12-10,19.0549,19.4787,18.9971,19.3342,74752.0
2022-12-11,19.0549,19.4787,18.9971,19.3342,74752.0
2022-12-12,19.3246,19.4787,18.9296,19.4595,116988.0
2022-12-13,20.182,20.5288,19.4209,19.6521,228259.0
2022-12-14,19.7099,19.7918,19.3053,19.4884,134565.0
2022-12-15,19.4402,19.4402,18.631,18.6406,116983.0
2022-12-16,18.4094,18.6406,18.2168,18.2746,458237.0
2022-12-17,18.4094,18.6406,18.2168,18.2746,458237.0
2022-12-18,18.4094,18.6406,18.2168,18.2746,458237.0
2022-12-19,18.4287,18.8332,18.0626,18.2071,214227.0
2022-12-20,17.9856,18.6214,17.6677,18.4865,394552.0
2022-12-21,18.7659,18.9489,17.8411,17.9278,202184.0
2022-12-22,17.8218,17.8459,17.2342,17.5521,241797.0
2022-12-23,17.7447,18.0723,17.4943,17.947,121439.0
2022-12-24,17.7447,18.0723,17.4943,17.947,121439.0
2022-12-25,17.7447,18.0723,17.4943,17.947,121439.0
2022-12-26,17.7447,18.0723,17.4943,17.947,121439.0
2022-12-27,17.9567,18.0611,17.6195,17.7158,118632.0
2022-12-28,17.6099,17.7158,17.003,17.003,114106.0
2022-12-29,17.0993,17.8555,17.0993,17.8507,194594.0
2022-12-30,17.9278,18.342,17.3883,17.9567,275855.0
2022-12-31,17.9278,18.342,17.3883,17.9567,275855.0
2023-01-01,17.9278,18.342,17.3883,17.9567,275855.0
2023-01-02,17.9278,18.342,17.3883,17.9567,275855.0
2023-01-03,18.2264,18.5434,17.9181,18.2649,159164.0
2023-01-04,18.4769,18.9682,18.3324,18.6503,152702.0
2023-01-05,18.4961,18.8718,18.2216,18.3613,126798.0
2023-01-06,18.4865,18.92,18.236,18.7177,115051.0
2023-01-07,18.4865,18.92,18.236,18.7177,115051.0
2023-01-08,18.4865,18.92,18.236,18.7177,115051.0
2023-01-09,18.7851,19.5365,18.7466,19.3053,148871.0
2023-01-10,19.315,19.4884,19.1512,19.3728,87545.0
2023-01-11,19.5269,20.0953,19.5269,20.0664,57861.0
2023-01-12,20.259,20.5095,20.1049,20.4421,94703.0
2023-01-13,20.2205,20.6251,20.2205,20.3746,80531.0
2023-01-14,20.2205,20.6251,20.2205,20.3746,80531.0
2023-01-15,20.2205,20.6251,20.2205,20.3746,80531.0
2023-01-16,20.2205,20.6251,20.2205,20.3746,80531.0
2023-01-17,20.4902,20.647,20.1531,20.2687,107792.0
2023-01-18,20.2687,20.5095,19.8063,19.8448,94169.0
2023-01-19,19.7099,19.8544,19.4017,19.7774,94719.0
2023-01-20,19.893,20.3746,19.5414,20.2783,121115.0
2023-01-21,19.893,20.3746,19.5414,20.2783,121115.0
2023-01-22,19.893,20.3746,19.5414,20.2783,121115.0
2023-01-23,20.4517,20.8756,20.3072,20.7118,98556.0
2023-01-24,20.6058,21.1357,20.4421,20.548,85537.0
2023-01-25,20.3939,20.9767,20.0182,20.7985,175343.0
2023-01-26,21.1068,21.5018,20.943,21.5018,85331.0
2023-01-27,21.4343,21.6944,21.3276,21.6174,72281.0
2023-01-28,21.4343,21.6944,21.3276,21.6174,72281.0
2023-01-29,21.4343,21.6944,21.3276,21.6174,72281.0
2023-01-30,21.3669,21.6776,21.2224,21.2224,62158.0
2023-01-31,21.232,22.0412,21.232,21.9738,90587.0
2023-02-01,21.8486,22.5807,21.5885,22.3688,139429.0
2023-02-02,22.5422,23.3899,22.5422,23.0431,110570.0
2023-02-03,22.7348,23.072,22.5133,22.8697,130143.0
2023-02-04,22.7348,23.072,22.5133,22.8697,130143.0
2023-02-05,22.7348,23.072,22.5133,22.8697,130143.0
2023-02-06,22.5807,22.5903,22.0942,22.5422,60986.0
2023-02-07,22.388,22.5855,22.1568,22.5518,79316.0
2023-02-08,22.3495,22.494,21.916,21.9738,55627.0
2023-02-09,22.1568,22.311,21.6463,21.733,56137.0
2023-02-10,21.6559,21.8967,21.5307,21.7619,54518.0
2023-02-11,21.6559,21.8967,21.5307,21.7619,54518.0
2023-02-12,21.6559,21.8967,21.5307,21.7619,54518.0
2023-02-13,21.8389,22.3206,21.6559,22.1376,63267.0
2023-02-14,21.8871,22.1376,21.7137,21.9353,133889.0
2023-02-15,21.7041,22.099,21.6944,22.0412,86977.0
2023-02-16,21.7041,22.1568,21.5403,21.9834,96889.0
2023-02-17,20.6155,21.0201,17.8411,19.0163,536887.0
2023-02-18,20.6155,21.0201,17.8411,19.0163,536887.0
2023-02-19,20.6155,21.0201,17.8411,19.0163,536887.0
2023-02-20,20.6155,21.0201,17.8411,19.0163,536887.0
2023-02-21,18.0723,18.6599,17.4846,18.0145,230700.0
2023-02-22,17.9856,18.5347,17.9856,18.1879,221536.0
2023-02-23,18.3998,18.7081,18.053,18.6021,146593.0
2023-02-24,18.1493,18.1493,17.6484,17.9856,142590.0
2023-02-25,18.1493,18.1493,17.6484,17.9856,142590.0
2023-02-26,18.1493,18.1493,17.6484,17.9856,142590.0
2023-02-27,18.1782,18.3338,17.8314,17.947,98404.0
2023-02-28,17.8218,18.1012,17.6595,17.8122,206840.0
2023-03-01,17.7447,18.0241,17.5135,17.8989,134762.0
2023-03-02,17.6291,18.0241,17.5171,17.9952,107561.0
2023-03-03,18.0915,18.2746,17.798,18.1204,120253.0
2023-03-04,18.0915,18.2746,17.798,18.1204,120253.0
2023-03-05,18.0915,18.2746,17.798,18.1204,120253.0
2023-03-06,18.1204,18.2906,17.4461,17.4461,208077.0
2023-03-07,17.4168,17.6256,17.1729,17.4461,202460.0
2023-03-08,17.4656,17.5827,16.929,17.5241,159269.0
2023-03-09,17.7486,17.9047,17.2022,17.29,178036.0
2023-03-10,17.1534,17.1765,16.5289,16.8704,132702.0
2023-03-11,17.1534,17.1765,16.5289,16.8704,132702.0
2023-03-12,17.1534,17.1765,16.5289,16.8704,132702.0
2023-03-13,16.4899,16.9387,16.3728,16.724,138975.0
2023-03-14,17.329,17.4558,17.0265,17.2607,315307.0
2023-03-15,16.968,17.5632,16.8558,17.5144,198044.0
2023-03-16,17.2705,17.69,17.0753,17.3388,131311.0
2023-03-17,17.1436,17.1436,16.5484,16.5484,361985.0
2023-03-18,17.1436,17.1436,16.5484,16.5484,361985.0
2023-03-19,17.1436,17.1436,16.5484,16.5484,361985.0
2023-03-20,16.7826,17.0753,16.6167,16.8314,186398.0
2023-03-21,17.1631,17.2509,16.9485,16.9777,124956.0
2023-03-22,16.9777,17.1826,16.4996,16.4996,110900.0
2023-03-23,16.5679,17.0753,16.5631,16.8119,242507.0
2023-03-24,16.607,16.8411,16.4932,16.7728,100638.0
2023-03-25,16.607,16.8411,16.4932,16.7728,100638.0
2023-03-26,16.607,16.8411,16.4932,16.7728,100638.0
2023-03-27,17.0363,17.2412,16.7631,17.046,170447.0
2023-03-28,17.1436,17.3924,16.7923,17.046,146456.0
2023-03-29,17.1924,17.2217,16.8704,17.1046,99724.0
2023-03-30,17.1924,17.3777,16.8363,17.0265,94471.0
2023-03-31,17.2022,18.3096,17.0753,18.3047,300651.0
2023-04-01,17.2022,18.3096,17.0753,18.3047,300651.0
2023-04-02,17.2022,18.3096,17.0753,18.3047,300651.0
2023-04-03,18.2267,18.2267,17.4949,17.7193,159295.0
2023-04-04,17.8559,17.8559,17.3993,17.7095,117121.0
2023-04-05,17.4949,17.6998,17.4168,17.4851,80550.0
2023-04-06,17.4754,17.6315,17.2314,17.4949,88074.0
2023-04-07,17.4754,17.6315,17.2314,17.4949,88074.0
2023-04-08,17.4754,17.6315,17.2314,17.4949,88074.0
2023-04-09,17.4754,17.6315,17.2314,17.4949,88074.0
2023-04-10,17.3875,17.7095,17.368,17.6022,81833.0
2023-04-11,17.7388,17.9632,17.6217,17.8266,85067.0
2023-04-12,17.9925,18.1389,17.6412,17.6705,78413.0
2023-04-13,17.7193,18.0608,17.6607,17.9242,51101.0
2023-04-14,17.9242,18.0657,17.612,17.9632,56082.0
2023-04-15,17.9242,18.0657,17.612,17.9632,56082.0
2023-04-16,17.9242,18.0657,17.612,17.9632,56082.0
2023-04-17,17.9535,18.5096,17.9486,18.4804,82819.0
2023-04-18,18.4901,18.4901,17.8803,18.2755,106330.0
2023-04-19,18.2072,18.4609,18.1242,18.4413,46979.0
2023-04-20,18.2267,18.8511,18.2267,18.7243,142894.0
2023-04-21,18.8609,19.261,18.5584,19.056,194516.0
2023-04-22,18.8609,19.261,18.5584,19.056,194516.0
2023-04-23,18.8609,19.261,18.5584,19.056,194516.0
2023-04-24,19.056,19.0918,18.334,18.7243,93451.0
2023-04-25,18.4413,18.5389,18.1681,18.295,103996.0
2023-04-26,18.1193,18.4169,18.051,18.1486,108091.0
2023-04-27,18.1779,18.5877,18.0901,18.5389,112223.0
2023-04-28,18.4511,18.978,18.4511,18.8414,88686.0
2023-04-29,18.4511,18.978,18.4511,18.8414,88686.0
2023-04-30,18.4511,18.978,18.4511,18.8414,88686.0
2023-05-01,18.9097,19.2317,18.6853,18.8414,124009.0
2023-05-02,18.5584,18.6853,18.0998,18.3633,84318.0
2023-05-03,18.4901,18.6999,18.0901,18.1779,92874.0
2023-05-04,18.0023,18.1047,17.6315,17.7681,83723.0
2023-05-05,19.4073,19.4073,18.4804,18.6462,117944.0
2023-05-06,19.4073,19.4073,18.4804,18.6462,117944.0
2023-05-07,19.4073,19.4073,18.4804,18.6462,117944.0
2023-05-08,18.6755,18.6755,18.1096,18.4511,96232.0
2023-05-09,18.2462,18.2462,17.9242,17.934,68422.0
2023-05-10,18.1876,18.5584,18.0218,18.4706,84105.0
2023-05-11,18.3242,18.6023,18.2053,18.4901,84014.0
2023-05-12,18.5975,18.656,18.1193,18.3925,73892.0
2023-05-13,18.5975,18.656,18.1193,18.3925,73892.0
2023-05-14,18.5975,18.656,18.1193,18.3925,73892.0
2023-05-15,18.4999,18.4999,18.1584,18.2559,78413.0
2023-05-16,18.1967,18.5128,17.8509,17.9991,81790.0
2023-05-17,18.1078,18.493,17.9991,18.493,88626.0
2023-05-18,18.4634,19.0067,18.4634,18.9573,67544.0
2023-05-19,19.1846,19.1846,18.7203,18.9672,66551.0
2023-05-20,19.1846,19.1846,18.7203,18.9672,66551.0
2023-05-21,19.1846,19.1846,18.7203,18.9672,66551.0
2023-05-22,18.987,19.0462,18.7696,18.8487,59270.0
2023-05-23,18.7894,19.1648,18.7894,19.0364,75327.0
2023-05-24,18.9079,18.9079,18.4535,18.6313,49627.0
2023-05-25,18.5424,18.5523,18.0732,18.2362,48102.0
2023-05-26,18.2164,18.4189,18.2164,18.3646,44631.0
2023-05-27,18.2164,18.4189,18.2164,18.3646,44631.0
2023-05-28,18.2164,18.4189,18.2164,18.3646,44631.0
2023-05-29,18.2164,18.4189,18.2164,18.3646,44631.0
2023-05-30,18.414,18.414,18.2362,18.3745,42983.0
2023-05-31,18.335,18.4733,18.088,18.4634,152916.0
2023-06-01,18.5523,18.6313,18.1473,18.1769,65751.0
2023-06-02,18.5227,18.819,18.3745,18.7598,107596.0
2023-06-03,18.5227,18.819,18.3745,18.7598,107596.0
2023-06-04,18.5227,18.819,18.3745,18.7598,107596.0
2023-06-05,18.6215,18.7153,18.1473,18.167,64205.0
2023-06-06,18.1868,18.6684,18.0852,18.5227,186082.0
2023-06-07,18.7301,19.5501,18.5227,19.392,104020.0
2023-06-08,19.392,19.392,18.987,19.1747,64532.0
2023-06-09,19.0956,19.0956,18.7993,18.8783,55726.0
2023-06-10,19.0956,19.0956,18.7993,18.8783,55726.0
2023-06-11,19.0956,19.0956,18.7993,18.8783,55726.0
2023-06-12,18.9475,18.9475,18.661,18.7598,63924.0
2023-06-13,18.8092,18.9672,18.7104,18.8783,107819.0
2023-06-14,18.9573,19.0018,18.4239,18.493,112724.0
2023-06-15,18.5227,18.5227,18.0485,18.3646,77491.0
2023-06-16,18.5918,18.5918,18.088,18.1572,265051.0
2023-06-17,18.5918,18.5918,18.088,18.1572,265051.0
2023-06-18,18.5918,18.5918,18.088,18.1572,265051.0
2023-06-19,18.5918,18.5918,18.088,18.1572,265051.0
2023-06-20,18.1176,18.1853,17.7521,17.9497,115991.0
2023-06-21,17.9102,17.9102,17.5842,17.6138,63475.0
2023-06-22,17.6435,17.7966,17.1693,17.6533,116168.0
2023-06-23,17.3965,17.7126,17.3372,17.6336,232367.0
2023-06-24,17.3965,17.7126,17.3372,17.6336,232367.0
2023-06-25,17.3965,17.7126,17.3372,17.6336,232367.0
2023-06-26,17.6336,18.1473,17.6168,17.9201,78002.0
2023-06-27,17.9497,18.5424,17.762,18.493,68863.0
2023-06-28,18.493,19.0265,18.404,19.0067,62779.0
2023-06-29,19.066,19.4562,18.9771,19.4019,80991.0
2023-06-30,19.6093,19.6093,18.7548,19.0265,106755.0
2023-07-01,19.6093,19.6093,18.7548,19.0265,106755.0
2023-07-02,19.6093,19.6093,18.7548,19.0265,106755.0
2023-07-03,19.0462,19.4908,19.0462,19.2735,31387.0
2023-07-04,19.0462,19.4908,19.0462,19.2735,31387.0
2023-07-05,18.7795,18.9178,18.3449,18.4436,109876.0
2023-07-06,18.2164,18.4338,18.1176,18.3152,82938.0
2023-07-07,18.2955,18.7499,18.2362,18.5721,115164.0
2023-07-08,18.2955,18.7499,18.2362,18.5721,115164.0
2023-07-09,18.2955,18.7499,18.2362,18.5721,115164.0
2023-07-10,18.5326,18.7598,18.5326,18.7301,52518.0
2023-07-11,18.8289,19.1944,18.7795,19.1648,56836.0
2023-07-12,19.5599,19.7773,19.3821,19.6686,80343.0
2023-07-13,19.7279,20.2317,19.7279,20.2218,68087.0
2023-07-14,20.1329,20.1329,19.6933,19.9353,80443.0
2023-07-15,20.1329,20.1329,19.6933,19.9353,80443.0
2023-07-16,20.1329,20.1329,19.6933,19.9353,80443.0
2023-07-17,19.9255,19.965,19.5303,19.5402,51768.0
2023-07-18,19.1747,19.7773,19.1055,19.6686,66188.0
2023-07-19,19.718,19.8119,19.313,19.4118,67772.0
2023-07-20,19.3426,19.3426,18.9692,19.2932,65098.0
2023-07-21,19.4809,19.6093,19.2438,19.4118,65077.0
2023-07-22,19.4809,19.6093,19.2438,19.4118,65077.0
2023-07-23,19.4809,19.6093,19.2438,19.4118,65077.0
2023-07-24,19.4315,19.9551,19.4315,19.9551,83532.0
2023-07-25,19.8366,20.1724,19.8366,19.8563,67028.0
2023-07-26,19.8168,20.0934,19.8168,19.8958,73141.0
2023-07-27,20.0539,20.1922,19.4216,19.5303,58758.0
2023-07-28,19.639,19.797,19.392,19.4118,37988.0
2023-07-29,19.639,19.797,19.392,19.4118,37988.0
2023-07-30,19.639,19.797,19.392,19.4118,37988.0
2023-07-31,19.3624,19.5995,19.3525,19.471,56117.0
2023-08-01,19.392,19.5451,19.0265,19.3031,83372.0
2023-08-02,19.2735,19.5007,19.0561,19.4216,66263.0
2023-08-03,18.2757,19.4414,18.2066,18.9969,79785.0
2023-08-04,18.9079,19.4513,18.6807,19.2142,83072.0
2023-08-05,18.9079,19.4513,18.6807,19.2142,83072.0
2023-08-06,18.9079,19.4513,18.6807,19.2142,83072.0
2023-08-07,19.3624,19.8761,19.2339,19.8464,92866.0
2023-08-08,19.6489,19.6489,18.903,19.5402,57263.0
2023-08-09,19.5007,19.5007,18.9144,18.9573,41532.0
2023-08-10,18.9969,19.1747,18.5128,18.6412,58161.0
2023-08-11,18.6313,18.8836,18.6313,18.74,36316.0
2023-08-12,18.6313,18.8836,18.6313,18.74,36316.0
2023-08-13,18.6313,18.8836,18.6313,18.74,36316.0
