,GSBC US Equity,GSBC US Equity,GSBC US Equity,GSBC US Equity,GSBC US Equity
2022-05-29,55.6267,56.1173,55.4757,55.9852,37265.0
2022-05-30,55.6267,56.1173,55.4757,55.9852,37265.0
2022-05-31,55.6267,56.4286,55.5889,55.9946,48207.0
2022-06-01,56.4003,56.4003,55.3908,55.938,28959.0
2022-06-02,55.6927,56.372,55.4474,56.372,24605.0
2022-06-03,55.6644,56.0418,55.5606,55.7776,26659.0
2022-06-04,55.6644,56.0418,55.5606,55.7776,26659.0
2022-06-05,55.6644,56.0418,55.5606,55.7776,26659.0
2022-06-06,55.8625,56.5701,55.8625,56.3814,37851.0
2022-06-07,56.0701,56.4286,55.9946,56.1078,38779.0
2022-06-08,56.0512,56.0512,55.4191,55.7021,25319.0
2022-06-09,55.3814,55.8531,54.6455,54.6832,31882.0
2022-06-10,54.136,54.2209,53.5416,53.8624,29852.0
2022-06-11,54.136,54.2209,53.5416,53.8624,29852.0
2022-06-12,54.136,54.2209,53.5416,53.8624,29852.0
2022-06-13,53.0133,54.2775,52.9944,53.3246,61104.0
2022-06-14,53.3529,54.0888,53.3529,53.9001,43039.0
2022-06-15,54.1643,55.2682,54.0983,54.6455,68479.0
2022-06-16,53.9945,54.7209,53.3859,54.4379,59393.0
2022-06-17,54.3813,55.3531,54.3153,54.636,140997.0
2022-06-18,54.3813,55.3531,54.3153,54.636,140997.0
2022-06-19,54.3813,55.3531,54.3153,54.636,140997.0
2022-06-20,54.3813,55.3531,54.3153,54.636,140997.0
2022-06-21,55.0134,55.9852,54.853,55.9191,55166.0
2022-06-22,55.5795,56.2494,55.5323,55.9946,39064.0
2022-06-23,55.8531,55.8531,54.636,54.9851,57200.0
2022-06-24,54.9661,56.1441,54.9661,55.4411,158657.0
2022-06-25,54.9661,56.1441,54.9661,55.4411,158657.0
2022-06-26,54.9661,56.1441,54.9661,55.4411,158657.0
2022-06-27,55.6501,56.1726,55.6121,55.7641,38131.0
2022-06-28,56.0301,56.7901,55.7071,55.7071,38625.0
2022-06-29,55.3461,55.7356,55.2606,55.7166,48537.0
2022-06-30,55.2131,55.6691,54.8141,55.6311,63148.0
2022-07-01,55.7926,56.5146,55.3271,56.4576,41723.0
2022-07-02,55.7926,56.5146,55.3271,56.4576,41723.0
2022-07-03,55.7926,56.5146,55.3271,56.4576,41723.0
2022-07-04,55.7926,56.5146,55.3271,56.4576,41723.0
2022-07-05,55.8496,56.2961,54.7713,56.1441,40424.0
2022-07-06,55.5931,56.4576,55.5931,56.4576,27432.0
2022-07-07,56.5716,56.9041,56.3436,56.4386,35956.0
2022-07-08,56.4196,56.6618,56.1821,56.4861,30266.0
2022-07-09,56.4196,56.6618,56.1821,56.4861,30266.0
2022-07-10,56.4196,56.6618,56.1821,56.4861,30266.0
2022-07-11,56.1631,56.6951,56.1631,56.6571,28337.0
2022-07-12,56.5716,57.2983,56.5431,56.7521,33160.0
2022-07-13,56.3341,56.3341,55.4791,56.0111,30700.0
2022-07-14,55.3081,56.1156,55.2606,56.1156,31334.0
2022-07-15,56.3911,57.2366,56.3911,57.1701,27081.0
2022-07-16,56.3911,57.2366,56.3911,57.1701,27081.0
2022-07-17,56.3911,57.2366,56.3911,57.1701,27081.0
2022-07-18,57.2461,57.7685,56.9991,57.1891,25558.0
2022-07-19,57.2461,58.3575,57.0466,58.1105,37386.0
2022-07-20,50.4917,57.8255,47.7843,57.6735,58421.0
2022-07-21,57.2936,57.873,56.8281,57.4835,31364.0
2022-07-22,57.341,58.405,56.9991,58.3195,41045.0
2022-07-23,57.341,58.405,56.9991,58.3195,41045.0
2022-07-24,57.341,58.405,56.9991,58.3195,41045.0
2022-07-25,58.7565,59.526,58.7565,59.165,50851.0
2022-07-26,59.203,59.7445,59.203,59.602,34307.0
2022-07-27,59.545,59.849,59.07,59.7065,52557.0
2022-07-28,59.963,59.963,58.956,59.184,22748.0
2022-07-29,59.4215,59.6165,58.595,58.842,51438.0
2022-07-30,59.4215,59.6165,58.595,58.842,51438.0
2022-07-31,59.4215,59.6165,58.595,58.842,51438.0
2022-08-01,58.8135,59.2505,58.177,59.051,27220.0
2022-08-02,58.5095,58.6235,57.6925,57.7305,22787.0
2022-08-03,58.3765,58.3765,57.1131,58.2055,18415.0
2022-08-04,58.4525,58.4525,57.2556,57.683,13935.0
2022-08-05,57.5405,57.9348,57.1701,57.797,12443.0
2022-08-06,57.5405,57.9348,57.1701,57.797,12443.0
2022-08-07,57.5405,57.9348,57.1701,57.797,12443.0
2022-08-08,57.6165,58.1865,57.4406,57.7495,22682.0
2022-08-09,57.759,58.2055,57.626,57.9965,16019.0
2022-08-10,58.3195,58.633,57.9395,58.215,19001.0
2022-08-11,58.2815,58.8135,58.2625,58.8135,16790.0
2022-08-12,58.899,59.7635,58.3955,59.7065,22055.0
2022-08-13,58.899,59.7635,58.3955,59.7065,22055.0
2022-08-14,58.899,59.7635,58.3955,59.7065,22055.0
2022-08-15,59.64,60.3667,59.431,60.267,30828.0
2022-08-16,60.2765,60.7515,60.039,60.514,36293.0
2022-08-17,60.571,60.571,59.7255,60.153,25005.0
2022-08-18,60.134,60.2765,59.8965,60.1245,29646.0
2022-08-19,59.8775,60.172,59.0938,59.5735,50286.0
2022-08-20,59.8775,60.172,59.0938,59.5735,50286.0
2022-08-21,59.8775,60.172,59.0938,59.5735,50286.0
2022-08-22,59.051,59.051,58.481,58.69,36046.0
2022-08-23,58.5475,58.7375,57.5025,57.569,15830.0
2022-08-24,57.2936,57.3316,56.6856,56.9801,21059.0
2022-08-25,57.2841,57.7115,57.1321,57.398,26012.0
2022-08-26,57.7495,57.9015,56.9611,57.1321,29413.0
2022-08-27,57.7495,57.9015,56.9611,57.1321,29413.0
2022-08-28,57.7495,57.9015,56.9611,57.1321,29413.0
2022-08-29,56.9231,57.0656,55.7926,55.8591,20319.0
2022-08-30,56.1631,56.3056,55.5266,56.0396,34016.0
2022-08-31,56.3056,56.4196,55.8306,55.8401,36342.0
2022-09-01,55.8211,56.4386,55.3081,56.1346,31249.0
2022-09-02,56.2391,56.8091,55.4886,55.7071,24371.0
2022-09-03,56.2391,56.8091,55.4886,55.7071,24371.0
2022-09-04,56.2391,56.8091,55.4886,55.7071,24371.0
2022-09-05,56.2391,56.8091,55.4886,55.7071,24371.0
2022-09-06,56.1251,56.3151,54.6811,55.3081,30771.0
2022-09-07,54.9471,56.0776,54.9281,55.9161,28124.0
2022-09-08,55.6026,56.0206,55.1751,55.8116,26477.0
2022-09-09,56.2391,56.4861,55.9066,56.1631,25696.0
2022-09-10,56.2391,56.4861,55.9066,56.1631,25696.0
2022-09-11,56.2391,56.4861,55.9066,56.1631,25696.0
2022-09-12,56.4291,57.664,56.2866,56.8091,20775.0
2022-09-13,56.2201,56.6761,55.2986,55.6786,35348.0
2022-09-14,55.9066,56.0966,55.5266,56.0966,26065.0
2022-09-15,55.9351,56.8851,55.7451,56.5811,27178.0
2022-09-16,56.1061,57.626,55.7641,57.4265,104500.0
2022-09-17,56.1061,57.626,55.7641,57.4265,104500.0
2022-09-18,56.1061,57.626,55.7641,57.4265,104500.0
2022-09-19,56.9326,58.082,56.9326,57.9205,21367.0
2022-09-20,57.512,57.8635,57.2271,57.721,14312.0
2022-09-21,57.74,58.405,57.398,57.398,17816.0
2022-09-22,57.398,57.398,56.8566,57.2271,19115.0
2022-09-23,56.9516,56.9516,56.0586,56.5526,27903.0
2022-09-24,56.9516,56.9516,56.0586,56.5526,27903.0
2022-09-25,56.9516,56.9516,56.0586,56.5526,27903.0
2022-09-26,56.1726,57.2508,56.1726,56.5811,46013.0
2022-09-27,56.7426,57.0941,55.1656,55.5076,31121.0
2022-09-28,55.5836,56.2106,55.2416,55.6406,29199.0
2022-09-29,55.5456,55.5456,54.7647,54.9566,41465.0
2022-09-30,55.3488,56.0375,54.5931,54.5931,51547.0
2022-10-01,55.3488,56.0375,54.5931,54.5931,51547.0
2022-10-02,55.3488,56.0375,54.5931,54.5931,51547.0
2022-10-03,55.1575,55.2818,54.6696,55.0905,37118.0
2022-10-04,55.5018,56.1523,55.5018,55.9323,35121.0
2022-10-05,55.4923,56.2575,55.4923,56.181,29422.0
2022-10-06,55.5784,56.2384,55.5784,56.2384,21255.0
2022-10-07,55.8845,55.8845,55.1861,55.5975,36222.0
2022-10-08,55.8845,55.8845,55.1861,55.5975,36222.0
2022-10-09,55.8845,55.8845,55.1861,55.5975,36222.0
2022-10-10,55.5592,56.2288,55.387,55.8462,25609.0
2022-10-11,56.0088,56.8124,55.961,56.4297,26168.0
2022-10-12,56.2575,57.4246,56.181,56.621,30169.0
2022-10-13,56.4393,59.4717,56.4393,59.2613,36935.0
2022-10-14,59.51,59.8754,58.5055,58.8499,25995.0
2022-10-15,59.51,59.8754,58.5055,58.8499,25995.0
2022-10-16,59.51,59.8754,58.5055,58.8499,25995.0
2022-10-17,58.9264,59.5865,58.9169,59.2039,29860.0
2022-10-18,59.7109,61.3753,58.8882,59.1752,67972.0
2022-10-19,59.4087,59.4087,57.8264,59.3187,33727.0
2022-10-20,56.8698,57.9125,55.7792,56.0567,34274.0
2022-10-21,56.5063,57.7929,56.1236,57.415,34731.0
2022-10-22,56.5063,57.7929,56.1236,57.415,34731.0
2022-10-23,56.5063,57.7929,56.1236,57.415,34731.0
2022-10-24,57.7498,58.2664,57.3768,57.7977,21315.0
2022-10-25,57.128,58.3525,57.128,58.0464,22701.0
2022-10-26,58.2281,58.4673,57.6446,57.6924,36411.0
2022-10-27,57.9125,59.1943,57.9125,58.3238,24632.0
2022-10-28,58.5916,60.0552,58.5916,59.5195,30799.0
2022-10-29,58.5916,60.0552,58.5916,59.5195,30799.0
2022-10-30,58.5916,60.0552,58.5916,59.5195,30799.0
2022-10-31,59.1273,59.5961,58.936,59.29,24527.0
2022-11-01,59.2995,59.3187,58.3334,58.9264,17577.0
2022-11-02,58.5916,59.3665,57.8742,57.9507,24534.0
2022-11-03,57.7211,57.9603,57.0611,57.8742,12511.0
2022-11-04,58.142,58.9551,58.0368,58.8786,19472.0
2022-11-05,58.142,58.9551,58.0368,58.8786,19472.0
2022-11-06,58.142,58.9551,58.0368,58.8786,19472.0
2022-11-07,58.8882,58.8882,58.5008,58.5342,14095.0
2022-11-08,58.8212,58.9312,58.2329,58.5916,15720.0
2022-11-09,58.6251,58.7064,58.0464,58.3621,18801.0
2022-11-10,58.783,60.524,58.7734,59.7778,28116.0
2022-11-11,60.0265,60.2466,58.8308,59.2421,23329.0
2022-11-12,60.0265,60.2466,58.8308,59.2421,23329.0
2022-11-13,60.0265,60.2466,58.8308,59.2421,23329.0
2022-11-14,59.6917,60.0026,58.9264,59.0986,12640.0
2022-11-15,59.3569,59.8065,57.6077,58.9838,21794.0
2022-11-16,59.0412,59.1369,58.7351,58.8786,24597.0
2022-11-17,58.6969,58.8595,58.3143,58.8404,20732.0
2022-11-18,59.5961,59.6535,58.8757,59.5578,32718.0
2022-11-19,59.5961,59.6535,58.8757,59.5578,32718.0
2022-11-20,59.5961,59.6535,58.8757,59.5578,32718.0
2022-11-21,59.7013,59.7013,58.8404,59.1082,21595.0
2022-11-22,59.4047,59.5674,58.9743,59.0317,16308.0
2022-11-23,59.0125,59.443,58.7256,58.8404,16165.0
2022-11-24,59.0125,59.443,58.7256,58.8404,16165.0
2022-11-25,58.7064,59.5865,58.7064,59.5482,8449.0
2022-11-26,58.7064,59.5865,58.7064,59.5482,8449.0
2022-11-27,58.7064,59.5865,58.7064,59.5482,8449.0
2022-11-28,59.1178,59.3187,58.8786,59.003,25090.0
2022-11-29,58.7925,59.0986,58.6108,58.6586,18175.0
2022-11-30,58.6777,60.1031,58.099,59.9309,64717.0
2022-12-01,59.9787,60.1031,58.5725,59.5387,19172.0
2022-12-02,58.6873,59.7587,58.6873,59.5769,17268.0
2022-12-03,58.6873,59.7587,58.6873,59.5769,17268.0
2022-12-04,58.6873,59.7587,58.6873,59.5769,17268.0
2022-12-05,59.1465,59.1465,57.4246,58.1325,17290.0
2022-12-06,57.8168,58.3621,57.6159,58.3429,11372.0
2022-12-07,58.2664,58.2664,57.7307,57.8933,14499.0
2022-12-08,57.9794,58.3429,57.9037,58.3429,20594.0
2022-12-09,58.3955,58.4003,57.8024,58.1229,19901.0
2022-12-10,58.3955,58.4003,57.8024,58.1229,19901.0
2022-12-11,58.3955,58.4003,57.8024,58.1229,19901.0
2022-12-12,57.7093,59.003,57.7093,58.7256,23632.0
2022-12-13,59.376,59.8543,58.0799,58.6108,44680.0
2022-12-14,58.6586,58.6586,57.2333,57.5681,20731.0
2022-12-15,57.3098,57.3098,56.1188,56.5923,26395.0
2022-12-16,55.9514,56.7645,55.8558,55.961,107148.0
2022-12-17,55.9514,56.7645,55.8558,55.961,107148.0
2022-12-18,55.9514,56.7645,55.8558,55.961,107148.0
2022-12-19,56.1906,56.8602,55.8558,56.1045,29186.0
2022-12-20,56.2575,56.2575,55.6118,55.8845,33479.0
2022-12-21,56.3915,57.769,56.3245,57.7403,23994.0
2022-12-22,57.5011,57.5011,56.7119,57.2811,17528.0
2022-12-23,57.0515,57.9603,57.0515,57.7977,11921.0
2022-12-24,57.0515,57.9603,57.0515,57.7977,11921.0
2022-12-25,57.0515,57.9603,57.0515,57.7977,11921.0
2022-12-26,57.0515,57.9603,57.0515,57.7977,11921.0
2022-12-27,58.0368,58.1612,57.2811,57.2811,16403.0
2022-12-28,57.4437,57.5968,57.0993,57.1759,20611.0
2022-12-29,57.4916,57.4916,57.0156,57.3385,27411.0
2022-12-30,57.3481,57.7333,57.0496,57.2903,15234.0
2022-12-31,57.3481,57.7333,57.0496,57.2903,15234.0
2023-01-01,57.3481,57.7333,57.0496,57.2903,15234.0
2023-01-02,57.3481,57.7333,57.0496,57.2903,15234.0
2023-01-03,57.3288,57.5022,56.6932,57.0207,17891.0
2023-01-04,57.2518,57.4637,56.6836,56.9051,12591.0
2023-01-05,56.6932,56.934,56.0336,56.5873,18549.0
2023-01-06,57.0303,57.7141,57.0303,57.5889,17860.0
2023-01-07,57.0303,57.7141,57.0303,57.5889,17860.0
2023-01-08,57.0303,57.7141,57.0303,57.5889,17860.0
2023-01-09,57.9548,57.9548,56.4043,56.8859,14930.0
2023-01-10,56.6258,57.1266,56.6258,56.9822,18669.0
2023-01-11,57.2711,57.3288,56.491,56.5777,16885.0
2023-01-12,56.5777,57.6852,56.4284,57.0496,15152.0
2023-01-13,56.6066,57.9452,56.6066,57.7526,21700.0
2023-01-14,56.6066,57.9452,56.6066,57.7526,21700.0
2023-01-15,56.6066,57.9452,56.6066,57.7526,21700.0
2023-01-16,56.6066,57.9452,56.6066,57.7526,21700.0
2023-01-17,57.8874,57.8874,57.0689,57.2325,13336.0
2023-01-18,57.3,57.3,55.1524,55.3739,20886.0
2023-01-19,55.3161,56.154,55.2776,55.9421,21022.0
2023-01-20,56.5488,56.5488,55.788,56.231,19827.0
2023-01-21,56.5488,56.5488,55.788,56.231,19827.0
2023-01-22,56.5488,56.5488,55.788,56.231,19827.0
2023-01-23,56.4814,56.6644,56.2791,56.3273,13928.0
2023-01-24,56.3851,56.6451,54.4523,55.9036,30442.0
2023-01-25,55.4798,55.8073,53.756,53.756,25419.0
2023-01-26,53.9486,55.008,53.1975,53.8812,19088.0
2023-01-27,53.9968,54.5746,53.9101,54.1316,16926.0
2023-01-28,53.9968,54.5746,53.9101,54.1316,16926.0
2023-01-29,53.9968,54.5746,53.9101,54.1316,16926.0
2023-01-30,54.1701,55.0657,54.1701,54.8346,22294.0
2023-01-31,55.0744,56.2888,54.9502,56.2791,28660.0
2023-02-01,56.1491,56.3947,55.3402,55.6628,47893.0
2023-02-02,55.6628,56.3225,55.5569,56.3225,18300.0
2023-02-03,56.2888,56.8377,56.2117,56.5969,19222.0
2023-02-04,56.2888,56.8377,56.2117,56.5969,19222.0
2023-02-05,56.2888,56.8377,56.2117,56.5969,19222.0
2023-02-06,55.528,56.5921,55.528,56.3658,16306.0
2023-02-07,56.0509,56.8955,55.9902,56.6162,12565.0
2023-02-08,56.2503,56.4429,55.7687,55.9325,15291.0
2023-02-09,56.0191,56.1058,55.4509,55.9421,14243.0
2023-02-10,56.0673,56.414,55.9614,56.1732,13519.0
2023-02-11,56.0673,56.414,55.9614,56.1732,13519.0
2023-02-12,56.0673,56.414,55.9614,56.1732,13519.0
2023-02-13,56.5392,56.5392,55.8798,56.2791,19421.0
2023-02-14,55.6532,56.1973,55.605,55.7013,11264.0
2023-02-15,55.788,56.4718,55.6821,56.3706,16319.0
2023-02-16,56.0288,56.7655,55.9325,56.0288,10160.0
2023-02-17,56.1732,56.9051,56.0962,56.7896,17967.0
2023-02-18,56.1732,56.9051,56.0962,56.7896,17967.0
2023-02-19,56.1732,56.9051,56.0962,56.7896,17967.0
2023-02-20,56.1732,56.9051,56.0962,56.7896,17967.0
2023-02-21,56.2984,56.3369,55.8554,55.9036,19862.0
2023-02-22,56.2117,56.414,55.5764,55.8554,22373.0
2023-02-23,56.1347,56.7125,56.1106,56.6547,17367.0
2023-02-24,56.1251,56.3177,55.971,56.3177,14794.0
2023-02-25,56.1251,56.3177,55.971,56.3177,14794.0
2023-02-26,56.1251,56.3177,55.971,56.3177,14794.0
2023-02-27,56.2984,56.7029,55.9132,56.2984,10908.0
2023-02-28,56.2406,56.6713,56.0384,56.0384,24397.0
2023-03-01,55.7495,56.2214,55.3643,55.9614,21309.0
2023-03-02,55.6339,55.711,55.1717,55.5954,17928.0
2023-03-03,55.6243,56.1684,55.2295,55.9421,20412.0
2023-03-04,55.6243,56.1684,55.2295,55.9421,20412.0
2023-03-05,55.6243,56.1684,55.2295,55.9421,20412.0
2023-03-06,55.788,55.788,54.8154,55.4317,25767.0
2023-03-07,55.2391,55.2391,54.2183,54.3916,15400.0
2023-03-08,54.565,54.565,53.9197,54.3242,21316.0
2023-03-09,54.0449,54.0449,51.2811,51.7818,27942.0
2023-03-10,50.6743,52.0611,50.058,51.3003,50298.0
2023-03-11,50.6743,52.0611,50.058,51.3003,50298.0
2023-03-12,50.6743,52.0611,50.058,51.3003,50298.0
2023-03-13,49.5669,51.8107,48.2186,51.3292,82101.0
2023-03-14,53.3708,55.0561,52.1574,52.3019,46218.0
2023-03-15,50.7129,52.5619,49.485,52.1959,43557.0
2023-03-16,51.7915,54.2761,50.7225,53.756,49051.0
2023-03-17,52.7737,52.7737,49.4032,50.1447,142642.0
2023-03-18,52.7737,52.7737,49.4032,50.1447,142642.0
2023-03-19,52.7737,52.7737,49.4032,50.1447,142642.0
2023-03-20,50.5877,51.8492,50.4047,50.5588,36554.0
2023-03-21,51.0692,51.8492,50.7129,51.6277,38332.0
2023-03-22,51.5025,52.167,50.7177,50.8188,64996.0
2023-03-23,51.204,51.5218,49.6439,49.6439,28791.0
2023-03-24,49.0713,50.8668,48.7024,50.7309,32232.0
2023-03-25,49.0713,50.8668,48.7024,50.7309,32232.0
2023-03-26,49.0713,50.8668,48.7024,50.7309,32232.0
2023-03-27,51.3618,51.8373,50.6241,50.7697,23452.0
2023-03-28,50.5174,50.6921,49.8186,50.003,37258.0
2023-03-29,50.0709,50.2359,48.8771,49.411,35182.0
2023-03-30,49.4983,49.673,48.4501,48.9354,30903.0
2023-03-31,48.586,49.3527,47.596,49.1877,56041.0
2023-04-01,48.586,49.3527,47.596,49.1877,56041.0
2023-04-02,48.586,49.3527,47.596,49.1877,56041.0
2023-04-03,49.343,49.5954,48.9742,49.4012,38199.0
2023-04-04,49.3818,49.5954,47.7416,48.586,37363.0
2023-04-05,48.5472,48.7801,47.8289,48.0425,37745.0
2023-04-06,47.926,48.3822,47.926,47.926,31771.0
2023-04-07,47.926,48.3822,47.926,47.926,31771.0
2023-04-08,47.926,48.3822,47.926,47.926,31771.0
2023-04-09,47.926,48.3822,47.926,47.926,31771.0
2023-04-10,48.0716,48.9354,47.9939,48.5666,41176.0
2023-04-11,48.9451,51.4199,48.4739,48.9548,29481.0
2023-04-12,49.3333,49.6148,48.5957,48.7413,26185.0
2023-04-13,48.7995,49.343,48.6442,49.2945,18797.0
2023-04-14,49.6924,50.4203,48.3239,48.586,28041.0
2023-04-15,49.6924,50.4203,48.3239,48.586,28041.0
2023-04-16,49.6924,50.4203,48.3239,48.586,28041.0
2023-04-17,48.7219,49.3818,48.3094,49.3818,29114.0
2023-04-18,49.6827,49.6827,47.7416,48.2463,30609.0
2023-04-19,49.0082,49.4692,48.3789,49.2265,27194.0
2023-04-20,49.8574,51.255,49.7736,51.0027,32570.0
2023-04-21,50.6921,51.2162,49.8477,50.7988,29036.0
2023-04-22,50.6921,51.2162,49.8477,50.7988,29036.0
2023-04-23,50.6921,51.2162,49.8477,50.7988,29036.0
2023-04-24,50.4494,51.8322,50.4494,51.1094,34389.0
2023-04-25,50.7503,50.7503,48.6054,49.0713,20838.0
2023-04-26,48.8966,49.1392,48.2997,48.848,28209.0
2023-04-27,48.9742,49.7392,48.2948,49.4789,22023.0
2023-04-28,49.5177,50.0321,48.7946,49.3818,45954.0
2023-04-29,49.5177,50.0321,48.7946,49.3818,45954.0
2023-04-30,49.5177,50.0321,48.7946,49.3818,45954.0
2023-05-01,49.6439,49.7409,49.013,49.5274,25620.0
2023-05-02,49.3042,49.3042,46.5381,47.5184,43681.0
2023-05-03,47.7125,51.4685,47.7125,47.9357,43558.0
2023-05-04,47.4698,47.4698,44.0486,46.5284,47758.0
2023-05-05,47.3243,49.3818,47.038,49.1877,45819.0
2023-05-06,47.3243,49.3818,47.038,49.1877,45819.0
2023-05-07,47.3243,49.3818,47.038,49.1877,45819.0
2023-05-08,49.5759,49.5759,47.8095,48.4016,39731.0
2023-05-09,48.2075,48.916,47.2466,48.3433,27770.0
2023-05-10,49.013,49.7701,47.5863,48.7704,26572.0
2023-05-11,48.091,48.5277,47.3097,47.4893,29785.0
2023-05-12,47.4893,47.9745,46.3246,47.5863,26422.0
2023-05-13,47.4893,47.9745,46.3246,47.5863,26422.0
2023-05-14,47.4893,47.9745,46.3246,47.5863,26422.0
2023-05-15,47.9939,48.2269,47.7901,47.9745,23055.0
2023-05-16,47.9163,48.6636,46.8293,47.664,25228.0
2023-05-17,48.3142,50.5174,48.3142,50.498,37572.0
2023-05-18,50.5271,50.8183,49.8865,50.5465,28066.0
2023-05-19,51.2744,51.3424,48.6054,49.3333,24541.0
2023-05-20,51.2744,51.3424,48.6054,49.3333,24541.0
2023-05-21,51.2744,51.3424,48.6054,49.3333,24541.0
2023-05-22,49.6148,50.1443,48.722,49.5274,21778.0
2023-05-23,49.8768,50.9541,48.9742,50.3039,22706.0
2023-05-24,50.3718,50.6533,49.3673,49.4304,21414.0
2023-05-25,49.1392,49.411,48.421,48.7995,20685.0
2023-05-26,48.5763,49.2557,48.2075,49.0033,20666.0
2023-05-27,48.5763,49.2557,48.2075,49.0033,20666.0
2023-05-28,48.5763,49.2557,48.2075,49.0033,20666.0
2023-05-29,48.5763,49.2557,48.2075,49.0033,20666.0
2023-05-30,49.3042,49.3042,48.2803,48.4986,25181.0
2023-05-31,48.6248,48.6248,46.9855,47.1981,34158.0
2023-06-01,47.431,48.5957,47.431,48.2754,26876.0
2023-06-02,48.9451,51.1288,48.4307,50.9541,33094.0
2023-06-03,48.9451,51.1288,48.4307,50.9541,33094.0
2023-06-04,48.9451,51.1288,48.4307,50.9541,33094.0
2023-06-05,50.8474,50.8474,49.3673,49.4304,23083.0
2023-06-06,50.7018,52.41,50.7018,51.2841,44416.0
2023-06-07,51.7985,53.9143,51.7985,53.2252,33345.0
2023-06-08,53.2738,53.7105,51.4394,53.3223,27358.0
2023-06-09,52.2547,53.1476,52.2547,52.7982,17790.0
2023-06-10,52.2547,53.1476,52.2547,52.7982,17790.0
2023-06-11,52.2547,53.1476,52.2547,52.7982,17790.0
2023-06-12,53.2835,53.2835,51.6675,51.9441,19080.0
2023-06-13,52.0315,53.7299,52.0315,53.6038,21376.0
2023-06-14,53.6426,54.3511,52.6041,52.7691,30253.0
2023-06-15,52.1188,53.4776,52.1188,53.3708,20171.0
2023-06-16,53.759,53.759,51.7209,51.8956,50648.0
2023-06-17,53.759,53.759,51.7209,51.8956,50648.0
2023-06-18,53.759,53.759,51.7209,51.8956,50648.0
2023-06-19,53.759,53.759,51.7209,51.8956,50648.0
2023-06-20,51.8179,52.1964,51.0706,51.1094,20562.0
2023-06-21,51.1288,51.6821,50.6144,50.7503,22151.0
2023-06-22,49.5954,49.9933,48.7024,49.5954,18720.0
2023-06-23,48.8869,49.7215,48.4598,49.2265,95926.0
2023-06-24,48.8869,49.7215,48.4598,49.2265,95926.0
2023-06-25,48.8869,49.7215,48.4598,49.2265,95926.0
2023-06-26,49.1586,49.8429,49.1586,49.3042,16700.0
2023-06-27,48.442,49.8962,48.442,49.508,12553.0
2023-06-28,49.4983,49.9787,48.6927,49.4012,23151.0
2023-06-29,50.0418,51.2938,49.9836,50.3718,21180.0
2023-06-30,51.0858,51.1611,49.4817,49.6187,20346.0
2023-07-01,51.0858,51.1611,49.4817,49.6187,20346.0
2023-07-02,51.0858,51.1611,49.4817,49.6187,20346.0
2023-07-03,49.8828,50.7043,49.7067,50.7043,10823.0
2023-07-04,49.8828,50.7043,49.7067,50.7043,10823.0
2023-07-05,50.7533,50.7728,49.7556,50.0784,17813.0
2023-07-06,49.5502,49.7458,48.4352,49.56,22188.0
2023-07-07,49.4426,50.7533,49.4426,50.2544,25858.0
2023-07-08,49.4426,50.7533,49.4426,50.2544,25858.0
2023-07-09,49.4426,50.7533,49.4426,50.2544,25858.0
2023-07-10,50.2251,51.2619,50.2251,50.3327,15752.0
2023-07-11,50.7337,51.5162,50.7337,51.1249,18098.0
2023-07-12,52.0835,52.7192,52.0737,52.0932,21600.0
2023-07-13,53.1594,53.1594,52.2791,52.5236,15914.0
2023-07-14,52.9246,52.9246,51.6678,52.4845,16776.0
2023-07-15,52.9246,52.9246,51.6678,52.4845,16776.0
2023-07-16,52.9246,52.9246,51.6678,52.4845,16776.0
2023-07-17,52.3769,54.1472,52.3769,53.443,23508.0
2023-07-18,53.7756,55.7415,53.7756,55.3307,25353.0
2023-07-19,54.9101,56.4579,53.756,55.5753,26453.0
2023-07-20,54.6754,54.6754,53.6875,53.9907,29278.0
2023-07-21,54.0396,54.0396,52.328,52.328,49414.0
2023-07-22,54.0396,54.0396,52.328,52.328,49414.0
2023-07-23,54.0396,54.0396,52.328,52.328,49414.0
2023-07-24,52.4258,53.3305,52.4258,53.1496,41867.0
2023-07-25,52.8268,53.3061,52.7681,52.9051,18544.0
2023-07-26,53.355,54.9542,53.355,54.5287,22554.0
2023-07-27,54.9786,54.9786,53.8587,54.1668,31835.0
2023-07-28,54.7732,55.184,54.2157,54.2157,22747.0
2023-07-29,54.7732,55.184,54.2157,54.2157,22747.0
2023-07-30,54.7732,55.184,54.2157,54.2157,22747.0
2023-07-31,54.2548,55.3014,53.7756,54.1179,13076.0
2023-08-01,53.9516,53.9516,53.3941,53.756,21292.0
2023-08-02,53.5506,54.069,53.5506,53.9614,13263.0
2023-08-03,53.6582,54.1375,53.6582,54.0494,12754.0
2023-08-04,54.382,54.4602,53.9223,54.1472,15793.0
2023-08-05,54.382,54.4602,53.9223,54.1472,15793.0
2023-08-06,54.382,54.4602,53.9223,54.1472,15793.0
2023-08-07,54.47,54.7439,52.9931,54.1277,28178.0
2023-08-08,53.3941,54.0494,52.8659,53.7951,16270.0
2023-08-09,54.2146,54.2146,53.4234,53.4234,12626.0
2023-08-10,53.0518,53.2621,52.729,52.7388,21857.0
2023-08-11,52.1617,52.8268,52.0541,52.5823,20042.0
2023-08-12,52.1617,52.8268,52.0541,52.5823,20042.0
2023-08-13,52.1617,52.8268,52.0541,52.5823,20042.0
2023-08-14,52.2497,53.5702,52.0443,52.103,23757.0
