,LNT US Equity,LNT US Equity,LNT US Equity,LNT US Equity,LNT US Equity
2022-05-12,54.9426,55.2911,53.8499,54.6506,1461098.0
2022-05-13,54.8107,55.1781,53.8499,55.0462,1621771.0
2022-05-14,54.8107,55.1781,53.8499,55.0462,1621771.0
2022-05-15,54.8107,55.1781,53.8499,55.0462,1621771.0
2022-05-16,55.131,55.6302,54.6883,55.4418,1742660.0
2022-05-17,56.0352,56.3743,55.1592,56.2801,1669741.0
2022-05-18,56.7511,57.0148,55.357,55.5172,1600965.0
2022-05-19,55.3947,55.5266,54.5281,55.1027,1752772.0
2022-05-20,55.1027,55.9222,54.547,55.2628,3017238.0
2022-05-21,55.1027,55.9222,54.547,55.2628,3017238.0
2022-05-22,55.1027,55.9222,54.547,55.2628,3017238.0
2022-05-23,55.6584,55.9222,54.8296,55.5737,1806908.0
2022-05-24,55.828,57.8437,55.5925,57.7589,2805850.0
2022-05-25,57.6271,57.8531,57.1373,57.693,2783821.0
2022-05-26,57.9097,59.2095,57.7118,58.8327,3348162.0
2022-05-27,58.6538,60.0855,58.2676,60.0761,2763742.0
2022-05-28,58.6538,60.0855,58.2676,60.0761,2763742.0
2022-05-29,58.6538,60.0855,58.2676,60.0761,2763742.0
2022-05-30,58.6538,60.0855,58.2676,60.0761,2763742.0
2022-05-31,59.5392,60.1797,58.748,60.1138,10778156.0
2022-06-01,60.1797,60.1797,58.9834,59.5203,2392106.0
2022-06-02,59.7841,59.9254,57.8531,58.7762,1533600.0
2022-06-03,58.6491,59.1059,58.4654,58.5031,1227923.0
2022-06-04,58.6491,59.1059,58.4654,58.5031,1227923.0
2022-06-05,58.6491,59.1059,58.4654,58.5031,1227923.0
2022-06-06,58.8516,59.7464,58.7762,58.8987,1493790.0
2022-06-07,59.0023,59.5203,58.6538,59.5015,1967143.0
2022-06-08,59.2189,59.2383,57.4764,57.5706,1301649.0
2022-06-09,57.4481,57.9944,56.1388,56.1671,1120129.0
2022-06-10,55.4041,56.3649,55.0085,55.8751,1364113.0
2022-06-11,55.4041,56.3649,55.0085,55.8751,1364113.0
2022-06-12,55.4041,56.3649,55.0085,55.8751,1364113.0
2022-06-13,55.2534,55.4135,53.7699,54.0478,1478433.0
2022-06-14,54.3303,54.4905,51.8907,52.3805,1092641.0
2022-06-15,52.7573,53.6521,51.7777,52.503,2053491.0
2022-06-16,51.9567,52.1922,51.1372,51.7777,1645853.0
2022-06-17,51.6458,52.3994,51.0524,51.5705,2712375.0
2022-06-18,51.6458,52.3994,51.0524,51.5705,2712375.0
2022-06-19,51.6458,52.3994,51.0524,51.5705,2712375.0
2022-06-20,51.6458,52.3994,51.0524,51.5705,2712375.0
2022-06-21,51.7212,52.2487,51.4104,52.0132,1515964.0
2022-06-22,51.7871,52.7102,51.7871,52.2958,1479692.0
2022-06-23,52.39,53.4167,52.2864,53.2471,1482312.0
2022-06-24,53.4167,54.1514,53.1812,53.9912,2422006.0
2022-06-25,53.4167,54.1514,53.1812,53.9912,2422006.0
2022-06-26,53.4167,54.1514,53.1812,53.9912,2422006.0
2022-06-27,53.8029,54.5941,53.6616,54.5658,1496737.0
2022-06-28,54.773,55.2723,54.6129,54.66,1237861.0
2022-06-29,54.6223,55.3194,54.4622,54.6035,1201573.0
2022-06-30,54.5187,55.6114,54.1608,55.2063,1712053.0
2022-07-01,55.3194,56.7417,55.1498,56.5815,1826290.0
2022-07-02,55.3194,56.7417,55.1498,56.5815,1826290.0
2022-07-03,55.3194,56.7417,55.1498,56.5815,1826290.0
2022-07-04,55.3194,56.7417,55.1498,56.5815,1826290.0
2022-07-05,56.3743,56.7793,53.4638,54.5564,1425434.0
2022-07-06,54.6129,55.4983,54.1702,54.9897,1421300.0
2022-07-07,55.0839,55.5831,54.4434,54.4528,1054490.0
2022-07-08,54.4999,54.4999,53.897,54.0101,981634.0
2022-07-09,54.4999,54.4999,53.897,54.0101,981634.0
2022-07-10,54.4999,54.4999,53.897,54.0101,981634.0
2022-07-11,54.0195,54.7636,53.8311,54.5564,814999.0
2022-07-12,54.5941,55.131,54.189,54.4622,1020587.0
2022-07-13,54.2267,54.8766,53.9253,54.4151,748133.0
2022-07-14,53.5674,54.6223,53.558,54.5187,722632.0
2022-07-15,54.4245,54.952,54.0101,54.7825,841068.0
2022-07-16,54.4245,54.952,54.0101,54.7825,841068.0
2022-07-17,54.4245,54.952,54.0101,54.7825,841068.0
2022-07-18,54.6788,54.7448,53.4543,53.5109,1111468.0
2022-07-19,53.9441,53.9912,53.5391,53.8499,1619973.0
2022-07-20,53.9724,54.0854,53.1341,53.1435,1347146.0
2022-07-21,53.2094,53.2754,52.795,53.266,1676065.0
2022-07-22,53.5297,54.1043,53.3601,54.0948,891795.0
2022-07-23,53.5297,54.1043,53.3601,54.0948,891795.0
2022-07-24,53.5297,54.1043,53.3601,54.0948,891795.0
2022-07-25,54.0195,54.6223,53.8829,54.5376,893152.0
2022-07-26,54.6977,55.3382,54.5658,55.244,829935.0
2022-07-27,54.952,55.4606,54.6295,55.3005,1001304.0
2022-07-28,55.763,57.0345,55.7251,56.9586,1096009.0
2022-07-29,56.5411,58.1351,56.5411,57.8125,1176753.0
2022-07-30,56.5411,58.1351,56.5411,57.8125,1176753.0
2022-07-31,56.5411,58.1351,56.5411,57.8125,1176753.0
2022-08-01,57.6322,57.8979,57.1673,57.7841,1587751.0
2022-08-02,57.8505,58.249,57.4994,57.6797,1843713.0
2022-08-03,57.5848,58.2869,56.1995,58.1351,1761679.0
2022-08-04,58.2205,58.5668,57.6892,58.0213,1337208.0
2022-08-05,57.9264,58.249,56.8352,58.1446,1775719.0
2022-08-06,57.9264,58.249,56.8352,58.1446,1775719.0
2022-08-07,57.9264,58.249,56.8352,58.1446,1775719.0
2022-08-08,58.5147,58.9322,57.6228,57.9264,1661860.0
2022-08-09,57.9549,58.7708,57.86,58.6855,1326734.0
2022-08-10,59.027,59.1646,58.3818,58.7708,1380352.0
2022-08-11,58.7993,59.5868,58.3202,58.4862,1788450.0
2022-08-12,59.473,60.1277,59.1694,60.1087,1866163.0
2022-08-13,59.473,60.1277,59.1694,60.1087,1866163.0
2022-08-14,59.473,60.1277,59.1694,60.1087,1866163.0
2022-08-15,60.1561,60.6306,59.9284,60.5831,1222903.0
2022-08-16,60.5641,61.1002,60.3175,60.7824,1037336.0
2022-08-17,60.5547,61.2094,60.5547,60.9721,1526066.0
2022-08-18,61.1429,61.3137,60.6448,60.8868,1004243.0
2022-08-19,60.7634,61.0575,60.5072,60.7634,1461904.0
2022-08-20,60.7634,61.0575,60.5072,60.7634,1461904.0
2022-08-21,60.7634,61.0575,60.5072,60.7634,1461904.0
2022-08-22,60.678,60.8108,59.9332,60.0802,996548.0
2022-08-23,60.0423,60.0423,59.3591,59.5868,871634.0
2022-08-24,59.5963,59.7481,59.1978,59.5109,723509.0
2022-08-25,59.6722,59.9569,59.1788,59.881,652474.0
2022-08-26,60.0613,60.1751,59.046,59.084,883078.0
2022-08-27,60.0613,60.1751,59.046,59.084,883078.0
2022-08-28,60.0613,60.1751,59.046,59.084,883078.0
2022-08-29,58.8752,59.7292,58.4198,59.3022,802994.0
2022-08-30,59.2832,59.3402,58.1541,58.4008,792178.0
2022-08-31,58.5526,58.7519,57.8695,57.9169,1582112.0
2022-09-01,58.0497,58.9322,57.7746,58.8847,1124209.0
2022-09-02,58.9986,59.6248,58.23,58.3439,1316394.0
2022-09-03,58.9986,59.6248,58.23,58.3439,1316394.0
2022-09-04,58.9986,59.6248,58.23,58.3439,1316394.0
2022-09-05,58.9986,59.6248,58.23,58.3439,1316394.0
2022-09-06,58.3439,59.1504,57.8315,58.0308,1432521.0
2022-09-07,58.4198,60.0186,58.4198,59.881,881649.0
2022-09-08,59.6628,60.2122,59.3164,59.6248,1113201.0
2022-09-09,59.7481,60.1277,59.4066,59.843,662882.0
2022-09-10,59.7481,60.1277,59.4066,59.843,662882.0
2022-09-11,59.7481,60.1277,59.4066,59.843,662882.0
2022-09-12,60.0423,60.3459,59.6865,60.2321,1827782.0
2022-09-13,60.0375,60.0375,57.8979,58.2775,1518099.0
2022-09-14,58.2869,59.0175,58.0697,58.7519,1273017.0
2022-09-15,58.2869,58.3439,57.1104,57.1483,1796004.0
2022-09-16,57.3666,57.8884,57.1483,57.7461,2890219.0
2022-09-17,57.3666,57.8884,57.1483,57.7461,2890219.0
2022-09-18,57.3666,57.8884,57.1483,57.7461,2890219.0
2022-09-19,57.6797,58.7424,57.3761,58.7234,1563347.0
2022-09-20,58.3534,58.3534,57.3476,58.0023,1019237.0
2022-09-21,58.4008,58.8752,57.2053,57.2053,1013451.0
2022-09-22,57.0629,57.452,56.6834,56.9396,1055724.0
2022-09-23,56.579,56.6739,55.6587,56.4747,1204359.0
2022-09-24,56.579,56.6739,55.6587,56.4747,1204359.0
2022-09-25,56.579,56.6739,55.6587,56.4747,1204359.0
2022-09-26,56.1616,56.3323,54.6434,55.0609,1149928.0
2022-09-27,55.0704,55.3266,53.6756,53.9318,1209671.0
2022-09-28,54.3588,54.7246,53.5617,54.2829,1211411.0
2022-09-29,53.9697,54.0551,51.6878,51.7495,1583738.0
2022-09-30,51.9677,52.2144,50.108,50.2788,2358871.0
2022-10-01,51.9677,52.2144,50.108,50.2788,2358871.0
2022-10-02,51.9677,52.2144,50.108,50.2788,2358871.0
2022-10-03,50.9999,52.0341,50.5919,51.5502,2225192.0
2022-10-04,51.7305,52.6698,51.5407,52.1954,2806502.0
2022-10-05,51.6451,51.6451,49.9135,50.3357,2264019.0
2022-10-06,50.2313,50.2313,48.5804,48.6278,2586740.0
2022-10-07,48.6183,48.7606,46.7396,47.1097,2724702.0
2022-10-08,48.6183,48.7606,46.7396,47.1097,2724702.0
2022-10-09,48.6183,48.7606,46.7396,47.1097,2724702.0
2022-10-10,47.5177,47.8972,47.252,47.3184,1625042.0
2022-10-11,47.0432,48.3621,47.0432,47.7074,2358741.0
2022-10-12,47.5461,47.5651,45.5726,45.601,2185008.0
2022-10-13,45.0317,47.1286,44.7755,46.9579,2112679.0
2022-10-14,47.3564,47.6315,45.8952,46.4265,2273078.0
2022-10-15,47.3564,47.6315,45.8952,46.4265,2273078.0
2022-10-16,47.3564,47.6315,45.8952,46.4265,2273078.0
2022-10-17,47.233,47.8094,46.9958,47.1951,1828259.0
2022-10-18,47.7359,48.5993,47.7264,48.3147,1698722.0
2022-10-19,47.6695,48.0111,47.2899,47.7738,1079604.0
2022-10-20,47.3089,47.4892,46.0185,46.2083,2541496.0
2022-10-21,46.4834,47.5604,46.0422,47.214,2324174.0
2022-10-22,46.4834,47.5604,46.0422,47.214,2324174.0
2022-10-23,46.4834,47.5604,46.0422,47.214,2324174.0
2022-10-24,47.6173,48.0205,46.8677,47.2615,1911234.0
2022-10-25,47.3564,48.3337,47.2805,48.1249,2674403.0
2022-10-26,48.5424,48.7701,47.8592,48.0395,1876445.0
2022-10-27,48.5614,49.273,48.2293,48.2957,1688012.0
2022-10-28,48.6952,50.2119,48.6282,50.1114,1343879.0
2022-10-29,48.6952,50.2119,48.6282,50.1114,1343879.0
2022-10-30,48.6952,50.2119,48.6282,50.1114,1343879.0
2022-10-31,50.2453,50.2453,49.5086,49.92,1671864.0
2022-11-01,50.1688,50.4511,49.5755,50.3602,1683426.0
2022-11-02,50.0253,51.3649,49.8674,49.8722,1725781.0
2022-11-03,49.5086,50.2262,48.9344,49.9009,1382918.0
2022-11-04,49.9009,50.5468,49.4607,50.4559,1341926.0
2022-11-05,49.9009,50.5468,49.4607,50.4559,1341926.0
2022-11-06,49.9009,50.5468,49.4607,50.4559,1341926.0
2022-11-07,50.5037,50.6712,48.6378,49.3459,2444730.0
2022-11-08,49.2789,51.1161,48.8579,50.6951,2948202.0
2022-11-09,50.5515,51.7859,50.4941,51.0395,2063893.0
2022-11-10,52.3218,53.2308,51.3936,53.1255,2730810.0
2022-11-11,52.7619,53.0203,51.518,51.6041,2150782.0
2022-11-12,52.7619,53.0203,51.518,51.6041,2150782.0
2022-11-13,52.7619,53.0203,51.518,51.6041,2150782.0
2022-11-14,51.7094,51.9103,51.0204,51.0204,1277682.0
2022-11-15,51.451,51.6902,50.6042,51.317,1209639.0
2022-11-16,51.317,52.36,51.317,52.1591,1197102.0
2022-11-17,51.6519,51.7869,50.896,51.451,1178224.0
2022-11-18,51.9869,53.0203,51.9486,52.8767,1537558.0
2022-11-19,51.9869,53.0203,51.9486,52.8767,1537558.0
2022-11-20,51.9869,53.0203,51.9486,52.8767,1537558.0
2022-11-21,52.9916,53.4796,52.7523,52.9533,1099063.0
2022-11-22,51.7955,53.4269,51.4988,53.0298,1438802.0
2022-11-23,52.9724,53.5944,52.8385,53.5561,947685.0
2022-11-24,52.9724,53.5944,52.8385,53.5561,947685.0
2022-11-25,53.824,54.2259,53.7858,54.0154,337532.0
2022-11-26,53.824,54.2259,53.7858,54.0154,337532.0
2022-11-27,53.824,54.2259,53.7858,54.0154,337532.0
2022-11-28,53.5466,53.7858,53.116,53.3743,1281044.0
2022-11-29,52.9342,53.1542,52.2548,52.6949,1673961.0
2022-11-30,52.6184,54.0824,52.3983,53.8719,1643734.0
2022-12-01,54.4077,54.8383,52.7906,53.1351,1999490.0
2022-12-02,52.4844,52.7619,51.9007,52.4366,1233142.0
2022-12-03,52.4844,52.7619,51.9007,52.4366,1233142.0
2022-12-04,52.4844,52.7619,51.9007,52.4366,1233142.0
2022-12-05,51.9773,52.4749,51.7285,52.1878,1219031.0
2022-12-06,52.1208,52.9437,51.6711,52.9246,1073699.0
2022-12-07,52.5036,52.982,51.8338,52.1495,1457493.0
2022-12-08,52.1017,53.1638,51.9581,53.0777,1111498.0
2022-12-09,53.0011,53.4891,52.7141,52.9246,1023255.0
2022-12-10,53.0011,53.4891,52.7141,52.9246,1023255.0
2022-12-11,53.0011,53.4891,52.7141,52.9246,1023255.0
2022-12-12,53.2021,54.1494,52.9437,54.1302,1047086.0
2022-12-13,54.7235,55.0393,53.4078,53.9867,2857593.0
2022-12-14,54.1015,54.7905,53.3265,53.6327,1840742.0
2022-12-15,53.3647,53.4796,52.7141,53.0011,939027.0
2022-12-16,52.5227,52.7906,51.585,52.2548,2797835.0
2022-12-17,52.5227,52.7906,51.585,52.2548,2797835.0
2022-12-18,52.5227,52.7906,51.585,52.2548,2797835.0
2022-12-19,52.073,52.561,51.7285,51.9486,1048531.0
2022-12-20,52.0347,52.1646,51.384,51.8146,1159511.0
2022-12-21,52.0347,52.7428,51.8433,52.7045,1270453.0
2022-12-22,52.5705,52.5705,51.4988,52.4079,854849.0
2022-12-23,52.3026,52.982,52.1782,52.915,819047.0
2022-12-24,52.3026,52.982,52.1782,52.915,819047.0
2022-12-25,52.3026,52.982,52.1782,52.915,819047.0
2022-12-26,52.3026,52.982,52.1782,52.915,819047.0
2022-12-27,52.8959,53.7284,52.6088,53.6135,742229.0
2022-12-28,53.6901,53.9102,52.7619,52.8289,812389.0
2022-12-29,53.1255,54.025,52.8959,53.6135,1020005.0
2022-12-30,53.6135,53.8623,52.3792,52.8289,1022311.0
2022-12-31,53.6135,53.8623,52.3792,52.8289,1022311.0
2023-01-01,53.6135,53.8623,52.3792,52.8289,1022311.0
2023-01-02,53.6135,53.8623,52.3792,52.8289,1022311.0
2023-01-03,52.8576,53.1447,51.8003,52.982,1111570.0
2023-01-04,53.0873,53.8336,52.6854,53.3839,1361513.0
2023-01-05,53.0298,53.0777,51.7189,51.7955,918198.0
2023-01-06,52.4174,53.2212,52.3648,52.9629,994531.0
2023-01-07,52.4174,53.2212,52.3648,52.9629,994531.0
2023-01-08,52.4174,53.2212,52.3648,52.9629,994531.0
2023-01-09,52.561,53.1829,52.2452,53.049,1314631.0
2023-01-10,52.7428,52.9342,52.1112,52.5992,1068339.0
2023-01-11,52.7619,53.537,52.6662,53.5274,1390286.0
2023-01-12,53.5274,53.8336,53.1447,53.3935,1151235.0
2023-01-13,53.3552,53.3552,52.7523,53.116,899346.0
2023-01-14,53.3552,53.3552,52.7523,53.116,899346.0
2023-01-15,53.3552,53.3552,52.7523,53.116,899346.0
2023-01-16,53.3552,53.3552,52.7523,53.116,899346.0
2023-01-17,53.2116,53.7284,52.5223,52.7045,1414818.0
2023-01-18,52.7045,52.7332,51.3649,51.3936,1263113.0
2023-01-19,51.1065,51.5754,50.896,50.9152,1065563.0
2023-01-20,50.8195,51.6041,50.1497,51.5658,1311227.0
2023-01-21,50.8195,51.6041,50.1497,51.5658,1311227.0
2023-01-22,50.8195,51.6041,50.1497,51.5658,1311227.0
2023-01-23,50.829,51.9581,50.7046,51.5563,1177309.0
2023-01-24,51.7094,52.1591,50.9343,51.9869,938810.0
2023-01-25,51.7476,52.1974,51.3649,52.0634,1265273.0
2023-01-26,51.8816,52.2165,51.6902,52.1017,871303.0
2023-01-27,51.9581,52.3887,51.6807,52.073,1421525.0
2023-01-28,51.9581,52.3887,51.6807,52.073,1421525.0
2023-01-29,51.9581,52.3887,51.6807,52.073,1421525.0
2023-01-30,51.9403,52.4034,51.6413,51.7666,1327954.0
2023-01-31,51.9306,52.2008,50.8693,52.1333,1715241.0
2023-02-01,51.9017,53.1561,51.5013,52.8184,2176448.0
2023-02-02,52.7701,53.5999,52.3552,52.8377,1532267.0
2023-02-03,52.4227,52.6929,50.5026,51.4675,1745458.0
2023-02-04,52.4227,52.6929,50.5026,51.4675,1745458.0
2023-02-05,52.4227,52.6929,50.5026,51.4675,1745458.0
2023-02-06,51.2552,52.0754,51.1587,52.0368,1231977.0
2023-02-07,51.8728,51.8824,50.9175,51.6605,1203866.0
2023-02-08,51.2456,51.4,50.5605,50.7728,1078722.0
2023-02-09,50.85,51.1298,50.0829,50.2324,973332.0
2023-02-10,50.3772,51.4482,50.3,51.3614,1155650.0
2023-02-11,50.3772,51.4482,50.3,51.3614,1155650.0
2023-02-12,50.3772,51.4482,50.3,51.3614,1155650.0
2023-02-13,51.5254,52.0561,51.3324,51.9017,1418469.0
2023-02-14,51.8631,52.1043,51.3517,51.4193,1242736.0
2023-02-15,51.1684,51.5929,50.9079,51.564,1108699.0
2023-02-16,50.9851,51.6894,50.5701,51.2745,1170582.0
2023-02-17,51.4964,52.4517,51.2552,52.0754,1111595.0
2023-02-18,51.4964,52.4517,51.2552,52.0754,1111595.0
2023-02-19,51.4964,52.4517,51.2552,52.0754,1111595.0
2023-02-20,51.4964,52.4517,51.2552,52.0754,1111595.0
2023-02-21,52.0078,52.085,51.3324,51.4675,1184286.0
2023-02-22,51.207,52.0078,51.207,51.3903,1366205.0
2023-02-23,51.2263,51.4579,50.7921,51.1298,1149977.0
2023-02-24,49.9719,51.1394,49.5474,50.8693,1562129.0
2023-02-25,49.9719,51.1394,49.5474,50.8693,1562129.0
2023-02-26,49.9719,51.1394,49.5474,50.8693,1562129.0
2023-02-27,49.036,50.9127,49.036,49.6535,3565127.0
2023-02-28,49.5088,50.2421,48.9781,49.4702,4235542.0
2023-03-01,49.3447,49.3447,47.9167,48.486,2108723.0
2023-03-02,48.3991,49.7886,48.2761,49.7789,1994932.0
2023-03-03,49.8561,50.2759,49.1614,50.2421,1910034.0
2023-03-04,49.8561,50.2759,49.1614,50.2421,1910034.0
2023-03-05,49.8561,50.2759,49.1614,50.2421,1910034.0
2023-03-06,50.107,50.3772,49.9719,50.1359,1377167.0
2023-03-07,50.1263,50.4351,49.0263,49.2,1178726.0
2023-03-08,49.2482,49.9237,49.1325,49.7596,1490611.0
2023-03-09,49.9237,50.6473,49.4026,49.4605,1393463.0
2023-03-10,49.4798,49.6824,48.2351,48.4281,1126085.0
2023-03-11,49.4798,49.6824,48.2351,48.4281,1126085.0
2023-03-12,49.4798,49.6824,48.2351,48.4281,1126085.0
2023-03-13,48.0325,50.7535,48.0325,49.6728,2172049.0
2023-03-14,49.9719,50.6184,49.6053,50.2324,2276576.0
2023-03-15,50.2614,51.6894,49.8851,51.2359,2710876.0
2023-03-16,51.0429,52.114,50.9465,51.6122,2090801.0
2023-03-17,51.1394,51.6315,50.8114,51.3035,4035867.0
2023-03-18,51.1394,51.6315,50.8114,51.3035,4035867.0
2023-03-19,51.1394,51.6315,50.8114,51.3035,4035867.0
2023-03-20,51.4,52.0271,51.2552,51.8728,1720928.0
2023-03-21,51.9114,51.9885,49.4509,50.1842,1923946.0
2023-03-22,50.0009,50.1745,48.8526,48.8719,2038514.0
2023-03-23,48.6597,49.3158,48.0952,48.2833,1437994.0
2023-03-24,48.3219,50.0298,48.1869,50.0105,1406450.0
2023-03-25,48.3219,50.0298,48.1869,50.0105,1406450.0
2023-03-26,48.3219,50.0298,48.1869,50.0105,1406450.0
2023-03-27,50.4061,50.6377,49.4026,49.5184,1883390.0
2023-03-28,49.6053,50.6473,49.5329,50.1456,1627924.0
2023-03-29,50.3772,51.0429,50.2903,50.9658,1318858.0
2023-03-30,51.2166,51.4482,50.9175,51.0526,1203471.0
2023-03-31,51.2166,51.7473,50.9368,51.5254,1495441.0
2023-04-01,51.2166,51.7473,50.9368,51.5254,1495441.0
2023-04-02,51.2166,51.7473,50.9368,51.5254,1495441.0
2023-04-03,51.3035,51.3421,50.657,50.8693,2133237.0
2023-04-04,50.8114,51.3421,50.6377,51.0815,1973837.0
2023-04-05,51.2842,52.9776,51.2842,52.8955,1606479.0
2023-04-06,53.2429,53.4311,52.6061,53.1175,1518051.0
2023-04-07,53.2429,53.4311,52.6061,53.1175,1518051.0
2023-04-08,53.2429,53.4311,52.6061,53.1175,1518051.0
2023-04-09,53.2429,53.4311,52.6061,53.1175,1518051.0
2023-04-10,52.8377,53.021,52.2298,52.992,1083455.0
2023-04-11,52.992,53.3539,52.8666,53.1271,925845.0
2023-04-12,53.3973,53.5903,52.7243,52.8184,1218582.0
2023-04-13,52.6157,52.9631,51.7184,52.8666,1410829.0
2023-04-14,52.3842,52.553,51.8438,52.4517,1615774.0
2023-04-15,52.3842,52.553,51.8438,52.4517,1615774.0
2023-04-16,52.3842,52.553,51.8438,52.4517,1615774.0
2023-04-17,52.664,53.0596,52.2346,52.7991,1035780.0
2023-04-18,52.6736,53.0017,52.2394,52.4324,1170157.0
2023-04-19,53.021,53.6433,52.8859,53.349,1917274.0
2023-04-20,53.4069,53.6096,52.8473,53.0982,1501486.0
2023-04-21,53.3876,53.735,53.0741,53.349,1111999.0
2023-04-22,53.3876,53.735,53.0741,53.349,1111999.0
2023-04-23,53.3876,53.735,53.0741,53.349,1111999.0
2023-04-24,53.2719,53.7061,52.9631,53.5903,1067725.0
2023-04-25,53.4069,53.9859,53.4069,53.7929,935773.0
2023-04-26,53.4166,53.8218,52.7026,52.7798,1067834.0
2023-04-27,52.8795,53.6238,52.7238,53.6092,1305694.0
2023-04-28,53.5411,53.8184,53.2103,53.6481,1621607.0
2023-04-29,53.5411,53.8184,53.2103,53.6481,1621607.0
2023-04-30,53.5411,53.8184,53.2103,53.6481,1621607.0
2023-05-01,53.4924,54.3194,53.3854,53.794,2086213.0
2023-05-02,53.5508,53.7502,52.7554,53.0643,1217041.0
2023-05-03,53.3854,53.8524,52.7627,52.9573,1136397.0
2023-05-04,52.9087,53.8086,52.3152,53.3173,1725418.0
2023-05-05,52.3152,53.6189,52.3152,53.6189,1649664.0
2023-05-06,52.3152,53.6189,52.3152,53.6189,1649664.0
2023-05-07,52.3152,53.6189,52.3152,53.6189,1649664.0
2023-05-08,53.4535,53.8038,53.113,53.2784,923873.0
2023-05-09,52.967,53.4876,52.7092,52.9281,1365389.0
2023-05-10,53.0643,53.7746,52.8405,53.6675,1474285.0
2023-05-11,53.4632,53.8524,52.9209,53.1227,936287.0
2023-05-12,53.3757,53.8719,53.1825,53.5411,1087458.0
2023-05-13,53.3757,53.8719,53.1825,53.5411,1087458.0
2023-05-14,53.3757,53.8719,53.1825,53.5411,1087458.0
2023-05-15,53.687,53.7065,52.3443,52.5389,1146940.0
2023-05-16,52.5,52.5924,51.7849,51.8287,1282214.0
2023-05-17,51.7995,51.9065,51.0309,51.3325,1045535.0
2023-05-18,50.9336,51.3082,50.6222,51.2157,1077079.0
2023-05-19,51.4882,51.9454,51.0892,51.1865,1718980.0
2023-05-20,51.4882,51.9454,51.0892,51.1865,1718980.0
2023-05-21,51.4882,51.9454,51.0892,51.1865,1718980.0
2023-05-22,51.4298,51.6049,50.8557,51.1671,1010874.0
2023-05-23,51.0309,51.6244,50.9384,51.0211,1254862.0
2023-05-24,50.8168,51.1963,50.4958,50.5444,1317992.0
2023-05-25,50.4958,50.5249,49.3963,49.6785,1113378.0
2023-05-26,49.5228,49.6882,49.085,49.5909,1078908.0
2023-05-27,49.5228,49.6882,49.085,49.5909,1078908.0
2023-05-28,49.5228,49.6882,49.085,49.5909,1078908.0
2023-05-29,49.5228,49.6882,49.085,49.5909,1078908.0
2023-05-30,49.805,50.1747,49.5715,49.6298,1768231.0
2023-05-31,49.7758,50.4082,49.4839,50.0677,1665077.0
2023-06-01,50.3012,50.3304,48.9147,49.5325,2800763.0
2023-06-02,49.3185,50.8217,49.1434,50.5736,2683833.0
2023-06-03,49.3185,50.8217,49.1434,50.5736,2683833.0
2023-06-04,49.3185,50.8217,49.1434,50.5736,2683833.0
2023-06-05,50.6222,51.4346,50.559,50.8655,1802492.0
2023-06-06,51.1184,51.4395,50.6612,50.8947,1968285.0
2023-06-07,51.0698,52.1789,50.6806,51.9552,1880574.0
2023-06-08,52.0622,52.1449,51.459,52.0233,1435209.0
2023-06-09,52.0719,52.0719,51.6925,51.7898,909765.0
2023-06-10,52.0719,52.0719,51.6925,51.7898,909765.0
2023-06-11,52.0719,52.0719,51.6925,51.7898,909765.0
2023-06-12,51.8968,52.0427,51.42,51.819,834660.0
2023-06-13,51.5173,51.8092,51.2741,51.6438,1015419.0
2023-06-14,51.8287,52.427,51.5854,51.6925,1035587.0
2023-06-15,52.0135,52.4222,51.8579,52.2957,991541.0
2023-06-16,52.4416,52.8989,52.2276,52.286,2354400.0
2023-06-17,52.4416,52.8989,52.2276,52.286,2354400.0
2023-06-18,52.4416,52.8989,52.2276,52.286,2354400.0
2023-06-19,52.4416,52.8989,52.2276,52.286,2354400.0
2023-06-20,52.2471,52.3492,51.459,51.5271,1197568.0
2023-06-21,51.3422,51.9357,50.6125,51.8287,1000439.0
2023-06-22,51.8968,52.0525,51.1574,51.3033,1067991.0
2023-06-23,51.5173,51.6048,50.2622,50.4276,1528252.0
2023-06-24,51.5173,51.6048,50.2622,50.4276,1528252.0
2023-06-25,51.5173,51.6048,50.2622,50.4276,1528252.0
2023-06-26,51.3714,51.7898,50.7682,51.5368,1955353.0
2023-06-27,51.4882,51.7508,51.3519,51.3909,1101209.0
2023-06-28,51.2449,51.2449,50.1795,50.3985,1547331.0
2023-06-29,49.9023,50.6612,49.6882,50.3887,1114351.0
2023-06-30,50.5249,51.1476,50.3206,51.0601,1323099.0
2023-07-01,50.5249,51.1476,50.3206,51.0601,1323099.0
2023-07-02,50.5249,51.1476,50.3206,51.0601,1323099.0
2023-07-03,51.0114,51.7217,50.8266,51.6438,803045.0
2023-07-04,51.0114,51.7217,50.8266,51.6438,803045.0
2023-07-05,51.5368,52.466,51.313,52.1303,1492859.0
2023-07-06,51.7508,52.033,51.206,51.8676,1479940.0
2023-07-07,51.5173,51.6341,51.0406,51.206,1437717.0
2023-07-08,51.5173,51.6341,51.0406,51.206,1437717.0
2023-07-09,51.5173,51.6341,51.0406,51.206,1437717.0
2023-07-10,51.2449,51.2449,50.2233,50.632,1587340.0
2023-07-11,50.9628,51.5465,50.7487,51.5173,1236929.0
2023-07-12,51.6438,52.607,51.6146,52.393,1356772.0
2023-07-13,52.3346,52.8503,52.2471,52.8114,1085978.0
2023-07-14,52.7335,52.9378,52.2568,52.6946,886733.0
2023-07-15,52.7335,52.9378,52.2568,52.6946,886733.0
