,SIGI US Equity,SIGI US Equity,SIGI US Equity,SIGI US Equity,SIGI US Equity
2022-05-28,76.0644,76.8028,75.4582,76.5923,162941.0
2022-05-29,76.0644,76.8028,75.4582,76.5923,162941.0
2022-05-30,76.0644,76.8028,75.4582,76.5923,162941.0
2022-05-31,75.7808,77.7558,75.292,77.5309,360540.0
2022-06-01,77.5309,77.5309,75.2333,76.2012,216287.0
2022-06-02,76.299,78.8801,75.4289,78.7041,258215.0
2022-06-03,78.5868,78.7041,76.2208,76.6705,224678.0
2022-06-04,78.5868,78.7041,76.2208,76.6705,224678.0
2022-06-05,78.5868,78.7041,76.2208,76.6705,224678.0
2022-06-06,77.2865,77.8633,76.8172,77.2767,174591.0
2022-06-07,76.9052,77.9318,76.4457,77.9024,154488.0
2022-06-08,77.5896,77.5896,75.6342,76.1035,142055.0
2022-06-09,76.211,76.5043,74.2459,74.373,174795.0
2022-06-10,73.3562,74.8325,73.2975,74.5098,199415.0
2022-06-11,73.3562,74.8325,73.2975,74.5098,199415.0
2022-06-12,73.3562,74.8325,73.2975,74.5098,199415.0
2022-06-13,73.2388,75.2822,73.1411,74.4512,282290.0
2022-06-14,74.4512,76.0644,74.0161,75.9862,351543.0
2022-06-15,76.6021,77.003,75.2627,75.7906,483789.0
2022-06-16,74.4512,74.9205,73.6201,74.1676,299490.0
2022-06-17,74.7347,77.0714,74.7347,76.1133,742529.0
2022-06-18,74.7347,77.0714,74.7347,76.1133,742529.0
2022-06-19,74.7347,77.0714,74.7347,76.1133,742529.0
2022-06-20,74.7347,77.0714,74.7347,76.1133,742529.0
2022-06-21,76.5532,77.3354,74.8276,76.827,327725.0
2022-06-22,76.4652,77.8047,75.9862,77.6776,351543.0
2022-06-23,77.6287,78.186,76.5239,77.482,354192.0
2022-06-24,77.9904,81.2364,77.8829,80.7671,566247.0
2022-06-25,77.9904,81.2364,77.8829,80.7671,566247.0
2022-06-26,77.9904,81.2364,77.8829,80.7671,566247.0
2022-06-27,81.6959,82.5465,80.987,81.6763,337312.0
2022-06-28,82.2923,84.0179,82.2923,83.2113,539204.0
2022-06-29,82.9766,84.2476,82.7811,83.3091,593297.0
2022-06-30,82.5562,85.0689,82.0136,85.0005,435726.0
2022-07-01,84.4236,85.8804,84.1499,85.5089,409669.0
2022-07-02,84.4236,85.8804,84.1499,85.5089,409669.0
2022-07-03,84.4236,85.8804,84.1499,85.5089,409669.0
2022-07-04,84.4236,85.8804,84.1499,85.5089,409669.0
2022-07-05,84.4334,85.0982,82.9962,84.7658,396861.0
2022-07-06,84.4334,85.284,83.485,84.8636,572431.0
2022-07-07,85.4893,86.819,85.1618,85.8608,478550.0
2022-07-08,85.7924,87.0487,85.3231,86.0857,337891.0
2022-07-09,85.7924,87.0487,85.3231,86.0857,337891.0
2022-07-10,85.7924,87.0487,85.3231,86.0857,337891.0
2022-07-11,85.8804,86.5354,84.7951,85.8119,290373.0
2022-07-12,85.5969,86.4132,84.8245,85.108,346331.0
2022-07-13,84.4334,86.6234,84.4334,85.3035,353184.0
2022-07-14,83.9348,85.2987,79.1636,79.5058,740697.0
2022-07-15,80.5129,81.7154,79.9165,80.6497,510346.0
2022-07-16,80.5129,81.7154,79.9165,80.6497,510346.0
2022-07-17,80.5129,81.7154,79.9165,80.6497,510346.0
2022-07-18,81.0604,81.0799,77.8242,77.9513,338791.0
2022-07-19,78.4108,79.0561,78.1175,79.017,343064.0
2022-07-20,78.7823,79.6623,78.2153,79.0268,228428.0
2022-07-21,78.6552,79.8676,77.9318,79.8089,221357.0
2022-07-22,80.0436,80.5031,78.5086,79.3299,183345.0
2022-07-23,80.0436,80.5031,78.5086,79.3299,183345.0
2022-07-24,80.0436,80.5031,78.5086,79.3299,183345.0
2022-07-25,79.7796,81.2266,79.5352,80.7866,221440.0
2022-07-26,80.9822,81.8425,80.9822,81.5785,213530.0
2022-07-27,81.5101,82.7322,80.376,81.0408,241989.0
2022-07-28,81.3146,81.3243,77.0714,77.1594,487263.0
2022-07-29,77.2767,77.3549,75.9568,76.123,641246.0
2022-07-30,77.2767,77.3549,75.9568,76.123,641246.0
2022-07-31,77.2767,77.3549,75.9568,76.123,641246.0
2022-08-01,76.2012,76.3381,74.2116,75.3409,557131.0
2022-08-02,75.5266,75.556,73.7668,73.8548,376085.0
2022-08-03,73.8157,74.3045,71.9678,73.9819,839983.0
2022-08-04,71.7625,74.5196,65.3195,74.0112,649078.0
2022-08-05,73.9428,76.0741,73.5028,75.8786,303895.0
2022-08-06,73.9428,76.0741,73.5028,75.8786,303895.0
2022-08-07,73.9428,76.0741,73.5028,75.8786,303895.0
2022-08-08,75.9666,76.7976,75.5853,75.7222,243237.0
2022-08-09,75.8004,76.8661,75.7759,76.6999,245419.0
2022-08-10,77.2963,77.7607,77.1203,77.3354,183678.0
2022-08-11,77.7949,78.7823,77.5602,78.6455,207474.0
2022-08-12,79.244,80.3134,78.6847,80.1171,189634.0
2022-08-13,79.244,80.3134,78.6847,80.1171,189634.0
2022-08-14,79.244,80.3134,78.6847,80.1171,189634.0
2022-08-15,79.9896,81.5496,79.3519,81.1767,184759.0
2022-08-16,81.1767,82.2756,80.8334,81.6575,288699.0
2022-08-17,81.1669,81.7947,80.9413,81.5397,147343.0
2022-08-18,81.7752,82.0107,80.6077,81.2945,127352.0
2022-08-19,81.3631,81.8929,80.6469,81.4122,344752.0
2022-08-20,81.3631,81.8929,80.6469,81.4122,344752.0
2022-08-21,81.3631,81.8929,80.6469,81.4122,344752.0
2022-08-22,81.0884,81.0884,78.5278,79.0281,326075.0
2022-08-23,79.1949,79.9405,78.0519,78.2432,172765.0
2022-08-24,77.7232,78.724,77.5761,78.4296,165927.0
2022-08-25,78.2432,80.0387,78.204,80.0092,145849.0
2022-08-26,80.2349,80.2349,78.9987,79.2734,168126.0
2022-08-27,80.2349,80.2349,78.9987,79.2734,168126.0
2022-08-28,80.2349,80.2349,78.9987,79.2734,168126.0
2022-08-29,78.724,79.1262,77.7527,78.7534,136514.0
2022-08-30,78.6161,79.1164,76.4871,77.9391,150723.0
2022-08-31,78.204,78.4591,77.2817,77.9195,187346.0
2022-09-01,77.8214,78.8613,77.5957,78.1942,283897.0
2022-09-02,78.6062,79.6953,77.1346,77.6546,176187.0
2022-09-03,78.6062,79.6953,77.1346,77.6546,176187.0
2022-09-04,78.6062,79.6953,77.1346,77.6546,176187.0
2022-09-05,78.6062,79.6953,77.1346,77.6546,176187.0
2022-09-06,77.8017,78.724,77.4289,77.9881,151731.0
2022-09-07,77.9881,79.97,77.9881,79.9013,187720.0
2022-09-08,79.3813,80.8628,79.244,80.7451,268469.0
2022-09-09,80.7941,81.5299,79.5579,80.7549,194021.0
2022-09-10,80.7941,81.5299,79.5579,80.7549,194021.0
2022-09-11,80.7941,81.5299,79.5579,80.7549,194021.0
2022-09-12,81.216,81.628,80.382,80.5979,223231.0
2022-09-13,79.8228,80.7451,79.1753,79.607,237638.0
2022-09-14,79.7345,79.8522,78.1451,79.7051,229075.0
2022-09-15,79.3911,80.8922,78.9104,80.3134,278417.0
2022-09-16,80.333,80.3722,78.9889,79.8522,455311.0
2022-09-17,80.333,80.3722,78.9889,79.8522,455311.0
2022-09-18,80.333,80.3722,78.9889,79.8522,455311.0
2022-09-19,79.3224,81.2601,79.0968,80.9609,199344.0
2022-09-20,80.9315,81.2454,79.1458,80.9315,370386.0
2022-09-21,81.3435,82.5993,80.6862,81.0394,377858.0
2022-09-22,81.1669,81.373,78.7828,79.6364,297159.0
2022-09-23,79.4107,80.0877,78.567,79.4402,307298.0
2022-09-24,79.4107,80.0877,78.567,79.4402,307298.0
2022-09-25,79.4107,80.0877,78.567,79.4402,307298.0
2022-09-26,78.8417,79.244,77.3995,78.047,257455.0
2022-09-27,78.2432,79.4107,78.0372,79.2047,387053.0
2022-09-28,79.499,81.0786,78.7927,80.8922,415097.0
2022-09-29,80.5783,81.4171,78.1751,80.6862,409209.0
2022-09-30,80.4017,81.2454,79.5972,79.8621,484877.0
2022-10-01,80.4017,81.2454,79.5972,79.8621,484877.0
2022-10-02,80.4017,81.2454,79.5972,79.8621,484877.0
2022-10-03,80.1662,82.2461,79.3323,81.8635,338326.0
2022-10-04,82.148,84.6106,82.045,83.9827,512675.0
2022-10-05,83.3352,84.3751,82.9231,83.0605,313466.0
2022-10-06,82.5699,83.8061,82.4522,83.6982,227284.0
2022-10-07,83.4823,83.5903,82.1186,82.7073,267554.0
2022-10-08,83.4823,83.5903,82.1186,82.7073,267554.0
2022-10-09,83.4823,83.5903,82.1186,82.7073,267554.0
2022-10-10,82.9427,84.9638,82.9427,84.6793,225787.0
2022-10-11,84.7382,86.0136,83.3352,85.2091,295355.0
2022-10-12,85.3464,86.0725,84.2672,84.5321,311700.0
2022-10-13,83.914,87.6815,83.4627,87.1222,338202.0
2022-10-14,87.7109,88.0543,86.7985,87.7698,345873.0
2022-10-15,87.7109,88.0543,86.7985,87.7698,345873.0
2022-10-16,87.7109,88.0543,86.7985,87.7698,345873.0
2022-10-17,88.0837,88.7116,86.5238,87.083,406749.0
2022-10-18,88.1132,89.2807,87.5245,88.643,286730.0
2022-10-19,87.9366,90.3108,87.9366,90.2127,191295.0
2022-10-20,89.7222,90.0165,86.774,87.5539,305268.0
2022-10-21,88.1033,90.7621,87.446,90.2618,242968.0
2022-10-22,88.1033,90.7621,87.446,90.2618,242968.0
2022-10-23,88.1033,90.7621,87.446,90.2618,242968.0
2022-10-24,90.3697,91.9199,90.3697,91.6844,185470.0
2022-10-25,91.3116,91.8904,90.4089,91.3704,228112.0
2022-10-26,92.0278,92.1651,91.1252,91.498,229819.0
2022-10-27,92.2142,93.9409,91.7923,92.7145,227763.0
2022-10-28,93.2345,95.9326,92.5674,95.2262,318836.0
2022-10-29,93.2345,95.9326,92.5674,95.2262,318836.0
2022-10-30,93.2345,95.9326,92.5674,95.2262,318836.0
2022-10-31,94.5688,96.2858,94.2843,96.2269,285346.0
2022-11-01,96.845,96.9333,93.3032,93.7153,402722.0
2022-11-02,93.5975,95.4322,93.1757,93.5191,469491.0
2022-11-03,88.9373,93.2738,84.9687,91.7334,552301.0
2022-11-04,91.9297,93.8624,90.1539,91.4097,312802.0
2022-11-05,91.9297,93.8624,90.1539,91.4097,312802.0
2022-11-06,91.9297,93.8624,90.1539,91.4097,312802.0
2022-11-07,90.8897,91.341,90.0361,90.6837,313204.0
2022-11-08,90.3108,92.1063,90.3108,91.2135,192973.0
2022-11-09,91.0565,92.4153,89.575,89.8301,238976.0
2022-11-10,91.9689,92.8911,90.615,91.8316,294852.0
2022-11-11,91.0074,92.067,89.5112,89.6044,325008.0
2022-11-12,91.0074,92.067,89.5112,89.6044,325008.0
2022-11-13,91.0074,92.067,89.5112,89.6044,325008.0
2022-11-14,90.2246,92.8922,89.0975,91.6519,350842.0
2022-11-15,91.9669,92.4492,88.8564,90.2246,288028.0
2022-11-16,90.579,90.7709,89.4765,90.1852,214094.0
2022-11-17,89.9293,90.889,88.6989,90.7069,183355.0
2022-11-18,92.0456,92.7839,91.145,91.5535,320329.0
2022-11-19,92.0456,92.7839,91.145,91.5535,320329.0
2022-11-20,92.0456,92.7839,91.145,91.5535,320329.0
2022-11-21,91.7208,93.0743,90.8841,91.0219,192706.0
2022-11-22,91.9177,93.1077,91.8586,92.5181,217895.0
2022-11-23,92.528,93.1973,91.8783,93.0103,145562.0
2022-11-24,92.528,93.1973,91.8783,93.0103,145562.0
2022-11-25,93.217,94.1718,92.838,93.8863,91941.0
2022-11-26,93.217,94.1718,92.838,93.8863,91941.0
2022-11-27,93.217,94.1718,92.838,93.8863,91941.0
2022-11-28,93.2268,94.3982,93.2268,94.1324,217332.0
2022-11-29,93.7682,94.3785,90.4153,93.2268,167358.0
2022-11-30,92.9611,94.6738,91.9767,94.6148,309342.0
2022-12-01,94.6148,95.8353,92.8331,92.9414,321490.0
2022-12-02,92.4689,94.1226,92.0259,93.591,336730.0
2022-12-03,92.4689,94.1226,92.0259,93.591,336730.0
2022-12-04,92.4689,94.1226,92.0259,93.591,336730.0
2022-12-05,92.9217,92.9217,90.0671,91.1597,310055.0
2022-12-06,91.0022,91.2877,89.8604,90.579,323750.0
2022-12-07,90.2837,91.0219,88.9745,89.1418,246992.0
2022-12-08,88.9745,90.1655,88.4725,89.5749,351648.0
2022-12-09,89.3584,89.9982,87.6063,88.6989,310536.0
2022-12-10,89.3584,89.9982,87.6063,88.6989,310536.0
2022-12-11,89.3584,89.9982,87.6063,88.6989,310536.0
2022-12-12,88.4528,89.1517,87.5767,88.7678,245009.0
2022-12-13,89.9096,90.0277,87.4192,87.6358,261187.0
2022-12-14,88.0295,88.2559,86.74,87.3799,297691.0
2022-12-15,86.8877,86.9123,84.3875,84.732,381951.0
2022-12-16,84.1414,85.3226,83.1472,85.1454,1490802.0
2022-12-17,84.1414,85.3226,83.1472,85.1454,1490802.0
2022-12-18,84.1414,85.3226,83.1472,85.1454,1490802.0
2022-12-19,85.2537,86.6908,84.6335,86.553,254704.0
2022-12-20,87.0156,88.5709,86.0608,88.3347,295499.0
2022-12-21,88.7973,90.7929,88.7973,90.3624,306530.0
2022-12-22,90.0966,90.0966,88.6792,88.8367,241399.0
2022-12-23,88.9942,89.8063,88.5906,89.4273,141577.0
2022-12-24,88.9942,89.8063,88.5906,89.4273,141577.0
2022-12-25,88.9942,89.8063,88.5906,89.4273,141577.0
2022-12-26,88.9942,89.8063,88.5906,89.4273,141577.0
2022-12-27,89.6045,90.1852,88.9007,89.4174,116534.0
2022-12-28,89.821,90.6675,87.6948,87.7342,151272.0
2022-12-29,88.128,89.6143,87.7539,88.9253,177701.0
2022-12-30,88.3937,89.2698,86.5924,87.2224,145649.0
2022-12-31,88.3937,89.2698,86.5924,87.2224,145649.0
2023-01-01,88.3937,89.2698,86.5924,87.2224,145649.0
2023-01-02,88.3937,89.2698,86.5924,87.2224,145649.0
2023-01-03,87.5767,88.374,86.6514,88.2658,175878.0
2023-01-04,88.4134,89.191,88.1181,88.2264,154632.0
2023-01-05,87.7637,88.374,87.0747,87.8326,162937.0
2023-01-06,88.7678,90.8546,86.4546,90.4313,204277.0
2023-01-07,88.7678,90.8546,86.4546,90.4313,204277.0
2023-01-08,88.7678,90.8546,86.4546,90.4313,204277.0
2023-01-09,90.2344,90.9432,88.2658,88.6497,213086.0
2023-01-10,88.7284,91.1843,87.6752,90.9727,250989.0
2023-01-11,90.953,91.8488,90.1262,91.081,240604.0
2023-01-12,91.081,92.528,90.0671,91.9964,218879.0
2023-01-13,91.8881,94.3391,91.0908,93.9356,213850.0
2023-01-14,91.8881,94.3391,91.0908,93.9356,213850.0
2023-01-15,91.8881,94.3391,91.0908,93.9356,213850.0
2023-01-16,91.8881,94.3391,91.0908,93.9356,213850.0
2023-01-17,94.0931,94.3687,90.7069,90.9924,262415.0
2023-01-18,90.6971,91.7109,89.6734,90.008,231169.0
2023-01-19,89.2599,89.9785,87.7145,88.3445,226455.0
2023-01-20,89.4174,89.5405,86.2872,88.7481,369963.0
2023-01-21,89.4174,89.5405,86.2872,88.7481,369963.0
2023-01-22,89.4174,89.5405,86.2872,88.7481,369963.0
2023-01-23,88.8564,90.8152,88.6004,90.3722,275473.0
2023-01-24,91.0514,94.4966,89.6684,91.1991,259735.0
2023-01-25,91.0022,92.2228,90.1951,92.0456,119671.0
2023-01-26,92.2622,93.3646,91.9275,93.3351,109577.0
2023-01-27,92.9414,93.6403,91.1597,91.3369,137250.0
2023-01-28,92.9414,93.6403,91.1597,91.3369,137250.0
2023-01-29,92.9414,93.6403,91.1597,91.3369,137250.0
2023-01-30,91.2286,92.5526,90.7365,92.1342,171629.0
2023-01-31,92.6067,93.5418,91.9669,93.5123,232391.0
2023-02-01,92.9217,93.3499,91.3467,92.2228,201801.0
2023-02-02,92.2228,93.4926,90.0671,93.2367,424804.0
2023-02-03,93.1382,101.1705,91.9472,99.3199,654828.0
2023-02-04,93.1382,101.1705,91.9472,99.3199,654828.0
2023-02-05,93.1382,101.1705,91.9472,99.3199,654828.0
2023-02-06,99.0738,100.2353,97.676,99.8318,440447.0
2023-02-07,99.2805,101.9186,97.2675,101.2394,322598.0
2023-02-08,99.8318,101.3181,99.4971,99.9597,266585.0
2023-02-09,100.6192,100.9539,98.2863,98.4438,224614.0
2023-02-10,98.5324,98.5866,97.991,98.3946,212461.0
2023-02-11,98.5324,98.5866,97.991,98.3946,212461.0
2023-02-12,98.5324,98.5866,97.991,98.3946,212461.0
2023-02-13,98.6702,99.8514,98.1148,99.3199,284855.0
2023-02-14,99.5766,100.3071,98.9546,98.9743,201148.0
2023-02-15,98.688,100.2775,98.688,100.1393,293257.0
2023-02-16,99.5075,100.8798,98.6238,100.4947,302611.0
2023-02-17,100.8798,102.2916,99.4729,101.0081,279439.0
2023-02-18,100.8798,102.2916,99.4729,101.0081,279439.0
2023-02-19,100.8798,102.2916,99.4729,101.0081,279439.0
2023-02-20,100.8798,102.2916,99.4729,101.0081,279439.0
2023-02-21,100.5145,100.8798,98.9645,99.1422,247162.0
2023-02-22,98.8559,99.5667,98.3573,99.0928,207866.0
2023-02-23,98.8953,100.1689,97.4934,98.6683,141496.0
2023-02-24,98.1845,98.7275,97.4786,97.9772,296239.0
2023-02-25,98.1845,98.7275,97.4786,97.9772,296239.0
2023-02-26,98.1845,98.7275,97.4786,97.9772,296239.0
2023-02-27,98.5695,100.3763,98.0858,98.6288,339169.0
2023-02-28,98.609,101.7979,98.609,100.238,385209.0
2023-03-01,99.7641,101.3833,98.999,101.2451,457276.0
2023-03-02,100.8205,101.1957,97.9377,98.9546,327828.0
2023-03-03,98.7275,99.3001,97.8192,98.6979,233508.0
2023-03-04,98.7275,99.3001,97.8192,98.6979,233508.0
2023-03-05,98.7275,99.3001,97.8192,98.6979,233508.0
2023-03-06,98.5498,99.4087,98.0167,99.1125,238941.0
2023-03-07,98.9052,99.4976,96.5654,97.0886,174880.0
2023-03-08,97.5132,97.8587,96.0322,96.5851,201068.0
2023-03-09,96.7727,96.7727,94.1367,94.502,181459.0
2023-03-10,93.6233,94.6303,92.9026,93.4555,284242.0
2023-03-11,93.6233,94.6303,92.9026,93.4555,284242.0
2023-03-12,93.6233,94.6303,92.9026,93.4555,284242.0
2023-03-13,91.6981,92.8779,90.8688,91.0465,241421.0
2023-03-14,93.7615,94.6106,91.7672,93.7813,520007.0
2023-03-15,90.8392,92.3596,89.2497,91.1255,370685.0
2023-03-16,90.3357,93.9195,90.1678,92.2806,346034.0
2023-03-17,91.7475,92.2806,87.4736,88.5388,898967.0
2023-03-18,91.7475,92.2806,87.4736,88.5388,898967.0
2023-03-19,91.7475,92.2806,87.4736,88.5388,898967.0
2023-03-20,89.4076,92.4386,89.4076,91.4118,303038.0
2023-03-21,93.1099,94.3341,92.9519,93.4357,302117.0
2023-03-22,93.3271,93.4357,90.9379,91.0366,227984.0
2023-03-23,90.6812,91.1452,89.4471,90.5331,281973.0
2023-03-24,89.5261,91.5698,89.1114,91.4612,199668.0
2023-03-25,89.5261,91.5698,89.1114,91.4612,199668.0
2023-03-26,89.5261,91.5698,89.1114,91.4612,199668.0
2023-03-27,92.6656,93.5591,90.9675,92.0338,193838.0
2023-03-28,91.55,92.5373,90.7602,91.5204,261370.0
2023-03-29,92.4089,92.873,91.55,92.8631,397899.0
2023-03-30,93.416,93.9787,92.715,93.2383,151339.0
2023-03-31,93.8602,94.6204,93.5443,94.1169,314251.0
2023-04-01,93.8602,94.6204,93.5443,94.1169,314251.0
2023-04-02,93.8602,94.6204,93.5443,94.1169,314251.0
2023-04-03,94.2848,95.7064,93.5937,94.3539,242755.0
2023-04-04,94.1268,95.0845,92.2757,93.801,202679.0
2023-04-05,92.9914,94.5217,92.9914,93.8306,194107.0
2023-04-06,94.3934,95.2227,92.0881,94.8278,153856.0
2023-04-07,94.3934,95.2227,92.0881,94.8278,153856.0
2023-04-08,94.3934,95.2227,92.0881,94.8278,153856.0
2023-04-09,94.3934,95.2227,92.0881,94.8278,153856.0
2023-04-10,94.3638,95.6867,94.3638,95.5386,156670.0
2023-04-11,95.8249,96.1211,94.8969,95.1141,164221.0
2023-04-12,95.0647,95.8348,94.7142,95.0055,154080.0
2023-04-13,94.808,95.4695,93.2629,95.4201,200635.0
2023-04-14,95.894,95.894,92.7742,93.5838,234160.0
2023-04-15,95.894,95.894,92.7742,93.5838,234160.0
2023-04-16,95.894,95.894,92.7742,93.5838,234160.0
2023-04-17,93.7615,95.509,92.5324,95.4498,179355.0
2023-04-18,95.8348,95.8545,94.1466,94.6402,174110.0
2023-04-19,94.7883,96.437,94.7883,95.8644,195575.0
2023-04-20,95.6571,96.4666,94.7488,96.131,228184.0
2023-04-21,95.8052,96.1408,93.3715,95.5386,275475.0
2023-04-22,95.8052,96.1408,93.3715,95.5386,275475.0
2023-04-23,95.8052,96.1408,93.3715,95.5386,275475.0
2023-04-24,95.6373,96.6444,94.8327,94.966,98784.0
2023-04-25,94.0577,95.5287,93.6529,94.2453,239060.0
2023-04-26,93.4357,94.0972,92.0239,92.251,278926.0
2023-04-27,92.1424,95.3313,91.9647,95.2424,305857.0
2023-04-28,94.966,95.8052,94.9364,95.1042,153975.0
2023-04-29,94.966,95.8052,94.9364,95.1042,153975.0
2023-04-30,94.966,95.8052,94.9364,95.1042,153975.0
2023-05-01,94.8771,97.7007,94.344,96.7135,188611.0
2023-05-02,95.9236,97.1577,94.4625,96.3975,259564.0
2023-05-03,96.901,99.5469,96.901,98.6485,346324.0
2023-05-04,95.894,102.2027,90.8194,101.3043,480556.0
2023-05-05,101.5314,102.8435,100.4947,102.0448,270851.0
2023-05-06,101.5314,102.8435,100.4947,102.0448,270851.0
2023-05-07,101.5314,102.8435,100.4947,102.0448,270851.0
2023-05-08,102.2126,102.953,101.8276,102.4199,171681.0
2023-05-09,102.183,103.0419,101.1661,101.2352,275920.0
2023-05-10,101.5215,101.5215,99.5075,100.6132,227869.0
2023-05-11,100.3664,101.1068,99.3791,100.9587,156631.0
2023-05-12,101.2756,102.3648,100.4142,101.6816,134413.0
2023-05-13,101.2756,102.3648,100.4142,101.6816,134413.0
2023-05-14,101.2756,102.3648,100.4142,101.6816,134413.0
2023-05-15,101.949,102.5629,100.6023,102.0084,160255.0
2023-05-16,102.1866,102.647,99.6121,101.949,249913.0
2023-05-17,102.048,102.1173,100.9093,100.939,214623.0
2023-05-18,99.018,100.632,98.6715,100.4736,361709.0
2023-05-19,101.9292,101.9292,99.83,101.5529,433547.0
2023-05-20,101.9292,101.9292,99.83,101.5529,433547.0
2023-05-21,101.9292,101.9292,99.83,101.5529,433547.0
2023-05-22,101.9787,102.3302,100.6419,102.0876,323943.0
2023-05-23,101.741,102.5332,100.434,100.5726,352391.0
2023-05-24,100.2062,100.4736,98.216,98.9685,325932.0
2023-05-25,98.3843,98.5229,96.2564,97.5625,378892.0
2023-05-26,97.3743,99.0477,97.3743,98.7111,246890.0
2023-05-27,97.3743,99.0477,97.3743,98.7111,246890.0
2023-05-28,97.3743,99.0477,97.3743,98.7111,246890.0
2023-05-29,97.3743,99.0477,97.3743,98.7111,246890.0
2023-05-30,98.5229,99.2062,97.409,98.82,183059.0
2023-05-31,98.9982,99.1567,95.7009,95.7801,308156.0
2023-06-01,95.7504,96.3247,95.1365,95.7801,198305.0
2023-06-02,96.3247,98.8893,95.2157,98.008,276666.0
2023-06-03,96.3247,98.8893,95.2157,98.008,276666.0
2023-06-04,96.3247,98.8893,95.2157,98.008,276666.0
2023-06-05,97.1862,97.1862,94.7305,95.2256,307184.0
2023-06-06,95.4336,98.1071,95.4336,97.9783,241569.0
2023-06-07,98.008,101.2756,97.0129,100.9786,313821.0
2023-06-08,100.8103,100.8598,99.1368,99.5626,216019.0
2023-06-09,99.3547,99.8795,98.419,98.8893,270791.0
2023-06-10,99.3547,99.8795,98.419,98.8893,270791.0
2023-06-11,99.3547,99.8795,98.419,98.8893,270791.0
2023-06-12,98.8695,99.117,97.5476,98.0576,222963.0
2023-06-13,98.2556,99.9686,95.2652,98.0675,362915.0
2023-06-14,98.2853,100.8067,96.4634,97.0377,295699.0
2023-06-15,97.1169,97.8892,96.4337,97.3644,278188.0
2023-06-16,98.5031,98.8992,97.0476,97.5922,615891.0
2023-06-17,98.5031,98.8992,97.0476,97.5922,615891.0
2023-06-18,98.5031,98.8992,97.0476,97.5922,615891.0
2023-06-19,98.5031,98.8992,97.0476,97.5922,615891.0
2023-06-20,97.513,97.5427,96.1663,96.5723,231336.0
2023-06-21,96.2455,97.8397,95.6712,97.2258,202758.0
2023-06-22,97.5328,97.5328,96.1911,96.4436,139663.0
2023-06-23,95.4534,95.9881,94.3048,95.285,2452432.0
2023-06-24,95.4534,95.9881,94.3048,95.285,2452432.0
2023-06-25,95.4534,95.9881,94.3048,95.285,2452432.0
2023-06-26,95.6613,96.4832,94.5622,95.3742,245541.0
2023-06-27,95.4534,96.9684,94.3147,96.0871,179355.0
2023-06-28,95.691,95.8693,94.2454,95.2058,240432.0
2023-06-29,95.3247,96.6267,95.3247,95.998,256747.0
2023-06-30,96.3841,96.7505,94.9187,95.0078,447521.0
2023-07-01,96.3841,96.7505,94.9187,95.0078,447521.0
2023-07-02,96.3841,96.7505,94.9187,95.0078,447521.0
2023-07-03,94.5622,96.0079,94.1463,94.9484,169134.0
2023-07-04,94.5622,96.0079,94.1463,94.9484,169134.0
2023-07-05,94.4137,95.2058,93.4433,93.879,328364.0
2023-07-06,93.0373,94.077,91.8689,92.1957,248969.0
2023-07-07,92.166,94.0077,92.166,93.2948,269072.0
2023-07-08,92.166,94.0077,92.166,93.2948,269072.0
2023-07-09,92.166,94.0077,92.166,93.2948,269072.0
2023-07-10,92.8888,95.0078,92.8591,93.5918,184419.0
2023-07-11,93.5522,93.978,93.2849,93.7899,193798.0
2023-07-12,94.0968,94.3939,92.7749,92.9779,358373.0
2023-07-13,92.3442,92.6363,91.3243,92.5224,273898.0
2023-07-14,92.572,93.7404,91.8095,93.2156,205895.0
2023-07-15,92.572,93.7404,91.8095,93.2156,205895.0
2023-07-16,92.572,93.7404,91.8095,93.2156,205895.0
2023-07-17,93.1958,95.2157,93.1958,94.1958,191196.0
2023-07-18,94.1463,96.0079,93.8592,95.9881,237012.0
2023-07-19,95.9287,97.6714,95.6514,97.5625,343893.0
2023-07-20,98.3843,101.1568,98.3843,101.1172,339648.0
2023-07-21,101.7212,102.1965,100.3424,101.7905,359938.0
2023-07-22,101.7212,102.1965,100.3424,101.7905,359938.0
2023-07-23,101.7212,102.1965,100.3424,101.7905,359938.0
2023-07-24,101.9391,102.3302,100.8598,101.3549,189349.0
2023-07-25,100.1765,100.7508,98.8249,100.1765,481356.0
2023-07-26,100.1765,102.5084,100.1072,101.8796,222673.0
2023-07-27,101.9292,103.6333,100.3079,102.3351,264303.0
2023-07-28,102.5827,103.7808,102.0282,103.3946,350901.0
2023-07-29,102.5827,103.7808,102.0282,103.3946,350901.0
2023-07-30,102.5827,103.7808,102.0282,103.3946,350901.0
2023-07-31,103.662,103.8995,101.4192,102.1767,300653.0
2023-08-01,102.2262,103.3451,101.6569,102.3945,191747.0
2023-08-02,101.6024,103.6174,101.6024,103.3946,170317.0
2023-08-03,100.2954,102.4143,98.4041,100.8994,339808.0
2023-08-04,101.0974,102.6916,101.0974,102.2856,263063.0
2023-08-05,101.0974,102.6916,101.0974,102.2856,263063.0
2023-08-06,101.0974,102.6916,101.0974,102.2856,263063.0
2023-08-07,102.5827,104.5036,102.5827,103.454,237118.0
2023-08-08,102.6619,103.8699,100.4934,100.5924,363644.0
2023-08-09,100.5924,101.6767,100.5528,101.2954,268262.0
2023-08-10,101.3053,102.3351,99.0279,99.3448,281187.0
2023-08-11,99.3547,99.924,98.2457,99.4339,133811.0
