,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity
2021-05-02,150.0048,150.1693,148.5152,148.7071,9079081.0
2021-05-03,149.5022,151.074,149.0635,150.9734,6594230.0
2021-05-04,150.6262,153.3859,150.48,153.3128,10179539.0
2021-05-05,153.0661,153.8885,152.4127,152.6732,7792231.0
2021-05-06,152.4173,153.4179,151.9147,153.2854,5529946.0
2021-05-07,153.7972,154.6013,153.3677,153.9799,5316209.0
2021-05-08,153.7972,154.6013,153.3677,153.9799,5316209.0
2021-05-09,153.7972,154.6013,153.3677,153.9799,5316209.0
2021-05-10,155.2593,156.7488,154.647,155.5974,8357486.0
2021-05-11,155.9447,156.1457,153.7789,154.3272,8217953.0
2021-05-12,154.0165,155.1679,153.4773,153.7058,6758316.0
2021-05-13,152.5818,155.9904,152.5818,155.3141,8018910.0
2021-05-14,156.7031,156.8219,155.506,155.5517,5797704.0
2021-05-15,156.7031,156.8219,155.506,155.5517,5797704.0
2021-05-16,156.7031,156.8219,155.506,155.5517,5797704.0
2021-05-17,155.7162,157.0778,155.6294,155.7071,5722638.0
2021-05-18,155.3324,156.598,154.9212,155.7619,5845985.0
2021-05-19,155.2684,155.4969,153.5554,155.4238,5533788.0
2021-05-20,155.2958,156.8037,155.0674,156.3285,4853192.0
2021-05-21,156.5661,157.8546,156.1457,156.2279,6501751.0
2021-05-22,156.5661,157.8546,156.1457,156.2279,6501751.0
2021-05-23,156.5661,157.8546,156.1457,156.2279,6501751.0
2021-05-24,157.1474,157.5612,156.1084,156.8256,5195384.0
2021-05-25,156.9359,157.267,156.0808,156.3934,7444857.0
2021-05-26,156.3199,156.3934,154.7383,155.4647,5726683.0
2021-05-27,155.6394,156.4762,154.8302,155.2256,8114708.0
2021-05-28,155.8785,157.244,155.5566,155.6302,6401011.0
2021-05-29,155.8785,157.244,155.5566,155.6302,6401011.0
2021-05-30,155.8785,157.244,155.5566,155.6302,6401011.0
2021-05-31,155.8785,157.244,155.5566,155.6302,6401011.0
2021-06-01,156.4578,156.5038,152.0716,152.2096,10448370.0
2021-06-02,151.9981,153.3084,151.8234,152.8256,6806032.0
2021-06-03,152.5406,153.6992,152.3705,152.6785,5809122.0
2021-06-04,153.5659,154.0808,152.5222,152.6142,6510480.0
2021-06-05,153.5659,154.0808,152.5222,152.6142,6510480.0
2021-06-06,153.5659,154.0808,152.5222,152.6142,6510480.0
2021-06-07,152.6417,152.936,151.3836,151.5751,5362781.0
2021-06-08,151.9797,152.3291,149.028,150.2418,7746805.0
2021-06-09,150.7935,152.4394,150.49,152.2647,5552600.0
2021-06-10,152.6417,154.09,152.5958,153.6348,6463322.0
2021-06-11,153.6256,153.6348,151.005,151.6854,7389922.0
2021-06-12,153.6256,153.6348,151.005,151.6854,7389922.0
2021-06-13,153.6256,153.6348,151.005,151.6854,7389922.0
2021-06-14,151.2624,152.1452,150.7107,152.0624,4931297.0
2021-06-15,151.9337,152.513,151.1613,151.2533,5063027.0
2021-06-16,151.5383,152.4119,150.3246,151.1981,6988477.0
2021-06-17,150.9774,152.3659,150.3429,151.9245,5874962.0
2021-06-18,150.1314,150.9774,148.7705,148.9452,12993018.0
2021-06-19,150.1314,150.9774,148.7705,148.9452,12993018.0
2021-06-20,150.1314,150.9774,148.7705,148.9452,12993018.0
2021-06-21,149.6717,151.0372,149.1935,150.6556,6592400.0
2021-06-22,150.536,150.8395,150.1406,150.4533,5627795.0
2021-06-23,150.5176,150.5176,149.405,149.5429,4493351.0
2021-06-24,150.1314,150.9866,149.6992,150.2234,4549234.0
2021-06-25,149.828,151.5199,149.782,150.9958,10963806.0
2021-06-26,149.828,151.5199,149.782,150.9958,10963806.0
2021-06-27,149.828,151.5199,149.782,150.9958,10963806.0
2021-06-28,151.2073,151.7866,150.3613,150.8211,5604009.0
2021-06-29,150.8027,151.3912,150.2602,150.8303,3749744.0
2021-06-30,150.8027,151.6946,150.4992,151.4831,6151745.0
2021-07-01,151.4831,152.6509,151.382,152.605,6320173.0
2021-07-02,152.6601,155.6762,152.3107,155.3819,9060270.0
2021-07-03,152.6601,155.6762,152.3107,155.3819,9060270.0
2021-07-04,152.6601,155.6762,152.3107,155.3819,9060270.0
2021-07-05,152.6601,155.6762,152.3107,155.3819,9060270.0
2021-07-06,154.398,155.2716,153.5521,154.4532,6098526.0
2021-07-07,154.0026,155.8601,154.0026,155.7773,6293581.0
2021-07-08,155.1245,155.8233,154.0946,155.4739,5755679.0
2021-07-09,155.7406,156.6601,155.621,156.09,6120925.0
2021-07-10,155.7406,156.6601,155.621,156.09,6120925.0
2021-07-11,155.7406,156.6601,155.621,156.09,6120925.0
2021-07-12,156.0716,157.4049,154.9773,155.8417,7840452.0
2021-07-13,155.3727,156.0946,155.0987,155.6486,4691233.0
2021-07-14,156.3199,157.0831,155.4371,156.7061,6162925.0
2021-07-15,155.6762,156.2279,154.2233,154.821,6656878.0
2021-07-16,154.7934,155.4831,154.4348,154.5728,5835263.0
2021-07-17,154.7934,155.4831,154.4348,154.5728,5835263.0
2021-07-18,154.7934,155.4831,154.4348,154.5728,5835263.0
2021-07-19,153.0831,154.6555,152.0165,153.4509,8220113.0
2021-07-20,153.4693,157.0647,153.4141,154.8946,9902815.0
2021-07-21,155.6762,156.0348,154.0026,155.8509,7585479.0
2021-07-22,155.7314,157.3038,155.0785,156.3015,5281948.0
2021-07-23,157.2394,158.3199,156.6693,157.9658,5015073.0
2021-07-24,157.2394,158.3199,156.6693,157.9658,5015073.0
2021-07-25,157.2394,158.3199,156.6693,157.9658,5015073.0
2021-07-26,157.9934,158.2876,157.1124,158.0394,4485035.0
2021-07-27,157.975,158.821,156.9359,158.7658,7089269.0
2021-07-28,158.8302,159.428,158.2325,158.3244,5750714.0
2021-07-29,158.8394,159.3911,157.3175,158.3244,4214059.0
2021-07-30,158.6555,159.0601,158.0118,158.3428,5346742.0
2021-07-31,158.6555,159.0601,158.0118,158.3428,5346742.0
2021-08-01,158.6555,159.0601,158.0118,158.3428,5346742.0
2021-08-02,158.5911,158.9313,157.5152,158.4072,3721473.0
2021-08-03,158.8302,160.4577,158.5635,160.3566,6032998.0
2021-08-04,160.1819,160.5405,159.3166,159.4095,4793117.0
2021-08-05,159.86,159.86,158.5451,159.7129,4291332.0
2021-08-06,159.9428,159.9428,158.5727,159.1796,4581065.0
2021-08-07,159.9428,159.9428,158.5727,159.1796,4581065.0
2021-08-08,159.9428,159.9428,158.5727,159.1796,4581065.0
2021-08-09,159.7405,160.2279,159.0141,159.7313,3950185.0
2021-08-10,159.3175,160.0991,158.8761,159.7865,3678454.0
2021-08-11,160.2279,160.4301,159.5934,159.8141,4221298.0
2021-08-12,159.8325,161.1842,159.621,161.1014,4301392.0
2021-08-13,161.1842,162.1037,161.0278,162.0669,5882102.0
2021-08-14,161.1842,162.1037,161.0278,162.0669,5882102.0
2021-08-15,161.1842,162.1037,161.0278,162.0669,5882102.0
2021-08-16,162.3428,163.5749,161.7911,163.529,4783192.0
2021-08-17,163.0416,165.0646,163.0416,165.0278,6041881.0
2021-08-18,165.0554,165.0554,162.8761,162.9313,7134094.0
2021-08-19,162.4071,164.8962,161.9014,164.2002,5615038.0
2021-08-20,164.4945,165.4416,163.7405,165.0002,5428729.0
2021-08-21,164.4945,165.4416,163.7405,165.0002,5428729.0
2021-08-22,164.4945,165.4416,163.7405,165.0002,5428729.0
2021-08-23,165.0094,165.5089,164.2232,164.2879,6461676.0
2021-08-24,163.7144,163.9179,162.1327,162.2344,5734824.0
2021-08-25,162.5119,162.7062,160.8488,161.1614,5700289.0
2021-08-26,160.9024,161.6147,160.07,160.3012,5031639.0
2021-08-27,161.2077,161.2077,159.7925,159.959,7046079.0
2021-08-28,161.2077,161.2077,159.7925,159.959,7046079.0
2021-08-29,161.2077,161.2077,159.7925,159.959,7046079.0
2021-08-30,159.8295,161.2077,159.8202,160.6342,3253006.0
2021-08-31,160.4769,161.4019,159.5427,160.144,7106790.0
2021-09-01,159.9312,160.7082,159.1542,160.7082,5327351.0
2021-09-02,161.2632,162.0494,160.8654,161.8089,4545449.0
2021-09-03,161.9662,162.0772,160.7729,161.9107,4097512.0
2021-09-04,161.9662,162.0772,160.7729,161.9107,4097512.0
2021-09-05,161.9662,162.0772,160.7729,161.9107,4097512.0
2021-09-06,161.9662,162.0772,160.7729,161.9107,4097512.0
2021-09-07,161.2724,161.9014,158.7935,159.3947,6859871.0
2021-09-08,158.7472,160.0052,158.2477,159.0062,4661733.0
2021-09-09,158.3495,158.6177,155.1212,155.4635,7114577.0
2021-09-10,155.9075,156.407,154.3535,154.446,6699315.0
2021-09-11,155.9075,156.407,154.3535,154.446,6699315.0
2021-09-12,155.9075,156.407,154.3535,154.446,6699315.0
2021-09-13,155.3247,155.5097,152.744,153.3638,6273506.0
2021-09-14,153.9188,154.0482,152.1705,152.4388,5259559.0
2021-09-15,152.6238,153.5118,151.9855,153.0123,7935279.0
2021-09-16,153.225,153.9743,151.8745,152.8273,5665537.0
2021-09-17,151.9763,152.5405,151.2871,152.3925,13422106.0
2021-09-18,151.9763,152.5405,151.2871,152.3925,13422106.0
2021-09-19,151.9763,152.5405,151.2871,152.3925,13422106.0
2021-09-20,151.2178,152.781,150.0014,151.523,7271017.0
2021-09-21,152.263,153.5303,151.9208,152.189,6663566.0
2021-09-22,152.9475,153.5025,151.3565,151.634,5657126.0
2021-09-23,152.0688,153.336,151.8375,152.4943,4697939.0
2021-09-24,152.3925,153.225,151.597,152.0318,4399614.0
2021-09-25,152.3925,153.225,151.597,152.0318,4399614.0
2021-09-26,152.3925,153.225,151.597,152.0318,4399614.0
2021-09-27,151.6988,152.0318,150.635,150.931,5775461.0
2021-09-28,150.8663,151.6155,149.637,150.598,7610354.0
2021-09-29,150.7738,152.3093,150.5703,151.7173,5124102.0
2021-09-30,152.2908,152.9938,149.303,149.3863,6974317.0
2021-10-01,149.414,149.7563,146.7223,148.4335,8568560.0
2021-10-02,149.414,149.7563,146.7223,148.4335,8568560.0
2021-10-03,149.414,149.7563,146.7223,148.4335,8568560.0
2021-10-04,147.9895,148.9238,145.847,147.2773,8621017.0
2021-10-05,147.8693,149.0255,147.2126,147.6103,5129033.0
2021-10-06,147.8785,147.9525,146.0008,147.9155,7312649.0
2021-10-07,148.0173,150.413,148.0173,149.2383,5309181.0
2021-10-08,149.2198,149.488,148.23,148.859,4343438.0
2021-10-09,149.2198,149.488,148.23,148.859,4343438.0
2021-10-10,149.2198,149.488,148.23,148.859,4343438.0
2021-10-11,148.7943,149.7147,147.9433,148.23,4101646.0
2021-10-12,147.9988,148.1653,145.5383,145.8621,6686443.0
2021-10-13,145.9823,148.0728,145.9176,147.2588,6901589.0
2021-10-14,147.7306,149.0533,147.6288,148.1005,4580894.0
2021-10-15,148.9515,149.673,148.378,149.2013,6918407.0
2021-10-16,148.9515,149.673,148.378,149.2013,6918407.0
2021-10-17,148.9515,149.673,148.378,149.2013,6918407.0
2021-10-18,148.23,148.822,147.2588,148.1098,7465461.0
2021-10-19,148.8313,152.7625,148.6694,151.5785,10081294.0
2021-10-20,151.6803,152.3925,151.0143,151.4953,6003177.0
2021-10-21,151.9763,152.0595,150.1078,151.1438,4524127.0
2021-10-22,150.8293,151.7543,150.7368,151.4398,4304467.0
2021-10-23,150.8293,151.7543,150.7368,151.4398,4304467.0
2021-10-24,150.8293,151.7543,150.7368,151.4398,4304467.0
2021-10-25,151.4398,151.9855,149.5805,151.7728,6715399.0
2021-10-26,152.2168,153.5765,151.745,153.3175,6939057.0
2021-10-27,153.2528,153.3268,151.0559,151.4583,7018787.0
2021-10-28,151.486,152.8088,150.1448,150.635,6278844.0
2021-10-29,150.1725,151.005,148.563,150.6628,8526806.0
2021-10-30,150.1725,151.005,148.563,150.6628,8526806.0
2021-10-31,150.1725,151.005,148.563,150.6628,8526806.0
2021-11-01,150.9218,151.6803,147.4438,150.7923,5846426.0
2021-11-02,151.4213,154.4569,150.7553,153.1695,8450626.0
2021-11-03,152.6608,153.336,151.1715,152.6793,6717787.0
2021-11-04,152.5636,152.6145,150.4685,152.2538,8224377.0
2021-11-05,150.2928,152.2538,150.0338,151.1715,6215911.0
2021-11-06,150.2928,152.2538,150.0338,151.1715,6215911.0
2021-11-07,150.2928,152.2538,150.0338,151.1715,6215911.0
2021-11-08,151.4028,151.856,149.858,150.6535,5579037.0
2021-11-09,150.413,151.3195,149.8673,150.3205,6112777.0
2021-11-10,150.339,152.4758,150.1725,151.9485,6225098.0
2021-11-11,151.227,151.523,150.304,150.8293,4118791.0
2021-11-12,154.8715,155.0472,152.263,152.633,18995209.0
2021-11-13,154.8715,155.0472,152.263,152.633,18995209.0
2021-11-14,154.8715,155.0472,152.263,152.633,18995209.0
2021-11-15,152.6238,153.0493,150.9739,151.2548,7496205.0
2021-11-16,150.9403,152.0225,150.4223,150.4685,7594717.0
2021-11-17,150.6535,151.5693,149.6545,151.0328,5414474.0
2021-11-18,151.19,152.1335,149.969,150.2188,6359664.0
2021-11-19,150.8108,150.9495,149.6453,150.672,7628928.0
2021-11-20,150.8108,150.9495,149.6453,150.672,7628928.0
2021-11-21,150.8108,150.9495,149.6453,150.672,7628928.0
2021-11-22,149.9271,151.4261,148.6423,148.6888,7642322.0
2021-11-23,148.5212,149.8992,147.8323,149.6106,7735770.0
2021-11-24,149.0985,149.5454,148.3909,149.1916,5230887.0
2021-11-25,149.0985,149.5454,148.3909,149.1916,5230887.0
2021-11-26,149.5268,150.0482,147.7205,148.2233,8523072.0
2021-11-27,149.5268,150.0482,147.7205,148.2233,8523072.0
2021-11-28,149.5268,150.0482,147.7205,148.2233,8523072.0
2021-11-29,148.5026,149.3592,147.4971,148.7354,9188537.0
2021-11-30,147.5809,148.0371,145.1043,145.1788,14981664.0
2021-12-01,146.0633,149.0438,145.4767,147.1805,9836412.0
2021-12-02,146.4171,148.3071,145.9422,146.2588,11334736.0
2021-12-03,147.0222,148.6609,146.7243,148.3909,8750521.0
2021-12-04,147.0222,148.6609,146.7243,148.3909,8750521.0
2021-12-05,147.0222,148.6609,146.7243,148.3909,8750521.0
2021-12-06,149.145,152.2454,148.8099,151.7054,9692041.0
2021-12-07,152.6923,152.9437,151.212,152.0965,8311254.0
2021-12-08,152.1989,153.223,151.4261,153.0089,6216391.0
2021-12-09,152.8599,154.5358,152.2175,154.4613,8574177.0
2021-12-10,154.1541,155.1969,153.2975,154.0796,6572247.0
2021-12-11,154.1541,155.1969,153.2975,154.0796,6572247.0
2021-12-12,154.1541,155.1969,153.2975,154.0796,6572247.0
2021-12-13,153.3906,157.5291,152.5061,156.8355,11142277.0
2021-12-14,156.7238,159.1818,155.6345,158.5486,10482433.0
2021-12-15,158.139,159.4844,157.7386,159.34,8552246.0
2021-12-16,159.4518,161.5466,159.0607,161.0811,8998582.0
2021-12-17,157.9435,159.0049,156.1,156.6307,16732018.0
2021-12-18,157.9435,159.0049,156.1,156.6307,16732018.0
2021-12-19,157.9435,159.0049,156.1,156.6307,16732018.0
2021-12-20,156.2396,156.8914,155.0665,156.1838,7954532.0
2021-12-21,156.4724,156.5096,154.5358,155.681,7954249.0
2021-12-22,155.5414,156.5748,154.6662,156.3514,4178361.0
2021-12-23,156.3048,157.301,155.8207,156.6493,3501450.0
2021-12-24,156.3048,157.301,155.8207,156.6493,3501450.0
2021-12-25,156.3048,157.301,155.8207,156.6493,3501450.0
2021-12-26,156.3048,157.301,155.8207,156.6493,3501450.0
2021-12-27,157.4779,158.139,157.0683,157.9714,3705063.0
2021-12-28,158.0831,158.8745,157.8969,158.6045,3187062.0
2021-12-29,158.2786,160.1314,158.1948,159.7218,3661968.0
2021-12-30,160.2525,160.9554,159.908,160.4294,4231812.0
2021-12-31,160.6342,160.7725,159.2376,159.2749,4409475.0
2022-01-01,160.6342,160.7725,159.2376,159.2749,4409475.0
2022-01-02,160.6342,160.7725,159.2376,159.2749,4409475.0
2022-01-03,158.4742,159.7683,157.4407,159.7125,6012777.0
2022-01-04,159.2656,160.4107,158.8326,159.2842,6748363.0
2022-01-05,160.1407,161.5094,159.7869,160.3456,7016099.0
2022-01-06,160.2804,160.6063,159.0235,159.7963,7301633.0
2022-01-07,159.638,162.2822,159.3307,161.9563,6986006.0
2022-01-08,159.638,162.2822,159.3307,161.9563,6986006.0
2022-01-09,159.638,162.2822,159.3307,161.9563,6986006.0
2022-01-10,161.7142,161.7142,160.2851,161.1556,7698444.0
2022-01-11,161.0625,161.4349,158.3811,159.4425,8341067.0
2022-01-12,157.9155,158.3531,156.7331,158.0831,8116205.0
2022-01-13,157.3476,158.6697,156.8448,157.1241,6159444.0
2022-01-14,156.9984,157.0217,155.6251,156.2676,5847839.0
2022-01-15,156.9984,157.0217,155.6251,156.2676,5847839.0
2022-01-16,156.9984,157.0217,155.6251,156.2676,5847839.0
2022-01-17,156.9984,157.0217,155.6251,156.2676,5847839.0
2022-01-18,155.5786,156.1512,154.5637,155.5786,7815939.0
2022-01-19,155.6717,157.0869,154.8491,155.0944,5926454.0
2022-01-20,155.7555,156.2853,153.5582,153.8562,6011300.0
2022-01-21,154.7313,156.4072,153.1299,153.5024,10550302.0
2022-01-22,154.7313,156.4072,153.1299,153.5024,10550302.0
2022-01-23,154.7313,156.4072,153.1299,153.5024,10550302.0
2022-01-24,152.6923,152.8506,147.3481,151.7334,14087602.0
2022-01-25,151.1654,156.7983,150.4392,156.0721,14081247.0
2022-01-26,155.9883,157.5524,154.7686,156.7703,9963229.0
2022-01-27,157.7107,160.0569,157.3476,158.828,9068738.0
2022-01-28,159.0793,159.9918,157.6269,159.9452,9783217.0
2022-01-29,159.0793,159.9918,157.6269,159.9452,9783217.0
2022-01-30,159.0793,159.9918,157.6269,159.9452,9783217.0
2022-01-31,159.6752,160.718,159.0421,160.4107,8054895.0
2022-02-01,159.8987,160.1221,157.7479,159.098,8154721.0
2022-02-02,157.9528,161.0625,157.9528,160.8577,7382821.0
2022-02-03,160.3828,161.649,159.2469,160.8483,6240613.0
2022-02-04,159.2097,161.0532,158.389,159.7963,6392155.0
2022-02-05,159.2097,161.0532,158.389,159.7963,6392155.0
2022-02-06,159.2097,161.0532,158.389,159.7963,6392155.0
2022-02-07,159.5914,159.8987,158.288,159.2656,6065670.0
2022-02-08,159.2283,160.1873,158.7255,159.6845,6296300.0
2022-02-09,160.2059,160.3642,159.4425,159.6659,5387540.0
2022-02-10,159.4052,159.4145,157.6269,157.7386,10355349.0
2022-02-11,157.4593,158.4183,155.9883,156.1465,13125328.0
2022-02-12,157.4593,158.4183,155.9883,156.1465,13125328.0
2022-02-13,157.4593,158.4183,155.9883,156.1465,13125328.0
2022-02-14,156.1465,156.3886,152.5154,154.182,8967638.0
2022-02-15,154.6755,156.5096,154.5637,155.7741,6632823.0
2022-02-16,155.0107,156.2676,154.2857,155.681,8482618.0
2022-02-17,155.681,155.9045,153.5489,154.7313,6227569.0
2022-02-18,154.5907,154.9468,152.6792,153.0728,6423165.0
2022-02-19,154.5907,154.9468,152.6792,153.0728,6423165.0
2022-02-20,154.5907,154.9468,152.6792,153.0728,6423165.0
2022-02-21,154.5907,154.9468,152.6792,153.0728,6423165.0
2022-02-22,153.2742,153.4288,150.3366,150.9926,6868893.0
2022-02-23,151.3393,152.3972,150.7208,151.0675,8016903.0
2022-02-24,149.7182,150.0462,145.9139,148.1815,12883436.0
2022-02-25,149.9244,156.4695,149.6432,155.5465,11340354.0
2022-02-26,149.9244,156.4695,149.6432,155.5465,11340354.0
2022-02-27,149.9244,156.4695,149.6432,155.5465,11340354.0
2022-02-28,152.6136,154.7782,152.1547,154.2066,9373511.0
2022-03-01,152.7729,154.3752,152.1806,153.6725,8737846.0
2022-03-02,154.0566,157.0739,153.7099,155.584,6793377.0
2022-03-03,156.2024,158.6715,155.8464,157.8703,7333736.0
2022-03-04,157.0832,159.1634,156.343,158.8074,6302672.0
2022-03-05,157.0832,159.1634,156.343,158.8074,6302672.0
2022-03-06,157.0832,159.1634,156.343,158.8074,6302672.0
2022-03-07,157.7017,162.2181,156.8209,161.3655,11663353.0
2022-03-08,161.2062,162.2181,157.8985,158.0952,11100340.0
2022-03-09,159.304,159.5101,157.3175,158.6949,7248218.0
2022-03-10,157.9453,159.4352,157.4908,158.976,6171649.0
2022-03-11,158.4794,160.6627,158.3763,158.6856,5188196.0
2022-03-12,158.4794,160.6627,158.3763,158.6856,5188196.0
2022-03-13,158.4794,160.6627,158.3763,158.6856,5188196.0
2022-03-14,159.9318,163.1552,159.6226,160.8782,7729453.0
2022-03-15,162.4149,165.404,161.684,165.048,10554596.0
2022-03-16,164.4108,165.807,161.6934,163.53,9603324.0
2022-03-17,164.1765,165.7039,163.2301,165.6664,7472219.0
2022-03-18,165.8538,165.8538,162.7241,163.8298,13809537.0
2022-03-19,165.8538,165.8538,162.7241,163.8298,13809537.0
2022-03-20,165.8538,165.8538,162.7241,163.8298,13809537.0
2022-03-21,163.6612,166.0037,163.3426,164.7575,7574873.0
2022-03-22,164.7575,165.2635,162.9584,163.9798,8442113.0
2022-03-23,164.1953,164.4858,163.1271,163.3613,5254350.0
2022-03-24,163.9798,164.4858,163.1083,164.2046,5012277.0
2022-03-25,164.6263,166.5097,164.1859,165.7789,4809977.0
2022-03-26,164.6263,166.5097,164.1859,165.7789,4809977.0
2022-03-27,164.6263,166.5097,164.1859,165.7789,4809977.0
2022-03-28,165.5259,166.9586,165.2447,166.6315,5604162.0
2022-03-29,167.3718,168.1027,165.6664,166.5472,5933444.0
2022-03-30,167.2031,168.5337,166.491,168.2807,6277556.0
2022-03-31,168.2807,168.8617,165.8351,166.0693,11490395.0
2022-04-01,165.9007,167.1938,164.542,166.9689,6525643.0
2022-04-02,165.9007,167.1938,164.542,166.9689,6525643.0
2022-04-03,165.9007,167.1938,164.542,166.9689,6525643.0
2022-04-04,166.9689,166.9689,164.467,165.3572,6860771.0
2022-04-05,165.3572,168.3369,165.1885,166.4254,7446074.0
2022-04-06,168.0933,171.1012,167.3718,170.7545,10330886.0
2022-04-07,170.2297,171.4291,168.8804,170.3141,7385179.0
2022-04-08,169.9111,171.6512,169.0678,170.6514,7144608.0
2022-04-09,169.9111,171.6512,169.0678,170.6514,7144608.0
2022-04-10,169.9111,171.6512,169.0678,170.6514,7144608.0
2022-04-11,171.476,172.6004,168.2901,168.515,5932040.0
2022-04-12,167.9153,169.4239,166.9782,168.5712,5957536.0
2022-04-13,168.5712,169.452,167.9528,169.2833,5643118.0
2022-04-14,168.6649,169.9767,168.4119,168.5712,6188193.0
2022-04-15,168.6649,169.9767,168.4119,168.5712,6188193.0
2022-04-16,168.6649,169.9767,168.4119,168.5712,6188193.0
2022-04-17,168.6649,169.9767,168.4119,168.5712,6188193.0
2022-04-18,168.4119,169.0303,165.6102,166.4723,6318656.0
2022-04-19,169.3396,174.2308,168.618,171.5509,14380839.0
2022-04-20,170.7638,172.7129,170.4452,172.3099,8044908.0
2022-04-21,172.3474,173.2282,171.0637,171.8133,6969405.0
2022-04-22,170.9794,171.6165,169.958,170.1079,8003593.0
2022-04-23,170.9794,171.6165,169.958,170.1079,8003593.0
2022-04-24,170.9794,171.6165,169.958,170.1079,8003593.0
2022-04-25,170.8575,174.9336,170.6327,174.2964,11176501.0
2022-04-26,173.4437,174.8212,172.5824,173.0502,10190017.0
2022-04-27,172.6379,173.1814,170.2953,170.6327,11090331.0
2022-04-28,170.7732,172.8815,170.464,171.907,9405147.0
2022-04-29,171.0075,171.0496,168.8523,169.0959,8464103.0
2022-04-30,171.0075,171.0496,168.8523,169.0959,8464103.0
2022-05-01,171.0075,171.0496,168.8523,169.0959,8464103.0
2022-05-02,169.1053,169.9861,165.8819,167.3905,7145420.0
2022-05-03,167.5405,169.2552,166.491,167.0626,5898660.0
2022-05-04,166.9314,169.1334,165.9944,168.8523,5923144.0
2022-05-05,168.1214,168.3932,164.2328,165.6289,7089184.0
2022-05-06,164.1109,165.732,163.6893,165.2635,6434011.0
2022-05-07,164.1109,165.732,163.6893,165.2635,6434011.0
2022-05-08,164.1109,165.732,163.6893,165.2635,6434011.0
2022-05-09,164.4014,167.3156,163.5956,166.163,7855212.0
2022-05-10,167.0064,167.8965,165.3853,165.9381,8186717.0
2022-05-11,164.8793,167.0907,164.8043,165.0386,6138896.0
2022-05-12,165.3572,166.744,163.708,166.669,6898565.0
2022-05-13,167.4468,167.6248,164.732,165.7133,7732163.0
2022-05-14,167.4468,167.6248,164.732,165.7133,7732163.0
2022-05-15,167.4468,167.6248,164.732,165.7133,7732163.0
2022-05-16,165.7133,167.8497,165.0761,166.8658,5516706.0
2022-05-17,167.4655,168.3838,165.4696,167.5592,5751129.0
2022-05-18,167.5779,168.0746,164.1391,164.4483,8608771.0
2022-05-19,163.7174,163.7924,161.8152,162.9865,6874509.0
2022-05-20,163.8392,166.0037,163.0896,165.8351,7522122.0
2022-05-21,163.8392,166.0037,163.0896,165.8351,7522122.0
2022-05-22,163.8392,166.0037,163.0896,165.8351,7522122.0
2022-05-23,167.4854,169.6827,167.3534,169.2206,7040831.0
2022-05-24,169.0415,171.3896,168.9,171.069,6419836.0
2022-05-25,170.2486,171.2105,168.8623,169.3904,6558994.0
2022-05-26,170.6918,170.6918,168.4321,169.2395,6897747.0
2022-05-27,169.5224,170.8427,168.0795,170.7767,5853621.0
2022-05-28,169.5224,170.8427,168.0795,170.7767,5853621.0
2022-05-29,169.5224,170.8427,168.0795,170.7767,5853621.0
2022-05-30,169.5224,170.8427,168.0795,170.7767,5853621.0
2022-05-31,167.8626,169.9091,165.0429,169.3055,16391449.0
2022-06-01,168.9472,169.5884,165.8822,167.5892,5175435.0
2022-06-02,167.6175,167.6835,164.6453,167.0611,8666511.0
2022-06-03,166.9856,168.4951,166.118,166.3726,4234186.0
2022-06-04,166.9856,168.4951,166.118,166.3726,4234186.0
2022-06-05,166.9856,168.4951,166.118,166.3726,4234186.0
2022-06-06,167.1176,168.3342,165.9718,166.3538,5386517.0
2022-06-07,166.9007,169.0886,166.3538,168.1833,5447818.0
2022-06-08,167.9569,169.2301,166.731,167.1836,4333091.0
2022-06-09,167.1176,168.4756,163.751,163.817,5510417.0
2022-06-10,162.3647,164.0622,160.9041,162.723,6647865.0
2022-06-11,162.3647,164.0622,160.9041,162.723,6647865.0
2022-06-12,162.3647,164.0622,160.9041,162.723,6647865.0
2022-06-13,160.3937,162.4401,160.3926,161.0821,7997023.0
2022-06-14,161.3179,161.365,157.7343,158.6113,7116777.0
2022-06-15,159.9788,161.6762,159.0357,160.3088,7796330.0
2022-06-16,158.8094,160.5163,157.8758,160.3937,7056743.0
2022-06-17,160.9124,162.393,159.6015,159.809,12486568.0
2022-06-18,160.9124,162.393,159.6015,159.809,12486568.0
2022-06-19,160.9124,162.393,159.6015,159.809,12486568.0
2022-06-20,160.9124,162.393,159.6015,159.809,12486568.0
2022-06-21,161.0255,163.9584,159.9033,163.1568,8219662.0
2022-06-22,162.2044,167.7872,161.912,165.7314,10593449.0
2022-06-23,166.9196,169.5743,166.4669,169.4281,10223458.0
2022-06-24,170.4843,172.1347,169.7275,171.9083,9374446.0
2022-06-25,170.4843,172.1347,169.7275,171.9083,9374446.0
2022-06-26,170.4843,172.1347,169.7275,171.9083,9374446.0
2022-06-27,171.2953,172.9085,171.1633,171.748,5908839.0
2022-06-28,171.7952,172.5496,166.2689,166.863,9277210.0
2022-06-29,167.1271,168.1456,166.3821,166.9102,7097873.0
2022-06-30,166.7876,168.1361,165.0618,167.4006,10777248.0
2022-07-01,167.344,169.4847,166.6273,169.2961,5498393.0
2022-07-02,167.344,169.4847,166.6273,169.2961,5498393.0
2022-07-03,167.344,169.4847,166.6273,169.2961,5498393.0
2022-07-04,167.344,169.4847,166.6273,169.2961,5498393.0
