,ATO US Equity,ATO US Equity,ATO US Equity,ATO US Equity,ATO US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-05-18,108.6304,108.6304,105.9995,106.2369,1080394.0
2022-05-19,105.591,106.3129,104.4022,105.781,937773.0
2022-05-20,105.6377,107.1476,105.0643,106.7462,981351.0
2022-05-21,105.6377,107.1476,105.0643,106.7462,981351.0
2022-05-22,105.6377,107.1476,105.0643,106.7462,981351.0
2022-05-23,107.9504,109.0685,106.7558,108.6289,1294895.0
2022-05-24,109.1067,111.276,108.5142,110.8842,937963.0
2022-05-25,110.76,111.6105,110.3013,110.7791,1013634.0
2022-05-26,111.2378,112.2508,110.9224,111.5627,1083944.0
2022-05-27,111.3429,112.4324,110.7026,112.4228,909268.0
2022-05-28,111.3429,112.4324,110.7026,112.4228,909268.0
2022-05-29,111.3429,112.4324,110.7026,112.4228,909268.0
2022-05-30,111.3429,112.4324,110.7026,112.4228,909268.0
2022-05-31,111.3238,111.3238,109.9954,111.1518,2783182.0
2022-06-01,111.5149,111.9067,109.6227,111.2665,992980.0
2022-06-02,111.4671,112.4037,108.5811,111.4289,725010.0
2022-06-03,111.0849,111.5818,110.435,110.9607,652407.0
2022-06-04,111.0849,111.5818,110.435,110.9607,652407.0
2022-06-05,111.0849,111.5818,110.435,110.9607,652407.0
2022-06-06,111.2856,112.1839,110.9511,111.5818,715563.0
2022-06-07,111.3047,112.2795,110.7982,112.2221,714779.0
2022-06-08,111.9067,112.1218,109.9572,110.1101,630506.0
2022-06-09,110.1579,110.5182,107.893,107.9408,554365.0
2022-06-10,107.2145,107.9026,106.5551,107.0043,646034.0
2022-06-11,107.2145,107.9026,106.5551,107.0043,646034.0
2022-06-12,107.2145,107.9026,106.5551,107.0043,646034.0
2022-06-13,105.8575,106.2971,101.796,102.2642,856502.0
2022-06-14,102.4554,103.5544,99.7795,100.8594,906703.0
2022-06-15,101.4615,103.239,100.5536,101.385,982495.0
2022-06-16,100.2,100.4867,99.0628,99.942,990758.0
2022-06-17,100.4007,100.8021,97.5146,98.9194,2207005.0
2022-06-18,100.4007,100.8021,97.5146,98.9194,2207005.0
2022-06-19,100.4007,100.8021,97.5146,98.9194,2207005.0
2022-06-20,100.4007,100.8021,97.5146,98.9194,2207005.0
2022-06-21,99.0724,101.2799,98.9051,100.7925,839688.0
2022-06-22,99.6171,101.6526,99.6171,100.9741,627856.0
2022-06-23,101.5188,102.5414,101.4997,102.2929,669816.0
2022-06-24,102.8758,104.8063,102.6465,104.3953,723378.0
2022-06-25,102.8758,104.8063,102.6465,104.3953,723378.0
2022-06-26,102.8758,104.8063,102.6465,104.3953,723378.0
2022-06-27,104.0991,106.0486,104.0609,105.8384,511052.0
2022-06-28,106.1251,107.1954,105.566,105.7428,521212.0
2022-06-29,105.9053,106.3926,105.2076,105.9817,726754.0
2022-06-30,105.2363,107.6828,105.2172,107.1285,829550.0
2022-07-01,107.5299,110.2821,107.0043,110.0432,799985.0
2022-07-02,107.5299,110.2821,107.0043,110.0432,799985.0
2022-07-03,107.5299,110.2821,107.0043,110.0432,799985.0
2022-07-04,107.5299,110.2821,107.0043,110.0432,799985.0
2022-07-05,109.5558,109.7693,104.1277,105.7046,838140.0
2022-07-06,106.0964,108.5811,105.5421,107.9886,643144.0
2022-07-07,108.5715,108.7053,107.3196,107.3578,673112.0
2022-07-08,107.7019,107.8357,106.708,107.0807,585858.0
2022-07-09,107.7019,107.8357,106.708,107.0807,585858.0
2022-07-10,107.7019,107.8357,106.708,107.0807,585858.0
2022-07-11,106.7558,107.9599,106.3353,107.1476,673426.0
2022-07-12,106.3353,107.6254,106.1824,106.8896,519243.0
2022-07-13,106.0486,107.0329,105.4083,106.1537,565349.0
2022-07-14,104.5578,106.3926,104.5578,106.0008,748165.0
2022-07-15,107.2049,107.3101,105.5899,106.9374,1145521.0
2022-07-16,107.2049,107.3101,105.5899,106.9374,1145521.0
2022-07-17,107.2049,107.3101,105.5899,106.9374,1145521.0
2022-07-18,107.1572,107.5108,106.4691,106.9374,927678.0
2022-07-19,107.5394,108.5237,107.2814,108.4377,1029629.0
2022-07-20,108.5237,108.9729,106.5551,106.7462,1193510.0
2022-07-21,106.4595,108.0746,106.3257,107.6254,706438.0
2022-07-22,108.1128,108.7908,107.463,108.3231,588687.0
2022-07-23,108.1128,108.7908,107.463,108.3231,588687.0
2022-07-24,108.1128,108.7908,107.463,108.3231,588687.0
2022-07-25,108.4664,109.8282,108.2275,109.6801,830539.0
2022-07-26,109.8999,111.2665,109.7183,111.0944,680658.0
2022-07-27,110.8077,111.6583,110.1914,111.3238,979273.0
2022-07-28,112.0597,114.8215,111.2665,114.6112,853752.0
2022-07-29,114.8597,116.513,114.573,116.0065,1185756.0
2022-07-30,114.8597,116.513,114.573,116.0065,1185756.0
2022-07-31,114.8597,116.513,114.573,116.0065,1185756.0
2022-08-01,115.6147,116.0638,114.6351,115.7962,1085927.0
2022-08-02,115.758,116.3792,114.659,114.7737,920412.0
2022-08-03,114.2194,114.2672,111.73,113.9901,947556.0
2022-08-04,112.9962,113.9327,110.3968,110.6931,1105258.0
2022-08-05,110.3299,110.4876,108.0555,108.8391,1105990.0
2022-08-06,110.3299,110.4876,108.0555,108.8391,1105990.0
2022-08-07,110.3299,110.4876,108.0555,108.8391,1105990.0
2022-08-08,109.3169,110.0815,108.5715,109.5176,1474417.0
2022-08-09,110.3108,110.6644,109.6036,110.1675,988742.0
2022-08-10,110.4637,110.8938,109.1927,109.3934,2173292.0
2022-08-11,109.164,110.717,109.0398,110.1579,2238687.0
2022-08-12,110.7695,111.7968,110.2821,111.7634,1578112.0
2022-08-13,110.7695,111.7968,110.2821,111.7634,1578112.0
2022-08-14,110.7695,111.7968,110.2821,111.7634,1578112.0
2022-08-15,111.7538,112.5566,111.0562,112.1839,1789493.0
2022-08-16,112.2603,112.6426,111.4194,112.3655,759258.0
2022-08-17,112.2317,112.9914,111.3716,112.4419,966229.0
2022-08-18,112.6808,113.0583,112.2603,112.8433,604885.0
2022-08-19,112.8529,113.8141,112.4877,113.4296,811990.0
2022-08-20,112.8529,113.8141,112.4877,113.4296,811990.0
2022-08-21,112.8529,113.8141,112.4877,113.4296,811990.0
2022-08-22,113.1413,113.1413,111.5121,111.6418,604423.0
2022-08-23,111.7764,111.9879,110.8488,111.7091,836068.0
2022-08-24,112.1224,112.3627,111.3631,112.1897,631616.0
2022-08-25,112.4012,113.1221,111.9782,113.0163,519376.0
2022-08-26,113.0548,113.2374,111.3727,111.488,801641.0
2022-08-27,113.0548,113.2374,111.3727,111.488,801641.0
2022-08-28,113.0548,113.2374,111.3727,111.488,801641.0
2022-08-29,111.2574,112.5934,110.7191,111.8437,656351.0
2022-08-30,112.132,112.132,109.6426,109.9886,626196.0
2022-08-31,110.2962,110.4019,108.9409,108.9793,938221.0
2022-09-01,109.0466,110.6614,108.5084,110.325,715941.0
2022-09-02,110.6999,111.9686,109.7867,110.1039,883378.0
2022-09-03,110.6999,111.9686,109.7867,110.1039,883378.0
2022-09-04,110.6999,111.9686,109.7867,110.1039,883378.0
2022-09-05,110.6999,111.9686,109.7867,110.1039,883378.0
2022-09-06,110.2193,111.6707,109.4792,109.7771,564435.0
2022-09-07,110.2673,113.1413,110.2673,113.074,671525.0
2022-09-08,112.8337,113.4489,112.0744,113.372,914353.0
2022-09-09,113.8526,114.1313,112.8433,113.5065,654629.0
2022-09-10,113.8526,114.1313,112.8433,113.5065,654629.0
2022-09-11,113.8526,114.1313,112.8433,113.5065,654629.0
2022-09-12,113.9871,115.203,113.4104,114.8041,611820.0
2022-09-13,113.766,114.237,111.3823,111.9398,787717.0
2022-09-14,111.8629,113.1509,111.8629,112.4877,962251.0
2022-09-15,112.2185,112.2185,109.5464,109.6906,948465.0
2022-09-16,109.7675,109.979,108.8255,109.5849,1302367.0
2022-09-17,109.7675,109.979,108.8255,109.5849,1302367.0
2022-09-18,109.7675,109.979,108.8255,109.5849,1302367.0
2022-09-19,109.0562,110.7671,108.8736,110.7479,717515.0
2022-09-20,109.9405,109.9405,108.0854,109.1043,602718.0
2022-09-21,109.8636,110.9017,108.2488,108.2584,807548.0
2022-09-22,108.1431,109.7002,107.0762,108.9313,786624.0
2022-09-23,107.8932,107.8932,106.0573,107.2011,987145.0
2022-09-24,107.8932,107.8932,106.0573,107.2011,987145.0
2022-09-25,107.8932,107.8932,106.0573,107.2011,987145.0
2022-09-26,106.8071,107.8451,104.2791,104.9327,805774.0
2022-09-27,105.5479,105.5479,102.9239,103.3948,822501.0
2022-09-28,104.6636,105.4037,103.2218,104.827,523781.0
2022-09-29,104.2022,104.6348,100.5401,100.5978,640477.0
2022-09-30,100.8477,101.4052,97.6277,97.8969,1019139.0
2022-10-01,100.8477,101.4052,97.6277,97.8969,1019139.0
2022-10-02,100.8477,101.4052,97.6277,97.8969,1019139.0
2022-10-03,99.5213,101.8185,99.0503,100.9342,817444.0
2022-10-04,101.1072,102.3568,100.7612,102.2799,940614.0
2022-10-05,101.3283,101.3283,99.2185,100.0691,521194.0
2022-10-06,99.627,99.7712,96.7723,96.8972,859252.0
2022-10-07,96.7434,96.8828,95.0037,95.5323,856562.0
2022-10-08,96.7434,96.8828,95.0037,95.5323,856562.0
2022-10-09,96.7434,96.8828,95.0037,95.5323,856562.0
2022-10-10,95.8591,97.0606,95.6381,96.0033,1035162.0
2022-10-11,95.6381,99.3915,95.6381,98.2333,1159914.0
2022-10-12,97.7719,98.017,95.3785,95.4074,779847.0
2022-10-13,94.3693,97.868,93.9175,97.522,755273.0
2022-10-14,97.9449,98.5553,94.0473,94.302,951890.0
2022-10-15,97.9449,98.5553,94.0473,94.302,951890.0
2022-10-16,97.9449,98.5553,94.0473,94.302,951890.0
2022-10-17,95.4458,96.8876,95.1479,95.763,1091125.0
2022-10-18,96.7819,98.2429,96.7819,97.8007,776520.0
2022-10-19,98.041,98.8965,97.1856,98.0795,831490.0
2022-10-20,98.041,98.041,96.1379,96.2244,685233.0
2022-10-21,96.359,98.4351,95.5996,97.7911,740043.0
2022-10-22,96.359,98.4351,95.5996,97.7911,740043.0
2022-10-23,96.359,98.4351,95.5996,97.7911,740043.0
2022-10-24,98.4063,98.9061,96.8492,97.4163,715874.0
2022-10-25,97.3874,99.454,97.0318,99.3098,712021.0
2022-10-26,99.5789,100.3959,98.9253,99.4059,780911.0
2022-10-27,100.0788,101.41,100.0788,100.6266,637432.0
2022-10-28,101.0207,103.0536,101.0207,102.9527,493346.0
2022-10-29,101.0207,103.0536,101.0207,102.9527,493346.0
2022-10-30,101.0207,103.0536,101.0207,102.9527,493346.0
2022-10-31,102.9527,103.3276,101.6935,102.4144,1107594.0
2022-11-01,102.7508,102.9719,100.8573,102.1453,739213.0
2022-11-02,101.5686,104.135,101.2322,101.4532,748334.0
2022-11-03,99.9346,101.2418,98.7331,100.6747,865269.0
2022-11-04,100.9534,102.0588,100.1653,101.9146,560463.0
2022-11-05,100.9534,102.0588,100.1653,101.9146,560463.0
2022-11-06,100.9534,102.0588,100.1653,101.9146,560463.0
2022-11-07,102.0203,102.2703,98.6177,99.9346,667624.0
2022-11-08,100.4824,101.3187,99.6174,100.5786,652237.0
2022-11-09,100.1268,101.1168,98.8677,99.1464,876697.0
2022-11-10,104.5675,107.8403,102.5106,107.4607,1692963.0
2022-11-11,107.8067,107.8067,104.7982,106.3937,1076125.0
2022-11-12,107.8067,107.8067,104.7982,106.3937,1076125.0
2022-11-13,107.8067,107.8067,104.7982,106.3937,1076125.0
2022-11-14,106.932,107.922,105.9612,106.24,688934.0
2022-11-15,107.057,107.2684,105.7786,107.2492,909584.0
2022-11-16,107.105,108.5756,107.105,107.9413,716252.0
2022-11-17,106.9224,107.4991,105.5575,106.8455,680797.0
2022-11-18,107.9797,110.796,107.9797,110.5845,1034389.0
2022-11-19,107.9797,110.796,107.9797,110.5845,1034389.0
2022-11-20,107.9797,110.796,107.9797,110.5845,1034389.0
2022-11-21,110.0366,111.8533,110.0366,111.2958,1061769.0
2022-11-22,111.7764,113.0452,111.2381,112.949,808482.0
2022-11-23,112.9298,114.0063,112.4492,113.9775,1054948.0
2022-11-24,112.9298,114.0063,112.4492,113.9775,1054948.0
2022-11-25,114.4514,115.3316,114.3934,115.2542,365895.0
2022-11-26,114.4514,115.3316,114.3934,115.2542,365895.0
2022-11-27,114.4514,115.3316,114.3934,115.2542,365895.0
2022-11-28,114.6448,114.6448,112.2413,114.1999,1249044.0
2022-11-29,113.6196,114.8673,113.1988,114.7512,898019.0
2022-11-30,114.7802,116.5406,114.5336,116.2601,2773474.0
2022-12-01,116.9952,117.0532,112.9812,113.6389,1230638.0
2022-12-02,112.5363,112.9715,111.2789,112.7201,968374.0
2022-12-03,112.5363,112.9715,111.2789,112.7201,968374.0
2022-12-04,112.5363,112.9715,111.2789,112.7201,968374.0
2022-12-05,111.7915,112.072,110.9017,112.0623,677149.0
2022-12-06,112.0817,113.726,112.0817,113.5906,958369.0
2022-12-07,113.3197,114.3934,113.0102,113.5615,1070045.0
2022-12-08,113.5615,113.9871,113.0779,113.6486,916832.0
2022-12-09,113.165,114.6158,111.8592,113.813,2023386.0
2022-12-10,113.165,114.6158,111.8592,113.813,2023386.0
2022-12-11,113.165,114.6158,111.8592,113.813,2023386.0
2022-12-12,114.2096,115.1575,112.9909,115.0994,1480912.0
2022-12-13,116.5793,117.1103,114.0548,114.6448,1747961.0
2022-12-14,115.0994,116.6953,113.8904,114.4611,742149.0
2022-12-15,113.8517,114.2386,112.1301,113.0296,721406.0
2022-12-16,111.6271,112.1493,109.3096,111.0081,1713653.0
2022-12-17,111.6271,112.1493,109.3096,111.0081,1713653.0
2022-12-18,111.6271,112.1493,109.3096,111.0081,1713653.0
2022-12-19,110.8823,111.4143,109.2381,109.7604,733721.0
2022-12-20,109.2574,110.2053,108.8705,109.3638,613296.0
2022-12-21,110.0409,111.1435,109.8813,110.8243,547974.0
2022-12-22,110.6018,110.6018,107.9323,110.2923,527643.0
2022-12-23,110.2923,111.3466,108.8899,111.3273,512434.0
2022-12-24,110.2923,111.3466,108.8899,111.3273,512434.0
2022-12-25,110.2923,111.3466,108.8899,111.3273,512434.0
2022-12-26,110.2923,111.3466,108.8899,111.3273,512434.0
2022-12-27,111.5497,112.1518,110.6986,111.7915,960144.0
2022-12-28,111.5691,112.6185,111.2402,111.2982,834779.0
2022-12-29,111.9173,112.1397,110.1279,110.7373,815231.0
2022-12-30,110.8146,110.8146,107.6905,108.3966,588877.0
2022-12-31,110.8146,110.8146,107.6905,108.3966,588877.0
2023-01-01,110.8146,110.8146,107.6905,108.3966,588877.0
2023-01-02,110.8146,110.8146,107.6905,108.3966,588877.0
2023-01-03,108.6577,109.209,106.5975,107.5551,1039972.0
2023-01-04,107.8162,108.8995,107.6518,108.2708,755156.0
2023-01-05,107.3423,107.647,105.1661,105.3015,768072.0
2023-01-06,106.3944,109.1897,106.1043,108.8415,820694.0
2023-01-07,106.3944,109.1897,106.1043,108.8415,820694.0
2023-01-08,106.3944,109.1897,106.1043,108.8415,820694.0
2023-01-09,108.9286,110.7012,108.561,110.0602,834840.0
2023-01-10,109.9538,110.6309,109.3348,110.5535,698807.0
2023-01-11,110.9597,113.2714,110.5535,112.9038,644014.0
2023-01-12,113.2327,113.842,112.3428,112.5653,585816.0
2023-01-13,112.2171,112.2171,110.6405,110.9791,633605.0
2023-01-14,112.2171,112.2171,110.6405,110.9791,633605.0
2023-01-15,112.2171,112.2171,110.6405,110.9791,633605.0
2023-01-16,112.2171,112.2171,110.6405,110.9791,633605.0
2023-01-17,111.2886,112.3912,109.8281,110.215,689593.0
2023-01-18,110.3214,110.3987,107.5454,107.9613,594984.0
2023-01-19,107.2359,108.7013,107.2359,108.3676,812133.0
2023-01-20,108.8125,109.3638,107.2166,109.2961,592822.0
2023-01-21,108.8125,109.3638,107.2166,109.2961,592822.0
2023-01-22,108.8125,109.3638,107.2166,109.2961,592822.0
2023-01-23,109.2381,110.6889,108.4859,109.7991,581386.0
2023-01-24,110.6018,111.3273,108.4256,111.0855,511561.0
2023-01-25,110.4374,111.4627,109.8184,111.366,566336.0
2023-01-26,111.4433,112.546,110.8727,111.6948,519574.0
2023-01-27,111.6948,112.7587,111.1048,112.1494,585001.0
2023-01-28,111.6948,112.7587,111.1048,112.1494,585001.0
2023-01-29,111.6948,112.7587,111.1048,112.1494,585001.0
2023-01-30,111.8786,113.281,111.5497,111.7432,681471.0
2023-01-31,112.3719,113.9388,111.2112,113.6873,1145294.0
2023-02-01,113.165,116.0086,113.1456,115.0704,1098563.0
2023-02-02,115.438,117.4594,114.8093,115.6314,1299766.0
2023-02-03,115.022,115.6217,111.6078,113.3488,1130376.0
2023-02-04,115.022,115.6217,111.6078,113.3488,1130376.0
2023-02-05,115.022,115.6217,111.6078,113.3488,1130376.0
2023-02-06,113.3971,114.0258,112.0865,113.784,648967.0
2023-02-07,113.281,113.5132,111.6368,113.0683,797723.0
2023-02-08,113.755,114.5723,111.0758,112.633,971169.0
2023-02-09,112.633,113.6486,110.7566,110.8437,716188.0
2023-02-10,110.7953,112.4589,110.6696,112.4396,682573.0
2023-02-11,110.7953,112.4589,110.6696,112.4396,682573.0
2023-02-12,110.7953,112.4589,110.6696,112.4396,682573.0
2023-02-13,112.4492,113.1843,112.1301,112.9812,578659.0
2023-02-14,113.0006,113.4455,111.3064,111.9753,551820.0
2023-02-15,111.1338,113.1166,110.6696,113.0779,754359.0
2023-02-16,111.6082,113.0488,110.3622,112.6107,809709.0
2023-02-17,112.8736,114.7522,112.5815,113.993,1223005.0
2023-02-18,112.8736,114.7522,112.5815,113.993,1223005.0
2023-02-19,112.8736,114.7522,112.5815,113.993,1223005.0
2023-02-20,112.8736,114.7522,112.5815,113.993,1223005.0
2023-02-21,113.4965,113.954,112.8638,112.9612,824571.0
2023-02-22,112.7373,113.8956,112.2798,112.5621,761686.0
2023-02-23,113.0196,113.6717,112.3285,113.0585,541081.0
2023-02-24,111.7542,113.0682,111.1896,112.6692,515388.0
2023-02-25,111.7542,113.0682,111.1896,112.6692,515388.0
2023-02-26,111.7542,113.0682,111.1896,112.6692,515388.0
2023-02-27,113.0098,113.8566,111.3746,111.8418,493003.0
2023-02-28,111.2577,112.163,109.7587,109.8074,1069296.0
2023-03-01,108.8632,109.3207,107.0527,107.5978,709400.0
2023-03-02,107.3253,108.5225,106.6926,108.5225,544804.0
2023-03-03,108.8827,109.7685,107.4421,109.7295,565286.0
2023-03-04,108.8827,109.7685,107.4421,109.7295,565286.0
2023-03-05,108.8827,109.7685,107.4421,109.7295,565286.0
2023-03-06,109.749,110.9268,109.6322,110.3817,573052.0
2023-03-07,110.664,111.0923,107.8704,108.2403,588741.0
2023-03-08,108.3084,109.895,108.0942,109.3986,606510.0
2023-03-09,109.6809,109.9437,107.481,107.5881,961440.0
2023-03-10,107.8704,108.3084,105.2909,106.2546,948881.0
2023-03-11,107.8704,108.3084,105.2909,106.2546,948881.0
2023-03-12,107.8704,108.3084,105.2909,106.2546,948881.0
2023-03-13,106.128,109.9923,106.0307,107.5881,1112686.0
2023-03-14,108.542,110.0897,108.0358,109.0676,722268.0
2023-03-15,108.834,111.6958,108.2889,110.7516,1096771.0
2023-03-16,110.4304,112.8395,110.2454,111.2967,1074616.0
2023-03-17,113.2337,113.2337,110.5277,111.6374,2777132.0
2023-03-18,113.2337,113.2337,110.5277,111.6374,2777132.0
2023-03-19,113.2337,113.2337,110.5277,111.6374,2777132.0
2023-03-20,111.7444,112.7665,111.4622,111.8223,1022315.0
2023-03-21,111.8612,112.3479,106.2205,107.2766,1473354.0
2023-03-22,107.3155,107.8898,104.4149,104.4343,877564.0
2023-03-23,104.152,105.1352,102.9645,103.6848,896334.0
2023-03-24,103.9379,106.5076,103.4025,106.4687,945280.0
2023-03-25,103.9379,106.5076,103.4025,106.4687,945280.0
2023-03-26,103.9379,106.5076,103.4025,106.4687,945280.0
2023-03-27,107.0819,108.0066,106.6342,107.3155,533493.0
2023-03-28,107.0722,108.1429,106.6439,107.1306,584169.0
2023-03-29,107.6952,108.9314,107.666,108.5615,576952.0
2023-03-30,108.6588,109.4424,108.3084,108.9606,690380.0
2023-03-31,109.3596,109.4229,107.812,109.3694,1245457.0
2023-04-01,109.3596,109.4229,107.812,109.3694,1245457.0
2023-04-02,109.3596,109.4229,107.812,109.3694,1245457.0
2023-04-03,108.9898,109.7539,107.9482,108.1527,645485.0
2023-04-04,108.2792,109.1066,107.5248,108.1916,839872.0
2023-04-05,108.5031,112.2555,108.5031,111.7834,907032.0
2023-04-06,112.4161,112.6984,110.8538,112.3479,903633.0
2023-04-07,112.4161,112.6984,110.8538,112.3479,903633.0
2023-04-08,112.4161,112.6984,110.8538,112.3479,903633.0
2023-04-09,112.4161,112.6984,110.8538,112.3479,903633.0
2023-04-10,111.6666,113.0877,110.9657,112.9806,962529.0
2023-04-11,112.9806,114.1292,112.9612,113.2726,783224.0
2023-04-12,113.5355,114.7035,112.2895,112.8152,863025.0
2023-04-13,112.3382,112.3382,109.1163,111.2967,923521.0
2023-04-14,110.5861,111.248,109.4327,110.0313,905452.0
2023-04-15,110.5861,111.248,109.4327,110.0313,905452.0
2023-04-16,110.5861,111.248,109.4327,110.0313,905452.0
2023-04-17,110.3525,111.2723,109.9145,111.0631,883751.0
2023-04-18,110.6348,111.0485,109.3304,110.5764,840627.0
2023-04-19,111.0241,111.9099,110.7516,111.686,743051.0
2023-04-20,112.163,112.8444,111.2237,112.6886,813277.0
2023-04-21,113.4576,113.6328,112.0073,112.309,472107.0
2023-04-22,113.4576,113.6328,112.0073,112.309,472107.0
2023-04-23,113.4576,113.6328,112.0073,112.309,472107.0
2023-04-24,112.4355,113.1656,111.944,113.1266,470721.0
2023-04-25,113.0196,113.6912,112.8638,113.1753,632496.0
2023-04-26,112.6107,113.078,110.7905,110.8197,806515.0
2023-04-27,111.0339,111.9488,109.6809,111.8807,790589.0
2023-04-28,111.5108,112.0805,110.4012,111.102,675921.0
2023-04-29,111.5108,112.0805,110.4012,111.102,675921.0
2023-04-30,111.5108,112.0805,110.4012,111.102,675921.0
2023-05-01,110.9657,112.6984,110.81,111.5011,707592.0
2023-05-02,111.5595,111.8856,108.7367,109.311,706921.0
2023-05-03,109.9631,111.7298,109.8658,109.9047,731024.0
2023-05-04,108.1429,115.0442,108.1429,114.8203,1864683.0
2023-05-05,114.2947,115.4725,114.0806,114.431,1169195.0
2023-05-06,114.2947,115.4725,114.0806,114.431,1169195.0
2023-05-07,114.2947,115.4725,114.0806,114.431,1169195.0
2023-05-08,113.6328,114.8739,113.2824,114.723,836980.0
2023-05-09,114.1584,115.9387,113.6717,115.346,1449625.0
2023-05-10,116.1636,116.5335,114.7133,116.1344,1046123.0
2023-05-11,116.2123,116.2123,114.4407,114.9566,806521.0
2023-05-12,115.8326,116.222,114.769,115.9787,933625.0
2023-05-13,115.8326,116.222,114.769,115.9787,933625.0
2023-05-14,115.8326,116.222,114.769,115.9787,933625.0
2023-05-15,116.0273,116.514,113.9516,114.4602,786121.0
2023-05-16,114.6549,115.0442,112.7276,112.9028,677753.0
2023-05-17,113.1169,113.7107,112.4745,113.6717,822687.0
2023-05-18,112.7178,113.8177,111.7347,113.0196,842037.0
2023-05-19,113.6955,114.8808,113.4016,114.1853,949433.0
2023-05-20,113.6955,114.8808,113.4016,114.1853,949433.0
2023-05-21,113.6955,114.8808,113.4016,114.1853,949433.0
2023-05-22,114.2441,115.155,113.7836,113.9992,715862.0
2023-05-23,113.6269,114.9102,113.1469,114.0286,593175.0
2023-05-24,113.7347,114.6065,113.3232,114.0384,776349.0
2023-05-25,114.0384,114.489,111.6677,112.5003,713193.0
2023-05-26,112.4122,112.5983,110.3256,111.3836,885658.0
2023-05-27,112.4122,112.5983,110.3256,111.3836,885658.0
2023-05-28,112.4122,112.5983,110.3256,111.3836,885658.0
2023-05-29,112.4122,112.5983,110.3256,111.3836,885658.0
2023-05-30,111.3836,112.9265,111.3836,112.0987,792020.0
2023-05-31,112.5787,113.9943,112.5689,112.9314,6839739.0
2023-06-01,112.7648,112.853,108.5328,109.7868,1393254.0
2023-06-02,108.9737,112.3632,108.9737,112.1869,1205154.0
2023-06-03,108.9737,112.3632,108.9737,112.1869,1205154.0
2023-06-04,108.9737,112.3632,108.9737,112.1869,1205154.0
2023-06-05,112.4024,113.9404,111.9713,112.2652,838443.0
2023-06-06,113.1371,113.7445,111.8146,112.8236,706107.0
2023-06-07,113.2938,115.1943,112.0301,114.7535,653791.0
2023-06-08,114.4106,115.2041,114.1363,115.1061,765025.0
2023-06-09,115.3021,115.64,114.6163,114.9396,544600.0
2023-06-10,115.3021,115.64,114.6163,114.9396,544600.0
2023-06-11,115.3021,115.64,114.6163,114.9396,544600.0
2023-06-12,115.1061,115.3608,114.0432,115.1061,791311.0
2023-06-13,114.4302,115.3999,114.2245,115.1747,671142.0
2023-06-14,115.0474,115.6939,114.342,114.6849,949014.0
2023-06-15,115.1061,115.4882,114.342,115.0963,887537.0
2023-06-16,115.2531,116.3601,114.5576,114.6163,1510715.0
2023-06-17,115.2531,116.3601,114.5576,114.6163,1510715.0
2023-06-18,115.2531,116.3601,114.5576,114.6163,1510715.0
2023-06-19,115.2531,116.3601,114.5576,114.6163,1510715.0
2023-06-20,114.1853,114.8612,113.4996,113.5485,701230.0
2023-06-21,113.5877,115.6694,112.4416,115.1845,610388.0
2023-06-22,115.5274,115.6694,113.2546,113.5877,505986.0
2023-06-23,114.1951,114.8123,111.9713,112.0889,865117.0
2023-06-24,114.1951,114.8123,111.9713,112.0889,865117.0
2023-06-25,114.1951,114.8123,111.9713,112.0889,865117.0
2023-06-26,112.6865,114.5673,112.4318,113.9796,590561.0
2023-06-27,114.0579,114.9592,113.7934,114.8025,530643.0
2023-06-28,114.8514,114.8514,112.804,112.9118,756277.0
2023-06-29,112.5101,113.6269,112.2946,113.3428,827141.0
2023-06-30,113.6367,114.391,112.7648,113.9698,520925.0
2023-07-01,113.6367,114.391,112.7648,113.9698,520925.0
2023-07-02,113.6367,114.391,112.7648,113.9698,520925.0
2023-07-03,113.4702,115.1159,113.4702,114.9102,260185.0
2023-07-04,113.4702,115.1159,113.4702,114.9102,260185.0
2023-07-05,114.7633,117.1879,114.7143,116.1739,793988.0
2023-07-06,115.3217,115.7821,114.298,115.1453,535951.0
2023-07-07,114.5771,115.4833,113.7836,114.92,694267.0
2023-07-08,114.5771,115.4833,113.7836,114.92,694267.0
2023-07-09,114.5771,115.4833,113.7836,114.92,694267.0
2023-07-10,114.92,115.3217,114.6164,115.1845,818938.0
2023-07-11,115.4196,116.0956,114.8416,116.0662,621329.0
2023-07-12,116.5658,118.2801,116.5021,117.9177,573120.0
2023-07-13,117.8687,118.0842,117.3593,117.9373,551453.0
2023-07-14,117.712,117.712,116.3111,117.0066,576157.0
2023-07-15,117.712,117.712,116.3111,117.0066,576157.0
2023-07-16,117.712,117.712,116.3111,117.0066,576157.0
2023-07-17,116.9576,117.9079,115.8311,117.2515,696702.0
2023-07-18,117.3887,118.5054,115.8507,116.9185,733642.0
2023-07-19,117.4572,118.7308,117.276,118.7014,597000.0
2023-07-20,116.4384,119.7251,116.4384,119.6908,791448.0
2023-07-21,120.0729,121.4541,119.5536,120.7684,622714.0
2023-07-22,120.0729,121.4541,119.5536,120.7684,622714.0
2023-07-23,120.0729,121.4541,119.5536,120.7684,622714.0
2023-07-24,120.788,121.0819,119.4165,120.6606,638940.0
2023-07-25,120.7292,121.7872,120.3471,121.3268,545206.0
2023-07-26,121.3072,122.7276,121.268,121.8754,511211.0
2023-07-27,121.6598,122.1888,119.6026,119.7692,697302.0
2023-07-28,120.7488,120.9496,119.1226,119.6124,526880.0
