,DAN US Equity,DAN US Equity,DAN US Equity,DAN US Equity,DAN US Equity
2021-05-08,24.0823,24.8241,23.8134,24.7963,651811.0
2021-05-09,24.0823,24.8241,23.8134,24.7963,651811.0
2021-05-10,24.7778,25.195,24.3697,24.379,739199.0
2021-05-11,23.6372,24.4717,23.4341,24.1565,685845.0
2021-05-12,23.8319,24.277,23.2245,23.2848,828005.0
2021-05-13,23.4146,24.6201,23.3497,24.4625,789142.0
2021-05-14,24.7592,25.413,24.5645,25.3805,1118285.0
2021-05-15,24.7592,25.413,24.5645,25.3805,1118285.0
2021-05-16,24.7592,25.413,24.5645,25.3805,1118285.0
2021-05-17,25.2692,25.8256,24.9354,25.7793,958793.0
2021-05-18,25.9647,26.0574,24.8983,24.9261,606224.0
2021-05-19,24.2121,24.4068,23.7113,24.4068,661468.0
2021-05-20,24.4068,24.481,23.8875,24.1472,750279.0
2021-05-21,24.5274,24.9725,24.3512,24.7778,966459.0
2021-05-22,24.5274,24.9725,24.3512,24.7778,966459.0
2021-05-23,24.5274,24.9725,24.3512,24.7778,966459.0
2021-05-24,25.0189,25.0189,24.4068,24.4439,588931.0
2021-05-25,24.4717,24.8241,23.8783,23.8875,857912.0
2021-05-26,24.0081,24.4346,23.8875,24.3326,475424.0
2021-05-27,24.685,25.4547,24.6108,25.3434,913312.0
2021-05-28,25.5196,25.5196,24.5552,25.158,689495.0
2021-05-29,25.5196,25.5196,24.5552,25.158,689495.0
2021-05-30,25.5196,25.5196,24.5552,25.158,689495.0
2021-05-31,25.5196,25.5196,24.5552,25.158,689495.0
2021-06-01,25.3991,25.8581,25.1672,25.7978,958730.0
2021-06-02,26.0204,26.0853,24.8705,25.0096,935977.0
2021-06-03,25.0374,26.1502,24.8612,25.974,740261.0
2021-06-04,26.0296,26.076,25.3898,25.872,763255.0
2021-06-05,26.0296,26.076,25.3898,25.872,763255.0
2021-06-06,26.0296,26.076,25.3898,25.872,763255.0
2021-06-07,25.8071,25.9276,25.1116,25.195,1143730.0
2021-06-08,25.0467,25.4918,24.6275,25.3527,555463.0
2021-06-09,25.1765,25.2043,24.5088,24.7128,687535.0
2021-06-10,24.9447,25.0467,23.9988,24.0174,661906.0
2021-06-11,24.277,24.4717,24.175,24.4161,421106.0
2021-06-12,24.277,24.4717,24.175,24.4161,421106.0
2021-06-13,24.277,24.4717,24.175,24.4161,421106.0
2021-06-14,24.3512,24.583,23.7484,23.8504,692004.0
2021-06-15,23.8875,24.1657,23.7113,24.1008,489953.0
2021-06-16,23.8968,24.1286,23.4146,23.6372,667815.0
2021-06-17,23.6743,23.6743,21.7269,22.0236,1126271.0
2021-06-18,21.5507,21.6527,20.9851,21.2911,2407812.0
2021-06-19,21.5507,21.6527,20.9851,21.2911,2407812.0
2021-06-20,21.5507,21.6527,20.9851,21.2911,2407812.0
2021-06-21,21.5971,22.0886,21.5136,21.7084,1102831.0
2021-06-22,21.6342,21.968,21.2911,21.8475,943895.0
2021-06-23,21.9124,22.2276,21.8753,22.0144,729757.0
2021-06-24,22.4038,22.5337,22.1813,22.4317,620989.0
2021-06-25,22.5058,22.784,22.1627,22.1906,4534980.0
2021-06-26,22.5058,22.784,22.1627,22.1906,4534980.0
2021-06-27,22.5058,22.784,22.1627,22.1906,4534980.0
2021-06-28,22.3111,22.3204,21.6156,21.8753,669797.0
2021-06-29,21.9865,22.2647,21.6064,21.7918,671167.0
2021-06-30,21.5785,22.1164,21.5136,22.0329,776020.0
2021-07-01,22.3297,22.6913,22.2416,22.5522,705029.0
2021-07-02,22.4873,22.4873,21.9495,21.9958,498018.0
2021-07-03,22.4873,22.4873,21.9495,21.9958,498018.0
2021-07-04,22.4873,22.4873,21.9495,21.9958,498018.0
2021-07-05,22.4873,22.4873,21.9495,21.9958,498018.0
2021-07-06,21.968,21.968,20.8599,21.1056,818134.0
2021-07-07,21.0036,21.3374,20.4379,20.781,944333.0
2021-07-08,20.1968,20.7718,19.7981,20.3916,798419.0
2021-07-09,21.0314,21.4951,20.8181,21.3282,843378.0
2021-07-10,21.0314,21.4951,20.8181,21.3282,843378.0
2021-07-11,21.0314,21.4951,20.8181,21.3282,843378.0
2021-07-12,21.1149,21.4765,20.948,21.3745,629196.0
2021-07-13,21.3467,21.5693,21.0871,21.3467,1577597.0
2021-07-14,21.5785,21.8382,21.2911,21.4394,964210.0
2021-07-15,21.0314,21.6064,20.9851,21.5136,1598605.0
2021-07-16,21.4023,21.6064,20.6698,20.744,2216871.0
2021-07-17,21.4023,21.6064,20.6698,20.744,2216871.0
2021-07-18,21.4023,21.6064,20.6698,20.744,2216871.0
2021-07-19,20.067,20.8552,19.9279,20.4472,1826072.0
2021-07-20,20.5029,21.6574,20.4287,21.5414,1174259.0
2021-07-21,21.8475,22.3111,21.6713,21.7362,724781.0
2021-07-22,21.5507,21.7084,20.9758,21.0036,727158.0
2021-07-23,21.2911,21.3977,20.999,21.1427,638384.0
2021-07-24,21.2911,21.3977,20.999,21.1427,638384.0
2021-07-25,21.2911,21.3977,20.999,21.1427,638384.0
2021-07-26,21.2818,21.6249,21.1297,21.5136,554279.0
2021-07-27,21.2447,21.3606,20.7903,21.0778,524542.0
2021-07-28,21.2169,21.6434,20.9665,21.4116,595119.0
2021-07-29,21.8938,22.3204,21.6852,22.07,779105.0
2021-07-30,22.1627,22.58,21.8196,22.4038,1094189.0
2021-07-31,22.1627,22.58,21.8196,22.4038,1094189.0
2021-08-01,22.1627,22.58,21.8196,22.4038,1094189.0
2021-08-02,22.7748,23.3822,21.7733,21.8753,1394024.0
2021-08-03,21.8938,22.1627,21.4023,22.1349,821855.0
2021-08-04,21.8382,21.8475,21.3003,21.3096,974469.0
2021-08-05,21.3467,21.838,21.3189,21.56,765221.0
2021-08-06,21.8567,22.2184,21.6064,22.0515,783151.0
2021-08-07,21.8567,22.2184,21.6064,22.0515,783151.0
2021-08-08,21.8567,22.2184,21.6064,22.0515,783151.0
2021-08-09,21.7825,22.0654,21.4116,21.9402,1118463.0
2021-08-10,21.866,22.3575,21.7084,22.3204,594453.0
2021-08-11,22.376,22.8211,22.07,22.8026,775204.0
2021-08-12,22.8957,22.9423,22.337,22.5884,769198.0
2021-08-13,22.6164,22.6349,22.177,22.3929,305895.0
2021-08-14,22.6164,22.6349,22.177,22.3929,305895.0
2021-08-15,22.6164,22.6349,22.177,22.3929,305895.0
2021-08-16,22.1136,22.4581,21.8342,22.3743,642587.0
2021-08-17,21.9274,22.0251,21.2011,21.8063,904262.0
2021-08-18,21.8156,22.2626,21.7318,21.8436,697633.0
2021-08-19,21.4432,21.4897,20.7169,20.9031,869937.0
2021-08-20,20.81,20.993,20.5586,20.9311,631587.0
2021-08-21,20.81,20.993,20.5586,20.9311,631587.0
2021-08-22,20.81,20.993,20.5586,20.9311,631587.0
2021-08-23,21.0335,21.2197,20.9404,21.2011,463049.0
2021-08-24,21.378,21.8529,21.378,21.6573,389293.0
2021-08-25,21.7225,21.9367,21.4897,21.7504,569928.0
2021-08-26,21.8156,21.8342,21.2663,21.3221,433069.0
2021-08-27,21.3594,22.3184,21.3594,22.216,566415.0
2021-08-28,21.3594,22.3184,21.3594,22.216,566415.0
2021-08-29,21.3594,22.3184,21.3594,22.216,566415.0
2021-08-30,22.3557,22.3557,21.7644,21.8342,485973.0
2021-08-31,21.7784,21.918,21.4711,21.6573,598683.0
2021-09-01,21.6387,21.7411,21.1359,21.4246,548051.0
2021-09-02,21.4991,21.5642,21.1639,21.4618,807477.0
2021-09-03,21.4339,21.5922,21.1359,21.2104,584054.0
2021-09-04,21.4339,21.5922,21.1359,21.2104,584054.0
2021-09-05,21.4339,21.5922,21.1359,21.2104,584054.0
2021-09-06,21.4339,21.5922,21.1359,21.2104,584054.0
2021-09-07,20.9683,21.4059,20.9311,20.9683,570234.0
2021-09-08,20.6704,21.0242,19.8836,20.1955,922774.0
2021-09-09,20.0838,20.0838,19.5251,19.6834,1239234.0
2021-09-10,19.8231,20.3538,19.6927,19.9255,1025629.0
2021-09-11,19.8231,20.3538,19.6927,19.9255,1025629.0
2021-09-12,19.8231,20.3538,19.6927,19.9255,1025629.0
2021-09-13,20.2979,20.7169,20.1583,20.6704,882255.0
2021-09-14,20.7914,20.8659,20.0279,20.4097,841712.0
2021-09-15,20.4097,21.0801,20.2886,21.0521,774395.0
2021-09-16,21.2756,21.3859,20.6704,21.0614,1089363.0
2021-09-17,21.0987,21.108,20.2141,20.4935,2439577.0
2021-09-18,21.0987,21.108,20.2141,20.4935,2439577.0
2021-09-19,21.0987,21.108,20.2141,20.4935,2439577.0
2021-09-20,19.7207,20.1024,19.1899,19.5903,1234687.0
2021-09-21,19.851,19.8603,19.0503,19.4599,966898.0
2021-09-22,19.851,20.5307,19.6555,20.2141,657965.0
2021-09-23,20.54,21.3408,20.4842,21.1173,781734.0
2021-09-24,21.0801,21.6294,20.9869,21.5456,1289520.0
2021-09-25,21.0801,21.6294,20.9869,21.5456,1289520.0
2021-09-26,21.0801,21.6294,20.9869,21.5456,1289520.0
2021-09-27,21.4991,22.7467,21.4991,22.4767,1600303.0
2021-09-28,22.5326,22.7237,21.8249,21.8808,777854.0
2021-09-29,21.9739,22.1415,21.4153,21.7039,1273840.0
2021-09-30,21.7598,21.7598,20.7076,20.7076,1358219.0
2021-10-01,21.0428,22.3273,21.0428,22.1136,1457296.0
2021-10-02,21.0428,22.3273,21.0428,22.1136,1457296.0
2021-10-03,21.0428,22.3273,21.0428,22.1136,1457296.0
2021-10-04,22.2719,22.7095,21.797,21.8249,1365434.0
2021-10-05,21.8436,22.1462,21.4897,21.9832,929705.0
2021-10-06,21.4897,21.8342,20.8566,21.4059,669825.0
2021-10-07,21.9367,22.7281,21.6108,22.486,1184091.0
2021-10-08,22.6257,23.4078,22.4953,22.8305,941583.0
2021-10-09,22.6257,23.4078,22.4953,22.8305,941583.0
2021-10-10,22.6257,23.4078,22.4953,22.8305,941583.0
2021-10-11,22.8026,23.1471,22.5605,22.6629,691070.0
2021-10-12,22.7467,22.9423,22.5326,22.8119,409786.0
2021-10-13,22.7281,22.8119,22.2957,22.6071,633625.0
2021-10-14,22.8585,23.0354,22.5139,23.0261,493856.0
2021-10-15,23.5102,23.743,23.3426,23.3519,865735.0
2021-10-16,23.5102,23.743,23.3426,23.3519,865735.0
2021-10-17,23.5102,23.743,23.3426,23.3519,865735.0
2021-10-18,23.0726,23.1936,22.5877,22.5977,520279.0
2021-10-19,22.7933,23.0075,22.5233,22.7281,379722.0
2021-10-20,22.3277,23.5195,22.1694,23.3147,842600.0
2021-10-21,23.3333,23.6685,23.1344,23.6313,489431.0
2021-10-22,23.743,23.8268,22.6862,22.7374,697268.0
2021-10-23,23.743,23.8268,22.6862,22.7374,697268.0
2021-10-24,23.743,23.8268,22.6862,22.7374,697268.0
2021-10-25,23.0726,23.5661,23.0074,23.445,915800.0
2021-10-26,21.676,21.676,19.8976,20.5866,4718570.0
2021-10-27,20.0931,20.7169,19.5996,20.6704,1897075.0
2021-10-28,20.7262,21.094,20.5028,21.0242,1365559.0
2021-10-29,20.9963,21.1359,20.5214,20.6611,1673300.0
2021-10-30,20.9963,21.1359,20.5214,20.6611,1673300.0
2021-10-31,20.9963,21.1359,20.5214,20.6611,1673300.0
2021-11-01,20.8659,21.5363,20.8333,21.2942,1077382.0
2021-11-02,21.1918,21.2849,20.7868,21.0056,747280.0
2021-11-03,20.8938,22.3091,20.81,22.1043,967990.0
2021-11-04,22.1136,22.3661,21.6554,21.7396,605678.0
2021-11-05,22.1978,22.3567,21.777,22.0482,781036.0
2021-11-06,22.1978,22.3567,21.777,22.0482,781036.0
2021-11-07,22.1978,22.3567,21.777,22.0482,781036.0
2021-11-08,22.2352,22.3474,21.7209,21.8892,739915.0
2021-11-09,21.8986,22.0014,21.431,21.6087,730844.0
2021-11-10,21.3469,21.6087,20.9542,21.0664,721496.0
2021-11-11,21.2534,21.9537,21.0477,21.8986,1182366.0
2021-11-12,22.1136,22.7214,21.936,22.5718,1072858.0
2021-11-13,22.1136,22.7214,21.936,22.5718,1072858.0
2021-11-14,22.1136,22.7214,21.936,22.5718,1072858.0
2021-11-15,22.6653,22.6746,22.2632,22.4222,631113.0
2021-11-16,22.4689,22.8429,22.2913,22.3754,909014.0
2021-11-17,22.2165,22.2726,21.4123,21.8892,1179439.0
2021-11-18,22.0856,22.3754,21.8798,22.31,1690452.0
2021-11-19,22.2539,22.5437,21.8424,22.0762,1456227.0
2021-11-20,22.2539,22.5437,21.8424,22.0762,1456227.0
2021-11-21,22.2539,22.5437,21.8424,22.0762,1456227.0
2021-11-22,22.2071,22.899,22.0295,22.712,963475.0
2021-11-23,22.7681,23.1421,22.497,22.8523,1368098.0
2021-11-24,22.5624,22.8336,22.2539,22.4128,572293.0
2021-11-25,22.5624,22.8336,22.2539,22.4128,572293.0
2021-11-26,21.1879,21.4217,20.3464,21.244,926582.0
2021-11-27,21.1879,21.4217,20.3464,21.244,926582.0
2021-11-28,21.1879,21.4217,20.3464,21.244,926582.0
2021-11-29,21.7676,21.9079,20.6082,20.7391,1032964.0
2021-11-30,20.3651,20.5614,19.6086,20.1033,1765137.0
2021-12-01,20.8139,21.3562,20.0846,20.122,1226144.0
2021-12-02,20.4773,21.3562,20.2716,21.2347,947104.0
2021-12-03,21.3843,21.4497,20.5427,20.9729,1347927.0
2021-12-04,21.3843,21.4497,20.5427,20.9729,1347927.0
2021-12-05,21.3843,21.4497,20.5427,20.9729,1347927.0
2021-12-06,21.5993,21.6741,21.0664,21.3562,1151605.0
2021-12-07,21.805,22.151,21.6835,21.805,704526.0
2021-12-08,21.9266,22.1604,21.5714,21.7583,978815.0
2021-12-09,21.4404,21.936,21.0851,21.1692,697626.0
2021-12-10,21.4404,21.6648,20.8139,20.8887,1103876.0
2021-12-11,21.4404,21.6648,20.8139,20.8887,1103876.0
2021-12-12,21.4404,21.6648,20.8139,20.8887,1103876.0
2021-12-13,20.6737,20.8092,19.8882,20.3838,1147407.0
2021-12-14,20.1594,20.7391,20.0939,20.496,1300573.0
2021-12-15,20.337,20.7765,19.7573,20.7485,1181131.0
2021-12-16,21.2253,21.5432,20.0846,20.2529,1224628.0
2021-12-17,20.0939,20.6363,19.7854,20.4866,2192291.0
2021-12-18,20.0939,20.6363,19.7854,20.4866,2192291.0
2021-12-19,20.0939,20.6363,19.7854,20.4866,2192291.0
2021-12-20,20.0098,20.2155,19.2056,19.6825,1425814.0
2021-12-21,19.9724,20.4866,19.9256,20.4586,1006666.0
2021-12-22,20.4679,20.7952,20.2155,20.7111,527585.0
2021-12-23,20.8326,21.2347,20.8139,21.0383,388179.0
2021-12-24,20.8326,21.2347,20.8139,21.0383,388179.0
2021-12-25,20.8326,21.2347,20.8139,21.0383,388179.0
2021-12-26,20.8326,21.2347,20.8139,21.0383,388179.0
2021-12-27,21.1038,21.2908,20.8326,21.2721,386825.0
2021-12-28,21.1131,21.4077,21.1038,21.2534,398443.0
2021-12-29,21.3282,21.6087,21.2347,21.3188,340980.0
2021-12-30,21.2721,21.6554,21.1131,21.1318,403357.0
2021-12-31,21.029,21.431,20.9775,21.3375,336891.0
2022-01-01,21.029,21.431,20.9775,21.3375,336891.0
2022-01-02,21.029,21.431,20.9775,21.3375,336891.0
2022-01-03,21.6461,22.165,21.4217,21.5058,523121.0
2022-01-04,21.9173,22.4689,21.805,22.338,891614.0
2022-01-05,22.4409,22.7681,21.9547,21.9827,522832.0
2022-01-06,22.0575,22.7214,21.777,22.525,424943.0
2022-01-07,22.7868,23.4414,22.1637,22.3754,935437.0
2022-01-08,22.7868,23.4414,22.1637,22.3754,935437.0
2022-01-09,22.7868,23.4414,22.1637,22.3754,935437.0
2022-01-10,22.2071,22.6746,22.0388,22.6185,948335.0
2022-01-11,22.5344,22.7775,22.1744,22.7681,528290.0
2022-01-12,22.899,23.086,22.4642,22.5811,708303.0
2022-01-13,22.9551,23.5629,22.7494,23.2076,550396.0
2022-01-14,22.9177,23.7125,22.7027,23.7032,545796.0
2022-01-15,22.9177,23.7125,22.7027,23.7032,545796.0
2022-01-16,22.9177,23.7125,22.7027,23.7032,545796.0
2022-01-17,22.9177,23.7125,22.7027,23.7032,545796.0
2022-01-18,23.3853,23.8528,23.1608,23.5255,886810.0
2022-01-19,23.4975,23.6284,22.3661,22.4035,859086.0
2022-01-20,22.2632,22.4783,21.0009,21.0477,951256.0
2022-01-21,20.9355,21.2721,20.5989,20.6737,1159825.0
2022-01-22,20.9355,21.2721,20.5989,20.6737,1159825.0
2022-01-23,20.9355,21.2721,20.5989,20.6737,1159825.0
2022-01-24,20.15,21.3562,19.8882,21.244,991366.0
2022-01-25,20.8046,21.3001,20.0565,20.87,914820.0
2022-01-26,21.2674,21.6741,20.4866,20.7765,1265387.0
2022-01-27,21.029,21.4123,19.8134,20.0752,1076150.0
2022-01-28,19.7947,19.963,18.6633,19.3272,1505128.0
2022-01-29,19.7947,19.963,18.6633,19.3272,1505128.0
2022-01-30,19.7947,19.963,18.6633,19.3272,1505128.0
2022-01-31,19.243,20.2622,18.8022,20.2529,2282213.0
2022-02-01,20.4399,20.6737,20.1033,20.5989,1040982.0
2022-02-02,20.6082,20.8607,20.3464,20.5801,1120329.0
2022-02-03,20.4773,20.7485,20.3464,20.3838,1032474.0
2022-02-04,20.0191,20.3557,19.1776,19.748,1058210.0
2022-02-05,20.0191,20.3557,19.1776,19.748,1058210.0
2022-02-06,20.0191,20.3557,19.1776,19.748,1058210.0
2022-02-07,19.8041,19.9256,19.5142,19.6638,794544.0
2022-02-08,19.8508,20.8326,19.7199,20.8046,1157680.0
2022-02-09,21.0383,21.5713,20.884,21.3562,1051721.0
2022-02-10,20.9822,21.5526,20.6363,20.7391,901672.0
2022-02-11,20.5989,20.5989,19.3553,19.5236,1377367.0
2022-02-12,20.5989,20.5989,19.3553,19.5236,1377367.0
2022-02-13,20.5989,20.5989,19.3553,19.5236,1377367.0
2022-02-14,19.5984,19.8553,19.3833,19.7199,912712.0
2022-02-15,20.15,21.0056,20.15,20.9635,757399.0
2022-02-16,20.7017,21.4077,20.6644,21.3188,1013324.0
2022-02-17,20.9261,21.4404,20.87,20.9542,719213.0
2022-02-18,20.9168,21.1599,20.6269,20.6737,641554.0
2022-02-19,20.9168,21.1599,20.6269,20.6737,641554.0
2022-02-20,20.9168,21.1599,20.6269,20.6737,641554.0
2022-02-21,20.9168,21.1599,20.6269,20.6737,641554.0
2022-02-22,20.6082,21.0103,20.0378,20.1313,923221.0
2022-02-23,18.8971,19.215,18.1584,18.1865,2480823.0
2022-02-24,17.2327,17.8966,16.6062,17.8592,2849420.0
2022-02-25,17.7937,18.4296,17.6722,18.3922,1906434.0
2022-02-26,17.7937,18.4296,17.6722,18.3922,1906434.0
2022-02-27,17.7937,18.4296,17.6722,18.3922,1906434.0
2022-02-28,17.7657,18.0181,17.2234,17.4104,2225364.0
2022-03-01,17.2795,17.2795,15.7741,15.933,1950815.0
2022-03-02,16.1761,17.0504,16.0826,16.9522,2157060.0
2022-03-03,16.924,16.9992,16.1812,16.3599,2256112.0
2022-03-04,16.0496,16.1295,15.1329,15.2598,2086655.0
2022-03-05,16.0496,16.1295,15.1329,15.2598,2086655.0
2022-03-06,16.0496,16.1295,15.1329,15.2598,2086655.0
2022-03-07,15.1658,15.2598,13.7178,13.7367,1958945.0
2022-03-08,14.0657,15.1235,13.7367,14.7991,2965918.0
2022-03-09,15.7393,16.106,15.335,15.7017,3119904.0
2022-03-10,15.1846,15.9979,15.147,15.8428,1542931.0
2022-03-11,16.0214,16.2,15.6077,15.9274,2728515.0
2022-03-12,16.0214,16.2,15.6077,15.9274,2728515.0
2022-03-13,16.0214,16.2,15.6077,15.9274,2728515.0
2022-03-14,16.1248,16.4069,15.4479,15.7205,2406739.0
2022-03-15,15.8992,16.2,15.4808,15.8804,1257305.0
2022-03-16,16.2376,17.0086,16.1906,16.9146,1802052.0
2022-03-17,16.5385,17.0932,16.4446,17.0744,1413512.0
2022-03-18,17.0274,17.4787,16.6701,17.4223,2902138.0
2022-03-19,17.0274,17.4787,16.6701,17.4223,2902138.0
2022-03-20,17.0274,17.4787,16.6701,17.4223,2902138.0
2022-03-21,17.2719,17.4082,16.6081,16.7924,1159628.0
2022-03-22,16.9898,17.2137,16.7125,16.83,1367628.0
2022-03-23,16.4915,16.6984,16.2188,16.2564,1092004.0
2022-03-24,16.3693,16.5103,16.1154,16.3599,1309703.0
2022-03-25,16.3129,16.5573,16.0872,16.4445,1539681.0
2022-03-26,16.3129,16.5573,16.0872,16.4445,1539681.0
2022-03-27,16.3129,16.5573,16.0872,16.4445,1539681.0
2022-03-28,16.5103,16.5573,15.8428,16.1436,1258635.0
2022-03-29,16.7642,17.3189,16.6984,17.2437,1570038.0
2022-03-30,17.0556,17.1105,16.5949,16.7924,933343.0
2022-03-31,16.6795,16.8018,16.5009,16.5197,1546879.0
2022-04-01,16.83,16.8676,15.9922,16.1436,1603073.0
2022-04-02,16.83,16.8676,15.9922,16.1436,1603073.0
2022-04-03,16.83,16.8676,15.9922,16.1436,1603073.0
2022-04-04,16.0966,16.4539,15.9838,16.2094,1172806.0
2022-04-05,15.8992,16.0731,15.1376,15.1846,1490837.0
2022-04-06,15.0436,15.2504,14.7709,15.0718,1434759.0
2022-04-07,14.423,14.8837,13.5768,14.1409,2847291.0
2022-04-08,14.0375,14.6628,13.8871,14.2632,1410399.0
2022-04-09,14.0375,14.6628,13.8871,14.2632,1410399.0
2022-04-10,14.0375,14.6628,13.8871,14.2632,1410399.0
2022-04-11,14.0657,14.8461,13.9811,14.3102,1200768.0
2022-04-12,14.2256,14.8461,14.2256,14.423,1518382.0
2022-04-13,14.47,14.8179,14.329,14.7239,1411605.0
2022-04-14,14.7709,14.9495,14.5452,14.6581,1212528.0
2022-04-15,14.7709,14.9495,14.5452,14.6581,1212528.0
2022-04-16,14.7709,14.9495,14.5452,14.6581,1212528.0
2022-04-17,14.7709,14.9495,14.5452,14.6581,1212528.0
2022-04-18,14.5358,14.8226,14.4136,14.7239,1053189.0
2022-04-19,14.8555,15.5889,14.8179,15.5513,1259205.0
2022-04-20,15.7487,15.9368,15.5137,15.5607,1048648.0
2022-04-21,15.918,16.1248,15.2692,15.4197,1623055.0
2022-04-22,14.8555,15.2207,14.6393,14.7145,1327262.0
2022-04-23,14.8555,15.2207,14.6393,14.7145,1327262.0
2022-04-24,14.8555,15.2207,14.6393,14.7145,1327262.0
2022-04-25,14.5923,14.8555,14.235,14.7051,1812662.0
2022-04-26,14.4324,14.5919,13.9623,13.9623,1765347.0
2022-04-27,13.2665,13.8495,12.6883,13.4546,1687462.0
2022-04-28,13.5392,14.4183,13.5392,14.1409,2332400.0
2022-04-29,14.0845,14.5076,13.8542,13.9247,3373608.0
2022-04-30,14.0845,14.5076,13.8542,13.9247,3373608.0
2022-05-01,14.0845,14.5076,13.8542,13.9247,3373608.0
2022-05-02,13.7461,13.9905,13.3935,13.9529,1390164.0
2022-05-03,13.9435,14.4512,13.7555,14.4324,1330562.0
2022-05-04,14.3478,14.9683,14.2726,14.9589,1989817.0
2022-05-05,14.6278,14.9116,14.2209,14.4859,1709093.0
2022-05-06,14.5142,14.7035,14.1263,14.4575,1714441.0
2022-05-07,14.5142,14.7035,14.1263,14.4575,1714441.0
2022-05-08,14.5142,14.7035,14.1263,14.4575,1714441.0
2022-05-09,14.2304,14.5521,13.7478,13.833,1176648.0
2022-05-10,14.202,14.2682,13.2274,13.7857,1248054.0
2022-05-11,14.0033,14.4196,13.5208,13.5491,1303158.0
2022-05-12,13.4451,13.8377,13.2108,13.6154,2182397.0
2022-05-13,13.956,14.4953,13.9465,14.448,1445086.0
2022-05-14,13.956,14.4953,13.9465,14.448,1445086.0
2022-05-15,13.956,14.4953,13.9465,14.448,1445086.0
2022-05-16,14.2777,14.3723,13.8046,14.0601,864767.0
2022-05-17,14.5426,15.0536,14.4811,15.0441,916374.0
2022-05-18,14.7508,15.1103,14.4953,14.5521,1116160.0
2022-05-19,14.3345,14.9968,14.3345,14.6751,1503889.0
2022-05-20,15.0346,15.0441,13.8708,14.3345,1340009.0
2022-05-21,15.0346,15.0441,13.8708,14.3345,1340009.0
2022-05-22,15.0346,15.0441,13.8708,14.3345,1340009.0
2022-05-23,14.6278,14.7697,14.2872,14.4007,2289957.0
2022-05-24,14.2304,14.2872,13.6769,13.8519,1419449.0
2022-05-25,13.8141,14.6183,13.8141,14.5332,1066394.0
2022-05-26,14.6845,15.2854,14.4859,15.1576,1047522.0
2022-05-27,15.3185,15.4793,15.1482,15.3563,940505.0
2022-05-28,15.3185,15.4793,15.1482,15.3563,940505.0
2022-05-29,15.3185,15.4793,15.1482,15.3563,940505.0
2022-05-30,15.3185,15.4793,15.1482,15.3563,940505.0
2022-05-31,15.2901,15.8578,15.2144,15.6686,3041184.0
2022-06-01,15.8862,16.1227,15.4509,15.9997,1541866.0
2022-06-02,16.1322,16.3214,15.9808,16.2173,847266.0
2022-06-03,15.9051,16.0186,15.6496,15.8673,1789421.0
2022-06-04,15.9051,16.0186,15.6496,15.8673,1789421.0
2022-06-05,15.9051,16.0186,15.6496,15.8673,1789421.0
2022-06-06,16.1416,16.4302,16.0281,16.3782,995610.0
2022-06-07,16.3214,16.6526,16.0943,16.5958,1262664.0
2022-06-08,16.6147,16.8891,16.416,16.7188,1225145.0
2022-06-09,16.5107,16.7472,16.4255,16.4823,888273.0
2022-06-10,16.0943,16.3593,15.4699,15.555,900516.0
2022-06-11,16.0943,16.3593,15.4699,15.555,900516.0
2022-06-12,16.0943,16.3593,15.4699,15.555,900516.0
2022-06-13,15.1009,15.1198,14.1263,14.202,2045346.0
2022-06-14,14.2304,14.6089,14.202,14.4196,1139791.0
2022-06-15,14.7035,14.9116,14.3345,14.5994,1244291.0
2022-06-16,14.1168,14.1172,12.5651,12.6219,1481869.0
2022-06-17,12.7544,12.9909,12.3617,12.8774,2273648.0
2022-06-18,12.7544,12.9909,12.3617,12.8774,2273648.0
2022-06-19,12.7544,12.9909,12.3617,12.8774,2273648.0
2022-06-20,12.7544,12.9909,12.3617,12.8774,2273648.0
2022-06-21,13.3883,13.5586,13.0855,13.4451,1151096.0
2022-06-22,13.1234,13.7668,13.1234,13.587,997550.0
2022-06-23,13.5208,13.7005,13.3126,13.6154,1080974.0
2022-06-24,13.71,14.3818,13.6154,14.3723,4348588.0
2022-06-25,13.71,14.3818,13.6154,14.3723,4348588.0
2022-06-26,13.71,14.3818,13.6154,14.3723,4348588.0
2022-06-27,14.5332,14.5332,14.0885,14.2493,1459270.0
2022-06-28,14.3723,14.7697,14.1925,14.2115,903751.0
2022-06-29,14.0979,14.0979,13.7005,13.8614,980967.0
2022-06-30,13.4451,13.5208,12.8395,13.3126,2004729.0
2022-07-01,13.218,13.79,13.2085,13.5965,830696.0
2022-07-02,13.218,13.79,13.2085,13.5965,830696.0
2022-07-03,13.218,13.79,13.2085,13.5965,830696.0
2022-07-04,13.218,13.79,13.2085,13.5965,830696.0
2022-07-05,13.0098,13.5397,12.7733,13.5302,871424.0
2022-07-06,13.5208,13.6674,12.6219,12.8206,1046312.0
2022-07-07,13.0855,13.7857,13.0666,13.6438,1052091.0
2022-07-08,13.7289,13.8992,13.4829,13.5775,878048.0
2022-07-09,13.7289,13.8992,13.4829,13.5775,878048.0
2022-07-10,13.7289,13.8992,13.4829,13.5775,878048.0
2022-07-11,13.4356,13.5965,13.0571,13.0761,992140.0
2022-07-12,13.0098,13.9276,13.0098,13.7005,904624.0
2022-07-13,13.3221,13.6154,13.1896,13.5018,1056215.0
2022-07-14,13.1044,13.1423,12.7733,13.0382,827743.0
2022-07-15,13.4072,13.5208,12.9909,13.4167,1036304.0
2022-07-16,13.4072,13.5208,12.9909,13.4167,1036304.0
