,1981718D US Equity,1981718D US Equity,1981718D US Equity,1981718D US Equity,1981718D US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2019-03-09,51.7112,52.2189,51.328,51.9698,1364125.0
2019-03-10,51.7112,52.2189,51.328,51.9698,1364125.0
2019-03-11,52.2859,52.5159,51.7686,52.3434,1971815.0
2019-03-12,52.4392,52.7074,52.0273,52.2285,1276620.0
2019-03-13,52.4967,52.7074,52.2285,52.3147,1472285.0
2019-03-14,52.4967,52.7841,52.0369,52.7074,2420561.0
2019-03-15,52.6116,52.9948,52.3434,52.65,1982110.0
2019-03-16,52.6116,52.9948,52.3434,52.65,1982110.0
2019-03-17,52.6116,52.9948,52.3434,52.65,1982110.0
2019-03-18,52.9565,53.4642,52.9565,53.3493,931042.0
2019-03-19,53.7612,54.0007,52.9469,53.0715,1174555.0
2019-03-20,53.0906,53.1673,51.1555,51.2418,1666457.0
2019-03-21,50.9256,50.9544,49.7856,49.9102,4409781.0
2019-03-22,49.4216,49.6228,46.9261,47.6111,6091144.0
2019-03-23,49.4216,49.6228,46.9261,47.6111,6091144.0
2019-03-24,49.4216,49.6228,46.9261,47.6111,6091144.0
2019-03-25,47.5248,47.7358,46.6579,47.2374,4048464.0
2019-03-26,47.4769,47.8793,46.9405,47.5536,3512898.0
2019-03-27,47.7643,47.8889,46.8926,47.2279,2813465.0
2019-03-28,47.3237,47.9032,47.2758,47.8026,2231821.0
2019-03-29,48.2529,48.502,47.8122,47.8889,3227468.0
2019-03-30,48.2529,48.502,47.8122,47.8889,3227468.0
2019-03-31,48.2529,48.502,47.8122,47.8889,3227468.0
2019-04-01,48.2721,49.6419,48.2146,49.4791,3299159.0
2019-04-02,49.3737,50.0251,49.1917,49.891,1973474.0
2019-04-03,50.3892,50.7723,49.4791,49.7473,2351417.0
2019-04-04,49.7761,50.667,49.7761,50.1401,1403190.0
2019-04-05,50.1976,50.234,49.6515,49.9198,2770343.0
2019-04-06,50.1976,50.234,49.6515,49.9198,2770343.0
2019-04-07,50.1976,50.234,49.6515,49.9198,2770343.0
2019-04-08,49.709,50.4179,49.5749,50.3796,1948027.0
2019-04-09,50.0826,50.3604,49.7856,50.188,2111581.0
2019-04-10,50.1305,50.5137,49.9006,50.2838,2267481.0
2019-04-11,50.3796,50.8298,50.1401,50.4179,1647592.0
2019-04-12,51.1555,51.9219,50.9544,51.4621,2623483.0
2019-04-13,51.1555,51.9219,50.9544,51.4621,2623483.0
2019-04-14,51.1555,51.9219,50.9544,51.4621,2623483.0
2019-04-15,51.7112,52.2764,50.849,51.0358,1588264.0
2019-04-16,51.1364,51.8357,51.1364,51.7303,1450069.0
2019-04-17,51.7686,51.9219,51.1268,51.8165,1974504.0
2019-04-18,51.9219,52.0177,50.9879,51.2801,2910053.0
2019-04-19,51.9219,52.0177,50.9879,51.2801,2910053.0
2019-04-20,51.9219,52.0177,50.9879,51.2801,2910053.0
2019-04-21,51.9219,52.0177,50.9879,51.2801,2910053.0
2019-04-22,51.1651,51.7399,51.0789,51.4142,1357913.0
2019-04-23,51.3567,52.0464,51.1028,51.989,2846673.0
2019-04-24,50.4083,50.5137,49.1151,49.6803,5676163.0
2019-04-25,49.6036,50.4371,49.2875,49.9389,4169442.0
2019-04-26,49.8431,50.2311,48.8373,49.5557,3382224.0
2019-04-27,49.8431,50.2311,48.8373,49.5557,3382224.0
2019-04-28,49.8431,50.2311,48.8373,49.5557,3382224.0
2019-04-29,49.7282,51.0214,49.5988,50.667,2668152.0
2019-04-30,50.7723,50.9735,50.0156,50.37,2787808.0
2019-05-01,50.4083,50.7723,49.5461,50.3604,3428912.0
2019-05-02,50.4658,51.577,50.3987,51.1843,2684733.0
2019-05-03,51.3471,51.8261,51.0597,51.2322,1803133.0
2019-05-04,51.3471,51.8261,51.0597,51.2322,1803133.0
2019-05-05,51.3471,51.8261,51.0597,51.2322,1803133.0
2019-05-06,51.107,51.107,50.081,50.7216,1675241.0
2019-05-07,50.9528,50.9528,50.0087,50.6349,2179605.0
2019-05-08,50.3363,51.3189,50.3363,50.8854,2687053.0
2019-05-09,51.0588,51.4971,50.0183,51.4441,3145860.0
2019-05-10,51.1166,51.7428,50.8324,51.396,2231905.0
2019-05-11,51.1166,51.7428,50.8324,51.396,2231905.0
2019-05-12,51.1166,51.7428,50.8324,51.396,2231905.0
2019-05-13,50.2496,50.8565,49.4403,49.5848,2208966.0
2019-05-14,49.6908,51.396,49.5945,51.0299,3078550.0
2019-05-15,50.4326,50.789,49.2428,49.6234,2888687.0
2019-05-16,49.9027,51.184,49.9027,50.606,1900041.0
2019-05-17,50.0954,51.0492,50.0569,50.7794,2274156.0
2019-05-18,50.0954,51.0492,50.0569,50.7794,2274156.0
2019-05-19,50.0954,51.0492,50.0569,50.7794,2274156.0
2019-05-20,50.5675,51.2322,50.4615,50.7698,1483430.0
2019-05-21,51.2515,51.5212,50.5675,50.5964,1920360.0
2019-05-22,50.3363,50.5771,49.9943,50.0858,1675147.0
2019-05-23,49.527,49.6812,48.9394,49.4018,3379934.0
2019-05-24,49.6908,50.2303,49.6234,50.0761,2712934.0
2019-05-25,49.6908,50.2303,49.6234,50.0761,2712934.0
2019-05-26,49.6908,50.2303,49.6234,50.0761,2712934.0
2019-05-27,49.6908,50.2303,49.6234,50.0761,2712934.0
2019-05-28,49.9894,50.2125,48.7371,48.9008,3421135.0
2019-05-29,48.4769,49.0839,48.0434,48.8719,2836401.0
2019-05-30,49.1128,49.4403,48.6407,48.8527,1235847.0
2019-05-31,48.5348,48.5348,47.7448,47.9278,2766756.0
2019-06-01,48.5348,48.5348,47.7448,47.9278,2766756.0
2019-06-02,48.5348,48.5348,47.7448,47.9278,2766756.0
2019-06-03,47.793,48.7467,47.7255,48.1783,2561809.0
2019-06-04,48.9875,50.2977,48.8334,50.1147,2248709.0
2019-06-05,50.2207,50.6445,49.8642,50.4326,2034254.0
2019-06-06,50.2977,50.6542,50.0858,50.4422,1343967.0
2019-06-07,50.1436,50.6927,50.1147,50.2014,1580283.0
2019-06-08,50.1436,50.6927,50.1147,50.2014,1580283.0
2019-06-09,50.1436,50.6927,50.1147,50.2014,1580283.0
2019-06-10,50.7312,51.4923,50.5386,50.5771,2570439.0
2019-06-11,51.0588,51.0684,50.105,50.3652,1949677.0
2019-06-12,50.1436,50.2688,48.843,49.1128,2155358.0
2019-06-13,49.2476,49.6619,49.0839,49.2284,3028373.0
2019-06-14,49.4307,49.527,48.6407,48.6696,2563760.0
2019-06-15,49.4307,49.527,48.6407,48.6696,2563760.0
2019-06-16,49.4307,49.527,48.6407,48.6696,2563760.0
2019-06-17,48.6985,49.0068,48.0482,48.082,1742738.0
2019-06-18,47.7255,48.5251,47.3883,48.2457,3149761.0
2019-06-19,48.4577,48.8334,47.1234,47.475,3583679.0
2019-06-20,47.6773,47.8797,46.8874,47.6099,4223729.0
2019-06-21,47.6388,48.2843,47.5328,48.159,3042135.0
2019-06-22,47.6388,48.2843,47.5328,48.159,3042135.0
2019-06-23,47.6388,48.2843,47.5328,48.159,3042135.0
2019-06-24,47.6966,47.9278,46.2516,46.319,2864944.0
2019-06-25,46.5213,46.7236,45.7024,46.5213,2781696.0
2019-06-26,46.8007,47.4943,46.5791,46.8681,3612702.0
2019-06-27,46.9741,47.87,46.9741,47.7737,2986144.0
2019-06-28,48.159,48.7082,47.87,48.0916,3439651.0
2019-06-29,48.159,48.7082,47.87,48.0916,3439651.0
2019-06-30,48.159,48.7082,47.87,48.0916,3439651.0
2019-07-01,48.6793,49.3584,48.4673,48.5251,2247580.0
2019-07-02,48.5058,48.5058,47.6388,48.1494,1975938.0
2019-07-03,48.265,49.2476,48.1301,48.4384,893623.0
2019-07-04,48.265,49.2476,48.1301,48.4384,893623.0
2019-07-05,48.66,49.5945,48.66,49.3536,1551199.0
2019-07-06,48.66,49.5945,48.66,49.3536,1551199.0
2019-07-07,48.66,49.5945,48.66,49.3536,1551199.0
2019-07-08,48.9779,49.132,48.1687,48.4191,1888065.0
2019-07-09,48.1687,49.4355,48.0723,49.3729,2627805.0
2019-07-10,49.0357,49.2669,48.135,48.1783,2632633.0
2019-07-11,48.1301,48.8527,47.8026,48.843,1998870.0
2019-07-12,48.7756,49.1513,48.5444,49.1031,1664334.0
2019-07-13,48.7756,49.1513,48.5444,49.1031,1664334.0
2019-07-14,48.7756,49.1513,48.5444,49.1031,1664334.0
2019-07-15,49.1224,49.344,48.6311,48.6889,2004603.0
2019-07-16,49.1802,49.7101,49.0646,49.0742,2279739.0
2019-07-17,48.9008,49.0839,48.2746,48.5251,1952368.0
2019-07-18,48.6022,49.4692,48.6022,49.1609,1965541.0
2019-07-19,49.2765,50.2255,49.2765,49.7004,2198964.0
2019-07-20,49.2765,50.2255,49.2765,49.7004,2198964.0
2019-07-21,49.2765,50.2255,49.2765,49.7004,2198964.0
2019-07-22,49.7004,50.5578,49.7004,50.4808,4110684.0
2019-07-23,49.2284,51.1166,49.1417,50.3652,7099087.0
2019-07-24,50.2785,50.606,50.0665,50.5289,3695614.0
2019-07-25,50.5771,50.7409,49.8353,50.1147,2034453.0
2019-07-26,50.105,50.4808,49.7775,50.1436,1691433.0
2019-07-27,50.105,50.4808,49.7775,50.1436,1691433.0
2019-07-28,50.105,50.4808,49.7775,50.1436,1691433.0
2019-07-29,50.0954,50.2592,49.4981,49.527,2119028.0
2019-07-30,49.1898,49.5945,49.0502,49.4981,1874074.0
2019-07-31,49.633,49.686,48.6022,49.2284,2951758.0
2019-08-01,49.0261,49.2573,46.5598,47.8604,3719424.0
2019-08-02,47.6388,47.8604,47.0704,47.6388,3426287.0
2019-08-03,47.6388,47.8604,47.0704,47.6388,3426287.0
2019-08-04,47.6388,47.8604,47.0704,47.6388,3426287.0
2019-08-05,46.6696,46.9313,44.9637,45.332,2846954.0
2019-08-06,45.7391,46.1219,45.1963,46.0589,1786795.0
2019-08-07,44.8086,44.8377,43.4323,44.3046,3715124.0
2019-08-08,44.8861,45.0025,44.2658,44.8086,4275910.0
2019-08-09,43.9944,44.6438,43.3111,43.3741,2625595.0
2019-08-10,43.9944,44.6438,43.3111,43.3741,2625595.0
2019-08-11,43.9944,44.6438,43.3111,43.3741,2625595.0
2019-08-12,42.7247,42.8701,41.8621,42.2304,3710218.0
2019-08-13,42.2692,43.4516,42.1238,43.0543,2658744.0
2019-08-14,41.8524,42.5987,41.6391,41.8427,2936975.0
2019-08-15,42.1625,42.4049,41.6101,41.7748,2350415.0
2019-08-16,42.085,42.9864,42.0559,42.5696,2679796.0
2019-08-17,42.085,42.9864,42.0559,42.5696,2679796.0
2019-08-18,42.085,42.9864,42.0559,42.5696,2679796.0
2019-08-19,43.1415,43.3704,42.4242,42.4436,2278588.0
2019-08-20,42.3564,42.5696,41.8912,41.9396,2847952.0
2019-08-21,42.4339,42.6811,42.1432,42.5212,3123568.0
2019-08-22,42.8701,42.9864,42.1432,42.4921,2736517.0
2019-08-23,42.1819,42.6375,41.4017,41.5907,1627465.0
2019-08-24,42.1819,42.6375,41.4017,41.5907,1627465.0
2019-08-25,42.1819,42.6375,41.4017,41.5907,1627465.0
2019-08-26,41.8718,42.0365,41.3871,41.6004,2836377.0
2019-08-27,41.9105,41.9105,40.9994,41.1933,1623050.0
2019-08-28,40.8444,41.7167,40.8444,41.2902,1880467.0
2019-08-29,41.7651,42.7974,41.707,42.5212,2585130.0
2019-08-30,42.8992,43.316,42.8119,43.0446,1716723.0
2019-08-31,42.8992,43.316,42.8119,43.0446,1716723.0
2019-09-01,42.8992,43.316,42.8119,43.0446,1716723.0
2019-09-02,42.8992,43.316,42.8119,43.0446,1716723.0
2019-09-03,42.8507,42.8992,42.3273,42.6859,1477762.0
2019-09-04,43.3547,43.7909,43.093,43.568,2384343.0
2019-09-05,44.2464,45.3126,44.2464,44.7311,1692939.0
2019-09-06,44.8183,45.1285,44.4984,45.0509,916307.0
2019-09-07,44.8183,45.1285,44.4984,45.0509,916307.0
2019-09-08,44.8183,45.1285,44.4984,45.0509,916307.0
2019-09-09,45.2738,46.5678,45.2738,46.4079,2299977.0
2019-09-10,46.6308,47.3868,46.3788,47.096,3450849.0
2019-09-11,47.3674,47.6582,46.3206,47.5613,1599587.0
2019-09-12,47.1348,48.1186,46.8053,47.8618,1624117.0
2019-09-13,48.0944,48.5838,48.0847,48.2107,1517860.0
2019-09-14,48.0944,48.5838,48.0847,48.2107,1517860.0
2019-09-15,48.0944,48.5838,48.0847,48.2107,1517860.0
2019-09-16,47.697,48.4142,47.6939,48.3561,1351660.0
2019-09-17,48.0847,48.5499,47.7067,48.4821,1588799.0
2019-09-18,48.1719,48.2301,46.9216,47.9393,2858419.0
2019-09-19,48.0944,48.4847,47.7358,48.1331,1311497.0
2019-09-20,48.1622,48.4627,47.6873,47.7551,2022803.0
2019-09-21,48.1622,48.4627,47.6873,47.7551,2022803.0
2019-09-22,48.1622,48.4627,47.6873,47.7551,2022803.0
2019-09-23,47.4741,47.6824,47.0379,47.5516,1294771.0
2019-09-24,47.6388,47.7745,46.3109,46.5339,1744344.0
2019-09-25,46.5533,47.033,46.4273,46.9555,1603808.0
2019-09-26,46.815,46.9216,43.2093,43.9072,7136252.0
2019-09-27,44.1398,45.6179,44.1398,45.5259,3095135.0
2019-09-28,44.1398,45.6179,44.1398,45.5259,3095135.0
2019-09-29,44.1398,45.6179,44.1398,45.5259,3095135.0
2019-09-30,45.6422,45.836,44.9637,45.2642,2423128.0
2019-10-01,36.5118,37.0255,33.3908,33.604,45260993.0
2019-10-02,32.9352,33.4102,32.2374,32.5088,21270055.0
2019-10-03,32.3343,32.6542,31.6849,31.84,15593265.0
2019-10-04,31.9951,32.8771,31.8788,32.6639,13577054.0
2019-10-05,31.9951,32.8771,31.8788,32.6639,13577054.0
2019-10-06,31.9951,32.8771,31.8788,32.6639,13577054.0
2019-10-07,32.6348,33.3326,32.6009,32.9159,7683418.0
2019-10-08,32.5669,32.8294,32.1792,32.3925,4593744.0
2019-10-09,32.596,32.8092,32.344,32.7317,3653340.0
2019-10-10,33.5653,33.7591,33.0612,33.4296,6695413.0
2019-10-11,33.701,34.4521,33.701,34.1953,5565301.0
2019-10-12,33.701,34.4521,33.701,34.1953,5565301.0
2019-10-13,33.701,34.4521,33.701,34.1953,5565301.0
2019-10-14,33.5459,34.6121,33.5168,34.3988,5838298.0
2019-10-15,34.5927,35.6879,34.4085,35.3002,5694907.0
2019-10-16,35.1161,35.4262,34.8834,34.8931,3381728.0
2019-10-17,35.3584,35.6976,34.961,35.213,3582808.0
2019-10-18,35.5716,35.9302,34.9901,35.6588,5184855.0
2019-10-19,35.5716,35.9302,34.9901,35.6588,5184855.0
2019-10-20,35.5716,35.9302,34.9901,35.6588,5184855.0
2019-10-21,35.8139,36.8123,35.8139,36.4924,8792828.0
2019-10-22,37.5586,37.5974,36.4439,36.977,7588126.0
2019-10-23,36.8607,37.6361,36.6669,37.5586,3597344.0
2019-10-24,37.8009,37.8009,37.1643,37.3357,3793319.0
2019-10-25,37.355,37.6555,37.326,37.4617,3140625.0
2019-10-26,37.355,37.6555,37.326,37.4617,3140625.0
2019-10-27,37.355,37.6555,37.326,37.4617,3140625.0
2019-10-28,37.704,38.1401,37.6264,37.8784,2448342.0
2019-10-29,37.6652,37.9075,37.5101,37.8881,2713738.0
2019-10-30,37.8687,38.5085,37.3647,38.3825,2742089.0
2019-10-31,38.1304,38.1992,37.0061,37.2,3784895.0
2019-11-01,37.6846,38.082,37.4617,38.0044,3852458.0
2019-11-02,37.6846,38.082,37.4617,38.0044,3852458.0
2019-11-03,37.6846,38.082,37.4617,38.0044,3852458.0
2019-11-04,38.659,39.0498,38.2536,39.0107,2875645.0
2019-11-05,39.167,39.4308,38.7469,38.8837,2214387.0
2019-11-06,38.8837,39.167,38.6492,38.913,1819777.0
2019-11-07,39.3136,39.5578,39.0693,39.128,2786600.0
2019-11-08,39.2452,39.6848,39.1476,39.5481,2162548.0
2019-11-09,39.2452,39.6848,39.1476,39.5481,2162548.0
2019-11-10,39.2452,39.6848,39.1476,39.5481,2162548.0
2019-11-11,39.2257,39.4846,39.128,39.2159,1300371.0
2019-11-12,39.3038,39.5188,39.0791,39.2745,1694319.0
2019-11-13,38.7469,39.0938,38.5271,38.6883,2352014.0
2019-11-14,38.5906,39.3917,38.4929,39.3624,2461593.0
2019-11-15,39.4894,39.8656,39.3331,39.763,2266779.0
2019-11-16,39.4894,39.8656,39.3331,39.763,2266779.0
2019-11-17,39.4894,39.8656,39.3331,39.763,2266779.0
2019-11-18,39.7141,39.8802,39.3038,39.5188,2037662.0
2019-11-19,39.7044,39.8905,39.382,39.7044,3380785.0
2019-11-20,39.5188,40.4664,39.2745,40.4273,3200083.0
2019-11-21,50.3437,50.7442,45.9277,47.2662,33877652.0
2019-11-22,46.1817,47.5886,46.1739,47.0219,11710626.0
2019-11-23,46.1817,47.5886,46.1739,47.0219,11710626.0
2019-11-24,46.1817,47.5886,46.1739,47.0219,11710626.0
2019-11-25,48.4288,50.8322,47.9208,50.5879,28264983.0
2019-11-26,50.7345,51.3597,49.9236,50.4658,13337496.0
2019-11-27,50.7247,51.4183,50.5098,50.9592,7021023.0
2019-11-28,50.7247,51.4183,50.5098,50.9592,7021023.0
2019-11-29,50.5781,51.4574,50.5781,50.6368,3179204.0
2019-11-30,50.5781,51.4574,50.5781,50.6368,3179204.0
2019-12-01,50.5781,51.4574,50.5781,50.6368,3179204.0
2019-12-02,50.9347,51.5708,50.5977,50.5977,6198352.0
2019-12-03,49.9236,50.1385,49.5425,49.7184,5410901.0
2019-12-04,49.8943,50.5,49.7868,50.2753,6542218.0
2019-12-05,50.2264,50.5195,49.5621,49.6207,4637224.0
2019-12-06,50.3046,50.9982,49.8649,49.9382,6065082.0
2019-12-07,50.3046,50.9982,49.8649,49.9382,6065082.0
2019-12-08,50.3046,50.9982,49.8649,49.9382,6065082.0
2019-12-09,49.7086,50.0686,49.6207,49.9138,4575050.0
2019-12-10,49.7966,50.2069,49.6989,50.1483,2373538.0
2019-12-11,50.0115,50.6075,49.8846,50.5293,4522525.0
2019-12-12,50.754,52.747,50.7149,52.2195,6145812.0
