,ALSN US Equity,ALSN US Equity,ALSN US Equity,ALSN US Equity,ALSN US Equity
2021-05-17,43.1302,43.6143,43.0258,43.1112,520262.0
2021-05-18,42.9878,42.9973,41.8963,41.9342,568453.0
2021-05-19,41.3932,42.0576,40.9566,41.9247,743620.0
2021-05-20,41.9722,42.0292,41.5356,41.8488,510577.0
2021-05-21,42.0386,42.3898,41.6685,42.0007,511689.0
2021-05-22,42.0386,42.3898,41.6685,42.0007,511689.0
2021-05-23,42.0386,42.3898,41.6685,42.0007,511689.0
2021-05-24,42.0481,42.0481,41.3363,41.4691,338671.0
2021-05-25,41.3932,41.4786,40.5769,40.6054,484220.0
2021-05-26,40.8237,40.8712,40.463,40.7288,844050.0
2021-05-27,41.1654,41.1939,40.5485,40.6908,903166.0
2021-05-28,40.4535,40.6244,39.9932,40.1593,606547.0
2021-05-29,40.4535,40.6244,39.9932,40.1593,606547.0
2021-05-30,40.4535,40.6244,39.9932,40.1593,606547.0
2021-05-31,40.4535,40.6244,39.9932,40.1593,606547.0
2021-06-01,39.2955,40.3681,38.9633,40.3491,1691187.0
2021-06-02,40.6054,40.7193,39.343,39.5993,1109649.0
2021-06-03,39.4854,40.4915,39.4664,40.0454,927702.0
2021-06-04,40.1783,40.7478,39.941,40.5864,1176063.0
2021-06-05,40.1783,40.7478,39.941,40.5864,1176063.0
2021-06-06,40.1783,40.7478,39.941,40.5864,1176063.0
2021-06-07,40.7003,40.8047,39.6562,39.8556,1043730.0
2021-06-08,39.865,40.3871,39.3922,39.9505,632630.0
2021-06-09,40.1213,40.2542,39.6942,39.8556,710929.0
2021-06-10,40.1308,40.3112,39.3145,39.343,2002063.0
2021-06-11,39.5708,39.9695,39.5708,39.865,512736.0
2021-06-12,39.5708,39.9695,39.5708,39.865,512736.0
2021-06-13,39.5708,39.9695,39.5708,39.865,512736.0
2021-06-14,39.7227,39.9695,38.7071,38.9633,565945.0
2021-06-15,39.0108,39.6088,38.8684,39.5613,580806.0
2021-06-16,39.5044,39.6657,38.5789,38.7545,781253.0
2021-06-17,38.802,39.0013,37.0555,37.5681,858155.0
2021-06-18,37.0175,37.3687,36.5809,36.6853,1386617.0
2021-06-19,37.0175,37.3687,36.5809,36.6853,1386617.0
2021-06-20,37.0175,37.3687,36.5809,36.6853,1386617.0
2021-06-21,37.0081,37.7484,36.8277,37.3213,954535.0
2021-06-22,37.1789,37.3782,36.581,37.1314,941282.0
2021-06-23,37.2453,37.6673,36.9131,37.1789,842812.0
2021-06-24,37.3972,38.0521,37.027,37.7484,684460.0
2021-06-25,37.9003,38.3749,37.663,38.261,1204967.0
2021-06-26,37.9003,38.3749,37.663,38.261,1204967.0
2021-06-27,37.9003,38.3749,37.663,38.261,1204967.0
2021-06-28,38.2799,38.2799,37.5586,37.7674,925405.0
2021-06-29,37.9762,38.3464,37.3308,37.4826,580547.0
2021-06-30,37.3308,37.9382,37.3023,37.7199,473383.0
2021-07-01,38.0426,38.166,37.7389,37.7959,772842.0
2021-07-02,37.7579,38.1138,37.5396,37.9382,672859.0
2021-07-03,37.7579,38.1138,37.5396,37.9382,672859.0
2021-07-04,37.7579,38.1138,37.5396,37.9382,672859.0
2021-07-05,37.7579,38.1138,37.5396,37.9382,672859.0
2021-07-06,37.7199,37.9382,36.9986,37.7009,1196136.0
2021-07-07,37.4542,38.4413,37.4542,38.185,768278.0
2021-07-08,37.5301,38.0901,37.1884,37.5776,609404.0
2021-07-09,38.2325,38.5457,37.7389,38.4698,526715.0
2021-07-10,38.2325,38.5457,37.7389,38.4698,526715.0
2021-07-11,38.2325,38.5457,37.7389,38.4698,526715.0
2021-07-12,38.0047,38.6976,37.8433,38.4888,437527.0
2021-07-13,38.2989,38.6596,37.644,37.6915,558303.0
2021-07-14,37.8338,38.223,37.625,38.1471,515185.0
2021-07-15,38.0711,38.5647,37.9857,38.1376,496383.0
2021-07-16,38.2894,38.6216,38.0426,38.1755,677738.0
2021-07-17,38.2894,38.6216,38.0426,38.1755,677738.0
2021-07-18,38.2894,38.6216,38.0426,38.1755,677738.0
2021-07-19,37.2264,37.7343,36.6474,37.2169,953180.0
2021-07-20,37.3498,38.5647,37.2738,38.166,749942.0
2021-07-21,38.6501,38.8589,38.2894,38.3464,565912.0
2021-07-22,38.1565,38.3037,37.3213,37.4447,741814.0
2021-07-23,37.7009,38.1281,37.606,37.8623,544608.0
2021-07-24,37.7009,38.1281,37.606,37.8623,544608.0
2021-07-25,37.7009,38.1281,37.606,37.8623,544608.0
2021-07-26,37.9667,38.3843,37.4731,37.8148,674874.0
2021-07-27,37.7674,37.8813,37.0745,37.2928,922913.0
2021-07-28,37.2643,37.7389,36.9036,37.2264,877379.0
2021-07-29,37.3972,37.8718,36.8752,37.6535,1109281.0
2021-07-30,37.3308,37.9382,37.2928,37.8813,702840.0
2021-07-31,37.3308,37.9382,37.2928,37.8813,702840.0
2021-08-01,37.3308,37.9382,37.2928,37.8813,702840.0
2021-08-02,38.2135,38.9064,37.7484,37.7769,667585.0
2021-08-03,37.6345,38.4603,37.2501,38.1755,733351.0
2021-08-04,37.8243,38.1233,37.3118,37.4162,566003.0
2021-08-05,37.6345,37.9952,36.9891,37.0365,505995.0
2021-08-06,37.3308,37.5016,36.3057,36.4955,675306.0
2021-08-07,37.3308,37.5016,36.3057,36.4955,675306.0
2021-08-08,37.3308,37.5016,36.3057,36.4955,675306.0
2021-08-09,36.3057,36.9416,36.0399,36.5904,1716135.0
2021-08-10,36.7992,36.8087,36.3341,36.5335,792757.0
2021-08-11,36.6189,37.7579,36.4291,37.7484,771646.0
2021-08-12,37.9572,38.0806,37.1409,37.2833,446195.0
2021-08-13,37.4264,37.4264,36.7301,36.7397,212300.0
2021-08-14,37.4264,37.4264,36.7301,36.7397,212300.0
2021-08-15,37.4264,37.4264,36.7301,36.7397,212300.0
2021-08-16,36.5584,36.9113,36.32,36.5871,377998.0
2021-08-17,36.2723,36.3009,35.7,35.8336,639419.0
2021-08-18,35.6428,35.9003,35.433,35.433,692905.0
2021-08-19,35.1755,35.3948,34.4983,35.0038,542193.0
2021-08-20,35.061,35.5856,34.9913,35.4139,483362.0
2021-08-21,35.061,35.5856,34.9913,35.4139,483362.0
2021-08-22,35.061,35.5856,34.9913,35.4139,483362.0
2021-08-23,35.5284,35.8097,35.0801,35.3185,444169.0
2021-08-24,35.2899,35.8335,35.2899,35.5379,568413.0
2021-08-25,35.557,36.1626,35.3376,35.8431,605586.0
2021-08-26,35.7477,35.8622,35.3662,35.7477,570549.0
2021-08-27,35.8622,36.2628,35.824,35.9289,611631.0
2021-08-28,35.8622,36.2628,35.824,35.9289,611631.0
2021-08-29,35.8622,36.2628,35.824,35.9289,611631.0
2021-08-30,36.0339,36.0529,35.6953,35.7286,4636172.0
2021-08-31,35.6905,35.9576,35.1564,35.2708,754045.0
2021-09-01,35.3662,36.4726,35.1755,36.196,997563.0
2021-09-02,36.3963,36.9018,36.2723,36.9018,652754.0
2021-09-03,36.8732,37.0926,36.3868,36.4249,457110.0
2021-09-04,36.8732,37.0926,36.3868,36.4249,457110.0
2021-09-05,36.8732,37.0926,36.3868,36.4249,457110.0
2021-09-06,36.8732,37.0926,36.3868,36.4249,457110.0
2021-09-07,36.2723,36.2818,35.3376,35.4139,350879.0
2021-09-08,35.3185,35.5474,34.8798,35.5188,487315.0
2021-09-09,35.4139,35.5188,34.2884,34.2884,630326.0
2021-09-10,34.5078,34.7749,34.0834,34.3647,1352363.0
2021-09-11,34.5078,34.7749,34.0834,34.3647,1352363.0
2021-09-12,34.5078,34.7749,34.0834,34.3647,1352363.0
2021-09-13,34.7367,35.1182,34.5555,35.1087,798147.0
2021-09-14,35.0801,35.0801,34.2503,34.7463,703260.0
2021-09-15,34.8035,35.0705,34.4601,35.0515,1018230.0
2021-09-16,35.1564,35.2975,34.422,34.5746,583930.0
2021-09-17,34.5364,34.5746,33.4491,34.0881,2682530.0
2021-09-18,34.5364,34.5746,33.4491,34.0881,2682530.0
2021-09-19,34.5364,34.5746,33.4491,34.0881,2682530.0
2021-09-20,33.3442,33.6685,32.8101,33.6494,1177330.0
2021-09-21,33.8115,33.8115,33.0199,33.6208,959101.0
2021-09-22,34.0881,34.7176,34.0881,34.2694,1105332.0
2021-09-23,34.5269,34.7892,34.1549,34.2121,865016.0
2021-09-24,34.0118,34.2285,33.2202,33.6685,1556733.0
2021-09-25,34.0118,34.2285,33.2202,33.6685,1556733.0
2021-09-26,34.0118,34.2285,33.2202,33.6685,1556733.0
2021-09-27,33.8402,34.6304,33.7167,34.4601,1151341.0
2021-09-28,34.6509,35.1945,34.05,34.0881,891909.0
2021-09-29,34.1263,34.4792,33.802,34.2598,803538.0
2021-09-30,34.2407,34.6032,33.6685,33.6876,4856591.0
2021-10-01,33.8497,34.6795,33.3251,34.2121,1111164.0
2021-10-02,33.8497,34.6795,33.3251,34.2121,1111164.0
2021-10-03,33.8497,34.6795,33.3251,34.2121,1111164.0
2021-10-04,34.422,34.7939,34.1263,34.2407,1119431.0
2021-10-05,33.9928,34.6032,33.4014,34.3457,1596687.0
2021-10-06,34.0118,34.3934,33.3823,33.6113,1318594.0
2021-10-07,33.6017,34.0118,32.9436,33.3347,1736960.0
2021-10-08,33.4968,34.0023,33.2885,33.9737,877702.0
2021-10-09,33.4968,34.0023,33.2885,33.9737,877702.0
2021-10-10,33.4968,34.0023,33.2885,33.9737,877702.0
2021-10-11,33.926,34.3647,33.7734,33.7734,512901.0
2021-10-12,33.5254,33.6685,32.6575,32.7528,702797.0
2021-10-13,32.5621,33.3347,32.1424,32.8673,653960.0
2021-10-14,33.0962,33.7209,32.9627,33.535,426409.0
2021-10-15,33.9642,34.1406,33.411,33.4873,454459.0
2021-10-16,33.9642,34.1406,33.411,33.4873,454459.0
2021-10-17,33.9642,34.1406,33.411,33.4873,454459.0
2021-10-18,33.163,33.535,33.0105,33.4396,606070.0
2021-10-19,33.554,33.6494,33.0485,33.411,484822.0
2021-10-20,33.2584,34.1168,33.1916,33.7734,608829.0
2021-10-21,33.8306,33.8306,33.1916,33.4777,386899.0
2021-10-22,33.43,33.7352,32.9531,32.9722,425529.0
2021-10-23,33.43,33.7352,32.9531,32.9722,425529.0
2021-10-24,33.43,33.7352,32.9531,32.9722,425529.0
2021-10-25,32.9245,33.2393,32.667,33.0867,713059.0
2021-10-26,33.0771,33.1296,31.9231,31.9517,922743.0
2021-10-27,31.9707,32.1234,31.0456,31.0647,1166013.0
2021-10-28,32.2855,33.1916,31.8181,32.8578,1841824.0
2021-10-29,32.8101,33.4396,31.7991,31.8181,1619223.0
2021-10-30,32.8101,33.4396,31.7991,31.8181,1619223.0
2021-10-31,32.8101,33.4396,31.7991,31.8181,1619223.0
2021-11-01,31.8658,33.2393,31.7895,32.667,1103995.0
2021-11-02,32.8387,32.8482,31.5702,32.3046,1369984.0
2021-11-03,32.1615,33.2011,32.1043,32.6956,1250391.0
2021-11-04,32.791,33.2774,32.5907,32.7528,1079625.0
2021-11-05,33.039,34.2503,33.0199,33.7066,1608499.0
2021-11-06,33.039,34.2503,33.0199,33.7066,1608499.0
2021-11-07,33.039,34.2503,33.0199,33.7066,1608499.0
2021-11-08,33.926,34.0023,33.1534,33.3156,1051169.0
2021-11-09,33.2584,34.1075,33.1439,33.6971,1445333.0
2021-11-10,33.6685,34.5936,33.6399,34.546,920646.0
2021-11-11,34.5364,34.6509,33.8402,34.5555,945155.0
2021-11-12,34.689,35.0992,34.441,34.6509,978701.0
2021-11-13,34.689,35.0992,34.441,34.6509,978701.0
2021-11-14,34.689,35.0992,34.441,34.6509,978701.0
2021-11-15,34.8416,35.0658,34.6509,34.8607,615207.0
2021-11-16,34.875,35.6667,34.8607,35.2327,1036065.0
2021-11-17,35.2899,35.5522,34.9179,35.0515,1025012.0
2021-11-18,35.1564,35.2804,34.3371,34.6318,899019.0
2021-11-19,34.5791,35.14,34.4209,34.7085,919800.0
2021-11-20,34.5791,35.14,34.4209,34.7085,919800.0
2021-11-21,34.5791,35.14,34.4209,34.7085,919800.0
2021-11-22,34.7948,36.5015,34.603,36.1947,911461.0
2021-11-23,36.4152,36.5973,35.8399,35.9837,900555.0
2021-11-24,36.1084,36.3864,35.792,35.9837,810485.0
2021-11-25,36.1084,36.3864,35.792,35.9837,810485.0
2021-11-26,34.977,35.4468,34.7277,35.1016,631631.0
2021-11-27,34.977,35.4468,34.7277,35.1016,631631.0
2021-11-28,34.977,35.4468,34.7277,35.1016,631631.0
2021-11-29,35.4468,35.4468,34.1045,34.5743,1180335.0
2021-11-30,34.2962,34.6126,32.7909,33.1648,1499096.0
2021-12-01,33.7689,34.6606,33.486,33.5196,1635352.0
2021-12-02,33.7401,34.8619,33.6069,34.4784,842648.0
2021-12-03,34.5647,35.0537,34.4017,34.7085,770040.0
2021-12-04,34.5647,35.0537,34.4017,34.7085,770040.0
2021-12-05,34.5647,35.0537,34.4017,34.7085,770040.0
2021-12-06,34.9099,36.1659,34.7373,35.4084,920212.0
2021-12-07,35.4851,36.0796,35.1879,35.2742,784147.0
2021-12-08,35.3317,35.4276,34.6222,34.6318,1007820.0
2021-12-09,32.0143,33.8264,31.9855,33.3278,1707932.0
2021-12-10,33.673,34.023,33.2416,33.4525,1012139.0
2021-12-11,33.673,34.023,33.2416,33.4525,1012139.0
2021-12-12,33.673,34.023,33.2416,33.4525,1012139.0
2021-12-13,33.3662,34.0278,33.0881,33.7018,937182.0
2021-12-14,33.6059,34.6318,33.5004,33.9127,1040344.0
2021-12-15,33.9415,34.0469,32.254,32.8101,1613560.0
2021-12-16,33.021,33.6826,32.7813,33.4237,1128204.0
2021-12-17,33.5004,33.5484,32.5416,33.1169,1559601.0
2021-12-18,33.5004,33.5484,32.5416,33.1169,1559601.0
2021-12-19,33.5004,33.5484,32.5416,33.1169,1559601.0
2021-12-20,32.7334,32.9539,32.0862,32.254,994512.0
2021-12-21,32.2828,33.1744,32.2828,32.7909,825369.0
2021-12-22,32.743,33.2799,32.6375,32.7909,713147.0
2021-12-23,32.9156,33.673,32.8197,33.1744,769435.0
2021-12-24,32.9156,33.673,32.8197,33.1744,769435.0
2021-12-25,32.9156,33.673,32.8197,33.1744,769435.0
2021-12-26,32.9156,33.673,32.8197,33.1744,769435.0
2021-12-27,33.0977,33.5723,33.0114,33.5675,795555.0
2021-12-28,33.51,34.3442,33.51,34.0374,1862126.0
2021-12-29,34.162,34.2675,33.7593,33.9798,2350093.0
2021-12-30,34.1332,34.3154,33.8264,34.1812,2260864.0
2021-12-31,34.1045,35.1591,33.9798,34.8523,1445974.0
2022-01-01,34.1045,35.1591,33.9798,34.8523,1445974.0
2022-01-02,34.1045,35.1591,33.9798,34.8523,1445974.0
2022-01-03,34.977,35.5331,34.7852,35.255,1082620.0
2022-01-04,35.7536,36.4823,35.4851,36.1755,977867.0
2022-01-05,36.3385,37.2254,36.2426,36.4631,1299503.0
2022-01-06,36.8466,37.0192,36.1132,36.4823,762004.0
2022-01-07,36.4823,36.6645,36.0892,36.4535,841647.0
2022-01-08,36.4823,36.6645,36.0892,36.4535,841647.0
2022-01-09,36.4823,36.6645,36.0892,36.4535,841647.0
2022-01-10,36.5686,36.8275,36.233,36.7316,846139.0
2022-01-11,36.885,37.0576,36.1179,36.6165,1006607.0
2022-01-12,36.7795,36.9137,35.792,35.9837,1047410.0
2022-01-13,36.2714,37.8054,36.1371,37.7479,1161264.0
2022-01-14,37.4603,39.5552,37.3979,39.4066,2053874.0
2022-01-15,37.4603,39.5552,37.3979,39.4066,2053874.0
2022-01-16,37.4603,39.5552,37.3979,39.4066,2053874.0
2022-01-17,37.4603,39.5552,37.3979,39.4066,2053874.0
2022-01-18,39.445,40.26,38.8697,39.8956,1435096.0
2022-01-19,40.0586,40.1833,38.8985,39.2628,1233506.0
2022-01-20,39.0998,39.1286,37.0767,37.1247,940146.0
2022-01-21,37.0192,37.6041,36.6357,37.2014,689839.0
2022-01-22,37.0192,37.6041,36.6357,37.2014,689839.0
2022-01-23,37.0192,37.6041,36.6357,37.2014,689839.0
2022-01-24,36.6932,38.026,36.6932,37.8246,975232.0
2022-01-25,37.6041,37.9061,36.1419,37.2397,1250613.0
2022-01-26,37.5082,38.1462,36.722,37.0863,844112.0
2022-01-27,37.1918,37.9397,36.535,37.0672,958941.0
2022-01-28,36.5973,36.8754,35.8495,36.8179,741988.0
2022-01-29,36.5973,36.8754,35.8495,36.8179,741988.0
2022-01-30,36.5973,36.8754,35.8495,36.8179,741988.0
2022-01-31,36.3864,36.4439,35.4084,36.4248,1485677.0
2022-02-01,36.3768,37.3682,36.3768,37.2877,699423.0
2022-02-02,37.1918,37.7767,36.885,37.5274,757277.0
2022-02-03,37.5849,38.1218,37.1918,37.6424,575821.0
2022-02-04,37.1439,37.6616,36.3576,36.9905,749789.0
2022-02-05,37.1439,37.6616,36.3576,36.9905,749789.0
2022-02-06,37.1439,37.6616,36.3576,36.9905,749789.0
2022-02-07,37.0,37.2254,36.6549,37.0384,403773.0
2022-02-08,37.4315,37.8054,37.0672,37.6808,636684.0
2022-02-09,37.8725,38.2752,37.7736,37.9109,548934.0
2022-02-10,37.9109,38.5437,37.4219,37.5561,448545.0
2022-02-11,37.5849,38.2513,37.2014,37.6424,637059.0
2022-02-12,37.5849,38.2513,37.2014,37.6424,637059.0
2022-02-13,37.5849,38.2513,37.2014,37.6424,637059.0
2022-02-14,37.7096,38.2561,37.3164,38.2081,1251621.0
2022-02-15,38.4766,39.2197,38.2561,38.6971,1051917.0
2022-02-16,38.6012,39.0902,38.3711,38.7259,1015724.0
2022-02-17,39.4066,40.2695,38.9176,39.2245,1383090.0
2022-02-18,39.4162,39.6847,38.7546,38.8985,689220.0
2022-02-19,39.4162,39.6847,38.7546,38.8985,689220.0
2022-02-20,39.4162,39.6847,38.7546,38.8985,689220.0
2022-02-21,39.4162,39.6847,38.7546,38.8985,689220.0
2022-02-22,38.5916,39.0135,38.1506,38.2657,778681.0
2022-02-23,38.4478,38.7545,37.6616,37.7958,952772.0
2022-02-24,36.7028,37.211,35.9454,36.5398,1098396.0
2022-02-25,37.4794,38.2465,37.2062,38.0931,1084746.0
2022-02-26,37.4794,38.2465,37.2062,38.0931,1084746.0
2022-02-27,37.4794,38.2465,37.2062,38.0931,1084746.0
2022-02-28,37.5657,38.4191,37.3884,38.2944,1142012.0
2022-03-01,38.141,38.4286,36.746,37.6328,865616.0
2022-03-02,37.7767,38.5533,37.5082,38.1794,691279.0
2022-03-03,38.4766,39.0471,37.8342,38.956,964538.0
2022-03-04,38.397,39.5632,38.006,39.4186,1066099.0
2022-03-05,38.397,39.5632,38.006,39.4186,1066099.0
2022-03-06,38.397,39.5632,38.006,39.4186,1066099.0
2022-03-07,39.3319,39.5728,37.5779,37.7127,872370.0
2022-03-08,38.2139,38.9175,37.5489,37.6645,667552.0
2022-03-09,38.291,38.7536,37.9922,38.2621,952481.0
2022-03-10,37.9151,38.2235,37.1778,37.4621,590159.0
2022-03-11,37.6356,38.0982,37.4718,37.5103,573434.0
2022-03-12,37.6356,38.0982,37.4718,37.5103,573434.0
2022-03-13,37.6356,38.0982,37.4718,37.5103,573434.0
2022-03-14,37.9633,38.3392,37.4332,38.079,709849.0
2022-03-15,38.397,38.397,36.614,37.1923,1530458.0
2022-03-16,37.4236,38.2235,37.3754,38.0115,1083315.0
2022-03-17,37.9055,38.397,37.626,38.1079,789708.0
2022-03-18,37.626,37.973,37.0477,37.973,1005562.0
2022-03-19,37.626,37.973,37.0477,37.973,1005562.0
2022-03-20,37.626,37.973,37.0477,37.973,1005562.0
2022-03-21,38.1272,39.0042,38.0982,38.6476,918335.0
2022-03-22,38.9946,39.409,38.609,38.7054,685684.0
2022-03-23,38.4741,38.5705,38.0308,38.0404,583422.0
2022-03-24,38.2043,38.6283,37.8766,38.397,498731.0
2022-03-25,38.4741,39.6114,38.3826,39.6114,786422.0
2022-03-26,38.4741,39.6114,38.3826,39.6114,786422.0
2022-03-27,38.4741,39.6114,38.3826,39.6114,786422.0
2022-03-28,39.6114,39.6114,38.4741,38.8982,690585.0
2022-03-29,39.3126,39.5921,38.8018,39.0909,711702.0
2022-03-30,39.0042,39.303,38.397,38.8114,978773.0
2022-03-31,38.6958,39.0235,37.8101,37.838,593643.0
2022-04-01,38.0886,38.1657,36.72,37.2694,640353.0
2022-04-02,38.0886,38.1657,36.72,37.2694,640353.0
2022-04-03,38.0886,38.1657,36.72,37.2694,640353.0
2022-04-04,37.2019,37.2212,36.2767,37.0284,647828.0
2022-04-05,36.9706,37.4043,36.3634,36.4405,674636.0
2022-04-06,36.1321,36.2189,35.5346,35.9876,754866.0
2022-04-07,35.7563,35.9683,34.6479,34.9852,898994.0
2022-04-08,34.9563,35.0816,34.06,34.1467,1040944.0
2022-04-09,34.9563,35.0816,34.06,34.1467,1040944.0
2022-04-10,34.9563,35.0816,34.06,34.1467,1040944.0
2022-04-11,34.1467,34.9369,33.9636,34.0215,888452.0
2022-04-12,33.9154,35.1105,33.5781,33.7516,1021702.0
2022-04-13,33.7034,34.0889,33.2793,33.9058,1027402.0
2022-04-14,34.0118,34.2479,33.6167,33.8865,918066.0
2022-04-15,34.0118,34.2479,33.6167,33.8865,918066.0
2022-04-16,34.0118,34.2479,33.6167,33.8865,918066.0
2022-04-17,34.0118,34.2479,33.6167,33.8865,918066.0
2022-04-18,34.06,34.8792,33.954,34.5997,640476.0
2022-04-19,34.725,35.1732,34.6672,34.9274,750671.0
2022-04-20,35.3515,35.9394,35.3515,35.8815,796103.0
2022-04-21,36.2478,36.4116,35.8815,36.3538,668693.0
2022-04-22,36.0165,36.0165,35.1009,35.1587,394049.0
2022-04-23,36.0165,36.0165,35.1009,35.1587,394049.0
2022-04-24,36.0165,36.0165,35.1009,35.1587,394049.0
2022-04-25,34.8696,35.5539,34.4112,35.4286,689627.0
2022-04-26,35.2744,35.7563,34.9081,35.1009,753463.0
2022-04-27,34.9756,35.5346,34.6672,34.9274,1228298.0
2022-04-28,35.8815,36.9321,35.2069,36.72,1198354.0
2022-04-29,36.7779,37.226,36.0261,36.0839,1229962.0
2022-04-30,36.7779,37.226,36.0261,36.0839,1229962.0
2022-05-01,36.7779,37.226,36.0261,36.0839,1229962.0
2022-05-02,36.1803,36.7971,35.7852,36.6237,1117072.0
2022-05-03,36.5369,37.5682,36.5369,37.5007,850177.0
2022-05-04,37.944,38.4645,37.279,38.2524,898583.0
2022-05-05,37.9537,38.1262,36.9803,37.2983,573216.0
2022-05-06,37.2887,37.4718,36.6429,37.1537,572499.0
2022-05-07,37.2887,37.4718,36.6429,37.1537,572499.0
2022-05-08,37.2887,37.4718,36.6429,37.1537,572499.0
2022-05-09,36.855,37.5489,36.8164,37.2887,679153.0
2022-05-10,37.4718,37.5296,36.402,36.9321,1281350.0
2022-05-11,37.2983,37.6067,36.5731,36.7489,904268.0
2022-05-12,36.7586,37.3079,36.4083,36.855,824159.0
2022-05-13,36.9519,37.4074,36.5449,36.8065,830515.0
2022-05-14,36.9519,37.4074,36.5449,36.8065,830515.0
2022-05-15,36.9519,37.4074,36.5449,36.8065,830515.0
2022-05-16,36.7387,37.2814,36.3123,36.9034,788057.0
2022-05-17,37.3298,38.2408,37.3298,38.1148,1143414.0
2022-05-18,38.0276,38.4734,37.2232,37.4752,635121.0
2022-05-19,37.1554,37.3977,36.4576,36.8937,610418.0
2022-05-20,37.0294,37.2135,35.3141,36.3026,635025.0
2022-05-21,37.0294,37.2135,35.3141,36.3026,635025.0
2022-05-22,37.0294,37.2135,35.3141,36.3026,635025.0
2022-05-23,36.7387,37.3831,36.6224,36.8453,518204.0
2022-05-24,36.8065,36.8065,36.2251,36.5352,555906.0
2022-05-25,36.5546,37.3589,36.3607,37.2717,523086.0
2022-05-26,37.669,38.0082,37.3589,37.7562,545393.0
2022-05-27,38.0082,38.4734,38.0082,38.3765,673148.0
2022-05-28,38.0082,38.4734,38.0082,38.3765,673148.0
2022-05-29,38.0082,38.4734,38.0082,38.3765,673148.0
2022-05-30,38.0082,38.4734,38.0082,38.3765,673148.0
2022-05-31,38.2214,39.0742,37.8241,38.7738,905871.0
2022-06-01,39.113,39.268,38.5606,39.1421,780781.0
2022-06-02,39.4134,39.6557,39.0548,39.4134,593823.0
2022-06-03,39.2002,39.8883,39.1656,39.7235,697551.0
2022-06-04,39.2002,39.8883,39.1656,39.7235,697551.0
2022-06-05,39.2002,39.8883,39.1656,39.7235,697551.0
2022-06-06,39.7817,40.2178,39.6072,39.9077,1052454.0
2022-06-07,39.8689,40.305,39.4909,40.0918,1070818.0
2022-06-08,40.1015,40.2081,39.6751,39.8592,819769.0
2022-06-09,39.7429,40.5376,39.646,40.1693,1173317.0
2022-06-10,39.6363,39.6945,39.0258,39.0258,559063.0
2022-06-11,39.6363,39.6945,39.0258,39.0258,559063.0
2022-06-12,39.6363,39.6945,39.0258,39.0258,559063.0
2022-06-13,38.4831,38.7641,37.6981,37.8435,625148.0
2022-06-14,38.0179,38.5461,37.8338,38.2311,888733.0
2022-06-15,38.3571,39.1711,38.0954,38.58,655650.0
2022-06-16,37.9985,37.9985,36.3607,36.6805,824445.0
2022-06-17,36.8356,36.8356,35.9101,36.477,1622778.0
2022-06-18,36.8356,36.8356,35.9101,36.477,1622778.0
2022-06-19,36.8356,36.8356,35.9101,36.477,1622778.0
2022-06-20,36.8356,36.8356,35.9101,36.477,1622778.0
2022-06-21,37.0779,37.3201,36.3268,37.1263,1139084.0
2022-06-22,36.5061,36.7387,36.0797,36.6515,766677.0
2022-06-23,36.5061,36.7193,35.1348,35.3723,793013.0
2022-06-24,35.6048,36.8259,35.537,36.7968,1399240.0
2022-06-25,35.6048,36.8259,35.537,36.7968,1399240.0
2022-06-26,35.6048,36.8259,35.537,36.7968,1399240.0
2022-06-27,37.1748,37.8338,36.9228,37.669,540142.0
2022-06-28,38.0373,38.4831,37.4461,37.4752,612603.0
2022-06-29,37.5043,37.5527,36.981,37.3589,507174.0
2022-06-30,36.8647,37.5624,36.5158,37.262,541771.0
2022-07-01,37.2232,37.7659,36.5933,37.2039,459770.0
2022-07-02,37.2232,37.7659,36.5933,37.2039,459770.0
2022-07-03,37.2232,37.7659,36.5933,37.2039,459770.0
2022-07-04,37.2232,37.7659,36.5933,37.2039,459770.0
2022-07-05,36.5449,36.6805,35.6481,36.5158,479234.0
2022-07-06,36.3026,36.6127,35.3432,36.0506,649388.0
2022-07-07,36.8647,37.0294,36.3365,36.7871,419067.0
2022-07-08,36.981,36.981,36.3607,36.7193,473900.0
2022-07-09,36.981,36.981,36.3607,36.7193,473900.0
2022-07-10,36.981,36.981,36.3607,36.7193,473900.0
2022-07-11,36.351,36.6999,35.8568,35.9246,621232.0
2022-07-12,35.789,36.9034,35.6242,36.6515,516266.0
2022-07-13,36.2251,36.8356,36.2251,36.6805,495862.0
2022-07-14,36.0603,36.0894,35.285,35.9343,478556.0
2022-07-15,36.5546,36.5836,36.0312,36.2251,423404.0
2022-07-16,36.5546,36.5836,36.0312,36.2251,423404.0
2022-07-17,36.5546,36.5836,36.0312,36.2251,423404.0
2022-07-18,36.2541,36.4383,35.8956,36.1475,601881.0
2022-07-19,36.5352,37.669,36.5352,37.388,546029.0
2022-07-20,37.2135,37.7466,36.9713,37.6496,415905.0
2022-07-21,37.4267,38.3474,37.2911,38.3086,699372.0
2022-07-22,38.4152,38.5121,37.514,37.8241,322028.0
2022-07-23,38.4152,38.5121,37.514,37.8241,322028.0
2022-07-24,38.4152,38.5121,37.514,37.8241,322028.0
2022-07-25,37.9113,38.236,37.6254,38.0954,710278.0
2022-07-26,38.1923,38.7932,38.1536,38.454,306071.0
2022-07-27,38.454,38.9676,38.3135,38.735,725798.0
2022-07-28,38.8319,39.5491,38.58,39.4134,415588.0
