,STLD US Equity,STLD US Equity,STLD US Equity,STLD US Equity,STLD US Equity
2021-05-04,53.9921,56.7546,53.8397,56.5926,3425191.0
2021-05-05,56.726,57.85,55.7448,57.1165,2662363.0
2021-05-06,57.7071,58.7359,56.8022,58.7264,2518793.0
2021-05-07,58.9074,60.6982,57.9913,60.3553,2882318.0
2021-05-08,58.9074,60.6982,57.9913,60.3553,2882318.0
2021-05-09,58.9074,60.6982,57.9913,60.3553,2882318.0
2021-05-10,61.8318,63.1273,60.7744,60.9459,3576574.0
2021-05-11,59.679,62.2224,59.3036,61.2888,3157826.0
2021-05-12,61.2793,61.7937,57.5357,57.9643,3339740.0
2021-05-13,57.9929,61.3174,57.7548,60.6506,3144776.0
2021-05-14,60.3839,61.1554,59.7361,60.7363,3472722.0
2021-05-15,60.3839,61.1554,59.7361,60.7363,3472722.0
2021-05-16,60.3839,61.1554,59.7361,60.7363,3472722.0
2021-05-17,60.3744,61.6984,60.3553,61.4794,2917225.0
2021-05-18,61.317,61.8318,60.2029,60.2886,1884713.0
2021-05-19,58.3454,59.3837,57.0784,59.2598,2622293.0
2021-05-20,59.1551,59.2503,57.65,59.0122,2605094.0
2021-05-21,59.3646,60.041,58.4025,58.6216,2222670.0
2021-05-22,59.3646,60.041,58.4025,58.6216,2222670.0
2021-05-23,59.3646,60.041,58.4025,58.6216,2222670.0
2021-05-24,58.6121,59.4408,58.1263,59.117,2207675.0
2021-05-25,59.3265,59.4885,57.2118,57.3261,2829299.0
2021-05-26,57.3261,58.2977,56.6498,58.0405,2453983.0
2021-05-27,59.5456,59.9457,58.755,59.0217,3964669.0
2021-05-28,59.0122,59.6314,58.012,59.4694,1962622.0
2021-05-29,59.0122,59.6314,58.012,59.4694,1962622.0
2021-05-30,59.0122,59.6314,58.012,59.4694,1962622.0
2021-05-31,59.0122,59.6314,58.012,59.4694,1962622.0
2021-06-01,62.3938,62.5558,60.1743,61.4413,2692877.0
2021-06-02,61.4413,61.4413,60.1172,60.7268,2042625.0
2021-06-03,60.0314,61.6222,59.3361,61.1745,2017599.0
2021-06-04,61.8318,62.2319,61.0412,61.7842,1278756.0
2021-06-05,61.8318,62.2319,61.0412,61.7842,1278756.0
2021-06-06,61.8318,62.2319,61.0412,61.7842,1278756.0
2021-06-07,61.6699,62.0226,59.8981,61.146,2076711.0
2021-06-08,61.2793,63.5655,60.6125,63.3559,2784125.0
2021-06-09,63.0844,63.7084,61.4127,61.4508,3258192.0
2021-06-10,62.6034,62.7518,60.8889,61.3079,1772854.0
2021-06-11,62.07,62.6701,61.146,61.9271,1526613.0
2021-06-12,62.07,62.6701,61.146,61.9271,1526613.0
2021-06-13,62.07,62.6701,61.146,61.9271,1526613.0
2021-06-14,61.6318,61.7366,59.9267,60.1362,2109846.0
2021-06-15,59.86,60.3553,58.4597,60.1838,2200212.0
2021-06-16,59.9648,59.9648,57.5547,59.2598,2772541.0
2021-06-17,59.5742,59.8219,55.1066,56.3259,3091288.0
2021-06-18,55.259,56.5831,54.8685,55.0876,3604157.0
2021-06-19,55.259,56.5831,54.8685,55.0876,3604157.0
2021-06-20,55.259,56.5831,54.8685,55.0876,3604157.0
2021-06-21,56.1449,57.5643,55.6972,57.1928,2151265.0
2021-06-22,57.1642,57.7704,56.3926,57.288,1434598.0
2021-06-23,58.2909,58.6502,56.6593,56.8594,1892684.0
2021-06-24,57.2309,58.4883,56.3259,58.0882,1975688.0
2021-06-25,58.1453,58.2215,57.1928,57.3833,2771884.0
2021-06-26,58.1453,58.2215,57.1928,57.3833,2771884.0
2021-06-27,58.1453,58.2215,57.1928,57.3833,2771884.0
2021-06-28,57.9929,58.031,55.44,55.8496,2200630.0
2021-06-29,56.1941,57.2849,55.8305,56.2132,1692327.0
2021-06-30,56.0984,57.3345,56.0219,57.0265,1647258.0
2021-07-01,57.8207,58.7201,57.0265,58.28,1875674.0
2021-07-02,58.4044,58.988,57.6198,58.0982,1441102.0
2021-07-03,58.4044,58.988,57.6198,58.0982,1441102.0
2021-07-04,58.4044,58.988,57.6198,58.0982,1441102.0
2021-07-05,58.4044,58.988,57.6198,58.0982,1441102.0
2021-07-06,58.4044,58.4378,55.1607,55.7061,2368887.0
2021-07-07,56.8639,59.0741,56.5577,58.5766,2857751.0
2021-07-08,56.7264,58.0838,55.8209,57.371,1781249.0
2021-07-09,58.6053,59.7726,58.0599,58.8445,1873494.0
2021-07-10,58.6053,59.7726,58.0599,58.8445,1873494.0
2021-07-11,58.6053,59.7726,58.0599,58.8445,1873494.0
2021-07-12,58.2704,60.452,57.8016,60.1362,1879971.0
2021-07-13,59.9353,60.031,58.3469,58.5287,1104796.0
2021-07-14,59.4616,59.8779,58.1125,58.5574,1110007.0
2021-07-15,58.0408,60.2589,58.0216,58.9593,1577597.0
2021-07-16,59.122,59.3468,57.1701,57.2944,1843933.0
2021-07-17,59.122,59.3468,57.1701,57.2944,1843933.0
2021-07-18,59.122,59.3468,57.1701,57.2944,1843933.0
2021-07-19,55.4956,56.0027,54.1475,55.3904,2733610.0
2021-07-20,53.7925,57.0839,52.5295,56.5577,3345393.0
2021-07-21,57.3997,58.0886,56.6247,56.883,1753371.0
2021-07-22,56.8065,57.007,55.5052,56.596,2019491.0
2021-07-23,57.0648,57.3231,55.7587,56.529,2006746.0
2021-07-24,57.0648,57.3231,55.7587,56.529,2006746.0
2021-07-25,57.0648,57.3231,55.7587,56.529,2006746.0
2021-07-26,56.7778,58.5431,56.462,58.4235,2428705.0
2021-07-27,57.6867,59.0072,56.4907,58.4522,1859403.0
2021-07-28,58.9306,59.0741,56.7682,58.6149,1613744.0
2021-07-29,59.6387,62.4996,59.543,61.8585,4044878.0
2021-07-30,61.4279,62.891,61.0548,61.6671,1971168.0
2021-07-31,61.4279,62.891,61.0548,61.6671,1971168.0
2021-08-01,61.4279,62.891,61.0548,61.6671,1971168.0
2021-08-02,62.1407,62.8823,60.1171,60.1936,2029772.0
2021-08-03,60.4137,62.0594,59.6291,61.8585,1900859.0
2021-08-04,61.294,61.8298,60.2271,60.251,1447171.0
2021-08-05,60.184,60.9399,58.7775,58.9593,2082486.0
2021-08-06,59.8396,60.6808,59.0359,60.1266,1441922.0
2021-08-07,59.8396,60.6808,59.0359,60.1266,1441922.0
2021-08-08,59.8396,60.6808,59.0359,60.1266,1441922.0
2021-08-09,59.763,61.6432,59.342,61.6193,1635861.0
2021-08-10,61.8968,65.6666,61.8011,65.3413,3360932.0
2021-08-11,66.6631,68.4892,65.2456,68.4318,3334476.0
2021-08-12,67.9854,70.0584,66.9201,69.7905,2707066.0
2021-08-13,69.7044,71.1588,69.2069,69.9628,2018806.0
2021-08-14,69.7044,71.1588,69.2069,69.9628,2018806.0
2021-08-15,69.7044,71.1588,69.2069,69.9628,2018806.0
2021-08-16,68.0874,68.872,66.3555,68.5754,1821763.0
2021-08-17,68.03,68.2309,64.5089,65.8963,2227284.0
2021-08-18,65.2265,67.7142,64.9681,66.2503,1570186.0
2021-08-19,64.0645,64.5759,62.4711,64.2601,2341325.0
2021-08-20,64.595,65.3508,63.2366,64.0879,1257928.0
2021-08-21,64.595,65.3508,63.2366,64.0879,1257928.0
2021-08-22,64.595,65.3508,63.2366,64.0879,1257928.0
2021-08-23,65.1117,66.7,64.7481,65.9824,1606738.0
2021-08-24,67.4559,68.5562,66.9966,68.1161,1372252.0
2021-08-25,67.8769,68.9885,67.2454,67.4559,1143274.0
2021-08-26,67.3793,67.9056,66.0398,66.145,1626778.0
2021-08-27,66.7574,68.3936,66.6678,67.8482,1642332.0
2021-08-28,66.7574,68.3936,66.6678,67.8482,1642332.0
2021-08-29,66.7574,68.3936,66.6678,67.8482,1642332.0
2021-08-30,68.1735,68.4299,67.1784,67.2071,1306947.0
2021-08-31,67.188,67.255,64.04,64.5759,3256736.0
2021-09-01,64.3654,64.7385,62.2125,64.1453,2192144.0
2021-09-02,64.4467,64.949,63.8391,64.5089,1808839.0
2021-09-03,64.7576,64.9538,63.6095,63.8869,1237118.0
2021-09-04,64.7576,64.9538,63.6095,63.8869,1237118.0
2021-09-05,64.7576,64.9538,63.6095,63.8869,1237118.0
2021-09-06,64.7576,64.9538,63.6095,63.8869,1237118.0
2021-09-07,63.6382,64.2123,63.0159,63.5999,1764002.0
2021-09-08,63.2746,63.5138,61.868,63.0162,1304973.0
2021-09-09,62.8823,63.8582,62.1742,63.1023,1708931.0
2021-09-10,63.619,65.2361,62.8249,62.9588,1662295.0
2021-09-11,63.619,65.2361,62.8249,62.9588,1662295.0
2021-09-12,63.619,65.2361,62.8249,62.9588,1662295.0
2021-09-13,63.9922,63.9922,59.8205,61.1122,2346725.0
2021-09-14,61.447,61.447,59.2272,59.2942,1657800.0
2021-09-15,61.3322,62.313,60.6242,62.2316,2571785.0
2021-09-16,61.1313,62.2986,60.428,60.9591,2109864.0
2021-09-17,60.2797,60.3945,58.8254,59.2751,5457044.0
2021-09-18,60.2797,60.3945,58.8254,59.2751,5457044.0
2021-09-19,60.2797,60.3945,58.8254,59.2751,5457044.0
2021-09-20,55.6966,56.6342,54.424,55.6104,4300876.0
2021-09-21,56.0984,56.2993,53.4576,55.2564,3216932.0
2021-09-22,56.6247,57.7729,55.6296,55.6774,2376262.0
2021-09-23,56.3185,57.8398,55.974,56.6151,2412311.0
2021-09-24,56.4524,58.0838,56.3233,57.2562,1817677.0
2021-09-25,56.4524,58.0838,56.3233,57.2562,1817677.0
2021-09-26,56.4524,58.0838,56.3233,57.2562,1817677.0
2021-09-27,57.4954,59.1985,57.4954,59.122,1869675.0
2021-09-28,58.6244,59.7343,57.4284,59.1698,1800792.0
2021-09-29,59.8232,60.3516,57.1712,57.2192,1750162.0
2021-09-30,57.7285,58.3531,56.047,56.1911,1819223.0
2021-10-01,56.0662,56.4121,54.3174,56.0086,1601558.0
2021-10-02,56.0662,56.4121,54.3174,56.0086,1601558.0
2021-10-03,56.0662,56.4121,54.3174,56.0086,1601558.0
2021-10-04,56.0374,57.4114,55.9509,56.2199,1911885.0
2021-10-05,56.0566,57.5459,55.5377,57.0271,1847556.0
2021-10-06,56.095,56.6523,54.7883,55.2879,1750984.0
2021-10-07,56.4794,58.1513,56.2103,57.1135,1564381.0
2021-10-08,57.2769,57.863,56.6187,56.7772,1619711.0
2021-10-09,57.2769,57.863,56.6187,56.7772,1619711.0
2021-10-10,57.2769,57.863,56.6187,56.7772,1619711.0
2021-10-11,58.4107,59.8232,58.2762,58.3434,1800722.0
2021-10-12,58.3819,59.3235,58.0456,59.2274,1765920.0
2021-10-13,59.1698,59.6887,57.7958,58.6413,1279837.0
2021-10-14,59.7847,60.3036,59.093,59.2563,1577917.0
2021-10-15,60.4862,60.8321,59.4004,59.458,1884135.0
2021-10-16,60.4862,60.8321,59.4004,59.458,1884135.0
2021-10-17,60.4862,60.8321,59.4004,59.458,1884135.0
2021-10-18,57.1039,60.1451,56.9909,59.9769,2941598.0
2021-10-19,59.9289,62.0235,58.3531,61.0146,4485985.0
2021-10-20,60.9186,63.6282,60.7446,62.5136,2547799.0
2021-10-21,61.2741,61.4855,59.141,60.6015,2378081.0
2021-10-22,61.4855,61.9275,60.0922,61.0146,1397231.0
2021-10-23,61.4855,61.9275,60.0922,61.0146,1397231.0
2021-10-24,61.4855,61.9275,60.0922,61.0146,1397231.0
2021-10-25,61.8602,65.0695,61.3798,64.4641,2539847.0
2021-10-26,64.6563,66.2129,63.5417,64.6467,1915235.0
2021-10-27,63.7723,65.0982,61.9851,62.0332,1855283.0
2021-10-28,62.5616,63.6762,62.3598,62.9268,1361615.0
2021-10-29,63.4841,65.0118,63.167,63.4937,1914981.0
2021-10-30,63.4841,65.0118,63.167,63.4937,1914981.0
2021-10-31,63.4841,65.0118,63.167,63.4937,1914981.0
2021-11-01,64.3392,64.368,61.2164,61.6969,2360836.0
2021-11-02,61.3029,61.3029,59.7943,60.2844,1936062.0
2021-11-03,60.563,61.5191,60.0538,61.1107,1410698.0
2021-11-04,61.5047,63.1766,61.4107,61.7641,1301436.0
2021-11-05,62.2734,63.4744,61.8986,62.4944,1618061.0
2021-11-06,62.2734,63.4744,61.8986,62.4944,1618061.0
2021-11-07,62.2734,63.4744,61.8986,62.4944,1618061.0
2021-11-08,64.8581,65.7901,63.657,64.2431,1657564.0
2021-11-09,63.6666,64.5698,62.3214,63.1574,1552904.0
2021-11-10,62.773,63.6231,61.6584,62.1581,1265754.0
2021-11-11,63.2054,65.1175,62.7922,63.657,1577781.0
2021-11-12,63.1593,64.3487,63.1593,63.5705,1010376.0
2021-11-13,63.1593,64.3487,63.1593,63.5705,1010376.0
2021-11-14,63.1593,64.3487,63.1593,63.5705,1010376.0
2021-11-15,63.4264,63.4648,61.7929,62.9171,1649882.0
2021-11-16,62.9171,63.3399,61.1588,62.8018,1612522.0
2021-11-17,61.8025,62.6481,60.4862,60.4958,2014380.0
2021-11-18,60.1499,61.4566,60.0625,61.1203,1189526.0
2021-11-19,60.5342,61.62,60.158,60.6399,1441128.0
2021-11-20,60.5342,61.62,60.158,60.6399,1441128.0
2021-11-21,60.5342,61.62,60.158,60.6399,1441128.0
2021-11-22,61.5623,66.3186,61.4566,64.4065,2453557.0
2021-11-23,65.0406,65.9535,63.7051,64.8485,1717214.0
2021-11-24,64.4161,65.0022,62.5424,62.6001,1374423.0
2021-11-25,64.4161,65.0022,62.5424,62.6001,1374423.0
2021-11-26,60.0538,62.0428,58.5068,61.0243,1577977.0
2021-11-27,60.0538,62.0428,58.5068,61.0243,1577977.0
2021-11-28,60.0538,62.0428,58.5068,61.0243,1577977.0
2021-11-29,61.0723,61.8429,58.7278,58.9968,1774156.0
2021-11-30,58.6125,59.064,57.0751,57.4595,3431054.0
2021-12-01,59.189,60.0298,56.7484,56.7772,1990518.0
2021-12-02,57.5459,58.5452,56.6139,57.2673,1736744.0
2021-12-03,57.6036,59.0545,56.5851,57.0463,1721137.0
2021-12-04,57.6036,59.0545,56.5851,57.0463,1721137.0
2021-12-05,57.6036,59.0545,56.5851,57.0463,1721137.0
2021-12-06,57.4595,58.7086,57.2262,57.6516,1671012.0
2021-12-07,59.0161,60.9186,58.5933,59.7559,2075918.0
2021-12-08,59.9961,60.2171,58.4491,58.8527,1392805.0
2021-12-09,58.0264,58.8239,57.2625,58.6701,1466330.0
2021-12-10,59.2178,59.4196,56.9502,57.7189,1686606.0
2021-12-11,59.2178,59.4196,56.9502,57.7189,1686606.0
2021-12-12,59.2178,59.4196,56.9502,57.7189,1686606.0
2021-12-13,58.0071,58.2378,56.1046,57.4595,1792487.0
2021-12-14,57.5844,60.1306,57.373,58.9776,2515612.0
2021-12-15,57.9783,57.9783,54.6922,56.5178,2498241.0
2021-12-16,57.2673,60.6399,57.2,59.9577,2467279.0
2021-12-17,59.3427,61.3413,58.2378,59.9,5060796.0
2021-12-18,59.3427,61.3413,58.2378,59.9,5060796.0
2021-12-19,59.3427,61.3413,58.2378,59.9,5060796.0
2021-12-20,58.4876,58.9248,56.6043,56.9982,1993559.0
2021-12-21,57.9783,58.9776,57.5075,58.6894,1213428.0
2021-12-22,58.747,59.6502,58.3242,59.0449,1037838.0
2021-12-23,59.4908,59.4908,58.3723,59.237,1034096.0
2021-12-24,59.4908,59.4908,58.3723,59.237,1034096.0
2021-12-25,59.4908,59.4908,58.3723,59.237,1034096.0
2021-12-26,59.4908,59.4908,58.3723,59.237,1034096.0
2021-12-27,59.458,60.3228,58.7038,60.2844,680428.0
2021-12-28,59.458,60.4477,59.0689,59.8616,815407.0
2021-12-29,59.8616,60.3709,59.1698,59.9289,1183734.0
2021-12-30,60.1219,60.7394,59.6298,59.707,651095.0
2021-12-31,59.9482,60.064,59.321,59.8903,645046.0
2022-01-01,59.9482,60.064,59.321,59.8903,645046.0
2022-01-02,59.9482,60.064,59.321,59.8903,645046.0
2022-01-03,60.1412,60.9903,59.1618,59.4947,1580676.0
2022-01-04,60.1122,61.5692,59.8324,61.2894,1721378.0
2022-01-05,61.9262,65.7761,61.5981,63.6437,2296844.0
2022-01-06,64.541,64.5727,61.4341,61.8008,1572976.0
2022-01-07,62.1385,62.6306,59.2921,60.1219,1944025.0
2022-01-08,62.1385,62.6306,59.2921,60.1219,1944025.0
2022-01-09,62.1385,62.6306,59.2921,60.1219,1944025.0
2022-01-10,60.6333,61.0578,57.6132,58.4623,2027895.0
2022-01-11,57.0149,58.8482,56.1369,58.8289,1995224.0
2022-01-12,60.0254,61.5981,59.8228,61.3666,1713908.0
2022-01-13,61.0964,61.9455,60.1605,60.614,1364053.0
2022-01-14,60.228,60.8358,59.321,60.0254,1285000.0
2022-01-15,60.228,60.8358,59.321,60.0254,1285000.0
2022-01-16,60.228,60.8358,59.321,60.0254,1285000.0
2022-01-17,60.228,60.8358,59.321,60.0254,1285000.0
2022-01-18,59.4561,59.5236,57.6035,57.7965,1481459.0
2022-01-19,59.3403,60.1508,56.465,56.8895,1986168.0
2022-01-20,57.4404,59.4899,54.9211,54.9597,3288585.0
2022-01-21,54.3519,54.3519,50.4923,50.6081,4178324.0
2022-01-22,54.3519,54.3519,50.4923,50.6081,4178324.0
2022-01-23,54.3519,54.3519,50.4923,50.6081,4178324.0
2022-01-24,49.131,53.1264,48.7652,52.7791,5800213.0
2022-01-25,49.6722,53.4835,49.6288,52.2195,5980110.0
2022-01-26,53.3001,53.6787,50.4248,51.2546,3589288.0
2022-01-27,52.4028,54.5159,52.1037,52.4317,3554280.0
2022-01-28,52.5282,53.001,50.9698,52.9914,2155554.0
2022-01-29,52.5282,53.001,50.9698,52.9914,2155554.0
2022-01-30,52.5282,53.001,50.9698,52.9914,2155554.0
2022-01-31,52.5861,54.5738,52.5379,53.5703,2874427.0
2022-02-01,54.6413,55.8474,54.4677,55.5869,2213990.0
2022-02-02,55.4615,57.7452,54.5159,57.0921,2097815.0
2022-02-03,56.4167,58.3754,55.7992,56.8027,1932969.0
2022-02-04,56.3492,57.7097,56.1948,56.8702,1342922.0
2022-02-05,56.3492,57.7097,56.1948,56.8702,1342922.0
2022-02-06,56.3492,57.7097,56.1948,56.8702,1342922.0
2022-02-07,57.5263,57.7579,54.8633,56.2816,1596543.0
2022-02-08,56.9185,58.993,56.494,58.4719,2545006.0
2022-02-09,58.6263,60.5754,58.0088,60.3534,1790494.0
2022-02-10,59.5333,60.7008,58.8048,59.1859,1904777.0
2022-02-11,58.6649,59.9578,57.8447,58.5781,2474407.0
2022-02-12,58.6649,59.9578,57.8447,58.5781,2474407.0
2022-02-13,58.6649,59.9578,57.8447,58.5781,2474407.0
2022-02-14,58.6745,59.7552,58.1342,59.4464,2237568.0
2022-02-15,59.4754,61.878,58.2307,61.5402,2147367.0
2022-02-16,61.5402,63.3928,61.0868,62.0323,1752408.0
2022-02-17,61.5692,62.2808,60.7394,61.0192,1328014.0
2022-02-18,61.3859,62.5341,61.1253,61.7043,1951138.0
2022-02-19,61.3859,62.5341,61.1253,61.7043,1951138.0
2022-02-20,61.3859,62.5341,61.1253,61.7043,1951138.0
2022-02-21,61.3859,62.5341,61.1253,61.7043,1951138.0
2022-02-22,61.9744,63.1419,60.6477,60.8262,2124753.0
2022-02-23,61.0096,62.013,59.8171,59.9771,1627122.0
2022-02-24,58.0667,61.2315,56.9667,61.0385,2504551.0
2022-02-25,61.3955,66.7024,61.2122,66.5866,2896477.0
2022-02-26,61.3955,66.7024,61.2122,66.5866,2896477.0
2022-02-27,61.3955,66.7024,61.2122,66.5866,2896477.0
2022-02-28,65.3322,69.4137,65.1972,68.1014,4829917.0
2022-03-01,69.4716,72.7618,67.7541,69.6356,3488845.0
2022-03-02,70.8321,73.0899,69.4909,72.5882,2633825.0
2022-03-03,73.0706,74.6916,72.0189,74.3828,3043741.0
2022-03-04,73.0609,74.846,72.4917,74.6627,2338438.0
2022-03-05,73.0609,74.846,72.4917,74.6627,2338438.0
2022-03-06,73.0609,74.846,72.4917,74.6627,2338438.0
2022-03-07,74.4311,74.7398,69.2593,69.8382,3616935.0
2022-03-08,69.1242,69.8624,66.3936,67.5129,2732335.0
2022-03-09,67.7927,70.7163,67.5901,69.4233,2111775.0
2022-03-10,69.3847,71.2518,68.6418,69.8479,2306648.0
2022-03-11,69.8382,71.7873,69.0856,69.5874,2302549.0
2022-03-12,69.8382,71.7873,69.0856,69.5874,2302549.0
2022-03-13,69.8382,71.7873,69.0856,69.5874,2302549.0
2022-03-14,69.3751,69.7418,67.0015,68.9795,2421706.0
2022-03-15,68.3716,70.6487,67.0883,70.5426,2046596.0
2022-03-16,71.6329,73.3842,69.6646,72.3759,2765844.0
2022-03-17,73.5241,78.3775,72.5013,78.2134,3773280.0
2022-03-18,76.8819,81.4072,76.2451,81.2528,7039919.0
2022-03-19,76.8819,81.4072,76.2451,81.2528,7039919.0
2022-03-20,76.8819,81.4072,76.2451,81.2528,7039919.0
2022-03-21,82.5457,84.2439,80.1721,82.1887,2830957.0
2022-03-22,82.9896,83.9159,80.2107,81.2432,2058511.0
2022-03-23,81.1177,83.0957,80.4713,82.4589,2040883.0
2022-03-24,82.951,85.5658,82.951,85.5465,2064645.0
2022-03-25,84.8808,86.5404,83.665,86.3474,1761599.0
2022-03-26,84.8808,86.5404,83.665,86.3474,1761599.0
2022-03-27,84.8808,86.5404,83.665,86.3474,1761599.0
2022-03-28,85.286,85.5658,82.6808,84.1089,1680597.0
2022-03-29,81.6484,82.1501,78.4163,81.2046,2818433.0
2022-03-30,82.8515,83.6168,80.4392,81.0302,1817201.0
2022-03-31,81.6115,83.52,80.6136,80.8267,2172929.0
2022-04-01,82.3381,83.5975,81.0786,82.3381,2030642.0
2022-04-02,82.3381,83.5975,81.0786,82.3381,2030642.0
2022-04-03,82.3381,83.5975,81.0786,82.3381,2030642.0
2022-04-04,81.8924,82.5318,80.2551,80.9914,1630704.0
2022-04-05,81.0205,82.4349,79.4995,79.9645,1589321.0
2022-04-06,79.9645,80.9139,77.2034,79.6061,2276827.0
2022-04-07,78.9763,81.5049,78.3563,81.0302,1348183.0
2022-04-08,81.5436,82.0474,80.2279,80.6039,1452452.0
2022-04-09,81.5436,82.0474,80.2279,80.6039,1452452.0
2022-04-10,81.5436,82.0474,80.2279,80.6039,1452452.0
2022-04-11,80.6427,82.3042,79.8725,81.0399,1471818.0
2022-04-12,82.3574,84.7988,81.4758,81.999,1976524.0
2022-04-13,82.774,84.6832,81.5586,84.6147,1232476.0
2022-04-14,84.6341,86.3343,84.6147,85.5642,1657503.0
2022-04-15,84.6341,86.3343,84.6147,85.5642,1657503.0
2022-04-16,84.6341,86.3343,84.6147,85.5642,1657503.0
2022-04-17,84.6341,86.3343,84.6147,85.5642,1657503.0
2022-04-18,85.5932,88.9259,85.5773,87.6858,1686292.0
2022-04-19,87.9861,89.2746,86.3888,89.11,2125030.0
2022-04-20,88.8968,90.2531,87.618,88.6352,1859527.0
2022-04-21,90.4469,97.2382,89.4829,90.3306,4200076.0
2022-04-22,90.476,92.8883,86.252,86.8139,2645530.0
2022-04-23,90.476,92.8883,86.252,86.8139,2645530.0
2022-04-24,90.476,92.8883,86.252,86.8139,2645530.0
2022-04-25,84.2853,87.3274,82.0862,86.5426,2766610.0
2022-04-26,86.1164,87.0658,84.6632,84.8085,2182698.0
2022-04-27,87.2983,87.5793,84.6341,85.3704,2442900.0
2022-04-28,85.8935,87.1433,83.7913,86.8527,2573016.0
2022-04-29,87.1239,88.984,82.7256,83.0743,2543968.0
2022-04-30,87.1239,88.984,82.7256,83.0743,2543968.0
2022-05-01,87.1239,88.984,82.7256,83.0743,2543968.0
2022-05-02,82.5996,82.9193,78.1148,81.0205,3195063.0
2022-05-03,80.9333,83.9752,79.548,83.6653,2520457.0
2022-05-04,83.7089,86.7364,81.2336,86.717,2301235.0
2022-05-05,86.097,86.9253,77.9882,78.8698,2777604.0
2022-05-06,78.4822,78.7244,75.1157,77.1744,2459151.0
2022-05-07,78.4822,78.7244,75.1157,77.1744,2459151.0
2022-05-08,78.4822,78.7244,75.1157,77.1744,2459151.0
2022-05-09,75.1786,76.5156,73.7061,74.8105,3184042.0
2022-05-10,75.9537,76.4671,73.4833,74.6458,2437320.0
2022-05-11,75.1108,76.6124,72.7567,73.0182,2028902.0
2022-05-12,71.6039,74.3745,71.0322,72.4079,2197547.0
2022-05-13,73.3379,75.4984,71.5747,71.8169,2355751.0
2022-05-14,73.3379,75.4984,71.5747,71.8169,2355751.0
2022-05-15,73.3379,75.4984,71.5747,71.8169,2355751.0
2022-05-16,72.8729,74.0306,71.1581,72.7663,2013570.0
2022-05-17,74.9752,76.1668,73.7255,76.0021,2128123.0
2022-05-18,74.8783,76.0021,73.086,73.522,2221445.0
2022-05-19,73.2604,74.9365,72.3601,73.3864,2066315.0
2022-05-20,74.6749,75.479,71.8654,73.5414,2356942.0
2022-05-21,74.6749,75.479,71.8654,73.5414,2356942.0
2022-05-22,74.6749,75.479,71.8654,73.5414,2356942.0
2022-05-23,75.2852,76.4768,73.6673,75.6921,1517265.0
2022-05-24,74.173,76.1087,73.6722,75.663,1657843.0
2022-05-25,74.4811,78.5113,73.7061,78.1238,2063506.0
2022-05-26,78.1335,82.2412,78.1335,81.7568,1495407.0
2022-05-27,82.2121,85.2154,82.1637,85.0507,1675648.0
2022-05-28,82.2121,85.2154,82.1637,85.0507,1675648.0
2022-05-29,82.2121,85.2154,82.1637,85.0507,1675648.0
2022-05-30,82.2121,85.2154,82.1637,85.0507,1675648.0
2022-05-31,82.9484,84.4985,81.1853,82.7159,5473547.0
2022-06-01,82.5221,83.1325,79.0054,81.3499,2425227.0
2022-06-02,82.5996,84.2272,81.2046,82.3284,1418994.0
2022-06-03,81.3305,81.8973,80.1825,80.352,1382742.0
2022-06-04,81.3305,81.8973,80.1825,80.352,1382742.0
2022-06-05,81.3305,81.8973,80.1825,80.352,1382742.0
2022-06-06,81.2724,81.2918,79.3832,79.7901,1355582.0
2022-06-07,79.451,83.2681,79.3735,83.1422,1601691.0
2022-06-08,81.4565,82.8515,78.0366,78.8116,1816718.0
2022-06-09,78.3079,78.4144,74.2996,74.3939,2173595.0
2022-06-10,72.6598,74.0936,71.7394,71.8169,1657764.0
2022-06-11,72.6598,74.0936,71.7394,71.8169,1657764.0
2022-06-12,72.6598,74.0936,71.7394,71.8169,1657764.0
2022-06-13,69.3271,69.8115,67.2083,68.3777,2300047.0
2022-06-14,68.3099,69.734,67.4331,68.804,1939580.0
2022-06-15,70.17,72.4176,68.5618,69.8018,2770099.0
2022-06-16,68.1258,69.8115,67.0601,67.6898,3019667.0
2022-06-17,68.9783,70.4315,67.2733,69.6178,7480100.0
2022-06-18,68.9783,70.4315,67.2733,69.6178,7480100.0
2022-06-19,68.9783,70.4315,67.2733,69.6178,7480100.0
2022-06-20,68.9783,70.4315,67.2733,69.6178,7480100.0
2022-06-21,71.7104,72.8438,68.368,68.523,2630779.0
2022-06-22,65.946,66.7114,64.8416,65.2969,2195396.0
2022-06-23,65.6941,65.917,62.3663,63.9212,1844001.0
2022-06-24,64.9966,66.9536,64.425,66.7404,2643387.0
2022-06-25,64.9966,66.9536,64.425,66.7404,2643387.0
2022-06-26,64.9966,66.9536,64.425,66.7404,2643387.0
2022-06-27,67.8158,68.4164,66.2027,67.1279,1309944.0
2022-06-28,67.4961,68.2421,64.9482,65.2582,1639757.0
2022-06-29,65.5308,66.2124,63.7197,65.0731,1288739.0
2022-06-30,63.7781,65.4772,62.746,64.411,1633593.0
2022-07-01,63.5736,65.4334,62.4733,64.4889,1591430.0
2022-07-02,63.5736,65.4334,62.4733,64.4889,1591430.0
2022-07-03,63.5736,65.4334,62.4733,64.4889,1591430.0
2022-07-04,63.5736,65.4334,62.4733,64.4889,1591430.0
2022-07-05,62.2494,62.8336,61.1296,62.8044,1755980.0
