,MKC US Equity,MKC US Equity,MKC US Equity,MKC US Equity,MKC US Equity
2022-05-13,94.206,96.2406,93.6781,96.231,945926.0
2022-05-14,94.206,96.2406,93.6781,96.231,945926.0
2022-05-15,94.206,96.2406,93.6781,96.231,945926.0
2022-05-16,96.2694,97.3155,96.0007,96.874,707922.0
2022-05-17,96.6629,96.9604,94.0531,96.9412,1050111.0
2022-05-18,96.087,96.3702,87.6319,87.9582,1926577.0
2022-05-19,87.2576,87.5263,85.127,85.8372,2163925.0
2022-05-20,86.605,86.9409,84.7144,86.6818,1291334.0
2022-05-21,86.605,86.9409,84.7144,86.6818,1291334.0
2022-05-22,86.605,86.9409,84.7144,86.6818,1291334.0
2022-05-23,87.5551,88.3517,86.7874,87.9294,1360234.0
2022-05-24,87.9582,90.0984,87.9582,89.9352,1084793.0
2022-05-25,89.8585,90.1464,88.5916,89.6473,1558994.0
2022-05-26,89.8873,90.7117,88.1981,88.2557,1268144.0
2022-05-27,88.2173,89.2538,88.2173,89.1963,1548825.0
2022-05-28,88.2173,89.2538,88.2173,89.1963,1548825.0
2022-05-29,88.2173,89.2538,88.2173,89.1963,1548825.0
2022-05-30,88.2173,89.2538,88.2173,89.1963,1548825.0
2022-05-31,89.2538,89.6185,87.2768,88.9851,3659976.0
2022-06-01,88.7932,88.9755,86.1252,87.0657,1367942.0
2022-06-02,87.2192,87.8315,85.127,87.4112,921308.0
2022-06-03,86.8929,87.5455,85.4246,86.2307,905058.0
2022-06-04,86.8929,87.5455,85.4246,86.2307,905058.0
2022-06-05,86.8929,87.5455,85.4246,86.2307,905058.0
2022-06-06,86.7586,86.8353,85.5781,86.1156,784615.0
2022-06-07,85.2422,86.1444,84.7144,86.0388,846791.0
2022-06-08,85.7413,86.7538,85.4438,85.8564,703836.0
2022-06-09,85.9812,86.7394,83.8122,83.841,842368.0
2022-06-10,82.8813,85.127,82.6606,84.4361,1049821.0
2022-06-11,82.8813,85.127,82.6606,84.4361,1049821.0
2022-06-12,82.8813,85.127,82.6606,84.4361,1049821.0
2022-06-13,83.5627,84.1865,82.9389,83.2364,1156982.0
2022-06-14,83.3708,83.5243,79.7143,80.4244,1639117.0
2022-06-15,80.8755,82.3439,79.9974,80.3572,1433922.0
2022-06-16,79.052,79.9734,78.3034,79.5223,1431956.0
2022-06-17,79.5319,80.1941,78.4282,79.2152,2068864.0
2022-06-18,79.5319,80.1941,78.4282,79.2152,2068864.0
2022-06-19,79.5319,80.1941,78.4282,79.2152,2068864.0
2022-06-20,79.5319,80.1941,78.4282,79.2152,2068864.0
2022-06-21,79.4743,80.9523,79.2824,80.2037,1212543.0
2022-06-22,79.8294,80.5396,78.7065,80.0885,1078397.0
2022-06-23,80.6068,82.2575,80.6068,82.0559,956631.0
2022-06-24,82.5454,84.4169,82.3151,84.3017,1385143.0
2022-06-25,82.5454,84.4169,82.3151,84.3017,1385143.0
2022-06-26,82.5454,84.4169,82.3151,84.3017,1385143.0
2022-06-27,84.1865,84.8391,83.6971,84.3689,1278960.0
2022-06-28,84.3689,85.1558,83.2786,83.342,1255008.0
2022-06-29,82.0559,82.7373,79.3399,82.1807,2849808.0
2022-06-30,81.2594,82.2191,79.0232,79.8966,2099056.0
2022-07-01,79.8678,80.1269,78.8841,79.3399,1510718.0
2022-07-02,79.8678,80.1269,78.8841,79.3399,1510718.0
2022-07-03,79.8678,80.1269,78.8841,79.3399,1510718.0
2022-07-04,79.8678,80.1269,78.8841,79.3399,1510718.0
2022-07-05,79.1096,80.9043,78.4474,80.7123,1708874.0
2022-07-06,80.0213,80.9331,79.8342,80.0693,1256390.0
2022-07-07,80.1461,80.5012,78.9753,79.3495,967694.0
2022-07-08,79.3495,80.1593,78.8675,79.1182,686899.0
2022-07-09,79.3495,80.1593,78.8675,79.1182,686899.0
2022-07-10,79.3495,80.1593,78.8675,79.1182,686899.0
2022-07-11,79.2049,80.087,79.0844,79.3688,890667.0
2022-07-12,79.3592,80.463,78.9736,79.3013,842744.0
2022-07-13,79.0507,80.5546,78.6072,80.1304,1070492.0
2022-07-14,79.0507,80.0726,78.8386,79.4652,1044192.0
2022-07-15,79.9376,79.9376,78.5494,78.8,1299925.0
2022-07-16,79.9376,79.9376,78.5494,78.8,1299925.0
2022-07-17,79.9376,79.9376,78.5494,78.8,1299925.0
2022-07-18,78.7422,78.9736,77.9806,78.0385,1382968.0
2022-07-19,78.4915,79.2049,78.2216,79.0121,1307584.0
2022-07-20,79.3977,79.5375,78.5879,79.0603,976239.0
2022-07-21,79.0796,80.0436,78.8627,80.0147,968531.0
2022-07-22,81.027,81.6921,80.41,81.0848,1212763.0
2022-07-23,81.027,81.6921,80.41,81.0848,1212763.0
2022-07-24,81.027,81.6921,80.41,81.0848,1212763.0
2022-07-25,80.9788,82.4152,80.786,81.5282,945987.0
2022-07-26,80.651,81.9235,80.0533,81.7982,919596.0
2022-07-27,81.6343,82.5308,80.4389,82.3284,942737.0
2022-07-28,82.367,84.4685,82.1163,84.3818,1182075.0
2022-07-29,83.8516,84.618,83.5334,84.2083,2344391.0
2022-07-30,83.8516,84.618,83.5334,84.2083,2344391.0
2022-07-31,83.8516,84.618,83.5334,84.2083,2344391.0
2022-08-01,83.7937,84.8349,83.7841,84.5746,1243019.0
2022-08-02,85.018,85.7411,84.0155,85.1916,1051982.0
2022-08-03,85.1627,85.3651,84.4975,85.2301,986539.0
2022-08-04,85.2109,85.7218,84.8349,85.1145,804280.0
2022-08-05,84.6806,85.1916,83.9191,85.153,810813.0
2022-08-06,84.6806,85.1916,83.9191,85.153,810813.0
2022-08-07,84.6806,85.1916,83.9191,85.153,810813.0
2022-08-08,85.6157,86.3677,85.4229,85.9724,844243.0
2022-08-09,86.7629,87.3944,86.2134,87.0714,749375.0
2022-08-10,87.7463,87.7655,86.0206,86.5798,796158.0
2022-08-11,86.9943,87.5535,86.2038,86.4063,865185.0
2022-08-12,86.9365,87.4571,86.1556,87.4088,801058.0
2022-08-13,86.9365,87.4571,86.1556,87.4088,801058.0
2022-08-14,86.9365,87.4571,86.1556,87.4088,801058.0
2022-08-15,87.4281,88.638,87.0618,88.5464,698458.0
2022-08-16,88.3343,89.6261,88.3343,89.1441,832030.0
2022-08-17,89.1248,89.655,88.9995,89.2502,1073221.0
2022-08-18,89.2887,89.655,88.1222,88.7585,759408.0
2022-08-19,88.7489,88.9127,87.9198,88.4789,1031256.0
2022-08-20,88.7489,88.9127,87.9198,88.4789,1031256.0
2022-08-21,88.7489,88.9127,87.9198,88.4789,1031256.0
2022-08-22,88.3729,88.3729,86.6376,87.0907,698272.0
2022-08-23,86.8979,86.8979,85.3844,85.8278,845088.0
2022-08-24,86.0978,86.146,85.2494,85.6254,834393.0
2022-08-25,85.6639,86.0688,85.0855,85.8375,612088.0
2022-08-26,85.7796,85.8471,83.3696,83.4852,752013.0
2022-08-27,85.7796,85.8471,83.3696,83.4852,752013.0
2022-08-28,85.7796,85.8471,83.3696,83.4852,752013.0
2022-08-29,82.9068,83.4178,82.1163,82.7815,1063582.0
2022-08-30,82.6851,82.8104,81.4318,81.7211,887752.0
2022-08-31,81.856,82.1741,80.9305,81.0462,1412229.0
2022-09-01,80.6606,81.9139,80.0436,81.7403,1081874.0
2022-09-02,82.1934,82.5357,79.6146,80.0629,987974.0
2022-09-03,82.1934,82.5357,79.6146,80.0629,987974.0
2022-09-04,82.1934,82.5357,79.6146,80.0629,987974.0
2022-09-05,82.1934,82.5357,79.6146,80.0629,987974.0
2022-09-06,80.2268,80.5112,78.882,79.2435,1065020.0
2022-09-07,79.3013,82.0103,79.229,81.9428,1130323.0
2022-09-08,76.1393,77.5902,74.8764,76.4478,3878057.0
2022-09-09,76.6502,77.9902,75.1319,77.0166,1890798.0
2022-09-10,76.6502,77.9902,75.1319,77.0166,1890798.0
2022-09-11,76.6502,77.9902,75.1319,77.0166,1890798.0
2022-09-12,77.1226,78.6362,76.8623,78.4819,1579265.0
2022-09-13,77.942,78.1927,76.4113,76.6213,1601471.0
2022-09-14,76.6502,77.1226,76.2068,76.5538,1574958.0
2022-09-15,76.4671,76.7563,75.6573,75.6862,1243573.0
2022-09-16,75.6573,76.3562,75.0114,76.2936,2166640.0
2022-09-17,75.6573,76.3562,75.0114,76.2936,2166640.0
2022-09-18,75.6573,76.3562,75.0114,76.2936,2166640.0
2022-09-19,76.4382,76.5346,75.2235,76.0236,1010561.0
2022-09-20,75.7344,75.9561,74.3655,74.5776,1178545.0
2022-09-21,74.9728,76.0525,74.5101,74.5197,1263935.0
2022-09-22,74.5101,74.7415,73.8642,73.9124,1010044.0
2022-09-23,73.334,73.5557,72.2639,73.2954,971711.0
2022-09-24,73.334,73.5557,72.2639,73.2954,971711.0
2022-09-25,73.334,73.5557,72.2639,73.2954,971711.0
2022-09-26,73.1797,73.4352,72.235,72.6495,1057202.0
2022-09-27,72.9291,73.7292,71.5119,71.7722,1195745.0
2022-09-28,72.1675,72.7845,71.2613,72.341,1333534.0
2022-09-29,72.2928,72.2928,70.331,70.866,1326796.0
2022-09-30,71.0299,71.2806,68.6295,68.7066,1612731.0
2022-10-01,71.0299,71.2806,68.6295,68.7066,1612731.0
2022-10-02,71.0299,71.2806,68.6295,68.7066,1612731.0
2022-10-03,69.4682,70.0753,68.6295,69.8056,1314121.0
2022-10-04,70.0755,71.859,69.9695,71.753,1444456.0
2022-10-05,71.1745,71.3095,69.179,70.6732,1859168.0
2022-10-06,71.4637,75.1656,69.6032,69.8249,2635091.0
2022-10-07,69.9411,71.7919,69.7183,71.1621,1986611.0
2022-10-08,69.9411,71.7919,69.7183,71.1621,1986611.0
2022-10-09,69.9411,71.7919,69.7183,71.1621,1986611.0
2022-10-10,71.6853,73.7783,71.5206,73.507,1962584.0
2022-10-11,73.381,74.5535,73.0322,73.4876,1916513.0
2022-10-12,73.7977,73.9915,72.1504,72.1698,1356134.0
2022-10-13,71.0942,73.0613,70.7551,72.5477,1492932.0
2022-10-14,72.8965,73.4682,71.07,71.259,1047361.0
2022-10-15,72.8965,73.4682,71.07,71.259,1047361.0
2022-10-16,72.8965,73.4682,71.07,71.259,1047361.0
2022-10-17,71.7725,72.2086,70.8471,71.3462,1102603.0
2022-10-18,72.3248,73.3229,71.8016,72.2958,1065613.0
2022-10-19,72.4799,73.3907,71.9179,72.3733,1112764.0
2022-10-20,72.2086,72.8093,70.4935,70.5322,1156707.0
2022-10-21,70.3287,71.6272,69.8346,71.5497,1114588.0
2022-10-22,70.3287,71.6272,69.8346,71.5497,1114588.0
2022-10-23,70.3287,71.6272,69.8346,71.5497,1114588.0
2022-10-24,72.1407,72.8965,71.2977,72.1892,938877.0
2022-10-25,72.2183,74.0012,71.9663,73.7686,1138855.0
2022-10-26,74.0109,74.7667,73.2357,74.0302,1090780.0
2022-10-27,74.3597,76.036,74.2337,75.2124,1129937.0
2022-10-28,75.3481,77.0244,74.6213,76.7434,1355500.0
2022-10-29,75.3481,77.0244,74.6213,76.7434,1355500.0
2022-10-30,75.3481,77.0244,74.6213,76.7434,1355500.0
2022-10-31,76.7628,76.9953,76.036,76.2008,1848380.0
2022-11-01,76.4333,77.1601,75.8422,76.1523,896392.0
2022-11-02,76.0748,76.9566,74.7279,74.8345,1062642.0
2022-11-03,74.0496,75.0477,73.3229,74.3791,884941.0
2022-11-04,74.9508,77.1504,74.6988,76.569,1466040.0
2022-11-05,74.9508,77.1504,74.6988,76.569,1466040.0
2022-11-06,74.9508,77.1504,74.6988,76.569,1466040.0
2022-11-07,76.8887,77.6542,76.1039,77.4604,1020700.0
2022-11-08,77.7511,79.1465,77.0825,78.1969,1082002.0
2022-11-09,78.2938,78.7492,76.6562,76.7531,1006280.0
2022-11-10,78.8267,79.6407,77.1504,79.3209,1464383.0
2022-11-11,79.35,81.4914,77.5767,81.1716,1818672.0
2022-11-12,79.35,81.4914,77.5767,81.1716,1818672.0
2022-11-13,79.35,81.4914,77.5767,81.1716,1818672.0
2022-11-14,81.2976,81.7821,80.1833,80.1833,1082241.0
2022-11-15,81.1135,82.2375,80.3189,81.0554,1274486.0
2022-11-16,81.3364,81.9323,79.9314,81.0554,1011481.0
2022-11-17,80.4255,80.8519,79.3015,80.5418,1127555.0
2022-11-18,81.3558,81.3558,80.2317,81.162,997119.0
2022-11-19,81.3558,81.3558,80.2317,81.162,997119.0
2022-11-20,81.3558,81.3558,80.2317,81.162,997119.0
2022-11-21,81.2589,82.6542,80.4352,82.5088,1349347.0
2022-11-22,82.8867,83.6256,82.2763,83.4488,1233429.0
2022-11-23,83.565,83.8363,82.9982,83.4391,865255.0
2022-11-24,83.565,83.8363,82.9982,83.4391,865255.0
2022-11-25,83.6038,83.6038,81.7918,82.2763,1003054.0
2022-11-26,83.6038,83.6038,81.7918,82.2763,1003054.0
2022-11-27,83.6038,83.6038,81.7918,82.2763,1003054.0
2022-11-28,82.0244,82.6639,81.0651,81.1523,1523366.0
2022-11-29,80.8713,81.1523,79.4856,81.1523,1490345.0
2022-11-30,81.0554,82.567,80.4158,82.5379,5048098.0
2022-12-01,83.3325,83.846,82.3441,83.0709,1171973.0
2022-12-02,82.9061,83.846,82.567,83.7007,1002619.0
2022-12-03,82.9061,83.846,82.567,83.7007,1002619.0
2022-12-04,82.9061,83.846,82.567,83.7007,1002619.0
2022-12-05,82.7511,82.8286,81.0941,81.443,898699.0
2022-12-06,81.2685,82.1794,81.2685,81.7627,850677.0
2022-12-07,82.1116,82.7511,82.0244,82.7026,937437.0
2022-12-08,82.5282,83.4488,82.4701,82.9933,820255.0
2022-12-09,82.7317,83.2065,82.4798,82.6348,808984.0
2022-12-10,82.7317,83.2065,82.4798,82.6348,808984.0
2022-12-11,82.7317,83.2065,82.4798,82.6348,808984.0
2022-12-12,83.0321,83.4294,82.5961,83.3131,781503.0
2022-12-13,84.6697,85.2947,83.3131,83.9139,1188580.0
2022-12-14,84.1077,85.1057,83.3325,83.5941,1176317.0
2022-12-15,82.8867,83.2743,81.4527,81.8402,1109877.0
2022-12-16,81.1716,81.5689,79.8732,80.8228,2481497.0
2022-12-17,81.1716,81.5689,79.8732,80.8228,2481497.0
2022-12-18,81.1716,81.5689,79.8732,80.8228,2481497.0
2022-12-19,80.8422,81.598,79.5583,80.2705,1064873.0
2022-12-20,80.0476,80.6872,79.379,80.4158,787595.0
2022-12-21,80.6387,82.0873,80.6387,81.6368,669435.0
2022-12-22,81.4623,81.7143,80.5903,81.5689,917326.0
2022-12-23,81.472,81.8402,81.128,81.6077,602861.0
2022-12-24,81.472,81.8402,81.128,81.6077,602861.0
2022-12-25,81.472,81.8402,81.128,81.6077,602861.0
2022-12-26,81.472,81.8402,81.128,81.6077,602861.0
2022-12-27,81.8306,82.4507,81.4866,82.1988,665250.0
2022-12-28,82.3829,82.7123,80.6387,80.6581,700603.0
2022-12-29,81.0377,82.06,80.8722,81.9139,685573.0
2022-12-30,81.8847,81.9821,79.7916,80.697,842786.0
2022-12-31,81.8847,81.9821,79.7916,80.697,842786.0
2023-01-01,81.8847,81.9821,79.7916,80.697,842786.0
2023-01-02,81.8847,81.9821,79.7916,80.697,842786.0
2023-01-03,81.0377,81.2714,79.9182,81.2617,931040.0
2023-01-04,81.544,83.238,81.3347,82.7122,890815.0
2023-01-05,82.6344,83.014,81.8847,82.2157,776872.0
2023-01-06,83.0335,84.3186,82.3423,84.0168,937236.0
2023-01-07,83.0335,84.3186,82.3423,84.0168,937236.0
2023-01-08,83.0335,84.3186,82.3423,84.0168,937236.0
2023-01-09,83.6955,84.0734,82.2839,82.3715,1167005.0
2023-01-10,82.537,82.7999,81.8361,82.1379,1067807.0
2023-01-11,82.0697,82.352,80.2589,81.3103,1148647.0
2023-01-12,81.0767,81.2325,77.9516,78.8278,1637269.0
2023-01-13,78.4773,79.3633,78.0003,78.9544,839953.0
2023-01-14,78.4773,79.3633,78.0003,78.9544,839953.0
2023-01-15,78.4773,79.3633,78.0003,78.9544,839953.0
2023-01-16,78.4773,79.3633,78.0003,78.9544,839953.0
2023-01-17,78.9544,80.0253,78.6915,78.9544,1191608.0
2023-01-18,78.7986,78.9906,75.0894,75.1283,1326719.0
2023-01-19,74.9628,75.4837,74.5929,74.6221,984745.0
2023-01-20,74.6026,75.4107,73.8433,75.3912,1046061.0
2023-01-21,74.6026,75.4107,73.8433,75.3912,1046061.0
2023-01-22,74.6026,75.4107,73.8433,75.3912,1046061.0
2023-01-23,75.4107,76.6519,75.3133,76.5692,1142494.0
2023-01-24,77.1144,77.1144,75.7222,76.5205,1056449.0
2023-01-25,76.1116,76.3828,74.7389,75.9169,1660545.0
2023-01-26,71.0687,72.9448,70.3385,71.5165,3539272.0
2023-01-27,71.7891,73.4928,71.7891,72.4706,2217370.0
2023-01-28,71.7891,73.4928,71.7891,72.4706,2217370.0
2023-01-29,71.7891,73.4928,71.7891,72.4706,2217370.0
2023-01-30,72.3148,73.1764,72.1201,72.7042,1270583.0
2023-01-31,73.0742,73.4928,72.5387,73.1326,1732614.0
2023-02-01,72.9573,73.9211,72.529,73.6193,1436400.0
2023-02-02,73.3176,73.6875,72.6653,72.9865,1696388.0
2023-02-03,72.8502,74.0088,71.9108,72.5679,1198640.0
2023-02-04,72.8502,74.0088,71.9108,72.5679,1198640.0
2023-02-05,72.8502,74.0088,71.9108,72.5679,1198640.0
2023-02-06,72.2077,73.4246,72.2077,73.3273,1059010.0
2023-02-07,72.8405,72.8405,71.4094,72.6069,1470597.0
2023-02-08,72.3148,72.49,71.7307,71.8378,1210993.0
2023-02-09,72.1298,72.4706,70.9478,71.4776,1386520.0
2023-02-10,71.5554,72.5387,71.1044,72.529,1174191.0
2023-02-11,71.5554,72.5387,71.1044,72.529,1174191.0
2023-02-12,71.5554,72.5387,71.1044,72.529,1174191.0
2023-02-13,72.6847,73.5999,72.6385,73.5901,1036030.0
2023-02-14,73.5025,73.5025,72.1493,72.9281,990543.0
2023-02-15,72.7626,73.0644,72.1882,72.821,1099477.0
2023-02-16,72.0519,72.675,71.5019,72.344,974033.0
2023-02-17,72.4122,73.9698,72.0909,73.7459,1031216.0
2023-02-18,72.4122,73.9698,72.0909,73.7459,1031216.0
2023-02-19,72.4122,73.9698,72.0909,73.7459,1031216.0
2023-02-20,72.4122,73.9698,72.0909,73.7459,1031216.0
2023-02-21,73.6972,73.7849,72.6994,73.5317,1002152.0
2023-02-22,73.8919,74.8421,73.4636,73.8335,1320808.0
2023-02-23,73.8335,74.1353,72.6263,73.4052,945174.0
2023-02-24,72.821,73.2494,72.6263,72.9963,820551.0
2023-02-25,72.821,73.2494,72.6263,72.9963,820551.0
2023-02-26,72.821,73.2494,72.6263,72.9963,820551.0
2023-02-27,73.4246,73.7946,72.6847,73.0255,1056562.0
2023-02-28,72.6555,72.821,72.1,72.3537,1723976.0
2023-03-01,72.0422,72.0422,70.6695,71.0395,1403851.0
2023-03-02,71.02,71.1076,69.9394,71.1076,2324072.0
2023-03-03,71.4386,71.4386,70.4553,70.9713,1794847.0
2023-03-04,71.4386,71.4386,70.4553,70.9713,1794847.0
2023-03-05,71.4386,71.4386,70.4553,70.9713,1794847.0
2023-03-06,70.8155,71.4279,70.5722,71.2926,1194820.0
2023-03-07,71.3802,71.6431,69.9004,70.2217,1836323.0
2023-03-08,70.4261,71.1465,69.9588,70.8155,1565650.0
2023-03-09,71.2439,71.4483,69.843,70.0951,1743497.0
2023-03-10,69.7933,69.9588,68.8198,69.0729,1358843.0
2023-03-11,69.7933,69.9588,68.8198,69.0729,1358843.0
2023-03-12,69.7933,69.9588,68.8198,69.0729,1358843.0
2023-03-13,68.81,70.8642,68.7322,70.2119,1456597.0
2023-03-14,70.5819,70.6014,69.1605,69.9394,1406099.0
2023-03-15,69.657,71.2536,69.0729,70.9908,1507906.0
2023-03-16,71.1076,71.3899,70.1341,71.3121,1416723.0
2023-03-17,71.5165,71.5165,70.4651,70.6987,2680300.0
2023-03-18,71.5165,71.5165,70.4651,70.6987,2680300.0
2023-03-19,71.5165,71.5165,70.4651,70.6987,2680300.0
2023-03-20,70.7182,71.4678,70.65,71.3413,1348778.0
2023-03-21,71.2828,71.4922,70.1779,70.8642,1329733.0
2023-03-22,70.7085,71.2439,70.1827,70.2022,1203225.0
2023-03-23,70.1146,70.7377,69.2773,69.3163,1448240.0
2023-03-24,69.5207,71.1758,69.4672,70.9421,1259293.0
2023-03-25,69.5207,71.1758,69.4672,70.9421,1259293.0
2023-03-26,69.5207,71.1758,69.4672,70.9421,1259293.0
2023-03-27,71.2926,72.4706,71.0979,72.1006,2233269.0
2023-03-28,76.9294,81.6706,76.3161,79.0322,6331883.0
2023-03-29,79.3438,79.8111,78.857,79.0517,2550694.0
2023-03-30,79.2562,79.6748,78.2047,78.8667,1883078.0
2023-03-31,79.334,81.2325,79.334,81.0085,2106817.0
2023-04-01,79.334,81.2325,79.334,81.0085,2106817.0
2023-04-02,79.334,81.2325,79.334,81.0085,2106817.0
2023-04-03,80.6775,82.3131,80.6678,82.0892,1870526.0
2023-04-04,82.537,83.0432,82.0794,82.8875,1851624.0
2023-04-05,83.4132,83.9506,82.8923,83.053,1613991.0
2023-04-06,83.2682,83.9332,82.877,83.9137,1188073.0
2023-04-07,83.2682,83.9332,82.877,83.9137,1188073.0
2023-04-08,83.2682,83.9332,82.877,83.9137,1188073.0
2023-04-09,83.2682,83.9332,82.877,83.9137,1188073.0
2023-04-10,83.4736,83.8452,82.9846,83.3758,1459351.0
2023-04-11,83.5714,84.745,83.1655,84.2169,1332974.0
2023-04-12,84.0017,84.7181,83.767,84.0017,1176965.0
2023-04-13,83.9137,84.9112,83.5225,84.5689,1363731.0
2023-04-14,84.3929,84.4988,82.9357,83.1215,1105291.0
2023-04-15,84.3929,84.4988,82.9357,83.1215,1105291.0
2023-04-16,84.3929,84.4988,82.9357,83.1215,1105291.0
2023-04-17,83.2486,83.7865,82.5151,83.6398,1159089.0
2023-04-18,83.5127,83.9137,82.2217,83.278,1276043.0
2023-04-19,83.4638,83.6349,83.1019,83.3855,859584.0
2023-04-20,83.2975,83.5616,82.7987,83.5225,720432.0
2023-04-21,83.9235,84.2266,83.2877,83.7963,936968.0
2023-04-22,83.9235,84.2266,83.2877,83.7963,936968.0
2023-04-23,83.9235,84.2266,83.2877,83.7963,936968.0
2023-04-24,83.9235,84.3147,82.965,83.3464,1157588.0
2023-04-25,83.5127,84.168,83.3366,83.9528,1023214.0
2023-04-26,83.3366,83.855,82.9498,83.1117,1014934.0
2023-04-27,83.0041,85.5274,83.0041,85.4785,1387161.0
2023-04-28,85.7328,86.2316,85.283,85.9186,2218281.0
2023-04-29,85.7328,86.2316,85.283,85.9186,2218281.0
2023-04-30,85.7328,86.2316,85.283,85.9186,2218281.0
2023-05-01,85.9088,86.8282,85.7768,86.4663,1763580.0
2023-05-02,86.2609,86.5641,85.5861,86.2902,982800.0
2023-05-03,86.5934,87.2096,85.8599,85.9871,1258511.0
2023-05-04,86.1729,86.613,85.3122,86.3294,974656.0
2023-05-05,85.9577,87.0238,85.9577,86.9944,776637.0
2023-05-06,85.9577,87.0238,85.9577,86.9944,776637.0
2023-05-07,85.9577,87.0238,85.9577,86.9944,776637.0
2023-05-08,86.5739,86.9064,86.0556,86.3489,775611.0
2023-05-09,86.1435,87.0824,85.899,86.5054,1125171.0
2023-05-10,86.5837,87.5128,86.2902,87.0629,1100454.0
2023-05-11,86.9749,87.6497,86.6277,87.5421,1000484.0
2023-05-12,87.4052,88.3245,87.3856,88.2952,1298709.0
2023-05-13,87.4052,88.3245,87.3856,88.2952,1298709.0
2023-05-14,87.4052,88.3245,87.3856,88.2952,1298709.0
2023-05-15,88.3245,89.1656,87.547,88.8526,1422799.0
2023-05-16,88.657,88.657,87.4247,87.7279,1064466.0
2023-05-17,87.8062,88.0213,86.1435,86.8282,1020971.0
2023-05-18,86.3881,86.7988,85.9968,86.6326,903616.0
2023-05-19,86.6423,87.4932,86.4272,86.9651,2950087.0
2023-05-20,86.6423,87.4932,86.4272,86.9651,2950087.0
2023-05-21,86.6423,87.4932,86.4272,86.9651,2950087.0
2023-05-22,86.701,87.0384,85.3025,85.7915,1544938.0
2023-05-23,85.8501,85.8501,84.9797,85.3709,972327.0
2023-05-24,85.3611,86.3587,84.6961,85.7621,1032841.0
2023-05-25,85.2144,85.7523,84.8917,85.2927,1013615.0
2023-05-26,84.8819,85.3807,84.1631,85.0188,1070152.0
2023-05-27,84.8819,85.3807,84.1631,85.0188,1070152.0
2023-05-28,84.8819,85.3807,84.1631,85.0188,1070152.0
2023-05-29,84.8819,85.3807,84.1631,85.0188,1070152.0
2023-05-30,84.2951,84.613,83.1899,83.542,1390348.0
2023-05-31,83.7279,84.6667,82.8916,83.8452,6040457.0
2023-06-01,84.5103,85.6937,84.4809,85.6545,1644674.0
2023-06-02,85.5372,86.5934,85.5372,86.5152,1139299.0
2023-06-03,85.5372,86.5934,85.5372,86.5152,1139299.0
2023-06-04,85.5372,86.5934,85.5372,86.5152,1139299.0
2023-06-05,86.4565,87.6399,86.437,86.8086,859372.0
2023-06-06,89.7329,90.3686,87.6203,88.168,1718281.0
2023-06-07,87.2878,88.9994,86.3783,88.7548,1419657.0
2023-06-08,88.6179,88.8037,87.4541,88.1485,761060.0
2023-06-09,87.9138,88.9602,87.7866,88.6766,693240.0
2023-06-10,87.9138,88.9602,87.7866,88.6766,693240.0
2023-06-11,87.9138,88.9602,87.7866,88.6766,693240.0
2023-06-12,88.882,88.9994,88.2023,88.6375,765737.0
2023-06-13,88.4419,89.0776,88.212,88.3539,897973.0
2023-06-14,88.794,89.2585,88.4028,88.9798,759089.0
2023-06-15,89.3612,90.0312,88.882,89.9578,1303094.0
2023-06-16,90.0263,91.2488,89.9578,90.6131,1713973.0
2023-06-17,90.0263,91.2488,89.9578,90.6131,1713973.0
2023-06-18,90.0263,91.2488,89.9578,90.6131,1713973.0
2023-06-19,90.0263,91.2488,89.9578,90.6131,1713973.0
2023-06-20,91.2292,92.1779,90.8869,90.8967,2782423.0
2023-06-21,90.7304,91.64,90.3588,91.2586,1776157.0
2023-06-22,91.8258,92.0703,91.2977,91.6889,1293488.0
2023-06-23,92.1975,92.3148,91.4444,91.728,1779859.0
2023-06-24,92.1975,92.3148,91.4444,91.728,1779859.0
2023-06-25,92.1975,92.3148,91.4444,91.728,1779859.0
2023-06-26,91.6889,91.6889,90.6718,91.239,1853306.0
2023-06-27,91.4639,91.7085,90.6815,91.1999,2792367.0
2023-06-28,90.4175,90.4321,89.0776,89.8307,3916618.0
2023-06-29,88.8331,88.8331,84.388,84.8721,4993844.0
2023-06-30,85.6741,86.0555,84.5983,85.3122,2368622.0
2023-07-01,85.6741,86.0555,84.5983,85.3122,2368622.0
2023-07-02,85.6741,86.0555,84.5983,85.3122,2368622.0
2023-07-03,85.322,86.2316,84.5983,86.2316,1164890.0
2023-07-04,85.322,86.2316,84.5983,86.2316,1164890.0
2023-07-05,85.899,86.0311,84.9797,85.1558,1883721.0
2023-07-06,84.9112,85.009,83.4931,83.8257,1674975.0
2023-07-07,83.6586,84.2088,83.1379,83.187,1346665.0
2023-07-08,83.6586,84.2088,83.1379,83.187,1346665.0
2023-07-09,83.6586,84.2088,83.1379,83.187,1346665.0
2023-07-10,83.0593,83.3442,81.7035,81.8607,1712032.0
2023-07-11,81.841,82.1751,81.4873,82.0572,1953662.0
2023-07-12,82.2635,83.7863,82.0778,83.4621,1329941.0
2023-07-13,83.3147,83.8649,82.6663,83.7176,872904.0
2023-07-14,83.6193,84.4741,83.3442,84.2678,901485.0
2023-07-15,83.6193,84.4741,83.3442,84.2678,901485.0
2023-07-16,83.6193,84.4741,83.3442,84.2678,901485.0
2023-07-17,83.9828,84.759,83.919,84.2481,938899.0
2023-07-18,84.4151,84.985,83.5751,83.9337,955046.0
