,CAR US Equity,CAR US Equity,CAR US Equity,CAR US Equity,CAR US Equity
2021-05-09,79.3339,81.4337,77.6712,78.1273,1029766.0
2021-05-10,77.8328,79.5192,77.4812,78.2128,1716915.0
2021-05-11,76.3886,78.4313,74.1654,77.8138,1488968.0
2021-05-12,76.7591,77.7283,71.1725,71.8471,2354462.0
2021-05-13,72.0941,76.4931,71.9801,74.9634,1497148.0
2021-05-14,76.1986,82.9158,76.1986,82.4978,1393828.0
2021-05-15,76.1986,82.9158,76.1986,82.4978,1393828.0
2021-05-16,76.1986,82.9158,76.1986,82.4978,1393828.0
2021-05-17,82.4123,84.3125,80.6451,83.6617,974385.0
2021-05-18,84.0664,85.3481,81.1486,81.1866,1078472.0
2021-05-19,79.0489,79.4669,76.321,78.0703,998562.0
2021-05-20,77.7283,79.3045,76.6071,78.7259,1327143.0
2021-05-21,79.904,80.7306,77.8518,78.9634,773590.0
2021-05-22,79.904,80.7306,77.8518,78.9634,773590.0
2021-05-23,79.904,80.7306,77.8518,78.9634,773590.0
2021-05-24,79.885,81.5287,78.8874,80.303,731736.0
2021-05-25,80.7591,82.4693,78.2508,78.3743,796205.0
2021-05-26,78.3838,80.2175,78.1083,79.79,1346118.0
2021-05-27,80.6261,82.1843,80.284,81.0061,887839.0
2021-05-28,81.5192,83.5619,80.189,83.4384,855026.0
2021-05-29,81.5192,83.5619,80.189,83.4384,855026.0
2021-05-30,81.5192,83.5619,80.189,83.4384,855026.0
2021-05-31,81.5192,83.5619,80.189,83.4384,855026.0
2021-06-01,83.942,86.3932,83.7804,85.0441,891781.0
2021-06-02,85.5096,85.5096,81.9847,82.3078,640896.0
2021-06-03,81.2246,83.7044,80.1795,82.3838,628648.0
2021-06-04,82.5738,83.2199,80.9016,81.2246,1585989.0
2021-06-05,82.5738,83.2199,80.9016,81.2246,1585989.0
2021-06-06,82.5738,83.2199,80.9016,81.2246,1585989.0
2021-06-07,82.2698,84.8731,82.0132,84.778,995678.0
2021-06-08,84.645,87.6094,83.8849,87.2768,1061408.0
2021-06-09,87.4003,87.4288,82.9253,84.1035,1074221.0
2021-06-10,84.797,85.8327,81.8992,82.6213,1431673.0
2021-06-11,84.6007,89.7756,83.8849,89.5381,1460535.0
2021-06-12,84.6007,89.7756,83.8849,89.5381,1460535.0
2021-06-13,84.6007,89.7756,83.8849,89.5381,1460535.0
2021-06-14,89.7471,90.3552,85.9942,87.0298,996393.0
2021-06-15,87.6854,89.7851,85.0346,86.2222,915582.0
2021-06-16,85.3576,85.7503,82.4408,83.4479,976860.0
2021-06-17,83.0394,84.607,77.7758,78.3743,1648953.0
2021-06-18,77.3387,78.1747,73.1867,76.8257,2493912.0
2021-06-19,77.3387,78.1747,73.1867,76.8257,2493912.0
2021-06-20,77.3387,78.1747,73.1867,76.8257,2493912.0
2021-06-21,78.2508,79.5525,77.567,79.0964,986746.0
2021-06-22,78.0703,78.3553,75.9135,76.0941,1101916.0
2021-06-23,75.5525,80.5976,75.543,79.1344,1414883.0
2021-06-24,79.4669,79.8185,77.2437,77.5287,804009.0
2021-06-25,78.4338,78.4978,76.2841,76.7211,2943772.0
2021-06-26,78.4338,78.4978,76.2841,76.7211,2943772.0
2021-06-27,78.4338,78.4978,76.2841,76.7211,2943772.0
2021-06-28,76.7781,76.9207,73.0157,74.3079,1980237.0
2021-06-29,74.0418,75.4384,73.5763,75.1725,918082.0
2021-06-30,74.8779,75.7995,73.4908,74.0038,892336.0
2021-07-01,74.9254,78.3743,74.7592,77.7948,1190575.0
2021-07-02,77.3482,77.3862,74.9064,75.0014,871964.0
2021-07-03,77.3482,77.3862,74.9064,75.0014,871964.0
2021-07-04,77.3482,77.3862,74.9064,75.0014,871964.0
2021-07-05,77.3482,77.3862,74.9064,75.0014,871964.0
2021-07-06,75.7045,76.5501,73.054,73.7568,942869.0
2021-07-07,72.7307,74.3269,70.5739,71.2865,1185638.0
2021-07-08,69.3198,70.0989,66.755,67.0205,1850681.0
2021-07-09,68.0182,70.9159,67.1251,70.6025,1088239.0
2021-07-10,68.0182,70.9159,67.1251,70.6025,1088239.0
2021-07-11,68.0182,70.9159,67.1251,70.6025,1088239.0
2021-07-12,69.3768,71.2295,68.9588,70.2509,1288305.0
2021-07-13,69.3768,69.9991,68.3317,68.5312,1059405.0
2021-07-14,69.0823,71.258,67.2391,68.1512,1096755.0
2021-07-15,67.4861,70.3554,67.4861,69.9184,1374188.0
2021-07-16,70.6595,71.429,67.4291,67.7331,2039948.0
2021-07-17,70.6595,71.429,67.4291,67.7331,2039948.0
2021-07-18,70.6595,71.429,67.4291,67.7331,2039948.0
2021-07-19,64.9968,66.346,62.5835,65.3104,2532845.0
2021-07-20,65.9374,70.9255,64.8733,69.8994,1697088.0
2021-07-21,70.4504,75.106,70.4504,73.3198,1810846.0
2021-07-22,72.7687,74.6974,71.5336,73.8518,1290106.0
2021-07-23,74.7259,76.0086,73.5573,75.4955,913234.0
2021-07-24,74.7259,76.0086,73.5573,75.4955,913234.0
2021-07-25,74.7259,76.0086,73.5573,75.4955,913234.0
2021-07-26,75.771,78.1083,74.5205,77.0917,783501.0
2021-07-27,76.4551,77.1202,75.2485,76.1606,978461.0
2021-07-28,77.2627,78.8209,74.9634,77.4907,1244962.0
2021-07-29,77.8328,82.5358,77.5477,81.0631,1741599.0
2021-07-30,79.904,82.056,78.0038,78.6404,1645546.0
2021-07-31,79.904,82.056,78.0038,78.6404,1645546.0
2021-08-01,79.904,82.056,78.0038,78.6404,1645546.0
2021-08-02,79.4574,85.3481,79.4574,81.6522,2007251.0
2021-08-03,81.9372,85.3386,80.284,85.3386,2120535.0
2021-08-04,83.6094,84.8731,70.5549,71.2105,5750158.0
2021-08-05,73.5747,79.0394,72.9777,78.3268,2426238.0
2021-08-06,78.6846,81.2817,77.1202,79.4099,1953249.0
2021-08-07,78.6846,81.2817,77.1202,79.4099,1953249.0
2021-08-08,78.6846,81.2817,77.1202,79.4099,1953249.0
2021-08-09,78.9919,78.9919,74.9634,75.657,1768315.0
2021-08-10,75.2865,81.8232,75.2865,81.5287,2162515.0
2021-08-11,81.2341,82.5928,79.638,81.9087,1973911.0
2021-08-12,81.8137,85.0061,80.151,84.721,2177819.0
2021-08-13,84.74,89.4051,84.74,87.4193,2242955.0
2021-08-14,84.74,89.4051,84.74,87.4193,2242955.0
2021-08-15,84.74,89.4051,84.74,87.4193,2242955.0
2021-08-16,86.0417,89.3861,84.4835,87.9324,1831076.0
2021-08-17,86.4882,88.531,85.4241,86.7163,1809240.0
2021-08-18,86.1462,90.3495,86.1462,88.892,2191181.0
2021-08-19,87.3908,88.7685,83.5144,86.4122,1758671.0
2021-08-20,86.5928,87.1153,82.8873,85.3196,1155437.0
2021-08-21,86.5928,87.1153,82.8873,85.3196,1155437.0
2021-08-22,86.5928,87.1153,82.8873,85.3196,1155437.0
2021-08-23,87.4995,89.6901,85.8756,86.3457,1295127.0
2021-08-24,87.3433,88.5785,86.5642,86.5737,825886.0
2021-08-25,87.4193,88.5974,86.0464,86.6973,861638.0
2021-08-26,86.3647,87.2863,83.1819,84.322,1333274.0
2021-08-27,84.3505,86.9728,84.189,86.4597,809222.0
2021-08-28,84.3505,86.9728,84.189,86.4597,809222.0
2021-08-29,84.3505,86.9728,84.189,86.4597,809222.0
2021-08-30,86.7543,87.6892,84.094,85.2911,1173494.0
2021-08-31,85.1296,86.8588,84.094,86.2222,842954.0
2021-09-01,86.9918,89.234,85.8362,88.5215,1440974.0
2021-09-02,89.3101,92.2053,86.8493,90.2507,1746515.0
2021-09-03,90.0226,92.3124,87.5144,87.7329,1557266.0
2021-09-04,90.0226,92.3124,87.5144,87.7329,1557266.0
2021-09-05,90.0226,92.3124,87.5144,87.7329,1557266.0
2021-09-06,90.0226,92.3124,87.5144,87.7329,1557266.0
2021-09-07,87.5619,90.6984,86.6403,89.4716,3185011.0
2021-09-08,89.4431,89.4431,85.5503,85.7852,3326570.0
2021-09-09,85.1866,88.683,83.3719,86.7733,1563073.0
2021-09-10,88.1984,88.1984,82.2318,82.3078,2736052.0
2021-09-11,88.1984,88.1984,82.2318,82.3078,2736052.0
2021-09-12,88.1984,88.1984,82.2318,82.3078,2736052.0
2021-09-13,83.4669,86.1177,81.4052,85.7947,1620581.0
2021-09-14,86.0702,86.2317,83.6854,85.5096,962043.0
2021-09-15,85.9467,85.9467,81.7377,85.5096,1424774.0
2021-09-16,88.398,95.0202,88.2079,93.8611,3983506.0
2021-09-17,94.7257,97.804,88.892,90.5642,4144223.0
2021-09-18,94.7257,97.804,88.892,90.5642,4144223.0
2021-09-19,94.7257,97.804,88.892,90.5642,4144223.0
2021-09-20,87.9799,91.0012,87.5429,90.1937,1331951.0
2021-09-21,91.7613,92.0464,87.5524,89.4146,1487382.0
2021-09-22,88.873,96.0463,88.873,95.0107,2258427.0
2021-09-23,96.0653,103.2101,95.6948,102.7351,2711930.0
2021-09-24,102.6116,106.887,102.108,106.0414,1711432.0
2021-09-25,102.6116,106.887,102.108,106.0414,1711432.0
2021-09-26,102.6116,106.887,102.108,106.0414,1711432.0
2021-09-27,107.4096,116.5306,106.5735,114.1649,3396355.0
2021-09-28,113.9178,117.8133,113.2813,114.2124,1998756.0
2021-09-29,114.2504,116.0746,111.1815,112.1031,1405882.0
2021-09-30,112.4737,113.1957,108.7968,110.697,1680601.0
2021-10-01,112.5592,117.2056,111.362,115.8085,1274230.0
2021-10-02,112.5592,117.2056,111.362,115.8085,1274230.0
2021-10-03,112.5592,117.2056,111.362,115.8085,1274230.0
2021-10-04,115.7515,117.0342,113.1862,114.9059,1690485.0
2021-10-05,115.514,122.4403,114.9724,122.3548,1653993.0
2021-10-06,120.7966,123.1909,118.1648,122.1648,1244029.0
2021-10-07,124.3651,124.673,118.2218,120.141,2206587.0
2021-10-08,120.7111,132.0174,120.7111,131.3048,3002294.0
2021-10-09,120.7111,132.0174,120.7111,131.3048,3002294.0
2021-10-10,120.7111,132.0174,120.7111,131.3048,3002294.0
2021-10-11,130.7252,136.7109,130.3309,135.3237,2000411.0
2021-10-12,136.3689,146.1758,135.7798,145.7369,2686558.0
2021-10-13,146.4495,146.4495,135.7323,142.383,3223141.0
2021-10-14,135.8748,140.3878,132.939,139.8462,2280706.0
2021-10-15,142.4495,144.8493,138.0695,143.4377,1461419.0
2021-10-16,142.4495,144.8493,138.0695,143.4377,1461419.0
2021-10-17,142.4495,144.8493,138.0695,143.4377,1461419.0
2021-10-18,142.6966,151.9411,142.0505,150.4209,2056769.0
2021-10-19,151.2048,153.7273,149.3664,150.972,2055218.0
2021-10-20,150.8675,157.0336,150.1929,152.3022,1547197.0
2021-10-21,152.9577,159.3519,152.3022,159.1524,1600018.0
2021-10-22,158.8485,164.0835,156.6346,159.5895,2572013.0
2021-10-23,158.8485,164.0835,156.6346,159.5895,2572013.0
2021-10-24,158.8485,164.0835,156.6346,159.5895,2572013.0
2021-10-25,160.5111,167.9979,159.8365,167.8364,1478864.0
2021-10-26,169.1475,172.2069,161.0526,161.4802,1659608.0
2021-10-27,161.5182,167.0051,157.6037,157.7083,1621996.0
2021-10-28,154.5254,165.3186,153.1582,163.1904,1549738.0
2021-10-29,163.4184,167.0402,159.9695,164.663,1335613.0
2021-10-30,163.4184,167.0402,159.9695,164.663,1335613.0
2021-10-31,163.4184,167.0402,159.9695,164.663,1335613.0
2021-11-01,166.2592,170.8482,160.15,162.9053,2328557.0
2021-11-02,165.6037,517.9128,164.3685,339.3497,30496237.0
2021-11-03,295.488,306.8846,273.6308,283.2174,7352980.0
2021-11-04,270.79,296.1674,257.479,258.5621,3288104.0
2021-11-05,258.5621,286.9228,258.1678,282.6188,2029489.0
2021-11-06,258.5621,286.9228,258.1678,282.6188,2029489.0
2021-11-07,258.5621,286.9228,258.1678,282.6188,2029489.0
2021-11-08,285.2316,302.1149,272.3402,278.4764,1731364.0
2021-11-09,278.1558,280.9231,236.6432,237.2227,2001493.0
2021-11-10,234.5244,252.6159,232.9852,241.2132,1133045.0
2021-11-11,241.2132,262.6761,240.9946,256.7189,998612.0
2021-11-12,256.5289,260.8424,247.3509,253.7071,533573.0
2021-11-13,256.5289,260.8424,247.3509,253.7071,533573.0
2021-11-14,256.5289,260.8424,247.3509,253.7071,533573.0
2021-11-15,256.3769,265.4599,253.2279,260.2438,683011.0
2021-11-16,252.4434,268.7853,248.8856,267.4551,690248.0
2021-11-17,261.8495,269.8399,258.3436,261.1844,729505.0
2021-11-18,260.5953,264.7283,249.5932,264.0822,695015.0
2021-11-19,257.3555,274.7994,255.1702,272.0156,961383.0
2021-11-20,257.3555,274.7994,255.1702,272.0156,961383.0
2021-11-21,257.3555,274.7994,255.1702,272.0156,961383.0
2021-11-22,274.2199,303.4642,274.2199,286.5523,1919000.0
2021-11-23,285.1176,298.3146,280.7281,292.3574,1284599.0
2021-11-24,290.2957,301.0794,287.9964,297.051,890603.0
2021-11-25,290.2957,301.0794,287.9964,297.051,890603.0
2021-11-26,274.6569,278.3718,262.5146,274.5429,908765.0
2021-11-27,274.6569,278.3718,262.5146,274.5429,908765.0
2021-11-28,274.6569,278.3718,262.5146,274.5429,908765.0
2021-11-29,293.2315,301.1079,286.1247,289.9347,802905.0
2021-11-30,282.1818,286.1627,259.7117,260.8899,1206254.0
2021-12-01,269.5834,273.3933,238.5814,240.6336,2003034.0
2021-12-02,242.2868,260.3198,238.496,254.7427,1258662.0
2021-12-03,257.479,260.8329,242.2773,248.187,869404.0
2021-12-04,257.479,260.8329,242.2773,248.187,869404.0
2021-12-05,257.479,260.8329,242.2773,248.187,869404.0
2021-12-06,253.8401,261.5835,232.5957,252.0634,939185.0
2021-12-07,256.5289,259.9968,239.1514,240.2441,719385.0
2021-12-08,240.7476,246.4388,229.9259,235.7691,765675.0
2021-12-09,233.7643,236.9187,227.2371,233.9258,661329.0
2021-12-10,236.1871,236.1871,225.4604,231.8071,2146449.0
2021-12-11,236.1871,236.1871,225.4604,231.8071,2146449.0
2021-12-12,236.1871,236.1871,225.4604,231.8071,2146449.0
2021-12-13,231.123,231.123,218.2301,222.9996,1388375.0
2021-12-14,221.3369,222.9996,213.3655,214.7812,1408204.0
2021-12-15,217.109,218.515,210.2112,215.2562,873878.0
2021-12-16,217.869,219.4652,201.8787,205.4701,945212.0
2021-12-17,199.5225,211.4701,197.5998,205.7362,3825205.0
2021-12-18,199.5225,211.4701,197.5998,205.7362,3825205.0
2021-12-19,199.5225,211.4701,197.5998,205.7362,3825205.0
2021-12-20,201.6317,203.8502,195.2375,202.2208,881507.0
2021-12-21,207.0378,217.375,207.0378,214.1256,993468.0
2021-12-22,211.6458,213.8216,203.3419,206.0782,825372.0
2021-12-23,209.9641,214.5437,206.4963,212.7575,791747.0
2021-12-24,209.9641,214.5437,206.4963,212.7575,791747.0
2021-12-25,209.9641,214.5437,206.4963,212.7575,791747.0
2021-12-26,209.9641,214.5437,206.4963,212.7575,791747.0
2021-12-27,212.7575,217.6125,205.7172,212.0829,909051.0
2021-12-28,212.0354,213.9071,198.4584,199.817,638691.0
2021-12-29,199.1424,199.5747,192.9478,196.2541,571902.0
2021-12-30,196.2541,199.2659,194.0404,194.7624,542946.0
2021-12-31,195.3325,198.9524,193.8218,197.0237,851206.0
2022-01-01,195.3325,198.9524,193.8218,197.0237,851206.0
2022-01-02,195.3325,198.9524,193.8218,197.0237,851206.0
2022-01-03,199.2754,202.7528,191.5511,192.1306,788070.0
2022-01-04,195.589,198.4584,189.3658,192.4252,682775.0
2022-01-05,193.2138,194.0261,183.4562,185.1759,1261155.0
2022-01-06,194.7686,196.7862,186.0119,190.0214,662061.0
2022-01-07,190.4775,191.9786,184.6153,187.2281,515446.0
2022-01-08,190.4775,191.9786,184.6153,187.2281,515446.0
2022-01-09,190.4775,191.9786,184.6153,187.2281,515446.0
2022-01-10,185.9359,189.9929,180.4158,189.6414,910760.0
2022-01-11,188.7863,191.5226,184.3208,188.9098,705202.0
2022-01-12,190.3919,191.6841,182.012,182.468,628200.0
2022-01-13,182.8956,188.1877,181.5559,182.3445,806035.0
2022-01-14,180.5203,187.4134,179.1522,185.5654,568869.0
2022-01-15,180.5203,187.4134,179.1522,185.5654,568869.0
2022-01-16,180.5203,187.4134,179.1522,185.5654,568869.0
2022-01-17,180.5203,187.4134,179.1522,185.5654,568869.0
2022-01-18,181.3754,186.601,179.9028,183.2661,909216.0
2022-01-19,184.7008,185.2709,176.6629,178.3256,965102.0
2022-01-20,177.803,187.9552,173.271,176.8149,852889.0
2022-01-21,174.3066,175.8363,163.998,166.3542,1184662.0
2022-01-22,174.3066,175.8363,163.998,166.3542,1184662.0
2022-01-23,174.3066,175.8363,163.998,166.3542,1184662.0
2022-01-24,162.3068,170.0977,154.3876,167.6274,1251545.0
2022-01-25,161.7652,164.5348,154.2119,161.0621,1017375.0
2022-01-26,168.1689,175.3992,160.6631,162.9909,861543.0
2022-01-27,162.8483,167.3233,152.8247,156.2926,716240.0
2022-01-28,156.2926,157.3662,149.4328,157.1667,704989.0
2022-01-29,156.2926,157.3662,149.4328,157.1667,704989.0
2022-01-30,156.2926,157.3662,149.4328,157.1667,704989.0
2022-01-31,158.2023,167.7129,154.5842,167.3899,719904.0
2022-02-01,170.2592,172.2069,160.8911,170.0597,641428.0
2022-02-02,171.3518,172.9385,168.7635,171.0288,473714.0
2022-02-03,167.1048,171.0193,163.827,165.6132,460163.0
2022-02-04,165.0146,173.29,162.6678,171.4183,681002.0
2022-02-05,165.0146,173.29,162.6678,171.4183,681002.0
2022-02-06,165.0146,173.29,162.6678,171.4183,681002.0
2022-02-07,172.8055,180.9574,171.7033,177.6035,1325768.0
2022-02-08,178.0215,181.4619,174.5822,177.9835,669397.0
2022-02-09,179.9503,191.5463,179.9503,190.6485,1012866.0
2022-02-10,188.1402,192.9857,177.9645,180.7199,860213.0
2022-02-11,182.7721,184.4592,168.4996,172.2069,734654.0
2022-02-12,182.7721,184.4592,168.4996,172.2069,734654.0
2022-02-13,182.7721,184.4592,168.4996,172.2069,734654.0
2022-02-14,174.8007,192.0309,173.3945,184.9953,2271062.0
2022-02-15,180.8814,181.6842,156.4067,162.7058,3660142.0
2022-02-16,160.2926,167.9005,156.8913,166.0787,949684.0
2022-02-17,164.8436,167.7319,156.0171,156.9482,1125243.0
2022-02-18,155.5515,158.7819,149.6609,152.4447,1982804.0
2022-02-19,155.5515,158.7819,149.6609,152.4447,1982804.0
2022-02-20,155.5515,158.7819,149.6609,152.4447,1982804.0
2022-02-21,155.5515,158.7819,149.6609,152.4447,1982804.0
2022-02-22,150.858,150.858,142.326,143.3141,1339699.0
2022-02-23,144.2357,149.2523,141.2619,142.06,1051019.0
2022-02-24,134.7917,160.8816,134.7157,159.39,1136158.0
2022-02-25,159.2569,172.853,157.5847,171.0288,1487107.0
2022-02-26,159.2569,172.853,157.5847,171.0288,1487107.0
2022-02-27,159.2569,172.853,157.5847,171.0288,1487107.0
2022-02-28,169.9076,178.0976,169.1761,174.2876,1318945.0
2022-03-01,174.0026,177.1783,169.062,171.3043,1141848.0
2022-03-02,174.8102,181.5559,174.0881,179.2472,673754.0
2022-03-03,177.841,180.4321,169.9266,172.3494,439937.0
2022-03-04,171.2663,171.3043,161.6702,165.9552,547391.0
2022-03-05,171.2663,171.3043,161.6702,165.9552,547391.0
2022-03-06,171.2663,171.3043,161.6702,165.9552,547391.0
2022-03-07,166.8293,168.2203,153.1905,154.2024,755829.0
2022-03-08,154.8389,172.6724,154.8389,166.6773,1080930.0
2022-03-09,172.4349,188.1212,171.3423,185.0238,856498.0
2022-03-10,177.86,191.3991,177.1244,191.2565,769671.0
2022-03-11,190.6295,200.2351,190.6295,197.6223,969910.0
2022-03-12,190.6295,200.2351,190.6295,197.6223,969910.0
2022-03-13,190.6295,200.2351,190.6295,197.6223,969910.0
2022-03-14,198.3158,214.2206,196.6817,202.5058,1526216.0
2022-03-15,205.0901,220.1968,203.4749,220.0733,919855.0
2022-03-16,227.4746,268.7758,223.3702,267.4456,3339432.0
2022-03-17,262.8471,284.3955,260.9944,283.1319,1263505.0
2022-03-18,283.3789,284.0345,260.4528,269.0038,1875478.0
2022-03-19,283.3789,284.0345,260.4528,269.0038,1875478.0
2022-03-20,283.3789,284.0345,260.4528,269.0038,1875478.0
2022-03-21,272.1677,272.1677,253.1085,258.0776,1331025.0
2022-03-22,262.296,274.4954,259.9873,265.8209,1591572.0
2022-03-23,260.3863,269.5739,253.9161,254.4862,639545.0
2022-03-24,253.6881,257.9636,246.0207,255.5883,857084.0
2022-03-25,258.4291,259.3697,246.4388,249.7546,1139792.0
2022-03-26,258.4291,259.3697,246.4388,249.7546,1139792.0
2022-03-27,258.4291,259.3697,246.4388,249.7546,1139792.0
2022-03-28,249.6501,249.7261,240.0825,246.4388,1093923.0
2022-03-29,250.2012,258.9042,240.7761,256.4149,733089.0
2022-03-30,251.0848,255.7736,242.8664,243.6549,860328.0
2022-03-31,242.0398,252.928,239.9052,250.1632,755048.0
2022-04-01,252.9755,264.3578,236.7002,247.5789,1534725.0
2022-04-02,252.9755,264.3578,236.7002,247.5789,1534725.0
2022-04-03,252.9755,264.3578,236.7002,247.5789,1534725.0
2022-04-04,247.7404,273.9063,247.7404,269.5834,1105154.0
2022-04-05,265.4029,271.6118,257.2979,262.9041,695139.0
2022-04-06,247.5314,251.2748,224.5673,234.1444,1450563.0
2022-04-07,233.7453,243.2559,227.3896,239.1229,712133.0
2022-04-08,237.1562,244.8711,231.4461,232.5007,909098.0
2022-04-09,237.1562,244.8711,231.4461,232.5007,909098.0
2022-04-10,237.1562,244.8711,231.4461,232.5007,909098.0
2022-04-11,229.6504,248.833,228.9663,243.769,756015.0
2022-04-12,245.7832,257.5639,241.7215,244.9186,805347.0
2022-04-13,248.0159,256.4244,245.5171,256.2154,534457.0
2022-04-14,255.7593,260.9089,244.9471,252.1774,543763.0
2022-04-15,255.7593,260.9089,244.9471,252.1774,543763.0
2022-04-16,255.7593,260.9089,244.9471,252.1774,543763.0
2022-04-17,255.7593,260.9089,244.9471,252.1774,543763.0
2022-04-18,249.8686,258.4209,246.5338,253.1845,502424.0
2022-04-19,254.8282,271.7876,253.175,271.113,589777.0
2022-04-20,275.531,308.6233,275.531,303.4832,1783655.0
2022-04-21,306.552,311.4451,288.994,293.412,1183067.0
2022-04-22,291.3028,295.5403,278.3814,283.1984,812380.0
2022-04-23,291.3028,295.5403,278.3814,283.1984,812380.0
2022-04-24,291.3028,295.5403,278.3814,283.1984,812380.0
2022-04-25,272.6997,288.1294,272.0807,284.7471,1509362.0
2022-04-26,279.0179,282.2198,255.9398,259.8828,1326049.0
2022-04-27,261.6975,276.1361,254.0681,263.7212,1035479.0
2022-04-28,269.4598,271.7781,243.8889,259.4267,903007.0
2022-04-29,259.4267,268.6903,253.4505,254.3151,580997.0
2022-04-30,259.4267,268.6903,253.4505,254.3151,580997.0
2022-05-01,259.4267,268.6903,253.4505,254.3151,580997.0
2022-05-02,249.9922,278.4574,246.738,266.562,1696036.0
2022-05-03,286.9323,292.5855,248.5955,271.0465,2096031.0
2022-05-04,271.8066,284.082,257.2567,276.6807,1076715.0
2022-05-05,269.7829,274.5809,255.8353,260.0443,637144.0
2022-05-06,255.8923,256.5384,236.5861,243.0944,936263.0
2022-05-07,255.8923,256.5384,236.5861,243.0944,936263.0
2022-05-08,255.8923,256.5384,236.5861,243.0944,936263.0
2022-05-09,238.3913,239.8545,212.6149,215.9213,882644.0
2022-05-10,219.3607,229.3224,210.3157,215.6553,796413.0
2022-05-11,215.6458,224.5293,207.4654,212.2634,1211525.0
2022-05-12,210.3917,216.4439,201.0046,208.9665,695814.0
2022-05-13,210.0212,217.4652,194.8289,194.8954,1606103.0
2022-05-14,210.0212,217.4652,194.8289,194.8954,1606103.0
2022-05-15,210.0212,217.4652,194.8289,194.8954,1606103.0
2022-05-16,196.1496,200.064,190.639,197.1187,750531.0
2022-05-17,201.5367,206.1447,199.1804,202.2018,641309.0
2022-05-18,197.9548,198.5724,175.8933,176.9479,1031737.0
2022-05-19,173.024,178.2104,165.3851,170.7532,1776266.0
2022-05-20,175.3803,176.0073,156.9577,165.9647,1001586.0
2022-05-21,175.3803,176.0073,156.9577,165.9647,1001586.0
2022-05-22,175.3803,176.0073,156.9577,165.9647,1001586.0
2022-05-23,170.6202,176.9954,168.0644,175.3898,1288564.0
2022-05-24,171.9124,171.9124,157.6988,166.5158,1018342.0
2022-05-25,164.5965,177.328,164.4825,170.1072,838151.0
2022-05-26,170.3542,178.8814,169.6701,175.8078,960915.0
2022-05-27,181.1474,192.6152,180.1403,190.9525,1052146.0
2022-05-28,181.1474,192.6152,180.1403,190.9525,1052146.0
2022-05-29,181.1474,192.6152,180.1403,190.9525,1052146.0
2022-05-30,181.1474,192.6152,180.1403,190.9525,1052146.0
2022-05-31,186.3825,192.9857,180.6058,180.7864,898723.0
2022-06-01,182.9621,182.9639,170.4967,178.0501,647314.0
2022-06-02,177.1379,189.7459,177.0829,188.0927,586696.0
2022-06-03,187.6746,188.9383,179.955,181.9075,431669.0
2022-06-04,187.6746,188.9383,179.955,181.9075,431669.0
2022-06-05,187.6746,188.9383,179.955,181.9075,431669.0
2022-06-06,181.86,185.8694,174.2876,182.012,1132861.0
2022-06-07,177.4135,185.8219,176.5631,184.8338,867627.0
2022-06-08,182.183,182.6391,170.4397,175.2282,856906.0
2022-06-09,173.9931,174.8767,164.625,164.6345,527435.0
2022-06-10,162.7343,165.9647,158.1453,159.675,654068.0
2022-06-11,162.7343,165.9647,158.1453,159.675,654068.0
2022-06-12,162.7343,165.9647,158.1453,159.675,654068.0
2022-06-13,152.9862,154.5634,147.5041,151.067,1003106.0
2022-06-14,154.1074,155.3235,150.4309,152.3117,685493.0
2022-06-15,159.7795,171.6653,158.9624,164.4065,1313514.0
2022-06-16,156.7677,160.6536,148.9008,152.4257,1569023.0
2022-06-17,152.8152,157.1667,149.8984,152.8057,2186838.0
2022-06-18,152.8152,157.1667,149.8984,152.8057,2186838.0
2022-06-19,152.8152,157.1667,149.8984,152.8057,2186838.0
2022-06-20,152.8152,157.1667,149.8984,152.8057,2186838.0
2022-06-21,156.7677,160.207,148.1502,151.8651,800324.0
2022-06-22,148.2547,153.6798,142.9436,145.3474,1057331.0
2022-06-23,145.2049,147.6371,142.7631,146.8105,738317.0
2022-06-24,148.1977,158.2593,147.9317,155.656,5613916.0
2022-06-25,148.1977,158.2593,147.9317,155.656,5613916.0
2022-06-26,148.1977,158.2593,147.9317,155.656,5613916.0
2022-06-27,158.0218,160.3971,151.238,154.6584,1836781.0
2022-06-28,156.7487,160.9006,147.3283,147.5991,432915.0
2022-06-29,147.2666,147.5279,138.5636,142.9721,692668.0
2022-06-30,139.2572,141.3956,136.2643,139.7417,478004.0
2022-07-01,138.7251,144.8438,138.3641,143.3806,567929.0
2022-07-02,138.7251,144.8438,138.3641,143.3806,567929.0
2022-07-03,138.7251,144.8438,138.3641,143.3806,567929.0
2022-07-04,138.7251,144.8438,138.3641,143.3806,567929.0
2022-07-05,138.9722,148.915,136.5256,147.7416,1932334.0
2022-07-06,146.8105,149.2905,137.4235,141.4994,1080170.0
2022-07-07,143.9032,150.5445,143.2191,149.1478,704457.0
2022-07-08,150.5635,153.1097,146.915,148.8533,344540.0
2022-07-09,150.5635,153.1097,146.915,148.8533,344540.0
2022-07-10,150.5635,153.1097,146.915,148.8533,344540.0
2022-07-11,146.7155,147.2666,141.2904,141.8605,470803.0
2022-07-12,141.642,148.9578,141.1479,145.0243,693210.0
2022-07-13,141.794,150.1169,141.794,149.1003,485239.0
2022-07-14,144.1882,146.0124,141.8367,143.4852,635941.0
2022-07-15,146.7345,148.1597,142.8486,144.2072,318507.0
2022-07-16,146.7345,148.1597,142.8486,144.2072,318507.0
