,OBK US Equity,OBK US Equity,OBK US Equity,OBK US Equity,OBK US Equity
2022-05-29,37.2879,37.6951,37.0552,37.6854,55280.0
2022-05-30,37.2879,37.6951,37.0552,37.6854,55280.0
2022-05-31,37.6951,37.8987,36.8904,37.889,129955.0
2022-06-01,38.1507,38.2671,36.9679,38.2089,90029.0
2022-06-02,38.1992,39.8668,37.9471,39.8377,152757.0
2022-06-03,39.5953,40.0704,39.0253,39.1687,164133.0
2022-06-04,39.5953,40.0704,39.0253,39.1687,164133.0
2022-06-05,39.5953,40.0704,39.0253,39.1687,164133.0
2022-06-06,39.1687,40.0801,39.1687,39.3626,65204.0
2022-06-07,39.2657,39.6341,38.9554,39.479,31852.0
2022-06-08,39.4402,39.7698,38.9362,39.5662,135276.0
2022-06-09,39.3917,39.605,37.8599,37.9084,51299.0
2022-06-10,37.4333,37.9568,37.0843,37.7241,79897.0
2022-06-11,37.4333,37.9568,37.0843,37.7241,79897.0
2022-06-12,37.4333,37.9568,37.0843,37.7241,79897.0
2022-06-13,37.1715,38.6355,36.9291,37.6466,112926.0
2022-06-14,37.7338,38.0974,37.443,38.0635,62956.0
2022-06-15,38.1798,38.5967,37.9665,38.1604,61492.0
2022-06-16,37.6466,38.7325,37.1618,37.3073,108688.0
2022-06-17,37.5496,37.6272,36.8516,37.3363,307466.0
2022-06-18,37.5496,37.6272,36.8516,37.3363,307466.0
2022-06-19,37.5496,37.6272,36.8516,37.3363,307466.0
2022-06-20,37.5496,37.6272,36.8516,37.3363,307466.0
2022-06-21,37.7048,38.6113,37.3703,38.5192,95413.0
2022-06-22,38.2089,38.5628,38.1798,38.2671,43152.0
2022-06-23,38.2768,38.4416,37.2297,37.6272,103255.0
2022-06-24,37.666,38.4707,37.666,37.8599,181068.0
2022-06-25,37.666,38.4707,37.666,37.8599,181068.0
2022-06-26,37.666,38.4707,37.666,37.8599,181068.0
2022-06-27,38.2477,38.461,37.9568,38.2671,45873.0
2022-06-28,38.4125,38.7809,37.8308,37.8599,45437.0
2022-06-29,38.0538,38.4028,37.0746,37.9471,62192.0
2022-06-30,37.6563,37.8017,37.3557,37.6175,47307.0
2022-07-01,37.2879,38.5022,37.2491,38.4901,44740.0
2022-07-02,37.2879,38.5022,37.2491,38.4901,44740.0
2022-07-03,37.2879,38.5022,37.2491,38.4901,44740.0
2022-07-04,37.2879,38.5022,37.2491,38.4901,44740.0
2022-07-05,37.889,38.5289,37.443,38.4998,51967.0
2022-07-06,38.3349,38.6549,37.8405,38.3156,53409.0
2022-07-07,38.461,38.7712,37.9181,38.0732,43162.0
2022-07-08,38.1507,38.1507,37.3945,37.8696,54535.0
2022-07-09,38.1507,38.1507,37.3945,37.8696,54535.0
2022-07-10,38.1507,38.1507,37.3945,37.8696,54535.0
2022-07-11,37.5302,38.2477,37.5302,38.2477,123467.0
2022-07-12,38.1313,38.6743,37.8599,38.1023,42022.0
2022-07-13,37.8696,38.8391,37.5206,37.6175,72893.0
2022-07-14,37.0552,37.7629,36.6383,37.2297,48725.0
2022-07-15,37.6272,38.4125,37.2491,38.3349,81484.0
2022-07-16,37.6272,38.4125,37.2491,38.3349,81484.0
2022-07-17,37.6272,38.4125,37.2491,38.3349,81484.0
2022-07-18,38.6161,39.033,38.2962,38.4804,51641.0
2022-07-19,38.6452,39.382,38.6452,39.0233,34925.0
2022-07-20,38.7325,39.479,38.6743,39.479,47338.0
2022-07-21,39.2657,39.5081,38.81,39.4984,38422.0
2022-07-22,39.4402,39.7408,39.033,39.2366,33810.0
2022-07-23,39.4402,39.7408,39.033,39.2366,33810.0
2022-07-24,39.4402,39.7408,39.033,39.2366,33810.0
2022-07-25,39.4305,40.0122,38.9797,39.9444,37547.0
2022-07-26,39.6341,40.3419,39.6341,40.3031,41494.0
2022-07-27,40.1189,40.9139,40.1189,40.7685,45091.0
2022-07-28,40.6424,41.5344,39.7795,41.4374,73774.0
2022-07-29,41.4568,42.0725,41.4568,41.7574,64163.0
2022-07-30,41.4568,42.0725,41.4568,41.7574,64163.0
2022-07-31,41.4568,42.0725,41.4568,41.7574,64163.0
2022-08-01,41.7477,41.8446,41.3114,41.6895,75067.0
2022-08-02,41.5732,41.6895,41.0593,41.6798,56760.0
2022-08-03,41.9707,42.2712,41.5344,41.8737,59259.0
2022-08-04,41.9901,41.9901,41.3793,41.6798,75658.0
2022-08-05,41.4859,42.213,41.3599,41.8252,38838.0
2022-08-06,41.4859,42.213,41.3599,41.8252,38838.0
2022-08-07,41.4859,42.213,41.3599,41.8252,38838.0
2022-08-08,41.8931,42.31,41.8058,42.0773,58641.0
2022-08-09,41.961,42.3779,41.8931,42.3391,105400.0
2022-08-10,42.659,43.2407,42.5621,42.7463,70591.0
2022-08-11,42.8529,43.2989,42.8238,43.1729,46037.0
2022-08-12,43.2698,44.0939,43.1147,44.0939,62403.0
2022-08-13,43.2698,44.0939,43.1147,44.0939,62403.0
2022-08-14,43.2698,44.0939,43.1147,44.0939,62403.0
2022-08-15,43.7449,45.8391,42.5136,45.587,153512.0
2022-08-16,45.4022,45.4022,44.1426,44.4587,79566.0
2022-08-17,44.2156,44.5074,43.7293,44.3809,61178.0
2022-08-18,44.2739,44.5171,43.9725,44.2545,39637.0
2022-08-19,44.2253,44.2253,43.2429,43.7001,93848.0
2022-08-20,44.2253,44.2253,43.2429,43.7001,93848.0
2022-08-21,44.2253,44.2253,43.2429,43.7001,93848.0
2022-08-22,43.2138,43.4861,42.2655,42.5038,50395.0
2022-08-23,42.601,42.7761,41.8618,41.891,44963.0
2022-08-24,42.0661,42.0758,41.3074,41.463,44971.0
2022-08-25,41.5117,41.9494,41.3512,41.7451,44904.0
2022-08-26,41.6965,41.998,40.5585,40.6558,55393.0
2022-08-27,41.6965,41.998,40.5585,40.6558,55393.0
2022-08-28,41.6965,41.998,40.5585,40.6558,55393.0
2022-08-29,40.5974,40.5974,39.5761,39.7999,59553.0
2022-08-30,40.043,40.043,39.4205,39.8096,58061.0
2022-08-31,39.8193,40.1889,39.6248,39.7318,70085.0
2022-09-01,39.5859,39.8582,39.0996,39.5761,96860.0
2022-09-02,39.7804,40.0138,38.6813,38.8953,74979.0
2022-09-03,39.7804,40.0138,38.6813,38.8953,74979.0
2022-09-04,39.7804,40.0138,38.6813,38.8953,74979.0
2022-09-05,39.7804,40.0138,38.6813,38.8953,74979.0
2022-09-06,39.2649,39.9457,38.837,39.2649,206693.0
2022-09-07,39.0412,39.7415,38.9828,39.5372,111357.0
2022-09-08,39.4303,39.9263,39.0412,39.9068,85702.0
2022-09-09,40.1305,40.4126,38.0255,40.3153,79039.0
2022-09-10,40.1305,40.4126,38.0255,40.3153,79039.0
2022-09-11,40.1305,40.4126,38.0255,40.3153,79039.0
2022-09-12,40.3543,40.7433,39.9457,40.15,73006.0
2022-09-13,39.7707,39.9457,39.2844,39.3914,115084.0
2022-09-14,39.44,39.6248,39.0898,39.4692,96093.0
2022-09-15,39.2649,39.8388,39.2649,39.6345,109099.0
2022-09-16,39.4886,39.5567,38.9828,39.2066,533878.0
2022-09-17,39.4886,39.5567,38.9828,39.2066,533878.0
2022-09-18,39.4886,39.5567,38.9828,39.2066,533878.0
2022-09-19,38.8856,40.1208,38.8856,40.1208,88995.0
2022-09-20,39.8388,40.0819,39.5859,39.9263,42897.0
2022-09-21,39.8096,40.3153,39.7123,39.8388,71533.0
2022-09-22,39.7609,39.9749,38.6327,39.2163,109457.0
2022-09-23,38.8661,38.8904,38.4819,38.8175,87118.0
2022-09-24,38.8661,38.8904,38.4819,38.8175,87118.0
2022-09-25,38.8661,38.8904,38.4819,38.8175,87118.0
2022-09-26,38.8856,39.1385,38.6619,38.9342,146161.0
2022-09-27,39.1482,39.1482,37.9713,38.5646,223395.0
2022-09-28,38.6132,38.9828,38.1561,38.798,111447.0
2022-09-29,38.4965,38.4965,37.7962,38.0199,100297.0
2022-09-30,38.0199,38.3798,37.4169,37.4169,104786.0
2022-10-01,38.0199,38.3798,37.4169,37.4169,104786.0
2022-10-02,38.0199,38.3798,37.4169,37.4169,104786.0
2022-10-03,37.5142,37.9616,37.1154,37.806,158486.0
2022-10-04,38.0102,39.2163,38.0102,39.2163,148880.0
2022-10-05,39.0023,39.1968,38.3215,38.9634,107859.0
2022-10-06,38.8078,39.0996,38.4868,38.8467,67048.0
2022-10-07,38.5549,39.2941,37.5823,37.8838,102855.0
2022-10-08,38.5549,39.2941,37.5823,37.8838,102855.0
2022-10-09,38.5549,39.2941,37.5823,37.8838,102855.0
2022-10-10,38.2242,38.4771,37.6893,38.0102,123858.0
2022-10-11,37.7573,38.2145,37.4023,37.6795,84342.0
2022-10-12,37.6406,37.8342,37.2905,37.485,62320.0
2022-10-13,37.1543,39.2844,37.1543,39.2649,144399.0
2022-10-14,39.4108,39.7999,39.2163,39.5859,107049.0
2022-10-15,39.4108,39.7999,39.2163,39.5859,107049.0
2022-10-16,39.4108,39.7999,39.2163,39.5859,107049.0
2022-10-17,39.8777,40.9086,39.654,40.8795,183806.0
2022-10-18,41.1421,41.3366,40.3737,40.4904,102386.0
2022-10-19,40.1014,40.3543,39.2941,39.9457,96390.0
2022-10-20,39.7415,39.8485,38.2923,38.5354,75815.0
2022-10-21,38.8467,39.2357,38.0297,39.0607,93521.0
2022-10-22,38.8467,39.2357,38.0297,39.0607,93521.0
2022-10-23,38.8467,39.2357,38.0297,39.0607,93521.0
2022-10-24,39.0607,39.7123,38.6619,39.5081,89796.0
2022-10-25,39.1093,39.5372,38.8759,39.2552,107401.0
2022-10-26,39.3719,40.2667,38.9245,39.5567,65515.0
2022-10-27,39.8193,40.5731,38.8564,38.9537,127206.0
2022-10-28,38.6911,39.4692,38.6132,39.3427,88130.0
2022-10-29,38.6911,39.4692,38.6132,39.3427,88130.0
2022-10-30,38.6911,39.4692,38.6132,39.3427,88130.0
2022-10-31,39.3719,40.3445,39.0412,40.1986,101158.0
2022-11-01,40.4515,41.2491,39.8971,40.5585,142476.0
2022-11-02,40.364,40.5099,39.4789,39.6831,69064.0
2022-11-03,39.226,39.226,38.6035,38.8856,60824.0
2022-11-04,39.3622,40.1208,39.0169,40.0916,72058.0
2022-11-05,39.3622,40.1208,39.0169,40.0916,72058.0
2022-11-06,39.3622,40.1208,39.0169,40.0916,72058.0
2022-11-07,40.1403,40.646,40.0819,40.3834,77208.0
2022-11-08,40.6363,40.6558,39.936,40.1403,73976.0
2022-11-09,40.1208,40.7238,39.5372,40.0722,101060.0
2022-11-10,41.0254,41.8326,40.9865,41.6478,123775.0
2022-11-11,41.7646,41.7937,40.15,41.0156,105709.0
2022-11-12,41.7646,41.7937,40.15,41.0156,105709.0
2022-11-13,41.7646,41.7937,40.15,41.0156,105709.0
2022-11-14,40.6849,41.7548,40.5488,40.9865,127090.0
2022-11-15,41.3476,41.9723,41.0938,41.416,89379.0
2022-11-16,41.3476,41.5868,41.0548,41.3769,87361.0
2022-11-17,41.1817,41.1817,40.6546,40.9181,72656.0
2022-11-18,41.4843,41.7771,40.4789,40.596,175453.0
2022-11-19,41.4843,41.7771,40.4789,40.596,175453.0
2022-11-20,41.4843,41.7771,40.4789,40.596,175453.0
2022-11-21,40.5179,41.1524,40.3227,40.7913,66514.0
2022-11-22,40.9962,41.0499,40.4301,40.8986,74546.0
2022-11-23,40.8205,40.9962,40.6644,40.8401,61275.0
2022-11-24,40.8205,40.9962,40.6644,40.8401,61275.0
2022-11-25,40.9572,41.25,39.3222,41.1427,43530.0
2022-11-26,40.9572,41.25,39.3222,41.1427,43530.0
2022-11-27,40.9572,41.25,39.3222,41.1427,43530.0
2022-11-28,40.8303,40.9279,39.5711,39.7761,100846.0
2022-11-29,39.6687,40.1324,39.3759,39.3954,69693.0
2022-11-30,39.4833,39.9909,38.5169,39.942,151328.0
2022-12-01,40.108,40.108,39.5028,39.6883,67996.0
2022-12-02,39.3661,39.6687,38.5853,39.3954,66369.0
2022-12-03,39.3661,39.6687,38.5853,39.3954,66369.0
2022-12-04,39.3661,39.6687,38.5853,39.3954,66369.0
2022-12-05,39.3954,39.3954,37.8044,38.3608,94947.0
2022-12-06,38.1753,38.3217,37.6384,37.8337,90443.0
2022-12-07,37.658,38.2241,37.4042,37.697,60440.0
2022-12-08,37.9606,38.1851,37.248,37.4139,78833.0
2022-12-09,37.2285,38.2046,37.1504,37.9215,82481.0
2022-12-10,37.2285,38.2046,37.1504,37.9215,82481.0
2022-12-11,37.2285,38.2046,37.1504,37.9215,82481.0
2022-12-12,37.941,38.3315,37.453,37.6189,94012.0
2022-12-13,38.1753,38.5169,35.8131,35.9888,182902.0
2022-12-14,35.7351,36.1352,35.3495,35.7058,255140.0
2022-12-15,35.3544,36.1645,35.2763,35.6277,210807.0
2022-12-16,35.7351,35.8815,35.286,35.3837,364941.0
2022-12-17,35.7351,35.8815,35.286,35.3837,364941.0
2022-12-18,35.7351,35.8815,35.286,35.3837,364941.0
2022-12-19,35.657,35.9596,35.1271,35.208,119003.0
2022-12-20,35.1201,35.4422,34.6613,34.9054,168948.0
2022-12-21,35.1299,35.7595,35.0518,35.3837,75755.0
2022-12-22,35.2763,35.2763,34.593,35.2568,75420.0
2022-12-23,35.2958,35.7936,34.9835,35.6667,58662.0
2022-12-24,35.2958,35.7936,34.9835,35.6667,58662.0
2022-12-25,35.2958,35.7936,34.9835,35.6667,58662.0
2022-12-26,35.2958,35.7936,34.9835,35.6667,58662.0
2022-12-27,35.6667,35.8619,35.247,35.5203,41234.0
2022-12-28,35.6374,35.7546,35.125,35.208,64637.0
2022-12-29,35.4325,35.9303,35.2177,35.8717,67715.0
2022-12-30,35.6472,35.8327,35.4325,35.8229,86647.0
2022-12-31,35.6472,35.8327,35.4325,35.8229,86647.0
2023-01-01,35.6472,35.8327,35.4325,35.8229,86647.0
2023-01-02,35.6472,35.8327,35.4325,35.8229,86647.0
2023-01-03,35.8229,35.901,35.1982,35.4617,92363.0
2023-01-04,35.7155,35.9742,35.208,35.2665,77188.0
2023-01-05,35.1006,35.2372,34.5149,34.6516,83896.0
2023-01-06,34.9835,35.8229,34.8468,35.7058,63383.0
2023-01-07,34.9835,35.8229,34.8468,35.7058,63383.0
2023-01-08,34.9835,35.8229,34.8468,35.7058,63383.0
2023-01-09,35.7351,35.7351,35.1006,35.3251,59588.0
2023-01-10,35.1982,35.8815,34.9737,35.7058,66960.0
2023-01-11,35.8131,36.0913,35.5154,36.0767,52696.0
2023-01-12,36.1157,37.5555,36.0669,36.6721,88021.0
2023-01-13,36.2036,36.8478,35.7839,36.8088,63954.0
2023-01-14,36.2036,36.8478,35.7839,36.8088,63954.0
2023-01-15,36.2036,36.8478,35.7839,36.8088,63954.0
2023-01-16,36.2036,36.8478,35.7839,36.8088,63954.0
2023-01-17,36.9357,37.7409,36.4476,37.5408,127593.0
2023-01-18,37.3066,37.7263,36.9259,36.9942,122397.0
2023-01-19,36.8771,37.5701,36.7112,37.3554,78640.0
2023-01-20,37.658,37.9508,37.1406,37.3261,109714.0
2023-01-21,37.658,37.9508,37.1406,37.3261,109714.0
2023-01-22,37.658,37.9508,37.1406,37.3261,109714.0
2023-01-23,37.4237,37.902,36.8112,37.7946,60560.0
2023-01-24,37.5896,38.0094,37.248,37.658,80269.0
2023-01-25,37.3651,38.0191,36.6965,37.8434,106888.0
2023-01-26,38.4291,38.4291,36.7795,38.0289,145644.0
2023-01-27,37.0918,37.3066,35.247,35.9986,266998.0
2023-01-28,37.0918,37.3066,35.247,35.9986,266998.0
2023-01-29,37.0918,37.3066,35.247,35.9986,266998.0
2023-01-30,35.7741,36.6233,35.2568,35.9596,84980.0
2023-01-31,35.9303,36.6331,35.8424,36.6038,100710.0
2023-02-01,36.6038,37.902,35.9205,37.5116,145158.0
2023-02-02,37.5213,38.5755,36.2525,38.39,121418.0
2023-02-03,38.2729,38.8879,38.0094,38.8098,92706.0
2023-02-04,38.2729,38.8879,38.0094,38.8098,92706.0
2023-02-05,38.2729,38.8879,38.0094,38.8098,92706.0
2023-02-06,38.7122,38.761,38.146,38.2046,69887.0
2023-02-07,37.9313,38.4486,36.1165,38.351,61250.0
2023-02-08,38.3217,38.4291,37.2271,38.0972,66426.0
2023-02-09,38.0679,38.6731,37.4628,37.5116,38277.0
2023-02-10,37.248,37.8727,37.248,37.7458,50085.0
2023-02-11,37.248,37.8727,37.248,37.7458,50085.0
2023-02-12,37.248,37.8727,37.248,37.7458,50085.0
2023-02-13,37.7849,38.3217,37.7849,38.3217,49942.0
2023-02-14,38.116,38.4883,37.8073,38.1062,83255.0
2023-02-15,37.9494,38.3903,37.8122,38.3217,71284.0
2023-02-16,38.0964,38.6059,37.7534,38.3413,77200.0
2023-02-17,38.5079,39.0272,38.3217,38.841,74038.0
2023-02-18,38.5079,39.0272,38.3217,38.841,74038.0
2023-02-19,38.5079,39.0272,38.3217,38.841,74038.0
2023-02-20,38.5079,39.0272,38.3217,38.841,74038.0
2023-02-21,37.6358,38.6941,37.6358,38.2923,155875.0
2023-02-22,38.3021,38.7333,37.3517,37.6554,114107.0
2023-02-23,37.724,38.9635,37.724,38.018,102775.0
2023-02-24,37.8318,37.9886,37.3027,37.4987,90678.0
2023-02-25,37.8318,37.9886,37.3027,37.4987,90678.0
2023-02-26,37.8318,37.9886,37.3027,37.4987,90678.0
2023-02-27,37.7044,37.8318,37.0136,37.2439,63250.0
2023-02-28,37.2243,37.6848,36.4698,37.1459,355045.0
2023-03-01,37.0087,37.1263,36.754,36.8912,67131.0
2023-03-02,36.6462,36.705,36.2151,36.4894,85574.0
2023-03-03,36.5678,37.0675,36.4012,36.9108,65734.0
2023-03-04,36.5678,37.0675,36.4012,36.9108,65734.0
2023-03-05,36.5678,37.0675,36.4012,36.9108,65734.0
2023-03-06,37.0577,37.0969,36.3718,36.5776,77713.0
2023-03-07,36.3718,37.1067,35.9995,36.1269,59123.0
2023-03-08,35.9799,36.2543,35.343,35.7153,83613.0
2023-03-09,35.441,35.4606,33.9095,33.9908,134646.0
2023-03-10,33.7851,33.8242,31.9724,33.2755,185133.0
2023-03-11,33.7851,33.8242,31.9724,33.2755,185133.0
2023-03-12,33.7851,33.8242,31.9724,33.2755,185133.0
2023-03-13,31.6588,34.079,29.7971,33.109,442251.0
2023-03-14,35.2744,35.5292,33.0894,33.2069,261461.0
2023-03-15,32.1585,34.2456,31.747,33.6773,173708.0
2023-03-16,33.3735,35.4704,33.1579,34.4122,166253.0
2023-03-17,34.0104,34.0104,32.7562,32.962,312175.0
2023-03-18,34.0104,34.0104,32.7562,32.962,312175.0
2023-03-19,34.0104,34.0104,32.7562,32.962,312175.0
2023-03-20,33.3735,34.1084,31.8744,32.1389,171750.0
2023-03-21,32.9914,34.5493,32.619,33.4127,118231.0
2023-03-22,33.3539,33.5009,31.7862,31.8254,93199.0
2023-03-23,32.0311,32.0311,30.8357,31.4628,117093.0
2023-03-24,31.2571,32.6288,31.2179,32.5504,102473.0
2023-03-25,31.2571,32.6288,31.2179,32.5504,102473.0
2023-03-26,31.2571,32.6288,31.2179,32.5504,102473.0
2023-03-27,33.0404,33.6577,32.7366,32.7366,85102.0
2023-03-28,32.668,32.7366,32.0801,32.3643,78569.0
2023-03-29,32.57,32.6092,31.6392,32.2075,88232.0
2023-03-30,32.3349,32.3349,30.8945,31.0905,89145.0
2023-03-31,31.1787,31.6685,31.0121,31.502,136841.0
2023-04-01,31.1787,31.6685,31.0121,31.502,136841.0
2023-04-02,31.1787,31.6685,31.0121,31.502,136841.0
2023-04-03,31.4432,31.818,31.0219,31.6,103212.0
2023-04-04,31.7666,31.8254,30.8357,31.2277,84313.0
2023-04-05,30.8945,31.2571,30.7279,30.8063,64880.0
2023-04-06,30.7671,31.5608,30.7671,31.2766,62351.0
2023-04-07,30.7671,31.5608,30.7671,31.2766,62351.0
2023-04-08,30.7671,31.5608,30.7671,31.2766,62351.0
2023-04-09,30.7671,31.5608,30.7671,31.2766,62351.0
2023-04-10,31.0219,31.5412,30.9533,31.3648,236216.0
2023-04-11,31.2375,31.5804,31.0219,31.1787,103002.0
2023-04-12,31.306,31.4432,30.5516,30.6495,66697.0
2023-04-13,30.6495,31.3354,30.532,31.2179,70938.0
2023-04-14,31.3942,31.9527,30.434,30.6397,76778.0
2023-04-15,31.3942,31.9527,30.434,30.6397,76778.0
2023-04-16,31.3942,31.9527,30.434,30.6397,76778.0
2023-04-17,30.532,31.3158,30.3752,31.306,51950.0
2023-04-18,31.1983,31.1983,30.1645,30.4144,103143.0
2023-04-19,30.4536,31.6098,30.1694,31.453,88563.0
2023-04-20,31.1983,31.649,31.0513,31.4236,62577.0
2023-04-21,31.3256,31.6294,31.24,31.5706,74112.0
2023-04-22,31.3256,31.6294,31.24,31.5706,74112.0
2023-04-23,31.3256,31.6294,31.24,31.5706,74112.0
2023-04-24,31.502,31.6196,30.189,30.9729,51851.0
2023-04-25,30.6985,31.1591,29.8245,29.9441,60578.0
2023-04-26,29.6403,30.2478,29.6403,30.1106,111051.0
2023-04-27,30.1204,30.7328,27.5483,28.8074,144560.0
2023-04-28,29.4933,29.4933,27.8276,28.8368,107626.0
2023-04-29,29.4933,29.4933,27.8276,28.8368,107626.0
2023-04-30,29.4933,29.4933,27.8276,28.8368,107626.0
2023-05-01,28.8074,29.2376,27.9844,28.1117,132293.0
2023-05-02,28.0824,28.1607,25.8875,26.25,131562.0
2023-05-03,26.4558,27.5483,26.3774,26.5048,143575.0
2023-05-04,26.2892,26.6028,25.1428,25.9757,147228.0
2023-05-05,26.6812,29.3464,26.5832,27.4846,127843.0
2023-05-06,26.6812,29.3464,26.5832,27.4846,127843.0
2023-05-07,26.6812,29.3464,26.5832,27.4846,127843.0
2023-05-08,27.9158,27.9158,26.8673,26.9653,105075.0
2023-05-09,26.8477,26.8477,26.0394,26.1521,69635.0
2023-05-10,26.495,26.838,25.9659,26.2304,128462.0
2023-05-11,25.8581,25.9561,25.3584,25.8189,97982.0
2023-05-12,25.878,26.558,25.2178,26.0259,70132.0
2023-05-13,25.878,26.558,25.2178,26.0259,70132.0
2023-05-14,25.878,26.558,25.2178,26.0259,70132.0
2023-05-15,25.947,27.7208,25.947,26.765,88373.0
2023-05-16,26.765,27.1884,26.4595,26.4989,67214.0
2023-05-17,26.8931,28.6817,26.6073,28.6078,106438.0
2023-05-18,28.7753,28.8738,28.1643,28.726,79076.0
2023-05-19,29.1301,29.8494,28.0461,28.1939,136660.0
2023-05-20,29.1301,29.8494,28.0461,28.1939,136660.0
2023-05-21,29.1301,29.8494,28.0461,28.1939,136660.0
2023-05-22,28.184,30.1451,28.184,29.9677,88375.0
2023-05-23,29.5242,30.9039,29.4848,29.6622,110733.0
2023-05-24,30.0859,30.49,28.1643,29.1498,113815.0
2023-05-25,29.2976,30.1254,28.7457,29.0414,78235.0
2023-05-26,28.6373,29.5045,28.5979,29.268,68199.0
2023-05-27,28.6373,29.5045,28.5979,29.268,68199.0
2023-05-28,28.6373,29.5045,28.5979,29.268,68199.0
2023-05-29,28.6373,29.5045,28.5979,29.268,68199.0
2023-05-30,29.2582,30.5195,28.8049,29.0118,92247.0
2023-05-31,28.9921,28.9921,27.9574,28.0362,136070.0
2023-06-01,28.253,28.7359,27.7898,28.3713,59508.0
2023-06-02,28.8935,30.6378,28.7851,30.559,116780.0
2023-06-03,28.8935,30.6378,28.7851,30.559,116780.0
2023-06-04,28.8935,30.6378,28.7851,30.559,116780.0
2023-06-05,30.0958,30.4013,29.0512,29.2483,73086.0
2023-06-06,29.199,31.4853,29.199,30.9137,124882.0
2023-06-07,31.2981,32.2145,31.1601,31.367,166936.0
2023-06-08,31.2389,31.2783,30.3914,30.825,89527.0
2023-06-09,30.825,31.032,30.2141,30.3619,71954.0
2023-06-10,30.825,31.032,30.2141,30.3619,71954.0
2023-06-11,30.825,31.032,30.2141,30.3619,71954.0
2023-06-12,30.6871,31.0615,30.0662,30.283,84222.0
2023-06-13,30.421,31.303,30.0958,31.2586,125722.0
2023-06-14,31.6233,31.8351,30.2042,30.3619,100471.0
2023-06-15,30.3225,31.1601,30.3225,30.9433,100416.0
2023-06-16,31.2685,31.2685,30.3027,30.6378,177960.0
2023-06-17,31.2685,31.2685,30.3027,30.6378,177960.0
2023-06-18,31.2685,31.2685,30.3027,30.6378,177960.0
2023-06-19,31.2685,31.2685,30.3027,30.6378,177960.0
2023-06-20,30.5097,30.6378,30.1155,30.352,82158.0
2023-06-21,30.2042,30.9926,30.1648,30.4703,111759.0
2023-06-22,30.3027,30.4407,29.0316,29.7607,114142.0
2023-06-23,29.4553,30.2042,28.933,29.2187,939242.0
2023-06-24,29.4553,30.2042,28.933,29.2187,939242.0
2023-06-25,29.4553,30.2042,28.933,29.2187,939242.0
2023-06-26,29.268,29.9381,29.0414,29.0906,82107.0
2023-06-27,29.2582,29.8002,29.0315,29.1399,65915.0
2023-06-28,29.0611,29.1301,28.5339,28.8049,56880.0
2023-06-29,29.0414,29.7509,29.0414,29.4553,57853.0
2023-06-30,29.6523,29.6523,28.8049,28.8738,73100.0
2023-07-01,29.6523,29.6523,28.8049,28.8738,73100.0
2023-07-02,29.6523,29.6523,28.8049,28.8738,73100.0
2023-07-03,28.657,29.2877,28.657,29.2483,25826.0
2023-07-04,28.657,29.2877,28.657,29.2483,25826.0
2023-07-05,29.1793,29.4651,28.5683,29.0611,82745.0
2023-07-06,28.4797,28.5288,27.9475,28.1347,104423.0
2023-07-07,28.0461,28.8689,28.0461,28.322,132234.0
2023-07-08,28.0461,28.8689,28.0461,28.322,132234.0
2023-07-09,28.0461,28.8689,28.0461,28.322,132234.0
2023-07-10,28.2037,29.2976,28.2037,28.7162,80570.0
2023-07-11,28.8344,29.2828,28.6078,28.8443,55117.0
2023-07-12,29.5439,30.017,29.2776,29.5242,96384.0
2023-07-13,29.8002,30.4703,29.5637,30.3126,109012.0
2023-07-14,30.49,30.49,29.4158,30.0071,85423.0
2023-07-15,30.49,30.49,29.4158,30.0071,85423.0
2023-07-16,30.49,30.49,29.4158,30.0071,85423.0
2023-07-17,29.7805,30.7561,29.7706,30.3027,60801.0
2023-07-18,30.3126,31.4459,30.3126,31.3079,89082.0
2023-07-19,31.505,31.9977,31.3572,31.7711,121231.0
2023-07-20,31.7612,31.9879,31.2192,31.7612,130022.0
2023-07-21,31.909,32.0273,31.2685,31.8006,111968.0
2023-07-22,31.909,32.0273,31.2685,31.8006,111968.0
2023-07-23,31.909,32.0273,31.2685,31.8006,111968.0
2023-07-24,31.7908,32.6875,31.7908,32.5003,89019.0
2023-07-25,32.3525,32.6777,32.116,32.1258,115643.0
2023-07-26,32.5791,33.3675,32.4609,33.0916,103023.0
2023-07-27,33.4956,33.5745,31.7809,32.116,109762.0
2023-07-28,30.1845,32.2441,30.017,32.0371,136799.0
2023-07-29,30.1845,32.2441,30.017,32.0371,136799.0
2023-07-30,30.1845,32.2441,30.017,32.0371,136799.0
2023-07-31,31.9879,32.3525,31.8105,32.1258,91161.0
2023-08-01,32.0569,32.3623,31.6134,32.3525,73490.0
2023-08-02,31.8203,32.3328,31.5445,31.9583,66591.0
2023-08-03,31.8893,32.8748,31.8154,32.4806,64982.0
2023-08-04,32.3821,33.0916,32.2244,32.2835,70653.0
2023-08-05,32.3821,33.0916,32.2244,32.2835,70653.0
2023-08-06,32.3821,33.0916,32.2244,32.2835,70653.0
2023-08-07,32.3919,33.2295,32.3328,32.7565,72236.0
2023-08-08,31.9287,32.2638,31.4065,32.1653,89567.0
2023-08-09,31.978,32.4658,31.7711,32.1653,59121.0
2023-08-10,32.3919,32.5496,31.5838,31.7514,65664.0
2023-08-11,31.5247,31.9189,31.5247,31.7021,62349.0
2023-08-12,31.5247,31.9189,31.5247,31.7021,62349.0
2023-08-13,31.5247,31.9189,31.5247,31.7021,62349.0
