,FUN US Equity,FUN US Equity,FUN US Equity,FUN US Equity,FUN US Equity
2022-05-27,44.8204,47.0091,44.7062,46.9425,552723.0
2022-05-28,44.8204,47.0091,44.7062,46.9425,552723.0
2022-05-29,44.8204,47.0091,44.7062,46.9425,552723.0
2022-05-30,44.8204,47.0091,44.7062,46.9425,552723.0
2022-05-31,46.1241,46.4476,44.573,45.8005,349410.0
2022-06-01,46.1051,46.2763,44.316,45.1915,325199.0
2022-06-02,45.6959,45.6959,43.079,44.9822,615909.0
2022-06-03,44.0686,45.1059,44.0553,44.592,175659.0
2022-06-04,44.0686,45.1059,44.0553,44.592,175659.0
2022-06-05,44.0686,45.1059,44.0553,44.592,175659.0
2022-06-06,44.7252,45.634,44.1733,45.6292,290991.0
2022-06-07,45.3628,46.2573,45.1106,46.1621,458964.0
2022-06-08,45.7054,46.343,45.7054,46.0384,272746.0
2022-06-09,45.8957,46.2002,44.5064,44.8299,289477.0
2022-06-10,44.573,44.6301,43.2407,43.7736,301324.0
2022-06-11,44.573,44.6301,43.2407,43.7736,301324.0
2022-06-12,44.573,44.6301,43.2407,43.7736,301324.0
2022-06-13,42.7744,42.8411,40.1195,40.5763,397022.0
2022-06-14,40.9569,41.2161,39.363,39.9101,381103.0
2022-06-15,39.9672,41.1662,39.9672,40.5667,341392.0
2022-06-16,39.815,39.815,37.1124,37.9308,550904.0
2022-06-17,38.0355,39.558,37.4835,39.3582,248074.0
2022-06-18,38.0355,39.558,37.4835,39.3582,248074.0
2022-06-19,38.0355,39.558,37.4835,39.3582,248074.0
2022-06-20,38.0355,39.558,37.4835,39.3582,248074.0
2022-06-21,39.4534,39.9006,37.9593,38.064,303679.0
2022-06-22,37.3598,37.9498,37.3503,37.4265,238077.0
2022-06-23,37.731,37.731,35.9515,37.3027,216520.0
2022-06-24,37.8261,40.7475,37.6644,40.7285,251974.0
2022-06-25,37.8261,40.7475,37.6644,40.7285,251974.0
2022-06-26,37.8261,40.7475,37.6644,40.7285,251974.0
2022-06-27,40.8522,41.3946,39.8911,41.3566,183143.0
2022-06-28,41.8704,43.4406,41.0521,41.4041,492555.0
2022-06-29,40.9474,41.2995,40.1291,41.2995,166865.0
2022-06-30,41.014,42.3748,40.6143,41.7848,256988.0
2022-07-01,41.8895,43.9925,41.5945,43.6785,369423.0
2022-07-02,41.8895,43.9925,41.5945,43.6785,369423.0
2022-07-03,41.8895,43.9925,41.5945,43.6785,369423.0
2022-07-04,41.8895,43.9925,41.5945,43.6785,369423.0
2022-07-05,42.9457,45.182,42.4985,44.8965,263882.0
2022-07-06,44.592,44.592,43.3692,44.4017,201227.0
2022-07-07,44.5539,45.3247,42.5841,43.2217,470207.0
2022-07-08,42.7174,42.8744,40.2479,40.6619,746695.0
2022-07-09,42.7174,42.8744,40.2479,40.6619,746695.0
2022-07-10,42.7174,42.8744,40.2479,40.6619,746695.0
2022-07-11,40.6524,40.6524,38.8729,38.9205,315069.0
2022-07-12,39.0156,40.0909,38.7968,39.7579,267152.0
2022-07-13,39.3297,40.1956,38.7397,39.6627,192249.0
2022-07-14,39.1774,39.4724,37.9974,38.2258,240779.0
2022-07-15,38.5589,38.5589,37.6972,38.1687,320076.0
2022-07-16,38.5589,38.5589,37.6972,38.1687,320076.0
2022-07-17,38.5589,38.5589,37.6972,38.1687,320076.0
2022-07-18,38.5874,39.3963,37.6025,37.9118,534100.0
2022-07-19,38.3876,38.9395,37.8071,38.3305,434155.0
2022-07-20,38.635,39.4058,38.4042,38.9205,416841.0
2022-07-21,39.0251,39.0251,37.6073,38.5493,128169.0
2022-07-22,38.616,39.6056,38.3495,39.5009,237646.0
2022-07-23,38.616,39.6056,38.3495,39.5009,237646.0
2022-07-24,38.616,39.6056,38.3495,39.5009,237646.0
2022-07-25,39.3677,40.1718,39.1584,39.9672,267497.0
2022-07-26,39.5866,39.9625,39.1203,39.1203,121808.0
2022-07-27,39.4629,40.2527,39.1774,40.0624,119533.0
2022-07-28,39.9672,40.3764,39.5485,40.3384,192560.0
2022-07-29,40.4525,40.4525,39.4249,40.148,231492.0
2022-07-30,40.4525,40.4525,39.4249,40.148,231492.0
2022-07-31,40.4525,40.4525,39.4249,40.148,231492.0
2022-08-01,39.6627,40.5192,39.2773,40.2717,212815.0
2022-08-02,40.0719,40.3098,37.8261,38.4827,738318.0
2022-08-03,38.3114,39.1393,37.179,38.2353,1733435.0
2022-08-04,38.9585,39.3011,38.1972,39.0156,1694413.0
2022-08-05,38.5684,40.2242,38.5684,40.2242,908177.0
2022-08-06,38.5684,40.2242,38.5684,40.2242,908177.0
2022-08-07,38.5684,40.2242,38.5684,40.2242,908177.0
2022-08-08,40.3764,41.3946,40.1005,40.405,946055.0
2022-08-09,40.2527,40.7951,39.7817,40.7285,547096.0
2022-08-10,41.347,42.4985,41.0521,42.0417,255315.0
2022-08-11,42.5365,42.7364,41.171,41.5088,253833.0
2022-08-12,41.4422,42.6603,41.4422,42.3177,183357.0
2022-08-13,41.4422,42.6603,41.4422,42.3177,183357.0
2022-08-14,41.4422,42.6603,41.4422,42.3177,183357.0
2022-08-15,42.3938,42.3938,41.7087,41.9941,288931.0
2022-08-16,41.8704,42.4604,41.7658,41.918,278461.0
2022-08-17,41.7562,42.0037,41.3566,41.5849,357200.0
2022-08-18,41.604,42.4414,41.604,42.0798,452904.0
2022-08-19,41.5088,41.9762,41.4041,41.6325,287941.0
2022-08-20,41.5088,41.9762,41.4041,41.6325,287941.0
2022-08-21,41.5088,41.9762,41.4041,41.6325,287941.0
2022-08-22,41.0711,41.8419,40.9664,41.5469,218121.0
2022-08-23,41.5088,42.2225,41.5088,41.7753,337938.0
2022-08-24,41.3661,41.899,41.1567,41.604,473968.0
2022-08-25,41.6325,41.9846,41.3233,41.5088,322260.0
2022-08-26,41.4041,41.7277,40.6143,40.8237,336419.0
2022-08-27,41.4041,41.7277,40.6143,40.8237,336419.0
2022-08-28,41.4041,41.7277,40.6143,40.8237,336419.0
2022-08-29,40.5382,41.3946,40.4145,40.7856,337147.0
2022-08-30,41.121,41.3031,40.2106,40.4406,1128406.0
2022-08-31,40.6994,41.3989,39.8656,40.1436,294991.0
2022-09-01,39.6548,40.8459,39.6548,40.2011,253418.0
2022-09-02,40.2681,40.6323,39.7411,39.8369,152231.0
2022-09-03,40.2681,40.6323,39.7411,39.8369,152231.0
2022-09-04,40.2681,40.6323,39.7411,39.8369,152231.0
2022-09-05,40.2681,40.6323,39.7411,39.8369,152231.0
2022-09-06,39.6452,39.8465,38.4473,39.2523,536840.0
2022-09-07,39.099,40.3352,38.8115,40.0956,799867.0
2022-09-08,40.1531,42.4531,39.9006,41.4373,560640.0
2022-09-09,41.9835,42.0698,41.4373,41.6481,521778.0
2022-09-10,41.9835,42.0698,41.4373,41.6481,521778.0
2022-09-11,41.9835,42.0698,41.4373,41.6481,521778.0
2022-09-12,41.8781,43.4114,41.5968,43.0089,697243.0
2022-09-13,41.9931,43.1622,41.1306,41.4085,257179.0
2022-09-14,41.1594,43.1239,41.1594,42.6256,259873.0
2022-09-15,42.7118,43.3731,42.3477,42.4627,190564.0
2022-09-16,42.0218,43.191,41.6385,42.7693,324273.0
2022-09-17,42.0218,43.191,41.6385,42.7693,324273.0
2022-09-18,42.0218,43.191,41.6385,42.7693,324273.0
2022-09-19,42.4243,43.8139,42.1848,42.4722,320871.0
2022-09-20,42.3764,42.5777,41.4277,41.5906,146008.0
2022-09-21,41.3894,42.2806,40.3353,40.6994,253739.0
2022-09-22,40.3544,40.6181,39.1757,39.3865,392050.0
2022-09-23,39.0032,39.2811,38.3707,38.7923,372789.0
2022-09-24,39.0032,39.2811,38.3707,38.7923,372789.0
2022-09-25,39.0032,39.2811,38.3707,38.7923,372789.0
2022-09-26,38.7732,39.2907,38.3132,38.409,136658.0
2022-09-27,38.9744,39.1373,38.0449,38.5719,368239.0
2022-09-28,38.5719,39.65,38.5719,39.3961,205095.0
2022-09-29,38.9648,39.444,38.5336,38.8978,233948.0
2022-09-30,38.4378,39.9231,38.4378,39.4344,168169.0
2022-10-01,38.4378,39.9231,38.4378,39.4344,168169.0
2022-10-02,38.4378,39.9231,38.4378,39.4344,168169.0
2022-10-03,39.7315,40.5365,38.7348,38.9936,323094.0
2022-10-04,39.8465,40.1052,39.2523,39.674,351371.0
2022-10-05,38.9648,39.6092,38.7492,38.9073,190402.0
2022-10-06,38.6582,39.3194,38.1024,38.3324,196686.0
2022-10-07,38.2365,38.4857,37.6999,38.1599,334249.0
2022-10-08,38.2365,38.4857,37.6999,38.1599,334249.0
2022-10-09,38.2365,38.4857,37.6999,38.1599,334249.0
2022-10-10,37.9778,38.7828,37.5274,37.5274,217813.0
2022-10-11,37.3836,37.6615,36.3391,36.7416,393520.0
2022-10-12,36.9332,38.6294,36.9332,37.8149,190143.0
2022-10-13,37.1249,38.6869,36.8949,37.8819,257573.0
2022-10-14,38.1407,38.5048,37.9299,38.1215,233929.0
2022-10-15,38.1407,38.5048,37.9299,38.1215,233929.0
2022-10-16,38.1407,38.5048,37.9299,38.1215,233929.0
2022-10-17,38.1407,38.9457,38.0736,38.1215,231560.0
2022-10-18,38.6678,39.2715,38.1407,38.6198,311451.0
2022-10-19,38.3228,39.0798,37.0195,37.0195,331845.0
2022-10-20,36.7895,38.4857,36.7224,37.2111,236904.0
2022-10-21,37.1153,38.869,37.0899,38.6103,257290.0
2022-10-22,37.1153,38.869,37.0899,38.6103,257290.0
2022-10-23,37.1153,38.869,37.0899,38.6103,257290.0
2022-10-24,38.409,38.9265,37.8819,38.5048,235637.0
2022-10-25,38.1694,39.2955,38.0928,38.5911,300969.0
2022-10-26,38.4569,39.2427,38.0928,38.1311,406836.0
2022-10-27,38.179,38.5719,37.9107,38.0065,307828.0
2022-10-28,37.6903,39.3577,37.6903,39.2907,180240.0
2022-10-29,37.6903,39.3577,37.6903,39.2907,180240.0
2022-10-30,37.6903,39.3577,37.6903,39.2907,180240.0
2022-10-31,38.3419,39.9423,37.9969,39.4823,316257.0
2022-11-01,39.904,40.3448,39.5782,40.0477,346117.0
2022-11-02,38.8115,39.7698,37.7382,38.294,610185.0
2022-11-03,38.0257,39.4823,37.8628,38.6678,531561.0
2022-11-04,39.0128,39.1661,36.9093,37.5082,355540.0
2022-11-05,39.0128,39.1661,36.9093,37.5082,355540.0
2022-11-06,39.0128,39.1661,36.9093,37.5082,355540.0
2022-11-07,37.5945,38.5528,37.5945,38.3324,223618.0
2022-11-08,38.4761,38.6582,37.9011,38.1024,208050.0
2022-11-09,37.8532,38.4282,37.6615,37.834,303281.0
2022-11-10,38.7732,39.5782,38.1838,39.4632,438662.0
2022-11-11,39.3577,40.4023,38.179,38.5144,426712.0
2022-11-12,39.3577,40.4023,38.179,38.5144,426712.0
2022-11-13,39.3577,40.4023,38.179,38.5144,426712.0
2022-11-14,38.2174,39.5111,38.1455,38.5336,292474.0
2022-11-15,39.1182,40.1292,38.294,38.524,347355.0
2022-11-16,38.3132,39.2619,38.2844,38.9648,705418.0
2022-11-17,38.4569,39.4919,38.2078,39.2811,276733.0
2022-11-18,39.7698,39.8081,39.0894,39.2332,264902.0
2022-11-19,39.7698,39.8081,39.0894,39.2332,264902.0
2022-11-20,39.7698,39.8081,39.0894,39.2332,264902.0
2022-11-21,39.329,39.4823,38.8594,39.2332,225863.0
2022-11-22,39.2907,39.7698,39.0415,39.5494,213886.0
2022-11-23,39.7411,40.0669,39.5829,39.7986,187973.0
2022-11-24,39.7411,40.0669,39.5829,39.7986,187973.0
2022-11-25,39.5877,40.2394,39.5877,39.7123,143368.0
2022-11-26,39.5877,40.2394,39.5877,39.7123,143368.0
2022-11-27,39.5877,40.2394,39.5877,39.7123,143368.0
2022-11-28,39.3961,40.2011,39.3482,39.6357,160082.0
2022-11-29,39.4919,39.9615,39.4152,39.8369,258584.0
2022-11-30,39.5377,40.2906,39.5377,40.2134,343525.0
2022-12-01,40.1554,40.5705,39.528,39.9914,211769.0
2022-12-02,39.4218,40.1844,39.3736,39.6149,143345.0
2022-12-03,39.4218,40.1844,39.3736,39.6149,143345.0
2022-12-04,39.4218,40.1844,39.3736,39.6149,143345.0
2022-12-05,39.6052,39.6052,38.5531,38.611,259309.0
2022-12-06,38.5531,39.3253,38.3986,38.4469,196029.0
2022-12-07,38.1863,38.9392,38.1477,38.2539,161854.0
2022-12-08,38.138,38.7172,38.138,38.3021,275259.0
2022-12-09,38.3504,38.9875,38.3504,38.7944,162173.0
2022-12-10,38.3504,38.9875,38.3504,38.7944,162173.0
2022-12-11,38.3504,38.9875,38.3504,38.7944,162173.0
2022-12-12,38.7848,39.0454,38.4276,39.0454,184883.0
2022-12-13,39.7018,39.8437,38.7896,38.9199,225889.0
2022-12-14,38.6207,39.1709,37.9932,38.6496,367994.0
2022-12-15,38.5627,38.7896,37.9643,38.3407,319544.0
2022-12-16,37.8967,38.4276,37.5782,37.7423,339949.0
2022-12-17,37.8967,38.4276,37.5782,37.7423,339949.0
2022-12-18,37.8967,38.4276,37.5782,37.7423,339949.0
2022-12-19,37.6168,38.0608,36.7287,36.8639,365220.0
2022-12-20,36.4198,37.6457,36.275,37.1438,234324.0
2022-12-21,37.3948,38.4807,37.2693,37.3755,275397.0
2022-12-22,37.0569,37.6361,36.7287,37.221,222214.0
2022-12-23,37.028,38.5917,36.777,38.5338,181480.0
2022-12-24,37.028,38.5917,36.777,38.5338,181480.0
2022-12-25,37.028,38.5917,36.777,38.5338,181480.0
2022-12-26,37.028,38.5917,36.777,38.5338,181480.0
2022-12-27,38.418,38.7365,37.9836,38.36,255849.0
2022-12-28,38.3214,38.7075,38.225,38.6014,154433.0
2022-12-29,38.138,39.1033,37.8774,39.084,285305.0
2022-12-30,38.5627,40.0879,38.5627,39.9045,147323.0
2022-12-31,38.5627,40.0879,38.5627,39.9045,147323.0
2023-01-01,38.5627,40.0879,38.5627,39.9045,147323.0
2023-01-02,38.5627,40.0879,38.5627,39.9045,147323.0
2023-01-03,39.9238,40.3292,39.557,39.8948,270522.0
2023-01-04,40.0589,40.8987,40.0589,40.4836,172598.0
2023-01-05,40.1361,41.0435,40.1361,40.7153,151693.0
2023-01-06,41.5068,41.6999,40.7636,41.4296,190160.0
2023-01-07,41.5068,41.6999,40.7636,41.4296,190160.0
2023-01-08,41.5068,41.6999,40.7636,41.4296,190160.0
2023-01-09,42.0957,42.1294,41.613,41.613,149720.0
2023-01-10,41.3427,41.8929,41.0049,41.0049,128260.0
2023-01-11,41.0918,41.461,40.5416,40.9663,160347.0
2023-01-12,41.1304,41.5551,40.6767,40.696,113366.0
2023-01-13,40.6863,41.1786,40.3002,40.4547,128850.0
2023-01-14,40.6863,41.1786,40.3002,40.4547,128850.0
2023-01-15,40.6863,41.1786,40.3002,40.4547,128850.0
2023-01-16,40.6863,41.1786,40.3002,40.4547,128850.0
2023-01-17,40.3099,40.8956,40.2037,40.6091,95001.0
2023-01-18,40.445,41.0435,40.3582,40.6284,199225.0
2023-01-19,40.4064,40.6381,40.3388,40.4161,137700.0
2023-01-20,40.3099,40.7829,40.2713,40.3388,249392.0
2023-01-21,40.3099,40.7829,40.2713,40.3388,249392.0
2023-01-22,40.3099,40.7829,40.2713,40.3388,249392.0
2023-01-23,40.3292,40.6863,39.6728,39.8273,212356.0
2023-01-24,39.6728,40.0975,39.5859,39.972,102376.0
2023-01-25,39.8079,40.3775,39.7404,40.0782,110892.0
2023-01-26,40.0493,40.6284,39.6439,40.5223,97378.0
2023-01-27,40.4933,40.6863,40.1941,40.6767,175648.0
2023-01-28,40.4933,40.6863,40.1941,40.6767,175648.0
2023-01-29,40.4933,40.6863,40.1941,40.6767,175648.0
2023-01-30,40.4161,40.5609,40.03,40.03,500825.0
2023-01-31,40.0879,41.0918,40.0192,40.4836,111725.0
2023-02-01,40.4354,40.947,40.1748,40.4933,164882.0
2023-02-02,40.725,42.1343,40.3582,41.9895,154730.0
2023-02-03,42.0812,42.6941,41.7289,42.5493,297791.0
2023-02-04,42.0812,42.6941,41.7289,42.5493,297791.0
2023-02-05,42.0812,42.6941,41.7289,42.5493,297791.0
2023-02-06,42.1922,42.9934,42.1922,42.4914,325232.0
2023-02-07,42.4818,42.8196,41.8961,42.5976,170030.0
2023-02-08,42.2984,42.5928,41.8736,41.8736,84021.0
2023-02-09,42.3563,42.6071,41.8736,41.9895,122850.0
2023-02-10,41.7192,42.1922,41.7192,41.9509,96601.0
2023-02-11,41.7192,42.1922,41.7192,41.9509,96601.0
2023-02-12,41.7192,42.1922,41.7192,41.9509,96601.0
2023-02-13,41.8157,42.6072,41.8157,42.1439,118920.0
2023-02-14,42.2308,42.5686,41.7385,41.8543,180927.0
2023-02-15,41.5068,42.3273,41.5068,41.7288,128782.0
2023-02-16,42.5493,44.8949,42.5493,43.4374,829935.0
2023-02-17,44.2965,44.3834,43.3409,43.3891,196403.0
2023-02-18,44.2965,44.3834,43.3409,43.3891,196403.0
2023-02-19,44.2965,44.3834,43.3409,43.3891,196403.0
2023-02-20,44.2965,44.3834,43.3409,43.3891,196403.0
2023-02-21,43.3119,43.5339,43.2347,43.2926,222069.0
2023-02-22,43.4374,45.117,43.2617,44.4027,321785.0
2023-02-23,44.6729,45.1459,44.5474,44.7502,210867.0
2023-02-24,44.6826,45.1025,44.1227,44.6922,210432.0
2023-02-25,44.6826,45.1025,44.1227,44.6922,210432.0
2023-02-26,44.6826,45.1025,44.1227,44.6922,210432.0
2023-02-27,44.9336,45.5224,44.2772,44.3447,136833.0
2023-02-28,44.2289,44.9046,44.0069,44.3254,244607.0
2023-03-01,44.393,44.9722,44.393,44.8853,211681.0
2023-03-02,44.8949,45.5224,44.837,45.2618,292513.0
2023-03-03,45.4258,46.2849,45.3679,45.5417,293386.0
2023-03-04,45.4258,46.2849,45.3679,45.5417,293386.0
2023-03-05,45.4258,46.2849,45.3679,45.5417,293386.0
2023-03-06,45.5903,45.8088,44.8846,45.1628,81127.0
2023-03-07,45.1725,45.5126,44.8714,44.9005,635312.0
2023-03-08,44.8325,45.7554,44.7938,45.6583,246565.0
2023-03-09,45.668,46.0614,45.328,45.328,227840.0
2023-03-10,45.2114,45.2648,43.8028,44.5994,278866.0
2023-03-11,45.2114,45.2648,43.8028,44.5994,278866.0
2023-03-12,45.2114,45.2648,43.8028,44.5994,278866.0
2023-03-13,44.0165,44.308,43.4822,43.4919,160960.0
2023-03-14,43.9291,44.5508,43.6959,44.3177,177759.0
2023-03-15,43.7057,44.0262,43.1131,43.4725,208668.0
2023-03-16,43.3462,43.8708,43.0305,43.5405,239707.0
2023-03-17,43.2394,43.7445,42.5496,42.5496,137907.0
2023-03-18,43.2394,43.7445,42.5496,42.5496,137907.0
2023-03-19,43.2394,43.7445,42.5496,42.5496,137907.0
2023-03-20,42.8313,43.2588,42.3845,42.6176,113191.0
2023-03-21,43.0645,44.2788,43.0645,43.5308,155145.0
2023-03-22,43.6571,43.6571,42.8253,42.9576,109564.0
2023-03-23,42.8702,43.7445,42.4622,42.5108,124172.0
2023-03-24,42.4136,43.1227,42.365,43.0062,154273.0
2023-03-25,42.4136,43.1227,42.365,43.0062,154273.0
2023-03-26,42.4136,43.1227,42.365,43.0062,154273.0
2023-03-27,43.3656,43.7542,43.1611,43.3948,96798.0
2023-03-28,43.2394,43.9582,43.0159,43.3365,171151.0
2023-03-29,43.5016,44.1525,43.1131,43.9679,125540.0
2023-03-30,44.2205,44.2788,43.7154,43.9194,153833.0
2023-03-31,44.172,44.4537,44.0845,44.3857,130095.0
2023-04-01,44.172,44.4537,44.0845,44.3857,130095.0
2023-04-02,44.172,44.4537,44.0845,44.3857,130095.0
2023-04-03,44.0359,44.6188,44.0068,44.3662,75573.0
2023-04-04,44.4051,44.5507,43.9194,44.2108,212676.0
2023-04-05,44.1039,44.4828,43.7057,44.2011,192786.0
2023-04-06,44.2108,44.2151,43.4239,43.7542,105956.0
2023-04-07,44.2108,44.2151,43.4239,43.7542,105956.0
2023-04-08,44.2108,44.2151,43.4239,43.7542,105956.0
2023-04-09,44.2108,44.2151,43.4239,43.7542,105956.0
2023-04-10,43.3074,44.1428,43.3074,43.8319,137478.0
2023-04-11,44.0942,44.0942,43.4045,43.8319,90072.0
2023-04-12,43.9582,43.9582,41.7045,42.093,209620.0
2023-04-13,42.2679,42.4922,41.1119,41.1896,170465.0
2023-04-14,41.073,41.209,38.5278,39.7713,491009.0
2023-04-15,41.073,41.209,38.5278,39.7713,491009.0
2023-04-16,41.073,41.209,38.5278,39.7713,491009.0
2023-04-17,39.7227,40.0336,39.2953,39.8004,71328.0
2023-04-18,39.8781,40.7282,39.6646,40.4804,87594.0
2023-04-19,40.1987,40.6844,40.0724,40.5581,210021.0
2023-04-20,40.9564,40.9564,40.1113,40.5679,147260.0
2023-04-21,40.325,40.7253,39.6838,40.1016,111219.0
2023-04-22,40.325,40.7253,39.6838,40.1016,111219.0
2023-04-23,40.325,40.7253,39.6838,40.1016,111219.0
2023-04-24,39.8101,40.2279,39.4895,40.189,127653.0
2023-04-25,39.9558,40.2376,39.6325,39.917,191009.0
2023-04-26,39.8587,40.4999,39.6158,40.4319,137122.0
2023-04-27,40.1501,42.1999,40.1501,41.9959,154212.0
2023-04-28,41.7142,42.8605,41.6201,42.4719,191760.0
2023-04-29,41.7142,42.8605,41.6201,42.4719,191760.0
2023-04-30,41.7142,42.8605,41.6201,42.4719,191760.0
2023-05-01,42.5205,42.7536,41.685,41.8599,266877.0
2023-05-02,41.8599,41.8599,40.2473,40.4513,207510.0
2023-05-03,40.6067,40.8011,39.0135,39.713,262180.0
2023-05-04,40.3153,40.3153,38.1295,39.1398,285139.0
2023-05-05,39.5576,39.9947,39.1107,39.6256,248090.0
2023-05-06,39.5576,39.9947,39.1107,39.6256,248090.0
2023-05-07,39.5576,39.9947,39.1107,39.6256,248090.0
2023-05-08,39.985,40.4999,39.6741,40.121,200823.0
2023-05-09,40.257,40.7524,39.849,40.7524,595751.0
2023-05-10,40.801,41.4907,39.9947,41.4713,178578.0
2023-05-11,40.801,42.1028,40.7039,42.0542,177141.0
2023-05-12,42.0348,42.2485,41.4758,41.8599,141140.0
2023-05-13,42.0348,42.2485,41.4758,41.8599,141140.0
2023-05-14,42.0348,42.2485,41.4758,41.8599,141140.0
2023-05-15,41.8308,42.229,41.641,42.1805,185738.0
2023-05-16,42.229,42.4622,40.3444,41.0924,236324.0
2023-05-17,41.209,42.3359,40.9615,42.3359,119982.0
2023-05-18,41.957,44.0457,41.957,43.2879,255804.0
2023-05-19,43.5794,43.8951,42.964,43.4725,97553.0
2023-05-20,43.5794,43.8951,42.964,43.4725,97553.0
2023-05-21,43.5794,43.8951,42.964,43.4725,97553.0
2023-05-22,43.4725,43.8465,43.3075,43.5308,125082.0
2023-05-23,43.6474,43.8319,43.116,43.7154,668778.0
2023-05-24,43.3656,43.7737,43.3656,43.7154,148866.0
2023-05-25,44.0845,44.0845,42.1319,42.7925,60385.0
2023-05-26,42.7633,43.2199,42.7439,43.1422,117119.0
2023-05-27,42.7633,43.2199,42.7439,43.1422,117119.0
2023-05-28,42.7633,43.2199,42.7439,43.1422,117119.0
2023-05-29,42.7633,43.2199,42.7439,43.1422,117119.0
2023-05-30,42.9771,43.2199,42.1805,42.9091,185168.0
2023-05-31,43.0451,43.8222,42.5011,43.3462,158957.0
2023-06-01,43.4239,43.5413,42.9329,43.4045,111304.0
2023-06-02,43.5405,43.8077,42.9965,43.8028,192062.0
2023-06-03,43.5405,43.8077,42.9965,43.8028,192062.0
2023-06-04,43.5405,43.8077,42.9965,43.8028,192062.0
2023-06-05,43.7251,44.0941,42.229,42.2679,156755.0
2023-06-06,41.9744,42.0625,40.7908,41.0843,339333.0
2023-06-07,41.368,42.1603,41.143,41.681,269341.0
2023-06-08,41.7788,41.906,41.1625,41.4364,203209.0
2023-06-09,41.2604,41.8082,40.9121,41.7299,168148.0
2023-06-10,41.2604,41.8082,40.9121,41.7299,168148.0
2023-06-11,41.2604,41.8082,40.9121,41.7299,168148.0
2023-06-12,41.7788,42.3951,41.5632,42.0918,362815.0
2023-06-13,42.2777,42.5711,41.5734,42.4733,571623.0
2023-06-14,42.5516,42.6298,41.4658,42.0038,113028.0
2023-06-15,42.0918,42.1505,40.7517,41.3973,250342.0
2023-06-16,41.143,41.3729,40.2919,40.605,276287.0
2023-06-17,41.143,41.3729,40.2919,40.605,276287.0
2023-06-18,41.143,41.3729,40.2919,40.605,276287.0
2023-06-19,41.143,41.3729,40.2919,40.605,276287.0
2023-06-20,40.4093,40.5062,40.0572,40.3506,197697.0
2023-06-21,40.5072,41.1528,40.0474,40.5561,192798.0
2023-06-22,40.8202,40.8202,39.4018,40.0572,274918.0
2023-06-23,39.6072,39.9398,39.1181,39.1181,374302.0
2023-06-24,39.6072,39.9398,39.1181,39.1181,374302.0
2023-06-25,39.6072,39.9398,39.1181,39.1181,374302.0
2023-06-26,38.9714,39.8615,38.9714,39.5192,129600.0
2023-06-27,39.3822,39.6561,39.1181,39.6366,153524.0
2023-06-28,39.3627,39.5962,38.8841,39.0105,171668.0
2023-06-29,38.9029,39.348,38.8247,39.1279,172760.0
2023-06-30,39.1279,39.3822,38.8833,39.0985,155957.0
2023-07-01,39.1279,39.3822,38.8833,39.0985,155957.0
2023-07-02,39.1279,39.3822,38.8833,39.0985,155957.0
2023-07-03,38.9029,39.2648,38.8247,39.1377,74783.0
2023-07-04,38.9029,39.2648,38.8247,39.1377,74783.0
2023-07-05,39.1279,39.3333,38.6878,38.942,167565.0
2023-07-06,38.6388,39.079,38.6388,38.7855,187138.0
2023-07-07,37.4063,39.0535,37.1715,38.3845,374613.0
2023-07-08,37.4063,39.0535,37.1715,38.3845,374613.0
2023-07-09,37.4063,39.0535,37.1715,38.3845,374613.0
2023-07-10,38.3845,38.6618,37.9665,38.1008,152595.0
2023-07-11,38.0714,38.2524,37.0932,37.3182,203318.0
2023-07-12,37.5628,37.641,37.0052,37.0248,188148.0
2023-07-13,36.7607,37.2498,36.3596,36.9269,639198.0
2023-07-14,36.8878,36.9074,36.4868,36.6824,533110.0
2023-07-15,36.8878,36.9074,36.4868,36.6824,533110.0
2023-07-16,36.8878,36.9074,36.4868,36.6824,533110.0
2023-07-17,36.4378,36.8683,36.3596,36.5846,372343.0
2023-07-18,36.5259,36.8731,36.2813,36.5846,309974.0
2023-07-19,36.4672,36.8096,36.3009,36.3889,256697.0
2023-07-20,36.5161,36.6824,35.401,35.8705,237670.0
2023-07-21,36.0661,36.3596,34.7749,35.0782,812115.0
2023-07-22,36.0661,36.3596,34.7749,35.0782,812115.0
2023-07-23,36.0661,36.3596,34.7749,35.0782,812115.0
2023-07-24,34.951,35.3031,34.8727,35.1466,339964.0
2023-07-25,35.1662,36.0759,34.951,36.0759,205574.0
2023-07-26,36.3205,37.6019,36.0857,37.5628,210098.0
2023-07-27,37.6606,38.6192,37.641,37.6606,192714.0
2023-07-28,37.6508,38.3845,37.2008,37.6899,183284.0
2023-07-29,37.6508,38.3845,37.2008,37.6899,183284.0
2023-07-30,37.6508,38.3845,37.2008,37.6899,183284.0
2023-07-31,37.5139,38.4432,37.5139,38.1008,295005.0
2023-08-01,37.778,37.9834,37.1715,37.9541,296581.0
2023-08-02,37.24,37.5628,36.7509,36.8683,969907.0
2023-08-03,36.7215,40.5072,36.7215,40.3017,493901.0
2023-08-04,40.5267,41.3973,39.842,41.143,414900.0
2023-08-05,40.5267,41.3973,39.842,41.143,414900.0
2023-08-06,40.5267,41.3973,39.842,41.143,414900.0
2023-08-07,40.8886,40.9669,39.2695,39.6463,199850.0
2023-08-08,39.2844,39.6561,37.8562,38.1497,325272.0
2023-08-09,38.2769,38.2769,37.5628,37.9051,175387.0
2023-08-10,37.7095,38.629,37.4943,37.7389,112443.0
