,TKR US Equity,TKR US Equity,TKR US Equity,TKR US Equity,TKR US Equity
2021-05-26,81.4483,81.8757,80.8879,81.6953,371149.0
2021-05-27,82.7021,83.6804,81.8188,83.6329,482910.0
2021-05-28,83.8894,84.0509,82.809,84.0129,312517.0
2021-05-29,83.8894,84.0509,82.809,84.0129,312517.0
2021-05-30,83.8894,84.0509,82.809,84.0129,312517.0
2021-05-31,83.8894,84.0509,82.809,84.0129,312517.0
2021-06-01,84.9057,85.4661,83.9844,84.9342,566714.0
2021-06-02,84.9437,84.9437,83.1105,83.8799,405600.0
2021-06-03,83.4525,83.6804,81.5623,83.6519,615224.0
2021-06-04,84.1174,84.8012,83.519,84.3643,333771.0
2021-06-05,84.1174,84.8012,83.519,84.3643,333771.0
2021-06-06,84.1174,84.8012,83.519,84.3643,333771.0
2021-06-07,84.3548,84.3643,82.3222,82.5596,589096.0
2021-06-08,82.4646,84.1648,81.4578,83.9654,413982.0
2021-06-09,83.4905,83.7279,82.5026,83.0155,432041.0
2021-06-10,83.6899,83.6899,80.6505,80.8499,459841.0
2021-06-11,81.4198,81.8567,79.8288,80.489,390131.0
2021-06-12,81.4198,81.8567,79.8288,80.489,390131.0
2021-06-13,81.4198,81.8567,79.8288,80.489,390131.0
2021-06-14,80.2515,80.2515,78.0124,78.7128,463854.0
2021-06-15,78.5418,79.0497,77.516,78.3424,854354.0
2021-06-16,77.8674,78.1524,76.6327,77.269,494028.0
2021-06-17,76.7751,76.9461,72.9663,75.0179,851946.0
2021-06-18,73.7926,75.4739,73.2987,74.714,844846.0
2021-06-19,73.7926,75.4739,73.2987,74.714,844846.0
2021-06-20,73.7926,75.4739,73.2987,74.714,844846.0
2021-06-21,75.8348,77.4115,75.3314,77.0221,388494.0
2021-06-22,76.8131,76.8131,75.1794,76.3192,550658.0
2021-06-23,76.8606,76.8606,75.1604,75.7113,592261.0
2021-06-24,76.4427,77.0268,75.5593,76.6706,354611.0
2021-06-25,76.9841,77.7915,76.3999,76.6896,711901.0
2021-06-26,76.9841,77.7915,76.3999,76.6896,711901.0
2021-06-27,76.9841,77.7915,76.3999,76.6896,711901.0
2021-06-28,76.8891,76.8891,75.1034,75.4549,443390.0
2021-06-29,76.2527,76.6612,74.5335,74.7805,416518.0
2021-06-30,74.3815,76.9081,74.3815,76.5472,1122865.0
2021-07-01,77.269,77.516,76.1007,76.2717,462612.0
2021-07-02,76.2527,76.6232,75.1889,76.0818,313927.0
2021-07-03,76.2527,76.6232,75.1889,76.0818,313927.0
2021-07-04,76.2527,76.6232,75.1889,76.0818,313927.0
2021-07-05,76.2527,76.6232,75.1889,76.0818,313927.0
2021-07-06,75.5878,75.7541,73.1373,74.2581,510803.0
2021-07-07,74.0396,75.4644,74.0396,75.2079,314061.0
2021-07-08,73.6597,74.9942,72.7383,73.9826,312557.0
2021-07-09,75.5308,76.6469,75.0939,76.3002,309310.0
2021-07-10,75.5308,76.6469,75.0939,76.3002,309310.0
2021-07-11,75.5308,76.6469,75.0939,76.3002,309310.0
2021-07-12,75.8253,76.7181,75.0369,76.6612,335971.0
2021-07-13,76.2052,76.5614,74.9609,74.9989,274307.0
2021-07-14,75.0939,76.1007,74.0016,74.5525,312361.0
2021-07-15,73.9446,74.7995,73.3082,73.9636,175761.0
2021-07-16,74.0491,74.6095,71.893,72.0165,451673.0
2021-07-17,74.0491,74.6095,71.893,72.0165,451673.0
2021-07-18,74.0491,74.6095,71.893,72.0165,451673.0
2021-07-19,70.6202,72.3109,69.6134,71.2281,499707.0
2021-07-20,71.5415,73.2227,71.0856,72.2824,749884.0
2021-07-21,73.0518,73.9541,72.6623,73.9161,629042.0
2021-07-22,74.0871,74.0871,72.3964,72.6433,288876.0
2021-07-23,73.4127,73.5979,72.4819,73.1183,296317.0
2021-07-24,73.4127,73.5979,72.4819,73.1183,296317.0
2021-07-25,73.4127,73.5979,72.4819,73.1183,296317.0
2021-07-26,73.3937,73.8116,72.6244,73.5172,343881.0
2021-07-27,73.0328,74.467,72.5009,74.3056,603874.0
2021-07-28,74.2581,74.3815,72.3204,73.3177,400052.0
2021-07-29,74.3436,75.3504,73.4764,74.5335,310858.0
2021-07-30,74.0966,75.5783,74.0966,75.5119,606222.0
2021-07-31,74.0966,75.5783,74.0966,75.5119,606222.0
2021-08-01,74.0966,75.5783,74.0966,75.5119,606222.0
2021-08-02,71.0666,75.4929,70.7912,71.0096,1220285.0
2021-08-03,71.4181,72.8333,70.2118,72.4819,744768.0
2021-08-04,72.026,73.1088,71.1426,71.1426,489827.0
2021-08-05,71.836,72.3109,70.6962,71.2471,547030.0
2021-08-06,71.874,72.8048,71.6466,72.1969,277434.0
2021-08-07,71.874,72.8048,71.6466,72.1969,277434.0
2021-08-08,71.874,72.8048,71.6466,72.1969,277434.0
2021-08-09,71.6745,71.969,70.9747,71.3136,325052.0
2021-08-10,71.2091,73.2892,71.2091,72.6623,304311.0
2021-08-11,73.2227,75.2744,72.7573,75.2459,362140.0
2021-08-12,75.1984,75.9295,74.714,75.1699,325854.0
2021-08-13,75.3694,75.3694,74.638,75.1984,286224.0
2021-08-14,75.3694,75.3694,74.638,75.1984,286224.0
2021-08-15,75.3694,75.3694,74.638,75.1984,286224.0
2021-08-16,74.9989,75.3789,74.0871,74.5905,348101.0
2021-08-17,73.5267,74.2486,72.1874,73.0708,781830.0
2021-08-18,72.7763,72.9758,71.1521,71.3326,593768.0
2021-08-19,71.0751,71.1753,69.349,70.007,771986.0
2021-08-20,69.8926,70.5601,69.1869,69.8354,723451.0
2021-08-21,69.8926,70.5601,69.1869,69.8354,723451.0
2021-08-22,69.8926,70.5601,69.1869,69.8354,723451.0
2021-08-23,70.4839,70.6984,69.8592,70.3885,604613.0
2021-08-24,70.8749,71.695,70.6937,70.9702,349003.0
2021-08-25,70.7986,71.6854,70.4743,70.9035,364407.0
2021-08-26,70.7986,71.056,70.0929,70.2168,357052.0
2021-08-27,70.3599,71.8809,70.2454,71.7141,435502.0
2021-08-28,70.3599,71.8809,70.2454,71.7141,435502.0
2021-08-29,70.3599,71.8809,70.2454,71.7141,435502.0
2021-08-30,72.0764,72.3578,71.3707,71.6092,374920.0
2021-08-31,71.5138,71.9429,69.8545,70.131,810334.0
2021-09-01,70.4839,70.4839,68.4621,69.4444,387985.0
2021-09-02,69.6065,69.9594,68.8722,69.6065,634335.0
2021-09-03,69.6256,70.131,68.6862,68.815,410230.0
2021-09-04,69.6256,70.131,68.6862,68.815,410230.0
2021-09-05,69.6256,70.131,68.6862,68.815,410230.0
2021-09-06,69.6256,70.131,68.6862,68.815,410230.0
2021-09-07,68.5766,68.7959,67.5371,67.5657,405251.0
2021-09-08,67.2605,68.5289,66.0876,68.1856,777935.0
2021-09-09,68.0616,68.9771,67.8423,68.1474,430968.0
2021-09-10,68.8245,68.8245,67.0793,67.1461,408685.0
2021-09-11,68.8245,68.8245,67.0793,67.1461,408685.0
2021-09-12,68.8245,68.8245,67.0793,67.1461,408685.0
2021-09-13,67.6611,68.548,66.8982,68.5098,370329.0
2021-09-14,68.8245,68.8245,65.5344,65.9254,415096.0
2021-09-15,65.4963,67.4513,65.3246,67.1556,746252.0
2021-09-16,64.371,65.4486,63.2171,64.8669,1039538.0
2021-09-17,64.9146,64.9146,63.6558,64.2947,1027934.0
2021-09-18,64.9146,64.9146,63.6558,64.2947,1027934.0
2021-09-19,64.9146,64.9146,63.6558,64.2947,1027934.0
2021-09-20,62.4923,63.446,61.9869,62.9691,538682.0
2021-09-21,63.2838,63.2934,61.6626,62.4923,733229.0
2021-09-22,63.2552,64.104,63.2266,63.5223,547311.0
2021-09-23,63.5223,65.4582,63.4936,64.3519,525723.0
2021-09-24,63.98,64.8955,63.6367,64.7048,384094.0
2021-09-25,63.98,64.8955,63.6367,64.7048,384094.0
2021-09-26,63.98,64.8955,63.6367,64.7048,384094.0
2021-09-27,64.8955,67.0507,64.8335,65.7729,576185.0
2021-09-28,65.7729,66.5072,65.1339,65.9254,767232.0
2021-09-29,66.0113,66.2544,64.0944,64.2375,500411.0
2021-09-30,64.6476,64.6476,62.3588,62.3874,482184.0
2021-10-01,62.5972,64.4568,62.1013,63.6844,484344.0
2021-10-02,62.5972,64.4568,62.1013,63.6844,484344.0
2021-10-03,62.5972,64.4568,62.1013,63.6844,484344.0
2021-10-04,63.8274,64.3096,63.3029,63.7034,386435.0
2021-10-05,63.9228,64.8955,63.4841,64.5236,669305.0
2021-10-06,63.7607,64.6952,62.8833,64.0086,465693.0
2021-10-07,64.514,66.1925,64.514,65.3628,467139.0
2021-10-08,65.3342,66.1019,64.886,64.9527,292468.0
2021-10-09,65.3342,66.1019,64.886,64.9527,292468.0
2021-10-10,65.3342,66.1019,64.886,64.9527,292468.0
2021-10-11,65.2865,65.8396,64.6762,64.6762,395230.0
2021-10-12,64.9527,67.4417,64.9527,67.0698,805125.0
2021-10-13,66.9649,67.4036,65.9254,66.3927,434961.0
2021-10-14,67.1175,68.1474,66.6884,67.9186,478538.0
2021-10-15,68.8341,69.3776,68.3954,68.7196,423496.0
2021-10-16,68.8341,69.3776,68.3954,68.7196,423496.0
2021-10-17,68.8341,69.3776,68.3954,68.7196,423496.0
2021-10-18,68.2428,68.7625,67.7278,68.5194,370393.0
2021-10-19,69.0343,69.082,68.1093,68.2809,247244.0
2021-10-20,68.4907,69.8545,68.1379,69.0248,308102.0
2021-10-21,68.6624,68.9485,68.2333,68.8627,262293.0
2021-10-22,69.0439,69.7877,68.4907,68.5289,274237.0
2021-10-23,69.0439,69.7877,68.4907,68.5289,274237.0
2021-10-24,69.0439,69.7877,68.4907,68.5289,274237.0
2021-10-25,68.6052,69.3075,68.0378,68.8341,288106.0
2021-10-26,68.2237,68.7482,67.4894,67.5085,516380.0
2021-10-27,67.4417,67.7231,65.0862,65.1816,558269.0
2021-10-28,65.2484,67.9186,65.1721,67.8613,378565.0
2021-10-29,67.2033,68.2905,67.2033,67.6611,398186.0
2021-10-30,67.2033,68.2905,67.2033,67.6611,398186.0
2021-10-31,67.2033,68.2905,67.2033,67.6611,398186.0
2021-11-01,67.8232,70.4266,67.0507,69.1106,902122.0
2021-11-02,69.4825,69.4825,67.7183,68.4812,452922.0
2021-11-03,67.9853,68.6529,67.251,67.5657,414855.0
2021-11-04,68.0521,68.8388,67.704,67.9662,305930.0
2021-11-05,68.6052,69.6542,68.033,69.3681,415643.0
2021-11-06,68.6052,69.6542,68.033,69.3681,415643.0
2021-11-07,68.6052,69.6542,68.033,69.3681,415643.0
2021-11-08,70.1978,71.2182,69.6256,70.9035,484280.0
2021-11-09,70.6841,70.7127,69.7496,70.5888,435085.0
2021-11-10,70.4934,71.3421,70.4934,71.18,566620.0
2021-11-11,71.1323,72.0288,70.6651,72.0002,517705.0
2021-11-12,72.4865,74.2031,71.8285,73.3829,715494.0
2021-11-13,72.4865,74.2031,71.8285,73.3829,715494.0
2021-11-14,72.4865,74.2031,71.8285,73.3829,715494.0
2021-11-15,73.8311,74.1459,73.1922,73.8407,839621.0
2021-11-16,74.1649,74.8754,72.6009,72.6105,616298.0
2021-11-17,72.6677,72.6677,69.8592,70.5983,569769.0
2021-11-18,70.913,71.2945,70.0452,70.4552,715038.0
2021-11-19,69.9861,70.3499,68.3679,68.387,477065.0
2021-11-20,69.9861,70.3499,68.3679,68.387,477065.0
2021-11-21,69.9861,70.3499,68.3679,68.387,477065.0
2021-11-22,68.7796,70.642,68.6647,68.8179,844099.0
2021-11-23,69.2009,70.0052,68.7604,69.7084,334325.0
2021-11-24,69.4499,70.7186,69.3733,70.3116,288504.0
2021-11-25,69.4499,70.7186,69.3733,70.3116,288504.0
2021-11-26,67.8795,68.0327,65.9932,66.6251,237380.0
2021-11-27,67.8795,68.0327,65.9932,66.6251,237380.0
2021-11-28,67.8795,68.0327,65.9932,66.6251,237380.0
2021-11-29,67.5444,67.5444,64.9112,65.3325,366470.0
2021-11-30,64.2505,64.509,62.0481,63.0344,654778.0
2021-12-01,64.8441,65.3612,62.2779,62.3067,372885.0
2021-12-02,62.8908,65.1027,62.4359,64.7388,458168.0
2021-12-03,64.9399,65.1027,64.0111,64.5377,357219.0
2021-12-04,64.9399,65.1027,64.0111,64.5377,357219.0
2021-12-05,64.9399,65.1027,64.0111,64.5377,357219.0
2021-12-06,65.7442,67.3433,65.5048,66.0985,484360.0
2021-12-07,67.1039,68.6168,66.9507,67.0848,338103.0
2021-12-08,67.0369,67.7072,66.5581,66.8837,267442.0
2021-12-09,66.1847,66.2709,65.3229,65.7538,401650.0
2021-12-10,66.0793,66.7688,64.9878,65.2271,627767.0
2021-12-11,66.0793,66.7688,64.9878,65.2271,627767.0
2021-12-12,66.0793,66.7688,64.9878,65.2271,627767.0
2021-12-13,63.1301,64.2792,62.479,63.6472,567744.0
2021-12-14,63.5802,64.3462,62.0577,62.2109,692123.0
2021-12-15,62.3737,63.0583,61.397,62.4599,584683.0
2021-12-16,62.9961,63.9632,62.5326,62.7567,549742.0
2021-12-17,62.412,64.3654,61.4468,63.9153,1972441.0
2021-12-18,62.412,64.3654,61.4468,63.9153,1972441.0
2021-12-19,62.412,64.3654,61.4468,63.9153,1972441.0
2021-12-20,62.8237,63.0105,60.2863,61.2151,1000482.0
2021-12-21,62.1918,64.7292,61.7321,64.6909,599025.0
2021-12-22,64.6814,65.1027,63.6376,64.0973,316342.0
2021-12-23,64.4611,65.0213,64.1451,64.509,231968.0
2021-12-24,64.4611,65.0213,64.1451,64.509,231968.0
2021-12-25,64.4611,65.0213,64.1451,64.509,231968.0
2021-12-26,64.4611,65.0213,64.1451,64.509,231968.0
2021-12-27,64.4803,65.6293,64.1547,65.591,256997.0
2021-12-28,65.3612,66.7975,65.3612,66.4624,779036.0
2021-12-29,66.3187,67.238,66.3187,66.8358,340432.0
2021-12-30,67.1135,67.5061,66.5102,66.6539,585514.0
2021-12-31,66.6826,66.8663,66.0123,66.3475,225704.0
2022-01-01,66.6826,66.8663,66.0123,66.3475,225704.0
2022-01-02,66.6826,66.8663,66.0123,66.3475,225704.0
2022-01-03,66.9986,67.7933,65.9357,66.2134,362658.0
2022-01-04,66.7975,70.2542,66.1943,69.8137,725945.0
2022-01-05,70.2446,72.2363,70.0004,70.168,1143892.0
2022-01-06,70.7234,72.0256,70.0435,71.5564,756959.0
2022-01-07,70.6181,72.2937,70.5319,70.9245,749987.0
2022-01-08,70.6181,72.2937,70.5319,70.9245,749987.0
2022-01-09,70.6181,72.2937,70.5319,70.9245,749987.0
2022-01-10,70.867,70.867,68.3774,69.6126,878306.0
2022-01-11,69.9191,70.1661,67.3241,68.9041,555066.0
2022-01-12,69.5456,69.9238,68.3296,68.5019,489703.0
2022-01-13,69.1913,71.3362,69.0477,70.7713,608546.0
2022-01-14,69.7371,70.9053,69.335,70.7521,392202.0
2022-01-15,69.7371,70.9053,69.335,70.7521,392202.0
2022-01-16,69.7371,70.9053,69.335,70.7521,392202.0
2022-01-17,69.7371,70.9053,69.335,70.7521,392202.0
2022-01-18,70.2542,71.0872,69.536,70.5702,484310.0
2022-01-19,71.1447,71.1447,68.2338,68.3679,529384.0
2022-01-20,68.4253,68.7509,66.1368,67.0656,924863.0
2022-01-21,66.5294,67.056,65.4914,65.8017,544863.0
2022-01-22,66.5294,67.056,65.4914,65.8017,544863.0
2022-01-23,66.5294,67.056,65.4914,65.8017,544863.0
2022-01-24,64.1739,66.6922,63.5515,66.5294,465184.0
2022-01-25,65.6485,66.6347,63.2067,66.041,546276.0
2022-01-26,66.7592,67.7072,64.2074,65.0644,548060.0
2022-01-27,65.4953,66.223,62.9865,63.5706,491416.0
2022-01-28,63.1206,63.4222,60.9948,62.862,523465.0
2022-01-29,63.1206,63.4222,60.9948,62.862,523465.0
2022-01-30,63.1206,63.4222,60.9948,62.862,523465.0
2022-01-31,62.1247,64.0494,62.0098,63.9632,604168.0
2022-02-01,63.8579,65.4857,63.2834,65.208,999944.0
2022-02-02,64.959,65.3899,63.9057,64.4515,586146.0
2022-02-03,62.661,65.0117,62.0673,64.6622,1192116.0
2022-02-04,64.6143,65.0835,62.3976,63.7047,927201.0
2022-02-05,64.6143,65.0835,62.3976,63.7047,927201.0
2022-02-06,64.6143,65.0835,62.3976,63.7047,927201.0
2022-02-07,63.2834,63.8722,61.4162,62.4599,834973.0
2022-02-08,62.6227,63.7717,62.2779,63.3695,692475.0
2022-02-09,63.6855,65.4282,63.6281,64.9207,377305.0
2022-02-10,64.2983,65.2176,63.2259,63.5227,328274.0
2022-02-11,63.4844,64.8633,62.7759,63.3025,351341.0
2022-02-12,63.4844,64.8633,62.7759,63.3025,351341.0
2022-02-13,63.4844,64.8633,62.7759,63.3025,351341.0
2022-02-14,63.3887,64.0207,62.7376,63.178,400912.0
2022-02-15,64.8154,66.7324,63.743,65.8783,696672.0
2022-02-16,65.4282,66.7209,65.2444,66.5773,372585.0
2022-02-17,65.7346,66.3379,65.1984,65.3708,299310.0
2022-02-18,65.3708,66.5056,65.1303,65.4862,282945.0
2022-02-19,65.3708,66.5056,65.1303,65.4862,282945.0
2022-02-20,65.3708,66.5056,65.1303,65.4862,282945.0
2022-02-21,65.3708,66.5056,65.1303,65.4862,282945.0
2022-02-22,65.2169,65.5535,64.0243,64.5725,460317.0
2022-02-23,64.6591,64.9668,62.322,62.3701,521952.0
2022-02-24,60.7735,62.0719,59.8983,61.7642,633296.0
2022-02-25,62.1585,64.284,62.12,63.6588,471164.0
2022-02-26,62.1585,64.284,62.12,63.6588,471164.0
2022-02-27,62.1585,64.284,62.12,63.6588,471164.0
2022-02-28,62.4278,63.731,62.1681,63.0529,419124.0
2022-03-01,62.8798,62.9615,58.3499,59.0328,797910.0
2022-03-02,59.7829,62.8029,59.7829,62.4566,592975.0
2022-03-03,62.976,64.1397,62.3893,63.553,526403.0
2022-03-04,62.3893,62.5239,60.812,61.668,457800.0
2022-03-05,62.3893,62.5239,60.812,61.668,457800.0
2022-03-06,62.3893,62.5239,60.812,61.668,457800.0
2022-03-07,61.2256,61.591,56.9361,57.1381,654350.0
2022-03-08,57.7536,59.7926,57.3401,58.2634,882751.0
2022-03-09,59.6675,61.8026,59.4896,60.0234,860432.0
2022-03-10,58.8693,60.5812,57.9364,59.3213,2125980.0
2022-03-11,60.2638,60.7255,58.8981,58.9847,555667.0
2022-03-12,60.2638,60.7255,58.8981,58.9847,555667.0
2022-03-13,60.2638,60.7255,58.8981,58.9847,555667.0
2022-03-14,59.6868,60.0234,58.2249,58.5423,487260.0
2022-03-15,58.4172,59.2924,58.1287,59.1097,443953.0
2022-03-16,59.7637,61.1005,58.8789,60.2446,433053.0
2022-03-17,59.3886,61.2352,58.2682,61.2256,629484.0
2022-03-18,59.379,60.4177,59.1963,60.0811,1170714.0
2022-03-19,59.379,60.4177,59.1963,60.0811,1170714.0
2022-03-20,59.379,60.4177,59.1963,60.0811,1170714.0
2022-03-21,60.4081,61.6863,59.5906,61.1679,480935.0
2022-03-22,61.6584,62.3749,60.6197,61.1102,464764.0
2022-03-23,60.6581,61.4852,59.7156,59.7445,305624.0
2022-03-24,59.8983,60.2109,59.4175,59.706,309956.0
2022-03-25,59.6771,60.1292,58.7635,59.3213,392751.0
2022-03-26,59.6771,60.1292,58.7635,59.3213,392751.0
2022-03-27,59.6771,60.1292,58.7635,59.3213,392751.0
2022-03-28,59.3021,59.3021,58.1383,58.7442,404853.0
2022-03-29,59.3598,61.1102,59.3598,60.8601,411742.0
2022-03-30,60.7351,60.9948,59.6771,59.9176,385649.0
2022-03-31,59.6194,60.1484,58.3788,58.3788,438220.0
2022-04-01,58.9174,59.2684,56.8592,57.3497,912512.0
2022-04-02,58.9174,59.2684,56.8592,57.3497,912512.0
2022-04-03,58.9174,59.2684,56.8592,57.3497,912512.0
2022-04-04,57.9364,57.9364,56.1763,57.417,411373.0
2022-04-05,57.0323,57.5997,55.4358,55.4646,857507.0
2022-04-06,54.6375,54.8299,53.6133,54.1374,487185.0
2022-04-07,53.9066,54.5221,53.2045,54.2047,425732.0
2022-04-08,54.1855,54.9741,53.4257,53.4449,370567.0
2022-04-09,54.1855,54.9741,53.4257,53.4449,370567.0
2022-04-10,54.1855,54.9741,53.4257,53.4449,370567.0
2022-04-11,53.4449,55.2338,53.3585,53.8393,467397.0
2022-04-12,54.3586,55.2915,53.4642,53.8393,399795.0
2022-04-13,53.8489,55.5512,53.8489,55.5127,367011.0
2022-04-14,55.8686,57.1189,55.7099,56.7053,730561.0
2022-04-15,55.8686,57.1189,55.7099,56.7053,730561.0
2022-04-16,55.8686,57.1189,55.7099,56.7053,730561.0
2022-04-17,55.8686,57.1189,55.7099,56.7053,730561.0
2022-04-18,56.1571,57.0708,55.9086,56.3783,376006.0
2022-04-19,56.4264,58.6192,56.4264,58.523,504139.0
2022-04-20,59.2636,60.7543,59.2395,59.2828,472607.0
2022-04-21,60.0618,60.5812,58.4172,58.7154,390056.0
2022-04-22,58.0422,58.0422,56.2052,56.5033,398437.0
2022-04-23,58.0422,58.0422,56.2052,56.5033,398437.0
2022-04-24,58.0422,58.0422,56.2052,56.5033,398437.0
2022-04-25,56.1379,57.0804,54.4163,56.9265,435660.0
2022-04-26,56.2725,56.7149,54.2913,54.4933,457084.0
2022-04-27,54.4933,56.1523,54.1086,55.532,332590.0
2022-04-28,55.6089,57.1573,54.676,57.0419,588051.0
2022-04-29,57.1958,58.273,55.3588,55.4358,689314.0
2022-04-30,57.1958,58.273,55.3588,55.4358,689314.0
2022-05-01,57.1958,58.273,55.3588,55.4358,689314.0
2022-05-02,57.2247,58.3499,55.205,56.9457,764773.0
2022-05-03,56.3783,59.1578,56.0705,58.5326,573412.0
2022-05-04,58.6288,61.3795,58.2393,61.3217,776463.0
2022-05-05,60.1099,60.7735,57.9027,58.5423,352483.0
2022-05-06,58.4076,58.4076,56.3206,56.7534,697287.0
2022-05-07,58.4076,58.4076,56.3206,56.7534,697287.0
2022-05-08,58.4076,58.4076,56.3206,56.7534,697287.0
2022-05-09,55.9455,59.2059,55.9455,58.0518,634134.0
2022-05-10,58.8308,59.2155,55.4839,56.4841,369363.0
2022-05-11,56.6284,57.9171,55.1376,55.3877,431484.0
2022-05-12,55.0799,56.0513,54.551,55.7628,445625.0
2022-05-13,56.517,57.0488,55.8015,56.3526,372580.0
2022-05-14,56.517,57.0488,55.8015,56.3526,372580.0
2022-05-15,56.517,57.0488,55.8015,56.3526,372580.0
2022-05-16,56.3043,56.3526,54.8249,55.7338,337672.0
2022-05-17,56.9328,58.1801,56.6137,58.1414,473874.0
2022-05-18,57.6096,58.6201,55.7386,56.0819,341316.0
2022-05-19,55.115,57.4743,55.115,56.662,441700.0
2022-05-20,57.0005,57.2615,54.4381,55.9755,403649.0
2022-05-21,57.0005,57.2615,54.4381,55.9755,403649.0
2022-05-22,57.0005,57.2615,54.4381,55.9755,403649.0
2022-05-23,56.9425,57.5806,55.9804,56.7297,356711.0
2022-05-24,56.1979,56.1979,54.8152,55.8788,491523.0
2022-05-25,55.4631,57.1552,55.4631,56.7201,492714.0
2022-05-26,57.5806,58.3735,57.4839,58.0351,373216.0
2022-05-27,58.9053,58.9827,58.1705,58.7119,325783.0
2022-05-28,58.9053,58.9827,58.1705,58.7119,325783.0
2022-05-29,58.9053,58.9827,58.1705,58.7119,325783.0
2022-05-30,58.9053,58.9827,58.1705,58.7119,325783.0
2022-05-31,58.3445,59.2437,57.6,59.0504,386018.0
2022-06-01,59.1761,59.3404,57.2325,57.9384,422131.0
2022-06-02,58.6346,60.8779,58.3445,60.8198,572758.0
2022-06-03,60.2494,60.8198,59.5725,60.0753,262409.0
2022-06-04,60.2494,60.8198,59.5725,60.0753,262409.0
2022-06-05,60.2494,60.8198,59.5725,60.0753,262409.0
2022-06-06,60.2977,61.284,59.9979,61.0519,284868.0
2022-06-07,60.5298,62.4201,60.0076,62.3186,584202.0
2022-06-08,61.8738,62.3186,61.1583,61.458,598202.0
2022-06-09,60.6071,62.3573,60.5684,61.1776,480458.0
2022-06-10,59.8626,60.1237,57.6096,57.7353,499599.0
2022-06-11,59.8626,60.1237,57.6096,57.7353,499599.0
2022-06-12,59.8626,60.1237,57.6096,57.7353,499599.0
2022-06-13,56.1012,56.2753,54.2544,55.3857,313287.0
2022-06-14,55.4631,55.9465,54.2931,55.0086,390149.0
2022-06-15,55.434,56.5073,55.0376,55.6081,242522.0
2022-06-16,54.1867,54.1867,51.6147,52.1852,323330.0
2022-06-17,52.3592,52.7266,51.2086,52.1465,872781.0
2022-06-18,52.3592,52.7266,51.2086,52.1465,872781.0
2022-06-19,52.3592,52.7266,51.2086,52.1465,872781.0
2022-06-20,52.3592,52.7266,51.2086,52.1465,872781.0
2022-06-21,53.2778,53.2778,51.944,52.0111,399090.0
2022-06-22,51.1505,52.074,50.9572,51.2569,491148.0
2022-06-23,50.9088,51.5083,49.3714,50.0966,438605.0
2022-06-24,50.9088,53.2345,50.4157,53.0651,717631.0
2022-06-25,50.9088,53.2345,50.4157,53.0651,717631.0
2022-06-26,50.9088,53.2345,50.4157,53.0651,717631.0
2022-06-27,53.4518,53.6742,52.5884,53.2198,377061.0
2022-06-28,53.8676,54.8345,52.833,52.978,586664.0
2022-06-29,52.7363,52.9684,51.1312,51.605,360084.0
2022-06-30,50.7638,51.9531,49.9419,51.2956,345098.0
2022-07-01,51.2762,52.3447,50.3238,51.7307,423021.0
2022-07-02,51.2762,52.3447,50.3238,51.7307,423021.0
2022-07-03,51.2762,52.3447,50.3238,51.7307,423021.0
2022-07-04,51.2762,52.3447,50.3238,51.7307,423021.0
2022-07-05,50.5607,51.2762,49.1683,51.2279,413605.0
2022-07-06,51.1989,51.3053,49.4294,51.0345,561700.0
2022-07-07,51.9918,53.2778,51.7259,52.7943,284071.0
2022-07-08,52.3882,52.9974,50.8991,50.9378,950314.0
2022-07-09,52.3882,52.9974,50.8991,50.9378,950314.0
2022-07-10,52.3882,52.9974,50.8991,50.9378,950314.0
2022-07-11,50.2803,51.3246,49.7292,51.0248,487889.0
2022-07-12,50.5124,53.0651,50.5124,52.2625,421321.0
2022-07-13,51.3923,52.1948,51.0055,51.9338,492302.0
2022-07-14,50.9088,51.7307,50.3963,51.3633,377533.0
2022-07-15,52.4269,52.978,51.2666,52.8523,343579.0
2022-07-16,52.4269,52.978,51.2666,52.8523,343579.0
2022-07-17,52.4269,52.978,51.2666,52.8523,343579.0
2022-07-18,53.887,54.0803,53.2004,53.4035,364280.0
2022-07-19,54.3608,56.43,54.3608,56.3333,349231.0
2022-07-20,56.0722,56.8748,55.6661,56.7684,286267.0
2022-07-21,56.6234,57.2905,55.99,57.2712,186839.0
2022-07-22,57.6677,57.9432,56.7056,57.4259,454331.0
2022-07-23,57.6677,57.9432,56.7056,57.4259,454331.0
2022-07-24,57.6677,57.9432,56.7056,57.4259,454331.0
2022-07-25,57.6386,58.2962,56.7152,57.7934,488556.0
2022-07-26,57.5903,58.3252,57.0198,57.9094,500411.0
2022-07-27,57.9674,60.4669,57.8707,59.9013,629286.0
2022-07-28,61.7481,62.2606,59.2973,61.0616,988500.0
2022-07-29,61.6127,64.3346,61.3662,63.2178,833343.0
2022-07-30,61.6127,64.3346,61.3662,63.2178,833343.0
2022-07-31,61.6127,64.3346,61.3662,63.2178,833343.0
2022-08-01,62.3186,62.8891,60.8295,62.0478,1028470.0
2022-08-02,61.9802,62.3718,61.1486,61.4193,606677.0
2022-08-03,61.5934,62.1832,60.7715,61.6611,332612.0
2022-08-04,62.0575,62.3959,61.3275,62.2316,296641.0
2022-08-05,61.6127,62.483,61.3033,62.2122,275102.0
2022-08-06,61.6127,62.483,61.3033,62.2122,275102.0
2022-08-07,61.6127,62.483,61.3033,62.2122,275102.0
2022-08-08,63.0534,63.6046,61.9608,62.2896,449544.0
