,WERN US Equity,WERN US Equity,WERN US Equity,WERN US Equity,WERN US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-09-08,45.7625,46.0039,45.2313,46.0039,451431.0
2021-09-09,46.1294,46.2211,45.0865,45.4438,689812.0
2021-09-10,45.5693,45.8687,45.3569,45.5017,316567.0
2021-09-11,45.5693,45.8687,45.3569,45.5017,316567.0
2021-09-12,45.5693,45.8687,45.3569,45.5017,316567.0
2021-09-13,45.859,45.8783,44.8934,45.2507,425455.0
2021-09-14,45.3279,45.3859,44.1015,44.3816,611375.0
2021-09-15,45.8783,45.9894,44.4057,45.2217,942239.0
2021-09-16,45.1058,45.5114,44.6423,44.8354,564021.0
2021-09-17,44.9996,44.9996,44.2174,44.4492,1234316.0
2021-09-18,44.9996,44.9996,44.2174,44.4492,1234316.0
2021-09-19,44.9996,44.9996,44.2174,44.4492,1234316.0
2021-09-20,43.5414,44.6423,43.358,44.623,501098.0
2021-09-21,44.932,45.4148,44.5988,45.1444,544359.0
2021-09-22,45.3859,45.6273,44.6568,44.7871,633073.0
2021-09-23,44.8644,45.1251,44.1208,44.2464,581403.0
2021-09-24,44.1981,44.5554,43.8022,44.4588,582603.0
2021-09-25,44.1981,44.5554,43.8022,44.4588,582603.0
2021-09-26,44.1981,44.5554,43.8022,44.4588,582603.0
2021-09-27,44.4878,45.3859,44.2947,44.9706,388751.0
2021-09-28,44.9996,45.2893,44.4299,44.5747,449031.0
2021-09-29,44.7485,45.0092,43.5897,43.9374,608490.0
2021-09-30,44.1595,44.1981,42.682,42.7496,732184.0
2021-10-01,42.8755,43.0692,41.5199,42.4301,895624.0
2021-10-02,42.8755,43.0692,41.5199,42.4301,895624.0
2021-10-03,42.8755,43.0692,41.5199,42.4301,895624.0
2021-10-04,42.3139,42.9239,42.1299,42.2752,542752.0
2021-10-05,42.004,43.3984,42.004,42.8465,432511.0
2021-10-06,42.6722,43.195,42.3429,43.0788,496333.0
2021-10-07,43.3596,43.563,42.3236,42.4495,672056.0
2021-10-08,42.3914,42.5947,41.0842,41.2197,632792.0
2021-10-09,42.3914,42.5947,41.0842,41.2197,632792.0
2021-10-10,42.3914,42.5947,41.0842,41.2197,632792.0
2021-10-11,41.1132,41.4037,40.7646,40.8034,435060.0
2021-10-12,40.9486,42.004,40.8131,41.549,626014.0
2021-10-13,41.7426,41.7813,41.0939,41.2585,422180.0
2021-10-14,41.5199,42.9626,41.4521,42.5076,665622.0
2021-10-15,43.3596,43.5146,42.5366,42.7109,603228.0
2021-10-16,43.3596,43.5146,42.5366,42.7109,603228.0
2021-10-17,43.3596,43.5146,42.5366,42.7109,603228.0
2021-10-18,42.5947,43.4274,42.3526,43.3887,575561.0
2021-10-19,43.8728,44.4538,43.2241,43.8825,742207.0
2021-10-20,44.1633,45.0154,43.5339,44.3667,775363.0
2021-10-21,44.2601,45.5286,44.2601,45.4608,741993.0
2021-10-22,45.5092,45.7416,45.1413,45.4318,639026.0
2021-10-23,45.5092,45.7416,45.1413,45.4318,639026.0
2021-10-24,45.5092,45.7416,45.1413,45.4318,639026.0
2021-10-25,45.4995,45.8384,45.2575,45.3737,569235.0
2021-10-26,45.6157,45.8288,45.1219,45.2478,372745.0
2021-10-27,45.1025,45.7029,44.6378,45.1606,641521.0
2021-10-28,45.4318,46.9762,44.8217,46.3613,844240.0
2021-10-29,43.3112,44.3086,42.7738,43.8825,1930590.0
2021-10-30,43.3112,44.3086,42.7738,43.8825,1930590.0
2021-10-31,43.3112,44.3086,42.7738,43.8825,1930590.0
2021-11-01,43.8147,44.8605,43.7179,44.2505,1137226.0
2021-11-02,44.3618,45.2768,43.9067,44.3182,763225.0
2021-11-03,44.0762,45.8578,44.0762,45.1897,866599.0
2021-11-04,45.2865,45.5867,44.1633,44.7152,779360.0
2021-11-05,45.0929,45.4899,43.9793,44.357,527051.0
2021-11-06,45.0929,45.4899,43.9793,44.357,527051.0
2021-11-07,45.0929,45.4899,43.9793,44.357,527051.0
2021-11-08,44.4635,44.8895,43.9697,44.386,318827.0
2021-11-09,44.5603,44.9476,44.3473,44.9283,699586.0
2021-11-10,45.0251,45.4995,44.1343,44.4635,449949.0
2021-11-11,44.57,45.0251,44.1536,44.8992,319233.0
2021-11-12,45.2962,46.279,44.996,45.5576,744633.0
2021-11-13,45.2962,46.279,44.996,45.5576,744633.0
2021-11-14,45.2962,46.279,44.996,45.5576,744633.0
2021-11-15,45.6642,46.0224,45.4511,45.6157,519366.0
2021-11-16,45.548,46.3032,45.4414,45.9643,653896.0
2021-11-17,45.9353,45.9353,45.2284,45.8288,549728.0
2021-11-18,45.8288,46.2742,44.2844,44.57,636880.0
2021-11-19,44.4732,45.0929,44.2795,44.6668,708872.0
2021-11-20,44.4732,45.0929,44.2795,44.6668,708872.0
2021-11-21,44.4732,45.0929,44.2795,44.6668,708872.0
2021-11-22,44.8992,45.5964,44.6087,44.8024,429135.0
2021-11-23,44.783,45.4221,44.754,45.3349,446654.0
2021-11-24,45.0832,45.3737,44.4925,45.1219,300338.0
2021-11-25,45.0832,45.3737,44.4925,45.1219,300338.0
2021-11-26,44.1536,44.6862,43.6792,43.989,335800.0
2021-11-27,44.1536,44.6862,43.6792,43.989,335800.0
2021-11-28,44.1536,44.6862,43.6792,43.989,335800.0
2021-11-29,44.2214,44.9573,43.9309,43.9406,439657.0
2021-11-30,44.1827,45.4511,43.563,43.6792,787501.0
2021-12-01,44.3182,44.3182,42.372,42.3817,797674.0
2021-12-02,42.372,43.563,42.098,43.3596,636401.0
2021-12-03,43.1273,44.4248,43.1273,44.3473,452377.0
2021-12-04,43.1273,44.4248,43.1273,44.3473,452377.0
2021-12-05,43.1273,44.4248,43.1273,44.3473,452377.0
2021-12-06,45.1413,45.9837,44.386,44.9573,648115.0
2021-12-07,44.967,46.0805,44.6184,44.7733,686183.0
2021-12-08,44.7733,45.0057,43.6889,44.2117,567339.0
2021-12-09,44.0374,45.1897,43.9987,44.4151,475894.0
2021-12-10,44.754,45.1606,44.3086,44.599,399571.0
2021-12-11,44.754,45.1606,44.3086,44.599,399571.0
2021-12-12,44.754,45.1606,44.3086,44.599,399571.0
2021-12-13,44.6765,45.7029,44.0762,45.6061,746181.0
2021-12-14,45.4705,46.3516,45.3156,45.5286,904717.0
2021-12-15,45.5383,45.8191,44.6959,45.3253,657510.0
2021-12-16,45.6351,46.0031,44.5409,44.599,466697.0
2021-12-17,44.6087,45.2575,43.5678,43.8825,1405352.0
2021-12-18,44.6087,45.2575,43.5678,43.8825,1405352.0
2021-12-19,44.6087,45.2575,43.5678,43.8825,1405352.0
2021-12-20,43.6114,43.8535,42.1783,43.6792,703452.0
2021-12-21,43.8341,44.1427,43.0207,43.8728,517656.0
2021-12-22,43.8051,44.2547,43.3403,43.6985,473042.0
2021-12-23,44.3182,44.996,44.144,44.7249,328050.0
2021-12-24,44.3182,44.996,44.144,44.7249,328050.0
2021-12-25,44.3182,44.996,44.144,44.7249,328050.0
2021-12-26,44.3182,44.996,44.144,44.7249,328050.0
2021-12-27,44.6959,45.9837,44.6959,45.974,343221.0
2021-12-28,45.8578,46.3516,45.7416,46.1967,310267.0
2021-12-29,46.2742,46.5647,45.9934,46.5453,215239.0
2021-12-30,46.6615,46.9907,46.0805,46.158,314982.0
2021-12-31,45.9541,46.4637,45.7939,46.2647,212459.0
2022-01-01,45.9541,46.4637,45.7939,46.2647,212459.0
2022-01-02,45.9541,46.4637,45.7939,46.2647,212459.0
2022-01-03,46.4686,46.7695,45.26,45.8473,342415.0
2022-01-04,45.8376,47.3422,45.3668,46.9831,615469.0
2022-01-05,46.9637,47.3617,46.0852,46.1871,452842.0
2022-01-06,46.4201,46.4201,44.8087,44.9737,451183.0
2022-01-07,44.7989,45.5852,43.8671,44.6533,376306.0
2022-01-08,44.7989,45.5852,43.8671,44.6533,376306.0
2022-01-09,44.7989,45.5852,43.8671,44.6533,376306.0
2022-01-10,44.6533,44.9737,44.003,44.6048,399366.0
2022-01-11,44.731,44.731,43.509,44.5757,408497.0
2022-01-12,44.8669,45.0999,44.2456,44.4301,454944.0
2022-01-13,44.4349,45.0222,44.3039,44.7892,373707.0
2022-01-14,44.9543,45.1193,43.7409,45.0902,511106.0
2022-01-15,44.9543,45.1193,43.7409,45.0902,511106.0
2022-01-16,44.9543,45.1193,43.7409,45.0902,511106.0
2022-01-17,44.9543,45.1193,43.7409,45.0902,511106.0
2022-01-18,44.6436,45.5367,44.6436,45.4493,482222.0
2022-01-19,45.6241,45.6629,44.2262,45.0028,452616.0
2022-01-20,45.1969,45.2455,43.8088,43.8768,488916.0
2022-01-21,43.5855,44.9348,43.4593,43.5467,484858.0
2022-01-22,43.5855,44.9348,43.4593,43.5467,484858.0
2022-01-23,43.5855,44.9348,43.4593,43.5467,484858.0
2022-01-24,43.2264,44.8281,43.207,44.7019,921400.0
2022-01-25,44.2553,44.2553,42.6439,43.1681,555310.0
2022-01-26,43.5273,43.7894,41.8674,42.1003,714715.0
2022-01-27,42.1974,43.2846,41.6732,41.9159,631261.0
2022-01-28,41.6926,42.4886,41.0811,42.4692,505885.0
2022-01-29,41.6926,42.4886,41.0811,42.4692,505885.0
2022-01-30,41.6926,42.4886,41.0811,42.4692,505885.0
2022-01-31,42.1392,43.3526,41.8965,43.2846,716171.0
2022-02-01,43.5855,43.8768,42.4983,43.1293,593965.0
2022-02-02,43.1099,43.537,42.5469,43.3526,542706.0
2022-02-03,43.2943,44.3136,42.4595,43.1584,591243.0
2022-02-04,44.7019,45.1872,41.3626,42.7507,866591.0
2022-02-05,44.7019,45.1872,41.3626,42.7507,866591.0
2022-02-06,44.7019,45.1872,41.3626,42.7507,866591.0
2022-02-07,42.8187,42.8187,41.4694,42.5275,611529.0
2022-02-08,42.5954,43.304,42.377,42.508,703599.0
2022-02-09,42.5663,43.4982,42.5372,42.7313,671700.0
2022-02-10,42.1197,43.0031,41.7606,41.9353,695797.0
2022-02-11,42.11,42.8575,41.8674,42.3042,598865.0
2022-02-12,42.11,42.8575,41.8674,42.3042,598865.0
2022-02-13,42.11,42.8575,41.8674,42.3042,598865.0
2022-02-14,42.4983,42.9643,41.7897,42.013,665841.0
2022-02-15,42.178,42.7022,41.615,41.712,549650.0
2022-02-16,41.7606,41.7606,40.2268,41.4985,887563.0
2022-02-17,41.0811,41.7703,40.7899,41.4499,537738.0
2022-02-18,41.9936,42.1974,41.5033,42.0615,601369.0
2022-02-19,41.9936,42.1974,41.5033,42.0615,601369.0
2022-02-20,41.9936,42.1974,41.5033,42.0615,601369.0
2022-02-21,41.9936,42.1974,41.5033,42.0615,601369.0
2022-02-22,41.9838,42.7119,41.3626,41.4499,482364.0
2022-02-23,41.3238,41.8771,41.0131,41.0908,515388.0
2022-02-24,40.8384,41.9062,40.654,41.7315,500531.0
2022-02-25,41.5956,42.6634,41.4402,42.2945,429761.0
2022-02-26,41.5956,42.6634,41.4402,42.2945,429761.0
2022-02-27,41.5956,42.6634,41.4402,42.2945,429761.0
2022-02-28,41.8479,42.6342,41.8043,42.1877,787924.0
2022-03-01,42.178,42.8866,41.7897,42.7119,672244.0
2022-03-02,42.8672,44.1389,42.7556,43.6341,572237.0
2022-03-03,44.0224,44.3912,43.2555,43.4011,424986.0
2022-03-04,43.3137,43.7603,42.7895,43.4205,582389.0
2022-03-05,43.3137,43.7603,42.7895,43.4205,582389.0
2022-03-06,43.3137,43.7603,42.7895,43.4205,582389.0
2022-03-07,43.3137,43.7506,42.3523,42.4595,818767.0
2022-03-08,42.2751,42.576,41.0131,41.382,926614.0
2022-03-09,42.1489,42.4886,41.6344,41.712,1194122.0
2022-03-10,41.2461,41.6926,40.984,41.1781,691692.0
2022-03-11,41.1976,41.9353,40.5909,40.9063,861283.0
2022-03-12,41.1976,41.9353,40.5909,40.9063,861283.0
2022-03-13,41.1976,41.9353,40.5909,40.9063,861283.0
2022-03-14,41.1684,41.4597,40.7122,41.2946,672794.0
2022-03-15,41.5567,42.1003,40.3724,41.3335,1093423.0
2022-03-16,41.5664,42.8963,41.2267,42.8963,604240.0
2022-03-17,42.6925,42.8284,41.5956,42.1197,765194.0
2022-03-18,41.9838,42.576,41.1781,42.2945,1916053.0
2022-03-19,41.9838,42.576,41.1781,42.2945,1916053.0
2022-03-20,41.9838,42.576,41.1781,42.2945,1916053.0
2022-03-21,42.1877,42.5954,41.4597,41.7412,392513.0
2022-03-22,41.7703,42.6051,41.3092,41.5373,678762.0
2022-03-23,41.3723,41.3723,40.4695,40.9063,615626.0
2022-03-24,41.7412,41.7412,40.353,40.7996,788047.0
2022-03-25,40.984,41.314,40.0715,40.8384,1068722.0
2022-03-26,40.984,41.314,40.0715,40.8384,1068722.0
2022-03-27,40.984,41.314,40.0715,40.8384,1068722.0
2022-03-28,40.8481,41.0908,40.4889,40.9452,402347.0
2022-03-29,41.2752,41.5761,40.8481,41.3626,572170.0
2022-03-30,41.2946,41.3674,40.6928,40.9646,638094.0
2022-03-31,40.7899,41.0422,38.8678,39.7997,1320929.0
2022-04-01,39.5182,39.7026,36.5575,36.8293,2788358.0
2022-04-02,39.5182,39.7026,36.5575,36.8293,2788358.0
2022-04-03,39.5182,39.7026,36.5575,36.8293,2788358.0
2022-04-04,36.8875,37.3729,36.0139,36.8099,1694497.0
2022-04-05,36.8002,37.3729,35.8586,36.5769,1519587.0
2022-04-06,36.3536,37.072,35.9848,36.7322,1613921.0
2022-04-07,36.7322,37.2661,36.1304,36.8778,1025339.0
2022-04-08,35.5674,37.1788,35.2276,36.8002,2358640.0
2022-04-09,35.5674,37.1788,35.2276,36.8002,2358640.0
2022-04-10,35.5674,37.1788,35.2276,36.8002,2358640.0
2022-04-11,37.0817,37.3244,35.9362,36.2274,1343319.0
2022-04-12,36.2274,36.9215,35.5382,35.9362,1041145.0
2022-04-13,36.1886,36.8875,36.111,36.6546,718318.0
2022-04-14,36.4209,36.6643,35.9096,36.2553,540996.0
2022-04-15,36.4209,36.6643,35.9096,36.2553,540996.0
2022-04-16,36.4209,36.6643,35.9096,36.2553,540996.0
2022-04-17,36.4209,36.6643,35.9096,36.2553,540996.0
2022-04-18,36.0703,36.6254,35.5249,35.895,978840.0
2022-04-19,35.9534,37.4317,35.8658,37.3849,1284049.0
2022-04-20,37.6673,38.4951,37.6479,37.9011,1067868.0
2022-04-21,38.2029,38.4074,37.6089,37.7939,1058027.0
2022-04-22,37.6576,38.2029,37.3849,37.7258,940543.0
2022-04-23,37.6576,38.2029,37.3849,37.7258,940543.0
2022-04-24,37.6576,38.2029,37.3849,37.7258,940543.0
2022-04-25,37.7452,38.6119,37.3947,38.573,1040164.0
2022-04-26,38.7191,39.3813,37.9692,37.9692,1066881.0
2022-04-27,37.9692,38.1932,37.5213,37.94,647627.0
2022-04-28,38.0958,39.1719,38.0277,39.1183,760185.0
2022-04-29,38.8651,39.5663,37.9692,38.5925,774153.0
2022-04-30,38.8651,39.5663,37.9692,38.5925,774153.0
2022-05-01,38.8651,39.5663,37.9692,38.5925,774153.0
2022-05-02,38.534,39.2839,38.1835,38.5633,919625.0
2022-05-03,38.4172,39.2839,38.0666,38.982,705293.0
2022-05-04,40.3356,41.4652,39.3034,41.3484,1243101.0
2022-05-05,41.2899,41.621,40.4427,41.3094,882764.0
2022-05-06,41.4458,41.699,40.618,41.3679,883559.0
2022-05-07,41.4458,41.699,40.618,41.3679,883559.0
2022-05-08,41.4458,41.699,40.618,41.3679,883559.0
2022-05-09,41.0173,41.9229,40.9247,41.7087,798492.0
2022-05-10,41.5675,42.0398,40.1944,41.3971,973007.0
2022-05-11,41.3873,41.8645,40.3648,40.6959,765951.0
2022-05-12,40.6083,41.5724,39.5858,40.9394,1321833.0
2022-05-13,41.3484,41.7379,40.5498,40.657,831611.0
2022-05-14,41.3484,41.7379,40.5498,40.657,831611.0
2022-05-15,41.3484,41.7379,40.5498,40.657,831611.0
2022-05-16,40.5109,40.803,39.4007,39.4494,1322748.0
2022-05-17,39.8487,40.349,39.5663,39.9071,1088260.0
2022-05-18,39.3326,39.6296,36.4282,36.5182,1558215.0
2022-05-19,36.3624,37.7745,35.8366,36.7714,1254274.0
2022-05-20,36.898,37.7745,36.4355,37.7745,913781.0
2022-05-21,36.898,37.7745,36.4355,37.7745,913781.0
2022-05-22,36.898,37.7745,36.4355,37.7745,913781.0
2022-05-23,38.2906,38.8651,37.9205,38.8164,887456.0
2022-05-24,38.758,39.0209,38.0569,38.8749,832225.0
2022-05-25,38.8554,40.4817,38.4074,39.7318,848761.0
2022-05-26,39.9753,41.066,39.3618,39.6637,649507.0
2022-05-27,39.7026,39.985,39.3131,39.7026,494263.0
2022-05-28,39.7026,39.985,39.3131,39.7026,494263.0
2022-05-29,39.7026,39.985,39.3131,39.7026,494263.0
2022-05-30,39.7026,39.985,39.3131,39.7026,494263.0
2022-05-31,39.5273,39.8584,38.5097,39.5079,712165.0
2022-06-01,39.576,39.9753,39.2693,39.6831,591726.0
2022-06-02,39.7903,40.5693,39.6734,40.1019,478585.0
2022-06-03,39.8195,40.2187,39.7124,39.9266,477235.0
2022-06-04,39.8195,40.2187,39.7124,39.9266,477235.0
2022-06-05,39.8195,40.2187,39.7124,39.9266,477235.0
2022-06-06,40.1603,40.7826,39.6588,40.7349,660096.0
2022-06-07,40.1603,40.1603,38.8846,39.5468,680338.0
2022-06-08,39.4397,39.4874,38.4464,38.6704,699820.0
2022-06-09,38.5048,39.3228,38.4561,38.6022,660390.0
2022-06-10,38.2322,38.9625,37.9984,38.2906,951857.0
2022-06-11,38.2322,38.9625,37.9984,38.2906,951857.0
2022-06-12,38.2322,38.9625,37.9984,38.2906,951857.0
2022-06-13,37.5213,38.2711,37.5213,37.8426,970401.0
2022-06-14,37.8232,38.388,36.9467,37.4823,805294.0
2022-06-15,37.6868,38.6119,37.6868,38.1348,529225.0
2022-06-16,37.5894,37.8475,36.6069,36.8688,775069.0
2022-06-17,37.2389,37.2389,35.671,36.2163,1336602.0
2022-06-18,37.2389,37.2389,35.671,36.2163,1336602.0
2022-06-19,37.2389,37.2389,35.671,36.2163,1336602.0
2022-06-20,37.2389,37.2389,35.671,36.2163,1336602.0
2022-06-21,36.6254,36.7909,36.0605,36.5377,606514.0
2022-06-22,36.3429,36.4403,35.9778,36.1871,405764.0
2022-06-23,36.1774,36.8785,36.08,36.7617,381668.0
2022-06-24,36.9954,38.125,36.9662,37.2583,1250660.0
2022-06-25,36.9954,38.125,36.9662,37.2583,1250660.0
2022-06-26,36.9954,38.125,36.9662,37.2583,1250660.0
2022-06-27,37.5602,38.6314,37.4044,37.9205,553959.0
2022-06-28,38.4951,38.6996,37.1415,37.1512,461641.0
2022-06-29,37.346,37.5505,36.4549,37.2389,415578.0
2022-06-30,36.8591,37.6771,36.414,37.531,647795.0
2022-07-01,37.3942,38.0977,36.9056,37.9902,374033.0
2022-07-02,37.3942,38.0977,36.9056,37.9902,374033.0
2022-07-03,37.3942,38.0977,36.9056,37.9902,374033.0
2022-07-04,37.3942,38.0977,36.9056,37.9902,374033.0
2022-07-05,37.5505,38.557,37.1011,38.0098,551210.0
2022-07-06,38.1075,38.1222,37.0424,37.8632,593306.0
2022-07-07,38.2345,38.9478,37.7191,38.8306,624461.0
2022-07-08,38.938,39.4071,38.3811,38.6351,429385.0
2022-07-09,38.938,39.4071,38.3811,38.6351,429385.0
2022-07-10,38.938,39.4071,38.3811,38.6351,429385.0
2022-07-11,38.2932,38.899,38.2932,38.7035,340318.0
2022-07-12,38.7231,39.495,38.469,38.6938,320744.0
2022-07-13,38.5081,38.9429,37.9902,38.5374,380513.0
2022-07-14,38.1954,38.4202,37.746,38.3029,387585.0
2022-07-15,38.9869,39.2019,38.6156,38.7719,342599.0
2022-07-16,38.9869,39.2019,38.6156,38.7719,342599.0
2022-07-17,38.9869,39.2019,38.6156,38.7719,342599.0
2022-07-18,38.6645,39.109,38.5765,38.8208,488722.0
2022-07-19,38.9576,40.6627,38.9576,40.5112,519409.0
2022-07-20,40.1888,40.9998,40.1888,40.6089,548342.0
2022-07-21,40.4526,41.0682,39.7295,40.7555,369576.0
2022-07-22,40.6871,40.8483,40.0226,40.433,297684.0
2022-07-23,40.6871,40.8483,40.0226,40.433,297684.0
2022-07-24,40.6871,40.8483,40.0226,40.433,297684.0
2022-07-25,40.5991,40.5991,40.1008,40.1888,382846.0
2022-07-26,39.9542,40.4428,39.5829,40.1985,598327.0
2022-07-27,40.2376,40.5796,39.4852,40.3451,439668.0
2022-07-28,40.4819,42.7879,40.4819,42.7097,573655.0
2022-07-29,42.6511,43.1103,42.3286,42.954,447526.0
2022-07-30,42.6511,43.1103,42.3286,42.954,447526.0
2022-07-31,42.6511,43.1103,42.3286,42.954,447526.0
2022-08-01,42.8661,43.0126,41.7717,41.9769,648757.0
2022-08-02,42.055,42.055,40.9118,40.9802,635279.0
2022-08-03,41.205,41.9573,40.9118,41.586,635688.0
2022-08-04,41.8205,42.0648,40.0715,40.6382,1141064.0
2022-08-05,40.6285,41.4785,40.4526,41.2343,587818.0
2022-08-06,40.6285,41.4785,40.4526,41.2343,587818.0
2022-08-07,40.6285,41.4785,40.4526,41.2343,587818.0
2022-08-08,41.4395,41.5567,40.902,41.0779,520590.0
2022-08-09,40.9118,41.0535,39.8077,40.1204,573587.0
2022-08-10,40.6675,41.4883,40.521,41.1463,545874.0
2022-08-11,41.2929,42.4263,40.9509,42.0062,702174.0
2022-08-12,42.016,42.5241,41.6837,42.5143,581657.0
2022-08-13,42.016,42.5241,41.6837,42.5143,581657.0
2022-08-14,42.016,42.5241,41.6837,42.5143,581657.0
2022-08-15,42.2212,42.4263,41.7375,42.2016,605311.0
2022-08-16,42.3775,43.8236,41.2147,43.8139,864876.0
2022-08-17,43.5403,43.6575,42.358,42.827,612644.0
2022-08-18,42.8074,43.0908,42.4654,42.7195,373948.0
2022-08-19,42.6511,42.8074,42.1918,42.3384,510483.0
2022-08-20,42.6511,42.8074,42.1918,42.3384,510483.0
2022-08-21,42.6511,42.8074,42.1918,42.3384,510483.0
2022-08-22,41.8401,42.1281,41.2489,41.4883,467387.0
2022-08-23,41.6349,42.0746,41.1952,41.5763,342768.0
2022-08-24,41.4492,41.8303,41.2343,41.3808,358178.0
2022-08-25,41.4297,41.9964,41.0877,41.7717,477033.0
2022-08-26,41.7717,42.0746,40.4819,40.5503,334372.0
2022-08-27,41.7717,42.0746,40.4819,40.5503,334372.0
2022-08-28,41.7717,42.0746,40.4819,40.5503,334372.0
2022-08-29,40.3646,40.4037,39.8272,40.0422,556681.0
2022-08-30,39.8663,40.4135,39.4755,40.179,644812.0
2022-08-31,40.2865,40.2865,38.8696,38.8794,469622.0
2022-09-01,38.6742,39.495,38.5277,39.2214,442439.0
2022-09-02,39.6513,39.6513,38.4329,38.5765,395747.0
2022-09-03,39.6513,39.6513,38.4329,38.5765,395747.0
2022-09-04,39.6513,39.6513,38.4329,38.5765,395747.0
2022-09-05,39.6513,39.6513,38.4329,38.5765,395747.0
2022-09-06,38.3322,38.6938,37.7753,37.9902,322973.0
2022-09-07,38.0489,38.9478,37.4089,38.8403,740093.0
2022-09-08,38.557,38.6742,37.6873,38.2834,456783.0
2022-09-09,38.4006,39.4657,38.4006,39.2507,457911.0
2022-09-10,38.4006,39.4657,38.4006,39.2507,457911.0
2022-09-11,38.4006,39.4657,38.4006,39.2507,457911.0
2022-09-12,39.495,40.4526,39.495,39.6611,460288.0
2022-09-13,38.938,39.0748,38.4593,38.684,436835.0
2022-09-14,38.7426,39.0944,38.3322,39.0358,556681.0
2022-09-15,39.026,39.3924,38.3225,38.5179,501029.0
2022-09-16,38.0196,38.0196,36.8372,37.7655,1208674.0
2022-09-17,38.0196,38.0196,36.8372,37.7655,1208674.0
2022-09-18,38.0196,38.0196,36.8372,37.7655,1208674.0
2022-09-19,37.4724,38.6449,37.4724,38.342,650205.0
2022-09-20,38.0,38.0586,37.0131,37.5896,718636.0
2022-09-21,37.746,38.3322,37.6092,37.658,394636.0
2022-09-22,37.6092,37.6873,37.1255,37.3942,389120.0
2022-09-23,36.8861,37.3942,36.593,37.3844,569250.0
2022-09-24,36.8861,37.3942,36.593,37.3844,569250.0
2022-09-25,36.8861,37.3942,36.593,37.3844,569250.0
2022-09-26,37.189,38.2883,37.189,37.6092,635406.0
2022-09-27,37.7167,38.2736,37.2476,37.7264,548156.0
2022-09-28,37.8534,38.8501,37.5115,38.5765,685197.0
2022-09-29,38.2541,38.2736,37.6165,37.9512,565203.0
2022-09-30,37.8629,37.9904,36.7943,36.8629,550389.0
2022-10-01,37.8629,37.9904,36.7943,36.8629,550389.0
2022-10-02,37.8629,37.9904,36.7943,36.8629,550389.0
2022-10-03,37.6178,38.4512,37.1668,38.0002,522406.0
2022-10-04,38.2257,38.7453,38.0394,38.7159,502115.0
2022-10-05,38.7257,38.8531,38.0598,38.2061,432473.0
2022-10-06,38.2453,38.7992,38.0296,38.2845,397326.0
2022-10-07,37.7747,37.9903,37.0198,37.1668,394721.0
2022-10-08,37.7747,37.9903,37.0198,37.1668,394721.0
2022-10-09,37.7747,37.9903,37.0198,37.1668,394721.0
2022-10-10,37.3237,38.0002,37.2453,37.8923,380837.0
2022-10-11,37.5884,38.4316,37.3727,38.157,451215.0
2022-10-12,38.1963,39.2845,38.0688,38.8825,739288.0
2022-10-13,38.3825,39.3923,37.657,39.0982,391207.0
2022-10-14,38.7355,39.0786,38.1374,38.1766,455538.0
2022-10-15,38.7355,39.0786,38.1374,38.1766,455538.0
2022-10-16,38.7355,39.0786,38.1374,38.1766,455538.0
2022-10-17,38.4708,39.108,38.2159,38.4021,590882.0
2022-10-18,38.9904,39.4561,38.4021,38.6178,554957.0
2022-10-19,38.6276,39.1865,37.5394,37.9708,646235.0
2022-10-20,37.6178,37.8415,36.4119,36.5394,646217.0
2022-10-21,36.51,36.8433,36.0884,36.657,658944.0
2022-10-22,36.51,36.8433,36.0884,36.657,658944.0
2022-10-23,36.51,36.8433,36.0884,36.657,658944.0
2022-10-24,37.0198,37.8041,36.7649,37.3139,489763.0
2022-10-25,37.4708,37.9217,37.2747,37.4806,366438.0
2022-10-26,37.7355,38.3923,36.608,38.0786,455799.0
2022-10-27,38.5002,38.5198,37.2747,37.5492,415707.0
2022-10-28,37.7845,38.2747,37.5002,37.9806,532830.0
2022-10-29,37.7845,38.2747,37.5002,37.9806,532830.0
2022-10-30,37.7845,38.2747,37.5002,37.9806,532830.0
2022-10-31,37.9217,38.5639,37.5492,38.4316,490424.0
2022-11-01,38.6472,39.2061,38.2061,39.1178,573758.0
2022-11-02,38.7943,39.3139,37.4315,37.5002,782904.0
2022-11-03,36.4119,36.9953,35.1374,36.5296,1116430.0
2022-11-04,36.7061,37.8923,36.7061,37.8433,747243.0
2022-11-05,36.7061,37.8923,36.7061,37.8433,747243.0
2022-11-06,36.7061,37.8923,36.7061,37.8433,747243.0
2022-11-07,37.8629,39.0884,37.8629,39.0296,633801.0
2022-11-08,39.1767,39.8727,38.3041,38.6178,779394.0
2022-11-09,38.4119,39.108,37.4806,37.5492,591257.0
2022-11-10,38.7747,40.0296,38.4021,39.7551,740692.0
2022-11-11,41.2355,41.4267,39.9561,40.3139,885315.0
2022-11-12,41.2355,41.4267,39.9561,40.3139,885315.0
2022-11-13,41.2355,41.4267,39.9561,40.3139,885315.0
2022-11-14,40.108,41.4414,39.5198,40.3825,816133.0
2022-11-15,41.1767,42.2747,41.0909,42.1375,1096019.0
2022-11-16,42.1571,42.1571,40.2159,41.0002,1084599.0
2022-11-17,40.6865,41.4904,39.8139,41.3924,779717.0
2022-11-18,41.9022,42.461,41.0688,42.3727,674480.0
2022-11-19,41.9022,42.461,41.0688,42.3727,674480.0
2022-11-20,41.9022,42.461,41.0688,42.3727,674480.0
