,BIG US Equity,BIG US Equity,BIG US Equity,BIG US Equity,BIG US Equity
2021-05-14,60.0786,61.9575,60.0421,61.7204,352196.0
2021-05-15,60.0786,61.9575,60.0421,61.7204,352196.0
2021-05-16,60.0786,61.9575,60.0421,61.7204,352196.0
2021-05-17,61.1731,62.8696,61.1093,62.1764,516183.0
2021-05-18,62.9152,63.3895,60.7718,60.8083,479722.0
2021-05-19,59.8415,60.407,57.0505,57.6981,1043185.0
2021-05-20,57.4518,58.9568,56.2661,58.7926,691187.0
2021-05-21,59.1665,59.6135,58.0903,58.5463,405797.0
2021-05-22,59.1665,59.6135,58.0903,58.5463,405797.0
2021-05-23,59.1665,59.6135,58.0903,58.5463,405797.0
2021-05-24,58.7926,59.732,57.9991,58.0447,727570.0
2021-05-25,58.1815,58.5463,57.4974,57.5248,478136.0
2021-05-26,58.2089,60.3249,58.1359,59.8962,854741.0
2021-05-27,60.2884,60.4799,58.1541,58.8656,1083334.0
2021-05-28,56.9046,57.3789,53.466,55.5821,3160685.0
2021-05-29,56.9046,57.3789,53.466,55.5821,3160685.0
2021-05-30,56.9046,57.3789,53.466,55.5821,3160685.0
2021-05-31,56.9046,57.3789,53.466,55.5821,3160685.0
2021-06-01,56.1476,56.9958,55.6824,56.5854,1071061.0
2021-06-02,56.558,58.8747,55.6824,58.3365,722019.0
2021-06-03,57.9717,59.6545,57.6525,59.2395,798261.0
2021-06-04,59.4128,60.1242,58.674,59.1027,761304.0
2021-06-05,59.4128,60.1242,58.674,59.1027,761304.0
2021-06-06,59.4128,60.1242,58.674,59.1027,761304.0
2021-06-07,58.8747,61.7842,58.8291,61.7204,998743.0
2021-06-08,62.2038,65.9615,61.62,65.9524,1497884.0
2021-06-09,66.0436,66.7915,63.9367,64.2742,940645.0
2021-06-10,64.2833,64.5764,60.2622,60.2622,955130.0
2021-06-11,60.5278,63.349,60.5095,63.0193,639517.0
2021-06-12,60.5278,63.349,60.5095,63.0193,639517.0
2021-06-13,60.5278,63.349,60.5095,63.0193,639517.0
2021-06-14,63.1842,63.1842,60.5278,60.6377,568927.0
2021-06-15,60.6011,61.0911,59.5019,59.5111,595193.0
2021-06-16,59.0806,60.3904,58.4119,59.7676,746100.0
2021-06-17,59.4103,60.253,57.9814,59.8317,807064.0
2021-06-18,59.2912,59.6302,58.2379,58.7691,1296923.0
2021-06-19,59.2912,59.6302,58.2379,58.7691,1296923.0
2021-06-20,59.2912,59.6302,58.2379,58.7691,1296923.0
2021-06-21,59.2088,60.1523,58.8333,59.8225,536865.0
2021-06-22,60.2072,64.3932,59.0531,63.2025,1618021.0
2021-06-23,62.8727,63.2024,60.4637,60.8576,795476.0
2021-06-24,61.2881,61.2881,59.5019,60.1065,557933.0
2021-06-25,60.1339,61.8193,60.0149,60.0149,1115107.0
2021-06-26,60.1339,61.8193,60.0149,60.0149,1115107.0
2021-06-27,60.1339,61.8193,60.0149,60.0149,1115107.0
2021-06-28,60.1156,60.8851,59.4195,60.1614,548622.0
2021-06-29,59.9966,60.6261,59.3187,59.5569,396964.0
2021-06-30,59.8958,60.5645,59.4012,60.4637,395063.0
2021-07-01,60.8942,60.8942,59.566,60.024,422537.0
2021-07-02,60.0882,60.0882,58.6684,58.7691,386505.0
2021-07-03,60.0882,60.0882,58.6684,58.7691,386505.0
2021-07-04,60.0882,60.0882,58.6684,58.7691,386505.0
2021-07-05,60.0882,60.0882,58.6684,58.7691,386505.0
2021-07-06,58.6684,58.6684,56.6074,57.5784,787747.0
2021-07-07,57.3585,57.6883,55.7281,56.525,430260.0
2021-07-08,55.5541,56.2777,54.5465,56.2685,478306.0
2021-07-09,57.2761,58.6775,56.7265,58.5951,543176.0
2021-07-10,57.2761,58.6775,56.7265,58.5951,543176.0
2021-07-11,57.2761,58.6775,56.7265,58.5951,543176.0
2021-07-12,57.5509,57.7982,55.6915,56.2319,751663.0
2021-07-13,56.1128,56.3601,54.9862,55.9662,749842.0
2021-07-14,56.3784,56.6441,54.4366,54.9862,771469.0
2021-07-15,54.5007,55.151,54.1435,54.9312,610851.0
2021-07-16,55.4167,55.4167,53.6946,53.7313,733951.0
2021-07-17,55.4167,55.4167,53.6946,53.7313,733951.0
2021-07-18,55.4167,55.4167,53.6946,53.7313,733951.0
2021-07-19,52.6687,53.7771,51.5146,53.658,913646.0
2021-07-20,53.5847,55.9388,53.5847,55.5357,520109.0
2021-07-21,56.122,57.5233,55.9777,57.0837,445503.0
2021-07-22,56.7998,57.2074,55.3342,55.4075,349770.0
2021-07-23,55.6548,56.0304,54.7114,55.5632,488358.0
2021-07-24,55.6548,56.0304,54.7114,55.5632,488358.0
2021-07-25,55.6548,56.0304,54.7114,55.5632,488358.0
2021-07-26,55.5907,56.4929,55.2335,56.2777,378240.0
2021-07-27,55.664,56.1861,54.4274,54.977,328658.0
2021-07-28,55.1602,55.7647,54.3724,54.5648,368416.0
2021-07-29,54.9587,55.5724,53.603,53.7038,602823.0
2021-07-30,53.5847,54.7846,52.7054,52.7695,485601.0
2021-07-31,53.5847,54.7846,52.7054,52.7695,485601.0
2021-08-01,53.5847,54.7846,52.7054,52.7695,485601.0
2021-08-02,53.1176,53.1176,50.5895,50.9467,843918.0
2021-08-03,51.0383,53.4015,50.5368,52.1008,688121.0
2021-08-04,51.5329,51.7986,49.472,49.6002,774263.0
2021-08-05,49.8842,51.1194,49.6185,50.4429,391628.0
2021-08-06,50.8459,51.0658,49.4536,49.8842,384040.0
2021-08-07,50.8459,51.0658,49.4536,49.8842,384040.0
2021-08-08,50.8459,51.0658,49.4536,49.8842,384040.0
2021-08-09,50.2139,51.0566,49.3804,49.7284,613067.0
2021-08-10,49.5544,51.4322,48.8583,51.3955,644474.0
2021-08-11,51.6062,53.9557,50.9742,53.9053,664735.0
2021-08-12,54.2259,55.1785,52.9527,53.3099,459220.0
2021-08-13,53.1725,54.1618,52.7786,53.0626,325628.0
2021-08-14,53.1725,54.1618,52.7786,53.0626,325628.0
2021-08-15,53.1725,54.1618,52.7786,53.0626,325628.0
2021-08-16,53.0992,53.9145,52.6138,52.916,266428.0
2021-08-17,52.513,52.7695,50.9003,51.2948,413578.0
2021-08-18,51.423,52.1191,50.7727,50.8185,419516.0
2021-08-19,50.3788,51.3314,49.9666,50.0765,383890.0
2021-08-20,50.0765,51.4963,50.0765,51.3589,477537.0
2021-08-21,50.0765,51.4963,50.0765,51.3589,477537.0
2021-08-22,50.0765,51.4963,50.0765,51.3589,477537.0
2021-08-23,51.0474,52.2107,50.8551,51.9817,713810.0
2021-08-24,51.5879,52.7603,51.4596,52.6138,669695.0
2021-08-25,52.8519,53.7381,52.2475,52.9802,525875.0
2021-08-26,51.6154,52.055,49.646,49.6918,1422892.0
2021-08-27,43.0968,48.8308,42.9319,47.2828,4246717.0
2021-08-28,43.0968,48.8308,42.9319,47.2828,4246717.0
2021-08-29,43.0968,48.8308,42.9319,47.2828,4246717.0
2021-08-30,46.6691,47.8049,46.2202,46.9439,1357805.0
2021-08-31,46.9713,47.3651,44.1227,44.5715,2036726.0
2021-09-01,44.8005,44.8738,43.9669,44.3883,880845.0
2021-09-02,44.1318,44.599,43.2433,43.7837,848358.0
2021-09-03,43.7379,43.9578,42.9136,43.7837,740139.0
2021-09-04,43.7379,43.9578,42.9136,43.7837,740139.0
2021-09-05,43.7379,43.9578,42.9136,43.7837,740139.0
2021-09-06,43.7379,43.9578,42.9136,43.7837,740139.0
2021-09-07,43.399,43.7128,42.1167,42.1533,1165734.0
2021-09-08,42.4281,42.4281,41.1732,42.2724,931293.0
2021-09-09,42.1064,43.3603,42.0603,43.0653,682474.0
2021-09-10,43.3234,43.6277,42.3,42.3922,728093.0
2021-09-11,43.3234,43.6277,42.3,42.3922,728093.0
2021-09-12,43.3234,43.6277,42.3,42.3922,728093.0
2021-09-13,42.4752,43.6092,42.2355,42.7333,634940.0
2021-09-14,42.7794,42.7794,41.3043,41.8851,689380.0
2021-09-15,41.8298,43.8489,41.8298,43.6,1174025.0
2021-09-16,43.4433,44.4851,43.2404,43.683,760647.0
2021-09-17,43.9227,44.4172,43.7936,43.9596,1364371.0
2021-09-18,43.9227,44.4172,43.7936,43.9596,1364371.0
2021-09-19,43.9227,44.4172,43.7936,43.9596,1364371.0
2021-09-20,42.8716,43.895,42.5904,43.812,925943.0
2021-09-21,42.6872,43.2865,41.166,41.2121,1008669.0
2021-09-22,41.7192,43.6553,41.498,42.6688,996873.0
2021-09-23,42.8716,44.0518,42.8255,43.0376,864899.0
2021-09-24,42.9915,43.3418,42.595,42.927,585181.0
2021-09-25,42.9915,43.3418,42.595,42.927,585181.0
2021-09-26,42.9915,43.3418,42.595,42.927,585181.0
2021-09-27,42.8993,45.9602,42.8993,45.6744,1003833.0
2021-09-28,45.4808,46.1907,44.6879,44.734,932042.0
2021-09-29,45.2503,45.5592,44.3837,44.6049,485040.0
2021-09-30,43.9688,44.4851,39.6816,39.9766,1995893.0
2021-10-01,40.0043,40.3086,39.0178,39.4327,1143193.0
2021-10-02,40.0043,40.3086,39.0178,39.4327,1143193.0
2021-10-03,40.0043,40.3086,39.0178,39.4327,1143193.0
2021-10-04,39.4327,39.783,38.5015,39.4603,698376.0
2021-10-05,39.5802,40.7903,39.0513,39.7923,993552.0
2021-10-06,39.488,40.9078,38.9288,40.7234,856882.0
2021-10-07,41.3319,43.0745,41.2582,42.7149,1521152.0
2021-10-08,42.8716,44.356,42.8716,43.6092,1668643.0
2021-10-09,42.8716,44.356,42.8716,43.6092,1668643.0
2021-10-10,42.8716,44.356,42.8716,43.6092,1668643.0
2021-10-11,43.7567,44.2546,41.4702,41.4795,1031809.0
2021-10-12,41.6085,43.0099,41.5717,42.8348,718724.0
2021-10-13,42.8255,42.8532,41.8851,42.6504,526245.0
2021-10-14,42.6504,43.2312,42.0142,42.7518,592965.0
2021-10-15,43.6369,43.7567,42.5121,42.8348,839156.0
2021-10-16,43.6369,43.7567,42.5121,42.8348,839156.0
2021-10-17,43.6369,43.7567,42.5121,42.8348,839156.0
2021-10-18,42.5028,43.2128,42.1248,42.3922,791184.0
2021-10-19,42.6872,42.9362,42.0422,42.7149,496023.0
2021-10-20,42.8071,43.2865,42.0972,42.1986,554364.0
2021-10-21,42.1617,42.8716,42.0419,42.2263,480318.0
2021-10-22,42.3369,42.4568,41.4518,41.5071,414123.0
2021-10-23,42.3369,42.4568,41.4518,41.5071,414123.0
2021-10-24,42.3369,42.4568,41.4518,41.5071,414123.0
2021-10-25,41.5071,42.3092,41.1661,42.3,467643.0
2021-10-26,42.4752,42.4752,40.9816,41.2029,493957.0
2021-10-27,41.1291,41.3412,40.1426,40.2625,876585.0
2021-10-28,40.5944,41.4327,40.2901,40.4284,748731.0
2021-10-29,40.6312,41.2075,40.3178,40.7972,592438.0
2021-10-30,40.6312,41.2075,40.3178,40.7972,592438.0
2021-10-31,40.6312,41.2075,40.3178,40.7972,592438.0
2021-11-01,41.2305,43.2128,41.2305,43.0376,780085.0
2021-11-02,43.3326,44.0425,42.492,43.8489,662268.0
2021-11-03,44.0333,47.8041,43.8628,47.0482,1866594.0
2021-11-04,47.0574,47.4262,46.1446,46.9467,804973.0
2021-11-05,47.1127,48.0255,46.6517,46.9191,545168.0
2021-11-06,47.1127,48.0255,46.6517,46.9191,545168.0
2021-11-07,47.1127,48.0255,46.6517,46.9191,545168.0
2021-11-08,46.7255,47.1127,45.0475,45.5638,609826.0
2021-11-09,45.4255,45.9879,45.2043,45.656,409153.0
2021-11-10,44.9645,45.4624,44.0333,44.5035,700526.0
2021-11-11,44.5312,44.7248,44.0149,44.6326,466791.0
2021-11-12,44.983,45.1996,44.5358,44.8354,282712.0
2021-11-13,44.983,45.1996,44.5358,44.8354,282712.0
2021-11-14,44.983,45.1996,44.5358,44.8354,282712.0
2021-11-15,45.951,46.9191,45.2688,45.2964,482978.0
2021-11-16,45.1766,46.0248,44.9645,45.9141,410342.0
2021-11-17,45.7758,46.0432,43.2773,43.6,700438.0
2021-11-18,44.4851,45.0014,43.8305,44.5681,460760.0
2021-11-19,43.8397,44.7156,42.6043,42.6688,484958.0
2021-11-20,43.8397,44.7156,42.6043,42.6688,484958.0
2021-11-21,43.8397,44.7156,42.6043,42.6688,484958.0
2021-11-22,42.8716,45.0844,42.6872,44.817,511657.0
2021-11-23,44.6695,44.6695,43.0929,43.6922,546216.0
2021-11-24,43.1206,43.1759,41.166,41.378,600109.0
2021-11-25,43.1206,43.1759,41.166,41.378,600109.0
2021-11-26,40.1426,42.217,39.8752,42.1341,632519.0
2021-11-27,40.1426,42.217,39.8752,42.1341,632519.0
2021-11-28,40.1426,42.217,39.8752,42.1341,632519.0
2021-11-29,42.0972,42.1341,39.9582,40.5206,762830.0
2021-11-30,39.9582,40.5483,39.0086,39.9951,760083.0
2021-12-01,40.8341,41.627,39.1745,39.2575,807198.0
2021-12-02,39.8937,40.3639,38.7965,40.2164,1094544.0
2021-12-03,40.6405,44.0241,40.1057,42.3646,2708630.0
2021-12-04,40.6405,44.0241,40.1057,42.3646,2708630.0
2021-12-05,40.6405,44.0241,40.1057,42.3646,2708630.0
2021-12-06,41.6362,42.6965,39.4511,40.4008,1688095.0
2021-12-07,40.7695,41.627,39.8015,41.4057,1188773.0
2021-12-08,41.6178,42.5397,40.9816,41.0277,610698.0
2021-12-09,40.6312,42.1762,40.4008,41.083,586875.0
2021-12-10,41.5809,42.3,40.9816,41.3043,521880.0
2021-12-11,41.5809,42.3,40.9816,41.3043,521880.0
2021-12-12,41.5809,42.3,40.9816,41.3043,521880.0
2021-12-13,41.1476,41.969,39.9859,40.5391,996828.0
2021-12-14,38.1069,40.7062,37.7171,39.1837,1345786.0
2021-12-15,39.2209,39.6897,38.1533,39.3972,923600.0
2021-12-16,39.9171,40.2281,38.8867,39.2116,696577.0
2021-12-17,39.323,39.7082,38.6453,39.4994,2370261.0
2021-12-18,39.323,39.7082,38.6453,39.4994,2370261.0
2021-12-19,39.323,39.7082,38.6453,39.4994,2370261.0
2021-12-20,38.8681,38.9795,37.1879,38.5432,895418.0
2021-12-21,38.8124,40.2049,38.8124,39.7778,737466.0
2021-12-22,39.9914,40.6458,39.7036,40.0563,643578.0
2021-12-23,40.2884,40.5483,39.1837,39.2116,819847.0
2021-12-24,40.2884,40.5483,39.1837,39.2116,819847.0
2021-12-25,40.2884,40.5483,39.1837,39.2116,819847.0
2021-12-26,40.2884,40.5483,39.1837,39.2116,819847.0
2021-12-27,39.0705,40.1863,39.0705,39.5458,513769.0
2021-12-28,39.2116,40.8176,39.2116,39.9914,578598.0
2021-12-29,40.0656,41.9315,39.9914,41.3467,662488.0
2021-12-30,40.9661,43.4539,40.9661,42.2471,881756.0
2021-12-31,42.1172,42.637,41.653,41.8201,597649.0
2022-01-01,42.1172,42.637,41.653,41.8201,597649.0
2022-01-02,42.1172,42.637,41.653,41.8201,597649.0
2022-01-03,42.2657,44.3265,42.1636,43.8902,802767.0
2022-01-04,44.1037,46.7123,43.8902,45.7097,1498580.0
2022-01-05,45.9047,47.2229,44.0945,44.3173,1347711.0
2022-01-06,43.9367,45.7097,43.2311,44.3822,862374.0
2022-01-07,44.8093,46.4152,44.5215,46.1089,1095088.0
2022-01-08,44.8093,46.4152,44.5215,46.1089,1095088.0
2022-01-09,44.8093,46.4152,44.5215,46.1089,1095088.0
2022-01-10,45.8304,45.8304,42.3585,43.0176,1342932.0
2022-01-11,41.3096,42.4235,40.3812,42.3864,1455379.0
2022-01-12,41.8851,42.2379,40.0656,40.5112,1264196.0
2022-01-13,39.9171,41.2353,39.7407,40.4648,948044.0
2022-01-14,40.1863,40.4277,39.0909,40.2977,883264.0
2022-01-15,40.1863,40.4277,39.0909,40.2977,883264.0
2022-01-16,40.1863,40.4277,39.0909,40.2977,883264.0
2022-01-17,40.1863,40.4277,39.0909,40.2977,883264.0
2022-01-18,39.6943,40.2977,38.8031,39.323,716147.0
2022-01-19,40.0749,40.0749,37.8655,37.9212,993248.0
2022-01-20,37.9677,38.1348,36.5752,36.8908,1837290.0
2022-01-21,36.4731,37.7727,36.4731,36.9465,1403062.0
2022-01-22,36.4731,37.7727,36.4731,36.9465,1403062.0
2022-01-23,36.4731,37.7727,36.4731,36.9465,1403062.0
2022-01-24,36.6959,39.7964,36.3153,39.6572,1015361.0
2022-01-25,39.4344,41.4024,39.1095,39.9728,1300942.0
2022-01-26,40.0471,40.0471,37.1972,37.3178,853387.0
2022-01-27,37.42,38.5896,36.7748,36.8908,879956.0
2022-01-28,36.6495,37.0579,35.7666,37.0115,1122679.0
2022-01-29,36.6495,37.0579,35.7666,37.0115,1122679.0
2022-01-30,36.6495,37.0579,35.7666,37.0115,1122679.0
2022-01-31,36.5659,39.0259,36.5659,38.9052,924447.0
2022-02-01,39.323,40.7526,38.7846,40.4834,769650.0
2022-02-02,40.3255,40.4369,38.5525,39.2487,952699.0
2022-02-03,39.2209,39.3601,38.0698,38.2369,676089.0
2022-02-04,38.1812,38.3436,35.684,37.0858,1419085.0
2022-02-05,38.1812,38.3436,35.684,37.0858,1419085.0
2022-02-06,38.1812,38.3436,35.684,37.0858,1419085.0
2022-02-07,37.0858,37.782,36.0739,36.1946,615050.0
2022-02-08,36.0553,37.1972,35.9811,36.6216,843431.0
2022-02-09,34.273,35.4427,34.0781,34.9228,1910242.0
2022-02-10,34.9043,36.1202,34.1709,34.338,1445199.0
2022-02-11,34.6907,35.3313,34.0038,34.403,1583179.0
2022-02-12,34.6907,35.3313,34.0038,34.403,1583179.0
2022-02-13,34.6907,35.3313,34.0038,34.403,1583179.0
2022-02-14,34.5144,36.306,34.0038,35.1363,1323418.0
2022-02-15,35.4705,36.0832,35.2941,35.6283,932598.0
2022-02-16,35.4148,35.9811,34.0038,34.3101,1175303.0
2022-02-17,34.3937,34.635,33.4561,33.8181,730663.0
2022-02-18,33.7067,34.6722,33.5025,34.0688,595013.0
2022-02-19,33.7067,34.6722,33.5025,34.0688,595013.0
2022-02-20,33.7067,34.6722,33.5025,34.0688,595013.0
2022-02-21,33.7067,34.6722,33.5025,34.0688,595013.0
2022-02-22,33.6046,34.6582,32.2864,32.4999,1440714.0
2022-02-23,32.6949,33.0384,31.2839,31.4602,1304403.0
2022-02-24,29.9842,32.4999,29.3066,32.2679,1358253.0
2022-02-25,32.4907,33.2055,31.0147,33.0848,955799.0
2022-02-26,32.4907,33.2055,31.0147,33.0848,955799.0
2022-02-27,32.4907,33.2055,31.0147,33.0848,955799.0
2022-02-28,32.681,33.1219,31.7712,32.2679,944548.0
2022-03-01,32.5185,33.1405,31.2839,31.7851,1139997.0
2022-03-02,31.6088,35.127,31.0982,34.6258,2432017.0
2022-03-03,32.9548,35.2849,32.7599,34.2266,1907356.0
2022-03-04,33.651,36.957,33.4375,35.322,1589963.0
2022-03-05,33.651,36.957,33.4375,35.322,1589963.0
2022-03-06,33.651,36.957,33.4375,35.322,1589963.0
2022-03-07,34.7929,35.2756,33.0476,33.6232,1144893.0
2022-03-08,33.5118,35.3406,33.0384,33.5582,983828.0
2022-03-09,33.8367,34.9971,33.8367,34.1059,838743.0
2022-03-10,33.6418,33.6882,31.6738,32.5928,1260533.0
2022-03-11,32.8527,32.8527,30.6619,30.8197,1111488.0
2022-03-12,32.8527,32.8527,30.6619,30.8197,1111488.0
2022-03-13,32.8527,32.8527,30.6619,30.8197,1111488.0
2022-03-14,31.0054,31.1725,29.1766,29.6965,1154790.0
2022-03-15,29.6408,36.4637,29.4922,34.2823,9239766.0
2022-03-16,34.3473,35.1827,33.2519,34.5701,1592503.0
2022-03-17,34.673,35.403,33.7465,35.403,849985.0
2022-03-18,34.8883,36.7599,34.8883,36.5728,2030320.0
2022-03-19,34.8883,36.7599,34.8883,36.5728,2030320.0
2022-03-20,34.8883,36.7599,34.8883,36.5728,2030320.0
2022-03-21,36.4885,36.8722,35.1596,35.6837,948610.0
2022-03-22,35.927,36.5915,35.4498,36.2172,814256.0
2022-03-23,36.1236,36.1891,34.542,34.6075,713878.0
2022-03-24,34.6262,35.0473,33.8401,35.038,801776.0
2022-03-25,35.4591,35.4591,34.2607,34.907,457324.0
2022-03-26,35.4591,35.4591,34.2607,34.907,457324.0
2022-03-27,35.4591,35.4591,34.2607,34.907,457324.0
2022-03-28,34.7011,35.5621,34.294,35.534,638852.0
2022-03-29,36.2359,37.8549,35.9551,37.7613,1105561.0
2022-03-30,37.0875,37.4057,34.1115,34.1489,1024301.0
2022-03-31,33.8775,34.0132,32.2305,32.3802,1176382.0
2022-04-01,32.5861,32.9698,31.7953,32.0246,942551.0
2022-04-02,32.5861,32.9698,31.7953,32.0246,942551.0
2022-04-03,32.5861,32.9698,31.7953,32.0246,942551.0
2022-04-04,32.0246,33.8588,31.828,33.5406,1073883.0
2022-04-05,33.1476,33.55,32.3802,32.5299,782029.0
2022-04-06,32.0994,32.193,30.836,31.8187,1220038.0
2022-04-07,32.0339,32.3147,30.8548,32.1182,1005863.0
2022-04-08,32.2305,33.5406,31.7438,32.923,918933.0
2022-04-09,32.2305,33.5406,31.7438,32.923,918933.0
2022-04-10,32.2305,33.5406,31.7438,32.923,918933.0
2022-04-11,33.0446,33.9524,32.8481,33.185,1085804.0
2022-04-12,33.6904,34.542,32.7639,32.8575,934592.0
2022-04-13,32.792,34.2987,32.4551,33.8307,756341.0
2022-04-14,34.1396,34.6356,33.8775,34.5794,980327.0
2022-04-15,34.1396,34.6356,33.8775,34.5794,980327.0
2022-04-16,34.1396,34.6356,33.8775,34.5794,980327.0
2022-04-17,34.1396,34.6356,33.8775,34.5794,980327.0
2022-04-18,34.6449,34.8789,33.9805,34.5139,919075.0
2022-04-19,34.6543,36.3669,34.3642,36.0674,1030260.0
2022-04-20,36.3856,36.9565,35.913,36.0674,836282.0
2022-04-21,36.5915,36.5915,35.2439,35.4591,1232128.0
2022-04-22,35.0473,35.0941,32.5486,32.6609,1252428.0
2022-04-23,35.0473,35.0941,32.5486,32.6609,1252428.0
2022-04-24,35.0473,35.0941,32.5486,32.6609,1252428.0
2022-04-25,32.5206,33.0664,31.566,33.054,1038127.0
2022-04-26,32.6329,32.8481,31.173,31.1823,1040741.0
2022-04-27,31.3414,31.6783,30.2465,30.4336,1095174.0
2022-04-28,30.8173,31.332,30.2465,30.8454,841384.0
2022-04-29,30.4243,30.7799,28.8427,28.9176,774924.0
2022-04-30,30.4243,30.7799,28.8427,28.9176,774924.0
2022-05-01,30.4243,30.7799,28.8427,28.9176,774924.0
2022-05-02,29.1609,30.5553,28.6649,30.5085,970483.0
2022-05-03,30.0219,30.9109,29.6569,30.3868,677763.0
2022-05-04,30.4524,31.1065,29.5259,30.8922,613510.0
2022-05-05,30.1903,30.5506,28.4918,29.6007,926112.0
2022-05-06,29.2451,29.2919,27.8226,29.0018,1207427.0
2022-05-07,29.2451,29.2919,27.8226,29.0018,1207427.0
2022-05-08,29.2451,29.2919,27.8226,29.0018,1207427.0
2022-05-09,28.5432,32.4644,28.5152,32.0433,1734677.0
2022-05-10,31.3788,32.2772,29.7739,30.3494,1373026.0
2022-05-11,30.4149,30.8735,28.4964,28.9831,960586.0
2022-05-12,29.0205,31.4256,28.9082,31.2478,1234775.0
2022-05-13,31.4256,32.062,30.9764,31.3508,746266.0
2022-05-14,31.4256,32.062,30.9764,31.3508,746266.0
2022-05-15,31.4256,32.062,30.9764,31.3508,746266.0
2022-05-16,31.3508,31.8468,30.4617,30.5459,756428.0
2022-05-17,30.3775,31.2478,30.1061,30.7518,1144897.0
2022-05-18,28.1315,28.1408,25.717,27.1395,3058527.0
2022-05-19,26.9523,28.2157,26.0165,27.4296,1477531.0
2022-05-20,27.1395,27.4015,24.9122,25.7731,1784166.0
2022-05-21,27.1395,27.4015,24.9122,25.7731,1784166.0
2022-05-22,27.1395,27.4015,24.9122,25.7731,1784166.0
2022-05-23,26.2223,26.4844,24.9496,25.352,1428959.0
2022-05-24,23.7891,24.6408,23.2744,24.5472,1631494.0
2022-05-25,24.2477,28.4309,24.1354,28.0098,2228155.0
2022-05-26,29.3668,30.181,28.225,28.6836,3199681.0
2022-05-27,24.7063,27.0365,23.9576,25.2116,10168489.0
2022-05-28,24.7063,27.0365,23.9576,25.2116,10168489.0
2022-05-29,24.7063,27.0365,23.9576,25.2116,10168489.0
2022-05-30,24.7063,27.0365,23.9576,25.2116,10168489.0
2022-05-31,24.9028,24.9028,22.5632,22.9188,4796250.0
2022-06-01,22.8861,23.4802,21.1126,21.1781,3044205.0
2022-06-02,20.888,22.2731,20.833,22.245,2032511.0
2022-06-03,21.9923,22.9188,21.983,22.376,1514468.0
2022-06-04,21.9923,22.9188,21.983,22.376,1514468.0
2022-06-05,21.9923,22.9188,21.983,22.376,1514468.0
2022-06-06,22.2824,22.3667,21.1969,22.2824,1581233.0
2022-06-07,21.6929,22.7644,21.1501,22.6474,1545953.0
2022-06-08,22.9282,23.995,22.4603,23.368,1885007.0
2022-06-09,22.9133,23.87,22.6945,23.4722,1295827.0
2022-06-10,22.7523,23.0933,21.9756,22.4492,1419743.0
2022-06-11,22.7523,23.0933,21.9756,22.4492,1419743.0
2022-06-12,22.7523,23.0933,21.9756,22.4492,1419743.0
2022-06-13,21.7956,22.6102,21.3599,21.9472,2062404.0
2022-06-14,21.9851,22.6765,21.3646,21.5778,1512996.0
2022-06-15,21.9377,22.4492,21.1704,21.483,1360473.0
2022-06-16,20.9147,20.928,19.6644,20.479,1746723.0
2022-06-17,20.5926,20.6779,19.3328,20.2895,2802252.0
2022-06-18,20.5926,20.6779,19.3328,20.2895,2802252.0
2022-06-19,20.5926,20.6779,19.3328,20.2895,2802252.0
2022-06-20,20.5926,20.6779,19.3328,20.2895,2802252.0
2022-06-21,20.7347,21.0284,19.9012,19.9675,1437453.0
2022-06-22,19.9296,20.3085,19.6644,20.0622,1043523.0
2022-06-23,20.2327,20.5642,19.6933,20.5169,899873.0
2022-06-24,20.9431,22.0798,20.8484,21.9566,1568380.0
2022-06-25,20.9431,22.0798,20.8484,21.9566,1568380.0
2022-06-26,20.9431,22.0798,20.8484,21.9566,1568380.0
2022-06-27,21.7483,22.0798,21.1136,21.4073,846042.0
2022-06-28,21.3978,21.7909,21.0568,21.0947,1060893.0
2022-06-29,20.8673,21.0189,19.8349,20.5263,1094798.0
2022-06-30,20.4979,20.6021,19.6549,19.8633,876714.0
2022-07-01,19.9012,19.9959,19.0581,19.3423,1118725.0
2022-07-02,19.9012,19.9959,19.0581,19.3423,1118725.0
2022-07-03,19.9012,19.9959,19.0581,19.3423,1118725.0
2022-07-04,19.9012,19.9959,19.0581,19.3423,1118725.0
2022-07-05,19.0771,19.9012,19.0345,19.8349,1137280.0
2022-07-06,19.7686,20.0527,18.7266,19.0203,988342.0
2022-07-07,19.115,20.3179,19.0581,20.2706,741883.0
2022-07-08,20.2706,21.8146,20.2566,21.6819,1407808.0
2022-07-09,20.2706,21.8146,20.2566,21.6819,1407808.0
2022-07-10,20.2706,21.8146,20.2566,21.6819,1407808.0
2022-07-11,21.483,21.9188,21.2652,21.7672,1041842.0
2022-07-12,21.9282,22.4018,21.5967,21.8146,855351.0
2022-07-13,21.4546,21.9566,21.1894,21.6441,779851.0
2022-07-14,21.1136,21.3504,20.7546,20.801,891191.0
2022-07-15,21.3883,21.6488,20.8863,21.0094,688607.0
2022-07-16,21.3883,21.6488,20.8863,21.0094,688607.0
2022-07-17,21.3883,21.6488,20.8863,21.0094,688607.0
2022-07-18,21.1799,22.0608,21.0568,21.1326,866234.0
2022-07-19,21.3504,22.0514,21.2083,21.3504,930300.0
2022-07-20,21.1704,21.6441,20.5784,21.4073,809173.0
2022-07-21,21.2178,21.2368,19.9012,20.6305,925516.0
2022-07-22,20.7442,21.4357,20.0433,20.299,979496.0
2022-07-23,20.7442,21.4357,20.0433,20.299,979496.0
