,EOG US Equity,EOG US Equity,EOG US Equity,EOG US Equity,EOG US Equity
2022-05-02,102.5614,104.4398,100.0372,103.7928,3496111.0
2022-05-03,103.8285,108.3172,103.7661,107.7639,3326712.0
2022-05-04,109.9056,111.5298,107.3177,111.3424,3134644.0
2022-05-05,112.5382,112.8198,108.6652,110.1377,4289447.0
2022-05-06,112.3508,118.1066,111.5922,117.9906,7042613.0
2022-05-07,112.3508,118.1066,111.5922,117.9906,7042613.0
2022-05-08,112.3508,118.1066,111.5922,117.9906,7042613.0
2022-05-09,115.0725,116.0274,104.2033,105.2474,6977173.0
2022-05-10,107.4694,111.6012,105.0154,106.6931,5451599.0
2022-05-11,107.9424,112.6096,107.9067,108.2369,4167519.0
2022-05-12,108.5492,108.5938,104.8905,107.5408,4056135.0
2022-05-13,109.4684,112.4936,109.2274,110.9051,3881821.0
2022-05-14,109.4684,112.4936,109.2274,110.9051,3881821.0
2022-05-15,109.4684,112.4936,109.2274,110.9051,3881821.0
2022-05-16,111.1728,114.662,111.1728,112.7613,3560149.0
2022-05-17,114.2515,115.1975,112.0474,113.7072,3496758.0
2022-05-18,114.4122,115.019,107.7372,109.3881,4340655.0
2022-05-19,107.3088,111.1896,106.7113,108.6028,4586563.0
2022-05-20,109.6736,111.7261,107.2553,108.9151,3560007.0
2022-05-21,109.6736,111.7261,107.2553,108.9151,3560007.0
2022-05-22,109.6736,111.7261,107.2553,108.9151,3560007.0
2022-05-23,110.9051,114.4657,109.2453,114.2872,3344334.0
2022-05-24,112.6899,116.1969,111.3245,115.3402,3127162.0
2022-05-25,116.4646,119.0972,115.5812,118.7491,3879725.0
2022-05-26,120.3287,121.7475,118.6733,119.3292,3384165.0
2022-05-27,118.4457,122.2027,117.8121,122.1223,2940982.0
2022-05-28,118.4457,122.2027,117.8121,122.1223,2940982.0
2022-05-29,118.4457,122.2027,117.8121,122.1223,2940982.0
2022-05-30,118.4457,122.2027,117.8121,122.1223,2940982.0
2022-05-31,124.9155,126.7092,121.5691,122.2205,7746301.0
2022-06-01,124.7906,126.3879,122.6132,124.8709,4390301.0
2022-06-02,123.0415,125.8257,121.9528,124.4336,2619833.0
2022-06-03,125.0137,127.8514,124.737,127.1464,2665198.0
2022-06-04,125.0137,127.8514,124.737,127.1464,2665198.0
2022-06-05,125.0137,127.8514,124.737,127.1464,2665198.0
2022-06-06,127.6105,128.2619,124.5362,125.9239,3225015.0
2022-06-07,125.6026,130.5196,125.5759,130.2252,3354537.0
2022-06-08,131.18,132.0635,129.3506,130.0556,3494781.0
2022-06-09,129.4131,130.4929,126.9323,127.1554,3007521.0
2022-06-10,126.5396,130.1092,125.6383,128.5029,5528920.0
2022-06-11,126.5396,130.1092,125.6383,128.5029,5528920.0
2022-06-12,126.5396,130.1092,125.6383,128.5029,5528920.0
2022-06-13,123.3181,124.5496,116.1434,118.4457,5685363.0
2022-06-14,121.7115,123.1318,116.754,118.7442,4036517.0
2022-06-15,117.6496,118.5245,113.0811,115.3066,3821225.0
2022-06-16,112.1674,113.1264,107.2552,108.1598,5865580.0
2022-06-17,107.4723,107.8342,99.1133,101.0222,13623170.0
2022-06-18,107.4723,107.8342,99.1133,101.0222,13623170.0
2022-06-19,107.4723,107.8342,99.1133,101.0222,13623170.0
2022-06-20,107.4723,107.8342,99.1133,101.0222,13623170.0
2022-06-21,103.6275,107.0923,103.5914,106.432,4368956.0
2022-06-22,100.2442,103.2928,98.9957,100.208,4696919.0
2022-06-23,101.2755,101.7549,94.952,96.9512,6254044.0
2022-06-24,98.9143,102.456,97.5845,100.0451,11648740.0
2022-06-25,98.9143,102.456,97.5845,100.0451,11648740.0
2022-06-26,98.9143,102.456,97.5845,100.0451,11648740.0
2022-06-27,101.9087,104.2156,101.3388,102.9129,4957780.0
2022-06-28,106.4772,108.4946,104.695,107.029,4812676.0
2022-06-29,108.9107,109.7792,102.1891,102.4244,4806372.0
2022-06-30,100.0542,103.5823,98.9053,99.9094,5585788.0
2022-07-01,101.2031,101.9992,97.4759,100.9769,2781783.0
2022-07-02,101.2031,101.9992,97.4759,100.9769,2781783.0
2022-07-03,101.2031,101.9992,97.4759,100.9769,2781783.0
2022-07-04,101.2031,101.9992,97.4759,100.9769,2781783.0
2022-07-05,98.8058,99.0681,92.6813,94.8253,5661049.0
2022-07-06,92.6903,94.6444,88.3571,91.2881,6749762.0
2022-07-07,93.4231,95.8928,93.0431,95.0515,4605291.0
2022-07-08,96.318,96.7522,93.3145,95.4586,2493983.0
2022-07-09,96.318,96.7522,93.3145,95.4586,2493983.0
2022-07-10,96.318,96.7522,93.3145,95.4586,2493983.0
2022-07-11,93.7397,94.771,92.3375,93.8121,3409304.0
2022-07-12,90.4197,91.8581,88.6737,90.0035,3873641.0
2022-07-13,88.8275,92.5094,88.3988,89.9131,3719713.0
2022-07-14,86.3125,87.1967,84.0064,86.7045,5584543.0
2022-07-15,88.9924,89.0562,86.8959,88.6734,3799380.0
2022-07-16,88.9924,89.0562,86.8959,88.6734,3799380.0
2022-07-17,88.9924,89.0562,86.8959,88.6734,3799380.0
2022-07-18,90.9249,92.3195,89.9404,90.7243,3301843.0
2022-07-19,90.4691,94.5163,90.4417,94.4525,3920855.0
2022-07-20,93.5136,96.8407,92.2845,96.2299,3088771.0
2022-07-21,93.1216,94.4342,92.3377,94.3978,4264155.0
2022-07-22,94.4616,95.4825,91.294,92.0643,2274046.0
2022-07-23,94.4616,95.4825,91.294,92.0643,2274046.0
2022-07-24,94.4616,95.4825,91.294,92.0643,2274046.0
2022-07-25,93.4954,96.5946,92.356,96.1479,3279585.0
2022-07-26,97.497,98.29,93.3313,94.571,2865420.0
2022-07-27,95.3549,99.0967,94.9356,98.6181,3430800.0
2022-07-28,99.5752,100.2498,95.9929,97.8889,2766189.0
2022-07-29,100.0584,101.6991,98.6273,101.3801,6394758.0
2022-07-30,100.0584,101.6991,98.6273,101.3801,6394758.0
2022-07-31,100.0584,101.6991,98.6273,101.3801,6394758.0
2022-08-01,99.3565,99.712,96.868,98.0621,3623072.0
2022-08-02,98.372,98.8825,96.8179,97.7066,3082914.0
2022-08-03,98.9554,98.9554,93.0487,94.4433,5654936.0
2022-08-04,93.5956,94.0787,90.7699,90.9887,5765932.0
2022-08-05,89.0745,98.4085,88.7771,97.5425,5736710.0
2022-08-06,89.0745,98.4085,88.7771,97.5425,5736710.0
2022-08-07,89.0745,98.4085,88.7771,97.5425,5736710.0
2022-08-08,97.5972,99.1651,97.2053,97.7066,3128686.0
2022-08-09,99.3565,100.8787,98.2353,98.6637,2565636.0
2022-08-10,98.5999,99.9581,96.1935,99.3474,2718524.0
2022-08-11,102.4374,104.1876,101.1157,103.4948,3264350.0
2022-08-12,102.6836,104.5978,101.9908,104.3608,2323818.0
2022-08-13,102.6836,104.5978,101.9908,104.3608,2323818.0
2022-08-14,102.6836,104.5978,101.9908,104.3608,2323818.0
2022-08-15,99.8578,102.8567,98.4632,102.3463,2975478.0
2022-08-16,103.276,104.2149,100.3956,102.4648,3105494.0
2022-08-17,102.5104,104.3699,101.8404,103.6315,2539431.0
2022-08-18,104.8439,108.4991,104.6069,108.4626,5001337.0
2022-08-19,108.2165,108.6723,106.9677,108.2439,3827558.0
2022-08-20,108.2165,108.6723,106.9677,108.2439,3827558.0
2022-08-21,108.2165,108.6723,106.9677,108.2439,3827558.0
2022-08-22,107.2594,109.046,105.4415,108.3806,2943602.0
2022-08-23,110.8235,112.9709,110.5896,111.0058,3191574.0
2022-08-24,111.653,113.5535,109.9849,112.9382,3551598.0
2022-08-25,114.0503,114.7248,112.3184,114.1415,2904899.0
2022-08-26,114.26,116.1924,112.9565,113.549,2532731.0
2022-08-27,114.26,116.1924,112.9565,113.549,2532731.0
2022-08-28,114.26,116.1924,112.9565,113.549,2532731.0
2022-08-29,113.4852,117.6691,112.8835,115.372,2675618.0
2022-08-30,112.5919,113.5763,110.1581,111.0787,3297030.0
2022-08-31,107.861,112.7468,107.1684,110.5683,3538325.0
2022-09-01,108.9731,109.1782,106.7672,108.2074,2685688.0
2022-09-02,111.5163,112.3461,109.9575,110.7688,2355867.0
2022-09-03,111.5163,112.3461,109.9575,110.7688,2355867.0
2022-09-04,111.5163,112.3461,109.9575,110.7688,2355867.0
2022-09-05,111.5163,112.3461,109.9575,110.7688,2355867.0
2022-09-06,112.0495,112.5372,109.2283,109.6659,2396102.0
2022-09-07,106.6487,108.3441,105.3361,106.8128,3785502.0
2022-09-08,108.098,108.3806,106.2021,107.8428,3505489.0
2022-09-09,110.1854,113.1205,110.1125,112.446,2841077.0
2022-09-10,110.1854,113.1205,110.1125,112.446,2841077.0
2022-09-11,110.1854,113.1205,110.1125,112.446,2841077.0
2022-09-12,114.2691,116.3747,113.8224,115.2262,3460183.0
2022-09-13,113.4031,115.8278,111.6803,112.0358,3021005.0
2022-09-14,113.6046,118.2739,113.4108,116.9451,3271764.0
2022-09-15,114.7673,116.1053,112.9494,113.097,3534044.0
2022-09-16,113.337,113.4846,109.489,112.0727,5704392.0
2022-09-17,113.337,113.4846,109.489,112.0727,5704392.0
2022-09-18,113.337,113.4846,109.489,112.0727,5704392.0
2022-09-19,108.1786,111.8882,107.9762,111.1315,2339211.0
2022-09-20,110.7624,111.1869,108.3447,110.3933,2361634.0
2022-09-21,112.4788,113.3923,109.0737,109.1106,2540910.0
2022-09-22,111.1499,111.8697,109.0552,109.2121,3313362.0
2022-09-23,104.7458,104.9488,99.5505,100.6947,5139277.0
2022-09-24,104.7458,104.9488,99.5505,100.6947,5139277.0
2022-09-25,104.7458,104.9488,99.5505,100.6947,5139277.0
2022-09-26,99.8089,101.3961,96.9759,97.059,4465390.0
2022-09-27,98.7384,99.2091,96.7913,97.3081,4404441.0
2022-09-28,97.8156,103.6938,97.6126,103.1032,4199055.0
2022-09-29,102.1066,104.5335,100.1226,104.2475,2966616.0
2022-09-30,102.771,104.8565,101.4237,103.1032,3329314.0
2022-10-01,102.771,104.8565,101.4237,103.1032,3329314.0
2022-10-02,102.771,104.8565,101.4237,103.1032,3329314.0
2022-10-03,107.8925,111.3714,107.5603,110.6701,4243509.0
2022-10-04,113.54,115.6993,112.0912,115.5055,3360365.0
2022-10-05,115.4132,117.5356,113.6322,116.3452,3967695.0
2022-10-06,115.1641,118.5784,115.0349,117.6833,5045692.0
2022-10-07,118.1816,120.2533,116.5298,117.6095,3655691.0
2022-10-08,118.1816,120.2533,116.5298,117.6095,3655691.0
2022-10-09,118.1816,120.2533,116.5298,117.6095,3655691.0
2022-10-10,117.6095,119.2621,113.826,114.149,2674280.0
2022-10-11,111.9159,115.6532,111.2607,113.2262,3017708.0
2022-10-12,112.3034,115.1272,110.9192,113.9275,2540579.0
2022-10-13,112.1373,118.4123,112.1373,117.508,2803842.0
2022-10-14,115.9671,118.1593,111.8549,111.9199,3231815.0
2022-10-15,115.9671,118.1593,111.8549,111.9199,3231815.0
2022-10-16,115.9671,118.1593,111.8549,111.9199,3231815.0
2022-10-17,113.8599,115.0388,111.9941,112.2262,3558078.0
2022-10-18,115.1224,116.4173,112.6718,115.0945,4018016.0
2022-10-19,116.0321,121.5366,115.3869,120.7383,4718825.0
2022-10-20,121.6573,124.6741,121.3603,122.1493,3902354.0
2022-10-21,122.994,126.1222,122.1771,125.3146,4237337.0
2022-10-22,122.994,126.1222,122.1771,125.3146,4237337.0
2022-10-23,122.994,126.1222,122.1771,125.3146,4237337.0
2022-10-24,125.1475,126.6606,124.767,124.999,4000912.0
2022-10-25,124.2564,124.637,122.3767,122.5299,4173195.0
2022-10-26,123.6066,125.8345,122.6691,124.6648,3849023.0
2022-10-27,126.2429,127.1711,124.4513,124.7298,3300643.0
2022-10-28,126.5492,126.9205,121.8986,124.0986,3016580.0
2022-10-29,126.5492,126.9205,121.8986,124.0986,3016580.0
2022-10-30,126.5492,126.9205,121.8986,124.0986,3016580.0
2022-10-31,122.994,128.9534,122.864,126.7256,4138038.0
2022-11-01,128.6471,128.9441,125.5467,126.5306,3887467.0
2022-11-02,125.6952,128.7585,124.7205,125.8623,5642028.0
2022-11-03,124.9619,129.0134,124.4049,128.4521,5368048.0
2022-11-04,132.9449,140.0553,129.9373,132.0259,8057535.0
2022-11-05,132.9449,140.0553,129.9373,132.0259,8057535.0
2022-11-06,132.9449,140.0553,129.9373,132.0259,8057535.0
2022-11-07,132.5365,135.7946,131.1905,135.4698,4494763.0
2022-11-08,134.5972,138.5144,134.147,137.6233,3982466.0
2022-11-09,135.3027,135.9153,129.4082,129.6032,5018597.0
2022-11-10,133.0749,133.0749,129.0833,132.1002,2988113.0
2022-11-11,134.885,137.5119,134.1238,136.5558,3072101.0
2022-11-12,134.885,137.5119,134.1238,136.5558,3072101.0
2022-11-13,134.885,137.5119,134.1238,136.5558,3072101.0
2022-11-14,136.2031,139.2849,135.5719,135.6925,2982885.0
2022-11-15,136.3145,136.9271,134.6808,136.7322,2785969.0
2022-11-16,135.2098,136.3145,132.6757,133.1584,2505328.0
2022-11-17,131.404,134.2537,130.0023,134.1238,2747603.0
2022-11-18,130.7542,131.1023,128.48,130.9027,3567316.0
2022-11-19,130.7542,131.1023,128.48,130.9027,3567316.0
2022-11-20,130.7542,131.1023,128.48,130.9027,3567316.0
2022-11-21,127.691,131.1348,124.767,129.826,4734705.0
2022-11-22,131.8124,134.2305,130.4943,133.966,3386349.0
2022-11-23,131.4504,133.2048,130.4219,132.4158,2342067.0
2022-11-24,131.4504,133.2048,130.4219,132.4158,2342067.0
2022-11-25,132.6664,134.5136,132.2209,132.4065,1430753.0
2022-11-26,132.6664,134.5136,132.2209,132.4065,1430753.0
2022-11-27,132.6664,134.5136,132.2209,132.4065,1430753.0
2022-11-28,128.2943,129.9002,126.7627,126.8463,3581459.0
2022-11-29,129.0555,131.4597,128.3222,131.1534,3974937.0
2022-11-30,132.6293,134.031,130.2158,131.7474,4615031.0
2022-12-01,133.2141,134.43,130.2158,130.4572,2956949.0
2022-12-02,129.3897,131.701,127.8302,128.9998,3932546.0
2022-12-03,129.3897,131.701,127.8302,128.9998,3932546.0
2022-12-04,129.3897,131.701,127.8302,128.9998,3932546.0
2022-12-05,131.7382,132.2673,122.9048,124.5163,3817532.0
2022-12-06,123.486,125.5467,117.8514,118.6219,5031872.0
2022-12-07,118.9375,120.4227,116.2084,117.1088,4510323.0
2022-12-08,119.9122,120.562,114.4633,115.6329,4767395.0
2022-12-09,116.1342,117.2945,112.6996,112.941,4152439.0
2022-12-10,116.1342,117.2945,112.6996,112.941,4152439.0
2022-12-11,116.1342,117.2945,112.6996,112.941,4152439.0
2022-12-12,113.9528,116.2363,113.4979,115.1595,4307658.0
2022-12-13,118.6776,119.7358,117.2481,118.3156,4376139.0
2022-12-14,119.7621,121.3683,117.1977,118.2873,3721750.0
2022-12-15,116.0894,119.0106,116.0894,118.9449,3565671.0
2022-12-16,117.4138,118.9261,114.981,118.1371,13516580.0
2022-12-17,117.4138,118.9261,114.981,118.1371,13516580.0
2022-12-18,117.4138,118.9261,114.981,118.1371,13516580.0
2022-12-19,119.1421,120.0861,116.9253,117.9116,2410370.0
2022-12-20,117.705,120.3444,117.4138,118.8134,2381131.0
2022-12-21,121.5561,122.5236,119.5836,122.1197,2687616.0
2022-12-22,122.2418,122.7397,115.8264,118.6349,3012228.0
2022-12-23,119.7433,122.7773,119.7433,122.6833,1678396.0
2022-12-24,119.7433,122.7773,119.7433,122.6833,1678396.0
2022-12-25,119.7433,122.7773,119.7433,122.6833,1678396.0
2022-12-26,119.7433,122.7773,119.7433,122.6833,1678396.0
2022-12-27,123.4442,124.3083,122.3921,124.0641,2258077.0
2022-12-28,123.5287,123.8293,119.1609,119.6681,2490276.0
2022-12-29,119.0294,121.3589,118.8251,120.8235,1744672.0
2022-12-30,120.4665,121.8192,120.1848,121.6595,2179412.0
2022-12-31,120.4665,121.8192,120.1848,121.6595,2179412.0
2023-01-01,120.4665,121.8192,120.1848,121.6595,2179412.0
2023-01-02,120.4665,121.8192,120.1848,121.6595,2179412.0
2023-01-03,120.2317,121.4246,115.4318,116.8972,2994930.0
2023-01-04,114.5301,117.921,113.9759,116.8126,2469850.0
2023-01-05,116.6154,118.1089,116.3148,116.8314,3560171.0
2023-01-06,118.5128,121.3119,117.9868,119.7339,2595724.0
2023-01-07,118.5128,121.3119,117.9868,119.7339,2595724.0
2023-01-08,118.5128,121.3119,117.9868,119.7339,2595724.0
2023-01-09,121.7628,122.2982,119.3517,119.9969,3160483.0
2023-01-10,120.8047,120.8798,118.4376,119.8654,2575387.0
2023-01-11,121.3307,121.8004,118.0525,119.1515,2771179.0
2023-01-12,120.1472,124.0853,119.856,122.533,4005443.0
2023-01-13,122.7646,123.0765,120.926,122.377,2111417.0
2023-01-14,122.7646,123.0765,120.926,122.377,2111417.0
2023-01-15,122.7646,123.0765,120.926,122.377,2111417.0
2023-01-16,122.7646,123.0765,120.926,122.377,2111417.0
2023-01-17,122.7268,123.8044,121.6255,122.9442,3127767.0
2023-01-18,124.2203,126.4985,121.2805,121.7437,3737444.0
2023-01-19,121.9138,124.6943,120.6471,124.1069,2449558.0
2023-01-20,124.1636,126.1487,123.5303,125.487,2477026.0
2023-01-21,124.1636,126.1487,123.5303,125.487,2477026.0
2023-01-22,124.1636,126.1487,123.5303,125.487,2477026.0
2023-01-23,126.196,127.6423,125.9691,126.8388,2695188.0
2023-01-24,126.6686,127.4816,125.1373,125.4965,2313141.0
2023-01-25,124.8631,125.5343,123.6284,125.2507,2576336.0
2023-01-26,127.0467,128.5592,125.4209,128.493,2617768.0
2023-01-27,128.5592,130.4025,127.0846,127.2925,3035559.0
2023-01-28,128.5592,130.4025,127.0846,127.2925,3035559.0
2023-01-29,128.5592,130.4025,127.0846,127.2925,3035559.0
2023-01-30,125.8935,126.2149,124.2298,124.8726,2927128.0
2023-01-31,124.7781,126.4134,124.3527,125.0144,4043336.0
2023-02-01,124.0502,124.5323,118.5297,120.3257,4991831.0
2023-02-02,119.8626,120.1556,116.3555,117.9247,3928668.0
2023-02-03,118.161,120.8268,117.5655,117.8018,4205834.0
2023-02-04,118.161,120.8268,117.5655,117.8018,4205834.0
2023-02-05,118.161,120.8268,117.5655,117.8018,4205834.0
2023-02-06,118.0003,118.4163,115.4481,117.0551,2486692.0
2023-02-07,117.6978,120.9685,116.4501,120.7889,2524804.0
2023-02-08,120.7984,122.4555,120.581,121.6019,4107716.0
2023-02-09,121.6492,121.9516,119.8437,120.2029,2487251.0
2023-02-10,122.8875,126.8766,121.9611,126.801,4041048.0
2023-02-11,122.8875,126.8766,121.9611,126.801,4041048.0
2023-02-12,122.8875,126.8766,121.9611,126.801,4041048.0
2023-02-13,125.8746,127.3587,124.0596,125.988,2936968.0
2023-02-14,124.3999,126.8955,124.0691,125.8462,2190438.0
2023-02-15,124.088,124.5134,119.5884,121.4979,4346285.0
2023-02-16,120.7228,121.4885,118.1516,118.2934,2877243.0
2023-02-17,115.5142,115.9113,110.9674,111.941,6201928.0
2023-02-18,115.5142,115.9113,110.9674,111.941,6201928.0
2023-02-19,115.5142,115.9113,110.9674,111.941,6201928.0
2023-02-20,115.5142,115.9113,110.9674,111.941,6201928.0
2023-02-21,111.941,113.1274,111.2794,112.7067,4582099.0
2023-02-22,112.3853,114.2334,110.4003,111.1375,3772405.0
2023-02-23,113.4535,113.6237,111.0808,112.9903,3846414.0
2023-02-24,108.5286,109.5703,105.6643,108.0086,8752072.0
2023-02-25,108.5286,109.5703,105.6643,108.0086,8752072.0
2023-02-26,108.5286,109.5703,105.6643,108.0086,8752072.0
2023-02-27,108.2261,108.8972,106.9121,108.4718,4772204.0
2023-02-28,109.4833,109.5873,106.5056,106.8365,4907099.0
2023-03-01,107.1295,112.1868,106.6947,111.5535,4942216.0
2023-03-02,111.1092,115.0605,111.0903,114.1908,5850996.0
2023-03-03,112.5082,115.3252,112.2294,115.1078,4824769.0
2023-03-04,112.5082,115.3252,112.2294,115.1078,4824769.0
2023-03-05,112.5082,115.3252,112.2294,115.1078,4824769.0
2023-03-06,114.3799,114.8714,112.409,114.2948,3893171.0
2023-03-07,113.2455,113.9451,111.3669,111.7898,3020739.0
2023-03-08,111.0714,113.0376,110.3151,111.3833,2807625.0
2023-03-09,111.7898,112.9809,108.1126,108.7082,4649291.0
2023-03-10,107.7251,109.5495,105.4186,106.0424,4313032.0
2023-03-11,107.7251,109.5495,105.4186,106.0424,4313032.0
2023-03-12,107.7251,109.5495,105.4186,106.0424,4313032.0
2023-03-13,103.3484,106.1653,100.9852,103.131,4301631.0
2023-03-14,103.4524,105.8439,100.8717,103.2255,4556526.0
2023-03-15,99.3807,100.9358,95.5789,96.8144,6558545.0
2023-03-16,94.7919,99.9627,93.9921,99.6765,6638655.0
2023-03-17,99.457,100.0294,96.9193,98.026,11147954.0
2023-03-18,99.457,100.0294,96.9193,98.026,11147954.0
2023-03-19,99.457,100.0294,96.9193,98.026,11147954.0
2023-03-20,98.1786,101.5177,98.1786,100.6019,3560703.0
2023-03-21,102.8438,104.313,101.3842,103.6261,4177135.0
2023-03-22,103.8646,104.2462,100.7593,100.869,3803802.0
2023-03-23,101.5082,102.6149,98.7034,99.9627,3868484.0
2023-03-24,97.2246,101.2411,96.8907,100.64,4183183.0
2023-03-25,97.2246,101.2411,96.8907,100.64,4183183.0
2023-03-26,97.2246,101.2411,96.8907,100.64,4183183.0
2023-03-27,101.8803,104.1127,100.7593,103.3972,3745107.0
2023-03-28,103.0919,105.7488,103.0919,105.3338,3283011.0
2023-03-29,106.8793,107.6807,106.0207,107.4995,3949677.0
2023-03-30,108.5203,108.5584,107.4231,108.3199,4455740.0
2023-03-31,108.7588,109.6556,108.2722,109.3598,4940079.0
2023-04-01,108.7588,109.6556,108.2722,109.3598,4940079.0
2023-04-02,108.7588,109.6556,108.2722,109.3598,4940079.0
2023-04-03,115.1221,116.6337,114.006,115.8281,5011797.0
2023-04-04,116.6295,116.8871,111.8784,114.1204,3631010.0
2023-04-05,114.502,115.0649,112.3936,114.8359,3263406.0
2023-04-06,114.1585,114.7408,113.4335,113.8819,2843209.0
2023-04-07,114.1585,114.7408,113.4335,113.8819,2843209.0
2023-04-08,114.1585,114.7408,113.4335,113.8819,2843209.0
2023-04-09,114.1585,114.7408,113.4335,113.8819,2843209.0
2023-04-10,115.1221,117.0969,114.5211,114.8359,2975999.0
2023-04-11,116.3433,116.9729,115.0267,116.0857,2184228.0
2023-04-12,116.0571,117.2305,115.9235,116.6867,2805088.0
2023-04-13,116.922,117.6616,116.12,116.4994,2912886.0
2023-04-14,116.7011,117.7384,116.1248,116.8068,2442425.0
2023-04-15,116.7011,117.7384,116.1248,116.8068,2442425.0
2023-04-16,116.7011,117.7384,116.1248,116.8068,2442425.0
2023-04-17,116.6915,117.1525,115.8559,116.0095,3574448.0
2023-04-18,115.5005,115.7886,113.9156,114.2998,4416851.0
2023-04-19,112.9263,114.2698,112.1195,114.1077,3047457.0
2023-04-20,113.2625,113.6467,111.7737,113.5891,2690066.0
2023-04-21,113.8676,113.8676,111.9274,112.6766,3149525.0
2023-04-22,113.8676,113.8676,111.9274,112.6766,3149525.0
2023-04-23,113.8676,113.8676,111.9274,112.6766,3149525.0
2023-04-24,112.8399,114.9722,112.5517,114.4727,1939603.0
2023-04-25,112.3692,113.2241,110.9958,112.0619,1988978.0
2023-04-26,111.3031,112.691,110.0736,111.0918,2212852.0
2023-04-27,111.0822,111.9658,109.8143,111.2647,2827895.0
2023-04-28,110.9573,115.0106,110.5539,114.7513,2715878.0
2023-04-29,110.9573,115.0106,110.5539,114.7513,2715878.0
2023-04-30,110.9573,115.0106,110.5539,114.7513,2715878.0
2023-05-01,113.1953,114.905,112.9167,113.9541,1800766.0
2023-05-02,112.1867,112.715,106.7551,107.2017,5640466.0
2023-05-03,105.0118,108.7866,104.728,106.635,4982014.0
2023-05-04,107.0865,108.7577,106.0587,106.9136,4518081.0
2023-05-05,110.746,113.7235,108.433,109.6606,6165526.0
2023-05-06,110.746,113.7235,108.433,109.6606,6165526.0
2023-05-07,110.746,113.7235,108.433,109.6606,6165526.0
2023-05-08,111.8506,112.5277,109.7663,109.8431,2967674.0
2023-05-09,108.8346,110.669,108.6041,109.2764,1782178.0
2023-05-10,109.7759,110.2849,107.2594,107.73,2578649.0
2023-05-11,105.7802,106.6446,104.9926,106.1644,2320942.0
2023-05-12,107.0769,107.4803,105.0502,106.0587,1874094.0
2023-05-13,107.0769,107.4803,105.0502,106.0587,1874094.0
2023-05-14,107.0769,107.4803,105.0502,106.0587,1874094.0
2023-05-15,106.8559,107.6147,105.6553,106.9424,1640577.0
2023-05-16,106.2604,107.0192,103.2252,103.3789,2467016.0
2023-05-17,104.8485,106.9232,104.5219,106.4237,2587101.0
2023-05-18,105.6553,107.6724,104.4643,107.5955,2465093.0
2023-05-19,110.2465,111.3415,109.3821,110.064,4657633.0
2023-05-20,110.2465,111.3415,109.3821,110.064,4657633.0
2023-05-21,110.2465,111.3415,109.3821,110.064,4657633.0
2023-05-22,109.7567,110.2465,108.4072,109.0651,3451487.0
2023-05-23,109.7567,110.9765,108.1814,108.9787,2338612.0
2023-05-24,109.5934,110.1601,107.9797,108.8154,2430968.0
2023-05-25,106.9328,106.9328,105.0694,106.0395,2747297.0
2023-05-26,107.4322,107.5955,105.5785,105.7706,2942824.0
2023-05-27,107.4322,107.5955,105.5785,105.7706,2942824.0
2023-05-28,107.4322,107.5955,105.5785,105.7706,2942824.0
2023-05-29,107.4322,107.5955,105.5785,105.7706,2942824.0
2023-05-30,103.4558,104.6852,102.7834,104.5123,4330248.0
2023-05-31,103.475,104.2837,102.5913,103.0524,7749662.0
2023-06-01,103.4462,105.6976,102.1207,103.8784,5367674.0
2023-06-02,106.4141,108.2295,105.6361,107.4995,2902251.0
2023-06-03,106.4141,108.2295,105.6361,107.4995,2902251.0
2023-06-04,106.4141,108.2295,105.6361,107.4995,2902251.0
2023-06-05,109.6606,109.7567,105.8186,107.2401,2822163.0
2023-06-06,105.6361,108.4408,105.492,108.3543,2708873.0
2023-06-07,109.0939,111.8121,109.0363,111.6585,3483591.0
2023-06-08,111.6393,112.0042,109.0699,111.5624,5198923.0
2023-06-09,111.5432,111.8217,110.4386,111.6585,3732865.0
2023-06-10,111.5432,111.8217,110.4386,111.6585,3732865.0
2023-06-11,111.5432,111.8217,110.4386,111.6585,3732865.0
2023-06-12,109.7182,111.3319,108.6329,109.4205,3947552.0
2023-06-13,109.2188,111.3713,108.1142,108.2679,3891937.0
2023-06-14,109.2956,109.7615,105.5689,106.2989,4011866.0
2023-06-15,107.1153,108.9883,106.3949,107.2882,2887737.0
2023-06-16,108.4984,109.6894,107.3074,108.9306,6113588.0
2023-06-17,108.4984,109.6894,107.3074,108.9306,6113588.0
2023-06-18,108.4984,109.6894,107.3074,108.9306,6113588.0
2023-06-19,108.4984,109.6894,107.3074,108.9306,6113588.0
2023-06-20,107.8357,107.9413,104.7524,105.9723,3179267.0
2023-06-21,105.8474,107.9413,105.6649,106.491,2730724.0
2023-06-22,104.8485,105.1655,103.1772,103.9744,2858874.0
2023-06-23,102.7738,103.6383,102.1399,102.6009,8357185.0
2023-06-24,102.7738,103.6383,102.1399,102.6009,8357185.0
2023-06-25,102.7738,103.6383,102.1399,102.6009,8357185.0
2023-06-26,102.5721,106.1932,102.5529,105.6553,3189285.0
2023-06-27,105.444,105.6841,104.5027,104.6756,3594544.0
2023-06-28,105.1078,106.8559,103.7247,106.7983,3130612.0
2023-06-29,107.5667,108.8346,106.8752,108.5368,3650473.0
2023-06-30,109.3821,110.8036,108.3687,109.92,4116215.0
2023-07-01,109.3821,110.8036,108.3687,109.92,4116215.0
2023-07-02,109.3821,110.8036,108.3687,109.92,4116215.0
