,SPB US Equity,SPB US Equity,SPB US Equity,SPB US Equity,SPB US Equity
2021-05-28,83.6666,84.3717,83.4411,83.5632,173098.0
2021-05-29,83.6666,84.3717,83.4411,83.5632,173098.0
2021-05-30,83.6666,84.3717,83.4411,83.5632,173098.0
2021-05-31,83.6666,84.3717,83.4411,83.5632,173098.0
2021-06-01,84.1085,84.2401,83.394,83.6666,245741.0
2021-06-02,83.9111,83.9111,81.7771,81.8899,590699.0
2021-06-03,81.7395,82.2377,80.6208,82.1813,235766.0
2021-06-04,82.4069,82.8206,80.3952,81.072,246363.0
2021-06-05,82.4069,82.8206,80.3952,81.072,246363.0
2021-06-06,82.4069,82.8206,80.3952,81.072,246363.0
2021-06-07,81.072,81.072,79.7466,80.8088,152154.0
2021-06-08,81.0814,83.2154,80.6067,82.9428,244779.0
2021-06-09,82.9616,82.9616,81.3259,81.4011,168696.0
2021-06-10,81.7677,81.9839,80.8511,80.9686,174328.0
2021-06-11,81.1754,81.7156,80.0944,81.26,166228.0
2021-06-12,81.1754,81.7156,80.0944,81.26,166228.0
2021-06-13,81.1754,81.7156,80.0944,81.26,166228.0
2021-06-14,81.5891,81.6455,79.944,80.0286,134432.0
2021-06-15,80.0662,80.8511,79.5397,80.0568,154829.0
2021-06-16,80.2354,80.275,78.9287,79.6901,229395.0
2021-06-17,79.7183,79.7183,77.0955,77.3869,304735.0
2021-06-18,76.1554,77.433,75.5726,76.9075,281034.0
2021-06-19,76.1554,77.433,75.5726,76.9075,281034.0
2021-06-20,76.1554,77.433,75.5726,76.9075,281034.0
2021-06-21,77.6314,77.9698,77.0955,77.7066,201549.0
2021-06-22,78.2894,78.6654,77.1425,77.8664,399790.0
2021-06-23,77.9886,78.0215,76.6161,77.1801,302956.0
2021-06-24,77.7254,78.9428,77.2365,78.468,211519.0
2021-06-25,78.1108,80.649,77.9143,80.32,616985.0
2021-06-26,78.1108,80.649,77.9143,80.32,616985.0
2021-06-27,78.1108,80.649,77.9143,80.32,616985.0
2021-06-28,80.6114,80.6114,78.28,80.0191,308128.0
2021-06-29,80.2542,80.7821,78.8347,79.5209,177862.0
2021-06-30,79.1825,80.2166,79.1825,79.9439,233793.0
2021-07-01,80.4328,80.508,78.1014,78.4398,295540.0
2021-07-02,78.515,79.8875,78.2612,79.3423,226566.0
2021-07-03,78.515,79.8875,78.2612,79.3423,226566.0
2021-07-04,78.515,79.8875,78.2612,79.3423,226566.0
2021-07-05,78.515,79.8875,78.2612,79.3423,226566.0
2021-07-06,79.2953,79.8875,77.3963,78.0262,230690.0
2021-07-07,77.7066,78.9287,76.508,77.3963,221098.0
2021-07-08,76.3435,76.9216,74.8863,75.3846,264220.0
2021-07-09,75.9862,77.9228,75.9862,77.1519,159273.0
2021-07-10,75.9862,77.9228,75.9862,77.1519,159273.0
2021-07-11,75.9862,77.9228,75.9862,77.1519,159273.0
2021-07-12,76.8793,77.1331,75.945,76.8887,152891.0
2021-07-13,76.7195,76.7853,74.8675,74.9992,152033.0
2021-07-14,75.4504,76.3435,75.018,75.4504,206529.0
2021-07-15,75.2248,78.0168,73.0917,77.1519,1418694.0
2021-07-16,78.0262,80.1884,77.9134,79.7277,890679.0
2021-07-17,78.0262,80.1884,77.9134,79.7277,890679.0
2021-07-18,78.0262,80.1884,77.9134,79.7277,890679.0
2021-07-19,78.1766,78.783,75.6854,76.5221,519395.0
2021-07-20,76.9169,78.9663,76.5785,78.4962,358810.0
2021-07-21,79.0321,79.9909,78.6842,79.0791,384376.0
2021-07-22,78.7877,80.3576,78.1578,79.6901,296738.0
2021-07-23,79.7465,81.5797,79.5303,81.4199,352520.0
2021-07-24,79.7465,81.5797,79.5303,81.4199,352520.0
2021-07-25,79.7465,81.5797,79.5303,81.4199,352520.0
2021-07-26,81.2694,82.3505,81.1003,82.1249,296507.0
2021-07-27,81.7019,83.018,81.1566,82.3411,276476.0
2021-07-28,82.3035,83.1778,80.931,81.4857,355644.0
2021-07-29,81.6361,83.394,81.4105,82.7736,228102.0
2021-07-30,82.5103,83.018,81.5609,82.1155,282349.0
2021-07-31,82.5103,83.018,81.5609,82.1155,282349.0
2021-08-01,82.5103,83.018,81.5609,82.1155,282349.0
2021-08-02,82.3975,83.2812,80.1038,80.1132,497429.0
2021-08-03,80.273,80.8088,78.6654,80.6208,244266.0
2021-08-04,80.4046,81.4246,78.045,78.2518,269125.0
2021-08-05,78.2894,79.1919,77.9322,78.1296,239477.0
2021-08-06,75.206,77.4057,71.7371,75.2624,832623.0
2021-08-07,75.206,77.4057,71.7371,75.2624,832623.0
2021-08-08,75.206,77.4057,71.7371,75.2624,832623.0
2021-08-09,77.0955,77.6784,75.6196,76.6725,746852.0
2021-08-10,76.3905,77.3775,74.3928,77.0861,642823.0
2021-08-11,77.0861,77.1143,75.1402,76.6631,432282.0
2021-08-12,76.4469,76.6161,75.159,75.441,286169.0
2021-08-13,76.146,76.146,74.4257,74.7923,254651.0
2021-08-14,76.146,76.146,74.4257,74.7923,254651.0
2021-08-15,76.146,76.146,74.4257,74.7923,254651.0
2021-08-16,74.5009,74.9803,73.9369,74.7359,292746.0
2021-08-17,74.0121,74.9709,73.2694,74.9239,516315.0
2021-08-18,74.8487,74.8487,73.6266,73.8993,399786.0
2021-08-19,73.3258,73.8711,71.4739,71.9345,309907.0
2021-08-20,71.9439,73.2318,71.126,72.837,327088.0
2021-08-21,71.9439,73.2318,71.126,72.837,327088.0
2021-08-22,71.9439,73.2318,71.126,72.837,327088.0
2021-08-23,73.0438,73.636,72.193,73.1284,335393.0
2021-08-24,73.2976,74.7735,72.9404,74.4727,336854.0
2021-08-25,74.1531,76.099,74.0215,75.3752,318922.0
2021-08-26,75.3752,75.3752,73.7959,74.0027,396617.0
2021-08-27,74.2377,76.2495,74.2142,75.9486,224219.0
2021-08-28,74.2377,76.2495,74.2142,75.9486,224219.0
2021-08-29,74.2377,76.2495,74.2142,75.9486,224219.0
2021-08-30,75.9014,76.3266,74.6257,74.7296,188999.0
2021-08-31,74.569,74.8619,73.4255,73.7657,382344.0
2021-09-01,73.709,74.6068,73.5673,74.0681,245356.0
2021-09-02,74.2666,75.0131,73.7185,74.2382,238908.0
2021-09-03,74.002,74.6824,73.6145,74.3894,172691.0
2021-09-04,74.002,74.6824,73.6145,74.3894,172691.0
2021-09-05,74.002,74.6824,73.6145,74.3894,172691.0
2021-09-06,74.002,74.6824,73.6145,74.3894,172691.0
2021-09-07,74.4178,75.1265,73.9358,74.6729,462427.0
2021-09-08,74.1154,92.4434,73.9169,87.9594,3387608.0
2021-09-09,87.0145,88.0161,84.841,85.5214,1615874.0
2021-09-10,85.5025,88.1569,85.1339,87.2507,848019.0
2021-09-11,85.5025,88.1569,85.1339,87.2507,848019.0
2021-09-12,85.5025,88.1569,85.1339,87.2507,848019.0
2021-09-13,87.6381,89.84,87.383,89.3297,601858.0
2021-09-14,88.8288,89.6989,86.4668,88.7438,770559.0
2021-09-15,88.8288,89.8589,87.8933,89.6321,564106.0
2021-09-16,89.2635,90.029,87.8838,88.5831,604454.0
2021-09-17,88.6871,88.7154,87.0334,88.4697,550337.0
2021-09-18,88.6871,88.7154,87.0334,88.4697,550337.0
2021-09-19,88.6871,88.7154,87.0334,88.4697,550337.0
2021-09-20,87.1279,87.6287,85.6442,86.9105,419540.0
2021-09-21,86.9105,87.6759,86.0317,86.6081,444648.0
2021-09-22,87.4303,88.1484,86.7688,87.6476,394451.0
2021-09-23,88.0161,91.8528,87.8649,88.9517,667442.0
2021-09-24,88.8005,90.5534,88.8005,89.6226,462974.0
2021-09-25,88.8005,90.5534,88.8005,89.6226,462974.0
2021-09-26,88.8005,90.5534,88.8005,89.6226,462974.0
2021-09-27,89.6037,91.2102,89.6037,90.0101,337094.0
2021-09-28,89.4525,90.9645,88.8383,90.5109,272982.0
2021-09-29,90.8984,92.0999,89.8884,91.2575,253319.0
2021-09-30,91.5693,91.8906,89.9628,90.407,262744.0
2021-10-01,90.6149,93.0529,90.596,92.6655,378298.0
2021-10-02,90.6149,93.0529,90.596,92.6655,378298.0
2021-10-03,90.6149,93.0529,90.596,92.6655,378298.0
2021-10-04,92.1268,93.601,91.6638,92.4765,385421.0
2021-10-05,92.9679,93.8751,91.6165,92.004,540799.0
2021-10-06,91.1252,92.2591,89.6604,90.4542,498391.0
2021-10-07,90.7661,91.8811,90.6905,90.8133,439960.0
2021-10-08,90.5298,91.437,89.8589,89.9817,364179.0
2021-10-09,90.5298,91.437,89.8589,89.9817,364179.0
2021-10-10,90.5298,91.437,89.8589,89.9817,364179.0
2021-10-11,89.9817,91.3236,89.7549,89.9912,351571.0
2021-10-12,89.9912,91.6921,89.7549,90.4826,301955.0
2021-10-13,90.7566,90.7566,88.9989,89.3108,276821.0
2021-10-14,89.6415,92.4576,89.4903,92.1363,304243.0
2021-10-15,92.5615,93.0151,90.974,91.2858,228652.0
2021-10-16,92.5615,93.0151,90.974,91.2858,228652.0
2021-10-17,92.5615,93.0151,90.974,91.2858,228652.0
2021-10-18,90.9078,91.4464,89.8967,90.0384,290845.0
2021-10-19,89.9156,90.2747,88.8288,89.1123,307240.0
2021-10-20,88.8005,90.5487,88.8005,89.2919,220400.0
2021-10-21,88.791,89.9912,88.139,89.9156,267924.0
2021-10-22,89.8872,90.7944,89.5943,90.0195,161853.0
2021-10-23,89.8872,90.7944,89.5943,90.0195,161853.0
2021-10-24,89.8872,90.7944,89.5943,90.0195,161853.0
2021-10-25,89.8494,90.7094,89.2446,89.3486,339975.0
2021-10-26,90.1424,90.6149,88.3941,88.8005,350912.0
2021-10-27,88.98,88.9895,86.7782,86.8066,285081.0
2021-10-28,87.0523,89.4053,86.1167,89.3391,198661.0
2021-10-29,89.0934,90.1518,87.8271,88.5926,232785.0
2021-10-30,89.0934,90.1518,87.8271,88.5926,232785.0
2021-10-31,89.0934,90.1518,87.8271,88.5926,232785.0
2021-11-01,89.2635,90.0857,88.3053,88.706,377196.0
2021-11-02,88.9517,90.1235,88.1673,89.6793,269466.0
2021-11-03,89.4147,91.9945,89.1596,91.0779,283834.0
2021-11-04,90.8039,91.6543,89.084,89.8116,560334.0
2021-11-05,90.5676,92.1505,89.7077,91.4275,1895818.0
2021-11-06,90.5676,92.1505,89.7077,91.4275,1895818.0
2021-11-07,90.5676,92.1505,89.7077,91.4275,1895818.0
2021-11-08,91.8811,92.6088,90.7188,91.4748,1736021.0
2021-11-09,91.2197,92.3253,90.8228,91.4275,978590.0
2021-11-10,91.4275,92.9017,88.791,89.0745,942959.0
2021-11-11,89.169,90.4542,88.2335,88.895,576876.0
2021-11-12,90.2463,100.1687,90.2463,97.0691,1414480.0
2021-11-13,90.2463,100.1687,90.2463,97.0691,1414480.0
2021-11-14,90.2463,100.1687,90.2463,97.0691,1414480.0
2021-11-15,98.2976,99.6678,96.8329,99.0063,728667.0
2021-11-16,99.4127,99.9041,98.2976,98.4016,370282.0
2021-11-17,98.6378,99.9891,97.7968,99.9419,465001.0
2021-11-18,99.7434,100.6223,98.326,99.6962,458316.0
2021-11-19,99.4305,100.7019,98.4438,99.6962,319837.0
2021-11-20,99.4305,100.7019,98.4438,99.6962,319837.0
2021-11-21,99.4305,100.7019,98.4438,99.6962,319837.0
2021-11-22,99.7436,101.7265,99.4305,100.9201,268769.0
2021-11-23,100.8632,101.4324,100.1636,100.588,236642.0
2021-11-24,99.8195,100.3319,98.9372,99.3357,237570.0
2021-11-25,99.8195,100.3319,98.9372,99.3357,237570.0
2021-11-26,97.6943,98.5007,96.6317,97.1725,148124.0
2021-11-27,97.6943,98.5007,96.6317,97.1725,148124.0
2021-11-28,97.6943,98.5007,96.6317,97.1725,148124.0
2021-11-29,97.7607,97.8746,96.2522,96.9353,290487.0
2021-11-30,96.2047,96.2047,94.5444,94.9713,509862.0
2021-12-01,96.347,96.5273,94.0605,94.4021,444929.0
2021-12-02,94.5064,96.8784,94.5064,95.8916,402346.0
2021-12-03,96.6696,96.6696,93.1497,93.9277,553308.0
2021-12-04,96.6696,96.6696,93.1497,93.9277,553308.0
2021-12-05,96.6696,96.6696,93.1497,93.9277,553308.0
2021-12-06,94.6013,96.5558,94.0226,94.848,439956.0
2021-12-07,94.1839,95.5691,93.0529,93.9467,383984.0
2021-12-08,93.8233,95.6725,93.8233,94.7436,281652.0
2021-12-09,93.7949,94.5349,92.8082,92.8082,225621.0
2021-12-10,93.5008,93.5008,92.3148,92.5994,182618.0
2021-12-11,93.5008,93.5008,92.3148,92.5994,182618.0
2021-12-12,93.5008,93.5008,92.3148,92.5994,182618.0
2021-12-13,91.9353,92.8461,91.034,91.6507,341288.0
2021-12-14,91.6981,93.1212,90.5406,90.8917,346875.0
2021-12-15,90.6165,92.4856,89.9524,92.0397,535632.0
2021-12-16,92.7038,94.2218,92.1061,92.5899,401602.0
2021-12-17,92.0302,93.5292,91.2332,91.5748,402792.0
2021-12-18,92.0302,93.5292,91.2332,91.5748,402792.0
2021-12-19,92.0302,93.5292,91.2332,91.5748,402792.0
2021-12-20,90.5501,91.1194,87.9221,90.275,479729.0
2021-12-21,91.2332,93.1118,91.2332,93.1118,305680.0
2021-12-22,93.2825,93.7949,92.2294,93.1118,233190.0
2021-12-23,93.4438,94.3357,93.3964,93.7474,188060.0
2021-12-24,93.4438,94.3357,93.3964,93.7474,188060.0
2021-12-25,93.4438,94.3357,93.3964,93.7474,188060.0
2021-12-26,93.4438,94.3357,93.3964,93.7474,188060.0
2021-12-27,93.4818,96.5558,93.0643,96.4609,226437.0
2021-12-28,96.5463,97.0871,95.977,96.3945,224440.0
2021-12-29,96.8499,97.2104,95.4932,95.6165,154339.0
2021-12-30,96.0055,96.6269,94.8859,94.9619,141898.0
2021-12-31,94.6013,96.6601,94.3262,96.5083,202436.0
2022-01-01,94.6013,96.6601,94.3262,96.5083,202436.0
2022-01-02,94.6013,96.6601,94.3262,96.5083,202436.0
2022-01-03,95.9011,96.8973,95.1611,96.6317,244765.0
2022-01-04,96.774,99.0321,96.6222,98.1497,341242.0
2022-01-05,97.5994,98.8129,95.8252,95.8822,191296.0
2022-01-06,95.9201,97.884,95.607,96.9068,190361.0
2022-01-07,96.5558,97.1345,95.645,95.9391,181183.0
2022-01-08,96.5558,97.1345,95.645,95.9391,181183.0
2022-01-09,96.5558,97.1345,95.645,95.9391,181183.0
2022-01-10,95.9581,95.9581,92.756,95.1706,288477.0
2022-01-11,94.4116,96.5178,94.089,96.3755,224689.0
2022-01-12,97.1914,97.2863,95.9486,97.1535,196050.0
2022-01-13,96.9827,97.7417,95.3888,95.6924,179802.0
2022-01-14,94.7816,94.9049,93.8708,94.8859,245847.0
2022-01-15,94.7816,94.9049,93.8708,94.8859,245847.0
2022-01-16,94.7816,94.9049,93.8708,94.8859,245847.0
2022-01-17,94.7816,94.9049,93.8708,94.8859,245847.0
2022-01-18,93.2825,93.8423,91.2237,92.2294,330439.0
2022-01-19,92.6184,92.6184,88.2446,88.3679,410368.0
2022-01-20,88.2351,88.9585,86.2427,87.3907,583501.0
2022-01-21,86.5084,87.7512,84.4875,84.7152,620230.0
2022-01-22,86.5084,87.7512,84.4875,84.7152,620230.0
2022-01-23,86.5084,87.7512,84.4875,84.7152,620230.0
2022-01-24,83.7759,84.7057,80.645,84.4401,534127.0
2022-01-25,82.9884,83.5482,80.0283,82.1061,778173.0
2022-01-26,82.9505,84.2788,81.6127,82.6659,622382.0
2022-01-27,83.8803,84.2645,82.533,83.4438,613093.0
2022-01-28,83.1023,83.2996,80.1801,82.182,404257.0
2022-01-29,83.1023,83.2996,80.1801,82.182,404257.0
2022-01-30,83.1023,83.2996,80.1801,82.182,404257.0
2022-01-31,81.5653,85.3698,81.0909,84.8006,975871.0
2022-02-01,84.9524,85.6924,83.5767,85.3604,461062.0
2022-02-02,85.4552,86.6127,84.7057,86.5273,345378.0
2022-02-03,85.4363,85.6924,83.5862,84.127,589254.0
2022-02-04,83.8803,86.423,81.2332,84.2503,1289563.0
2022-02-05,83.8803,86.423,81.2332,84.2503,1289563.0
2022-02-06,83.8803,86.423,81.2332,84.2503,1289563.0
2022-02-07,84.9049,84.9049,82.1251,83.4913,695986.0
2022-02-08,83.2161,84.7721,82.6469,84.2123,687163.0
2022-02-09,85.275,87.0302,84.3736,86.8689,670788.0
2022-02-10,86.0435,89.5918,85.7114,87.4002,783937.0
2022-02-11,87.8366,90.0757,86.8879,88.7474,726614.0
2022-02-12,87.8366,90.0757,86.8879,88.7474,726614.0
2022-02-13,87.8366,90.0757,86.8879,88.7474,726614.0
2022-02-14,88.8803,89.459,86.6507,87.4192,507328.0
2022-02-15,88.5672,90.8727,88.5672,90.7209,609418.0
2022-02-16,90.7019,91.2047,89.9239,90.7114,372038.0
2022-02-17,90.2844,90.7493,88.1592,88.8044,336905.0
2022-02-18,89.0807,89.4715,87.7751,87.7846,290383.0
2022-02-19,89.0807,89.4715,87.7751,87.7846,290383.0
2022-02-20,89.0807,89.4715,87.7751,87.7846,290383.0
2022-02-21,89.0807,89.4715,87.7751,87.7846,290383.0
2022-02-22,86.822,87.7369,86.0596,86.7744,270044.0
2022-02-23,87.5749,87.8952,86.0119,86.0882,263453.0
2022-02-24,83.5436,87.1604,83.2672,86.8316,399129.0
2022-02-25,87.432,89.8241,86.1072,89.7479,260705.0
2022-02-26,87.432,89.8241,86.1072,89.7479,260705.0
2022-02-27,87.432,89.8241,86.1072,89.7479,260705.0
2022-02-28,88.5852,89.3047,87.2414,88.4231,260851.0
2022-03-01,88.3183,88.6042,85.8023,87.2795,255633.0
2022-03-02,87.6702,88.9997,86.8316,87.1937,212766.0
2022-03-03,87.6416,88.2135,85.5831,86.4885,304039.0
2022-03-04,85.6117,86.4885,83.0432,84.163,338226.0
2022-03-05,85.6117,86.4885,83.0432,84.163,338226.0
2022-03-06,85.6117,86.4885,83.0432,84.163,338226.0
2022-03-07,84.0106,84.3012,81.1038,81.6565,421141.0
2022-03-08,81.9615,83.2767,80.2032,80.3604,255492.0
2022-03-09,82.0187,83.3768,81.6089,82.3332,264804.0
2022-03-10,81.0085,81.7376,80.1361,81.2944,204543.0
2022-03-11,81.8567,83.1433,81.5708,81.6756,235497.0
2022-03-12,81.8567,83.1433,81.5708,81.6756,235497.0
2022-03-13,81.8567,83.1433,81.5708,81.6756,235497.0
2022-03-14,82.2284,83.5912,81.2658,82.4952,278020.0
2022-03-15,82.9622,84.7825,82.6048,84.5824,432039.0
2022-03-16,85.3162,87.6131,85.3019,87.2318,347868.0
2022-03-17,87.0793,87.9276,86.4027,86.7839,392050.0
2022-03-18,86.4122,88.7662,86.4122,88.5566,919221.0
2022-03-19,86.4122,88.7662,86.4122,88.5566,919221.0
2022-03-20,86.4122,88.7662,86.4122,88.5566,919221.0
2022-03-21,88.8044,88.8472,84.7444,86.1072,424430.0
2022-03-22,86.4217,87.5368,86.1072,87.1365,189255.0
2022-03-23,86.6981,87.0126,83.9057,84.9827,216941.0
2022-03-24,85.097,86.0119,83.9057,84.4013,156700.0
2022-03-25,84.449,85.178,83.1814,83.8485,162794.0
2022-03-26,84.449,85.178,83.1814,83.8485,162794.0
2022-03-27,84.449,85.178,83.1814,83.8485,162794.0
2022-03-28,84.0868,84.0868,82.7335,83.839,220294.0
2022-03-29,85.1066,86.7458,84.4872,86.7267,293655.0
2022-03-30,86.3932,87.432,85.8118,86.4885,408755.0
2022-03-31,86.3169,86.3169,84.3918,84.5538,352240.0
2022-04-01,85.564,85.7356,84.0106,85.2114,233475.0
2022-04-02,85.564,85.7356,84.0106,85.2114,233475.0
2022-04-03,85.564,85.7356,84.0106,85.2114,233475.0
2022-04-04,85.4973,86.66,84.53,86.5742,249189.0
2022-04-05,86.4599,87.3271,84.9064,85.564,377768.0
2022-04-06,84.2202,85.1351,82.4762,82.6096,314015.0
2022-04-07,82.6096,82.7811,81.3325,82.3904,221450.0
2022-04-08,82.1521,83.1766,81.5708,82.2951,267511.0
2022-04-09,82.1521,83.1766,81.5708,82.2951,267511.0
2022-04-10,82.1521,83.1766,81.5708,82.2951,267511.0
2022-04-11,82.2379,84.2012,82.2379,84.0201,265376.0
2022-04-12,84.5919,85.9548,83.9248,84.0391,474076.0
2022-04-13,84.1059,86.5456,83.6389,86.3646,199060.0
2022-04-14,86.5552,87.289,85.6403,85.7546,289955.0
2022-04-15,86.5552,87.289,85.6403,85.7546,289955.0
2022-04-16,86.5552,87.289,85.6403,85.7546,289955.0
2022-04-17,86.5552,87.289,85.6403,85.7546,289955.0
2022-04-18,85.4115,86.4789,84.792,85.9929,224114.0
2022-04-19,86.2407,87.6131,86.1644,87.1079,259485.0
2022-04-20,87.6798,88.8139,86.5361,86.6314,333612.0
2022-04-21,87.0984,87.0984,83.9534,84.1916,199851.0
2022-04-22,84.3537,84.3537,81.5041,81.7709,285583.0
2022-04-23,84.3537,84.3537,81.5041,81.7709,285583.0
2022-04-24,84.3537,84.3537,81.5041,81.7709,285583.0
2022-04-25,81.6851,82.8478,80.1317,82.8288,277221.0
2022-04-26,82.3618,82.6572,80.9894,80.9894,244490.0
2022-04-27,80.2842,81.4373,79.6361,80.5796,220363.0
2022-04-28,82.2951,84.1249,81.342,83.982,296552.0
2022-04-29,83.2672,83.5722,80.7607,81.0752,285108.0
2022-04-30,83.2672,83.5722,80.7607,81.0752,285108.0
2022-05-01,83.2672,83.5722,80.7607,81.0752,285108.0
2022-05-02,81.0085,81.8948,78.2304,79.4074,400669.0
2022-05-03,79.2168,80.2937,78.2828,79.5503,190489.0
2022-05-04,79.2644,80.9227,77.9969,80.7988,325885.0
2022-05-05,80.3318,80.3604,77.1868,77.8634,444721.0
2022-05-06,81.0943,82.5333,77.9016,80.9132,787748.0
2022-05-07,81.0943,82.5333,77.9016,80.9132,787748.0
2022-05-08,81.0943,82.5333,77.9016,80.9132,787748.0
2022-05-09,80.7702,84.8206,80.613,83.4387,644374.0
2022-05-10,84.0391,84.6157,82.0092,83.5912,493101.0
2022-05-11,83.9153,85.5831,80.9608,81.0085,219033.0
2022-05-12,81.3135,84.4299,81.1181,84.3251,346975.0
2022-05-13,84.9159,85.9166,84.1345,85.2876,348429.0
2022-05-14,84.9159,85.9166,84.1345,85.2876,348429.0
2022-05-15,84.9159,85.9166,84.1345,85.2876,348429.0
2022-05-16,84.7349,85.0398,83.1052,84.63,274702.0
2022-05-17,85.6784,86.9697,84.9944,86.7267,328024.0
2022-05-18,86.0852,86.0852,81.0968,81.4415,240047.0
2022-05-19,80.283,83.0788,80.283,82.2649,316804.0
2022-05-20,82.3415,82.3415,80.6085,81.7192,266121.0
2022-05-21,82.3415,82.3415,80.6085,81.7192,266121.0
2022-05-22,82.3415,82.3415,80.6085,81.7192,266121.0
2022-05-23,81.7862,82.6189,80.9628,81.8149,207701.0
2022-05-24,80.3213,81.5756,80.3213,81.5564,265306.0
2022-05-25,81.3075,83.2894,80.7426,83.2128,195005.0
2022-05-26,84.0171,86.7363,83.6868,85.3862,316344.0
2022-05-27,85.3958,86.7363,85.3958,86.2288,239970.0
2022-05-28,85.3958,86.7363,85.3958,86.2288,239970.0
2022-05-29,85.3958,86.7363,85.3958,86.2288,239970.0
2022-05-30,85.3958,86.7363,85.3958,86.2288,239970.0
2022-05-31,85.2426,86.0086,83.7777,84.0075,338703.0
2022-06-01,84.4001,84.9554,81.6474,82.2075,240156.0
2022-06-02,82.5522,83.1841,81.2596,83.1075,171146.0
2022-06-03,82.7437,82.8969,80.8958,81.8341,205395.0
2022-06-04,82.7437,82.8969,80.8958,81.8341,205395.0
2022-06-05,82.7437,82.8969,80.8958,81.8341,205395.0
2022-06-06,82.1213,85.5011,81.4607,85.2714,234349.0
2022-06-07,84.1894,84.4479,83.4522,83.9118,177261.0
2022-06-08,84.0267,84.0267,81.499,82.3032,206869.0
2022-06-09,81.8915,83.2224,81.5085,82.0351,200347.0
2022-06-10,81.5373,81.5995,79.541,79.7277,545483.0
2022-06-11,81.5373,81.5995,79.541,79.7277,545483.0
2022-06-12,81.5373,81.5995,79.541,79.7277,545483.0
2022-06-13,77.5159,78.2149,75.5819,76.5968,408790.0
2022-06-14,76.6925,77.334,74.9595,75.4382,274759.0
2022-06-15,75.8021,77.6595,75.4574,76.5393,222898.0
2022-06-16,74.9212,74.9212,72.5276,72.8148,249785.0
2022-06-17,72.901,75.4191,72.901,74.5095,264839.0
2022-06-18,72.901,75.4191,72.901,74.5095,264839.0
2022-06-19,72.901,75.4191,72.901,74.5095,264839.0
2022-06-20,72.901,75.4191,72.901,74.5095,264839.0
2022-06-21,75.467,76.2138,74.9499,76.0606,240780.0
2022-06-22,75.7542,76.6255,75.3904,76.0797,263545.0
2022-06-23,76.9032,78.5691,76.6925,78.5596,213346.0
2022-06-24,79.4883,81.8915,79.4883,81.1734,377532.0
2022-06-25,79.4883,81.8915,79.4883,81.1734,377532.0
2022-06-26,79.4883,81.8915,79.4883,81.1734,377532.0
2022-06-27,81.3649,81.4224,80.1777,80.2734,186712.0
2022-06-28,80.3692,81.566,79.4691,79.6511,241382.0
2022-06-29,79.2011,79.2011,77.7649,78.6074,175935.0
2022-06-30,77.8798,79.1245,76.5489,78.5308,249622.0
2022-07-01,78.5021,80.1681,77.8319,79.9096,219604.0
2022-07-02,78.5021,80.1681,77.8319,79.9096,219604.0
2022-07-03,78.5021,80.1681,77.8319,79.9096,219604.0
2022-07-04,78.5021,80.1681,77.8319,79.9096,219604.0
2022-07-05,78.6074,79.698,77.0372,79.584,295085.0
2022-07-06,80.0053,80.5415,78.7032,79.2106,234380.0
2022-07-07,78.7223,79.3539,76.2856,76.8457,433490.0
2022-07-08,76.5968,77.1425,75.6393,76.5776,264846.0
2022-07-09,76.5968,77.1425,75.6393,76.5776,264846.0
2022-07-10,76.5968,77.1425,75.6393,76.5776,264846.0
2022-07-11,76.0989,76.0989,73.9542,75.2372,320733.0
2022-07-12,74.7967,76.6399,74.1361,74.8063,258239.0
2022-07-13,73.1882,73.7148,71.5414,71.7807,324686.0
2022-07-14,70.536,70.6605,69.502,69.7031,382040.0
2022-07-15,70.3829,70.3829,60.588,63.8721,1490063.0
2022-07-16,70.3829,70.3829,60.588,63.8721,1490063.0
2022-07-17,70.3829,70.3829,60.588,63.8721,1490063.0
2022-07-18,64.82,64.82,62.7806,63.7381,859112.0
2022-07-19,64.1785,67.0892,64.1785,66.8403,468959.0
2022-07-20,66.2945,68.736,65.72,68.669,404125.0
2022-07-21,68.8222,69.4637,67.9509,69.435,236264.0
2022-07-22,69.6743,70.8424,69.0424,69.5307,325056.0
2022-07-23,69.6743,70.8424,69.0424,69.5307,325056.0
2022-07-24,69.6743,70.8424,69.0424,69.5307,325056.0
2022-07-25,69.6648,70.086,68.1041,68.4296,263739.0
2022-07-26,68.152,68.6594,67.3812,68.4009,205299.0
2022-07-27,68.9945,69.0233,66.8881,67.7498,402281.0
2022-07-28,68.152,68.3818,67.0222,67.6924,323026.0
2022-07-29,67.4913,67.4913,65.8541,66.5817,530508.0
2022-07-30,67.4913,67.4913,65.8541,66.5817,530508.0
2022-07-31,67.4913,67.4913,65.8541,66.5817,530508.0
2022-08-01,66.2179,67.2711,65.8828,67.0413,312366.0
2022-08-02,66.8115,66.869,65.562,66.2275,244562.0
2022-08-03,66.8307,66.8307,65.3753,66.0168,219255.0
2022-08-04,65.4519,65.495,63.9583,64.3604,317787.0
2022-08-05,63.4604,65.1264,63.0583,65.0019,338328.0
2022-08-06,63.4604,65.1264,63.0583,65.0019,338328.0
2022-08-07,63.4604,65.1264,63.0583,65.0019,338328.0
2022-08-08,65.3179,66.5339,65.3179,66.5339,568333.0
2022-08-09,66.4094,66.4094,64.5424,64.5615,278922.0
2022-08-10,65.3275,66.7828,65.3275,66.7637,371270.0
2022-08-11,67.7498,68.6259,66.9264,67.5392,622812.0
