,TRS US Equity,TRS US Equity,TRS US Equity,TRS US Equity,TRS US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-06-05,32.269,32.3183,31.8354,32.0423,85723.0
2021-06-06,32.269,32.3183,31.8354,32.0423,85723.0
2021-06-07,32.1409,32.1409,31.6678,31.9733,100095.0
2021-06-08,31.9635,32.2266,31.5495,32.1212,73974.0
2021-06-09,31.9093,32.2395,31.6087,31.6974,71108.0
2021-06-10,31.8846,31.9871,31.0666,31.106,75821.0
2021-06-11,31.3031,31.5397,31.1849,31.5101,83660.0
2021-06-12,31.3031,31.5397,31.1849,31.5101,83660.0
2021-06-13,31.3031,31.5397,31.1849,31.5101,83660.0
2021-06-14,31.5397,32.5401,30.8695,31.1947,98411.0
2021-06-15,31.3327,32.0965,31.1159,31.7072,102981.0
2021-06-16,31.7664,31.8156,31.2391,31.8058,88328.0
2021-06-17,31.7861,31.9339,30.6822,31.0173,114846.0
2021-06-18,30.4555,30.7216,30.1007,30.15,577330.0
2021-06-19,30.4555,30.7216,30.1007,30.15,577330.0
2021-06-20,30.4555,30.7216,30.1007,30.15,577330.0
2021-06-21,30.4654,30.6773,30.1007,30.3077,359240.0
2021-06-22,30.3569,30.6132,29.6867,29.8543,306759.0
2021-06-23,29.9923,30.2732,29.6966,29.9036,344830.0
2021-06-24,29.9528,31.2144,29.736,30.3274,884483.0
2021-06-25,30.4752,31.2144,29.4107,29.7951,862279.0
2021-06-26,30.4752,31.2144,29.4107,29.7951,862279.0
2021-06-27,30.4752,31.2144,29.4107,29.7951,862279.0
2021-06-28,29.7064,29.8444,29.2925,29.5783,232479.0
2021-06-29,29.736,29.805,29.5142,29.5586,143045.0
2021-06-30,29.3713,30.0711,29.2826,29.8937,199567.0
2021-07-01,30.1302,30.1697,29.8444,29.8543,93146.0
2021-07-02,29.874,30.2682,29.1742,29.1939,127637.0
2021-07-03,29.874,30.2682,29.1742,29.1939,127637.0
2021-07-04,29.874,30.2682,29.1742,29.1939,127637.0
2021-07-05,29.874,30.2682,29.1742,29.1939,127637.0
2021-07-06,29.1841,29.1841,28.2379,28.6025,109937.0
2021-07-07,28.4843,28.8588,28.2871,28.6321,103281.0
2021-07-08,28.159,28.7405,28.0999,28.2083,123081.0
2021-07-09,28.5533,29.4403,28.5533,29.391,150394.0
2021-07-10,28.5533,29.4403,28.5533,29.391,150394.0
2021-07-11,28.5533,29.4403,28.5533,29.391,150394.0
2021-07-12,29.2235,29.9627,29.0264,29.9627,164342.0
2021-07-13,29.8543,30.1105,29.5291,29.8247,159725.0
2021-07-14,29.9725,30.2584,29.3812,29.4403,183365.0
2021-07-15,29.1841,29.3615,28.8194,29.0264,81262.0
2021-07-16,29.253,29.253,28.3759,28.4646,149411.0
2021-07-17,29.253,29.253,28.3759,28.4646,149411.0
2021-07-18,29.253,29.253,28.3759,28.4646,149411.0
2021-07-19,27.883,28.1984,27.4592,27.6564,242023.0
2021-07-20,27.8042,29.3516,27.6859,29.0362,217791.0
2021-07-21,29.2925,30.0021,29.2826,29.9528,225214.0
2021-07-22,29.9578,30.5146,29.6769,30.3865,219436.0
2021-07-23,30.6428,31.0863,30.0465,30.9385,141127.0
2021-07-24,30.6428,31.0863,30.0465,30.9385,141127.0
2021-07-25,30.6428,31.0863,30.0465,30.9385,141127.0
2021-07-26,30.9976,32.2493,30.9976,32.0818,175555.0
2021-07-27,31.9438,32.5351,31.5347,31.9438,196788.0
2021-07-28,32.1113,32.8998,31.6382,32.7224,264147.0
2021-07-29,33.0181,33.6095,32.6239,33.0477,163883.0
2021-07-30,32.9097,33.5109,32.1902,32.2493,124977.0
2021-07-31,32.9097,33.5109,32.1902,32.2493,124977.0
2021-08-01,32.9097,33.5109,32.1902,32.2493,124977.0
2021-08-02,32.5647,33.3523,31.5101,31.6678,127282.0
2021-08-03,31.8748,32.131,30.6625,31.0567,121163.0
2021-08-04,30.6723,30.8793,30.5442,30.5639,93614.0
2021-08-05,30.6526,31.0173,30.4949,31.0074,85405.0
2021-08-06,30.8744,32.5253,30.8744,31.2637,82557.0
2021-08-07,30.8744,32.5253,30.8744,31.2637,82557.0
2021-08-08,30.8744,32.5253,30.8744,31.2637,82557.0
2021-08-09,31.0863,31.5347,30.3766,30.4259,96094.0
2021-08-10,30.3471,31.9536,29.529,31.8945,237046.0
2021-08-11,32.1409,32.752,31.2194,31.7171,91630.0
2021-08-12,31.8156,31.8156,31.313,31.5594,59566.0
2021-08-13,31.5495,31.8551,31.2341,31.4608,42350.0
2021-08-14,31.5495,31.8551,31.2341,31.4608,42350.0
2021-08-15,31.5495,31.8551,31.2341,31.4608,42350.0
2021-08-16,31.2538,31.5397,30.8497,31.2243,56403.0
2021-08-17,30.9286,31.2686,30.5836,30.9779,74537.0
2021-08-18,30.83,31.2538,30.5245,30.7118,75284.0
2021-08-19,30.3766,30.6723,30.1204,30.6132,79054.0
2021-08-20,30.5935,31.1257,30.2978,30.7808,82510.0
2021-08-21,30.5935,31.1257,30.2978,30.7808,82510.0
2021-08-22,30.5935,31.1257,30.2978,30.7808,82510.0
2021-08-23,31.1454,31.1553,30.6625,30.7216,93144.0
2021-08-24,30.9582,31.4214,30.5294,31.0272,69703.0
2021-08-25,31.175,31.3376,29.736,31.0469,75419.0
2021-08-26,31.0764,31.1454,30.761,31.1159,86578.0
2021-08-27,31.313,32.0916,31.313,31.6481,153204.0
2021-08-28,31.313,32.0916,31.313,31.6481,153204.0
2021-08-29,31.313,32.0916,31.313,31.6481,153204.0
2021-08-30,31.9241,32.1015,31.6382,31.8945,60780.0
2021-08-31,31.9142,31.9142,31.4904,31.6481,64306.0
2021-09-01,31.7171,32.0029,31.4214,31.7861,62684.0
2021-09-02,31.7762,31.8452,31.2933,31.5397,111315.0
2021-09-03,31.5692,31.7097,31.3031,31.3623,50490.0
2021-09-04,31.5692,31.7097,31.3031,31.3623,50490.0
2021-09-05,31.5692,31.7097,31.3031,31.3623,50490.0
2021-09-06,31.5692,31.7097,31.3031,31.3623,50490.0
2021-09-07,31.2736,31.2736,30.3372,30.4555,59569.0
2021-09-08,28.5582,30.8005,28.5582,30.4358,76079.0
2021-09-09,30.5738,30.7887,30.0514,30.0711,81635.0
2021-09-10,30.2485,30.2978,29.0362,29.1151,89138.0
2021-09-11,30.2485,30.2978,29.0362,29.1151,89138.0
2021-09-12,30.2485,30.2978,29.0362,29.1151,89138.0
2021-09-13,29.4403,29.667,29.0264,29.6079,83052.0
2021-09-14,29.7754,29.9134,29.0362,29.1742,70660.0
2021-09-15,29.1545,29.6374,29.1151,29.5684,87681.0
2021-09-16,29.6177,29.6177,28.642,29.3713,116162.0
2021-09-17,29.4797,29.598,28.642,29.4797,412076.0
2021-09-18,29.4797,29.598,28.642,29.4797,412076.0
2021-09-19,29.4797,29.598,28.642,29.4797,412076.0
2021-09-20,28.8489,29.0165,28.3364,28.7208,121881.0
2021-09-21,28.9475,28.9475,28.1689,28.2773,108103.0
2021-09-22,28.5336,29.0165,28.3561,28.6223,77585.0
2021-09-23,28.78,29.8346,28.4843,29.5783,77014.0
2021-09-24,29.3615,30.1697,29.2333,29.5192,78034.0
2021-09-25,29.3615,30.1697,29.2333,29.5192,78034.0
2021-09-26,29.3615,30.1697,29.2333,29.5192,78034.0
2021-09-27,29.6966,30.8448,29.5684,30.4654,81627.0
2021-09-28,30.5541,30.7413,29.9331,30.3077,90474.0
2021-09-29,30.2584,31.0863,30.0908,30.968,119208.0
2021-09-30,31.0074,32.2099,31.0074,31.8945,281674.0
2021-10-01,31.9339,32.4563,31.4214,31.9931,117978.0
2021-10-02,31.9339,32.4563,31.4214,31.9931,117978.0
2021-10-03,31.9339,32.4563,31.4214,31.9931,117978.0
2021-10-04,32.1113,32.1113,31.3865,31.5298,83506.0
2021-10-05,31.7269,32.2789,30.8794,32.2789,77038.0
2021-10-06,31.9536,31.9536,30.9582,31.7368,83808.0
2021-10-07,32.0423,32.6928,31.7664,32.5154,56329.0
2021-10-08,32.5647,32.752,32.407,32.4563,37161.0
2021-10-09,32.5647,32.752,32.407,32.4563,37161.0
2021-10-10,32.5647,32.752,32.407,32.4563,37161.0
2021-10-11,32.6041,32.7717,32.0128,32.0128,39677.0
2021-10-12,32.0522,32.5154,31.8649,32.3085,40864.0
2021-10-13,32.3183,32.338,31.0074,31.1849,85514.0
2021-10-14,31.5101,31.5298,30.9582,31.2144,105760.0
2021-10-15,31.8846,31.8846,30.899,30.9779,386276.0
2021-10-16,31.8846,31.8846,30.899,30.9779,386276.0
2021-10-17,31.8846,31.8846,30.899,30.9779,386276.0
2021-10-18,30.9779,32.5746,30.6625,32.3774,128164.0
2021-10-19,33.3335,33.3335,31.8551,32.5549,75672.0
2021-10-20,32.6041,33.0575,32.2493,32.9787,55778.0
2021-10-21,32.9885,33.8559,32.9885,33.7573,89755.0
2021-10-22,33.6785,34.4177,33.3926,34.0136,95013.0
2021-10-23,33.6785,34.4177,33.3926,34.0136,95013.0
