,PINC US Equity,PINC US Equity,PINC US Equity,PINC US Equity,PINC US Equity
2020-03-12,26.4174,27.7464,25.8207,27.4028,1670968.0
2020-03-13,27.9634,31.7696,27.5746,31.5978,2387184.0
2020-03-14,27.9634,31.7696,27.5746,31.5978,2387184.0
2020-03-15,27.9634,31.7696,27.5746,31.5978,2387184.0
2020-03-16,30.7389,31.7786,29.2472,29.7534,3104108.0
2020-03-17,29.9523,31.0463,28.2707,30.7751,1784725.0
2020-03-18,30.1784,31.4441,28.2707,30.4315,1091456.0
2020-03-19,30.2507,30.757,27.9814,28.117,1855615.0
2020-03-20,28.117,28.6324,25.6579,26.1009,1510347.0
2020-03-21,28.117,28.6324,25.6579,26.1009,1510347.0
2020-03-22,28.117,28.6324,25.6579,26.1009,1510347.0
2020-03-23,26.11,26.7067,24.5097,24.7719,941228.0
2020-03-24,25.5314,26.788,25.1426,26.2185,1008917.0
2020-03-25,26.1913,26.6253,25.4138,25.5314,906487.0
2020-03-26,25.6941,27.2039,25.1697,27.0321,1207890.0
2020-03-27,26.5711,27.7916,25.893,27.5565,654477.0
2020-03-28,26.5711,27.7916,25.893,27.5565,654477.0
2020-03-29,26.5711,27.7916,25.893,27.5565,654477.0
2020-03-30,27.8639,29.6088,27.8549,28.6324,1075125.0
2020-03-31,29.0663,30.4541,28.3657,29.5817,1060643.0
2020-04-01,28.9307,30.1603,28.1713,29.8619,837187.0
2020-04-02,29.5817,29.7218,27.6469,28.3521,854310.0
2020-04-03,28.2527,29.2381,27.9001,28.3069,1367213.0
2020-04-04,28.2527,29.2381,27.9001,28.3069,1367213.0
2020-04-05,28.2527,29.2381,27.9001,28.3069,1367213.0
2020-04-06,28.8222,30.088,28.3792,29.7263,787582.0
2020-04-07,30.088,31.1277,28.7861,30.5129,1035901.0
2020-04-08,30.54,31.4622,29.9975,31.426,796303.0
2020-04-09,31.426,31.426,29.211,29.4732,1090906.0
2020-04-10,31.426,31.426,29.211,29.4732,1090906.0
2020-04-11,31.426,31.426,29.211,29.4732,1090906.0
2020-04-12,31.426,31.426,29.211,29.4732,1090906.0
2020-04-13,29.437,29.437,28.099,28.1532,779867.0
2020-04-14,28.8403,29.3195,28.5248,28.8494,677964.0
2020-04-15,28.7318,30.0744,28.5148,29.6992,869049.0
2020-04-16,29.8891,30.2914,29.0392,29.2291,796020.0
2020-04-17,29.7082,30.2145,29.1115,29.9523,518241.0
2020-04-18,29.7082,30.2145,29.1115,29.9523,518241.0
2020-04-19,29.7082,30.2145,29.1115,29.9523,518241.0
2020-04-20,29.8529,30.5129,29.7986,29.8891,380476.0
2020-04-21,29.7082,30.2281,28.7861,29.2562,308064.0
2020-04-22,29.5726,29.7082,28.4516,28.9307,723444.0
2020-04-23,28.9578,29.9885,28.7409,29.3737,414634.0
2020-04-24,29.3918,29.9885,29.0121,29.8529,690268.0
2020-04-25,29.3918,29.9885,29.0121,29.8529,690268.0
2020-04-26,29.3918,29.9885,29.0121,29.8529,690268.0
2020-04-27,30.1512,30.9197,30.1512,30.4677,378813.0
2020-04-28,30.7027,30.8564,29.6585,29.7715,558803.0
2020-04-29,29.9071,30.5852,29.2381,30.1693,1036071.0
2020-04-30,30.2145,30.5219,29.4008,29.9795,636154.0
2020-05-01,29.7896,29.7896,28.6866,29.2652,379655.0
2020-05-02,29.7896,29.7896,28.6866,29.2652,379655.0
2020-05-03,29.7896,29.7896,28.6866,29.2652,379655.0
2020-05-04,29.1748,29.2562,27.9905,28.3431,852395.0
2020-05-05,28.3521,29.6088,27.3486,27.5294,731720.0
2020-05-06,27.3667,27.7645,26.7248,27.3486,670111.0
2020-05-07,27.2582,27.9453,26.7157,26.8965,1071575.0
2020-05-08,27.222,27.6469,26.9915,27.5746,524809.0
2020-05-09,27.222,27.6469,26.9915,27.5746,524809.0
2020-05-10,27.222,27.6469,26.9915,27.5746,524809.0
2020-05-11,27.6379,28.1351,27.6017,27.7102,691377.0
2020-05-12,28.4606,28.4606,27.1135,27.1135,594626.0
2020-05-13,27.1587,27.7453,26.1281,26.8423,801761.0
2020-05-14,26.7428,27.1587,25.893,27.0502,479707.0
2020-05-15,26.9146,27.6379,26.9146,27.2582,289719.0
2020-05-16,26.9146,27.6379,26.9146,27.2582,289719.0
2020-05-17,26.9146,27.6379,26.9146,27.2582,289719.0
2020-05-18,27.3847,28.6685,27.3847,28.2979,538987.0
2020-05-19,28.3612,29.8439,28.2979,29.5003,389320.0
2020-05-20,29.6721,30.0699,29.2183,29.3014,610224.0
2020-05-21,29.2562,31.0824,29.2472,30.5129,672841.0
2020-05-22,30.5762,30.5762,29.5093,30.0156,832557.0
2020-05-23,30.5762,30.5762,29.5093,30.0156,832557.0
2020-05-24,30.5762,30.5762,29.5093,30.0156,832557.0
2020-05-25,30.5762,30.5762,29.5093,30.0156,832557.0
2020-05-26,30.6575,31.2271,30.3682,30.757,727958.0
2020-05-27,30.7479,31.1819,29.9162,30.9378,907160.0
2020-05-28,30.9197,31.7243,30.7208,31.0553,788679.0
2020-05-29,30.9107,31.5526,30.9016,31.4531,740684.0
2020-05-30,30.9107,31.5526,30.9016,31.4531,740684.0
2020-05-31,30.9107,31.5526,30.9016,31.4531,740684.0
2020-06-01,31.3627,31.6339,30.5671,30.7479,594819.0
2020-06-02,30.6666,31.4622,30.4767,30.8293,365565.0
2020-06-03,31.0282,31.4531,30.3682,30.8022,334526.0
2020-06-04,30.5942,31.0734,30.5807,30.992,463543.0
2020-06-05,31.1909,31.8238,30.983,31.1457,367329.0
2020-06-06,31.1909,31.8238,30.983,31.1457,367329.0
2020-06-07,31.1909,31.8238,30.983,31.1457,367329.0
2020-06-08,31.1548,32.1493,30.9649,32.0317,499872.0
2020-06-09,32.0317,32.0317,31.417,31.4802,323068.0
2020-06-10,31.4712,31.6656,30.6123,31.1548,315875.0
2020-06-11,30.974,30.983,29.7173,30.0066,487727.0
2020-06-12,30.3953,30.6756,28.6595,29.2291,360546.0
2020-06-13,30.3953,30.6756,28.6595,29.2291,360546.0
2020-06-14,30.3953,30.6756,28.6595,29.2291,360546.0
2020-06-15,28.8132,29.6902,27.9905,29.5997,582726.0
2020-06-16,30.1151,30.9016,30.003,30.6575,278253.0
2020-06-17,30.8474,31.1729,30.4044,30.8203,344928.0
2020-06-18,30.6937,31.4802,30.549,31.3718,534565.0
2020-06-19,31.643,32.086,31.1367,31.5164,822826.0
2020-06-20,31.643,32.086,31.1367,31.5164,822826.0
2020-06-21,31.643,32.086,31.1367,31.5164,822826.0
2020-06-22,31.3989,31.3989,30.2959,30.4586,430939.0
2020-06-23,30.5581,31.4712,30.5581,30.9468,807941.0
2020-06-24,31.2633,31.2633,29.7082,30.2688,528279.0
2020-06-25,30.1512,30.5671,29.7889,30.3863,600095.0
2020-06-26,30.2688,30.4315,29.22,29.437,522648.0
2020-06-27,30.2688,30.4315,29.22,29.437,522648.0
2020-06-28,30.2688,30.4315,29.22,29.437,522648.0
2020-06-29,29.645,30.4225,29.4551,30.3411,288161.0
2020-06-30,30.2597,31.1186,30.2597,30.992,374442.0
2020-07-01,30.9016,31.4893,30.8564,31.2994,661796.0
2020-07-02,31.6159,31.6159,30.0111,30.1512,604010.0
2020-07-03,31.6159,31.6159,30.0111,30.1512,604010.0
2020-07-04,31.6159,31.6159,30.0111,30.1512,604010.0
2020-07-05,31.6159,31.6159,30.0111,30.1512,604010.0
2020-07-06,30.3773,30.5762,29.7806,30.3908,311319.0
2020-07-07,30.3682,30.7479,29.9433,30.3501,412198.0
2020-07-08,30.2869,30.3755,28.7861,28.8765,534661.0
2020-07-09,28.8674,29.0211,28.0899,28.3069,319909.0
2020-07-10,28.3159,28.9804,28.2346,28.6414,299971.0
2020-07-11,28.3159,28.9804,28.2346,28.6414,299971.0
2020-07-12,28.3159,28.9804,28.2346,28.6414,299971.0
2020-07-13,28.8132,28.8448,28.1803,28.2075,363181.0
2020-07-14,28.117,28.7499,27.8097,28.7409,241428.0
2020-07-15,29.0573,29.6178,28.8539,29.6178,376123.0
2020-07-16,29.5907,30.6214,29.5907,30.6123,469598.0
2020-07-17,30.7479,31.6701,30.7208,31.4622,382650.0
2020-07-18,30.7479,31.6701,30.7208,31.4622,382650.0
2020-07-19,30.7479,31.6701,30.7208,31.4622,382650.0
2020-07-20,31.3989,31.3989,30.4948,30.7299,199644.0
2020-07-21,30.8383,31.6475,30.7244,31.2271,276102.0
2020-07-22,31.3085,31.643,31.1457,31.4893,275197.0
2020-07-23,31.5797,32.0227,31.3079,31.7424,610301.0
2020-07-24,31.643,32.0408,31.0644,31.3808,264746.0
2020-07-25,31.643,32.0408,31.0644,31.3808,264746.0
2020-07-26,31.643,32.0408,31.0644,31.3808,264746.0
2020-07-27,31.426,31.7243,31.1005,31.2181,224366.0
2020-07-28,31.1186,31.4079,30.766,30.8022,221548.0
2020-07-29,30.974,31.1322,30.6394,30.8293,327035.0
2020-07-30,30.54,31.6249,30.4496,31.3718,263759.0
2020-07-31,31.3085,31.7063,30.9649,31.6159,338324.0
2020-08-01,31.3085,31.7063,30.9649,31.6159,338324.0
2020-08-02,31.3085,31.7063,30.9649,31.6159,338324.0
2020-08-03,31.643,32.0589,31.4396,31.4802,228536.0
2020-08-04,31.6159,31.973,31.4983,31.5526,265873.0
2020-08-05,31.5707,32.0046,30.8655,31.0734,473991.0
2020-08-06,30.9468,31.3989,30.8157,30.9559,229287.0
2020-08-07,30.9468,31.435,30.8293,31.3808,224616.0
2020-08-08,30.9468,31.435,30.8293,31.3808,224616.0
2020-08-09,30.9468,31.435,30.8293,31.3808,224616.0
2020-08-10,31.417,31.7696,31.209,31.417,250096.0
2020-08-11,31.4983,32.2487,31.4983,31.9504,362004.0
2020-08-12,29.9614,31.5074,29.2743,31.3898,1060354.0
2020-08-13,31.3989,32.3662,30.3773,31.9142,661157.0
2020-08-14,32.1493,33.5144,31.5978,33.4964,550258.0
2020-08-15,32.1493,33.5144,31.5978,33.4964,550258.0
2020-08-16,32.1493,33.5144,31.5978,33.4964,550258.0
2020-08-17,33.5054,33.6208,31.2723,31.756,1275469.0
2020-08-18,32.0046,32.7053,31.9705,32.2668,528559.0
2020-08-19,32.6736,32.746,30.8474,30.974,511693.0
2020-08-20,30.8112,31.3582,30.8112,30.8383,384213.0
2020-08-21,30.7299,31.0101,30.4405,30.5762,460606.0
2020-08-22,30.7299,31.0101,30.4405,30.5762,460606.0
2020-08-23,30.7299,31.0101,30.4405,30.5762,460606.0
2020-08-24,30.8203,30.8203,30.314,30.4677,436171.0
2020-08-25,29.1296,30.3411,27.882,29.211,1038377.0
2020-08-26,28.4787,28.8042,27.8458,28.3521,743266.0
2020-08-27,28.0357,29.437,28.0357,29.3511,745130.0
2020-08-28,29.2472,29.6088,28.2753,28.4244,900836.0
2020-08-29,29.2472,29.6088,28.2753,28.4244,900836.0
2020-08-30,29.2472,29.6088,28.2753,28.4244,900836.0
2020-08-31,29.3977,29.8343,28.7246,29.7888,852404.0
2020-09-01,29.6615,29.907,29.143,29.8161,830119.0
2020-09-02,29.8434,30.2254,29.4432,30.1163,1625160.0
2020-09-03,30.28,30.9485,29.5341,29.7069,750457.0
2020-09-04,29.8707,29.998,29.0429,29.5705,677311.0
2020-09-05,29.8707,29.998,29.0429,29.5705,677311.0
2020-09-06,29.8707,29.998,29.0429,29.5705,677311.0
2020-09-07,29.8707,29.998,29.0429,29.5705,677311.0
2020-09-08,29.6342,30.4437,29.2703,29.2794,973182.0
2020-09-09,29.3704,30.3618,29.3689,29.6524,681553.0
2020-09-10,29.8525,30.389,28.6832,29.2431,555005.0
2020-09-11,29.3522,29.3522,28.1607,28.2971,725783.0
2020-09-12,29.3522,29.3522,28.1607,28.2971,725783.0
2020-09-13,29.3522,29.3522,28.1607,28.2971,725783.0
2020-09-14,28.3426,28.7883,27.9514,28.1516,725172.0
2020-09-15,28.2334,29.234,27.8969,28.3153,614074.0
2020-09-16,28.3608,29.2703,28.097,29.0066,1285341.0
2020-09-17,28.6882,29.6706,28.388,29.0066,1359261.0
2020-09-18,29.0066,29.0066,27.5148,28.2607,1685600.0
2020-09-19,29.0066,29.0066,27.5148,28.2607,1685600.0
2020-09-20,29.0066,29.0066,27.5148,28.2607,1685600.0
2020-09-21,27.9424,28.4244,27.4057,28.3153,1258685.0
2020-09-22,28.3426,28.4836,27.9424,28.0424,1412358.0
2020-09-23,28.0151,28.4244,27.6604,27.7968,596223.0
2020-09-24,27.7695,28.3699,27.5058,28.3153,442217.0
2020-09-25,28.2971,29.2249,27.9969,29.0429,318668.0
2020-09-26,28.2971,29.2249,27.9969,29.0429,318668.0
2020-09-27,28.2971,29.2249,27.9969,29.0429,318668.0
2020-09-28,29.4341,29.7752,29.1294,29.6251,370869.0
2020-09-29,29.6524,29.8616,29.2067,29.2976,514210.0
2020-09-30,29.3158,30.1526,28.8519,29.8616,383746.0
2020-10-01,29.7888,30.0617,28.9611,29.4614,355342.0
2020-10-02,29.3067,30.3346,29.3067,30.0799,472471.0
2020-10-03,29.3067,30.3346,29.3067,30.0799,472471.0
2020-10-04,29.3067,30.3346,29.3067,30.0799,472471.0
2020-10-05,30.3618,31.2441,30.2709,31.1532,523975.0
2020-10-06,31.1896,31.4261,30.6074,30.6711,461728.0
2020-10-07,30.8166,31.1077,30.0435,30.1253,471796.0
2020-10-08,30.28,30.7174,30.089,30.2982,419641.0
2020-10-09,30.3527,30.7393,30.0981,30.2436,431547.0
2020-10-10,30.3527,30.7393,30.0981,30.2436,431547.0
2020-10-11,30.3527,30.7393,30.0981,30.2436,431547.0
2020-10-12,30.28,30.343,29.5796,29.7251,370092.0
2020-10-13,29.6433,29.7251,29.3158,29.525,237389.0
2020-10-14,29.6342,31.0076,28.8428,30.8166,332069.0
2020-10-15,30.4892,31.7353,30.4892,31.6716,369414.0
2020-10-16,31.5716,32.0628,31.2168,31.8536,448539.0
2020-10-17,31.5716,32.0628,31.2168,31.8536,448539.0
2020-10-18,31.5716,32.0628,31.2168,31.8536,448539.0
2020-10-19,32.0082,32.1901,30.5619,30.7075,279205.0
2020-10-20,30.8803,31.0647,30.3709,30.5801,466693.0
2020-10-21,30.6802,30.9985,30.1981,30.2891,579358.0
2020-10-22,30.2709,31.3533,30.2345,31.2532,455579.0
2020-10-23,31.3169,31.5989,30.9258,31.2805,162984.0
2020-10-24,31.3169,31.5989,30.9258,31.2805,162984.0
2020-10-25,31.3169,31.5989,30.9258,31.2805,162984.0
2020-10-26,31.0895,31.3806,30.8166,31.0713,240302.0
2020-10-27,30.9167,31.0713,30.3891,30.5074,268549.0
2020-10-28,30.2982,30.3164,29.0793,29.143,397427.0
2020-10-29,28.9975,29.6069,28.4608,29.4886,427898.0
2020-10-30,29.4432,29.8525,29.1521,29.7706,513776.0
2020-10-31,29.4432,29.8525,29.1521,29.7706,513776.0
2020-11-01,29.4432,29.8525,29.1521,29.7706,513776.0
2020-11-02,30.1708,30.9167,29.5614,30.6711,958117.0
2020-11-03,29.5523,31.3806,29.5523,31.1714,866406.0
2020-11-04,31.1714,31.9991,30.8894,31.7217,519496.0
2020-11-05,31.7262,32.3174,30.9985,31.1168,495525.0
2020-11-06,31.0258,31.608,30.6074,31.1896,499240.0
2020-11-07,31.0258,31.608,30.6074,31.1896,499240.0
2020-11-08,31.0258,31.608,30.6074,31.1896,499240.0
2020-11-09,32.5448,32.5994,31.5807,32.1628,489922.0
2020-11-10,32.2811,32.463,31.326,31.7444,952525.0
2020-11-11,31.8354,31.8763,31.1031,31.1805,724821.0
2020-11-12,31.0076,31.8354,30.6893,31.3988,512220.0
2020-11-13,31.5807,32.2811,31.3578,32.0809,565193.0
2020-11-14,31.5807,32.2811,31.3578,32.0809,565193.0
2020-11-15,31.5807,32.2811,31.3578,32.0809,565193.0
2020-11-16,32.181,32.3811,30.9076,31.5534,455962.0
2020-11-17,31.4533,31.5807,30.6893,31.2805,427409.0
2020-11-18,31.517,31.517,30.8439,30.9258,368875.0
2020-11-19,30.7712,30.8985,30.5347,30.8712,305769.0
2020-11-20,30.7984,31.3715,30.4937,31.1441,574108.0
2020-11-21,30.7984,31.3715,30.4937,31.1441,574108.0
2020-11-22,30.7984,31.3715,30.4937,31.1441,574108.0
2020-11-23,31.3624,32.1355,30.6211,31.5261,671357.0
2020-11-24,31.8081,32.3703,30.9895,32.0355,667376.0
2020-11-25,32.0355,32.3811,31.6171,31.899,472782.0
2020-11-26,32.0355,32.3811,31.6171,31.899,472782.0
2020-11-27,31.8536,32.4948,31.8536,32.2902,320650.0
2020-11-28,31.8536,32.4948,31.8536,32.2902,320650.0
2020-11-29,31.8536,32.4948,31.8536,32.2902,320650.0
2020-11-30,32.4182,32.6377,32.0158,32.3907,1586388.0
2020-12-01,32.6102,32.6102,31.5037,32.1987,831923.0
2020-12-02,32.089,32.5096,31.9701,31.9975,538513.0
2020-12-03,31.9609,32.0981,31.4031,31.714,815472.0
2020-12-04,31.8695,32.5096,31.8421,32.3084,794842.0
2020-12-05,31.8695,32.5096,31.8421,32.3084,794842.0
2020-12-06,31.8695,32.5096,31.8421,32.3084,794842.0
2020-12-07,32.3542,32.5645,31.9335,32.4548,1432782.0
2020-12-08,32.7474,33.5064,32.4456,33.3052,727669.0
2020-12-09,33.5155,33.8082,32.7017,32.9028,861183.0
2020-12-10,32.848,33.8356,32.7748,33.7899,747447.0
2020-12-11,33.6436,34.4483,32.8571,32.9394,583574.0
2020-12-12,33.6436,34.4483,32.8571,32.9394,583574.0
2020-12-13,33.6436,34.4483,32.8571,32.9394,583574.0
2020-12-14,33.0675,33.3601,32.089,32.153,515327.0
2020-12-15,32.153,32.8937,30.699,32.5553,628666.0
2020-12-16,32.6194,32.8937,32.0707,32.3816,659182.0
2020-12-17,32.5828,33.2229,32.1804,32.281,574950.0
2020-12-18,32.1896,32.5005,31.7095,32.0067,4616397.0
2020-12-19,32.1896,32.5005,31.7095,32.0067,4616397.0
2020-12-20,32.1896,32.5005,31.7095,32.0067,4616397.0
2020-12-21,31.5403,32.1438,30.8453,31.8421,542322.0
2020-12-22,31.7049,32.089,31.1196,31.2202,670512.0
2020-12-23,31.2019,32.8023,31.2019,32.409,481935.0
2020-12-24,32.2901,32.6468,32.1438,32.5462,306845.0
2020-12-25,32.2901,32.6468,32.1438,32.5462,306845.0
2020-12-26,32.2901,32.6468,32.1438,32.5462,306845.0
2020-12-27,32.2901,32.6468,32.1438,32.5462,306845.0
2020-12-28,32.5371,32.8663,31.9335,32.1621,441783.0
2020-12-29,32.2993,32.736,31.8055,32.0067,429158.0
2020-12-30,32.1255,32.8251,30.9322,32.1164,306561.0
2020-12-31,32.2719,32.2901,31.9335,32.0981,362629.0
2021-01-01,32.2719,32.2901,31.9335,32.0981,362629.0
2021-01-02,32.2719,32.2901,31.9335,32.0981,362629.0
2021-01-03,32.2719,32.2901,31.9335,32.0981,362629.0
2021-01-04,31.9061,32.5828,31.5174,32.5142,654864.0
2021-01-05,32.6468,33.7167,32.6148,33.3875,584113.0
2021-01-06,33.1589,34.558,32.9577,33.9545,1870345.0
2021-01-07,34.2014,34.3516,33.4241,34.2197,502177.0
2021-01-08,33.3692,34.4575,33.3692,34.1282,615941.0
2021-01-09,33.3692,34.4575,33.3692,34.1282,615941.0
2021-01-10,33.3692,34.4575,33.3692,34.1282,615941.0
2021-01-11,34.2105,34.3843,33.3235,33.5338,411119.0
2021-01-12,33.543,34.0917,33.1132,33.5887,390251.0
2021-01-13,33.7167,34.0734,33.3418,33.671,372976.0
2021-01-14,33.8813,34.5032,33.3784,33.7899,242597.0
2021-01-15,32.8937,33.9454,32.8937,33.7167,356634.0
2021-01-16,32.8937,33.9454,32.8937,33.7167,356634.0
2021-01-17,32.8937,33.9454,32.8937,33.7167,356634.0
2021-01-18,32.8937,33.9454,32.8937,33.7167,356634.0
2021-01-19,33.2412,34.2746,31.9701,32.2078,599574.0
2021-01-20,32.3359,32.784,31.9527,32.5736,333896.0
2021-01-21,32.5188,33.9911,31.458,31.7872,737008.0
2021-01-22,31.65,32.2261,31.458,31.9792,276561.0
2021-01-23,31.65,32.2261,31.458,31.9792,276561.0
2021-01-24,31.65,32.2261,31.458,31.9792,276561.0
2021-01-25,31.9335,32.2993,31.426,31.5128,311752.0
2021-01-26,31.5037,31.5037,30.8453,31.394,464327.0
2021-01-27,31.3391,32.2947,31.2294,31.3208,574073.0
2021-01-28,31.3025,31.5403,30.7538,31.3025,426653.0
2021-01-29,31.5037,31.5037,30.7493,30.9733,497983.0
2021-01-30,31.5037,31.5037,30.7493,30.9733,497983.0
2021-01-31,31.5037,31.5037,30.7493,30.9733,497983.0
2021-02-01,31.2934,31.6592,30.699,31.3391,800728.0
2021-02-02,31.6775,33.7442,31.6775,32.4456,1005343.0
2021-02-03,33.3235,33.4515,31.5586,32.4639,1040286.0
2021-02-04,32.3359,32.5919,31.458,32.4913,557574.0
2021-02-05,32.6377,32.6377,31.7689,32.1713,514452.0
2021-02-06,32.6377,32.6377,31.7689,32.1713,514452.0
2021-02-07,32.6377,32.6377,31.7689,32.1713,514452.0
2021-02-08,32.3633,32.3633,31.8786,32.2353,426768.0
2021-02-09,32.345,32.5462,31.8695,32.0067,265308.0
2021-02-10,32.1073,32.3359,31.8969,31.9701,207325.0
2021-02-11,31.8969,32.3039,31.7415,32.025,563759.0
2021-02-12,32.1621,32.409,31.8708,32.2078,267810.0
2021-02-13,32.1621,32.409,31.8708,32.2078,267810.0
2021-02-14,32.1621,32.409,31.8708,32.2078,267810.0
2021-02-15,32.1621,32.409,31.8708,32.2078,267810.0
2021-02-16,32.3725,32.3725,31.7506,31.7872,424492.0
2021-02-17,31.7232,31.9609,31.2019,31.4123,387639.0
2021-02-18,31.4763,31.49,30.228,30.7264,378047.0
2021-02-19,30.5252,30.9459,30.4338,30.9367,287507.0
2021-02-20,30.5252,30.9459,30.4338,30.9367,287507.0
2021-02-21,30.5252,30.9459,30.4338,30.9367,287507.0
2021-02-22,30.9276,31.6409,30.5921,31.4946,383838.0
2021-02-23,31.4946,31.778,31.1836,31.3391,422279.0
2021-02-24,31.2751,31.7415,31.1379,31.2568,1451785.0
2021-02-25,31.2202,32.2627,30.827,31.2751,632961.0
2021-02-26,30.9348,31.4222,30.9073,31.1004,435109.0
2021-02-27,30.9348,31.4222,30.9073,31.1004,435109.0
2021-02-28,30.9348,31.4222,30.9073,31.1004,435109.0
2021-03-01,31.3211,31.5556,30.3923,30.613,770831.0
2021-03-02,30.8061,31.1004,30.521,30.5946,501564.0
2021-03-03,30.521,30.5854,29.8865,30.4475,409339.0
2021-03-04,30.5302,30.8705,29.8313,30.0888,396274.0
2021-03-05,30.2544,31.3027,29.8773,31.0912,531301.0
2021-03-06,30.2544,31.3027,29.8773,31.0912,531301.0
2021-03-07,30.2544,31.3027,29.8773,31.0912,531301.0
2021-03-08,31.3211,32.1579,31.0636,31.7349,510001.0
2021-03-09,31.7717,32.1395,30.705,30.8337,708169.0
2021-03-10,30.944,31.5969,30.8061,31.2567,655274.0
2021-03-11,31.3303,31.551,31.0731,31.1923,833796.0
2021-03-12,31.1647,31.8544,30.9992,31.459,772547.0
2021-03-13,31.1647,31.8544,30.9992,31.459,772547.0
2021-03-14,31.1647,31.8544,30.9992,31.459,772547.0
2021-03-15,31.413,31.7073,31.0728,31.3487,539661.0
2021-03-16,31.3946,31.4866,30.7325,31.2291,529763.0
2021-03-17,31.2659,32.0567,30.8337,31.2659,1906791.0
2021-03-18,31.2659,31.8728,31.0176,31.0912,1182175.0
2021-03-19,31.2107,31.3487,30.5762,30.6314,915965.0
2021-03-20,31.2107,31.3487,30.5762,30.6314,915965.0
2021-03-21,31.2107,31.3487,30.5762,30.6314,915965.0
2021-03-22,30.521,31.0544,30.3923,30.8061,402857.0
2021-03-23,30.8613,30.9992,30.0459,30.6498,425581.0
2021-03-24,30.6682,31.2291,30.5983,30.8153,396923.0
2021-03-25,30.8337,31.3395,30.7141,31.2475,296079.0
2021-03-26,31.2475,31.5602,31.2383,31.5326,282274.0
2021-03-27,31.2475,31.5602,31.2383,31.5326,282274.0
2021-03-28,31.2475,31.5602,31.2383,31.5326,282274.0
2021-03-29,31.4498,31.8544,31.3579,31.4498,264065.0
2021-03-30,31.4406,31.6153,31.1555,31.2383,457923.0
2021-03-31,30.5366,31.6521,30.5366,31.128,616272.0
2021-04-01,31.1372,31.974,30.9716,31.9648,615461.0
2021-04-02,31.1372,31.974,30.9716,31.9648,615461.0
2021-04-03,31.1372,31.974,30.9716,31.9648,615461.0
2021-04-04,31.1372,31.974,30.9716,31.9648,615461.0
2021-04-05,32.2958,32.443,31.2935,31.5969,436054.0
2021-04-06,31.3854,31.8176,31.2475,31.3027,301821.0
2021-04-07,31.4774,32.1763,31.1923,31.3119,370830.0
2021-04-08,31.3119,31.7809,30.9992,31.2199,462333.0
2021-04-09,31.2475,31.4498,30.8337,31.3946,224344.0
2021-04-10,31.2475,31.4498,30.8337,31.3946,224344.0
2021-04-11,31.2475,31.4498,30.8337,31.3946,224344.0
2021-04-12,31.413,31.882,31.3992,31.8544,382497.0
2021-04-13,31.6107,32.0108,31.4866,31.551,267510.0
2021-04-14,31.7165,32.2591,31.6981,32.1395,422802.0
2021-04-15,32.1579,32.5625,31.9648,32.3142,322533.0
2021-04-16,32.397,32.6177,32.2076,32.351,355064.0
2021-04-17,32.397,32.6177,32.2076,32.351,355064.0
2021-04-18,32.397,32.6177,32.2076,32.351,355064.0
2021-04-19,32.305,32.7832,32.2223,32.5625,260045.0
2021-04-20,32.5993,33.0002,32.4614,32.5625,411726.0
2021-04-21,32.4798,32.9579,32.4798,32.7924,276518.0
2021-04-22,32.8752,32.912,32.4476,32.6545,185898.0
2021-04-23,32.5717,32.9441,32.4889,32.7648,272736.0
2021-04-24,32.5717,32.9441,32.4889,32.7648,272736.0
2021-04-25,32.5717,32.9441,32.4889,32.7648,272736.0
2021-04-26,32.9579,32.9763,32.6177,32.7005,202487.0
2021-04-27,32.4706,32.9671,32.0751,32.1487,455241.0
2021-04-28,32.3372,32.4246,31.8085,32.1763,259154.0
2021-04-29,32.1671,32.6361,32.1671,32.4706,277837.0
2021-04-30,32.5441,32.8936,32.5073,32.5073,518222.0
2021-05-01,32.5441,32.8936,32.5073,32.5073,518222.0
2021-05-02,32.5441,32.8936,32.5073,32.5073,518222.0
2021-05-03,32.8292,32.9212,32.1671,32.8752,552248.0
2021-05-04,32.9212,33.243,32.1763,32.2407,426736.0
2021-05-05,32.1119,32.7005,31.6337,32.7005,408535.0
2021-05-06,32.4889,32.7418,31.8452,32.2591,516364.0
2021-05-07,32.2131,32.774,32.2131,32.3878,620853.0
2021-05-08,32.2131,32.774,32.2131,32.3878,620853.0
2021-05-09,32.2131,32.774,32.2131,32.3878,620853.0
2021-05-10,32.5165,32.6867,32.02,32.1855,454038.0
2021-05-11,32.0108,32.0108,30.9992,31.2199,506819.0
2021-05-12,31.4314,31.7625,31.0268,31.128,446675.0
2021-05-13,31.036,31.6751,31.036,31.3395,399255.0
2021-05-14,31.4958,31.7717,31.3671,31.5786,1168406.0
2021-05-15,31.4958,31.7717,31.3671,31.5786,1168406.0
2021-05-16,31.4958,31.7717,31.3671,31.5786,1168406.0
2021-05-17,31.7349,31.7993,31.2245,31.2659,354317.0
2021-05-18,31.1188,32.2131,30.99,32.0292,1419846.0
2021-05-19,32.0384,32.0935,31.7349,32.02,478109.0
2021-05-20,32.1487,32.1487,31.8085,31.8912,252377.0
2021-05-21,31.8176,32.2682,31.6797,31.9556,489935.0
2021-05-22,31.8176,32.2682,31.6797,31.9556,489935.0
2021-05-23,31.8176,32.2682,31.6797,31.9556,489935.0
2021-05-24,32.0659,32.1441,31.7993,31.8912,393833.0
2021-05-25,31.7717,31.882,31.6429,31.7533,644696.0
