,ONB US Equity,ONB US Equity,ONB US Equity,ONB US Equity,ONB US Equity
2022-05-17,14.4794,14.8056,14.4515,14.759,2031595.0
2022-05-18,14.6192,14.7776,14.4794,14.5913,2442042.0
2022-05-19,14.4701,14.6192,14.2978,14.321,3194140.0
2022-05-20,14.4142,14.5027,13.9996,14.2465,2592738.0
2022-05-21,14.4142,14.5027,13.9996,14.2465,2592738.0
2022-05-22,14.4142,14.5027,13.9996,14.2465,2592738.0
2022-05-23,14.554,14.7077,14.3816,14.4888,1897967.0
2022-05-24,14.4794,14.4958,14.1021,14.4515,2205587.0
2022-05-25,14.4701,14.7543,14.377,14.5633,1836987.0
2022-05-26,14.7124,14.8242,14.5654,14.7776,1958593.0
2022-05-27,14.7869,14.9034,14.7264,14.8894,1756642.0
2022-05-28,14.7869,14.9034,14.7264,14.8894,1756642.0
2022-05-29,14.7869,14.9034,14.7264,14.8894,1756642.0
2022-05-30,14.7869,14.9034,14.7264,14.8894,1756642.0
2022-05-31,14.7672,15.068,14.6591,14.9458,1972654.0
2022-06-01,14.9552,14.9646,14.598,14.8612,1409952.0
2022-06-02,14.8706,15.1244,14.6826,15.1244,1719270.0
2022-06-03,15.1244,15.1385,14.8518,14.8894,1172890.0
2022-06-04,15.1244,15.1385,14.8518,14.8894,1172890.0
2022-06-05,15.1244,15.1385,14.8518,14.8894,1172890.0
2022-06-06,14.974,15.1479,14.8988,15.0304,1174636.0
2022-06-07,14.8706,15.1197,14.8236,15.0962,2162322.0
2022-06-08,14.9458,14.9458,14.7202,14.8424,1775708.0
2022-06-09,14.8048,14.8048,14.3536,14.363,2139872.0
2022-06-10,14.2972,14.3254,14.0011,14.1562,2489186.0
2022-06-11,14.2972,14.3254,14.0011,14.1562,2489186.0
2022-06-12,14.2972,14.3254,14.0011,14.1562,2489186.0
2022-06-13,13.9306,14.1092,13.8272,13.893,3148036.0
2022-06-14,13.9024,14.0716,13.7332,13.9024,2068414.0
2022-06-15,14.0058,14.1985,13.846,13.9776,3259123.0
2022-06-16,13.7144,13.7238,13.3666,13.4324,2295613.0
2022-06-17,13.611,13.8413,13.4512,13.7144,3789028.0
2022-06-18,13.611,13.8413,13.4512,13.7144,3789028.0
2022-06-19,13.611,13.8413,13.4512,13.7144,3789028.0
2022-06-20,13.611,13.8413,13.4512,13.7144,3789028.0
2022-06-21,13.893,13.987,13.7426,13.8084,1960235.0
2022-06-22,13.6674,14.0011,13.6674,13.9682,1607124.0
2022-06-23,13.5452,13.9494,13.4841,13.6768,1503919.0
2022-06-24,13.7238,14.1233,13.7238,14.0528,3133960.0
2022-06-25,13.7238,14.1233,13.7238,14.0528,3133960.0
2022-06-26,13.7238,14.1233,13.7238,14.0528,3133960.0
2022-06-27,14.128,14.1985,13.9964,14.1186,1591048.0
2022-06-28,14.2596,14.3536,14.034,14.0716,2364168.0
2022-06-29,14.0716,14.0904,13.8836,13.9588,1487361.0
2022-06-30,13.6956,14.0434,13.658,13.9024,1389377.0
2022-07-01,13.7896,14.2032,13.7614,14.1562,1311352.0
2022-07-02,13.7896,14.2032,13.7614,14.1562,1311352.0
2022-07-03,13.7896,14.2032,13.7614,14.1562,1311352.0
2022-07-04,13.7896,14.2032,13.7614,14.1562,1311352.0
2022-07-05,13.8742,14.1938,13.7059,14.1938,1359590.0
2022-07-06,14.1186,14.2549,13.94,14.1186,2189414.0
2022-07-07,14.2408,14.363,14.175,14.2314,2591601.0
2022-07-08,14.316,14.3536,14.0904,14.1938,1191439.0
2022-07-09,14.316,14.3536,14.0904,14.1938,1191439.0
2022-07-10,14.316,14.3536,14.0904,14.1938,1191439.0
2022-07-11,14.0058,14.1562,13.94,14.0622,2414845.0
2022-07-12,13.987,14.4382,13.9494,14.2878,1679882.0
2022-07-13,14.316,14.316,13.9588,14.0246,1908995.0
2022-07-14,13.6392,13.8836,13.6157,13.8648,1513898.0
2022-07-15,14.1374,14.4053,13.9776,14.3536,1517513.0
2022-07-16,14.1374,14.4053,13.9776,14.3536,1517513.0
2022-07-17,14.1374,14.4053,13.9776,14.3536,1517513.0
2022-07-18,14.5134,14.6403,14.316,14.3818,1390157.0
2022-07-19,14.551,14.9082,14.5181,14.8706,2175282.0
2022-07-20,14.833,14.9834,14.7766,14.9082,1809245.0
2022-07-21,14.8612,14.9599,14.7484,14.9082,1437552.0
2022-07-22,14.8988,15.0445,14.7672,14.927,1743589.0
2022-07-23,14.8988,15.0445,14.7672,14.927,1743589.0
2022-07-24,14.8988,15.0445,14.7672,14.927,1743589.0
2022-07-25,15.0304,15.256,14.9552,15.2466,1911513.0
2022-07-26,14.974,15.679,14.9176,15.5944,1772993.0
2022-07-27,15.7354,16.0268,15.585,15.9704,2740737.0
2022-07-28,15.9704,16.0973,15.8576,16.0644,1662063.0
2022-07-29,16.0362,16.4169,15.9328,16.3652,1896459.0
2022-07-30,16.0362,16.4169,15.9328,16.3652,1896459.0
2022-07-31,16.0362,16.4169,15.9328,16.3652,1896459.0
2022-08-01,16.2806,16.4451,16.1866,16.3182,1362186.0
2022-08-02,16.2994,16.2994,16.0832,16.1772,1709432.0
2022-08-03,16.1866,16.2618,15.9986,16.1772,1442382.0
2022-08-04,16.1772,16.2665,15.9516,15.9704,1183789.0
2022-08-05,15.961,16.2806,15.8764,16.2336,1175641.0
2022-08-06,15.961,16.2806,15.8764,16.2336,1175641.0
2022-08-07,15.961,16.2806,15.8764,16.2336,1175641.0
2022-08-08,16.2806,16.384,16.102,16.2054,1158053.0
2022-08-09,16.243,16.2806,16.1067,16.2806,1208485.0
2022-08-10,16.3652,16.6096,16.3652,16.4968,1323059.0
2022-08-11,16.5814,16.7036,16.5532,16.619,1424495.0
2022-08-12,16.7882,16.854,16.6566,16.8352,1285469.0
2022-08-13,16.7882,16.854,16.6566,16.8352,1285469.0
2022-08-14,16.7882,16.854,16.6566,16.8352,1285469.0
2022-08-15,16.6848,17.0138,16.6284,17.0044,1136621.0
2022-08-16,16.9574,17.2958,16.9292,17.2582,1478585.0
2022-08-17,17.0984,17.1454,16.9621,17.089,1111987.0
2022-08-18,17.1078,17.1538,16.9339,17.0796,977531.0
2022-08-19,17.0326,17.042,16.8164,16.9198,2216133.0
2022-08-20,17.0326,17.042,16.8164,16.9198,2216133.0
2022-08-21,17.0326,17.042,16.8164,16.9198,2216133.0
2022-08-22,16.7224,16.7224,16.5297,16.5908,1382840.0
2022-08-23,16.6942,16.713,16.4028,16.4028,1019086.0
2022-08-24,16.3182,16.4404,16.2571,16.2806,1008849.0
2022-08-25,16.2994,16.5015,16.2712,16.4404,938560.0
2022-08-26,16.525,16.525,16.1349,16.149,1041339.0
2022-08-27,16.525,16.525,16.1349,16.149,1041339.0
2022-08-28,16.525,16.525,16.1349,16.149,1041339.0
2022-08-29,16.0644,16.102,15.8247,15.8576,1481523.0
2022-08-30,15.8858,15.961,15.726,15.9422,1630982.0
2022-08-31,15.8759,16.0654,15.8,15.819,1602512.0
2022-09-01,15.7526,15.8474,15.6484,15.8379,1375102.0
2022-09-02,15.9422,16.0796,15.6484,15.7053,1533322.0
2022-09-03,15.9422,16.0796,15.6484,15.7053,1533322.0
2022-09-04,15.9422,16.0796,15.6484,15.7053,1533322.0
2022-09-05,15.9422,16.0796,15.6484,15.7053,1533322.0
2022-09-06,15.7811,15.7953,15.3214,15.4209,1170028.0
2022-09-07,15.364,15.7716,15.3167,15.6958,1404386.0
2022-09-08,15.601,15.9896,15.4493,15.9801,1377610.0
2022-09-09,15.9991,16.2313,15.9896,16.1318,1075416.0
2022-09-10,15.9991,16.2313,15.9896,16.1318,1075416.0
2022-09-11,15.9991,16.2313,15.9896,16.1318,1075416.0
2022-09-12,16.1697,16.364,16.1412,16.3024,1234757.0
2022-09-13,16.0559,16.1792,15.7621,15.819,1414659.0
2022-09-14,15.8285,15.9517,15.6958,15.9422,1156850.0
2022-09-15,15.9043,16.1981,15.8901,15.9801,2173039.0
2022-09-16,15.9422,16.1033,15.6626,16.0559,4014011.0
2022-09-17,15.9422,16.1033,15.6626,16.0559,4014011.0
2022-09-18,15.9422,16.1033,15.6626,16.0559,4014011.0
2022-09-19,15.9991,16.5488,15.9425,16.5204,2121832.0
2022-09-20,16.4445,16.6768,16.4066,16.6246,1714028.0
2022-09-21,16.6625,16.89,16.454,16.454,1639064.0
2022-09-22,16.5014,16.5299,16.1128,16.2076,1421499.0
2022-09-23,16.037,16.037,15.7053,15.9327,2719683.0
2022-09-24,16.037,16.037,15.7053,15.9327,2719683.0
2022-09-25,16.037,16.037,15.7053,15.9327,2719683.0
2022-09-26,15.7526,16.0607,15.7384,15.8379,1831854.0
2022-09-27,15.8948,16.0086,15.4067,15.5441,1582487.0
2022-09-28,15.5915,16.0749,15.4778,15.9233,2260899.0
2022-09-29,15.7526,15.8095,15.5346,15.7716,1734486.0
2022-09-30,15.7621,15.9991,15.5726,15.6105,1705776.0
2022-10-01,15.7621,15.9991,15.5726,15.6105,1705776.0
2022-10-02,15.7621,15.9991,15.5726,15.6105,1705776.0
2022-10-03,15.7716,16.0654,15.6057,15.9896,1573266.0
2022-10-04,16.1033,16.7952,16.0939,16.7858,2595926.0
2022-10-05,16.5867,16.8047,16.5014,16.7858,1633720.0
2022-10-06,16.6531,16.7905,16.5678,16.7194,1333750.0
2022-10-07,16.691,16.7573,16.3782,16.4066,1299230.0
2022-10-08,16.691,16.7573,16.3782,16.4066,1299230.0
2022-10-09,16.691,16.7573,16.3782,16.4066,1299230.0
2022-10-10,16.4445,16.5962,16.3071,16.4256,925784.0
2022-10-11,16.3687,16.6625,16.3403,16.5867,2000223.0
2022-10-12,16.5772,16.8711,16.4019,16.6246,2132345.0
2022-10-13,16.4445,17.4208,16.2929,17.3734,2382872.0
2022-10-14,17.4208,17.6009,17.2123,17.2407,2091729.0
2022-10-15,17.4208,17.6009,17.2123,17.2407,2091729.0
2022-10-16,17.4208,17.6009,17.2123,17.2407,2091729.0
2022-10-17,17.4587,17.6862,17.2834,17.4966,1585549.0
2022-10-18,17.6577,17.8094,17.4398,17.563,1890466.0
2022-10-19,17.4398,17.6104,17.1365,17.2976,1883282.0
2022-10-20,17.3544,17.4018,16.6862,16.7573,1867480.0
2022-10-21,16.8805,17.1649,16.7858,17.0606,3245172.0
2022-10-22,16.8805,17.1649,16.7858,17.0606,3245172.0
2022-10-23,16.8805,17.1649,16.7858,17.0606,3245172.0
2022-10-24,17.1838,17.563,17.127,17.3829,2818688.0
2022-10-25,17.7715,18.1222,17.5156,17.98,3265872.0
2022-10-26,18.179,18.288,18.0084,18.0748,2453947.0
2022-10-27,18.1222,18.4492,18.0132,18.0464,3004537.0
2022-10-28,18.179,18.4018,17.9563,18.3686,2279014.0
2022-10-29,18.179,18.4018,17.9563,18.3686,2279014.0
2022-10-30,18.179,18.4018,17.9563,18.3686,2279014.0
2022-10-31,18.2643,18.634,18.2643,18.5392,1796184.0
2022-11-01,18.2928,18.8046,18.2928,18.6814,1775510.0
2022-11-02,18.5676,18.7762,18.2264,18.2454,2303039.0
2022-11-03,18.0653,18.3497,17.8852,18.2738,1128512.0
2022-11-04,18.5013,18.6814,18.3544,18.6719,1605555.0
2022-11-05,18.5013,18.6814,18.3544,18.6719,1605555.0
2022-11-06,18.5013,18.6814,18.3544,18.6719,1605555.0
2022-11-07,18.7193,18.852,18.6245,18.7383,1242608.0
2022-11-08,18.7383,18.8141,18.5155,18.6435,1132666.0
2022-11-09,18.4729,18.6766,18.435,18.4729,1437214.0
2022-11-10,18.8994,19.1363,18.6672,18.7572,3189285.0
2022-11-11,18.6909,18.8615,17.7336,17.8094,2544876.0
2022-11-12,18.6909,18.8615,17.7336,17.8094,2544876.0
2022-11-13,18.6909,18.8615,17.7336,17.8094,2544876.0
2022-11-14,17.781,17.961,17.6293,17.6577,1673872.0
2022-11-15,17.8568,17.9516,17.4255,17.6293,1555450.0
2022-11-16,17.6293,17.6672,17.3165,17.3544,1532484.0
2022-11-17,17.2123,17.333,17.0701,17.2407,1034845.0
2022-11-18,17.5535,17.781,17.3924,17.6672,1936493.0
2022-11-19,17.5535,17.781,17.3924,17.6672,1936493.0
2022-11-20,17.5535,17.781,17.3924,17.6672,1936493.0
2022-11-21,17.6957,17.8568,17.6484,17.8378,1011964.0
2022-11-22,17.98,18.108,17.9184,18.0084,917907.0
2022-11-23,17.9516,18.0558,17.6862,17.8757,910176.0
2022-11-24,17.9516,18.0558,17.6862,17.8757,910176.0
2022-11-25,17.98,18.0179,17.8473,17.98,318676.0
2022-11-26,17.98,18.0179,17.8473,17.98,318676.0
2022-11-27,17.98,18.0179,17.8473,17.98,318676.0
2022-11-28,17.781,17.9563,17.6293,17.7241,1036789.0
2022-11-29,17.781,17.8479,17.6862,17.781,1132875.0
2022-11-30,17.8192,18.268,17.5757,18.2489,2515127.0
2022-12-01,18.268,18.3778,18.0675,18.1629,1170148.0
2022-12-02,18.0961,18.1629,17.9242,18.1629,976515.0
2022-12-03,18.0961,18.1629,17.9242,18.1629,976515.0
2022-12-04,18.0961,18.1629,17.9242,18.1629,976515.0
2022-12-05,18.1438,18.5019,17.2176,17.3417,1574067.0
2022-12-06,17.3321,17.4754,17.0504,17.2271,1436531.0
2022-12-07,17.1889,17.4372,17.017,17.2653,1044953.0
2022-12-08,17.3703,17.4658,17.1555,17.2558,1333604.0
2022-12-09,17.1412,17.3417,17.1221,17.1889,1039454.0
2022-12-10,17.1412,17.3417,17.1221,17.1889,1039454.0
2022-12-11,17.1412,17.3417,17.1221,17.1889,1039454.0
2022-12-12,17.2462,17.4276,17.0562,17.2844,1815886.0
2022-12-13,17.4276,17.5136,16.6923,16.7878,3174254.0
2022-12-14,16.7592,16.9406,16.5777,16.6446,1873036.0
2022-12-15,16.5014,16.5681,16.3104,16.425,2014210.0
2022-12-16,16.2722,16.4536,16.1862,16.339,3797881.0
2022-12-17,16.2722,16.4536,16.1862,16.339,3797881.0
2022-12-18,16.2722,16.4536,16.1862,16.339,3797881.0
2022-12-19,16.339,16.487,16.1289,16.3772,1762554.0
2022-12-20,16.4441,16.6494,16.4059,16.5682,1228805.0
2022-12-21,16.7305,16.9931,16.7114,16.9597,1985484.0
2022-12-22,16.8738,16.9311,16.5348,16.7974,1450365.0
2022-12-23,16.7974,17.0409,16.7783,16.9788,879706.0
2022-12-24,16.7974,17.0409,16.7783,16.9788,879706.0
2022-12-25,16.7974,17.0409,16.7783,16.9788,879706.0
2022-12-26,16.7974,17.0409,16.7783,16.9788,879706.0
2022-12-27,17.0648,17.1125,16.9502,17.017,936357.0
2022-12-28,17.0552,17.1985,17.017,17.0266,1159655.0
2022-12-29,17.0839,17.3894,16.9645,17.3512,2024275.0
2022-12-30,17.2844,17.3751,17.1316,17.1698,1092275.0
2022-12-31,17.2844,17.3751,17.1316,17.1698,1092275.0
2023-01-01,17.2844,17.3751,17.1316,17.1698,1092275.0
2023-01-02,17.2844,17.3751,17.1316,17.1698,1092275.0
2023-01-03,17.2462,17.3799,16.8308,17.0552,1213359.0
2023-01-04,17.1603,17.4276,16.9884,17.0266,1108857.0
2023-01-05,16.9406,17.06,16.7926,16.9884,1201885.0
2023-01-06,17.1125,17.59,17.0934,17.4945,1120447.0
2023-01-07,17.1125,17.59,17.0934,17.4945,1120447.0
2023-01-08,17.1125,17.59,17.0934,17.4945,1120447.0
2023-01-09,17.4658,17.5613,17.2271,17.3035,1192700.0
2023-01-10,17.294,17.5995,17.2319,17.59,1221923.0
2023-01-11,17.6377,17.6664,17.4372,17.5136,1246612.0
2023-01-12,17.59,17.9624,17.5709,17.8956,2008984.0
2023-01-13,17.6855,17.843,17.4754,17.7619,1343044.0
2023-01-14,17.6855,17.843,17.4754,17.7619,1343044.0
2023-01-15,17.6855,17.843,17.4754,17.7619,1343044.0
2023-01-16,17.6855,17.843,17.4754,17.7619,1343044.0
2023-01-17,17.7141,17.7141,17.4945,17.5518,1046999.0
2023-01-18,17.4181,17.4658,16.9693,16.9884,2075641.0
2023-01-19,16.8738,17.1125,16.8018,16.9979,1568146.0
2023-01-20,17.1985,17.3417,17.0361,17.208,1837825.0
2023-01-21,17.1985,17.3417,17.0361,17.208,1837825.0
2023-01-22,17.1985,17.3417,17.0361,17.208,1837825.0
2023-01-23,17.3226,17.4372,17.1794,17.3417,1878069.0
2023-01-24,16.8547,17.1889,16.0526,16.2626,5039225.0
2023-01-25,16.1003,16.4918,16.0239,16.2244,2455330.0
2023-01-26,16.339,16.4393,16.1385,16.3677,2140202.0
2023-01-27,16.3963,16.4345,16.1194,16.3008,1290826.0
2023-01-28,16.3963,16.4345,16.1194,16.3008,1290826.0
2023-01-29,16.3963,16.4345,16.1194,16.3008,1290826.0
2023-01-30,16.3199,16.4345,16.2531,16.2722,1333364.0
2023-01-31,16.3486,16.7687,16.2531,16.7114,2040514.0
2023-02-01,16.6637,16.869,16.5539,16.7496,1935357.0
2023-02-02,16.7592,17.017,16.5968,17.017,1995883.0
2023-02-03,16.9979,17.251,16.9454,17.1125,1824010.0
2023-02-04,16.9979,17.251,16.9454,17.1125,1824010.0
2023-02-05,16.9979,17.251,16.9454,17.1125,1824010.0
2023-02-06,17.0934,17.1603,16.8308,17.0457,1463003.0
2023-02-07,17.0266,17.2271,16.721,17.1412,1402188.0
2023-02-08,17.0934,17.1316,16.8881,16.9406,1044406.0
2023-02-09,17.0361,17.1985,16.8284,16.8929,1150455.0
2023-02-10,16.8547,17.0743,16.8213,17.0075,1276522.0
2023-02-11,16.8547,17.0743,16.8213,17.0075,1276522.0
2023-02-12,16.8547,17.0743,16.8213,17.0075,1276522.0
2023-02-13,16.9884,17.2271,16.9454,17.1794,939601.0
2023-02-14,17.1794,17.294,16.912,17.0266,919393.0
2023-02-15,16.8929,17.1698,16.8451,17.1507,1057643.0
2023-02-16,17.0075,17.1794,16.9502,17.0075,1268992.0
2023-02-17,17.1316,17.2462,16.9597,17.1985,1791054.0
2023-02-18,17.1316,17.2462,16.9597,17.1985,1791054.0
2023-02-19,17.1316,17.2462,16.9597,17.1985,1791054.0
2023-02-20,17.1316,17.2462,16.9597,17.1985,1791054.0
2023-02-21,17.0648,17.0934,16.7496,16.8165,1974068.0
2023-02-22,16.1576,16.9502,16.1576,16.7783,1897309.0
2023-02-23,17.0552,17.3417,16.9215,17.1794,1753767.0
2023-02-24,17.0839,17.1173,16.8977,17.017,1179483.0
2023-02-25,17.0839,17.1173,16.8977,17.017,1179483.0
2023-02-26,17.0839,17.1173,16.8977,17.017,1179483.0
2023-02-27,16.9215,17.1794,16.8499,16.9311,1483859.0
2023-02-28,16.9888,17.1621,16.9214,17.0081,1689333.0
2023-03-01,16.8926,16.9551,16.6904,16.8541,1765657.0
2023-03-02,16.7482,16.7723,16.3439,16.5461,1317947.0
2023-03-03,16.6519,16.8059,16.4883,16.7193,1583255.0
2023-03-04,16.6519,16.8059,16.4883,16.7193,1583255.0
2023-03-05,16.6519,16.8059,16.4883,16.7193,1583255.0
2023-03-06,16.6904,16.8156,16.5412,16.5749,1640853.0
2023-03-07,16.4691,16.4691,16.1081,16.1803,1849878.0
2023-03-08,16.1995,16.2717,15.983,16.1225,1589842.0
2023-03-09,15.9878,15.9878,15.3958,15.4199,3341844.0
2023-03-10,15.0445,15.6846,14.7654,15.3621,4405278.0
2023-03-11,15.0445,15.6846,14.7654,15.3621,4405278.0
2023-03-12,15.0445,15.6846,14.7654,15.3621,4405278.0
2023-03-13,14.7557,15.93,14.0386,14.7461,6900604.0
2023-03-14,15.6028,15.8819,14.4044,14.5921,4003197.0
2023-03-15,13.9568,14.5632,13.7451,14.0435,4470907.0
2023-03-16,13.8894,14.8231,13.5333,14.4573,3806020.0
2023-03-17,14.3418,14.3418,13.6969,13.8509,7157930.0
2023-03-18,14.3418,14.3418,13.6969,13.8509,7157930.0
2023-03-19,14.3418,14.3418,13.6969,13.8509,7157930.0
2023-03-20,14.3226,14.6306,13.9472,14.2552,4226436.0
2023-03-21,14.698,14.8712,14.4477,14.6114,3790164.0
2023-03-22,14.5825,14.5921,13.8798,13.9183,2437789.0
2023-03-23,14.0242,14.1397,13.3504,13.4274,2527440.0
2023-03-24,13.1772,14.0531,13.1772,14.0338,2842604.0
2023-03-25,13.1772,14.0531,13.1772,14.0338,2842604.0
2023-03-26,13.1772,14.0531,13.1772,14.0338,2842604.0
2023-03-27,14.3226,14.4958,13.9183,13.9664,1885226.0
2023-03-28,13.8606,14.0723,13.7836,13.9183,1270627.0
2023-03-29,14.1493,14.1493,13.8076,13.9472,1167964.0
2023-03-30,14.1205,14.1205,13.6296,13.6873,1361776.0
2023-03-31,13.8606,13.9183,13.6777,13.8798,2331818.0
2023-04-01,13.8606,13.9183,13.6777,13.8798,2331818.0
2023-04-02,13.8606,13.9183,13.6777,13.8798,2331818.0
2023-04-03,13.9376,14.0771,13.6681,13.7354,2039032.0
2023-04-04,13.8028,13.8028,13.0328,13.2157,2432107.0
2023-04-05,12.9462,13.2879,12.9269,13.2542,2109570.0
2023-04-06,13.3023,13.4756,13.2734,13.3793,1808441.0
2023-04-07,13.3023,13.4756,13.2734,13.3793,1808441.0
2023-04-08,13.3023,13.4756,13.2734,13.3793,1808441.0
2023-04-09,13.3023,13.4756,13.2734,13.3793,1808441.0
2023-04-10,13.2542,13.5237,13.2157,13.3215,1667520.0
2023-04-11,13.3697,13.4082,13.1916,13.2157,1703958.0
2023-04-12,13.2927,13.3697,13.0135,13.0424,1649230.0
2023-04-13,13.0617,13.3697,12.9943,13.3119,2445239.0
2023-04-14,13.5141,13.6103,12.9077,12.975,1259519.0
2023-04-15,13.5141,13.6103,12.9077,12.975,1259519.0
2023-04-16,13.5141,13.6103,12.9077,12.975,1259519.0
2023-04-17,12.9654,13.2734,12.8307,13.2638,1493239.0
2023-04-18,13.3119,13.3119,12.8643,12.975,1360441.0
2023-04-19,13.0135,13.4515,12.9365,13.4082,1614713.0
2023-04-20,13.3023,13.3312,13.1002,13.1868,1937134.0
2023-04-21,13.1483,13.1483,12.8595,13.0328,2298866.0
2023-04-22,13.1483,13.1483,12.8595,13.0328,2298866.0
2023-04-23,13.1483,13.1483,12.8595,13.0328,2298866.0
2023-04-24,13.0232,13.1579,12.9654,12.9943,2330996.0
2023-04-25,12.9173,13.5333,12.6478,12.6959,3366565.0
2023-04-26,12.6285,13.2157,12.6285,13.1098,2314919.0
2023-04-27,13.1868,13.2782,12.8932,12.9269,2396244.0
2023-04-28,12.9173,13.1531,12.8499,12.9077,2686818.0
2023-04-29,12.9173,13.1531,12.8499,12.9077,2686818.0
2023-04-30,12.9173,13.1531,12.8499,12.9077,2686818.0
2023-05-01,12.9365,13.0039,12.6574,12.6766,1492829.0
2023-05-02,12.6189,12.6574,11.8392,12.0702,2694565.0
2023-05-03,12.2339,12.6189,12.0654,12.1087,3210128.0
2023-05-04,11.7911,11.9355,11.2232,11.7045,3695031.0
2023-05-05,12.4264,12.4264,11.9836,12.2146,3524392.0
2023-05-06,12.4264,12.4264,11.9836,12.2146,3524392.0
2023-05-07,12.4264,12.4264,11.9836,12.2146,3524392.0
2023-05-08,12.3494,12.3879,11.7719,11.974,2399222.0
2023-05-09,11.9355,11.9547,11.5697,11.8007,2865860.0
2023-05-10,11.9932,12.051,11.5601,11.6756,2425563.0
2023-05-11,11.5312,11.8104,11.358,11.6467,2133319.0
2023-05-12,11.7237,11.8055,11.5408,11.7526,1920777.0
2023-05-13,11.7237,11.8055,11.5408,11.7526,1920777.0
2023-05-14,11.7237,11.8055,11.5408,11.7526,1920777.0
2023-05-15,11.8007,12.0751,11.7911,11.9644,1699964.0
2023-05-16,11.9547,12.1232,11.743,11.8007,2412330.0
2023-05-17,11.9836,12.6093,11.9836,12.5708,2399055.0
2023-05-18,12.5419,12.6381,12.4119,12.5419,1967065.0
2023-05-19,12.6863,12.6863,12.1039,12.1858,1882302.0
2023-05-20,12.6863,12.6863,12.1039,12.1858,1882302.0
2023-05-21,12.6863,12.6863,12.1039,12.1858,1882302.0
2023-05-22,12.2916,12.5275,12.0991,12.4456,1695900.0
2023-05-23,12.436,12.8884,12.4071,12.6766,2360188.0
2023-05-24,12.5515,12.5804,12.3109,12.4745,1795841.0
2023-05-25,12.3301,12.4168,12.0943,12.2628,1696915.0
2023-05-26,12.051,12.4168,11.9932,12.3975,2935106.0
2023-05-27,12.051,12.4168,11.9932,12.3975,2935106.0
2023-05-28,12.051,12.4168,11.9932,12.3975,2935106.0
2023-05-29,12.051,12.4168,11.9932,12.3975,2935106.0
2023-05-30,12.3686,12.4841,12.1809,12.3975,2240771.0
2023-05-31,12.3391,12.4072,11.8818,12.0861,2576542.0
2023-06-01,12.2418,12.5046,12.0375,12.2905,1396123.0
2023-06-02,12.4948,13.1128,12.4024,13.0495,2046869.0
2023-06-03,12.4948,13.1128,12.4024,13.0495,2046869.0
2023-06-04,12.4948,13.1128,12.4024,13.0495,2046869.0
2023-06-05,13.0008,13.03,12.5435,12.5532,1981459.0
2023-06-06,12.5629,13.3025,12.4559,13.1371,2291068.0
2023-06-07,13.2928,13.682,13.1176,13.575,2832056.0
2023-06-08,13.4777,13.5896,13.1274,13.322,1524441.0
2023-06-09,13.2831,13.3512,13.103,13.3317,2020929.0
2023-06-10,13.2831,13.3512,13.103,13.3317,2020929.0
2023-06-11,13.2831,13.3512,13.103,13.3317,2020929.0
2023-06-12,13.2928,13.6334,13.1809,13.3804,2682791.0
2023-06-13,13.4193,13.7501,13.2928,13.7015,2234187.0
2023-06-14,13.7501,13.8231,13.3122,13.4679,2759929.0
2023-06-15,13.4096,13.7307,13.4096,13.6528,1767777.0
2023-06-16,13.7307,13.7307,13.3512,13.4777,3972300.0
2023-06-17,13.7307,13.7307,13.3512,13.4777,3972300.0
2023-06-18,13.7307,13.7307,13.3512,13.4777,3972300.0
2023-06-19,13.7307,13.7307,13.3512,13.4777,3972300.0
2023-06-20,13.4582,13.4582,13.1955,13.2928,1790687.0
2023-06-21,13.2247,13.3122,13.0203,13.1468,1760980.0
2023-06-22,13.1079,13.3414,12.9425,13.1857,3557318.0
2023-06-23,13.0106,13.1955,12.8938,13.03,3937731.0
2023-06-24,13.0106,13.1955,12.8938,13.03,3937731.0
2023-06-25,13.0106,13.1955,12.8938,13.03,3937731.0
2023-06-26,13.1274,13.4485,13.1274,13.2928,2140502.0
2023-06-27,13.3122,13.6139,13.1565,13.4971,2563858.0
2023-06-28,13.4388,13.502,13.2733,13.4096,1814981.0
2023-06-29,13.6042,13.7501,13.5117,13.5944,1365889.0
2023-06-30,13.6918,13.7015,13.4971,13.5653,2305395.0
2023-07-01,13.6918,13.7015,13.4971,13.5653,2305395.0
2023-07-02,13.6918,13.7015,13.4971,13.5653,2305395.0
2023-07-03,13.575,13.7988,13.5458,13.721,704224.0
2023-07-04,13.575,13.7988,13.5458,13.721,704224.0
2023-07-05,13.6528,13.7307,13.4388,13.5458,1331884.0
2023-07-06,13.3998,13.4096,13.1322,13.3414,1638867.0
2023-07-07,13.2831,13.7793,13.2831,13.682,1634420.0
2023-07-08,13.2831,13.7793,13.2831,13.682,1634420.0
2023-07-09,13.2831,13.7793,13.2831,13.682,1634420.0
2023-07-10,13.6528,14.0518,13.6139,13.9642,2044737.0
2023-07-11,14.0129,14.2075,13.935,14.1881,1626959.0
2023-07-12,14.4508,14.6065,14.334,14.3827,1739581.0
2023-07-13,14.4313,14.6454,14.3681,14.48,1255607.0
2023-07-14,14.5968,14.5968,14.0859,14.1686,1622720.0
2023-07-15,14.5968,14.5968,14.0859,14.1686,1622720.0
2023-07-16,14.5968,14.5968,14.0859,14.1686,1622720.0
2023-07-17,14.1783,14.5238,14.1394,14.4313,1327818.0
2023-07-18,14.4216,14.986,14.4216,14.9665,2094643.0
2023-07-19,15.0444,15.3996,14.8984,15.3753,2249735.0
