,CVX US Equity,CVX US Equity,CVX US Equity,CVX US Equity,CVX US Equity
2022-05-04,153.1518,155.8626,151.7592,155.5841,9183248.0
2022-05-05,157.1344,157.3572,150.998,154.3494,9807618.0
2022-05-06,156.2154,158.7219,153.5695,158.462,10418069.0
2022-05-07,156.2154,158.7219,153.5695,158.462,10418069.0
2022-05-08,156.2154,158.7219,153.5695,158.462,10418069.0
2022-05-09,155.7326,155.7326,147.1221,147.8415,14110669.0
2022-05-10,150.5895,152.4276,146.5604,149.2619,11635989.0
2022-05-11,151.8613,155.4634,150.868,151.4714,9105510.0
2022-05-12,151.5271,153.0404,147.4795,152.9104,8936447.0
2022-05-13,154.5722,156.6981,153.0682,155.844,9229903.0
2022-05-14,154.5722,156.6981,153.0682,155.844,9229903.0
2022-05-15,154.5722,156.6981,153.0682,155.844,9229903.0
2022-05-16,156.8931,162.4354,156.7585,160.6158,13296287.0
2022-05-17,162.3147,163.0667,160.2444,161.5627,12827565.0
2022-05-18,162.976,162.9854,155.1791,157.3038,13107484.0
2022-05-19,154.0934,158.778,152.4086,156.1806,10958664.0
2022-05-20,158.0714,160.0931,153.5879,157.0792,9615014.0
2022-05-21,158.0714,160.0931,153.5879,157.0792,9615014.0
2022-05-22,158.0714,160.0931,153.5879,157.0792,9615014.0
2022-05-23,158.5862,161.8902,158.2866,160.7296,10216368.0
2022-05-24,159.7655,162.4706,158.9418,161.5907,9782746.0
2022-05-25,162.0587,164.7263,161.8996,164.1834,10174492.0
2022-05-26,165.1943,166.5421,163.809,165.2879,11213897.0
2022-05-27,165.2224,166.9353,164.4455,166.8697,10512286.0
2022-05-28,165.2224,166.9353,164.4455,166.8697,10512286.0
2022-05-29,165.2224,166.9353,164.4455,166.8697,10512286.0
2022-05-30,165.2224,166.9353,164.4455,166.8697,10512286.0
2022-05-31,168.4422,169.3782,162.3676,163.4814,20547567.0
2022-06-01,165.419,166.7293,163.7435,165.0352,8824083.0
2022-06-02,163.5563,165.213,162.9573,164.7357,7441942.0
2022-06-03,164.7357,166.8417,164.7357,166.2333,8435276.0
2022-06-04,164.7357,166.8417,164.7357,166.2333,8435276.0
2022-06-05,164.7357,166.8417,164.7357,166.2333,8435276.0
2022-06-06,166.5141,166.6077,164.2773,165.5126,6734222.0
2022-06-07,166.1116,169.0974,165.5968,168.6669,9668277.0
2022-06-08,169.3689,170.7261,168.7137,169.5373,8715219.0
2022-06-09,168.5077,169.0787,166.0367,166.1584,9767334.0
2022-06-10,165.082,167.1412,162.5361,164.1741,9531887.0
2022-06-11,165.082,167.1412,162.5361,164.1741,9531887.0
2022-06-12,165.082,167.1412,162.5361,164.1741,9531887.0
2022-06-13,160.6266,160.9917,153.5599,156.6206,14614909.0
2022-06-14,158.53,161.2631,155.2259,156.8265,10269314.0
2022-06-15,156.1058,157.1073,151.5755,153.7471,11565259.0
2022-06-16,149.7035,150.2651,143.9097,145.529,18125946.0
2022-06-17,144.9674,145.5196,136.4592,138.8834,35575072.0
2022-06-18,144.9674,145.5196,136.4592,138.8834,35575072.0
2022-06-19,144.9674,145.5196,136.4592,138.8834,35575072.0
2022-06-20,144.9674,145.5196,136.4592,138.8834,35575072.0
2022-06-21,142.3185,146.0344,141.7476,144.696,13771959.0
2022-06-22,138.5932,141.1485,136.9646,138.406,13746273.0
2022-06-23,139.2672,139.679,131.1801,133.3142,15713650.0
2022-06-24,135.9069,137.676,133.4733,135.5045,11108283.0
2022-06-25,135.9069,137.676,133.4733,135.5045,11108283.0
2022-06-26,135.9069,137.676,133.4733,135.5045,11108283.0
2022-06-27,136.5247,139.2952,136.2813,138.1252,9242394.0
2022-06-28,141.2234,142.4449,138.6307,140.3436,9188157.0
2022-06-29,141.9254,142.3747,136.74,137.573,9082908.0
2022-06-30,135.2985,138.4528,134.2315,135.5138,10684987.0
2022-07-01,137.2173,137.5543,133.3517,137.1331,7684648.0
2022-07-02,137.2173,137.5543,133.3517,137.1331,7684648.0
2022-07-03,137.2173,137.5543,133.3517,137.1331,7684648.0
2022-07-04,137.2173,137.5543,133.3517,137.1331,7684648.0
2022-07-05,134.4561,135.2892,130.4875,133.5295,11518342.0
2022-07-06,132.5935,134.0911,128.0445,131.7698,12421182.0
2022-07-07,134.8773,136.0005,133.9226,134.3345,12741789.0
2022-07-08,135.6074,136.1409,132.06,133.6325,7915513.0
2022-07-09,135.6074,136.1409,132.06,133.6325,7915513.0
2022-07-10,135.6074,136.1409,132.06,133.6325,7915513.0
2022-07-11,132.8275,133.7031,130.9742,132.4531,7058086.0
2022-07-12,129.6357,130.6841,128.4751,130.0289,8653904.0
2022-07-13,128.8027,131.7183,128.3628,129.1584,9414621.0
2022-07-14,125.7139,127.4455,124.0572,127.2396,10150199.0
2022-07-15,130.0663,130.0663,127.6982,128.8401,7051940.0
2022-07-16,130.0663,130.0663,127.6982,128.8401,7051940.0
2022-07-17,130.0663,130.0663,127.6982,128.8401,7051940.0
2022-07-18,131.5639,133.0428,130.1786,130.6466,7943901.0
2022-07-19,130.7496,135.7291,130.4969,135.3547,9152131.0
2022-07-20,135.2517,137.8351,134.1473,137.1424,7856587.0
2022-07-21,133.9601,136.1596,132.4437,136.0941,6724233.0
2022-07-22,136.2439,136.9365,134.2409,134.9616,5889480.0
2022-07-23,136.2439,136.9365,134.2409,134.9616,5889480.0
2022-07-24,136.2439,136.9365,134.2409,134.9616,5889480.0
2022-07-25,136.3749,139.0987,134.9522,138.977,6210859.0
2022-07-26,139.9317,141.0362,137.1519,137.8912,6112846.0
2022-07-27,138.846,140.5869,137.2735,139.7071,6223030.0
2022-07-28,141.0456,141.7756,138.5558,140.7648,6574257.0
2022-07-29,146.5258,154.1215,145.9221,153.2978,17143672.0
2022-07-30,146.5258,154.1215,145.9221,153.2978,17143672.0
2022-07-31,146.5258,154.1215,145.9221,153.2978,17143672.0
2022-08-01,150.8642,151.5007,148.9641,150.2371,8017771.0
2022-08-02,150.5927,151.1356,148.1685,148.9547,5928321.0
2022-08-03,149.1139,149.7223,144.4713,145.4167,8751360.0
2022-08-04,145.3792,145.4916,141.0783,141.4668,10640043.0
2022-08-05,140.0628,145.0891,139.4824,143.8068,7170150.0
2022-08-06,140.0628,145.0891,139.4824,143.8068,7170150.0
2022-08-07,140.0628,145.0891,139.4824,143.8068,7170150.0
2022-08-08,143.76,145.061,143.3504,143.5915,5971746.0
2022-08-09,145.9595,147.7005,144.7053,145.4635,5842157.0
2022-08-10,146.0157,146.4556,143.1422,145.8472,6145793.0
2022-08-11,147.9907,150.8455,147.532,149.404,7888554.0
2022-08-12,148.1217,149.6755,147.0827,149.6193,7244736.0
2022-08-13,148.1217,149.6755,147.0827,149.6193,7244736.0
2022-08-14,148.1217,149.6755,147.0827,149.6193,7244736.0
2022-08-15,145.2482,147.6911,143.6196,146.7739,8975241.0
2022-08-16,147.3355,147.8128,145.8472,146.3995,7218400.0
2022-08-17,146.6054,149.1425,145.5571,147.6069,6741052.0
2022-08-18,148.4286,150.7993,148.3719,150.1948,6477525.0
2022-08-19,149.6659,150.8748,148.8725,148.9386,6834151.0
2022-08-20,149.6659,150.8748,148.8725,148.9386,6834151.0
2022-08-21,149.6659,150.8748,148.8725,148.9386,6834151.0
2022-08-22,147.9941,148.9858,145.8501,148.1924,9146956.0
2022-08-23,150.2703,153.3305,149.902,152.9999,10354806.0
2022-08-24,152.6883,154.2845,151.7532,154.1334,9468086.0
2022-08-25,154.8228,155.7485,153.5855,155.484,8050712.0
2022-08-26,155.0684,156.9102,153.4439,154.3411,7765789.0
2022-08-27,155.0684,156.9102,153.4439,154.3411,7765789.0
2022-08-28,155.0684,156.9102,153.4439,154.3411,7765789.0
2022-08-29,154.7945,157.5713,154.5584,155.4934,8462554.0
2022-08-30,153.3116,153.5383,149.9492,151.706,8814325.0
2022-08-31,148.863,152.4521,147.4841,149.2881,13582719.0
2022-09-01,147.7957,148.1735,144.7237,146.9079,8244374.0
2022-09-02,149.4581,150.294,148.0224,149.0897,7526632.0
2022-09-03,149.4581,150.294,148.0224,149.0897,7526632.0
2022-09-04,149.4581,150.294,148.0224,149.0897,7526632.0
2022-09-05,149.4581,150.294,148.0224,149.0897,7526632.0
2022-09-06,151.0165,151.1109,147.0685,148.4002,8550015.0
2022-09-07,145.51,147.1724,144.15,146.5018,9442085.0
2022-09-08,146.9551,147.7013,144.8678,147.2952,9232512.0
2022-09-09,149.6186,151.7343,148.7875,151.0921,8262324.0
2022-09-10,149.6186,151.7343,148.7875,151.0921,8262324.0
2022-09-11,149.6186,151.7343,148.7875,151.0921,8262324.0
2022-09-12,153.7744,155.399,152.301,153.4816,8920774.0
2022-09-13,152.4521,153.6328,149.9303,150.5631,10308253.0
2022-09-14,152.0082,154.4923,151.4462,154.2089,11160784.0
2022-09-15,151.7627,152.7213,150.7237,151.706,9664953.0
2022-09-16,151.6115,152.1971,146.974,147.7674,43741590.0
2022-09-17,151.6115,152.1971,146.974,147.7674,43741590.0
2022-09-18,151.6115,152.1971,146.974,147.7674,43741590.0
2022-09-19,144.4428,148.2397,144.32,148.1924,6813836.0
2022-09-20,147.3802,148.1452,145.7781,147.6068,8955194.0
2022-09-21,149.5242,149.9681,146.3507,146.4073,6876977.0
2022-09-22,148.8536,149.4958,146.1523,146.294,6981135.0
2022-09-23,141.4392,141.8454,135.6872,136.7356,13919660.0
2022-09-24,141.4392,141.8454,135.6872,136.7356,13919660.0
2022-09-25,141.4392,141.8454,135.6872,136.7356,13919660.0
2022-09-26,135.6022,137.0001,133.0709,133.1371,9443962.0
2022-09-27,134.3933,135.7911,132.6648,133.1937,10121025.0
2022-09-28,134.1949,138.3129,133.5526,137.6896,8279791.0
2022-09-29,136.4853,137.3414,134.3744,136.7356,8197558.0
2022-09-30,136.0367,137.0804,134.5822,135.6967,9402735.0
2022-10-01,136.0367,137.0804,134.5822,135.6967,9402735.0
2022-10-02,136.0367,137.0804,134.5822,135.6967,9402735.0
2022-10-03,140.7025,143.8855,140.0697,143.3094,9597434.0
2022-10-04,145.8595,149.1133,145.1039,148.8819,9520192.0
2022-10-05,147.1913,150.8654,146.209,149.732,10633060.0
2022-10-06,148.608,152.9527,148.4758,152.4616,9498285.0
2022-10-07,153.4911,154.8323,150.2326,151.1487,9972528.0
2022-10-08,153.4911,154.8323,150.2326,151.1487,9972528.0
2022-10-09,153.4911,154.8323,150.2326,151.1487,9972528.0
2022-10-10,152.0649,152.5088,147.758,148.4191,5904458.0
2022-10-11,146.1618,151.0543,145.5573,148.4474,7533526.0
2022-10-12,147.4746,149.9925,146.889,148.8914,4942040.0
2022-10-13,147.673,156.778,147.673,156.1074,10227528.0
2022-10-14,154.9362,156.2774,151.0543,151.2526,7330891.0
2022-10-15,154.9362,156.2774,151.0543,151.2526,7330891.0
2022-10-16,154.9362,156.2774,151.0543,151.2526,7330891.0
2022-10-17,154.2278,155.7579,152.1593,152.3577,5890355.0
2022-10-18,153.3494,154.2467,150.1381,153.6894,5631214.0
2022-10-19,154.5112,159.8193,154.5112,158.6764,9766782.0
2022-10-20,159.9043,162.2844,158.6197,159.5831,8871544.0
2022-10-21,159.7626,164.1923,159.4792,163.5784,7971263.0
2022-10-22,159.7626,164.1923,159.4792,163.5784,7971263.0
2022-10-23,159.7626,164.1923,159.4792,163.5784,7971263.0
2022-10-24,162.53,164.9762,162.0861,163.5217,7007718.0
2022-10-25,163.4556,165.2879,162.612,165.2218,7280616.0
2022-10-26,165.5902,168.5748,165.4485,167.2619,6867398.0
2022-10-27,169.9065,171.3327,167.6303,168.027,9177445.0
2022-10-28,171.3989,172.7117,166.733,169.9915,10773913.0
2022-10-29,171.3989,172.7117,166.733,169.9915,10773913.0
2022-10-30,171.3989,172.7117,166.733,169.9915,10773913.0
2022-10-31,168.1781,173.6373,168.1781,170.8605,13281031.0
2022-11-01,173.6657,174.2607,171.805,172.1072,9185616.0
2022-11-02,170.8888,172.7495,168.3764,168.5937,8095097.0
2022-11-03,168.0931,172.0789,167.5642,171.0777,6607761.0
2022-11-04,174.5818,175.1108,170.5771,173.2406,7491859.0
2022-11-05,174.5818,175.1108,170.5771,173.2406,7491859.0
2022-11-06,174.5818,175.1108,170.5771,173.2406,7491859.0
2022-11-07,172.3717,176.0364,172.0033,175.3091,7577990.0
2022-11-08,175.0352,175.9136,173.6572,175.0541,6308242.0
2022-11-09,173.4201,173.609,167.3847,168.0553,8021724.0
2022-11-10,172.1167,172.2111,168.1592,171.2383,6981533.0
2022-11-11,173.8357,176.7164,173.6846,176.1119,8428326.0
2022-11-12,173.8357,176.7164,173.6846,176.1119,8428326.0
2022-11-13,173.8357,176.7164,173.6846,176.1119,8428326.0
2022-11-14,175.9702,179.1532,175.8475,176.1969,9722363.0
2022-11-15,176.7353,177.9773,174.988,177.6137,7747319.0
2022-11-16,176.1828,177.3919,173.4815,174.7235,7941075.0
2022-11-17,172.7628,175.3517,171.5825,175.2184,6553224.0
2022-11-18,172.2393,174.5712,170.9924,174.1714,7661469.0
2022-11-19,172.2393,174.5712,170.9924,174.1714,7661469.0
2022-11-20,172.2393,174.5712,170.9924,174.1714,7661469.0
2022-11-21,171.0685,172.9436,167.347,172.5058,8432869.0
2022-11-22,174.8948,177.5694,174.2571,176.9317,9017994.0
2022-11-23,174.3808,176.2273,173.7812,175.3612,5831218.0
2022-11-24,174.3808,176.2273,173.7812,175.3612,5831218.0
2022-11-25,175.9799,176.3701,174.476,174.8472,2796407.0
2022-11-26,175.9799,176.3701,174.476,174.8472,2796407.0
2022-11-27,175.9799,176.3701,174.476,174.8472,2796407.0
2022-11-28,171.592,172.7247,169.3838,169.7646,9367156.0
2022-11-29,171.573,173.0864,170.9924,172.3059,6985359.0
2022-11-30,174.0382,174.5046,170.9638,174.476,10936711.0
2022-12-01,175.3802,175.6563,172.6961,173.6955,5217378.0
2022-12-02,172.7818,174.7806,171.2541,172.3059,6852304.0
2022-12-03,172.7818,174.7806,171.2541,172.3059,6852304.0
2022-12-04,172.7818,174.7806,171.2541,172.3059,6852304.0
2022-12-05,173.8669,174.1334,166.2143,168.0513,8162195.0
2022-12-06,167.0519,169.479,162.8739,163.7206,8764989.0
2022-12-07,162.8164,166.17,162.6165,164.206,6936345.0
2022-12-08,167.7563,167.899,163.7396,165.1769,8076601.0
2022-12-09,163.9966,164.8437,159.8372,159.9038,10754284.0
2022-12-10,163.9966,164.8437,159.8372,159.9038,10754284.0
2022-12-11,163.9966,164.8437,159.8372,159.9038,10754284.0
2022-12-12,160.789,162.3024,159.6278,161.5695,9364900.0
2022-12-13,165.2054,166.0478,164.1679,165.1673,7838780.0
2022-12-14,166.0811,166.4903,163.0115,164.0252,7045514.0
2022-12-15,162.3785,163.1137,159.9562,162.7973,7273274.0
2022-12-16,160.4083,161.9502,159.0472,160.5891,23876042.0
2022-12-17,160.4083,161.9502,159.0472,160.5891,23876042.0
2022-12-18,160.4083,161.9502,159.0472,160.5891,23876042.0
2022-12-19,161.9121,162.5879,160.1418,161.6932,7131563.0
2022-12-20,161.6266,164.9389,161.4267,164.3488,6199128.0
2022-12-21,166.7473,167.4802,164.8152,166.2809,5479426.0
2022-12-22,166.7188,166.7664,160.2184,163.7872,5756793.0
2022-12-23,165.7099,169.0222,165.3196,168.8508,6079120.0
2022-12-24,165.7099,169.0222,165.3196,168.8508,6079120.0
2022-12-25,165.7099,169.0222,165.3196,168.8508,6079120.0
2022-12-26,165.7099,169.0222,165.3196,168.8508,6079120.0
2022-12-27,169.7646,171.5444,168.8508,170.9734,5167962.0
2022-12-28,170.2405,170.6575,167.4517,168.4511,4494350.0
2022-12-29,168.137,170.5641,168.137,169.7265,4142090.0
2022-12-30,169.4505,171.2779,169.1364,170.8401,5005094.0
2022-12-31,169.4505,171.2779,169.1364,170.8401,5005094.0
2023-01-01,169.4505,171.2779,169.1364,170.8401,5005094.0
2023-01-02,169.4505,171.2779,169.1364,170.8401,5005094.0
2023-01-03,169.46,170.3737,163.2447,165.6052,7565431.0
2023-01-04,162.7117,165.8907,162.6165,163.8443,7684494.0
2023-01-05,163.2352,167.6991,162.9877,166.7949,6088214.0
2023-01-06,168.4891,170.7449,167.2328,168.0513,7191222.0
2023-01-07,168.4891,170.7449,167.2328,168.0513,7191222.0
2023-01-08,168.4891,170.7449,167.2328,168.0513,7191222.0
2023-01-09,169.6694,169.7359,165.9769,166.7378,8385636.0
2023-01-10,167.899,168.1941,165.3482,167.5564,8307049.0
2023-01-11,169.3172,169.5552,165.9002,166.7569,6962580.0
2023-01-12,167.5088,169.7741,167.4231,168.5463,6891351.0
2023-01-13,168.5558,169.4124,167.2137,169.0031,5726331.0
2023-01-14,168.5558,169.4124,167.2137,169.0031,5726331.0
2023-01-15,168.5558,169.4124,167.2137,169.0031,5726331.0
2023-01-16,168.5558,169.4124,167.2137,169.0031,5726331.0
2023-01-17,169.8407,172.5819,169.5932,171.7919,10697748.0
2023-01-18,172.106,173.5908,168.413,168.689,8899185.0
2023-01-19,168.0989,171.2779,167.6706,170.3737,5907163.0
2023-01-20,170.1929,172.62,168.965,172.1822,10477905.0
2023-01-21,170.1929,172.62,168.965,172.1822,10477905.0
2023-01-22,170.1929,172.62,168.965,172.1822,10477905.0
2023-01-23,172.4772,173.7484,171.3541,171.9537,8381315.0
2023-01-24,172.363,173.2292,170.0882,172.1155,5988995.0
2023-01-25,170.6497,171.3541,167.8514,170.4499,6727512.0
2023-01-26,176.0751,178.7592,174.6378,178.7401,14307824.0
2023-01-27,175.3517,175.3517,169.341,170.802,19654686.0
2023-01-28,175.3517,175.3517,169.341,170.802,19654686.0
2023-01-29,175.3517,175.3517,169.341,170.802,19654686.0
2023-01-30,169.4219,169.7455,165.3006,165.805,11476042.0
2023-01-31,164.4249,166.2143,163.159,165.6337,14481276.0
2023-02-01,164.9579,165.2911,161.3696,163.1019,11526400.0
2023-02-02,162.883,163.1685,158.7807,160.8652,10463350.0
2023-02-03,161.6742,163.2806,160.3702,161.284,8404871.0
2023-02-04,161.6742,163.2806,160.3702,161.284,8404871.0
2023-02-05,161.6742,163.2806,160.3702,161.284,8404871.0
2023-02-06,161.3887,161.9217,159.3042,161.4648,7659492.0
2023-02-07,161.8693,165.9859,161.4362,165.7003,10256500.0
2023-02-08,164.1679,165.68,161.2982,161.8074,9784725.0
2023-02-09,162.0264,162.4356,159.9038,160.3226,10123359.0
2023-02-10,162.5689,164.4059,162.5499,163.6825,11602394.0
2023-02-11,162.5689,164.4059,162.5499,163.6825,11602394.0
2023-02-12,162.5689,164.4059,162.5499,163.6825,11602394.0
2023-02-13,163.0638,163.6159,161.5885,162.7688,9442889.0
2023-02-14,162.2643,165.1483,161.7884,164.0156,8077335.0
2023-02-15,162.6618,162.7806,160.8373,162.2873,8888908.0
2023-02-16,161.4999,161.9512,159.7811,159.9443,6727542.0
2023-02-17,158.1775,158.2832,155.4121,156.3723,9612107.0
2023-02-18,158.1775,158.2832,155.4121,156.3723,9612107.0
2023-02-19,158.1775,158.2832,155.4121,156.3723,9612107.0
2023-02-20,158.1775,158.2832,155.4121,156.3723,9612107.0
2023-02-21,155.729,157.2362,154.3078,154.5959,7259738.0
2023-02-22,153.9045,155.2296,152.589,153.9718,6205935.0
2023-02-23,155.7962,156.3627,154.1734,155.4889,6445523.0
2023-02-24,154.375,156.1323,152.8195,155.9498,5330180.0
2023-02-25,154.375,156.1323,152.8195,155.9498,5330180.0
2023-02-26,154.375,156.1323,152.8195,155.9498,5330180.0
2023-02-27,156.5259,156.8716,155.4793,156.3435,6386760.0
2023-02-28,157.7838,157.7838,153.9045,154.375,10854226.0
2023-03-01,154.5191,157.0829,154.2022,155.6041,7470391.0
2023-03-02,155.5369,156.9869,155.1625,156.0938,5582097.0
2023-03-03,154.4711,158.9937,154.039,158.3984,6007546.0
2023-03-04,154.4711,158.9937,154.039,158.3984,6007546.0
2023-03-05,154.4711,158.9937,154.039,158.3984,6007546.0
2023-03-06,157.803,160.1652,157.2941,159.5602,7703600.0
2023-03-07,159.1089,159.9731,157.0733,157.5054,7392967.0
2023-03-08,156.7372,158.7153,154.9608,156.5067,5435819.0
2023-03-09,157.2749,158.9073,153.8181,154.1254,6214745.0
2023-03-10,154.5383,158.1199,152.3586,153.3188,7385803.0
2023-03-11,154.5383,158.1199,152.3586,153.3188,7385803.0
2023-03-12,154.5383,158.1199,152.3586,153.3188,7385803.0
2023-03-13,150.2173,154.5479,147.6823,152.397,10106133.0
2023-03-14,151.9649,157.4958,151.6,154.3654,10035193.0
2023-03-15,149.4011,151.6672,145.9635,147.6823,14063141.0
2023-03-16,144.1871,149.2811,143.947,148.1528,12852173.0
2023-03-17,147.5094,149.1994,144.6096,146.2804,33161774.0
2023-03-18,147.5094,149.1994,144.6096,146.2804,33161774.0
2023-03-19,147.5094,149.1994,144.6096,146.2804,33161774.0
2023-03-20,145.7042,149.5835,145.2721,148.4313,8461413.0
2023-03-21,150.9086,153.2228,150.2461,152.9731,9753541.0
2023-03-22,153.5108,153.6933,149.7276,149.862,6314994.0
2023-03-23,150.7742,152.4402,147.0485,148.3737,7859437.0
2023-03-24,146.0499,150.4189,145.7907,149.8524,6601923.0
2023-03-25,146.0499,150.4189,145.7907,149.8524,6601923.0
2023-03-26,146.0499,150.4189,145.7907,149.8524,6601923.0
2023-03-27,151.1391,152.1761,149.4971,151.3791,7006768.0
2023-03-28,151.0239,153.8181,150.4477,153.146,5605382.0
2023-03-29,154.231,154.9032,152.9969,154.4615,7569727.0
2023-03-30,155.7962,156.5259,155.1528,155.9306,6322353.0
2023-03-31,156.2283,157.2077,155.7002,156.67,7041436.0
2023-04-01,156.2283,157.2077,155.7002,156.67,7041436.0
2023-04-02,156.2283,157.2077,155.7002,156.67,7041436.0
2023-04-03,163.0459,164.2941,162.2009,163.1899,12868174.0
2023-04-04,164.3326,164.3326,161.0486,162.3161,7521448.0
2023-04-05,162.5273,163.6604,161.0678,163.1227,6478114.0
2023-04-06,162.609,162.6714,160.4821,160.9814,5803168.0
2023-04-07,162.609,162.6714,160.4821,160.9814,5803168.0
2023-04-08,162.609,162.6714,160.4821,160.9814,5803168.0
2023-04-09,162.609,162.6714,160.4821,160.9814,5803168.0
2023-04-10,161.788,162.9258,160.6549,161.5959,5923503.0
2023-04-11,162.3401,163.5644,161.3847,162.4889,5469592.0
2023-04-12,163.67,164.3134,162.729,163.0651,6157875.0
2023-04-13,163.478,165.6097,163.0651,165.2448,6856568.0
2023-04-14,165.6385,166.0033,164.4094,165.5808,4930721.0
2023-04-15,165.6385,166.0033,164.4094,165.5808,4930721.0
2023-04-16,165.6385,166.0033,164.4094,165.5808,4930721.0
2023-04-17,165.5328,165.6769,163.4492,164.1213,7005985.0
2023-04-18,164.0253,165.5328,163.3579,163.7372,8045627.0
2023-04-19,162.7194,163.9485,162.3689,163.8909,5506770.0
2023-04-20,162.0472,163.2955,161.3367,163.0939,5851104.0
2023-04-21,163.0747,163.8044,162.124,162.3929,7179013.0
2023-04-22,163.0747,163.8044,162.124,162.3929,7179013.0
2023-04-23,163.0747,163.8044,162.124,162.3929,7179013.0
2023-04-24,162.3737,165.5232,161.8744,164.659,7177576.0
2023-04-25,163.5452,163.622,161.7304,162.2681,5807244.0
2023-04-26,161.5191,162.2297,158.6576,159.3778,5927431.0
2023-04-27,159.8099,160.7285,158.504,160.3092,6417225.0
2023-04-28,157.9567,162.2201,157.5246,161.8744,10036290.0
2023-04-29,157.9567,162.2201,157.5246,161.8744,10036290.0
2023-04-30,157.9567,162.2201,157.5246,161.8744,10036290.0
2023-05-01,161.039,162.0184,159.7427,160.5877,6099800.0
2023-05-02,158.7441,158.8017,152.1473,153.6741,10701666.0
2023-05-03,151.8593,153.2228,150.5053,150.5918,7538057.0
2023-05-04,150.8606,151.9072,149.2379,150.006,7500368.0
2023-05-05,152.9635,154.7111,152.4642,153.8373,5801986.0
2023-05-06,152.9635,154.7111,152.4642,153.8373,5801986.0
2023-05-07,152.9635,154.7111,152.4642,153.8373,5801986.0
2023-05-08,155.1432,155.8442,153.1748,153.2324,5028202.0
2023-05-09,151.8209,154.0342,151.6312,152.7907,5019809.0
2023-05-10,154.0582,154.0582,149.6805,150.8414,6161227.0
2023-05-11,149.1994,150.1021,147.7687,150.006,6666132.0
2023-05-12,150.755,151.648,149.3723,150.3901,4898904.0
2023-05-13,150.755,151.648,149.3723,150.3901,4898904.0
2023-05-14,150.755,151.648,149.3723,150.3901,4898904.0
2023-05-15,150.9759,151.8716,150.0156,150.947,5096748.0
2023-05-16,150.2557,150.7742,147.2299,147.4038,7009079.0
2023-05-17,148.6281,150.1981,147.8359,149.5163,6169555.0
2023-05-18,148.2266,149.555,146.9273,149.332,7477698.0
2023-05-19,150.1853,151.6882,149.3078,150.515,8100946.0
2023-05-20,150.1853,151.6882,149.3078,150.515,8100946.0
2023-05-21,150.1853,151.6882,149.3078,150.515,8100946.0
2023-05-22,149.1187,150.1271,147.4703,147.8097,11660950.0
2023-05-23,149.4581,152.89,149.1672,152.0857,10436207.0
2023-05-24,153.1523,153.7535,151.5428,152.493,7063999.0
2023-05-25,149.9817,150.898,148.8375,149.8653,7037671.0
2023-05-26,150.5731,150.9028,148.7987,149.3999,7736203.0
2023-05-27,150.5731,150.9028,148.7987,149.3999,7736203.0
2023-05-28,150.5731,150.9028,148.7987,149.3999,7736203.0
2023-05-29,150.5731,150.9028,148.7987,149.3999,7736203.0
2023-05-30,147.0631,148.6048,146.6171,148.469,7814766.0
2023-05-31,146.9409,147.7904,145.7929,146.045,13346443.0
2023-06-01,146.7043,149.0702,145.1917,147.5382,9887729.0
2023-06-02,149.8847,151.9888,148.9442,151.5137,9464262.0
2023-06-03,149.8847,151.9888,148.9442,151.5137,9464262.0
2023-06-04,149.8847,151.9888,148.9442,151.5137,9464262.0
2023-06-05,153.6371,153.6371,150.5246,150.7864,7207003.0
2023-06-06,148.6727,151.4167,148.5466,151.0579,6176434.0
2023-06-07,151.7949,155.3437,151.7464,154.9752,9900022.0
2023-06-08,155.2952,155.6152,152.3185,154.4032,7142908.0
2023-06-09,154.4419,155.5182,153.802,154.0347,6669832.0
2023-06-10,154.4419,155.5182,153.802,154.0347,6669832.0
2023-06-11,154.4419,155.5182,153.802,154.0347,6669832.0
2023-06-12,152.2894,154.488,151.4846,152.5512,7162092.0
2023-06-13,153.705,155.7024,153.4626,153.6953,7660771.0
2023-06-14,155.1207,155.8867,151.4022,152.3185,7721057.0
2023-06-15,152.5415,154.9364,152.5415,153.4723,7705434.0
2023-06-16,153.7535,154.4032,152.4833,152.4833,22875222.0
2023-06-17,153.7535,154.4032,152.4833,152.4833,22875222.0
2023-06-18,153.7535,154.4032,152.4833,152.4833,22875222.0
2023-06-19,153.7535,154.4032,152.4833,152.4833,22875222.0
2023-06-20,151.407,151.8143,147.6158,149.012,10443232.0
2023-06-21,148.0327,151.2228,147.8679,150.1756,7328152.0
2023-06-22,148.6921,148.9199,147.3579,148.0036,7089588.0
2023-06-23,146.4231,147.0922,145.5699,146.7528,15172660.0
2023-06-24,146.4231,147.0922,145.5699,146.7528,15172660.0
2023-06-25,146.4231,147.0922,145.5699,146.7528,15172660.0
2023-06-26,147.0146,150.2628,146.937,149.332,7371817.0
2023-06-27,148.8375,150.0107,148.1774,148.8666,6581662.0
2023-06-28,148.7793,150.3113,147.5673,150.2144,5773828.0
2023-06-29,150.7089,151.5234,149.7489,151.4943,5633479.0
2023-06-30,152.6772,153.1232,151.8482,152.5706,6346777.0
2023-07-01,152.6772,153.1232,151.8482,152.5706,6346777.0
2023-07-02,152.6772,153.1232,151.8482,152.5706,6346777.0
2023-07-03,152.4057,153.2978,151.9403,152.4348,3272586.0
2023-07-04,152.4057,153.2978,151.9403,152.4348,3272586.0
2023-07-05,152.9099,152.9099,150.4083,151.5621,6320294.0
