,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-04-04,172.364,176.235,172.236,176.185,76545983.0
2022-04-05,175.257,176.047,172.211,172.848,73401786.0
2022-04-06,170.182,171.436,167.98,169.659,89058782.0
2022-04-07,168.997,171.169,167.704,169.965,77594650.0
2022-04-08,169.609,169.609,167.062,167.941,76575508.0
2022-04-09,169.609,169.609,167.062,167.941,76575508.0
2022-04-10,169.609,169.609,167.062,167.941,76575508.0
2022-04-11,166.578,166.894,163.409,163.655,72246706.0
2022-04-12,165.897,167.723,164.534,165.541,79265181.0
2022-04-13,165.275,168.879,164.663,168.247,70618925.0
2022-04-14,168.464,169.106,162.954,163.201,75329376.0
2022-04-15,168.464,169.106,162.954,163.201,75329376.0
2022-04-16,168.464,169.106,162.954,163.201,75329376.0
2022-04-17,168.464,169.106,162.954,163.201,75329376.0
2022-04-18,161.849,164.493,161.503,162.984,69023941.0
2022-04-19,162.935,165.699,161.839,165.285,67723833.0
2022-04-20,166.627,166.746,164.001,165.117,67929814.0
2022-04-21,166.776,169.362,163.813,164.317,87227768.0
2022-04-22,164.357,165.749,159.459,159.746,84882424.0
2022-04-23,164.357,165.749,159.459,159.746,84882424.0
2022-04-24,164.357,165.749,159.459,159.746,84882424.0
2022-04-25,159.084,161.108,156.458,160.822,96046376.0
2022-04-26,160.2,160.289,154.74,154.819,95623240.0
2022-04-27,153.94,157.771,153.417,154.592,88063191.0
2022-04-28,157.238,162.436,156.922,161.572,130216792.0
2022-04-29,159.795,164.1,155.263,155.658,131747571.0
2022-04-30,159.795,164.1,155.263,155.658,131747571.0
2022-05-01,159.795,164.1,155.263,155.658,131747571.0
2022-05-02,154.73,156.231,151.333,155.964,123055265.0
2022-05-03,156.152,158.679,154.345,157.465,88966526.0
2022-05-04,157.652,164.376,157.248,163.922,108256503.0
2022-05-05,161.78,162.007,152.992,154.789,130525275.0
2022-05-06,154.265,157.657,152.455,155.521,116124647.0
2022-05-07,154.265,157.657,152.455,155.521,116124647.0
2022-05-08,154.265,157.657,152.455,155.521,116124647.0
2022-05-09,153.192,154.087,149.795,150.359,131577921.0
2022-05-10,153.78,154.987,151.219,152.782,115366736.0
2022-05-11,151.783,153.711,144.179,144.861,142689825.0
2022-05-12,141.173,144.565,137.247,140.965,182602041.0
2022-05-13,142.973,146.448,141.509,145.464,113990852.0
2022-05-14,142.973,146.448,141.509,145.464,113990852.0
2022-05-15,142.973,146.448,141.509,145.464,113990852.0
2022-05-16,143.922,145.87,142.567,143.912,86643781.0
2022-05-17,147.195,148.095,145.039,147.571,78336254.0
2022-05-18,145.207,145.712,138.335,139.245,109742890.0
2022-05-19,138.315,140.075,135.072,135.814,136095640.0
2022-05-20,137.534,139.126,131.127,136.051,137426125.0
2022-05-21,137.534,139.126,131.127,136.051,137426125.0
2022-05-22,137.534,139.126,131.127,136.051,137426125.0
2022-05-23,136.249,141.658,136.11,141.509,117726265.0
2022-05-24,139.23,140.382,135.794,138.79,104132746.0
2022-05-25,136.882,140.199,136.793,138.948,92482696.0
2022-05-26,135.853,142.725,135.606,142.172,90601548.0
2022-05-27,143.764,148.006,143.635,147.966,90978503.0
2022-05-28,143.764,148.006,143.635,147.966,90978503.0
2022-05-29,143.764,148.006,143.635,147.966,90978503.0
2022-05-30,143.764,148.006,143.635,147.966,90978503.0
2022-05-31,147.403,148.975,145.197,147.175,103718416.0
2022-06-01,148.223,150.043,146.028,147.047,74286635.0
2022-06-02,146.176,149.578,145.217,149.519,72348055.0
2022-06-03,145.257,146.315,142.844,143.754,88570289.0
2022-06-04,145.257,146.315,142.844,143.754,88570289.0
2022-06-05,145.257,146.315,142.844,143.754,88570289.0
2022-06-06,145.385,146.907,143.279,144.505,71598380.0
2022-06-07,142.73,147.333,142.488,147.047,67808150.0
2022-06-08,146.918,148.193,145.811,146.305,53950201.0
2022-06-09,145.435,146.295,140.936,141.044,69472976.0
2022-06-10,138.711,139.185,135.527,135.596,91566637.0
2022-06-11,138.711,139.185,135.527,135.596,91566637.0
2022-06-12,138.711,139.185,135.527,135.596,91566637.0
2022-06-13,131.384,133.688,129.97,130.405,122207099.0
2022-06-14,131.641,132.392,130.009,131.275,84784326.0
2022-06-15,132.788,135.804,130.682,133.915,91532972.0
2022-06-16,130.603,130.909,127.597,128.605,107961508.0
2022-06-17,128.61,131.59,128.358,130.088,134520290.0
2022-06-18,128.61,131.59,128.358,130.088,134520290.0
2022-06-19,128.61,131.59,128.358,130.088,134520290.0
2022-06-20,128.61,131.59,128.358,130.088,134520290.0
2022-06-21,131.928,135.527,131.829,134.35,81000488.0
2022-06-22,133.282,136.219,132.412,133.836,73409234.0
2022-06-23,135.29,137.04,134.113,136.723,72433768.0
2022-06-24,138.335,140.323,138.207,140.075,89116837.0
2022-06-25,138.335,140.323,138.207,140.075,89116837.0
2022-06-26,138.335,140.323,138.207,140.075,89116837.0
2022-06-27,141.099,141.885,139.388,140.075,70207908.0
2022-06-28,140.54,141.818,135.789,135.903,67315328.0
2022-06-29,135.922,139.096,135.141,137.673,66242411.0
2022-06-30,135.715,136.822,132.277,135.191,98964467.0
2022-07-01,134.518,137.485,134.143,137.376,71051552.0
2022-07-02,134.518,137.485,134.143,137.376,71051552.0
2022-07-03,134.518,137.485,134.143,137.376,71051552.0
2022-07-04,134.518,137.485,134.143,137.376,71051552.0
2022-07-05,136.229,140.026,135.398,139.977,73429641.0
2022-07-06,139.774,142.508,139.502,141.321,74064254.0
2022-07-07,141.687,144.911,141.677,144.713,66253709.0
2022-07-08,143.64,145.9,143.378,145.395,64547798.0
2022-07-09,143.64,145.9,143.378,145.395,64547798.0
2022-07-10,143.64,145.9,143.378,145.395,64547798.0
2022-07-11,144.041,145.0,142.172,143.249,63305113.0
2022-07-12,144.13,146.789,143.427,144.228,77588759.0
2022-07-13,141.391,144.812,140.53,143.863,71185560.0
2022-07-14,142.468,147.284,141.648,146.809,78140744.0
2022-07-15,148.105,149.172,146.542,148.49,76259931.0
2022-07-16,148.105,149.172,146.542,148.49,76259931.0
2022-07-17,148.105,149.172,146.542,148.49,76259931.0
2022-07-18,149.054,149.875,145.059,145.425,81420868.0
2022-07-19,146.265,149.538,145.267,149.311,82982367.0
2022-07-20,149.43,152.0,148.688,151.328,64823413.0
2022-07-21,152.772,153.83,150.24,153.612,65086636.0
2022-07-22,153.652,154.532,151.694,152.366,66675408.0
2022-07-23,153.652,154.532,151.694,152.366,66675408.0
2022-07-24,153.652,154.532,151.694,152.366,66675408.0
2022-07-25,152.287,153.306,150.577,151.239,53623945.0
2022-07-26,150.562,151.373,149.113,149.904,55138691.0
2022-07-27,150.873,155.57,150.458,155.036,78620688.0
2022-07-28,155.224,155.877,152.683,155.59,81378731.0
2022-07-29,159.436,161.8,157.716,160.692,101786860.0
2022-07-30,159.436,161.8,157.716,160.692,101786860.0
2022-07-31,159.436,161.8,157.716,160.692,101786860.0
2022-08-01,159.209,161.76,159.09,159.703,67829379.0
2022-08-02,158.309,160.593,157.844,158.22,59907025.0
2022-08-03,159.041,164.727,158.952,164.272,82507488.0
2022-08-04,164.148,165.32,162.591,163.955,55474144.0
2022-08-05,161.608,164.223,161.401,163.727,56696985.0
2022-08-06,161.608,164.223,161.401,163.727,56696985.0
2022-08-07,161.608,164.223,161.401,163.727,56696985.0
2022-08-08,164.737,166.163,162.589,163.252,60362338.0
2022-08-09,162.411,164.193,161.648,163.302,63135503.0
2022-08-10,166.035,167.678,165.262,167.579,70170540.0
2022-08-11,168.391,169.312,166.54,166.837,57149159.0
2022-08-12,168.154,170.481,167.738,170.411,68039382.0
2022-08-13,168.154,170.481,167.738,170.411,68039382.0
2022-08-14,168.154,170.481,167.738,170.411,68039382.0
2022-08-15,169.837,171.689,169.664,171.491,54091694.0
2022-08-16,171.085,172.005,169.977,171.332,56377050.0
2022-08-17,171.075,174.422,170.877,172.837,79542037.0
2022-08-18,172.045,173.184,171.421,172.441,62290075.0
2022-08-19,171.332,172.035,169.629,169.837,70346295.0
2022-08-20,171.332,172.035,169.629,169.837,70346295.0
2022-08-21,171.332,172.035,169.629,169.837,70346295.0
2022-08-22,168.025,168.193,165.495,165.926,69026809.0
2022-08-23,165.441,167.055,165.015,165.589,54147079.0
2022-08-24,165.678,166.46,164.614,165.886,53841524.0
2022-08-25,167.124,168.47,166.698,168.362,51218209.0
2022-08-26,168.896,169.372,161.955,162.014,78960980.0
2022-08-27,168.896,169.372,161.955,162.014,78960980.0
2022-08-28,168.896,169.372,161.955,162.014,78960980.0
2022-08-29,159.564,161.302,158.252,159.796,73313953.0
2022-08-30,160.539,160.965,156.172,157.351,77906197.0
2022-08-31,158.732,159.004,155.598,155.677,87991091.0
2022-09-01,155.103,156.865,153.152,156.41,74229896.0
2022-09-02,158.182,158.788,153.444,154.281,76957768.0
2022-09-03,158.182,158.788,153.444,154.281,76957768.0
2022-09-04,158.182,158.788,153.444,154.281,76957768.0
2022-09-05,158.182,158.788,153.444,154.281,76957768.0
2022-09-06,154.935,155.549,152.182,153.014,73714843.0
2022-09-07,153.306,155.133,152.103,154.43,87449574.0
2022-09-08,153.123,154.826,151.182,152.944,84923847.0
2022-09-09,153.944,156.271,153.232,155.826,68081006.0
2022-09-10,153.944,156.271,153.232,155.826,68081006.0
2022-09-11,153.944,156.271,153.232,155.826,68081006.0
2022-09-12,158.024,162.648,157.737,161.826,104955962.0
2022-09-13,158.331,158.965,151.865,152.33,122656614.0
2022-09-14,153.266,155.558,152.103,153.786,87965409.0
2022-09-15,153.132,153.717,149.895,150.875,90481110.0
2022-09-16,149.726,149.865,146.914,149.221,162278841.0
2022-09-17,149.726,149.865,146.914,149.221,162278841.0
2022-09-18,149.726,149.865,146.914,149.221,162278841.0
2022-09-19,147.845,153.043,147.637,152.964,81474246.0
2022-09-20,151.895,156.529,151.578,155.36,107689796.0
2022-09-21,155.796,157.182,152.093,152.212,101696790.0
2022-09-22,150.885,152.954,149.429,151.241,86652542.0
2022-09-23,149.706,149.984,147.102,148.954,96029909.0
2022-09-24,149.706,149.984,147.102,148.954,96029909.0
2022-09-25,149.706,149.984,147.102,148.954,96029909.0
2022-09-26,148.191,152.261,148.172,149.291,93339409.0
2022-09-27,151.241,153.202,148.474,150.271,84442741.0
2022-09-28,146.191,149.163,143.419,148.37,146691387.0
2022-09-29,144.666,145.28,139.3,141.082,128138237.0
2022-09-30,139.894,141.696,136.646,136.844,124925274.0
2022-10-01,139.894,141.696,136.646,136.844,124925274.0
2022-10-02,139.894,141.696,136.646,136.844,124925274.0
2022-10-03,136.854,141.666,136.334,141.052,114311663.0
2022-10-04,143.607,144.785,142.844,144.666,87830064.0
2022-10-05,142.661,145.934,141.607,144.963,79470968.0
2022-10-06,144.379,146.092,143.795,144.003,68402169.0
2022-10-07,141.141,141.696,138.077,138.715,85925559.0
2022-10-08,141.141,141.696,138.077,138.715,85925559.0
2022-10-09,141.141,141.696,138.077,138.715,85925559.0
2022-10-10,139.042,140.498,137.213,139.042,74899002.0
2022-10-11,138.527,139.963,136.864,137.616,77033672.0
2022-10-12,137.765,138.983,136.804,136.983,70433744.0
2022-10-13,133.665,142.181,133.051,141.587,113223975.0
2022-10-14,142.894,143.102,136.834,137.022,88597969.0
2022-10-15,142.894,143.102,136.834,137.022,88597969.0
2022-10-16,142.894,143.102,136.834,137.022,88597969.0
2022-10-17,139.681,141.498,138.894,141.013,85250939.0
2022-10-18,144.062,145.261,139.23,142.339,99136610.0
2022-10-19,140.3,143.527,140.112,142.448,61758340.0
2022-10-20,141.617,144.458,141.25,141.983,64521989.0
2022-10-21,141.468,146.397,141.249,145.825,86548609.0
2022-10-22,141.468,146.397,141.249,145.825,86548609.0
2022-10-23,141.468,146.397,141.249,145.825,86548609.0
2022-10-24,145.741,148.756,144.567,147.984,75981918.0
2022-10-25,148.617,150.994,147.894,150.845,74732290.0
2022-10-26,149.479,150.499,146.587,147.884,88436172.0
2022-10-27,146.617,147.583,142.716,143.379,109180150.0
2022-10-28,146.746,155.955,146.37,154.212,164762371.0
2022-10-29,146.746,155.955,146.37,154.212,164762371.0
2022-10-30,146.746,155.955,146.37,154.212,164762371.0
2022-10-31,151.652,152.727,150.429,151.835,97943171.0
2022-11-01,153.558,153.925,147.667,149.172,80379345.0
2022-11-02,147.483,150.677,143.577,143.607,93604623.0
2022-11-03,140.666,141.399,137.389,137.517,97918516.0
2022-11-04,140.929,141.504,133.282,137.249,140814796.0
2022-11-05,140.929,141.504,133.282,137.249,140814796.0
2022-11-06,140.929,141.504,133.282,137.249,140814796.0
2022-11-07,135.99,138.008,134.563,137.785,83374628.0
2022-11-08,139.263,140.275,136.367,138.36,89908477.0
2022-11-09,137.368,137.418,133.494,133.768,74917794.0
2022-11-10,140.086,145.67,138.36,145.67,118854028.0
2022-11-11,144.629,148.784,143.19,148.477,93979665.0
2022-11-12,144.629,148.784,143.19,148.477,93979665.0
2022-11-13,144.629,148.784,143.19,148.477,93979665.0
2022-11-14,147.753,149.052,146.225,147.069,73374114.0
2022-11-15,150.971,152.335,147.348,148.814,89868332.0
2022-11-16,147.912,148.646,146.087,147.574,64218266.0
2022-11-17,145.234,150.242,144.956,149.489,80389400.0
2022-11-18,151.061,151.452,148.745,150.054,74829573.0
2022-11-19,151.061,151.452,148.745,150.054,74829573.0
2022-11-20,151.061,151.452,148.745,150.054,74829573.0
2022-11-21,148.933,149.141,146.508,146.801,58724070.0
2022-11-22,146.92,149.191,145.725,148.953,51804132.0
2022-11-23,148.229,150.59,148.12,149.836,58301395.0
2022-11-24,148.229,150.59,148.12,149.836,58301395.0
2022-11-25,147.093,147.664,145.918,146.9,35195860.0
2022-11-26,147.093,147.664,145.918,146.9,35195860.0
2022-11-27,147.093,147.664,145.918,146.9,35195860.0
2022-11-28,143.954,145.442,142.209,143.042,69346522.0
2022-11-29,143.111,143.627,139.208,140.017,83763803.0
2022-11-30,140.24,147.505,139.402,146.821,111380880.0
2022-12-01,146.999,147.912,145.412,147.098,71250416.0
2022-12-02,144.767,146.791,144.46,146.602,65447446.0
2022-12-03,144.767,146.791,144.46,146.602,65447446.0
2022-12-04,144.767,146.791,144.46,146.602,65447446.0
2022-12-05,146.563,149.687,144.579,145.432,68826442.0
2022-12-06,145.873,146.097,140.761,141.742,64727186.0
2022-12-07,141.028,142.199,138.856,139.789,69721094.0
2022-12-08,141.197,142.347,139.947,141.485,62128338.0
2022-12-09,141.177,144.381,139.749,140.999,76097011.0
2022-12-10,141.177,144.381,139.749,140.999,76097011.0
2022-12-11,141.177,144.381,139.749,140.999,76097011.0
2022-12-12,141.534,143.319,139.908,143.31,70462654.0
2022-12-13,148.279,148.744,143.062,144.282,93886161.0
2022-12-14,144.162,145.457,140.007,142.04,82291182.0
2022-12-15,139.957,140.641,134.914,135.385,98931907.0
2022-12-16,135.568,136.525,132.637,133.411,160156900.0
2022-12-17,135.568,136.525,132.637,133.411,160156900.0
2022-12-18,135.568,136.525,132.637,133.411,160156900.0
2022-12-19,134.006,134.095,130.247,131.289,79592614.0
2022-12-20,130.317,132.161,128.829,131.219,77432819.0
2022-12-21,131.894,135.692,131.665,134.343,85927993.0
2022-12-22,133.254,133.461,129.235,131.15,77852108.0
2022-12-23,129.85,131.333,128.581,130.783,63814893.0
2022-12-24,129.85,131.333,128.581,130.783,63814893.0
2022-12-25,129.85,131.333,128.581,130.783,63814893.0
2022-12-26,129.85,131.333,128.581,130.783,63814893.0
2022-12-27,130.307,130.336,127.668,128.968,69007830.0
2022-12-28,128.611,129.957,124.842,125.01,85438391.0
2022-12-29,126.944,129.415,126.686,128.551,75703710.0
2022-12-30,127.361,128.888,126.389,128.868,77034209.0
2022-12-31,127.361,128.888,126.389,128.868,77034209.0
2023-01-01,127.361,128.888,126.389,128.868,77034209.0
2023-01-02,127.361,128.888,126.389,128.868,77034209.0
2023-01-03,129.216,129.831,123.156,124.048,112117471.0
2023-01-04,125.853,127.605,124.058,125.328,89113633.0
2023-01-05,126.091,126.726,123.741,123.999,80962708.0
2023-01-06,124.98,129.226,123.87,128.561,87754715.0
2023-01-07,124.98,129.226,123.87,128.561,87754715.0
2023-01-08,124.98,129.226,123.87,128.561,87754715.0
2023-01-09,129.399,132.32,128.829,129.087,70790813.0
2023-01-10,129.196,130.191,127.073,129.662,63896155.0
2023-01-11,130.178,132.419,129.394,132.399,69458949.0
2023-01-12,132.786,133.163,130.366,132.32,71379648.0
2023-01-13,130.951,133.818,130.584,133.659,57809719.0
2023-01-14,130.951,133.818,130.584,133.659,57809719.0
2023-01-15,130.951,133.818,130.584,133.659,57809719.0
2023-01-16,130.951,133.818,130.584,133.659,57809719.0
2023-01-17,133.728,136.168,133.034,134.829,63646627.0
2023-01-18,135.697,137.478,133.927,134.105,69672800.0
2023-01-19,132.985,135.137,132.677,134.165,58280413.0
2023-01-20,134.175,136.892,133.123,136.744,80223626.0
2023-01-21,134.175,136.892,133.123,136.744,80223626.0
2023-01-22,134.175,136.892,133.123,136.744,80223626.0
2023-01-23,136.992,142.144,136.773,139.957,81760313.0
2023-01-24,139.159,141.99,139.154,141.366,66435142.0
2023-01-25,139.739,141.266,137.676,140.701,65799349.0
2023-01-26,142.0,143.071,140.741,142.784,54105068.0
2023-01-27,141.985,146.027,141.911,144.738,70555843.0
2023-01-28,141.985,146.027,141.911,144.738,70555843.0
2023-01-29,141.985,146.027,141.911,144.738,70555843.0
2023-01-30,143.771,144.361,141.683,141.832,64015274.0
2023-01-31,141.534,143.161,141.118,143.111,65874459.0
2023-02-01,142.794,145.412,140.165,144.242,77663633.0
2023-02-02,147.683,149.945,146.959,149.588,118338980.0
2023-02-03,146.821,156.094,146.622,153.238,154357337.0
2023-02-04,146.821,156.094,146.622,153.238,154357337.0
2023-02-05,146.821,156.094,146.622,153.238,154357337.0
2023-02-06,151.328,151.849,149.548,150.49,69858306.0
2023-02-07,149.409,153.962,149.409,153.386,83322551.0
2023-02-08,152.623,153.317,149.933,150.679,64120079.0
2023-02-09,152.519,153.069,149.191,149.637,56007143.0
2023-02-10,148.465,150.333,148.227,150.005,57450708.0
2023-02-11,148.465,150.333,148.227,150.005,57450708.0
2023-02-12,148.465,150.333,148.227,150.005,57450708.0
2023-02-13,149.947,153.233,149.915,152.826,62199013.0
2023-02-14,151.107,152.746,149.856,152.18,61707573.0
2023-02-15,152.091,154.465,151.862,154.296,65669252.0
2023-02-16,152.488,155.289,152.327,152.687,68167942.0
2023-02-17,151.336,151.982,149.846,151.535,59144118.0
2023-02-18,151.336,151.982,149.846,151.535,59144118.0
2023-02-19,151.336,151.982,149.846,151.535,59144118.0
2023-02-20,151.336,151.982,149.846,151.535,59144118.0
2023-02-21,149.2,150.293,147.417,147.492,58867230.0
2023-02-22,147.879,148.952,146.18,147.919,51011305.0
2023-02-23,149.091,149.339,146.26,148.406,48394249.0
2023-02-24,146.131,146.21,144.75,145.733,55469606.0
2023-02-25,146.131,146.21,144.75,145.733,55469606.0
2023-02-26,146.131,146.21,144.75,145.733,55469606.0
2023-02-27,146.727,148.177,146.469,146.935,44998470.0
2023-02-28,146.071,148.088,145.853,146.429,50546998.0
2023-03-01,145.853,146.249,144.045,144.343,55478991.0
2023-03-02,143.419,145.733,142.942,144.939,52279761.0
2023-03-03,147.06,150.104,146.349,150.025,70732297.0
2023-03-04,147.06,150.104,146.349,150.025,70732297.0
2023-03-05,147.06,150.104,146.349,150.025,70732297.0
2023-03-06,152.761,155.26,152.439,152.806,87558028.0
2023-03-07,152.677,153.005,150.124,150.591,56182028.0
2023-03-08,151.793,152.448,150.819,151.852,47204791.0
2023-03-09,152.537,153.506,149.225,149.588,53833582.0
2023-03-10,149.21,149.935,146.627,147.512,68572400.0
2023-03-11,149.21,149.935,146.627,147.512,68572400.0
2023-03-12,149.21,149.935,146.627,147.512,68572400.0
2023-03-13,146.821,152.121,146.717,149.468,84457122.0
2023-03-14,150.273,152.379,149.101,151.574,73695893.0
2023-03-15,150.184,152.225,148.922,151.972,77167866.0
2023-03-16,151.147,155.419,150.631,154.813,76254419.0
2023-03-17,155.041,155.697,153.253,153.968,98944633.0
2023-03-18,155.041,155.697,153.253,153.968,98944633.0
2023-03-19,155.041,155.697,153.253,153.968,98944633.0
2023-03-20,154.038,156.77,153.124,156.352,73641415.0
2023-03-21,156.273,158.339,155.498,158.22,73938285.0
2023-03-22,158.24,161.061,156.76,156.779,75701811.0
2023-03-23,157.773,160.475,156.63,157.872,67622060.0
2023-03-24,157.803,159.273,156.799,159.183,59256343.0
2023-03-25,157.803,159.273,156.799,159.183,59256343.0
2023-03-26,157.803,159.273,156.799,159.183,59256343.0
2023-03-27,158.875,159.7,156.819,157.226,52390266.0
2023-03-28,156.919,157.435,154.942,156.601,45992152.0
2023-03-29,158.309,159.978,158.289,159.7,51305691.0
2023-03-30,160.455,161.389,160.198,161.279,49501689.0
2023-03-31,161.359,163.902,160.832,163.802,68749792.0
2023-04-01,161.359,163.902,160.832,163.802,68749792.0
2023-04-02,161.359,163.902,160.832,163.802,68749792.0
2023-04-03,163.177,165.183,163.127,165.064,56976187.0
2023-04-04,165.486,165.729,164.011,164.528,46278295.0
2023-04-05,163.643,163.951,160.723,162.67,51511744.0
2023-04-06,161.349,163.86,160.922,163.564,45390123.0
2023-04-07,161.349,163.86,160.922,163.564,45390123.0
2023-04-08,161.349,163.86,160.922,163.564,45390123.0
2023-04-09,161.349,163.86,160.922,163.564,45390123.0
2023-04-10,160.346,160.951,159.014,160.951,47716882.0
2023-04-11,161.269,161.279,159.442,159.73,47644217.0
2023-04-12,160.147,160.981,158.716,159.034,50133062.0
2023-04-13,160.554,164.696,160.346,164.458,68445649.0
2023-04-14,163.494,165.213,162.73,164.11,49386480.0
2023-04-15,163.494,165.213,162.73,164.11,49386480.0
2023-04-16,163.494,165.213,162.73,164.11,49386480.0
2023-04-17,163.991,164.289,162.938,164.13,41516217.0
2023-04-18,164.994,166.296,164.547,165.362,49923008.0
2023-04-19,164.696,167.041,164.438,166.514,47720166.0
2023-04-20,164.984,166.753,164.458,165.541,52456377.0
2023-04-21,163.951,165.344,163.395,163.922,58337341.0
2023-04-22,163.951,165.344,163.395,163.922,58337341.0
2023-04-23,163.951,165.344,163.395,163.922,58337341.0
2023-04-24,163.902,164.498,162.799,164.23,41949581.0
2023-04-25,164.09,165.198,162.64,162.68,48714063.0
2023-04-26,161.97,164.18,161.716,162.67,45498796.0
2023-04-27,164.09,167.438,164.09,167.289,64902329.0
2023-04-28,167.368,168.719,166.763,168.551,55275851.0
2023-04-29,167.368,168.719,166.763,168.551,55275851.0
2023-04-30,167.368,168.719,166.763,168.551,55275851.0
2023-05-01,168.153,169.315,167.517,168.461,52472936.0
2023-05-02,168.958,169.216,166.425,167.418,48425696.0
2023-05-03,168.372,169.782,166.047,166.335,65136018.0
2023-05-04,163.792,165.928,163.216,164.686,81235427.0
2023-05-05,169.837,173.14,169.623,172.415,113453171.0
2023-05-06,169.837,173.14,169.623,172.415,113453171.0
2023-05-07,169.837,173.14,169.623,172.415,113453171.0
2023-05-08,171.332,172.693,170.964,172.345,55962793.0
2023-05-09,171.898,172.385,170.458,170.627,45326874.0
2023-05-10,171.868,172.872,170.756,172.4,53724501.0
2023-05-11,172.693,173.428,171.024,172.593,49514676.0
2023-05-12,172.703,173.141,170.097,171.658,45533138.0
2023-05-13,172.703,173.141,170.097,171.658,45533138.0
2023-05-14,172.703,173.141,170.097,171.658,45533138.0
2023-05-15,172.245,172.295,170.564,171.161,37266659.0
2023-05-16,171.081,172.224,170.892,171.161,42110293.0
2023-05-17,170.803,172.012,169.52,171.778,57951604.0
2023-05-18,172.086,174.314,171.668,174.125,65496657.0
2023-05-19,175.458,175.458,174.016,174.235,55809475.0
2023-05-20,175.458,175.458,174.016,174.235,55809475.0
2023-05-21,175.458,175.458,174.016,174.235,55809475.0
2023-05-22,173.061,173.787,172.534,173.28,43570932.0
2023-05-23,172.215,172.464,170.37,170.654,50747263.0
2023-05-24,170.186,171.507,169.619,170.932,45143488.0
2023-05-25,171.499,172.976,170.783,172.076,56058258.0
2023-05-26,172.404,174.841,172.196,174.503,54834975.0
2023-05-27,172.404,174.841,172.196,174.503,54834975.0
2023-05-28,172.404,174.841,172.196,174.503,54834975.0
2023-05-29,172.404,174.841,172.196,174.503,54834975.0
2023-05-30,176.025,178.044,175.637,176.363,55964401.0
2023-05-31,176.388,178.403,175.826,176.314,99625288.0
2023-06-01,176.761,179.169,175.996,179.139,68901809.0
2023-06-02,180.074,180.82,178.313,179.994,61996913.0
2023-06-03,180.074,180.82,178.313,179.994,61996913.0
2023-06-04,180.074,180.82,178.313,179.994,61996913.0
2023-06-05,181.665,183.974,177.095,178.631,121946497.0
2023-06-06,179.014,179.169,176.493,178.263,64848374.0
2023-06-07,177.497,180.253,176.383,176.881,61944615.0
2023-06-08,176.955,179.885,176.523,179.616,50214881.0
2023-06-09,180.541,181.267,179.676,180.004,48899973.0
2023-06-10,180.541,181.267,179.676,180.004,48899973.0
2023-06-11,180.541,181.267,179.676,180.004,48899973.0
2023-06-12,180.312,182.919,180.014,182.819,54754995.0
2023-06-13,181.834,183.177,181.476,182.342,54929129.0
2023-06-14,182.401,183.416,181.058,182.978,57462882.0
2023-06-15,182.988,185.535,182.809,185.027,65433166.0
2023-06-16,185.744,186.002,183.297,183.943,101256225.0
2023-06-17,185.744,186.002,183.297,183.943,101256225.0
2023-06-18,185.744,186.002,183.297,183.943,101256225.0
2023-06-19,185.744,186.002,183.297,183.943,101256225.0
2023-06-20,183.436,185.117,183.436,184.033,49799092.0
2023-06-21,183.923,184.431,181.626,182.988,49515697.0
2023-06-22,182.769,186.057,182.7,186.012,51245327.0
2023-06-23,184.57,186.569,184.033,185.694,53116996.0
2023-06-24,184.57,186.569,184.033,185.694,53116996.0
2023-06-25,184.57,186.569,184.033,185.694,53116996.0
2023-06-26,185.843,187.057,184.252,184.291,48088661.0
2023-06-27,184.908,187.395,184.689,187.067,50730846.0
2023-06-28,186.937,188.897,186.609,188.25,51216801.0
2023-06-29,188.081,189.066,187.942,188.588,46347308.0
2023-06-30,190.618,193.453,190.25,192.945,85213216.0
2023-07-01,190.618,193.453,190.25,192.945,85213216.0
2023-07-02,190.618,193.453,190.25,192.945,85213216.0
2023-07-03,192.756,192.856,190.747,191.443,31458198.0
2023-07-04,192.756,192.856,190.747,191.443,31458198.0
2023-07-05,190.553,191.961,189.613,190.319,46920261.0
2023-07-06,188.837,191.006,188.201,190.797,45156009.0
2023-07-07,190.399,191.652,189.235,189.673,46814998.0
2023-07-08,190.399,191.652,189.235,189.673,46814998.0
2023-07-09,190.399,191.652,189.235,189.673,46814998.0
2023-07-10,188.26,188.986,186.047,187.614,59922163.0
2023-07-11,188.161,188.3,185.614,187.086,46638119.0
2023-07-12,188.678,190.687,187.474,188.768,60750248.0
2023-07-13,189.494,190.18,188.777,189.533,41342338.0
2023-07-14,189.225,190.17,188.628,189.683,41616242.0
2023-07-15,189.225,190.17,188.628,189.683,41616242.0
2023-07-16,189.225,190.17,188.628,189.683,41616242.0
2023-07-17,190.886,193.294,190.797,192.965,50520159.0
2023-07-18,192.329,193.303,191.399,192.707,48353774.0
2023-07-19,192.08,197.183,191.632,194.069,80507323.0
2023-07-20,194.059,195.432,191.478,192.11,59581196.0
2023-07-21,193.075,193.94,190.22,190.926,71951683.0
2023-07-22,193.075,193.94,190.22,190.926,71951683.0
2023-07-23,193.075,193.94,190.22,190.926,71951683.0
2023-07-24,192.388,193.88,191.234,191.732,45505097.0
2023-07-25,192.309,193.413,191.896,192.597,37283201.0
2023-07-26,192.647,194.607,192.299,193.473,47471868.0
