,WMS US Equity,WMS US Equity,WMS US Equity,WMS US Equity,WMS US Equity
2022-05-31,108.9128,109.5675,106.1947,108.6351,714837.0
2022-06-01,109.389,110.3775,107.2859,109.885,546599.0
2022-06-02,110.2818,113.5554,110.2818,113.4463,280755.0
2022-06-03,112.0773,113.7637,110.3711,112.4543,278777.0
2022-06-04,112.0773,113.7637,110.3711,112.4543,278777.0
2022-06-05,112.0773,113.7637,110.3711,112.4543,278777.0
2022-06-06,113.3868,113.5058,111.1845,112.0079,462439.0
2022-06-07,110.9266,113.1289,110.3612,111.9285,771662.0
2022-06-08,110.7976,111.5516,105.7285,108.2779,412244.0
2022-06-09,106.8693,109.2699,106.8693,106.899,494307.0
2022-06-10,103.1691,104.1462,95.4215,95.6794,765663.0
2022-06-11,103.1691,104.1462,95.4215,95.6794,765663.0
2022-06-12,103.1691,104.1462,95.4215,95.6794,765663.0
2022-06-13,92.6934,93.4871,88.5667,90.0745,1301014.0
2022-06-14,90.7689,91.8056,88.6361,91.2451,753568.0
2022-06-15,91.8205,94.1269,90.9673,92.3264,907457.0
2022-06-16,88.0905,89.2016,83.9191,84.6185,1000787.0
2022-06-17,84.5689,86.171,81.0472,81.1564,1505943.0
2022-06-18,84.5689,86.171,81.0472,81.1564,1505943.0
2022-06-19,84.5689,86.171,81.0472,81.1564,1505943.0
2022-06-20,84.5689,86.171,81.0472,81.1564,1505943.0
2022-06-21,82.5253,83.4281,80.2338,82.3269,1339859.0
2022-06-22,81.1564,82.8775,80.1644,82.1881,1288289.0
2022-06-23,82.2575,83.9935,81.6821,83.3388,642997.0
2022-06-24,84.4994,87.6441,84.2366,87.0787,649044.0
2022-06-25,84.4994,87.6441,84.2366,87.0787,649044.0
2022-06-26,84.4994,87.6441,84.2366,87.0787,649044.0
2022-06-27,87.4457,89.0428,86.5628,88.15,366325.0
2022-06-28,88.4972,90.5656,88.4972,89.5686,708291.0
2022-06-29,89.5389,90.0745,87.7334,89.6083,617545.0
2022-06-30,88.4675,90.8384,87.9318,89.3504,758498.0
2022-07-01,88.6163,91.7362,88.6163,91.1558,629298.0
2022-07-02,88.6163,91.7362,88.6163,91.1558,629298.0
2022-07-03,88.6163,91.7362,88.6163,91.1558,629298.0
2022-07-04,88.6163,91.7362,88.6163,91.1558,629298.0
2022-07-05,89.5289,92.743,89.2809,92.6339,644862.0
2022-07-06,93.2291,94.0922,91.9792,93.3581,628723.0
2022-07-07,94.7965,97.3063,94.3898,97.217,582815.0
2022-07-08,97.5047,98.1793,96.7607,97.2269,481475.0
2022-07-09,97.5047,98.1793,96.7607,97.2269,481475.0
2022-07-10,97.5047,98.1793,96.7607,97.2269,481475.0
2022-07-11,96.1456,97.1079,94.0327,94.0823,404512.0
2022-07-12,94.0823,95.1437,91.9395,92.8125,543967.0
2022-07-13,90.5507,92.6538,88.9238,91.2947,456993.0
2022-07-14,89.023,91.5328,88.8643,91.4832,366472.0
2022-07-15,93.3581,94.0624,91.3741,93.4573,245493.0
2022-07-16,93.3581,94.0624,91.3741,93.4573,245493.0
2022-07-17,93.3581,94.0624,91.3741,93.4573,245493.0
2022-07-18,94.7568,96.5226,94.2013,94.3898,305472.0
2022-07-19,95.6199,99.1217,95.6199,98.5661,501293.0
2022-07-20,98.2685,101.3438,98.2685,100.7188,384049.0
2022-07-21,99.7466,101.0263,98.7447,100.9966,478347.0
2022-07-22,101.3934,103.9131,101.3835,103.9032,448817.0
2022-07-23,101.3934,103.9131,101.3835,103.9032,448817.0
2022-07-24,101.3934,103.9131,101.3835,103.9032,448817.0
2022-07-25,104.1214,104.9448,102.8913,104.7067,701939.0
2022-07-26,104.052,107.0974,103.2385,106.8098,1212721.0
2022-07-27,107.5637,109.4832,106.3435,108.9227,1298990.0
2022-07-28,109.4783,114.5474,109.1211,114.4879,607678.0
2022-07-29,115.1526,117.9203,114.2002,117.6524,758095.0
2022-07-30,115.1526,117.9203,114.2002,117.6524,758095.0
2022-07-31,115.1526,117.9203,114.2002,117.6524,758095.0
2022-08-01,116.3628,118.5849,115.0732,117.8211,635322.0
2022-08-02,117.087,118.2873,116.2735,117.6623,538545.0
2022-08-03,118.5254,119.7852,117.6623,119.4876,561569.0
2022-08-04,124.0013,135.8062,122.4141,135.7269,1764879.0
2022-08-05,135.9054,138.7624,130.6775,138.6632,1554073.0
2022-08-06,135.9054,138.7624,130.6775,138.6632,1554073.0
2022-08-07,135.9054,138.7624,130.6775,138.6632,1554073.0
2022-08-08,139.0005,142.9288,139.0005,141.4111,1002088.0
2022-08-09,139.8536,140.3347,137.0264,138.6334,840130.0
2022-08-10,141.8575,143.5538,139.5263,141.9269,835413.0
2022-08-11,142.2741,147.0011,141.6194,143.1967,672075.0
2022-08-12,143.5836,148.0724,142.3932,147.3731,700008.0
2022-08-13,143.5836,148.0724,142.3932,147.3731,700008.0
2022-08-14,143.5836,148.0724,142.3932,147.3731,700008.0
2022-08-15,146.2124,149.3372,145.7759,149.2777,594682.0
2022-08-16,146.7183,152.1347,146.381,151.6089,741300.0
2022-08-17,146.3017,146.3017,137.2744,142.5717,1439164.0
2022-08-18,143.8415,147.2739,142.6213,146.7084,763810.0
2022-08-19,145.3394,145.3394,141.798,142.4527,778812.0
2022-08-20,145.3394,145.3394,141.798,142.4527,778812.0
2022-08-21,145.3394,145.3394,141.798,142.4527,778812.0
2022-08-22,140.052,143.1273,139.5461,140.6571,499380.0
2022-08-23,140.3298,142.6908,138.9112,140.2207,555569.0
2022-08-24,140.1115,141.9071,139.4767,141.55,575226.0
2022-08-25,142.7007,143.6927,141.3119,143.0876,460151.0
2022-08-26,143.5836,143.8415,137.1405,137.6018,470441.0
2022-08-27,143.5836,143.8415,137.1405,137.6018,470441.0
2022-08-28,143.5836,143.8415,137.1405,137.6018,470441.0
2022-08-29,135.4094,139.0898,134.3579,137.0462,494983.0
2022-08-30,137.9291,138.5541,135.5384,136.2625,499472.0
2022-08-31,137.3448,137.9505,134.4258,134.7336,596986.0
2022-09-01,132.9067,134.4158,130.0521,132.0528,705147.0
2022-09-02,134.5548,135.2796,131.4561,132.5095,549060.0
2022-09-03,134.5548,135.2796,131.4561,132.5095,549060.0
2022-09-04,134.5548,135.2796,131.4561,132.5095,549060.0
2022-09-05,134.5548,135.2796,131.4561,132.5095,549060.0
2022-09-06,133.0457,133.5123,130.8613,133.2343,684216.0
2022-09-07,133.6215,135.0116,132.8471,134.813,814940.0
2022-09-08,133.83,138.1912,133.0457,137.5037,1129342.0
2022-09-09,138.715,139.8667,137.3647,138.8044,656321.0
2022-09-10,138.715,139.8667,137.3647,138.8044,656321.0
2022-09-11,138.715,139.8667,137.3647,138.8044,656321.0
2022-09-12,138.9334,140.4983,137.742,139.6483,537870.0
2022-09-13,135.5279,137.8115,133.7506,134.3166,600681.0
2022-09-14,135.1903,135.5279,133.0457,134.5151,607570.0
2022-09-15,133.0357,135.2101,132.7279,133.9393,569627.0
2022-09-16,131.5564,132.2613,128.955,130.8415,1044292.0
2022-09-17,131.5564,132.2613,128.955,130.8415,1044292.0
2022-09-18,131.5564,132.2613,128.955,130.8415,1044292.0
2022-09-19,129.1437,134.9768,129.1437,134.813,513859.0
2022-09-20,132.9762,133.3684,130.067,131.6656,576056.0
2022-09-21,133.0953,134.6442,130.0273,130.067,434541.0
2022-09-22,129.3522,130.077,123.4545,124.0403,788594.0
2022-09-23,121.9949,123.0474,118.917,121.4389,842953.0
2022-09-24,121.9949,123.0474,118.917,121.4389,842953.0
2022-09-25,121.9949,123.0474,118.917,121.4389,842953.0
2022-09-26,120.873,123.9708,118.6191,118.778,758374.0
2022-09-27,120.8531,121.7269,118.4007,119.3241,841978.0
2022-09-28,120.3865,125.1126,119.8602,124.6658,654988.0
2022-09-29,122.5013,123.3999,120.7737,122.1042,509079.0
2022-09-30,121.7467,125.2019,121.4886,123.4843,566442.0
2022-10-01,121.7467,125.2019,121.4886,123.4843,566442.0
2022-10-02,121.7467,125.2019,121.4886,123.4843,566442.0
2022-10-03,124.4771,129.1536,123.3155,128.3494,715154.0
2022-10-04,132.1421,134.4655,131.4372,134.2868,559812.0
2022-10-05,132.1819,135.4286,131.5961,133.9393,507611.0
2022-10-06,133.0457,135.5554,133.0357,133.2045,662174.0
2022-10-07,131.3578,132.3556,127.8281,128.8756,345476.0
2022-10-08,131.3578,132.3556,127.8281,128.8756,345476.0
2022-10-09,131.3578,132.3556,127.8281,128.8756,345476.0
2022-10-10,129.3522,129.5309,127.1678,128.4884,391971.0
2022-10-11,127.8529,130.1067,126.3835,127.9026,361023.0
2022-10-12,128.121,128.121,125.5148,125.7778,300032.0
2022-10-13,122.3524,127.5054,119.7907,125.5991,448583.0
2022-10-14,127.0685,127.2026,118.6092,118.8972,458556.0
2022-10-15,127.0685,127.2026,118.6092,118.8972,458556.0
2022-10-16,127.0685,127.2026,118.6092,118.8972,458556.0
2022-10-17,122.3722,125.3211,121.6574,124.7253,504324.0
2022-10-18,128.7862,129.3422,124.1594,125.6189,668450.0
2022-10-19,123.8417,125.0431,119.1851,120.2773,899587.0
2022-10-20,119.9794,121.3595,114.5881,115.9483,437274.0
2022-10-21,115.9682,119.6716,114.6079,119.0659,1155595.0
2022-10-22,115.9682,119.6716,114.6079,119.0659,1155595.0
2022-10-23,115.9682,119.6716,114.6079,119.0659,1155595.0
2022-10-24,119.5227,120.9723,117.9986,120.7141,510328.0
2022-10-25,121.0517,125.6289,120.8829,124.0899,556772.0
2022-10-26,123.8913,125.7977,122.2729,122.4417,696649.0
2022-10-27,123.7424,125.3608,122.1538,123.3452,567443.0
2022-10-28,122.8488,123.6779,116.4447,117.9142,976432.0
2022-10-29,122.8488,123.6779,116.4447,117.9142,976432.0
2022-10-30,122.8488,123.6779,116.4447,117.9142,976432.0
2022-10-31,117.9241,118.1922,114.2406,115.0547,927415.0
2022-11-01,117.4873,117.8348,114.6774,116.3355,693197.0
2022-11-02,116.1667,117.9837,112.5824,112.642,769891.0
2022-11-03,93.5887,95.5645,83.7244,84.4641,4530991.0
2022-11-04,85.1393,87.3017,81.9919,82.6075,1762333.0
2022-11-05,85.1393,87.3017,81.9919,82.6075,1762333.0
2022-11-06,85.1393,87.3017,81.9919,82.6075,1762333.0
2022-11-07,83.2429,84.8315,80.1848,81.1876,1591057.0
2022-11-08,81.3068,86.229,81.3068,84.5039,1232304.0
2022-11-09,83.3124,84.8315,81.1777,81.2472,1079834.0
2022-11-10,86.1123,91.0072,85.9535,89.0413,1372093.0
2022-11-11,88.8427,91.9902,88.2669,89.4285,1285922.0
2022-11-12,88.8427,91.9902,88.2669,89.4285,1285922.0
2022-11-13,88.8427,91.9902,88.2669,89.4285,1285922.0
2022-11-14,88.4357,89.0463,85.7946,85.884,834257.0
2022-11-15,88.7137,89.8654,86.7775,88.3463,1048217.0
2022-11-16,87.6116,88.0385,85.8293,86.1421,633551.0
2022-11-17,84.9308,86.4896,84.2954,84.5932,973790.0
2022-11-18,86.5591,90.2725,86.1719,90.0739,959229.0
2022-11-19,86.5591,90.2725,86.1719,90.0739,959229.0
2022-11-20,86.5591,90.2725,86.1719,90.0739,959229.0
2022-11-21,89.6966,94.2738,89.6718,91.6824,1532907.0
2022-11-22,92.1887,95.7929,91.8512,93.9064,1408896.0
2022-11-23,94.383,97.2127,94.1348,95.9418,906008.0
2022-11-24,94.383,97.2127,94.1348,95.9418,906008.0
2022-11-25,95.912,97.3716,95.217,95.7333,396280.0
2022-11-26,95.912,97.3716,95.217,95.7333,396280.0
2022-11-27,95.912,97.3716,95.217,95.7333,396280.0
2022-11-28,94.1447,94.7901,91.9802,92.5859,923308.0
2022-11-29,92.1589,93.3901,91.1561,92.8142,657524.0
2022-11-30,93.2119,96.9102,91.7158,96.6915,860514.0
2022-12-01,97.8745,99.4155,95.3295,95.9459,704572.0
2022-12-02,94.4248,96.4231,94.3254,94.7728,559660.0
2022-12-03,94.4248,96.4231,94.3254,94.7728,559660.0
2022-12-04,94.4248,96.4231,94.3254,94.7728,559660.0
2022-12-05,93.4207,93.4207,88.4599,89.4739,775711.0
2022-12-06,89.3745,90.7166,88.6686,89.5534,788450.0
2022-12-07,89.6926,91.4523,87.6067,88.2511,801120.0
2022-12-08,88.8476,89.5932,86.9488,88.1219,656397.0
2022-12-09,87.8634,88.3306,86.5809,86.9388,496661.0
2022-12-10,87.8634,88.3306,86.5809,86.9388,496661.0
2022-12-11,87.8634,88.3306,86.5809,86.9388,496661.0
2022-12-12,87.6546,87.8037,86.7979,87.7938,849609.0
2022-12-13,91.0844,92.009,88.6587,89.2055,520889.0
2022-12-14,89.1061,90.1599,88.1666,88.9868,628295.0
2022-12-15,87.1476,89.0166,86.0043,87.4856,1118827.0
2022-12-16,86.7201,88.092,84.4982,85.1394,1499386.0
2022-12-17,86.7201,88.092,84.4982,85.1394,1499386.0
2022-12-18,86.7201,88.092,84.4982,85.1394,1499386.0
2022-12-19,85.03,85.2587,81.8686,82.9026,873929.0
2022-12-20,82.2464,83.0616,81.5008,82.7534,648261.0
2022-12-21,82.7932,84.2347,82.0873,83.8569,619438.0
2022-12-22,82.3955,83.6482,79.7411,81.6599,587589.0
2022-12-23,81.3318,82.316,80.7104,82.2961,467154.0
2022-12-24,81.3318,82.316,80.7104,82.2961,467154.0
2022-12-25,81.3318,82.316,80.7104,82.2961,467154.0
2022-12-26,81.3318,82.316,80.7104,82.2961,467154.0
2022-12-27,82.1271,82.7833,81.3119,81.799,581137.0
2022-12-28,82.4651,82.8131,79.4331,80.1786,408260.0
2022-12-29,81.3218,82.7534,80.1985,82.3856,858151.0
2022-12-30,81.3119,82.1122,80.1189,81.4909,879559.0
2022-12-31,81.3119,82.1122,80.1189,81.4909,879559.0
2023-01-01,81.3119,82.1122,80.1189,81.4909,879559.0
2023-01-02,81.3119,82.1122,80.1189,81.4909,879559.0
2023-01-03,82.664,83.4891,80.4569,80.8049,716549.0
2023-01-04,81.6002,83.7575,81.0733,82.7435,587123.0
2023-01-05,81.6102,82.1271,79.8107,80.954,608640.0
2023-01-06,81.7792,83.171,80.785,82.4254,562732.0
2023-01-07,81.7792,83.171,80.785,82.4254,562732.0
2023-01-08,81.7792,83.171,80.785,82.4254,562732.0
2023-01-09,83.4593,83.6581,81.2523,81.2622,1544036.0
2023-01-10,80.9341,84.2248,80.4768,84.2049,660888.0
2023-01-11,85.3681,87.3961,84.5137,87.3564,721771.0
2023-01-12,88.1716,88.5692,86.3821,86.5909,445983.0
2023-01-13,85.1692,88.3207,85.1692,88.2113,632142.0
2023-01-14,85.1692,88.3207,85.1692,88.2113,632142.0
2023-01-15,85.1692,88.3207,85.1692,88.2113,632142.0
2023-01-16,85.1692,88.3207,85.1692,88.2113,632142.0
2023-01-17,88.7084,91.0447,88.5046,89.8219,713323.0
2023-01-18,90.4979,91.9444,89.0663,89.1061,719663.0
2023-01-19,87.764,87.8833,83.4692,84.9207,765546.0
2023-01-20,85.5371,88.6388,85.2289,88.609,996073.0
2023-01-21,85.5371,88.6388,85.2289,88.609,996073.0
2023-01-22,85.5371,88.6388,85.2289,88.609,996073.0
2023-01-23,89.2254,90.647,87.8485,89.7821,560558.0
2023-01-24,88.9768,90.7564,88.2064,88.271,472720.0
2023-01-25,87.1774,89.4341,86.8394,89.1757,464329.0
2023-01-26,90.4681,92.4365,89.9611,92.4067,596615.0
2023-01-27,92.1581,95.6377,91.8599,95.1008,536924.0
2023-01-28,92.1581,95.6377,91.8599,95.1008,536924.0
2023-01-29,92.1581,95.6377,91.8599,95.1008,536924.0
2023-01-30,93.7388,95.4587,93.6891,94.1464,720801.0
2023-01-31,94.5242,100.519,94.5242,100.2506,955984.0
2023-02-01,99.8032,105.1418,98.9681,103.4915,1474395.0
2023-02-02,89.0166,94.1812,84.6125,85.9347,4602672.0
2023-02-03,85.2587,92.7546,85.1991,92.2476,2229721.0
2023-02-04,85.2587,92.7546,85.1991,92.2476,2229721.0
2023-02-05,85.2587,92.7546,85.1991,92.2476,2229721.0
2023-02-06,91.2932,92.3371,90.1151,90.6371,734868.0
2023-02-07,89.792,95.0511,89.295,94.7529,926048.0
2023-02-08,93.888,96.0453,93.6543,95.1505,961002.0
2023-02-09,96.3435,97.6956,92.3868,92.516,827472.0
2023-02-10,91.6213,93.3412,90.8061,92.2078,785095.0
2023-02-11,91.6213,93.3412,90.8061,92.2078,785095.0
2023-02-12,91.6213,93.3412,90.8061,92.2078,785095.0
2023-02-13,92.3768,93.5698,91.8798,92.2078,585149.0
2023-02-14,91.2833,93.5897,91.2833,92.5856,558989.0
2023-02-15,91.9991,96.456,91.6612,95.3494,619360.0
2023-02-16,93.1622,94.9567,91.0646,91.0844,502983.0
2023-02-17,90.7166,92.8143,90.3438,92.5856,588245.0
2023-02-18,90.7166,92.8143,90.3438,92.5856,588245.0
2023-02-19,90.7166,92.8143,90.3438,92.5856,588245.0
2023-02-20,90.7166,92.8143,90.3438,92.5856,588245.0
2023-02-21,91.0844,91.6511,88.8675,89.2254,654805.0
2023-02-22,89.3646,89.9312,87.247,88.8178,947357.0
2023-02-23,89.7523,90.8806,88.604,89.8716,599165.0
2023-02-24,87.7043,88.3505,85.885,86.8295,667241.0
2023-02-25,87.7043,88.3505,85.885,86.8295,667241.0
2023-02-26,87.7043,88.3505,85.885,86.8295,667241.0
2023-02-27,87.9827,90.2195,87.0979,87.6148,778564.0
2023-02-28,87.7045,90.1136,87.7045,88.3316,687126.0
2023-03-01,88.0429,90.2928,87.6447,87.9633,641083.0
2023-03-02,86.6094,88.3416,85.8926,88.1027,391795.0
2023-03-03,88.8493,89.8349,87.9036,89.3371,632333.0
2023-03-04,88.8493,89.8349,87.9036,89.3371,632333.0
2023-03-05,88.8493,89.8349,87.9036,89.3371,632333.0
2023-03-06,94.5138,98.4311,93.3192,94.016,2290606.0
2023-03-07,89.8747,91.3381,88.1126,89.805,2089000.0
2023-03-08,89.4864,92.3062,88.6403,91.9453,1098993.0
2023-03-09,91.9254,94.026,88.5307,88.6104,898155.0
2023-03-10,88.6004,88.9688,82.6672,83.4636,1177561.0
2023-03-11,88.6004,88.9688,82.6672,83.4636,1177561.0
2023-03-12,88.6004,88.9688,82.6672,83.4636,1177561.0
2023-03-13,81.612,84.5636,80.716,82.2989,1179805.0
2023-03-14,84.8772,86.6791,82.4283,83.2844,1078852.0
2023-03-15,80.6662,82.5378,77.9883,79.4218,1722529.0
2023-03-16,78.9241,81.7513,78.9241,80.8255,1470277.0
2023-03-17,80.0291,81.3332,76.7837,79.0933,10745347.0
2023-03-18,80.0291,81.3332,76.7837,79.0933,10745347.0
2023-03-19,80.0291,81.3332,76.7837,79.0933,10745347.0
2023-03-20,79.1729,79.8897,74.6832,75.619,2426159.0
2023-03-21,77.172,80.7558,77.0426,79.6607,1459595.0
2023-03-22,79.6408,81.4824,78.7051,79.3024,978396.0
2023-03-23,80.0191,82.1794,79.4915,80.497,1028230.0
2023-03-24,79.5214,80.4522,78.0679,79.3621,1036370.0
2023-03-25,79.5214,80.4522,78.0679,79.3621,1036370.0
2023-03-26,79.5214,80.4522,78.0679,79.3621,1036370.0
2023-03-27,80.7558,81.9604,79.8434,81.0146,645072.0
2023-03-28,80.7956,82.9161,80.3377,82.8663,799712.0
2023-03-29,84.0908,84.5097,81.7513,83.2745,495408.0
2023-03-30,84.5885,84.7279,83.1649,83.3043,633073.0
2023-03-31,84.1007,84.3098,82.6473,83.8319,649640.0
2023-04-01,84.1007,84.3098,82.6473,83.8319,649640.0
2023-04-02,84.1007,84.3098,82.6473,83.8319,649640.0
2023-04-03,84.0908,84.6682,81.7264,82.5975,639500.0
2023-04-04,82.5278,82.8663,78.3566,78.8544,809358.0
2023-04-05,77.9883,78.8345,76.8932,77.3213,832236.0
2023-04-06,77.0027,77.7245,75.4199,77.2815,430725.0
2023-04-07,77.0027,77.7245,75.4199,77.2815,430725.0
2023-04-08,77.0027,77.7245,75.4199,77.2815,430725.0
2023-04-09,77.0027,77.7245,75.4199,77.2815,430725.0
2023-04-10,77.0426,79.8897,77.0426,79.8399,457036.0
2023-04-11,80.5567,81.2735,79.1431,80.3875,700910.0
2023-04-12,81.6617,82.259,80.5965,80.6264,474007.0
2023-04-13,81.5622,82.0301,80.3228,81.7812,616748.0
2023-04-14,81.5124,82.6274,80.4372,81.0943,329163.0
2023-04-15,81.5124,82.6274,80.4372,81.0943,329163.0
2023-04-16,81.5124,82.6274,80.4372,81.0943,329163.0
2023-04-17,80.935,82.0699,80.1884,82.05,770294.0
2023-04-18,82.9758,83.1351,81.2635,81.831,549255.0
2023-04-19,82.0301,84.2301,81.373,84.0808,517567.0
2023-04-20,83.2944,84.5288,82.9957,84.1007,501061.0
2023-04-21,84.2202,84.27,82.8514,83.812,1212849.0
2023-04-22,84.2202,84.27,82.8514,83.812,1212849.0
2023-04-23,84.2202,84.27,82.8514,83.812,1212849.0
2023-04-24,84.3297,86.3456,83.8817,86.261,597549.0
2023-04-25,85.3252,86.3904,81.5323,81.5423,668077.0
2023-04-26,81.5423,82.2789,80.049,80.4173,397495.0
2023-04-27,81.1739,83.603,80.6164,83.5333,512509.0
2023-04-28,83.5134,85.8727,83.5134,85.3352,568348.0
2023-04-29,83.5134,85.8727,83.5134,85.3352,568348.0
2023-04-30,83.5134,85.8727,83.5134,85.3352,568348.0
2023-05-01,84.8772,86.3157,84.1405,86.2411,303012.0
2023-05-02,85.813,85.9126,80.8853,83.2048,414432.0
2023-05-03,84.041,87.2963,83.4188,85.375,580790.0
2023-05-04,84.8872,84.8971,81.6319,82.4283,511482.0
2023-05-05,84.041,86.9877,83.5831,86.7289,385656.0
2023-05-06,84.041,86.9877,83.5831,86.7289,385656.0
2023-05-07,84.041,86.9877,83.5831,86.7289,385656.0
2023-05-08,87.2864,87.6298,86.0121,86.6791,375311.0
2023-05-09,86.48,87.356,85.4148,86.261,486078.0
2023-05-10,87.4954,88.0131,85.9026,86.9578,377986.0
2023-05-11,86.5397,86.8384,85.2754,86.0121,460147.0
2023-05-12,86.3904,87.5203,84.3247,85.2854,409808.0
2023-05-13,86.3904,87.5203,84.3247,85.2854,409808.0
2023-05-14,86.3904,87.5203,84.3247,85.2854,409808.0
2023-05-15,85.6736,87.7294,85.4248,87.2266,585424.0
2023-05-16,86.1913,87.4456,85.3949,85.4347,676215.0
2023-05-17,85.8429,88.4611,85.0465,88.2719,560203.0
2023-05-18,90.0987,98.665,88.7995,97.9582,1212876.0
2023-05-19,98.6451,100.1484,94.7228,96.1165,1011179.0
2023-05-20,98.6451,100.1484,94.7228,96.1165,1011179.0
2023-05-21,98.6451,100.1484,94.7228,96.1165,1011179.0
2023-05-22,97.112,98.2868,95.8479,96.0767,517697.0
2023-05-23,95.8478,98.1972,94.5138,95.5989,483915.0
2023-05-24,95.3301,95.35,92.7418,95.3301,774188.0
2023-05-25,96.1364,97.6795,94.2599,96.5048,640722.0
2023-05-26,96.684,97.5501,95.6984,97.132,491284.0
2023-05-27,96.684,97.5501,95.6984,97.132,491284.0
2023-05-28,96.684,97.5501,95.6984,97.132,491284.0
2023-05-29,96.684,97.5501,95.6984,97.132,491284.0
2023-05-30,98.1076,99.342,97.0921,98.4958,530860.0
2023-05-31,97.798,98.1868,95.8141,96.4721,1187496.0
2023-06-01,96.5618,98.0871,95.0365,97.3693,723103.0
2023-06-02,98.3263,104.4175,98.3263,104.0586,1022451.0
2023-06-03,98.3263,104.4175,98.3263,104.0586,1022451.0
2023-06-04,98.3263,104.4175,98.3263,104.0586,1022451.0
2023-06-05,102.8125,103.291,99.9114,102.0748,582458.0
2023-06-06,101.5962,105.9827,101.4068,105.4344,539426.0
2023-06-07,105.8132,108.3404,105.8132,107.5479,634382.0
2023-06-08,106.521,107.5678,105.0157,107.189,762322.0
2023-06-09,107.7572,107.8868,103.62,105.3447,660522.0
2023-06-10,107.7572,107.8868,103.62,105.3447,660522.0
2023-06-11,107.7572,107.8868,103.62,105.3447,660522.0
2023-06-12,105.3447,107.3285,103.9639,106.84,508683.0
2023-06-13,107.3684,109.8208,106.7782,109.0333,946426.0
2023-06-14,108.465,110.6732,108.1261,108.7741,815120.0
2023-06-15,107.6675,110.3791,107.4282,110.3691,534144.0
2023-06-16,110.8377,111.6751,109.2426,110.1797,1990299.0
2023-06-17,110.8377,111.6751,109.2426,110.1797,1990299.0
2023-06-18,110.8377,111.6751,109.2426,110.1797,1990299.0
2023-06-19,110.8377,111.6751,109.2426,110.1797,1990299.0
2023-06-20,109.8208,112.4726,109.362,112.034,597312.0
2023-06-21,111.7947,114.7755,111.065,113.8584,559471.0
2023-06-22,113.3499,113.7915,111.072,111.1567,559771.0
2023-06-23,109.8208,112.5624,109.2526,110.9972,654260.0
2023-06-24,109.8208,112.5624,109.2526,110.9972,654260.0
2023-06-25,109.8208,112.5624,109.2526,110.9972,654260.0
2023-06-26,111.4059,113.8833,111.077,113.001,358190.0
2023-06-27,113.5593,115.7824,113.5593,115.1344,603544.0
2023-06-28,112.5524,113.5493,108.7192,112.4926,857953.0
2023-06-29,112.4228,114.4914,110.9673,114.0877,437664.0
2023-06-30,115.284,115.8223,113.1705,113.4297,687262.0
2023-07-01,115.284,115.8223,113.1705,113.4297,687262.0
2023-07-02,115.284,115.8223,113.1705,113.4297,687262.0
2023-07-03,113.1406,113.7886,111.0969,112.8016,292606.0
2023-07-04,113.1406,113.7886,111.0969,112.8016,292606.0
2023-07-05,112.6022,113.32,110.0601,112.8714,508963.0
2023-07-06,111.2265,112.343,109.5317,110.2794,928065.0
2023-07-07,110.5486,113.1505,110.419,111.6751,581222.0
2023-07-08,110.5486,113.1505,110.419,111.6751,581222.0
2023-07-09,110.5486,113.1505,110.419,111.6751,581222.0
2023-07-10,111.725,115.4335,111.725,115.3039,778098.0
2023-07-11,116.0017,118.7532,115.8323,117.4174,602719.0
2023-07-12,119.5807,121.1957,118.4292,119.6006,561666.0
2023-07-13,120.6474,121.5745,117.9258,119.1819,544995.0
2023-07-14,119.2517,120.0193,117.5769,118.5838,446650.0
2023-07-15,119.2517,120.0193,117.5769,118.5838,446650.0
2023-07-16,119.2517,120.0193,117.5769,118.5838,446650.0
2023-07-17,118.6336,121.4449,117.4273,121.1658,527347.0
2023-07-18,121.5745,122.5216,120.4081,122.1129,620361.0
2023-07-19,121.8337,123.04,118.494,120.2686,646531.0
2023-07-20,120.9265,120.9265,117.846,120.1091,348009.0
2023-07-21,121.1359,121.1758,119.2916,120.468,723331.0
2023-07-22,121.1359,121.1758,119.2916,120.468,723331.0
2023-07-23,121.1359,121.1758,119.2916,120.468,723331.0
2023-07-24,120.7271,121.9135,119.81,121.6244,524964.0
2023-07-25,120.8468,123.0101,120.6324,121.8836,841269.0
2023-07-26,121.3153,122.1129,120.6574,121.6742,663978.0
2023-07-27,122.7609,122.7609,119.9645,120.7371,661641.0
2023-07-28,121.7739,122.2275,120.9614,121.7939,773753.0
2023-07-29,121.7739,122.2275,120.9614,121.7939,773753.0
2023-07-30,121.7739,122.2275,120.9614,121.7939,773753.0
2023-07-31,122.4119,122.4119,121.101,121.6144,777308.0
2023-08-01,121.2555,125.8613,120.9664,125.632,1194345.0
2023-08-02,123.8475,126.2202,123.2593,124.5852,850546.0
2023-08-03,126.3298,128.7324,123.7578,125.4426,834069.0
2023-08-04,127.6059,131.6958,126.2002,129.829,1116154.0
2023-08-05,127.6059,131.6958,126.2002,129.829,1116154.0
2023-08-06,127.6059,131.6958,126.2002,129.829,1116154.0
2023-08-07,130.0982,134.5245,129.7892,133.7469,709371.0
2023-08-08,131.6036,133.6273,130.7661,133.5775,893037.0
2023-08-09,132.3712,133.2086,129.0415,129.2608,724596.0
2023-08-10,128.0745,129.8191,126.0557,127.7455,668947.0
2023-08-11,127.7056,129.4402,126.8283,128.6028,393562.0
