,WSBF US Equity,WSBF US Equity,WSBF US Equity,WSBF US Equity,WSBF US Equity
2022-05-29,15.2809,15.5069,15.2809,15.4526,62895.0
2022-05-30,15.2809,15.5069,15.2809,15.4526,62895.0
2022-05-31,15.4165,15.778,15.3532,15.6243,99134.0
2022-06-01,15.6243,15.6243,15.3668,15.4888,68728.0
2022-06-02,15.5159,15.5882,15.3803,15.5159,61337.0
2022-06-03,15.4526,15.5746,15.3171,15.4255,95099.0
2022-06-04,15.4526,15.5746,15.3171,15.4255,95099.0
2022-06-05,15.4526,15.5746,15.3171,15.4255,95099.0
2022-06-06,15.5249,15.6514,15.4165,15.4617,71550.0
2022-06-07,15.3532,15.543,15.3442,15.3713,88801.0
2022-06-08,15.3803,15.4526,15.1815,15.2629,92615.0
2022-06-09,15.2809,15.43,15.1273,15.1725,95084.0
2022-06-10,15.0369,15.1861,14.9421,15.0369,90971.0
2022-06-11,15.0369,15.1861,14.9421,15.0369,90971.0
2022-06-12,15.0369,15.1861,14.9421,15.0369,90971.0
2022-06-13,14.9104,15.2267,14.811,14.9014,118250.0
2022-06-14,14.8743,15.1906,14.7986,14.8743,117994.0
2022-06-15,15.0189,15.2358,14.8833,15.0369,119617.0
2022-06-16,14.9014,15.0912,14.7523,14.9647,117802.0
2022-06-17,14.9466,15.8954,14.8924,15.0279,269083.0
2022-06-18,14.9466,15.8954,14.8924,15.0279,269083.0
2022-06-19,14.9466,15.8954,14.8924,15.0279,269083.0
2022-06-20,14.9466,15.8954,14.8924,15.0279,269083.0
2022-06-21,15.1092,15.4165,15.0189,15.3171,140864.0
2022-06-22,15.1996,15.5701,15.177,15.3894,108714.0
2022-06-23,15.4617,15.534,15.3532,15.4617,74014.0
2022-06-24,15.5249,15.9496,15.4797,15.9135,372146.0
2022-06-25,15.5249,15.9496,15.4797,15.9135,372146.0
2022-06-26,15.5249,15.9496,15.4797,15.9135,372146.0
2022-06-27,16.0039,16.049,15.6063,15.6514,91300.0
2022-06-28,15.6243,15.8774,15.6243,15.7237,70868.0
2022-06-29,15.7328,15.787,15.3849,15.4617,81988.0
2022-06-30,15.3171,15.4978,15.2086,15.4074,86371.0
2022-07-01,15.534,15.8638,15.4255,15.796,65794.0
2022-07-02,15.534,15.8638,15.4255,15.796,65794.0
2022-07-03,15.534,15.8638,15.4255,15.796,65794.0
2022-07-04,15.534,15.8638,15.4255,15.796,65794.0
2022-07-05,15.6514,15.6514,15.3532,15.6153,73799.0
2022-07-06,15.552,15.674,15.4888,15.5249,55498.0
2022-07-07,15.6424,15.7237,15.4888,15.4978,77371.0
2022-07-08,15.4064,15.635,15.4064,15.5618,53854.0
2022-07-09,15.4064,15.635,15.4064,15.5618,53854.0
2022-07-10,15.4064,15.635,15.4064,15.5618,53854.0
2022-07-11,15.507,15.571,15.443,15.5252,45295.0
2022-07-12,15.5435,15.7264,15.4887,15.635,69165.0
2022-07-13,15.5252,15.6715,15.507,15.5618,60622.0
2022-07-14,15.4064,15.6533,15.3698,15.6075,79827.0
2022-07-15,15.6533,15.923,15.6258,15.6624,95751.0
2022-07-16,15.6533,15.923,15.6258,15.6624,95751.0
2022-07-17,15.6533,15.923,15.6258,15.6624,95751.0
2022-07-18,15.7904,15.9778,15.7904,15.9184,63799.0
2022-07-19,16.0556,16.1973,16.0007,16.0098,59340.0
2022-07-20,16.0007,16.3619,15.3473,16.2384,65341.0
2022-07-21,16.1013,16.2064,16.0327,16.147,43112.0
2022-07-22,16.0281,16.6864,16.0007,16.5767,70828.0
2022-07-23,16.0281,16.6864,16.0007,16.5767,70828.0
2022-07-24,16.0281,16.6864,16.0007,16.5767,70828.0
2022-07-25,16.6864,16.883,16.6864,16.7687,60008.0
2022-07-26,16.7779,17.235,16.6316,17.1436,162577.0
2022-07-27,17.1802,17.3081,16.8739,16.9882,57232.0
2022-07-28,17.0522,17.1665,16.7504,17.107,45846.0
2022-07-29,17.1345,17.2808,17.0522,17.0522,55464.0
2022-07-30,17.1345,17.2808,17.0522,17.0522,55464.0
2022-07-31,17.1345,17.2808,17.0522,17.0522,55464.0
2022-08-01,17.0613,17.2899,16.8876,17.1619,55310.0
2022-08-02,17.1985,17.2533,16.8419,16.8419,42748.0
2022-08-03,16.9242,17.0339,16.7687,16.9059,69162.0
2022-08-04,16.9607,16.9607,16.723,16.7687,43166.0
2022-08-05,16.6956,16.6956,16.4944,16.6407,46729.0
2022-08-06,16.6956,16.6956,16.4944,16.6407,46729.0
2022-08-07,16.6956,16.6956,16.4944,16.6407,46729.0
2022-08-08,16.7962,16.7962,16.4853,16.6499,51786.0
2022-08-09,16.6956,16.6956,16.4853,16.6224,50232.0
2022-08-10,16.7504,16.8327,16.5859,16.6224,43671.0
2022-08-11,16.5493,16.7596,16.5493,16.7504,44258.0
2022-08-12,16.8053,16.8602,16.7047,16.851,43852.0
2022-08-13,16.8053,16.8602,16.7047,16.851,43852.0
2022-08-14,16.8053,16.8602,16.7047,16.851,43852.0
2022-08-15,16.8419,16.9059,16.6407,16.8693,42315.0
2022-08-16,16.8327,16.9333,16.7504,16.7687,60167.0
2022-08-17,16.659,16.7322,16.4579,16.7047,33592.0
2022-08-18,16.7596,16.7596,16.5219,16.6407,22092.0
2022-08-19,16.595,16.723,16.467,16.7047,43174.0
2022-08-20,16.595,16.723,16.467,16.7047,43174.0
2022-08-21,16.595,16.723,16.467,16.7047,43174.0
2022-08-22,16.5493,16.723,16.2018,16.3573,45911.0
2022-08-23,16.4213,16.5036,16.2018,16.2384,42961.0
2022-08-24,16.2841,16.3664,16.0098,16.0373,39208.0
2022-08-25,16.0373,16.1881,16.0007,16.1104,43657.0
2022-08-26,16.1744,16.1744,15.9001,16.0098,59075.0
2022-08-27,16.1744,16.1744,15.9001,16.0098,59075.0
2022-08-28,16.1744,16.1744,15.9001,16.0098,59075.0
2022-08-29,16.0464,16.0464,15.8727,15.9093,46501.0
2022-08-30,16.0647,16.0647,15.7538,15.7813,47435.0
2022-08-31,15.763,16.2841,15.763,15.8087,64226.0
2022-09-01,15.9001,15.9093,15.6807,15.7995,45394.0
2022-09-02,16.0236,16.0236,15.5801,15.6715,41872.0
2022-09-03,16.0236,16.0236,15.5801,15.6715,41872.0
2022-09-04,16.0236,16.0236,15.5801,15.6715,41872.0
2022-09-05,16.0236,16.0236,15.5801,15.6715,41872.0
2022-09-06,15.6441,15.7904,15.1869,15.2784,63451.0
2022-09-07,15.2144,15.4521,15.1321,15.4521,48576.0
2022-09-08,15.3698,15.5344,15.2967,15.4887,43687.0
2022-09-09,15.5344,15.5893,15.4795,15.5618,47614.0
2022-09-10,15.5344,15.5893,15.4795,15.5618,47614.0
2022-09-11,15.5344,15.5893,15.4795,15.5618,47614.0
2022-09-12,15.7355,15.7355,15.5161,15.6807,58182.0
2022-09-13,15.571,15.9916,15.2921,15.4064,68342.0
2022-09-14,15.4795,15.507,15.3424,15.4704,72734.0
2022-09-15,15.3972,15.699,15.3972,15.5893,69611.0
2022-09-16,15.5161,16.0921,15.4887,16.0921,282502.0
2022-09-17,15.5161,16.0921,15.4887,16.0921,282502.0
2022-09-18,15.5161,16.0921,15.4887,16.0921,282502.0
2022-09-19,16.0281,16.1378,15.9733,16.0098,73474.0
2022-09-20,15.9733,16.0007,15.8389,15.9276,78157.0
2022-09-21,15.8635,16.1013,15.763,15.8087,93682.0
2022-09-22,15.763,15.8087,15.635,15.6624,65683.0
2022-09-23,15.6167,15.6167,15.3424,15.5435,74920.0
2022-09-24,15.6167,15.6167,15.3424,15.5435,74920.0
2022-09-25,15.6167,15.6167,15.3424,15.5435,74920.0
2022-09-26,15.4521,15.7355,15.4521,15.571,65799.0
2022-09-27,15.5893,15.5984,14.9309,14.9492,90180.0
2022-09-28,14.9127,15.2784,14.8578,15.1869,74389.0
2022-09-29,15.0589,15.0772,14.8486,14.9584,76669.0
2022-09-30,15.0132,15.0955,14.7755,14.7755,82949.0
2022-10-01,15.0132,15.0955,14.7755,14.7755,82949.0
2022-10-02,15.0132,15.0955,14.7755,14.7755,82949.0
2022-10-03,15.0132,15.1138,14.7755,15.0681,73000.0
2022-10-04,15.1229,15.5527,15.1229,15.4887,74003.0
2022-10-05,15.3241,15.4521,15.1504,15.251,62368.0
2022-10-06,15.1862,15.325,15.1862,15.2232,51611.0
2022-10-07,15.1121,15.1908,14.8484,14.9363,66652.0
2022-10-08,15.1121,15.1908,14.8484,14.9363,66652.0
2022-10-09,15.1121,15.1908,14.8484,14.9363,66652.0
2022-10-10,15.1584,15.325,15.1214,15.2602,80240.0
2022-10-11,15.1862,15.4407,15.1862,15.3527,81124.0
2022-10-12,15.3157,15.3805,15.1214,15.2232,43595.0
2022-10-13,15.1399,15.8525,15.1399,15.8432,67093.0
2022-10-14,15.7322,16.0931,15.6396,15.6766,53374.0
2022-10-15,15.7322,16.0931,15.6396,15.6766,53374.0
2022-10-16,15.7322,16.0931,15.6396,15.6766,53374.0
2022-10-17,15.7599,15.945,15.6674,15.7784,72093.0
2022-10-18,15.8247,16.0376,15.7229,15.7507,71862.0
2022-10-19,15.6304,15.9358,15.4892,15.6489,68685.0
2022-10-20,15.6674,15.6674,15.2695,15.3157,43562.0
2022-10-21,15.4175,15.5934,15.1306,15.4823,47394.0
2022-10-22,15.4175,15.5934,15.1306,15.4823,47394.0
2022-10-23,15.4175,15.5934,15.1306,15.4823,47394.0
2022-10-24,15.6165,15.7507,15.5471,15.6766,33884.0
2022-10-25,15.5008,15.8617,15.5008,15.7692,35994.0
2022-10-26,15.8617,16.2411,15.6026,15.7414,42269.0
2022-10-27,15.6951,15.9265,15.1491,15.4916,66322.0
2022-10-28,15.6026,16.0838,15.6026,15.9172,71064.0
2022-10-29,15.6026,16.0838,15.6026,15.9172,71064.0
2022-10-30,15.6026,16.0838,15.6026,15.9172,71064.0
2022-10-31,15.8617,15.9265,15.6766,15.7137,56848.0
2022-11-01,15.834,15.834,15.4823,15.5101,46643.0
2022-11-02,15.6026,15.6304,15.1769,15.2047,80466.0
2022-11-03,15.1954,15.2139,14.8854,15.0566,55072.0
2022-11-04,15.2417,15.5193,14.9085,15.5008,45034.0
2022-11-05,15.2417,15.5193,14.9085,15.5008,45034.0
2022-11-06,15.2417,15.5193,14.9085,15.5008,45034.0
2022-11-07,15.4916,15.635,15.362,15.399,36952.0
2022-11-08,15.5748,15.5748,15.2417,15.288,33152.0
2022-11-09,15.2972,15.4175,15.2509,15.2695,41911.0
2022-11-10,15.4823,15.7784,15.4221,15.7137,62370.0
2022-11-11,15.6766,15.8525,15.3157,15.4453,26069.0
2022-11-12,15.6766,15.8525,15.3157,15.4453,26069.0
2022-11-13,15.6766,15.8525,15.3157,15.4453,26069.0
2022-11-14,15.4916,15.5008,15.3435,15.3898,30242.0
2022-11-15,15.5193,15.5656,15.2695,15.4083,40303.0
2022-11-16,15.2972,15.473,15.2972,15.4638,33422.0
2022-11-17,15.4268,15.5656,15.2972,15.362,31828.0
2022-11-18,15.362,15.4638,15.2417,15.2787,51196.0
2022-11-19,15.362,15.4638,15.2417,15.2787,51196.0
2022-11-20,15.362,15.4638,15.2417,15.2787,51196.0
2022-11-21,15.2324,15.4268,15.2324,15.3898,35546.0
2022-11-22,15.4638,15.5101,15.3898,15.4916,23721.0
2022-11-23,15.4916,15.5008,15.3712,15.4268,17879.0
2022-11-24,15.4916,15.5008,15.3712,15.4268,17879.0
2022-11-25,15.4268,15.5054,15.4268,15.5008,8195.0
2022-11-26,15.4268,15.5054,15.4268,15.5008,8195.0
2022-11-27,15.4268,15.5054,15.4268,15.5008,8195.0
2022-11-28,15.473,15.4916,15.2232,15.4638,45530.0
2022-11-29,15.3898,15.4083,15.2509,15.2972,20756.0
2022-11-30,15.3435,15.5378,15.1306,15.5008,140870.0
2022-12-01,15.5193,15.5934,15.3759,15.5841,82950.0
2022-12-02,15.5193,15.7322,15.5193,15.6304,73607.0
2022-12-03,15.5193,15.7322,15.5193,15.6304,73607.0
2022-12-04,15.5193,15.7322,15.5193,15.6304,73607.0
2022-12-05,15.5193,15.6211,15.3527,15.5286,109339.0
2022-12-06,15.4638,15.6674,15.4638,15.5934,156255.0
2022-12-07,15.5563,15.6859,15.449,15.473,75272.0
2022-12-08,15.4638,15.6119,15.4268,15.5934,76757.0
2022-12-09,15.5101,15.6998,15.5101,15.6119,82384.0
2022-12-10,15.5101,15.6998,15.5101,15.6119,82384.0
2022-12-11,15.5101,15.6998,15.5101,15.6119,82384.0
2022-12-12,15.5332,15.7044,15.5332,15.6304,96882.0
2022-12-13,15.7322,15.945,15.3527,15.436,209749.0
2022-12-14,15.4638,15.6026,15.288,15.325,65804.0
2022-12-15,15.2509,15.4962,15.2509,15.3435,80924.0
2022-12-16,15.1862,15.3805,15.1029,15.2509,215937.0
2022-12-17,15.1862,15.3805,15.1029,15.2509,215937.0
2022-12-18,15.1862,15.3805,15.1029,15.2509,215937.0
2022-12-19,15.2324,15.5841,15.2324,15.436,80909.0
2022-12-20,15.436,15.5286,15.3805,15.3805,94727.0
2022-12-21,15.4545,15.7322,15.4453,15.5934,72537.0
2022-12-22,15.5101,15.5934,15.3898,15.5286,66207.0
2022-12-23,15.5193,15.6377,15.4388,15.6026,58354.0
2022-12-24,15.5193,15.6377,15.4388,15.6026,58354.0
2022-12-25,15.5193,15.6377,15.4388,15.6026,58354.0
2022-12-26,15.5193,15.6377,15.4388,15.6026,58354.0
2022-12-27,15.6489,15.7969,15.6489,15.7414,53775.0
2022-12-28,15.7599,15.7784,15.7044,15.7044,75313.0
2022-12-29,15.7044,16.0283,15.7044,16.019,43218.0
2022-12-30,16.0005,16.0561,15.9358,15.9543,51125.0
2022-12-31,16.0005,16.0561,15.9358,15.9543,51125.0
2023-01-01,16.0005,16.0561,15.9358,15.9543,51125.0
2023-01-02,16.0005,16.0561,15.9358,15.9543,51125.0
2023-01-03,16.0468,16.2504,15.982,16.2041,91813.0
2023-01-04,16.2782,16.3522,15.9681,16.019,45704.0
2023-01-05,15.7507,16.0005,15.7507,15.945,44907.0
2023-01-06,16.0199,16.1791,15.9849,16.1697,55323.0
2023-01-07,16.0199,16.1791,15.9849,16.1697,55323.0
2023-01-08,16.0199,16.1791,15.9849,16.1697,55323.0
2023-01-09,16.0574,16.2727,16.0059,16.1604,49165.0
2023-01-10,16.1135,16.2634,16.0995,16.254,39861.0
2023-01-11,16.2914,16.5722,16.1182,16.1697,67309.0
2023-01-12,16.1791,16.3476,16.1791,16.3289,42324.0
2023-01-13,16.1885,16.4412,16.1697,16.4225,31582.0
2023-01-14,16.1885,16.4412,16.1697,16.4225,31582.0
2023-01-15,16.1885,16.4412,16.1697,16.4225,31582.0
2023-01-16,16.1885,16.4412,16.1697,16.4225,31582.0
2023-01-17,16.3944,16.3944,16.2446,16.2914,34259.0
2023-01-18,16.2165,16.2774,16.048,16.0574,35280.0
2023-01-19,15.9637,16.1229,15.9637,16.1229,36968.0
2023-01-20,16.1885,16.2634,16.0667,16.2634,41505.0
2023-01-21,16.1885,16.2634,16.0667,16.2634,41505.0
2023-01-22,16.1885,16.2634,16.0667,16.2634,41505.0
2023-01-23,16.2165,16.2634,15.9731,16.0855,38249.0
2023-01-24,16.0948,16.1744,16.0012,16.1229,27430.0
2023-01-25,16.1042,16.1323,15.9918,16.1229,25422.0
2023-01-26,16.1604,16.1885,15.6922,15.8327,28232.0
2023-01-27,15.7203,15.7484,14.1754,14.8121,224578.0
2023-01-28,15.7203,15.7484,14.1754,14.8121,224578.0
2023-01-29,15.7203,15.7484,14.1754,14.8121,224578.0
2023-01-30,14.784,14.8776,14.7653,14.8308,72286.0
2023-01-31,14.7934,15.196,14.7653,15.0743,123836.0
2023-02-01,15.1024,15.299,14.9713,15.0836,79337.0
2023-02-02,15.0836,15.4769,14.9432,15.4113,61465.0
2023-02-03,15.3458,15.5462,15.3458,15.4488,56106.0
2023-02-04,15.3458,15.5462,15.3458,15.4488,56106.0
2023-02-05,15.3458,15.5462,15.3458,15.4488,56106.0
2023-02-06,15.4488,15.6267,15.3645,15.4956,60741.0
2023-02-07,15.4488,15.533,15.2334,15.3832,54972.0
2023-02-08,15.3598,15.3832,15.2147,15.2241,55301.0
2023-02-09,15.2334,15.3552,14.9947,15.093,44124.0
2023-02-10,15.196,15.196,14.8683,15.0321,60572.0
2023-02-11,15.196,15.196,14.8683,15.0321,60572.0
2023-02-12,15.196,15.196,14.8683,15.0321,60572.0
2023-02-13,15.0087,15.0836,14.9619,15.0555,44287.0
2023-02-14,14.9994,15.0462,14.8823,14.8964,45022.0
2023-02-15,14.8027,15.0836,14.8027,15.0462,57114.0
2023-02-16,14.9432,15.0883,14.873,14.8964,103026.0
2023-02-17,14.99,15.1117,14.9806,14.9994,56245.0
2023-02-18,14.99,15.1117,14.9806,14.9994,56245.0
2023-02-19,14.99,15.1117,14.9806,14.9994,56245.0
2023-02-20,14.99,15.1117,14.9806,14.9994,56245.0
2023-02-21,14.9057,15.0462,14.9057,14.9994,70652.0
2023-02-22,15.0462,15.1679,14.9994,15.0555,63403.0
2023-02-23,15.1726,15.1866,15.0789,15.1773,49856.0
2023-02-24,15.1679,15.1679,15.0321,15.093,77930.0
2023-02-25,15.1679,15.1679,15.0321,15.093,77930.0
2023-02-26,15.1679,15.1679,15.0321,15.093,77930.0
2023-02-27,15.1104,15.2803,14.9338,15.0275,57434.0
2023-02-28,14.9994,15.2053,14.9994,15.0743,100595.0
2023-03-01,15.0462,15.1304,14.9432,15.0649,70477.0
2023-03-02,14.9994,15.1024,14.9432,15.1024,65422.0
2023-03-03,15.1679,15.2428,15.1211,15.1866,39286.0
2023-03-04,15.1679,15.2428,15.1211,15.1866,39286.0
2023-03-05,15.1679,15.2428,15.1211,15.1866,39286.0
2023-03-06,15.196,15.2709,14.8964,14.9432,144721.0
2023-03-07,14.9713,14.9994,14.5874,14.7091,63094.0
2023-03-08,14.7466,14.7653,14.6155,14.7466,56956.0
2023-03-09,14.6904,14.7091,14.0678,14.0912,78940.0
2023-03-10,13.9975,14.0912,13.623,13.8945,111863.0
2023-03-11,13.9975,14.0912,13.623,13.8945,111863.0
2023-03-12,13.9975,14.0912,13.623,13.8945,111863.0
2023-03-13,13.4545,13.7354,13.1174,13.5856,149256.0
2023-03-14,14.0537,14.5453,13.8571,13.932,107362.0
2023-03-15,13.7166,14.0724,13.6137,14.035,66306.0
2023-03-16,13.9601,14.5499,13.8571,14.3627,79406.0
2023-03-17,14.2597,14.2784,13.8384,13.8758,175910.0
2023-03-18,14.2597,14.2784,13.8384,13.8758,175910.0
2023-03-19,14.2597,14.2784,13.8384,13.8758,175910.0
2023-03-20,14.0069,14.2363,13.9741,13.9882,86866.0
2023-03-21,14.1567,14.5125,14.1427,14.447,83243.0
2023-03-22,14.447,14.578,14.1754,14.1848,84760.0
2023-03-23,14.1942,14.3955,13.9601,14.0069,83562.0
2023-03-24,13.9133,14.1848,13.8665,14.1473,98112.0
2023-03-25,13.9133,14.1848,13.8665,14.1473,98112.0
2023-03-26,13.9133,14.1848,13.8665,14.1473,98112.0
2023-03-27,14.2971,14.4563,14.241,14.2878,83950.0
2023-03-28,14.2316,14.3908,14.0912,14.1099,81830.0
2023-03-29,14.1848,14.4001,13.8571,13.9788,90368.0
2023-03-30,14.0537,14.2316,14.0069,14.0443,78399.0
2023-03-31,14.0631,14.1988,13.9788,14.1661,102107.0
2023-04-01,14.0631,14.1988,13.9788,14.1661,102107.0
2023-04-02,14.0631,14.1988,13.9788,14.1661,102107.0
2023-04-03,14.2129,14.2129,13.7166,13.8758,67930.0
2023-04-04,13.9226,13.9226,13.5294,13.6605,81368.0
2023-04-05,13.6324,13.8945,13.6137,13.7635,74259.0
2023-04-06,13.8109,14.0577,13.8109,13.9913,57623.0
2023-04-07,13.8109,14.0577,13.8109,13.9913,57623.0
2023-04-08,13.8109,14.0577,13.8109,13.9913,57623.0
2023-04-09,13.8109,14.0577,13.8109,13.9913,57623.0
2023-04-10,13.9438,14.2001,13.9249,14.0577,104640.0
2023-04-11,14.0482,14.2381,13.7919,13.9153,67754.0
2023-04-12,14.0719,14.0719,13.8014,13.8774,63416.0
2023-04-13,13.8584,13.9533,13.7255,13.8869,67880.0
2023-04-14,13.9628,14.0862,13.6733,13.735,80274.0
2023-04-15,13.9628,14.0862,13.6733,13.735,80274.0
2023-04-16,13.9628,14.0862,13.6733,13.735,80274.0
2023-04-17,13.6685,14.0482,13.5736,14.0197,71400.0
2023-04-18,13.9818,13.9818,13.5831,13.6495,44871.0
2023-04-19,13.6495,13.8346,13.6116,13.754,53387.0
2023-04-20,13.735,13.8062,13.6685,13.7255,52958.0
2023-04-21,13.6685,13.7729,13.5356,13.659,92623.0
2023-04-22,13.6685,13.7729,13.5356,13.659,92623.0
2023-04-23,13.6685,13.7729,13.5356,13.659,92623.0
2023-04-24,13.659,13.7729,13.5736,13.6116,50579.0
2023-04-25,13.4977,13.5926,13.2414,13.2414,57400.0
2023-04-26,13.2983,13.4882,13.2366,13.3838,63355.0
2023-04-27,13.4217,13.4882,13.2983,13.4028,67333.0
2023-04-28,13.4122,13.4882,13.1085,13.1465,93638.0
2023-04-29,13.4122,13.4882,13.1085,13.1465,93638.0
2023-04-30,13.4122,13.4882,13.1085,13.1465,93638.0
2023-05-01,13.1844,13.2604,12.9851,13.0516,80499.0
2023-05-02,13.08,13.1085,12.7098,13.08,95436.0
2023-05-03,13.08,13.379,13.0421,13.061,97761.0
2023-05-04,12.9092,12.9946,12.3302,12.8332,91346.0
2023-05-05,13.0041,13.3316,13.0041,13.1749,79588.0
2023-05-06,13.0041,13.3316,13.0041,13.1749,79588.0
2023-05-07,13.0041,13.3316,13.0041,13.1749,79588.0
2023-05-08,13.2414,13.4645,13.0829,13.2034,59493.0
2023-05-09,13.156,13.4075,13.0895,13.1655,53285.0
2023-05-10,13.2794,13.2794,12.8712,12.9282,78348.0
2023-05-11,12.8712,12.8949,12.5864,12.6339,101387.0
2023-05-12,12.6339,12.7668,12.2732,12.6339,104753.0
2023-05-13,12.6339,12.7668,12.2732,12.6339,104753.0
2023-05-14,12.6339,12.7668,12.2732,12.6339,104753.0
2023-05-15,12.6434,12.7003,12.4441,12.463,71519.0
2023-05-16,12.5769,12.9621,12.4346,12.4725,65709.0
2023-05-17,12.5295,13.099,12.4536,13.08,68977.0
2023-05-18,13.0516,13.099,12.8549,13.061,41165.0
2023-05-19,13.1844,13.1844,12.7763,12.8237,39715.0
2023-05-20,13.1844,13.1844,12.7763,12.8237,39715.0
2023-05-21,13.1844,13.1844,12.7763,12.8237,39715.0
2023-05-22,12.8332,13.0421,12.7288,13.0136,49788.0
2023-05-23,13.0421,13.2129,12.7526,13.0421,77336.0
2023-05-24,13.0421,13.08,12.8475,13.0326,50698.0
2023-05-25,13.137,13.137,12.9044,12.9661,80443.0
2023-05-26,12.9661,13.0136,12.7193,12.9471,58721.0
2023-05-27,12.9661,13.0136,12.7193,12.9471,58721.0
2023-05-28,12.9661,13.0136,12.7193,12.9471,58721.0
2023-05-29,12.9661,13.0136,12.7193,12.9471,58721.0
2023-05-30,12.9376,13.118,12.6909,13.08,67448.0
2023-05-31,13.0421,13.2177,12.7573,12.8332,714803.0
2023-06-01,12.8807,13.3078,12.7383,13.2699,146823.0
2023-06-02,13.3838,13.8963,13.3363,13.8584,160387.0
2023-06-03,13.3838,13.8963,13.3363,13.8584,160387.0
2023-06-04,13.3838,13.8963,13.3363,13.8584,160387.0
2023-06-05,13.8109,13.9343,13.6116,13.8869,98435.0
2023-06-06,13.8774,14.4754,13.7635,14.4469,68446.0
2023-06-07,14.5608,14.7696,14.4848,14.6747,88108.0
2023-06-08,14.6367,14.6367,14.3235,14.5418,63646.0
2023-06-09,14.5323,14.5323,14.2665,14.314,39588.0
2023-06-10,14.5323,14.5323,14.2665,14.314,39588.0
2023-06-11,14.5323,14.5323,14.2665,14.314,39588.0
2023-06-12,14.2096,14.4564,14.1336,14.3899,64482.0
2023-06-13,14.3994,14.5798,14.3709,14.5513,61967.0
2023-06-14,14.5513,14.7032,14.3757,14.4089,73680.0
2023-06-15,14.3615,14.4754,14.3045,14.4089,47155.0
2023-06-16,14.5133,14.5276,14.0197,14.1906,101571.0
2023-06-17,14.5133,14.5276,14.0197,14.1906,101571.0
2023-06-18,14.5133,14.5276,14.0197,14.1906,101571.0
2023-06-19,14.5133,14.5276,14.0197,14.1906,101571.0
2023-06-20,14.1906,14.1906,13.8963,13.8963,37902.0
2023-06-21,13.7919,13.8489,13.6306,13.697,70729.0
2023-06-22,13.697,13.8394,13.5167,13.754,91862.0
2023-06-23,13.5926,13.8489,13.5926,13.8204,259370.0
2023-06-24,13.5926,13.8489,13.5926,13.8204,259370.0
2023-06-25,13.5926,13.8489,13.5926,13.8204,259370.0
2023-06-26,13.8109,13.9723,13.678,13.7065,55720.0
2023-06-27,13.7635,13.8631,13.6875,13.716,92784.0
2023-06-28,13.697,13.8555,13.4312,13.8014,62142.0
2023-06-29,13.8394,14.0197,13.7729,13.9628,47480.0
2023-06-30,14.0577,14.0577,13.7445,13.754,50542.0
2023-07-01,14.0577,14.0577,13.7445,13.754,50542.0
2023-07-02,14.0577,14.0577,13.7445,13.754,50542.0
2023-07-03,13.7255,13.996,13.697,13.8963,28561.0
2023-07-04,13.7255,13.996,13.697,13.8963,28561.0
2023-07-05,13.8394,14.1147,13.8394,13.9438,59813.0
2023-07-06,13.8869,13.8963,13.7286,13.8394,56363.0
2023-07-07,13.7816,14.0319,13.7816,13.9452,120268.0
2023-07-08,13.7816,14.0319,13.7816,13.9452,120268.0
2023-07-09,13.7816,14.0319,13.7816,13.9452,120268.0
2023-07-10,13.8875,14.1233,13.8442,13.8971,46576.0
2023-07-11,13.9068,14.08,13.7816,14.0415,40966.0
2023-07-12,14.2147,14.2917,14.0655,14.1281,43434.0
2023-07-13,14.157,14.2147,14.0607,14.1377,30361.0
2023-07-14,14.2051,14.2051,13.8298,13.9452,33916.0
2023-07-15,14.2051,14.2051,13.8298,13.9452,33916.0
2023-07-16,14.2051,14.2051,13.8298,13.9452,33916.0
2023-07-17,13.9164,14.1498,13.9164,14.0319,36230.0
2023-07-18,14.0126,14.234,14.0126,14.2147,35368.0
2023-07-19,14.2243,14.4842,14.2147,14.4553,47561.0
2023-07-20,14.4553,14.7922,14.2917,14.4168,31526.0
2023-07-21,14.4649,14.4649,14.2725,14.3398,41124.0
2023-07-22,14.4649,14.4649,14.2725,14.3398,41124.0
2023-07-23,14.4649,14.4649,14.2725,14.3398,41124.0
2023-07-24,14.3398,14.5612,14.3398,14.5034,36201.0
2023-07-25,14.5034,14.5034,14.1474,14.1859,43325.0
2023-07-26,14.08,14.157,13.6084,13.6565,95763.0
2023-07-27,13.695,14.2725,13.6373,13.6854,93914.0
2023-07-28,13.772,13.8875,13.5988,13.5988,58848.0
2023-07-29,13.772,13.8875,13.5988,13.5988,58848.0
2023-07-30,13.772,13.8875,13.5988,13.5988,58848.0
2023-07-31,13.6662,13.8731,13.3293,13.4256,81148.0
2023-08-01,13.4256,13.4256,12.9732,13.1849,81771.0
2023-08-02,13.1753,13.4785,13.1397,13.2234,80082.0
2023-08-03,13.2138,13.6036,13.1272,13.2138,77738.0
2023-08-04,13.1657,13.4015,13.1128,13.1849,94452.0
2023-08-05,13.1657,13.4015,13.1128,13.1849,94452.0
2023-08-06,13.1657,13.4015,13.1128,13.1849,94452.0
2023-08-07,13.1946,13.3582,13.1657,13.2716,83800.0
2023-08-08,13.1465,13.2523,12.8914,12.9636,92560.0
2023-08-09,13.0213,13.1368,12.8279,12.8866,72248.0
2023-08-10,12.9155,12.9443,12.6941,12.7134,68584.0
2023-08-11,12.6653,12.7807,12.5979,12.6556,119687.0
2023-08-12,12.6653,12.7807,12.5979,12.6556,119687.0
