,KNL US Equity,KNL US Equity,KNL US Equity,KNL US Equity,KNL US Equity
2021-05-28,25.9721,26.007,25.6827,25.9421,300926.0
2021-05-29,25.9721,26.007,25.6827,25.9421,300926.0
2021-05-30,25.9721,26.007,25.6827,25.9421,300926.0
2021-05-31,25.9721,26.007,25.6827,25.9421,300926.0
2021-06-01,26.2415,26.9349,26.0519,26.8302,654949.0
2021-06-02,26.9499,26.9499,26.6206,26.7703,789124.0
2021-06-03,26.6905,26.8302,26.4909,26.6007,1168132.0
2021-06-04,26.7603,26.8501,26.6496,26.7703,1235953.0
2021-06-05,26.7603,26.8501,26.6496,26.7703,1235953.0
2021-06-06,26.7603,26.8501,26.6496,26.7703,1235953.0
2021-06-07,26.8401,27.1245,26.6007,27.0397,459409.0
2021-06-08,27.1095,27.1095,26.7304,26.7404,630957.0
2021-06-09,26.7404,27.0996,26.6306,27.0098,275595.0
2021-06-10,27.1295,27.2393,26.8302,26.8601,547722.0
2021-06-11,27.0197,27.0796,26.8002,26.9,193005.0
2021-06-12,27.0197,27.0796,26.8002,26.9,193005.0
2021-06-13,27.0197,27.0796,26.8002,26.9,193005.0
2021-06-14,26.89,26.89,26.28,26.28,309306.0
2021-06-15,26.23,26.5,26.15,26.5,457945.0
2021-06-16,26.1,26.46,25.975,26.0,344002.0
2021-06-17,26.11,26.19,25.54,25.71,361989.0
2021-06-18,25.26,25.6,25.04,25.14,473723.0
2021-06-19,25.26,25.6,25.04,25.14,473723.0
2021-06-20,25.26,25.6,25.04,25.14,473723.0
2021-06-21,25.36,25.98,25.36,25.9,251747.0
2021-06-22,25.87,25.87,25.65,25.82,193886.0
2021-06-23,25.85,26.04,25.85,25.91,205869.0
2021-06-24,25.95,26.44,25.92,26.44,307978.0
2021-06-25,26.41,26.7,26.33,26.34,981073.0
2021-06-26,26.41,26.7,26.33,26.34,981073.0
2021-06-27,26.41,26.7,26.33,26.34,981073.0
2021-06-28,26.33,26.43,26.0,26.26,356858.0
2021-06-29,26.03,26.03,25.08,25.21,612511.0
2021-06-30,25.12,26.105,25.12,25.99,424785.0
2021-07-01,26.2,26.57,26.135,26.48,467700.0
2021-07-02,26.62,26.62,25.83,25.9,838795.0
2021-07-03,26.62,26.62,25.83,25.9,838795.0
2021-07-04,26.62,26.62,25.83,25.9,838795.0
2021-07-05,26.62,26.62,25.83,25.9,838795.0
2021-07-06,25.77,26.04,25.68,25.96,1076449.0
2021-07-07,25.92,26.22,25.66,26.12,2608316.0
2021-07-08,25.72,25.77,25.3,25.37,1109418.0
2021-07-09,25.62,25.82,25.475,25.5,632796.0
2021-07-10,25.62,25.82,25.475,25.5,632796.0
2021-07-11,25.62,25.82,25.475,25.5,632796.0
2021-07-12,25.4,26.0,25.4,25.96,539881.0
2021-07-13,25.89,26.03,25.51,25.51,903592.0
2021-07-14,25.66,26.03,25.19,25.25,872392.0
2021-07-15,25.12,25.35,25.0,25.23,634329.0
2021-07-16,25.49,25.52,24.65,24.81,1587299.0
2021-07-17,25.49,25.52,24.65,24.81,1587299.0
2021-07-18,25.49,25.52,24.65,24.81,1587299.0
2021-07-19,24.5,25.04,24.5,25.04,160688.0
2021-07-20,24.5,25.04,24.5,25.04,160688.0
2021-07-21,24.5,25.04,24.5,25.04,160688.0
2021-07-22,24.5,25.04,24.5,25.04,160688.0
2021-07-23,24.5,25.04,24.5,25.04,160688.0
2021-07-24,24.5,25.04,24.5,25.04,160688.0
2021-07-25,24.5,25.04,24.5,25.04,160688.0
2021-07-26,24.5,25.04,24.5,25.04,160688.0
2021-07-27,24.5,25.04,24.5,25.04,160688.0
2021-07-28,24.5,25.04,24.5,25.04,160688.0
2021-07-29,24.5,25.04,24.5,25.04,160688.0
2021-07-30,24.5,25.04,24.5,25.04,160688.0
2021-07-31,24.5,25.04,24.5,25.04,160688.0
2021-08-01,24.5,25.04,24.5,25.04,160688.0
2021-08-02,24.5,25.04,24.5,25.04,160688.0
2021-08-03,24.5,25.04,24.5,25.04,160688.0
2021-08-04,24.5,25.04,24.5,25.04,160688.0
2021-08-05,24.5,25.04,24.5,25.04,160688.0
2021-08-06,24.5,25.04,24.5,25.04,160688.0
2021-08-07,24.5,25.04,24.5,25.04,160688.0
2021-08-08,24.5,25.04,24.5,25.04,160688.0
2021-08-09,24.5,25.04,24.5,25.04,160688.0
2021-08-10,24.5,25.04,24.5,25.04,160688.0
2021-08-11,24.5,25.04,24.5,25.04,160688.0
2021-08-12,24.5,25.04,24.5,25.04,160688.0
2021-08-13,24.5,25.04,24.5,25.04,160688.0
2021-08-14,24.5,25.04,24.5,25.04,160688.0
2021-08-15,24.5,25.04,24.5,25.04,160688.0
2021-08-16,24.5,25.04,24.5,25.04,160688.0
2021-08-17,24.5,25.04,24.5,25.04,160688.0
2021-08-18,24.5,25.04,24.5,25.04,160688.0
2021-08-19,24.5,25.04,24.5,25.04,160688.0
2021-08-20,24.5,25.04,24.5,25.04,160688.0
2021-08-21,24.5,25.04,24.5,25.04,160688.0
2021-08-22,24.5,25.04,24.5,25.04,160688.0
2021-08-23,24.5,25.04,24.5,25.04,160688.0
2021-08-24,24.5,25.04,24.5,25.04,160688.0
2021-08-25,24.5,25.04,24.5,25.04,160688.0
2021-08-26,24.5,25.04,24.5,25.04,160688.0
2021-08-27,24.5,25.04,24.5,25.04,160688.0
2021-08-28,24.5,25.04,24.5,25.04,160688.0
2021-08-29,24.5,25.04,24.5,25.04,160688.0
2021-08-30,24.5,25.04,24.5,25.04,160688.0
2021-08-31,24.5,25.04,24.5,25.04,160688.0
2021-09-01,24.5,25.04,24.5,25.04,160688.0
2021-09-02,24.5,25.04,24.5,25.04,160688.0
2021-09-03,24.5,25.04,24.5,25.04,160688.0
2021-09-04,24.5,25.04,24.5,25.04,160688.0
2021-09-05,24.5,25.04,24.5,25.04,160688.0
2021-09-06,24.5,25.04,24.5,25.04,160688.0
2021-09-07,24.5,25.04,24.5,25.04,160688.0
2021-09-08,24.5,25.04,24.5,25.04,160688.0
2021-09-09,24.5,25.04,24.5,25.04,160688.0
2021-09-10,24.5,25.04,24.5,25.04,160688.0
2021-09-11,24.5,25.04,24.5,25.04,160688.0
2021-09-12,24.5,25.04,24.5,25.04,160688.0
2021-09-13,24.5,25.04,24.5,25.04,160688.0
2021-09-14,24.5,25.04,24.5,25.04,160688.0
2021-09-15,24.5,25.04,24.5,25.04,160688.0
2021-09-16,24.5,25.04,24.5,25.04,160688.0
2021-09-17,24.5,25.04,24.5,25.04,160688.0
2021-09-18,24.5,25.04,24.5,25.04,160688.0
2021-09-19,24.5,25.04,24.5,25.04,160688.0
2021-09-20,24.5,25.04,24.5,25.04,160688.0
2021-09-21,24.5,25.04,24.5,25.04,160688.0
2021-09-22,24.5,25.04,24.5,25.04,160688.0
2021-09-23,24.5,25.04,24.5,25.04,160688.0
2021-09-24,24.5,25.04,24.5,25.04,160688.0
2021-09-25,24.5,25.04,24.5,25.04,160688.0
2021-09-26,24.5,25.04,24.5,25.04,160688.0
2021-09-27,24.5,25.04,24.5,25.04,160688.0
2021-09-28,24.5,25.04,24.5,25.04,160688.0
2021-09-29,24.5,25.04,24.5,25.04,160688.0
2021-09-30,24.5,25.04,24.5,25.04,160688.0
2021-10-01,24.5,25.04,24.5,25.04,160688.0
2021-10-02,24.5,25.04,24.5,25.04,160688.0
2021-10-03,24.5,25.04,24.5,25.04,160688.0
2021-10-04,24.5,25.04,24.5,25.04,160688.0
2021-10-05,24.5,25.04,24.5,25.04,160688.0
2021-10-06,24.5,25.04,24.5,25.04,160688.0
2021-10-07,24.5,25.04,24.5,25.04,160688.0
2021-10-08,24.5,25.04,24.5,25.04,160688.0
2021-10-09,24.5,25.04,24.5,25.04,160688.0
2021-10-10,24.5,25.04,24.5,25.04,160688.0
2021-10-11,24.5,25.04,24.5,25.04,160688.0
2021-10-12,24.5,25.04,24.5,25.04,160688.0
2021-10-13,24.5,25.04,24.5,25.04,160688.0
2021-10-14,24.5,25.04,24.5,25.04,160688.0
2021-10-15,24.5,25.04,24.5,25.04,160688.0
2021-10-16,24.5,25.04,24.5,25.04,160688.0
2021-10-17,24.5,25.04,24.5,25.04,160688.0
2021-10-18,24.5,25.04,24.5,25.04,160688.0
2021-10-19,24.5,25.04,24.5,25.04,160688.0
2021-10-20,24.5,25.04,24.5,25.04,160688.0
2021-10-21,24.5,25.04,24.5,25.04,160688.0
2021-10-22,24.5,25.04,24.5,25.04,160688.0
2021-10-23,24.5,25.04,24.5,25.04,160688.0
2021-10-24,24.5,25.04,24.5,25.04,160688.0
2021-10-25,24.5,25.04,24.5,25.04,160688.0
2021-10-26,24.5,25.04,24.5,25.04,160688.0
2021-10-27,24.5,25.04,24.5,25.04,160688.0
2021-10-28,24.5,25.04,24.5,25.04,160688.0
2021-10-29,24.5,25.04,24.5,25.04,160688.0
2021-10-30,24.5,25.04,24.5,25.04,160688.0
2021-10-31,24.5,25.04,24.5,25.04,160688.0
2021-11-01,24.5,25.04,24.5,25.04,160688.0
2021-11-02,24.5,25.04,24.5,25.04,160688.0
2021-11-03,24.5,25.04,24.5,25.04,160688.0
2021-11-04,24.5,25.04,24.5,25.04,160688.0
2021-11-05,24.5,25.04,24.5,25.04,160688.0
2021-11-06,24.5,25.04,24.5,25.04,160688.0
2021-11-07,24.5,25.04,24.5,25.04,160688.0
2021-11-08,24.5,25.04,24.5,25.04,160688.0
2021-11-09,24.5,25.04,24.5,25.04,160688.0
2021-11-10,24.5,25.04,24.5,25.04,160688.0
2021-11-11,24.5,25.04,24.5,25.04,160688.0
2021-11-12,24.5,25.04,24.5,25.04,160688.0
2021-11-13,24.5,25.04,24.5,25.04,160688.0
2021-11-14,24.5,25.04,24.5,25.04,160688.0
2021-11-15,24.5,25.04,24.5,25.04,160688.0
2021-11-16,24.5,25.04,24.5,25.04,160688.0
2021-11-17,24.5,25.04,24.5,25.04,160688.0
2021-11-18,24.5,25.04,24.5,25.04,160688.0
2021-11-19,24.5,25.04,24.5,25.04,160688.0
2021-11-20,24.5,25.04,24.5,25.04,160688.0
2021-11-21,24.5,25.04,24.5,25.04,160688.0
2021-11-22,24.5,25.04,24.5,25.04,160688.0
2021-11-23,24.5,25.04,24.5,25.04,160688.0
2021-11-24,24.5,25.04,24.5,25.04,160688.0
2021-11-25,24.5,25.04,24.5,25.04,160688.0
2021-11-26,24.5,25.04,24.5,25.04,160688.0
2021-11-27,24.5,25.04,24.5,25.04,160688.0
2021-11-28,24.5,25.04,24.5,25.04,160688.0
2021-11-29,24.5,25.04,24.5,25.04,160688.0
2021-11-30,24.5,25.04,24.5,25.04,160688.0
2021-12-01,24.5,25.04,24.5,25.04,160688.0
2021-12-02,24.5,25.04,24.5,25.04,160688.0
2021-12-03,24.5,25.04,24.5,25.04,160688.0
2021-12-04,24.5,25.04,24.5,25.04,160688.0
2021-12-05,24.5,25.04,24.5,25.04,160688.0
2021-12-06,24.5,25.04,24.5,25.04,160688.0
2021-12-07,24.5,25.04,24.5,25.04,160688.0
2021-12-08,24.5,25.04,24.5,25.04,160688.0
2021-12-09,24.5,25.04,24.5,25.04,160688.0
2021-12-10,24.5,25.04,24.5,25.04,160688.0
2021-12-11,24.5,25.04,24.5,25.04,160688.0
2021-12-12,24.5,25.04,24.5,25.04,160688.0
2021-12-13,24.5,25.04,24.5,25.04,160688.0
2021-12-14,24.5,25.04,24.5,25.04,160688.0
2021-12-15,24.5,25.04,24.5,25.04,160688.0
2021-12-16,24.5,25.04,24.5,25.04,160688.0
2021-12-17,24.5,25.04,24.5,25.04,160688.0
2021-12-18,24.5,25.04,24.5,25.04,160688.0
2021-12-19,24.5,25.04,24.5,25.04,160688.0
2021-12-20,24.5,25.04,24.5,25.04,160688.0
2021-12-21,24.5,25.04,24.5,25.04,160688.0
2021-12-22,24.5,25.04,24.5,25.04,160688.0
2021-12-23,24.5,25.04,24.5,25.04,160688.0
2021-12-24,24.5,25.04,24.5,25.04,160688.0
2021-12-25,24.5,25.04,24.5,25.04,160688.0
2021-12-26,24.5,25.04,24.5,25.04,160688.0
2021-12-27,24.5,25.04,24.5,25.04,160688.0
2021-12-28,24.5,25.04,24.5,25.04,160688.0
2021-12-29,24.5,25.04,24.5,25.04,160688.0
2021-12-30,24.5,25.04,24.5,25.04,160688.0
2021-12-31,24.5,25.04,24.5,25.04,160688.0
2022-01-01,24.5,25.04,24.5,25.04,160688.0
2022-01-02,24.5,25.04,24.5,25.04,160688.0
2022-01-03,24.5,25.04,24.5,25.04,160688.0
2022-01-04,24.5,25.04,24.5,25.04,160688.0
2022-01-05,24.5,25.04,24.5,25.04,160688.0
2022-01-06,24.5,25.04,24.5,25.04,160688.0
2022-01-07,24.5,25.04,24.5,25.04,160688.0
2022-01-08,24.5,25.04,24.5,25.04,160688.0
2022-01-09,24.5,25.04,24.5,25.04,160688.0
2022-01-10,24.5,25.04,24.5,25.04,160688.0
2022-01-11,24.5,25.04,24.5,25.04,160688.0
2022-01-12,24.5,25.04,24.5,25.04,160688.0
2022-01-13,24.5,25.04,24.5,25.04,160688.0
2022-01-14,24.5,25.04,24.5,25.04,160688.0
2022-01-15,24.5,25.04,24.5,25.04,160688.0
2022-01-16,24.5,25.04,24.5,25.04,160688.0
2022-01-17,24.5,25.04,24.5,25.04,160688.0
2022-01-18,24.5,25.04,24.5,25.04,160688.0
2022-01-19,24.5,25.04,24.5,25.04,160688.0
2022-01-20,24.5,25.04,24.5,25.04,160688.0
2022-01-21,24.5,25.04,24.5,25.04,160688.0
2022-01-22,24.5,25.04,24.5,25.04,160688.0
2022-01-23,24.5,25.04,24.5,25.04,160688.0
2022-01-24,24.5,25.04,24.5,25.04,160688.0
2022-01-25,24.5,25.04,24.5,25.04,160688.0
2022-01-26,24.5,25.04,24.5,25.04,160688.0
2022-01-27,24.5,25.04,24.5,25.04,160688.0
2022-01-28,24.5,25.04,24.5,25.04,160688.0
2022-01-29,24.5,25.04,24.5,25.04,160688.0
2022-01-30,24.5,25.04,24.5,25.04,160688.0
2022-01-31,24.5,25.04,24.5,25.04,160688.0
2022-02-01,24.5,25.04,24.5,25.04,160688.0
2022-02-02,24.5,25.04,24.5,25.04,160688.0
2022-02-03,24.5,25.04,24.5,25.04,160688.0
2022-02-04,24.5,25.04,24.5,25.04,160688.0
2022-02-05,24.5,25.04,24.5,25.04,160688.0
2022-02-06,24.5,25.04,24.5,25.04,160688.0
2022-02-07,24.5,25.04,24.5,25.04,160688.0
2022-02-08,24.5,25.04,24.5,25.04,160688.0
2022-02-09,24.5,25.04,24.5,25.04,160688.0
2022-02-10,24.5,25.04,24.5,25.04,160688.0
2022-02-11,24.5,25.04,24.5,25.04,160688.0
2022-02-12,24.5,25.04,24.5,25.04,160688.0
2022-02-13,24.5,25.04,24.5,25.04,160688.0
2022-02-14,24.5,25.04,24.5,25.04,160688.0
2022-02-15,24.5,25.04,24.5,25.04,160688.0
2022-02-16,24.5,25.04,24.5,25.04,160688.0
2022-02-17,24.5,25.04,24.5,25.04,160688.0
2022-02-18,24.5,25.04,24.5,25.04,160688.0
2022-02-19,24.5,25.04,24.5,25.04,160688.0
2022-02-20,24.5,25.04,24.5,25.04,160688.0
2022-02-21,24.5,25.04,24.5,25.04,160688.0
2022-02-22,24.5,25.04,24.5,25.04,160688.0
2022-02-23,24.5,25.04,24.5,25.04,160688.0
2022-02-24,24.5,25.04,24.5,25.04,160688.0
2022-02-25,24.5,25.04,24.5,25.04,160688.0
2022-02-26,24.5,25.04,24.5,25.04,160688.0
2022-02-27,24.5,25.04,24.5,25.04,160688.0
2022-02-28,24.5,25.04,24.5,25.04,160688.0
2022-03-01,24.5,25.04,24.5,25.04,160688.0
2022-03-02,24.5,25.04,24.5,25.04,160688.0
2022-03-03,24.5,25.04,24.5,25.04,160688.0
2022-03-04,24.5,25.04,24.5,25.04,160688.0
2022-03-05,24.5,25.04,24.5,25.04,160688.0
2022-03-06,24.5,25.04,24.5,25.04,160688.0
2022-03-07,24.5,25.04,24.5,25.04,160688.0
2022-03-08,24.5,25.04,24.5,25.04,160688.0
2022-03-09,24.5,25.04,24.5,25.04,160688.0
2022-03-10,24.5,25.04,24.5,25.04,160688.0
2022-03-11,24.5,25.04,24.5,25.04,160688.0
2022-03-12,24.5,25.04,24.5,25.04,160688.0
2022-03-13,24.5,25.04,24.5,25.04,160688.0
2022-03-14,24.5,25.04,24.5,25.04,160688.0
2022-03-15,24.5,25.04,24.5,25.04,160688.0
2022-03-16,24.5,25.04,24.5,25.04,160688.0
2022-03-17,24.5,25.04,24.5,25.04,160688.0
2022-03-18,24.5,25.04,24.5,25.04,160688.0
2022-03-19,24.5,25.04,24.5,25.04,160688.0
2022-03-20,24.5,25.04,24.5,25.04,160688.0
2022-03-21,24.5,25.04,24.5,25.04,160688.0
2022-03-22,24.5,25.04,24.5,25.04,160688.0
2022-03-23,24.5,25.04,24.5,25.04,160688.0
2022-03-24,24.5,25.04,24.5,25.04,160688.0
2022-03-25,24.5,25.04,24.5,25.04,160688.0
2022-03-26,24.5,25.04,24.5,25.04,160688.0
2022-03-27,24.5,25.04,24.5,25.04,160688.0
2022-03-28,24.5,25.04,24.5,25.04,160688.0
2022-03-29,24.5,25.04,24.5,25.04,160688.0
2022-03-30,24.5,25.04,24.5,25.04,160688.0
2022-03-31,24.5,25.04,24.5,25.04,160688.0
2022-04-01,24.5,25.04,24.5,25.04,160688.0
2022-04-02,24.5,25.04,24.5,25.04,160688.0
2022-04-03,24.5,25.04,24.5,25.04,160688.0
2022-04-04,24.5,25.04,24.5,25.04,160688.0
2022-04-05,24.5,25.04,24.5,25.04,160688.0
2022-04-06,24.5,25.04,24.5,25.04,160688.0
2022-04-07,24.5,25.04,24.5,25.04,160688.0
2022-04-08,24.5,25.04,24.5,25.04,160688.0
2022-04-09,24.5,25.04,24.5,25.04,160688.0
2022-04-10,24.5,25.04,24.5,25.04,160688.0
2022-04-11,24.5,25.04,24.5,25.04,160688.0
2022-04-12,24.5,25.04,24.5,25.04,160688.0
2022-04-13,24.5,25.04,24.5,25.04,160688.0
2022-04-14,24.5,25.04,24.5,25.04,160688.0
2022-04-15,24.5,25.04,24.5,25.04,160688.0
2022-04-16,24.5,25.04,24.5,25.04,160688.0
2022-04-17,24.5,25.04,24.5,25.04,160688.0
2022-04-18,24.5,25.04,24.5,25.04,160688.0
2022-04-19,24.5,25.04,24.5,25.04,160688.0
2022-04-20,24.5,25.04,24.5,25.04,160688.0
2022-04-21,24.5,25.04,24.5,25.04,160688.0
2022-04-22,24.5,25.04,24.5,25.04,160688.0
2022-04-23,24.5,25.04,24.5,25.04,160688.0
2022-04-24,24.5,25.04,24.5,25.04,160688.0
2022-04-25,24.5,25.04,24.5,25.04,160688.0
2022-04-26,24.5,25.04,24.5,25.04,160688.0
2022-04-27,24.5,25.04,24.5,25.04,160688.0
2022-04-28,24.5,25.04,24.5,25.04,160688.0
2022-04-29,24.5,25.04,24.5,25.04,160688.0
2022-04-30,24.5,25.04,24.5,25.04,160688.0
2022-05-01,24.5,25.04,24.5,25.04,160688.0
2022-05-02,24.5,25.04,24.5,25.04,160688.0
2022-05-03,24.5,25.04,24.5,25.04,160688.0
2022-05-04,24.5,25.04,24.5,25.04,160688.0
2022-05-05,24.5,25.04,24.5,25.04,160688.0
2022-05-06,24.5,25.04,24.5,25.04,160688.0
2022-05-07,24.5,25.04,24.5,25.04,160688.0
2022-05-08,24.5,25.04,24.5,25.04,160688.0
2022-05-09,24.5,25.04,24.5,25.04,160688.0
2022-05-10,24.5,25.04,24.5,25.04,160688.0
2022-05-11,24.5,25.04,24.5,25.04,160688.0
2022-05-12,24.5,25.04,24.5,25.04,160688.0
2022-05-13,24.5,25.04,24.5,25.04,160688.0
2022-05-14,24.5,25.04,24.5,25.04,160688.0
2022-05-15,24.5,25.04,24.5,25.04,160688.0
2022-05-16,24.5,25.04,24.5,25.04,160688.0
2022-05-17,24.5,25.04,24.5,25.04,160688.0
2022-05-18,24.5,25.04,24.5,25.04,160688.0
2022-05-19,24.5,25.04,24.5,25.04,160688.0
2022-05-20,24.5,25.04,24.5,25.04,160688.0
2022-05-21,24.5,25.04,24.5,25.04,160688.0
2022-05-22,24.5,25.04,24.5,25.04,160688.0
2022-05-23,24.5,25.04,24.5,25.04,160688.0
2022-05-24,24.5,25.04,24.5,25.04,160688.0
2022-05-25,24.5,25.04,24.5,25.04,160688.0
2022-05-26,24.5,25.04,24.5,25.04,160688.0
2022-05-27,24.5,25.04,24.5,25.04,160688.0
2022-05-28,24.5,25.04,24.5,25.04,160688.0
2022-05-29,24.5,25.04,24.5,25.04,160688.0
2022-05-30,24.5,25.04,24.5,25.04,160688.0
2022-05-31,24.5,25.04,24.5,25.04,160688.0
2022-06-01,24.5,25.04,24.5,25.04,160688.0
2022-06-02,24.5,25.04,24.5,25.04,160688.0
2022-06-03,24.5,25.04,24.5,25.04,160688.0
2022-06-04,24.5,25.04,24.5,25.04,160688.0
2022-06-05,24.5,25.04,24.5,25.04,160688.0
2022-06-06,24.5,25.04,24.5,25.04,160688.0
2022-06-07,24.5,25.04,24.5,25.04,160688.0
2022-06-08,24.5,25.04,24.5,25.04,160688.0
2022-06-09,24.5,25.04,24.5,25.04,160688.0
2022-06-10,24.5,25.04,24.5,25.04,160688.0
2022-06-11,24.5,25.04,24.5,25.04,160688.0
2022-06-12,24.5,25.04,24.5,25.04,160688.0
2022-06-13,24.5,25.04,24.5,25.04,160688.0
2022-06-14,24.5,25.04,24.5,25.04,160688.0
2022-06-15,24.5,25.04,24.5,25.04,160688.0
2022-06-16,24.5,25.04,24.5,25.04,160688.0
2022-06-17,24.5,25.04,24.5,25.04,160688.0
2022-06-18,24.5,25.04,24.5,25.04,160688.0
2022-06-19,24.5,25.04,24.5,25.04,160688.0
2022-06-20,24.5,25.04,24.5,25.04,160688.0
2022-06-21,24.5,25.04,24.5,25.04,160688.0
2022-06-22,24.5,25.04,24.5,25.04,160688.0
2022-06-23,24.5,25.04,24.5,25.04,160688.0
2022-06-24,24.5,25.04,24.5,25.04,160688.0
2022-06-25,24.5,25.04,24.5,25.04,160688.0
2022-06-26,24.5,25.04,24.5,25.04,160688.0
2022-06-27,24.5,25.04,24.5,25.04,160688.0
2022-06-28,24.5,25.04,24.5,25.04,160688.0
2022-06-29,24.5,25.04,24.5,25.04,160688.0
2022-06-30,24.5,25.04,24.5,25.04,160688.0
2022-07-01,24.5,25.04,24.5,25.04,160688.0
2022-07-02,24.5,25.04,24.5,25.04,160688.0
2022-07-03,24.5,25.04,24.5,25.04,160688.0
2022-07-04,24.5,25.04,24.5,25.04,160688.0
2022-07-05,24.5,25.04,24.5,25.04,160688.0
2022-07-06,24.5,25.04,24.5,25.04,160688.0
2022-07-07,24.5,25.04,24.5,25.04,160688.0
2022-07-08,24.5,25.04,24.5,25.04,160688.0
2022-07-09,24.5,25.04,24.5,25.04,160688.0
2022-07-10,24.5,25.04,24.5,25.04,160688.0
2022-07-11,24.5,25.04,24.5,25.04,160688.0
2022-07-12,24.5,25.04,24.5,25.04,160688.0
2022-07-13,24.5,25.04,24.5,25.04,160688.0
2022-07-14,24.5,25.04,24.5,25.04,160688.0
2022-07-15,24.5,25.04,24.5,25.04,160688.0
2022-07-16,24.5,25.04,24.5,25.04,160688.0
2022-07-17,24.5,25.04,24.5,25.04,160688.0
2022-07-18,24.5,25.04,24.5,25.04,160688.0
2022-07-19,24.5,25.04,24.5,25.04,160688.0
2022-07-20,24.5,25.04,24.5,25.04,160688.0
2022-07-21,24.5,25.04,24.5,25.04,160688.0
2022-07-22,24.5,25.04,24.5,25.04,160688.0
2022-07-23,24.5,25.04,24.5,25.04,160688.0
2022-07-24,24.5,25.04,24.5,25.04,160688.0
2022-07-25,24.5,25.04,24.5,25.04,160688.0
2022-07-26,24.5,25.04,24.5,25.04,160688.0
2022-07-27,24.5,25.04,24.5,25.04,160688.0
2022-07-28,24.5,25.04,24.5,25.04,160688.0
2022-07-29,24.5,25.04,24.5,25.04,160688.0
2022-07-30,24.5,25.04,24.5,25.04,160688.0
2022-07-31,24.5,25.04,24.5,25.04,160688.0
2022-08-01,24.5,25.04,24.5,25.04,160688.0
2022-08-02,24.5,25.04,24.5,25.04,160688.0
2022-08-03,24.5,25.04,24.5,25.04,160688.0
2022-08-04,24.5,25.04,24.5,25.04,160688.0
2022-08-05,24.5,25.04,24.5,25.04,160688.0
2022-08-06,24.5,25.04,24.5,25.04,160688.0
2022-08-07,24.5,25.04,24.5,25.04,160688.0
2022-08-08,24.5,25.04,24.5,25.04,160688.0
2022-08-09,24.5,25.04,24.5,25.04,160688.0
2022-08-10,24.5,25.04,24.5,25.04,160688.0
2022-08-11,24.5,25.04,24.5,25.04,160688.0
2022-08-12,24.5,25.04,24.5,25.04,160688.0
2022-08-13,24.5,25.04,24.5,25.04,160688.0
2022-08-14,24.5,25.04,24.5,25.04,160688.0
2022-08-15,24.5,25.04,24.5,25.04,160688.0
2022-08-16,24.5,25.04,24.5,25.04,160688.0
2022-08-17,24.5,25.04,24.5,25.04,160688.0
2022-08-18,24.5,25.04,24.5,25.04,160688.0
2022-08-19,24.5,25.04,24.5,25.04,160688.0
2022-08-20,24.5,25.04,24.5,25.04,160688.0
2022-08-21,24.5,25.04,24.5,25.04,160688.0
2022-08-22,24.5,25.04,24.5,25.04,160688.0
2022-08-23,24.5,25.04,24.5,25.04,160688.0
2022-08-24,24.5,25.04,24.5,25.04,160688.0
2022-08-25,24.5,25.04,24.5,25.04,160688.0
2022-08-26,24.5,25.04,24.5,25.04,160688.0
2022-08-27,24.5,25.04,24.5,25.04,160688.0
2022-08-28,24.5,25.04,24.5,25.04,160688.0
2022-08-29,24.5,25.04,24.5,25.04,160688.0
2022-08-30,24.5,25.04,24.5,25.04,160688.0
2022-08-31,24.5,25.04,24.5,25.04,160688.0
2022-09-01,24.5,25.04,24.5,25.04,160688.0
2022-09-02,24.5,25.04,24.5,25.04,160688.0
2022-09-03,24.5,25.04,24.5,25.04,160688.0
2022-09-04,24.5,25.04,24.5,25.04,160688.0
2022-09-05,24.5,25.04,24.5,25.04,160688.0
2022-09-06,24.5,25.04,24.5,25.04,160688.0
2022-09-07,24.5,25.04,24.5,25.04,160688.0
2022-09-08,24.5,25.04,24.5,25.04,160688.0
2022-09-09,24.5,25.04,24.5,25.04,160688.0
2022-09-10,24.5,25.04,24.5,25.04,160688.0
2022-09-11,24.5,25.04,24.5,25.04,160688.0
2022-09-12,24.5,25.04,24.5,25.04,160688.0
2022-09-13,24.5,25.04,24.5,25.04,160688.0
2022-09-14,24.5,25.04,24.5,25.04,160688.0
2022-09-15,24.5,25.04,24.5,25.04,160688.0
2022-09-16,24.5,25.04,24.5,25.04,160688.0
2022-09-17,24.5,25.04,24.5,25.04,160688.0
2022-09-18,24.5,25.04,24.5,25.04,160688.0
2022-09-19,24.5,25.04,24.5,25.04,160688.0
2022-09-20,24.5,25.04,24.5,25.04,160688.0
2022-09-21,24.5,25.04,24.5,25.04,160688.0
2022-09-22,24.5,25.04,24.5,25.04,160688.0
2022-09-23,24.5,25.04,24.5,25.04,160688.0
2022-09-24,24.5,25.04,24.5,25.04,160688.0
2022-09-25,24.5,25.04,24.5,25.04,160688.0
2022-09-26,24.5,25.04,24.5,25.04,160688.0
2022-09-27,24.5,25.04,24.5,25.04,160688.0
2022-09-28,24.5,25.04,24.5,25.04,160688.0
2022-09-29,24.5,25.04,24.5,25.04,160688.0
2022-09-30,24.5,25.04,24.5,25.04,160688.0
2022-10-01,24.5,25.04,24.5,25.04,160688.0
2022-10-02,24.5,25.04,24.5,25.04,160688.0
2022-10-03,24.5,25.04,24.5,25.04,160688.0
2022-10-04,24.5,25.04,24.5,25.04,160688.0
2022-10-05,24.5,25.04,24.5,25.04,160688.0
